Derivatives: Call Options - Weekly
"Traded positions for the week ending Friday, September 18, 2015"
"Report at Friday, September 18, 2015. Processed Monday at 21/09/2015 3:58:11 PM."



ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,
Sep,2015,10.00,2.64,2.87,360,680,86.90,.98,4.13,
Sep,2015,10.50,2.15,2.10,9,1134,75.00,.98,6.19,
Sep,2015,10.75,1.90,1.83,10,412,69.20,.97,6.19,
Sep,2015,11.00,1.65,1.60,685,1381,63.80,.96,8.26,
Sep,2015,11.01,1.64,.66,14,902,63.60,.96,8.26,
Sep,2015,11.25,1.41,1.38,81,804,59.20,.94,12.39,
Sep,2015,11.50,1.17,1.36,1114,3597,55.50,.91,16.51,
Sep,2015,11.75,.94,.98,291,1470,52.60,.87,26.84,
Sep,2015,12.00,.73,.70,1166,3808,50.70,.80,41.28,
Sep,2015,12.25,.55,.52,496,1717,49.50,.70,68.12,
Sep,2015,12.50,.39,.45,1310,2216,49.10,.58,105.28,
Sep,2015,12.51,.38,.13,16,140,49.10,.58,107.34,
Sep,2015,12.75,.27,.37,650,1462,49.20,.46,109.41,
Sep,2015,13.00,.17,.27,873,6080,49.80,.34,72.25,
Sep,2015,13.01,.17,.11,100,480,49.80,.34,70.18,
Sep,2015,13.25,.12,.12,835,3413,50.60,.24,47.48,
Sep,2015,13.50,.07,.09,404,1547,51.60,.17,28.90,
Oct,2015,11.00,1.87,1.79,303,300,49.30,.83,16.51,
Oct,2015,11.25,1.67,1.69,50,262,48.30,.80,19.95,
Oct,2015,11.50,1.48,1.60,333,773,47.60,.76,23.74,
Oct,2015,11.75,1.30,.81,42,414,46.90,.72,28.90,
Oct,2015,12.00,1.14,1.16,937,1907,46.30,.67,34.75,
Oct,2015,12.25,.98,.96,30,4881,45.70,.63,41.28,
Oct,2015,12.50,.84,.95,233,1361,45.10,.57,48.85,
Oct,2015,12.75,.71,.75,265,535,44.50,.52,48.85,
Oct,2015,13.00,.59,.66,1433,2339,43.90,.47,40.60,
Oct,2015,13.25,.49,.50,1576,4520,43.40,.42,33.72,
Oct,2015,13.26,.48,.47,8,61,43.40,.41,33.37,
Oct,2015,13.50,.41,.42,915,5093,42.90,.36,27.87,
Oct,2015,13.51,.40,.45,20,80,42.90,.36,27.52,
Oct,2015,13.75,.33,.40,40,100,42.50,.32,22.36,
Oct,2015,14.00,.27,.24,98,401,42.20,.27,18.23,
Oct,2015,14.01,.26,.27,20,50,42.20,.27,17.89,
Oct,2015,14.25,.21,.22,120,400,42.10,.23,14.45,
Oct,2015,14.75,.14,.14,890,830,42.20,.16,9.29,
Oct,2015,15.00,.11,.13,50,60,42.30,.14,7.57,
Nov,2015,10.50,2.44,2.65,11,-,50.70,.84,13.00,
Nov,2015,11.00,2.05,2.00,30,130,49.00,.79,17.34,
Nov,2015,12.00,1.36,.66,47,139,46.00,.66,29.93,
Nov,2015,12.25,1.21,.52,80,110,45.30,.62,34.06,
Nov,2015,12.50,1.06,.99,90,724,44.60,.58,38.60,
Nov,2015,12.75,.94,.94,5,212,44.00,.54,38.60,
Nov,2015,13.00,.81,.80,195,508,43.50,.50,33.65,
Nov,2015,13.25,.71,.54,12,35,43.10,.46,29.31,
Nov,2015,13.50,.61,.60,705,791,42.80,.42,25.39,
Nov,2015,14.00,.46,.46,50,60,42.60,.34,18.99,
Nov,2015,15.00,.25,.29,100,90,42.20,.22,10.11,
Nov,2015,15.50,.17,.18,85,85,41.70,.16,7.02,
Dec,2015,11.00,2.19,1.12,10,1172,49.60,.77,17.78,
Dec,2015,11.25,2.01,1.03,40,80,48.90,.74,20.01,
Dec,2015,11.50,1.84,1.00,568,2508,48.20,.72,22.39,
Dec,2015,12.00,1.51,1.60,430,820,46.80,.65,28.11,
Dec,2015,12.01,1.51,.78,5,5,46.80,.65,28.26,
Dec,2015,12.50,1.23,.70,520,1275,45.60,.59,34.93,
Dec,2015,12.75,1.10,.58,25,160,45.00,.55,34.93,
Dec,2015,13.00,.98,.49,300,1516,44.40,.52,31.12,
Dec,2015,13.01,.97,.95,50,200,44.40,.52,30.96,
Dec,2015,13.25,.86,.92,50,131,43.90,.48,27.47,
Dec,2015,14.00,.59,.61,410,1025,42.70,.38,18.74,
Dec,2015,14.01,.58,.23,30,210,42.70,.38,18.58,
Dec,2015,14.50,.45,.19,30,730,42.20,.31,14.29,
Dec,2015,16.00,.19,.20,8325,11948,41.50,.16,6.03,
Jan,2016,11.25,2.15,2.20,200,200,45.00,.74,16.62,
Jan,2016,11.50,1.98,1.99,30,30,44.40,.71,18.47,
Jan,2016,13.00,1.17,1.22,10,400,42.30,.54,25.31,
Feb,2016,11.50,2.11,2.21,10,40,44.30,.71,17.59,
Mar,2016,13.00,1.48,1.49,261,301,43.80,.56,22.75,
Mar,2016,13.75,1.21,1.17,100,5,44.10,.49,18.60,
Mar,2016,15.00,.82,.73,343,770,43.60,.38,12.61,
Mar,2016,16.00,.56,.25,4500,500,42.00,.30,8.53,
Jun,2016,13.75,1.59,1.68,100,-,44.20,.54,16.36,
Jun,2016,15.00,1.21,1.10,100,132,44.30,.45,12.44,
Jun,2016,16.00,.93,.88,50,-,43.60,.38,9.60,
Sep,2016,13.00,2.27,2.29,200,-,45.50,.59,17.39,
Dec,2016,14.50,1.89,1.30,65,145,43.20,.50,11.79,
Dec,2016,19.00,.82,.85,4150,6350,41.50,.27,5.13,
Dec,2016,22.50,.39,.44,100,-,40.00,.19,2.44,
Jun,2017,6.50,6.88,7.00,54,1332,54.70,.93,3.31,
Dec,2017,18.00,1.88,1.40,18,209,43.70,.54,6.56,
Dec,2017,20.00,1.50,1.12,22,644,43.40,.43,5.25,
Jun,2018,12.50,3.95,3.90,6,-,47.00,.77,10.88,

Origin Energy Last Sale Price $7.06,
Sep,2015,7.00,.23,.26,30,530,56.00,.57,129.25,
Sep,2015,7.25,.12,.16,20,-,53.20,.37,84.94,
Sep,2015,7.50,.04,.04,271,329,51.10,.19,33.24,
Sep,2015,7.75,.01,.07,20,20,49.70,.08,11.08,
Sep,2015,8.00,.00,.05,22,146,48.70,.03,2.95,
Sep,2015,8.50,-,.02,1000,737,47.70,-,14.77,
Oct,2015,6.50,.84,.84,100,100,55.20,.72,34.47,
Oct,2015,7.50,.29,.29,370,190,48.90,.40,36.31,
Oct,2015,7.75,.21,.24,62,100,47.80,.32,25.85,
Oct,2015,8.00,.14,.22,250,268,46.90,.25,17.85,
Oct,2015,8.25,.10,.18,30,158,46.10,.19,12.31,
Oct,2015,8.50,.07,.12,150,250,45.60,.14,8.00,
Nov,2015,6.25,1.12,1.17,100,100,53.60,.75,22.90,
Nov,2015,6.50,.95,.97,115,615,52.20,.70,28.80,
Nov,2015,8.50,.14,.20,100,200,43.90,.21,9.97,
Dec,2015,7.00,.71,.75,23,228,47.60,.59,36.93,
Dec,2015,7.75,.38,.46,10,-,44.50,.40,21.30,
Dec,2015,8.50,.18,.26,100,300,42.90,.24,10.23,
Mar,2016,0.01,6.88,8.34,3800,3840,-,-,-,
Mar,2016,7.50,.63,.63,10,-,41.50,.52,17.19,

Orica Last Sale Price $15.42,
Sep,2015,15.50,.23,.26,780,873,34.10,.47,79.47,
Sep,2015,16.00,.07,.07,75,432,33.60,.21,25.36,
Sep,2015,16.50,.01,.02,100,1317,33.60,.06,5.07,
Sep,2015,17.00,.00,.07,600,771,33.90,.01,1.01,
Oct,2015,15.50,.65,.59,142,211,32.60,.53,36.63,
Oct,2015,16.00,.44,.54,63,212,32.00,.41,24.52,
Oct,2015,16.50,.28,.27,421,495,31.50,.30,15.50,
Oct,2015,17.00,.17,.15,50,1850,31.20,.21,9.58,
Oct,2015,17.50,.10,.15,80,115,31.10,.14,5.35,
Oct,2015,18.00,.06,.10,270,114,31.10,.09,3.10,
Nov,2015,16.00,.69,.80,20,20,35.60,.46,23.33,
Nov,2015,16.50,.51,.59,50,107,35.10,.38,17.25,
Nov,2015,17.00,.36,.41,50,90,34.80,.31,12.34,
Nov,2015,18.00,.18,.22,50,183,34.40,.19,6.09,
Nov,2015,20.00,.04,1.92,50,171,34.10,.05,1.18,
Dec,2015,17.50,.29,.31,90,87,34.00,.28,7.67,
Dec,2015,18.00,.21,.23,130,630,33.70,.23,5.46,

Oil Search Last Sale Price $7.49,
Sep,2015,7.20,.38,.30,100,3189,54.00,.73,62.65,
Sep,2015,7.45,.22,.12,200,784,51.20,.55,125.31,
Sep,2015,7.70,.11,.07,800,1050,49.30,.35,73.10,
Oct,2015,7.75,.26,.23,75,1594,35.90,.43,30.17,
Oct,2015,8.00,.17,.14,90,2246,35.10,.33,19.72,
Oct,2015,8.26,.11,.09,50,-,34.50,.23,12.18,
Nov,2015,8.50,.12,.11,100,1913,32.00,.22,8.01,
Dec,2015,7.45,.54,.50,155,1450,34.00,.58,26.78,

OZ Minerals Last Sale Price $3.63,
Sep,2015,3.51,.16,.09,100,-,44.00,.74,50.28,
Sep,2015,3.70,.05,.05,30,1300,43.30,.38,71.82,
Sep,2015,3.90,.01,.01,30,50,42.80,.10,12.93,
Oct,2015,3.60,.23,.20,50,200,43.30,.57,47.88,
Oct,2015,3.70,.18,.17,200,460,42.80,.49,43.09,
Oct,2015,3.80,.14,.14,200,335,42.20,.42,33.52,
Nov,2015,3.50,.34,.33,27,127,42.80,.64,30.17,
Jan,2016,3.90,.24,.24,170,-,38.30,.46,18.14,

Qantas Airways Last Sale Price $3.63,
Sep,2015,3.20,.44,.47,20,442,69.50,.93,14.36,
Sep,2015,3.30,.34,.35,675,605,62.70,.89,21.55,
Sep,2015,3.60,.11,.12,637,2622,47.30,.57,107.73,
Sep,2015,3.70,.06,.06,2485,17328,44.60,.39,79.00,
Sep,2015,3.90,.01,.02,600,6144,42.80,.10,12.93,
Sep,2015,4.00,.00,.01,100,403,43.20,.04,4.31,
Oct,2015,2.70,.94,.93,27,27,53.50,.96,3.59,
Oct,2015,3.60,.22,.19,27,555,40.30,.57,44.29,
Oct,2015,3.70,.17,.17,150,15689,39.40,.49,39.50,
Oct,2015,3.80,.12,.14,475,1032,38.60,.41,28.73,
Oct,2015,3.90,.09,.11,80,1431,38.10,.33,21.55,
Oct,2015,4.10,.04,.05,120,10,37.40,.20,10.77,
Nov,2015,3.70,.22,.24,151,120,38.90,.51,31.60,
Dec,2015,0.01,3.64,3.81,100,600,-,-,2.21,
Dec,2015,3.50,.36,.30,500,3500,40.00,.64,25.41,
Dec,2015,3.70,.26,.25,25,375,38.60,.53,28.18,
Mar,2016,4.41,.16,.14,100,100,37.70,.32,8.56,

QBE Insurance Grp Last Sale Price $13.26,
Sep,2015,0.01,13.26,14.38,25,995,-,1.00,1.97,
Sep,2015,12.00,1.27,1.14,130,267,44.70,.96,5.90,
Sep,2015,13.01,.36,.74,35,353,32.00,.69,45.22,
Sep,2015,13.25,.22,.33,90,271,31.00,.53,80.61,
Sep,2015,13.50,.11,.11,200,1612,30.40,.34,43.26,
Sep,2015,13.75,.05,.08,187,2952,30.20,.19,19.66,
Sep,2015,14.25,.01,.02,2050,2830,30.80,.04,2.75,
Sep,2015,14.50,.00,.01,360,2915,31.20,.01,.79,
Sep,2015,14.75,.00,.04,50,3864,31.70,-,.39,
Sep,2015,15.26,-,.01,95,650,32.30,-,3.93,
Oct,2015,13.25,.52,.47,70,286,28.20,.55,33.42,
Oct,2015,13.26,.52,.47,35,40,28.20,.55,33.75,
Oct,2015,13.50,.40,.48,430,345,27.80,.47,26.22,
Oct,2015,13.75,.29,.38,1704,2096,27.40,.39,19.33,
Oct,2015,14.00,.22,.21,240,1135,27.10,.32,14.09,
Oct,2015,14.25,.16,.13,100,1395,26.80,.25,10.16,
Oct,2015,14.26,.15,.22,30,128,26.80,.24,9.83,
Oct,2015,14.50,.11,.16,5058,8545,26.60,.19,6.88,
Oct,2015,15.00,.05,.20,100,3946,26.40,.10,3.28,
Oct,2015,15.50,.02,.04,750,5564,26.40,.05,1.31,
Nov,2015,13.25,.68,.67,150,282,28.20,.56,26.15,
Nov,2015,13.50,.56,.54,2000,2323,27.70,.50,21.82,
Nov,2015,14.00,.35,.33,627,4351,26.90,.38,13.76,
Nov,2015,14.50,.21,.26,75,1171,26.30,.26,8.26,
Dec,2015,11.50,2.03,1.88,10,116,33.30,.85,8.17,
Dec,2015,12.50,1.25,1.35,130,311,30.30,.71,14.82,
Dec,2015,13.25,.79,1.07,10,160,28.60,.57,23.44,
Dec,2015,14.00,.45,.55,30,4528,27.30,.41,13.46,
Dec,2015,14.25,.36,.34,250,393,27.00,.36,11.04,
Dec,2015,14.75,.23,.28,750,220,26.40,.26,6.96,
Dec,2015,15.00,.18,.18,100,955,26.20,.22,5.44,
Dec,2015,16.00,.06,.10,20,1535,25.60,.10,1.81,
Jan,2016,15.00,.28,.26,600,600,25.60,.28,5.80,
Feb,2016,13.50,.93,.98,40,40,27.90,.55,15.90,
Mar,2016,14.50,.57,.63,100,1012,27.20,.42,8.35,
Mar,2016,15.00,.42,.38,200,2100,26.80,.35,6.22,
Mar,2016,17.00,.11,.12,100,590,25.90,.14,1.61,
Dec,2016,10.00,3.71,3.60,30,30,34.10,.86,2.65,

Rio Tinto Last Sale Price $51.26,
Sep,2015,48.50,2.91,3.60,100,810,36.60,.89,15.26,
Sep,2015,50.01,1.62,1.60,10,193,32.30,.74,37.13,
Sep,2015,51.00,.94,.97,337,3284,30.40,.57,69.68,
Sep,2015,51.50,.68,.79,1142,964,29.80,.47,69.17,
Sep,2015,52.00,.47,.45,1050,2965,29.30,.37,47.30,
Sep,2015,52.01,.46,.65,14,5215,29.30,.37,46.79,
Sep,2015,52.50,.31,.50,230,2065,29.00,.27,31.53,
Sep,2015,53.00,.20,.19,1650,3484,28.80,.20,19.84,
Sep,2015,53.01,.20,.81,200,1306,28.80,.19,19.84,
Sep,2015,53.50,.12,.56,590,2545,28.80,.13,12.21,
Sep,2015,54.00,.07,.13,765,6003,28.90,.09,7.12,
Sep,2015,54.50,.04,.38,250,1672,29.00,.05,4.07,
Sep,2015,55.00,.03,.05,660,5039,29.20,.03,2.54,
Sep,2015,55.01,.03,.20,12,1686,29.20,.03,2.54,
Sep,2015,55.50,.01,.05,10,947,29.50,.02,1.53,
Sep,2015,56.00,.01,.05,10,2220,29.70,.01,.71,
Sep,2015,56.01,.01,.12,100,1265,29.70,.01,.71,
Sep,2015,56.50,.00,.04,17,262,29.90,-,.41,
Sep,2015,57.01,.00,.08,339,681,30.10,-,.20,
Sep,2015,61.00,-,.12,20,1692,30.90,-,12.21,
Sep,2015,64.00,-,.03,13,281,31.50,-,2.54,
Oct,2015,46.00,5.96,6.90,10,5,36.40,.84,11.78,
Oct,2015,49.50,3.13,3.20,55,73,30.60,.68,23.23,
Oct,2015,51.00,2.17,2.30,3,195,28.80,.57,32.30,
Oct,2015,52.00,1.64,2.33,85,582,27.90,.49,27.72,
Oct,2015,52.01,1.63,1.30,10,18,27.90,.48,27.55,
Oct,2015,53.00,1.20,1.93,60,1616,27.20,.40,20.26,
Oct,2015,54.00,.84,.81,155,4056,26.70,.32,14.33,
Oct,2015,55.00,.58,.61,925,1440,26.20,.25,9.83,
Oct,2015,56.00,.39,.69,898,1115,25.90,.18,6.61,
Oct,2015,57.00,.26,.37,56,2355,25.70,.13,4.32,
Oct,2015,57.01,.26,.29,215,742,25.70,.13,4.32,
Oct,2015,58.01,.17,.21,21,571,25.50,.09,2.80,
Oct,2015,59.00,.10,.14,45,1527,25.40,.06,1.70,
Oct,2015,61.00,.04,.07,100,623,25.20,.03,.59,
Nov,2015,54.00,1.33,1.88,11,1378,26.10,.38,13.48,
Nov,2015,55.00,1.00,.99,12,2417,25.60,.32,10.17,
Nov,2015,56.00,.74,.72,60,1801,25.30,.26,7.53,
Nov,2015,56.01,.75,.95,5,165,25.30,.26,7.58,
Nov,2015,57.00,.55,.59,380,616,25.00,.21,5.54,
Nov,2015,61.00,.14,.47,100,160,24.80,.07,1.47,
Nov,2015,62.01,.11,.27,324,500,24.90,.05,1.07,
Dec,2015,50.00,3.72,3.76,600,523,29.00,.63,19.25,
Dec,2015,50.01,3.71,3.86,7,7,29.00,.63,19.25,
Dec,2015,51.00,3.11,3.44,167,1073,28.10,.58,22.30,
Dec,2015,52.00,2.56,2.70,500,555,27.40,.53,20.07,
Dec,2015,57.00,.79,1.33,70,2105,25.00,.25,6.18,
Dec,2015,58.01,.60,.47,150,415,24.80,.20,4.69,
Dec,2015,60.00,.34,.38,137,1513,24.60,.13,2.70,
Dec,2015,61.00,.26,.45,20,172,24.50,.11,2.00,
Dec,2015,63.00,.14,.20,160,509,24.60,.07,1.13,
Dec,2015,74.00,.00,.03,61,91,25.30,-,-,
Mar,2016,54.00,2.61,7.43,60,90,26.00,.49,9.89,
Mar,2016,57.00,1.58,1.69,278,1321,25.10,.37,5.97,
Mar,2016,58.00,1.30,1.35,550,623,24.80,.33,4.94,
Mar,2016,62.00,.57,.76,10,15,23.80,.20,2.18,
Mar,2016,74.00,.04,.07,75,77,23.00,.02,.13,
Jun,2018,60.00,3.96,4.30,20,-,27.40,.56,2.78,

ResMed Inc Last Sale Price $7.05,
Sep,2015,7.25,.03,.07,377,528,26.40,.22,22.19,
Sep,2015,8.00,-,.03,5180,3918,22.90,-,22.19,
Oct,2015,8.50,.01,.01,250,7265,29.00,.04,.99,
Nov,2015,7.75,.10,.14,5180,6630,26.80,.25,7.40,
Nov,2015,8.75,.01,.01,1000,1000,26.00,.04,.67,
Dec,2015,7.75,.14,.13,250,-,26.50,.29,7.68,
Jan,2016,8.00,.14,.13,1000,-,25.60,.27,5.26,

Regis Res Last Sale Price $1.61,
Sep,2015,1.40,.20,.09,800,800,53.60,.98,-,
Sep,2015,1.45,.16,.19,130,430,52.30,.94,16.24,
Oct,2015,1.40,.20,.24,2700,1260,35.00,.90,-,
Oct,2015,1.65,.04,.04,100,-,40.60,.47,24.37,

South32 Last Sale Price $1.54,
Oct,2015,1.55,.09,.11,50,-,46.00,.53,50.79,
Oct,2015,1.60,.07,.07,160,705,45.70,.45,39.50,
Oct,2015,1.65,.06,.07,20,870,45.60,.37,31.04,
Dec,2015,1.55,.14,.13,230,300,44.10,.56,35.16,
Dec,2015,1.65,.10,.17,300,4051,43.60,.44,24.74,
Mar,2016,1.20,.40,.42,20,20,44.50,.85,7.56,
Mar,2016,1.95,.05,.07,120,320,38.70,.27,6.30,
Jun,2016,0.01,1.52,1.70,275,2980,-,-,-,
Jun,2016,1.60,.19,.21,100,350,40.10,.58,15.66,

Scentre Grp Last Sale Price $3.88,
Oct,2015,3.90,.11,.08,80,200,21.20,.52,23.52,

Seek Last Sale Price $12.04,
Sep,2015,12.75,.05,.03,9,309,42.20,.16,21.65,
Sep,2015,17.00,.01,.01,300,685,113.40,.01,2.60,
Oct,2015,12.25,.38,.34,100,100,28.80,.47,27.43,
Oct,2015,12.50,.28,.23,6,205,28.30,.39,20.21,
Nov,2015,12.00,.67,.56,10,10,30.00,.57,27.28,
Nov,2015,12.50,.44,.31,20,250,29.00,.44,18.84,
Dec,2015,11.75,.90,.73,6,6,30.30,.63,20.32,
Mar,2016,14.00,.34,.36,300,25,26.80,.30,5.40,

Sims Metal Mgt Last Sale Price $10.58,
Oct,2015,10.50,.41,1.43,500,575,30.00,.58,27.52,
Nov,2015,11.00,.32,.35,56,4500,28.90,.44,15.77,

Stockland Last Sale Price $3.85,
Oct,2015,4.00,.06,.05,430,50,21.30,.34,12.41,

Sonic Healthcare Last Sale Price $19.26,
Sep,2015,19.00,.43,.32,150,250,28.40,.66,46.02,
Oct,2015,20.50,.19,.14,52,220,22.80,.24,8.35,
Nov,2015,20.50,.34,.29,20,39,22.90,.32,9.20,
Dec,2015,20.00,.63,.53,50,116,23.40,.44,13.02,
Dec,2015,22.00,.15,.16,50,584,22.80,.16,3.12,
Jun,2016,22.00,.70,.58,200,410,24.30,.38,4.77,

Santos Last Sale Price $4.75,
Sep,2015,0.01,4.74,7.05,20,4310,-,1.00,-,
Sep,2015,4.40,.43,.34,100,300,88.20,.77,87.82,
Sep,2015,4.50,.35,.40,526,364,84.70,.71,109.77,
Sep,2015,4.60,.28,.20,515,565,81.60,.64,142.71,
Sep,2015,4.70,.22,.22,257,903,78.90,.57,186.62,
Sep,2015,4.80,.17,.23,472,667,76.60,.48,181.13,
Sep,2015,4.90,.12,.18,100,171,74.50,.39,131.73,
Sep,2015,5.00,.09,.07,2200,1825,72.90,.31,93.31,
Sep,2015,5.25,.03,.09,560,2075,69.70,.14,32.93,
Sep,2015,5.50,.01,.05,1405,3777,67.70,.05,8.78,
Sep,2015,5.75,.00,.03,50,2632,66.40,.01,2.20,
Sep,2015,6.00,-,.01,230,1335,65.60,-,10.98,
Sep,2015,6.26,-,.01,500,80,65.10,-,16.47,
Sep,2015,8.01,-,.14,50,258,64.40,-,159.17,
Oct,2015,4.00,.94,.74,50,50,79.90,.79,34.76,
Oct,2015,4.50,.58,.47,138,187,71.90,.65,61.29,
Oct,2015,4.60,.53,.44,10,60,70.40,.61,68.61,
Oct,2015,4.70,.47,.39,10,328,69.10,.58,75.93,
Oct,2015,4.80,.41,.45,550,215,67.90,.54,75.93,
Oct,2015,4.90,.36,.51,138,10,66.90,.50,66.78,
Oct,2015,5.00,.32,.36,1690,2013,66.10,.46,58.55,
Oct,2015,5.25,.23,.30,3261,1973,64.80,.37,42.08,
Oct,2015,5.50,.17,.17,358,1554,64.10,.29,30.19,
Oct,2015,5.51,.16,.14,100,100,64.00,.29,29.27,
Oct,2015,5.75,.12,.12,2392,5753,63.70,.22,21.04,
Oct,2015,6.00,.08,.11,903,1647,63.60,.17,14.64,
Oct,2015,6.25,.06,.07,50,292,63.80,.13,10.06,
Oct,2015,7.00,.02,.03,35,1792,64.60,.05,3.66,
Nov,2015,4.50,.68,.78,40,40,67.00,.64,47.20,
Nov,2015,4.90,.47,.48,50,50,64.40,.53,52.14,
Nov,2015,5.00,.43,.52,890,1946,64.00,.50,47.20,
Nov,2015,5.25,.34,.34,535,499,63.30,.43,37.32,
Nov,2015,5.50,.27,.36,670,800,62.80,.36,29.09,
Nov,2015,5.75,.20,.30,80,377,62.40,.30,22.50,
Nov,2015,6.00,.16,.20,50,526,62.10,.25,17.56,
Nov,2015,6.25,.12,.13,50,160,61.80,.20,13.17,
Dec,2015,4.50,.76,.76,100,100,66.70,.65,42.64,
Dec,2015,4.60,.70,.75,50,70,65.90,.62,46.44,
Dec,2015,4.80,.59,.46,40,200,64.50,.57,50.24,
Dec,2015,4.90,.55,.64,92,342,63.90,.54,46.44,
Dec,2015,5.00,.51,.54,655,3124,63.50,.52,42.64,
Dec,2015,5.25,.41,.42,330,490,62.70,.45,34.62,
Dec,2015,5.50,.33,.29,1000,1710,62.10,.39,27.87,
Dec,2015,5.75,.27,.30,130,304,61.80,.34,22.38,
Dec,2015,6.25,.17,.17,192,192,61.30,.24,14.36,
Jan,2016,4.30,.96,1.06,5,10,64.30,.69,29.47,
Jan,2016,5.50,.40,.45,4,1191,57.40,.42,23.11,
Jan,2016,5.75,.33,.34,500,434,56.80,.37,19.07,
Mar,2016,4.20,1.09,.89,100,100,65.00,.71,22.07,
Mar,2016,4.60,.86,.71,100,100,62.60,.64,29.22,
Mar,2016,4.80,.77,.81,10,80,61.70,.60,31.47,
Mar,2016,5.50,.50,.58,170,273,59.20,.47,20.44,
Mar,2016,6.50,.26,.33,300,659,56.90,.31,10.42,
Mar,2016,7.00,.19,.23,100,2215,56.30,.25,7.56,
Mar,2016,7.01,.17,.22,140,100,56.30,.25,7.15,
Mar,2016,8.00,.10,.10,200,1320,55.80,.15,3.88,
Mar,2016,9.51,.04,.07,20,473,56.80,.08,1.63,
Jun,2016,8.51,.13,.17,100,200,53.10,.18,3.57,

Suncorp Grp Last Sale Price $12.54,
Sep,2015,12.63,.13,.11,278,526,25.60,.43,51.98,
Sep,2015,13.12,.01,.03,103,540,24.50,.08,6.24,
Sep,2015,13.35,.00,.03,3003,4487,24.20,.02,1.25,
Sep,2015,13.61,.00,.01,99,595,24.10,-,.42,
Sep,2015,13.85,-,.01,49,2112,24.10,-,6.24,
Sep,2015,14.34,-,.01,196,295,24.00,-,6.24,
Oct,2015,12.39,.50,.43,10,10,23.90,.61,23.91,
Oct,2015,12.90,.23,.25,30,40,22.00,.40,15.94,
Oct,2015,13.14,.15,.17,65,1150,21.50,.30,10.40,
Oct,2015,13.15,.15,.13,103,450,21.50,.30,10.40,
Oct,2015,14.62,.01,.01,350,614,22.20,.03,.55,
Nov,2015,12.89,.34,.30,3143,4177,21.40,.45,13.93,
Nov,2015,13.14,.24,.26,100,172,20.70,.36,9.98,
Nov,2015,13.15,.23,.22,20,20,20.70,.36,9.77,
Nov,2015,13.38,.17,.14,275,345,20.30,.29,6.86,
Dec,2015,12.42,.66,.63,10,10,22.80,.61,17.27,
Dec,2015,12.67,.52,.53,100,200,22.00,.54,16.63,
Dec,2015,13.15,.30,.29,48,126,20.80,.39,9.60,
Mar,2016,13.63,.28,.29,350,10,19.50,.38,4.41,

Sydney Airport Last Sale Price $5.86,
Sep,2015,5.26,.60,.49,750,871,47.00,.97,4.45,
Sep,2015,5.75,.16,.11,1124,3182,31.90,.69,44.49,
Oct,2015,5.75,.23,.22,3128,5350,21.70,.65,18.54,
Nov,2015,6.00,.15,.15,1350,4600,20.00,.46,13.35,
Dec,2015,6.00,.19,.11,250,758,20.10,.48,12.66,
Dec,2015,6.01,.18,.17,200,100,20.10,.48,12.32,
Mar,2016,6.01,.25,.20,70,1385,20.50,.54,8.12,

Tabcorp Hldgs Last Sale Price $4.57,
Oct,2015,4.70,.12,.11,100,104,27.30,.42,21.87,

Transurban Grp Last Sale Price $9.74,
Sep,2015,9.40,.39,.20,563,663,32.90,.81,26.77,
Sep,2015,9.65,.20,.17,646,1322,29.30,.61,56.21,
Oct,2015,9.75,.27,.24,200,2925,19.90,.55,23.64,
Nov,2015,10.00,.23,.16,550,875,19.20,.44,12.31,
Nov,2015,10.25,.14,.13,1254,6644,18.70,.33,7.49,
Dec,2015,9.41,.61,.52,100,100,21.10,.70,11.74,
Dec,2015,9.65,.47,.32,15,947,20.30,.61,15.44,
Mar,2016,10.25,.27,.27,149,435,17.90,.46,5.28,

Telstra Corp Last Sale Price $5.65,
Sep,2015,5.01,.65,.79,510,1994,45.40,.98,4.61,
Sep,2015,5.50,.17,.09,7125,6500,25.00,.81,18.46,
Sep,2015,5.60,.10,.04,200,2001,24.60,.63,46.14,
Sep,2015,5.70,.06,.03,1342,2002,25.60,.41,50.76,
Sep,2015,5.71,.05,.01,900,1471,25.80,.39,46.14,
Sep,2015,5.76,.04,.01,1500,5630,26.80,.30,32.30,
Sep,2015,5.80,.03,.01,57,885,28.00,.25,27.69,
Sep,2015,5.81,.03,.01,1500,2639,28.30,.23,23.07,
Sep,2015,6.26,.01,.00,705,21735,46.10,.05,5.54,
Sep,2015,6.50,.00,.01,3000,39150,52.90,.02,2.77,
Sep,2015,6.51,.00,.01,495,22882,53.10,.02,2.77,
Sep,2015,7.01,-,.00,250,1960,59.30,-,2.77,
Oct,2015,5.00,.67,.59,240,5203,23.10,.96,3.08,
Oct,2015,5.51,.23,.19,3313,200,18.20,.71,13.07,
Oct,2015,5.75,.09,.08,2047,15656,16.80,.43,13.84,
Oct,2015,5.76,.09,.09,100,385,16.80,.42,13.07,
Oct,2015,6.00,.02,.02,2460,17552,16.00,.17,3.08,
Oct,2015,6.25,.00,.00,500,6090,15.60,.04,.46,
Oct,2015,6.50,-,.01,150,17466,15.50,-,1.54,
Nov,2015,5.75,.14,.12,2283,2260,17.40,.48,12.46,
Nov,2015,5.91,.07,.06,2500,2840,16.70,.33,6.92,
