Derivatives: Call Options - Weekly
"Traded positions for the week ending Friday, October 30, 2015"
"Report at Friday, October 30, 2015. Processed Monday at 2/11/2015 5:03:52 PM."



ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,
Nov,2015,31.01,.13,.16,828,6477,21.00,.35,5.62,
Nov,2015,31.50,.07,.08,2517,5051,20.70,.25,3.03,
Nov,2015,31.51,.07,.83,680,445,20.60,.25,3.03,
Nov,2015,32.00,.04,.05,2046,7542,20.50,.17,1.51,
Nov,2015,32.01,.04,.07,680,4804,20.50,.17,1.51,
Nov,2015,32.50,.01,.04,1360,5773,20.40,.11,.65,
Nov,2015,32.51,.01,.12,10,1540,20.40,.11,.65,
Nov,2015,33.00,.01,.01,565,2937,20.30,.06,.35,
Nov,2015,33.01,.01,.02,280,550,20.30,.06,.35,
Nov,2015,33.50,.00,.02,780,1070,20.30,.04,.17,
Nov,2015,33.51,.00,.28,730,1130,20.30,.04,.17,
Nov,2015,34.00,.00,.03,380,2165,20.30,.02,-,
Nov,2015,34.50,.00,.01,200,721,20.20,-,-,
Nov,2015,35.00,-,.02,400,880,20.10,-,.86,
Dec,2015,26.69,3.48,5.93,10,17,31.40,.88,.37,
Dec,2015,27.68,2.50,4.02,56,76,28.20,.83,.86,
Dec,2015,28.67,1.38,2.56,30,742,25.50,.75,-,
Dec,2015,29.17,1.06,1.28,20,-,24.30,.69,1.98,
Dec,2015,29.65,.86,.98,100,255,23.30,.63,9.02,
Dec,2015,29.66,.80,.84,10,250,23.30,.63,7.54,
Dec,2015,30.15,.59,.80,6,220,22.40,.55,14.70,
Dec,2015,30.16,.56,.81,95,144,22.30,.55,13.96,
Dec,2015,30.64,.40,.45,106,1766,21.50,.47,9.88,
Dec,2015,30.65,.39,.42,2432,2575,21.50,.47,9.64,
Dec,2015,31.14,.26,.30,891,2321,20.80,.39,6.42,
Dec,2015,31.15,.26,.32,1262,1037,20.80,.38,6.30,
Dec,2015,31.63,.16,.22,1246,3710,20.20,.30,3.95,
Dec,2015,31.64,.16,.20,878,1349,20.20,.30,3.95,
Dec,2015,32.12,.10,.12,2042,6295,19.70,.23,2.35,
Dec,2015,32.13,.10,.12,1260,1237,19.70,.23,2.35,
Dec,2015,32.62,.06,.12,325,1503,19.30,.16,1.36,
Dec,2015,32.63,.06,.54,110,734,19.30,.16,1.36,
Dec,2015,33.11,.03,.21,210,689,19.00,.11,.74,
Dec,2015,33.12,.03,.06,90,3060,19.00,.11,.74,
Dec,2015,33.61,.01,.13,660,1239,18.80,.07,.37,
Dec,2015,33.62,.01,.24,43,1537,18.80,.07,.37,
Dec,2015,34.10,.01,.08,200,1825,18.70,.05,.20,
Dec,2015,34.11,.01,.07,97,267,18.70,.05,.22,
Dec,2015,34.59,.00,.05,62,3681,18.60,.03,-,
Dec,2015,35.10,.00,.07,20,506,18.60,.02,-,
Dec,2015,35.59,.00,.05,15,562,18.60,.01,-,
Dec,2015,36.08,-,.02,18,1807,18.60,-,.49,
Dec,2015,37.08,-,.02,94,850,18.60,-,.49,
Jan,2016,29.01,1.46,3.09,16,276,22.70,.70,4.26,
Jan,2016,30.50,.70,.72,13,10,20.30,.53,9.31,
Jan,2016,31.00,.52,.55,2659,755,19.70,.46,6.85,
Jan,2016,31.50,.37,.39,97,70,19.10,.40,4.92,
Jan,2016,31.51,.37,1.31,30,36,19.10,.40,4.92,
Jan,2016,32.00,.26,.28,138,1073,18.60,.33,3.39,
Jan,2016,32.01,.26,.40,515,515,18.60,.33,3.39,
Jan,2016,32.50,.17,.18,1645,1610,18.30,.27,2.33,
Jan,2016,33.00,.12,.18,90,1151,18.00,.21,1.53,
Jan,2016,33.50,.08,.45,53,1246,17.80,.16,1.06,
Jan,2016,33.51,.08,.42,50,50,17.80,.16,1.06,
Jan,2016,34.00,.05,.12,10,1092,17.70,.12,.67,
Feb,2016,32.00,.41,.85,1000,1002,19.10,.37,4.12,
Feb,2016,33.00,.21,.90,509,1338,18.30,.26,2.14,
Feb,2016,33.50,.15,.69,10,1536,18.10,.21,1.53,
Feb,2016,34.50,.07,.37,400,936,17.80,.14,.76,
Mar,2016,25.71,4.36,4.98,452,555,29.30,.86,-,
Mar,2016,30.15,1.27,1.67,1500,3040,21.80,.59,10.57,
Mar,2016,30.64,1.05,2.20,250,336,21.30,.55,8.75,
Mar,2016,31.14,.86,.90,65,1365,20.80,.50,7.13,
Mar,2016,31.63,.69,.78,65,312,20.40,.45,5.72,
Mar,2016,32.12,.55,.77,160,753,20.00,.40,4.56,
Mar,2016,32.62,.43,.58,307,1926,19.60,.35,3.57,
Mar,2016,32.63,.42,.90,4,711,19.60,.35,3.52,
Mar,2016,33.11,.33,1.03,210,658,19.30,.30,2.74,
Mar,2016,33.61,.25,.86,9,1650,19.00,.26,2.07,
Mar,2016,34.10,.19,.43,65,830,18.80,.22,1.58,
Mar,2016,34.59,.14,.57,247,247,18.70,.18,1.16,
Jun,2016,29.16,2.13,2.15,7,-,22.90,.68,5.77,
Jun,2016,29.17,1.82,3.25,40,215,22.90,.68,4.27,
Jun,2016,30.64,1.39,2.21,10,73,21.70,.58,7.07,
Jun,2016,32.12,.85,1.31,100,299,20.80,.47,4.32,
Jun,2016,32.13,.72,1.30,35,66,20.80,.47,3.66,
Jun,2016,33.11,.59,1.02,10,130,20.30,.40,3.00,
Jun,2016,33.12,.50,.57,160,689,20.30,.40,2.54,
Jun,2016,34.11,.34,.57,9,149,19.90,.33,1.73,
Jun,2016,34.59,.33,.81,250,2250,19.70,.29,1.65,
Jun,2016,35.10,.22,.52,57,147,19.50,.26,1.12,
Sep,2016,37.00,.23,.55,20,20,19.10,.23,.81,
Dec,2017,29.65,2.81,3.10,25,25,24.50,.75,3.56,

Newcrest Min Last Sale Price $12.31,
Nov,2015,10.51,1.95,2.35,7,7,56.00,.87,15.35,
Nov,2015,10.75,1.74,3.20,1,501,54.70,.84,19.06,
Nov,2015,11.50,1.16,1.80,225,395,51.00,.72,36.53,
Nov,2015,11.75,.98,2.12,55,180,49.90,.67,44.48,
Nov,2015,12.00,.82,.91,50,198,48.80,.61,54.01,
Nov,2015,12.25,.68,.96,420,590,47.90,.55,65.13,
Nov,2015,12.50,.55,.64,1035,1047,47.00,.49,58.24,
Nov,2015,12.75,.44,.47,798,1149,46.30,.43,46.59,
Nov,2015,13.00,.35,.36,659,1120,45.70,.37,37.06,
Nov,2015,13.25,.27,.44,159,502,45.30,.31,28.59,
Nov,2015,13.26,.27,.32,270,231,45.30,.31,28.59,
Nov,2015,13.50,.21,.22,1109,1075,45.00,.26,22.24,
Nov,2015,13.51,.21,.36,200,200,45.00,.25,22.24,
Nov,2015,13.75,.17,.19,458,886,45.00,.21,17.47,
Nov,2015,14.00,.13,.14,1039,3164,45.10,.17,13.24,
Nov,2015,14.01,.13,.13,285,265,45.10,.17,13.24,
Nov,2015,14.25,.10,.24,36,304,45.50,.14,10.06,
Nov,2015,14.50,.07,.09,548,650,45.90,.11,7.94,
Nov,2015,14.75,.06,.10,393,795,46.50,.09,6.35,
Nov,2015,15.00,.04,.06,1255,1260,47.00,.07,4.77,
Nov,2015,15.01,.04,.25,30,427,47.10,.07,4.77,
Nov,2015,15.50,.03,.04,475,885,48.10,.05,3.18,
Nov,2015,16.00,.01,.05,730,1532,49.00,.03,1.59,
Nov,2015,16.50,.01,.03,50,830,49.60,.02,1.06,
Dec,2015,7.01,5.34,5.45,100,262,75.60,.99,2.12,
Dec,2015,10.00,2.52,3.09,1300,1505,57.80,.87,13.01,
Dec,2015,11.00,1.72,3.60,22,747,53.10,.76,24.51,
Dec,2015,11.25,1.53,1.71,10,80,52.10,.73,28.74,
Dec,2015,12.00,1.04,1.53,65,733,49.20,.61,44.48,
Dec,2015,12.50,.78,.90,264,1619,47.70,.52,47.20,
Dec,2015,12.75,.66,.70,117,265,47.00,.47,39.94,
Dec,2015,13.00,.56,.58,243,3893,46.50,.42,33.89,
Dec,2015,13.01,.56,.95,35,285,46.40,.42,33.58,
Dec,2015,13.25,.47,.66,110,146,46.00,.38,28.44,
Dec,2015,13.50,.40,.40,1203,1769,45.60,.33,23.90,
Dec,2015,13.75,.33,1.07,91,286,45.20,.29,19.67,
Dec,2015,14.00,.27,.39,5295,7596,45.00,.25,16.34,
Dec,2015,14.01,.27,1.28,50,289,45.00,.25,16.34,
Dec,2015,14.50,.18,.31,110,1630,44.80,.19,10.89,
Dec,2015,15.00,.12,.47,880,1354,44.70,.14,7.26,
Dec,2015,16.00,.06,.11,1032,5231,45.00,.07,3.33,
Dec,2015,16.01,.06,.75,50,170,45.00,.07,3.33,
Dec,2015,17.50,.01,.22,232,1392,45.70,.02,.91,
Jan,2016,11.75,1.44,3.10,100,350,46.50,.65,28.67,
Jan,2016,12.00,1.29,2.33,75,123,45.80,.61,32.09,
Jan,2016,12.50,1.03,2.54,10,80,44.40,.54,33.56,
Jan,2016,12.75,.91,1.84,35,88,43.90,.51,29.65,
Jan,2016,13.00,.80,.82,20,1270,43.40,.47,26.07,
Jan,2016,13.75,.54,1.65,500,510,42.20,.36,17.43,
Jan,2016,14.25,.41,.65,100,100,41.70,.30,13.20,
Jan,2016,14.50,.34,.40,110,455,41.50,.27,11.24,
Jan,2016,15.00,.26,.40,108,2270,41.20,.21,8.31,
Jan,2016,15.50,.19,.55,80,92,40.90,.17,6.19,
Jan,2016,16.00,.14,.21,140,535,40.70,.13,4.40,
Jan,2016,16.50,.10,.17,73,158,40.60,.10,3.26,
Jan,2016,17.00,.07,.12,100,100,40.40,.08,2.28,
Feb,2016,12.25,1.33,1.33,11,487,45.20,.59,31.52,
Feb,2016,13.00,.97,1.02,50,118,43.80,.49,24.17,
Mar,2016,13.00,1.11,1.49,40,602,43.80,.51,22.54,
Mar,2016,13.75,.81,1.17,20,125,42.40,.42,16.55,
Mar,2016,15.00,.47,.62,22,846,40.70,.29,9.44,
Jun,2016,13.00,1.50,1.90,175,1786,43.40,.55,18.75,
Jun,2016,13.25,1.40,1.87,50,50,43.10,.53,17.38,
Jun,2016,14.25,1.03,1.02,6,-,42.00,.44,12.89,
Sep,2016,15.50,1.02,1.18,40,-,41.70,.40,9.00,
Dec,2016,17.00,.96,1.15,10,10,42.00,.37,6.78,
Dec,2016,22.50,.28,.36,50,150,40.00,.18,1.94,
Jun,2017,13.50,2.47,3.42,1,422,44.40,.62,12.03,
Dec,2017,16.00,2.13,2.50,6,32,44.50,.54,8.06,
Jun,2018,18.00,2.05,2.22,10,-,44.30,.56,6.25,

Origin Energy Last Sale Price $5.50,
Nov,2015,0.01,5.53,5.52,190,-,-,-,8.30,
Nov,2015,5.20,.46,.40,400,336,47.20,.70,36.74,
Nov,2015,5.42,.32,.31,100,320,45.30,.59,55.70,
Nov,2015,5.63,.21,.20,296,936,44.20,.46,49.77,
Nov,2015,5.85,.14,.12,895,777,43.70,.34,32.00,
Nov,2015,6.07,.08,.09,1658,1550,43.90,.23,18.96,
Nov,2015,6.28,.05,.03,152,1180,44.50,.16,11.85,
Nov,2015,6.50,.03,.14,100,760,45.40,.10,7.11,
Dec,2015,0.01,5.54,5.58,286,535,-,-,6.77,
Dec,2015,5.20,.53,.64,30,30,45.70,.68,31.15,
Dec,2015,5.42,.40,.36,10,550,44.10,.59,43.34,
Dec,2015,5.63,.29,.27,140,150,42.90,.49,39.28,
Dec,2015,5.85,.20,.28,250,3754,41.90,.39,27.09,
Dec,2015,6.07,.14,.32,160,347,41.20,.30,18.28,
Dec,2015,6.28,.09,.26,130,1370,40.80,.22,12.19,
Dec,2015,6.50,.06,.11,260,261,40.50,.16,8.13,
Jan,2016,6.28,.16,.13,108,40,37.50,.29,11.67,
Mar,2016,11.27,.00,.03,10,34,40.00,-,-,
Apr,2016,6.75,.20,.18,100,-,39.50,.31,7.29,
Jun,2016,5.63,.63,.65,15,15,41.20,.58,17.43,

Orica Last Sale Price $16.48,
Nov,2015,16.00,.86,.75,105,140,34.40,.66,30.06,
Nov,2015,16.50,.57,.82,110,195,33.60,.53,45.09,
Nov,2015,17.00,.35,.36,379,426,33.10,.40,28.08,
Nov,2015,17.50,.21,.23,143,486,32.90,.28,16.61,
Nov,2015,18.00,.12,.12,51,200,33.10,.19,9.49,
Nov,2015,18.50,.07,.13,43,71,33.50,.12,5.14,
Nov,2015,19.00,.04,.07,50,168,34.10,.07,2.77,
Dec,2015,16.00,.92,.92,10,117,33.90,.64,19.89,
Dec,2015,16.01,.77,.41,31,121,33.80,.64,13.56,
Dec,2015,16.50,.64,3.31,12,114,33.10,.55,28.93,
Dec,2015,18.00,.17,.22,25,1389,31.70,.26,7.46,
Jan,2016,18.00,.27,.22,124,69,28.00,.32,6.45,
Jun,2016,19.00,.44,.54,40,140,26.90,.35,4.05,
Jun,2016,22.00,.11,.14,50,50,26.80,.15,1.02,
Jun,2016,22.50,.10,.11,50,50,27.00,.13,.88,
Jun,2016,23.00,.07,.08,50,50,27.30,.11,.70,
Jun,2016,23.50,.06,.07,50,50,27.50,.09,.56,
Sep,2016,18.50,.74,.62,9,-,27.00,.46,4.88,

Oil Search Last Sale Price $7.85,
Nov,2015,6.25,1.62,1.44,30,351,45.60,.97,3.32,
Nov,2015,6.50,1.38,1.34,40,40,41.90,.96,4.15,
Nov,2015,6.75,1.14,1.25,30,31,39.30,.93,5.81,
Nov,2015,7.50,.51,.50,120,700,34.80,.72,25.74,
Nov,2015,7.75,.34,.38,3645,3645,33.70,.59,40.68,
Nov,2015,7.76,.34,.30,150,100,33.60,.59,41.52,
Nov,2015,8.00,.22,.25,622,1244,32.60,.45,35.70,
Nov,2015,8.01,.21,.24,238,10,32.50,.45,34.87,
Nov,2015,8.25,.12,.12,2373,2529,31.40,.31,19.93,
Nov,2015,8.50,.06,.07,120,4186,30.30,.19,9.96,
Dec,2015,6.46,1.45,1.24,150,666,40.70,.93,5.69,
Dec,2015,7.45,.63,.45,120,1460,34.30,.71,21.35,
Dec,2015,7.70,.47,.52,75,1389,33.10,.61,29.89,
Dec,2015,7.95,.33,.20,120,6047,32.20,.51,31.31,
Dec,2015,8.20,.23,.20,170,3760,31.50,.40,21.35,
Dec,2015,8.69,.10,.12,68,300,30.70,.22,9.01,
Dec,2015,8.94,.06,.20,70,150,30.60,.15,5.69,
Jan,2016,7.50,.69,.54,4,151,30.50,.68,17.12,
Jan,2016,7.75,.53,.39,50,1250,29.40,.60,21.97,
Jan,2016,8.25,.28,.27,230,1078,27.50,.42,14.31,
Jan,2016,8.50,.20,.17,480,-,26.90,.34,9.96,
Jan,2016,8.75,.14,.15,80,-,26.40,.26,6.90,
Feb,2016,8.00,.48,.52,90,-,29.70,.53,18.95,
Mar,2016,8.20,.44,.25,2600,5476,29.00,.49,13.85,
Mar,2016,8.45,.33,.31,1050,308,28.20,.42,10.51,
Mar,2016,8.94,.19,.22,2000,323,27.00,.29,5.89,
Apr,2016,8.50,.39,.38,379,-,29.00,.44,9.96,
Apr,2016,8.75,.32,.29,150,-,28.80,.39,8.05,
Jun,2016,6.96,1.27,1.36,50,23316,30.60,.78,7.42,

OZ Minerals Last Sale Price $4.36,
Nov,2015,3.90,.51,.32,100,282,41.60,.86,13.45,
Nov,2015,3.91,.50,.29,300,400,41.50,.86,13.45,
Nov,2015,4.00,.42,.42,150,293,41.20,.81,19.43,
Nov,2015,4.10,.35,.21,190,380,40.80,.74,26.91,
Nov,2015,4.20,.28,.47,100,360,40.40,.67,35.88,
Nov,2015,4.30,.23,.11,1706,1736,39.90,.59,49.33,
Nov,2015,4.40,.17,.29,70,610,39.50,.50,50.83,
Nov,2015,4.50,.13,.32,100,440,39.30,.42,38.87,
Nov,2015,4.51,.13,.15,200,-,39.20,.41,37.37,
Nov,2015,4.70,.07,.10,260,260,39.10,.27,20.93,
Nov,2015,4.80,.05,.13,75,177,39.20,.21,14.95,
Nov,2015,4.90,.04,.11,294,544,39.20,.16,10.46,
Dec,2015,3.70,.71,.39,28,33,43.10,.88,9.40,
Dec,2015,4.10,.41,.19,90,1218,40.30,.71,24.77,
Dec,2015,4.20,.34,.38,40,705,39.70,.65,30.75,
Dec,2015,4.30,.28,.17,170,580,39.10,.59,38.44,
Dec,2015,4.31,.28,.38,190,240,39.10,.58,38.44,
Dec,2015,4.40,.23,.28,20,991,38.70,.52,39.30,
Dec,2015,4.50,.19,.25,15,515,38.30,.46,31.61,
Dec,2015,4.60,.15,.13,300,800,38.00,.40,25.63,
Dec,2015,4.80,.09,.15,250,200,37.60,.28,15.38,
Dec,2015,4.90,.07,.10,3840,740,37.50,.23,11.96,
Dec,2015,5.00,.06,.10,250,500,37.30,.19,9.40,
Jan,2016,4.20,.41,.25,355,455,36.80,.65,23.00,
Jan,2016,4.60,.22,.26,100,100,34.90,.44,19.78,
Mar,2016,5.00,.17,.22,310,527,36.00,.35,9.75,
Jun,2016,5.50,.16,.19,164,164,35.10,.29,5.45,
Jun,2016,6.00,.09,.12,254,304,34.80,.19,2.99,
Jun,2016,6.50,.04,.09,126,126,34.40,.12,1.58,

Qantas Airways,
Nov,2015,3.41,.56,.50,25,125,43.30,-,-,
Nov,2015,3.71,.31,.29,14,256,38.00,-,-,
Nov,2015,3.81,.23,.11,827,1262,36.40,-,-,
Nov,2015,3.91,.17,.22,300,2746,35.10,-,-,
Nov,2015,4.01,.12,.11,701,730,33.90,-,-,
Nov,2015,4.21,.05,.04,112,300,32.30,-,-,
Nov,2015,4.31,.03,.04,12,1312,31.80,-,-,
Dec,2015,3.61,.44,.40,100,100,39.70,-,-,
Dec,2015,3.81,.29,.34,20,4595,37.30,-,-,
Dec,2015,4.01,.18,.18,500,1906,35.40,-,-,
Dec,2015,4.11,.14,.14,4000,342,34.70,-,-,
Jan,2016,3.81,.36,.33,97,332,35.80,-,-,
Jan,2016,4.21,.17,.16,190,190,33.90,-,-,
Jan,2016,4.31,.14,.11,250,880,33.50,-,-,
Feb,2016,3.91,.34,.36,11,157,34.90,-,-,
Mar,2016,3.61,.58,.50,100,121,38.90,-,-,
Mar,2016,4.21,.26,.28,185,185,35.30,-,-,

QBE Insurance Grp Last Sale Price $13.25,
Nov,2015,12.50,.87,.71,20,263,26.00,.82,11.81,
Nov,2015,13.00,.49,.38,40,260,23.60,.65,23.61,
Nov,2015,13.26,.33,.26,40,75,22.60,.54,32.47,
Nov,2015,13.50,.22,.22,1001,4261,21.90,.42,21.15,
Nov,2015,13.51,.21,.21,40,377,21.90,.41,20.66,
Nov,2015,13.75,.13,.13,3369,3158,21.30,.30,12.79,
Nov,2015,14.00,.07,.07,250,6019,20.90,.19,6.89,
Nov,2015,14.25,.04,.10,259,7497,20.70,.12,3.94,
Nov,2015,14.50,.02,.03,57,1676,20.50,.07,1.97,
Nov,2015,14.75,.01,.05,75,10937,20.40,.03,.79,
Nov,2015,15.50,.00,.04,400,440,20.40,-,-,
Dec,2015,12.00,1.39,1.70,14,212,28.10,.86,7.87,
Dec,2015,13.25,.47,.39,100,510,23.40,.55,26.14,
Dec,2015,13.50,.34,.31,165,861,22.80,.46,19.11,
Dec,2015,13.75,.24,.20,1203,1594,22.30,.37,13.49,
Dec,2015,14.00,.17,.15,1526,6617,21.90,.29,9.28,
Dec,2015,14.01,.16,.13,96,1514,21.90,.29,8.99,
Dec,2015,14.25,.11,.24,180,848,21.60,.21,6.18,
Dec,2015,14.50,.07,.15,60,1276,21.50,.15,3.94,
Dec,2015,14.51,.07,.07,220,995,21.50,.15,3.94,
Jan,2016,13.00,.76,.94,17,274,22.40,.64,15.29,
Jan,2016,13.75,.38,.49,50,70,21.20,.44,11.35,
Jan,2016,14.00,.28,.42,1732,2492,20.80,.37,8.63,
Jan,2016,14.25,.22,.28,70,690,20.60,.30,6.51,
Jan,2016,14.50,.16,.11,140,132,20.40,.24,4.84,
Jan,2016,14.76,.11,.10,75,-,20.30,.19,3.33,
Jan,2016,15.50,.04,.05,150,150,20.10,.08,1.21,
Mar,2016,14.00,.48,.42,2266,2526,23.50,.44,9.06,
Mar,2016,14.25,.40,.41,9,429,23.40,.40,7.45,
Jun,2016,14.00,.67,.70,12,971,23.90,.50,7.70,
Jun,2016,15.00,.37,.39,84,84,23.30,.36,4.28,
Jun,2016,15.50,.27,.31,94,194,23.00,.29,3.07,
Jun,2016,16.50,.14,.18,100,222,22.70,.18,1.56,

Rio Tinto Last Sale Price $50.65,
Nov,2015,47.00,4.24,4.40,200,527,34.00,.82,15.06,
Nov,2015,49.01,2.63,3.62,90,101,30.30,.69,25.61,
Nov,2015,50.00,1.97,2.97,74,384,28.90,.60,33.84,
Nov,2015,50.01,1.96,4.80,200,227,28.90,.60,33.97,
Nov,2015,51.00,1.41,1.42,1063,1299,27.90,.50,36.16,
Nov,2015,51.01,1.40,.98,212,227,27.90,.50,35.90,
Nov,2015,52.00,.95,.99,486,1362,27.00,.40,24.58,
Nov,2015,52.01,.95,1.77,738,748,27.00,.40,24.45,
Nov,2015,53.00,.61,.55,3172,2695,26.40,.30,15.83,
Nov,2015,53.01,.61,1.30,506,507,26.40,.30,15.83,
Nov,2015,54.00,.38,.33,1202,3028,26.00,.21,9.78,
Nov,2015,54.01,.38,.37,355,771,26.00,.21,9.78,
Nov,2015,55.00,.23,.26,3052,4015,25.70,.14,5.79,
Nov,2015,55.01,.23,.42,7880,8185,25.70,.14,5.79,
Nov,2015,56.00,.13,.12,565,2192,25.50,.09,3.22,
Nov,2015,56.01,.13,.15,176,915,25.50,.09,3.22,
Nov,2015,57.00,.07,.12,9174,9097,25.40,.05,1.80,
Nov,2015,57.01,.07,.51,20,505,25.40,.05,1.80,
Nov,2015,58.00,.04,.04,730,977,25.30,.03,.90,
Nov,2015,61.01,.00,.04,200,200,25.30,-,.10,
Dec,2015,46.00,5.49,6.50,28,170,34.20,.82,12.35,
Dec,2015,47.01,4.66,7.39,98,35,32.70,.77,15.00,
Dec,2015,49.50,2.84,3.15,5,280,29.60,.63,24.85,
Dec,2015,50.00,2.54,2.67,120,1476,29.10,.60,27.72,
Dec,2015,52.00,1.50,1.55,25,2105,27.60,.45,22.06,
Dec,2015,52.01,1.49,1.39,33,55,27.60,.45,21.91,
Dec,2015,53.00,1.11,1.09,170,1036,27.00,.37,16.32,
Dec,2015,54.00,.80,.75,1639,3917,26.50,.30,11.69,
Dec,2015,54.01,.79,1.35,648,145,26.50,.29,11.62,
Dec,2015,55.00,.56,.70,194,3951,26.00,.23,8.16,
Dec,2015,55.01,.55,.82,50,345,26.00,.23,8.09,
Dec,2015,56.00,.38,.35,1188,8034,25.70,.17,5.52,
Dec,2015,56.01,.38,.90,49,311,25.70,.17,5.52,
Dec,2015,57.00,.25,.44,650,2597,25.40,.12,3.68,
Dec,2015,57.01,.25,.40,20,230,25.40,.12,3.68,
Dec,2015,58.00,.16,.22,2305,4410,25.20,.09,2.35,
Dec,2015,59.00,.10,.54,325,1010,25.00,.06,1.47,
Dec,2015,61.00,.04,.07,100,237,24.80,.03,.59,
Jan,2016,53.00,1.74,2.10,75,237,25.80,.43,13.74,
Jan,2016,54.00,1.37,1.29,700,690,25.30,.37,10.81,
Jan,2016,55.00,1.05,1.25,18,50,24.90,.31,8.35,
Jan,2016,56.00,.80,.80,194,444,24.50,.26,6.30,
Jan,2016,57.00,.59,.75,160,462,24.20,.21,4.71,
Jan,2016,58.00,.45,.71,140,501,23.90,.17,3.52,
Jan,2016,60.00,.23,.72,25,355,23.60,.10,1.86,
Feb,2016,49.50,4.11,6.01,48,48,29.20,.63,17.89,
Feb,2016,52.00,2.71,2.74,2,-,27.40,.51,16.41,
Feb,2016,54.01,1.85,3.10,5,48,26.40,.41,11.20,
Feb,2016,55.00,1.52,1.45,12,2,26.00,.36,9.20,
Mar,2016,67.00,.10,.25,50,150,24.90,.06,.49,
Jun,2016,60.00,1.15,1.44,250,620,26.10,.30,3.48,
Jun,2018,40.00,13.01,13.50,58,461,36.40,.84,1.75,

ResMed Inc Last Sale Price $8.04,
Nov,2015,7.25,.81,.29,40,123,25.00,.95,2.43,
Nov,2015,8.00,.20,.18,1896,905,21.00,.58,25.94,
Nov,2015,8.25,.09,.06,790,790,20.40,.36,14.59,
Dec,2015,7.50,.61,.33,50,100,23.80,.83,6.95,
Dec,2015,7.75,.42,.13,150,400,22.90,.72,12.51,
Dec,2015,8.00,.28,.17,490,6003,22.40,.58,21.77,
Dec,2015,8.01,.27,.25,20,20,22.40,.57,22.24,
Dec,2015,8.25,.17,.23,300,700,22.30,.43,15.29,
Dec,2015,8.50,.10,.10,125,155,22.40,.29,8.80,
Jan,2016,8.50,.17,.15,55,55,21.80,.37,8.73,
Apr,2016,9.25,.16,.16,250,-,23.10,.27,3.87,

Regis Res Last Sale Price $2.08,
Nov,2015,2.20,.06,.06,150,-,44.90,.36,34.47,
Dec,2015,1.80,.32,.34,60,-,46.20,.84,14.32,
Dec,2015,2.20,.08,.09,130,250,42.50,.41,28.65,
Jan,2016,2.20,.13,.11,80,1300,40.70,.46,24.10,

South32 Last Sale Price $1.47,
Nov,2015,1.50,.06,.07,250,1553,46.40,.46,53.39,
Nov,2015,1.55,.04,.04,356,583,45.20,.36,35.59,
Dec,2015,1.50,.09,.10,160,417,47.20,.50,43.22,
Dec,2015,1.60,.05,.04,850,443,45.70,.34,25.42,
Jan,2016,1.60,.07,.06,100,732,40.40,.39,19.17,
Jan,2016,1.65,.06,.09,500,531,39.90,.33,15.06,
Jun,2016,0.01,1.46,1.44,50,3480,-,-,-,
Sep,2016,2.00,.05,.06,160,160,35.00,.27,3.71,

Scentre Grp Last Sale Price $4.14,
Nov,2015,4.00,.17,.09,350,23253,19.00,.78,11.02,
Dec,2015,4.00,.20,.24,1523,9873,18.40,.75,10.80,
Mar,2016,4.40,.07,.09,247,247,17.60,.39,4.53,

Seek Last Sale Price $12.83,
Nov,2015,12.00,.94,1.01,10,-,27.30,.84,10.67,
Nov,2015,12.75,.39,.42,130,220,24.30,.58,31.50,
Nov,2015,13.00,.26,.26,15,514,23.80,.46,26.42,
Dec,2015,13.75,.14,.11,1468,50,24.00,.25,8.42,
Jan,2016,13.75,.26,.23,1468,650,22.40,.33,7.97,
Jan,2016,14.00,.20,.18,42,-,22.40,.27,6.25,

Sims Metal Mgt Last Sale Price $9.84,
Nov,2015,10.00,.26,.56,20,70,30.10,.46,33.78,
Nov,2015,10.25,.16,.33,10,3046,29.20,.34,21.20,
Nov,2015,10.75,.05,.09,50,65,28.10,.14,6.62,
Dec,2015,10.50,.18,.27,20,34,28.80,.31,13.63,

Stockland Last Sale Price $4.05,
Nov,2015,4.00,.12,.11,239,2759,19.50,.63,20.92,
Dec,2015,3.70,.39,.35,200,100,24.10,.88,6.44,
Dec,2015,4.00,.15,.14,54,330,20.50,.62,18.39,
Dec,2015,4.10,.10,.09,500,1330,19.50,.49,17.47,
Dec,2015,4.20,.06,.06,587,1972,18.80,.35,10.12,
Jan,2016,4.10,.11,.09,70,5070,18.10,.53,10.40,

Sonic Healthcare Last Sale Price $19.28,
Nov,2015,19.00,.61,.53,40,940,21.30,.64,22.65,
Nov,2015,19.50,.34,.21,9,122,20.70,.46,23.33,
Nov,2015,21.50,.01,.03,500,197,20.30,.03,.68,
Dec,2015,17.00,2.38,2.19,50,8,24.80,.94,3.86,
Dec,2015,19.00,.78,.60,1100,1192,21.80,.63,19.32,
Dec,2015,20.00,.33,.23,20,151,21.10,.37,12.56,
Feb,2016,21.00,.40,.34,50,50,21.90,.32,6.36,
Mar,2016,21.00,.47,.45,500,950,22.10,.35,6.03,

Santos Last Sale Price $5.84,
Nov,2015,0.01,5.84,6.31,200,100,-,-,2.23,
Nov,2015,4.20,1.67,1.91,35,679,77.30,.95,6.70,
