Warrant Market - Weekly,,,,,,,,,,,,
XAO 4831.5 at 16:35 12/3/2010  Report at 19:06 Friday 12/3/2010. Processed 13:26 Sunday 14/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
Wesfarmers Ltd Last Sale Price $31.98,,,,,,,,,,,,
WESWOQ,28.00,25/03/10,4:1,0.006,0.011,0.043,-,-,,,,
WESVMS,30.00,25/03/10,4:1,0.039,-,0.085,-,-,,,,
WorleyParsons Ltd Last Sale Price $25.72,,,,,,,,,,,,
WORVMS,26.00,25/03/10,4:1,0.23,0.25,0.26,-117,50,,,,
Woolworths Ltd Last Sale Price $28.50,,,,,,,,,,,,
WOWVMS,28.00,25/03/10,4:1,0.091,0.11,0.105,-12.5,1300,,,,
WOWWOP,25.50,27/05/10,4:1,0.056,0.061,0.093,-,-,,,,
Woodside Pet Last Sale Price $45.41,,,,,,,,,,,,
WPLWOP,45.00,25/03/10,5:1,0.145,0.15,-,-,-,,,,
WPLVMS,46.00,25/03/10,5:1,0.265,0.3,-,-,-,,,,
WPLWOQ,49.00,25/03/10,5:1,0.725,0.73,0.745,-,-,,,,
WPLVZQ,42.00,29/04/10,5:1,0.555,0.585,-,-,-,,,,
WPLVMU,48.00,29/04/10,5:1,0.695,0.735,-,-,-,,,,
WPLWOR,41.00,24/06/10,5:1,0.2,0.205,0.355,-,-,,,,
WPLWOU,45.00,24/06/10,5:1,0.465,0.47,-,-,-,,,,
WPLWOV,49.00,24/06/10,5:1,0.905,0.91,-,-,-,,,,
Basket Call Warrants ,,,,,,,,,,,,
Equity Endowment Warrants ,,,,,,,,,,,,
ANZ Banking Grp Last Sale Price $24.26,,,,,,,,,,,,
ANZEEA,5.95,15/02/12,1:1,18.18,-,18.18,55,31,,,,
C'wlth Bank  of Aust  Last Sale Price $55.88,,,,,,,,,,,,
CBAEEA,10.45,15/02/12,1:1,45.62,-,45.62,102,10,,,,
National Aust Bank Last Sale Price $26.90,,,,,,,,,,,,
NABEEA,19.02,15/02/12,1:1,7.74,-,7.32,-,-,,,,
Telecom Corp Last Sale Price $1.72,,,,,,,,,,,,
TELEEA,1.51,15/02/12,1:1,0.215,-,0.28,-,-,,,,
Telstra Corp Last Sale Price $3.06,,,,,,,,,,,,
TLSEEA,2.16,02/10/12,1:1,1.04,-,1.27,-,-,,,,
Westpac Banking Last Sale Price $26.90,,,,,,,,,,,,
WBCEEA,4.51,15/02/12,1:1,22.58,-,22.58,28,4,,,,
Equity Installment Warrants ,,,,,,,,,,,,
Alinta Energy Grp Last Sale Price $0.08,,,,,,,,,,,,
AEJJMG,1.49,30/06/10,1:1,0.001,-,-,-,-,,,,
AEJSMW,1.94,29/06/12,1:1,0.012,-,-,-,-,,,,
APN European Retail Last Sale Price $0.05,,,,,,,,,,,,
AEZSZC,0.75,30/06/17,1:1,0.056,-,0.022,-,-,,,,
Aust Foundation Last Sale Price $5.07,,,,,,,,,,,,
AFISMW,3.17,29/06/12,1:1,2.03,-,1.805,-,-,,,,
AFISZB,2.36,30/06/16,1:1,3.07,-,3.11,-,-,,,,
AMP Capital China Last Sale Price $0.91,,,,,,,,,,,,
AGFJMG,0.60,30/06/10,1:1,-,-,-,-,-,,,,
AGL Energy Ltd Last Sale Price $14.95,,,,,,,,,,,,
AGKIYH,11.50,14/05/10,1:1,3.84,4.12,3.60,18,60,,,,
AGKIMC,7.50,19/05/10,1:1,7.67,7.68,6.62,-,-,,,,
AGKIMD,11.00,19/05/10,1:1,4.22,4.23,3.87,-,-,,,,
AGKISI,9.25,25/05/10,1:1,5.8,-,-,-,-,,,,
AGKIZQ,8.00,15/06/10,1:1,7.06,7.11,6.75,30,66,,,,
AGKIOA,7.00,23/06/10,1:1,8.12,8.14,7.68,-,-,,,,
AGKSSR,7.03,30/06/10,1:1,8.08,8.09,6.80,-,-,,,,
AGKJMG,8.33,30/06/10,1:1,6.96,-,7.00,-65,10,,,,
AGKJMH,11.00,30/06/10,1:1,4.36,4.37,3.88,-,-,,,,
AGKIMF,6.75,17/11/10,1:1,8.66,8.67,-,-,-,,,,
AGKIMG,10.00,17/11/10,1:1,5.67,5.68,5.40,7,275,,,,
AGKIZR,7.60,03/06/11,1:1,8.52,8.57,-,-,-,,,,
AGKIZZ,7.60,03/06/11,1:1,8.52,8.57,8.04,-,-,,,,
AGKIOD,10.00,17/06/11,1:1,6.4,6.42,6.34,-,-,,,,
AGKIOO,8.00,15/12/11,1:1,8.21,8.23,-,-,-,,,,
AGKSMW,9.89,29/06/12,1:1,5.3,-,5.84,-,-,,,,
AGKSMA,6.84,28/06/13,1:1,8.27,-,6.87,-,-,,,,
AGKSOC,6.78,26/06/14,1:1,9.09,9.11,8.50,-,-,,,,
AGKSWB,0.18,30/06/16,1:1,14.72,-,14.43,-,-,,,,
AGKSZB,3.15,30/06/16,1:1,11.84,-,11.00,-,-,,,,
AGKSZC,7.31,30/06/17,1:1,8.65,-,8.05,-,-,,,,
AGKSMY,10.54,30/06/17,1:1,4.97,-,5.68,-,-,,,,
AGKSZX,8.00,04/02/19,1:1,6.92,6.97,6.64,58,6,,,,
Auckland Airport Last Sale Price $1.48,,,,,,,,,,,,
AIASMV,1.01,30/06/11,1:1,0.485,-,1.37,-,-,,,,
Asciano Grp Last Sale Price $1.85,,,,,,,,,,,,
AIOJMG,1.00,30/06/10,1:1,0.945,0.955,0.985,21,10,,,,
AIOJMH,1.30,30/06/10,1:1,0.725,0.735,0.61,-,-,,,,
AIOIOO,1.00,15/12/11,1:1,1.1,1.12,1.205,-,-,,,,
AIOSOA,6.10,28/06/12,1:1,0.325,0.345,0.355,-,-,,,,
AIOSMW,4.95,29/06/12,1:1,0.08,-,0.085,-,-,,,,
AIOSOB,2.18,27/06/13,1:1,1.115,1.135,1.11,-,-,,,,
AIOSMA,3.36,28/06/13,1:1,0.19,-,2.81,-,-,,,,
AIOSSA,5.39,30/06/14,1:1,0.61,-,0.745,-,-,,,,
AIOSSB,3.02,30/06/15,1:1,0.84,-,0.98,-,-,,,,
AIOSZC,7.72,30/06/17,1:1,0.595,-,0.54,-,-,,,,
Aristocrat Leisure Last Sale Price $4.45,,,,,,,,,,,,
ALLIOA,5.00,23/06/10,1:1,0.385,0.405,0.435,-,-,,,,
ALLJMG,3.00,30/06/10,1:1,1.62,1.63,4.40,-,-,,,,
ALLJMH,4.25,30/06/10,1:1,0.735,0.745,0.84,-,-,,,,
ALLMMI,6.48,30/06/10,1:1,0.027,-,-,-,-,,,,
ALLIMF,2.50,17/11/10,1:1,2.22,2.23,-,-,-,,,,
ALLIMG,3.50,17/11/10,1:1,1.535,1.545,1.68,-,-,,,,
ALLIOD,2.50,17/06/11,1:1,2.39,2.41,1.845,-,-,,,,
ALLSMV,7.61,30/06/11,1:1,0.235,-,0.30,-,-,,,,
ALLIOO,3.00,15/12/11,1:1,2.2,2.22,-,-,-,,,,
ALLSOA,8.04,28/06/12,1:1,1.305,1.325,1.305,-,-,,,,
ALLSMW,10.98,29/06/12,1:1,0.27,-,0.255,-,-,,,,
ALLSMA,5.77,28/06/13,1:1,0.93,-,-,-,-,,,,
ALLSSA,8.50,30/06/14,1:1,1.215,-,1.085,-,-,,,,
ALLSZC,9.13,30/06/17,1:1,1.66,-,1.43,-,-,,,,
ALLSMY,12.28,30/06/17,1:1,0.935,-,0.93,-,-,,,,
Amcor Ltd Last Sale Price $5.97,,,,,,,,,,,,
AMCIOA,3.71,23/06/10,1:1,2.35,2.37,2.67,-,-,,,,
AMCSMU,3.25,30/06/10,1:1,2.83,-,2.80,-,-,,,,
AMCIMF,4.25,17/11/10,1:1,2.21,2.22,2.23,-,-,,,,
AMCIZZ,3.10,03/06/11,1:1,3.21,3.26,3.33,-,-,,,,
AMCIOO,3.25,15/12/11,1:1,3.34,3.36,-,-,-,,,,
AMCSOA,3.76,28/06/12,1:1,2.9,2.92,0.015,-,-,,,,
AMCSZA,2.40,30/06/15,1:1,3.71,-,2.64,-,-,,,,
AMP Ltd Last Sale Price $6.13,,,,,,,,,,,,
AMPIOP,3.50,25/03/10,1:1,2.64,2.66,2.52,-,-,,,,
AMPIMC,2.50,19/05/10,1:1,3.71,3.72,4.01,-,-,,,,
AMPIMD,3.75,19/05/10,1:1,2.48,2.49,2.38,-,-,,,,
AMPIZQ,3.00,15/06/10,1:1,3.15,3.2,3.16,5,20,,,,
AMPIOA,4.50,23/06/10,1:1,1.77,1.79,1.81,16.5,221,,,,
AMPSMU,1.88,30/06/10,1:1,4.31,-,4.12,-,-,,,,
AMPSSR,2.35,30/06/10,1:1,3.84,3.85,4.21,-,-,,,,
AMPJMJ,4.03,30/06/10,1:1,2.39,2.4,2.35,-,-,,,,
AMPJMG,5.95,30/06/10,1:1,0.72,-,1.335,-,-,,,,
AMPMMI,6.66,30/06/10,1:1,0.165,-,-,-,-,,,,
AMPJMH,7.74,30/06/10,1:1,0.17,-,0.895,-,-,,,,
AMPISM,5.58,30/07/10,1:1,0.855,-,0.725,-,-,,,,
AMPIMX,5.00,23/09/10,1:1,1.665,1.675,1.905,-,-,,,,
AMPIOK,5.00,23/09/10,1:1,1.58,1.6,1.83,-,-,,,,
AMPIMF,3.25,17/11/10,1:1,3.12,3.13,3.06,-,-,,,,
AMPIMG,4.50,17/11/10,1:1,2.13,2.14,2.36,-,-,,,,
AMPISQ,3.97,31/03/11,1:1,2.81,-,2.80,-,-,,,,
AMPIZR,3.20,03/06/11,1:1,3.38,3.43,-,-,-,,,,
AMPIZZ,3.20,03/06/11,1:1,3.38,3.43,3.82,-,-,,,,
AMPIOD,3.50,17/06/11,1:1,3.25,3.27,3.11,-,-,,,,
AMPSMV,3.50,30/06/11,1:1,2.78,-,2.72,4,70,,,,
AMPIOO,4.50,15/12/11,1:1,2.84,2.86,-,-,-,,,,
AMPIOI,5.00,15/12/11,1:1,2.47,2.49,-,-,-,,,,
AMPSOA,5.67,28/06/12,1:1,1.73,1.74,1.68,-9.5,50,,,,
AMPSMW,5.69,29/06/12,1:1,1.16,-,1.15,3,20,,,,
AMPSOB,2.53,27/06/13,1:1,3.86,3.88,3.63,-,-,,,,
AMPSMA,4.90,28/06/13,1:1,1.66,-,1.55,-,-,,,,
AMPSOC,2.25,26/06/14,1:1,4.35,4.37,4.45,-,-,,,,
AMPSSA,5.70,30/06/14,1:1,2.11,-,2.60,-,-,,,,
AMPSOD,3.34,26/06/15,1:1,3.7,3.72,-,-,-,,,,
AMPSZA,1.06,30/06/15,1:1,5.07,-,3.54,-,-,,,,
AMPSSB,4.52,30/06/15,1:1,2.8,-,2.89,-,-,,,,
AMPSWB,2.03,30/06/16,1:1,4.12,-,4.13,-,-,,,,
AMPSZB,3.81,30/06/16,1:1,3.13,-,3.57,-,-,,,,
AMPSMX,3.86,30/06/16,1:1,2.43,-,2.71,-,-,,,,
AMPSWC,4.22,30/06/16,1:1,2.4,-,2.77,-,-,,,,
AMPSWD,7.52,30/06/16,1:1,1.46,-,1.34,-,-,,,,
AMPSMY,6.34,30/06/17,1:1,1.405,-,1.295,-,-,,,,
AMPSZD,3.49,28/06/18,1:1,3.24,-,3.67,-,-,,,,
AMPSMB,4.90,29/06/18,1:1,1.935,-,2.23,-,-,,,,
AMPSZX,2.35,04/02/19,1:1,3.75,3.8,3.78,7,70,,,,
AMPSZW,3.12,04/02/19,1:1,2.98,3.03,3.04,-,-,,,,
ANZ Banking Grp Last Sale Price $24.26,,,,,,,,,,,,
ANZIZA,10.00,29/04/10,1:1,14.33,14.38,11.01,-,-,,,,
ANZIZB,12.50,29/04/10,1:1,11.85,11.9,9.52,-,-,,,,
ANZIYH,23.00,14/05/10,1:1,2.58,2.85,2.01,3,60,,,,
ANZIMC,8.50,19/05/10,1:1,15.94,15.97,15.64,-,-,,,,
ANZIMD,12.00,19/05/10,1:1,12.49,12.52,12.45,60,250,,,,
ANZISI,9.00,25/05/10,1:1,15.34,-,-,-,-,,,,
ANZIZQ,9.00,15/06/10,1:1,15.38,15.43,15.16,4,7,,,,
ANZIOA,14.00,23/06/10,1:1,10.59,10.61,10.30,-,50,,,,
ANZIOS,20.00,23/06/10,1:1,5.23,5.25,5.23,18,854,,,,
ANZSSR,5.77,30/06/10,1:1,18.6,18.61,16.82,-,-,,,,
ANZSMU,11.44,30/06/10,1:1,13.09,-,11.08,-,-,,,,
ANZSSS,12.00,30/06/10,1:1,12.54,12.55,8.78,-,-,,,,
ANZJMJ,12.90,30/06/10,1:1,12.16,12.19,12.12,31,160,,,,
ANZJMG,17.86,30/06/10,1:1,6.9,-,6.17,-,-,,,,
ANZMMH,19.11,30/06/10,1:1,4.7,-,-,-,-,,,,
ANZMMI,19.11,30/06/10,1:1,3.44,-,0.54,-,-,,,,
ANZJMH,23.22,30/06/10,1:1,2.66,-,7.53,-,-,,,,
ANZISM,16.43,30/07/10,1:1,8.16,-,7.90,-,-,,,,
ANZIOK,16.00,23/09/10,1:1,9.19,9.21,9.14,43,10,,,,
ANZIMX,17.00,23/09/10,1:1,8.5,8.53,8.17,7,20,,,,
ANZIMF,12.00,17/11/10,1:1,13.13,13.16,11.84,-,-,,,,
ANZIMG,18.00,17/11/10,1:1,8.04,8.07,8.02,41,55,,,,
ANZISQ,11.39,31/05/11,1:1,14.39,-,9.53,-,-,,,,
ANZIZR,12.40,03/06/11,1:1,13.7,13.75,13.49,197,10,,,,
ANZIZW,12.40,03/06/11,1:1,13.7,13.75,13.11,-,-,,,,
ANZIZZ,12.40,03/06/11,1:1,13.7,13.75,12.23,-,-,,,,
ANZIOD,11.00,17/06/11,1:1,14.82,14.84,14.80,38,11,,,,
ANZSMV,13.69,30/06/11,1:1,10.9,-,10.63,143,35,,,,
ANZIOO,12.00,15/12/11,1:1,14.35,14.37,14.14,30,450,,,,
ANZIOI,17.50,15/12/11,1:1,10.76,10.78,9.41,-,-,,,,
ANZSOA,16.45,28/06/12,1:1,9.26,9.28,9.02,-,-,,,,
ANZSMW,17.11,29/06/12,1:1,7.57,-,6.15,-,-,,,,
ANZSOB,9.03,27/06/13,1:1,15.96,15.98,15.52,-,-,,,,
ANZSMZ,12.37,28/06/13,1:1,12.3,-,10.27,-,-,,,,
ANZSMA,15.20,28/06/13,1:1,9.44,-,8.90,-,-,,,,
ANZSOC,6.57,26/06/14,1:1,18.45,18.47,16.53,-,-,,,,
ANZSSA,16.45,30/06/14,1:1,10.07,-,9.76,226,56,,,,
ANZSOD,13.00,26/06/15,1:1,14.3,14.32,12.68,-,-,,,,
ANZSWM,7.07,30/06/15,1:1,17.21,-,17.08,223,5,,,,
ANZSZA,7.91,30/06/15,1:1,16.5,-,16.16,37,2,,,,
ANZSSB,12.03,30/06/15,1:1,13.32,-,12.20,-,-,,,,
ANZSWB,10.48,30/06/16,1:1,-,-,12.42,-,-,,,,
ANZSZB,14.21,30/06/16,1:1,11.26,-,9.16,-,-,,,,
ANZSWC,14.97,30/06/16,1:1,-,-,9.47,-,-,,,,
ANZSMX,15.11,30/06/16,1:1,9.53,-,9.14,-,-,,,,
ANZSWE,18.57,30/06/16,1:1,-,-,6.97,-,-,,,,
ANZSWD,20.94,30/06/16,1:1,7.67,-,6.71,-,-,,,,
ANZSMY,19.07,30/06/17,1:1,6.75,-,6.99,-,-,,,,
ANZSZD,8.17,28/06/18,1:1,16.24,-,15.43,-,-,,,,
ANZSMB,16.39,29/06/18,1:1,8.39,-,6.66,-,-,,,,
ANZSZX,6.56,04/02/19,1:1,17.67,17.72,16.25,-,-,,,,
ANZSZW,10.41,04/02/19,1:1,13.82,13.87,13.38,-,-,,,,
ANZSZV,12.62,04/02/19,1:1,11.61,11.66,11.28,11,10,,,,
Arrow Energy Last Sale Price $5.20,,,,,,,,,,,,
AOEIOV,3.00,23/09/10,1:1,2.4,2.42,2.32,136.5,1195,,,,
AOEIOO,2.00,15/12/11,1:1,3.6,3.62,3.58,161.5,310,,,,
AOESZX,1.91,04/02/19,1:1,3.26,3.31,2.25,-,-,,,,
APA Grp Last Sale Price $3.45,,,,,,,,,,,,
APAJMG,2.38,30/06/10,1:1,1.295,-,1.445,-,-,,,,
Argo Invest Last Sale Price $6.43,,,,,,,,,,,,
ARGSZB,3.96,30/06/16,1:1,3.34,-,4.48,-,-,,,,
ASX Ltd Last Sale Price $36.06,,,,,,,,,,,,
ASXIYH,35.80,14/05/10,1:1,1.845,2.27,3.70,-,-,,,,
ASXIMC,15.50,19/05/10,1:1,20.9,20.91,21.07,-,-,,,,
ASXIMD,22.00,19/05/10,1:1,14.49,14.5,14.05,-,-,,,,
ASXIZQ,17.50,15/06/10,1:1,18.85,18.9,19.66,-,-,,,,
ASXIOA,20.00,23/06/10,1:1,16.59,16.61,17.30,92,10,,,,
ASXSMU,5.87,30/06/10,1:1,30.31,-,30.33,-,-,,,,
ASXSSR,12.02,30/06/10,1:1,24.39,24.43,24.06,-,-,,,,
ASXJMJ,24.73,30/06/10,1:1,12.45,12.46,11.56,-,-,,,,
ASXJMH,28.00,30/06/10,1:1,9.12,9.13,9.18,-8,13,,,,
ASXMMI,30.28,30/06/10,1:1,4.25,-,4.75,-,-,,,,
ASXJMG,34.53,30/06/10,1:1,4.32,-,14.15,-,-,,,,
ASXISM,24.65,30/07/10,1:1,11.97,-,9.71,-,-,,,,
ASXIMF,17.50,17/11/10,1:1,19.68,19.69,20.37,-,-,,,,
ASXIMG,28.00,17/11/10,1:1,10.88,10.89,11.42,-,-,,,,
ASXSMV,18.11,30/06/11,1:1,18.42,-,16.53,-,-,,,,
ASXSM3,26.58,30/06/11,1:1,10.29,-,15.34,-,-,,,,
ASXIOO,18.00,15/12/11,1:1,20.91,20.93,-,-,-,,,,
ASXIOI,26.50,15/12/11,1:1,14.94,14.96,14.78,-,-,,,,
ASXSOA,26.73,28/06/12,1:1,13.63,13.65,12.53,-,-,,,,
ASXSMW,25.79,29/06/12,1:1,10.91,-,10.66,-,-,,,,
ASXSOB,12.71,27/06/13,1:1,24.71,24.73,23.09,-,-,,,,
ASXSMZ,17.65,28/06/13,1:1,19,-,-,-,-,,,,
ASXSMA,27.19,28/06/13,1:1,9.59,-,9.90,-191,5,,,,
ASXSOC,12.64,26/06/14,1:1,24.82,24.84,21.83,-,-,,,,
ASXSSA,30.29,30/06/14,1:1,13.26,-,12.45,-,-,,,,
ASXSZA,3.47,30/06/15,1:1,32.64,-,31.03,-,-,,,,
ASXSSB,20.88,30/06/15,1:1,19.21,-,16.44,-,-,,,,
ASXSWB,15.80,30/06/16,1:1,20.58,-,16.57,-,-,,,,
ASXSZB,16.45,30/06/16,1:1,20.58,-,19.23,-,-,,,,
ASXSZC,25.74,30/06/17,1:1,15.62,-,14.81,-,-,,,,
ASXSMY,28.40,30/06/17,1:1,9.91,-,10.22,-,-,,,,
ASXSZD,15.87,28/06/18,1:1,23.21,-,21.59,-,-,,,,
ASXSMB,28.38,29/06/18,1:1,10.15,-,10.46,-,-,,,,
ASXSZX,12.06,04/02/19,1:1,23.97,24.02,22.10,-,-,,,,
ASXSZW,16.81,04/02/19,1:1,19.22,19.27,19.19,-,-,,,,
AWB Ltd Last Sale Price $1.06,,,,,,,,,,,,
AWBJMG,1.39,30/06/10,1:1,0.07,-,1.645,-,-,,,,
AWBSMU,2.64,30/06/10,1:1,0.001,-,0.485,-,-,,,,
AWBIMF,0.75,17/11/10,1:1,0.44,0.45,0.405,-,-,,,,
AWBSMV,2.77,30/06/11,1:1,0.024,-,0.088,-,-,,,,
AWBSMA,1.11,28/06/13,1:1,0.345,-,2.06,-,-,,,,
Alumina Ltd Last Sale Price $1.68,,,,,,,,,,,,
AWCIMC,0.80,19/05/10,1:1,0.935,0.945,0.94,-,-,,,,
AWCIMD,1.00,19/05/10,1:1,0.74,0.75,0.755,-,-,,,,
AWCIOA,3.28,23/06/10,1:1,0.046,0.066,0.235,-,-,,,,
AWCSSR,0.73,30/06/10,1:1,0.965,0.97,0.95,-,-,,,,
AWCJMG,1.20,30/06/10,1:1,0.595,0.605,-,-,-,,,,
AWCJMH,1.60,30/06/10,1:1,0.34,0.35,-,-,-,,,,
AWCSMU,3.33,30/06/10,1:1,0.001,-,0.135,-,-,,,,
AWCIMF,1.00,17/11/10,1:1,0.81,0.82,0.845,-,-,,,,
AWCIMG,1.50,17/11/10,1:1,0.525,0.535,0.535,-,-,,,,
AWCIZR,0.90,03/06/11,1:1,1.005,1.03,-,-,-,,,,
AWCIZZ,0.90,03/06/11,1:1,1.005,1.03,-,-,-,,,,
AWCSMV,4.81,30/06/11,1:1,0.021,-,0.074,-,-,,,,
AWCIOO,0.90,15/12/11,1:1,1.05,1.07,0.965,-,-,,,,
AWCIOI,1.20,15/12/11,1:1,0.88,0.9,1.04,-,-,,,,
AWCSOA,4.78,28/06/12,1:1,0.38,0.4,0.375,-,-,,,,
AWCSOB,1.80,27/06/13,1:1,0.745,0.765,0.68,-,-,,,,
AWCSMA,2.82,28/06/13,1:1,0.25,-,1.955,-,-,,,,
AWCSSB,3.23,30/06/15,1:1,0.615,-,0.66,-,-,,,,
AWE Ltd Last Sale Price $2.72,,,,,,,,,,,,
AWEIMX,1.50,23/09/10,1:1,1.41,1.42,1.305,-,-,,,,
AXA Asia Pacific Last Sale Price $6.31,,,,,,,,,,,,
AXAIYH,5.70,14/05/10,1:1,0.785,1.04,0.46,-,-,,,,
AXAIMC,2.00,19/05/10,1:1,4.37,4.39,2.90,-,-,,,,
AXAIOA,3.50,23/06/10,1:1,2.93,2.95,3.22,-,-,,,,
AXASSR,1.91,30/06/10,1:1,4.45,4.46,2.43,-,-,,,,
AXASMU,2.22,30/06/10,1:1,4.15,-,4.42,-,-,,,,
AXAIZZ,2.30,03/06/11,1:1,4.2,4.25,-,-,-,,,,
AXASOA,4.19,28/06/12,1:1,2.73,2.75,1.275,-,-,,,,
AXASMW,5.04,29/06/12,1:1,1.685,-,1.825,-,-,,,,
AXASMA,3.61,28/06/13,1:1,2.85,-,3.20,-,-,,,,
AXASSA,4.43,30/06/14,1:1,2.99,-,3.10,-,-,,,,
AXASSB,3.41,30/06/15,1:1,3.55,-,2.09,-,-,,,,
AXASWB,2.81,30/06/16,1:1,3.81,-,3.00,-,-,,,,
AXASMY,5.36,30/06/17,1:1,1.93,-,4.48,-,-,,,,
AXASZW,1.96,04/02/19,1:1,4.32,4.37,4.26,-,-,,,,
Billabong Intl Last Sale Price $10.60,,,,,,,,,,,,
BBGIOA,7.30,23/06/10,1:1,3.53,3.55,3.42,-,-,,,,
BBGSMU,7.54,30/06/10,1:1,3.31,-,3.11,-,-,,,,
BBGJMG,8.00,30/06/10,1:1,3.16,3.2,3.81,-,-,,,,
BBGIMF,6.00,17/11/10,1:1,5.3,5.34,5.89,-,-,,,,
BBGSMA,6.96,28/06/13,1:1,4.36,-,5.27,-,-,,,,
BBGSWB,6.49,30/06/16,1:1,4.98,-,5.10,-,-,,,,
BBGSZB,9.87,30/06/16,1:1,4.93,-,5.33,-,-,,,,
Bendigo & Adelaide Last Sale Price $9.70,,,,,,,,,,,,
BENIZQ,6.83,15/06/10,1:1,3.07,-,3.55,-,-,,,,
BENJMH,6.00,30/06/10,1:1,3.95,3.96,4.03,-33,12,,,,
BENJMG,8.84,30/06/10,1:1,1.315,-,1.645,-,-,,,,
BENMMI,10.39,30/06/10,1:1,0.285,-,2.05,-,-,,,,
BENIOO,5.00,15/12/11,1:1,5.69,5.71,6.03,-,-,,,,
BENIOI,7.00,15/12/11,1:1,4.33,4.35,4.38,-,-,,,,
BENSMW,8.38,29/06/12,1:1,2.65,-,5.56,-,-,,,,
BENSMA,7.02,28/06/13,1:1,3.66,-,7.30,-,-,,,,
BENSZA,2.78,30/06/15,1:1,6.99,-,6.95,-,-,,,,
BENSZB,7.89,30/06/16,1:1,3.98,-,3.58,-,-,,,,
BHP Billiton Ltd Last Sale Price $42.85,,,,,,,,,,,,
BHPIOS,30.00,25/03/10,1:1,12.94,12.96,13.01,65,1220,,,,
BHPIMA,32.00,25/03/10,1:1,11.01,-,11.38,54,60,,,,
BHPIOP,37.00,25/03/10,1:1,5.95,5.97,5.85,19,660,,,,
BHPIZA,20.00,29/04/10,1:1,23,23.05,23.75,286,50,,,,
BHPIZB,25.00,29/04/10,1:1,18.06,18.11,18.79,279,5,,,,
BHPIYH,24.10,14/05/10,1:1,19.95,20.29,17.15,-,-,,,,
BHPIMC,17.00,19/05/10,1:1,26.15,26.18,26.91,260,5,,,,
BHPIMD,24.00,19/05/10,1:1,19.29,19.32,20.08,170,5,,,,
BHPISI,20.00,25/05/10,1:1,23.06,-,-,-,-,,,,
BHPIZQ,15.00,14/06/10,1:1,28.08,28.13,28.05,55,10,,,,
BHPIOA,27.50,23/06/10,1:1,16.14,16.16,16.70,121,62,,,,
BHPIOF,32.00,23/06/10,1:1,11.83,11.85,11.80,115,32,,,,
BHPSMU,7.70,30/06/10,1:1,35.3,-,35.54,222,9,,,,
BHPSSR,15.16,30/06/10,1:1,28.04,28.05,28.33,350,1,,,,
BHPJMJ,25.81,30/06/10,1:1,18.18,-,16.58,-,-,,,,
BHPJMG,29.77,30/06/10,1:1,14.03,-,14.70,-,-,,,,
BHPJMH,35.72,30/06/10,1:1,8.95,-,9.80,-,-,,,,
BHPMMH,39.98,30/06/10,1:1,4.87,-,0.345,-,-,,,,
BHPMMI,39.98,30/06/10,1:1,3.52,-,4.81,-,-,,,,
BHPISM,29.34,30/07/10,1:1,14.08,-,11.95,-,-,,,,
BHPIMX,35.00,23/09/10,1:1,10.97,11,11.32,44,8,,,,
BHPIOK,35.00,23/09/10,1:1,11.18,11.2,11.78,183,3,,,,
BHPIMF,18.00,17/11/10,1:1,26,26.03,26.03,164,12,,,,
BHPIMG,30.00,17/11/10,1:1,15.7,15.73,15.72,18,75,,,,
BHPIZR,20.20,03/06/11,1:1,25.46,25.51,25.47,185,1,,,,
BHPIZZ,20.20,03/06/11,1:1,25.46,25.51,24.84,-,-,,,,
BHPIOD,23.00,17/06/11,1:1,23.55,23.57,22.32,-,-,,,,
BHPSMV,16.11,30/06/11,1:1,27.12,-,26.13,-,-,,,,
BHPSM3,38.85,30/06/11,1:1,7.18,-,7.33,-,-,,,,
BHPIOO,22.50,15/12/11,1:1,24.44,24.46,22.68,-,-,,,,
BHPIOI,32.50,15/12/11,1:1,17.78,17.8,17.30,-,-,,,,
BHPSOA,21.21,28/06/12,1:1,23.4,23.42,23.33,171,19,,,,
BHPSMW,17.82,29/06/12,1:1,25.55,-,25.53,35,5,,,,
BHPSOB,19.60,27/06/13,1:1,26.83,26.85,27.48,298,15,,,,
BHPSMA,21.21,28/06/13,1:1,22.85,-,23.60,393,3,,,,
BHPSMZ,26.35,28/06/13,1:1,17.48,-,23.23,-,-,,,,
BHPSOC,13.57,26/06/14,1:1,32.35,32.37,31.00,-,-,,,,
BHPSSA,23.23,30/06/14,1:1,22.46,-,20.62,-,-,,,,
BHPSOD,24.51,26/06/15,1:1,25.75,25.77,-,-,-,,,,
BHPSZA,6.41,30/06/15,1:1,36.56,-,37.15,330,3,,,,
BHPSSB,23.61,30/06/15,1:1,23.63,-,19.05,-,-,,,,
BHPSWB,11.35,30/06/16,1:1,-,-,29.59,-,-,,,,
BHPSWC,15.55,30/06/16,1:1,-,-,25.96,-,-,,,,
BHPSMX,17.53,30/06/16,1:1,25.84,-,26.23,261,10,,,,
BHPSZB,18.63,30/06/16,1:1,25.69,-,26.36,235,4,,,,
BHPSWE,20.31,30/06/16,1:1,-,-,21.55,-,-,,,,
BHPSWF,24.30,30/06/16,1:1,21.88,-,22.42,-,-,,,,
BHPSMY,19.78,30/06/17,1:1,23.63,-,21.74,-,-,,,,
