Warrant Market - Weekly,,,,,,,,,,,,
XAO 4600.7 at 16:40 10/9/2010  Report at 19:06 Friday 10/9/2010. Processed 16:40 Sunday 12/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
CBAVMR,49.00,27/01/11,4:1,0.57,0.575,1.32,-,-,,,,
CBAVMS,51.00,27/01/11,4:1,0.75,0.755,-,-,-,,,,
CBAVMT,53.00,27/01/11,4:1,0.97,0.975,-,-,-,,,,
CBAUMR,54.00,24/03/11,4:1,1.43,1.435,-,-,-,,,,
Coca-Cola Amatil Last Sale Price $11.91,,,,,,,,,,,,
CCLWMP,11.00,27/01/11,1:1,0.385,0.39,-,-,-,,,,
Computershare Ltd Last Sale Price $9.49,,,,,,,,,,,,
CPUUMP,11.50,23/09/10,1:1,1.985,-,1.97,-,-,,,,
CPUUMQ,9.00,27/01/11,1:1,0.705,0.71,-,-,-,,,,
CSL Ltd Last Sale Price $32.50,,,,,,,,,,,,
CSLUMP,34.00,23/09/10,4:1,0.495,0.5,0.665,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.81,,,,,,,,,,,,
FMGUMP,4.50,23/09/10,1:1,0.052,0.055,0.10,-,-,,,,
FMGUMQ,4.00,27/01/11,1:1,0.21,0.215,0.21,-,5000,,,,
Incitec Pivot Last Sale Price $3.52,,,,,,,,,,,,
IPLUMP,3.00,23/09/10,1:1,0.001,-,0.042,-,-,,,,
IPLWMP,3.00,27/01/11,1:1,0.135,0.14,0.14,-3.5,300,,,,
James Hardie Ind Last Sale Price $5.79,,,,,,,,,,,,
JHXWMP,5.00,24/03/11,1:1,0.52,0.525,-,-,-,,,,
Macq Grp Ltd Last Sale Price $34.44,,,,,,,,,,,,
MQGVZP,38.00,23/09/10,5:1,0.71,0.76,0.34,-,-,,,,
MQGWOS,38.00,23/09/10,6:1,0.62,0.63,0.64,30.5,1580,,,,
MQGWOP,42.50,23/09/10,6:1,1.34,1.345,0.89,-,-,,,,
MQGVZQ,34.00,28/10/10,5:1,0.305,0.35,0.40,17,325,,,,
MQGWOU,34.00,25/11/10,6:1,0.45,0.455,0.425,-,142,,,,
MQGWOT,38.00,25/11/10,6:1,0.86,0.865,-,-,-,,,,
MQGWOQ,42.00,25/11/10,6:1,1.45,1.455,1.39,-,300,,,,
National Aust Bank Last Sale Price $24.67,,,,,,,,,,,,
NABVZW,23.00,23/09/10,4:1,0.011,0.04,0.155,-,-,,,,
NABWOV,24.00,23/09/10,4:1,0.086,0.091,0.275,-,-,,,,
NABWOW,25.50,23/09/10,4:1,0.265,0.27,0.64,-,-,,,,
NABWOX,27.50,23/09/10,4:1,0.715,0.72,1.115,-,-,,,,
NABVZX,21.00,28/10/10,4:1,0.013,0.04,0.052,-,-,,,,
NABVOP,18.50,25/11/10,4:1,0.032,0.037,-,-,-,,,,
NABWOZ,20.00,25/11/10,4:1,0.065,0.07,-,-,-,,,,
NABWOY,22.00,25/11/10,4:1,0.155,0.16,0.20,-6,1000,,,,
NABWOR,24.00,25/11/10,4:1,0.335,0.34,0.335,-11,800,,,,
NABWOQ,26.00,25/11/10,4:1,0.625,0.63,-,-,-,,,,
NABWOP,28.00,25/11/10,4:1,1.025,1.03,-,-,-,,,,
Newcrest Min Last Sale Price $38.84,,,,,,,,,,,,
NCMVZU,32.00,23/09/10,4:1,0.001,0.04,0.071,-,-,,,,
NCMWOS,28.00,28/10/10,4:1,0.012,0.022,0.017,-,-,,,,
NCMWOR,32.00,28/10/10,4:1,0.035,0.045,0.03,-2.1,4775,,,,
NCMVZV,34.00,28/10/10,4:1,0.05,0.065,0.048,-6.7,150,,,,
NCMWMP,33.00,27/01/11,4:1,0.27,0.275,0.30,-,2000,,,,
News Corp Last Sale Price $16.20,,,,,,,,,,,,
NWSUMQ,18.00,23/09/10,4:1,0.445,-,0.38,-,-,,,,
NWSVMP,20.00,23/09/10,4:1,0.94,-,-,-,-,,,,
NWSWMP,16.00,27/01/11,4:1,0.32,0.325,-,-,-,,,,
Orica Ltd Last Sale Price $25.16,,,,,,,,,,,,
ORIUMP,23.47,23/09/10,4:1,0.017,-,0.13,-,-,,,,
Qantas Airways Last Sale Price $2.61,,,,,,,,,,,,
QANUMP,2.75,23/09/10,1:1,0.165,-,0.28,-,-,,,,
QANWMP,2.00,27/01/11,1:1,0.057,0.06,-,-,-,,,,
QBE Insurance Grp Last Sale Price $17.64,,,,,,,,,,,,
QBEUMP,20.00,23/09/10,4:1,0.58,-,0.995,-,-,,,,
QBEWOS,15.00,25/11/10,4:1,0.053,0.058,-,-,-,,,,
QBEWOR,17.50,25/11/10,4:1,0.225,0.23,-,-,-,,,,
QBEWOQ,19.00,25/11/10,4:1,0.445,0.45,-,-,-,,,,
QBEWMP,16.00,27/01/11,4:1,0.14,0.145,0.135,-,90,,,,
Rio Tinto Ltd Last Sale Price $74.25,,,,,,,,,,,,
RIOUMU,60.00,23/09/10,4:1,0.001,-,0.049,-,-,,,,
RIOUMX,63.00,23/09/10,4:1,0.009,-,0.20,-,-,,,,
RIOUMV,65.00,23/09/10,4:1,0.021,-,0.31,-,-,,,,
RIOVZP,65.00,23/09/10,6:1,0.001,0.04,0.046,-,-,,,,
RIOUMY,68.00,23/09/10,4:1,0.062,0.065,0.695,-,-,,,,
RIOUMW,70.00,23/09/10,4:1,0.12,0.125,0.14,-11.5,1400,,,,
RIOWMV,72.00,23/09/10,4:1,0.23,0.235,0.255,-12.5,1050,,,,
RIOVMP,76.00,23/09/10,4:1,0.69,0.695,0.70,-50.5,1092,,,,
RIOWOU,64.00,28/10/10,6:1,0.12,0.125,0.12,-4,100,,,,
RIOVZQ,68.00,28/10/10,6:1,0.17,0.22,-,-,-,,,,
RIOWOT,68.00,28/10/10,6:1,0.24,0.245,0.235,-5,140,,,,
RIOWOS,72.00,28/10/10,6:1,0.435,0.44,0.43,-48.5,400,,,,
RIOVMT,55.00,27/01/11,4:1,0.27,0.28,-,-,-,,,,
RIOVMV,60.00,27/01/11,4:1,0.43,0.435,-,-,-,,,,
RIOVMQ,65.00,27/01/11,4:1,0.69,0.695,0.72,-5,400,,,,
RIOVMR,70.00,27/01/11,4:1,1.06,1.065,-,-,-,,,,
RIOVMS,75.00,27/01/11,4:1,1.585,1.59,-,-,-,,,,
RIOWMP,60.00,24/03/11,4:1,0.66,0.665,-,-,-,,,,
Santos Ltd Last Sale Price $12.19,,,,,,,,,,,,
STOUMP,13.00,23/09/10,4:1,0.22,0.225,0.26,-,-,,,,
STOWOR,12.00,28/10/10,4:1,0.135,0.14,-,-,-,,,,
STOWOQ,14.50,28/10/10,4:1,0.575,0.58,0.28,5.5,250,,,,
STOWMP,14.00,27/01/11,4:1,0.535,0.54,-,-,-,,,,
Suncorp-Metway Last Sale Price $8.89,,,,,,,,,,,,
SUNUMP,8.00,23/09/10,4:1,0.001,-,0.078,-,-,,,,
Telstra Corp Last Sale Price $2.81,,,,,,,,,,,,
TLSWMV,2.92,23/09/10,1:1,0.12,-,0.15,-,-,,,,
TLSUMP,3.15,23/09/10,1:1,0.335,-,0.315,-3,650,,,,
TLSVMP,3.24,23/09/10,1:1,0.42,-,-,-,-,,,,
TLSVMQ,3.40,23/09/10,1:1,0.58,-,0.60,-,-,,,,
TLSWOQ,3.00,28/10/10,2:1,0.115,0.12,-,-,-,,,,
TLSWOP,3.30,28/10/10,2:1,0.24,0.245,-,-,-,,,,
TLSWMP,2.75,27/01/11,1:1,0.13,0.135,-,-,-,,,,
TLSWMQ,2.50,24/03/11,1:1,0.115,0.12,-,-,-,,,,
Toll Hldgs Ltd Last Sale Price $6.46,,,,,,,,,,,,
TOLVMP,6.00,23/09/10,1:1,0.035,-,0.50,-,-,,,,
TOLWMP,5.50,27/01/11,1:1,0.24,0.245,-,-,-,,,,
Westpac Banking Last Sale Price $22.94,,,,,,,,,,,,
WBCWMV,20.00,23/09/10,4:1,0.004,-,0.015,-1.5,570,,,,
WBCVZW,21.00,23/09/10,4:1,0.001,0.04,0.025,-3.7,165,,,,
WBCWOV,21.00,23/09/10,4:1,0.025,0.03,0.075,-,-,,,,
WBCUMQ,22.00,23/09/10,4:1,0.046,0.049,0.058,-13.7,400,,,,
WBCWOW,23.00,23/09/10,4:1,0.135,0.145,0.365,-,-,,,,
WBCUMT,24.00,23/09/10,4:1,0.28,-,0.435,-,-,,,,
WBCWOX,25.00,23/09/10,4:1,0.5,0.515,0.805,-,-,,,,
WBCUMU,26.00,23/09/10,4:1,0.74,-,0.54,-,-,,,,
WBCVZX,20.00,28/10/10,4:1,0.037,0.052,-,-,-,,,,
WBCWOZ,19.00,25/11/10,4:1,0.08,0.085,0.10,-,100,,,,
WBCWOY,20.50,25/11/10,4:1,0.15,0.16,0.32,-,-,,,,
WBCWOR,22.50,25/11/10,4:1,0.32,0.33,0.325,-,200,,,,
WBCWOQ,24.00,25/11/10,4:1,0.535,0.545,0.58,-,200,,,,
WBCWOP,25.50,25/11/10,4:1,0.81,0.82,0.945,-,-,,,,
WBCVMS,19.00,27/01/11,4:1,0.165,0.17,-,-,-,,,,
WBCVMP,21.00,27/01/11,4:1,0.295,0.3,-,-,-,,,,
WBCVMR,23.00,27/01/11,4:1,0.5,0.505,-,-,-,,,,
WBCVMQ,25.00,27/01/11,4:1,0.8,0.805,-,-,-,,,,
WBCWMP,22.00,24/03/11,4:1,0.46,0.465,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $33.57,,,,,,,,,,,,
WESUMP,28.00,23/09/10,4:1,0.001,-,0.049,-,-,,,,
WESWOR,28.00,28/10/10,5:1,0.026,0.031,-,-,-,,,,
WESWOQ,30.00,28/10/10,5:1,0.059,0.064,0.071,-,-,,,,
WESWMP,29.00,27/01/11,4:1,0.185,0.19,-,-,-,,,,
WorleyParsons Ltd Last Sale Price $23.05,,,,,,,,,,,,
WORVMP,28.00,23/09/10,4:1,1.225,-,1.79,-,-,,,,
WORWMP,20.00,27/01/11,4:1,0.185,0.19,-,-,-,,,,
Woolworths Ltd Last Sale Price $28.90,,,,,,,,,,,,
WOWVMP,24.00,23/09/10,4:1,0.001,-,-,-,-,,,,
WOWUMP,27.00,23/09/10,4:1,0.017,-,0.485,-,-,,,,
WOWVMQ,30.00,23/09/10,4:1,0.425,0.43,0.645,-,-,,,,
WOWWOR,24.00,28/10/10,4:1,0.017,0.022,-,-,-,,,,
WOWWOP,26.00,28/10/10,4:1,0.052,0.057,0.14,-,-,,,,
WOWWMP,27.00,27/01/11,4:1,0.195,0.2,0.185,-,3825,,,,
Woodside Pet Last Sale Price $42.53,,,,,,,,,,,,
WPLVZV,40.00,23/09/10,5:1,0.038,0.047,-,-,-,,,,
WPLWMV,40.00,23/09/10,4:1,0.057,0.06,0.43,-,-,,,,
WPLUMP,44.00,23/09/10,4:1,0.44,0.445,0.44,-14,2080,,,,
WPLWOT,39.00,28/10/10,5:1,0.165,0.17,0.205,-,-,,,,
WPLVZW,40.00,28/10/10,5:1,0.125,0.165,-,-,-,,,,
WPLWOQ,41.00,28/10/10,5:1,0.26,0.265,-,-,-,,,,
WPLWOP,43.00,28/10/10,5:1,0.425,0.43,0.37,1,1080,,,,
WPLWMP,40.00,27/01/11,4:1,0.51,0.515,-,-,-,,,,
Basket Call Warrants ,,,,,,,,,,,,
Equity Endowment Warrants ,,,,,,,,,,,,
ANZ Banking Grp Last Sale Price $23.71,,,,,,,,,,,,
ANZEEA,5.63,15/02/12,1:1,18.1,-,16.48,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $52.67,,,,,,,,,,,,
CBAEEA,8.89,15/02/12,1:1,43.75,-,42.90,-,-,,,,
National Aust Bank Last Sale Price $24.67,,,,,,,,,,,,
NABEEA,18.98,15/02/12,1:1,5.81,-,5.98,114,2,,,,
Telecom Corp Last Sale Price $1.60,,,,,,,,,,,,
TELEEA,1.45,15/02/12,1:1,0.145,-,0.135,-,-,,,,
Telstra Corp Last Sale Price $2.81,,,,,,,,,,,,
TLSEEA,2.06,02/10/12,1:1,0.86,-,0.87,-,-,,,,
Westpac Banking Last Sale Price $22.94,,,,,,,,,,,,
WBCEEA,4.02,15/02/12,1:1,19.02,-,18.39,-,-,,,,
Equity Installment Warrants ,,,,,,,,,,,,
Alinta Energy Grp Last Sale Price $0.05,,,,,,,,,,,,
AEJSMW,2.09,29/06/12,1:1,0.11,-,-,-,-,,,,
APN European Retail Last Sale Price $0.03,,,,,,,,,,,,
AEZSZC,0.81,30/06/17,1:1,0.035,-,0.022,-,-,,,,
Aust Foundation Last Sale Price $4.72,,,,,,,,,,,,
AFISMW,3.28,29/06/12,1:1,1.675,-,1.80,-,-,,,,
AFISZB,2.41,30/06/16,1:1,2.44,-,2.41,-,-,,,,
AGL Energy Ltd Last Sale Price $15.59,,,,,,,,,,,,
AGKIMF,6.75,17/11/10,1:1,9.02,9.03,9.08,82,3,,,,
AGKIMG,10.00,17/11/10,1:1,5.8,5.81,5.55,6,40,,,,
AGKIMC,8.50,19/05/11,1:1,7.67,7.69,7.67,17,65,,,,
AGKIMD,11.50,19/05/11,1:1,5,5.02,4.61,-,-,,,,
AGKIZR,7.60,03/06/11,1:1,8.48,8.54,-,-,-,,,,
AGKIZZ,7.60,03/06/11,1:1,8.48,8.54,7.49,-,-,,,,
AGKIOD,10.00,17/06/11,1:1,6.37,6.39,6.18,-,-,,,,
AGKSSR,7.42,30/06/11,1:1,8.74,8.75,7.61,-,-,,,,
AGKIZQ,8.10,02/12/11,1:1,8.5,8.56,8.44,-,-,,,,
AGKIOO,8.00,15/12/11,1:1,8.46,8.48,7.77,-,-,,,,
AGKSMW,10.36,29/06/12,1:1,5.92,-,5.01,-,-,,,,
AGKSMA,7.06,28/06/13,1:1,9,-,6.87,-,-,,,,
AGKSOC,7.10,26/06/14,1:1,9.3,9.32,8.50,-,-,,,,
AGKSMC,7.86,30/06/15,1:1,9.56,9.57,-,-,-,,,,
AGKSWB,0.00,30/06/16,1:1,15.69,-,14.43,-,-,,,,
AGKSZB,3.09,30/06/16,1:1,12.66,-,12.15,-,-,,,,
AGKSZC,7.59,30/06/17,1:1,8.57,-,8.05,-,-,,,,
AGKSMY,11.06,30/06/17,1:1,5.25,-,5.68,-,-,,,,
AGKSZX,8.06,04/02/19,1:1,7.5,7.56,6.83,-,-,,,,
Auckland Airport Last Sale Price $1.61,,,,,,,,,,,,
AIASMV,1.09,30/06/11,1:1,0.6,-,1.37,-,-,,,,
Asciano Grp Last Sale Price $1.68,,,,,,,,,,,,
AIOIOO,1.00,15/12/11,1:1,0.87,0.89,0.895,-,-,,,,
AIOSOA,6.66,28/06/12,1:1,0.245,0.265,0.28,-,-,,,,
AIOSMW,5.34,29/06/12,1:1,0.31,-,0.39,-,-,,,,
AIOSOB,2.38,27/06/13,1:1,0.75,0.77,0.775,-,-,,,,
AIOSMA,3.63,28/06/13,1:1,0.21,-,0.21,-,-,,,,
AIOSSA,5.79,30/06/14,1:1,0.53,-,0.745,-,-,,,,
AIOSSB,3.24,30/06/15,1:1,0.67,-,0.98,-,-,,,,
AIOSZC,8.34,30/06/17,1:1,1.25,-,0.965,-,-,,,,
Aristocrat Leisure Last Sale Price $3.75,,,,,,,,,,,,
ALLIMF,2.50,17/11/10,1:1,1.36,1.38,1.44,20,400,,,,
ALLIMG,3.50,17/11/10,1:1,0.555,0.565,0.96,-,-,,,,
ALLIOD,2.50,17/06/11,1:1,1.56,1.58,1.845,-,-,,,,
ALLSMV,8.18,30/06/11,1:1,0.465,-,0.12,-,-,,,,
ALLIOO,3.00,15/12/11,1:1,1.425,1.445,1.46,-,-,,,,
ALLSOA,8.74,28/06/12,1:1,0.755,0.775,0.92,-,-,,,,
ALLSMW,11.81,29/06/12,1:1,0.695,-,0.155,-,-,,,,
ALLSMA,6.19,28/06/13,1:1,0.515,-,-,-,-,,,,
ALLSSA,9.09,30/06/14,1:1,0.945,-,1.085,-,-,,,,
ALLSZC,9.82,30/06/17,1:1,1.58,-,1.43,-,-,,,,
ALLSMY,13.22,30/06/17,1:1,0.775,-,0.93,-,-,,,,
Amcor Ltd Last Sale Price $6.82,,,,,,,,,,,,
AMCIMF,4.25,17/11/10,1:1,2.72,2.73,2.91,-,-,,,,
AMCIMC,3.25,19/05/11,1:1,3.9,3.91,-,-,-,,,,
AMCIZZ,3.10,03/06/11,1:1,3.85,3.9,3.75,-,-,,,,
AMCIOO,3.25,15/12/11,1:1,3.96,3.98,3.97,-,-,,,,
AMCSOA,3.94,28/06/12,1:1,3.3,3.32,0.015,-,-,,,,
AMCSZA,2.41,30/06/15,1:1,4.53,-,2.64,-,-,,,,
AMP Ltd Last Sale Price $5.00,,,,,,,,,,,,
AMPIMX,5.00,23/09/10,1:1,0.145,0.155,0.19,-47,50,,,,
AMPIOK,5.00,23/09/10,1:1,0.14,0.16,0.23,-13,50,,,,
AMPIMF,3.25,17/11/10,1:1,1.84,1.85,1.85,-4,20,,,,
AMPIMG,4.50,17/11/10,1:1,0.675,0.685,0.68,-22,1530,,,,
AMPIOT,5.00,28/01/11,1:1,0.57,0.59,-,-,-,,,,
AMPIOG,5.25,24/03/11,1:1,0.575,0.595,0.645,-,-,,,,
AMPISQ,4.19,31/03/11,1:1,1.445,-,2.80,-,-,,,,
AMPIMC,3.50,19/05/11,1:1,1.815,1.84,-,-,-,,,,
AMPIMD,4.75,19/05/11,1:1,1.05,1.06,1.265,-,-,,,,
AMPIOL,4.00,26/05/11,1:1,1.455,1.475,1.655,-,-,,,,
AMPIZR,3.20,03/06/11,1:1,2.07,2.12,-,-,-,,,,
AMPIZZ,3.20,03/06/11,1:1,2.07,2.12,2.28,-,-,,,,
AMPIOD,3.50,17/06/11,1:1,1.93,1.95,1.905,-22.5,600,,,,
AMPSSR,2.43,30/06/11,1:1,2.63,2.64,4.21,-,-,,,,
AMPSMV,3.62,30/06/11,1:1,1.61,-,1.87,-,-,,,,
AMPIZQ,3.20,02/12/11,1:1,2.2,2.25,2.31,13,141,,,,
AMPIOO,4.50,15/12/11,1:1,1.63,1.65,2.23,-,-,,,,
AMPIOI,5.00,15/12/11,1:1,1.295,1.315,1.57,-,-,,,,
AMPSOA,6.04,28/06/12,1:1,0.86,0.88,1.80,-,-,,,,
AMPSMW,5.98,29/06/12,1:1,0.39,-,0.54,-,-,,,,
AMPSOB,2.62,27/06/13,1:1,2.74,2.76,3.04,-,-,,,,
AMPSMA,5.13,28/06/13,1:1,0.78,-,0.69,-,-,,,,
AMPSOC,2.31,26/06/14,1:1,3.17,3.19,3.49,-,-,,,,
AMPSSA,5.96,30/06/14,1:1,1.295,-,1.44,-,-,,,,
AMPSOD,3.50,26/06/15,1:1,2.63,2.65,2.63,-,-,,,,
AMPSZA,0.99,30/06/15,1:1,3.9,-,3.54,-,-,,,,
AMPSMC,3.44,30/06/15,1:1,2.56,2.57,-,-,-,,,,
AMPSSB,4.69,30/06/15,1:1,1.88,-,2.89,-,-,,,,
AMPSWB,2.02,30/06/16,1:1,3.07,-,3.60,-,-,,,,
AMPSZB,3.96,30/06/16,1:1,1.61,-,1.885,-,-,,,,
AMPSMX,4.01,30/06/16,1:1,1.43,-,2.71,-,-,,,,
AMPSWC,4.37,30/06/16,1:1,1.35,-,1.89,-,-,,,,
AMPSWD,7.93,30/06/16,1:1,0.79,-,0.81,-22,9,,,,
AMPSMY,6.68,30/06/17,1:1,0.685,-,0.665,-,-,,,,
AMPSZD,3.61,28/06/18,1:1,1.73,-,3.67,-,-,,,,
AMPSMB,5.13,29/06/18,1:1,1.07,-,1.515,-,-,,,,
AMPSZX,2.31,04/02/19,1:1,2.66,2.71,2.68,7,16,,,,
AMPSZW,3.11,04/02/19,1:1,1.87,1.9,1.775,-,-,,,,
ANZ Banking Grp Last Sale Price $23.71,,,,,,,,,,,,
ANZIOK,16.00,23/09/10,1:1,7.78,7.8,8.00,66,3,,,,
ANZIMX,17.00,23/09/10,1:1,6.88,6.89,6.51,-,-,,,,
ANZIMF,12.00,17/11/10,1:1,12.11,12.12,11.78,-,-,,,,
ANZIMG,18.00,17/11/10,1:1,6.17,6.18,6.35,59,10,,,,
ANZIOT,20.00,28/01/11,1:1,4.86,4.88,4.81,31,20,,,,
ANZIOG,19.00,24/03/11,1:1,6.05,6.07,5.64,-,-,,,,
ANZIMC,14.00,19/05/11,1:1,10.93,10.94,10.95,37,20,,,,
ANZIMD,19.00,19/05/11,1:1,7.05,7.06,7.07,107,140,,,,
ANZIOL,15.00,26/05/11,1:1,9.95,9.97,7.98,-,-,,,,
ANZISQ,12.16,31/05/11,1:1,12.74,-,12.00,-,-,,,,
ANZIZR,12.40,03/06/11,1:1,12.17,12.24,12.04,-,-,,,,
ANZIZW,12.40,03/06/11,1:1,12.17,12.24,11.43,-,-,,,,
ANZIZZ,12.40,03/06/11,1:1,12.17,12.24,12.22,53,8,,,,
ANZIOD,11.00,17/06/11,1:1,13.57,13.59,13.69,39,40,,,,
ANZSSR,5.75,30/06/11,1:1,18.41,18.43,17.67,-,-,,,,
ANZSSS,12.66,30/06/11,1:1,12.02,12.04,11.28,-,-,,,,
ANZSMV,14.20,30/06/11,1:1,10.44,-,9.64,-,-,,,,
ANZMMH,19.11,30/06/11,1:1,6.82,-,-,-,-,,,,
ANZMMI,19.11,30/06/11,1:1,5.25,-,0.54,-,-,,,,
ANZIZQ,12.00,02/12/11,1:1,13.12,13.19,13.08,18,107,,,,
ANZIOO,12.00,15/12/11,1:1,13.16,13.18,11.81,-,-,,,,
ANZIOI,17.50,15/12/11,1:1,9.15,9.17,9.27,36,50,,,,
ANZSOA,17.41,28/06/12,1:1,8.21,8.23,7.65,-,-,,,,
ANZSMW,17.89,29/06/12,1:1,6.99,-,5.68,-,-,,,,
ANZSOB,9.30,27/06/13,1:1,15.26,15.28,14.04,-,-,,,,
ANZSMZ,12.77,28/06/13,1:1,11.89,-,11.56,-,-,,,,
ANZSMA,15.83,28/06/13,1:1,8.93,-,8.34,-,-,,,,
ANZSOC,6.61,26/06/14,1:1,17.76,17.78,19.67,-,-,,,,
ANZSSA,17.07,30/06/14,1:1,9.44,-,9.29,-,-,,,,
ANZSOD,13.64,26/06/15,1:1,13.15,13.17,13.21,90,16,,,,
ANZSWM,7.03,30/06/15,1:1,17.05,-,16.19,-,-,,,,
ANZSZA,7.97,30/06/15,1:1,16.17,-,14.34,-,-,,,,
ANZSSB,12.33,30/06/15,1:1,12.86,-,12.52,-,-,,,,
ANZSMC,13.59,30/06/15,1:1,13.36,13.37,12.70,-,-,,,,
ANZSWB,10.70,30/06/16,1:1,13.6,-,13.67,53,5,,,,
ANZSZB,14.79,30/06/16,1:1,10.61,-,10.52,30,13,,,,
ANZSWC,15.52,30/06/16,1:1,9.4,-,9.61,-,-,,,,
ANZSMX,15.73,30/06/16,1:1,9.03,-,8.69,-187,3,,,,
ANZSWE,19.39,30/06/16,1:1,7.68,-,6.80,-,-,,,,
ANZSWD,21.94,30/06/16,1:1,6.65,-,5.58,-,-,,,,
ANZSMY,20.00,30/06/17,1:1,6.64,-,6.08,-,-,,,,
ANZSZD,8.25,28/06/18,1:1,15.9,-,14.17,-,-,,,,
ANZSMB,17.11,29/06/18,1:1,8.2,-,8.23,88,28,,,,
ANZSZX,6.32,04/02/19,1:1,17.36,17.43,17.39,54,13,,,,
ANZSZW,10.35,04/02/19,1:1,13.33,13.4,13.37,50,155,,,,
ANZSZV,12.65,04/02/19,1:1,11.03,11.1,11.11,29,29,,,,
Argo Invest Last Sale Price $5.73,,,,,,,,,,,,
ARGSZB,4.01,30/06/16,1:1,2.03,-,3.07,-,-,,,,
ASX Ltd Last Sale Price $29.60,,,,,,,,,,,,
ASXIMF,17.50,17/11/10,1:1,12.49,12.5,13.34,-,-,,,,
ASXIMG,28.00,17/11/10,1:1,2.73,2.74,2.71,-7,40,,,,
ASXIMC,18.50,19/05/11,1:1,12.49,12.5,12.48,-92,27,,,,
ASXIMD,25.50,19/05/11,1:1,6.89,6.9,-,-,-,,,,
ASXIOL,23.00,26/05/11,1:1,8.47,8.49,8.72,-,-,,,,
ASXSSR,12.32,30/06/11,1:1,18.22,18.26,20.30,-,-,,,,
ASXSMV,18.64,30/06/11,1:1,12.17,-,11.87,-,-,,,,
ASXSM3,27.79,30/06/11,1:1,3.83,-,15.34,-,-,,,,
ASXMMI,30.28,30/06/11,1:1,5.2,-,4.75,-,-,,,,
ASXIZQ,17.30,02/12/11,1:1,15.21,15.27,16.26,-,-,,,,
ASXIOO,18.00,15/12/11,1:1,13.77,13.79,13.52,-111,3,,,,
ASXIOI,26.50,15/12/11,1:1,8.16,8.18,8.21,-91,26,,,,
ASXSOA,28.37,28/06/12,1:1,7.25,7.27,7.30,-,-,,,,
ASXSMW,26.95,29/06/12,1:1,4.93,-,3.72,-,-,,,,
ASXSOB,13.04,27/06/13,1:1,18.25,18.27,23.09,-,-,,,,
ASXSMZ,18.15,28/06/13,1:1,12.76,-,-,-,-,,,,
ASXSMA,28.45,28/06/13,1:1,4.66,-,9.90,-,-,,,,
ASXSOC,12.97,26/06/14,1:1,18.25,18.27,21.83,-,-,,,,
ASXSSA,31.61,30/06/14,1:1,8.34,-,10.46,-,-,,,,
ASXSZA,2.87,30/06/15,1:1,26.87,-,26.65,-,-,,,,
ASXSMC,17.64,30/06/15,1:1,16.26,16.27,-,-,-,,,,
ASXSSB,21.51,30/06/15,1:1,13.73,-,16.44,-,-,,,,
ASXSWB,16.09,30/06/16,1:1,14.55,-,16.57,-,-,,,,
ASXSZB,16.90,30/06/16,1:1,13.89,-,16.97,-,-,,,,
ASXSZC,26.93,30/06/17,1:1,8.5,-,16.54,-,-,,,,
ASXSMY,29.76,30/06/17,1:1,5.47,-,5.52,106,5,,,,
ASXSZD,16.27,28/06/18,1:1,14.36,-,13.10,-,-,,,,
ASXSMB,29.74,29/06/18,1:1,5.7,-,4.37,-,-,,,,
ASXSZX,11.76,04/02/19,1:1,17.81,17.87,17.85,71,4,,,,
ASXSZW,16.73,04/02/19,1:1,12.84,12.9,12.98,-9,120,,,,
AWB Ltd Last Sale Price $1.46,,,,,,,,,,,,
AWBIMF,0.75,17/11/10,1:1,0.75,0.76,0.76,-3,200,,,,
AWBSMV,2.99,30/06/11,1:1,0.17,-,0.18,-,-,,,,
AWBSMA,1.19,28/06/13,1:1,0.59,-,2.06,-,-,,,,
Alumina Ltd Last Sale Price $1.84,,,,,,,,,,,,
AWCIMF,1.00,17/11/10,1:1,0.89,0.9,0.895,5,600,,,,
AWCIMG,1.50,17/11/10,1:1,0.39,0.4,0.415,3.5,335,,,,
AWCIOT,1.50,28/01/11,1:1,0.48,0.5,0.50,9,1035,,,,
AWCIMC,1.00,19/05/11,1:1,0.94,0.95,0.68,-,-,,,,
AWCIMD,1.40,19/05/11,1:1,0.65,0.66,0.59,-,-,,,,
AWCIZR,0.90,03/06/11,1:1,1.015,1.04,1.05,16.5,1000,,,,
AWCIZZ,0.90,03/06/11,1:1,1.015,1.04,0.98,-,-,,,,
AWCSSR,0.78,30/06/11,1:1,1.11,1.115,0.95,-,-,,,,
AWCSMV,5.16,30/06/11,1:1,0.295,-,0.36,-,-,,,,
AWCIOO,0.90,15/12/11,1:1,1.115,1.135,1.095,1,40,,,,
AWCIOI,1.20,15/12/11,1:1,0.89,0.91,1.01,-,-,,,,
AWCSOA,5.20,28/06/12,1:1,0.285,0.305,0.38,-,-,,,,
AWCSOB,1.95,27/06/13,1:1,0.71,0.73,0.64,-,-,,,,
AWCSMA,3.02,28/06/13,1:1,0.24,-,1.955,-,-,,,,
AWCSSB,3.44,30/06/15,1:1,0.625,-,0.66,-,-,,,,
