Warrant Market - Weekly,,,,,,,,,,,,
XAO 4586.3 at 16:37 6/8/2010  Report at 19:05 Friday 6/8/2010. Processed 17:49 Sunday 8/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
NABWOP,28.00,25/11/10,4:1,0.99,0.995,-,-,-,,,,
Newcrest Min Last Sale Price $34.50,,,,,,,,,,,,
NCMVZT,32.00,25/08/10,4:1,0.095,0.12,-,-,-,,,,
NCMWOP,30.00,26/08/10,4:1,0.029,0.034,0.21,-,-,,,,
NCMWOQ,33.00,26/08/10,4:1,0.13,0.135,0.125,-21,1310,,,,
NCMVZU,32.00,23/09/10,4:1,0.13,0.15,0.15,-,140,,,,
NCMWOS,28.00,28/10/10,4:1,0.078,0.083,-,-,-,,,,
NCMWOR,32.00,28/10/10,4:1,0.28,0.285,-,-,-,,,,
News Corp Last Sale Price $17.47,,,,,,,,,,,,
NWSUMQ,18.00,23/09/10,4:1,0.315,0.32,0.335,-18,1000,,,,
NWSVMP,20.00,23/09/10,4:1,0.67,0.675,-,-,-,,,,
Orica Ltd Last Sale Price $25.22,,,,,,,,,,,,
ORIUMP,23.47,23/09/10,4:1,0.1,0.105,0.13,-,-,,,,
Qantas Airways Last Sale Price $2.62,,,,,,,,,,,,
QANUMP,2.75,23/09/10,1:1,0.225,0.23,0.56,-,-,,,,
QBE Insurance Grp Last Sale Price $17.23,,,,,,,,,,,,
QBEWOP,18.00,26/08/10,4:1,0.37,0.375,0.365,-11.5,1000,,,,
QBEUMP,20.00,23/09/10,4:1,0.85,0.855,0.995,-,-,,,,
QBEWOS,15.00,25/11/10,4:1,0.13,0.135,-,-,-,,,,
QBEWOR,17.50,25/11/10,4:1,0.39,0.395,-,-,-,,,,
QBEWOQ,19.00,25/11/10,4:1,0.65,0.655,-,-,-,,,,
Rio Tinto Ltd Last Sale Price $73.20,,,,,,,,,,,,
RIOVZZ,65.00,25/08/10,6:1,0.095,0.12,-,-,-,,,,
RIOWOP,60.00,26/08/10,6:1,0.016,0.021,0.06,-,-,,,,
RIOWOQ,66.00,26/08/10,6:1,0.076,0.081,0.185,-9.5,100,,,,
RIOWOR,72.50,26/08/10,6:1,0.37,0.375,0.43,-25.5,960,,,,
RIOUMU,60.00,23/09/10,4:1,0.12,0.125,0.25,-,-,,,,
RIOUMX,63.00,23/09/10,4:1,0.185,0.19,2.90,-,-,,,,
RIOUMV,65.00,23/09/10,4:1,0.26,0.265,0.28,-20.5,140,,,,
RIOVZP,65.00,23/09/10,6:1,0.11,0.14,0.125,-33,476,,,,
RIOUMY,68.00,23/09/10,4:1,0.41,0.42,0.695,-,-,,,,
RIOUMW,70.00,23/09/10,4:1,0.56,0.565,0.99,-,-,,,,
RIOWMV,72.00,23/09/10,4:1,0.745,0.75,1.645,-,-,,,,
RIOVMP,76.00,23/09/10,4:1,1.26,1.265,-,-,-,,,,
RIOWOU,64.00,28/10/10,6:1,0.26,0.265,-,-,-,,,,
RIOWOT,68.00,28/10/10,6:1,0.43,0.435,0.47,-,50,,,,
RIOWOS,72.00,28/10/10,6:1,0.66,0.665,-,-,-,,,,
RIOVMQ,65.00,27/01/11,4:1,0.95,0.955,0.97,-,11,,,,
RIOVMR,70.00,27/01/11,4:1,1.38,1.385,-,-,-,,,,
RIOVMS,75.00,27/01/11,4:1,1.95,1.955,-,-,-,,,,
RIOVMT,80.00,27/01/11,4:1,2.65,2.67,-,-,-,,,,
RIOVMV,85.00,27/01/11,4:1,3.49,3.5,-,-,-,,,,
Santos Ltd Last Sale Price $13.48,,,,,,,,,,,,
STOWOP,13.00,26/08/10,4:1,0.065,0.07,0.38,-,-,,,,
STOUMP,13.00,23/09/10,4:1,0.125,0.13,0.26,-,-,,,,
STOWOR,12.00,28/10/10,4:1,0.095,0.1,-,-,-,,,,
STOWOQ,14.50,28/10/10,4:1,0.39,0.395,0.395,-,2000,,,,
Suncorp-Metway Last Sale Price $8.23,,,,,,,,,,,,
SUNUMP,8.00,23/09/10,4:1,0.088,0.091,-,-,-,,,,
Telstra Corp Last Sale Price $3.31,,,,,,,,,,,,
TLSWOS,3.00,26/08/10,2:1,0.018,0.023,0.04,-,-,,,,
TLSWMV,2.92,23/09/10,1:1,0.034,0.037,-,-,-,,,,
TLSUMP,3.15,23/09/10,1:1,0.1,0.105,-,-,-,,,,
TLSVMP,3.24,23/09/10,1:1,0.145,0.15,-,-,-,,,,
TLSVMQ,3.40,23/09/10,1:1,0.255,0.26,-,-,-,,,,
TLSWOQ,3.00,28/10/10,2:1,0.049,0.054,-,-,-,,,,
TLSWOP,3.30,28/10/10,2:1,0.115,0.12,-,-,-,,,,
Toll Hldgs Ltd Last Sale Price $5.97,,,,,,,,,,,,
TOLVMP,6.00,23/09/10,1:1,0.325,0.33,-,-,-,,,,
Westpac Banking Last Sale Price $23.62,,,,,,,,,,,,
WBCVZV,21.00,25/08/10,4:1,0.023,0.04,0.083,-,-,,,,
WBCWMV,20.00,23/09/10,4:1,0.045,0.048,0.064,-,-,,,,
WBCVZW,21.00,23/09/10,4:1,0.032,0.04,0.04,-,100,,,,
WBCWOV,21.00,23/09/10,4:1,0.09,0.095,0.295,-,-,,,,
WBCUMQ,22.00,23/09/10,4:1,0.115,0.12,0.235,-,-,,,,
WBCWOW,23.00,23/09/10,4:1,0.195,0.2,0.185,-,-,,,,
WBCUMT,24.00,23/09/10,4:1,0.28,0.285,0.27,-,-,,,,
WBCWOX,25.00,23/09/10,4:1,0.465,0.47,0.805,-,-,,,,
WBCUMU,26.00,23/09/10,4:1,0.6,0.605,0.54,-,-,,,,
WBCWOZ,19.00,25/11/10,4:1,0.1,0.105,-,-,-,,,,
WBCWOY,20.50,25/11/10,4:1,0.175,0.18,-,-,-,,,,
WBCWOR,22.50,25/11/10,4:1,0.32,0.325,-,-,-,,,,
WBCWOQ,24.00,25/11/10,4:1,0.51,0.515,-,-,-,,,,
WBCWOP,25.50,25/11/10,4:1,0.745,0.75,-,-,-,,,,
WBCVMP,21.00,27/01/11,4:1,0.3,0.305,-,-,-,,,,
WBCVMQ,25.00,27/01/11,4:1,0.725,0.73,-,-,-,,,,
WBCVMR,28.00,27/01/11,4:1,1.245,1.25,-,-,-,,,,
WBCVMS,32.00,27/01/11,4:1,2.11,2.12,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $31.53,,,,,,,,,,,,
WESWOP,29.00,26/08/10,5:1,0.052,0.057,0.305,-,-,,,,
WESUMP,28.00,23/09/10,4:1,0.093,0.098,0.19,-,-,,,,
WESWOR,28.00,28/10/10,5:1,0.13,0.135,-,-,-,,,,
WESWOQ,30.00,28/10/10,5:1,0.245,0.25,-,-,-,,,,
WorleyParsons Ltd Last Sale Price $23.40,,,,,,,,,,,,
WORVMP,28.00,23/09/10,4:1,1.245,1.25,1.695,-,-,,,,
Woolworths Ltd Last Sale Price $26.44,,,,,,,,,,,,
WOWWOQ,26.50,26/08/10,4:1,0.11,0.12,0.20,-3.5,520,,,,
WOWVMP,24.00,23/09/10,4:1,0.06,0.063,-,-,-,,,,
WOWUMP,27.00,23/09/10,4:1,0.325,0.33,0.485,-,-,,,,
WOWVMQ,30.00,23/09/10,4:1,0.97,0.975,-,-,-,,,,
WOWWOR,24.00,28/10/10,4:1,0.105,0.115,-,-,-,,,,
WOWWOP,26.00,28/10/10,4:1,0.26,0.27,0.28,-,90,,,,
Woodside Pet Last Sale Price $42.31,,,,,,,,,,,,
WPLVZU,40.00,25/08/10,5:1,0.17,0.195,-,-,-,,,,
WPLWOS,44.00,26/08/10,5:1,0.505,0.51,0.59,-6,400,,,,
WPLVZV,40.00,23/09/10,5:1,0.18,0.205,-,-,-,,,,
WPLWMV,40.00,23/09/10,4:1,0.295,0.3,0.365,-4,26,,,,
WPLUMP,44.00,23/09/10,4:1,0.75,0.755,-,-,-,,,,
WPLWOT,39.00,28/10/10,5:1,0.29,0.295,-,-,-,,,,
WPLWOQ,41.00,28/10/10,5:1,0.39,0.395,-,-,-,,,,
WPLWOP,43.00,28/10/10,5:1,0.56,0.565,-,-,-,,,,
Basket Call Warrants ,,,,,,,,,,,,
Equity Endowment Warrants ,,,,,,,,,,,,
ANZ Banking Grp Last Sale Price $23.05,,,,,,,,,,,,
ANZEEA,5.63,15/02/12,1:1,17.48,-,15.78,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $52.59,,,,,,,,,,,,
CBAEEA,10.45,15/02/12,1:1,42.07,-,43.00,102,2,,,,
National Aust Bank Last Sale Price $25.03,,,,,,,,,,,,
NABEEA,18.98,15/02/12,1:1,6.34,-,6.60,147,9,,,,
Telecom Corp Last Sale Price $1.60,,,,,,,,,,,,
TELEEA,1.49,15/02/12,1:1,0.115,-,0.28,-,-,,,,
Telstra Corp Last Sale Price $3.31,,,,,,,,,,,,
TLSEEA,2.16,02/10/12,1:1,1.17,-,1.27,-,-,,,,
Westpac Banking Last Sale Price $23.62,,,,,,,,,,,,
WBCEEA,4.02,15/02/12,1:1,19.69,-,17.34,-,-,,,,
Equity Installment Warrants ,,,,,,,,,,,,
Alinta Energy Grp Last Sale Price $0.06,,,,,,,,,,,,
AEJSMW,2.09,29/06/12,1:1,0.13,-,-,-,-,,,,
APN European Retail Last Sale Price $0.03,,,,,,,,,,,,
AEZSZC,0.81,30/06/17,1:1,0.036,-,0.022,-,-,,,,
Aust Foundation Last Sale Price $5.05,,,,,,,,,,,,
AFISMW,3.41,29/06/12,1:1,1.905,-,1.80,-,-,,,,
AFISZB,2.55,30/06/16,1:1,2.73,-,3.05,-,-,,,,
AGL Energy Ltd Last Sale Price $15.18,,,,,,,,,,,,
AGKIMF,6.75,17/11/10,1:1,8.65,8.66,8.26,-,-,,,,
AGKIMG,10.00,17/11/10,1:1,5.46,5.47,4.40,-,-,,,,
AGKIMC,8.50,19/05/11,1:1,7.33,7.34,-,-,-,,,,
AGKIMD,11.50,19/05/11,1:1,4.81,4.82,4.61,23,100,,,,
AGKIZR,7.60,03/06/11,1:1,8.2,8.25,-,-,-,,,,
AGKIZZ,7.60,03/06/11,1:1,8.2,8.25,7.49,-,-,,,,
AGKIOD,10.00,17/06/11,1:1,6.11,6.13,6.10,41,84,,,,
AGKSSR,7.72,30/06/11,1:1,8.11,8.12,7.61,-,-,,,,
AGKIZQ,8.10,02/12/11,1:1,8.25,8.3,8.05,17,10,,,,
AGKIOO,8.00,15/12/11,1:1,8.12,8.14,7.77,-,-,,,,
AGKSMW,10.66,29/06/12,1:1,5.26,-,5.01,-,-,,,,
AGKSMA,7.36,28/06/13,1:1,8.32,-,6.87,-,-,,,,
AGKSOC,7.40,26/06/14,1:1,8.74,8.76,8.50,-,-,,,,
AGKSMC,8.16,30/06/15,1:1,9.1,9.11,-,-,-,,,,
AGKSWB,0.20,30/06/16,1:1,14.78,-,14.43,-,-,,,,
AGKSZB,3.40,30/06/16,1:1,11.97,-,12.15,-,-,,,,
AGKSZC,7.90,30/06/17,1:1,7.93,-,8.05,-,-,,,,
AGKSMY,11.36,30/06/17,1:1,4.67,-,5.68,-,-,,,,
AGKSZX,8.29,04/02/19,1:1,6.86,6.91,6.55,-,-,,,,
Auckland Airport Last Sale Price $1.56,,,,,,,,,,,,
AIASMV,1.09,30/06/11,1:1,0.555,-,1.37,-,-,,,,
Asciano Grp Last Sale Price $1.71,,,,,,,,,,,,
AIOIOO,1.00,15/12/11,1:1,0.915,0.935,0.925,-,-,,,,
AIOSOA,6.66,28/06/12,1:1,0.26,0.28,0.28,-,-,,,,
AIOSMW,5.34,29/06/12,1:1,0.345,-,0.39,-,-,,,,
AIOSOB,2.38,27/06/13,1:1,0.79,0.81,0.785,-,-,,,,
AIOSMA,3.63,28/06/13,1:1,0.235,-,0.21,-,-,,,,
AIOSSA,5.79,30/06/14,1:1,0.545,-,0.745,-,-,,,,
AIOSSB,3.24,30/06/15,1:1,0.7,-,0.98,-,-,,,,
AIOSZC,8.34,30/06/17,1:1,1.25,-,0.965,-,-,,,,
Aristocrat Leisure Last Sale Price $3.63,,,,,,,,,,,,
ALLIMF,2.50,17/11/10,1:1,1.26,1.27,2.15,-,-,,,,
ALLIMG,3.50,17/11/10,1:1,0.595,-,0.96,-,-,,,,
ALLIOD,2.50,17/06/11,1:1,1.505,1.525,1.845,-,-,,,,
ALLSMV,8.22,30/06/11,1:1,0.535,-,0.12,-,-,,,,
ALLIOO,3.00,15/12/11,1:1,1.385,1.405,-,-,-,,,,
ALLSOA,8.78,28/06/12,1:1,0.775,0.795,0.92,-,-,,,,
ALLSMW,11.85,29/06/12,1:1,0.775,-,0.155,-,-,,,,
ALLSMA,6.22,28/06/13,1:1,0.47,-,-,-,-,,,,
ALLSSA,9.13,30/06/14,1:1,0.95,-,1.085,-,-,,,,
ALLSZC,9.86,30/06/17,1:1,1.555,-,1.43,-,-,,,,
ALLSMY,13.26,30/06/17,1:1,0.86,-,0.93,-,-,,,,
Amcor Ltd Last Sale Price $6.42,,,,,,,,,,,,
AMCIMF,4.25,17/11/10,1:1,2.36,2.37,2.91,-,-,,,,
AMCIMC,3.25,19/05/11,1:1,3.53,3.54,-,-,-,,,,
AMCIZZ,3.10,03/06/11,1:1,3.48,3.53,3.51,-26,10,,,,
AMCIOO,3.25,15/12/11,1:1,3.6,3.62,3.97,-,-,,,,
AMCSOA,4.11,28/06/12,1:1,2.85,2.87,0.015,-,-,,,,
AMCSZA,2.59,30/06/15,1:1,3.97,-,2.64,-,-,,,,
AMP Ltd Last Sale Price $5.42,,,,,,,,,,,,
AMPIMX,5.00,23/09/10,1:1,0.655,0.665,0.66,-,-,,,,
AMPIOK,5.00,23/09/10,1:1,0.62,0.64,0.655,4,100,,,,
AMPIMF,3.25,17/11/10,1:1,2.32,2.33,2.35,15,115,,,,
AMPIMG,4.50,17/11/10,1:1,1.17,1.18,1.20,-,-,,,,
AMPIOG,5.25,24/03/11,1:1,0.96,0.98,0.965,-,57,,,,
AMPISQ,4.19,31/03/11,1:1,1.92,-,2.80,-,-,,,,
AMPIMC,3.50,19/05/11,1:1,2.32,2.33,-,-,-,,,,
AMPIMD,4.75,19/05/11,1:1,1.51,1.52,1.52,-105,20,,,,
AMPIOL,4.00,26/05/11,1:1,1.88,1.9,-,-,-,,,,
AMPIZR,3.20,03/06/11,1:1,2.5,2.55,-,-,-,,,,
AMPIZZ,3.20,03/06/11,1:1,2.5,2.55,2.54,10,13,,,,
AMPIOD,3.50,17/06/11,1:1,2.36,2.38,2.39,-,-,,,,
AMPSSR,2.58,30/06/11,1:1,3.12,3.13,4.21,-,-,,,,
AMPSMV,3.77,30/06/11,1:1,1.975,-,1.87,-,-,,,,
AMPIZQ,3.20,02/12/11,1:1,2.63,2.68,2.67,2,162,,,,
AMPIOO,4.50,15/12/11,1:1,2.02,2.04,2.23,-,-,,,,
AMPIOI,5.00,15/12/11,1:1,1.66,1.68,1.57,-,-,,,,
AMPSOA,6.19,28/06/12,1:1,1.035,1.055,1.80,-,-,,,,
AMPSMW,6.13,29/06/12,1:1,0.575,-,0.535,1.5,69,,,,
AMPSOB,2.77,27/06/13,1:1,3.02,3.04,3.04,-,-,,,,
AMPSMA,5.28,28/06/13,1:1,1.005,-,0.92,-,-,,,,
AMPSOC,2.46,26/06/14,1:1,3.46,3.48,3.49,-,-,,,,
AMPSSA,6.11,30/06/14,1:1,1.52,-,1.44,-,-,,,,
AMPSOD,3.65,26/06/15,1:1,2.89,2.91,-,-,-,,,,
AMPSZA,1.15,30/06/15,1:1,4.32,-,3.54,-,-,,,,
AMPSMC,3.59,30/06/15,1:1,2.88,2.89,-,-,-,,,,
AMPSSB,4.84,30/06/15,1:1,2.12,-,2.89,-,-,,,,
AMPSWB,2.18,30/06/16,1:1,-,-,3.60,-,-,,,,
AMPSZB,4.12,30/06/16,1:1,1.91,11.94,1.885,-,-,,,,
AMPSMX,4.16,30/06/16,1:1,1.695,-,2.71,-,-,,,,
AMPSWC,4.53,30/06/16,1:1,-,-,1.89,-,-,,,,
AMPSWD,8.09,30/06/16,1:1,0.98,-,0.92,-,-,,,,
AMPSMY,6.83,30/06/17,1:1,0.855,-,1.035,-,-,,,,
AMPSZD,3.76,28/06/18,1:1,2.05,-,3.67,-,-,,,,
AMPSMB,5.28,29/06/18,1:1,1.285,-,1.515,-,-,,,,
AMPSZX,2.44,04/02/19,1:1,2.95,3,2.92,-,-,,,,
AMPSZW,3.23,04/02/19,1:1,2.16,2.21,1.955,-,-,,,,
ANZ Banking Grp Last Sale Price $23.05,,,,,,,,,,,,
ANZIOK,16.00,23/09/10,1:1,7.24,7.26,7.36,179,25,,,,
ANZIMX,17.00,23/09/10,1:1,6.71,6.72,5.91,-,-,,,,
ANZIMF,12.00,17/11/10,1:1,11.55,11.56,11.42,45,6,,,,
ANZIMG,18.00,17/11/10,1:1,5.85,5.86,5.96,5,130,,,,
ANZIOG,19.00,24/03/11,1:1,5.74,5.76,5.91,-,-,,,,
ANZIMC,14.00,19/05/11,1:1,10.5,10.51,9.74,-,-,,,,
ANZIMD,19.00,19/05/11,1:1,6.84,6.85,6.98,-,-,,,,
ANZIOL,15.00,26/05/11,1:1,9.52,9.54,7.98,-,-,,,,
ANZISQ,12.16,31/05/11,1:1,12.3,-,12.00,-,-,,,,
ANZIZR,12.40,03/06/11,1:1,11.69,11.74,12.04,-,-,,,,
ANZIZW,12.40,03/06/11,1:1,11.69,11.74,11.43,-,-,,,,
ANZIZZ,12.40,03/06/11,1:1,11.69,11.74,11.86,45,5,,,,
ANZIOD,11.00,17/06/11,1:1,13.04,13.06,12.10,-,-,,,,
ANZSSR,5.75,30/06/11,1:1,17.76,17.77,17.67,-,-,,,,
ANZSSS,12.66,30/06/11,1:1,11.43,11.44,9.67,-,-,,,,
ANZSMV,14.20,30/06/11,1:1,9.88,-,10.03,-,-,,,,
ANZMMH,19.11,30/06/11,1:1,6.52,-,-,-,-,,,,
ANZMMI,19.11,30/06/11,1:1,5.04,-,0.54,-,-,,,,
ANZIZQ,12.00,02/12/11,1:1,12.63,12.68,12.93,34,10,,,,
ANZIOO,12.00,15/12/11,1:1,12.64,12.66,12.57,-,-,,,,
ANZIOI,17.50,15/12/11,1:1,8.79,8.81,9.02,95,40,,,,
ANZSOA,17.41,28/06/12,1:1,7.83,7.85,7.17,-,-,,,,
ANZSMW,17.89,29/06/12,1:1,6.45,-,6.34,-12,14,,,,
ANZSOB,9.30,27/06/13,1:1,14.72,14.74,14.51,-,-,,,,
ANZSMZ,12.77,28/06/13,1:1,11.31,-,11.56,-,-,,,,
ANZSMA,15.83,28/06/13,1:1,8.38,-,8.34,-19,2,,,,
ANZSOC,6.61,26/06/14,1:1,17.19,17.21,19.67,-,-,,,,
ANZSSA,17.07,30/06/14,1:1,9.02,-,9.29,17,5,,,,
ANZSOD,13.64,26/06/15,1:1,12.76,12.78,12.77,-112,5,,,,
ANZSWM,7.03,30/06/15,1:1,16.44,-,16.19,-,-,,,,
ANZSZA,7.97,30/06/15,1:1,15.56,-,14.81,-,-,,,,
ANZSSB,12.33,30/06/15,1:1,12.32,-,12.52,-,-,,,,
ANZSMC,13.59,30/06/15,1:1,13.03,13.04,12.70,-,-,,,,
ANZSWB,10.70,30/06/16,1:1,13.02,-,13.16,48,7,,,,
ANZSZB,14.79,30/06/16,1:1,10.12,-,9.41,-,-,,,,
ANZSWC,15.52,30/06/16,1:1,-,-,9.61,-,-,,,,
ANZSMX,15.73,30/06/16,1:1,8.48,-,10.56,-,-,,,,
ANZSWE,19.39,30/06/16,1:1,7.32,-,7.22,-,-,,,,
ANZSWD,21.94,30/06/16,1:1,6.35,-,5.99,-,-,,,,
ANZSMY,20.00,30/06/17,1:1,6.36,-,6.31,-,-,,,,
ANZSZD,8.25,28/06/18,1:1,15.29,-,16.20,-,-,,,,
ANZSMB,17.11,29/06/18,1:1,7.84,-,7.35,-,-,,,,
ANZSZX,6.27,04/02/19,1:1,16.75,16.8,16.82,51,3,,,,
ANZSZW,10.26,04/02/19,1:1,12.76,12.81,12.84,3,129,,,,
ANZSZV,12.55,04/02/19,1:1,10.47,10.52,10.36,-14,83,,,,
Arrow Energy Last Sale Price $4.68,,,,,,,,,,,,
AOESZX,1.98,04/02/19,1:1,-,-,2.25,-,-,,,,
Argo Invest Last Sale Price $6.07,,,,,,,,,,,,
ARGSZB,4.14,30/06/16,1:1,2.33,-,3.07,-,-,,,,
ASX Ltd Last Sale Price $29.98,,,,,,,,,,,,
ASXIMF,17.50,17/11/10,1:1,13,13.01,12.19,-52,10,,,,
ASXIMG,28.00,17/11/10,1:1,3.77,3.78,3.79,23,4,,,,
ASXIMC,18.50,19/05/11,1:1,13.11,13.12,11.91,-,-,,,,
ASXIMD,25.50,19/05/11,1:1,7.76,7.77,-,-,-,,,,
ASXIOL,23.00,26/05/11,1:1,9.14,9.16,8.18,-,-,,,,
ASXSSR,13.16,30/06/11,1:1,17.98,18.01,20.30,-,-,,,,
ASXSMV,19.48,30/06/11,1:1,11.86,-,16.21,-,-,,,,
ASXSM3,28.63,30/06/11,1:1,3.53,-,15.34,-,-,,,,
ASXMMI,30.28,30/06/11,1:1,6.29,-,4.75,-,-,,,,
ASXIZQ,17.30,02/12/11,1:1,15.88,15.93,-,-,-,,,,
ASXIOO,18.00,15/12/11,1:1,14.32,14.34,13.43,-,-,,,,
ASXIOI,26.50,15/12/11,1:1,8.9,8.92,13.14,-,-,,,,
ASXSOA,29.21,28/06/12,1:1,7.31,7.33,6.63,-,-,,,,
ASXSMW,27.79,29/06/12,1:1,4.39,-,4.17,16,3,,,,
ASXSOB,13.88,27/06/13,1:1,18.03,18.05,23.09,-,-,,,,
ASXSMZ,18.99,28/06/13,1:1,12.45,-,-,-,-,,,,
ASXSMA,29.29,28/06/13,1:1,3.94,-,9.90,-,-,,,,
ASXSOC,13.81,26/06/14,1:1,18.04,18.06,21.83,-,-,,,,
ASXSSA,32.45,30/06/14,1:1,8.43,-,10.46,-,-,,,,
ASXSZA,3.75,30/06/15,1:1,26.45,-,26.65,-,-,,,,
ASXSMC,18.48,30/06/15,1:1,16.07,16.08,-,-,-,,,,
ASXSSB,22.35,30/06/15,1:1,13.67,-,16.44,-,-,,,,
ASXSWB,16.98,30/06/16,1:1,14.05,-,16.57,-,-,,,,
ASXSZB,17.77,30/06/16,1:1,13.57,-,16.97,-,-,,,,
ASXSZC,27.80,30/06/17,1:1,8.35,-,16.54,-,-,,,,
ASXSMY,30.60,30/06/17,1:1,4.52,-,6.12,-,-,,,,
ASXSZD,17.14,28/06/18,1:1,14.03,-,22.84,-,-,,,,
ASXSMB,30.58,29/06/18,1:1,4.73,-,5.51,-,-,,,,
ASXSZX,12.49,04/02/19,1:1,17.46,17.51,17.12,-,-,,,,
ASXSZW,17.42,04/02/19,1:1,12.53,12.58,12.25,-,-,,,,
AWB Ltd Last Sale Price $1.10,,,,,,,,,,,,
AWBIMF,0.75,17/11/10,1:1,0.405,0.415,0.415,11.5,2230,,,,
AWBSMV,2.99,30/06/11,1:1,0.19,-,0.088,-,-,,,,
AWBSMA,1.19,28/06/13,1:1,0.355,-,2.06,-,-,,,,
Alumina Ltd Last Sale Price $1.64,,,,,,,,,,,,
AWCIMF,1.00,17/11/10,1:1,0.685,0.695,0.60,-,-,,,,
AWCIMG,1.50,17/11/10,1:1,0.28,0.29,0.305,5.5,300,,,,
AWCIMC,1.00,19/05/11,1:1,0.76,0.77,0.68,-,-,,,,
AWCIMD,1.40,19/05/11,1:1,0.53,0.54,0.565,-,-,,,,
AWCIZR,0.90,03/06/11,1:1,0.865,0.905,0.885,3.5,950,,,,
AWCIZZ,0.90,03/06/11,1:1,0.865,0.905,0.89,88.5,1150,,,,
AWCSSR,0.80,30/06/11,1:1,0.895,0.9,0.95,-,-,,,,
AWCSMV,5.19,30/06/11,1:1,0.33,-,0.36,-,-,,,,
AWCIOO,0.90,15/12/11,1:1,0.95,0.97,0.95,9,50,,,,
AWCIOI,1.20,15/12/11,1:1,0.75,0.77,1.01,-,-,,,,
AWCSOA,5.22,28/06/12,1:1,0.29,0.31,0.38,-,-,,,,
AWCSOB,1.97,27/06/13,1:1,0.605,0.625,0.52,-,-,,,,
AWCSMA,3.04,28/06/13,1:1,0.19,-,1.955,-,-,,,,
AWCSSB,3.47,30/06/15,1:1,0.57,-,0.66,-,-,,,,
AWE Ltd Last Sale Price $1.70,,,,,,,,,,,,
AWEIMX,1.50,23/09/10,1:1,0.31,0.32,0.26,-,-,,,,
AXA Asia Pacific Last Sale Price $5.21,,,,,,,,,,,,
AXAIMC,3.50,19/05/11,1:1,-,-,2.19,-11,1200,,,,
AXAIZZ,2.30,03/06/11,1:1,3.1,13.16,-,-,-,,,,
AXASSR,2.09,30/06/11,1:1,-,-,2.43,-,-,,,,
AXASOA,4.57,28/06/12,1:1,1.565,1.585,1.575,30,250,,,,
AXASMW,5.43,29/06/12,1:1,-,-,0.815,-,-,,,,
AXASMA,3.89,28/06/13,1:1,-,-,3.20,-,-,,,,
AXASSA,4.75,30/06/14,1:1,-,-,3.10,-,-,,,,
AXASWB,3.02,30/06/16,1:1,2.02,-,3.00,-,-,,,,
AXASMY,5.79,30/06/17,1:1,-,-,4.48,-,-,,,,
AXASZW,2.03,04/02/19,1:1,3.22,3.29,3.42,-,-,,,,
Billabong Intl Last Sale Price $9.08,,,,,,,,,,,,
BBGIMF,6.00,17/11/10,1:1,3.38,3.39,3.43,-,-,,,,
BBGSMA,7.31,28/06/13,1:1,3.12,-,5.27,-,-,,,,
BBGSWB,6.77,30/06/16,1:1,3.56,-,5.10,-,-,,,,
BBGSZB,10.46,30/06/16,1:1,2.49,-,5.33,-,-,,,,
Bendigo & Adelaide Last Sale Price $8.27,,,,,,,,,,,,
BENIZQ,5.00,02/12/11,1:1,4.24,4.29,4.04,-,-,,,,
BENIOO,5.00,15/12/11,1:1,4.13,4.15,4.12,-4,33,,,,
BENIOI,7.00,15/12/11,1:1,2.89,2.91,2.98,8,50,,,,
BENSMW,9.03,29/06/12,1:1,1.48,-,5.56,-,-,,,,
BENSMA,7.56,28/06/13,1:1,2.38,-,7.30,-,-,,,,
BENSZA,3.00,30/06/15,1:1,5.43,-,6.95,-,-,,,,
BENSZB,8.52,30/06/16,1:1,2.09,-,3.58,-,-,,,,
BHP Billiton Ltd Last Sale Price $41.13,,,,,,,,,,,,
BHPIMX,35.00,23/09/10,1:1,6.99,7,6.85,53,166,,,,
BHPIOK,35.00,23/09/10,1:1,6.84,6.86,6.73,52,333,,,,
BHPIMF,18.00,17/11/10,1:1,23.69,23.7,23.54,261,37,,,,
BHPIMG,30.00,17/11/10,1:1,12.31,12.32,12.02,140,522,,,,
BHPIOH,37.00,23/12/10,1:1,7.2,7.22,6.61,21,50,,,,
BHPIOG,30.00,24/03/11,1:1,13.51,13.53,13.38,79,64,,,,
BHPIMC,24.00,19/05/11,1:1,19.64,19.65,18.65,-,-,,,,
BHPIMD,33.00,19/05/11,1:1,12.82,12.83,12.85,35,10,,,,
BHPIOM,27.50,26/05/11,1:1,16.58,16.6,14.39,-,-,,,,
BHPIOL,34.00,26/05/11,1:1,11.45,11.47,10.14,-,-,,,,
BHPIZR,20.20,03/06/11,1:1,22.53,22.61,22.03,-,-,,,,
BHPIZZ,20.20,03/06/11,1:1,22.53,22.61,22.33,49,32,,,,
BHPIOD,23.00,17/06/11,1:1,20.33,20.35,19.23,-,-,,,,
BHPSSR,16.65,30/06/11,1:1,25.85,25.86,23.88,-,-,,,,
BHPSMV,17.36,30/06/11,1:1,25.02,-,23.84,-,-,,,,
BHPMMH,39.98,30/06/11,1:1,8.92,-,8.36,801.5,26,,,,
