Warrant Market - Weekly,,,,,,,,,,,,
XAO 4264.9 at 16:46 2/7/2010  Report at 19:06 Friday 2/7/2010. Processed 18:02 Sunday 4/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
AGKIMD,11.50,19/05/11,1:1,4.68,4.69,-,-,-,,,,
AGKIZR,7.60,03/06/11,1:1,7.92,7.97,-,-,-,,,,
AGKIZZ,7.60,03/06/11,1:1,7.92,7.97,7.49,-,-,,,,
AGKIOD,10.00,17/06/11,1:1,5.85,5.87,5.85,5,39,,,,
AGKSSR,7.72,30/06/11,1:1,7.74,7.76,7.73,-13,50,,,,
AGKIZQ,8.10,02/12/11,1:1,7.98,8.03,-,-,-,,,,
AGKIOO,8.00,15/12/11,1:1,7.8,7.82,7.77,-36,40,,,,
AGKSMW,10.66,29/06/12,1:1,4.94,-,5.84,-,-,,,,
AGKSMA,7.36,28/06/13,1:1,7.97,-,6.87,-,-,,,,
AGKSOC,7.40,26/06/14,1:1,8.54,8.56,8.50,-,-,,,,
AGKSMC,8.16,30/06/15,1:1,8.74,8.75,-,-,-,,,,
AGKSWB,0.20,30/06/16,1:1,14.65,-,14.43,-,-,,,,
AGKSZB,3.40,30/06/16,1:1,11.59,-,12.15,-,-,,,,
AGKSZC,7.90,30/06/17,1:1,7.6,-,8.05,-,-,,,,
AGKSMY,11.36,30/06/17,1:1,4.53,-,5.68,-,-,,,,
AGKSZX,8.22,04/02/19,1:1,6.53,6.58,6.55,25,11,,,,
Auckland Airport Last Sale Price $1.51,,,,,,,,,,,,
AIASMV,1.09,30/06/11,1:1,0.52,-,1.37,-,-,,,,
Asciano Grp Last Sale Price $1.61,,,,,,,,,,,,
AIOIOO,1.00,15/12/11,1:1,0.835,0.855,0.925,-,-,,,,
AIOSOA,6.66,28/06/12,1:1,0.27,0.29,0.28,-,-,,,,
AIOSMW,5.34,29/06/12,1:1,0.385,-,0.39,33.5,65,,,,
AIOSOB,2.38,27/06/13,1:1,0.765,0.785,0.785,-,-,,,,
AIOSMA,3.63,28/06/13,1:1,0.265,-,0.21,-,-,,,,
AIOSSA,5.79,30/06/14,1:1,0.56,-,0.745,-,-,,,,
AIOSSB,3.24,30/06/15,1:1,0.69,-,0.98,-,-,,,,
AIOSZC,8.34,30/06/17,1:1,1.275,-,0.965,-,-,,,,
Aristocrat Leisure Last Sale Price $3.61,,,,,,,,,,,,
ALLIMF,2.50,17/11/10,1:1,1.32,1.33,2.15,-,-,,,,
ALLIMG,3.50,17/11/10,1:1,0.69,0.7,0.96,-,-,,,,
ALLIOD,2.50,17/06/11,1:1,1.53,1.55,1.845,-,-,,,,
ALLMMI,6.48,30/06/11,1:1,1.325,-,-,-,-,,,,
ALLSMV,8.22,30/06/11,1:1,0.59,-,0.12,-,-,,,,
ALLIOO,3.00,15/12/11,1:1,1.41,1.43,-,-,-,,,,
ALLSOA,8.78,28/06/12,1:1,0.83,0.85,0.92,-,-,,,,
ALLSMW,11.85,29/06/12,1:1,0.855,-,0.155,-,-,,,,
ALLSMA,6.22,28/06/13,1:1,0.47,-,-,-,-,,,,
ALLSSA,9.13,30/06/14,1:1,1.02,-,1.085,-,-,,,,
ALLSZC,9.86,30/06/17,1:1,1.575,-,1.43,-,-,,,,
ALLSMY,13.26,30/06/17,1:1,0.95,-,0.93,-,-,,,,
Amcor Ltd Last Sale Price $6.39,,,,,,,,,,,,
AMCIMF,4.25,17/11/10,1:1,2.35,2.36,2.01,-,-,,,,
AMCIMC,3.25,19/05/11,1:1,3.51,3.52,-,-,-,,,,
AMCIZZ,3.10,03/06/11,1:1,3.48,3.53,3.79,-,-,,,,
AMCIOO,3.25,15/12/11,1:1,3.6,3.62,-,-,-,,,,
AMCSOA,4.11,28/06/12,1:1,2.92,2.94,0.015,-,-,,,,
AMCSZA,2.59,30/06/15,1:1,3.96,-,2.64,-,-,,,,
AMP Ltd Last Sale Price $5.13,,,,,,,,,,,,
AMPISM,5.61,30/07/10,1:1,0.043,-,0.725,-,-,,,,
AMPIMX,5.00,23/09/10,1:1,0.635,0.645,1.01,-,-,,,,
AMPIOK,5.00,23/09/10,1:1,0.575,0.595,1.085,-,-,,,,
AMPIMF,3.25,17/11/10,1:1,2.03,2.04,2.25,-20,100,,,,
AMPIMG,4.50,17/11/10,1:1,1.065,1.075,1.425,-,-,,,,
AMPIOG,5.25,24/03/11,1:1,0.865,0.885,0.915,-23.5,63,,,,
AMPISQ,4.19,31/03/11,1:1,1.81,-,2.80,-,-,,,,
AMPIMC,3.50,19/05/11,1:1,2.12,2.13,-,-,-,,,,
AMPIMD,4.75,19/05/11,1:1,1.42,1.43,-,-,-,,,,
AMPIOL,4.00,26/05/11,1:1,1.705,1.725,-,-,-,,,,
AMPIZR,3.20,03/06/11,1:1,2.29,2.34,-,-,-,,,,
AMPIZZ,3.20,03/06/11,1:1,2.29,2.34,2.29,-48,84,,,,
AMPIOD,3.50,17/06/11,1:1,2.17,2.19,2.16,-29,300,,,,
AMPSSR,2.58,30/06/11,1:1,2.81,2.82,4.21,-,-,,,,
AMPSMV,3.77,30/06/11,1:1,1.685,-,2.23,-,-,,,,
AMPMMI,6.66,30/06/11,1:1,1.245,-,-,-,-,,,,
AMPIZQ,3.20,02/12/11,1:1,2.41,2.46,-,-,-,,,,
AMPIOO,4.50,15/12/11,1:1,1.89,1.91,2.23,-,-,,,,
AMPIOI,5.00,15/12/11,1:1,1.565,1.585,1.71,-9.5,25,,,,
AMPSOA,6.19,28/06/12,1:1,0.97,0.99,1.80,-,-,,,,
AMPSMW,6.13,29/06/12,1:1,0.47,-,0.505,-20.5,29,,,,
AMPSOB,2.77,27/06/13,1:1,2.8,2.82,3.16,-,-,,,,
AMPSMA,5.28,28/06/13,1:1,0.84,-,0.84,-88,22,,,,
AMPSOC,2.46,26/06/14,1:1,3.27,3.29,3.66,-,-,,,,
AMPSSA,6.11,30/06/14,1:1,1.445,-,1.46,-114,90,,,,
AMPSOD,3.65,26/06/15,1:1,2.73,2.75,-,-,-,,,,
AMPSZA,1.15,30/06/15,1:1,4.04,-,3.54,-,-,,,,
AMPSMC,3.59,30/06/15,1:1,2.67,2.68,-,-,-,,,,
AMPSSB,4.84,30/06/15,1:1,1.99,-,2.89,-,-,,,,
AMPSWB,2.18,30/06/16,1:1,3.1,-,3.60,-,-,,,,
AMPSZB,4.12,30/06/16,1:1,1.705,-,2.42,-,-,,,,
AMPSMX,4.16,30/06/16,1:1,1.475,-,2.71,-,-,,,,
AMPSWC,4.53,30/06/16,1:1,1.46,-,1.89,-,-,,,,
AMPSWD,8.09,30/06/16,1:1,0.9,-,1.05,-,-,,,,
AMPSMY,6.83,30/06/17,1:1,0.74,-,1.035,-,-,,,,
AMPSZD,3.76,28/06/18,1:1,1.835,-,3.67,-,-,,,,
AMPSMB,5.28,29/06/18,1:1,1.115,-,1.515,-,-,,,,
AMPSZX,2.42,04/02/19,1:1,2.68,2.73,2.92,-15,30,,,,
AMPSZW,3.21,04/02/19,1:1,1.905,1.935,1.955,-27.5,16,,,,
ANZ Banking Grp Last Sale Price $20.86,,,,,,,,,,,,
ANZISM,16.53,30/07/10,1:1,4.33,-,9.44,-,-,,,,
ANZIOK,16.00,23/09/10,1:1,5.32,5.34,5.57,-238,61,,,,
ANZIMX,17.00,23/09/10,1:1,4.67,4.68,5.34,-149,8,,,,
ANZIMF,12.00,17/11/10,1:1,9.43,9.44,10.03,-189,140,,,,
ANZIMG,18.00,17/11/10,1:1,4.55,4.56,4.75,-145,235,,,,
ANZIOG,19.00,24/03/11,1:1,4.34,4.36,4.54,-136,130,,,,
ANZIMC,14.00,19/05/11,1:1,8.85,8.86,11.03,-,-,,,,
ANZIMD,19.00,19/05/11,1:1,5.75,5.76,7.35,-,-,,,,
ANZIOL,15.00,26/05/11,1:1,7.83,7.85,7.98,-119,2,,,,
ANZISQ,12.16,31/05/11,1:1,10.68,-,9.53,-,-,,,,
ANZIZR,12.40,03/06/11,1:1,9.84,9.89,12.04,-,-,,,,
ANZIZW,12.40,03/06/11,1:1,9.84,9.89,10.49,-,-,,,,
ANZIZZ,12.40,03/06/11,1:1,9.84,9.89,10.30,-170,4,,,,
ANZIOD,11.00,17/06/11,1:1,11.07,11.09,12.10,-22,15,,,,
ANZSSR,5.75,30/06/11,1:1,15.55,15.56,17.67,-,-,,,,
ANZSSS,12.66,30/06/11,1:1,9.35,9.36,12.73,-,-,,,,
ANZSMV,14.20,30/06/11,1:1,7.76,-,8.92,-51,10,,,,
ANZMMH,19.11,30/06/11,1:1,5.2,-,-,-,-,,,,
ANZMMI,19.11,30/06/11,1:1,4.04,-,0.54,-,-,,,,
ANZIZQ,12.00,02/12/11,1:1,10.78,10.83,-,-,-,,,,
ANZIOO,12.00,15/12/11,1:1,10.73,10.75,11.04,-95,18,,,,
ANZIOI,17.50,15/12/11,1:1,7.34,7.36,7.85,-115,40,,,,
ANZSOA,17.41,28/06/12,1:1,6.26,6.28,6.64,-149,8,,,,
ANZSMW,17.89,29/06/12,1:1,4.99,-,5.32,-83,12,,,,
ANZSOB,9.30,27/06/13,1:1,12.76,12.78,14.51,-,-,,,,
ANZSMZ,12.77,28/06/13,1:1,9.18,-,11.56,-,-,,,,
ANZSMA,15.83,28/06/13,1:1,6.68,-,6.68,-186,30,,,,
ANZSOC,6.61,26/06/14,1:1,15.15,15.17,19.67,-,-,,,,
ANZSSA,17.07,30/06/14,1:1,7.47,-,9.12,-,-,,,,
ANZSOD,13.64,26/06/15,1:1,11.2,11.22,13.89,-,-,,,,
ANZSWM,7.03,30/06/15,1:1,-,-,16.19,-,-,,,,
ANZSZA,7.97,30/06/15,1:1,13.41,-,14.81,-,-,,,,
ANZSSB,12.33,30/06/15,1:1,10.43,-,12.52,-,-,,,,
ANZSMC,13.59,30/06/15,1:1,11.4,11.41,12.07,-123,4,,,,
ANZSWB,10.70,30/06/16,1:1,-,-,11.62,-191,16,,,,
ANZSZB,14.79,30/06/16,1:1,8.31,8.5,8.50,-84,5,,,,
ANZSWC,15.52,30/06/16,1:1,-,-,9.61,-,-,,,,
ANZSMX,15.73,30/06/16,1:1,6.95,-,10.56,-,-,,,,
ANZSWE,19.39,30/06/16,1:1,-,-,6.61,-,-,,,,
ANZSWD,21.94,30/06/16,1:1,5.26,-,5.99,-,-,,,,
ANZSMY,20.00,30/06/17,1:1,5.29,-,5.56,-,-,,,,
ANZSZD,8.25,28/06/18,1:1,13.14,-,16.20,-,-,,,,
ANZSMB,17.11,29/06/18,1:1,6.53,-,7.35,-,-,,,,
ANZSZX,6.22,04/02/19,1:1,14.6,14.65,16.31,-,-,,,,
ANZSZW,10.17,04/02/19,1:1,10.65,10.7,11.00,-180,25,,,,
ANZSZV,12.44,04/02/19,1:1,8.38,8.43,8.73,-194,43,,,,
Arrow Energy Last Sale Price $4.86,,,,,,,,,,,,
AOEIOV,3.00,23/09/10,1:1,1.92,1.94,1.845,-,-,,,,
AOEIOH,4.00,23/12/10,1:1,1.305,1.325,-,-,-,,,,
AOEIOO,2.00,15/12/11,1:1,3.17,3.19,3.10,-,-,,,,
AOESZX,1.96,04/02/19,1:1,2.87,2.92,2.25,-,-,,,,
Argo Invest Last Sale Price $5.79,,,,,,,,,,,,
ARGSZB,4.14,30/06/16,1:1,2.1,-,3.07,-,-,,,,
ASX Ltd Last Sale Price $28.81,,,,,,,,,,,,
ASXISM,24.79,30/07/10,1:1,4.02,-,9.71,-,-,,,,
ASXIMF,17.50,17/11/10,1:1,11.93,11.94,13.20,-,-,,,,
ASXIMG,28.00,17/11/10,1:1,3.69,3.7,3.74,-196,60,,,,
ASXIMC,18.50,19/05/11,1:1,12.24,12.25,-,-,-,,,,
ASXIMD,25.50,19/05/11,1:1,7.49,7.5,-,-,-,,,,
ASXIOL,23.00,26/05/11,1:1,8.57,8.59,10.29,-,-,,,,
ASXSSR,13.16,30/06/11,1:1,16.71,16.74,20.30,-,-,,,,
ASXSMV,19.48,30/06/11,1:1,10.79,-,16.21,-,-,,,,
ASXSM3,28.63,30/06/11,1:1,3.05,-,15.34,-,-,,,,
ASXMMI,30.28,30/06/11,1:1,6.15,-,4.75,-,-,,,,
ASXIZQ,17.30,02/12/11,1:1,15.1,15.16,-,-,-,,,,
ASXIOO,18.00,15/12/11,1:1,13.54,13.56,14.26,-13,80,,,,
ASXIOI,26.50,15/12/11,1:1,8.76,8.78,13.14,-,-,,,,
ASXSOA,29.21,28/06/12,1:1,7.19,7.21,8.05,-,-,,,,
ASXSMW,27.79,29/06/12,1:1,4.09,-,4.71,-72,4,,,,
ASXSOB,13.88,27/06/13,1:1,17.24,17.26,23.09,-,-,,,,
ASXSMZ,18.99,28/06/13,1:1,11.38,-,-,-,-,,,,
ASXSMA,29.29,28/06/13,1:1,3.97,-,9.90,-,-,,,,
ASXSOC,13.81,26/06/14,1:1,17.25,17.27,21.83,-,-,,,,
ASXSSA,32.45,30/06/14,1:1,7.96,-,10.46,-,-,,,,
ASXSZA,3.75,30/06/15,1:1,25.29,-,26.65,-,-,,,,
ASXSMC,18.48,30/06/15,1:1,15.49,15.5,-,-,-,,,,
ASXSSB,22.35,30/06/15,1:1,12.83,-,16.44,-,-,,,,
ASXSWB,16.98,30/06/16,1:1,13.32,-,16.57,-,-,,,,
ASXSZB,17.77,30/06/16,1:1,12.56,-,16.97,-,-,,,,
ASXSZC,27.80,30/06/17,1:1,7.76,-,16.54,-,-,,,,
ASXSMY,30.60,30/06/17,1:1,5.15,-,6.12,-,-,,,,
ASXSZD,17.14,28/06/18,1:1,12.99,-,22.84,-,-,,,,
ASXSMB,30.58,29/06/18,1:1,5.42,-,5.51,-76,2,,,,
ASXSZX,12.38,04/02/19,1:1,16.39,16.45,17.12,-,-,,,,
ASXSZW,17.27,04/02/19,1:1,11.5,11.56,12.24,-,-,,,,
AWB Ltd Last Sale Price $0.94,,,,,,,,,,,,
AWBIMF,0.75,17/11/10,1:1,0.27,0.28,0.28,-,-,,,,
AWBSMV,2.99,30/06/11,1:1,0.21,-,0.088,-,-,,,,
AWBSMA,1.19,28/06/13,1:1,0.265,-,2.06,-,-,,,,
Alumina Ltd Last Sale Price $1.51,,,,,,,,,,,,
AWCIMF,1.00,17/11/10,1:1,0.59,0.6,0.66,-,-,,,,
AWCIMG,1.50,17/11/10,1:1,0.25,0.26,0.365,-,-,,,,
AWCIMC,1.00,19/05/11,1:1,0.69,0.7,0.68,-,3000,,,,
AWCIMD,1.40,19/05/11,1:1,0.49,0.5,0.565,-,-,,,,
AWCIZR,0.90,03/06/11,1:1,0.79,0.82,-,-,-,,,,
AWCIZZ,0.90,03/06/11,1:1,0.79,0.82,-,-,-,,,,
AWCSSR,0.80,30/06/11,1:1,0.78,0.785,0.95,-,-,,,,
AWCSMV,5.19,30/06/11,1:1,0.37,-,0.014,-,-,,,,
AWCIOO,0.90,15/12/11,1:1,0.855,0.875,1.00,-,-,,,,
AWCIOI,1.20,15/12/11,1:1,0.675,0.695,1.01,-,-,,,,
AWCSOA,5.22,28/06/12,1:1,0.3,0.32,0.38,-,-,,,,
AWCSOB,1.97,27/06/13,1:1,0.565,0.585,0.615,-,-,,,,
AWCSMA,3.04,28/06/13,1:1,0.21,-,1.955,-,-,,,,
AWCSSB,3.47,30/06/15,1:1,0.545,-,0.66,-,-,,,,
AWE Ltd Last Sale Price $1.74,,,,,,,,,,,,
AWEIMX,1.50,23/09/10,1:1,0.39,0.4,0.42,-6,50,,,,
AXA Asia Pacific Last Sale Price $5.40,,,,,,,,,,,,
AXAIMC,3.50,19/05/11,1:1,2.36,2.37,-,-,-,,,,
AXAIZZ,2.30,03/06/11,1:1,3.24,-,-,-,-,,,,
AXASSR,2.09,30/06/11,1:1,3.5,3.51,2.43,-,-,,,,
AXASOA,4.57,28/06/12,1:1,1.79,1.81,1.275,-,-,,,,
AXASMW,5.43,29/06/12,1:1,0.88,-,1.68,-,-,,,,
AXASMA,3.89,28/06/13,1:1,1.85,-,3.20,-,-,,,,
AXASSA,4.75,30/06/14,1:1,2.22,-,3.10,-,-,,,,
AXASWB,3.02,30/06/16,1:1,2.82,-,3.00,-,-,,,,
AXASMY,5.79,30/06/17,1:1,1.165,-,4.48,-,-,,,,
AXASZW,2.01,04/02/19,1:1,3.36,3.41,3.42,-84,3,,,,
Billabong Intl Last Sale Price $8.64,,,,,,,,,,,,
BBGIMF,6.00,17/11/10,1:1,3.1,3.11,3.58,-,-,,,,
BBGSMA,7.31,28/06/13,1:1,2.83,-,5.27,-,-,,,,
BBGSWB,6.77,30/06/16,1:1,3.25,-,5.10,-,-,,,,
BBGSZB,10.46,30/06/16,1:1,2.32,-,5.33,-,-,,,,
Bendigo & Adelaide Last Sale Price $8.07,,,,,,,,,,,,
BENMMI,10.39,30/06/11,1:1,1.86,-,2.05,-,-,,,,
BENIZQ,5.00,02/12/11,1:1,4.15,4.2,-,-,-,,,,
BENIOO,5.00,15/12/11,1:1,4.05,4.07,4.13,-38,25,,,,
BENIOI,7.00,15/12/11,1:1,2.9,2.92,2.90,-76,35,,,,
BENSMW,9.03,29/06/12,1:1,1.44,-,5.56,-,-,,,,
BENSMA,7.56,28/06/13,1:1,2.31,-,7.30,-,-,,,,
BENSZA,3.00,30/06/15,1:1,5.26,-,6.95,-,-,,,,
BENSZB,8.52,30/06/16,1:1,2.02,-,3.58,-,-,,,,
BHP Billiton Ltd Last Sale Price $37.09,,,,,,,,,,,,
BHPISM,29.51,30/07/10,1:1,7.6,-,11.95,-,-,,,,
BHPIMX,35.00,23/09/10,1:1,4.92,4.93,5.02,-120,136,,,,
BHPIOK,35.00,23/09/10,1:1,4.59,4.61,4.50,-138,1138,,,,
BHPIMF,18.00,17/11/10,1:1,19.8,19.81,22.60,-,-,,,,
BHPIMG,30.00,17/11/10,1:1,9.39,9.4,9.33,-189,167,,,,
BHPIOH,37.00,23/12/10,1:1,5.22,5.24,5.54,39,110,,,,
BHPIOG,30.00,24/03/11,1:1,10.55,10.57,10.73,-225,550,,,,
BHPIMC,24.00,19/05/11,1:1,16.35,16.36,18.28,-,-,,,,
BHPIMD,33.00,19/05/11,1:1,10.53,10.54,10.73,3,49,,,,
BHPIOM,27.50,26/05/11,1:1,13.54,13.56,14.74,-,-,,,,
BHPIOL,34.00,26/05/11,1:1,9.44,9.46,9.51,-119,2,,,,
BHPIZR,20.20,03/06/11,1:1,18.99,19.04,21.07,-,-,,,,
BHPIZZ,20.20,03/06/11,1:1,18.99,19.04,18.88,-269,3,,,,
BHPIOD,23.00,17/06/11,1:1,16.91,16.93,17.49,-133,32,,,,
BHPSSR,16.65,30/06/11,1:1,21.84,21.85,22.57,-196,55,,,,
BHPSMV,17.36,30/06/11,1:1,21.06,-,23.91,-,-,,,,
BHPMMH,39.98,30/06/11,1:1,7.05,-,0.345,-,-,,,,
BHPMMI,39.98,30/06/11,1:1,6.56,-,4.81,-,-,,,,
BHPSM3,41.93,30/06/11,1:1,3.22,-,7.33,-,-,,,,
BHPIZQ,20.60,02/12/11,1:1,19.75,19.8,-,-,-,,,,
BHPIOO,22.50,15/12/11,1:1,18.17,18.19,18.04,-265,15,,,,
BHPIOI,32.50,15/12/11,1:1,11.97,11.99,12.37,-174,40,,,,
BHPSOA,23.17,28/06/12,1:1,17.27,17.29,17.45,-145,23,,,,
BHPSMW,19.21,29/06/12,1:1,19.45,-,20.78,-68,5,,,,
BHPSOB,21.41,27/06/13,1:1,20.59,20.61,22.50,-,-,,,,
BHPSMA,22.87,28/06/13,1:1,16.29,-,16.59,-252,15,,,,
BHPSMZ,28.42,28/06/13,1:1,11.67,-,11.90,-,-,,,,
BHPSOC,14.83,26/06/14,1:1,25.91,25.93,28.47,-,-,,,,
BHPSSA,24.91,30/06/14,1:1,16.98,-,18.64,-,-,,,,
BHPSOD,26.78,26/06/15,1:1,20.26,20.28,21.96,-,-,,,,
BHPSZA,6.94,30/06/15,1:1,30.61,-,30.39,-,-,,,,
BHPSMC,23.98,30/06/15,1:1,21.69,21.7,22.15,30,83,,,,
BHPSSB,25.31,30/06/15,1:1,18.29,-,19.71,66,8,,,,
BHPSWB,12.20,30/06/16,1:1,-,-,31.87,-,-,,,,
BHPSWC,16.71,30/06/16,1:1,-,-,23.96,-,-,,,,
BHPSMX,18.89,30/06/16,1:1,19.74,-,22.48,-,-,,,,
BHPSZB,20.13,30/06/16,1:1,19.6,-,20.90,20,46,,,,
BHPSWE,21.83,30/06/16,1:1,-,-,20.56,-,-,,,,
BHPSWF,26.12,30/06/16,1:1,16.2,-,22.38,-,-,,,,
BHPSMY,21.32,30/06/17,1:1,17.49,-,19.35,-,-,,,,
BHPSZC,28.88,30/06/17,1:1,15.71,-,16.41,-,-,,,,
BHPSMB,26.73,29/06/18,1:1,14.22,-,15.38,23,8,,,,
BHPSZX,13.94,04/02/19,1:1,23.12,23.17,23.25,-175,79,,,,
BHPSZW,17.44,04/02/19,1:1,19.62,19.67,20.70,-184,20,,,,
BHPSZU,18.68,04/02/19,1:1,-,-,-,-,-,,,,
BHPSZV,22.65,04/02/19,1:1,14.41,14.46,14.66,-182,105,,,,
Boral Ltd Last Sale Price $4.87,,,,,,,,,,,,
BLDIOG,4.00,24/03/11,1:1,1.51,1.53,-,-,-,,,,
BLDIOD,3.00,17/06/11,1:1,2.3,2.32,3.42,-,-,,,,
BLDSM3,5.33,30/06/11,1:1,0.52,-,2.56,-,-,,,,
BLDIOO,3.50,15/12/11,1:1,2.24,2.26,-,-,-,,,,
BLDSOA,5.07,28/06/12,1:1,1.445,1.465,1.34,-,-,,,,
Boart Longyear Last Sale Price $2.83,,,,,,,,,,,,
BLYSMW,12.53,29/06/12,1:1,0.915,-,0.325,-3.5,9,,,,
BLYSMA,12.61,28/06/13,1:1,0.92,-,0.165,-,-,,,,
BLYSZC,1.66,30/06/17,1:1,1.83,-,0.165,-,-,,,,
Bank of Qld Last Sale Price $10.07,,,,,,,,,,,,
BOQIMF,6.00,17/11/10,1:1,4.46,4.47,5.39,-,-,,,,
BOQIMG,9.50,17/11/10,1:1,1.925,1.935,4.04,-,-,,,,
BOQIZR,6.50,03/06/11,1:1,4.47,4.52,7.05,-,-,,,,
BOQIZZ,6.50,03/06/11,1:1,4.47,4.52,5.32,-,-,,,,
BOQSMV,9.30,30/06/11,1:1,2.14,-,3.07,-,-,,,,
BOQMMI,13.37,30/06/11,1:1,2.43,-,-,-,-,,,,
BOQIZQ,6.30,02/12/11,1:1,4.97,5.02,-,-,-,,,,
BOQIOO,6.50,15/12/11,1:1,4.8,4.82,6.74,-,-,,,,
BOQIOI,9.25,15/12/11,1:1,3.4,3.42,5.26,-,-,,,,
BOQSMW,9.12,29/06/12,1:1,2.69,-,3.55,-,-,,,,
BOQSMA,9.68,28/06/13,1:1,2.82,-,4.03,-,-,,,,
BOQSZA,3.81,30/06/15,1:1,6.51,-,7.40,-,-,,,,
BOQSZB,9.68,30/06/16,1:1,3.2,-,4.30,-,-,,,,
BOQSMY,10.18,30/06/17,1:1,3.64,-,10.11,-,-,,,,
BlueScope Steel Last Sale Price $2.08,,,,,,,,,,,,
BSLSZW,1.88,02/07/10,1:1,0.19,-,0.38,-,-,,,,
BSLIOK,2.50,23/09/10,1:1,0.145,0.165,0.155,-9.5,70,,,,
BSLIMF,1.50,17/11/10,1:1,0.71,0.725,0.72,-27,2000,,,,
BSLIMG,2.50,17/11/10,1:1,0.175,-,0.80,-,-,,,,
BSLIOG,2.25,24/03/11,1:1,0.39,0.41,0.54,-,-,,,,
BSLIMC,1.75,19/05/11,1:1,0.71,0.73,-,-,-,,,,
BSLIMD,2.25,19/05/11,1:1,0.5,-,0.61,-,-,,,,
BSLIOL,2.00,26/05/11,1:1,0.61,0.63,0.825,-,-,,,,
BSLIZR,1.60,03/06/11,1:1,0.78,0.805,0.87,67.5,20,,,,
BSLIZZ,1.60,03/06/11,1:1,0.78,0.805,-,-,-,,,,
BSLIOD,1.50,17/06/11,1:1,0.875,0.895,1.445,-,-,,,,
BSLSMV,3.13,30/06/11,1:1,0.22,-,0.69,-,-,,,,
BSLIZQ,1.40,02/12/11,1:1,1.015,1.04,-,-,-,,,,
BSLIOO,1.75,15/12/11,1:1,0.87,0.89,1.065,-,-,,,,
BSLIOI,2.50,15/12/11,1:1,0.605,0.625,1.15,-,-,,,,
BSLSOA,6.92,28/06/12,1:1,0.535,0.555,0.565,-,-,,,,
BSLSMW,5.15,29/06/12,1:1,0.37,-,0.155,-,-,,,,
BSLSMA,5.49,28/06/13,1:1,0.395,-,4.77,-,-,,,,
BSLSSA,5.37,30/06/14,1:1,0.735,-,-,-,-,,,,
BSLSZA,2.73,30/06/15,1:1,0.635,-,1.21,-,-,,,,
BSLSWB,2.27,30/06/16,1:1,0.6,-,0.90,-,-,,,,
BSLSMX,3.52,30/06/16,1:1,0.425,-,4.60,-,-,,,,
BSLSZB,4.48,30/06/16,1:1,0.72,-,1.11,-,-,,,,
BSLSMY,5.86,30/06/17,1:1,0.42,-,0.435,-,-,,,,
BSLSMB,6.14,29/06/18,1:1,0.44,-,4.80,-,-,,,,
BSLSZX,1.17,04/02/19,1:1,0.89,-,1.055,-,-,,,,
BSLSZV,1.44,04/02/19,1:1,0.64,0.655,0.91,-,-,,,,
Brambles Ltd Last Sale Price $5.49,,,,,,,,,,,,
BXBIOK,6.50,23/09/10,1:1,0.31,0.33,0.39,-,-,,,,
BXBIMF,4.25,17/11/10,1:1,1.56,1.57,1.95,-,-,,,,
BXBIMG,5.50,17/11/10,1:1,0.79,-,1.28,-,-,,,,
BXBIOG,5.00,24/03/11,1:1,1.31,1.33,-,-,-,,,,
BXBIMC,4.00,19/05/11,1:1,2.16,2.17,2.33,-60,200,,,,
BXBIMD,5.50,19/05/11,1:1,1.375,-,-,-,-,,,,
BXBIOL,6.00,26/05/11,1:1,1.07,1.09,-,-,-,,,,
BXBIZR,3.90,03/06/11,1:1,2.13,2.18,3.37,-,-,,,,
BXBIZZ,3.90,03/06/11,1:1,2.13,2.18,3.36,-,-,,,,
BXBIOD,4.00,17/06/11,1:1,2.18,2.2,4.04,-,-,,,,
BXBSSR,4.06,30/06/11,1:1,1.92,1.93,3.42,-,-,,,,
BXBSMV,6.35,30/06/11,1:1,0.465,-,0.695,-,-,,,,
BXBMMH,7.74,30/06/11,1:1,1.455,-,-,-,-,,,,
BXBMMI,7.74,30/06/11,1:1,1.37,-,1.25,-,-,,,,
BXBIZQ,3.80,02/12/11,1:1,2.49,2.54,-,-,-,,,,
BXBIOO,4.50,15/12/11,1:1,2.14,2.16,-,-,-,,,,
BXBIOI,5.50,15/12/11,1:1,1.66,1.68,-,-,-,,,,
BXBSOA,7.46,28/06/12,1:1,1.075,1.095,2.28,-,-,,,,
BXBSMW,10.09,29/06/12,1:1,0.725,-,0.21,-52.5,25,,,,
BXBSOB,4.07,27/06/13,1:1,2.55,2.57,4.05,-,-,,,,
BXBSMA,6.78,28/06/13,1:1,0.785,-,1.805,-,-,,,,
BXBSOC,3.09,26/06/14,1:1,3.19,3.21,3.54,-,-,,,,
BXBSSA,8.53,30/06/14,1:1,1.39,-,2.20,-,-,,,,
BXBSZA,3.39,30/06/15,1:1,2.51,-,2.37,-,-,,,,
BXBSMC,3.92,30/06/15,1:1,3.15,3.16,-,-,-,,,,
BXBSWB,3.86,30/06/16,1:1,2.15,-,2.94,-,-,,,,
BXBSZB,6.98,30/06/16,1:1,1.53,-,1.57,-126,15,,,,
BXBSMX,7.11,30/06/16,1:1,1.105,-,2.03,-,-,,,,
BXBSWC,7.35,30/06/16,1:1,0.9,-,2.27,-,-,,,,
