Warrant Market - Weekly,,,,,,,,,,,,
XAO 4439.4 at 16:38 25/6/2010  Report at 19:06 Friday 25/6/2010. Processed 21:05 Sunday 27/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
AMPIOD,3.50,17/06/11,1:1,2.44,2.46,2.45,-9,800,,,,
AMPSMV,3.50,30/06/11,1:1,1.99,-,2.23,-76,52,,,,
AMPDZQ,3.20,02/12/11,1:1,2.68,2.73,-,-,-,,,,
AMPIOO,4.50,15/12/11,1:1,2.11,2.13,2.23,-56,15,,,,
AMPIOI,5.00,15/12/11,1:1,1.76,1.78,1.805,-54.5,95,,,,
AMPSOA,6.19,28/06/12,1:1,1.115,1.135,1.80,-,-,,,,
AMPSMW,5.69,29/06/12,1:1,0.605,-,0.71,-,-,,,,
AMPSOB,2.77,27/06/13,1:1,3.08,3.1,3.16,-,-,,,,
AMPSMA,4.90,28/06/13,1:1,1.025,-,1.72,-,-,,,,
AMPSOC,2.46,26/06/14,1:1,3.55,3.57,3.66,-79,200,,,,
AMPSSA,5.70,30/06/14,1:1,1.595,-,2.60,-,-,,,,
AMPSOD,3.65,26/06/15,1:1,2.96,2.98,-,-,-,,,,
AMPSZA,1.06,30/06/15,1:1,4.35,-,3.54,-,-,,,,
AMPSMC,3.30,30/06/15,1:1,2.93,2.98,-,-,-,,,,
AMPSSB,4.52,30/06/15,1:1,2.19,-,2.89,-,-,,,,
AMPSWB,2.03,30/06/16,1:1,3.44,-,3.60,-,-,,,,
AMPSZB,3.81,30/06/16,1:1,2.28,-,2.42,-,-,,,,
AMPSMX,3.86,30/06/16,1:1,1.7,-,2.71,-,-,,,,
AMPSWC,4.22,30/06/16,1:1,1.74,-,1.89,-,-,,,,
AMPSWD,7.52,30/06/16,1:1,1.05,-,1.05,-6,75,,,,
AMPSMY,6.34,30/06/17,1:1,0.87,-,1.035,-,-,,,,
AMPSZD,3.49,28/06/18,1:1,2.34,-,3.67,-,-,,,,
AMPSMB,4.90,29/06/18,1:1,1.295,-,1.515,-,-,,,,
AMPSZX,2.41,04/02/19,1:1,2.99,3.04,3.07,-16,30,,,,
AMPSZW,3.20,04/02/19,1:1,2.2,2.25,2.23,-,-,,,,
ANZ Banking Grp Last Sale Price $22.47,,,,,,,,,,,,
ANZSSR,5.25,30/06/10,1:1,17.32,17.33,17.67,-,-,,,,
ANZSMU,10.92,30/06/10,1:1,11.59,-,12.05,-25,42,,,,
ANZSSS,11.48,30/06/10,1:1,11.1,11.11,12.73,-,-,,,,
ANZJMJ,12.90,30/06/10,1:1,9.6,-,10.00,-,-,,,,
ANZJMG,17.86,30/06/10,1:1,4.65,-,5.12,-,-,,,,
ANZMMH,19.11,30/06/10,1:1,2.6,-,-,-,-,,,,
ANZMMI,19.11,30/06/10,1:1,1.495,-,0.54,-,-,,,,
ANZJMH,23.22,30/06/10,1:1,0.061,-,3.13,-,-,,,,
ANZISM,16.43,30/07/10,1:1,6.15,-,9.44,-,-,,,,
ANZIOK,16.00,23/09/10,1:1,6.9,6.92,7.95,10,20,,,,
ANZIMX,17.00,23/09/10,1:1,6.34,6.46,6.83,-29,34,,,,
ANZIMF,12.00,17/11/10,1:1,11.09,11.21,11.92,102,70,,,,
ANZIMG,18.00,17/11/10,1:1,5.9,6,6.20,-42,224,,,,
ANZIOG,19.00,24/03/11,1:1,5.58,5.6,5.90,-14,7,,,,
ANZIMC,14.00,19/05/11,1:1,10.33,10.44,11.03,-,-,,,,
ANZIMD,19.00,19/05/11,1:1,6.94,7.03,7.35,19,10,,,,
ANZIOL,15.00,26/05/11,1:1,9.28,9.3,9.17,-,-,,,,
ANZISQ,11.39,31/05/11,1:1,12.27,-,9.53,-,-,,,,
ANZIZR,12.40,03/06/11,1:1,11.35,11.4,12.04,-,-,,,,
ANZIZW,12.40,03/06/11,1:1,11.35,11.4,10.49,-,-,,,,
ANZIZZ,12.40,03/06/11,1:1,11.35,11.4,12.00,3,6,,,,
ANZIOD,11.00,17/06/11,1:1,12.65,12.67,12.32,-,-,,,,
ANZSMV,13.17,30/06/11,1:1,9.43,-,9.43,-,-,,,,
ANZDZQ,12.00,02/12/11,1:1,12.28,12.33,-,-,-,,,,
ANZIOO,12.00,15/12/11,1:1,12.28,12.3,11.99,-,-,,,,
ANZIOI,17.50,15/12/11,1:1,8.61,8.63,9.00,41,23,,,,
ANZSOA,17.41,28/06/12,1:1,7.6,7.62,8.13,60,97,,,,
ANZSMW,16.59,29/06/12,1:1,6.12,-,6.15,-64,16,,,,
ANZSOB,9.30,27/06/13,1:1,14.32,14.36,14.51,-,-,,,,
ANZSMZ,11.85,28/06/13,1:1,10.86,-,11.56,-,-,,,,
ANZSMA,14.68,28/06/13,1:1,7.94,-,8.54,-,-,,,,
ANZSOC,6.61,26/06/14,1:1,16.74,16.79,19.67,-,-,,,,
ANZSSA,15.93,30/06/14,1:1,8.77,-,9.12,-,-,,,,
ANZSOD,13.64,26/06/15,1:1,12.52,12.56,13.89,-,-,,,,
ANZSWM,6.54,30/06/15,1:1,15.8,-,16.19,-,-,,,,
ANZSZA,7.38,30/06/15,1:1,15.08,-,14.81,-,-,,,,
ANZSSB,11.51,30/06/15,1:1,11.98,-,12.52,-,-,,,,
ANZSMC,12.48,30/06/15,1:1,12.89,12.99,13.30,-,-,,,,
ANZSWB,9.95,30/06/16,1:1,12.43,-,13.53,129,2,,,,
ANZSZB,13.69,30/06/16,1:1,9.46,-,9.34,-,-,,,,
ANZSWC,14.44,30/06/16,1:1,8.54,-,9.61,122,14,,,,
ANZSMX,14.59,30/06/16,1:1,8.1,-,10.56,-,-,,,,
ANZSWE,18.05,30/06/16,1:1,7,-,6.61,-,-,,,,
ANZSWD,20.42,30/06/16,1:1,6.08,-,5.99,-,-,,,,
ANZSMY,18.55,30/06/17,1:1,6.16,-,5.56,-,-,,,,
ANZSZD,7.64,28/06/18,1:1,14.82,-,16.20,-,-,,,,
ANZSMB,15.87,29/06/18,1:1,7.57,-,7.35,-,-,,,,
ANZSZX,6.21,04/02/19,1:1,16.23,16.28,16.31,-17,4,,,,
ANZSZW,10.15,04/02/19,1:1,12.29,12.34,12.80,-31,4,,,,
ANZSZV,12.42,04/02/19,1:1,10.02,10.07,10.67,-,-,,,,
Arrow Energy Last Sale Price $4.85,,,,,,,,,,,,
AOEIOV,3.00,23/09/10,1:1,1.92,1.94,1.845,-,-,,,,
AOEIOH,4.00,23/12/10,1:1,1.31,1.33,-,-,-,,,,
AOEIOO,2.00,15/12/11,1:1,3.17,3.19,3.10,-,-,,,,
AOESZX,1.96,04/02/19,1:1,2.86,2.91,2.25,-,-,,,,
APA Grp Last Sale Price $3.66,,,,,,,,,,,,
APAJMG,2.38,30/06/10,1:1,1.24,-,1.445,-,-,,,,
Argo Invest Last Sale Price $6.03,,,,,,,,,,,,
ARGSZB,3.84,30/06/16,1:1,2.58,-,3.07,-,-,,,,
ASX Ltd Last Sale Price $29.70,,,,,,,,,,,,
ASXSMU,5.87,30/06/10,1:1,23.83,-,30.33,-,-,,,,
ASXSSR,12.02,30/06/10,1:1,17.71,17.72,20.30,-,-,,,,
ASXJMJ,24.73,30/06/10,1:1,4.99,-,11.56,-,-,,,,
ASXJMH,28.00,30/06/10,1:1,1.725,-,2.82,-,-,,,,
ASXMMI,30.28,30/06/10,1:1,0.088,-,4.75,-,-,,,,
ASXJMG,34.53,30/06/10,1:1,0.021,-,14.15,-,-,,,,
ASXISM,24.65,30/07/10,1:1,5.11,-,9.71,-,-,,,,
ASXIMF,17.50,17/11/10,1:1,12.86,13.03,13.20,-,-,,,,
ASXIMG,28.00,17/11/10,1:1,4.33,4.44,5.70,-,-,,,,
ASXIMC,18.50,19/05/11,1:1,13.12,13.28,-,-,-,,,,
ASXIMD,25.50,19/05/11,1:1,8.19,8.32,-,-,-,,,,
ASXIOL,23.00,26/05/11,1:1,9.37,9.39,10.29,-,-,,,,
ASXSMV,18.11,30/06/11,1:1,11.72,16.21,16.21,-,-,,,,
ASXSM3,26.58,30/06/11,1:1,3.69,-,15.34,-,-,,,,
ASXDZQ,17.30,02/12/11,1:1,15.95,16,16.80,-,-,,,,
ASXIOO,18.00,15/12/11,1:1,14.42,14.44,14.39,-76,20,,,,
ASXIOI,26.50,15/12/11,1:1,9.4,9.42,13.14,-,-,,,,
ASXSOA,29.21,28/06/12,1:1,7.8,7.82,8.05,-,-,,,,
ASXSMW,25.79,29/06/12,1:1,4.72,-,5.43,-,-,,,,
ASXSOB,13.88,27/06/13,1:1,18.1,18.12,23.09,-,-,,,,
ASXSMZ,17.65,28/06/13,1:1,12.31,-,-,-,-,,,,
ASXSMA,27.19,28/06/13,1:1,4.52,-,9.90,-,-,,,,
ASXSOC,13.81,26/06/14,1:1,18.12,18.14,21.83,-,-,,,,
ASXSSA,30.29,30/06/14,1:1,8.4,-,10.46,-,-,,,,
ASXSZA,3.47,30/06/15,1:1,26.21,-,26.65,-,-,,,,
ASXSMC,17.00,30/06/15,1:1,16.4,16.54,-,-,-,,,,
ASXSSB,20.88,30/06/15,1:1,13.58,-,16.44,-,-,,,,
ASXSWB,15.80,30/06/16,1:1,14.27,-,16.57,-,-,,,,
ASXSZB,16.45,30/06/16,1:1,14.2,-,16.97,-,-,,,,
ASXSZC,25.74,30/06/17,1:1,10.45,-,16.54,-,-,,,,
ASXSMY,28.40,30/06/17,1:1,5.67,-,6.12,-,-,,,,
ASXSZD,15.87,28/06/18,1:1,14.46,-,22.84,-,-,,,,
ASXSMB,28.38,29/06/18,1:1,5.93,-,6.27,-,-,,,,
ASXSZX,12.36,04/02/19,1:1,17.31,17.36,17.12,-309,8,,,,
ASXSZW,17.24,04/02/19,1:1,12.43,12.48,12.24,-,-,,,,
AWB Ltd Last Sale Price $0.93,,,,,,,,,,,,
AWBJMG,1.39,30/06/10,1:1,0.001,-,1.645,-,-,,,,
AWBSMU,2.64,30/06/10,1:1,0.001,-,0.001,-,-,,,,
AWBIMF,0.75,17/11/10,1:1,0.255,0.275,0.28,-8,230,,,,
AWBSMV,2.77,30/06/11,1:1,0.007,-,0.088,-,-,,,,
AWBSMA,1.11,28/06/13,1:1,0.25,-,2.06,-,-,,,,
Alumina Ltd Last Sale Price $1.59,,,,,,,,,,,,
AWCSSR,0.73,30/06/10,1:1,0.85,0.855,0.95,-,-,,,,
AWCJMG,1.20,30/06/10,1:1,0.375,-,-,-,-,,,,
AWCJMH,1.60,30/06/10,1:1,0.014,-,-,-,-,,,,
AWCSMU,3.33,30/06/10,1:1,0.001,-,0.012,-,-,,,,
AWCIMF,1.00,17/11/10,1:1,0.655,0.675,0.66,-,-,,,,
AWCIMG,1.50,17/11/10,1:1,0.295,0.315,0.365,4,187,,,,
AWCIMC,1.00,19/05/11,1:1,0.75,0.77,-,-,-,,,,
AWCIMD,1.40,19/05/11,1:1,0.535,0.555,0.565,-,-,,,,
AWCIZR,0.90,03/06/11,1:1,0.855,0.88,-,-,-,,,,
AWCIZZ,0.90,03/06/11,1:1,0.855,0.88,-,-,-,,,,
AWCSMV,4.81,30/06/11,1:1,0.007,-,0.014,-3.4,27,,,,
AWCIOO,0.90,15/12/11,1:1,0.925,0.945,1.00,-,-,,,,
AWCIOI,1.20,15/12/11,1:1,0.735,0.755,1.01,-,-,,,,
AWCSOA,5.22,28/06/12,1:1,0.305,0.325,0.38,-,-,,,,
AWCSOB,1.97,27/06/13,1:1,0.605,0.625,0.615,2,179,,,,
AWCSMA,2.82,28/06/13,1:1,0.17,-,1.955,-,-,,,,
AWCSSB,3.23,30/06/15,1:1,0.55,-,0.66,-,-,,,,
AWE Ltd Last Sale Price $1.80,,,,,,,,,,,,
AWEIMX,1.50,23/09/10,1:1,0.445,0.455,0.48,-20,1520,,,,
AXA Asia Pacific Last Sale Price $5.47,,,,,,,,,,,,
AXASSR,1.91,30/06/10,1:1,3.55,3.56,2.43,-,-,,,,
AXASMU,2.22,30/06/10,1:1,3.22,-,4.14,-,-,,,,
AXAIMC,3.50,19/05/11,1:1,2.41,2.45,-,-,-,,,,
AXAIZZ,2.30,03/06/11,1:1,3.32,-,-,-,-,,,,
AXASOA,4.57,28/06/12,1:1,1.855,1.875,1.275,-,-,,,,
AXASMW,5.04,29/06/12,1:1,0.92,-,1.68,-,-,,,,
AXASMA,3.61,28/06/13,1:1,1.905,-,3.20,-,-,,,,
AXASSA,4.43,30/06/14,1:1,2.25,-,3.10,-,-,,,,
AXASSB,3.41,30/06/15,1:1,2.76,-,2.09,-,-,,,,
AXASWB,2.81,30/06/16,1:1,2.99,-,3.00,-,-,,,,
AXASMY,5.36,30/06/17,1:1,1.2,-,4.48,-,-,,,,
AXASZW,2.00,04/02/19,1:1,3.44,3.49,4.26,-,-,,,,
Billabong Intl Last Sale Price $8.88,,,,,,,,,,,,
BBGSMU,7.36,30/06/10,1:1,1.525,-,2.07,-,-,,,,
BBGJMG,8.00,30/06/10,1:1,0.885,-,3.81,-,-,,,,
BBGIMF,6.00,17/11/10,1:1,3.33,3.36,3.58,-28,10,,,,
BBGSMA,6.78,28/06/13,1:1,3.02,-,5.27,-,-,,,,
BBGSWB,6.30,30/06/16,1:1,3.3,-,5.10,-,-,,,,
BBGSZB,9.69,30/06/16,1:1,3.68,-,5.33,-,-,,,,
Bendigo & Adelaide Last Sale Price $8.46,,,,,,,,,,,,
BENJMH,6.00,30/06/10,1:1,2.46,-,4.27,-,-,,,,
BENJMG,8.84,30/06/10,1:1,0.02,-,1.645,-,-,,,,
BENMMI,10.39,30/06/10,1:1,0.001,-,2.05,-,-,,,,
BENDZQ,5.00,02/12/11,1:1,4.49,4.54,-,-,-,,,,
BENIOO,5.00,15/12/11,1:1,4.41,4.43,4.51,-,-,,,,
BENIOI,7.00,15/12/11,1:1,3.19,3.21,3.66,-,-,,,,
BENSMW,8.38,29/06/12,1:1,1.675,-,5.56,-,-,,,,
BENSMA,7.02,28/06/13,1:1,2.59,-,7.30,-,-,,,,
BENSZA,2.78,30/06/15,1:1,5.67,-,6.95,-,-,,,,
BENSZB,7.89,30/06/16,1:1,2.98,-,3.58,-,-,,,,
BHP Billiton Ltd Last Sale Price $38.80,,,,,,,,,,,,
BHPSMU,7.70,30/06/10,1:1,31,31.48,31.51,-7,66,,,,
BHPSSR,15.16,30/06/10,1:1,23.67,23.71,24.53,50,3,,,,
BHPJMJ,25.81,30/06/10,1:1,12.92,-,16.58,-,-,,,,
BHPJMG,29.77,30/06/10,1:1,8.95,-,8.42,-,-,,,,
BHPJMH,35.72,30/06/10,1:1,3,-,4.16,14,20,,,,
BHPMMH,39.98,30/06/10,1:1,0.5,-,0.345,-,-,,,,
BHPMMI,39.98,30/06/10,1:1,0.083,-,4.81,-,-,,,,
BHPISM,29.34,30/07/10,1:1,9.5,-,11.95,-,-,,,,
BHPIMX,35.00,23/09/10,1:1,6.28,6.34,6.22,-48,388,,,,
BHPIOK,35.00,23/09/10,1:1,5.93,5.95,5.88,-52,547,,,,
BHPIMF,18.00,17/11/10,1:1,21.42,21.65,22.60,301,2,,,,
BHPIMG,30.00,17/11/10,1:1,10.83,11.03,11.22,-13,120,,,,
BHPIOH,37.00,23/12/10,1:1,6.39,6.41,5.15,-,-,,,,
BHPIOG,30.00,24/03/11,1:1,12.04,12.06,12.98,44,174,,,,
BHPIMC,24.00,19/05/11,1:1,17.84,18.04,18.28,30,17,,,,
BHPIMD,33.00,19/05/11,1:1,11.77,11.94,10.70,-,-,,,,
BHPIOM,27.50,26/05/11,1:1,15.08,15.1,14.74,-,-,,,,
BHPIOL,34.00,26/05/11,1:1,10.75,10.77,10.70,-,-,,,,
BHPIZR,20.20,03/06/11,1:1,20.65,20.7,21.07,-,-,,,,
BHPIZZ,20.20,03/06/11,1:1,20.65,20.7,21.57,50,50,,,,
BHPIOD,23.00,17/06/11,1:1,18.56,18.58,18.82,123,135,,,,
BHPSMV,16.11,30/06/11,1:1,22.7,-,23.91,78,38,,,,
BHPSM3,38.85,30/06/11,1:1,4.06,-,7.33,-,-,,,,
BHPDZQ,20.60,02/12/11,1:1,21.39,21.44,-,-,-,,,,
BHPIOO,22.50,15/12/11,1:1,19.83,19.85,20.69,79,201,,,,
BHPIOI,32.50,15/12/11,1:1,13.34,13.36,14.11,153,12,,,,
BHPSOA,23.17,28/06/12,1:1,18.87,18.89,18.90,-9,71,,,,
BHPSMW,17.82,29/06/12,1:1,21.09,-,21.46,-,-,,,,
BHPSOB,21.41,27/06/13,1:1,22.14,22.16,22.50,-,-,,,,
BHPSMA,21.21,28/06/13,1:1,17.93,-,19.11,-,-,,,,
BHPSMZ,26.35,28/06/13,1:1,13.01,-,11.90,-,-,,,,
BHPSOC,14.83,26/06/14,1:1,27.53,27.55,28.47,136,50,,,,
BHPSSA,23.23,30/06/14,1:1,18.47,-,18.64,-,-,,,,
BHPSOD,26.78,26/06/15,1:1,21.61,21.63,21.96,-,-,,,,
BHPSZA,6.42,30/06/15,1:1,32.36,-,30.39,-,-,,,,
BHPSMC,22.00,30/06/15,1:1,23.22,23.42,21.85,-,-,,,,
BHPSSB,23.61,30/06/15,1:1,19.73,-,19.05,-,-,,,,
BHPSWB,11.35,30/06/16,1:1,27.9,-,31.87,-,-,,,,
BHPSWC,15.55,30/06/16,1:1,23.93,-,23.96,-,-,,,,
BHPSMX,17.53,30/06/16,1:1,21.38,-,22.48,86,2,,,,
BHPSZB,18.64,30/06/16,1:1,21.27,-,20.70,-,-,,,,
BHPSWE,20.31,30/06/16,1:1,19.84,-,20.56,350,3,,,,
BHPSWF,24.30,30/06/16,1:1,17.68,-,22.38,-,-,,,,
BHPSMY,19.78,30/06/17,1:1,19.13,-,19.35,41,3,,,,
BHPSZC,26.74,30/06/17,1:1,17.12,-,16.41,-,-,,,,
BHPSMB,24.78,29/06/18,1:1,15.5,-,15.15,-,-,,,,
BHPSZX,13.92,04/02/19,1:1,24.85,24.9,25.00,124,5,,,,
BHPSZW,17.41,04/02/19,1:1,21.36,21.41,22.54,111,205,,,,
BHPSZU,18.65,04/02/19,1:1,-,-,-,-,-,,,,
BHPSZV,22.61,04/02/19,1:1,16.16,16.21,16.48,-2,33,,,,
Boral Ltd Last Sale Price $5.06,,,,,,,,,,,,
BLDIOG,4.00,24/03/11,1:1,1.665,1.685,-,-,-,,,,
BLDIOD,3.00,17/06/11,1:1,2.48,2.5,3.42,-,-,,,,
BLDSM3,4.94,30/06/11,1:1,0.615,-,2.56,-,-,,,,
BLDIOO,3.50,15/12/11,1:1,2.4,2.42,-,-,-,,,,
BLDSOA,5.07,28/06/12,1:1,1.57,1.59,1.34,-,-,,,,
Boart Longyear Last Sale Price $2.89,,,,,,,,,,,,
BLYJMG,11.02,30/06/10,1:1,0.001,-,0.665,-,-,,,,
BLYJMH,16.97,30/06/10,1:1,0.005,-,0.012,-,-,,,,
BLYSMW,11.60,29/06/12,1:1,0.335,-,0.36,-,-,,,,
BLYSMA,11.67,28/06/13,1:1,0.625,-,0.165,-,-,,,,
BLYSZC,15.39,30/06/17,1:1,2.22,-,0.165,-,-,,,,
Bank of Qld Last Sale Price $11.02,,,,,,,,,,,,
BOQSMU,5.21,30/06/10,1:1,5.8,-,12.82,-,-,,,,
BOQJMG,7.00,30/06/10,1:1,4.01,-,5.55,-,-,,,,
BOQJMH,9.00,30/06/10,1:1,2.01,-,2.83,-,-,,,,
BOQMMI,13.37,30/06/10,1:1,0.001,-,-,-,-,,,,
BOQIMF,6.00,17/11/10,1:1,5.39,5.46,5.39,-,-,,,,
BOQIMG,9.50,17/11/10,1:1,2.58,2.64,4.04,-,-,,,,
BOQIZR,6.50,03/06/11,1:1,5.32,5.37,7.05,-,-,,,,
BOQIZZ,6.50,03/06/11,1:1,5.32,5.37,5.32,-88,33,,,,
BOQSMV,8.62,30/06/11,1:1,2.85,-,3.07,-,-,,,,
BOQDZQ,6.30,02/12/11,1:1,5.81,5.86,-,-,-,,,,
BOQIOO,6.50,15/12/11,1:1,5.65,5.67,6.74,-,-,,,,
BOQIOI,9.25,15/12/11,1:1,4.07,4.09,5.26,-,-,,,,
BOQSMW,8.46,29/06/12,1:1,3.38,-,3.55,-,-,,,,
BOQSMA,8.98,28/06/13,1:1,3.47,-,4.03,-,-,,,,
BOQSZA,3.53,30/06/15,1:1,7.5,-,7.40,-,-,,,,
BOQSZB,8.96,30/06/16,1:1,4.31,-,4.30,-,-,,,,
BOQSMY,9.44,30/06/17,1:1,4.29,-,10.11,-,-,,,,
BlueScope Steel Last Sale Price $2.21,,,,,,,,,,,,
BSLJMH,2.25,30/06/10,1:1,0.017,-,0.12,-,-,,,,
BSLSMU,4.34,30/06/10,1:1,0.001,-,0.001,-10.9,-,,,,
BSLJMG,6.32,30/06/10,1:1,0.001,-,0.001,-,-,,,,
BSLIOK,2.50,23/09/10,1:1,0.185,0.205,0.25,-5.5,200,,,,
BSLIMF,1.50,17/11/10,1:1,0.845,0.865,0.99,-,-,,,,
BSLIMG,2.50,17/11/10,1:1,0.23,-,0.80,-,-,,,,
BSLIOG,2.25,24/03/11,1:1,0.46,0.48,0.54,-,-,,,,
BSLIMC,1.75,19/05/11,1:1,0.81,0.83,-,-,-,,,,
BSLIMD,2.25,19/05/11,1:1,0.575,0.59,0.61,-,-,,,,
BSLIOL,2.00,26/05/11,1:1,0.705,0.725,0.825,7.5,100,,,,
BSLIZR,1.60,03/06/11,1:1,0.89,0.915,-,-,-,,,,
BSLIZZ,1.60,03/06/11,1:1,0.89,0.915,-,-,-,,,,
BSLIOD,1.50,17/06/11,1:1,0.99,1.01,1.445,-,-,,,,
BSLSMV,2.90,30/06/11,1:1,0.125,-,0.69,-,-,,,,
BSLDZQ,1.40,02/12/11,1:1,1.125,1.15,-,-,-,,,,
BSLIOO,1.75,15/12/11,1:1,0.975,0.995,1.065,-,-,,,,
BSLIOI,2.50,15/12/11,1:1,0.68,0.7,1.15,-,-,,,,
BSLSOA,6.92,28/06/12,1:1,0.555,0.575,0.565,-,-,,,,
BSLSMW,4.77,29/06/12,1:1,0.085,-,0.155,-,-,,,,
BSLSMA,5.09,28/06/13,1:1,0.145,-,4.77,-,-,,,,
BSLSSA,5.00,30/06/14,1:1,0.76,-,-,-,-,,,,
BSLSZA,2.53,30/06/15,1:1,0.68,-,1.21,-,-,,,,
BSLSWB,2.11,30/06/16,1:1,0.68,-,0.90,-,-,,,,
BSLSMX,3.26,30/06/16,1:1,0.485,-,4.60,-,-,,,,
BSLSZB,4.15,30/06/16,1:1,0.735,-,1.11,-,-,,,,
BSLSMY,5.43,30/06/17,1:1,0.395,-,0.435,-,-,,,,
BSLSMB,5.68,29/06/18,1:1,0.445,-,4.80,-,-,,,,
BSLSZX,1.17,04/02/19,1:1,1.02,1.155,1.055,-,-,,,,
BSLSZV,1.43,04/02/19,1:1,0.755,0.785,0.91,-,-,,,,
BSLSZW,1.88,04/02/19,1:1,0.315,0.68,0.38,-,-,,,,
Brambles Ltd Last Sale Price $5.77,,,,,,,,,,,,
BXBSMU,3.54,30/06/10,1:1,2.21,-,2.12,-96,11,,,,
BXBSSR,3.56,30/06/10,1:1,2.24,2.25,3.42,-,-,,,,
BXBJMJ,4.30,30/06/10,1:1,1.445,-,-,-,-,,,,
BXBJMH,4.76,30/06/10,1:1,0.985,-,4.58,-,-,,,,
BXBJMG,7.14,30/06/10,1:1,0.001,-,0.755,-,-,,,,
BXBMMH,7.74,30/06/10,1:1,0.001,-,-,-,-,,,,
BXBMMI,7.74,30/06/10,1:1,0.001,-,1.25,-,-,,,,
BXBIOK,6.50,23/09/10,1:1,0.4,0.42,0.39,-47,30,,,,
BXBIMF,4.25,17/11/10,1:1,1.795,1.885,1.95,-,-,,,,
BXBIMG,5.50,17/11/10,1:1,0.965,1.03,1.28,-,-,,,,
BXBIOG,5.00,24/03/11,1:1,1.51,1.53,-,-,-,,,,
BXBIMC,4.00,19/05/11,1:1,2.38,2.46,2.93,-,-,,,,
BXBIMD,5.50,19/05/11,1:1,1.54,1.605,-,-,-,,,,
BXBIOL,6.00,26/05/11,1:1,1.215,1.235,-,-,-,,,,
BXBIZR,3.90,03/06/11,1:1,2.38,2.43,3.37,-,-,,,,
BXBIZZ,3.90,03/06/11,1:1,2.38,2.43,3.36,-,-,,,,
BXBIOD,4.00,17/06/11,1:1,2.42,2.44,4.04,-,-,,,,
BXBSMV,5.89,30/06/11,1:1,0.595,-,0.695,-92.5,25,,,,
BXBDZQ,3.80,02/12/11,1:1,2.73,2.78,-,-,-,,,,
BXBIOO,4.50,15/12/11,1:1,2.36,2.38,-,-,-,,,,
BXBIOI,5.50,15/12/11,1:1,1.835,1.855,-,-,-,,,,
BXBSOA,7.46,28/06/12,1:1,1.19,1.21,2.28,-,-,,,,
BXBSMW,9.35,29/06/12,1:1,0.24,0.735,0.735,-,-,,,,
BXBSOB,4.07,27/06/13,1:1,2.78,2.8,4.05,-,-,,,,
BXBSMA,6.29,28/06/13,1:1,0.92,-,1.805,-,-,,,,
BXBSOC,3.09,26/06/14,1:1,3.44,3.46,3.54,-,-,,,,
BXBSSA,7.95,30/06/14,1:1,1.475,-,2.20,-,-,,,,
BXBSZA,3.14,30/06/15,1:1,2.69,-,2.37,-,-,,,,
BXBSMC,3.60,30/06/15,1:1,3.41,3.49,-,-,-,,,,
BXBSWB,3.59,30/06/16,1:1,2.26,-,2.94,-,-,,,,
BXBSZB,6.46,30/06/16,1:1,1.66,-,2.83,-,-,,,,
BXBSMX,6.59,30/06/16,1:1,1.245,-,2.03,-,-,,,,
BXBSWC,6.84,30/06/16,1:1,0.92,-,2.27,-,-,,,,
BXBSMY,10.00,30/06/17,1:1,0.9,-,1.30,-,-,,,,
BXBSMB,6.59,29/06/18,1:1,1.425,-,1.63,-,-,,,,
BXBSZX,2.76,04/02/19,1:1,2.98,3.03,3.39,-,-,,,,
BXBSZV,3.55,04/02/19,1:1,2.19,2.24,2.66,-,-,,,,
BXBSZW,4.65,04/02/19,1:1,1.105,1.135,1.265,-,-,,,,
Cabcharge Aust Last Sale Price $5.21,,,,,,,,,,,,
CABSMA,5.29,28/06/13,1:1,1.085,-,3.40,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $50.00,,,,,,,,,,,,
CBASSR,10.50,30/06/10,1:1,39.66,39.73,41.40,-,-,,,,
CBASMU,11.34,30/06/10,1:1,38.66,-,39.96,-116,23,,,,
CBASSS,25.30,30/06/10,1:1,24.88,24.95,24.80,-,-,,,,
CBAJMJ,29.03,30/06/10,1:1,20.99,-,22.45,-846,10,,,,
CBAJMG,35.12,30/06/10,1:1,14.9,-,15.89,29,8,,,,
CBAMMH,41.50,30/06/10,1:1,6.24,-,6.50,-,-,,,,
CBAMMI,41.50,30/06/10,1:1,3.61,-,3.09,-,-,,,,
CBAJMH,44.65,30/06/10,1:1,5.38,-,13.25,-,-,,,,
CBAISM,29.34,30/07/10,1:1,20.84,-,28.47,-,-,,,,
CBAIMX,40.00,23/09/10,1:1,11.7,11.83,14.48,174,5,,,,
CBAIOK,40.00,23/09/10,1:1,11.55,11.56,11.57,-272,466,,,,
CBAIMF,28.00,17/11/10,1:1,23.15,23.34,23.15,-237,50,,,,
CBAIMG,42.00,17/11/10,1:1,11.24,11.36,12.06,-149,51,,,,
CBAIOG,38.00,24/03/11,1:1,15.9,15.92,18.10,-,-,,,,
CBAISQ,21.72,31/03/11,1:1,29.24,-,21.26,-,-,,,,
CBAIMC,31.00,19/05/11,1:1,22.61,22.75,24.00,-200,21,,,,
CBAIMD,42.50,19/05/11,1:1,15.01,15.12,15.05,-227,30,,,,
CBAIOL,45.00,26/05/11,1:1,12.76,12.78,12.77,-,33,,,,
