Warrant Market - Weekly,,,,,,,,,,,,
XAO 4588.8 at 16:39 12/2/2010  Report at 19:05 Friday 12/2/2010. Processed 18:10 Sunday 14/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Weekly Volume,,,,
NABEEA,19.02,15/02/12,1:1,5.1,-,8.34,-,-,,,,
Telecom Corp Last Sale Price $1.80,,,,,,,,,,,,
TELEEA,1.52,15/02/12,1:1,0.26,-,1.50,-,-,,,,
Telstra Corp Last Sale Price $3.12,,,,,,,,,,,,
TLSEEA,2.24,02/10/12,1:1,0.99,-,1.27,-,-,,,,
Westpac Banking Last Sale Price $23.20,,,,,,,,,,,,
WBCEEA,4.51,15/02/12,1:1,18.44,-,21.32,-,-,,,,
Equity Installment Warrants ,,,,,,,,,,,,
Alinta Energy Grp Last Sale Price $0.08,,,,,,,,,,,,
AEJJMG,1.49,30/06/10,1:1,0.001,-,-,-,-,,,,
AEJSMW,1.94,29/06/12,1:1,0.003,-,-,-,-,,,,
APN European Retail Last Sale Price $0.06,,,,,,,,,,,,
AEZSZC,0.75,30/06/17,1:1,0.057,-,0.022,-,-,,,,
Aust Foundation Last Sale Price $5.04,,,,,,,,,,,,
AFISMA,3.39,11/02/10,1:1,-,-,-,-,-,,,,
AFISMW,3.17,29/06/12,1:1,2.02,-,1.805,-,-,,,,
AFISZB,2.36,30/06/16,1:1,3.05,-,3.11,-,-,,,,
AMP Capital China Last Sale Price $0.91,,,,,,,,,,,,
AGFJMG,0.60,30/06/10,1:1,-,-,-,-,-,,,,
AGL Energy Ltd Last Sale Price $13.74,,,,,,,,,,,,
AGKIYH,11.50,14/05/10,1:1,2.12,2.4,3.02,-,-,,,,
AGKIMC,7.50,19/05/10,1:1,6.58,6.59,6.62,-,-,,,,
AGKIMD,11.00,19/05/10,1:1,3.15,3.16,3.13,-21,319,,,,
AGKISI,9.25,25/05/10,1:1,4.63,-,-,-,-,,,,
AGKIZQ,8.00,15/06/10,1:1,5.92,5.97,5.93,-10,76,,,,
AGKIOA,7.00,23/06/10,1:1,6.95,6.97,7.53,-,-,,,,
AGKSSR,7.32,30/06/10,1:1,6.63,6.64,6.80,-,-,,,,
AGKJMG,8.33,30/06/10,1:1,5.8,-,7.65,-,-,,,,
AGKJMH,11.00,30/06/10,1:1,3.27,3.28,3.24,-14,20,,,,
AGKIMF,6.75,17/11/10,1:1,7.5,7.51,-,-,-,,,,
AGKIMG,10.00,17/11/10,1:1,4.73,4.74,-,-,-,,,,
AGKIZR,7.60,03/06/11,1:1,7.54,7.59,-,-,-,,,,
AGKIZZ,7.60,03/06/11,1:1,7.54,7.59,-,-,-,,,,
AGKIOD,10.00,17/06/11,1:1,5.45,5.47,6.34,-,-,,,,
AGKIOO,8.00,15/12/11,1:1,7.1,7.12,-,-,-,,,,
AGKSMW,10.18,29/06/12,1:1,3.86,-,5.84,-,-,,,,
AGKSMA,7.13,28/06/13,1:1,6.81,-,6.87,-,-,,,,
AGKSOC,7.07,26/06/14,1:1,7.84,7.86,7.80,-,-,,,,
AGKSWB,0.48,30/06/16,1:1,13.21,-,14.43,-,-,,,,
AGKSZB,3.44,30/06/16,1:1,10.36,-,10.51,-,-,,,,
AGKSZC,7.61,30/06/17,1:1,7.36,-,8.05,-,-,,,,
AGKSMY,10.83,30/06/17,1:1,3.97,-,5.68,-,-,,,,
AGKSZX,8.24,04/02/19,1:1,5.47,5.52,5.47,-,-,,,,
Auckland Airport Last Sale Price $1.44,,,,,,,,,,,,
AIASMV,1.04,30/06/11,1:1,0.465,-,1.37,-,-,,,,
Asciano Grp Last Sale Price $1.74,,,,,,,,,,,,
AIOJMG,1.00,30/06/10,1:1,0.84,0.85,0.775,-,-,,,,
AIOJMH,1.30,30/06/10,1:1,0.62,0.63,0.61,-,-,,,,
AIOIOO,1.00,15/12/11,1:1,1.01,1.03,1.205,-,-,,,,
AIOSOA,6.10,28/06/12,1:1,0.33,0.35,0.355,-,-,,,,
AIOSMW,4.95,29/06/12,1:1,0.075,-,0.085,-,16,,,,
AIOSOB,2.18,27/06/13,1:1,1.055,1.075,1.11,-,-,,,,
AIOSMA,3.36,28/06/13,1:1,0.205,-,2.81,-,-,,,,
AIOSSA,5.39,30/06/14,1:1,0.6,-,0.745,-,-,,,,
AIOSSB,3.02,30/06/15,1:1,0.785,-,0.98,-,-,,,,
AIOSZC,7.72,30/06/17,1:1,0.545,-,0.54,-75.5,63,,,,
Aristocrat Leisure Last Sale Price $4.39,,,,,,,,,,,,
ALLIOA,5.00,23/06/10,1:1,0.495,0.515,0.435,-,-,,,,
ALLJMG,3.00,30/06/10,1:1,1.63,1.64,4.40,-,-,,,,
ALLJMH,4.25,30/06/10,1:1,0.825,0.835,0.84,-,-,,,,
ALLMMI,6.48,30/06/10,1:1,0.145,-,-,-,-,,,,
ALLIMF,2.50,17/11/10,1:1,2.24,2.25,-,-,-,,,,
ALLIMG,3.50,17/11/10,1:1,1.57,1.58,1.68,-,-,,,,
ALLIOD,2.50,17/06/11,1:1,2.37,2.39,1.845,-,-,,,,
ALLSMV,7.61,30/06/11,1:1,0.23,-,0.30,-,-,,,,
ALLIOO,3.00,15/12/11,1:1,2.18,2.2,-,-,-,,,,
ALLSOA,8.04,28/06/12,1:1,1.32,1.34,1.305,-,-,,,,
ALLSMW,10.98,29/06/12,1:1,0.25,-,4.05,-,-,,,,
ALLSMA,5.77,28/06/13,1:1,0.855,-,-,-,-,,,,
ALLSSA,8.50,30/06/14,1:1,1.2,-,1.085,-,-,,,,
ALLSZC,9.13,30/06/17,1:1,1.64,-,1.43,-,-,,,,
ALLSMY,12.28,30/06/17,1:1,0.785,-,0.93,-,-,,,,
Amcor Ltd Last Sale Price $6.00,,,,,,,,,,,,
AMCIOA,3.71,23/06/10,1:1,2.43,2.45,2.67,-,-,,,,
AMCSMU,3.38,30/06/10,1:1,2.78,-,2.80,-,-,,,,
AMCIMF,4.25,17/11/10,1:1,2.34,2.35,-,-,-,,,,
AMCIZZ,3.10,03/06/11,1:1,3.27,3.32,3.33,-,-,,,,
AMCIOO,3.25,15/12/11,1:1,3.4,3.42,-,-,-,,,,
AMCSOA,3.89,28/06/12,1:1,2.8,2.82,0.015,-,-,,,,
AMCSZA,2.52,30/06/15,1:1,3.63,-,2.64,-,-,,,,
AMP Ltd Last Sale Price $6.16,,,,,,,,,,,,
AMPSM3,5.35,11/02/10,1:1,-,-,-,-,-,,,,
AMPIOP,3.50,25/03/10,1:1,2.69,2.71,3.31,-,-,,,,
AMPIMC,2.50,19/05/10,1:1,3.78,3.79,4.01,-,-,,,,
AMPIMD,3.75,19/05/10,1:1,2.58,2.59,2.79,-,-,,,,
AMPIZQ,3.00,15/06/10,1:1,3.2,3.25,3.29,-8,10,,,,
AMPIOA,4.50,23/06/10,1:1,1.87,1.89,1.89,2.5,1200,,,,
AMPSMU,2.04,30/06/10,1:1,4.19,-,4.84,-,-,,,,
AMPSSR,2.51,30/06/10,1:1,3.72,3.73,4.21,-,-,,,,
AMPJMJ,4.03,30/06/10,1:1,2.45,2.46,-,-,-,,,,
AMPJMG,5.95,30/06/10,1:1,0.885,-,1.335,-,-,,,,
AMPMMI,6.66,30/06/10,1:1,0.35,-,-,-,-,,,,
AMPJMH,7.74,30/06/10,1:1,0.365,-,0.895,-,-,,,,
AMPISM,5.58,30/07/10,1:1,0.98,-,0.725,-,-,,,,
AMPIMX,5.00,23/09/10,1:1,1.825,1.835,1.905,-,-,,,,
AMPIOK,5.00,23/09/10,1:1,1.72,1.74,1.77,-4.5,100,,,,
AMPIMF,3.25,17/11/10,1:1,3.2,3.21,3.27,-,-,,,,
AMPIMG,4.50,17/11/10,1:1,2.25,2.26,-,-,-,,,,
AMPISQ,3.97,31/03/11,1:1,2.92,-,2.80,-,-,,,,
AMPIZR,3.20,03/06/11,1:1,3.45,3.5,-,-,-,,,,
AMPIZZ,3.20,03/06/11,1:1,3.45,3.5,3.82,-,-,,,,
AMPIOD,3.50,17/06/11,1:1,3.36,3.38,3.50,-,-,,,,
AMPSMV,3.66,30/06/11,1:1,2.67,-,2.78,2,43,,,,
AMPIOO,4.50,15/12/11,1:1,2.94,2.96,-,-,-,,,,
AMPIOI,5.00,15/12/11,1:1,2.62,2.64,-,-,-,,,,
AMPSOA,5.83,28/06/12,1:1,1.7,1.72,2.16,-,-,,,,
AMPSMW,5.85,29/06/12,1:1,1.105,-,1.34,-,-,,,,
AMPSOB,2.69,27/06/13,1:1,3.76,3.78,4.03,-,-,,,,
AMPSMA,5.06,28/06/13,1:1,1.595,-,1.95,-,-,,,,
AMPSOC,2.41,26/06/14,1:1,4.26,4.28,4.45,-,-,,,,
AMPSSA,5.86,30/06/14,1:1,2.07,-,2.60,-,-,,,,
AMPSOD,3.50,26/06/15,1:1,3.63,3.65,-,-,-,,,,
AMPSZA,1.23,30/06/15,1:1,4.95,-,3.54,-,-,,,,
AMPSSB,4.68,30/06/15,1:1,2.75,-,2.89,-,-,,,,
AMPSWB,2.19,30/06/16,1:1,3.98,-,4.13,-1,10,,,,
AMPSZB,3.98,30/06/16,1:1,3.52,-,3.57,-,-,,,,
AMPSMX,4.02,30/06/16,1:1,2.34,-,2.71,-,-,,,,
AMPSWC,4.38,30/06/16,1:1,2.3,-,2.77,-,-,,,,
AMPSWD,7.69,30/06/16,1:1,1.42,-,1.49,-21,52,,,,
AMPSMY,6.50,30/06/17,1:1,1.365,-,1.68,-,-,,,,
AMPSZD,3.65,28/06/18,1:1,3.37,-,3.67,-,-,,,,
AMPSMB,5.06,29/06/18,1:1,1.875,-,2.23,-,-,,,,
AMPSZX,2.50,04/02/19,1:1,3.63,3.68,3.81,-,-,,,,
AMPSZW,3.26,04/02/19,1:1,2.87,2.92,3.04,-,-,,,,
ANZ Banking Grp Last Sale Price $20.59,,,,,,,,,,,,
ANZSM3,14.75,11/02/10,1:1,-,-,-,-,-,,,,
ANZIZA,10.00,29/04/10,1:1,10.71,10.76,12.04,-,-,,,,
ANZIZB,12.50,29/04/10,1:1,8.27,8.32,9.52,-,-,,,,
ANZIYH,23.00,14/05/10,1:1,1.175,1.2,1.20,-13,50,,,,
ANZIMC,8.50,19/05/10,1:1,12.41,12.42,12.52,-,-,,,,
ANZIMD,12.00,19/05/10,1:1,8.98,8.99,8.87,-100,586,,,,
ANZISI,9.00,25/05/10,1:1,11.64,-,-,-,-,,,,
ANZIZQ,9.00,15/06/10,1:1,11.77,11.82,13.02,-,-,,,,
ANZIOA,14.00,23/06/10,1:1,7.14,7.16,7.03,-114,110,,,,
ANZIOS,20.00,23/06/10,1:1,3,3.02,3.08,-106,10,,,,
ANZSSR,5.77,30/06/10,1:1,14.89,14.9,16.82,-,-,,,,
ANZSMU,11.44,30/06/10,1:1,9.53,-,11.30,-,-,,,,
ANZSSS,12.00,30/06/10,1:1,8.87,8.88,8.78,-184,1,,,,
ANZJMJ,12.90,30/06/10,1:1,8.6,8.61,8.90,-,-,,,,
ANZJMG,17.86,30/06/10,1:1,3.7,-,6.17,-,-,,,,
ANZMMH,19.11,30/06/10,1:1,2.61,-,-,-,-,,,,
ANZMMI,19.11,30/06/10,1:1,1.875,-,0.54,-,-,,,,
ANZJMH,23.22,30/06/10,1:1,1.24,-,7.53,-,-,,,,
ANZISM,16.43,30/07/10,1:1,4.83,-,6.81,-,-,,,,
ANZIOK,16.00,23/09/10,1:1,6.13,6.15,5.85,-49,40,,,,
ANZIMX,17.00,23/09/10,1:1,5.45,5.46,6.92,-,-,,,,
ANZIMF,12.00,17/11/10,1:1,9.81,9.82,9.80,-29,1,,,,
ANZIMG,18.00,17/11/10,1:1,5.63,5.64,5.59,-28,20,,,,
ANZISQ,11.39,31/05/11,1:1,11.3,-,9.53,-,-,,,,
ANZIZR,12.40,03/06/11,1:1,10.59,10.64,11.52,-,-,,,,
ANZIZW,12.40,03/06/11,1:1,10.59,10.64,10.51,-193,35,,,,
ANZIZZ,12.40,03/06/11,1:1,10.59,10.64,-,-,-,,,,
ANZIOD,11.00,17/06/11,1:1,11.51,11.53,11.46,-115,20,,,,
ANZSMV,13.69,30/06/11,1:1,7.33,-,9.90,-,-,,,,
ANZIOO,12.00,15/12/11,1:1,11.09,11.11,12.34,-,-,,,,
ANZIOI,17.50,15/12/11,1:1,8.11,8.13,8.12,-114,100,,,,
ANZSOA,16.45,28/06/12,1:1,6.49,6.51,6.41,-26,40,,,,
ANZSMW,17.11,29/06/12,1:1,4.7,-,4.72,-188,2,,,,
ANZSOB,9.03,27/06/13,1:1,12.6,12.62,13.65,-,-,,,,
ANZSMZ,12.37,28/06/13,1:1,8.72,-,5.22,-,-,,,,
ANZSMA,15.20,28/06/13,1:1,6.13,-,7.72,-,-,,,,
ANZSOC,6.57,26/06/14,1:1,15.03,15.05,16.53,-,-,,,,
ANZSSA,16.45,30/06/14,1:1,7.36,-,7.50,-90,11,,,,
ANZSOD,13.00,26/06/15,1:1,11.49,11.51,12.68,-,-,,,,
ANZSWM,7.07,30/06/15,1:1,13.58,-,14.85,-,-,,,,
ANZSZA,7.91,30/06/15,1:1,12.93,-,13.89,-,-,,,,
ANZSSB,12.03,30/06/15,1:1,10.09,-,12.20,-,-,,,,
ANZSWB,10.48,30/06/16,1:1,10.41,-,11.68,-,-,,,,
ANZSZB,14.21,30/06/16,1:1,8,-,8.00,-102,10,,,,
ANZSWC,14.97,30/06/16,1:1,7.44,-,9.47,-,-,,,,
ANZSMX,15.11,30/06/16,1:1,6.75,-,9.01,-,-,,,,
ANZSWE,18.57,30/06/16,1:1,5.89,-,5.94,-275,4,,,,
ANZSWD,20.94,30/06/16,1:1,5.47,-,7.18,-,-,,,,
ANZSMY,19.07,30/06/17,1:1,5.27,-,6.09,-,-,,,,
ANZSZD,8.17,28/06/18,1:1,12.61,-,15.43,-,-,,,,
ANZSMB,16.39,29/06/18,1:1,6.47,-,6.66,-,-,,,,
ANZSZX,6.52,04/02/19,1:1,14.04,14.09,16.19,-,-,,,,
ANZSZW,10.35,04/02/19,1:1,10.21,10.26,10.22,-92,3,,,,
ANZSZV,12.54,04/02/19,1:1,8.02,8.07,7.96,-84,80,,,,
Arrow Energy Last Sale Price $3.65,,,,,,,,,,,,
AOEIOV,3.00,23/09/10,1:1,1.17,1.19,1.195,18,2117,,,,
AOEIOO,2.00,15/12/11,1:1,2.27,2.29,2.09,-45,25,,,,
AOESZX,2.16,04/02/19,1:1,1.475,-,2.25,-,-,,,,
APA Grp Last Sale Price $3.24,,,,,,,,,,,,
APAJMG,2.38,30/06/10,1:1,1.11,-,1.445,-,-,,,,
Argo Invest Last Sale Price $6.46,,,,,,,,,,,,
ARGSZB,3.96,30/06/16,1:1,3.4,-,4.48,-,-,,,,
ASX Ltd Last Sale Price $35.85,,,,,,,,,,,,
ASXIYH,35.80,14/05/10,1:1,2.62,3.05,2.80,-62,15,,,,
ASXIMC,15.50,19/05/10,1:1,20.92,20.93,20.01,-,-,,,,
ASXIMD,22.00,19/05/10,1:1,14.55,14.56,14.05,-,-,,,,
ASXIZQ,17.50,15/06/10,1:1,18.77,18.82,17.88,-72,3,,,,
ASXIOA,20.00,23/06/10,1:1,16.52,16.54,15.77,-43,12,,,,
ASXSMU,6.76,30/06/10,1:1,29.24,-,27.83,-,-,,,,
ASXSSR,12.91,30/06/10,1:1,23.33,23.34,20.83,-,-,,,,
ASXJMJ,24.73,30/06/10,1:1,12.41,12.42,11.56,-17,3,,,,
ASXJMH,28.00,30/06/10,1:1,9.37,9.38,8.73,-,-,,,,
ASXMMI,30.28,30/06/10,1:1,4.87,-,4.75,-,-,,,,
ASXJMG,34.53,30/06/10,1:1,4.94,-,14.15,-,-,,,,
ASXISM,24.65,30/07/10,1:1,11.81,-,9.71,-,-,,,,
ASXIMF,17.50,17/11/10,1:1,19.65,19.66,18.47,-,-,,,,
ASXIMG,28.00,17/11/10,1:1,11.2,11.21,-,-,-,,,,
ASXSMV,19.00,30/06/11,1:1,17.41,-,16.53,-,-,,,,
ASXSM3,27.47,30/06/11,1:1,9.33,-,15.34,-,-,,,,
ASXIOO,18.00,15/12/11,1:1,20.79,20.81,-,-,-,,,,
ASXIOI,26.50,15/12/11,1:1,15.04,15.06,-,-,-,,,,
ASXSOA,27.63,28/06/12,1:1,13.07,13.09,12.53,-,-,,,,
ASXSMW,26.68,29/06/12,1:1,9.94,-,9.32,51,2,,,,
ASXSOB,13.60,27/06/13,1:1,23.83,23.85,23.09,-,-,,,,
ASXSMZ,18.54,28/06/13,1:1,17.99,-,-,-,-,,,,
ASXSMA,28.08,28/06/13,1:1,9.4,-,11.81,-,-,,,,
ASXSOC,13.53,26/06/14,1:1,23.97,23.99,21.83,-,-,,,,
ASXSSA,31.18,30/06/14,1:1,12.72,-,12.45,-,-,,,,
ASXSZA,4.38,30/06/15,1:1,31.56,-,31.03,-30,2,,,,
ASXSSB,21.77,30/06/15,1:1,18.43,-,16.44,-,-,,,,
ASXSWB,16.71,30/06/16,1:1,19.58,-,16.57,-,-,,,,
ASXSZB,17.36,30/06/16,1:1,19.65,-,19.23,-,2,,,,
ASXSZC,26.65,30/06/17,1:1,14.95,-,14.81,-,-,,,,
ASXSMY,29.29,30/06/17,1:1,10.65,-,10.22,-228,4,,,,
ASXSZD,16.78,28/06/18,1:1,22.29,-,21.59,-,-,,,,
ASXSMB,29.27,29/06/18,1:1,10.89,-,10.46,-239,7,,,,
ASXSZX,12.87,04/02/19,1:1,22.95,23,22.10,-,-,,,,
ASXSZW,17.59,04/02/19,1:1,18.23,18.28,16.30,-,-,,,,
AWB Ltd Last Sale Price $0.99,,,,,,,,,,,,
AWBJMG,1.39,30/06/10,1:1,0.067,-,1.645,-,-,,,,
AWBSMU,2.64,30/06/10,1:1,0.001,-,0.485,-,-,,,,
AWBIMF,0.75,17/11/10,1:1,0.4,0.41,0.405,-2,344,,,,
AWBSMV,2.77,30/06/11,1:1,0.021,-,0.088,-,-,,,,
AWBSMA,1.11,28/06/13,1:1,0.305,-,2.06,-,-,,,,
Alumina Ltd Last Sale Price $1.63,,,,,,,,,,,,
AWCIMC,0.80,19/05/10,1:1,0.89,0.9,0.94,-0.5,20,,,,
AWCIMD,1.00,19/05/10,1:1,0.72,0.73,0.755,-,-,,,,
AWCIOA,3.28,23/06/10,1:1,0.059,-,0.235,-,-,,,,
AWCSSR,0.73,30/06/10,1:1,0.89,0.9,1.27,-,-,,,,
AWCJMG,1.20,30/06/10,1:1,0.58,0.59,-,-,-,,,,
AWCJMH,1.60,30/06/10,1:1,0.345,0.355,-,-,-,,,,
AWCSMU,2.82,30/06/10,1:1,-,-,0.135,-,-,,,,
AWCIMF,1.00,17/11/10,1:1,0.795,0.805,0.845,-3,60,,,,
AWCIMG,1.50,17/11/10,1:1,0.53,0.54,0.535,2.5,640,,,,
AWCIZR,0.90,03/06/11,1:1,0.975,1,-,-,-,,,,
AWCIZZ,0.90,03/06/11,1:1,0.975,1,-,-,-,,,,
AWCSMV,3.33,30/06/11,1:1,-,-,0.074,-,-,,,,
AWCIOO,0.90,15/12/11,1:1,1.01,1.03,-,-,-,,,,
AWCIOI,1.20,15/12/11,1:1,0.845,0.865,1.04,-,-,,,,
AWCSOA,4.78,28/06/12,1:1,0.385,0.405,0.37,-,-,,,,
AWCSOB,1.80,27/06/13,1:1,0.72,0.79,0.70,-,-,,,,
AWCSMA,4.81,28/06/13,1:1,-,-,1.955,-,-,,,,
AWCSSB,3.23,30/06/15,1:1,0.605,-,0.66,-,-,,,,
AWCSWB,2.28,30/06/16,1:1,0.72,-,-,-,-,,,,
AWE Ltd Last Sale Price $2.70,,,,,,,,,,,,
AWEIMX,1.50,23/09/10,1:1,1.42,1.43,1.45,-11,126,,,,
AXA Asia Pacific Last Sale Price $6.34,,,,,,,,,,,,
AXAIYH,5.70,14/05/10,1:1,0.695,0.95,0.46,-,-,,,,
AXAIMC,2.00,19/05/10,1:1,4.47,4.48,2.90,-,-,,,,
AXAIOA,3.50,23/06/10,1:1,2.99,3.01,3.22,-,-,,,,
AXASSR,2.00,30/06/10,1:1,4.38,4.39,2.43,-,-,,,,
AXASMU,2.31,30/06/10,1:1,4.12,-,4.42,-,-,,,,
AXAIZZ,2.30,03/06/11,1:1,4.25,4.3,-,-,-,,,,
AXASOA,4.28,28/06/12,1:1,2.72,2.74,1.275,-,-,,,,
AXASMW,5.13,29/06/12,1:1,1.67,-,1.825,-,-,,,,
AXASMA,3.70,28/06/13,1:1,2.82,-,3.20,-,-,,,,
AXASSA,4.53,30/06/14,1:1,2.96,-,3.10,-,-,,,,
AXASSB,3.50,30/06/15,1:1,3.51,-,2.09,-,-,,,,
AXASWB,2.91,30/06/16,1:1,3.76,-,3.00,-,-,,,,
AXASMY,5.46,30/06/17,1:1,1.915,-,4.48,-,-,,,,
AXASZW,2.03,04/02/19,1:1,4.28,4.33,4.33,-,-,,,,
Billabong Intl Last Sale Price $10.43,,,,,,,,,,,,
BBGIOA,7.30,23/06/10,1:1,3.45,3.47,3.42,-,-,,,,
BBGSMU,7.54,30/06/10,1:1,3.22,-,3.11,-199,37,,,,
BBGJMG,8.00,30/06/10,1:1,3.2,3.21,3.81,-,-,,,,
BBGIMF,6.00,17/11/10,1:1,5.33,5.34,5.89,-,-,,,,
BBGSMA,6.96,28/06/13,1:1,4.26,-,5.27,-,-,,,,
BBGSWB,6.49,30/06/16,1:1,4.96,-,5.10,188,11,,,,
BBGSZB,9.87,30/06/16,1:1,4.82,-,5.33,-,-,,,,
Bendigo & Adelaide Last Sale Price $9.90,,,,,,,,,,,,
BENIZQ,6.83,15/06/10,1:1,3.36,-,3.55,-,-,,,,
BENJMH,6.00,30/06/10,1:1,4.25,4.26,3.33,-,-,,,,
BENJMG,8.84,30/06/10,1:1,1.63,-,1.645,-,-,,,,
BENMMI,10.39,30/06/10,1:1,0.61,-,2.05,-,-,,,,
BENIOO,5.00,15/12/11,1:1,5.92,5.94,6.03,-,-,,,,
BENIOI,7.00,15/12/11,1:1,4.59,4.61,4.36,-,-,,,,
BENSMW,8.66,29/06/12,1:1,2.65,-,5.56,-,-,,,,
BENSMA,7.30,28/06/13,1:1,3.64,-,7.30,-,-,,,,
BENSZA,3.06,30/06/15,1:1,6.79,-,6.95,-,-,,,,
BENSZB,8.18,30/06/16,1:1,3.95,-,3.58,-,-,,,,
BHP Billiton Ltd Last Sale Price $40.82,,,,,,,,,,,,
BHPIOS,30.00,25/03/10,1:1,11.13,11.15,11.39,125,996,,,,
BHPIMA,32.00,25/03/10,1:1,9.4,9.41,9.39,114,30,,,,
BHPIOP,37.00,25/03/10,1:1,4.79,4.81,4.75,70,1771,,,,
BHPIZA,20.00,29/04/10,1:1,21.08,21.13,23.37,-,-,,,,
BHPIZB,25.00,29/04/10,1:1,16.27,16.32,16.00,-,-,,,,
BHPIYH,24.10,14/05/10,1:1,18.08,18.45,16.03,6,10,,,,
BHPIMC,17.00,19/05/10,1:1,24.3,24.31,23.08,-,-,,,,
BHPIMD,24.00,19/05/10,1:1,17.57,17.58,17.55,127,65,,,,
BHPISI,20.00,25/05/10,1:1,21.09,-,-,-,-,,,,
BHPIZQ,15.00,14/06/10,1:1,26.12,26.17,25.50,71,3,,,,
BHPIOA,27.50,23/06/10,1:1,14.55,14.57,14.72,80,40,,,,
BHPIOF,32.00,23/06/10,1:1,10.42,10.44,10.32,86,78,,,,
BHPSMU,8.16,30/06/10,1:1,32.87,-,35.53,-,-,,,,
BHPSSR,15.62,30/06/10,1:1,25.61,25.65,24.83,39,8,,,,
BHPJMJ,25.81,30/06/10,1:1,16.34,-,16.58,-,-,,,,
BHPJMG,29.77,30/06/10,1:1,12.34,-,14.70,-,-,,,,
BHPJMH,35.72,30/06/10,1:1,7.99,-,9.80,-,-,,,,
BHPMMH,39.98,30/06/10,1:1,4.72,-,0.345,-,-,,,,
BHPMMI,39.98,30/06/10,1:1,3.63,-,4.81,-,-,,,,
BHPISM,29.34,30/07/10,1:1,12.35,-,11.95,-,-,,,,
BHPIMX,35.00,23/09/10,1:1,10,10.01,10.00,75,20,,,,
BHPIOK,35.00,23/09/10,1:1,10.26,10.28,9.69,-56,15,,,,
BHPIMF,18.00,17/11/10,1:1,24.25,24.26,24.88,-,-,,,,
BHPIMG,30.00,17/11/10,1:1,14.57,14.58,14.62,-3,34,,,,
BHPIZR,20.20,03/06/11,1:1,23.8,23.85,23.62,-,-,,,,
BHPIZZ,20.20,03/06/11,1:1,23.8,23.85,24.16,145,353,,,,
BHPIOD,23.00,17/06/11,1:1,22,22.02,20.82,-,-,,,,
BHPSMV,16.58,30/06/11,1:1,24.73,-,24.51,-29,15,,,,
BHPSM3,39.32,30/06/11,1:1,6.27,-,7.33,-,-,,,,
BHPIOO,22.50,15/12/11,1:1,22.75,22.77,22.68,101,3,,,,
BHPIOI,32.50,15/12/11,1:1,16.58,16.6,16.18,60,31,,,,
BHPSOA,21.70,28/06/12,1:1,21.3,21.32,20.60,-152,5,,,,
BHPSMW,18.29,29/06/12,1:1,23.16,23.5,22.62,-327,15,,,,
BHPSOB,20.09,27/06/13,1:1,24.81,24.83,24.37,-,-,,,,
BHPSMA,21.67,28/06/13,1:1,20.61,-,19.67,-380,11,,,,
BHPSMZ,26.82,28/06/13,1:1,15.46,-,23.23,-,-,,,,
BHPSOC,14.06,26/06/14,1:1,30.03,30.2,29.35,-162,50,,,,
BHPSSA,23.70,30/06/14,1:1,20.42,-,23.70,-,-,,,,
BHPSOD,25.00,26/06/15,1:1,24,24.02,-,-,-,,,,
BHPSZA,6.90,30/06/15,1:1,34.08,-,37.19,-,-,,,,
BHPSSB,24.07,30/06/15,1:1,21.66,-,19.05,-,-,,,,
BHPSWB,11.85,30/06/16,1:1,29.29,-,29.59,-,-,,,,
BHPSWC,16.05,30/06/16,1:1,25.7,-,25.02,-,-,,,,
BHPSMX,17.99,30/06/16,1:1,23.45,-,23.43,-225,4,,,,
BHPSZB,19.11,30/06/16,1:1,23.45,-,22.16,-147,4,,,,
BHPSWE,20.81,30/06/16,1:1,22.22,-,21.55,-,-,,,,
BHPSWF,24.80,30/06/16,1:1,19.85,-,22.42,-,-,,,,
BHPSMY,20.24,30/06/17,1:1,21.66,-,22.46,-,-,,,,
BHPSZC,27.21,30/06/17,1:1,20.67,-,16.41,-,-,,,,
BHPSMB,25.25,29/06/18,1:1,19.22,-,21.14,-,-,,,,
BHPSZX,13.95,04/02/19,1:1,26.83,26.89,26.82,122,5,,,,
BHPSZW,17.34,04/02/19,1:1,23.44,23.5,22.98,74,123,,,,
BHPSZV,22.38,04/02/19,1:1,18.4,18.46,18.62,157,36,,,,
Boral Ltd Last Sale Price $5.60,,,,,,,,,,,,
BLDIYH,6.50,14/05/10,1:1,0.195,0.41,0.975,-,-,,,,
BLDIOA,3.50,23/06/10,1:1,2.25,2.27,-,-,-,,,,
BLDIOD,3.00,17/06/11,1:1,3.14,3.16,3.42,-,-,,,,
BLDSM3,5.01,30/06/11,1:1,1.21,-,2.56,-,-,,,,
BLDIOO,3.50,15/12/11,1:1,3.04,3.06,-,-,-,,,,
BLDSOA,4.71,28/06/12,1:1,2.14,2.16,1.34,-,-,,,,
Boart Longyear Last Sale Price $0.35,,,,,,,,,,,,
BLYJMG,1.10,30/06/10,1:1,0.001,-,0.665,-,-,,,,
BLYJMH,1.70,30/06/10,1:1,0.001,-,1.025,-,-,,,,
BLYSMW,1.16,29/06/12,1:1,0.049,0.056,0.056,-8.4,349,,,,
BLYSMA,1.17,28/06/13,1:1,0.085,-,0.165,-,-,,,,
BLYSZC,1.54,30/06/17,1:1,0.275,-,0.165,-,-,,,,
