.125,.01,.042,.041,CCCO,  opt feb13,,,.041,,1500,.041,.042,,,,,,,,,
.20,.11,,,CNO,Conto Res,,,.11,,,,,,,,,,-.36,,,
.10,.027,.061,.058,CVG,Convergent Min,,,.058,-.2,5034,.057,.064,,,,,,-.51,,,
.46,.305,.46,.43,COE,Cooper Energy,,4628,.46,+3,26358,.455,.46,,,,.39,,-3.50,,,
.039,.013,.019,.017,CRJ,Copper Range,,,.019,+.2,21093,.019,.02,,,,,,-.24,,,
.023,.003,,,CRJO,  opt dec12,,,.005,,,,,,,,,,,,,
.055,.011,.055,.05,CSE,Copper Strike,,,.054,+.4,2524,.052,.054,,,,,,-.91,,,
.15,.043,.059,.058,COY,Coppermoly,,,.059,+.2,316,.058,.059,,,,,,-1.05,,,
.25,.061,.094,.092,CZN,Corazon Min,,,.094,+.2,737,.092,.097,,,,,,-4.13,,,
.105,.015,,,CZNO,  opt apr13,,,.028,,,,,,,,,,,,,
.25,.05,.085,.085,CXO,Core Exploration,,,.085,,127,.085,.10,,,,,,,,,
.21,.105,.155,.145,CRC,Cortona Res,,,.15,-.5,10738,.145,.155,,,,,,-1.57,,,
.105,.019,.081,.075,CGM,Cougar Metals,,,.081,+.3,18514,.081,.082,,,,,,.77,10.5,,
.80,.58,.69,.65,CCJ,County Coal,,,.69,+3,231,.625,.69,,,,,,,,,
.41,.14,,,CVE,Cove Res,,,.14,,,,,,,,,,,,,
.20,.016,,,CVEO,  opt jan14,,,.021,,,,,,,,,,,,,
.305,.11,.135,.13,CVY,Coventry Res,20c,,.13,,913,.13,.14,,,,,,-.98,,,
.095,.025,.094,.093,CZR,Coziron Res,,,.094,,2500,.092,.094,,,,,,-.40,,,
.25,.18,.20,.20,CXX,Cradle Res,,,.20,,50,.19,.21,,,,,,,,,
.25,.115,.115,.115,CRQ,Credo Res,,,.115,,100,.12,.14,,,,,,,,,
.11,.028,.056,.056,CRE,Crescent Gold,,,.056,,300,.045,.057,,,,,,-5.98,,,
.30,.071,.078,.078,CUX,Crossland Uranium,,,.078,+.2,306,.076,.08,,,,,,-.94,,,
1.50,.70,1.00,.95,CAS,Crusader Res,,,1.00,+6,5982,.97,1.05,,,,,,-10.68,,,
4.33,2.72,3.52,3.45,CDU,CuDECO,,,3.50,-2,3120,3.49,3.50,,,,,,-2.50,,,
.36,.19,.285,.265,CUE,Cue Energy Resources,,4947,.285,+3,27672,.275,.285,,,,.17,,2.70,10.6,,
.048,.023,,,CUL,Cullen Res,,4141,.034,,,,,,,,,,-.27,,,
.24,.056,,,CUY,Curnamona Energy,,,.07,,,.051,.115,,,,,,-1.16,,,
.07,.02,,,CUYO,  opt nov13,,,.02,,,,,,,,,,,,,
.65,.225,.29,.27,DAU,Dampier Gold,,,.27,-2,570,.27,.295,,,,,,-13.20,,,
1.157,.35,.45,.43,DTE,Dart Energy,,,.435,-1.5,29770,.43,.435,,,,,,.53,82.1,,
.185,.045,.125,.12,DTM,Dart Min,,,.125,-.5,1240,.125,.13,,,,,,-.51,,,
.063,.018,.02,.019,DEG,De Grey Min,20c,4293,.02,,13518,.019,.021,,,,,,-.90,,,
.355,.11,.125,.12,DYL,Deep Yellow,25c,4122,.12,,6620,.12,.125,,,,,,-.32,,,
.98,.55,.66,.66,DSB,Delta SBD,,,.66,-2,250,.655,.675,3.60,f,3.24,.43,5.45,11.68,5.7,,
.26,.12,,,DMI,Dempsey Min,,,.16,,,,,,,,,,,,,
.135,.047,.052,.05,DSN,Desert Mines & Metals,,,.05,,4295,.05,.06,,,,,,-2.55,,,
.20,.07,.099,.096,DGR,D'aguilar Gold,,5435,.097,-.3,2810,.097,.10,,,,,,-1.20,,,
.135,.057,.084,.082,DRX,Diatreme Res,,,.082,-.2,2250,.082,.085,,,,,,-1.23,,,
.055,.015,.016,.016,DRXO,  opt sep13,,,.016,-.1,1000,.016,.02,,,,,,,,,
1.685,.95,1.67,1.62,DML,Discovery Metals,,,1.645,+1.5,10857,1.645,1.665,,,,,,-3.56,,,
.215,.19,,,DIS,Discovery Res,,,.21,,,,,,,,,,,,,
1.64,.615,1.43,1.355,DRM,Doray Minerals,,,1.355,-9.5,1228,1.355,1.385,,,,,,-2.90,,,
.30,.13,.14,.13,DUO,Dourado Res,,,.14,-.5,1820,.135,.14,,,,,,-2.24,,,
.125,.03,.037,.033,DUOO,  opt nov14,,,.033,-.6,2550,.033,.034,,,,,,,,,
.25,.07,,,DLE,Dragon Energy,,,.115,,,,,,,,,,-.93,,,
.02,.011,,,DLEO,  opt nov14,,,.011,,,,,,,,,,,,,
1.70,1.06,1.17,1.15,DRA,Dragon Min,25c,4196,1.17,-2,679,1.16,1.18,,,,.93,,25.79,4.5,,
.52,.255,.515,.515,DMG,Dragon Mountain Gold,,,.515,,7052,.515,.52,,,,,,-1.05,,,
.73,.20,.30,.30,DRK,Drake Res,,,.30,,350,.285,.30,,,,,,-2.56,,,
.285,.12,.125,.12,DTQ,Drill Torque,,,.12,-.5,3071,.12,.135,,,,,,,,,
.11,.015,.022,.022,DTQO,  opt aug16,,,.022,,50,.021,.03,,,,,,,,,
1.195,.37,1.195,1.145,DLS,Drillsearch Energy,25c,4189,1.185,+3.5,60694,1.175,1.195,,,,.36,,-2.67,,,
.09,.02,,,DGO,Drummond Gold,,,.025,,,.013,.027,,,,,,-1.39,,,
.32,.13,,,DMA,Dynasty Metals,,,.13,,,,,,,,,,-3.99,,,
.06,.014,.025,.023,ENL,Eagle Nickel,,,.025,+.8,2062,.02,.025,,,,,,-2.26,,,
.011,.001,,,ENLO,  opt jul12,,,.001,,,,,,,,,,,,,
.013,.004,,,ENLOA,  opt dec15,,,.004,,,.001,.009,,,,,,,,,
.095,.02,.033,.032,EHR,Earth Heat Res cdi,,,.032,-.2,7527,.032,.034,,,,,,-.28,,,
.33,.08,.085,.085,EAF,East Africa Res,,,.085,-1.5,190,.09,.099,,,,,,-2.05,,,
.12,.03,.035,.034,ECM,East Coast Min,10c,4200,.035,-.3,1492,.035,.04,,,,,,-1.51,,,
.735,.16,.205,.19,EER,East Energy Res,,,.205,+2,11266,.195,.205,,,,,,-.35,,,
.20,.08,,,EFE,Eastern Iron,,,.115,,,.085,.105,,,,,,-1.64,,,
.30,.064,.07,.07,EAR,Echo Res,,,.07,,650,.062,.07,,,,,,-1.95,,,
.22,.05,,,EUL,Eclipse Uranium,,,.072,,,,,,,,,,,,,
.01,.01,,,EULO,  opt may14,,,.01,,,,,,,,,,,,,
.189,.035,.037,.036,EDE,Eden Energy,,,.036,-.3,559,.037,.039,,,,,,-4.08,,,
.048,.005,,,EDEO,  opt jun14,,,.007,,,.005,.007,,,,,,,,,
20.55,12.59,14.00,13.36,EAU,Eldorado Gold cdi,,,13.50,-48,39,13.50,14.39,12.20,,2.81,,.90,34.34,39.3,,
.017,.001,.001,.001,EDM,Eldore Min,,,.001,,54000,.001,.002,,,,,,-.33,,,
.005,.001,,,EDMOA,  opt dec12,,,.001,,,,,,,,,,,,,
3.00,.97,1.365,1.295,ELM,Elemental Min,,,1.30,-6,2449,1.30,1.35,,,,,,-9.48,,,
.41,.073,.16,.14,ELT,Elementos,,,.14,-.5,460,.14,.145,,,,,,-4.97,,,
.18,.03,.034,.033,EXR,Elixir Pet,,,.033,-.4,1485,.033,.039,,,,,,-1.78,,,
.38,.14,.155,.155,ELK,Elk Petroleum,,,.155,-1.5,168,.155,.17,,,,,,-2.23,,,
.062,.018,.03,.03,EMR,Emerald Oil & Gas,20c,,.03,,637,.025,.029,,,,,,-1.00,,,
.03,.003,,,EMRO,  opt aug12,,,.004,,,.002,.005,,,,,,,,,
.198,.026,.037,.033,EMG,Emergent Res,,,.033,-.5,6280,.033,.038,,,,,,-2.00,,,
.305,.09,.25,.23,ERM,Emmerson Res,,,.25,+2.5,11488,.24,.25,,,,,,-.75,,,
.19,.095,.125,.115,EEG,Empire Energy,20c,,.12,-.5,5122,.12,.125,,,,,,8.29,1.4,,
.048,.014,.02,.019,EGO,Empire Oil & Gas,20c,3563,.019,,33639,.019,.02,,,,,,-.06,,,
.11,.045,.051,.05,ERL,Empire Res,,,.05,-.1,1410,.048,.05,,,,,,-1.65,,,
.125,.054,.115,.085,EMU,Emu Nickel,,,.115,+3.5,19637,.105,.115,,,,,,-.79,,,
1.15,.40,.48,.44,ENR,Encounter Res,,,.44,-3,888,.44,.48,,,,,,-5.20,,,
2.65,2.17,2.43,2.39,EVR,Endeavour Min cdi,,,2.41,-1,623,2.41,2.42,,,,,,,,,
.65,.26,.54,.485,EOC,Endocoal,,,.485,-2.5,5980,.485,.49,,,,,,-1.50,,,
.33,.045,,,EMX,Energia Minerals,,,.055,,,,,,,,,,-5.23,,,
.295,.076,,,EMA,Energy & Minerals,,,.083,,,,,,,,,,-1.28,,,
.81,.245,,,EME,Energy Metals,,,.34,,,,,,,,,,-.08,,,
7.68,1.135,1.36,1.32,ERA,Energy Res,20c,4214,1.35,+4.5,14132,1.35,1.36,,,,,,-29.67,,,
.76,.37,.68,.665,EWC,Energy World Corp,,5116,.675,,9411,.67,.68,,,,,,1.62,41.7,,
.345,.15,,,ENK,ENK PLC cdi,,,.155,,,.16,.18,,,,,,-8.40,,,
.195,.084,.095,.092,ETE,Entek Energy,,,.092,-.3,8844,.092,.094,,,,,,-4.70,,,
.25,.13,.16,.15,ENT,Enterprise Metals,,,.155,,2002,.15,.155,,,,,,-2.42,,,
.06,.008,.008,.008,ENTO,  opt jun12,,,.008,,592,.008,.008,,,,,,,,,
.27,.105,,,EPC,Epic Res,,,.105,,,.115,.145,,,,,,-.50,,,
.26,.099,.26,.24,EQU,Equator Resources,,,.24,+1,13350,.235,.26,,,,,,-5.39,,,
.055,.023,.055,.055,EQUO,  opt jun13,,,.055,+.6,83,.056,.055,,,,,,,,,
4.05,1.48,2.41,2.30,EQX,Equatorial Res,20c,4090,2.30,-9,1472,2.25,2.30,,,,,,-8.02,,,
.040,.011,.012,.011,ERO,ERO Min,,,.012,-.2,3887,.012,.015,,,,,,-4.94,,,
.013,.001,.003,.003,EROO,  opt sep12,,,.003,+.2,5000,.002,.004,,,,,,,,,
.26,.078,,,ERN,Erongo Energy,,,.08,,,.082,.09,,,,,,-5.80,,,
.15,.04,,,ERNO,  opt jun13,,,.04,,,,,,,,,,,,,
.087,.034,.04,.04,ESM,Esperance Min,,,.04,-3.5,350,.041,.074,,,,,,-.59,,,
178.24,131.05,157.15,156.18,GOLD,ETFS Physical Gold,,5147,156.79,+202,108,156.58,157.50,,,,,,63.17,248.2,,
.455,.16,.28,.27,EKA,Eureka Energy,,,.27,-1,1532,.26,.27,,,,,,.51,52.9,,
.25,.15,,,EUG,Eurogold,20c,4318,.17,,,.175,.19,,,,,,-2.02,,,
.45,.21,.24,.24,EPG,European Gas,20c,,.24,-.5,300,.225,.245,,,,,,.36,66.7,,
.032,.008,.031,.03,EDS,Every Day Mine Serv,,,.03,-.1,983,.03,.031,,,,.02,,-4.20,,,
2.07,1.216,1.93,1.88,EVN,Evolution Min,,,1.90,+2,32592,1.885,1.92,,,,,,-1.37,,,
.25,.11,,,ERD,Exalt Res,,,.17,,,,,,,,,,,,,
.11,.02,,,ERDO,  opt dec15,,,.027,,,,,,,,,,,,,
.003,.001,.002,.002,EXM,Excalibur Min,20c,,.002,+.1,3000,.001,.002,,,,,,-.04,,,
.001,.001,,,EXMOA,  opt dec12,,,.001,,,,,,,,,,,,,
.15,.036,,,EXG,Excelsior Gold,,,.14,,,,,,,,,,-.39,,,
.394,.175,.21,.20,EXS,Exco Res,20c,5828,.205,,5511,.20,.205,,f,,,,38.94,.5,,
.25,.082,.19,.18,EXE,Exoma Energy,,,.18,-.5,5439,.18,.185,,,,,,-1.40,,,
.15,.029,.085,.085,EXEOA,  opt sep12,,,.085,-.5,2029,.08,.085,,,,,,,,,
.20,.05,,,EXC,Exterra Res,,,.052,,,,,,,,,,,,,
10.80,5.90,8.61,8.58,EXT,Extract Res,20c,3614,8.59,-1,3400,8.59,8.60,,,,,,-22.39,,,
.079,.031,.032,.032,FAS,Fairstar Res,,,.032,,12000,.032,.033,,,,,,-1.42,,,
.006,.004,.006,.004,FASO,  opt aug14,,,.004,-.2,4872,.004,.03,,,,,,,,,
.17,.042,.065,.065,FCN,Falcon Minerals,20c,4011,.065,+.1,18,.065,.067,,,,,,-1.31,,,
.16,.024,.029,.028,FAR,FAR,,4219,.028,-.2,29769,.028,.029,,,,,,-.93,,,
.265,.046,.047,.046,FEL,Fe Ltd,,,.046,-.4,300,.049,.06,,,,,,-3.99,,,
.34,.26,.26,.26,FEO,FeOre,,,.26,-2,80,.26,.28,,,,,,,,,
.20,.043,.064,.062,FWL,Ferrowest,,,.062,+.2,1800,.06,.063,,,,,,-1.87,,,
.06,.01,,,FWLOA,  opt jun12,,,.01,,,,,,,,,,,,,
.285,.049,,,FCR,Ferrum Crescent,,,.07,,,.055,.058,,,,,,-3.32,,,
.04,.025,,,FCRO,  opt dec13,,,.028,,,.013,.038,,,,,,,,,
.51,.32,.44,.43,FND,Finders Res,,,.44,+1.5,5675,.435,.44,,,,,,-4.11,,,
.026,.007,.008,.007,FSE,Firestone Energy,,,.007,,1680,.007,.008,,,,,,-.19,,,
.006,.002,,,FSEO,  opt may14,,,.002,,,,,,,,,,,,,
.24,.14,,,FIE,Firestrike Res,,,.15,,,,,,,,,,,,,
.075,.025,,,FIS,Fission Energy,,,.042,,,.03,.04,,,,,,-.21,,,
.32,.11,,,FRY,Fitzroy Res,,,.125,,,.10,.125,,,,,,-6.43,,,
.295,.10,.295,.29,FMS,Flinders Mines,20c,,.29,,129920,.29,.295,,,,,,-.44,,,
.105,.05,.054,.052,FML,Focus Minerals,,,.054,+.2,104739,.053,.054,,,,,,.26,20.8,,
1.55,.29,.385,.38,FRG,Forge Res,,,.38,,250,.38,.40,,,,,,-8.70,,,
1.35,.20,.20,.20,FRGO,  opt jul14,,,.20,,250,.20,.90,,,,,,,,,
.265,.13,.215,.215,FRC,Forte Cons,,,.215,,1000,.18,.20,,,,,,,,,
.08,.045,,,FRCO,  opt apr14,,,.045,,,.01,.053,,,,,,,,,
.15,.023,.065,.06,FTE,Forte Energy,,,.063,+.3,2121,.063,.067,,,,,,-.39,,,
6.99,3.95,5.47,5.25,FMG,Fortescue Metals Grp,,4577,5.43,+17,276938,5.43,5.45,7.00,f,4.37,.73,1.29,30.60,17.7,,
.12,.043,,,FXR,Fox Res,,5058,.068,,190,.07,.071,,,,,,-2.26,,,
.42,.089,.105,.105,FNT,Frontier Res,,,.105,+.5,1497,.10,.105,,,,,,-1.80,,,
.15,.04,,,FYI,FYI Resources,20c,,.04,,,,,,,,,,-2.10,,,
.04,.001,,,FYIO,  opt jun12,,,.001,,,,,,,,,,,,,
1.61,.56,.86,.845,GXY,Galaxy Res,,,.85,-.5,2293,.845,.86,,,,,,-49.61,,,
.30,.14,.175,.175,GLL,Galilee Energy,,,.175,-.5,1181,.17,.175,,,,,,14.10,1.2,,
.087,.04,.043,.042,GGX,Gas2Grid,,,.042,-.1,6075,.041,.042,,,,,,-.76,,,
.33,.095,.305,.265,GCY,Gascoyne Res,,,.275,+2.5,5762,.27,.275,,,,,,-.57,,,
.042,.025,,,GML,Gateway Min,25c,4261,.035,,41,.028,.035,,,,,,-.32,,,
.072,.01,,,GBX,GB Energy,,,.014,,,,,,,,,,-.56,,,
.025,.014,,,GBM,GBM Gold,,,.02,,,,,,,,,,-.92,,,
.008,.003,,,GBMOA,  opt mar12,,,.003,,,,,,,,,,,,,
.135,.051,.13,.12,GBZ,GBM Resources,,,.125,-.5,4172,.12,.13,,,,,,-.63,,,
.042,.015,.031,.031,GBZOA,  opt jun13,,,.031,+.1,2000,.026,.031,,,,,,,,,
.275,.038,.115,.11,GMM,General Min Corp,,,.11,-1,4497,.105,.11,,,,,,-2.79,,,
.38,.07,.17,.17,GMD,Genesis Minerals,,,.17,,500,.17,.185,,,,,,-4.20,,,
.17,.03,,,GES,Genesis Res,,,.03,,,,,,,,,,-1.06,,,
.38,.15,,,GPR,Geopacific Res,,,.22,,,,,,,,.28,,-1.13,,,
.43,.16,,,GGB,GGG Resources cdi,,,.23,,,.175,.24,,,,,,-.48,,,
1.231,.455,.70,.68,GBG,Gindalbie Metals,20c,4231,.685,-.5,34033,.685,.69,,,,,,1.54,44.5,,
.049,.014,.026,.022,GIP,Gippsland,50c,4249,.026,+.3,56201,.026,.027,,,,,,-.43,,,
.62,.11,,,GLA,Gladiator Res,,,.11,,,,,,,,,,-.52,,,
.03,.008,,,GLN,Gleneagle Gold,,5413,.01,,,,,,,,,,,,,
.085,.029,.035,.035,GSC,Global Geoscience,,,.035,-.3,2000,.034,.035,,,,,,-.60,,,
.025,.001,,,GSCO,  opt aug12,,,.003,,,.003,.004,,,,,,,,,
.061,.03,,,GGH,Global Gold Hldgs,,,.03,,,,,,,,.09,,.15,20.0,,
.043,.01,.013,.013,GXN,Global Metals Expl,,,.013,-.1,550,.012,.013,,,,,,-1.05,,,
.01,.002,,,GXNCA,  ctg,,,,,,,,,,,,,,,,
.01,.001,,,GXNOA,  opt jun12,,,.001,,,,,,,,,,,,,
.006,.004,,,GXNOB,  opt nov15,,,.006,,,,,,,,,,,,,
.40,.15,,,GBP,Global Petroleum,,4409,.19,,,,,,,,,,-.90,,,
.087,.009,.014,.012,GRM,Global Res Corp,,,.014,+.1,5020,.012,.014,,,,,,-2.80,,,
.004,.002,,,GRMO,  opt aug13,,,.002,,,,,,,,,,,,,
.355,.13,.175,.175,GBE,Globe Metals & Mining,,,.175,,1949,.17,.175,,,,,,-2.70,,,
.33,.15,.25,.245,GLY,Glory Res,,,.245,,850,.245,.25,,,,,,,,,
13.005,6.17,8.36,8.30,GCL,Gloucester Coal,20c,4383,8.33,+1,2982,8.30,8.34,,,,6.62,,38.30,21.7,,
.148,.06,.07,.07,GME,GME Resources,60c,4258,.07,,90,.069,.071,,,,,,-.19,,,
.057,.016,.018,.017,GOA,Gold Anomaly,,4780,.018,+.1,75167,.017,.018,,,,,,-.47,,,
.03,.002,.003,.002,GOAOA,  opt jun12,,,.002,-.1,8000,.002,.003,,,,,,,,,
.555,.295,.49,.48,GDO,Gold One Int'l,20c,,.49,,57,.48,.49,,,,,,3.62,13.5,,
.19,.045,.07,.07,GDOO,  opt oct12,,,.07,,60,.07,.105,,,,,,,,,
.84,.29,.45,.42,GOR,Gold Road Res,,,.445,+3.5,38245,.44,.445,,,,,,-1.21,,,
.026,.008,.011,.011,GCR,Golden Cross Res,,4948,.011,-.1,27816,.01,.011,,,,,,-.17,,,
.16,.055,.058,.058,GED,Golden Deeps,$5,4238,.058,+.1,120,.058,.095,,,,,,2.90,2.0,,
.028,.007,.022,.021,GGP,Golden Gate Pet,20c,4144,.021,-.1,233171,.021,.022,,,,,,-.61,,,
.005,.001,.001,.001,GGPO,  opt aug12,,4778,.001,-.1,101000,.001,.002,,,,,,,,,
.245,.095,.185,.175,GMR,Golden Rim Res,25c,,.185,+1,14646,.18,.185,,,,,,-3.41,,,
.023,.008,.012,.011,GDN,Golden State Res,,5014,.012,,54808,.012,.013,,,,,,.49,2.4,,
.013,.003,,,GDNO,  opt jan15,,4662,.004,,,,,,,,,,,,,
.82,.30,.35,.34,GWR,Golden West Res,,,.35,+1,2341,.35,.37,,,,,,-2.17,,,
.23,.10,.105,.10,GMX,Goldminex Res,,,.10,-.5,269,.10,.12,,,,,,-1.97,,,
.18,.16,.175,.175,GPH,Goldphyre Res,,,.175,-.5,240,.15,.18,,,,,,,,,
.067,.019,.026,.026,GSE,Goldsearch,25c,4274,.026,+.2,380,.023,.025,,,,,,-.18,,,
.012,.003,.003,.003,GDA,Gondwana Res,20c,4234,.003,,90,.003,.004,,,,,,-.40,,,
.006,.001,,,GDAOB,  opt jun13,,,.001,,,,,,,,,,,,,
.009,.003,.004,.003,GGE,Grand Gulf Energy,20c,,.004,,25000,.003,.004,,,,,,-.35,,,
.003,.001,,,GGEO,  opt jun13,,,.001,,,,,,,,,,,,,
.85,.37,.62,.60,GRR,Grange Res,,5149,.615,,11739,.61,.62,2.00,,1.73,.49,3.25,3.45,17.8,,
.55,.24,.265,.26,GTE,Great Western Expl,,,.265,+.5,890,.265,.27,,,,,,-2.18,,,
.245,.03,.031,.031,GTEO,  opt jun12,,,.031,+.1,1000,.03,.035,,,,,,,,,
.028,.005,,,GRK,Green Rock Energy,,,.005,,,,,,,,,,-.64,,,
.006,.001,,,GRKO,  opt mar13,,,.001,,,,,,,,,,,,,
.149,.048,.06,.06,GER,Greenearth Energy,,,.06,,100,.06,.065,,,,,,-3.63,,,
1.41,.41,.57,.56,GGG,Greenland Min & Energy,,,.565,,2232,.56,.565,,,,,,-3.20,,,
.09,.03,,,GPP,Greenpower Energy,,,.046,,,,,,,,,,-9.74,,,
.23,.09,,,GRV,Greenvale Min,20c,4272,.10,,,,,,,,,,-1.18,,,
.06,.005,,,GRVCA,  ctg,20c,4273,.008,,,,,,,,,,,,,
2.12,1.11,1.345,1.32,GRY,Gryphon Minerals,,,1.335,+2.5,13331,1.32,1.345,,,,,,-3.20,,,
.11,.05,,,GTR,GTI Res,,,.05,,,,,,,,,,-1.37,,,
1.365,.62,.865,.845,GUF,Guildford Coal,,,.85,,9030,.84,.88,,,,,,-1.23,,,
.83,.175,.19,.175,GNM,Gujarat NRE Coal,,,.19,+1,6646,.18,.185,,,,.01,,-1.00,,,
.089,.014,,,GLF,Gulf Industrials,,,.015,,,,,,,,,,-2.37,,,
.007,.001,.004,.004,GLFO,  opt dec12,,,.004,-.3,1489,.001,.004,,,,,,,,,
.041,.001,,,GLFOB,  opt mar13,,,.003,,,,,,,,,,,,,
.053,.012,.017,.017,GLM,Gulf Mines,,,.017,,297,.016,.017,,,,,,-4.18,,,
.005,.001,,,GLMO,  opt jan13,,,.001,,,,,,,,,,,,,
.215,.05,,,GUL,Gullewa,,5180,.095,,,.073,.086,,,,,,-1.38,,,
.30,.105,.205,.205,GUN,Gunson Res,20c,7593,.205,,69,.20,.205,,,,,,-.66,,,
.479,.083,,,HHM,Hampton Hill Min,20c,4292,.09,,,,,,,,,,-.92,,,
.265,.097,,,HNR,Hannans Reward,,,.12,,,,,,,,,,-1.40,,,
.165,.086,,,HAO,Haoma Min,25c,4286,.12,,,,,,,,-.24,,-3.96,,,
.645,.16,.35,.345,HAR,Haranga Res,,,.35,+1,832,.345,.35,,,,,,-.90,,,
.415,.10,.16,.135,HAS,Hastings Rare Metals,,,.135,+1.5,11974,.135,.15,,,,,,-11.22,,,
.77,.41,.665,.66,HAV,Havilah Res,20c,5035,.665,+.5,206,.62,.665,,,,,,-3.10,,,
.39,.15,,,HAVO,  opt oct13,,,.23,,,.185,.30,,,,,,,,,
.51,.12,.15,.135,HOG,Hawkley Oil & Gas,,,.15,+2,9811,.145,.15,,,,,,-.62,,,
.027,.007,.015,.012,HAW,Hawthorn Res,25c,,.014,+.2,517237,.013,.014,,,,,,-.10,,,
.005,.001,,,HAWO,  opt apr12,,,.001,,,,,,,,,,,,,
.009,.001,,,HAWOB,  opt feb13,,,.003,,,.002,.003,,,,,,,,,
.25,.10,.11,.105,HAZ,Hazelwood Res,,,.11,+1,460,.10,.11,,,,,,-2.71,,,
.205,.10,,,HSK,Heemskirk Cons,,,.115,,,,,,,,.19,,-2.17,,,
.135,.055,.065,.065,HLX,Helix Res,25c,4297,.065,,124,.065,.067,,,,,,-.48,,,
.40,.12,.12,.12,HEM,Hemisphere Res,,,.12,-1,601,.12,.13,,,,,,-5.90,,,
.022,.01,.011,.011,HTM,Heritage Gold NZ,,4301,.011,+.1,1300,.011,.012,,,,,,-.21,,,
.24,.145,.17,.165,HRR,Heron Res,,5048,.17,+1,3000,.16,.17,,,,,,-5.66,,,
.30,.25,.28,.25,HFR,Highfield Res,,,.28,-2,1000,.25,.32,,,,,,,,,
.44,.125,.155,.15,HIG,Highlands Pacific,40c,5338,.155,+.5,304,.15,.155,,,,,,1.25,12.4,,
.079,.022,.029,.026,HEG,Hill End Gold,,4150,.026,-.2,6804,.025,.028,,,,,,-.60,,,
.022,.001,,,HEGO,  opt feb12,,4081,.001,,,,,,,,,,,,,
.015,.008,,,HEGOA,  opt may14,,,.012,,,,,,,,,,,,,
.36,.175,.245,.235,HGO,Hillgrove Res,,4291,.245,+1,66734,.24,.245,,,,,,-1.95,,,
.52,.155,.265,.265,HDG,Hodges Res,,,.265,-1.5,150,.265,.275,,,,,,-2.95,,,
.425,.165,.275,.265,HZN,Horizon Oil,20c,4909,.27,+.5,24464,.27,.275,,,,.24,,2.88,9.4,,
.63,.135,.265,.245,HOR,Horseshoe Metals,,,.265,+2,5652,.265,.27,,,,,,-1.05,,,
.40,.05,.065,.065,HORO,  opt jun12,,,.065,+.9,30,.066,.079,,,,,,,,,
.85,.41,.71,.67,HCH,Hot Chili,,,.71,+3,5537,.705,.71,,,,,,-8.11,,,
.07,.022,.052,.051,HRL,Hot Rock,,,.052,+.1,4275,.051,.053,,,,,,-1.21,,,
.48,.23,.305,.305,HRS,Hudson Res,,5433,.305,+1.5,150,.28,.31,,,,.20,,-1.23,,,
.33,.12,.195,.18,ICN,Icon Energy,,5501,.185,-.5,12722,.185,.19,,,,,,-1.32,,,
.305,.11,.14,.14,IDM,IDM International,,,.14,,1000,.14,.145,,,,,,-2.40,,,
.084,.01,,,IDMO,  opt jun13,,,.01,,,,,,,,,,,,,
.26,.155,.24,.215,IKW,Ikwezi Mining,,,.23,+2,30345,.23,.235,,,,,,,,,
19.46,9.11,18.30,17.80,ILU,Iluka Res,50c,4332,18.20,+41,23857,17.99,18.28,28.00,,1.61,2.91,1.54,45.20,40.3,,
.635,.225,.365,.325,IMA,Image Res,20c,4378,.365,+1.5,890,.325,.365,,,,,,-5.20,,,
.17,.055,,,IPT,Impact Minerals,,,.06,,,,,,,,,,.27,22.2,,
.77,.27,.29,.29,IXR,IMX Res,50c,,.29,+.5,224,.285,.29,,,,,,3.10,9.4,,
.45,.18,.20,.20,IOG,Incremental Oil & Gas,,,.20,,50,.18,.20,,,,.10,,.31,64.5,,
7.40,3.58,4.33,4.20,IGO,Independence Grp,,4990,4.33,+9,4638,4.31,4.35,7.00,f,.56,4.47,1.62,3.89,111.3,,
.02,.006,.006,.006,IRL,India Res,,,.006,,4785,.006,.007,,,,,,-.65,,,
.75,.205,.315,.315,IDO,Indo Mines,20c,,.315,-.5,294,.315,.32,,,,,,-10.20,,,
.395,.10,.16,.155,IDC,Indochine Min,,,.155,,4193,.155,.16,,,,,,-1.48,,,
.711,.245,.42,.395,IRN,Indophil Res,,2278,.41,+1.5,18016,.39,.415,,,,,,-.92,,,
.092,.023,,,IGS,Int'l Goldfields,,,.03,,,,,,,,,,-3.78,,,
.036,.012,.018,.018,INL,Intec,20c,5169,.018,,1072,.015,.018,,,,.04,,.83,2.2,,
.64,.375,.605,.59,IGR,Integra Min,20c,,.605,+1,21169,.595,.605,,,,,,2.45,24.7,,
.017,.004,,,IRG,Integrated Res,,,.004,,,,,,,,,,-.05,,,
.20,.06,,,IZM,Intercept Minerals,,,.06,,,,,,,,,,-2.09,,,
.044,.02,,,ITT,InterMet Res,,,.043,,,.017,.04,,,,,,-2.33,,,
.175,.096,,,IRC,Intermin Res,20c,4314,.125,,,.12,.125,,,,,,5.99,2.1,,
.04,.01,,,IRCO,  opt may12,,,.01,,,,,,,,,,,,,
.425,.18,.355,.34,ICX,International Coal,,,.35,+2,2934,.34,.35,,,,,,,,,
.585,.25,.33,.33,IEC,Intra Energy,,,.33,,200,.325,.34,,,,,,-4.50,,,
2.40,.82,1.345,1.305,IAU,Intrepid Mines,20c,,1.325,+1.5,18861,1.325,1.33,,,,,,-1.99,,,
