Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4439.4 at 16:38 25/6/2010  Report at 19:05 Friday 25/6/2010. Processed 20:59 Sunday 27/6/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Bravura Solutions,BVA,0.10,-,0.10,0.105,10750,0.105,0.10,0.11,0.10,0.273,0.085,-,,-,-0.06,-,-1.97,-,-0.5,-4.76,
Byte Power Grp,BPG,0.002,-,0.002,0.003,50000,0.002,0.002,0.003,0.002,0.017,0.002,-,,-,-,-,-0.37,-,-0.1,-33.33,
Carsales Com Ltd,CRZ,4.95,7,4.75,5.00,5635,4.99,4.83,5.05,4.78,5.86,3.56,6.6,f,1.24,0.01,1.33,8.2,60.4,-8.0,-1.59,
CCK Financial,CCK,0.10,-,-,-,-,-,-,0.10,0.10,0.21,0.08,-,,-,0.02,-,-0.23,-,-,-,
Comops Ltd,COM,0.06,-,-,-,-,-,-,0.06,0.055,0.185,0.05,-,,-,0.03,-,1.7,3.5,0.8,15.38,
Computershare Ltd,CPU,10.83,-34,10.73,11.00,19374,11.03,10.73,11.68,10.73,12.90,8.48,25,p,2.27,-1.54,2.31,56.84,19.1,-67.0,-5.83,
Corum Grp Ltd,COO,0.022,0.1,-,-,-,-,-,0.022,0.021,0.053,0.01,-,,-,-0.05,-,-5.37,-,-,-,
CPT Global Ltd,CGO,0.56,-8,0.59,0.64,190,0.56,0.56,0.64,0.56,1.02,0.43,3,,0.25,0.16,5.36,0.74,75.7,-8.0,-12.5,
CSG Ltd,CSV,1.975,-0.5,1.95,1.99,1180,1.99,1.95,1.995,1.915,2.30,0.805,5,f,2.77,0.05,2.53,13.85,14.3,3.5,1.8,
Customers Ltd,CUS,2.75,3,2.70,2.75,1302,2.80,2.71,2.94,2.71,3.154,1.987,-,,-,0.26,-,18.4,14.9,-18.0,-6.14,
Data#3 Ltd,DTL,8.20,15,8.05,8.20,43,8.23,8.05,8.24,8.05,9.30,5.51,53,f,1.29,1.17,6.46,68.29,12.0,10.0,1.23,
Datamotion Asia,DMN,0.001,-,-,-,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-0.15,-,-,-,
  opt may13,DMNOA,0.001,-,-,-,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.035,0.14,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.05,-,-3.41,-,-,-,
DWS Advanced,DWS,1.44,-1,1.44,1.45,1201,1.46,1.44,1.50,1.395,1.85,0.705,11,f,1.23,0.20,7.64,13.52,10.7,6.0,4.35,
E-Com Multi Ltd,ECE,0.009,-,-,-,-,-,-,0.009,0.007,0.012,0.001,-,,-,-,-,-0.03,-,-,-,
Empired Ltd,EPD,0.08,-,-,-,-,-,-,0.085,0.08,0.18,0.074,0.75,f,0.68,0.05,9.38,0.51,15.7,-,-,
Energy One Ltd,EOL,0.10,-,-,-,-,-,-,0.11,0.10,0.20,0.07,-,,-,0.16,-,-1.65,-,-1.0,-9.09,
E-Pay Asia Ltd,EPY,0.115,-,-,-,-,-,-,0.115,0.11,0.25,0.11,-,,-,0.36,-,2.97,3.9,0.5,4.55,
eServGlobal Ltd,ESV,0.555,-0.5,0.56,0.575,2830,0.555,0.555,0.58,0.555,0.65,0.39,-,,-,0.16,-,-26.6,-,-1.5,-2.63,
Ezenet Ltd,EZE,0.023,0.1,-,-,-,-,-,0.028,0.021,0.052,0.019,-,,-,0.03,-,-0.21,-,-0.5,-17.86,
GBST Hldgs,GBT,1.00,-2,-,-,-,-,-,1.05,1.01,1.22,0.59,1.5,,1.38,-0.56,1.50,2.07,48.3,1.0,1.01,
GoConnect Ltd,GCN,0.028,-,-,-,-,-,-,0.028,0.028,0.028,0.009,-,,-,-0.01,-,-0.23,-,0.3,12,
Hansen Tech,HSN,0.565,-0.5,0.565,0.57,64,0.565,0.565,0.57,0.56,0.80,0.40,5,f,1.18,0.11,8.85,5.9,9.6,0.5,0.89,
Ideas Intl,IDE,0.425,-,-,-,-,-,-,0.425,0.42,0.425,0.20,-,,-,0.06,-,7.8,5.4,0.5,1.19,
Infomedia Ltd,IFM,0.275,0.5,0.27,0.275,1866,0.275,0.27,0.275,0.265,0.445,0.235,3.3,,0.95,0.02,12.00,3.12,8.8,-,-,
Integrated Research,IRI,0.42,-2,0.42,0.43,250,0.44,0.42,0.44,0.42,0.544,0.257,4,p,1.15,0.07,9.52,4.61,9.1,-,-,
Intrapower Ltd,IPX,0.17,1.5,-,-,-,-,-,0.185,0.15,0.185,0.097,-,,-,-0.02,-,-10.83,-,1.5,9.68,
IRESS Market Tech,IRE,8.89,-5,8.85,9.00,5725,9.13,8.88,9.30,8.85,9.38,6.55,34,f,1.02,0.75,3.82,34.78,25.6,-21.0,-2.31,
ISS Grp Ltd,ISS,0.15,-,0.145,0.15,722,0.15,0.145,0.155,0.145,0.30,0.145,-,,-,0.09,-,-6.89,-,-0.5,-3.23,
ITX Grp Ltd,ITX,1.10,4,1.10,1.11,121,1.10,1.09,1.165,1.06,1.45,0.60,6.5,f,2.40,0.26,5.91,15.6,7.1,-,-,
Jumbuck Entertain,JMB,0.20,-,-,-,-,-,-,0.21,0.195,0.435,0.175,2.5,f,2.31,0.19,12.50,5.78,3.5,-,-,
Longreach Grp,LRG,0.027,-,0.025,0.03,35,0.027,0.027,0.028,0.027,0.045,0.017,-,,-,0.02,-,0.3,9.0,-0.1,-3.57,
M2M Corp,MCL,0.001,-0.1,0.001,0.002,82,0.001,0.001,0.003,0.001,0.007,0.001,-,,-,-,-,-0.16,-,-0.1,-50,
MDS Financial Grp,MWS,0.023,-,-,-,-,-,-,0.023,0.023,0.03,0.012,-,,-,-,-,-0.01,-,0.2,9.52,
Melbourne IT Ltd,MLB,2.05,-5,2.03,2.10,1875,2.14,2.01,2.19,2.01,2.25,1.52,15,f,1.43,-0.56,7.32,21.42,9.6,-,-,
MGM Wireless Ltd,MWR,0.009,-,-,-,-,-,-,0.01,0.009,0.03,0.007,-,,-,-,-,-0.06,-,-0.1,-10,
  opt nov10,MWRO,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
MobileActive Ltd,MBA,0.019,-0.4,0.017,0.023,12877,0.025,0.019,0.028,0.019,0.062,0.012,-,,-,-,-,0.09,21.1,-0.8,-29.63,
Monteray Grp,MRY,0.01,-,-,-,-,-,-,0.01,0.01,0.025,0.006,-,,-,0.03,-,-0.23,-,-,-,
Mooter Media Ltd,MMZ,0.01,-0.1,0.01,0.011,57926,0.011,0.01,0.012,0.01,0.036,0.001,-,,-,-,-,0.22,4.5,-0.2,-16.67,
Oakton Ltd,OKN,2.45,5,2.45,2.49,1606,2.49,2.40,2.50,2.39,4.30,1.96,4,f,4.98,0.04,1.63,19.9,12.3,-5.0,-2,
Objective Corp,OCL,0.30,-,-,-,-,-,-,0.30,0.30,0.50,0.26,2.1,,1.83,0.04,7.00,3.85,7.8,-,-,
Panorama Synergy,PSY,0.10,-,-,-,-,-,-,0.115,0.10,0.415,0.10,-,,-,-,-,-1.4,-,-1.0,-9.09,
Powerlan Ltd,PWR,0.032,0.1,-,-,-,-,-,0.035,0.031,0.098,0.025,-,,-,-0.26,-,-17.84,-,-0.3,-8.57,
Praemium Ltd,PPS,0.15,1,0.13,0.15,354,0.15,0.14,0.15,0.14,0.215,0.095,-,,-,0.03,-,-6.7,-,-,-,
Prophecy Intl ,PRO,0.42,1,0.41,0.42,248,0.42,0.41,0.42,0.41,0.70,0.36,4.25,,1.36,0.15,10.12,5.79,7.3,1.0,2.44,
Qmastor Ltd,QML,0.215,-,0.21,0.215,820,0.215,0.21,0.25,0.21,0.55,0.19,0.75,,2.04,0.09,3.49,1.53,14.1,-3.0,-12.24,
Razor Risk Tech,RZR,0.027,-,0.02,0.03,-,-,-,0.027,0.027,0.055,0.02,-,,-,0.01,-,0.58,4.7,-,-,
Reckon Ltd,RKN,2.02,-2,2.02,2.03,1872,2.04,2.00,2.09,2.00,2.09,1.07,7,f,1.41,-0.02,3.47,9.9,20.4,-2.0,-0.98,
Redflex Hldgs,RDF,2.33,-,2.32,2.35,462,2.35,2.31,2.42,2.31,2.70,1.50,5,,1.74,0.99,2.15,8.71,26.8,-5.0,-2.1,
RP Data Ltd,RPX,0.89,-1,-,-,-,-,-,0.91,0.87,1.255,0.52,1.5,,2.88,-0.18,1.69,4.32,20.6,2.0,2.3,
Rubik Financial,RFL,0.058,-,-,-,-,-,-,0.058,0.055,0.12,0.055,-,,-,0.08,-,-1.38,-,0.1,1.75,
Senetas Corp,SEN,0.033,-,0.033,0.034,1820,0.034,0.032,0.036,0.032,0.11,0.032,-,,-,0.02,-,0.32,10.3,-0.2,-5.71,
Sirius Corp Ltd,SIU,0.04,-,-,-,-,-,-,0.04,0.04,0.047,0.034,-,,-,-,-,0.1,40.0,-,-,
SMS Management,SMX,5.82,10,5.82,5.83,2315,5.82,5.65,5.85,5.60,7.21,3.52,27.5,f,1.40,0.69,4.73,38.4,15.2,3.0,0.52,
Stratatel Ltd,STE,0.04,-,-,-,-,-,-,0.04,0.04,0.093,0.039,0.38,,0.66,0.01,9.50,0.25,16.0,-,-,
  opt sep11,STEO,0.008,-,-,-,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-,
Synergy Plus Ltd,SNR,0.025,-,0.027,0.032,-,-,-,0.025,0.025,0.059,0.025,-,,-,-0.05,-,0.35,7.1,-,-,
Technology One,TNE,0.82,-0.5,0.82,0.825,3737,0.825,0.81,0.86,0.81,0.96,0.71,4.2,f,1.39,0.13,5.12,5.84,14.0,-3.5,-4.09,
UXC Ltd,UXC,0.445,-2,0.44,0.46,12915,0.46,0.44,0.50,0.44,1.077,0.409,3.5,,2.06,0.02,7.87,7.22,6.2,-3.5,-7.29,
Webfirm Grp Ltd,WFM,0.071,-0.1,0.07,0.071,2705,0.073,0.07,0.082,0.07,0.115,0.029,-,,-,-,-,-2.5,-,-0.8,-10.13,
Webspy Ltd,WSY,0.015,-,0.017,0.024,-,-,-,0.015,0.015,0.032,0.007,-,,-,-,-,-0.79,-,-,-,
World Net Services,WNS,0.039,0.4,0.007,0.04,150,0.039,0.037,0.039,0.03,0.15,0.03,-,,-,-0.03,-,-0.61,-,0.9,30,
Zingmobile Grp cdi,ZMG,0.023,-,-,-,-,-,-,0.023,0.023,0.03,0.014,-,,-,0.01,-,-1.02,-,-,-,
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.026,-,-,-,-,-,-,0.026,0.02,0.05,0.015,-,,-,0.01,-,-2.77,-,-,-,
Adavale Resource,ADD,0.033,-,-,-,-,-,-,0.036,0.03,0.065,0.019,-,,-,0.02,-,-0.96,-,0.3,10,
Ambertech Ltd,AMO,0.42,-,-,-,-,-,-,0.42,0.38,0.63,0.38,5.5,f,1.69,0.61,13.10,9.3,4.5,2.0,5,
Argus Solutions,ASV,0.096,0.1,-,-,-,-,-,0.11,0.095,0.878,0.006,-,,-,-,-,-0.44,-,-0.9,-8.57,
Cellnet Grp,CLT,0.305,0.5,0.305,0.31,98,0.305,0.305,0.305,0.30,0.33,0.25,-,,-,0.40,-,-6.16,-,0.5,1.67,
Codan Ltd,CDA,1.465,-,1.44,1.46,-,-,-,1.47,1.45,1.585,0.615,7,f,1.64,0.12,4.78,11.5,12.7,1.5,1.03,
Digislide Hldgs,DGI,0.15,-,-,-,-,-,-,0.21,0.15,0.80,0.15,-,,-,0.02,-,-9,-,-6.0,-28.57,
Farmworks Aust,FWA,0.11,-1,-,-,-,-,-,0.14,0.12,0.26,0.001,-,,-,0.09,-,-2.42,-,-4.0,-26.67,
Hostech Ltd,HTC,0.017,-0.1,-,-,-,-,-,0.019,0.017,0.045,0.015,-,,-,-,-,-3.22,-,-,-,
iCash Payment Sys,ICP,0.046,-0.1,-,-,-,-,-,0.051,0.046,0.077,0.031,-,,-,0.02,-,0.65,7.1,-0.2,-4.17,
Intermoco Ltd,INT,0.008,-0.1,-,-,-,-,-,0.009,0.008,0.024,0.007,-,,-,-,-,-0.54,-,-,-,
Keycorp Ltd,KYC,0.47,-,0.425,0.52,40,0.47,0.47,0.50,0.47,0.56,0.27,3,f,1.36,0.39,6.38,4.08,11.5,-6.5,-12.15,
Legend Corp,LGD,0.175,-,0.175,0.18,2873,0.175,0.175,0.175,0.175,0.20,0.076,-,,-,0.08,-,2.34,7.5,-,-,
Mikoh Corp,MIK,0.08,0.5,-,-,-,-,-,0.078,0.07,0.15,0.042,-,,-,0.01,-,-1.85,-,1.0,14.29,
Netcomm Ltd,NTC,0.21,-0.5,0.205,0.21,790,0.215,0.21,0.245,0.21,0.52,0.12,1,,3.65,0.10,4.76,3.65,5.8,-3.0,-12.5,
Pienets Ltd,PIE,0.021,-0.2,0.021,0.022,45865,0.022,0.02,0.023,0.02,0.036,0.007,-,,-,-,-,-0.29,-,-0.3,-12.5,
QRSciences Hldgs,QRS,0.042,-0.3,0.042,0.049,810,0.045,0.042,0.045,0.042,0.08,0.023,-,,-,0.08,-,7.26,0.6,-,-,
  opt jun12,QRSOA,0.001,-,-,-,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Scantech Ltd,SCD,0.28,-,-,-,-,-,-,0.28,0.28,0.60,0.20,-,,-,0.32,-,3.56,7.9,4.0,16.67,
Structural Monitor cdi,SMN,0.01,0.1,-,-,-,-,-,0.01,0.009,0.054,0.003,-,,-,-,-,-0.22,-,0.1,11.11,
  opt dec10,SMNO,0.003,-,-,-,-,-,-,0.003,0.003,0.02,0.001,-,,-,-,-,-,-,-,-,
Techniche Ltd,TCN,0.038,0.4,0.035,0.04,3607,0.038,0.033,0.038,0.033,0.083,0.031,-,,-,0.02,-,0.64,5.9,0.4,11.76,
Transol Corp,TNC,0.005,-,-,-,-,-,-,0.005,0.004,0.016,0.004,-,,-,-,-,0.2,2.5,-,-,
  opt may11,TNCOA,0.002,-,-,-,-,-,-,0.002,0.002,0.019,0.001,-,,-,-,-,-,-,-,-,
TSV Hldgs Ltd,TSH,0.12,-,-,-,-,-,-,0.12,0.12,0.16,0.086,-,,-,0.12,-,0.26,46.2,-,-,
TTA Hldgs Ltd,TTA,0.07,-0.5,-,-,-,-,-,0.076,0.075,0.094,0.03,0.6,p,2.82,0.09,8.57,1.69,4.1,-1.0,-12.5,
Wavenet Intl,WAL,0.069,-,-,-,-,-,-,0.069,0.067,0.18,0.06,-,,-,0.14,-,0.57,12.1,0.3,4.55,
Xtek Ltd,XTE,0.029,-0.1,0.025,0.029,597,0.029,0.029,0.03,0.029,0.058,0.024,-,,-,0.03,-,0.59,4.9,-0.1,-3.33,
ZYL Ltd,ZYL,0.02,-,0.02,0.021,311,0.021,0.02,0.022,0.02,0.06,0.016,-,,-,-0.01,-,-1.24,-,-0.2,-9.09,
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.12,0.5,0.115,0.12,1564,0.12,0.115,0.135,0.11,0.28,0.082,-,,-,0.04,-,-5.12,-,-0.5,-4,
Silex Systems,SLX,4.72,-8,4.72,4.74,809,4.74,4.63,5.20,4.63,8.03,4.51,-,,-,0.43,-,-9.7,-,-27.0,-5.41,
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,,
Alexium Int Grp,AJX,0.12,-0.5,0.12,0.14,200,0.13,0.12,0.13,0.12,0.205,0.01,-,,-,-,-,-0.13,-,-,-,
Antaria Ltd,ANO,0.038,-,-,-,-,-,-,0.038,0.038,0.065,0.029,-,,-,0.04,-,1.46,2.6,0.2,5.56,
Incitec Pivot,IPL,2.90,-2,2.89,2.91,93670,2.92,2.86,3.14,2.86,3.83,2.14,4.1,,-,0.27,1.41,-10.2,-,-16.0,-5.23,
Mesa Min Ltd,MAS,0.115,-,0.11,0.12,3381,0.115,0.115,0.12,0.115,0.13,0.024,-,,-,-,-,-0.1,-,0.5,4.55,
Millepede Intl,MPD,0.002,-,0.002,0.008,7039,0.003,0.002,0.004,0.002,0.02,0.002,-,,-,-,-,-0.37,-,-0.2,-50,
  opt mar12,MPDO,0.002,-,-,-,-,-,-,0.002,0.002,0.003,0.001,-,,-,-,-,-,-,-,-,
Novarise Renew Res,NOE,0.24,-,0.205,0.24,-,-,-,0.24,0.22,0.26,0.20,-,,-,-,-,-,-,1.0,4.35,
Nufarm Ltd,NUF,5.37,-12,5.30,5.41,5685,5.46,5.31,6.07,5.31,11.819,5.31,15,,-,3.07,2.79,-17.4,-,-62.0,-10.35,
Nuplex Ind,NPX,2.39,3,2.31,2.39,154,2.39,2.39,2.50,2.35,2.80,1.067,10.22,p,3.05,1.58,4.28,31.15,7.7,-10.0,-4.02,
Orica Ltd,ORI,25.11,-28,25.06,25.17,17697,25.35,24.81,27.37,24.81,27.75,18.98,98,p,1.04,1.31,3.90,102.3,24.5,-174.0,-6.48,
Paragon Care Ltd,PGC,0.03,-,-,-,-,-,-,0.032,0.029,0.039,0.019,-,,-,-,-,-0.1,-,-,-,
  opt may12,PGCOA,0.01,-,-,-,-,-,-,0.01,0.01,0.018,0.006,-,,-,-,-,-,-,-,-,
Penrice Soda,PSH,0.35,-,0.33,0.35,2442,0.35,0.325,0.405,0.325,1.048,0.325,-,,-,0.80,-,24.66,1.4,-5.0,-12.5,
Symex Hldgs,SYM,0.55,1,0.54,0.56,260,0.55,0.55,0.55,0.525,0.56,0.435,3,f,2.25,0.29,5.45,6.75,8.1,4.0,7.84,
Wattyl Ltd,WYL,1.26,-,1.25,1.265,2903,1.265,1.25,1.27,1.25,1.31,0.54,-,,-,1.23,-,7.9,15.9,1.0,0.8,
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,2.74,-6,2.73,2.75,11911,2.76,2.70,2.86,2.70,3.01,2.03,13.5,f,1.51,1.21,4.93,20.4,13.4,-9.0,-3.18,
Boral Ltd,BLD,5.06,-,5.06,5.09,34165,5.11,4.91,5.36,4.91,6.40,3.77,12.5,f,1.82,4.23,2.47,22.7,22.3,-17.0,-3.25,
Brickworks Ltd,BKW,12.24,-6,12.24,12.27,546,12.35,12.18,12.43,12.18,16.80,11.35,39.5,f,2.54,9.06,3.23,100.5,12.2,-6.0,-0.49,
China West Hldgs,CWH,0.195,-,-,-,-,-,-,0.195,0.195,0.31,0.065,-,,-,0.02,-,-1.42,-,-,-,
Chongherr Invest,CDH,0.003,-,-,-,-,-,-,0.003,0.003,0.003,0.003,-,,-,0.04,-,-0.08,-,-,-,
Fletcher Bld,FBU,6.49,-,6.40,6.55,6348,6.52,6.41,6.70,6.41,7.04,5.06,20.63,,-,2.36,3.18,-14.88,-,-16.0,-2.41,
Globe Sec,GTI,0.09,-,-,-,-,-,-,0.09,0.08,0.12,0.038,-,,-,0.09,-,-7.06,-,-,-,
James Hardie Ind cdi,JHX,6.54,17,6.27,6.72,36938,6.54,6.14,6.79,6.14,8.86,3.73,-,,-,-0.29,-,-21.4,-,-16.0,-2.39,
Oakajee Corp Ltd,OKJ,0.11,-,-,-,-,-,-,0.13,0.11,0.20,0.075,-,,-,0.14,-,-0.76,-,-1.5,-12,
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,6.47,-10,6.44,6.48,37838,6.54,6.41,6.67,6.30,6.76,4.276,29.5,,0.71,2.25,4.56,20.9,31.0,-5.0,-0.77,
Colorpak Ltd,CKL,0.44,-2,-,-,-,-,-,0.47,0.46,0.53,0.385,3.25,f,2.30,0.16,7.39,7.46,5.9,-2.0,-4.35,
National Can Ind,NCI,1.20,3,-,-,-,-,-,1.17,1.17,1.25,0.97,4,f,1.47,-,3.33,5.9,20.3,3.0,2.56,
Pro-Pac Packaging,PPG,0.37,0.5,0.32,0.37,54,0.37,0.37,0.37,0.32,0.385,0.125,1.5,f,2.43,0.11,4.05,3.65,10.1,5.0,15.62,
INDUSTRY: Aluminum,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc cdi,AAI,14.50,-100,-,-,-,-,-,16.50,15.50,47.10,14.50,11.61,,-,-,0.80,-137.14,-,-200.0,-12.12,
Alumina Ltd,AWC,1.585,-2,1.585,1.59,177369,1.605,1.565,1.675,1.565,2.06,1.285,2,f,-,1.21,1.26,-1.2,-,-3.0,-1.86,
Aust Bauxite Ltd,ABZ,0.33,-,-,-,-,-,-,0.35,0.325,0.49,0.25,-,,-,-,-,-,-,-2.0,-5.71,
Bauxite Resource,BAU,0.205,-2,0.205,0.21,33670,0.225,0.19,0.25,0.19,1.345,0.19,-,,-,-,-,-7.59,-,-3.5,-14.58,
Cape Alumina Ltd,CBX,0.40,-,-,-,-,-,-,0.40,0.40,0.55,0.38,-,,-,-,-,-0.54,-,-,-,
Capral Ltd,CAA,0.19,0.5,0.185,0.195,1437,0.19,0.185,0.20,0.185,1.305,0.145,-,,-,0.38,-,-27.5,-,0.5,2.7,
Morning Star,MSH,0.095,-,-,-,-,-,-,0.095,0.075,0.23,0.075,-,,-,0.04,-,-5.53,-,0.5,5.56,
INDUSTRY: Diversified Metals & Mining,,,,,,,,,,,,,,,,,,,,,,
3D Res Ltd,DDD,0.02,-,-,-,-,-,-,0.02,0.02,0.026,0.01,-,,-,-,-,-1.9,-,-,-,
Abra Min Ltd,AII,0.10,-1,0.06,0.13,455,0.10,0.10,0.12,0.10,0.25,0.10,-,,-,-,-,-1.94,-,-2.0,-16.67,
A-Cap Res,ACB,0.39,3.5,0.365,0.39,3744,0.39,0.365,0.39,0.285,0.60,0.28,-,,-,0.14,-,-0.91,-,9.5,32.2,
Acclaim Explore,AEX,0.014,-0.2,0.014,0.015,43592,0.015,0.014,0.017,0.013,0.029,0.004,-,,-,-,-,-0.38,-,-,-,
  ctg,AEXCD,0.003,-,-,-,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-,
Activex Ltd,AIV,0.07,-2,0.07,0.08,650,0.08,0.07,0.09,0.067,0.14,0.055,-,,-,-,-,-1.49,-,0.3,4.48,
  opt jul10,AIVO,0.01,-,-,-,-,-,-,0.01,0.01,0.06,0.001,-,,-,-,-,-,-,-,-,
Aditya Birla,ABY,0.725,-5,0.72,0.74,8195,0.775,0.72,0.84,0.72,1.65,0.50,-,,-,1.51,-,19.61,3.7,-8.0,-9.94,
Admiralty Res,ADY,0.007,-,0.006,0.007,355501,0.008,0.006,0.008,0.006,0.025,0.006,-,,-,-,-,0.09,7.8,-,-,
Advanced Magnesium,ANM,0.05,-0.1,0.05,0.051,9100,0.051,0.05,0.053,0.05,0.07,0.03,-,,-,0.02,-,-2.64,-,-,-,
Altera Res Ltd,AEA,0.21,-,0.14,0.285,200,0.21,0.21,0.25,0.21,0.36,0.039,-,,-,-,-,-3,-,-4.0,-16,
  opt feb12,AEAO,0.16,-,-,-,-,-,-,0.16,0.16,0.16,0.06,-,,-,-,-,-,-,-,-,
Altura Min Ltd,AJM,0.16,-1,-,-,-,-,-,0.17,0.155,0.37,0.098,-,,-,-,-,-5.11,-,-1.5,-8.57,
Amex Res,AXZ,0.12,-,-,-,-,-,-,0.14,0.12,0.25,0.09,-,,-,-,-,-2.85,-,-2.0,-14.29,
Ammtec Ltd,AEC,3.40,-,-,-,-,-,-,3.40,3.35,3.40,1.83,16.5,f,1.18,1.05,4.85,19.39,17.5,5.0,1.49,
Ampella Min,AMX,1.74,-1.5,1.68,1.80,3633,1.77,1.655,1.82,1.655,1.94,0.275,-,,-,-,-,-7,-,6.0,3.57,
  opt jul10,AMXO,1.50,-,-,-,-,-,-,1.50,1.50,1.755,0.13,-,,-,-,-,-,-,-,-,
Anchor Res,AHR,0.14,-,0.14,0.15,816,0.15,0.14,0.155,0.14,0.28,0.046,-,,-,-,-,-2.05,-,-1.5,-9.68,
Aneka Tambang cdi,ATM,1.20,-,-,-,-,-,-,1.20,1.20,1.30,1.00,1.37,,0.51,0.10,1.14,0.7,171.4,-,-,
Anvil Min cdi,AVM,3.45,-,3.46,3.70,100,3.47,3.45,3.72,3.45,4.56,1.50,-,,-,-,-,-23.97,-,-23.0,-6.25,
Apollo Min Ltd,AON,0.135,-0.5,-,-,-,-,-,0.14,0.14,0.40,0.10,-,,-,-,-,-6.59,-,-0.5,-3.57,
  opt nov11,AONO,0.02,-,-,-,-,-,-,0.02,0.02,0.025,0.012,-,,-,-,-,-,-,-,-,
Arafura Resource,ARU,0.44,-2,0.435,0.44,2056,0.45,0.43,0.505,0.43,1.285,0.38,-,,-,-,-,-5.1,-,-5.0,-10.2,
Aragon Res,AAG,0.18,-1,-,-,-,-,-,0.22,0.175,0.27,0.072,-,,-,-,-,-3.87,-,-4.0,-18.18,
  opt sep10,AAGO,0.015,-,-,-,-,-,-,0.025,0.015,0.05,0.003,-,,-,-,-,-,-,-1.0,-40,
Archer Explore,AXE,0.10,-,0.07,0.10,-,-,-,0.10,0.10,0.21,0.065,-,,-,-,-,-1.93,-,-,-,
Argent Min,ARD,0.15,-,-,-,-,-,-,0.155,0.15,0.23,0.10,-,,-,-,-,-3.42,-,-0.5,-3.23,
  opt jun11,ARDO,0.03,-,0.02,0.039,-,-,-,0.03,0.03,0.06,0.015,-,,-,-,-,-,-,-,-,
Argo Explore,AXT,0.037,0.1,-,-,-,-,-,0.039,0.035,0.115,0.03,-,,-,-,-,0.76,4.9,-0.4,-9.76,
Argosy Min cdi,AGY,0.019,0.1,-,-,-,-,-,0.019,0.018,0.13,0.018,-,,-,-,-,-0.53,-,0.1,5.56,
Artemis Res,ARV,0.043,-,-,-,-,-,-,0.043,0.043,0.199,0.039,-,,-,-,-,0.31,13.9,-,-,
  opt jun11,ARVOB,0.013,-,-,-,-,-,-,0.013,0.013,0.058,0.01,-,,-,-,-,-,-,-,-,
Aspire Min Ltd,AKM,0.089,-,0.088,0.09,1000,0.089,0.089,0.097,0.086,0.18,0.017,-,,-,-,-,-7.45,-,-1.6,-15.24,
Astron Ltd,ATR,1.88,-,-,-,-,-,-,1.905,1.86,2.70,1.61,-,,-,2.90,-,-11.79,-,2.0,1.08,
Athena Res,AHN,0.07,-,-,-,-,-,-,0.07,0.069,0.12,0.035,-,,-,-,-,-0.62,-,-,-,
  opt apr12,AHNOA,0.031,-,-,-,-,-,-,0.031,0.031,0.031,0.017,-,,-,-,-,-,-,-,-,
Augur Res Ltd,AUK,0.23,3,0.225,0.24,4267,0.23,0.20,0.23,0.185,0.25,0.016,-,,-,-,-,-0.82,-,5.0,27.78,
Aurium Res,AGU,0.02,0.2,0.016,0.02,11340,0.02,0.016,0.021,0.016,0.075,0.016,-,,-,-,-,-4.35,-,-,-,
  opt sep12,AGUOA,0.008,-,0.006,0.008,10000,0.008,0.008,0.008,0.007,0.025,0.007,-,,-,-,-,-,-,0.1,14.29,
Aurox Res,AXO,0.71,-1,0.71,0.73,1404,0.72,0.695,0.745,0.69,0.985,0.235,-,,-,-,-,-7.57,-,2.0,2.9,
Ausamerican Min,AIW,0.031,-0.1,0.031,0.033,6846,0.033,0.031,0.036,0.03,0.155,0.03,-,,-,-,-,3.36,0.9,-0.2,-6.06,
