Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4574.1 at 16:41 18/6/2010  Report at 19:05 Friday 18/6/2010. Processed 19:18 Friday 18/6/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Transpacific Indust,TPI,1.115,-2,1.10,1.13,19831,1.13,1.11,1.17,1.11,1.785,1.03,-,,-,-0.23,-,-58.1,-,-5.5,-4.7,
Wellcom Grp Ltd,WLL,1.72,2,1.68,1.72,35,1.72,1.72,1.72,1.70,2.43,1.60,12,f,1.40,0.49,6.98,16.79,10.2,-,-,
WHK Grp Ltd,WHG,1.015,-2.5,1.015,1.03,594,1.04,1.005,1.04,1.00,1.20,0.815,3.5,f,2.77,0.12,3.45,9.71,10.5,-,-,
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,,
Air New Zealand,AIZ,0.95,2,0.915,0.95,3161,0.95,0.95,0.95,0.93,1.145,0.67,5.17,,0.75,1.12,5.44,3.9,24.4,-1.0,-1.04,
Asciano Grp stp,AIO,1.69,2.5,1.685,1.69,86225,1.695,1.66,1.695,1.585,1.94,1.24,-,,-,0.10,-,-41.9,-,11.0,6.96,
Auckland Airport,AIA,1.57,2.5,1.545,1.57,441,1.59,1.545,1.59,1.50,1.654,1.171,6.68,,0.84,1.22,4.25,5.63,27.9,6.0,3.97,
Aust Infra unt,AIX,1.78,-1.5,1.78,1.80,13600,1.80,1.765,1.845,1.725,2.09,1.18,10,p,1.94,2.62,5.62,19.37,9.2,3.5,2.01,
Brisconnection Tr stp,BCS,1.07,-,1.07,1.39,2,1.07,1.07,1.08,1.07,1.40,1.00,-,,-,-0.54,-,15.06,7.1,1.0,0.94,
Chalmers Ltd,CHR,2.82,-,2.80,-,-,-,-,2.82,2.82,3.10,2.69,14,f,1.78,4.32,4.96,24.96,11.3,-,-,
ConnectEast stp,CEU,0.395,-1.5,0.395,0.40,150798,0.41,0.395,0.41,0.39,0.49,0.282,2,,-,-,5.06,-21.74,-,-,-,
CTI Logistics,CLX,0.93,-,0.93,0.98,-,-,-,0.93,0.93,1.14,0.695,6,f,1.61,0.66,6.45,9.65,9.6,-,-,
Intoll Grp stp,ITO,1.09,0.5,1.09,1.095,121073,1.10,1.085,1.10,1.075,1.71,1.005,12,,-,1.78,11.01,-16.38,-,0.5,0.46,
K & S Corp,KSC,2.50,-6,2.50,2.55,40,2.56,2.50,2.56,2.50,3.05,1.72,12,f,2.12,1.95,4.80,25.4,9.8,-,-,
Lindsay Aust,LAU,0.19,-1,0.185,0.19,27,0.19,0.19,0.20,0.17,0.28,0.16,1.75,f,1.89,0.21,9.21,3.3,5.8,2.0,11.76,
Macq Atlas Roads stp,MQA,0.935,1.5,0.935,0.94,8014,0.94,0.915,0.94,0.73,1.02,0.51,-,,-,-,-,-,-,16.5,21.43,
MAP Grp forus,MAP,2.96,2,2.95,2.97,79376,3.02,2.92,3.02,2.86,3.38,1.998,19,,-,-0.30,6.42,-33.11,-,11.0,3.86,
Mermaid Marine,MRM,2.68,-1,2.65,2.73,2911,2.74,2.65,2.75,2.41,3.25,1.69,7,f,2.66,0.95,2.61,18.59,14.4,22.0,8.94,
Qantas Airways,QAN,2.45,-3,2.45,2.47,118807,2.54,2.44,2.54,2.36,3.06,1.85,6,,-,2.25,2.45,-2.7,-,4.0,1.66,
Qube Logistics unt,QUB,0.81,-,0.81,0.82,927,0.82,0.81,0.845,0.795,0.97,0.472,4,,1.60,0.96,4.94,6.4,12.7,-3.0,-3.57,
Regional Express,REX,1.07,-,1.07,1.08,-,1.07,1.07,1.10,1.04,1.42,0.725,-,,-,1.13,-,19.35,5.5,3.5,3.38,
Richfield Internat,RIS,0.095,-,-,0.09,-,-,-,0.095,0.095,0.095,0.049,-,,-,0.12,-,0.06,158.3,-,-,
Rivercity Motorway stp,RCY,0.026,-0.3,0.025,0.027,41987,0.028,0.025,0.035,0.025,0.325,0.025,-,,-,-1.34,-,-4.41,-,-0.8,-23.53,
Scott Corp,SCC,0.33,0.5,0.33,0.35,100,0.34,0.33,0.34,0.30,0.395,0.125,3,f,1.90,0.39,9.09,5.7,5.8,3.0,10,
Skywest Airlines cdi,SXR,0.27,-1,0.27,0.29,390,0.27,0.27,0.29,0.27,0.40,0.215,0.4,,7.22,0.17,1.48,2.89,9.3,-0.5,-1.82,
Smarttrans Hldgs,SMA,0.022,0.2,0.022,0.023,152191,0.023,0.019,0.023,0.018,0.063,0.004,-,,-,-,-,-0.31,-,0.3,15.79,
Toll Hldgs Ltd,TOL,5.89,-4,5.87,5.90,36302,5.98,5.82,6.07,5.81,9.33,5.39,25,f,1.26,1.44,4.24,31.45,18.7,3.0,0.51,
Traffic Tech,TTI,0.032,0.2,0.032,0.034,2053,0.033,0.032,0.033,0.03,0.09,0.021,-,,-,-0.17,-,-1.11,-,0.2,6.67,
Transurban stp,TCL,4.46,-3,4.45,4.47,45713,4.49,4.44,4.51,4.44,5.61,3.839,24,,0.08,2.75,5.38,1.85,241.1,-3.0,-0.67,
Virgin Blue Hldgs,VBA,0.32,-0.5,0.315,0.325,132492,0.325,0.315,0.325,0.31,0.80,0.241,-,,-,0.39,-,-2.3,-,1.0,3.23,
Wridgways Aust,WWA,2.55,-,2.54,2.55,12,2.55,2.55,2.62,2.52,2.98,2.08,17,f,1.20,0.20,6.67,20.32,12.5,-,-,
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.11,-,0.071,0.105,-,-,-,0.11,0.11,0.18,0.095,-,,-,-0.08,-,3.28,3.4,-,-,
Adacel Tech,ADA,0.41,-0.5,0.41,0.455,370,0.415,0.41,0.415,0.41,0.84,0.32,-,,-,0.21,-,2.7,15.2,-6.0,-12.77,
Admerex Ltd,ADL,0.003,-0.1,0.003,0.004,50868,0.003,0.003,0.004,0.003,0.016,0.003,-,,-,-,-,-0.4,-,-0.1,-25,
Altium Ltd,ALU,0.23,-,0.23,0.24,93,0.23,0.23,0.23,0.23,0.39,0.20,2,,-,0.09,8.70,-6.97,-,-,-,
APA Financial,APP,0.015,-,0.015,0.018,-,-,-,0.015,0.015,0.023,0.009,-,,-,-,-,0.1,15.0,-,-,
ASG Grp Ltd,ASZ,1.43,-3,1.41,1.43,1656,1.47,1.43,1.475,1.40,1.48,0.555,6,f,1.57,0.06,4.20,9.43,15.2,3.0,2.14,
Bravura Solutions,BVA,0.105,-,0.105,0.11,2312,0.105,0.10,0.12,0.097,0.273,0.085,-,,-,-0.06,-,-1.97,-,-1.0,-8.7,
Byte Power Grp,BPG,0.003,-,0.002,0.003,7000,0.003,0.003,0.004,0.003,0.017,0.003,-,,-,-,-,-0.37,-,-0.1,-25,
Carsales Com Ltd,CRZ,5.03,6,4.97,5.03,5363,5.03,4.97,5.06,4.85,5.86,3.56,6.6,f,1.24,0.01,1.31,8.2,61.3,18.0,3.71,
CCK Financial,CCK,0.10,-,0.05,0.10,-,-,-,0.10,0.10,0.21,0.08,-,,-,0.02,-,-0.23,-,-,-,
Comops Ltd,COM,0.052,-,0.055,0.06,-,-,-,0.06,0.052,0.185,0.05,-,,-,0.03,-,1.7,3.1,-0.3,-5.45,
Computershare Ltd,CPU,11.50,19,11.46,11.54,12188,11.60,11.36,11.74,11.22,12.90,8.45,25,p,2.27,-1.54,2.17,56.84,20.2,8.0,0.7,
Corum Grp Ltd,COO,0.022,-,0.021,0.03,-,-,-,0.022,0.022,0.057,0.01,-,,-,-0.05,-,-5.37,-,-,-,
CPT Global Ltd,CGO,0.64,-,0.57,0.64,-,-,-,0.64,0.64,1.02,0.43,3,,0.25,0.16,4.69,0.74,86.5,4.0,6.67,
CSG Ltd,CSV,1.94,-1,1.93,1.95,3149,1.95,1.925,1.97,1.875,2.30,0.795,5,f,2.77,0.05,2.58,13.85,14.0,6.0,3.19,
Customers Ltd,CUS,2.93,-1,2.93,2.94,1115,2.93,2.86,2.94,2.85,3.154,1.987,-,,-,0.26,-,18.4,15.9,3.0,1.03,
Data#3 Ltd,DTL,8.10,-13,8.10,8.22,21,8.23,8.00,8.24,8.00,9.30,5.51,53,f,1.29,1.17,6.54,68.29,11.9,6.0,0.75,
Datamotion Asia,DMN,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-0.15,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.10,0.14,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.05,-,-3.41,-,-,-,
DWS Advanced,DWS,1.38,12,1.36,1.39,5378,1.38,1.27,1.38,1.15,1.85,0.705,11,f,1.23,0.20,7.97,13.52,10.2,20.0,16.95,
E-Com Multi Ltd,ECE,0.009,-,0.008,0.009,41238,0.01,0.009,0.01,0.009,0.012,0.001,-,,-,-,-,-0.03,-,-0.1,-10,
Empired Ltd,EPD,0.08,0.5,0.08,0.14,165,0.08,0.08,0.08,0.075,0.18,0.074,0.75,f,0.68,0.05,9.38,0.51,15.7,0.5,6.67,
Energy One Ltd,EOL,0.11,-,0.10,0.19,2350,0.11,0.11,0.11,0.10,0.20,0.063,-,,-,0.16,-,-1.65,-,1.0,10,
E-Pay Asia Ltd,EPY,0.11,-0.5,0.11,0.13,500,0.11,0.11,0.125,0.11,0.25,0.11,-,,-,0.36,-,2.97,3.7,-1.0,-8.33,
eServGlobal Ltd,ESV,0.57,-1,0.57,0.595,12251,0.59,0.57,0.64,0.55,0.65,0.39,-,,-,0.16,-,-26.6,-,-8.0,-12.31,
Ezenet Ltd,EZE,0.028,-,0.023,0.028,1107,0.028,0.028,0.028,0.028,0.052,0.016,-,,-,0.03,-,-0.21,-,-,-,
GBST Hldgs,GBT,0.99,-1,1.00,1.03,400,0.99,0.99,1.00,0.97,1.22,0.59,1.5,,1.38,-0.56,1.52,2.07,47.8,-1.0,-1,
GoConnect Ltd,GCN,0.025,0.1,0.028,0.029,2000,0.025,0.025,0.025,0.024,0.028,0.009,-,,-,-0.01,-,-0.23,-,-0.3,-10.71,
Hansen Tech,HSN,0.56,-1.5,0.555,0.56,378,0.57,0.56,0.58,0.555,0.80,0.40,5,f,1.18,0.11,8.93,5.9,9.5,-2.0,-3.45,
Ideas Intl,IDE,0.42,-,0.425,0.48,-,-,-,0.42,0.41,0.42,0.20,-,,-,0.06,-,7.8,5.4,1.0,2.44,
Infomedia Ltd,IFM,0.275,-0.5,0.27,0.275,788,0.28,0.27,0.285,0.27,0.445,0.235,3.3,,0.95,0.02,12.00,3.12,8.8,-0.5,-1.79,
Integrated Research,IRI,0.42,-0.5,0.42,0.43,1114,0.43,0.42,0.44,0.41,0.544,0.257,4,p,1.15,0.07,9.52,4.61,9.1,2.5,6.33,
Intrapower Ltd,IPX,0.155,5,0.145,0.155,5490,0.155,0.13,0.155,0.105,0.17,0.097,-,,-,-0.02,-,-10.83,-,5.0,47.62,
IRESS Market Tech,IRE,9.10,5,9.00,9.22,4361,9.22,9.02,9.38,8.85,9.38,6.55,34,f,1.02,0.75,3.74,34.78,26.2,27.0,3.06,
ISS Grp Ltd,ISS,0.155,-2.5,0.155,0.17,1050,0.16,0.155,0.18,0.155,0.30,0.145,-,,-,0.09,-,-6.89,-,-1.5,-8.82,
ITX Grp Ltd,ITX,1.10,9,1.06,1.12,96,1.10,1.01,1.10,0.95,1.45,0.60,6.5,f,2.40,0.26,5.91,15.6,7.1,11.0,11.11,
Jumbuck Entertain,JMB,0.20,-,0.20,0.225,135,0.20,0.20,0.205,0.20,0.435,0.175,2.5,f,2.31,0.19,12.50,5.78,3.5,-,-,
Longreach Grp,LRG,0.028,-,0.028,0.03,-,-,-,0.03,0.028,0.045,0.017,-,,-,0.02,-,0.3,9.3,-0.2,-6.67,
M2M Corp,MCL,0.002,-,0.001,0.002,-,-,-,0.002,0.001,0.007,0.001,-,,-,-,-,-0.16,-,-,-,
MDS Financial Grp,MWS,0.021,-,0.022,0.034,-,-,-,0.03,0.021,0.03,0.012,-,,-,-,-,-0.01,-,-0.9,-30,
Melbourne IT Ltd,MLB,2.05,-10,2.04,2.13,4098,2.18,2.05,2.25,2.05,2.25,1.52,15,f,1.43,-0.56,7.32,21.42,9.6,-16.0,-7.24,
MGM Wireless Ltd,MWR,0.01,-0.1,0.01,0.014,6003,0.01,0.01,0.012,0.01,0.03,0.007,-,,-,-,-,-0.06,-,-0.2,-16.67,
  opt nov10,MWRO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
MobileActive Ltd,MBA,0.027,0.1,0.027,0.035,145,0.027,0.027,0.028,0.026,0.062,0.012,-,,-,-,-,0.09,30.0,-0.1,-3.57,
Monteray Grp,MRY,0.01,-,0.01,0.015,1155,0.01,0.01,0.01,0.01,0.025,0.006,-,,-,0.03,-,-0.23,-,-,-,
Mooter Media Ltd,MMZ,0.012,-,0.012,0.013,191457,0.013,0.012,0.014,0.012,0.036,0.001,-,,-,-,-,0.22,5.5,-,-,
Oakton Ltd,OKN,2.50,22,2.47,2.50,2150,2.53,2.32,2.53,2.12,4.30,1.635,4,f,4.98,0.04,1.60,19.9,12.6,33.0,15.21,
Objective Corp,OCL,0.30,-,0.30,0.33,142,0.30,0.30,0.32,0.30,0.50,0.26,2.1,,1.83,0.04,7.00,3.85,7.8,-2.0,-6.25,
Panorama Synergy,PSY,0.11,-,0.115,0.12,-,-,-,0.13,0.10,0.415,0.10,-,,-,-,-,-1.4,-,-2.0,-15.38,
Powerlan Ltd,PWR,0.035,-,0.032,0.041,-,-,-,0.035,0.035,0.098,0.025,-,,-,-0.26,-,-17.84,-,-,-,
Praemium Ltd,PPS,0.15,0.5,0.145,0.15,2300,0.15,0.15,0.155,0.145,0.215,0.095,-,,-,0.03,-,-6.7,-,0.5,3.45,
Prophecy Intl ,PRO,0.41,-,0.41,0.46,-,-,-,0.41,0.41,0.70,0.36,4.25,,1.36,0.15,10.37,5.79,7.1,-,-,
Qmastor Ltd,QML,0.245,1,0.245,0.25,132,0.245,0.245,0.25,0.235,0.55,0.19,0.75,,2.04,0.09,3.06,1.53,16.0,-0.5,-2,
Razor Risk Tech,RZR,0.027,-0.3,0.027,0.03,7928,0.03,0.025,0.03,0.02,0.055,0.02,-,,-,0.01,-,0.58,4.7,0.2,8,
Reckon Ltd,RKN,2.04,-,2.01,2.06,202,2.05,2.03,2.07,1.965,2.09,1.07,7,f,1.41,-0.02,3.43,9.9,20.6,-1.0,-0.49,
Redflex Hldgs,RDF,2.38,8,2.38,2.42,2312,2.42,2.36,2.42,2.30,2.70,1.50,5,,1.74,0.99,2.10,8.71,27.3,-1.0,-0.42,
RP Data Ltd,RPX,0.87,-,0.87,0.95,-,-,-,0.90,0.86,1.255,0.47,1.5,,2.88,-0.18,1.72,4.32,20.1,-3.0,-3.33,
Rubik Financial,RFL,0.057,-,0.055,0.06,-,-,-,0.057,0.055,0.12,0.055,-,,-,0.08,-,-1.38,-,-,-,
Senetas Corp,SEN,0.035,-,0.035,0.036,1100,0.036,0.035,0.039,0.035,0.11,0.035,-,,-,0.02,-,0.32,10.9,-0.2,-5.41,
Sirius Corp Ltd,SIU,0.04,-,-,0.038,-,-,-,0.04,0.04,0.047,0.034,-,,-,-,-,0.1,40.0,-,-,
SMS Management,SMX,5.79,13,5.70,5.79,4398,5.79,5.70,5.79,5.44,7.21,3.21,27.5,f,1.40,0.69,4.75,38.4,15.1,28.0,5.08,
Stratatel Ltd,STE,0.04,-,0.039,0.04,-,-,-,0.04,0.04,0.093,0.039,0.38,,0.66,0.01,9.50,0.25,16.0,-,-,
  opt sep11,STEO,0.008,-,-,0.015,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-,
Synergy Plus Ltd,SNR,0.025,-,0.021,0.034,-,-,-,0.026,0.025,0.059,0.025,-,,-,-0.05,-,0.35,7.1,-0.1,-3.85,
Technology One,TNE,0.855,4.5,0.855,0.86,13845,0.855,0.81,0.855,0.78,0.96,0.71,4.2,f,1.39,0.13,4.91,5.84,14.6,6.5,8.23,
UXC Ltd,UXC,0.48,1.5,0.475,0.49,6759,0.49,0.47,0.49,0.445,1.077,0.391,3.5,,2.06,0.02,7.29,7.22,6.6,2.0,4.35,
Webfirm Grp Ltd,WFM,0.079,-0.1,0.079,0.082,3128,0.082,0.079,0.082,0.077,0.115,0.029,-,,-,-,-,-2.5,-,-0.1,-1.25,
Webspy Ltd,WSY,0.015,-,0.015,0.024,-,-,-,0.029,0.015,0.032,0.007,-,,-,-,-,-0.79,-,-1.4,-48.28,
World Net Services,WNS,0.03,-,0.007,0.06,-,-,-,0.03,0.03,0.15,0.03,-,,-,-0.03,-,-0.61,-,-,-,
Zingmobile Grp cdi,ZMG,0.023,0.1,0.003,0.03,573,0.023,0.023,0.023,0.022,0.03,0.01,-,,-,0.01,-,-1.02,-,-,-,
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.026,-0.1,0.011,0.02,80,0.026,0.026,0.03,0.026,0.05,0.015,-,,-,0.01,-,-2.77,-,-0.4,-13.33,
Adavale Resource,ADD,0.03,0.4,0.027,0.03,4900,0.03,0.03,0.03,0.026,0.065,0.019,-,,-,0.02,-,-0.96,-,-,-,
Ambertech Ltd,AMO,0.40,-,0.40,0.44,-,-,-,0.41,0.40,0.63,0.385,5.5,f,1.69,0.61,13.75,9.3,4.3,1.0,2.56,
Argus Solutions,ASV,0.105,1.9,0.096,0.11,200,0.105,0.105,0.105,0.081,0.878,0.006,-,,-,-,-,-0.44,-,2.4,29.63,
Cellnet Grp,CLT,0.30,-,0.30,0.305,28,0.30,0.30,0.30,0.30,0.33,0.25,-,,-,0.40,-,-6.16,-,-0.5,-1.64,
Codan Ltd,CDA,1.45,-,1.45,1.475,-,-,-,1.45,1.395,1.585,0.61,7,f,1.64,0.12,4.83,11.5,12.6,4.5,3.2,
Digislide Hldgs,DGI,0.21,-,0.16,0.20,-,-,-,0.21,0.18,0.80,0.18,-,,-,0.02,-,-9,-,-1.0,-4.55,
Hostech Ltd,HTC,0.017,0.1,0.017,0.019,9610,0.017,0.017,0.02,0.015,0.045,0.015,-,,-,-,-,-3.22,-,-0.2,-10.53,
iCash Payment Sys,ICP,0.048,-0.3,0.048,0.05,29965,0.051,0.048,0.052,0.048,0.077,0.031,-,,-,0.02,-,0.65,7.4,-0.1,-2.04,
Intermoco Ltd,INT,0.008,-,0.008,0.009,500,0.008,0.008,0.008,0.007,0.024,0.007,-,,-,-,-,-0.54,-,-0.1,-11.11,
Keycorp Ltd,KYC,0.535,3.5,0.50,0.52,82,0.54,0.505,0.54,0.50,0.56,0.27,3,f,1.36,0.39,5.61,4.08,13.1,3.5,7,
Legend Corp,LGD,0.175,-,0.165,0.18,-,-,-,0.18,0.17,0.20,0.076,-,,-,0.08,-,2.34,7.5,0.5,2.94,
Mikoh Corp,MIK,0.07,-0.5,0.07,0.08,851,0.071,0.07,0.075,0.069,0.15,0.041,-,,-,0.01,-,-1.85,-,-0.5,-6.67,
Netcomm Ltd,NTC,0.24,-,0.24,0.245,-,-,-,0.26,0.24,0.52,0.12,1,,3.65,0.10,4.17,3.65,6.6,-0.5,-2.04,
Pienets Ltd,PIE,0.024,-,0.023,0.024,24142,0.024,0.023,0.026,0.023,0.036,0.007,-,,-,-,-,-0.29,-,-0.1,-4,
QRSciences Hldgs,QRS,0.042,-0.6,0.045,0.049,70,0.042,0.042,0.048,0.042,0.08,0.022,-,,-,0.08,-,7.26,0.6,-0.4,-8.7,
  opt jun12,QRSOA,0.001,-,-,0.01,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Scantech Ltd,SCD,0.24,-,0.24,0.28,-,-,-,0.24,0.22,0.60,0.20,-,,-,0.32,-,3.56,6.7,2.0,9.09,
Techniche Ltd,TCN,0.034,-,0.034,0.035,6290,0.035,0.034,0.038,0.031,0.083,0.031,-,,-,0.02,-,0.64,5.3,0.3,9.68,
Telezon Ltd,TLZ,0.10,2,0.10,0.15,38,0.10,0.10,0.10,0.08,0.19,0.07,-,,-,0.02,-,-1.25,-,2.0,25,
Transol Corp,TNC,0.005,0.1,0.005,0.006,20348,0.006,0.005,0.006,0.004,0.016,0.004,-,,-,-,-,0.2,2.5,-,-,
  opt may11,TNCOA,0.002,0.1,0.001,0.002,36500,0.002,0.002,0.002,0.001,0.019,0.001,-,,-,-,-,-,-,0.1,100,
TSV Hldgs Ltd,TSH,0.12,-,0.105,0.14,-,-,-,0.12,0.10,0.16,0.086,-,,-,0.12,-,0.26,46.2,-,-,
TTA Hldgs Ltd,TTA,0.08,-,0.075,0.082,-,-,-,0.085,0.079,0.094,0.03,0.6,p,2.82,0.09,7.50,1.69,4.7,-,-,
Wavenet Intl,WAL,0.066,-,0.067,0.145,250,0.066,0.066,0.066,0.066,0.18,0.06,-,,-,0.14,-,0.57,11.6,-,-,
Xtek Ltd,XTE,0.03,-,0.03,0.033,-,-,-,0.03,0.029,0.058,0.024,-,,-,0.03,-,0.59,5.1,0.1,3.45,
ZYL Ltd,ZYL,0.022,-,0.022,0.023,65,0.022,0.022,0.025,0.022,0.06,0.016,-,,-,-0.01,-,-1.24,-,-0.1,-4.35,
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.125,-,0.12,0.13,4500,0.135,0.125,0.135,0.12,0.28,0.082,-,,-,0.04,-,-5.12,-,-0.5,-3.85,
Silex Systems,SLX,4.99,4,4.96,4.99,1657,5.07,4.94,5.18,4.82,8.03,4.51,-,,-,0.43,-,-9.7,-,-1.0,-0.2,
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,,
Alexium Int Grp,AJX,0.12,0.5,0.12,0.14,2351,0.12,0.115,0.12,0.105,0.205,0.01,-,,-,-,-,-0.13,-,-,-,
Antaria Ltd,ANO,0.036,0.1,0.036,0.04,400,0.036,0.036,0.036,0.035,0.065,0.029,-,,-,0.04,-,1.46,2.5,0.1,2.86,
Incitec Pivot,IPL,3.06,-,3.06,3.07,46821,3.09,3.06,3.09,2.95,3.83,2.14,4.1,,-,0.27,1.34,-10.2,-,9.0,3.03,
Millepede Intl,MPD,0.004,-,0.002,0.008,-,-,-,0.004,0.004,0.02,0.004,-,,-,-,-,-0.37,-,-,-,
  opt mar12,MPDO,0.002,-,-,0.002,-,-,-,0.002,0.002,0.003,0.001,-,,-,-,-,-,-,-,-,
Nufarm Ltd,NUF,5.99,-1,5.94,5.99,9237,5.99,5.91,6.02,5.77,11.819,5.54,15,,-,3.07,2.50,-17.4,-,19.0,3.28,
Nuplex Ind,NPX,2.49,-,2.45,2.49,60,2.49,2.45,2.52,2.38,2.80,1.067,10.22,p,3.05,1.58,4.10,31.15,8.0,9.0,3.75,
Orica Ltd,ORI,26.85,1,26.61,27.00,9909,27.15,26.77,27.15,25.93,27.75,18.98,98,p,1.04,1.31,3.65,102.3,26.2,86.0,3.31,
Paragon Care Ltd,PGC,0.03,-,0.03,0.032,-,-,-,0.03,0.03,0.039,0.019,-,,-,-,-,-0.1,-,-0.2,-6.25,
  opt may12,PGCOA,0.01,0.2,0.008,0.012,3004,0.01,0.01,0.01,0.008,0.018,0.006,-,,-,-,-,-,-,0.2,25,
Penrice Soda,PSH,0.40,-0.5,0.40,0.405,1689,0.42,0.40,0.43,0.40,1.048,0.38,-,,-,0.80,-,24.66,1.6,-,-,
Stellar Res,SRZ,0.055,0.4,0.052,0.055,5580,0.055,0.054,0.06,0.051,0.13,0.036,-,,-,-,-,-0.87,-,-0.6,-9.84,
Symex Hldgs,SYM,0.51,-5,0.52,0.56,406,0.56,0.51,0.56,0.51,0.56,0.435,3,f,2.25,0.29,5.88,6.75,7.6,0.5,0.99,
Wattyl Ltd,WYL,1.25,-0.5,1.255,1.265,527,1.26,1.25,1.27,1.25,1.31,0.54,-,,-,1.23,-,7.9,15.8,-2.0,-1.57,
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,2.83,4,2.83,2.84,30721,2.85,2.77,2.86,2.74,3.01,2.03,13.5,f,1.51,1.21,4.77,20.4,13.9,11.0,4.04,
Boral Ltd,BLD,5.23,-6,5.23,5.26,25903,5.30,5.19,5.59,5.19,6.40,3.77,12.5,f,1.82,4.23,2.39,22.7,23.0,-7.0,-1.32,
Brickworks Ltd,BKW,12.30,-,12.30,12.36,666,12.35,12.20,12.35,12.20,16.80,11.00,39.5,f,2.54,9.06,3.21,100.5,12.2,-,-,
China West Hldgs,CWH,0.195,1.5,0.10,0.20,100,0.195,0.195,0.195,0.15,0.31,0.065,-,,-,0.02,-,-1.42,-,4.5,30,
Chongherr Invest,CDH,0.003,-,0.003,0.03,-,-,-,0.003,0.003,0.003,0.003,-,,-,0.04,-,-0.08,-,-,-,
Fletcher Bld,FBU,6.65,-3,6.26,6.65,3183,6.70,6.60,6.71,6.51,7.04,5.04,20.63,,-,2.36,3.10,-14.88,-,10.0,1.53,
Globe Sec,GTI,0.09,-,0.08,0.105,-,-,-,0.09,0.09,0.12,0.038,-,,-,0.09,-,-7.06,-,-,-,
James Hardie Ind cdi,JHX,6.70,-6,6.69,6.79,30542,6.77,6.57,7.21,6.57,8.86,3.73,-,,-,-0.29,-,-21.4,-,-20.0,-2.9,
Oakajee Corp Ltd,OKJ,0.125,-,0.105,0.13,-,-,-,0.125,0.125,0.20,0.07,-,,-,0.14,-,-0.76,-,-,-,
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,6.52,-10,6.50,6.55,42055,6.65,6.45,6.71,6.33,6.76,4.276,29.5,,0.71,2.25,4.52,20.9,31.2,21.0,3.33,
Colorpak Ltd,CKL,0.46,-,0.45,0.475,-,-,-,0.46,0.45,0.53,0.385,3.25,f,2.30,0.16,7.07,7.46,6.2,-,-,
National Can Ind,NCI,1.17,-,1.17,1.23,-,-,-,1.17,1.17,1.25,0.97,4,f,1.47,-,3.42,5.9,19.8,-,-,
Novarise Renew Res,NOE,0.23,-,0.205,0.23,225,0.23,0.215,0.23,0.205,0.26,0.20,-,,-,-,-,-,-,-,-,
Pro-Pac Packaging,PPG,0.32,1,0.32,0.385,142,0.32,0.32,0.32,0.30,0.385,0.125,1.5,f,2.43,0.11,4.69,3.65,8.8,2.0,6.67,
TMA Grp Comp,TMA,0.26,1,0.24,0.275,100,0.26,0.26,0.26,0.24,0.40,0.07,-,,-,0.01,-,0.2,130.0,2.0,8.33,
INDUSTRY: Metals & Mining - Aluminium,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc cdi,AAI,16.50,-,15.50,17.89,-,-,-,16.50,16.50,47.10,14.50,11.61,,-,-,0.70,-137.14,-,-,-,
Alumina Ltd,AWC,1.615,1.5,1.61,1.615,104460,1.62,1.59,1.635,1.55,2.06,1.285,2,f,-,1.21,1.24,-1.2,-,5.0,3.19,
