Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4475.1 at 16:36 23/7/2010  Report at 19:06 Friday 23/7/2010. Processed 19:07 Saturday 24/7/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
CTI Logistics,CLX,0.98,-,0.86,0.98,-,-,-,0.98,0.98,1.14,0.695,6,f,1.61,0.66,6.12,9.65,10.2,-,-,
Intoll Grp stp,ITO,1.46,-,1.46,1.465,163589,1.465,1.455,1.465,1.445,1.61,1.005,3,,-,1.78,2.05,-16.38,-,1.5,1.04,
K & S Corp,KSC,2.53,-,2.53,2.55,12,2.53,2.53,2.57,2.53,3.05,1.72,12,f,2.12,1.95,4.74,25.4,10.0,-4.0,-1.56,
Lindsay Aust,LAU,0.175,-,0.185,0.195,-,-,-,0.175,0.175,0.28,0.16,1.75,f,1.89,0.21,10.00,3.3,5.3,-0.5,-2.78,
Macq Atlas Roads stp,MQA,1.21,4.5,1.20,1.21,23177,1.21,1.14,1.21,0.98,1.21,0.51,-,,-,-,-,-,-,18.0,17.48,
MAP Grp forus,MAP,2.94,8,2.93,2.95,29812,2.96,2.89,2.96,2.79,3.38,2.245,19,,-,-0.30,6.46,-33.11,-,8.0,2.8,
Mermaid Marine,MRM,2.61,6,2.55,2.64,1716,2.64,2.58,2.65,2.50,3.25,1.85,7,f,2.66,0.95,2.68,18.59,14.0,-2.0,-0.76,
Qantas Airways,QAN,2.40,4,2.39,2.41,99224,2.42,2.39,2.45,2.25,3.06,2.08,-,,-,2.25,-,-2.7,-,8.0,3.45,
Qube Logistics unt,QUB,0.835,-0.5,0.81,0.835,72,0.835,0.835,0.855,0.83,0.961,0.534,4,,1.60,0.96,4.79,6.4,13.0,-,-,
Regional Express,REX,1.06,-1.5,1.015,1.06,110,1.08,1.015,1.09,1.015,1.42,0.84,-,,-,1.13,-,19.35,5.5,2.0,1.92,
Richfield Internat,RIS,0.095,-,-,0.10,-,-,-,0.095,0.095,0.095,0.049,-,,-,0.12,-,0.06,158.3,-,-,
Rivercity Motorway stp,RCY,0.036,-,0.036,0.037,5924,0.037,0.036,0.043,0.036,0.325,0.019,-,,-,-1.34,-,-4.41,-,-0.7,-16.28,
Scott Corp,SCC,0.35,-,0.345,0.37,-,-,-,0.35,0.33,0.395,0.18,3,f,1.90,0.39,8.57,5.7,6.1,2.0,6.06,
Skywest Airlines cdi,SXR,0.28,-2,0.27,0.28,1605,0.30,0.27,0.31,0.27,0.40,0.215,0.4,,7.22,0.17,1.43,2.89,9.7,1.0,3.7,
Smarttrans Hldgs,SMA,0.02,-,0.02,0.021,18150,0.021,0.02,0.021,0.019,0.063,0.004,-,,-,-,-,-0.31,-,-,-,
Toll Hldgs Ltd,TOL,5.98,12,5.91,5.99,35501,5.99,5.85,5.99,5.77,9.33,5.34,25,f,1.26,1.44,4.18,31.45,19.0,-9.0,-1.48,
Traffic Tech,TTI,0.034,-,0.031,0.035,-,-,-,0.034,0.028,0.09,0.025,-,,-,-0.17,-,-1.11,-,0.4,13.33,
Transurban stp,TCL,4.49,3,4.46,4.49,49405,4.53,4.47,4.53,4.40,5.61,3.909,24,,0.08,2.75,5.35,1.85,242.7,-4.0,-0.88,
Virgin Blue Hldgs,VBA,0.315,0.5,0.31,0.315,65774,0.315,0.31,0.315,0.305,0.80,0.245,-,,-,0.39,-,-2.3,-,-,-,
Wridgways Aust,WWA,2.58,6,2.53,2.58,11,2.58,2.54,2.58,2.45,2.98,2.30,17,f,1.20,0.20,6.59,20.32,12.7,8.0,3.2,
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.11,-,0.035,0.094,-,-,-,0.11,0.11,0.18,0.095,-,,-,-0.08,-,3.28,3.4,-,-,
Adacel Tech,ADA,0.30,-,0.305,0.345,-,-,-,0.31,0.30,0.84,0.30,-,,-,0.21,-,2.7,11.1,-1.0,-3.23,
Admerex Ltd,ADL,0.004,-,0.004,0.005,-,-,-,0.004,0.004,0.016,0.002,-,,-,-,-,-0.4,-,-,-,
Altium Ltd,ALU,0.25,-,0.25,0.28,-,-,-,0.25,0.24,0.39,0.20,-,,-,0.09,-,-6.97,-,-,-,
APA Financial,APP,0.017,-,0.017,0.021,-,-,-,0.017,0.017,0.022,0.009,-,,-,-,-,0.1,17.0,-,-,
ASG Grp Ltd,ASZ,1.455,2,1.455,1.46,2622,1.465,1.45,1.50,1.435,1.55,0.68,6,f,1.57,0.06,4.12,9.43,15.4,-4.0,-2.68,
Bravura Solutions,BVA,0.10,-,0.095,0.10,-,-,-,0.10,0.093,0.273,0.085,-,,-,-0.06,-,-1.97,-,0.7,7.53,
Byte Power Grp,BPG,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.017,0.002,-,,-,-,-,-0.37,-,-,-,
Carsales Com Ltd,CRZ,4.74,10,4.68,4.85,1245,4.81,4.69,4.81,4.60,5.86,3.56,6.6,f,1.24,0.01,1.39,8.2,57.8,-7.0,-1.46,
CCK Financial,CCK,0.10,-,0.03,0.095,-,-,-,0.10,0.10,0.13,0.08,-,,-,0.02,-,-0.23,-,-,-,
Comops Ltd,COM,0.061,-0.9,0.061,0.07,5,0.061,0.061,0.07,0.061,0.185,0.05,-,,-,0.03,-,1.7,3.6,-0.9,-12.86,
Computershare Ltd,CPU,10.38,38,10.37,10.41,28466,10.51,10.15,10.51,9.97,12.90,8.91,25,p,2.27,-1.54,2.41,56.84,18.3,13.0,1.27,
Corum Grp Ltd,COO,0.024,-,0.01,0.032,-,-,-,0.024,0.024,0.05,0.01,-,,-,-0.05,-,-5.37,-,-,-,
CPT Global Ltd,CGO,0.62,2,0.40,0.61,10,0.62,0.62,0.62,0.56,1.02,0.53,3,,0.25,0.16,4.84,0.74,83.8,6.0,10.71,
CSG Ltd,CSV,1.89,1,1.89,1.90,3952,1.905,1.86,1.91,1.85,2.30,0.94,5,f,2.77,0.05,2.65,13.85,13.6,-2.0,-1.05,
Customers Ltd,CUS,2.50,-5,2.50,2.52,1277,2.57,2.50,2.57,2.44,3.154,2.034,-,,-,0.26,-,18.4,13.6,-7.0,-2.72,
Data#3 Ltd,DTL,8.48,8,8.48,8.54,213,8.50,8.41,8.50,8.35,9.30,6.00,53,f,1.29,1.17,6.25,68.29,12.4,9.0,1.07,
Datamotion Asia,DMN,0.001,-,-,0.001,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-0.15,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.10,0.14,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.05,-,-3.41,-,-,-,
DWS Advanced,DWS,1.44,2.5,1.42,1.45,689,1.45,1.425,1.46,1.40,1.85,0.87,11,f,1.23,0.20,7.64,13.52,10.7,-1.5,-1.03,
E-Com Multi Ltd,ECE,0.008,-,0.007,0.008,210613,0.009,0.006,0.009,0.006,0.012,0.001,-,,-,-,-,-0.03,-,-,-,
Empired Ltd,EPD,0.076,-,0.077,0.14,-,-,-,0.076,0.076,0.18,0.074,0.75,f,0.68,0.05,9.87,0.51,14.9,-,-,
Energy One Ltd,EOL,0.12,-,0.12,0.15,-,-,-,0.12,0.12,0.20,0.07,-,,-,0.16,-,-1.65,-,-,-,
E-Pay Asia Ltd,EPY,0.11,1,0.105,0.11,200,0.11,0.11,0.11,0.10,0.25,0.10,-,,-,0.36,-,2.97,3.7,1.0,10,
eServGlobal Ltd,ESV,0.52,-0.5,0.52,0.53,647,0.525,0.52,0.545,0.52,0.65,0.39,-,,-,0.16,-,-26.6,-,-2.5,-4.59,
Ezenet Ltd,EZE,0.024,-,0.022,0.033,-,-,-,0.024,0.024,0.052,0.019,-,,-,0.03,-,-0.21,-,-,-,
GBST Hldgs,GBT,1.02,-,0.975,1.10,68,1.02,1.02,1.02,0.865,1.22,0.64,-,,-,-0.56,-,2.07,49.3,5.0,5.15,
GoConnect Ltd,GCN,0.056,0.7,0.056,0.057,97337,0.06,0.054,0.06,0.038,0.06,0.009,-,,-,-0.01,-,-0.23,-,1.4,33.33,
Hansen Tech,HSN,0.66,-,0.665,0.67,-,-,-,0.68,0.63,0.80,0.405,5,f,1.18,0.11,7.58,5.9,11.2,-3.0,-4.35,
Ideas Intl,IDE,0.47,-,0.445,0.53,-,-,-,0.47,0.47,0.47,0.20,-,,-,0.06,-,7.8,6.0,-,-,
Infomedia Ltd,IFM,0.26,-0.5,0.26,0.265,112,0.26,0.26,0.27,0.255,0.445,0.235,3.3,,0.95,0.02,12.69,3.12,8.3,-1.0,-3.7,
Integrated Research,IRI,0.385,-0.5,0.385,0.39,307,0.385,0.38,0.40,0.38,0.544,0.35,4,p,1.15,0.07,10.39,4.61,8.4,1.5,4.05,
Intrapower Ltd,IPX,0.14,0.5,0.14,0.15,175,0.14,0.14,0.14,0.135,0.185,0.097,-,,-,-0.02,-,-10.83,-,0.5,3.7,
IRESS Market Tech,IRE,8.20,1,8.17,8.45,2467,8.45,8.19,8.73,8.16,9.38,6.79,34,f,1.02,0.75,4.15,34.78,23.6,-35.0,-4.09,
ISS Grp Ltd,ISS,0.15,-,0.14,0.15,50,0.15,0.15,0.155,0.15,0.30,0.145,-,,-,0.09,-,-6.89,-,-0.5,-3.23,
ITX Grp Ltd,ITX,1.15,5,1.10,1.15,360,1.15,1.14,1.15,1.07,1.45,0.60,6.5,f,2.40,0.26,5.65,15.6,7.4,8.0,7.48,
Jumbuck Entertain,JMB,0.17,0.5,0.17,0.20,30,0.17,0.17,0.19,0.165,0.435,0.165,2.5,f,2.31,0.19,14.71,5.78,2.9,-2.0,-10.53,
Longreach Grp,LRG,0.032,-,0.03,0.032,-,-,-,0.032,0.03,0.045,0.018,-,,-,0.02,-,0.3,10.7,0.2,6.67,
M2M Corp,MCL,0.002,0.1,0.001,0.002,10500,0.002,0.002,0.002,0.001,0.007,0.001,-,,-,-,-,-0.16,-,-,-,
MDS Financial Grp,MWS,0.035,-,0.035,0.039,-,-,-,0.036,0.035,0.043,0.012,-,,-,-,-,-0.01,-,-0.1,-2.78,
Melbourne IT Ltd,MLB,2.07,2,2.07,2.10,1111,2.11,2.05,2.11,2.00,2.25,1.52,15,f,1.43,-0.56,7.25,21.42,9.7,3.0,1.47,
MGM Wireless Ltd,MWR,0.012,0.1,0.012,0.013,3199,0.012,0.012,0.012,0.009,0.03,0.007,-,,-,-,-,-0.06,-,0.3,33.33,
  opt nov10,MWRO,0.001,-,-,0.003,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
MobileActive Ltd,MBA,0.021,-,0.023,0.024,-,-,-,0.021,0.02,0.062,0.012,-,,-,-,-,0.09,23.3,-0.1,-4.55,
Monteray Grp,MRY,0.008,-,0.008,0.01,-,-,-,0.008,0.008,0.025,0.006,-,,-,0.03,-,-0.23,-,-,-,
Mooter Media Ltd,MMZ,0.015,0.1,0.014,0.015,132510,0.015,0.014,0.015,0.01,0.036,0.002,-,,-,-,-,0.22,6.8,0.4,36.36,
Oakton Ltd,OKN,2.64,12,2.63,2.64,560,2.64,2.56,2.67,2.49,4.30,2.09,4,f,4.98,0.04,1.52,19.9,13.3,-4.0,-1.49,
Objective Corp,OCL,0.32,-,0.31,0.345,-,-,-,0.32,0.30,0.50,0.265,2.1,,1.83,0.04,6.56,3.85,8.3,3.0,10.34,
Panorama Synergy,PSY,0.13,-,0.135,0.18,-,-,-,0.145,0.13,0.415,0.10,-,,-,-,-,-1.4,-,-,-,
Powerlan Ltd,PWR,0.032,-,0.032,0.038,5000,0.032,0.032,0.032,0.032,0.098,0.031,-,,-,-0.26,-,-17.84,-,-,-,
Praemium Ltd,PPS,0.15,-1,0.15,0.155,660,0.155,0.15,0.16,0.14,0.215,0.095,-,,-,0.03,-,-6.7,-,-0.5,-3.23,
Prophecy Intl ,PRO,0.39,-,0.30,0.42,-,-,-,0.39,0.38,0.66,0.36,4.25,,1.36,0.15,10.90,5.79,6.7,1.5,4,
Qmastor Ltd,QML,0.23,-0.5,0.23,0.245,139,0.245,0.23,0.245,0.23,0.55,0.19,0.75,,2.04,0.09,3.26,1.53,15.0,-,-,
Razor Risk Tech,RZR,0.025,-,0.022,0.03,-,-,-,0.025,0.023,0.055,0.02,-,,-,0.01,-,0.58,4.3,-,-,
Reckon Ltd,RKN,2.07,4,2.02,2.07,527,2.07,2.04,2.07,2.01,2.09,1.185,7,f,1.41,-0.02,3.38,9.9,20.9,7.0,3.5,
Redflex Hldgs,RDF,2.30,-5,2.23,2.36,103,2.34,2.23,2.38,2.23,2.70,1.50,5,,1.74,0.99,2.17,8.71,26.4,-6.0,-2.54,
RP Data Ltd,RPX,0.915,0.5,0.90,0.95,2413,0.95,0.915,0.95,0.87,1.255,0.605,1.5,,2.88,-0.18,1.64,4.32,21.2,4.5,5.17,
Rubik Financial,RFL,0.05,-0.2,0.05,0.055,8590,0.055,0.05,0.055,0.05,0.12,0.05,-,,-,0.08,-,-1.38,-,-0.2,-3.85,
Senetas Corp,SEN,0.038,-0.2,0.038,0.041,1700,0.041,0.038,0.041,0.037,0.11,0.031,-,,-,0.02,-,0.32,11.9,-,-,
Sirius Corp Ltd,SIU,0.03,-,-,0.037,-,-,-,0.03,0.03,0.047,0.03,-,,-,-,-,0.1,30.0,-,-,
SMS Management,SMX,5.77,4,5.75,5.90,2140,5.89,5.76,5.92,5.66,7.21,4.11,27.5,f,1.40,0.69,4.77,38.4,15.0,-18.0,-3.03,
Stratatel Ltd,STE,0.04,-,0.04,0.053,-,-,-,0.04,0.04,0.093,0.039,0.38,,0.66,0.01,9.50,0.25,16.0,-,-,
  opt sep11,STEO,0.008,-,-,0.008,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-,
Synergy Plus Ltd,SNR,0.031,-,0.028,0.04,-,-,-,0.033,0.031,0.058,0.025,-,,-,-0.05,-,0.35,8.9,-0.2,-6.06,
Technology One,TNE,0.83,0.5,0.815,0.845,724,0.83,0.83,0.83,0.80,0.96,0.71,4.2,f,1.39,0.13,5.06,5.84,14.2,1.5,1.84,
UXC Ltd,UXC,0.52,-1,0.515,0.52,3120,0.54,0.515,0.55,0.515,1.077,0.414,3.5,,2.06,0.02,6.73,7.22,7.2,-2.0,-3.7,
Webfirm Grp Ltd,WFM,0.15,0.5,0.145,0.15,37224,0.155,0.145,0.155,0.12,0.155,0.029,-,,-,-,-,-2.5,-,2.5,20,
Webspy Ltd,WSY,0.02,-,0.014,0.02,-,-,-,0.02,0.02,0.032,0.007,-,,-,-,-,-0.79,-,-,-,
World Net Services,WNS,0.06,-,0.031,0.072,-,-,-,0.06,0.06,0.15,0.03,-,,-,-0.03,-,-0.61,-,-,-,
Zingmobile Grp cdi,ZMG,0.022,-,0.022,0.05,-,-,-,0.022,0.022,0.03,0.015,-,,-,0.01,-,-1.02,-,-,-,
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.023,-,0.023,0.034,-,-,-,0.023,0.023,0.05,0.015,-,,-,0.01,-,-2.77,-,-,-,
Adavale Resource,ADD,0.025,-0.3,0.025,0.03,6370,0.026,0.025,0.028,0.025,0.065,0.019,-,,-,0.02,-,-0.96,-,-0.3,-10.71,
Ambertech Ltd,AMO,0.34,-2,0.34,0.40,52,0.35,0.34,0.40,0.34,0.63,0.34,5.5,f,1.69,0.61,16.18,9.3,3.7,-6.0,-15,
Argus Solutions,ASV,0.055,-,0.055,0.083,-,-,-,0.076,0.05,0.878,0.006,-,,-,-,-,-0.44,-,-3.0,-35.29,
Cellnet Grp,CLT,0.30,-,0.30,0.305,-,-,-,0.305,0.30,0.33,0.25,-,,-,0.40,-,-6.16,-,-,-,
Codan Ltd,CDA,1.375,1,1.375,1.445,74,1.44,1.37,1.46,1.365,1.585,0.69,7,f,1.64,0.12,5.09,11.5,12.0,-3.0,-2.14,
Digislide Hldgs,DGI,0.215,1.5,0.15,0.21,390,0.22,0.20,0.24,0.16,0.80,0.125,-,,-,0.02,-,-9,-,5.5,34.37,
Farmworks Aust,FWA,0.115,-,0.12,0.14,-,-,-,0.14,0.115,0.26,0.002,-,,-,0.09,-,-2.42,-,-,-,
Hostech Ltd,HTC,0.017,-,0.015,0.017,-,-,-,0.018,0.015,0.045,0.014,-,,-,-,-,-3.22,-,-,-,
iCash Payment Sys,ICP,0.045,-,0.045,0.046,3796,0.045,0.045,0.045,0.041,0.077,0.034,-,,-,0.02,-,0.65,6.9,0.3,7.14,
Intermoco Ltd,INT,0.009,-,0.008,0.01,25000,0.009,0.009,0.009,0.008,0.022,0.007,-,,-,-,-,-0.54,-,-,-,
Keycorp Ltd,KYC,0.48,-,0.50,0.51,-,-,-,0.50,0.48,0.56,0.30,3,f,1.36,0.39,6.25,4.08,11.8,-2.0,-4,
Legend Corp,LGD,0.18,1,0.17,0.18,86,0.18,0.17,0.18,0.16,0.20,0.081,-,,-,0.08,-,2.34,7.7,0.5,2.86,
Mikoh Corp,MIK,0.073,-,0.065,0.073,134,0.073,0.073,0.075,0.073,0.15,0.048,-,,-,0.01,-,-1.85,-,-,-,
Netcomm Ltd,NTC,0.25,-2,0.25,0.275,11561,0.285,0.25,0.285,0.225,0.52,0.12,1,,3.65,0.10,4.00,3.65,6.8,2.0,8.7,
Pienets Ltd,PIE,0.022,-,0.022,0.023,211826,0.024,0.022,0.024,0.022,0.036,0.008,-,,-,-,-,-0.29,-,-0.2,-8.33,
QRSciences Hldgs,QRS,0.057,-0.5,0.056,0.057,3180,0.067,0.057,0.067,0.053,0.08,0.035,-,,-,0.08,-,7.26,0.8,0.6,11.76,
  opt jun12,QRSOA,0.001,-,-,0.005,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Scantech Ltd,SCD,0.21,-,0.21,0.22,95,0.21,0.21,0.21,0.21,0.60,0.20,-,,-,0.32,-,3.56,5.9,-,-,
Structural Monitor cdi,SMN,0.013,-,0.011,0.013,-,-,-,0.013,0.012,0.054,0.005,-,,-,-,-,-0.22,-,-,-,
  opt dec10,SMNO,-,-,0.001,-,-,-,-,0.003,0.003,0.02,0.001,-,,-,-,-,-,-,-,-,
Techniche Ltd,TCN,0.039,0.1,0.036,0.039,4874,0.039,0.036,0.04,0.036,0.075,0.031,-,,-,0.02,-,0.64,6.1,-0.1,-2.5,
Transol Corp,TNC,0.003,-0.1,0.003,0.004,750,0.003,0.003,0.004,0.003,0.016,0.003,-,,-,-,-,0.2,1.5,-,-,
  opt may11,TNCOA,0.001,-,0.001,0.002,-,-,-,0.002,0.001,0.006,0.001,-,,-,-,-,-,-,-0.1,-50,
TSV Hldgs Ltd,TSH,0.12,-,0.10,0.115,-,-,-,0.12,0.12,0.16,0.086,-,,-,0.12,-,0.26,46.2,-,-,
TTA Hldgs Ltd,TTA,0.05,-0.5,0.05,0.057,351,0.057,0.05,0.08,0.05,0.094,0.03,0.6,p,2.82,0.09,12.00,1.69,3.0,-3.0,-37.5,
Wavenet Intl,WAL,0.08,-,0.081,0.097,-,-,-,0.08,0.08,0.18,0.06,-,,-,0.14,-,0.57,14.0,-,-,
Xtek Ltd,XTE,0.026,-,0.026,0.028,-,-,-,0.026,0.026,0.058,0.024,-,,-,0.03,-,0.59,4.4,-,-,
ZYL Ltd,ZYL,0.023,-0.1,0.021,0.023,10060,0.025,0.023,0.03,0.02,0.06,0.016,-,,-,-0.01,-,-1.24,-,0.3,15,
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.11,-,0.11,0.115,-,-,-,0.12,0.11,0.28,0.082,-,,-,0.04,-,-5.12,-,-0.5,-4.35,
Dyesol Ltd,DYE,1.00,-,0.99,1.00,1566,1.01,0.995,1.04,0.995,1.41,0.77,-,,-,0.10,-,-9.21,-,-0.5,-0.5,
Heritage Gold Nz,HTM,0.02,-,0.015,0.024,-,-,-,0.02,0.017,0.044,0.014,-,,-,0.01,-,-0.12,-,0.3,17.65,
Silex Systems,SLX,4.51,5,4.51,4.59,3312,4.59,4.47,4.62,4.34,8.03,4.31,-,,-,0.43,-,-9.7,-,11.0,2.5,
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,,
Alexium Int Grp,AJX,0.135,0.5,0.12,0.14,3389,0.14,0.13,0.14,0.13,0.205,0.01,-,,-,-,-,-0.13,-,0.5,3.85,
Antaria Ltd,ANO,0.045,-,0.041,0.045,1389,0.045,0.045,0.045,0.036,0.065,0.032,-,,-,0.04,-,1.46,3.1,0.9,25,
Duluxgrp Ltd,DLX,2.43,-2,2.43,2.44,140455,2.45,2.41,2.60,2.41,2.78,2.41,-,,-,-,-,-,-,-13.0,-5.08,
Incitec Pivot,IPL,3.19,11,3.16,3.20,163372,3.19,3.12,3.19,2.95,3.83,2.51,4.1,,-,0.27,1.29,-10.2,-,13.0,4.25,
Mesa Min Ltd,MAS,0.115,0.5,0.115,0.12,12473,0.115,0.11,0.115,0.105,0.13,0.024,-,,-,-,-,-0.1,-,1.0,9.52,
Millepede Intl,MPD,0.006,-,0.003,0.004,-,-,-,0.006,0.006,0.02,0.002,-,,-,-,-,-0.37,-,-,-,
  opt mar12,MPDO,0.002,-,-,0.003,-,-,-,0.002,0.002,0.003,0.001,-,,-,-,-,-,-,-,-,
Novarise Renew Res,NOE,0.23,-,0.20,0.235,600,0.23,0.23,0.24,0.23,0.26,0.20,-,,-,-,-,-,-,-1.0,-4.17,
Nufarm Ltd,NUF,3.76,15,3.75,3.78,64131,3.83,3.64,3.83,3.20,11.819,3.20,15,,-,3.07,3.99,-17.4,-,36.0,10.59,
Nuplex Ind,NPX,2.42,-,2.40,2.42,57,2.42,2.42,2.45,2.37,2.80,1.392,10.22,p,3.05,1.58,4.22,31.15,7.8,2.0,0.83,
Orica Ltd,ORI,25.42,42,25.10,25.42,9795,25.54,25.27,25.54,24.29,26.382,20.069,98,p,1.04,1.31,3.86,102.3,24.8,49.0,1.97,
Paragon Care Ltd,PGC,0.025,-,0.027,0.03,-,-,-,0.027,0.025,0.039,0.02,-,,-,-,-,-0.1,-,-0.2,-7.41,
  opt may12,PGCOA,0.01,-,0.009,0.01,-,-,-,0.01,0.01,0.018,0.006,-,,-,-,-,-,-,-,-,
Penrice Soda,PSH,0.425,4,0.39,0.435,58,0.425,0.39,0.425,0.35,1.048,0.29,-,,-,0.80,-,24.66,1.7,10.0,30.77,
Symex Hldgs,SYM,0.55,-4,0.55,0.59,60,0.58,0.55,0.605,0.55,0.62,0.435,3,f,2.25,0.29,5.45,6.75,8.1,-,-,
Wattyl Ltd,WYL,1.64,-,1.64,1.645,8153,1.645,1.635,1.645,1.625,1.645,0.71,-,,-,1.23,-,7.9,20.8,0.5,0.31,
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,3.15,-,3.13,3.16,14660,3.17,3.14,3.18,3.06,3.18,2.29,13.5,f,1.51,1.21,4.29,20.4,15.4,2.0,0.64,
Boral Ltd,BLD,4.27,7,4.26,4.30,40491,4.31,4.23,4.37,4.15,6.40,4.15,12.5,f,1.82,4.23,2.93,22.7,18.8,-12.0,-2.73,
Brickworks Ltd,BKW,12.00,1,11.96,12.00,706,12.05,11.98,12.22,11.95,16.80,11.35,39.5,f,2.54,9.06,3.29,100.5,11.9,-21.0,-1.72,
China West Hldgs,CWH,0.17,-,0.05,0.20,-,-,-,0.17,0.17,0.31,0.065,-,,-,0.02,-,-1.42,-,-,-,
Chongherr Invest,CDH,0.003,-,0.003,0.03,-,-,-,0.003,0.003,0.003,0.003,-,,-,0.04,-,-0.08,-,-,-,
Fletcher Bld,FBU,6.22,3,6.20,6.30,9121,6.25,6.19,6.30,6.11,7.04,5.48,20.63,,-,2.36,3.32,-14.88,-,-3.0,-0.48,
Globe Sec,GTI,-,-,-,-,-,-,-,0.09,0.09,0.12,0.038,-,,-,0.09,-,-7.06,-,-,-,
James Hardie Ind cdi,JHX,6.37,22,6.33,6.42,13255,6.48,6.28,6.48,5.99,8.86,4.81,-,,-,-0.29,-,-21.4,-,16.0,2.58,
Oakajee Corp Ltd,OKJ,0.105,-,0.12,0.125,-,-,-,0.13,0.105,0.20,0.08,-,,-,0.14,-,-0.76,-,-2.5,-19.23,
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,6.84,5,6.83,6.86,55589,6.93,6.83,7.04,6.68,7.04,4.473,29.5,,0.71,2.25,4.31,20.9,32.7,2.0,0.29,
Colorpak Ltd,CKL,0.45,2,0.45,0.49,240,0.455,0.45,0.455,0.425,0.53,0.385,3.25,f,2.30,0.16,7.22,7.46,6.0,2.5,5.88,
National Can Ind,NCI,1.20,3,1.20,1.23,195,1.20,1.20,1.20,1.17,1.25,1.00,4,f,1.47,-,3.33,5.9,20.3,3.0,2.56,
Pro-Pac Packaging,PPG,0.32,-0.5,0.325,0.345,740,0.33,0.32,0.33,0.32,0.385,0.145,1.5,f,2.43,0.11,4.69,3.65,8.8,-0.5,-1.54,
INDUSTRY: Aluminum,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc cdi,AAI,12.75,-,12.75,15.65,-,-,-,14.50,12.50,47.10,12.50,11.61,,-,-,0.91,-137.14,-,-120.0,-8.6,
Alumina Ltd,AWC,1.555,5,1.555,1.56,154838,1.565,1.525,1.565,1.45,2.06,1.45,2,f,-,1.21,1.29,-1.2,-,7.0,4.71,
Aust Bauxite Ltd,ABZ,0.40,-2,0.40,0.41,1310,0.425,0.40,0.425,0.39,0.49,0.25,-,,-,-,-,-,-,1.5,3.9,
Bauxite Resource,BAU,0.20,0.5,0.195,0.20,6555,0.21,0.20,0.21,0.145,1.345,0.13,-,,-,-,-,-7.59,-,4.5,29.03,
Cape Alumina Ltd,CBX,0.30,-,0.29,0.40,-,-,-,0.30,0.30,0.55,0.29,-,,-,-,-,-0.54,-,-,-,
Capral Ltd,CAA,0.175,1,0.165,0.18,1646,0.175,0.16,0.175,0.16,1.305,0.145,-,,-,0.38,-,-27.5,-,1.5,9.37,
Realm Res Ltd,RRP,0.09,-,0.09,0.11,-,-,-,0.09,0.09,0.23,0.075,-,,-,0.04,-,-5.53,-,-,-,
INDUSTRY: Diversified Metals & Mining,,,,,,,,,,,,,,,,,,,,,,
3D Res Ltd,DDD,0.02,-,0.021,0.025,-,-,-,0.02,0.02,0.026,0.014,-,,-,-,-,-1.9,-,-,-,
Abra Min Ltd,AII,0.095,-,0.095,0.13,-,-,-,0.095,0.095,0.25,0.086,-,,-,-,-,-1.94,-,-,-,
A-Cap Res,ACB,0.31,0.5,0.31,0.335,9192,0.34,0.31,0.34,0.30,0.60,0.28,-,,-,0.14,-,-0.91,-,-2.5,-7.46,
Acclaim Explore,AEX,0.015,0.3,0.015,0.016,524199,0.016,0.012,0.016,0.011,0.029,0.004,-,,-,-,-,-0.38,-,0.3,25,
  ctg,AEXCD,0.003,-,0.001,0.025,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-,
