Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4913.5 at 16:37 23/4/2010  Report at 19:06 Friday 23/4/2010. Processed 19:30 Friday 23/4/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Aust Infra unt,AIX,2.02,-,2.00,2.05,12260,2.05,2.00,2.05,1.955,2.05,1.18,10,p,1.94,2.62,4.95,19.37,10.4,2.0,1
Brisconnection Tr stp,BCS,1.24,1,1.23,1.24,208,1.27,1.24,1.28,1.23,1.40,1.03,-,,-,-0.54,-,15.06,8.2,1.0,0.81
Chalmers Ltd,CHR,2.82,-,2.85,-,-,-,-,2.75,2.75,3.10,2.69,14,f,1.78,4.32,4.96,24.96,11.3,7.0,2.55
ConnectEast stp,CEU,0.435,-0.5,0.435,0.44,21401,0.445,0.435,0.445,0.43,0.49,0.273,2,,-,-,4.60,-21.74,-,-1.0,-2.25
CTI Logistics,CLX,1.09,-,1.01,1.10,-,-,-,1.10,1.09,1.14,0.695,6,f,1.61,0.66,5.50,9.65,11.3,-1.0,-0.91
Intoll Grp stp,ITO,1.125,-2.5,1.125,1.13,88395,1.145,1.12,1.16,1.105,1.71,1.07,12,,-,1.78,10.67,-16.38,-,-0.5,-0.44
K & S Corp,KSC,2.76,-,2.76,2.80,187,2.77,2.76,2.77,2.76,3.05,1.72,12,f,2.12,1.95,4.35,25.4,10.9,-1.0,-0.36
KFM Divers Inf unt,KIL,0.935,-0.5,0.925,0.935,479,0.94,0.935,0.95,0.925,0.97,0.472,4,,1.60,0.96,4.28,6.4,14.6,-0.5,-0.53
Lindsay Aust,LAU,0.195,0.5,0.195,0.20,200,0.195,0.195,0.195,0.19,0.28,0.16,1.75,f,1.89,0.21,8.97,3.3,5.9,-0.5,-2.5
Macq Atlas Roads stp,MQA,0.99,1,0.98,0.99,12320,1.00,0.98,1.02,0.975,1.02,0.51,-,,-,-,-,-,-,-0.5,-0.5
MAP Grp forus,MAP,3.08,1,3.07,3.08,72392,3.09,3.04,3.11,2.97,3.38,1.666,21,,-,-0.30,6.82,-33.11,-,4.0,1.32
Mermaid Marine,MRM,2.80,-3,2.77,2.84,1194,2.83,2.79,2.84,2.76,3.25,1.425,7,f,2.66,0.95,2.50,18.59,15.1,-2.0,-0.71
Qantas Airways,QAN,2.89,-5,2.89,2.90,87467,2.94,2.87,2.95,2.87,3.06,1.805,6,,-,2.25,2.08,-2.7,-,-9.0,-3.02
Regional Express,REX,1.185,1,1.17,1.185,107,1.185,1.17,1.20,1.165,1.42,0.725,-,,-,1.13,-,19.35,6.1,-1.5,-1.25
Richfield Internat,RIS,0.082,-,0.02,0.08,-,-,-,0.082,0.078,0.082,0.035,-,,-,0.12,-,0.06,136.7,0.4,5.13
Rivercity Motorway stp,RCY,0.11,-,0.11,0.115,27218,0.12,0.11,0.12,0.092,0.325,0.084,-,,-,-1.34,-,-4.41,-,1.8,19.57
Scott Corp,SCC,0.37,3,0.35,0.37,-,0.37,0.37,0.38,0.34,0.395,0.125,3,f,1.90,0.39,8.11,5.7,6.5,1.0,2.78
Skywest Airlines cdi  1:1,SXR,0.365,-,0.36,0.38,11473,0.40,0.355,0.40,0.345,0.40,0.215,0.4,,7.22,0.17,1.10,2.89,12.6,2.0,5.8
Smarttrans Hldgs,SMA,0.028,-,0.027,0.028,19864,0.028,0.027,0.029,0.027,0.063,0.004,-,,-,-,-,-0.31,-,-0.1,-3.45
Toll Hldgs Ltd,TOL,7.23,3,7.21,7.23,18307,7.27,7.17,7.34,7.14,9.33,5.54,25,f,1.26,1.44,3.46,31.45,23.0,-20.0,-2.69
Traffic Tech,TTI,0.036,0.6,0.033,0.038,2349,0.036,0.03,0.036,0.027,0.09,0.021,-,,-,-0.17,-,-1.11,-,0.4,12.5
Transurban stp,TCL,5.18,-,5.15,5.22,27852,5.22,5.15,5.29,5.15,5.64,3.85,23,,0.08,2.75,4.44,1.85,280.0,-1.0,-0.19
Virgin Blue Hldgs,VBA,0.605,-1,0.605,0.61,248802,0.61,0.595,0.655,0.595,0.80,0.215,-,,-,0.39,-,-2.3,-,-5.0,-7.63
Wridgways Aust,WWA,2.78,-,2.78,2.84,161,2.79,2.75,2.85,2.75,2.98,1.85,17,f,1.20,0.20,6.12,20.32,13.7,-2.0,-0.71
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.10,-,0.09,0.14,-,-,-,0.10,0.10,0.18,0.095,-,,-,-0.08,-,3.28,3.0,0.5,5.26
Adacel Tech,ADA,0.69,3,0.675,0.69,1628,0.69,0.67,0.69,0.555,0.84,0.32,-,,-,0.21,-,2.7,25.6,13.5,24.32
Admerex Ltd,ADL,0.007,-,0.004,0.005,-,-,-,0.007,0.007,0.016,0.004,-,,-,-,-,-0.4,-,-,-
Altium Ltd,ALU,0.255,-,0.25,0.285,40,0.255,0.255,0.255,0.25,0.50,0.235,2,,-,0.09,7.84,-6.97,-,-,-
APA Financial,APP,0.014,-,0.014,0.019,-,-,-,0.014,0.014,0.023,0.009,-,,-,-,-,0.1,14.0,-,-
ASG Grp Ltd,ASZ,1.40,-,1.395,1.40,1706,1.42,1.38,1.475,1.32,1.475,0.545,6,f,1.57,0.06,4.29,9.43,14.8,2.0,1.45
Bravura Solutions,BVA,0.13,-0.5,0.125,0.13,146,0.13,0.13,0.14,0.125,0.315,0.119,-,,-,-0.06,-,-1.97,-,-0.5,-3.7
Byte Power Grp,BPG,0.004,-,0.004,0.006,-,-,-,0.005,0.004,0.017,0.003,-,,-,-,-,-0.37,-,-0.1,-20
Carsales Com Ltd,CRZ,5.57,7,5.38,5.59,1171,5.59,5.36,5.62,5.34,5.86,3.56,6.6,f,1.24,0.01,1.18,8.2,67.9,3.0,0.54
CCK Financial,CCK,0.10,-,0.083,0.10,-,-,-,0.10,0.10,0.21,0.08,-,,-,0.02,-,-0.23,-,-,-
Comops Ltd,COM,0.083,-,0.083,0.10,-,-,-,0.083,0.083,0.185,0.05,-,,-,0.03,-,1.7,4.9,-,-
Computershare Ltd,CPU,12.64,23,12.55,12.65,16362,12.69,12.43,12.76,12.29,12.90,8.31,25,p,2.27,-1.54,1.98,56.84,22.2,7.0,0.56
Corum Grp Ltd,COO,0.025,-,0.025,0.035,-,-,-,0.025,0.022,0.057,0.01,-,,-,-0.05,-,-5.37,-,0.3,13.64
CPT Global Ltd,CGO,0.62,-,0.62,0.685,-,-,-,0.65,0.61,1.02,0.37,3,,0.25,0.16,4.84,0.74,83.8,2.0,3.33
CSG Ltd,CSV,2.16,1,2.15,2.16,1511,2.16,2.13,2.16,2.05,2.26,0.60,5,f,2.77,0.05,2.31,13.85,15.6,7.0,3.35
Customers Ltd,CUS,2.89,-4,2.87,2.92,3538,2.94,2.89,3.01,2.89,3.25,1.814,-,,-,0.26,-,18.4,15.7,-14.0,-4.62
Data#3 Ltd,DTL,8.55,10,8.41,8.55,127,8.66,8.55,8.66,8.22,9.30,5.20,53,f,1.29,1.17,6.20,68.29,12.5,19.0,2.27
Datamotion Asia,DMN,0.002,0.1,0.001,0.002,5000,0.002,0.002,0.002,0.001,0.005,0.001,-,,-,-,-,-0.15,-,-,-
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd,DSQ,0.10,-,0.055,0.15,-,-,-,0.10,0.10,0.18,0.042,-,,-,0.06,-,-5.45,-,-,-
DWS Advanced,DWS,1.465,-1.5,1.465,1.49,503,1.48,1.465,1.495,1.43,1.85,0.655,11,f,1.23,0.20,7.51,13.52,10.8,2.5,1.74
E-Com Multi Ltd,ECE,0.009,0.1,0.008,0.009,120955,0.009,0.008,0.009,0.007,0.012,0.001,-,,-,-,-,-0.03,-,-,-
Empired Ltd,EPD,0.105,-,0.105,0.14,-,-,-,0.105,0.105,0.18,0.065,0.75,f,0.68,0.05,7.14,0.51,20.6,-,-
Energy One Ltd,EOL,0.10,-,0.10,0.135,-,-,-,0.10,0.10,0.20,0.05,-,,-,0.16,-,-1.65,-,-,-
Entellect Solutions,ESN,0.002,-,-,-,-,-,-,0.002,0.002,0.008,0.001,-,,-,-,-,-0.06,-,-,-
E-Pay Asia Ltd,EPY,0.16,-,0.135,0.175,-,-,-,0.16,0.16,0.245,0.08,-,,-,0.36,-,2.97,5.4,-,-
eServGlobal Ltd,ESV,0.50,-,0.50,0.52,1400,0.51,0.50,0.53,0.485,0.63,0.35,-,,-,0.16,-,-26.6,-,-2.5,-4.76
Ezenet Ltd,EZE,0.028,0.6,0.027,0.049,45,0.028,0.028,0.028,0.021,0.052,0.012,-,,-,0.03,-,-0.21,-,0.7,33.33
GBST Hldgs,GBT,0.995,-2.5,1.00,1.01,300,0.995,0.995,1.02,0.96,1.22,0.59,1.5,,1.38,-0.56,1.51,2.07,48.1,3.5,3.65
GoConnect Ltd,GCN,0.024,-0.1,0.025,0.026,376,0.025,0.024,0.028,0.024,0.028,0.009,-,,-,-0.01,-,-0.23,-,-,-
Hansen Tech,HSN,0.60,0.5,0.60,0.63,190,0.60,0.595,0.605,0.595,0.80,0.36,5,f,1.18,0.11,8.33,5.9,10.2,0.5,0.84
Ideas Intl,IDE,0.25,-,0.20,0.25,-,-,-,0.25,0.25,0.32,0.15,-,,-,0.06,-,7.8,3.2,-,-
Infomedia Ltd,IFM,0.26,-,0.25,0.265,750,0.26,0.26,0.265,0.245,0.445,0.235,3.3,,0.95,0.02,12.69,3.12,8.3,-,-
Integrated Research,IRI,0.41,-,0.405,0.41,-,-,-,0.425,0.40,0.544,0.247,4,p,1.15,0.07,9.76,4.61,8.9,1.0,2.5
Intrapower Ltd,IPX,0.12,2,0.105,0.145,100,0.12,0.12,0.126,0.10,0.17,0.097,-,,-,-0.02,-,-10.83,-,-0.1,-1.2
IRESS Market Tech,IRE,8.85,2,8.80,8.85,1066,8.88,8.80,8.95,8.70,9.30,5.97,34,f,1.02,0.75,3.84,34.78,25.4,-5.0,-0.56
ISS Grp Ltd,ISS,0.19,-1,0.195,0.21,523,0.20,0.19,0.21,0.19,0.30,0.145,-,,-,0.09,-,-6.89,-,-2.0,-9.52
ITX Grp Ltd,ITX,1.015,0.5,1.02,1.075,197,1.015,1.015,1.09,1.00,1.45,0.59,6.5,f,2.40,0.26,6.40,15.6,6.5,-4.5,-4.25
Jumbuck Entertain,JMB,0.25,-,0.25,0.255,50,0.25,0.25,0.255,0.25,0.465,0.24,2.5,f,2.31,0.19,10.00,5.78,4.3,-,-
Longreach Grp,LRG,0.031,-,0.032,0.035,-,-,-,0.036,0.031,0.045,0.015,-,,-,0.02,-,0.3,10.3,-0.3,-8.82
M2M Corp,MCL,0.002,-,0.002,0.003,50000,0.002,0.002,0.002,0.002,0.007,0.001,-,,-,-,-,-0.16,-,-0.1,-33.33
MDS Financial Grp,MWS,0.022,0.2,0.022,0.024,256,0.022,0.022,0.022,0.02,0.028,0.012,-,,-,-,-,-0.01,-,-,-
Melbourne IT Ltd,MLB,1.85,-1,1.85,1.86,1428,1.86,1.835,1.875,1.73,2.29,1.52,15,f,1.43,-0.56,8.11,21.42,8.6,8.0,4.52
MGM Wireless Ltd,MWR,0.012,-,0.012,0.018,-,-,-,0.012,0.012,0.03,0.007,-,,-,-,-,-0.06,-,-,-
  opt nov10,MWRO,0.001,-,-,0.002,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.024,-,0.024,0.026,4090,0.024,0.024,0.033,0.016,0.04,0.012,-,,-,-,-,0.09,26.7,0.6,33.33
Monteray Grp,MRY,0.015,0.3,0.012,0.025,600,0.015,0.015,0.015,0.01,0.025,0.006,-,,-,0.03,-,-0.23,-,0.5,50
Mooter Media Ltd,MMZ,0.025,-,0.025,0.026,56614,0.026,0.025,0.027,0.023,0.036,0.001,-,,-,-,-,0.22,11.4,-0.1,-3.85
Oakton Ltd,OKN,3.30,1,3.30,3.35,1632,3.30,3.27,3.30,3.19,4.30,1.23,4,f,4.98,0.04,1.21,19.9,16.6,1.0,0.3
Objective Corp,OCL,0.29,-0.5,0.29,0.335,30,0.29,0.29,0.295,0.29,0.50,0.25,2.1,,1.83,0.04,7.24,3.85,7.5,-,-
Panorama Synergy,PSY,0.30,1,0.26,0.30,201,0.30,0.29,0.30,0.28,0.415,0.065,-,,-,-,-,-1.4,-,-,-
Powerlan Ltd,PWR,0.046,-,0.046,0.05,2,0.046,0.046,0.046,0.042,0.098,0.025,-,,-,-0.26,-,-17.84,-,0.4,9.52
Praemium Ltd,PPS,0.17,-,0.17,0.175,3512,0.17,0.17,0.175,0.16,0.215,0.095,-,,-,0.03,-,-6.7,-,1.0,6.25
Prophecy Intl ,PRO,0.40,-,0.40,0.44,176,0.40,0.39,0.44,0.39,0.70,0.39,4.25,,1.36,0.15,10.63,5.79,6.9,-4.0,-9.09
Qmastor Ltd,QML,0.27,-0.5,0.27,0.275,590,0.275,0.27,0.285,0.245,0.55,0.245,0.75,,2.04,0.09,2.78,1.53,17.6,-0.5,-1.82
Razor Risk Tech,RZR,0.029,-,0.027,0.03,-,-,-,0.029,0.029,0.055,0.025,-,,-,0.01,-,0.58,5.0,0.2,7.41
Reckon Ltd,RKN,2.05,-,2.03,2.05,422,2.09,2.05,2.09,2.00,2.09,1.07,7,f,1.41,-0.02,3.41,9.9,20.7,-1.0,-0.49
Redflex Hldgs,RDF,1.90,12,1.88,1.925,666,1.90,1.79,1.90,1.74,2.70,1.50,5,,1.74,0.99,2.63,8.71,21.8,5.0,2.7
RP Data Ltd,RPX,1.045,2,1.025,1.05,267,1.05,1.025,1.085,1.025,1.255,0.415,1.5,,2.88,-0.18,1.44,4.32,24.2,-2.5,-2.34
Rubik Financial,RFL,0.07,-0.5,0.066,0.08,300,0.07,0.07,0.08,0.07,0.12,0.066,-,,-,0.08,-,-1.38,-,-0.2,-2.78
Senetas Corp,SEN,0.045,-0.3,0.045,0.048,440,0.045,0.045,0.051,0.045,0.11,0.035,-,,-,0.02,-,0.32,14.1,-0.4,-8.16
Sirius Corp Ltd,SIU,0.04,-,-,0.04,-,-,-,0.045,0.039,0.047,0.011,-,,-,-,-,0.1,40.0,-0.5,-11.11
SMS Management,SMX,6.70,21,6.68,6.80,2463,6.79,6.53,6.79,6.23,7.21,2.43,27.5,f,1.40,0.69,4.10,38.4,17.4,4.0,0.6
Stratatel Ltd,STE,0.052,-,0.046,0.059,-,-,-,0.06,0.052,0.093,0.052,0.38,,0.66,0.01,7.31,0.25,20.8,-0.8,-13.33
  opt sep11,STEO,0.008,-,0.004,0.015,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-
Synergy Plus Ltd,SNR,0.04,-,0.039,0.057,-,-,-,0.041,0.04,0.059,0.029,-,,-,-0.05,-,0.35,11.4,-0.1,-2.44
Technology One,TNE,0.86,-,0.85,0.87,4393,0.86,0.855,0.875,0.81,0.96,0.69,3.75,f,1.40,0.13,4.36,5.24,16.4,5.0,6.17
UXC Ltd,UXC,0.52,1,0.52,0.525,3562,0.52,0.505,0.53,0.50,1.077,0.364,3.5,,2.06,0.02,6.73,7.22,7.2,-2.5,-4.59
  bns def,UXCBN,-,-,0.48,0.53,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Webfirm Grp Ltd,WFM,0.074,-0.2,0.072,0.074,15429,0.076,0.071,0.085,0.071,0.115,0.029,-,,-,-,-,-2.5,-,-0.6,-7.5
Webspy Ltd,WSY,0.012,-,0.016,0.023,-,-,-,0.012,0.012,0.032,0.007,-,,-,-,-,-0.79,-,-,-
World Net Services,WNS,0.03,-,0.045,0.06,-,-,-,0.03,0.03,0.15,0.03,-,,-,-0.03,-,-0.61,-,-,-
Zingmobile Grp cdi  1:1,ZMG,0.025,-,-,0.03,-,-,-,0.025,0.025,0.03,0.006,-,,-,0.01,-,-1.02,-,-,-
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.018,-,0.018,0.019,-,-,-,0.018,0.017,0.06,0.015,-,,-,0.01,-,-2.77,-,0.1,5.88
Adavale Resource,ADD,0.039,-,0.039,0.04,1000,0.039,0.039,0.042,0.034,0.065,0.018,-,,-,0.02,-,-0.96,-,0.4,11.43
Ambertech Ltd,AMO,0.60,-2,0.58,0.62,70,0.615,0.60,0.62,0.60,0.63,0.41,5.5,f,1.69,0.61,9.17,9.3,6.5,-2.0,-3.23
Argus Solutions,ASV,0.175,-,0.13,0.165,-,-,-,0.175,0.15,1.098,0.006,-,,-,-,-,-0.44,-,0.5,2.94
Cellnet Grp,CLT,0.31,-0.5,0.31,0.315,149,0.31,0.31,0.315,0.31,0.33,0.16,-,,-,0.40,-,-6.16,-,-,-
Codan Ltd,CDA,1.49,-1,1.49,1.50,3350,1.54,1.49,1.585,1.39,1.585,0.56,7,f,1.64,0.12,4.70,11.5,13.0,11.0,7.97
Digislide Hldgs,DGI,0.25,-,0.22,0.245,-,-,-,0.25,0.25,0.80,0.18,-,,-,0.02,-,-9,-,-,-
Hostech Ltd,HTC,0.035,0.1,0.032,0.035,5000,0.035,0.034,0.038,0.032,0.05,0.018,-,,-,-,-,-3.22,-,-0.3,-7.89
iCash Payment Sys,ICP,0.044,0.1,0.043,0.045,3198,0.044,0.043,0.045,0.042,0.077,0.029,-,,-,0.02,-,0.65,6.8,-0.2,-4.35
Intermoco Ltd,INT,0.011,-,0.01,0.011,51104,0.011,0.011,0.012,0.011,0.024,0.008,-,,-,-,-,-0.54,-,-0.2,-15.38
Keycorp Ltd,KYC,0.495,-0.5,0.495,0.50,325,0.50,0.495,0.50,0.48,0.56,0.233,3,f,1.36,0.39,6.06,4.08,12.1,-,-
Legend Corp,LGD,0.18,-0.5,0.18,0.185,1200,0.18,0.18,0.185,0.18,0.20,0.076,-,,-,0.08,-,2.34,7.7,-0.5,-2.7
Mikoh Corp,MIK,0.08,-,0.075,0.085,1289,0.08,0.076,0.086,0.075,0.15,0.04,-,,-,0.01,-,-1.85,-,-0.5,-5.88
Netcomm Ltd,NTC,0.145,-1,0.14,0.15,3629,0.15,0.14,0.155,0.14,0.52,0.12,1,,3.65,0.10,6.90,3.65,4.0,-0.5,-3.33
Pienets Ltd,PIE,0.031,-0.1,0.03,0.031,40892,0.032,0.03,0.033,0.027,0.036,0.007,-,,-,-,-,-0.29,-,0.3,10.71
QRSciences Hldgs,QRS,0.064,0.3,0.06,0.062,2607,0.064,0.061,0.065,0.055,0.08,0.02,-,,-,0.08,-,7.26,0.9,0.8,14.29
  opt jun12,QRSOA,0.001,-,0.002,0.012,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-
Scantech Ltd,SCD,0.32,-,0.32,0.335,-,-,-,0.325,0.32,0.60,0.30,-,,-,0.32,-,3.56,9.0,-,-
Techniche Ltd,TCN,0.045,-,0.055,0.06,-,-,-,0.068,0.045,0.083,0.045,-,,-,0.02,-,0.64,7.0,-2.3,-33.82
Telezon Ltd,TLZ,0.09,-,0.085,0.15,207,0.09,0.085,0.09,0.085,0.24,0.07,-,,-,0.02,-,-1.25,-,-,-
Transol Corp,TNC,0.007,-,0.006,0.007,37484,0.007,0.007,0.007,0.007,0.016,0.002,-,,-,-,-,0.2,3.5,-0.1,-12.5
  opt may11,TNCOA,0.002,-,0.002,0.003,17500,0.002,0.002,0.002,0.002,0.019,0.001,-,,-,-,-,-,-,-,-
TSV Hldgs Ltd,TSH,0.125,-,0.13,0.135,-,-,-,0.13,0.12,0.17,0.086,-,,-,0.12,-,0.26,48.1,0.5,4.17
TTA Hldgs Ltd,TTA,0.065,0.7,0.058,0.07,250,0.065,0.06,0.065,0.058,0.094,0.03,-,,-,0.09,-,3.08,2.1,0.7,12.07
Wavenet Intl,WAL,0.091,-,0.091,0.099,25,0.091,0.091,0.091,0.09,0.18,0.035,-,,-,0.14,-,0.57,16.0,0.1,1.11
Xtek Ltd,XTE,0.03,-,0.027,0.036,-,-,-,0.036,0.03,0.058,0.013,-,,-,0.03,-,0.59,5.1,-0.6,-16.67
ZYL Ltd,ZYL,0.023,0.2,0.021,0.023,1601,0.023,0.021,0.023,0.021,0.06,0.016,-,,-,-0.01,-,-1.24,-,0.2,9.52
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.115,-,0.115,0.12,757,0.12,0.115,0.125,0.115,0.385,0.11,-,,-,0.04,-,-5.12,-,-,-
Silex Systems,SLX,6.39,7,6.26,6.39,329,6.39,6.26,6.52,6.25,8.03,4.40,-,,-,0.43,-,-9.7,-,-15.0,-2.29
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,
Alexium Int Grp,AJX,0.165,-0.5,0.16,0.17,1740,0.17,0.155,0.17,0.155,0.205,0.01,-,,-,-,-,-0.13,-,-,-
Antaria Ltd,ANO,0.036,-0.4,0.036,0.04,130,0.036,0.036,0.04,0.036,0.065,0.029,-,,-,0.04,-,1.46,2.5,-0.4,-10
Incitec Pivot,IPL,3.23,-2,3.23,3.24,92977,3.26,3.21,3.34,3.18,3.83,2.03,4.4,,-,0.14,1.36,-11.7,-,-,-
Millepede Intl,MPD,0.006,-,0.006,0.011,-,-,-,0.006,0.006,0.02,0.006,-,,-,-,-,-0.37,-,-,-
  opt mar12,MPDO,0.002,-,-,0.002,-,-,-,0.002,0.002,0.003,0.001,-,,-,-,-,-,-,-,-
Nufarm Ltd,NUF,7.12,-63,7.11,7.13,32043,7.30,7.12,7.77,7.12,14.46,7.12,15,,-,3.07,2.11,-17.4,-,-62.0,-8.01
Nuplex Ind,NPX,2.59,10,2.54,2.59,613,2.59,2.54,2.59,2.35,2.80,0.99,10.22,p,3.05,1.58,3.95,31.15,8.3,12.0,4.86
Orica Ltd,ORI,26.75,-21,26.65,26.87,15769,27.05,26.58,27.51,26.46,27.75,15.95,97,p,1.50,1.71,3.63,145.2,18.4,-75.0,-2.73
Paragon Care Ltd,PGC,0.034,-,0.03,0.036,-,-,-,0.038,0.034,0.039,0.019,-,,-,-,-,-0.1,-,-0.4,-10.53
  opt may12,PGCOA,0.015,-,0.012,0.015,-,-,-,0.016,0.015,0.018,0.006,-,,-,-,-,-,-,-,-
Penrice Soda,PSH,0.755,-,0.75,0.78,2335,0.76,0.75,0.80,0.75,1.048,0.699,-,,-,0.80,-,24.66,3.1,-1.0,-1.31
Stellar Res,SRZ,0.089,0.7,0.086,0.089,2848,0.089,0.082,0.089,0.069,0.13,0.036,-,,-,-,-,-0.87,-,0.8,9.88
Symex Hldgs,SYM,0.51,-,0.49,0.50,-,-,-,0.51,0.50,0.56,0.40,3,f,2.25,0.29,5.88,6.75,7.6,1.0,2
Wattyl Ltd,WYL,0.88,-4,0.87,0.90,652,0.90,0.87,0.93,0.87,1.23,0.42,-,,-,1.23,-,7.9,11.1,-2.0,-2.22
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,2.89,-1,2.86,2.90,17381,2.91,2.87,2.94,2.84,3.01,1.91,13.5,f,1.51,1.21,4.67,20.4,14.2,-,-
Boral Ltd,BLD,5.84,-1,5.82,5.84,25909,5.88,5.78,5.95,5.70,6.40,3.60,12.5,f,1.82,4.23,2.14,22.7,25.7,3.0,0.52
Brickworks Ltd,BKW,13.30,-13,13.05,13.31,877,13.34,13.18,13.50,13.18,16.80,10.52,39.5,f,2.54,9.06,2.97,100.5,13.2,-14.0,-1.04
China West Hldgs,CWH,0.24,-6,0.235,0.31,625,0.31,0.24,0.31,0.235,0.31,0.065,-,,-,0.02,-,-1.42,-,3.5,17.07
Chongherr Invest,CDH,0.003,-,0.004,0.03,-,-,-,0.003,0.003,0.003,0.002,-,,-,0.04,-,-0.08,-,-,-
Fletcher Bld,FBU,6.51,4,6.40,6.51,10491,6.54,6.40,6.56,6.40,7.04,4.82,20.63,,-,2.36,3.17,-14.88,-,11.0,1.72
Globe Sec,GTI,0.095,0.4,0.095,0.105,135,0.095,0.095,0.11,0.091,0.11,0.03,-,,-,0.09,-,-7.06,-,-1.0,-9.52
James Hardie Ind cdi,JHX,7.36,17,7.29,7.37,30448,7.47,7.23,7.47,6.93,8.86,3.73,-,,-,-0.40,-,18.89,39.0,23.0,3.23
Oakajee Corp Ltd,OKJ,0.105,-,0.10,0.105,-,-,-,0.105,0.105,0.20,0.05,-,,-,0.14,-,-0.76,-,-,-
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,6.41,-4,6.41,6.44,50541,6.50,6.40,6.63,6.32,6.63,4.201,29.5,,0.71,2.25,4.60,20.9,30.7,-9.0,-1.38
Colorpak Ltd,CKL,0.49,1,0.49,0.495,300,0.49,0.49,0.495,0.45,0.53,0.385,3.25,f,2.30,0.16,6.63,7.46,6.6,3.0,6.52
National Can Ind,NCI,1.20,-,1.20,1.23,410,1.20,1.20,1.20,1.18,1.25,0.85,4,f,1.47,-,3.33,5.9,20.3,2.0,1.69
Pro-Pac Packaging,PPG,0.34,-,0.33,0.34,-,-,-,0.34,0.33,0.385,0.125,1.5,f,2.43,0.11,4.41,3.65,9.3,-1.0,-2.86
TMA Grp Comp,TMA,0.30,-,0.27,0.30,25,0.30,0.30,0.30,0.27,0.40,0.07,-,,-,0.01,-,0.2,150.0,2.0,7.14
INDUSTRY: Metals & Mining - Aluminium,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc cdi,AAI,23.40,-,20.76,27.00,-,-,-,31.00,23.40,47.10,23.40,12.39,,-,-,0.53,-137.14,-,-760.0,-24.52
Alumina Ltd,AWC,1.685,1,1.685,1.695,141193,1.695,1.665,1.71,1.635,2.06,1.08,2,f,-,1.21,1.19,-1.2,-,-0.5,-0.3
Bauxite Resource,BAU,0.47,4,0.455,0.47,29529,0.485,0.44,0.485,0.355,1.345,0.26,-,,-,-,-,-7.59,-,9.5,25.33
Cape Alumina Ltd,CBX,0.50,-,0.50,0.52,-,-,-,0.50,0.50,0.55,0.35,-,,-,-,-,-0.54,-,-,-
Capral Ltd,CAA,0.22,1,0.21,0.22,4370,0.22,0.21,0.23,0.205,1.305,0.205,-,,-,0.38,-,-27.5,-,-,-
Mesa Min Ltd,MAS,0.115,-0.5,0.115,0.12,29293,0.12,0.115,0.12,0.11,0.13,0.024,-,,-,-,-,-0.1,-,-,-
Morning Star,MSH,0.15,1,0.145,0.155,500,0.15,0.15,0.155,0.135,0.23,0.065,-,,-,0.04,-,-5.53,-,-0.5,-3.23
INDUSTRY: Metals & Mining - Diversified Metals & Mining,,,,,,,,,,,,,,,,,,,,,
Abra Min Ltd,AII,0.185,-,0.145,0.18,-,-,-,0.185,0.185,0.25,0.14,-,,-,-,-,-1.94,-,-,-
A-Cap Res,ACB,0.37,-1.5,0.37,0.38,682,0.38,0.37,0.40,0.37,0.60,0.23,-,,-,0.14,-,-0.91,-,-3.0,-7.5
Acclaim Explore,AEX,0.017,-,0.016,0.017,5000,0.017,0.017,0.019,0.017,0.029,0.004,-,,-,-,-,-0.38,-,-0.1,-5.56
