Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4925.9 at 16:34 1/4/2010  Report at 17:17 Thursday 1/4/2010. Processed 18:07 Thursday 1/4/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Salmat Ltd,SLM,4.25,-,4.25,4.29,12852,4.29,4.25,4.29,4.22,4.46,3.20,22,f,1.11,-0.71,5.18,24.51,17.3,4.0,0.95
Seek Ltd,SEK,8.13,11,8.11,8.13,10343,8.14,7.95,8.17,7.84,8.18,2.82,9.9,f,1.86,0.55,1.22,18.4,44.2,33.0,4.23
Skilled Grp Ltd,SKE,1.59,-,1.585,1.60,3323,1.61,1.585,1.725,1.53,2.56,1.19,1.5,,5.56,-0.49,0.94,8.34,19.1,-14.5,-8.36
Spotless Grp Ltd,SPT,2.84,-1,2.84,2.86,8289,2.86,2.82,2.90,2.81,3.23,1.80,11,p,1.95,-,3.87,21.5,13.2,-1.0,-0.35
Staging Connections,STG,0.032,-,0.027,0.031,-,-,-,0.032,0.03,0.059,0.017,-,,-,-0.06,-,-1.3,-,0.2,6.67
Sterihealth Ltd,STP,1.40,-,1.42,1.45,-,-,-,1.41,1.40,1.70,0.75,-,,-,-0.25,-,23.7,5.9,-1.0,-0.71
Talent2 Internation,TWO,1.42,2,1.40,1.44,147,1.43,1.42,1.445,1.32,1.66,0.46,-,,-,0.15,-,-4.73,-,-3.0,-2.07
Tox Free Solutions,TOX,2.65,-1,2.63,2.65,945,2.67,2.64,2.68,2.61,2.80,1.40,-,,-,0.64,-,11.17,23.7,2.0,0.76
Transfield Services,TSE,3.99,-5,3.99,4.01,11905,4.05,3.98,4.07,3.96,4.80,2.07,12.25,f,-,0.29,3.07,-15.18,-,-5.0,-1.24
Transpacific Indust,TPI,1.33,1,1.325,1.33,21961,1.34,1.315,1.34,1.305,1.785,1.03,-,,-,-0.23,-,-58.1,-,-,-
Wellcom Grp Ltd,WLL,1.95,5,1.95,2.00,80,1.95,1.95,1.95,1.90,2.43,1.60,12,f,1.40,0.49,6.15,16.79,11.6,5.0,2.63
WHK Grp Ltd,WHG,1.08,-1.5,1.08,1.105,20594,1.10,1.08,1.105,1.08,1.20,0.815,3.5,f,2.77,0.12,3.24,9.71,11.1,-3.0,-2.7
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,
Air New Zealand,AIZ,1.005,3,0.98,1.01,12,1.005,0.98,1.005,0.975,1.12,0.67,5.17,,0.75,1.12,5.14,3.9,25.8,4.5,4.69
Asciano Grp stp,AIO,1.86,-3.5,1.86,1.865,138782,1.895,1.84,1.91,1.84,1.94,0.688,-,,-,0.10,-,-41.9,-,-,-
Auckland Airport,AIA,1.54,5,1.50,1.54,197,1.54,1.49,1.54,1.48,1.654,1.171,6.68,,0.84,1.22,4.34,5.63,27.4,6.0,4.05
Aust Infra unt,AIX,2.00,2,2.00,2.01,29286,2.05,1.975,2.05,1.905,2.05,1.18,10,p,1.94,2.62,5.00,19.37,10.3,7.0,3.63
Brisconnection Tr stp,BCS,1.15,-,1.16,1.21,-,-,-,1.15,1.15,1.40,1.03,-,,-,-0.54,-,15.06,7.6,-,-
Chalmers Ltd,CHR,2.82,-,2.85,-,-,-,-,2.82,2.82,3.10,2.69,14,f,1.78,4.32,4.96,24.96,11.3,-,-
ConnectEast stp,CEU,0.445,-0.5,0.445,0.45,84581,0.455,0.445,0.46,0.435,0.49,0.273,2,,-,-,4.49,-21.74,-,1.0,2.3
CTI Logistics,CLX,1.10,17.5,1.10,1.20,59,1.10,1.10,1.10,0.90,1.10,0.695,6,f,1.61,0.66,5.45,9.65,11.4,20.0,22.22
Intoll Grp stp,ITO,1.12,-,1.115,1.125,85604,1.125,1.11,1.14,1.11,1.71,1.07,12,,-,1.78,10.71,-16.38,-,-0.5,-0.44
K & S Corp,KSC,2.95,-,2.82,2.96,-,-,-,2.95,2.90,3.05,1.72,12,f,2.12,1.95,4.07,25.4,11.6,13.0,4.61
KFM Divers Inf unt,KIL,0.95,-1,0.95,0.96,1002,0.96,0.95,0.97,0.94,0.97,0.472,4,,1.60,0.96,4.21,6.4,14.8,-,-
Lindsay Aust,LAU,0.205,1,0.195,0.205,110,0.205,0.20,0.205,0.195,0.28,0.16,1.75,f,1.89,0.21,8.54,3.3,6.2,0.5,2.5
Macq Atlas Roads stp,MQA,0.95,1,0.95,0.955,17863,0.96,0.94,0.96,0.90,1.02,0.51,-,,-,-,-,-,-,5.0,5.56
MAP Grp forus,MAP,3.09,-,3.09,3.10,53705,3.11,3.07,3.16,3.05,3.38,1.666,21,,-,-0.30,6.80,-33.11,-,1.0,0.32
Mermaid Marine,MRM,2.79,5,2.79,2.80,3887,2.80,2.73,2.80,2.70,3.25,1.35,7,f,2.66,0.95,2.51,18.59,15.0,8.0,2.95
Qantas Airways,QAN,2.84,-,2.84,2.85,84621,2.85,2.83,2.93,2.83,3.06,1.74,6,,-,2.25,2.11,-2.7,-,-3.0,-1.05
Regional Express,REX,1.25,-1.5,1.245,1.26,256,1.26,1.25,1.275,1.235,1.42,0.725,-,,-,1.13,-,19.35,6.5,2.5,2.04
Richfield Internat,RIS,0.065,-,-,0.078,-,-,-,0.065,0.061,0.08,0.035,-,,-,0.12,-,0.06,108.3,-,-
Rivercity Motorway stp,RCY,0.145,-1,0.14,0.145,104554,0.155,0.125,0.165,0.125,0.325,0.125,-,,-,-1.34,-,-4.41,-,-2.0,-12.12
Scott Corp,SCC,0.38,-,0.30,0.40,-,-,-,0.395,0.38,0.395,0.125,3,f,1.90,0.39,7.89,5.7,6.7,-1.5,-3.8
Skywest Airlines cdi  1:1,SXR,0.345,-,0.35,0.37,1000,-,-,0.385,0.335,0.39,0.215,0.4,,7.22,0.17,1.16,2.89,11.9,-1.5,-4.17
Smarttrans Hldgs,SMA,0.022,-,0.021,0.022,61086,0.022,0.021,0.025,0.019,0.063,0.004,-,,-,-,-,-0.31,-,0.2,10
Toll Hldgs Ltd,TOL,7.43,1,7.42,7.43,21268,7.43,7.37,7.48,7.36,9.33,5.54,25,f,1.26,1.44,3.36,31.45,23.6,1.0,0.13
Traffic Tech,TTI,0.033,-,0.033,0.036,-,-,-,0.033,0.033,0.09,0.021,-,,-,-0.17,-,-1.11,-,-,-
Transurban stp,TCL,5.06,1,5.04,5.06,45712,5.08,5.01,5.08,4.92,5.64,3.85,23,,0.08,2.75,4.55,1.85,273.5,3.0,0.6
Virgin Blue Hldgs,VBA,0.695,-1,0.69,0.695,78335,0.715,0.695,0.74,0.695,0.80,0.215,-,,-,0.39,-,-2.3,-,-1.0,-1.42
Wridgways Aust,WWA,2.69,9,2.62,2.69,95,2.69,2.60,2.69,2.60,2.98,1.77,17,f,1.20,0.20,6.32,20.32,13.2,-1.0,-0.37
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.10,-,0.095,0.14,-,-,-,0.10,0.10,0.18,0.10,-,,-,-0.08,-,3.28,3.0,-,-
Adacel Tech,ADA,0.36,-,0.36,0.375,15,0.36,0.36,0.365,0.35,0.84,0.32,-,,-,0.21,-,2.7,13.3,1.0,2.86
Admerex Ltd,ADL,0.005,-,0.005,0.006,-,-,-,0.005,0.005,0.016,0.004,-,,-,-,-,-0.4,-,-,-
Altium Ltd,ALU,0.28,-1,0.25,0.28,800,0.28,0.275,0.29,0.275,0.50,0.235,2,,-,0.09,7.14,-6.97,-,-1.0,-3.45
APA Financial,APP,0.016,-,0.016,0.025,-,-,-,0.016,0.016,0.023,0.009,-,,-,-,-,0.1,16.0,-,-
ASG Grp Ltd,ASZ,1.36,2.5,1.335,1.36,2106,1.36,1.335,1.36,1.235,1.38,0.54,6,f,1.57,0.06,4.41,9.43,14.4,8.5,6.67
Bravura Solutions,BVA,0.135,-1,0.135,0.14,917,0.145,0.135,0.15,0.135,0.315,0.119,-,,-,-0.06,-,-1.97,-,-0.5,-3.57
Byte Power Grp,BPG,0.005,-,0.004,0.006,-,-,-,0.005,0.004,0.017,0.003,-,,-,-,-,-0.37,-,0.1,25
Carsales Com Ltd,CRZ,5.22,-16,5.22,5.23,2964,5.37,5.16,5.60,5.16,5.86,3.56,6.6,f,1.24,0.01,1.26,8.2,63.7,-15.0,-2.79
CCK Financial,CCK,0.10,-,0.083,0.10,-,-,-,0.10,0.10,0.21,0.08,-,,-,0.02,-,-0.23,-,-,-
Comops Ltd,COM,0.11,-,0.105,0.125,-,-,-,0.12,0.11,0.185,0.05,-,,-,0.03,-,1.7,6.5,-1.0,-8.33
Computershare Ltd,CPU,12.63,11,12.61,12.65,13511,12.73,12.52,12.80,12.51,12.80,8.31,25,p,2.27,-1.54,1.98,56.84,22.2,6.0,0.48
Corum Grp Ltd,COO,0.037,-,0.037,0.04,-,-,-,0.037,0.037,0.057,0.01,-,,-,-0.05,-,-5.37,-,-,-
CPT Global Ltd,CGO,0.60,-,0.60,0.70,-,-,-,0.605,0.56,1.02,0.345,3,,0.25,0.16,5.00,0.74,81.1,-0.5,-0.83
CSG Ltd,CSV,1.985,-0.5,1.96,1.99,1311,1.99,1.98,2.02,1.98,2.26,0.535,5,f,2.77,0.05,2.52,13.85,14.3,-1.5,-0.75
Customers Ltd,CUS,3.10,-10,3.10,3.11,1151,3.20,3.10,3.20,3.10,3.25,1.679,-,,-,0.26,-,18.4,16.8,-6.0,-1.9
Data#3 Ltd,DTL,8.00,2,8.10,8.25,60,8.24,8.00,8.24,7.86,9.30,4.85,53,f,1.29,1.17,6.63,68.29,11.7,10.0,1.27
Datamotion Asia,DMN,0.002,-,0.001,0.002,247536,0.002,0.002,0.002,0.001,0.005,0.001,-,,-,-,-,-0.15,-,-,-
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd,DSQ,0.15,-,0.10,0.15,-,-,-,0.155,0.14,0.18,0.042,-,,-,0.06,-,-5.45,-,-0.5,-3.23
DWS Advanced,DWS,1.47,2,1.45,1.47,160,1.475,1.45,1.475,1.415,1.85,0.545,11,f,1.23,0.20,7.48,13.52,10.9,5.0,3.52
E-Com Multi Ltd,ECE,0.011,0.3,0.01,0.011,152100,0.011,0.008,0.011,0.007,0.012,0.001,-,,-,-,-,-0.03,-,0.4,57.14
Empired Ltd,EPD,0.10,-,0.11,0.13,-,-,-,0.113,0.10,0.18,0.065,0.75,f,0.68,0.05,7.50,0.51,19.6,-1.2,-11.11
Energy One Ltd,EOL,0.10,-5,0.08,0.15,80,0.10,0.10,0.15,0.10,0.20,0.05,-,,-,0.16,-,-1.65,-,-5.0,-33.33
Entellect Solutions,ESN,0.001,-0.1,0.001,0.002,5172,0.001,0.001,0.002,0.001,0.008,0.001,-,,-,-,-,-0.06,-,-0.1,-50
E-Pay Asia Ltd,EPY,0.135,-,0.135,0.155,-,-,-,0.135,0.135,0.245,0.08,-,,-,0.36,-,2.97,4.5,-,-
eServGlobal Ltd,ESV,0.54,1.5,0.53,0.54,456,0.54,0.53,0.55,0.525,0.63,0.32,-,,-,0.16,-,-26.6,-,-1.0,-1.82
Ezenet Ltd,EZE,0.03,-,0.019,0.028,-,-,-,0.03,0.03,0.052,0.008,-,,-,0.03,-,-0.21,-,-,-
GBST Hldgs,GBT,0.96,-1,0.96,0.97,66,0.97,0.96,1.00,0.96,1.22,0.59,1.5,,1.38,-0.56,1.56,2.07,46.4,-4.0,-4
GoConnect Ltd,GCN,0.02,-0.1,0.02,0.021,250,0.02,0.02,0.021,0.02,0.028,0.008,-,,-,-0.01,-,-0.23,-,-,-
Hansen Tech,HSN,0.605,0.5,0.605,0.61,602,0.605,0.60,0.61,0.59,0.80,0.30,5,f,1.18,0.11,8.26,5.9,10.3,-0.5,-0.82
Ideas Intl,IDE,0.25,-,0.25,0.35,-,-,-,0.25,0.25,0.32,0.15,-,,-,0.06,-,7.8,3.2,-,-
Infomedia Ltd,IFM,0.255,-,0.245,0.255,1899,0.255,0.245,0.26,0.245,0.445,0.24,3.3,,0.95,0.02,12.94,3.12,8.2,-0.5,-1.92
Integrated Research,IRI,0.40,-,0.395,0.40,830,0.40,0.395,0.405,0.395,0.544,0.247,4,p,1.15,0.07,10.00,4.61,8.7,-0.5,-1.23
Intrapower Ltd,IPX,0.10,-,0.11,0.13,-,-,-,0.13,0.10,0.175,0.075,-,,-,-0.02,-,-10.83,-,-3.0,-23.08
IRESS Market Tech,IRE,8.21,21,8.21,8.24,5251,8.23,8.01,8.23,8.00,8.95,5.45,34,f,1.02,0.75,4.14,34.78,23.6,7.0,0.86
ISS Grp Ltd,ISS,0.225,-,0.205,0.22,-,-,-,0.225,0.21,0.30,0.145,-,,-,0.09,-,-6.89,-,1.5,7.14
ITX Grp Ltd,ITX,1.07,-3,1.055,1.07,229,1.10,1.07,1.10,1.06,1.45,0.53,6.5,f,2.40,0.26,6.07,15.6,6.9,-2.0,-1.83
Jumbuck Entertain,JMB,0.25,-,0.25,0.26,194,0.25,0.25,0.27,0.25,0.50,0.24,2.5,f,2.31,0.19,10.00,5.78,4.3,-1.0,-3.85
Longreach Grp,LRG,0.034,0.1,0.034,0.035,1000,0.034,0.034,0.034,0.033,0.045,0.014,-,,-,0.02,-,0.3,11.3,0.1,3.03
M2M Corp,MCL,0.002,-,0.001,0.003,-,-,-,0.002,0.002,0.007,0.001,-,,-,-,-,-0.16,-,-,-
MDS Financial Grp,MWS,0.022,-,0.022,0.025,-,-,-,0.022,0.022,0.028,0.012,-,,-,-,-,-0.01,-,-,-
Melbourne IT Ltd,MLB,1.69,-3.5,1.69,1.715,855,1.72,1.68,1.725,1.665,2.49,1.52,15,f,1.43,-0.56,8.88,21.42,7.9,-2.0,-1.17
MGM Wireless Ltd,MWR,0.012,-,0.012,0.013,-,-,-,0.012,0.009,0.03,0.007,-,,-,-,-,-0.06,-,0.5,71.43
  opt nov10,MWRO,0.001,-,-,0.009,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.014,-0.1,0.012,0.014,3500,0.015,0.012,0.015,0.012,0.04,0.012,-,,-,-,-,0.09,15.6,-0.1,-6.67
Monteray Grp,MRY,0.01,-,0.011,0.025,-,-,-,0.01,0.01,0.025,0.006,-,,-,0.03,-,-0.23,-,-,-
Mooter Media Ltd,MMZ,0.028,-,0.035,0.028,-,-,-,0.03,0.026,0.036,0.001,-,,-,-,-,0.22,12.7,-0.2,-6.67
Oakton Ltd,OKN,3.24,4,3.17,3.24,323,3.24,3.14,3.26,3.12,4.30,0.89,4,f,4.98,0.04,1.23,19.9,16.3,-2.0,-0.61
Objective Corp,OCL,0.315,-,0.265,0.32,-,-,-,0.315,0.265,0.50,0.205,2.1,,1.83,0.04,6.67,3.85,8.2,5.0,18.87
Panorama Synergy,PSY,0.40,7,0.39,0.40,565,0.40,0.335,0.40,0.33,0.415,0.05,-,,-,-,-,-1.4,-,6.0,17.65
Powerlan Ltd,PWR,0.041,-,0.04,0.045,7265,0.044,0.041,0.049,0.04,0.098,0.025,-,,-,-0.26,-,-17.84,-,-0.2,-4.65
Praemium Ltd,PPS,0.16,-1.5,0.155,0.16,1606,0.175,0.16,0.175,0.145,0.215,0.095,-,,-,0.03,-,-6.7,-,2.0,14.29
Prophecy Intl ,PRO,0.46,-4,0.46,0.49,175,0.46,0.46,0.50,0.46,0.70,0.39,4.25,,1.36,0.15,9.24,5.79,7.9,-4.0,-8
Qmastor Ltd,QML,0.30,-,0.30,0.315,154,0.30,0.30,0.315,0.30,0.55,0.27,0.75,,2.04,0.09,2.50,1.53,19.6,-1.5,-4.76
Razor Risk Tech,RZR,0.032,-,0.03,0.033,-,-,-,0.035,0.032,0.055,0.03,-,,-,0.01,-,0.58,5.5,-0.3,-8.57
Reckon Ltd,RKN,1.995,-0.5,1.99,1.995,113,2.01,1.99,2.07,1.97,2.07,1.07,7,f,1.41,-0.02,3.51,9.9,20.2,3.5,1.79
Redflex Hldgs,RDF,1.74,-2,1.74,1.77,32,1.76,1.70,1.77,1.52,2.738,1.50,5,,1.74,0.99,2.87,8.71,20.0,22.0,14.47
RP Data Ltd,RPX,1.05,3,1.02,1.05,938,1.055,1.05,1.10,1.02,1.255,0.415,1.5,,2.88,-0.18,1.43,4.32,24.3,-5.0,-4.55
Rubik Financial,RFL,0.08,-0.8,0.08,0.085,5189,0.08,0.08,0.088,0.08,0.12,0.066,-,,-,0.08,-,-1.38,-,-0.1,-1.23
Senetas Corp,SEN,0.048,0.1,0.047,0.049,1550,0.048,0.047,0.048,0.045,0.11,0.033,-,,-,0.02,-,0.32,15.0,0.2,4.35
Sirius Corp Ltd,SIU,0.045,-,0.019,0.045,-,-,-,0.045,0.045,0.047,0.011,-,,-,-,-,0.1,45.0,-,-
SMS Management,SMX,6.62,13,6.62,6.64,2137,6.67,6.39,6.67,6.39,7.21,2.43,27.5,f,1.40,0.69,4.15,38.4,17.2,4.0,0.61
Stratatel Ltd,STE,0.058,-,0.058,0.061,-,-,-,0.058,0.057,0.093,0.047,0.38,,0.66,0.01,6.55,0.25,23.2,0.1,1.75
  opt sep11,STEO,0.015,-,0.009,0.01,-,-,-,0.015,0.015,0.025,0.005,-,,-,-,-,-,-,-,-
Synergy Plus Ltd,SNR,0.04,-0.5,0.04,0.042,2000,0.045,0.04,0.045,0.04,0.059,0.029,-,,-,-0.05,-,0.35,11.4,-0.2,-4.76
Technology One,TNE,0.77,-,0.755,0.775,2727,0.775,0.77,0.775,0.755,0.96,0.68,3.75,f,1.40,0.13,4.87,5.24,14.7,0.5,0.65
UXC Ltd,UXC,0.51,-,0.495,0.51,4057,0.525,0.50,0.525,0.49,1.185,0.40,3.5,,2.06,0.02,6.86,7.22,7.1,-1.0,-1.92
Webfirm Grp Ltd,WFM,0.059,0.1,0.058,0.059,34921,0.06,0.058,0.06,0.055,0.115,0.029,-,,-,-,-,-2.5,-,0.5,9.26
Webspy Ltd,WSY,0.01,-1.3,0.012,0.023,81,0.01,0.01,0.023,0.01,0.032,0.007,-,,-,-,-,-0.79,-,-1.3,-56.52
World Net Services,WNS,0.15,-,-,0.03,-,-,-,0.15,0.15,0.15,0.15,-,,-,-0.03,-,-0.61,-,-,-
Zingmobile Grp cdi  1:1,ZMG,0.029,-,-,0.025,-,-,-,0.029,0.029,0.03,0.006,-,,-,0.01,-,-1.02,-,-,-
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.017,-,0.015,0.02,-,-,-,0.017,0.017,0.065,0.015,-,,-,0.01,-,-2.77,-,-,-
Adavale Resource,ADD,0.035,-0.7,0.033,0.037,747,0.041,0.035,0.042,0.035,0.065,0.017,-,,-,0.02,-,-0.96,-,-0.4,-10.26
Ambertech Ltd,AMO,0.63,-,0.56,0.62,-,-,-,0.63,0.63,0.63,0.41,5.5,f,1.69,0.61,8.73,9.3,6.8,-,-
Argus Solutions,ASV,0.19,-,0.135,0.19,-,-,-,0.20,0.14,1.098,0.006,-,,-,-,-,-0.44,-,-1.0,-5
Cellnet Grp,CLT,0.31,-,0.31,0.33,100,0.32,0.31,0.32,0.30,0.33,0.15,-,,-,0.40,-,-6.16,-,1.0,3.33
Codan Ltd,CDA,1.36,-2,1.35,1.395,1705,1.395,1.35,1.395,1.35,1.43,0.55,7,f,1.64,0.12,5.15,11.5,11.8,-,-
Digislide Hldgs,DGI,0.18,-,0.18,0.20,40,0.18,0.18,0.20,0.18,0.80,0.18,-,,-,0.02,-,-9,-,-,-
Hostech Ltd,HTC,0.04,0.4,0.036,0.04,5200,0.04,0.04,0.044,0.036,0.05,0.014,-,,-,-,-,-3.22,-,-0.4,-9.09
iCash Payment Sys,ICP,0.049,-,0.049,0.05,2520,0.049,0.049,0.05,0.048,0.077,0.028,-,,-,0.02,-,0.65,7.5,-,-
Intermoco Ltd,INT,0.011,0.1,0.01,0.011,4382,0.011,0.01,0.011,0.009,0.024,0.007,-,,-,-,-,-0.54,-,0.1,10
Keycorp Ltd,KYC,0.46,-1,0.47,0.495,278,0.46,0.46,0.475,0.46,0.56,0.216,3,f,1.36,0.39,6.52,4.08,11.3,-1.5,-3.16
Legend Corp,LGD,0.18,-,0.175,0.19,-,-,-,0.19,0.175,0.20,0.076,-,,-,0.08,-,2.34,7.7,-,-
Mikoh Corp,MIK,0.09,-,0.085,0.09,-,-,-,0.095,0.09,0.15,0.04,-,,-,0.01,-,-1.85,-,-0.3,-3.23
Netcomm Ltd,NTC,0.16,-,0.16,0.165,341,0.165,0.16,0.175,0.16,0.52,0.092,1,,3.65,0.10,6.25,3.65,4.4,-0.5,-3.03
Pienets Ltd,PIE,0.031,-,0.03,0.031,199814,0.031,0.029,0.036,0.029,0.036,0.007,-,,-,-,-,-0.29,-,-0.3,-8.82
QRSciences Hldgs,QRS,0.06,-,0.06,0.061,-,-,-,0.064,0.058,0.08,0.02,-,,-,0.08,-,7.26,0.8,-0.4,-6.25
  opt jun12,QRSOA,0.001,-,0.001,0.006,-,-,-,0.003,0.001,0.006,0.001,-,,-,-,-,-,-,-0.2,-66.67
Scantech Ltd,SCD,0.33,-,0.335,0.34,-,-,-,0.33,0.33,0.60,0.30,-,,-,0.32,-,3.56,9.3,-,-
Techniche Ltd,TCN,0.073,-0.8,0.076,0.08,949,0.081,0.073,0.084,0.073,0.11,0.072,-,,-,0.02,-,0.64,11.4,-1.1,-13.1
Telezon Ltd,TLZ,0.07,-,0.08,0.15,-,-,-,0.07,0.07,0.27,0.07,-,,-,0.02,-,-1.25,-,-,-
Transol Corp,TNC,0.008,-,0.008,0.009,7870,0.008,0.007,0.008,0.007,0.016,0.002,-,,-,-,-,0.2,4.0,-,-
  opt may11,TNCOA,0.002,-,0.001,0.003,-,-,-,0.002,0.002,0.019,0.001,-,,-,-,-,-,-,-,-
TSV Hldgs Ltd,TSH,0.15,-,0.125,0.14,-,-,-,0.15,0.13,0.17,0.086,-,,-,0.12,-,0.26,57.7,2.0,15.38
TTA Hldgs Ltd,TTA,0.079,-,0.065,0.07,-,-,-,0.079,0.079,0.094,0.03,-,,-,0.09,-,3.08,2.6,-,-
Wavenet Intl,WAL,0.085,-,0.06,0.09,-,-,-,0.085,0.085,0.18,0.035,-,,-,0.14,-,0.57,14.9,-,-
Xtek Ltd,XTE,0.035,-,0.029,0.036,-,-,-,0.035,0.035,0.058,0.007,-,,-,0.03,-,0.59,5.9,-,-
ZYL Ltd,ZYL,0.025,0.1,0.024,0.025,13000,0.025,0.024,0.025,0.021,0.06,0.016,-,,-,-0.01,-,-1.24,-,0.2,8.7
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.14,1,0.13,0.135,670,0.14,0.13,0.14,0.125,0.385,0.125,-,,-,0.04,-,-5.12,-,1.0,7.69
Silex Systems,SLX,5.75,12,5.65,5.79,1418,5.80,5.65,5.80,5.21,8.03,3.93,-,,-,0.43,-,-9.7,-,21.0,3.79
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,
Antaria Ltd,ANO,0.036,-,0.036,0.04,-,-,-,0.036,0.036,0.065,0.029,-,,-,0.04,-,1.46,2.5,-,-
Incitec Pivot,IPL,3.48,1,3.47,3.48,93101,3.52,3.45,3.55,3.44,3.83,2.03,4.4,,-,0.14,1.26,-11.7,-,3.0,0.87
Millepede Intl,MPD,0.006,-,0.006,0.007,-,-,-,0.006,0.006,0.02,0.006,-,,-,-,-,-0.37,-,-,-
  opt mar12,MPDO,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.003,0.001,-,,-,-,-,-,-,-,-
Nufarm Ltd,NUF,8.19,-4,8.17,8.19,8557,8.38,8.16,8.80,8.12,14.46,8.12,15,,-,3.07,1.83,-17.4,-,-56.0,-6.4
Nuplex Ind,NPX,2.72,-3,2.69,2.74,463,2.74,2.69,2.80,2.69,2.80,0.931,10.22,p,3.05,1.58,3.76,31.15,8.7,1.0,0.37
Orica Ltd,ORI,26.90,11,26.83,26.90,10421,26.97,26.51,27.51,26.51,27.51,15.18,97,p,1.50,1.71,3.61,145.2,18.5,-49.0,-1.79
Paragon Care Ltd,PGC,0.033,-,0.035,0.038,-,-,-,0.033,0.033,0.035,0.019,-,,-,-,-,-0.1,-,-,-
  opt may12,PGCOA,0.014,-,0.013,0.015,-,-,-,0.014,0.013,0.014,0.006,-,,-,-,-,-,-,0.1,7.69
Penrice Soda,PSH,0.78,-1.5,0.785,0.795,701,0.795,0.78,0.81,0.77,1.048,0.655,-,,-,0.80,-,24.66,3.2,-2.0,-2.5
Stellar Res,SRZ,0.075,-0.9,0.075,0.08,300,0.082,0.075,0.084,0.07,0.13,0.036,-,,-,-,-,-0.87,-,0.5,7.14
Symex Hldgs,SYM,0.48,-,0.48,0.495,80,0.48,0.48,0.48,0.48,0.56,0.40,3,f,2.25,0.29,6.25,6.75,7.1,-,-
Wattyl Ltd,WYL,0.92,-1,0.905,0.945,2508,0.945,0.92,0.945,0.92,1.23,0.42,-,,-,1.23,-,7.9,11.6,-2.0,-2.13
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,2.72,14,2.71,2.72,53043,2.75,2.60,2.75,2.58,3.01,1.84,13.5,f,1.51,1.21,4.96,20.4,13.3,11.0,4.21
Boral Ltd,BLD,5.62,1,5.61,5.63,23844,5.66,5.59,5.73,5.59,6.40,3.46,12.5,f,1.82,4.23,2.22,22.7,24.8,-8.0,-1.4
Brickworks Ltd,BKW,13.51,31,13.51,13.53,2264,13.55,13.11,13.55,12.82,16.80,10.09,39.5,f,2.54,9.06,2.92,100.5,13.4,61.0,4.73
China West Hldgs,CWH,0.12,2,0.10,0.12,100,0.12,0.12,0.12,0.10,0.23,0.065,-,,-,0.02,-,-1.42,-,2.0,20
Chongherr Invest,CDH,0.003,-,0.003,0.03,-,-,-,0.003,0.003,0.01,0.002,-,,-,0.04,-,-0.08,-,-,-
Fletcher Bld,FBU,6.50,15,6.37,6.50,3312,6.50,6.35,6.50,6.32,7.04,4.74,20.89,,-,2.36,3.21,-14.88,-,11.0,1.72
Globe Sec,GTI,0.08,0.5,0.08,0.09,1538,0.08,0.08,0.09,0.075,0.09,0.03,-,,-,0.09,-,-7.06,-,-1.0,-11.11
James Hardie Ind cdi,JHX,7.16,-10,7.16,7.17,17033,7.28,7.12,7.35,7.07,8.86,3.73,-,,-,-0.40,-,18.89,37.9,-7.0,-0.97
Oakajee Corp Ltd,OKJ,0.09,-,0.085,0.09,-,-,-,0.10,0.09,0.20,0.05,-,,-,0.14,-,-0.76,-,-1.0,-10
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,6.38,-1,6.36,6.38,41922,6.42,6.34,6.42,6.22,6.42,4.201,29.5,,0.71,2.25,4.62,20.9,30.5,1.0,0.16
Colorpak Ltd,CKL,0.46,-,0.46,0.495,172,0.46,0.46,0.495,0.46,0.53,0.385,3.25,f,2.30,0.16,7.07,7.46,6.2,-3.5,-7.07
