Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4685.1 at 16:41 17/9/2010  Report at 19:06 Friday 17/9/2010. Processed 23:04 Friday 17/9/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Multistack Intl,MSI,0.003,-,0.003,0.007,-,-,-,0.003,0.003,0.01,0.002,-,,-,0.04,-,-0.15,-,-,-,
National Hire Grp,NHR,1.15,-,1.15,1.35,-,-,-,1.15,1.12,2.14,1.09,-,,-,2.42,-,3.89,29.6,3.0,2.68,
Nomad Bld,NOD,0.16,-,0.16,0.165,827,0.16,0.16,0.165,0.155,1.175,0.098,2.5,,-,0.18,15.63,-46.1,-,-,-,
NRW Hldgs Ltd,NWH,1.63,-1,1.595,1.64,7957,1.64,1.595,1.65,1.495,2.16,0.855,6,f,2.33,0.58,3.68,14,11.6,14.5,9.76,
Oldfields Hldgs,OLH,0.125,-,0.08,0.115,-,-,-,0.125,0.125,0.364,0.07,-,,-,-,-,-41.18,-,-,-,
Oriental Techno,OTI,0.03,-,0.03,0.055,-,-,-,0.03,0.03,0.07,0.03,-,,-,0.15,-,0.22,13.6,-,-,
PTB Grp Ltd,PTB,0.17,-,0.18,0.20,-,-,-,0.17,0.17,0.28,0.16,-,,-,1.15,-,5.37,3.2,-,-,
Quickstep Hldgs,QHL,0.335,-0.5,0.335,0.35,832,0.35,0.335,0.365,0.33,0.72,0.23,-,,-,0.11,-,-5.41,-,-3.0,-8.22,
RCR Tomlinson,RCR,1.25,-,1.25,1.27,5473,1.275,1.24,1.275,1.12,1.365,0.74,3,f,4.43,0.99,2.40,13.3,9.4,10.5,9.17,
Rectifier Technolog,RFT,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.006,0.002,-,,-,-,-,-0.32,-,-,-,
Reece Aust Ltd,REH,23.10,-32,23.10,23.42,91,23.13,23.09,23.50,23.00,26.65,21.76,58,f,1.98,5.97,2.51,115,20.1,-30.0,-1.28,
Resource Equip,RQL,0.435,-0.5,0.435,0.45,295,0.44,0.435,0.44,0.40,0.45,0.25,-,,-,0.19,-,5.47,8.0,2.5,6.1,
  opt dec10,RQLO,0.22,-,0.20,0.22,-,-,-,0.235,0.22,0.25,0.08,-,,-,-,-,-,-,-1.5,-6.38,
RTL Corp Ltd,RTL,0.02,0.2,0.019,0.021,30884,0.02,0.019,0.02,0.018,0.047,0.004,-,,-,-,-,-0.14,-,-,-,
Saferoads Hldgs,SRH,0.50,-,0.50,0.53,4,0.50,0.50,0.52,0.50,1.15,0.40,-,,-,0.41,-,7.8,6.4,-2.0,-3.85,
Saunders Intl Ltd,SND,0.49,1,0.465,0.495,180,0.49,0.49,0.49,0.44,0.51,0.29,4,f,1.29,0.22,8.16,5.16,9.5,4.0,8.89,
Savcor Grp Ltd,SAV,0.11,-0.5,0.11,0.12,450,0.11,0.11,0.115,0.11,0.19,0.09,-,,-,0.14,-,0.27,40.7,-0.5,-4.35,
Sedgman Ltd,SDM,1.965,6.5,1.965,1.98,12202,2.00,1.86,2.00,1.845,2.00,1.07,6.5,f,1.89,0.43,3.31,12.3,16.0,13.0,7.08,
Service Stream,SSM,0.38,2,0.375,0.38,2015,0.38,0.37,0.40,0.35,0.55,0.23,-,,-,0.10,-,-0.99,-,3.5,10.14,
Seven Grp Hldgs,SVW,6.75,25,6.58,6.80,4185,6.75,6.57,6.75,6.49,7.60,5.41,-,f,-,-,-,-,-,28.0,4.33,
Seymour Whyte Ltd,SWL,1.35,-,1.35,1.38,310,1.35,1.35,1.41,1.31,1.41,0.99,-,f,-,-,-,-,-,-3.0,-2.17,
Shearer (John),SHR,2.65,-,2.37,2.90,-,-,-,2.59,2.59,3.00,2.59,12,f,0.44,3.39,4.53,5.3,50.0,6.0,2.32,
Silver Chef Ltd,SIV,2.94,7,2.92,3.00,201,2.94,2.90,2.97,2.85,3.20,1.34,18,f,1.56,1.12,6.12,28,10.5,-6.0,-2,
Steamships Trading,SST,22.00,-,20.20,30.00,-,-,-,21.815,21.815,22.00,14.00,49.7,,3.00,5.32,2.26,149.2,14.7,18.5,0.85,
Sth Crs Elect Engnr,SXE,1.065,-,1.07,1.10,62,1.07,1.065,1.10,1.05,1.74,0.98,6.5,f,1.09,0.24,6.10,7.11,15.0,4.5,4.41,
Stokes (A'asia),SKS,0.20,-,0.18,-,-,-,-,0.20,0.20,0.26,0.076,-,,-,0.48,-,10.2,2.0,-,-,
Structural Systems,STS,0.765,-3.5,0.765,0.80,662,0.80,0.75,0.88,0.705,1.19,0.435,2.5,f,2.12,0.79,3.27,5.3,14.4,6.5,9.29,
Style Ltd,SYP,0.014,-0.1,0.014,0.017,7040,0.015,0.014,0.017,0.014,0.056,0.014,-,,-,0.01,-,-1.6,-,-0.2,-12.5,
Swick Min,SWK,0.365,0.5,0.355,0.37,1303,0.365,0.355,0.37,0.35,0.635,0.32,-,,-,0.39,-,-4.94,-,0.5,1.39,
Thomas & Coffey,THO,0.40,-,0.40,0.42,-,-,-,0.40,0.40,0.675,0.24,2.5,,-,0.07,6.25,-12.58,-,-,-,
Tutt Bryant Grp,TBG,0.915,-,-,-,-,-,-,0.915,0.915,0.92,0.495,4,f,1.59,0.84,4.37,6.34,14.4,-,-,
TZ Ltd,TZL,0.42,-3,0.42,0.495,513,0.42,0.405,0.55,0.405,0.98,0.27,-,,-,-0.36,-,-39.74,-,-12.5,-22.94,
UGL Ltd,UGL,14.70,8,14.64,14.75,6956,14.92,14.62,15.12,14.62,15.90,12.54,64,f,1.37,-0.32,4.35,87.7,16.8,-25.0,-1.67,
VDM Grp Ltd,VMG,0.495,1.5,0.485,0.495,4913,0.495,0.48,0.495,0.47,0.714,0.31,2,f,4.74,0.38,4.04,9.48,5.2,1.5,3.13,
Verticon Grp Ltd,VGP,0.004,0.1,0.005,0.009,230,0.004,0.004,0.004,0.002,0.02,0.002,-,,-,-0.27,-,-2.21,-,0.2,100,
Watpac Ltd,WTP,1.44,-1,1.435,1.45,1881,1.465,1.44,1.465,1.40,1.73,1.15,11,f,1.41,1.51,7.64,15.51,9.3,2.5,1.77,
WDS Ltd,WDS,0.44,-,0.44,0.445,13165,0.445,0.43,0.47,0.40,2.217,0.315,4.3,,-,0.54,9.77,-5.6,-,3.5,8.64,
XRF Scientific,XRF,0.155,-,0.145,0.155,-,-,-,0.155,0.155,0.23,0.12,0.75,,0.44,0.10,4.84,0.33,47.0,-,-,
Zicom Grp Ltd,ZGL,0.22,-,0.215,0.22,1104,0.22,0.21,0.22,0.21,0.33,0.115,0.85,,4.75,0.24,3.86,4.04,5.4,0.5,2.33,
INDUSTRY GROUP: Commercial & Professional Services,,,,,,,,,,,,,,,,,,,,,,
Aeris Environmental,AEI,0.26,7,0.185,0.25,4190,0.26,0.20,0.26,0.165,0.26,0.055,-,,-,0.01,-,-1.93,-,6.5,33.33,
Ambition Grp Ltd,AMB,0.35,-,0.305,0.35,-,-,-,0.35,0.35,0.42,0.26,-,,-,0.15,-,-10.32,-,-,-,
Anaeco Ltd,ANQ,0.13,-0.5,0.13,0.14,500,0.135,0.13,0.145,0.13,0.295,0.115,-,,-,-,-,-4.4,-,-0.5,-3.7,
  opt may12,ANQOA,0.001,-,-,0.001,-,-,-,0.004,0.004,0.004,0.001,-,,-,-,-,-,-,-0.3,-75,
Brambles Ltd,BXB,6.41,23,6.39,6.45,124976,6.44,6.18,6.44,6.14,8.37,5.11,25,p,1.48,0.88,3.90,36.96,17.3,28.0,4.57,
Cabcharge Aust,CAB,5.34,-2,5.33,5.34,2641,5.40,5.25,5.62,5.25,6.66,4.25,34,f,1.41,2.34,6.37,47.8,11.2,4.0,0.75,
Campbell Brothers,CPB,32.50,50,32.39,32.50,2521,32.50,32.10,32.50,31.81,32.50,26.05,100,p,1.29,3.76,3.08,129.06,25.2,50.0,1.56,
Carbon Conscious,CCF,0.095,-0.5,0.10,0.17,75,0.10,0.095,0.10,0.09,0.56,0.081,-,,-,-,-,0.93,10.2,0.3,3.26,
Careers Multilist,CGR,0.15,-,0.13,0.20,-,-,-,0.15,0.15,0.24,0.115,-,f,-,-,-,-,-,-,-,
Chandler Macleod,CMG,0.385,1,0.37,0.385,1945,0.385,0.365,0.385,0.365,0.385,0.115,1.35,f,2.50,0.06,3.51,3.38,11.4,1.5,4.05,
Clarius Grp Ltd,CND,0.60,0.5,0.60,0.63,20,0.60,0.60,0.64,0.595,1.18,0.55,2,f,1.90,0.41,3.33,3.8,15.8,-3.0,-4.76,
Clean Teq Hldgs,CLQ,0.19,-,0.19,0.20,-,-,-,0.215,0.185,0.375,0.185,-,,-,0.04,-,2.32,8.2,-,-,
CO2 Grp Ltd,COZ,0.205,2.5,0.20,0.205,1548,0.205,0.185,0.205,0.175,0.43,0.105,-,,-,0.11,-,-1.36,-,2.5,13.89,
  opt nov11,COZO,0.069,2.4,0.069,0.10,1270,0.069,0.055,0.069,0.045,0.29,0.011,-,,-,-,-,-,-,2.4,53.33,
Coffey Intl,COF,1.04,0.5,1.03,1.05,1627,1.045,1.03,1.045,1.02,2.34,0.855,11,f,1.08,-0.23,10.58,11.9,8.7,2.0,1.96,
Collection House,CLH,0.81,-,0.80,0.81,-,-,-,0.82,0.81,0.935,0.66,5.8,f,1.59,0.87,7.16,9.2,8.8,-1.5,-1.82,
Connxion Ventures,CXN,0.03,-,0.03,0.033,4161,0.032,0.03,0.035,0.03,0.061,0.03,-,,-,-,-,-1.7,-,-0.5,-14.29,
Credit Corp Grp,CCP,3.01,-,2.98,3.01,1195,3.01,2.98,3.20,2.92,3.39,2.00,8,f,3.81,1.97,2.66,30.5,9.9,-18.0,-5.64,
Decmil Grp Ltd,DCG,2.19,8,2.16,2.19,52304,2.20,2.14,2.21,2.08,2.21,1.07,-,,-,0.33,-,6.43,34.1,9.0,4.29,
Dolomatrix Intl,DMX,0.235,0.5,0.235,0.26,191,0.25,0.235,0.25,0.23,0.35,0.22,1,f,2.51,0.12,4.26,2.51,9.4,-1.5,-6,
Downer EDI Ltd,DOW,4.70,10,4.66,4.73,26853,4.74,4.60,4.74,4.31,9.44,3.33,29.1,,0.03,1.94,6.19,0.9,522.2,42.0,9.81,
Ecsi Ltd,ECS,0.019,-,0.017,0.018,-,-,-,0.019,0.019,0.028,0.016,-,,-,-,-,-0.11,-,-,-,
Emerson Stewart Grp,ESW,0.07,-0.5,0.07,0.079,250,0.07,0.07,0.075,0.07,0.14,0.06,0.4,f,-,0.06,5.71,-1.42,-,-0.5,-6.67,
ENV Clean Tech,ESI,0.029,-0.1,0.029,0.03,19967,0.03,0.029,0.031,0.029,0.082,0.021,-,,-,-,-,-0.54,-,-,-,
  opt jan14,ESIO,0.015,-0.1,0.014,0.015,25461,0.016,0.014,0.017,0.014,0.062,0.012,-,,-,-,-,-,-,-0.1,-6.25,
EVZ Ltd,EVZ,0.07,-0.4,0.07,0.073,250,0.07,0.07,0.074,0.07,0.19,0.06,0.25,,0.48,0.04,3.57,0.12,58.3,-0.5,-6.67,
Green Invest Ltd,GNV,0.063,-,0.06,0.062,-,-,-,0.063,0.063,0.09,0.04,-,,-,-,-,1,6.3,-,-,
Greencap Ltd,GCG,0.083,0.1,0.085,0.09,550,0.083,0.08,0.083,0.078,0.165,0.066,0.75,,2.21,-,9.04,1.66,5.0,0.6,7.79,
Hamilton James Bruce,HJB,0.02,-,0.02,0.04,-,-,-,0.02,0.02,0.04,0.02,-,,-,-,-,-1,-,-,-,
Hitech Grp Aust,HIT,0.015,-,0.005,0.015,-,-,-,0.015,0.015,0.028,0.015,-,,-,0.06,-,0.44,3.4,-,-,
Humanis Grp Ltd,HUM,0.013,-,0.01,0.02,-,-,-,0.015,0.012,0.039,0.01,-,,-,-,-,-0.79,-,0.1,8.33,
  opt aug11,HUMO,0.001,-,-,0.006,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Hydromet Corp Ltd,HMC,0.038,-0.2,0.038,0.04,10433,0.04,0.038,0.04,0.038,0.06,0.025,0.1,f,-,0.05,2.63,-0.03,-,-0.2,-5,
Inventis Ltd,IVT,0.037,-,0.039,0.10,-,-,-,0.037,0.037,0.099,0.037,-,,-,-,-,-1.9,-,-,-,
ITS Capital Ltd,ITS,0.20,-,0.20,0.25,-,-,-,0.20,0.20,0.30,0.20,-,,-,0.20,-,-2.3,-,-,-,
MAC Services (The),MSL,3.12,4,3.11,3.12,804,3.14,3.09,3.14,2.95,3.16,1.83,9.25,f,1.80,0.91,2.96,16.67,18.7,15.0,5.05,
McMillan Shakespeare,MMS,7.05,6,6.99,7.06,9654,7.06,6.90,7.15,6.85,7.15,2.75,24,f,2.77,0.75,3.40,66.5,10.6,21.0,3.07,
Mineral Res,MIN,10.13,15,9.93,10.15,25478,10.13,9.92,10.60,9.92,10.60,5.91,20,f,3.43,2.75,1.97,68.5,14.8,22.0,2.22,
Norfolk Grp,NFK,1.12,2,1.105,1.12,4374,1.14,1.095,1.14,1.08,1.15,0.547,-,,-,0.15,-,12.95,8.6,2.5,2.28,
Pac Environment,PEH,0.10,-,0.08,0.10,-,-,-,0.10,0.10,0.25,0.09,-,,-,-0.06,-,-1.39,-,-,-,
Phoslock Water,PHK,0.073,-,0.073,0.077,-,-,-,0.073,0.061,0.14,0.057,-,,-,0.01,-,-0.97,-,0.5,7.35,
PMP Ltd,PMP,0.74,1,0.72,0.75,5358,0.755,0.725,0.755,0.695,0.80,0.50,1,f,6.20,0.76,1.35,6.2,11.9,4.0,5.71,
Programmed Maint,PRG,2.02,-3,2.02,2.04,4606,2.06,2.02,2.08,2.01,4.762,1.90,9,f,2.73,1.00,4.46,24.6,8.2,-2.0,-0.98,
QED Occtech Ltd,QED,0.039,-,0.039,0.04,29028,0.041,0.039,0.049,0.02,0.049,0.016,-,,-,0.01,-,-0.37,-,1.9,95,
Reclaim Ind,RCM,0.04,-,0.016,0.04,-,-,-,0.04,0.04,0.075,0.02,-,,-,-,-,-1.25,-,-,-,
Ross Human Direction,RHD,0.74,0.5,0.735,0.74,1248,0.74,0.735,0.76,0.69,0.76,0.32,3.5,f,2.37,0.29,4.73,8.3,8.9,7.0,10.45,
Rubicor Grp,RUB,0.032,0.2,0.032,0.045,100,0.032,0.032,0.033,0.03,0.065,0.03,-,,-,-0.65,-,-7.6,-,-,-,
Runge Ltd,RUL,0.465,-,0.465,0.475,280,0.465,0.465,0.485,0.445,1.10,0.385,1,,1.80,0.10,2.15,1.8,25.8,-2.0,-4.12,
SAI Global Ltd,SAI,4.15,-2,4.10,4.17,3253,4.21,4.15,4.23,4.14,4.477,3.202,12.8,f,1.68,-,3.08,21.5,19.3,-5.0,-1.19,
Salmat Ltd,SLM,4.10,1,4.09,4.13,807,4.14,4.08,4.15,4.03,4.476,3.616,23.5,f,1.32,-0.63,5.73,31.1,13.2,-,-,
Seek Ltd,SEK,7.66,11,7.51,7.68,7743,7.69,7.58,7.86,7.49,8.57,5.25,11.9,f,2.23,0.67,1.55,26.5,28.9,8.0,1.06,
Skilled Grp Ltd,SKE,1.545,7.5,1.50,1.55,6604,1.545,1.47,1.545,1.28,2.56,1.04,1.5,,4.87,-0.39,0.97,7.3,21.2,22.5,17.05,
Spotless Grp Ltd,SPT,2.30,4,2.22,2.32,11886,2.30,2.24,2.33,2.22,3.23,2.00,11,p,1.55,0.02,4.78,17.1,13.5,6.0,2.68,
Staging Connections,STG,0.02,-,0.02,0.026,1725,0.021,0.02,0.021,0.019,0.047,0.019,-,,-,-0.04,-,-0.68,-,0.1,5.26,
Sterihealth Ltd,STP,2.14,-,2.14,2.15,-,-,-,2.16,2.09,2.18,1.25,7,f,3.91,-0.14,3.27,27.4,7.8,-1.0,-0.47,
Talent2 Internation,TWO,1.54,-,1.48,1.53,-,-,-,1.54,1.48,1.66,1.17,4,f,1.09,0.04,2.60,4.36,35.3,5.0,3.36,
Tox Free Solutions,TOX,2.35,-,2.32,2.37,936,2.37,2.35,2.37,2.30,2.80,2.05,2,f,4.63,0.67,0.85,9.25,25.4,3.0,1.29,
Transfield Services,TSE,3.73,13,3.70,3.73,21789,3.74,3.60,3.74,3.47,4.80,2.87,14,f,1.26,0.31,3.75,17.66,21.1,26.0,7.49,
Transpacific Indust,TPI,1.13,5,1.09,1.13,19931,1.13,1.075,1.13,1.065,1.785,0.92,-,,-,-0.22,-,6.7,16.9,6.0,5.61,
Wellcom Grp Ltd,WLL,2.01,11,1.925,2.01,59,2.01,2.00,2.01,1.87,2.43,1.70,14,f,1.40,0.51,6.97,19.55,10.3,11.0,5.79,
WHK Grp Ltd,WHG,1.065,0.5,1.06,1.065,820,1.065,1.06,1.07,1.05,1.20,0.90,6,f,1.48,0.12,5.63,8.9,12.0,-0.5,-0.47,
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,,
Air New Zealand,AIZ,1.02,-,0.985,1.02,7389,-,-,1.04,0.995,1.145,0.83,5.52,,1.12,1.15,5.41,6.17,16.5,3.5,3.55,
Asciano Grp stp,AIO,1.635,-1.5,1.63,1.64,256406,1.67,1.62,1.72,1.62,1.94,1.435,-,,-,0.08,-,-31.6,-,-4.0,-2.39,
Auckland Airport,AIA,1.60,-1,1.59,1.61,212,1.60,1.60,1.635,1.60,1.654,1.395,6.68,,0.29,1.19,4.17,1.95,82.1,-1.0,-0.62,
Aust Infra unt,AIX,1.94,0.5,1.93,1.95,11827,1.955,1.915,1.98,1.875,2.09,1.535,10,p,3.32,2.61,5.15,33.22,5.8,4.0,2.11,
Brisconnection Tr stp,BCS,1.00,-,0.925,0.975,-,-,-,1.00,0.975,1.40,0.975,-,,-,-2.12,-,14.58,6.9,2.5,2.56,
Chalmers Ltd,CHR,2.82,-,2.77,3.30,-,-,-,2.74,2.74,3.03,2.69,15,f,2.44,4.44,5.32,36.6,7.7,8.0,2.92,
ConnectEast stp,CEU,0.43,0.5,0.43,0.435,224019,0.435,0.425,0.435,0.425,0.49,0.33,2,,-,0.47,4.65,-1.49,-,0.5,1.18,
CTI Logistics,CLX,1.08,-,1.07,1.08,-,-,-,1.08,1.08,1.14,0.76,6,f,1.92,0.69,5.56,11.54,9.4,-2.0,-1.82,
Intoll Grp stp,ITO,1.48,-,1.48,1.485,255974,1.485,1.48,1.485,1.475,1.59,1.005,3,,22.21,1.57,2.03,66.62,2.2,-,-,
K & S Corp,KSC,2.79,-1,2.61,2.80,250,2.79,2.79,2.80,2.66,3.05,2.50,14,f,1.89,-,5.02,26.5,10.5,17.0,6.49,
Lindsay Aust,LAU,0.19,-,0.195,0.205,-,-,-,0.21,0.19,0.28,0.17,1.35,f,1.63,0.21,7.11,2.2,8.6,-1.0,-5,
Macq Atlas Roads stp,MQA,1.44,2.5,1.41,1.45,58460,1.44,1.39,1.475,1.39,1.475,0.51,-,,-,-0.72,-,-31.22,-,1.5,1.05,
MAP Grp forus,MAP,3.12,1,3.12,3.15,64411,3.15,3.12,3.15,3.09,3.38,2.54,19,,-,-,6.09,-14.47,-,4.0,1.3,
Mermaid Marine,MRM,2.85,5,2.76,2.86,4112,2.85,2.78,2.86,2.75,3.25,2.25,8,f,2.55,1.05,2.81,20.4,14.0,9.0,3.26,
Qantas Airways,QAN,2.68,1,2.67,2.69,137218,2.72,2.64,2.72,2.57,3.06,2.12,-,,-,2.35,-,4.9,54.7,7.0,2.68,
Qube Logistics unt,QUB,0.81,-,0.81,0.825,1880,0.825,0.81,0.84,0.805,0.961,0.63,3.5,f,2.77,0.95,4.32,9.71,8.3,-2.5,-2.99,
Regional Express,REX,1.09,-4,1.065,1.09,187,1.09,1.065,1.145,1.065,1.42,0.95,6.6,f,3.36,1.27,6.06,22.2,4.9,-5.0,-4.39,
Richfield Internat,RIS,0.105,1.5,0.095,0.11,1287,0.105,0.095,0.105,0.09,0.13,0.061,-,,-,0.13,-,-0.16,-,2.4,29.63,
Rivercity Motorway stp,RCY,0.017,-,0.016,0.018,167326,0.017,0.016,0.019,0.016,0.325,0.016,-,,-,-1.27,-,-194.03,-,-0.1,-5.56,
Scott Corp,SCC,0.47,-4,0.47,0.51,1012,0.51,0.47,0.525,0.47,0.525,0.23,3,f,2.37,0.39,6.38,7.1,6.6,-1.0,-2.08,
Skywest Airlines cdi,SXR,0.30,2,0.28,0.30,550,0.30,0.30,0.32,0.28,0.40,0.215,0.4,,9.85,0.18,1.33,3.94,7.6,-3.0,-9.09,
Smarttrans Hldgs,SMA,0.02,0.1,0.019,0.02,5185,0.02,0.02,0.021,0.019,0.063,0.004,-,,-,-,-,-0.31,-,-,-,
Toll Hldgs Ltd,TOL,6.75,1,6.68,6.76,28518,6.77,6.59,6.86,6.51,9.33,5.34,25,f,1.60,1.38,3.70,39.9,16.9,29.0,4.49,
Traffic Tech,TTI,0.037,0.2,0.035,0.038,520,0.037,0.036,0.037,0.034,0.07,0.025,-,,-,-0.16,-,-0.18,-,0.1,2.78,
Transurban stp,TCL,5.09,4,5.04,5.09,27483,5.09,5.02,5.21,5.01,5.61,4.018,24,,0.19,2.77,4.72,4.6,110.7,-3.0,-0.59,
Virgin Blue Hldgs,VBA,0.415,2,0.41,0.415,289913,0.42,0.395,0.42,0.375,0.80,0.28,-,,-,0.40,-,1,41.5,1.5,3.75,
Wridgways Aust,WWA,2.72,-,2.72,2.72,-,-,-,2.72,2.60,2.98,2.35,17,f,1.14,0.22,6.25,19.35,14.1,12.0,4.62,
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.075,-,0.07,0.075,-,-,-,0.075,0.075,0.18,0.07,-,,-,-0.07,-,0.84,8.9,-,-,
Adacel Tech,ADA,0.335,-,0.30,0.335,-,-,-,0.335,0.32,0.71,0.30,-,,-,0.19,-,-3.5,-,1.5,4.69,
Admerex Ltd,ADL,0.002,-0.1,0.002,0.003,3,0.002,0.002,0.003,0.002,0.016,0.002,-,,-,-,-,-0.56,-,-0.1,-33.33,
Altium Ltd,ALU,0.25,-,0.18,0.25,-,-,-,0.25,0.15,0.365,0.15,-,,-,0.03,-,-13.61,-,10.0,66.67,
ASG Grp Ltd,ASZ,1.395,-,1.39,1.41,15068,1.415,1.385,1.415,1.355,1.55,0.81,6.5,f,1.35,-,4.66,8.77,15.9,2.0,1.45,
Bravura Solutions,BVA,0.15,1,0.145,0.15,1200,0.15,0.15,0.15,0.14,0.273,0.085,-,,-,-0.04,-,-3.39,-,0.5,3.45,
Byte Power Grp,BPG,0.003,-,0.002,0.003,-,-,-,0.004,0.002,0.017,0.002,-,,-,-,-,-0.21,-,-0.1,-25,
Carsales Com Ltd,CRZ,4.89,-,4.85,4.90,4233,4.92,4.87,5.14,4.87,5.86,3.62,14.9,f,1.25,0.38,3.05,18.6,26.3,-15.0,-2.98,
CCK Financial,CCK,0.08,-,-,0.09,-,-,-,0.08,0.08,0.13,0.08,-,,-,0.01,-,-0.7,-,-,-,
Comops Ltd,COM,0.051,0.1,0.045,0.051,228,0.051,0.051,0.051,0.05,0.185,0.05,-,,-,0.04,-,1.27,4.0,0.1,2,
Computershare Ltd,CPU,9.92,19,9.89,9.95,45112,10.00,9.84,10.02,9.55,12.90,8.70,28,p,2.22,-1.61,2.82,62.24,15.9,43.0,4.53,
Corum Grp Ltd,COO,0.029,-,0.017,0.03,-,-,-,0.029,0.029,0.04,0.01,-,,-,-0.04,-,0.47,6.2,-,-,
CPT Global Ltd,CGO,0.57,-,0.45,0.60,-,-,-,0.57,0.57,1.02,0.55,3,,-,0.16,5.26,-8.53,-,-,-,
CSG Ltd,CSV,1.94,10,1.93,1.94,5271,1.97,1.835,1.97,1.75,2.30,1.165,5.5,f,2.87,-,2.84,15.8,12.3,15.5,8.68,
Customers Ltd,CUS,2.05,6,2.01,2.05,1422,2.05,2.00,2.06,1.87,3.154,1.76,8,,1.72,0.10,3.90,13.77,14.9,15.0,7.89,
Data#3 Ltd,DTL,9.80,-20,9.67,9.80,162,9.91,9.80,10.00,8.98,10.00,7.02,56,f,1.27,1.36,5.71,70.88,13.8,72.0,7.93,
Datamotion Asia,DMN,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.003,0.001,-,,-,-,-,-0.1,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.09,0.10,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.05,-,-3.41,-,-,-,
DWS Advanced,DWS,1.665,-1.5,1.66,1.70,1748,1.70,1.66,1.70,1.61,1.85,1.12,11.25,f,1.24,0.23,6.76,14,11.9,-5.5,-3.2,
E-Com Multi Ltd,ECE,0.008,-,0.007,0.009,136609,0.009,0.007,0.009,0.007,0.012,0.001,-,,-,-,-,-0.06,-,-0.1,-11.11,
Empired Ltd,EPD,0.08,-,0.08,0.10,-,-,-,0.08,0.08,0.18,0.075,0.25,,0.40,0.04,3.13,0.1,80.0,-,-,
Energy One Ltd,EOL,0.18,-,0.10,0.18,-,-,-,0.18,0.14,0.20,0.09,-,,-,0.21,-,0.88,20.5,4.0,28.57,
E-Pay Asia Ltd,EPY,0.105,-,0.105,0.12,-,-,-,0.12,0.105,0.232,0.09,-,,-,0.48,-,4.81,2.2,-1.5,-12.5,
eServGlobal Ltd,ESV,0.635,6.5,0.61,0.635,6488,0.65,0.605,0.65,0.56,0.65,0.42,-,,-,0.05,-,-16.5,-,6.5,11.4,
Ezenet Ltd,EZE,0.025,-,0.025,0.03,1018,0.025,0.025,0.025,0.022,0.052,0.019,-,,-,0.02,-,-0.63,-,0.3,13.64,
GBST Hldgs,GBT,0.865,0.5,0.86,0.895,12,0.865,0.865,0.90,0.80,1.22,0.80,2,f,-,-0.50,2.31,-3.68,-,6.5,8.12,
GoConnect Ltd,GCN,0.053,0.6,0.052,0.053,19610,0.054,0.047,0.054,0.043,0.073,0.009,-,,-,-,-,-0.3,-,0.8,17.78,
Hansen Tech,HSN,0.72,-,0.71,0.725,708,0.73,0.705,0.75,0.705,0.80,0.53,5,f,1.44,0.14,6.94,7.2,10.0,-0.5,-0.69,
Ideas Intl,IDE,0.69,-,0.69,0.75,100,0.69,0.69,0.69,0.62,0.69,0.20,-,,-,0.12,-,10.43,6.6,7.0,11.29,
Infomedia Ltd,IFM,0.22,1,0.215,0.22,274,0.22,0.215,0.22,0.205,0.42,0.205,2.4,,1.52,0.02,10.91,3.66,6.0,0.5,2.33,
Integrated Research,IRI,0.325,-,0.33,0.34,2258,0.33,0.325,0.33,0.32,0.544,0.32,2.5,p,1.30,0.06,7.69,3.24,10.0,-,-,
Intrapower Ltd,IPX,0.15,0.5,0.145,0.15,270,0.15,0.15,0.15,0.14,0.185,0.097,-,,-,0.02,-,0.77,19.5,-,-,
IRESS Market Tech,IRE,8.27,4,8.25,8.29,3302,8.39,8.20,8.39,7.76,9.38,7.25,35,f,1.13,0.76,4.23,39.46,21.0,47.0,6.03,
ISS Grp Ltd,ISS,0.175,-,0.17,0.18,687,0.175,0.175,0.19,0.175,0.30,0.145,0.5,f,5.40,0.09,2.86,2.7,6.5,-0.5,-2.78,
ITX Grp Ltd,ITX,1.51,-0.5,1.51,1.515,731,1.51,1.51,1.515,1.51,1.52,0.77,7,f,2.17,0.27,4.64,15.2,9.9,-,-,
