Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4516.5 at 16:37 11/6/2010  Report at 19:05 Friday 11/6/2010. Processed 08:36 Sunday 13/6/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Macmahon Hldgs,MAH,0.535,-0.5,0.535,0.54,90219,0.555,0.53,0.555,0.52,0.885,0.31,1.5,,2.27,0.39,2.80,3.4,15.7,-1.5,-2.73,
Marbletrend Grp,MBD,0.078,-,0.071,0.08,-,-,-,0.08,0.078,0.095,0.046,1.5,f,-,0.03,19.23,-6.6,-,-,-,
Mastermyne Grp,MYE,0.86,-,0.86,0.94,550,0.86,0.86,0.90,0.85,1.12,0.85,-,,-,-,-,-,-,-4.0,-4.44,
Maxitrans Ind,MXI,0.27,2,0.27,0.275,3740,0.27,0.265,0.295,0.25,0.515,0.21,1,f,0.49,0.34,3.70,0.49,55.1,-3.0,-10,
Metal Storm Ltd,MST,0.01,-,0.01,0.011,25721,0.011,0.01,0.012,0.007,0.076,0.006,-,,-,-0.02,-,-1.7,-,0.3,42.86,
  opt sep11,MSTO,0.002,-,0.001,-,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-,
Monadelphous Grp,MND,13.09,17,13.04,13.09,3059,13.15,12.94,13.15,12.35,15.98,10.04,79,f,1.15,1.52,6.04,91.08,14.4,19.0,1.47,
Multistack Intl,MSI,0.007,-,0.008,0.016,-,-,-,0.007,0.007,0.011,0.002,-,,-,0.04,-,5.29,0.1,-,-,
National Hire Grp,NHR,1.41,2,1.41,1.47,40,1.41,1.405,1.51,1.39,2.14,1.25,-,,-,2.38,-,8.46,16.7,-11.0,-7.24,
Nomad Bld,NOD,0.135,0.5,0.135,0.14,40483,0.165,0.13,0.165,0.098,1.23,0.098,2.5,,2.00,0.23,18.52,5,2.7,2.0,17.39,
NRW Hldgs Ltd,NWH,0.87,-1,0.865,0.89,7163,0.91,0.865,0.98,0.86,2.16,0.775,4,f,3.27,0.52,4.60,13.1,6.6,-7.5,-7.94,
Oldfields Hldgs,OLH,0.10,-,0.075,0.15,60,0.10,0.10,0.11,0.10,0.446,0.10,1,,-,0.37,10.00,-56.59,-,-,-,
Oriental Techno,OTI,0.035,-0.1,0.035,0.048,300,0.036,0.035,0.036,0.035,0.07,0.035,-,,-,0.14,-,-0.6,-,-0.3,-7.89,
PTB Grp Ltd,PTB,0.21,-,-,0.195,-,-,-,0.21,0.21,0.28,0.092,-,,-,1.17,-,-6.85,-,1.0,5,
Quickstep Hldgs,QHL,0.28,-0.5,0.28,0.29,1438,0.295,0.28,0.31,0.275,0.72,0.15,-,,-,0.07,-,-6.11,-,-3.0,-9.68,
RCR Tomlinson,RCR,0.89,1,0.89,0.93,332,0.89,0.885,0.91,0.875,1.41,0.505,2.5,,4.00,0.89,2.81,10,8.9,-3.5,-3.78,
Rectifier Technolog,RFT,0.002,-,0.002,0.003,-,-,-,0.003,0.002,0.006,0.002,-,,-,-,-,-0.38,-,-0.1,-33.33,
Reece Aust Ltd,REH,24.34,134,23.00,24.34,24,24.34,23.00,24.34,22.99,26.65,17.50,53,f,2.06,5.41,2.18,109,22.3,34.0,1.42,
RER Grp Ltd,RGD,0.31,-,0.275,0.31,829,0.31,0.30,0.33,0.30,0.45,0.017,-,,-,0.16,-,2.51,12.4,-4.0,-11.43,
  opt dec10,RGDO,0.11,-,0.11,0.125,-,-,-,0.11,0.11,0.25,0.004,-,,-,-,-,-,-,-,-,
RTL Corp Ltd,RTL,0.033,-,0.033,0.034,44960,0.035,0.033,0.035,0.027,0.047,0.003,-,,-,-,-,-0.05,-,0.3,10,
Saferoads Hldgs,SRH,0.425,-,0.425,0.46,70,0.43,0.425,0.43,0.42,1.15,0.37,-,,-,0.46,-,11.1,3.8,-1.5,-3.41,
Saunders Intl Ltd,SND,0.335,-4.5,0.34,0.38,150,0.335,0.335,0.38,0.335,0.48,0.22,3,f,1.44,0.22,8.96,4.33,7.7,-4.5,-11.84,
Savcor Grp Ltd,SAV,0.115,-,0.115,0.12,30,0.115,0.115,0.12,0.115,0.19,0.09,-,,-,0.15,-,-0.18,-,-0.5,-4.17,
Sedgman Ltd,SDM,1.49,7,1.485,1.49,1378,1.49,1.42,1.49,1.25,1.81,0.86,6,f,2.15,0.38,4.03,12.9,11.6,20.5,15.95,
Service Stream,SSM,0.25,-,0.25,0.255,7591,0.255,0.25,0.26,0.235,0.56,0.228,3.5,,-,0.08,14.00,-1.37,-,1.0,4.17,
Seven Grp Hldgs,SVW,6.21,3,6.12,6.35,1922,6.34,6.15,6.34,6.01,7.60,6.01,-,,-,-,-,-,-,-7.0,-1.11,
Seymour Whyte Ltd,SWL,1.08,-2,1.02,1.09,357,1.095,1.08,1.10,1.05,1.11,0.99,-,,-,-,-,-,-,-2.0,-1.82,
Shearer (John),SHR,2.70,-,2.70,3.25,-,-,-,2.70,2.70,3.02,2.70,15,f,0.87,3.41,5.56,13.06,20.7,-,-,
Silver Chef Ltd,SIV,2.20,-1,2.20,2.22,337,2.21,2.20,2.24,2.20,2.45,0.90,18,f,1.96,1.06,8.18,35.21,6.2,-,-,
Skydome Hldgs Ltd,SKY,0.05,-,0.05,0.18,-,-,-,0.05,0.05,0.185,0.05,-,,-,0.18,-,-17,-,-,-,
Steamships Trading,SST,18.50,-,18.60,-,-,-,-,18.50,18.50,19.00,12.45,55.24,,2.33,0.05,2.99,128.86,14.4,-,-,
Sth Crs Elect Engnr,SXE,1.10,-,1.10,1.195,-,-,-,1.195,1.10,1.74,0.89,6.5,f,1.49,0.33,5.91,9.69,11.4,-9.5,-7.95,
Stokes (A'asia),SKS,0.25,-,-,-,-,-,-,0.25,0.25,0.26,0.15,-,,-,0.43,-,7.12,3.5,-,-,
Structural Monitor cdi,SMN,0.015,-,0.014,0.015,1285,0.015,0.015,0.019,0.015,0.054,0.003,-,,-,-,-,-0.22,-,-0.4,-21.05,
  opt dec10,SMNO,0.003,-,0.002,-,-,-,-,0.003,0.003,0.02,0.001,-,,-,-,-,-,-,-,-,
Structural Systems,STS,0.545,11,0.525,0.545,2628,0.545,0.46,0.545,0.435,1.19,0.435,-,,-,0.66,-,2.8,19.5,4.5,9,
Style Ltd,SYP,0.02,-,0.02,0.025,-,-,-,0.02,0.014,0.056,0.014,-,,-,0.01,-,-4.13,-,0.4,25,
Swick Min,SWK,0.345,-1,0.345,0.35,7906,0.365,0.345,0.37,0.345,0.72,0.32,-,,-,0.60,-,0.7,49.3,-3.5,-9.21,
Thomas & Coffey,THO,0.34,-,0.355,0.38,-,-,-,0.345,0.30,0.675,0.29,2.5,,0.36,0.19,7.35,0.9,37.8,4.0,13.33,
Tutt Bryant Grp,TBG,0.62,-,0.61,0.63,-,-,-,0.625,0.60,0.90,0.495,4,f,1.59,0.84,6.45,6.34,9.8,-0.5,-0.8,
TZ Ltd,TZL,0.46,-1,0.435,0.46,243,0.47,0.46,0.50,0.46,1.13,0.40,-,,-,-0.59,-,-66.81,-,-4.0,-8,
UGL Ltd,UGL,13.25,25,13.13,13.35,7400,13.39,13.12,13.39,12.72,15.97,9.63,64,f,1.26,-0.43,4.83,80.9,16.4,-,-,
VDM Grp Ltd,VMG,0.375,1,0.375,0.39,2058,0.385,0.37,0.385,0.32,0.714,0.155,-,,-,0.34,-,-85.01,-,1.5,4.17,
Verticon Grp Ltd,VGP,0.003,-,0.003,0.004,-,-,-,0.003,0.003,0.02,0.003,-,,-,-,-,-11.4,-,-0.1,-25,
Watpac Ltd,WTP,1.28,0.5,1.27,1.295,3165,1.285,1.27,1.305,1.27,1.975,1.11,10.5,f,0.84,1.46,8.20,8.85,14.5,-4.0,-3.03,
WDS Ltd,WDS,0.39,-1,0.39,0.395,3635,0.415,0.385,0.42,0.385,2.276,0.35,4.3,,0.92,0.56,11.03,3.95,9.9,-2.0,-4.88,
XRF Scientific,XRF,0.145,-,0.145,0.15,122,0.145,0.145,0.145,0.145,0.23,0.095,0.75,,1.68,0.09,5.17,1.26,11.5,0.5,3.57,
Zicom Grp Ltd,ZGL,0.145,-1.5,0.145,0.16,105,0.145,0.145,0.16,0.145,0.33,0.095,0.65,,5.35,0.20,4.48,3.48,4.2,-1.5,-9.38,
INDUSTRY GROUP: Commercial Services & Supplies,,,,,,,,,,,,,,,,,,,,,,
Aeris Environmental,AEI,0.06,-,0.06,0.065,-,-,-,0.062,0.06,0.185,0.06,-,,-,-,-,-2.05,-,-,-,
Ambition Grp Ltd,AMB,0.37,-,0.21,0.33,-,-,-,0.37,0.37,0.42,0.165,-,,-,0.14,-,-13.07,-,-,-,
Anaeco Ltd,ANQ,0.17,-0.5,0.17,0.195,95,0.175,0.17,0.175,0.17,0.32,0.17,-,,-,-,-,-5.5,-,-0.5,-2.86,
  opt may12,ANQOA,0.001,-,-,-,-,-,-,0.004,0.004,0.004,0.001,-,,-,-,-,-,-,-0.3,-75,
Brambles Ltd,BXB,6.15,1,6.09,6.18,49553,6.21,6.08,6.28,6.03,8.37,5.54,25,p,1.38,0.66,4.07,34.45,17.9,-34.0,-5.24,
Cabcharge Aust,CAB,5.16,2,5.10,5.19,2785,5.19,5.11,5.20,4.96,6.66,4.71,34,f,1.44,-,6.59,48.9,10.6,4.0,0.78,
Campbell Brothers,CPB,29.33,144,27.61,29.50,541,29.33,27.98,29.33,27.33,32.00,18.135,100,p,1.29,3.76,3.41,129.06,22.7,105.0,3.71,
Carbon Conscious,CCF,0.088,0.1,0.087,0.115,250,0.088,0.088,0.089,0.087,0.56,0.081,-,,-,0.09,-,-6.18,-,0.1,1.15,
Careers Multilist,CGR,0.17,1,0.12,0.24,100,0.17,0.17,0.19,0.17,0.24,0.15,-,f,-,-,-,-,-,-2.0,-10.53,
Chandler Macleod,CMG,0.24,-,0.24,0.25,-,-,-,0.255,0.24,0.31,0.079,0.35,f,0.74,0.04,1.46,0.26,92.3,-1.0,-4,
Clarius Grp Ltd,CND,0.655,-,0.655,0.66,610,0.655,0.63,0.655,0.63,1.18,0.506,-,,-,0.39,-,3,21.8,0.5,0.77,
Clean Teq Hldgs,CLQ,0.25,-,0.26,0.295,1,0.25,0.25,0.26,0.245,0.375,0.24,-,,-,0.05,-,1.79,14.0,-,-,
CO2 Grp Ltd,COZ,0.135,3,0.13,0.14,2058,0.14,0.105,0.14,0.105,0.43,0.105,-,,-,0.07,-,-0.26,-,2.5,22.73,
  opt nov11,COZO,0.03,1,0.025,0.035,2800,0.035,0.029,0.035,0.015,0.29,0.011,-,,-,-,-,-,-,1.5,100,
Coffey Intl,COF,0.925,-4.5,0.925,0.96,7226,0.995,0.92,1.12,0.92,2.37,0.92,12,f,1.00,-0.17,12.97,12,7.7,-19.5,-17.41,
Collection House,CLH,0.72,-,0.725,0.73,-,-,-,0.75,0.715,0.935,0.46,5.4,f,1.84,0.90,7.50,9.93,7.3,-1.5,-2.04,
Connxion Ventures,CXN,0.04,-0.1,0.038,0.04,125,0.04,0.04,0.041,0.038,0.061,0.028,-,,-,-0.01,-,-2.2,-,-0.1,-2.44,
Corporate Express,CXP,5.72,11,5.64,5.72,1924,5.72,5.60,5.78,5.60,5.78,3.44,22.5,f,1.51,-,3.93,34,16.8,9.0,1.6,
Credit Corp Grp,CCP,2.54,9,2.54,2.55,675,2.58,2.48,2.58,2.38,3.39,1.20,5,f,5.46,1.83,1.97,27.3,9.3,11.0,4.53,
Decmil Grp Ltd,DCG,1.49,0.5,1.485,1.49,1421,1.53,1.49,1.53,1.395,1.94,0.55,-,,-,0.28,-,15.56,9.6,5.0,3.47,
Dolomatrix Intl,DMX,0.265,-,0.265,0.295,-,-,-,0.27,0.265,0.35,0.16,-,,-,0.14,-,-0.2,-,-0.5,-1.85,
Downer EDI Ltd,DOW,4.46,-4,4.44,4.46,53544,4.55,4.44,4.72,4.44,9.44,4.37,29.1,,1.87,2.15,6.52,54.4,8.2,-18.0,-3.88,
Ecsi Ltd,ECS,0.025,-,0.025,0.029,1600,0.027,0.025,0.028,0.018,0.028,0.018,-,,-,-,-,-0.06,-,0.7,38.89,
Emerson Stewart Grp,ESW,0.095,-,0.076,0.092,-,-,-,0.095,0.095,0.16,0.085,0.4,f,-,0.09,4.21,-0.64,-,-,-,
ENV Clean Tech,ESI,0.026,0.2,0.025,0.026,19934,0.026,0.025,0.027,0.024,0.115,0.02,-,,-,-,-,-0.06,-,-,-,
  opt jan14,ESIO,0.017,-,0.015,0.018,-,-,-,0.017,0.015,0.085,0.012,-,,-,-,-,-,-,0.2,13.33,
EVZ Ltd,EVZ,0.09,0.5,0.087,0.09,1910,0.09,0.085,0.09,0.085,0.20,0.085,0.5,f,2.84,0.05,5.56,1.42,6.3,0.4,4.65,
Green Invest Ltd,GNV,0.062,-,0.03,0.066,-,-,-,0.062,0.062,0.113,0.04,-,,-,-0.02,-,-5.07,-,-,-,
Greencap Ltd,GCG,0.079,0.4,0.075,0.08,3000,0.08,0.075,0.08,0.071,0.20,0.066,0.75,,3.15,-0.02,9.49,2.36,3.3,-0.1,-1.25,
Hamilton James Bruce,HJB,0.039,-,0.015,0.039,-,-,-,0.039,0.039,0.04,0.009,-,,-,-0.02,-,3.1,1.3,-,-,
Hitech Grp Aust,HIT,0.015,-,0.005,0.065,-,-,-,0.015,0.015,0.028,0.015,-,,-,0.06,-,-0.07,-,-,-,
Humanis Grp Ltd,HUM,0.014,-,0.014,0.02,320,0.014,0.014,0.014,0.014,0.039,0.012,-,,-,-,-,-3.11,-,-,-,
  opt aug11,HUMO,0.001,-,-,0.003,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Hydromet Corp Ltd,HMC,0.03,0.1,0.029,0.03,330,0.03,0.03,0.031,0.025,0.06,0.025,-,,-,0.04,-,0.06,50.0,-0.1,-3.23,
  opt jun10,HMCO,0.002,-,-,0.001,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-,
Interstaff Int,ITS,0.26,-,0.26,0.30,-,-,-,0.26,0.26,0.30,0.195,-,,-,0.20,-,-4.54,-,-,-,
Inventis Ltd,IVT,0.045,-,0.045,0.05,-,-,-,0.045,0.045,0.099,0.035,-,,-,0.01,-,-1.55,-,-,-,
MAC Services (The),MSL,2.25,-,2.25,2.30,2506,2.33,2.24,2.43,2.15,2.85,1.115,8.75,f,1.76,0.86,3.89,15.4,14.6,-5.0,-2.17,
McMillan Shakespeare,MMS,4.59,1,4.59,4.60,720,4.63,4.56,4.63,4.50,4.63,2.57,20.5,f,1.60,0.34,4.47,32.88,14.0,-1.0,-0.22,
Mineral Res,MIN,7.45,10,7.36,7.47,3046,7.53,7.36,7.53,6.72,8.80,3.70,18.75,f,2.04,2.39,2.52,38.3,19.5,42.0,5.97,
Norfolk Grp,NFK,0.815,-0.5,0.81,0.82,128,0.84,0.815,0.84,0.77,1.066,0.484,-,,-,0.15,-,12.95,6.3,1.5,1.87,
Pac Environment,PEH,0.175,-,0.08,0.13,-,-,-,0.175,0.175,0.395,0.13,-,,-,0.04,-,-11.51,-,-,-,
Phoslock Water,PHK,0.094,0.4,0.094,0.10,43,0.094,0.094,0.095,0.09,0.14,0.09,-,,-,0.02,-,-1.11,-,-0.1,-1.05,
PMP Ltd,PMP,0.57,-,0.565,0.595,6193,0.58,0.55,0.605,0.54,0.835,0.345,-,,-,0.73,-,-0.6,-,-1.0,-1.72,
Programmed Maint,PRG,2.59,2,2.55,2.73,2143,2.68,2.55,2.76,2.55,4.762,2.42,9,f,2.73,1.00,3.47,24.6,10.5,-15.0,-5.47,
Reclaim Ind,RCM,0.04,-,0.042,0.05,500,0.04,0.04,0.04,0.04,0.075,0.02,-,,-,0.02,-,-1.61,-,-,-,
Ross Human Direction,RHD,0.35,-,0.35,0.36,428,0.35,0.34,0.35,0.33,0.43,0.16,2.5,f,2.20,0.24,7.14,5.5,6.4,2.0,6.06,
Rubicor Grp,RUB,0.048,0.6,0.042,0.048,1000,0.048,0.043,0.048,0.04,0.065,0.02,-,,-,-0.61,-,-25.7,-,0.8,20,
Runge Ltd,RUL,0.495,1.5,0.48,0.49,342,0.495,0.495,0.51,0.48,1.10,0.40,3.5,f,1.03,0.09,7.07,3.6,13.8,-2.5,-4.81,
SAI Global Ltd,SAI,3.90,8,3.81,3.90,5166,3.90,3.87,3.93,3.75,4.53,2.60,11.9,f,1.63,-0.98,3.05,19.4,20.1,1.0,0.26,
Salmat Ltd,SLM,3.94,10,3.82,3.99,572,3.94,3.81,3.98,3.81,4.58,3.20,22,f,1.11,-0.71,5.58,24.51,16.1,4.0,1.03,
Seek Ltd,SEK,7.45,15,7.42,7.57,10213,7.51,7.38,7.51,7.05,8.57,3.62,9.9,f,1.86,0.55,1.33,18.4,40.5,-8.0,-1.06,
Skilled Grp Ltd,SKE,1.11,-6,1.11,1.115,3524,1.185,1.09,1.21,1.09,2.56,1.09,1.5,,5.56,-0.49,1.35,8.34,13.3,-7.5,-6.33,
Spotless Grp Ltd,SPT,2.29,3,2.26,2.38,9619,2.33,2.26,2.33,2.17,3.23,2.00,11,p,1.95,-,4.80,21.5,10.7,5.0,2.23,
Staging Connections,STG,0.021,-,0.021,0.025,-,-,-,0.023,0.021,0.053,0.021,-,,-,-0.06,-,-1.3,-,-0.2,-8.7,
Sterihealth Ltd,STP,1.45,9,1.36,1.45,123,1.45,1.42,1.45,1.36,1.70,0.79,-,,-,-0.25,-,23.7,6.1,1.0,0.69,
Talent2 Internation,TWO,1.405,-3,1.40,1.43,120,1.43,1.40,1.435,1.40,1.66,0.77,-,,-,0.15,-,-4.73,-,-,-,
Tox Free Solutions,TOX,2.30,6,2.26,2.35,207,2.30,2.25,2.30,2.11,2.80,1.785,-,,-,0.64,-,11.17,20.6,11.0,5.02,
Transfield Services,TSE,3.41,-4,3.37,3.44,19240,3.52,3.38,3.61,3.38,4.80,2.10,12.25,f,-,0.29,3.59,-15.18,-,-25.0,-6.83,
Transpacific Indust,TPI,1.17,-1,1.165,1.17,28682,1.195,1.165,1.20,1.14,1.785,1.03,-,,-,-0.23,-,-58.1,-,-1.0,-0.85,
Wellcom Grp Ltd,WLL,1.72,-,1.72,1.80,-,-,-,1.80,1.72,2.43,1.60,12,f,1.40,0.49,6.98,16.79,10.2,-8.0,-4.44,
WHK Grp Ltd,WHG,1.015,2,1.00,1.015,2188,1.02,1.00,1.02,0.955,1.20,0.815,3.5,f,2.77,0.12,3.45,9.71,10.5,2.0,2.01,
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,,
Air New Zealand,AIZ,0.96,2.5,0.925,0.96,193,0.96,0.925,0.96,0.925,1.145,0.67,5.17,,0.75,1.12,5.39,3.9,24.6,2.0,2.13,
Asciano Grp stp,AIO,1.58,1.5,1.58,1.585,155888,1.60,1.57,1.60,1.52,1.94,1.24,-,,-,0.10,-,-41.9,-,-2.5,-1.56,
Auckland Airport,AIA,1.51,0.5,1.475,1.51,3423,1.51,1.495,1.54,1.45,1.654,1.171,6.68,,0.84,1.22,4.42,5.63,26.8,-0.5,-0.33,
Aust Infra unt,AIX,1.745,1.5,1.73,1.75,19606,1.765,1.72,1.765,1.615,2.09,1.18,10,p,1.94,2.62,5.73,19.37,9.0,6.5,3.87,
Brisconnection Tr stp,BCS,1.06,1,1.05,1.20,120,1.06,1.06,1.06,1.00,1.40,1.00,-,,-,-0.54,-,15.06,7.0,6.0,6,
Chalmers Ltd,CHR,2.82,-,2.80,-,-,-,-,2.75,2.75,3.10,2.69,14,f,1.78,4.32,4.96,24.96,11.3,7.0,2.55,
ConnectEast stp,CEU,0.395,0.5,0.39,0.395,78578,0.395,0.39,0.395,0.37,0.49,0.282,2,,-,-,5.06,-21.74,-,0.5,1.28,
CTI Logistics,CLX,0.93,-,0.93,0.98,-,-,-,0.93,0.93,1.14,0.695,6,f,1.61,0.66,6.45,9.65,9.6,-,-,
Intoll Grp stp,ITO,1.085,1,1.085,1.09,87052,1.095,1.075,1.095,1.035,1.71,1.005,12,,-,1.78,11.06,-16.38,-,1.5,1.4,
K & S Corp,KSC,2.50,-,2.50,2.58,66,2.50,2.50,2.55,2.50,3.05,1.72,12,f,2.12,1.95,4.80,25.4,9.8,-5.0,-1.96,
Lindsay Aust,LAU,0.17,-,0.18,0.185,-,-,-,0.19,0.17,0.28,0.16,1.75,f,1.89,0.21,10.29,3.3,5.2,-1.0,-5.56,
Macq Atlas Roads stp,MQA,0.77,2,0.735,0.775,4446,0.77,0.74,0.77,0.725,1.02,0.51,-,,-,-,-,-,-,-0.5,-0.65,
MAP Grp forus,MAP,2.85,4,2.84,2.86,234603,2.92,2.80,2.92,2.76,3.38,1.998,19,,-,-0.30,6.67,-33.11,-,-1.0,-0.35,
Mermaid Marine,MRM,2.46,9,2.45,2.47,3987,2.47,2.38,2.47,2.25,3.25,1.65,7,f,2.66,0.95,2.85,18.59,13.2,4.0,1.65,
Qantas Airways,QAN,2.41,-2,2.40,2.41,201778,2.45,2.39,2.52,2.39,3.06,1.85,6,,-,2.25,2.49,-2.7,-,-11.0,-4.37,
Qube Logistics unt,QUB,0.84,-,0.84,0.85,475,0.84,0.83,0.87,0.83,0.97,0.472,4,,1.60,0.96,4.76,6.4,13.1,-1.0,-1.18,
Regional Express,REX,1.035,3.5,1.03,1.035,170,1.04,1.03,1.04,0.95,1.42,0.725,-,,-,1.13,-,19.35,5.3,6.5,6.7,
Richfield Internat,RIS,0.095,-,0.021,0.095,-,-,-,0.095,0.095,0.095,0.049,-,,-,0.12,-,0.06,158.3,-,-,
Rivercity Motorway stp,RCY,0.034,-0.1,0.033,0.035,10407,0.036,0.034,0.038,0.034,0.325,0.034,-,,-,-1.34,-,-4.41,-,-0.6,-15,
Scott Corp,SCC,0.30,-,0.30,0.35,114,0.31,0.30,0.35,0.30,0.395,0.125,3,f,1.90,0.39,10.00,5.7,5.3,-5.0,-14.29,
Skywest Airlines cdi,SXR,0.275,-,0.28,0.31,-,-,-,0.28,0.275,0.40,0.215,0.4,,7.22,0.17,1.45,2.89,9.5,-1.0,-3.51,
Smarttrans Hldgs,SMA,0.019,0.1,0.019,0.02,19049,0.019,0.016,0.02,0.016,0.063,0.004,-,,-,-,-,-0.31,-,-,-,
Toll Hldgs Ltd,TOL,5.86,8,5.80,5.88,32681,5.89,5.80,5.91,5.39,9.33,5.39,25,f,1.26,1.44,4.27,31.45,18.6,-9.0,-1.51,
Traffic Tech,TTI,0.03,-,0.032,0.034,-,-,-,0.03,0.03,0.09,0.021,-,,-,-0.17,-,-1.11,-,-,-,
Transurban stp,TCL,4.49,-1,4.48,4.50,48596,4.55,4.46,4.55,4.28,5.61,3.839,24,,0.08,2.75,5.35,1.85,242.7,6.0,1.35,
Virgin Blue Hldgs,VBA,0.31,-,0.31,0.315,247886,0.32,0.31,0.32,0.29,0.80,0.241,-,,-,0.39,-,-2.3,-,-,-,
Wridgways Aust,WWA,2.55,4,2.50,2.60,315,2.55,2.49,2.55,2.47,2.98,2.05,17,f,1.20,0.20,6.67,20.32,12.5,-,-,
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.11,-,0.071,0.14,-,-,-,0.11,0.11,0.18,0.095,-,,-,-0.08,-,3.28,3.4,-,-,
Adacel Tech,ADA,0.47,-,0.41,0.46,-,-,-,0.47,0.42,0.84,0.32,-,,-,0.21,-,2.7,17.4,5.0,11.9,
Admerex Ltd,ADL,0.004,-,0.003,0.004,13772,0.005,0.003,0.006,0.003,0.016,0.003,-,,-,-,-,-0.4,-,-,-,
Altium Ltd,ALU,0.23,-,0.23,0.265,-,-,-,0.24,0.23,0.405,0.20,2,,-,0.09,8.70,-6.97,-,-1.0,-4.17,
APA Financial,APP,0.015,-,0.015,0.019,-,-,-,0.015,0.012,0.023,0.009,-,,-,-,-,0.1,15.0,0.3,25,
ASG Grp Ltd,ASZ,1.40,1.5,1.38,1.40,2610,1.40,1.38,1.40,1.30,1.48,0.555,6,f,1.57,0.06,4.29,9.43,14.8,4.0,2.94,
Bravura Solutions,BVA,0.115,0.5,0.115,0.12,134,0.115,0.115,0.115,0.10,0.273,0.085,-,,-,-0.06,-,-1.97,-,0.5,4.55,
Byte Power Grp,BPG,0.004,-,0.003,0.004,-,-,-,0.004,0.004,0.017,0.004,-,,-,-,-,-0.37,-,-,-,
Carsales Com Ltd,CRZ,4.85,7,4.70,4.85,2546,4.85,4.73,4.90,4.53,5.86,3.56,6.6,f,1.24,0.01,1.36,8.2,59.1,-17.0,-3.39,
CCK Financial,CCK,0.10,-,0.045,0.09,-,-,-,0.10,0.10,0.21,0.08,-,,-,0.02,-,-0.23,-,-,-,
Comops Ltd,COM,0.055,-,0.06,0.065,-,-,-,0.055,0.055,0.185,0.05,-,,-,0.03,-,1.7,3.2,0.5,10,
Computershare Ltd,CPU,11.42,11,11.31,11.49,15349,11.49,11.31,11.56,10.81,12.90,8.45,25,p,2.27,-1.54,2.19,56.84,20.1,7.0,0.62,
Corum Grp Ltd,COO,0.022,-,0.022,0.03,-,-,-,0.022,0.022,0.057,0.01,-,,-,-0.05,-,-5.37,-,-,-,
CPT Global Ltd,CGO,0.60,-,0.57,0.64,100,0.60,0.60,0.60,0.56,1.02,0.43,3,,0.25,0.16,5.00,0.74,81.1,-,-,
CSG Ltd,CSV,1.88,-4.5,1.87,1.88,10748,1.93,1.66,2.02,1.66,2.30,0.785,5,f,2.77,0.05,2.66,13.85,13.6,-16.0,-7.84,
Customers Ltd,CUS,2.90,10,2.86,2.96,8330,2.99,2.80,2.99,2.66,3.154,1.987,-,,-,0.26,-,18.4,15.8,20.0,7.41,
Data#3 Ltd,DTL,8.04,-16,8.01,8.04,247,8.05,7.90,8.25,7.85,9.30,5.51,53,f,1.29,1.17,6.59,68.29,11.8,4.0,0.5,
Datamotion Asia,DMN,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-0.15,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.10,0.20,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.05,-,-3.41,-,-,-,
DWS Advanced,DWS,1.18,2.5,1.17,1.19,1924,1.19,1.175,1.205,1.155,1.85,0.705,11,f,1.23,0.20,9.32,13.52,8.7,-0.5,-0.42,
E-Com Multi Ltd,ECE,0.01,0.1,0.009,0.01,69500,0.01,0.009,0.01,0.008,0.012,0.001,-,,-,-,-,-0.03,-,0.1,11.11,
Empired Ltd,EPD,0.075,-,0.076,0.09,-,-,-,0.075,0.075,0.18,0.074,0.75,f,0.68,0.05,10.00,0.51,14.7,-,-,
Energy One Ltd,EOL,0.10,-,0.10,0.14,-,-,-,0.10,0.10,0.20,0.05,-,,-,0.16,-,-1.65,-,-,-,
E-Pay Asia Ltd,EPY,0.12,-,0.11,0.13,343,0.13,0.12,0.185,0.11,0.25,0.09,-,,-,0.36,-,2.97,4.0,-6.5,-35.14,
eServGlobal Ltd,ESV,0.65,0.5,0.615,0.65,5089,0.65,0.63,0.65,0.57,0.65,0.39,-,,-,0.16,-,-26.6,-,7.0,12.07,
