Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4643.0 at 16:36 14/5/2010  Report at 19:05 Friday 14/5/2010. Processed 20:07 Friday 14/5/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
  opt sep11,ROGOA,0.007,-,0.007,0.008,-,-,-,0.007,0.006,0.042,0.006,-,,-,-,-,-,-,-,-,
Resource Generation,RES,0.56,-,0.56,0.57,702,0.57,0.56,0.585,0.525,0.801,0.34,-,,-,0.55,-,-19.2,-,3.5,6.67,
REY Res Ltd,REY,0.145,-0.5,0.145,0.155,560,0.16,0.145,0.16,0.145,0.31,0.045,-,,-,0.08,-,-1.52,-,1.0,7.41,
Rialto Energy,RIA,0.35,-1.5,0.345,0.35,2522,0.35,0.35,0.38,0.325,0.43,0.10,-,,-,-,-,-7.14,-,3.0,9.37,
  opt jun11,RIAO,0.075,-,0.035,0.07,-,-,-,0.075,0.075,0.075,0.01,-,,-,-,-,-,-,-,-,
Riversdale Min,RIV,9.45,-7,9.25,9.55,1851,9.47,9.36,9.55,8.77,10.10,4.92,-,,-,2.04,-,-2.09,-,66.0,7.51,
Roc Oil Co,ROC,0.42,1,0.42,0.425,42593,0.42,0.40,0.43,0.39,0.98,0.335,-,,-,-,-,-19.96,-,1.5,3.7,
Rocklands Rich,RCI,0.25,1,0.245,0.255,3500,0.25,0.235,0.25,0.23,0.47,0.061,-,,-,-,-,-2.55,-,2.0,8.7,
Rum Jungle Uranium,RUM,0.061,-,0.053,0.062,-,-,-,0.067,0.06,0.15,0.06,-,,-,-,-,-0.65,-,-0.6,-8.96,
Samson Oil & Gas,SSN,0.034,0.1,0.034,0.035,114194,0.035,0.034,0.035,0.032,0.045,0.01,-,,-,-,-,2.18,1.6,0.2,6.25,
  opt dec12,SSNO,0.02,0.1,0.02,0.021,32887,0.021,0.02,0.021,0.018,0.025,0.003,-,,-,-,-,-,-,0.1,5.26,
Santos Ltd,STO,13.12,-3,13.10,13.18,52773,13.28,13.01,13.28,12.65,16.10,12.50,42,f,1.24,-,3.20,52.1,25.2,57.0,4.54,
Sino Gas Energy,SEH,0.05,-,0.049,0.059,2200,0.05,0.05,0.065,0.046,0.345,0.046,-,,-,-,-,-1.69,-,-1.5,-23.08,
  opt jun10,SEHO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.07,0.001,-,,-,-,-,-,-,-,-,
  opt dec11,SEHOA,0.005,-,0.001,0.005,-,-,-,0.005,0.005,0.036,0.002,-,,-,-,-,-,-,-,-,
Solimar Energy,SGY,0.061,-0.4,0.061,0.066,1000,0.061,0.061,0.065,0.057,0.145,0.026,-,,-,-,-,-1.64,-,1.1,22,
Somerton Energy,SNE,0.011,-0.1,0.011,0.012,4764,0.012,0.011,0.013,0.01,0.017,0.003,-,,-,-,-,-3.17,-,0.1,10,
Sthn Uranium,SNU,0.145,-,0.135,0.14,107,0.145,0.135,0.16,0.125,0.275,0.062,-,,-,-,-,-2.27,-,-,-,
Strategic Energy,SER,0.028,0.5,0.027,0.028,3820,0.028,0.025,0.028,0.023,0.039,0.013,-,,-,-,-,-0.51,-,0.5,21.74,
Strike Energy Ltd,STX,0.255,-1,0.255,0.27,3939,0.27,0.255,0.275,0.24,0.345,0.16,-,,-,-,-,2.37,10.8,1.0,4.08,
Stuart Pet Ltd,STU,0.48,1,0.45,0.48,426,0.48,0.47,0.485,0.44,0.84,0.43,-,,-,0.45,-,3.5,13.7,3.0,6.67,
Sun Res NL,SUR,0.062,-,0.057,0.061,-,-,-,0.062,0.057,0.11,0.057,-,,-,-,-,-3.16,-,0.4,6.9,
Sundance Energy,SEA,0.14,-0.5,0.14,0.145,1842,0.145,0.14,0.15,0.13,0.20,0.071,-,,-,-,-,-2.4,-,0.5,3.7,
Sunset Energy Ltd,SEY,0.10,-,0.096,0.10,-,-,-,0.105,0.098,0.20,0.051,-,,-,-,-,-1.88,-,-,-,
Syngas Ltd,SYS,0.02,-,0.02,0.022,-,-,-,0.023,0.02,0.081,0.015,-,,-,-,-,-0.59,-,-,-,
Tap Oil Ltd,TAP,1.025,-1,1.025,1.03,2594,1.025,1.005,1.04,0.98,1.45,0.88,-,,-,0.76,-,4.3,23.8,3.5,3.54,
Target Energy,TEX,0.022,-,0.022,0.023,4389,0.022,0.022,0.025,0.021,0.117,0.021,-,,-,-,-,-1.83,-,0.1,4.76,
  opt oct12,TEXOB,0.007,-,0.007,0.012,-,-,-,0.007,0.007,0.037,0.005,-,,-,-,-,-,-,-,-,
Texon Pet Ltd,TXN,0.405,1,0.405,0.41,10383,0.405,0.39,0.42,0.39,0.545,0.195,-,,-,-,-,-2.09,-,-1.0,-2.41,
Top End Uranium,TEU,0.12,-,0.12,0.13,-,-,-,0.12,0.11,0.16,0.058,-,,-,-,-,-3.34,-,1.0,9.09,
Toro Energy Ltd,TOE,0.105,0.5,0.10,0.105,6486,0.105,0.10,0.105,0.098,0.285,0.096,-,,-,-,-,-5.61,-,0.5,5,
Transerv Energy,TSV,0.016,-,0.016,0.017,300,0.016,0.016,0.017,0.016,0.034,0.012,-,,-,-,-,-0.04,-,-,-,
Triangle Energy,TEG,0.025,-,0.025,0.029,-,-,-,0.026,0.024,0.045,0.007,-,,-,-,-,0.29,8.6,-0.1,-3.85,
U308 Ltd,UTO,0.13,-,0.12,0.13,590,0.13,0.13,0.13,0.105,0.17,0.099,-,,-,-,-,-0.7,-,2.5,23.81,
United Orogen,UOG,0.031,-,0.03,0.032,-,-,-,0.031,0.031,0.05,0.03,-,,-,-,-,-1.3,-,-,-,
  opt aug10,UOGO,0.002,-,0.001,0.002,-,-,-,0.002,0.002,0.02,0.001,-,,-,-,-,-,-,-,-,
United Uranium,UUL,0.11,-0.5,0.11,0.115,1248,0.115,0.11,0.125,0.10,0.295,0.067,-,,-,-,-,-0.42,-,0.5,4.76,
  opt jun12,UULOA,0.026,-,0.027,0.04,-,-,-,0.026,0.026,0.08,0.026,-,,-,-,-,-,-,-,-,
Uranex NL,UNX,0.205,-0.5,0.205,0.215,6638,0.245,0.205,0.245,0.20,0.58,0.18,-,,-,-,-,-3.25,-,-0.5,-2.38,
Uranium Equities,UEQ,0.093,-,0.092,0.10,-,-,-,0.10,0.09,0.28,0.09,-,,-,-,-,-1.68,-,-0.2,-2.11,
Uranium Explore,UXA,0.044,0.1,0.042,0.045,2389,0.044,0.043,0.049,0.041,0.20,0.041,-,,-,-,-,-6.37,-,-0.2,-4.35,
Uraniumsa Ltd,USA,0.225,-1.5,0.22,0.225,1490,0.24,0.225,0.24,0.19,0.315,0.065,-,,-,-,-,-4.8,-,2.5,12.5,
Victoria Pet,VPE,0.27,-2,0.27,0.285,1004,0.285,0.27,0.295,0.23,0.455,0.23,-,,-,-,-,0.19,142.1,2.0,8,
Wasabi Energy Ltd,WAS,0.017,-,0.016,0.018,-,-,-,0.018,0.015,0.028,0.012,-,,-,-,-,-0.4,-,0.1,6.25,
Westralian Gas & Pwr,WGP,0.02,0.1,0.019,0.02,260,0.02,0.02,0.02,0.018,0.043,0.018,-,,-,-,-,-2.37,-,0.1,5.26,
  opt oct11,WGPOA,0.003,-,0.003,0.004,-,-,-,0.003,0.003,0.01,0.003,-,,-,-,-,-,-,-,-,
Westside Corp,WCL,0.58,4,0.575,0.59,6671,0.59,0.52,0.59,0.475,0.72,0.295,-,,-,-,-,-3.4,-,12.0,26.09,
  def,WCLN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
Whinnen Res,WWW,0.08,-,0.061,0.08,400,0.08,0.08,0.082,0.08,0.17,0.037,-,,-,-,-,-3.27,-,-0.2,-2.44,
  opt apr13,WWWO,0.02,-,0.02,0.03,-,-,-,0.02,0.015,0.03,0.015,-,,-,-,-,-,-,0.5,33.33,
White Canyon Uranium,WCU,0.105,-0.5,0.105,0.115,163,0.105,0.105,0.12,0.10,0.445,0.095,-,,-,-,-,-0.93,-,-1.0,-8.7,
Whitehaven Coal,WHC,5.18,8,5.08,5.19,8473,5.20,5.05,5.23,4.62,6.05,2.09,8.8,f,3.22,2.09,1.70,28.3,18.3,35.0,7.25,
WHL Energy Ltd,WHN,0.038,-,0.038,0.039,6063,0.038,0.037,0.041,0.037,0.125,0.016,-,,-,0.03,-,-0.59,-,-,-,
Wildhorse Energy,WHE,0.30,1,0.30,0.305,6384,0.31,0.29,0.31,0.26,0.70,0.127,-,,-,-,-,-10.3,-,3.0,11.11,
Woodside Pet,WPL,44.80,-1,44.45,44.98,13598,44.92,44.20,44.93,42.52,53.869,38.795,110,f,2.35,-,2.46,259,17.3,172.0,3.99,
Yellow Rock,YRR,0.027,-,0.027,0.028,3000,0.028,0.027,0.028,0.027,0.091,0.024,-,,-,-,-,-15.3,-,-,-,
  opt sep12,YRROA,0.007,-,0.006,0.009,-,-,-,0.007,0.007,0.025,0.006,-,,-,-,-,-,-,-,-,
SECTOR: Financials ex Real Estate,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Banks,,,,,,,,,,,,,,,,,,,,,,
ANZ Banking Grp,ANZ,22.81,-48,22.79,22.82,60533,23.01,22.73,23.29,22.32,26.23,14.90,108,f,1.34,9.99,4.73,144.8,15.8,91.0,4.16,
Bank of Qld,BOQ,12.12,-8,12.04,12.19,4841,12.13,11.97,12.26,11.59,13.49,7.384,52,f,1.78,7.20,4.29,92.4,13.1,54.0,4.66,
Bendigo & Adelaide,BEN,9.40,-2,9.37,9.42,11172,9.43,9.32,9.54,9.06,10.48,5.901,43,f,0.83,5.16,4.57,35.53,26.5,19.0,2.06,
C'wlth Bank  of Aust ,CBA,53.71,-123,53.70,53.80,50707,54.60,53.56,56.40,53.56,60.00,33.95,235,f,1.41,-,4.38,330.4,16.3,71.0,1.34,
Firstfolio Ltd,FFF,0.064,0.1,0.062,0.064,5570,0.065,0.063,0.066,0.063,0.089,0.026,-,,-,-0.05,-,1.13,5.7,-,-,
Homeloans Ltd,HOM,0.70,-,0.57,0.70,-,-,-,0.70,0.70,0.84,0.41,9,f,1.02,0.52,12.86,9.16,7.6,-1.0,-1.41,
Mortgage Choice,MOC,1.14,4,1.135,1.195,3459,1.20,1.11,1.20,1.00,1.40,0.845,11,f,2.16,0.56,9.65,23.8,4.8,-,-,
Mystate Ltd,MYS,3.17,-1,3.16,3.17,466,3.20,3.15,3.31,3.07,3.75,2.60,20,f,0.70,2.17,6.31,13.9,22.8,7.0,2.26,
National Aust Bank,NAB,25.37,-58,25.37,25.44,72661,25.60,25.32,26.01,24.95,32.37,20.94,147,f,1.36,12.41,5.79,199.3,12.7,79.0,3.21,
RHG Ltd,RHG,0.665,0.5,0.66,0.675,1783,0.67,0.66,0.69,0.635,0.75,0.39,-,,-,0.84,-,29.5,2.3,2.0,3.1,
Rock Bld perm.,ROK,2.80,-,2.80,2.89,43,2.80,2.80,2.82,2.67,3.10,2.35,14.5,f,1.33,1.98,5.18,19.3,14.5,6.0,2.19,
Westpac Banking,WBC,24.89,-39,24.89,24.99,77953,25.08,24.83,25.45,24.31,28.43,18.27,125,f,1.11,8.42,5.02,138.5,18.0,72.0,2.98,
Wide Bay Aust Ltd,WBB,10.78,-,10.60,10.75,-,-,-,10.94,10.30,11.26,6.35,62,f,0.98,3.62,5.75,60.89,17.7,48.0,4.66,
INDUSTRY: Diversified Financials - Consumer Finance,,,,,,,,,,,,,,,,,,,,,,
ASK Funding Ltd,AKF,0.255,-,0.23,0.26,-,-,-,0.255,0.255,0.37,0.17,1.3,,2.46,0.34,5.10,3.2,8.0,-,-,
Flexigrp Ltd,FXL,1.305,-,1.29,1.305,704,1.305,1.275,1.305,1.19,1.779,0.644,6,f,3.95,0.23,4.60,23.7,5.5,9.5,7.85,
INDUSTRY: Diversified Financials - Diversified Financial Resources,,,,,,,,,,,,,,,,,,,,,,
Aacl Hldgs Ltd,AAY,0.24,-,0.20,0.23,-,-,-,0.24,0.24,0.275,0.22,-,,-,-,-,-,-,-,-,
Aberdeen Leaders,ALR,1.33,-0.5,1.33,1.37,74,1.33,1.33,1.37,1.33,1.47,1.155,9,f,0.85,1.38,6.77,7.67,17.3,-2.0,-1.48,
Adelaide Managed unt,AYT,1.505,-,1.51,1.535,-,-,-,1.52,1.50,1.565,1.10,16.02,,0.43,1.79,10.64,6.83,22.0,0.5,0.33,
Advanced Share,ASW,0.39,-,0.39,0.40,-,-,-,0.405,0.39,0.44,0.195,2.75,f,1.15,0.11,7.05,3.16,12.3,-1.5,-3.7,
Alternative Invest unt,AIQ,1.04,3,1.04,1.145,157,1.04,1.04,1.04,1.00,1.45,0.91,47,,-,1.46,45.19,-44.5,-,4.0,4,
Amcil Ltd,AMH,0.68,-,0.67,0.68,123,0.68,0.68,0.68,0.65,0.72,0.53,2,,-,0.77,2.94,-1.14,-,2.0,3.03,
AMP Capital China unt,AGF,0.76,-,0.74,0.76,1462,0.76,0.74,0.76,0.72,1.265,0.675,8.47,,1.18,1.12,11.14,10.02,7.6,2.0,2.7,
APN Prop Grp,APD,0.265,-,0.265,0.28,650,0.265,0.265,0.28,0.26,0.41,0.15,1.25,f,-,0.21,4.72,-17.88,-,-1.0,-3.64,
Argo Invest,ARG,6.18,6,6.12,6.19,1651,6.18,6.07,6.27,5.95,7.05,5.72,25,f,-,6.23,4.05,-11.1,-,19.0,3.17,
ASF Grp Ltd,AFA,0.12,-,0.115,0.145,-,-,-,0.15,0.12,0.43,0.065,-,,-,0.02,-,-1.19,-,-3.0,-20,
Asian Masters Fund,AUF,1.01,-3,1.01,1.04,290,1.01,1.01,1.04,1.01,1.06,0.90,-,,-,0.96,-,-1.19,-,-1.0,-0.98,
Astra Capital Ltd,AKR,0.595,-,0.595,0.66,21,0.595,0.595,0.595,0.595,0.80,0.56,-,,-,1.62,-,-1.87,-,-,-,
ASX Ltd,ASX,33.00,-13,32.90,33.00,6285,33.04,32.67,33.24,31.62,37.90,31.03,163.6,f,1.10,3.19,4.96,180.6,18.3,140.0,4.43,
Aurora Global Tr unt,AIB,1.07,-,1.055,1.135,-,-,-,1.13,1.07,7.50,0.977,54,,-,1.21,50.47,-5.76,-,-6.5,-5.73,
Aurora SAE ord unt,ABW,1.17,-,1.155,1.165,-,-,-,1.17,1.135,7.35,0.867,23,,-,1.13,19.66,-30.42,-,6.0,5.41,
Aurora Sandringham ,AOD,1.015,1,1.01,1.015,160,1.015,1.015,1.015,1.00,1.12,1.00,5.6,f,-,1.05,5.52,-4.69,-,1.5,1.5,
AUS Gov Index Fund,AQF,1.72,-,1.65,1.70,-,-,-,1.72,1.71,1.72,1.62,-,f,-,-,-,-,-,-,-,
Aust Ethical,AEF,25.50,-,24.00,25.50,-,-,-,26.50,25.50,37.00,20.00,182,f,0.76,8.11,7.14,139,18.3,-100.0,-3.77,
Aust Foundation,AFI,4.90,-,4.90,4.94,2638,4.97,4.90,5.05,4.80,5.41,4.26,21,f,0.43,4.80,4.29,8.93,54.9,10.0,2.08,
Aust Leaders,ALF,1.15,-1,1.15,1.16,40,1.15,1.15,1.16,1.14,1.265,0.84,7,f,7.66,1.51,6.09,53.65,2.1,1.0,0.88,
  opt nov10,ALFO,0.016,-0.1,0.015,0.02,3922,0.017,0.016,0.018,0.015,0.10,0.015,-,,-,-,-,-,-,-1.4,-46.67,
Aust United Invest,AUI,7.21,-,7.10,7.21,21,7.21,7.21,7.22,7.05,7.90,5.43,25,f,0.75,7.24,3.47,18.7,38.6,11.0,1.55,
Austock Grp Ltd,ACK,0.20,-2,0.18,0.20,5,0.20,0.20,0.22,0.20,0.33,0.20,-,,-,0.24,-,-6.58,-,-0.5,-2.44,
BBX Hldgs,BBX,0.01,-,0.006,0.04,-,-,-,0.01,0.01,0.02,0.01,-,,-,0.06,-,19.48,0.1,-,-,
Belmont Hldgs,BET,1.17,-,1.15,-,-,-,-,1.17,1.17,1.47,1.10,-,,-,1.78,-,-1.38,-,-,-,
Bentley Capital,BEL,0.25,-,0.25,0.265,740,0.255,0.25,0.255,0.25,0.329,0.223,1,f,10.62,0.43,4.00,10.62,2.4,-,-,
Bisan Ltd,BSN,0.035,-,0.035,0.043,-,-,-,0.04,0.035,0.05,0.03,-,,-,0.04,-,-2.07,-,-0.5,-12.5,
BKI Invest Ltd,BKI,1.175,-2,1.175,1.19,639,1.195,1.175,1.225,1.16,1.325,1.026,5.5,f,1.18,1.41,4.68,6.47,18.2,1.0,0.86,
Blue Capital Ltd,BIV,0.021,-,0.021,0.025,100,0.021,0.021,0.023,0.021,0.031,0.013,-,,-,0.02,-,-1.23,-,-0.2,-8.7,
Cadence Capital,CDM,0.83,-,0.80,0.83,-,-,-,0.83,0.74,0.88,0.55,4,f,6.58,1.07,4.82,26.3,3.2,2.0,2.47,
Carlton Invest,CIN,16.40,-45,16.31,16.52,68,16.55,16.40,16.86,16.40,18.95,13.90,67,f,0.94,20.50,4.09,63,26.0,-41.0,-2.44,
  7% cum pf,CINPA,2.12,-,2.15,-,-,-,-,2.12,2.12,2.12,2.11,14,,-,-,6.60,-,-,-,-,
Centrepoint Alliance,CAF,0.13,-1,0.13,0.14,3950,0.14,0.13,0.15,0.13,0.20,0.12,-,,-,-,-,-31.06,-,-,-,
Century Aust,CYA,0.82,3,0.795,0.83,2351,0.83,0.80,0.83,0.765,0.91,0.735,3.5,f,-,0.99,4.27,-7.74,-,5.0,6.49,
Challenger FSG Ltd,CGF,3.98,-4,3.95,3.99,43951,4.00,3.95,4.04,3.84,4.50,1.985,13.5,,2.61,3.36,3.39,35.2,11.3,6.0,1.53,
Chapmans Ltd,CHP,0.02,-,0.019,0.02,-,-,-,0.02,0.016,0.022,0.011,-,,-,0.02,-,-0.34,-,0.3,17.65,
Charter Pacific,CHF,0.051,-,0.051,0.06,310,0.051,0.051,0.055,0.051,0.076,0.04,-,,-,0.13,-,-3.16,-,-0.4,-7.27,
  opt feb11,CHFO,0.001,-,0.001,0.003,-,-,-,0.001,0.001,0.013,0.001,-,,-,-,-,-,-,-,-,
China Century Capitl,CCY,0.057,-,0.053,0.057,416,0.057,0.057,0.057,0.053,0.115,0.04,-,,-,0.05,-,-17.6,-,-,-,
Choiseul Investments   ,CHO,4.72,-9,4.72,4.81,100,4.76,4.72,4.81,4.70,5.28,4.14,21,f,0.78,5.17,4.45,16.4,28.8,-9.0,-1.87,
Clime Capital,CAM,1.01,-,1.00,1.03,250,1.01,1.01,1.02,1.00,1.145,0.71,4,f,12.60,1.36,3.96,50.38,2.0,-0.5,-0.49,
Clime Invest,CIW,0.43,-,0.425,0.45,-,-,-,0.43,0.43,0.50,0.263,1,f,5.00,0.44,2.33,5,8.6,-,-,
Contango Capital,CCQ,0.72,-,0.72,0.75,-,-,-,0.75,0.68,1.55,0.60,1,f,6.91,1.65,1.39,6.91,10.4,-2.0,-2.7,
Contango Microcap,CTN,0.935,1,0.92,0.95,583,0.935,0.92,0.95,0.88,1.19,0.74,2,f,21.00,1.32,2.14,42,2.2,4.0,4.47,
Count Financial,COU,1.255,0.5,1.245,1.255,7262,1.26,1.24,1.30,1.24,1.60,1.04,7,f,1.52,0.22,5.58,10.64,11.8,1.5,1.21,
CS GP100 Aust Tr unt,CSJ,0.965,-0.5,0.96,0.97,2500,0.965,0.965,0.97,0.965,1.05,0.925,2.62,p,-,0.95,2.72,-3.19,-,-0.5,-0.52,
Cs100 Emrg Mkt Infra unt,CSU,0.90,-,0.90,0.91,729,0.90,0.90,0.90,0.90,0.945,0.875,2.67,,-,0.91,2.97,-5.7,-,-,-,
Diversa Ltd,DVA,0.093,-,0.093,0.12,-,-,-,0.093,0.093,0.18,0.08,-,,-,0.02,-,-6,-,-,-,
Diversified United,DUI,3.10,-,3.05,3.10,220,3.10,3.10,3.20,3.10,3.53,2.44,13,f,0.34,3.17,4.19,4.4,70.5,-10.0,-3.13,
Djerriwarrh Invest,DJW,4.25,5,4.24,4.27,545,4.27,4.20,4.27,3.90,4.85,3.61,26,f,-,3.80,6.12,-14.11,-,25.0,6.25,
DKN Financial Grp,DKN,0.65,-,0.65,0.69,212,0.65,0.63,0.65,0.63,0.85,0.39,4,,1.23,0.07,6.15,4.91,13.2,-,-,
Emerging Leaders,ELI,0.83,-,0.83,0.85,-,-,-,0.83,0.83,0.965,0.66,3.75,f,7.17,1.03,4.52,26.88,3.1,-1.0,-1.19,
Energy Ventures,EVE,0.05,0.7,0.045,0.05,69648,0.08,0.044,0.08,0.043,0.095,0.025,-,,-,0.06,-,-1.14,-,0.7,16.28,
Equities & Freehldgss,EQF,0.20,-,0.20,0.25,-,-,-,0.215,0.20,0.31,0.02,-,,-,0.23,-,24.98,0.8,-1.5,-6.98,
Everest Financial,EFG,0.043,-,0.041,0.045,685,0.043,0.043,0.045,0.04,0.085,0.04,-,,-,0.10,-,1.3,3.3,-0.2,-4.44,
Excela Ltd,EXA,0.48,-,0.46,0.48,-,-,-,0.48,0.48,0.63,0.47,2,f,-,0.62,4.17,-1.44,-,-,-,
Farmworks Aust,FWA,0.19,5,0.18,0.19,503,0.19,0.15,0.19,0.14,0.26,0.001,-,,-,-,-,-0.04,-,2.0,11.76,
Fat Prophets,FAT,0.845,-2,0.845,0.87,100,0.845,0.845,0.865,0.83,0.95,0.66,3,f,-,1.20,3.55,-4.28,-,1.5,1.81,
Fiducian Portfolio,FPS,1.38,-,1.35,1.38,21,1.38,1.38,1.38,1.35,1.75,1.20,6.75,f,1.43,0.34,4.89,9.63,14.3,4.0,2.99,
FSA Grp Ltd,FSA,0.345,-,0.345,0.37,1015,0.35,0.345,0.375,0.345,0.465,0.29,-,,-,0.29,-,7.93,4.4,-0.5,-1.43,
Global Masters Fund,GFL,0.87,-,0.845,0.90,-,-,-,0.87,0.85,0.905,0.685,-,,-,1.02,-,-1.04,-,2.0,2.35,
Global Min,GMI,1.115,-1.5,1.115,1.13,1029,1.115,1.105,1.14,1.06,1.32,0.90,1,f,5.19,1.32,0.90,5.19,21.5,5.5,5.19,
Global Resource,GRF,1.64,1,1.60,1.64,374,1.64,1.62,1.64,1.62,1.73,1.60,0.5,f,-,1.55,0.30,-0.36,-,1.0,0.61,
Grandbridge Ltd,GBA,0.165,-,0.165,0.175,100,0.165,0.165,0.185,0.165,0.23,0.039,-,,-,0.27,-,11.7,1.4,1.0,6.45,
Hastings High Yld unt,HHY,1.36,1,1.33,1.35,577,1.36,1.33,1.36,1.31,1.44,1.08,17.01,,1.38,1.90,12.51,23.53,5.8,5.0,3.82,
HFA Accelerator Plus,HAP,0.315,-,0.315,0.32,688,0.315,0.315,0.32,0.315,0.335,0.115,-,,-,0.47,-,10.98,2.9,-,-,
Hillcrest Litigat,HLS,0.058,-,0.059,0.069,-,-,-,0.058,0.058,0.11,0.058,-,,-,0.08,-,1.26,4.6,-,-,
Hunter Hall Global,HHV,0.78,-1,0.78,0.79,1692,0.79,0.775,0.79,0.735,0.86,0.65,-,,-,1.03,-,18.37,4.2,3.5,4.7,
Hyperion Flagship,HIP,1.50,-,1.50,1.52,100,1.50,1.50,1.50,1.35,1.52,1.10,8.5,f,-,1.50,5.67,-0.54,-,9.0,6.38,
IMF (Aust) Ltd,IMF,1.62,1.5,1.59,1.62,6358,1.62,1.56,1.70,1.355,1.98,1.25,15,f,0.55,0.32,9.26,8.22,19.7,23.0,16.55,
India Equities Fund,INE,0.445,-1,0.45,0.47,790,0.45,0.445,0.47,0.43,0.597,0.37,-,,-,0.71,-,-1.95,-,-1.0,-2.2,
  opt aug10,INEO,0.06,-,0.067,0.095,-,-,-,0.10,0.055,0.18,0.05,-,,-,-,-,-,-,-1.5,-20,
ING Private Equity,IPE,0.255,-,0.255,0.26,49,0.255,0.255,0.26,0.25,0.315,0.165,-,,-,0.48,-,-3.49,-,0.5,2,
Investorfirst Ltd,INQ,0.077,-0.4,0.074,0.085,3042,0.08,0.077,0.081,0.076,0.15,0.07,-,,-,0.04,-,-1.36,-,-0.1,-1.28,
Ipernica Ltd,IPR,0.093,-,0.093,0.105,590,0.093,0.093,0.105,0.086,0.18,0.06,-,,-,0.04,-,-2.93,-,-0.1,-1.06,
Ironbark Capital,IBC,0.425,-,0.44,0.445,-,-,-,0.43,0.425,0.50,0.38,2.5,f,3.07,0.53,5.88,7.68,5.5,-1.5,-3.41,
Katana Capital,KAT,0.66,-,0.66,0.69,-,-,-,0.68,0.66,0.85,0.50,2,f,15.41,0.96,3.03,30.82,2.1,-2.0,-2.94,
Keybridge Capital,KBC,0.10,-,0.10,0.105,282,0.10,0.10,0.11,0.10,0.15,0.063,-,,-,0.50,-,-98.55,-,-,-,
London City Equities,LCE,0.39,-,0.38,0.41,-,-,-,0.39,0.39,0.51,0.39,1,,-,0.54,2.56,-0.19,-,-,-,
Luminus Systems,LSL,0.012,-,0.007,0.02,-,-,-,0.012,0.012,0.025,0.011,-,,-,-0.01,-,-7.96,-,-,-,
Macq Winton ord unt,MWG,1.25,-,1.21,1.26,-,-,-,1.29,1.245,1.31,1.05,-,,-,1.26,-,-2.09,-,-4.0,-3.1,
Magellan Flagship,MFF,0.655,-0.5,0.65,0.655,1247,0.655,0.645,0.665,0.635,0.69,0.495,-,,-,0.78,-,3.04,21.5,2.0,3.15,
Mariner Corp Ltd,MCX,0.004,-,0.004,0.006,-,-,-,0.004,0.004,0.016,0.004,-,,-,-,-,-7.48,-,-0.1,-20,
MAX Tr unt,MXQ,0.06,0.4,0.056,0.058,2600,0.06,0.059,0.06,0.053,0.09,0.005,-,,-,0.26,-,28.23,0.2,0.5,9.09,
Milton Corp,MLT,17.10,-29,17.10,17.50,86,17.35,17.00,17.50,16.86,19.40,14.25,70,f,0.64,17.65,4.09,44.7,38.3,5.0,0.29,
Mirrabooka Invest,MIR,1.815,8.5,1.73,1.82,99,1.815,1.70,1.815,1.62,2.28,1.445,10,f,-,1.76,5.51,-6.9,-,12.5,7.4,
MMC Contrarian,MMA,0.55,2.5,0.545,0.55,4228,0.56,0.53,0.56,0.515,0.565,0.375,-,,-,0.66,-,-1.34,-,3.5,6.8,
Money3 Corp,MNY,0.41,-,0.41,0.50,23,0.41,0.41,0.41,0.41,0.60,0.39,3.4,f,1.02,0.30,8.29,3.46,11.8,-,-,
Multi Channel,MUT,0.005,-,0.005,0.008,-,-,-,0.005,0.005,0.012,0.002,-,,-,-,-,-43.27,-,-,-,
Murchison Hldgs,MCH,0.45,-,0.50,0.53,-,-,-,0.50,0.45,0.80,0.45,-,,-,1.28,-,10.13,4.4,-5.0,-10,
  opt may10,MCHOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
NSX Ltd,NSX,0.19,-1,0.15,0.20,652,0.19,0.19,0.20,0.19,0.289,0.165,-,,-,0.09,-,-4.95,-,-,-,
Oncard Intl,ONC,0.11,-1.5,0.11,0.125,50,0.11,0.11,0.13,0.11,0.24,0.10,-,,-,0.13,-,0.73,15.1,-2.0,-15.38,
Orchid Capital,ORC,0.039,-,0.039,0.045,-,-,-,0.039,0.038,0.045,0.006,-,,-,0.01,-,0.69,5.7,0.1,2.63,
  opt feb12,ORCOA,0.01,-,0.01,0.03,-,-,-,0.01,0.01,0.01,0.001,-,,-,-,-,-,-,-,-,
Orion Equities,OEQ,0.505,-,0.41,0.55,-,-,-,0.505,0.505,0.64,0.40,-,,-,1.39,-,33.16,1.5,-,-,
