Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4479.0 at 16:37 28/5/2010  Report at 19:06 Friday 28/5/2010. Processed 07:19 Saturday 29/5/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
SECTOR: Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Automobile & Components,,,,,,,,,,,,,,,,,,,,,,
Collection House,CLH,0.73,-5.5,0.73,0.78,40,0.73,0.73,0.79,0.72,0.935,0.455,5.4,f,1.84,0.90,7.40,9.93,7.4,1.0,1.39,
Connxion Ventures,CXN,0.041,-,0.039,0.041,-,-,-,0.041,0.04,0.061,0.028,-,,-,-0.01,-,-2.2,-,-0.1,-2.38,
Corporate Express,CXP,5.60,3,5.60,5.63,1153,5.65,5.56,5.65,5.55,5.71,3.20,22.5,f,1.51,-,4.02,34,16.5,4.0,0.72,
Credit Corp Grp,CCP,2.46,1,2.45,2.52,1341,2.48,2.43,2.54,2.43,3.39,1.20,5,f,5.46,1.83,2.03,27.3,9.0,-,-,
Decmil Grp Ltd,DCG,1.46,7,1.45,1.46,1487,1.525,1.45,1.525,1.35,1.94,0.50,-,,-,0.28,-,15.56,9.4,6.5,4.66,
Dolomatrix Intl,DMX,0.28,-,0.28,0.295,530,0.28,0.255,0.29,0.255,0.35,0.14,-,,-,0.14,-,-0.2,-,-,-,
Downer EDI Ltd,DOW,6.31,22,6.28,6.32,30993,6.34,6.15,6.55,5.98,9.44,4.51,29.1,,1.87,2.15,4.61,54.4,11.6,-14.0,-2.17,
Ecsi Ltd,ECS,0.018,-,0.018,-,-,-,-,0.018,0.018,0.018,0.018,-,,-,-,-,-0.06,-,-,-,
Emerson Stewart Grp,ESW,0.098,-,0.08,0.095,-,-,-,0.098,0.098,0.16,0.08,0.4,f,-,0.09,4.08,-0.64,-,-,-,
ENV Clean Tech,ESI,0.026,-,0.026,0.027,1450,0.027,0.026,0.027,0.023,0.115,0.016,-,,-,-,-,-0.06,-,-,-,
  opt jan14,ESIO,0.015,-,0.014,0.02,-,-,-,0.015,0.015,0.085,0.007,-,,-,-,-,-,-,-,-,
EVZ Ltd,EVZ,0.088,-0.7,0.086,0.092,2391,0.097,0.085,0.097,0.085,0.20,0.085,0.5,f,2.84,0.05,5.68,1.42,6.2,-1.0,-10.2,
Green Invest Ltd,GNV,0.049,-0.1,0.035,0.049,1114,0.05,0.04,0.05,0.04,0.113,0.04,-,,-,-0.02,-,-5.07,-,-0.1,-2,
Greencap Ltd,GCG,0.075,0.3,0.073,0.075,2000,0.075,0.075,0.082,0.071,0.20,0.066,0.75,,3.15,-0.02,10.00,2.36,3.2,-0.5,-6.25,
Hamilton James Bruce,HJB,0.039,-,-,0.039,-,-,-,0.039,0.039,0.04,0.009,-,,-,-0.02,-,3.1,1.3,-,-,
Hitech Grp Aust,HIT,0.015,-,0.006,0.065,-,-,-,0.015,0.015,0.028,0.015,-,,-,0.06,-,-0.07,-,-,-,
Humanis Grp Ltd,HUM,0.015,-,0.015,0.02,-,-,-,0.015,0.015,0.039,0.012,-,,-,-,-,-3.11,-,-,-,
  opt aug11,HUMO,0.001,-,-,-,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Hydromet Corp Ltd,HMC,0.037,-,0.035,0.037,1150,0.037,0.037,0.04,0.032,0.06,0.031,-,,-,0.04,-,0.06,61.7,-0.1,-2.63,
  opt jun10,HMCO,0.002,-,-,0.002,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-,
Interstaff Int,ITS,0.26,-,0.26,0.30,-,-,-,0.26,0.26,0.30,0.195,-,,-,0.20,-,-4.54,-,-,-,
Inventis Ltd,IVT,0.045,-,0.045,0.05,-,-,-,0.045,0.045,0.099,0.035,-,,-,0.01,-,-1.55,-,-,-,
MAC Services (The),MSL,2.40,9,2.32,2.44,712,2.44,2.31,2.44,2.24,2.85,1.08,8.75,f,1.76,0.86,3.65,15.4,15.6,15.0,6.67,
McMillan Shakespeare,MMS,4.43,7,4.43,4.46,2165,4.45,4.39,4.45,4.23,4.62,2.57,20.5,f,1.60,0.34,4.63,32.88,13.5,13.0,3.02,
Mineral Res,MIN,7.08,11,6.95,7.12,5447,7.32,7.07,7.32,6.58,8.80,3.40,18.75,f,2.04,2.39,2.65,38.3,18.5,52.0,7.93,
Norfolk Grp,NFK,0.85,-1,0.84,0.85,1980,0.88,0.825,0.90,0.71,1.066,0.484,-,,-,-0.08,-,3.34,25.4,11.0,14.86,
Pac Environment,PEH,0.175,-,0.091,0.145,-,-,-,0.175,0.175,0.395,0.13,-,,-,0.04,-,-11.51,-,-,-,
Phoslock Water,PHK,0.09,-,0.09,0.095,-,-,-,0.095,0.09,0.14,0.09,-,,-,0.02,-,-1.11,-,-1.0,-10,
PMP Ltd,PMP,0.55,2.5,0.515,0.575,9715,0.565,0.525,0.63,0.50,0.835,0.345,-,,-,0.73,-,-0.6,-,1.0,1.85,
Programmed Maint,PRG,2.85,13,2.85,2.90,5152,2.89,2.75,2.89,2.50,4.762,2.42,9,f,2.73,1.00,3.16,24.6,11.6,19.0,7.14,
Reclaim Ind,RCM,0.05,-,0.047,0.05,-,-,-,0.05,0.05,0.075,0.046,-,,-,0.02,-,-1.61,-,-,-,
Ross Human Direction,RHD,0.35,1.5,0.34,0.35,200,0.35,0.35,0.35,0.335,0.43,0.16,2.5,f,2.20,0.24,7.14,5.5,6.4,-,-,
Rubicor Grp,RUB,0.045,1,0.04,0.045,2738,0.045,0.04,0.047,0.035,0.065,0.02,-,,-,-0.61,-,-25.7,-,-0.1,-2.17,
Runge Ltd,RUL,0.45,3,0.45,0.475,2535,0.475,0.43,0.475,0.42,1.10,0.40,3.5,f,1.03,0.09,7.78,3.6,12.5,2.0,4.65,
SAI Global Ltd,SAI,4.09,18,3.87,4.09,1524,4.09,3.87,4.09,3.81,4.53,2.60,11.9,f,1.63,-0.98,2.91,19.4,21.1,9.0,2.25,
Salmat Ltd,SLM,3.94,-6,3.85,4.02,306,4.04,3.94,4.21,3.80,4.58,3.20,22,f,1.11,-0.71,5.58,24.51,16.1,-3.0,-0.76,
Seek Ltd,SEK,7.46,1,7.46,7.48,10011,7.50,7.39,7.50,6.88,8.57,3.62,9.9,f,1.86,0.55,1.33,18.4,40.5,42.0,5.97,
Skilled Grp Ltd,SKE,1.27,-2.5,1.26,1.31,1540,1.305,1.26,1.34,1.26,2.56,1.19,1.5,,5.56,-0.49,1.18,8.34,15.2,-3.5,-2.68,
Spotless Grp Ltd,SPT,2.22,20,2.18,2.25,25710,2.22,2.06,2.58,2.01,3.23,1.89,11,p,1.95,-,4.95,21.5,10.3,-13.0,-5.53,
Staging Connections,STG,0.023,-,0.024,0.026,-,-,-,0.028,0.023,0.053,0.021,-,,-,-0.06,-,-1.3,-,-0.5,-17.86,
Sterihealth Ltd,STP,1.39,4,1.35,1.39,90,1.39,1.35,1.40,1.35,1.70,0.79,-,,-,-0.25,-,23.7,5.9,9.0,6.92,
Talent2 Internation,TWO,1.37,-9,1.385,1.45,673,1.45,1.37,1.48,1.30,1.66,0.645,-,,-,0.15,-,-4.73,-,3.0,2.24,
Tox Free Solutions,TOX,2.37,9,2.30,2.37,881,2.38,2.29,2.38,2.20,2.80,1.785,-,,-,0.64,-,11.17,21.2,21.0,9.72,
Transfield Services,TSE,3.76,6,3.70,3.80,11846,3.83,3.68,3.83,3.56,4.80,2.10,12.25,f,-,0.29,3.26,-15.18,-,7.0,1.9,
Transpacific Indust,TPI,1.21,-1,1.20,1.24,14502,1.215,1.20,1.235,1.16,1.785,1.03,-,,-,-0.23,-,-58.1,-,1.5,1.26,
Wellcom Grp Ltd,WLL,1.80,-,1.80,1.87,180,1.80,1.80,1.81,1.755,2.43,1.60,12,f,1.40,0.49,6.67,16.79,10.7,4.5,2.56,
WHK Grp Ltd,WHG,1.02,3,0.98,1.03,1059,1.055,0.99,1.06,0.955,1.20,0.815,3.5,f,2.77,0.12,3.43,9.71,10.5,-,-,
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,,
Air New Zealand,AIZ,0.95,-0.5,0.91,0.98,1206,0.955,0.95,1.00,0.95,1.145,0.67,5.17,,0.75,1.12,5.44,3.9,24.4,-4.5,-4.52,
Asciano Grp stp,AIO,1.60,-2,1.59,1.605,144398,1.635,1.575,1.66,1.51,1.94,1.061,-,,-,0.10,-,-41.9,-,5.0,3.23,
Auckland Airport,AIA,1.515,3,1.50,1.515,3157,1.515,1.515,1.535,1.485,1.654,1.171,6.68,,0.84,1.22,4.41,5.63,26.9,-2.0,-1.3,
Aust Infra unt,AIX,1.69,4,1.675,1.695,18869,1.69,1.67,1.75,1.61,2.09,1.18,10,p,1.94,2.62,5.92,19.37,8.7,1.0,0.6,
Brisconnection Tr stp,BCS,1.00,-,1.00,1.20,-,-,-,1.00,1.00,1.40,1.00,-,,-,-0.54,-,15.06,6.6,-,-,
Chalmers Ltd,CHR,2.82,-,2.75,-,-,-,-,2.75,2.75,3.10,2.69,14,f,1.78,4.32,4.96,24.96,11.3,7.0,2.55,
ConnectEast stp,CEU,0.39,-0.5,0.39,0.395,100951,0.395,0.38,0.395,0.37,0.49,0.273,2,,-,-,5.13,-21.74,-,0.5,1.3,
CTI Logistics,CLX,0.93,-,0.93,0.99,-,-,-,0.93,0.93,1.14,0.695,6,f,1.61,0.66,6.45,9.65,9.6,-7.0,-7,
Intoll Grp stp,ITO,1.04,1.5,1.025,1.05,122758,1.05,1.025,1.055,1.005,1.71,1.005,12,,-,1.78,11.54,-16.38,-,1.5,1.46,
K & S Corp,KSC,2.50,-1,2.51,2.56,79,2.51,2.50,2.53,2.50,3.05,1.72,12,f,2.12,1.95,4.80,25.4,9.8,-3.0,-1.19,
KFM Divers Inf unt,KIL,0.845,-2.5,0.84,0.845,16599,0.85,0.82,0.885,0.82,0.97,0.472,4,,1.60,0.96,4.73,6.4,13.2,-2.5,-2.87,
Lindsay Aust,LAU,0.18,-,0.175,0.18,140,0.18,0.18,0.205,0.18,0.28,0.16,1.75,f,1.89,0.21,9.72,3.3,5.5,-2.0,-10,
Macq Atlas Roads stp,MQA,0.815,2.5,0.80,0.825,16784,0.83,0.80,0.83,0.68,1.02,0.51,-,,-,-,-,-,-,10.0,13.99,
MAP Grp forus,MAP,2.77,1,2.75,2.78,59012,2.80,2.73,2.83,2.67,3.38,1.998,19,,-,-0.30,6.86,-33.11,-,1.0,0.36,
Mermaid Marine,MRM,2.49,-8,2.48,2.50,4736,2.61,2.48,2.61,2.36,3.25,1.60,7,f,2.66,0.95,2.81,18.59,13.4,-,-,
Qantas Airways,QAN,2.45,3,2.44,2.45,318936,2.48,2.32,2.48,2.32,3.06,1.85,6,,-,2.25,2.45,-2.7,-,7.0,2.94,
Regional Express,REX,1.00,-1,0.98,1.00,698,1.045,1.00,1.075,1.00,1.42,0.725,-,,-,1.13,-,19.35,5.2,-6.0,-5.66,
Richfield Internat,RIS,0.095,-,0.095,0.12,328,0.095,0.095,0.095,0.095,0.095,0.049,-,,-,0.12,-,0.06,158.3,-,-,
Rivercity Motorway stp,RCY,0.05,0.2,0.049,0.05,7126,0.05,0.048,0.052,0.046,0.325,0.045,-,,-,-1.34,-,-4.41,-,-0.2,-3.85,
Scott Corp,SCC,0.31,-,0.32,0.35,-,-,-,0.31,0.31,0.395,0.125,3,f,1.90,0.39,9.68,5.7,5.4,-,-,
Skywest Airlines cdi,SXR,0.29,2,0.29,0.32,167,0.29,0.29,0.30,0.27,0.40,0.215,0.4,,7.22,0.17,1.38,2.89,10.0,0.5,1.75,
Smarttrans Hldgs,SMA,0.02,-0.1,0.021,0.022,12892,0.022,0.02,0.023,0.02,0.063,0.004,-,,-,-,-,-0.31,-,-0.1,-4.76,
Toll Hldgs Ltd,TOL,6.24,4,6.22,6.25,37120,6.28,6.10,6.28,5.94,9.33,5.85,25,f,1.26,1.44,4.01,31.45,19.8,4.0,0.65,
Traffic Tech,TTI,0.03,-,0.03,0.033,-,-,-,0.033,0.03,0.09,0.021,-,,-,-0.17,-,-1.11,-,-0.3,-9.09,
Transurban stp,TCL,4.37,-2,4.36,4.38,53667,4.40,4.27,4.44,4.13,5.61,3.839,24,,0.08,2.75,5.49,1.85,236.2,-1.0,-0.23,
Virgin Blue Hldgs,VBA,0.31,-12,0.305,0.31,2216969,0.33,0.30,0.465,0.30,0.80,0.228,-,,-,0.39,-,-2.3,-,-12.5,-28.74,
Wridgways Aust,WWA,2.64,7,2.64,2.65,169,2.65,2.58,2.65,2.54,2.98,2.05,17,f,1.20,0.20,6.44,20.32,13.0,13.0,5.18,
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.11,-,0.061,0.11,-,-,-,0.11,0.11,0.18,0.095,-,,-,-0.08,-,3.28,3.4,-,-,
Adacel Tech,ADA,0.425,2.5,0.41,0.55,162,0.425,0.42,0.425,0.365,0.84,0.32,-,,-,0.21,-,2.7,15.7,6.0,16.44,
Admerex Ltd,ADL,0.004,-,0.004,0.005,-,-,-,0.005,0.004,0.016,0.004,-,,-,-,-,-0.4,-,-0.1,-20,
Altium Ltd,ALU,0.24,1.5,0.24,0.265,31,0.24,0.22,0.25,0.20,0.405,0.20,2,,-,0.09,8.33,-6.97,-,1.0,4.35,
APA Financial,APP,0.012,-,0.012,0.018,-,-,-,0.012,0.012,0.023,0.009,-,,-,-,-,0.1,12.0,-,-,
ASG Grp Ltd,ASZ,1.27,5.5,1.265,1.275,3711,1.295,1.25,1.35,1.215,1.48,0.555,6,f,1.57,0.06,4.72,9.43,13.5,1.5,1.2,
Bravura Solutions,BVA,0.105,0.5,0.105,0.11,1338,0.105,0.10,0.115,0.10,0.273,0.085,-,,-,-0.06,-,-1.97,-,0.5,5,
  rts 31may,BVAR,0.003,0.1,0.002,0.004,590,0.003,0.003,0.006,0.001,0.006,0.001,-,,-,-,-,-,-,0.2,200,
Byte Power Grp,BPG,0.004,-,0.004,0.007,-,-,-,0.004,0.004,0.017,0.004,-,,-,-,-,-0.37,-,-,-,
Carsales Com Ltd,CRZ,5.10,10,5.06,5.22,3376,5.12,5.00,5.19,4.75,5.86,3.56,6.6,f,1.24,0.01,1.29,8.2,62.2,29.0,6.03,
CCK Financial,CCK,0.10,-,0.045,0.09,-,-,-,0.10,0.10,0.21,0.08,-,,-,0.02,-,-0.23,-,-,-,
Comops Ltd,COM,0.05,-,0.04,0.05,-,-,-,0.055,0.05,0.185,0.05,-,,-,0.03,-,1.7,2.9,-0.3,-5.66,
Computershare Ltd,CPU,10.87,-,10.81,10.93,25204,11.10,10.66,11.10,10.50,12.90,8.45,25,p,2.27,-1.54,2.30,56.84,19.1,2.0,0.18,
Corum Grp Ltd,COO,0.022,-,0.022,0.035,-,-,-,0.025,0.022,0.057,0.01,-,,-,-0.05,-,-5.37,-,-0.3,-12,
CPT Global Ltd,CGO,0.62,-,0.44,0.61,-,-,-,0.63,0.62,1.02,0.405,3,,0.25,0.16,4.84,0.74,83.8,-,-,
CSG Ltd,CSV,2.00,1,1.99,2.00,12686,2.01,1.965,2.05,1.905,2.30,0.785,5,f,2.77,0.05,2.50,13.85,14.4,6.0,3.09,
Customers Ltd,CUS,2.60,-,2.52,2.60,493,2.69,2.56,2.69,2.46,3.154,1.987,-,,-,0.26,-,18.4,14.1,-5.0,-1.89,
Data#3 Ltd,DTL,8.10,30,7.90,8.10,146,8.10,7.89,8.10,7.72,9.30,5.51,53,f,1.29,1.17,6.54,68.29,11.9,21.0,2.66,
Datamotion Asia,DMN,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-0.15,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.10,0.14,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.06,-,-5.45,-,-,-,
DWS Advanced,DWS,1.20,-,1.20,1.22,11373,1.25,1.20,1.28,1.175,1.85,0.705,11,f,1.23,0.20,9.17,13.52,8.9,-2.5,-2.04,
E-Com Multi Ltd,ECE,0.008,-,0.008,0.009,4000,0.008,0.008,0.009,0.008,0.012,0.001,-,,-,-,-,-0.03,-,-,-,
Empired Ltd,EPD,0.075,-,0.075,0.14,-,-,-,0.075,0.075,0.18,0.074,0.75,f,0.68,0.05,10.00,0.51,14.7,-,-,
Energy One Ltd,EOL,0.10,-,0.10,0.14,-,-,-,0.10,0.10,0.20,0.05,-,,-,0.16,-,-1.65,-,-,-,
E-Pay Asia Ltd,EPY,0.185,-0.5,0.14,0.185,350,0.185,0.185,0.195,0.13,0.25,0.086,-,,-,0.36,-,2.97,6.2,-1.5,-7.5,
eServGlobal Ltd,ESV,0.56,-,0.55,0.575,27958,0.56,0.53,0.575,0.43,0.63,0.35,-,,-,0.16,-,-26.6,-,10.0,21.74,
Ezenet Ltd,EZE,0.028,-,0.029,0.045,-,-,-,0.028,0.027,0.052,0.012,-,,-,0.03,-,-0.21,-,0.1,3.7,
GBST Hldgs,GBT,1.05,1,1.02,1.05,44,1.05,1.05,1.05,0.85,1.22,0.59,1.5,,1.38,-0.56,1.43,2.07,50.7,15.0,16.67,
GoConnect Ltd,GCN,0.027,0.3,0.027,0.028,4774,0.027,0.025,0.027,0.02,0.028,0.009,-,,-,-0.01,-,-0.23,-,0.2,8,
Hansen Tech,HSN,0.56,-1,0.525,0.56,260,0.57,0.56,0.57,0.53,0.80,0.36,5,f,1.18,0.11,8.93,5.9,9.5,-2.0,-3.45,
Ideas Intl,IDE,0.40,-,0.35,-,-,-,-,0.40,0.38,0.40,0.18,-,,-,0.06,-,7.8,5.1,5.0,14.29,
Infomedia Ltd,IFM,0.275,1,0.265,0.275,1501,0.275,0.27,0.275,0.25,0.445,0.235,3.3,,0.95,0.02,12.00,3.12,8.8,2.5,10,
Integrated Research,IRI,0.35,-,0.355,0.375,-,-,-,0.375,0.35,0.544,0.257,4,p,1.15,0.07,11.43,4.61,7.6,-2.0,-5.41,
Intrapower Ltd,IPX,0.105,-,0.105,0.115,-,-,-,0.105,0.105,0.17,0.097,-,,-,-0.02,-,-10.83,-,-0.5,-4.55,
IRESS Market Tech,IRE,8.52,9,8.47,8.52,6522,8.66,8.41,8.66,7.93,9.30,6.35,34,f,1.02,0.75,3.99,34.78,24.5,35.0,4.28,
ISS Grp Ltd,ISS,0.155,-,0.155,0.165,-,-,-,0.16,0.155,0.30,0.145,-,,-,0.09,-,-6.89,-,-0.5,-3.13,
ITX Grp Ltd,ITX,0.99,-,0.98,1.02,93,0.99,0.99,1.02,0.96,1.45,0.59,6.5,f,2.40,0.26,6.57,15.6,6.3,3.0,3.13,
Jumbuck Entertain,JMB,0.20,-,0.20,0.24,-,-,-,0.20,0.19,0.45,0.175,2.5,f,2.31,0.19,12.50,5.78,3.5,-1.5,-6.98,
Longreach Grp,LRG,0.03,-,0.03,0.034,784,0.03,0.03,0.03,0.03,0.045,0.017,-,,-,0.02,-,0.3,10.0,-,-,
M2M Corp,MCL,0.001,-0.1,0.001,0.002,895,0.001,0.001,0.002,0.001,0.007,0.001,-,,-,-,-,-0.16,-,-,-,
MDS Financial Grp,MWS,0.024,-,0.015,0.029,-,-,-,0.026,0.024,0.028,0.012,-,,-,-,-,-0.01,-,-0.2,-7.69,
Melbourne IT Ltd,MLB,1.905,4.5,1.90,1.905,3376,1.905,1.88,1.905,1.755,2.10,1.52,15,f,1.43,-0.56,7.87,21.42,8.9,14.0,7.93,
MGM Wireless Ltd,MWR,0.009,-,0.01,0.012,-,-,-,0.011,0.009,0.03,0.007,-,,-,-,-,-0.06,-,-,-,
  opt nov10,MWRO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
MobileActive Ltd,MBA,0.032,-0.3,0.032,0.035,1677,0.035,0.032,0.035,0.031,0.062,0.012,-,,-,-,-,0.09,35.6,0.2,6.67,
Monteray Grp,MRY,0.011,-,0.006,0.011,-,-,-,0.011,0.011,0.025,0.006,-,,-,0.03,-,-0.23,-,-,-,
Mooter Media Ltd,MMZ,0.013,-0.1,0.013,0.014,173746,0.015,0.013,0.017,0.013,0.036,0.001,-,,-,-,-,0.22,5.9,0.1,8.33,
Oakton Ltd,OKN,2.41,-7,2.41,2.47,1598,2.50,2.36,2.66,2.36,4.30,1.625,4,f,4.98,0.04,1.66,19.9,12.1,-6.0,-2.43,
Objective Corp,OCL,0.32,5,0.295,0.33,240,0.32,0.315,0.32,0.27,0.50,0.26,2.1,,1.83,0.04,6.56,3.85,8.3,3.0,10.34,
Panorama Synergy,PSY,0.17,-,0.155,0.19,1488,0.17,0.15,0.20,0.15,0.415,0.15,-,,-,-,-,-1.4,-,-,-,
Powerlan Ltd,PWR,0.042,-,0.04,0.045,-,-,-,0.045,0.041,0.098,0.025,-,,-,-0.26,-,-17.84,-,-0.3,-6.67,
Praemium Ltd,PPS,0.14,-0.5,0.135,0.14,920,0.145,0.14,0.15,0.135,0.215,0.095,-,,-,0.03,-,-6.7,-,0.5,3.7,
Prophecy Intl ,PRO,0.40,-,0.41,0.46,20,0.40,0.40,0.40,0.40,0.70,0.36,4.25,,1.36,0.15,10.63,5.79,6.9,-,-,
Qmastor Ltd,QML,0.225,-,0.22,0.24,1945,0.225,0.21,0.245,0.21,0.55,0.21,0.75,,2.04,0.09,3.33,1.53,14.7,-2.0,-8.16,
Razor Risk Tech,RZR,0.02,-,0.02,0.025,-,-,-,0.025,0.02,0.055,0.02,-,,-,0.01,-,0.58,3.4,-0.7,-25.93,
Reckon Ltd,RKN,2.00,4,1.99,2.01,4075,2.02,1.985,2.02,1.96,2.09,1.07,7,f,1.41,-0.02,3.50,9.9,20.2,1.0,0.5,
Redflex Hldgs,RDF,1.60,-3.5,1.55,1.71,1810,1.63,1.51,1.745,1.51,2.70,1.50,5,,1.74,0.99,3.13,8.71,18.4,-2.0,-1.23,
RP Data Ltd,RPX,0.88,2,0.88,0.95,11924,0.90,0.88,0.90,0.86,1.255,0.415,1.5,,2.88,-0.18,1.70,4.32,20.4,-5.0,-5.38,
Rubik Financial,RFL,0.06,-,0.06,0.065,993,0.06,0.06,0.064,0.06,0.12,0.06,-,,-,0.08,-,-1.38,-,-0.4,-6.25,
Senetas Corp,SEN,0.042,-,0.042,0.044,720,0.043,0.042,0.047,0.039,0.11,0.035,-,,-,0.02,-,0.32,13.1,-0.4,-8.7,
Sirius Corp Ltd,SIU,0.04,-,0.012,0.038,-,-,-,0.04,0.04,0.047,0.029,-,,-,-,-,0.1,40.0,-,-,
SMS Management,SMX,5.73,35,5.63,5.75,2976,5.74,5.53,5.87,5.25,7.21,2.91,27.5,f,1.40,0.69,4.80,38.4,14.9,3.0,0.53,
Stratatel Ltd,STE,0.046,-,0.045,0.056,-,-,-,0.048,0.045,0.093,0.045,0.38,,0.66,0.01,8.26,0.25,18.4,-0.2,-4.17,
  opt sep11,STEO,0.008,-,0.003,0.015,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-,
Synergy Plus Ltd,SNR,0.034,-,0.026,0.035,-,-,-,0.034,0.034,0.059,0.029,-,,-,-0.05,-,0.35,9.7,-,-,
Technology One,TNE,0.82,1,0.82,0.825,1343,0.82,0.80,0.82,0.78,0.96,0.71,4.2,f,1.39,0.13,5.12,5.84,14.0,3.5,4.46,
UXC Ltd,UXC,0.525,-1,0.52,0.535,8756,0.55,0.515,0.56,0.51,1.077,0.364,3.5,,2.06,0.02,6.67,7.22,7.3,-2.5,-4.55,
Webfirm Grp Ltd,WFM,0.067,-0.1,0.067,0.069,2500,0.069,0.066,0.072,0.064,0.115,0.029,-,,-,-,-,-2.5,-,0.8,13.56,
Webspy Ltd,WSY,0.024,-,0.012,0.022,-,-,-,0.024,0.024,0.032,0.007,-,,-,-,-,-0.79,-,-,-,
World Net Services,WNS,0.03,-,0.005,0.06,-,-,-,0.03,0.03,0.15,0.03,-,,-,-0.03,-,-0.61,-,-,-,
Zingmobile Grp cdi,ZMG,0.025,-,0.002,0.02,-,-,-,0.025,0.025,0.03,0.006,-,,-,0.01,-,-1.02,-,-,-,
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.035,-,0.03,0.038,-,-,-,0.035,0.03,0.06,0.015,-,,-,0.01,-,-2.77,-,-1.0,-22.22,
Adavale Resource,ADD,0.031,-,0.031,0.035,504,0.031,0.031,0.035,0.03,0.065,0.019,-,,-,0.02,-,-0.96,-,-0.2,-6.06,
Ambertech Ltd,AMO,0.475,-,0.39,0.475,50,0.475,0.475,0.485,0.45,0.63,0.385,5.5,f,1.69,0.61,11.58,9.3,5.1,3.5,7.95,
Argus Solutions,ASV,0.089,-0.1,0.089,0.09,533,0.089,0.089,0.10,0.089,0.878,0.006,-,,-,-,-,-0.44,-,-0.1,-1.11,
Cellnet Grp,CLT,0.305,-,0.305,0.31,100,0.305,0.305,0.305,0.305,0.33,0.25,-,,-,0.40,-,-6.16,-,-,-,
Codan Ltd,CDA,1.38,4.5,1.365,1.40,707,1.40,1.345,1.40,1.27,1.585,0.60,7,f,1.64,0.12,5.07,11.5,12.0,12.0,9.52,
Digislide Hldgs,DGI,0.22,-,0.18,0.20,-,-,-,0.22,0.22,0.80,0.18,-,,-,0.02,-,-9,-,-,-,
Hostech Ltd,HTC,0.018,0.2,0.016,0.02,1794,0.018,0.018,0.02,0.015,0.05,0.015,-,,-,-,-,-3.22,-,-,-,
iCash Payment Sys,ICP,0.048,-,0.048,0.049,5310,0.049,0.048,0.05,0.045,0.077,0.031,-,,-,0.02,-,0.65,7.4,-,-,
Intermoco Ltd,INT,0.009,-,0.009,0.01,1850,0.01,0.009,0.01,0.008,0.024,0.008,-,,-,-,-,-0.54,-,-,-,
Keycorp Ltd,KYC,0.51,2,0.50,0.51,653,0.51,0.50,0.51,0.45,0.56,0.27,3,f,1.36,0.39,5.88,4.08,12.5,7.0,15.91,
Legend Corp,LGD,0.18,-,0.175,0.18,210,0.18,0.175,0.195,0.165,0.20,0.076,-,,-,0.08,-,2.34,7.7,1.5,9.09,
Mikoh Corp,MIK,0.065,-0.4,0.063,0.069,2100,0.069,0.063,0.07,0.059,0.15,0.04,-,,-,0.01,-,-1.85,-,-0.5,-7.14,
Netcomm Ltd,NTC,0.17,1,0.165,0.18,1442,0.175,0.165,0.175,0.15,0.52,0.12,1,,3.65,0.10,5.88,3.65,4.7,1.0,6.25,
Pienets Ltd,PIE,0.026,0.3,0.025,0.026,78097,0.026,0.024,0.026,0.022,0.036,0.007,-,,-,-,-,-0.29,-,0.1,4,
QRSciences Hldgs,QRS,0.049,0.7,0.046,0.049,1675,0.049,0.045,0.05,0.042,0.08,0.021,-,,-,0.08,-,7.26,0.7,-0.1,-2,
  opt jun12,QRSOA,0.001,-,-,0.01,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Scantech Ltd,SCD,0.235,-,0.15,0.235,-,-,-,0.32,0.235,0.60,0.235,-,,-,0.32,-,3.56,6.6,-9.5,-28.79,
