Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4532.5 at 16:45 5/2/2010  Report at 19:05 Friday 5/2/2010. Processed 19:45 Friday 5/2/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Savcor Grp Ltd,SAV,0.105,-1,0.105,0.12,978,0.11,0.105,0.12,0.10,0.48,0.10,-,,-,0.15,-,1.56,6.7,-0.5,-4.55
Sedgman Ltd,SDM,1.23,-,1.23,1.28,5549,1.28,1.13,1.395,1.13,1.81,0.38,6,f,0.65,0.23,4.88,3.9,31.5,-16.0,-11.51
Service Stream,SSM,0.28,-0.5,0.28,0.285,9377,0.285,0.27,0.295,0.27,0.56,0.21,3.5,,1.77,-0.03,12.50,6.2,4.5,-2.0,-6.67
Shearer (John),SHR,2.97,-,2.95,-,-,-,-,2.97,2.97,3.02,2.20,15,f,1.63,3.46,5.05,24.5,12.1,-,-
Silver Chef Ltd,SIV,1.52,-5,1.52,1.57,63,1.57,1.52,1.59,1.50,1.762,0.852,14,f,1.61,0.90,9.21,22.5,6.8,-2.0,-1.3
Skydome Hldgs Ltd,SKY,0.05,-,0.021,0.18,-,-,-,0.05,0.05,0.185,0.05,-,,-,0.20,-,-19.04,-,-,-
Steamships Trading,SST,16.50,-,16.50,18.40,-,-,-,18.50,16.50,18.50,12.00,60.81,,2.70,5.05,3.69,164.34,10.0,-200.0,-10.81
Sth Crs Elect Engnr,SXE,1.36,1,1.36,1.42,1282,1.40,1.29,1.45,1.25,1.74,0.44,6.5,f,1.98,0.34,4.78,12.89,10.6,-10.0,-6.85
Stokes (A'asia),SKS,0.26,-,-,-,-,-,-,0.26,0.26,0.35,0.15,-,,-,0.42,-,0.82,31.7,-,-
Structural Monitor cdi,SMN,0.035,-,0.021,0.034,-,-,-,0.035,0.035,0.054,0.003,-,,-,-,-,-0.45,-,-,-
  opt dec10,SMNO,0.014,-,0.002,0.025,-,-,-,0.014,0.014,0.02,0.001,-,,-,-,-,-,-,-,-
Structural Systems,STS,0.70,2,0.685,0.70,393,0.70,0.68,0.725,0.645,1.19,0.56,-,,-,0.82,-,18.1,3.9,-,-
Style Ltd,SYP,0.017,-,0.017,0.019,-,-,-,0.017,0.016,0.056,0.014,-,,-,0.02,-,-14,-,-,-
Swick Min,SWK,0.42,-3,0.42,0.43,5433,0.43,0.385,0.475,0.385,0.72,0.182,-,,-,0.44,-,1.38,30.4,-5.0,-10.64
Thomas & Coffey,THO,0.50,-3,0.50,0.53,1517,0.53,0.50,0.54,0.50,0.70,0.50,5,f,1.38,0.22,10.00,6.9,7.2,-4.0,-7.41
Tutt Bryant Grp,TBG,0.60,-4,0.60,0.645,471,0.60,0.60,0.725,0.60,0.90,0.30,3.5,f,1.31,0.84,5.83,4.6,13.0,-12.5,-17.24
UGL Ltd,UGL,13.01,-6,12.95,13.05,5047,13.03,12.72,13.41,12.55,15.97,6.64,64,f,1.36,-0.82,4.92,87.1,14.9,6.0,0.46
VDM Grp Ltd,VMG,0.41,-5,0.41,0.415,16934,0.44,0.36,0.495,0.36,0.714,0.15,-,,-,0.25,-,-86.01,-,-6.5,-13.68
Verticon Grp Ltd,VGP,0.004,-0.1,0.004,0.008,35,0.004,0.004,0.005,0.004,0.03,0.004,-,,-,-0.24,-,-14,-,-0.1,-20
Watpac Ltd,WTP,1.26,-7,1.26,1.30,4757,1.30,1.22,1.415,1.22,1.975,0.75,10.5,f,0.90,1.53,8.33,9.45,13.3,-14.5,-10.32
WDS Ltd,WDS,0.745,-8,0.745,0.755,25963,0.785,0.745,1.57,0.505,2.276,0.505,8.3,f,2.30,0.46,11.14,19.05,3.9,-85.5,-53.44
XRF Scientific,XRF,0.15,-1,0.15,0.16,1185,0.16,0.15,0.17,0.15,0.23,0.087,0.75,f,2.80,0.10,5.00,2.1,7.1,-,-
XState Res,XST,0.054,-0.6,0.054,0.06,100,0.054,0.054,0.06,0.054,0.07,0.023,-,,-,-,-,1.4,3.9,-1.6,-22.86
Zicom Grp Ltd,ZGL,0.275,-2,0.275,0.28,5411,0.29,0.25,0.30,0.25,0.33,0.077,0.6,,6.90,0.21,2.18,4.14,6.6,-2.5,-8.33
INDUSTRY GROUP: Commercial Services & Supplies,,,,,,,,,,,,,,,,,,,,,
Aeris Environmental,AEI,0.105,-,0.10,0.105,-,-,-,0.105,0.105,0.185,0.05,-,,-,0.01,-,-2.31,-,-,-
Ambition Grp Ltd,AMB,0.385,-,0.34,0.385,-,-,-,0.40,0.385,0.40,0.096,-,,-,0.13,-,-52.3,-,1.5,4.05
Anaeco Ltd,ANQ,0.25,-,0.25,0.255,-,-,-,0.25,0.175,0.39,0.11,-,,-,0.02,-,-5.6,-,-0.5,-1.96
  opt may10,ANQO,0.001,-,-,-,-,-,-,0.005,0.001,0.023,0.001,-,,-,-,-,-,-,-0.4,-80
  opt may12,ANQOA,0.001,-,0.001,-,-,-,-,0.004,0.001,0.016,0.001,-,,-,-,-,-,-,-0.3,-75
Brambles Ltd,BXB,6.75,-1,6.75,6.76,51799,6.80,6.65,6.80,6.35,8.37,4.08,30,p,1.34,0.58,4.44,40.18,16.8,20.0,3.05
Cabcharge Aust,CAB,5.62,2,5.50,5.62,2054,5.62,5.46,5.72,5.46,7.09,4.71,34,f,1.50,2.21,6.05,51,11.0,-6.0,-1.06
Campbell Brothers,CPB,27.01,-104,27.00,27.45,512,27.45,26.20,28.96,26.20,32.00,8.29,95,p,1.71,2.96,3.52,162.2,16.7,-165.0,-5.76
Carbon Conscious,CCF,0.27,-2,0.27,0.30,164,0.285,0.27,0.30,0.25,0.56,0.10,-,,-,-,-,-6.35,-,2.0,8
Chandler Macleod,CMG,0.23,-0.5,0.23,0.235,450,0.23,0.23,0.245,0.23,0.25,0.079,-,,-,0.04,-,-2.52,-,0.5,2.22
Clarius Grp Ltd,CND,0.74,-1,0.74,0.75,401,0.75,0.74,0.80,0.74,1.18,0.277,-,,-,0.30,-,-14,-,-6.0,-7.5
Clean Teq Hldgs,CLQ,0.31,-,0.26,0.31,-,-,-,0.315,0.31,0.37,0.15,-,,-,0.07,-,0.9,34.4,-,-
CO2 Grp Ltd,COZ,0.195,-,0.195,0.20,400,0.195,0.195,0.21,0.19,0.43,0.13,-,,-,0.04,-,0.25,78.0,-1.5,-7.14
  opt nov11,COZO,0.10,-,0.075,0.10,-,-,-,0.10,0.10,0.29,0.06,-,,-,-,-,-,-,-,-
Coffey Intl,COF,2.14,1,2.13,2.15,555,2.16,2.08,2.19,2.08,2.37,1.38,13,f,1.12,-0.22,6.07,14.5,14.8,-3.0,-1.38
Collection House,CLH,0.87,4,0.83,0.87,361,0.875,0.82,0.885,0.82,0.935,0.40,4.8,f,1.69,0.84,5.52,8.1,10.7,1.0,1.16
Connxion Ventures,CXN,0.047,-0.1,0.044,0.05,13900,0.047,0.04,0.055,0.04,0.06,0.028,-,,-,-,-,-1.9,-,0.3,6.82
Corporate Express,CXP,4.22,-3,4.22,4.25,2624,4.23,4.06,4.30,3.95,4.75,2.60,23,f,1.40,0.16,5.45,32.2,13.1,23.0,5.76
Credit Corp Grp,CCP,2.90,-12,2.86,2.90,1803,2.98,2.86,3.19,2.86,3.39,0.405,4,f,6.47,1.65,1.38,25.9,11.2,-28.0,-8.81
Decmil Grp Ltd,DCG,1.255,-4.5,1.255,1.275,1409,1.305,1.22,1.33,1.19,1.55,0.12,-,,-,0.18,-,8.55,14.7,-7.5,-5.64
Dolomatrix Intl,DMX,0.29,-1,0.275,0.29,1735,0.29,0.27,0.32,0.27,0.35,0.11,-,,-,0.12,-,-1.04,-,-3.0,-9.38
Downer EDI Ltd,DOW,8.02,-26,8.01,8.06,17229,8.10,7.93,8.43,7.91,9.44,3.26,29,,1.88,2.18,3.62,54.4,14.7,-29.0,-3.49
Emerson Stewart Grp,ESW,0.10,-,0.10,0.11,351,0.105,0.10,0.115,0.10,0.16,0.05,0.4,f,2.92,0.10,4.00,1.17,8.5,0.2,2.04
ENV Clean Tech,ESI,0.033,-0.4,0.033,0.035,30896,0.035,0.031,0.038,0.031,0.115,0.014,-,,-,0.01,-,-0.14,-,-0.3,-8.33
  opt jan14,ESIO,0.02,-0.1,0.016,0.021,2000,0.02,0.018,0.021,0.018,0.085,0.006,-,,-,-,-,-,-,0.2,11.11
EVZ Ltd,EVZ,0.125,-,0.125,0.135,200,0.125,0.125,0.13,0.125,0.20,0.07,0.5,f,1.94,0.04,4.00,0.97,12.9,-0.5,-3.85
Green Invest Ltd,GNV,0.05,-0.8,0.045,0.065,1000,0.056,0.05,0.058,0.05,0.29,0.05,-,,-,-0.02,-,-9,-,-1.5,-23.08
Greencap Ltd,GCG,0.125,-0.5,0.12,0.125,11641,0.13,0.115,0.14,0.115,0.20,0.10,0.75,f,3.84,-0.02,6.00,2.88,4.3,-0.5,-3.85
Hamilton James Bruce,HJB,0.035,-,-,0.10,-,-,-,0.027,0.027,0.035,0.009,-,,-,-0.01,-,-4.6,-,0.8,27.28
  def,HJBNA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Hitech Grp Aust,HIT,0.025,-,0.011,0.065,-,-,-,0.025,0.025,0.028,0.016,-,,-,0.06,-,-3.29,-,-,-
Humanis Grp Ltd,HUM,0.019,-0.2,0.019,0.023,4700,0.021,0.019,0.022,0.019,0.039,0.01,-,,-,-0.01,-,-10,-,-0.3,-13.64
  opt aug11,HUMO,-,-,0.001,-,-,-,-,0.002,0.002,0.006,0.002,-,,-,-,-,-,-,-,-
Hydromet Corp Ltd,HMC,0.039,-0.1,0.039,0.04,120,0.039,0.039,0.041,0.039,0.061,0.038,-,,-,0.04,-,-0.98,-,-,-
  opt jun10,HMCO,0.002,-,-,0.019,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-
Interstaff Int,ITS,0.30,-,0.30,-,-,-,-,0.30,0.30,0.30,0.15,-,,-,0.21,-,-7.65,-,-,-
Inventis Ltd,IVT,0.071,-,0.04,0.071,-,-,-,0.071,0.071,0.099,0.035,-,,-,0.02,-,2.8,2.5,-,-
MAC Services (The),MSL,2.21,1,2.17,2.21,4796,2.25,2.13,2.31,2.12,2.32,0.775,8.5,f,1.75,0.82,3.85,14.85,14.9,-2.0,-0.9
McMillan Shakespeare,MMS,3.25,-14,3.22,3.25,1902,3.30,3.20,3.50,3.05,4.50,1.96,19,f,1.60,0.27,5.85,30.37,10.7,25.0,8.33
Mineral Res,MIN,6.34,-30,6.23,6.35,3211,6.48,6.23,6.90,6.23,7.84,2.01,19.35,f,1.85,1.08,3.05,35.8,17.7,-35.0,-5.23
Norfolk Grp,NFK,0.82,-5,0.80,0.82,7348,0.845,0.71,0.95,0.71,1.10,0.20,2,,1.67,-0.08,2.44,3.34,24.6,-8.5,-9.39
  rts19febd,NFKR,-,-,0.003,0.05,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Pac Environment,PEH,0.225,-,0.105,0.175,-,-,-,0.225,0.225,0.515,0.145,-,,-,-,-,-13.28,-,-,-
Phoslock Water,PHK,0.115,-,0.115,0.12,720,0.115,0.115,0.115,0.115,0.15,0.08,-,,-,-,-,-1.6,-,-,-
PMP Ltd,PMP,0.73,-1,0.73,0.74,5797,0.77,0.73,0.77,0.73,0.835,0.25,-,,-,0.70,-,-8,-,-1.0,-1.35
Programmed Maint,PRG,3.01,-10,3.00,3.04,2496,3.09,3.00,3.35,3.00,4.762,1.607,8,f,3.49,0.62,2.66,27.9,10.8,-27.0,-8.23
Reclaim Ind,RCM,0.052,-1.1,0.052,0.07,321,0.052,0.052,0.063,0.052,0.095,0.05,-,,-,-,-,-2.75,-,-0.8,-13.33
Ross Human Direction,RHD,0.40,1.5,0.385,0.40,100,0.40,0.40,0.415,0.385,0.43,0.15,1.75,f,2.80,0.22,4.38,4.9,8.2,-1.5,-3.61
Rubicor Grp,RUB,0.053,-,0.053,0.058,-,-,-,0.053,0.052,0.065,0.018,-,,-,-0.60,-,-40.7,-,0.1,1.92
Runge Ltd,RUL,0.75,-9,0.75,0.80,6860,0.82,0.71,0.90,0.71,1.10,0.32,4.5,f,1.42,-,6.00,6.4,11.7,-15.0,-16.67
SAI Global Ltd,SAI,3.65,-,3.60,3.67,1738,3.67,3.44,3.85,3.44,4.07,2.14,11.5,f,1.54,-1.00,3.15,17.7,20.6,-24.0,-6.17
Salmat Ltd,SLM,3.78,-12,3.77,3.85,142098,3.88,3.77,4.03,3.77,4.34,3.01,20,f,1.09,-0.78,5.29,21.7,17.4,-15.0,-3.82
Seek Ltd,SEK,6.25,-26,6.24,6.34,13085,6.33,6.17,6.62,6.11,7.03,2.02,9.2,f,2.04,0.51,1.47,18.8,33.2,-24.0,-3.7
Skilled Grp Ltd,SKE,1.77,-9,1.77,1.785,2866,1.87,1.77,1.945,1.74,2.56,1.19,10.5,f,2.19,-1.62,5.93,23,7.7,-16.5,-8.53
Spotless Grp Ltd,SPT,2.79,-3,2.66,2.86,157855,2.91,2.73,2.91,2.65,3.07,1.385,11,f,1.77,-0.22,3.94,19.5,14.3,8.0,2.95
Staging Connections,STG,0.025,-0.3,0.024,0.025,11531,0.028,0.025,0.035,0.025,0.059,0.011,-,,-,-,-,-14.9,-,-1.0,-28.57
  rts 08feb,STGRA,0.007,-,0.006,0.008,13173,0.007,0.006,0.008,0.005,0.008,0.005,-,,-,-,-,-,-,0.2,40
Sterihealth Ltd,STP,1.40,-,1.39,1.40,64,1.40,1.40,1.40,1.40,1.70,0.75,-,,-,-0.38,-,19.2,7.3,-,-
Talent2 Internation,TWO,1.28,-8,1.30,1.355,208,1.31,1.255,1.40,1.255,1.66,0.42,-,,-,0.12,-,-6,-,-9.0,-6.57
Tox Free Solutions,TOX,2.13,-6,2.12,2.15,3817,2.18,2.05,2.38,2.05,2.80,1.10,-,,-,0.36,-,10.06,21.2,-24.0,-10.13
Transfield Services,TSE,3.85,8,3.65,3.87,18743,3.85,3.60,4.01,3.59,4.80,1.52,12,,-,0.02,3.12,-15.34,-,27.0,7.54
Transpacific Indust,TPI,1.19,-2,1.185,1.19,18835,1.19,1.155,1.245,1.155,2.282,1.03,-,,-,-3.39,-,-77.9,-,-5.5,-4.42
Wellcom Grp Ltd,WLL,2.05,-,2.13,2.25,-,-,-,2.10,2.05,2.43,1.54,12,f,1.42,0.44,5.85,17.09,12.0,-5.0,-2.38
WHK Grp Ltd,WHG,1.125,-2,1.12,1.15,1918,1.15,1.045,1.16,1.045,1.20,0.81,3,f,0.83,0.07,2.67,2.5,45.0,-3.0,-2.6
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,
Air New Zealand fpo nz,AIZ,1.025,-6,1.015,1.045,143,1.025,1.025,1.085,1.01,1.12,0.55,5.22,,0.31,1.18,5.09,1.61,63.7,1.5,1.49
Asciano Grp stpld,AIO,1.725,-4.5,1.72,1.725,177689,1.73,1.685,1.775,1.66,1.94,0.32,-,,-,-1.41,-,-32.5,-,1.5,0.88
Auckland Airport fpo nz,AIA,1.53,-0.5,1.53,1.555,362,1.53,1.51,1.59,1.459,1.654,1.171,6.7,,0.41,1.21,4.38,2.74,55.8,7.0,4.84
Aust Infra unt,AIX,1.77,-6,1.76,1.80,8111,1.82,1.73,1.86,1.73,1.95,0.991,13,,2.03,3.14,7.34,26.33,6.7,-5.0,-2.75
Brisconnection def x ppd,BCS,1.24,-,1.05,1.20,-,-,-,1.30,1.24,1.40,1.20,-,,-,0.64,-,10.99,11.3,-6.0,-4.62
Chalmers Ltd,CHR,3.00,25,2.76,3.00,2,3.00,3.00,3.00,2.75,3.10,2.38,14,f,2.40,4.22,4.67,33.67,8.9,25.0,9.09
ConnectEast stpld,CEU,0.425,-1,0.42,0.425,61578,0.43,0.42,0.45,0.415,0.49,0.244,2,,-,-,4.71,-25.43,-,0.5,1.19
CTI Logistics,CLX,0.83,-,0.87,1.00,-,-,-,0.86,0.83,0.95,0.65,6,f,1.69,0.63,7.23,10.16,8.2,-3.0,-3.49
Intoll Grp stpld,ITO,1.19,-,1.19,1.20,193828,1.22,1.18,1.225,1.17,1.71,0.95,12,,-,1.73,10.08,-73.72,-,-2.5,-2.06
K & S Corp,KSC,2.75,-15,2.70,2.90,134,2.80,2.71,2.98,2.71,3.05,1.72,12,f,2.18,1.87,4.36,26.1,10.5,-10.0,-3.51
KFM Divers Inf unt,KIL,0.88,8,0.87,0.89,11209,0.89,0.75,0.89,0.75,0.963,0.443,4,,-,0.99,4.55,-6.16,-,5.0,6.02
Lindsay Aust,LAU,0.225,1.5,0.21,0.225,18,0.225,0.225,0.225,0.205,0.28,0.15,1.6,f,1.69,0.20,7.11,2.7,8.3,2.0,9.76
Macq Atlas Roads def,MQA,0.75,-5,0.73,0.755,102880,0.80,0.695,1.02,0.695,1.02,0.51,-,,-,-,-,-,-,-17.0,-18.48
Macq Infra stpld,MIG,1.21,-,-,-,-,-,-,1.225,1.17,1.71,0.95,12,,-,1.73,9.92,-73.72,-,-0.5,-0.41
MAP Grp forus,MAP,2.92,-,2.87,2.93,65938,2.94,2.81,2.99,2.76,3.19,1.291,21,,5.66,-,7.19,118.92,2.5,14.0,5.04
Mermaid Marine,MRM,2.59,-4,2.57,2.59,5798,2.59,2.47,2.74,2.36,3.25,0.95,6,f,2.42,0.92,2.32,14.5,17.9,-5.0,-1.89
Qantas Airways,QAN,2.80,-11,2.80,2.81,177346,2.87,2.79,2.95,2.79,3.06,1.38,6,,0.93,2.25,2.14,5.6,50.0,-4.0,-1.41
Regional Express,REX,1.365,-3.5,1.355,1.375,675,1.37,1.355,1.42,1.355,1.42,0.725,-,,-,1.04,-,20.4,6.7,-0.5,-0.36
Richfield Internat,RIS,0.075,-,0.025,0.065,-,-,-,0.078,0.078,0.08,0.035,-,,-,0.13,-,1.28,5.9,-0.3,-3.85
Rivercity Motorway stpld,RCY,0.23,-1,0.225,0.23,33127,0.23,0.22,0.245,0.22,0.325,0.105,-,,-,-1.00,-,-23.26,-,-0.5,-2.13
Scott Corp,SCC,0.30,-,0.26,0.30,-,-,-,0.30,0.30,0.33,0.125,1,f,2.80,0.36,3.33,2.8,10.7,-,-
Skywest Airlines cdi 1:1,SXR,0.235,-6.5,0.23,0.275,400,0.25,0.235,0.30,0.235,0.305,0.23,-,,-,-,-,-,-,-0.5,-2.08
Smarttrans Hldgs,SMA,0.027,-,0.026,0.027,178243,0.028,0.024,0.038,0.024,0.063,0.004,-,,-,-,-,-0.38,-,-1.1,-28.95
Toll Hldgs Ltd,TOL,8.43,-4,8.43,8.63,22966,8.52,8.24,8.79,8.24,9.33,4.38,25,f,1.60,1.58,2.97,39.95,21.1,-17.0,-1.98
Traffic Tech,TTI,0.041,-,0.042,0.045,-,-,-,0.05,0.041,0.09,0.021,-,,-,-0.21,-,-3.94,-,-0.9,-18
Transurban stpld,TCL,5.22,-3,5.15,5.23,22326,5.28,5.17,5.32,5.17,5.64,3.51,23,,-,2.79,4.41,-1.9,-,-1.0,-0.19
Virgin Blue Hldgs,VBA,0.55,-,0.545,0.55,175756,0.56,0.53,0.585,0.53,0.655,0.127,-,,-,0.50,-,-15.2,-,-3.0,-5.17
Wridgways Aust,WWA,2.78,-,2.75,2.80,224,2.78,2.75,2.80,2.75,2.98,1.60,17,f,1.23,0.21,6.12,20.83,13.3,2.0,0.72
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.145,-,0.11,0.15,-,-,-,0.145,0.145,0.19,0.105,-,,-,-0.10,-,1.07,13.6,-,-
Adacel Tech,ADA,0.43,-4,0.415,0.435,1113,0.47,0.43,0.475,0.43,0.84,0.325,-,,-,0.22,-,8.2,5.2,-4.0,-8.51
Admerex Ltd,ADL,0.008,0.1,0.006,0.008,1255,0.008,0.008,0.008,0.007,0.016,0.004,-,,-,0.01,-,-2.68,-,-,-
Altium Ltd,ALU,0.28,1.5,0.10,0.28,125,0.28,0.25,0.28,0.24,0.50,0.235,2,,-,0.12,7.14,-0.47,-,4.0,16.67
APA Financial,APP,0.014,-,0.014,0.017,-,-,-,0.022,0.014,0.028,0.009,-,,-,-,-,-3.7,-,-0.8,-36.36
ASG Grp Ltd,ASZ,1.15,-0.5,1.14,1.15,2652,1.15,1.10,1.25,1.10,1.30,0.42,5.5,f,1.55,0.05,4.78,8.52,13.5,-4.5,-3.77
Bravura Solutions,BVA,0.19,-,0.185,0.19,1145,0.19,0.19,0.205,0.19,0.315,0.119,-,,-,-0.35,-,1.15,16.5,-1.0,-5
Byte Power Grp,BPG,0.006,-,0.006,0.007,-,-,-,0.006,0.006,0.017,0.003,-,,-,-0.02,-,-0.45,-,-,-
Carsales Com Ltd,CRZ,4.48,-13,4.46,4.67,2526,4.51,4.33,4.69,4.33,5.70,3.56,-,,-,-,-,-,-,-3.0,-0.67
CCK Financial,CCK,0.115,-,0.08,0.16,-,-,-,0.115,0.115,0.21,0.08,-,,-,0.02,-,0.63,18.3,-,-
Comops Ltd,COM,0.14,-,0.145,0.17,-,-,-,0.14,0.14,0.185,0.05,-,,-,0.04,-,2.5,5.6,-,-
Computershare Ltd,CPU,11.85,-,11.65,11.85,25483,11.93,11.65,11.93,11.41,12.64,6.51,22,p,2.58,-1.95,1.86,56.75,20.9,24.0,2.07
Corum Grp Ltd,COO,0.026,-,0.026,0.033,-,-,-,0.026,0.02,0.057,0.01,-,,-,-0.07,-,-6.5,-,0.6,30
CPT Global Ltd,CGO,0.65,-4,0.65,0.69,121,0.66,0.65,0.75,0.65,1.02,0.27,5.5,f,1.07,0.22,8.46,5.9,11.0,-12.0,-15.58
CSG Ltd,CSV,1.825,-3,1.80,1.90,2036,1.825,1.78,1.95,1.66,2.26,0.43,4.5,f,2.96,-,2.47,13.31,13.7,4.5,2.53
Customers Ltd,CUS,2.69,-10,2.68,2.79,3663,2.74,2.65,2.88,2.65,3.31,1.20,-,,-,0.09,-,4.9,54.9,-17.0,-5.94
Data#3 Ltd,DTL,8.60,-25,8.52,8.67,81,8.79,8.50,9.18,8.50,9.30,4.50,50,f,1.28,1.16,5.81,63.76,13.5,-60.0,-6.52
Datamotion Asia,DMN,0.003,-,0.002,0.003,428735,0.003,0.002,0.003,0.002,0.005,0.001,-,,-,-,-,-0.19,-,0.1,50
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd fpo nz,DSQ,0.095,-,0.06,0.15,-,-,-,0.095,0.095,0.19,0.042,-,,-,0.06,-,-5.45,-,-,-
DWS Advanced,DWS,1.485,-5.5,1.485,1.49,1651,1.49,1.45,1.64,1.415,1.85,0.48,9.5,f,1.26,0.20,6.40,12,12.4,-10.0,-6.31
E-Com Multi Ltd,ECE,0.006,0.1,0.006,0.007,774392,0.007,0.004,0.01,0.004,0.012,0.001,-,,-,-,-,-,-,-0.4,-40
Empired Ltd,EPD,0.12,-1.5,0.12,0.175,900,0.12,0.115,0.135,0.11,0.18,0.06,0.75,f,1.53,-,6.25,1.15,10.4,-2.0,-14.29
Energy One Ltd,EOL,0.15,-,0.08,0.20,-,-,-,0.15,0.15,0.20,0.05,-,,-,-,-,-0.4,-,-,-
Entellect Solutions,ESN,0.002,-,0.002,0.003,750,0.002,0.002,0.003,0.002,0.008,0.002,-,,-,-,-,0.01,20.0,-0.1,-33.33
E-Pay Asia Ltd,EPY,0.155,-0.5,0.14,0.165,150,0.155,0.155,0.16,0.155,0.245,0.065,-,,-,0.35,-,-0.16,-,-0.5,-3.13
eServGlobal Ltd,ESV,0.50,-,0.50,0.515,1399,0.50,0.47,0.52,0.47,0.63,0.30,-,,-,0.20,-,-20.1,-,-2.0,-3.85
Ezenet Ltd,EZE,0.033,-0.5,0.028,0.037,1000,0.033,0.033,0.038,0.033,0.052,0.008,-,,-,0.03,-,-3.24,-,-0.3,-8.33
GBST Hldgs,GBT,1.00,-5,1.01,1.05,118,1.00,1.00,1.15,1.00,1.22,0.56,1.5,,2.60,-0.86,1.50,3.9,25.6,-21.0,-17.36
GoConnect Ltd,GCN,0.01,-,0.012,0.016,-,-,-,0.01,0.01,0.028,0.008,-,,-,-0.01,-,-0.33,-,-,-
Hansen Tech,HSN,0.79,-0.5,0.79,0.795,1034,0.795,0.79,0.80,0.745,0.80,0.30,5,f,1.06,0.11,6.33,5.3,14.9,2.5,3.27
Iatia Ltd,IAT,0.016,-,-,-,-,-,-,0.016,0.016,0.03,0.007,-,,-,-,-,-0.6,-,-,-
Ideas Intl,IDE,0.30,-,0.25,0.32,-,-,-,0.30,0.30,0.30,0.061,-,,-,-,-,7.87,3.8,-,-
Infomedia Ltd,IFM,0.30,-0.5,0.29,0.305,3690,0.30,0.30,0.31,0.295,0.445,0.255,2.8,p,1.19,0.03,9.33,3.32,9.0,0.5,1.69
Integrated Research,IRI,0.48,-2.5,0.48,0.52,854,0.49,0.475,0.52,0.475,0.55,0.19,4,p,1.18,0.08,8.33,4.72,10.2,-2.5,-4.95
Intrapower Ltd,IPX,0.115,-2.5,0.12,0.16,250,0.14,0.115,0.14,0.115,0.175,0.04,-,,-,-0.02,-,-12.08,-,-2.0,-14.81
IRESS Market Tech,IRE,7.99,2,7.65,7.99,5824,7.99,7.63,8.14,7.63,8.95,4.58,32,f,0.98,0.67,4.01,31.29,25.5,14.0,1.78
ISS Grp Ltd,ISS,0.225,-0.5,0.235,0.24,350,0.225,0.225,0.245,0.185,0.30,0.145,-,,-,0.06,-,-8.83,-,3.5,18.42
ITX Grp Ltd,ITX,1.295,-9.5,1.295,1.385,160,1.365,1.295,1.39,1.295,1.45,0.50,6.5,f,2.18,0.22,5.02,14.2,9.1,-5.5,-4.07
Jumbuck Entertain,JMB,0.285,-,0.285,0.305,-,-,-,0.305,0.285,0.50,0.285,2,f,4.15,0.19,7.02,8.3,3.4,-2.5,-8.06
Longreach Grp,LRG,0.031,-0.3,0.031,0.034,802,0.032,0.031,0.034,0.03,0.045,0.01,-,,-,0.02,-,0.69,4.5,0.1,3.33
M2M Corp,MCL,0.003,-,0.002,0.003,-,-,-,0.003,0.003,0.007,0.002,-,,-,-,-,-0.29,-,-,-
  opt feb10,MCLO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
MDS Financial Grp,MWS,0.021,-,0.012,0.024,-,-,-,0.021,0.021,0.028,0.012,-,,-,-,-,-0.3,-,-,-
Melbourne IT Ltd,MLB,1.60,-4,1.585,1.60,2265,1.635,1.59,1.665,1.56,2.49,1.56,15,f,1.25,-0.69,9.38,18.78,8.5,-,-
MGM Wireless Ltd,MWR,0.017,-,0.01,0.013,-,-,-,0.017,0.017,0.03,0.006,-,,-,-,-,-0.18,-,-,-
  opt nov10,MWRO,0.001,-,-,0.006,-,-,-,0.001,0.001,0.015,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.023,-0.1,0.023,0.025,447,0.024,0.023,0.024,0.023,0.04,0.015,-,,-,0.01,-,0.15,15.3,-0.1,-4.17
Monteray Grp,MRY,0.014,-,0.016,0.022,-,-,-,0.016,0.014,0.025,0.006,-,,-,-0.04,-,-2.73,-,-0.2,-12.5
