Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4771.9 at 16:36 22/1/2010  Report at 19:05 Friday 22/1/2010. Processed 19:42 Friday 22/1/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Marbletrend Grp,MBD,0.06,-1,0.06,0.07,1063,0.06,0.06,0.072,0.06,0.09,0.035,1.5,f,-,0.03,25.00,-6.5,-,-1.2,-16.67
Maxitrans Ind,MXI,0.375,-,0.375,0.38,95,0.385,0.375,0.40,0.375,0.515,0.195,1,,-,0.32,2.67,-1.09,-,-3.0,-7.41
Metal Storm Ltd,MST,0.019,-0.1,0.019,0.02,89747,0.02,0.019,0.024,0.019,0.076,0.018,-,,-,-0.03,-,-2.55,-,-0.2,-9.52
Monadelphous Grp,MND,13.50,-59,13.46,13.50,4309,13.80,13.31,14.64,13.31,15.20,5.80,74,f,1.18,1.40,5.48,87.48,15.4,-63.0,-4.46
Multistack Intl,MSI,0.008,-,0.001,0.014,-,-,-,0.008,0.008,0.025,0.005,-,,-,0.04,-,-2.06,-,-,-
National Hire Grp,NHR,2.02,-,2.00,2.06,-,-,-,2.02,2.01,2.14,1.25,-,,-,2.34,-,16.88,12.0,1.0,0.5
Nomad Bld,NOD,0.30,2,0.295,0.305,47482,0.31,0.265,0.32,0.235,1.23,0.15,4.5,f,2.18,0.30,15.00,9.8,3.1,-2.0,-6.25
NRW Hldgs Ltd,NWH,1.92,-1.5,1.88,1.92,3846,1.92,1.805,2.03,1.805,2.16,0.17,2,f,7.50,0.46,1.04,15,12.8,-13.0,-6.34
Oldfields Hldgs,OLH,0.23,-,0.21,0.23,-,-,-,0.245,0.23,0.544,0.19,1,,-,0.78,4.35,-42.78,-,-4.0,-14.81
Oriental Techno,OTI,0.04,-,-,0.06,-,-,-,0.04,0.04,0.07,0.035,-,,-,0.15,-,-1.78,-,-,-
PTB Grp Ltd,PTB,0.25,-,0.24,0.28,-,-,-,0.28,0.25,0.40,0.092,-,,-,1.26,-,0.4,62.5,-1.0,-3.85
Quickstep Hldgs,QHL,0.51,2.5,0.505,0.51,17581,0.515,0.49,0.57,0.485,0.72,0.13,-,,-,0.04,-,-5.31,-,-6.0,-10.53
RCR Tomlinson,RCR,1.075,-3.5,1.065,1.08,1773,1.10,1.065,1.17,1.03,1.41,0.30,2.5,f,4.44,0.86,2.33,11.1,9.7,4.0,3.86
Rectifier Technolog,RFT,0.004,-,0.003,0.004,-,-,-,0.004,0.004,0.005,0.003,-,,-,-,-,-0.15,-,-,-
Reece Aust Ltd,REH,23.50,-100,23.50,24.00,42,23.60,23.50,25.00,23.50,25.60,15.50,51,f,1.90,5.35,2.17,97,24.2,-100.0,-4.08
RTL Corp Ltd,RTL,0.02,-,0.019,0.02,39725,0.02,0.017,0.029,0.016,0.032,0.002,-,,-,-,-,-0.28,-,-0.3,-13.04
Saferoads Hldgs,SRH,1.15,-,1.11,1.15,415,1.15,1.11,1.15,1.05,1.15,0.25,-,,-,0.36,-,5.5,20.9,8.0,7.48
Saunders Intl Ltd,SND,0.40,-,0.38,0.40,72,0.40,0.40,0.40,0.38,0.41,0.22,3,f,1.43,0.20,7.50,4.3,9.3,-1.0,-2.44
Savcor Grp Ltd,SAV,0.13,-0.5,0.13,0.135,30,0.13,0.13,0.15,0.13,0.48,0.10,-,,-,0.15,-,1.56,8.3,-0.5,-3.7
Sedgman Ltd,SDM,1.50,-,1.47,1.50,2418,1.50,1.455,1.60,1.455,1.81,0.37,6,f,0.65,0.23,4.00,3.9,38.5,-5.0,-3.23
Service Stream,SSM,0.345,1,0.335,0.345,9857,0.345,0.315,0.35,0.315,0.56,0.21,3.5,,1.77,-0.03,10.14,6.2,5.6,-,-
Shearer (John),SHR,2.97,-,2.96,-,-,-,-,2.97,2.97,3.02,2.20,15,f,1.63,3.46,5.05,24.5,12.1,-,-
Silver Chef Ltd,SIV,1.60,-,1.54,1.59,-,-,-,1.60,1.59,1.762,0.852,14,f,1.61,0.90,8.75,22.5,7.1,6.0,3.9
Skydome Hldgs Ltd,SKY,0.05,-,0.021,0.18,-,-,-,0.05,0.05,0.185,0.05,-,,-,0.20,-,-19.04,-,-,-
Steamships Trading,SST,16.50,-200,16.80,20.00,250,16.50,16.50,18.50,16.50,18.50,12.00,60.81,,2.70,5.05,3.69,164.34,10.0,-200.0,-10.81
Sth Crs Elect Engnr,SXE,1.51,3,1.48,1.49,242,1.51,1.48,1.57,1.45,1.74,0.40,6.5,f,1.98,0.34,4.30,12.89,11.7,-7.0,-4.43
Stokes (A'asia),SKS,0.26,-,0.26,-,-,-,-,0.26,0.26,0.35,0.15,-,,-,0.42,-,0.82,31.7,-,-
Structural Monitor cdi,SMN,0.035,-,0.035,0.04,-,-,-,0.035,0.035,0.054,0.003,-,,-,-,-,-0.45,-,-,-
  opt dec10,SMNO,0.014,-,0.003,0.025,-,-,-,0.014,0.014,0.02,0.001,-,,-,-,-,-,-,-,-
Structural Systems,STS,0.77,2,0.77,0.79,1762,0.79,0.74,0.855,0.70,1.19,0.56,-,,-,0.82,-,18.1,4.3,-9.0,-10.47
Style Ltd,SYP,0.017,-0.2,0.017,0.02,1400,0.018,0.017,0.02,0.017,0.056,0.014,-,,-,0.02,-,-14,-,-,-
Swick Min,SWK,0.53,-3,0.515,0.53,4850,0.54,0.50,0.595,0.50,0.72,0.182,-,,-,0.44,-,1.38,38.4,-4.0,-7.02
Thomas & Coffey,THO,0.53,-4,0.53,0.54,1110,0.57,0.53,0.57,0.53,0.70,0.51,5,f,1.38,0.22,9.43,6.9,7.7,-3.5,-6.19
Tutt Bryant Grp,TBG,0.84,-,0.775,0.84,-,-,-,0.84,0.75,0.90,0.30,3.5,f,1.31,0.84,4.17,4.6,18.3,9.0,12
UGL Ltd,UGL,12.99,-18,12.98,13.15,10415,13.16,12.85,13.72,12.85,15.97,6.64,64,f,1.36,-0.82,4.93,87.1,14.9,-79.0,-5.73
VDM Grp Ltd,VMG,0.47,-2,0.47,0.475,7375,0.49,0.47,0.51,0.47,0.714,0.146,-,,-,0.25,-,-86.01,-,-2.5,-5.05
Verticon Grp Ltd,VGP,0.006,-,0.005,0.006,-,-,-,0.006,0.006,0.03,0.005,-,,-,-0.24,-,-14,-,-,-
Watpac Ltd,WTP,1.50,-0.5,1.48,1.50,3634,1.50,1.44,1.56,1.44,1.975,0.75,10.5,f,0.90,1.53,7.00,9.45,15.9,-4.0,-2.6
WDS Ltd,WDS,1.78,-1.5,1.76,1.78,1569,1.79,1.74,1.89,1.74,2.276,0.391,8.3,f,2.30,0.46,4.66,19.05,9.3,-8.0,-4.3
XRF Scientific,XRF,0.18,-0.5,0.17,0.18,4170,0.185,0.175,0.195,0.175,0.23,0.08,0.75,f,2.80,0.10,4.17,2.1,8.6,-0.5,-2.7
XState Res,XST,0.06,-,0.06,0.08,-,-,-,0.061,0.06,0.07,0.023,-,,-,-,-,1.4,4.3,-0.1,-1.64
Zicom Grp Ltd,ZGL,0.325,-0.5,0.32,0.33,1476,0.33,0.325,0.33,0.31,0.33,0.077,0.6,,6.90,0.21,1.85,4.14,7.9,-0.5,-1.52
INDUSTRY GROUP: Commercial Services & Supplies,,,,,,,,,,,,,,,,,,,,,
Aeris Environmental,AEI,0.10,-2,0.105,0.12,500,0.10,0.10,0.12,0.10,0.185,0.05,-,,-,0.01,-,-2.31,-,-1.5,-13.04
Ambition Grp Ltd,AMB,0.39,0.5,0.36,0.385,328,0.39,0.36,0.40,0.36,0.40,0.096,-,,-,0.13,-,-52.3,-,-1.0,-2.5
Anaeco Ltd,ANQ,0.245,-1,0.24,0.25,576,0.25,0.245,0.255,0.245,0.39,0.11,-,,-,0.02,-,-5.6,-,-0.5,-2
  opt may10,ANQO,0.003,-,0.001,-,-,-,-,0.005,0.005,0.023,0.003,-,,-,-,-,-,-,-0.2,-40
  opt may12,ANQOA,0.004,-,0.001,-,-,-,-,0.004,0.004,0.016,0.001,-,,-,-,-,-,-,-,-
Brambles Ltd,BXB,6.72,-20,6.70,6.75,56674,6.83,6.62,7.05,6.62,8.37,4.08,30,p,1.34,0.58,4.46,40.18,16.7,-17.0,-2.47
Cabcharge Aust,CAB,5.81,-6,5.81,5.87,1894,5.82,5.75,5.99,5.75,7.09,4.71,34,f,1.50,2.21,5.85,51,11.4,-18.0,-3.01
Campbell Brothers,CPB,29.15,-25,29.10,29.30,922,29.19,27.70,31.20,27.70,32.00,8.29,95,p,1.71,2.96,3.26,162.2,18.0,-175.0,-5.66
Carbon Conscious,CCF,0.265,-5.5,0.265,0.30,465,0.265,0.245,0.32,0.245,0.56,0.10,-,,-,-,-,-6.35,-,-3.5,-11.67
Chandler Macleod,CMG,0.24,-,0.235,0.245,3000,0.24,0.24,0.24,0.22,0.24,0.079,-,,-,0.04,-,-2.52,-,2.0,9.09
Clarius Grp Ltd,CND,0.78,-1,0.78,0.83,71,0.78,0.78,0.84,0.76,1.18,0.277,-,,-,0.30,-,-14,-,-7.0,-8.24
Clean Teq Hldgs,CLQ,0.31,2,0.29,0.32,50,0.31,0.31,0.32,0.29,0.375,0.15,-,,-,0.07,-,0.9,34.4,-,-
CO2 Grp Ltd,COZ,0.20,-,0.195,0.20,482,0.20,0.20,0.225,0.20,0.43,0.13,-,,-,0.04,-,0.25,80.0,-2.0,-9.09
  opt nov11,COZO,0.14,-,0.11,0.12,-,-,-,0.14,0.14,0.29,0.06,-,,-,-,-,-,-,-,-
Coffey Intl,COF,2.24,3,2.16,2.24,1326,2.24,2.15,2.27,2.15,2.37,1.22,13,f,1.12,-0.22,5.80,14.5,15.4,-2.0,-0.88
Collection House,CLH,0.87,2,0.83,0.86,24,0.87,0.83,0.935,0.70,0.935,0.40,4.8,f,1.69,0.84,5.52,8.1,10.7,19.0,27.94
Connxion Ventures,CXN,0.045,-0.2,0.045,0.048,24090,0.045,0.044,0.048,0.044,0.065,0.028,-,,-,-,-,-1.9,-,0.1,2.27
Corporate Express,CXP,3.95,-2,3.93,3.96,1114,3.96,3.91,3.98,3.89,4.75,2.60,23,f,1.40,0.16,5.82,32.2,12.3,5.0,1.28
Credit Corp Grp,CCP,3.30,3,3.25,3.30,401,3.35,3.25,3.39,3.02,3.39,0.39,4,f,6.47,1.65,1.21,25.9,12.7,30.0,10
Decmil Grp Ltd,DCG,1.40,-,1.395,1.40,3454,1.40,1.31,1.475,1.31,1.55,0.12,-,,-,0.18,-,8.55,16.4,-7.0,-4.76
Dolomatrix Intl,DMX,0.32,-2,0.30,0.32,600,0.32,0.315,0.34,0.315,0.35,0.11,-,,-,0.12,-,-1.04,-,0.5,1.59
Downer EDI Ltd,DOW,8.60,9,8.50,8.72,16172,8.65,8.31,8.84,8.31,9.44,3.01,29,,1.88,2.18,3.37,54.4,15.8,-27.0,-3.04
Emerson Stewart Grp,ESW,0.11,-,0.099,0.135,-,-,-,0.11,0.093,0.16,0.05,0.4,f,2.92,0.10,3.64,1.17,9.4,1.7,18.28
ENV Clean Tech,ESI,0.038,-,0.038,0.04,14120,0.039,0.038,0.043,0.038,0.115,0.012,-,,-,0.01,-,-0.14,-,-0.1,-2.56
  opt jan14,ESIO,0.02,-0.5,0.023,0.026,21409,0.023,0.02,0.025,0.02,0.085,0.006,-,,-,-,-,-,-,-0.4,-16.67
EVZ Ltd,EVZ,0.135,-0.5,0.135,0.14,330,0.14,0.135,0.14,0.135,0.20,0.07,0.5,f,1.94,0.04,3.70,0.97,13.9,-0.5,-3.57
Green Invest Ltd,GNV,0.065,-,0.055,0.065,-,-,-,0.068,0.065,0.30,0.054,-,,-,-0.02,-,-9,-,-0.3,-4.41
Greencap Ltd,GCG,0.15,-0.5,0.145,0.15,26364,0.15,0.145,0.16,0.145,0.20,0.10,0.75,f,3.84,-0.02,5.00,2.88,5.2,-1.0,-6.25
Hamilton James Bruce,HJB,0.035,-,-,0.10,-,-,-,0.027,0.027,0.035,0.009,-,,-,-0.01,-,-4.6,-,0.8,27.28
Hitech Grp Aust,HIT,0.025,-,0.02,0.055,-,-,-,0.025,0.025,0.035,0.016,-,,-,0.06,-,-3.29,-,-,-
Humanis Grp Ltd,HUM,0.023,-,0.022,0.025,-,-,-,0.023,0.022,0.05,0.01,-,,-,-0.01,-,-10,-,-,-
  opt aug11,HUMO,-,-,-,-,-,-,-,0.002,0.002,0.006,0.002,-,,-,-,-,-,-,-,-
Hydromet Corp Ltd,HMC,0.041,-0.1,0.041,0.043,1200,0.041,0.041,0.043,0.041,0.064,0.038,-,,-,0.04,-,-0.98,-,-,-
  opt jun10,HMCO,0.002,-,-,0.019,-,-,-,0.002,0.002,0.008,0.002,-,,-,-,-,-,-,-,-
Interstaff Int,ITS,0.30,-,0.30,-,-,-,-,0.30,0.30,0.30,0.15,-,,-,0.21,-,-7.65,-,-,-
Inventis Ltd,IVT,0.099,-,0.071,0.078,-,-,-,0.099,0.099,0.099,0.035,-,,-,0.02,-,2.8,3.5,-,-
MAC Services (The),MSL,2.20,-,2.18,2.20,246,2.20,2.17,2.25,2.09,2.32,0.74,8.5,f,1.75,0.82,3.86,14.85,14.8,9.0,4.27
McMillan Shakespeare,MMS,3.86,-24,3.85,3.90,2013,4.00,3.85,4.27,3.85,4.50,1.93,19,f,1.60,0.27,4.92,30.37,12.7,-41.0,-9.6
Mineral Res,MIN,7.00,-9,6.90,7.20,2015,7.10,6.82,7.47,6.82,7.84,2.01,19.35,f,1.85,1.08,2.76,35.8,19.6,-35.0,-4.76
Norfolk Grp,NFK,0.86,-7,0.85,0.865,11377,0.87,0.77,1.03,0.77,1.10,0.15,2,,1.67,-0.08,2.33,3.34,25.7,-14.0,-14
Pac Environment,PEH,0.225,-,0.145,0.22,-,-,-,0.225,0.225,0.515,0.145,-,,-,-,-,-13.28,-,-,-
Phoslock Water,PHK,0.115,-0.5,0.115,0.12,2822,0.12,0.115,0.125,0.115,0.15,0.08,-,,-,-,-,-1.6,-,-0.5,-4.17
PMP Ltd,PMP,0.74,-0.5,0.74,0.75,1735,0.745,0.74,0.76,0.74,0.835,0.25,-,,-,0.70,-,-8,-,-2.0,-2.63
Programmed Maint,PRG,3.71,-4,3.65,3.80,594,3.76,3.65,4.02,3.65,4.762,1.607,8,f,3.49,0.62,2.16,27.9,13.3,-15.0,-3.89
Reclaim Ind,RCM,0.06,-0.3,0.06,0.065,5162,0.063,0.06,0.063,0.06,0.095,0.05,-,,-,-,-,-2.75,-,-0.1,-1.64
Ross Human Direction,RHD,0.36,-1.5,0.36,0.375,300,0.37,0.36,0.38,0.36,0.43,0.15,1.75,f,2.80,0.22,4.86,4.9,7.3,-2.0,-5.26
Rubicor Grp,RUB,0.053,-,0.054,0.06,200,0.053,0.053,0.057,0.053,0.065,0.018,-,,-,-0.60,-,-40.7,-,-1.0,-15.87
Runge Ltd,RUL,0.95,-,0.935,0.95,1223,0.95,0.935,0.975,0.935,1.10,0.32,4.5,f,1.42,-,4.74,6.4,14.8,-2.0,-2.06
SAI Global Ltd,SAI,3.85,2,3.85,3.88,596,3.89,3.75,3.94,3.75,4.07,2.14,11.5,f,1.54,-1.00,2.99,17.7,21.8,-8.0,-2.04
Salmat Ltd,SLM,4.10,-15,4.06,4.20,803,4.20,4.06,4.28,4.06,4.34,2.95,20,f,1.09,-0.78,4.88,21.7,18.9,-19.0,-4.43
Seek Ltd,SEK,6.37,-13,6.37,6.50,10961,6.46,6.27,6.58,6.27,7.03,2.02,9.2,f,2.04,0.51,1.44,18.8,33.9,-13.0,-2
Skilled Grp Ltd,SKE,2.02,-3,2.02,2.03,1023,2.05,2.01,2.08,2.01,2.56,1.01,10.5,f,2.19,-1.62,5.20,23,8.8,-5.0,-2.42
Spotless Grp Ltd,SPT,2.83,6,2.70,2.84,5621,2.83,2.65,2.90,2.65,3.07,1.385,11,f,1.77,-0.22,3.89,19.5,14.5,-2.0,-0.7
Staging Connections,STG,0.034,-0.4,0.034,0.035,2693,0.038,0.034,0.038,0.029,0.059,0.011,-,,-,-,-,-14.9,-,0.4,11.83
  rts08febd,STGRA,-,-,0.002,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Sterihealth Ltd,STP,1.40,-10,1.40,1.50,50,1.40,1.40,1.50,1.40,1.70,0.75,-,,-,-0.38,-,19.2,7.3,-,-
Supersorb Environ def,SUPDC,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Talent2 Internation,TWO,1.40,4,1.31,1.40,315,1.40,1.36,1.40,1.36,1.66,0.42,-,,-,0.12,-,-6,-,4.0,2.94
Tox Free Solutions,TOX,2.56,-6,2.55,2.58,1841,2.60,2.55,2.68,2.55,2.80,1.10,-,,-,0.36,-,10.06,25.4,-8.0,-3.03
Transfield Services,TSE,3.87,-8,3.85,3.89,15462,3.91,3.82,4.21,3.82,4.80,1.52,12,f,-,0.02,3.10,-15.34,-,-30.0,-7.19
Transpacific Indust,TPI,1.325,-4.5,1.315,1.35,21140,1.34,1.305,1.40,1.305,2.432,1.03,-,,-,-3.39,-,-77.9,-,-4.5,-3.28
Wellcom Grp Ltd,WLL,2.10,-,2.10,2.24,13,2.10,2.10,2.20,2.10,2.43,1.53,12,f,1.42,0.44,5.71,17.09,12.3,-10.0,-4.55
WHK Grp Ltd,WHG,1.13,-,1.105,1.13,469,1.13,1.105,1.15,1.10,1.20,0.795,3,f,0.83,0.07,2.65,2.5,45.2,3.0,2.73
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,
Air New Zealand fpo nz,AIZ,0.95,-,0.95,0.98,15250,-,-,0.95,0.915,1.12,0.55,5.22,,0.31,1.18,5.49,1.61,59.0,3.5,3.83
Asciano Grp stpld,AIO,1.78,-0.5,1.775,1.78,141534,1.785,1.73,1.90,1.73,1.94,0.32,-,,-,-1.41,-,-32.5,-,-12.0,-6.32
Auckland Airport fpo nz,AIA,1.48,1,1.465,1.50,139,1.50,1.46,1.55,1.46,1.66,1.175,6.7,,0.41,1.21,4.53,2.74,54.0,-7.0,-4.52
Aust Infra unt,AIX,1.885,-1.5,1.855,1.91,28966,1.905,1.84,1.95,1.83,1.95,0.991,13,,2.03,3.14,6.90,26.33,7.2,5.0,2.72
Brisconnection def x ppd,BCS,1.30,-,1.20,1.40,-,-,-,1.30,1.30,1.30,1.30,-,,-,0.64,-,10.99,11.8,-,-
Chalmers Ltd,CHR,2.75,-,2.76,-,-,-,-,2.75,2.75,3.10,2.38,14,f,2.40,4.22,5.09,33.67,8.2,-,-
ConnectEast stpld,CEU,0.44,-1,0.44,0.445,86239,0.45,0.435,0.47,0.435,0.49,0.244,2,,-,-,4.55,-25.43,-,-3.0,-6.38
CTI Logistics,CLX,0.86,-,0.83,1.03,-,-,-,0.86,0.85,0.95,0.65,6,f,1.69,0.63,6.98,10.16,8.5,1.0,1.18
K & S Corp,KSC,2.85,-10,2.77,2.95,255,2.90,2.85,2.95,2.85,3.05,1.72,12,f,2.18,1.87,4.21,26.1,10.9,-5.0,-1.72
KFM Divers Inf unt,KIL,0.87,-0.5,0.86,0.89,1981,0.875,0.86,0.90,0.86,0.963,0.443,4,,-,0.97,4.60,-6.16,-,-2.0,-2.25
Lindsay Aust,LAU,0.215,-,0.215,0.22,-,-,-,0.22,0.215,0.28,0.15,1.6,f,1.69,0.20,7.44,2.7,8.0,-,-
Macq Infra stpld,MIG,1.48,-3,1.46,1.485,308953,1.49,1.445,1.52,1.445,1.71,0.95,12,,-,1.73,8.11,-73.72,-,2.0,1.37
MAP Grp forus,MAP,2.93,-7,2.92,2.94,54232,2.95,2.88,3.13,2.88,3.19,1.291,21,,5.66,-,7.17,118.92,2.5,-7.0,-2.33
Mermaid Marine,MRM,2.85,-4,2.85,2.87,5175,2.87,2.75,3.12,2.75,3.25,0.95,6,f,2.42,0.92,2.11,14.5,19.7,-24.0,-7.77
Qantas Airways,QAN,2.91,-6,2.91,2.92,384460,2.97,2.90,3.03,2.84,3.06,1.38,6,,0.93,2.25,2.06,5.6,52.0,-3.0,-1.02
Regional Express,REX,1.35,-,1.35,1.37,868,1.37,1.35,1.375,1.32,1.40,0.725,-,,-,1.04,-,20.4,6.6,3.0,2.27
Richfield Internat,RIS,0.075,-,0.025,0.075,-,-,-,0.078,0.078,0.08,0.035,-,,-,0.13,-,1.28,5.9,-0.3,-3.85
Rivercity Motorway stpld,RCY,0.245,-0.5,0.245,0.25,16947,0.25,0.235,0.285,0.235,0.325,0.105,-,,-,-1.00,-,-23.26,-,-3.5,-12.5
Scott Corp,SCC,0.28,-,0.28,0.30,-,-,-,0.28,0.28,0.33,0.125,1,f,2.80,0.36,3.57,2.8,10.0,-,-
Skywest Airlines cdi 1:1,SXR,0.245,-0.5,0.24,0.27,1450,0.245,0.24,0.27,0.24,0.305,0.23,-,,-,-,-,-,-,-3.0,-10.91
Smarttrans Hldgs,SMA,0.005,-,0.004,0.006,19750,0.005,0.005,0.005,0.004,0.014,0.004,-,,-,-,-,-0.38,-,-,-
Toll Hldgs Ltd,TOL,8.72,-24,8.70,8.72,34081,8.80,8.66,9.33,8.66,9.33,4.38,25,f,1.60,1.58,2.87,39.95,21.8,-20.0,-2.24
Traffic Tech,TTI,0.048,-,0.048,0.049,122,0.048,0.048,0.05,0.042,0.09,0.021,-,,-,-0.21,-,-3.94,-,0.5,11.63
Transurban stpld,TCL,5.53,-3,5.50,5.54,34372,5.54,5.47,5.59,5.47,5.64,3.51,23,,-,2.79,4.16,-1.9,-,-1.0,-0.18
Virgin Blue Hldgs,VBA,0.62,-3,0.615,0.62,207261,0.65,0.615,0.655,0.565,0.655,0.127,-,,-,0.50,-,-15.2,-,4.5,7.83
Wridgways Aust,WWA,2.85,5,2.76,2.85,63,2.85,2.80,2.88,2.80,2.98,1.60,17,f,1.23,0.21,5.96,20.83,13.7,-5.0,-1.72
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.16,-,0.145,0.18,-,-,-,0.16,0.16,0.19,0.105,-,,-,-0.10,-,1.07,15.0,-,-
Adacel Tech,ADA,0.545,-0.5,0.54,0.56,333,0.55,0.545,0.58,0.545,0.84,0.325,-,,-,0.22,-,8.2,6.6,-4.5,-7.63
Admerex Ltd,ADL,0.008,-0.2,0.009,0.011,180,0.008,0.008,0.011,0.008,0.016,0.004,-,,-,0.01,-,-2.68,-,-0.3,-27.27
Altium Ltd,ALU,0.265,-,0.255,0.265,-,-,-,0.31,0.265,0.51,0.235,2,,-,0.12,7.55,-0.47,-,-,-
APA Financial,APP,0.01,0.1,0.009,0.01,2300,0.01,0.01,0.012,0.009,0.028,0.009,-,,-,-,-,-3.7,-,-0.2,-16.67
ASG Grp Ltd,ASZ,1.23,-4,1.205,1.23,3323,1.27,1.19,1.30,1.19,1.30,0.33,5.5,f,1.55,0.05,4.47,8.52,14.4,2.5,2.07
Bravura Solutions,BVA,0.21,-,0.205,0.21,3809,0.21,0.20,0.215,0.20,0.315,0.119,-,,-,-0.35,-,1.15,18.3,-1.0,-4.55
Byte Power Grp,BPG,0.006,-,0.006,0.009,-,-,-,0.006,0.006,0.017,0.003,-,,-,-0.02,-,-0.45,-,-,-
Carsales Com Ltd,CRZ,4.94,15,4.80,4.96,3854,4.96,4.55,5.16,4.55,5.70,3.56,-,,-,-,-,-,-,-17.0,-3.33
CCK Financial,CCK,0.115,-,0.06,0.16,-,-,-,0.115,0.115,0.21,0.08,-,,-,0.02,-,0.63,18.3,-,-
Comops Ltd,COM,0.14,-,0.14,0.17,-,-,-,0.145,0.14,0.185,0.05,-,,-,0.04,-,2.5,5.6,-,-
Computershare Ltd,CPU,11.95,-15,11.95,12.00,42657,12.05,11.81,12.64,11.43,12.64,6.45,22,p,2.58,-1.95,1.84,56.75,21.1,26.0,2.22
Corum Grp Ltd,COO,0.02,-,0.021,0.033,-,-,-,0.02,0.015,0.057,0.01,-,,-,-0.07,-,-6.5,-,0.5,33.33
CPT Global Ltd,CGO,0.805,-5.5,0.805,0.90,149,0.82,0.805,0.91,0.805,1.02,0.27,5.5,f,1.07,0.22,6.83,5.9,13.6,-5.5,-6.4
CSG Ltd,CSV,1.93,-4,1.90,1.96,5838,1.95,1.81,2.05,1.81,2.26,0.43,4.5,f,2.96,-,2.33,13.31,14.5,-11.0,-5.39
Customers Ltd,CUS,2.90,5,2.82,2.90,882,2.90,2.82,2.90,2.79,3.31,1.12,-,,-,0.09,-,4.9,59.2,5.0,1.75
Dark Blue Sea,DBS,0.345,-,-,-,-,-,-,0.345,0.345,0.35,0.13,-,,-,0.05,-,0.89,38.8,-,-
Data#3 Ltd,DTL,9.30,1,9.20,9.30,95,9.30,9.20,9.30,8.64,9.30,4.50,50,f,1.28,1.16,5.38,63.76,14.6,55.0,6.29
Datamotion Asia,DMN,0.002,-,0.002,0.003,5000,0.002,0.002,0.002,0.002,0.005,0.001,-,,-,-,-,-0.19,-,-,-
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd fpo nz,DSQ,0.125,8.3,0.096,0.125,120,0.125,0.125,0.125,0.042,0.19,0.042,-,,-,0.06,-,-5.45,-,8.3,197.6
DWS Advanced,DWS,1.655,0.5,1.65,1.67,876,1.655,1.63,1.68,1.63,1.85,0.48,9.5,f,1.26,0.20,5.74,12,13.8,-,-
E-Com Multi Ltd,ECE,0.01,-,0.009,0.01,18240,0.01,0.009,0.011,0.009,0.012,0.001,-,,-,-,-,-,-,-,-
Empired Ltd,EPD,0.13,-,0.13,0.14,-,-,-,0.13,0.13,0.18,0.055,0.75,f,1.53,-,5.77,1.15,11.3,-,-
Energy One Ltd,EOL,0.15,-2,0.08,0.21,100,0.15,0.15,0.17,0.15,0.20,0.05,-,,-,-,-,-0.4,-,-5.0,-25
Entellect Solutions,ESN,0.003,0.1,0.003,0.004,121892,0.003,0.003,0.004,0.002,0.008,0.002,-,,-,-,-,0.01,30.0,-0.1,-25
E-Pay Asia Ltd,EPY,0.165,-,0.165,0.19,-,-,-,0.205,0.165,0.245,0.065,-,,-,0.35,-,-0.16,-,-4.0,-19.51
eServGlobal Ltd,ESV,0.515,-1.5,0.515,0.52,1449,0.525,0.51,0.535,0.51,0.65,0.30,-,,-,0.20,-,-20.1,-,-2.0,-3.74
Ezenet Ltd,EZE,0.039,-,0.033,0.035,-,-,-,0.04,0.038,0.052,0.008,-,,-,0.03,-,-3.24,-,0.1,2.63
GBST Hldgs,GBT,1.20,-,1.20,1.25,9,1.20,1.20,1.20,1.10,1.20,0.56,1.5,,2.60,-0.86,1.25,3.9,30.8,8.0,7.14
GoConnect Ltd,GCN,0.01,-0.2,0.01,0.015,24016,0.012,0.01,0.013,0.01,0.028,0.008,-,,-,-0.01,-,-0.33,-,-0.1,-9.09
Hansen Tech,HSN,0.68,4,0.68,0.685,258,0.68,0.68,0.68,0.64,0.68,0.30,5,f,1.06,0.11,7.35,5.3,12.8,1.0,1.49
Iatia Ltd,IAT,0.016,-,-,-,-,-,-,0.016,0.016,0.03,0.007,-,,-,-,-,-0.6,-,-,-
Ideas Intl,IDE,0.30,-,0.30,0.32,-,-,-,0.30,0.30,0.30,0.061,-,,-,-,-,7.87,3.8,-,-
