Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4577.6 at 16:40 3/9/2010  Report at 17:06 Friday 3/9/2010. Processed 18:36 Friday 3/9/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Qantas Airways,QAN,2.53,-,2.52,2.53,199243,2.56,2.51,2.58,2.48,3.06,2.12,-,,-,2.35,-,4.9,51.6,5.0,2.02,
Qube Logistics unt,QUB,0.825,-0.5,0.825,0.835,1020,0.835,0.825,0.84,0.80,0.961,0.63,3.5,f,2.77,0.95,4.24,9.71,8.5,-0.5,-0.6,
Regional Express,REX,1.20,1,1.16,1.20,808,1.20,1.20,1.205,1.16,1.42,0.95,6.6,f,3.36,1.27,5.50,22.2,5.4,4.0,3.45,
Richfield Internat,RIS,0.08,-,0.08,0.12,-,-,-,0.12,0.08,0.13,0.052,-,,-,0.13,-,-0.16,-,-4.0,-33.33,
Rivercity Motorway stp,RCY,0.017,-,0.017,0.018,80600,0.018,0.016,0.03,0.016,0.325,0.016,-,,-,-1.27,-,-194.03,-,-1.1,-39.29,
Scott Corp,SCC,0.40,1.5,0.385,0.40,21,0.40,0.40,0.40,0.37,0.40,0.23,3,f,2.37,0.39,7.50,7.1,5.6,0.5,1.27,
Skywest Airlines cdi,SXR,0.28,2,0.28,0.29,4186,0.28,0.27,0.30,0.25,0.40,0.215,0.4,,9.85,0.18,1.43,3.94,7.1,-3.0,-9.68,
Smarttrans Hldgs,SMA,0.02,-,0.019,0.02,5629,0.02,0.02,0.021,0.019,0.063,0.004,-,,-,-,-,-0.31,-,0.1,5.26,
Toll Hldgs Ltd,TOL,6.32,14,6.31,6.33,34847,6.36,6.21,6.36,6.01,9.33,5.34,25,f,1.60,1.38,3.96,39.9,15.8,34.0,5.69,
Traffic Tech,TTI,0.037,0.1,0.036,0.038,380,0.037,0.036,0.037,0.036,0.07,0.025,-,,-,-0.17,-,-1.11,-,0.1,2.78,
Transurban stp,TCL,5.00,8,4.99,5.00,74068,5.04,4.93,5.04,4.78,5.61,3.909,24,,0.19,2.77,4.80,4.6,108.7,22.0,4.6,
Virgin Blue Hldgs,VBA,0.39,1,0.39,0.395,493004,0.405,0.39,0.41,0.325,0.80,0.28,-,,-,0.40,-,1,39.0,6.5,20,
Wridgways Aust,WWA,2.51,1,2.55,2.60,220,2.55,2.51,2.55,2.48,2.98,2.35,17,f,1.14,0.22,6.77,19.35,13.0,4.0,1.62,
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.08,-,0.08,0.13,-,-,-,0.11,0.08,0.18,0.08,-,,-,-0.08,-,3.28,2.4,-2.0,-20,
Adacel Tech,ADA,0.315,0.5,0.315,0.335,188,0.315,0.305,0.315,0.30,0.77,0.30,-,,-,0.19,-,-3.5,-,1.0,3.28,
Admerex Ltd,ADL,0.003,-,0.003,0.004,-,-,-,0.003,0.003,0.016,0.002,-,,-,-,-,-0.4,-,-,-,
Altium Ltd,ALU,0.15,-,0.16,0.20,-,-,-,0.215,0.15,0.365,0.15,-,,-,0.09,-,-6.97,-,-6.5,-30.23,
ASG Grp Ltd,ASZ,1.35,-,1.345,1.36,15205,1.36,1.34,1.37,1.28,1.55,0.81,6.5,f,1.35,-,4.81,8.77,15.4,6.5,5.06,
Bravura Solutions,BVA,0.15,-,0.145,0.15,1964,0.15,0.15,0.15,0.11,0.273,0.085,-,,-,-0.04,-,-3.39,-,4.5,42.86,
Byte Power Grp,BPG,0.004,0.1,0.002,0.004,6000,0.004,0.004,0.004,0.003,0.017,0.002,-,,-,-,-,-0.37,-,0.1,33.33,
Carsales Com Ltd,CRZ,5.18,-1,5.18,5.19,2245,5.20,5.15,5.25,5.06,5.86,3.56,14.9,f,1.25,0.38,2.88,18.6,27.8,12.0,2.37,
CCK Financial,CCK,0.08,-,0.035,0.10,-,-,-,0.08,0.08,0.13,0.08,-,,-,0.02,-,-0.23,-,-,-,
Comops Ltd,COM,0.052,-0.3,0.052,0.055,2500,0.052,0.05,0.06,0.05,0.185,0.05,-,,-,0.03,-,1.7,3.1,-1.3,-20,
Computershare Ltd,CPU,9.66,-4,9.66,9.67,43935,9.69,9.56,9.70,9.37,12.90,8.70,28,p,2.22,-1.61,2.90,62.24,15.5,24.0,2.55,
Corum Grp Ltd,COO,0.029,-0.1,0.015,0.03,24,0.029,0.029,0.03,0.029,0.05,0.01,-,,-,-0.05,-,-5.37,-,-0.1,-3.33,
CPT Global Ltd,CGO,0.57,-,0.57,0.59,250,0.57,0.57,0.60,0.55,1.02,0.55,3,,0.25,0.16,5.26,0.74,77.0,-3.0,-5,
CSG Ltd,CSV,1.675,-0.5,1.675,1.685,5951,1.70,1.675,1.79,1.675,2.30,1.155,5.5,f,2.87,-,3.28,15.8,10.6,-1.5,-0.89,
Customers Ltd,CUS,1.92,-4.5,1.89,1.92,3744,1.97,1.885,2.08,1.76,3.154,1.76,8,,1.72,0.10,4.17,13.77,13.9,-8.0,-4,
Data#3 Ltd,DTL,9.25,-3,9.25,9.30,71,9.30,9.25,9.39,8.85,9.39,6.60,56,f,1.27,1.36,6.05,70.88,13.1,42.0,4.76,
Datamotion Asia,DMN,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-0.15,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.09,0.14,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.05,-,-3.41,-,-,-,
DWS Advanced,DWS,1.70,0.5,1.695,1.705,1933,1.71,1.69,1.73,1.68,1.85,1.12,11.25,f,1.24,0.23,6.62,14,12.1,-1.0,-0.58,
E-Com Multi Ltd,ECE,0.008,-,0.007,0.008,36631,0.008,0.007,0.008,0.007,0.012,0.001,-,,-,-,-,-0.03,-,0.1,14.29,
Empired Ltd,EPD,0.08,-,0.08,0.10,250,0.08,0.08,0.08,0.08,0.18,0.075,0.25,,2.04,0.05,3.13,0.51,15.7,-,-,
Energy One Ltd,EOL,0.14,-,0.14,0.18,-,-,-,0.19,0.14,0.20,0.09,-,,-,0.16,-,-1.65,-,-5.0,-26.32,
E-Pay Asia Ltd,EPY,0.11,0.5,0.11,0.135,640,0.11,0.105,0.11,0.105,0.232,0.09,-,,-,0.48,-,4.81,2.3,0.5,4.76,
eServGlobal Ltd,ESV,0.575,0.5,0.57,0.575,282,0.575,0.57,0.59,0.57,0.65,0.42,-,,-,0.05,-,-16.5,-,-3.5,-5.74,
Ezenet Ltd,EZE,0.026,-,0.026,0.028,500,0.026,0.026,0.026,0.024,0.052,0.019,-,,-,0.03,-,-0.21,-,0.3,13.04,
GBST Hldgs,GBT,0.84,1,0.85,0.89,101,0.84,0.84,0.85,0.82,1.22,0.80,2,f,1.03,-0.56,2.38,2.07,40.6,4.0,5,
GoConnect Ltd,GCN,0.041,0.2,0.039,0.041,6030,0.041,0.039,0.042,0.039,0.073,0.009,-,,-,-0.01,-,-0.23,-,-,-,
Hansen Tech,HSN,0.79,-,0.77,0.80,3548,0.80,0.78,0.80,0.755,0.80,0.53,5,f,1.44,0.14,6.33,7.2,11.0,4.0,5.33,
Ideas Intl,IDE,0.565,-,0.505,0.62,-,-,-,0.565,0.565,0.57,0.20,-,,-,0.12,-,10.43,5.4,-,-,
Infomedia Ltd,IFM,0.22,-1,0.215,0.22,1565,0.22,0.21,0.24,0.21,0.42,0.21,2.4,,1.52,0.02,10.91,3.66,6.0,-1.5,-6.38,
Integrated Research,IRI,0.345,-,0.345,0.355,60,0.345,0.345,0.36,0.34,0.544,0.33,2.5,p,1.30,0.06,7.25,3.24,10.6,-1.0,-2.82,
Intrapower Ltd,IPX,0.14,-,0.135,0.15,-,-,-,0.14,0.135,0.185,0.097,-,,-,0.02,-,0.77,18.2,0.5,3.7,
IRESS Market Tech,IRE,8.02,2,8.02,8.03,9208,8.18,7.97,8.18,7.69,9.38,7.25,35,f,1.13,0.76,4.36,39.46,20.3,11.0,1.39,
ISS Grp Ltd,ISS,0.17,1,0.16,0.17,500,0.17,0.17,0.18,0.16,0.30,0.145,0.5,f,5.40,0.09,2.94,2.7,6.3,-1.0,-5.56,
ITX Grp Ltd,ITX,1.505,0.5,1.505,1.51,536,1.505,1.505,1.51,1.50,1.52,0.71,7,f,2.17,0.27,4.65,15.2,9.9,0.5,0.33,
Jumbuck Entertain,JMB,0.18,-0.5,0.18,0.20,111,0.19,0.18,0.19,0.15,0.42,0.15,1.5,f,3.85,0.19,8.33,5.78,3.1,2.0,12.5,
Longreach Grp,LRG,0.023,-,0.025,0.028,-,-,-,0.027,0.024,0.045,0.018,-,,-,0.02,-,0.16,14.4,-0.1,-4.17,
M2M Corp,MCL,0.002,-,0.001,0.002,5000,0.002,0.002,0.002,0.001,0.006,0.001,-,,-,-,-,-0.16,-,0.1,100,
MDS Financial Grp,MWS,0.03,-,0.027,0.035,-,-,-,0.035,0.03,0.043,0.013,-,,-,-,-,-0.01,-,-0.5,-14.29,
Melbourne IT Ltd,MLB,1.98,-,1.98,1.985,443,2.00,1.965,2.00,1.84,2.35,1.52,15,f,1.48,-0.64,7.58,22.22,8.9,2.0,1.02,
MGM Wireless Ltd,MWR,0.009,-0.1,0.009,0.012,13782,0.012,0.009,0.012,0.009,0.03,0.007,-,,-,-,-,0.09,10.0,-0.1,-10,
  opt nov10,MWRO,0.001,-,-,0.004,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
MobileActive Ltd,MBA,0.022,-,0.021,0.025,62,0.022,0.022,0.022,0.021,0.062,0.012,-,,-,-,-,0.09,24.4,-,-,
Monteray Grp,MRY,0.015,-,0.012,0.017,-,-,-,0.015,0.013,0.025,0.008,-,,-,0.03,-,-0.23,-,0.2,15.38,
Mooter Media Ltd,MMZ,0.01,-,0.01,0.011,10400,0.01,0.01,0.011,0.01,0.036,0.002,-,,-,-,-,0.22,4.5,-,-,
Oakton Ltd,OKN,2.99,1,2.95,2.99,1290,3.00,2.96,3.02,2.95,4.30,2.09,6.5,f,3.40,0.15,2.17,22.1,13.5,4.0,1.36,
Objective Corp,OCL,0.25,-,0.25,0.26,120,0.25,0.25,0.28,0.25,0.44,0.25,1.3,,2.96,0.04,5.20,3.85,6.5,-2.5,-9.09,
Panorama Synergy,PSY,0.115,-1,0.115,0.135,148,0.12,0.115,0.135,0.10,0.40,0.10,-,,-,-,-,-1.4,-,-1.5,-11.54,
Powerlan Ltd,PWR,0.032,-,0.032,0.04,-,-,-,0.032,0.032,0.098,0.031,-,,-,-0.26,-,-17.84,-,-,-,
Praemium Ltd,PPS,0.15,-,0.15,0.155,4600,0.15,0.15,0.16,0.15,0.215,0.095,-,,-,0.03,-,-3,-,-1.0,-6.25,
Prophecy Intl ,PRO,0.28,-1,0.26,0.30,170,0.30,0.28,0.30,0.28,0.66,0.28,2.5,,0.28,0.11,8.93,0.7,40.0,-2.0,-6.67,
Qmastor Ltd,QML,0.23,-,0.23,0.24,182,0.23,0.23,0.245,0.215,0.55,0.19,0.5,,1.56,0.07,2.17,0.78,29.5,-,-,
Razor Risk Tech,RZR,0.026,-,0.026,0.028,-,-,-,0.026,0.025,0.045,0.02,-,,-,0.01,-,0.56,4.6,0.1,4,
Reckon Ltd,RKN,2.28,-,2.25,2.29,35,2.28,2.28,2.28,2.22,2.29,1.47,7.5,p,1.55,-,3.29,11.6,19.7,5.0,2.24,
Redflex Hldgs,RDF,2.48,2,2.47,2.48,202,2.48,2.47,2.50,2.40,2.70,1.50,5,,0.14,0.92,2.02,0.68,364.7,2.0,0.81,
RP Data Ltd,RPX,1.07,1,1.07,1.08,627,1.08,1.06,1.08,0.99,1.255,0.80,1.5,f,3.58,-0.16,1.40,5.37,19.9,7.5,7.54,
Rubik Financial,RFL,0.06,0.4,0.057,0.06,3000,0.06,0.06,0.062,0.055,0.12,0.05,-,,-,0.08,-,-1.38,-,-0.1,-1.64,
Senetas Corp,SEN,0.039,-0.1,0.039,0.04,8539,0.04,0.038,0.042,0.038,0.11,0.031,-,,-,0.02,-,0.21,18.6,-0.2,-4.88,
Sirius Corp Ltd,SIU,0.03,-,0.005,0.028,-,-,-,0.03,0.03,0.045,0.03,-,,-,-,-,0.1,30.0,-,-,
SMS Management,SMX,6.38,-2,6.38,6.40,2701,6.43,6.36,6.47,6.21,7.21,4.67,29,f,1.44,0.71,4.55,41.9,15.2,11.0,1.75,
Stratatel Ltd,STE,0.035,-0.5,0.036,0.04,7518,0.04,0.035,0.044,0.033,0.088,0.033,0.33,,0.76,0.01,9.43,0.25,14.0,-0.5,-12.5,
  opt sep11,STEO,0.008,-,0.001,0.01,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-,
Synergy Plus Ltd,SNR,0.039,-0.1,0.036,0.039,200,0.039,0.039,0.041,0.038,0.05,0.025,-,,-,-0.06,-,0.08,48.8,0.1,2.63,
Technology One,TNE,0.87,2,0.85,0.88,326,0.87,0.855,0.88,0.85,0.895,0.71,4.2,f,1.39,0.13,4.83,5.84,14.9,-,-,
UXC Ltd,UXC,0.53,-1,0.53,0.545,3667,0.545,0.52,0.64,0.52,1.077,0.414,3.5,,-,0.03,6.60,-1.08,-,-7.5,-12.4,
Webfirm Grp Ltd,WFM,0.155,-0.5,0.155,0.16,6492,0.16,0.155,0.165,0.15,0.165,0.029,-,,-,0.01,-,-1.42,-,-,-,
Webspy Ltd,WSY,0.018,-,0.014,0.018,-,-,-,0.018,0.017,0.032,0.008,-,,-,-,-,-0.79,-,0.4,28.57,
World Net Services,WNS,0.06,-,-,0.16,-,-,-,0.06,0.06,0.15,0.03,-,,-,-0.03,-,-0.61,-,-,-,
Zingmobile Grp cdi,ZMG,0.03,-,0.03,0.05,-,-,-,0.03,0.03,0.03,0.02,-,,-,0.02,-,-,-,-,-,
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.045,-,0.022,0.04,-,-,-,0.045,0.042,0.05,0.015,-,,-,0.01,-,-2.77,-,0.3,7.14,
Adavale Resource,ADD,0.025,-,0.025,0.027,-,-,-,0.025,0.023,0.062,0.023,-,,-,0.02,-,-0.96,-,-,-,
Ambertech Ltd,AMO,0.39,-,0.35,0.39,-,-,-,0.39,0.39,0.63,0.34,3.5,,2.66,0.61,8.97,9.3,4.2,-,-,
Argus Solutions,ASV,0.075,-,0.075,0.095,-,-,-,0.075,0.075,0.732,0.006,-,,-,-0.06,-,-5.88,-,-,-,
Cellnet Grp,CLT,0.34,-,0.33,0.35,-,-,-,0.34,0.32,0.34,0.25,-,,-,0.41,-,1.94,17.5,2.0,6.25,
Codan Ltd,CDA,1.47,0.5,1.47,1.475,130,1.48,1.46,1.50,1.35,1.585,0.855,8,f,1.10,0.09,5.44,8.8,16.7,7.0,5,
Digislide Hldgs,DGI,0.15,-,0.14,0.15,-,-,-,0.15,0.13,0.49,0.125,-,,-,0.02,-,-9,-,0.5,3.45,
Farmworks Aust,FWA,0.11,-,0.115,0.135,-,-,-,0.135,0.11,0.26,0.002,-,,-,0.09,-,-2.42,-,-3.0,-21.43,
Hostech Ltd,HTC,0.019,-0.1,0.018,0.02,24600,0.021,0.019,0.021,0.017,0.045,0.014,-,,-,-,-,-3.22,-,0.1,5.56,
iCash Payment Sys,ICP,0.39,-2,0.39,0.40,229,0.41,0.39,0.44,0.39,0.77,0.39,-,,-,0.02,-,0.65,60.0,-3.0,-7.14,
Intermoco Ltd,INT,0.008,-0.1,0.008,0.009,6600,0.008,0.008,0.009,0.008,0.022,0.007,-,,-,-,-,-0.54,-,-0.1,-11.11,
Keycorp Ltd,KYC,0.50,-,0.50,0.505,1558,0.50,0.49,0.515,0.485,0.56,0.36,3.5,f,1.17,0.39,7.00,4.08,12.3,-2.0,-3.85,
Legend Corp,LGD,0.22,-1,0.22,0.225,588,0.22,0.22,0.23,0.21,0.23,0.10,1,f,3.10,0.09,4.55,3.1,7.1,1.0,4.76,
Mikoh Corp,MIK,0.053,-,0.051,0.054,3100,0.054,0.053,0.055,0.053,0.15,0.048,-,,-,0.01,-,-1.85,-,-0.1,-1.85,
Netcomm Ltd,NTC,0.23,-,0.23,0.235,823,0.235,0.22,0.24,0.22,0.52,0.12,1,,1.58,0.11,4.35,1.58,14.6,-,-,
Pienets Ltd,PIE,0.02,-0.1,0.02,0.021,14219,0.022,0.02,0.022,0.02,0.036,0.008,-,,-,-,-,-0.29,-,-,-,
QRSciences Hldgs,QRS,0.061,-,0.056,0.059,-,-,-,0.061,0.06,0.08,0.041,-,,-,0.08,-,7.26,0.8,0.1,1.67,
  opt jun12,QRSOA,0.001,-,-,0.002,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Scantech Ltd,SCD,0.25,-,0.21,0.25,-,-,-,0.25,0.25,0.60,0.20,-,,-,0.39,-,2.51,10.0,-,-,
Structural Monitor cdi,SMN,0.01,0.2,0.008,0.01,1051,0.01,0.009,0.01,0.008,0.054,0.005,-,,-,-,-,-0.22,-,-,-,
  opt dec10,SMNO,-,-,-,-,-,-,-,0.003,0.003,0.02,0.003,-,,-,-,-,-,-,-,-,
Techniche Ltd,TCN,0.034,-,0.033,0.036,-,-,-,0.036,0.034,0.075,0.031,-,,-,0.01,-,0.23,14.8,-0.2,-5.56,
Transol Corp,TNC,0.005,-,0.005,0.006,353861,0.006,0.005,0.006,0.003,0.016,0.003,-,,-,-,-,0.2,2.5,0.2,66.67,
  opt may11,TNCOA,0.002,0.1,0.001,0.002,3000,0.002,0.002,0.002,0.001,0.006,0.001,-,,-,-,-,-,-,0.1,100,
TSV Hldgs Ltd,TSH,0.10,-,0.06,0.10,300,0.10,0.10,0.10,0.10,0.16,0.10,-,,-,0.12,-,0.26,38.5,-,-,
TTA Hldgs Ltd,TTA,0.062,-,0.065,0.079,-,-,-,0.062,0.062,0.094,0.03,0.6,p,2.82,0.09,9.68,1.69,3.7,-,-,
Wavenet Intl,WAL,0.095,-,0.095,0.115,-,-,-,0.13,0.083,0.18,0.06,-,,-,0.12,-,-1.11,-,1.2,14.46,
Xtek Ltd,XTE,0.026,-,0.024,0.026,1600,0.026,0.026,0.026,0.024,0.057,0.021,-,,-,0.03,-,0.59,4.4,0.2,8.33,
ZYL Ltd,ZYL,0.02,-,0.02,0.021,-,-,-,0.021,0.02,0.06,0.017,-,,-,-0.01,-,-1.24,-,-0.2,-9.09,
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.125,2.7,0.125,0.13,17343,0.135,0.10,0.135,0.098,0.28,0.082,-,,-,0.04,-,-5.12,-,1.5,13.64,
Dyesol Ltd,DYE,0.78,-,0.78,0.79,1162,0.78,0.75,0.80,0.75,1.41,0.75,-,,-,0.12,-,-11.03,-,-2.0,-2.5,
Heritage Gold Nz,HTM,0.02,0.2,0.019,0.021,1600,0.02,0.02,0.02,0.017,0.044,0.014,-,,-,0.01,-,-0.12,-,0.3,17.65,
Silex Systems,SLX,4.61,-21,4.61,4.70,416,4.86,4.61,4.87,4.41,7.99,4.30,-,,-,0.35,-,-12.3,-,9.0,1.99,
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,,
Alexium Int Grp,AJX,0.16,-,0.16,0.185,502,0.16,0.16,0.17,0.155,0.205,0.01,-,,-,-,-,-0.13,-,-1.0,-5.88,
Antaria Ltd,ANO,0.035,-0.5,0.035,0.045,1000,0.036,0.035,0.04,0.035,0.06,0.032,-,,-,0.04,-,1.46,2.4,-,-,
Duluxgrp Ltd,DLX,2.62,-2,2.62,2.63,8010,2.65,2.61,2.69,2.56,2.78,2.41,-,,-,-,-,-,-,2.0,0.77,
Incitec Pivot,IPL,3.41,2,3.40,3.41,175882,3.48,3.35,3.50,3.28,3.83,2.51,4.1,,-,0.27,1.20,-10.2,-,13.0,3.96,
Mesa Min Ltd,MAS,0.10,-1,0.10,0.11,1492,0.10,0.10,0.115,0.10,0.13,0.034,-,,-,-,-,-0.1,-,-1.0,-9.09,
Millepede Intl,MPD,0.003,-,0.003,0.01,-,-,-,0.003,0.003,0.02,0.002,-,,-,-,-,-0.37,-,-,-,
  opt mar12,MPDO,0.002,-,-,0.003,-,-,-,0.002,0.002,0.003,0.001,-,,-,-,-,-,-,-,-,
Novarise Renew Res,NOE,0.21,-,0.15,0.21,-,-,-,0.21,0.205,0.26,0.20,-,,-,-,-,-,-,-0.5,-2.33,
Nufarm Ltd,NUF,3.39,-11,3.39,3.40,44991,3.50,3.34,3.96,3.34,11.695,3.20,15,,-,3.07,4.42,-17.4,-,-42.0,-11.02,
Nuplex Ind,NPX,2.53,5,2.50,2.59,118,2.53,2.52,2.53,2.44,2.80,1.804,14.23,p,1.94,1.59,5.62,27.62,9.2,7.0,2.85,
Orica Ltd,ORI,24.91,-71,24.90,24.91,22271,25.84,24.81,26.77,24.81,26.77,20.725,98,p,1.04,1.31,3.93,102.3,24.3,-13.0,-0.52,
Paragon Care Ltd,PGC,0.03,0.1,0.029,0.03,6239,0.031,0.03,0.031,0.029,0.039,0.02,-,,-,-,-,-0.1,-,0.1,3.45,
  opt may12,PGCOA,0.01,-,0.011,0.013,-,-,-,0.01,0.01,0.018,0.005,-,,-,-,-,-,-,-,-,
Penrice Soda,PSH,0.36,1.5,0.35,0.375,102,0.36,0.345,0.38,0.31,1.03,0.29,-,,-,0.79,-,7.8,4.6,-0.5,-1.37,
Symex Hldgs,SYM,0.565,0.5,0.555,0.56,565,0.565,0.55,0.57,0.55,0.62,0.435,4,f,1.89,0.32,7.08,7.55,7.5,1.0,1.8,
Wattyl Ltd,WYL,1.66,-,1.66,1.665,2980,1.665,1.66,1.665,1.655,1.665,0.715,-,,-,1.26,-,6.1,27.2,0.5,0.3,
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,3.28,-,3.28,3.29,14082,3.31,3.26,3.36,3.25,3.435,2.293,15.5,f,1.52,1.16,4.73,23.6,13.9,4.0,1.23,
Boral Ltd,BLD,4.65,2,4.64,4.65,30492,4.65,4.53,4.68,4.36,6.40,4.15,13.5,f,-,3.92,2.90,-15.2,-,30.0,6.9,
Brickworks Ltd,BKW,11.39,7,11.31,11.39,113,11.68,11.33,11.68,11.06,16.80,11.03,39.5,f,2.54,9.06,3.47,100.5,11.3,31.0,2.8,
China West Hldgs,CWH,0.16,-,0.03,0.18,-,-,-,0.16,0.16,0.31,0.065,-,,-,0.02,-,-1.42,-,-,-,
Chongherr Invest,CDH,0.003,-,0.003,0.03,-,-,-,0.003,0.003,0.003,0.003,-,,-,0.04,-,-0.08,-,-,-,
Fletcher Bld,FBU,6.10,7,6.08,6.10,1479,6.10,6.04,6.10,5.90,7.04,5.61,20.63,,1.77,2.36,3.38,36.48,16.7,12.0,2.01,
James Hardie Ind cdi,JHX,5.39,11,5.38,5.39,41098,5.59,5.35,5.59,5.05,8.86,5.05,-,,-,-0.29,-,-21.4,-,8.0,1.51,
Oakajee Corp Ltd,OKJ,0.125,-,0.105,0.125,3082,0.125,0.125,0.125,0.125,0.20,0.08,-,,-,0.14,-,-0.76,-,-,-,
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,6.80,-2,6.79,6.80,29300,6.88,6.74,7.00,6.68,7.04,5.27,29.5,,0.54,1.49,4.34,15.8,43.0,13.0,1.95,
Colorpak Ltd,CKL,0.54,-,0.47,0.51,-,-,-,0.54,0.51,0.54,0.415,3.25,f,2.43,0.18,6.02,7.9,6.8,1.0,1.89,
National Can Ind,NCI,1.26,-,1.265,1.30,-,-,-,1.26,1.26,1.26,1.15,5,f,1.52,1.91,3.97,7.6,16.6,-,-,
Pro-Pac Packaging,PPG,0.33,-,0.33,0.355,-,-,-,0.355,0.33,0.385,0.15,2,f,2.05,8.25,6.06,4.11,8.0,-2.5,-7.04,
INDUSTRY: Aluminum,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc cdi,AAI,11.50,-,11.50,11.75,-,-,-,12.48,11.50,47.10,11.50,11.4,,-,-,0.99,-14.02,-,-98.0,-7.85,
Alumina Ltd,AWC,1.815,4,1.81,1.815,486762,1.82,1.755,1.82,1.70,2.06,1.45,4.23,f,0.14,1.22,2.33,0.59,307.6,12.5,7.4,
Aust Bauxite Ltd,ABZ,0.455,-1.5,0.45,0.46,386,0.46,0.455,0.47,0.44,0.56,0.25,-,,-,-,-,-0.49,-,0.5,1.11,
Bauxite Resource,BAU,0.16,-1,0.16,0.165,2083,0.175,0.16,0.175,0.155,1.345,0.13,-,,-,-,-,-7.59,-,0.5,3.23,
Cape Alumina Ltd,CBX,0.33,-,-,-,-,-,-,0.33,0.33,0.50,0.29,-,,-,-,-,-0.54,-,-,-,
Capral Ltd,CAA,0.15,0.5,0.145,0.15,1299,0.15,0.145,0.15,0.145,0.74,0.14,-,,-,0.39,-,-20.92,-,-,-,
Realm Res Ltd,RRP,0.07,-,0.075,0.10,-,-,-,0.075,0.07,0.23,0.07,-,,-,0.04,-,-5.53,-,-0.5,-6.67,
INDUSTRY: Diversified Metals & Mining,,,,,,,,,,,,,,,,,,,,,,
3D Res Ltd,DDD,0.035,-,0.035,0.036,-,-,-,0.04,0.035,0.049,0.016,-,,-,-,-,-1.9,-,-0.4,-10.26,
Abra Min Ltd,AII,0.135,-,0.125,0.135,114,0.135,0.135,0.135,0.125,0.25,0.086,-,,-,-,-,-1.98,-,-,-,
A-Cap Res,ACB,0.335,-,0.33,0.335,1741,0.34,0.33,0.345,0.32,0.60,0.28,-,,-,0.14,-,-0.91,-,-1.0,-2.9,
Acclaim Explore,AEX,0.018,0.1,0.018,0.019,18934,0.018,0.017,0.018,0.016,0.029,0.004,-,,-,-,-,-0.38,-,-,-,
  ctg,AEXCD,0.003,-,0.002,0.02,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-,
Activex Ltd,AIV,0.065,0.2,0.065,0.076,100,0.065,0.065,0.072,0.063,0.14,0.05,-,,-,-,-,-1.49,-,-0.7,-9.72,
Aditya Birla,ABY,0.99,2.5,0.955,0.99,6806,0.99,0.95,0.99,0.88,1.65,0.62,-,,-,1.51,-,19.61,5.0,11.0,12.5,
Admiralty Res,ADY,0.008,-,0.007,0.008,236347,0.009,0.008,0.01,0.007,0.025,0.005,-,,-,-,-,0.09,8.9,-,-,
Advanced Magnesium,ANM,0.049,-0.1,0.048,0.05,1283,0.049,0.048,0.054,0.048,0.07,0.03,-,,-,0.02,-,-2.64,-,-0.2,-3.92,
Altera Res Ltd,AEA,0.28,-,0.27,0.28,590,0.28,0.27,0.30,0.27,0.36,0.048,-,,-,-,-,-3,-,-,-,
  opt feb12,AEAO,0.13,-,-,0.135,-,-,-,0.15,0.13,0.16,0.06,-,,-,-,-,-,-,-2.0,-13.33,
Altura Min Ltd,AJM,0.165,1,0.16,0.17,3515,0.165,0.15,0.165,0.115,0.359,0.115,-,,-,-,-,-5.11,-,4.0,32,
