Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4325.8 at 16:34 21/5/2010  Report at 19:06 Friday 21/5/2010. Processed 19:16 Friday 21/5/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Corum Grp Ltd,COO,0.025,-,0.023,0.035,-,-,-,0.025,0.025,0.057,0.01,-,,-,-0.05,-,-5.37,-,-,-,
CPT Global Ltd,CGO,0.62,-,0.36,0.62,158,0.62,0.62,0.65,0.62,1.02,0.405,3,,0.25,0.16,4.84,0.74,83.8,-3.0,-4.62,
CSG Ltd,CSV,1.94,-3,1.90,1.99,13934,1.96,1.705,2.11,1.705,2.30,0.78,5,f,2.77,0.05,2.58,13.85,14.0,-19.0,-8.92,
Customers Ltd,CUS,2.65,-5,2.51,2.65,8240,2.66,2.54,2.77,2.54,3.154,1.977,-,,-,0.26,-,18.4,14.4,-11.0,-3.99,
Data#3 Ltd,DTL,7.89,-8,7.85,7.89,432,7.89,7.72,8.22,7.72,9.30,5.51,53,f,1.29,1.17,6.72,68.29,11.6,-36.0,-4.36,
Datamotion Asia,DMN,0.001,-,0.001,0.002,69000,0.001,0.001,0.001,0.001,0.004,0.001,-,,-,-,-,-0.15,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.10,0.14,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.06,-,-5.45,-,-,-,
DWS Advanced,DWS,1.225,-2,1.225,1.23,2902,1.23,1.12,1.30,1.12,1.85,0.705,11,f,1.23,0.20,8.98,13.52,9.1,-7.0,-5.41,
E-Com Multi Ltd,ECE,0.008,-0.2,0.008,0.009,40296,0.009,0.008,0.01,0.008,0.012,0.001,-,,-,-,-,-0.03,-,-,-,
Empired Ltd,EPD,0.075,-,0.075,0.14,8473,0.075,0.075,0.09,0.075,0.18,0.074,0.75,f,0.68,0.05,10.00,0.51,14.7,-1.5,-16.67,
Energy One Ltd,EOL,0.10,-,0.10,0.14,-,-,-,0.10,0.10,0.20,0.05,-,,-,0.16,-,-1.65,-,-,-,
E-Pay Asia Ltd,EPY,0.20,-1.5,0.15,0.20,210,0.21,0.20,0.235,0.195,0.25,0.086,-,,-,0.36,-,2.97,6.7,-5.0,-20,
eServGlobal Ltd,ESV,0.46,-2,0.43,0.46,718,0.46,0.42,0.50,0.42,0.63,0.35,-,,-,0.16,-,-26.6,-,-3.0,-6.12,
Ezenet Ltd,EZE,0.027,-,0.027,0.035,3500,0.027,0.027,0.029,0.025,0.052,0.012,-,,-,0.03,-,-0.21,-,-0.2,-6.9,
GBST Hldgs,GBT,0.90,1.5,0.80,0.88,25,0.90,0.90,0.90,0.885,1.22,0.59,1.5,,1.38,-0.56,1.67,2.07,43.5,-,-,
GoConnect Ltd,GCN,0.025,0.1,0.02,0.025,1803,0.025,0.024,0.025,0.024,0.028,0.009,-,,-,-0.01,-,-0.23,-,0.1,4.17,
Hansen Tech,HSN,0.58,-,0.55,0.58,274,0.58,0.55,0.58,0.55,0.80,0.36,5,f,1.18,0.11,8.62,5.9,9.8,-2.0,-3.33,
Ideas Intl,IDE,0.35,10,0.35,0.38,300,0.35,0.34,0.35,0.25,0.35,0.15,-,,-,0.06,-,7.8,4.5,10.0,40,
Infomedia Ltd,IFM,0.25,-,0.25,0.255,6194,0.255,0.245,0.255,0.235,0.445,0.235,3.3,,0.95,0.02,13.20,3.12,8.0,0.5,2.04,
Integrated Research,IRI,0.37,-,0.37,0.375,385,0.37,0.37,0.39,0.37,0.544,0.257,4,p,1.15,0.07,10.81,4.61,8.0,-1.0,-2.63,
Intrapower Ltd,IPX,0.11,-,0.105,0.115,-,-,-,0.11,0.10,0.17,0.097,-,,-,-0.02,-,-10.83,-,1.0,10,
IRESS Market Tech,IRE,8.17,3,8.15,8.35,7640,8.25,7.69,8.69,7.69,9.30,6.35,34,f,1.02,0.75,4.16,34.78,23.5,-66.0,-7.47,
ISS Grp Ltd,ISS,0.16,-1.5,0.16,0.165,450,0.16,0.16,0.185,0.16,0.30,0.145,-,,-,0.09,-,-6.89,-,-2.5,-13.51,
ITX Grp Ltd,ITX,0.96,-1,0.97,1.08,439,0.96,0.95,1.10,0.905,1.45,0.59,6.5,f,2.40,0.26,6.77,15.6,6.2,-7.0,-6.8,
Jumbuck Entertain,JMB,0.215,-2.5,0.215,0.24,2131,0.22,0.215,0.245,0.18,0.45,0.175,2.5,f,2.31,0.19,11.63,5.78,3.7,-2.5,-10.42,
Longreach Grp,LRG,0.03,-,0.03,0.034,3620,0.03,0.03,0.03,0.03,0.045,0.015,-,,-,0.02,-,0.3,10.0,-,-,
M2M Corp,MCL,0.001,-,0.001,0.002,20000,0.001,0.001,0.002,0.001,0.007,0.001,-,,-,-,-,-0.16,-,-0.1,-50,
MDS Financial Grp,MWS,0.026,-,0.024,0.029,-,-,-,0.026,0.026,0.028,0.012,-,,-,-,-,-0.01,-,-,-,
Melbourne IT Ltd,MLB,1.765,-2.5,1.765,1.79,3185,1.775,1.67,1.81,1.67,2.10,1.52,15,f,1.43,-0.56,8.50,21.42,8.2,-3.0,-1.67,
MGM Wireless Ltd,MWR,0.009,-,0.009,0.011,-,-,-,0.009,0.009,0.03,0.007,-,,-,-,-,-0.06,-,-,-,
  opt nov10,MWRO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
MobileActive Ltd,MBA,0.03,-0.4,0.03,0.036,1000,0.03,0.03,0.04,0.03,0.062,0.012,-,,-,-,-,0.09,33.3,-0.3,-9.09,
Monteray Grp,MRY,0.011,-,0.011,0.013,-,-,-,0.011,0.011,0.025,0.006,-,,-,0.03,-,-0.23,-,-,-,
Mooter Media Ltd,MMZ,0.012,0.1,0.011,0.012,193809,0.012,0.008,0.014,0.008,0.036,0.001,-,,-,-,-,0.22,5.5,-0.3,-20,
Oakton Ltd,OKN,2.47,7,2.47,2.50,4938,2.49,2.16,2.65,2.16,4.30,1.46,4,f,4.98,0.04,1.62,19.9,12.4,-16.0,-6.08,
Objective Corp,OCL,0.29,-,0.29,0.315,-,-,-,0.29,0.275,0.50,0.26,2.1,,1.83,0.04,7.24,3.85,7.5,1.5,5.45,
Panorama Synergy,PSY,0.17,-8,0.17,0.19,471,0.23,0.17,0.26,0.17,0.415,0.13,-,,-,-,-,-1.4,-,-13.0,-43.33,
Powerlan Ltd,PWR,0.045,-,0.038,0.045,136,0.045,0.045,0.045,0.038,0.098,0.025,-,,-,-0.26,-,-17.84,-,0.5,12.5,
Praemium Ltd,PPS,0.135,-1,0.135,0.15,1136,0.145,0.13,0.145,0.13,0.215,0.095,-,,-,0.03,-,-6.7,-,-2.0,-12.9,
Prophecy Intl ,PRO,0.40,-,0.395,0.45,-,-,-,0.46,0.39,0.70,0.36,4.25,,1.36,0.15,10.63,5.79,6.9,-6.0,-13.04,
Qmastor Ltd,QML,0.245,1,0.225,0.245,645,0.245,0.225,0.25,0.225,0.55,0.225,0.75,,2.04,0.09,3.06,1.53,16.0,-0.5,-2,
Razor Risk Tech,RZR,0.027,-,0.018,0.025,-,-,-,0.027,0.027,0.055,0.025,-,,-,0.01,-,0.58,4.7,-,-,
Reckon Ltd,RKN,1.99,-2,1.96,1.99,3182,2.00,1.90,2.04,1.90,2.09,1.07,7,f,1.41,-0.02,3.52,9.9,20.1,-1.0,-0.5,
Redflex Hldgs,RDF,1.62,-16,1.62,1.65,919,1.75,1.55,1.82,1.55,2.70,1.50,5,,1.74,0.99,3.09,8.71,18.6,-26.0,-13.83,
RP Data Ltd,RPX,0.93,-6,0.87,0.95,308,0.93,0.86,1.03,0.86,1.255,0.415,1.5,,2.88,-0.18,1.61,4.32,21.5,-9.0,-8.82,
Rubik Financial,RFL,0.064,-0.1,0.051,0.064,371,0.064,0.064,0.066,0.064,0.12,0.064,-,,-,0.08,-,-1.38,-,-0.5,-7.25,
Senetas Corp,SEN,0.046,-0.4,0.044,0.047,3401,0.05,0.046,0.059,0.041,0.11,0.035,-,,-,0.02,-,0.32,14.4,0.1,2.22,
Sirius Corp Ltd,SIU,0.04,-,-,0.039,-,-,-,0.04,0.04,0.047,0.029,-,,-,-,-,0.1,40.0,-,-,
SMS Management,SMX,5.70,-9,5.66,6.00,6812,5.81,5.35,6.35,5.35,7.21,2.85,27.5,f,1.40,0.69,4.82,38.4,14.8,-77.0,-11.9,
Stratatel Ltd,STE,0.048,-,0.047,0.049,-,-,-,0.048,0.048,0.093,0.048,0.38,,0.66,0.01,7.92,0.25,19.2,-,-,
  opt sep11,STEO,0.008,-,0.003,0.015,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-,
Synergy Plus Ltd,SNR,0.034,-0.1,0.034,0.035,2000,0.034,0.034,0.038,0.034,0.059,0.029,-,,-,-0.05,-,0.35,9.7,-0.1,-2.86,
Technology One,TNE,0.785,-2.5,0.775,0.82,2854,0.81,0.765,0.83,0.765,0.96,0.70,3.75,f,1.40,0.13,4.78,5.24,15.0,-5.5,-6.55,
UXC Ltd,UXC,0.55,2,0.545,0.55,16838,0.55,0.495,0.55,0.48,1.077,0.364,3.5,,2.06,0.02,6.36,7.22,7.6,7.0,14.58,
Webfirm Grp Ltd,WFM,0.059,-0.8,0.059,0.067,8236,0.064,0.055,0.071,0.055,0.115,0.029,-,,-,-,-,-2.5,-,-1.3,-18.06,
Webspy Ltd,WSY,0.024,-,0.014,0.022,-,-,-,0.024,0.018,0.032,0.007,-,,-,-,-,-0.79,-,0.1,4.35,
World Net Services,WNS,0.03,-,0.002,0.06,-,-,-,0.03,0.03,0.15,0.03,-,,-,-0.03,-,-0.61,-,-,-,
Zingmobile Grp cdi,ZMG,0.025,-,-,0.02,-,-,-,0.025,0.025,0.03,0.006,-,,-,0.01,-,-1.02,-,-,-,
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.045,-,0.03,0.04,-,-,-,0.048,0.035,0.06,0.015,-,,-,0.01,-,-2.77,-,1.5,50,
Adavale Resource,ADD,0.033,-,0.033,0.037,263,0.033,0.033,0.038,0.031,0.065,0.019,-,,-,0.02,-,-0.96,-,0.2,6.45,
Ambertech Ltd,AMO,0.44,-6,0.39,0.485,412,0.44,0.385,0.58,0.385,0.63,0.385,5.5,f,1.69,0.61,12.50,9.3,4.7,-14.0,-24.14,
Argus Solutions,ASV,0.09,-,0.09,0.10,9,0.09,0.09,0.09,0.089,0.878,0.006,-,,-,-,-,-0.44,-,-,-,
Cellnet Grp,CLT,0.305,-,0.305,0.31,323,0.305,0.305,0.305,0.30,0.33,0.25,-,,-,0.40,-,-6.16,-,0.5,1.67,
Codan Ltd,CDA,1.26,-10,1.245,1.295,2614,1.295,1.245,1.45,1.235,1.585,0.60,7,f,1.64,0.12,5.56,11.5,11.0,-15.5,-10.95,
Digislide Hldgs,DGI,0.22,-,0.18,0.20,-,-,-,0.22,0.22,0.80,0.18,-,,-,0.02,-,-9,-,-,-,
Hostech Ltd,HTC,0.018,0.2,0.016,0.018,4356,0.018,0.016,0.022,0.016,0.05,0.016,-,,-,-,-,-3.22,-,-0.4,-18.18,
iCash Payment Sys,ICP,0.048,-0.2,0.048,0.05,15773,0.048,0.044,0.05,0.044,0.077,0.031,-,,-,0.02,-,0.65,7.4,-0.2,-4,
Intermoco Ltd,INT,0.009,-,0.009,0.01,11384,0.009,0.008,0.01,0.008,0.024,0.008,-,,-,-,-,-0.54,-,-0.2,-18.18,
Keycorp Ltd,KYC,0.44,-0.5,0.44,0.49,885,0.44,0.44,0.50,0.44,0.56,0.27,3,f,1.36,0.39,6.82,4.08,10.8,-4.0,-8.33,
Legend Corp,LGD,0.165,-0.5,0.17,0.18,445,0.17,0.165,0.175,0.165,0.20,0.076,-,,-,0.08,-,2.34,7.1,-0.5,-2.94,
Mikoh Corp,MIK,0.07,-0.7,0.063,0.077,3254,0.073,0.07,0.077,0.07,0.15,0.04,-,,-,0.01,-,-1.85,-,-0.5,-6.67,
Netcomm Ltd,NTC,0.16,1.5,0.155,0.165,3259,0.16,0.145,0.205,0.145,0.52,0.12,1,,3.65,0.10,6.25,3.65,4.4,-5.0,-23.81,
Pienets Ltd,PIE,0.025,0.1,0.024,0.025,58744,0.025,0.022,0.027,0.022,0.036,0.007,-,,-,-,-,-0.29,-,-0.2,-7.41,
QRSciences Hldgs,QRS,0.05,-0.3,0.043,0.05,10,0.05,0.05,0.053,0.045,0.08,0.021,-,,-,0.08,-,7.26,0.7,0.4,8.7,
  opt jun12,QRSOA,0.001,-,0.002,-,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Scantech Ltd,SCD,0.33,-,0.32,0.33,77,0.33,0.33,0.33,0.33,0.60,0.30,-,,-,0.32,-,3.56,9.3,-,-,
Techniche Ltd,TCN,0.034,-0.4,0.034,0.039,20054,0.036,0.034,0.042,0.034,0.083,0.034,-,,-,0.02,-,0.64,5.3,-0.8,-19.05,
Telezon Ltd,TLZ,0.08,-0.5,0.06,0.15,500,0.08,0.08,0.085,0.08,0.20,0.07,-,,-,0.02,-,-1.25,-,-0.5,-5.88,
Transol Corp,TNC,0.004,-0.1,0.004,0.005,69062,0.004,0.004,0.005,0.004,0.016,0.003,-,,-,-,-,0.2,2.0,-0.1,-20,
  opt may11,TNCOA,0.001,-,0.001,0.003,-,-,-,0.002,0.001,0.019,0.001,-,,-,-,-,-,-,-0.1,-50,
TSV Hldgs Ltd,TSH,0.125,-,0.12,0.14,470,0.125,0.125,0.13,0.125,0.17,0.086,-,,-,0.12,-,0.26,48.1,-0.5,-3.85,
TTA Hldgs Ltd,TTA,0.072,-,0.065,0.069,-,-,-,0.072,0.065,0.094,0.03,-,,-,0.09,-,3.08,2.3,0.7,10.77,
Wavenet Intl,WAL,0.075,-,0.065,0.085,-,-,-,0.08,0.071,0.18,0.06,-,,-,0.14,-,0.57,13.2,0.4,5.63,
Xtek Ltd,XTE,0.029,-0.4,0.03,0.034,1300,0.029,0.029,0.033,0.029,0.058,0.019,-,,-,0.03,-,0.59,4.9,-,-,
ZYL Ltd,ZYL,0.021,-0.1,0.021,0.022,640,0.021,0.021,0.022,0.021,0.06,0.016,-,,-,-0.01,-,-1.24,-,-,-,
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.091,0.1,0.091,0.093,1367,0.091,0.082,0.105,0.082,0.305,0.082,-,,-,0.04,-,-5.12,-,-1.9,-17.27,
Silex Systems,SLX,5.45,27,5.14,5.45,2018,5.45,4.51,5.89,4.51,8.03,4.51,-,,-,0.43,-,-9.7,-,-49.0,-8.25,
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,,
Alexium Int Grp,AJX,0.14,1,0.125,0.14,13900,0.14,0.12,0.15,0.12,0.205,0.01,-,,-,-,-,-0.13,-,-1.0,-6.67,
Antaria Ltd,ANO,0.045,-,0.038,0.043,-,-,-,0.045,0.042,0.065,0.029,-,,-,0.04,-,1.46,3.1,0.5,12.5,
Incitec Pivot,IPL,2.85,-4,2.84,2.86,116514,2.86,2.75,3.08,2.75,3.83,2.14,4.1,,-,0.27,1.44,-10.2,-,-28.0,-8.95,
Millepede Intl,MPD,0.005,-,0.004,-,-,-,-,0.005,0.005,0.02,0.005,-,,-,-,-,-0.37,-,-0.1,-16.67,
  opt mar12,MPDO,0.002,-,-,0.003,-,-,-,0.002,0.002,0.003,0.001,-,,-,-,-,-,-,-,-,
Nufarm Ltd,NUF,5.87,-8,5.87,5.88,26187,5.94,5.73,6.59,5.73,12.384,5.73,15,,-,3.07,2.56,-17.4,-,-76.0,-11.46,
Nuplex Ind,NPX,2.54,6,2.43,2.54,906,2.54,2.40,2.65,2.40,2.80,1.067,10.22,p,3.05,1.58,4.02,31.15,8.2,-11.0,-4.15,
Orica Ltd,ORI,25.26,-25,25.01,25.31,25335,25.34,24.50,26.94,24.50,27.75,18.98,98,p,1.04,1.31,3.88,102.3,24.7,-157.0,-5.85,
Paragon Care Ltd,PGC,0.03,-0.5,0.03,0.034,5000,0.03,0.03,0.035,0.026,0.039,0.019,-,,-,-,-,-0.1,-,-,-,
  opt may12,PGCOA,0.008,-,0.008,0.01,-,-,-,0.008,0.008,0.018,0.006,-,,-,-,-,-,-,-,-,
Penrice Soda,PSH,0.40,-3,0.40,0.42,3961,0.43,0.395,0.47,0.395,1.048,0.395,-,,-,0.80,-,24.66,1.6,-7.0,-14.89,
Stellar Res,SRZ,0.062,-0.8,0.062,0.081,1812,0.064,0.062,0.081,0.062,0.13,0.036,-,,-,-,-,-0.87,-,-1.2,-16.22,
Symex Hldgs,SYM,0.50,-1,0.475,0.50,2000,0.50,0.50,0.51,0.50,0.56,0.40,3,f,2.25,0.29,6.00,6.75,7.4,-,-,
Wattyl Ltd,WYL,0.74,-2,0.74,0.76,1863,0.75,0.74,0.79,0.74,1.23,0.42,-,,-,1.23,-,7.9,9.4,-4.5,-5.73,
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,2.62,-1,2.62,2.66,30829,2.65,2.51,2.82,2.51,3.01,2.03,13.5,f,1.51,1.21,5.15,20.4,12.8,-18.0,-6.43,
Boral Ltd,BLD,5.36,-17,5.31,5.48,80145,5.44,5.23,5.83,5.23,6.40,3.77,12.5,f,1.82,4.23,2.33,22.7,23.6,-47.0,-8.06,
Brickworks Ltd,BKW,11.60,-30,11.56,11.61,954,11.80,11.35,12.60,11.35,16.80,10.70,39.5,f,2.54,9.06,3.41,100.5,11.5,-113.0,-8.88,
China West Hldgs,CWH,0.16,-0.5,0.04,0.165,45,0.16,0.16,0.18,0.16,0.31,0.065,-,,-,0.02,-,-1.42,-,-2.0,-11.11,
Chongherr Invest,CDH,0.003,-,0.003,0.01,-,-,-,0.003,0.003,0.003,0.002,-,,-,0.04,-,-0.08,-,-,-,
Fletcher Bld,FBU,6.41,-9,6.40,6.55,13547,6.45,6.35,6.61,6.35,7.04,4.93,20.63,,-,2.36,3.22,-14.88,-,-12.0,-1.84,
Globe Sec,GTI,0.10,-,0.095,0.11,-,-,-,0.10,0.10,0.11,0.03,-,,-,0.09,-,-7.06,-,-1.0,-9.09,
James Hardie Ind cdi,JHX,7.45,-9,7.16,7.45,29154,7.45,7.06,7.83,7.06,8.86,3.73,-,,-,-0.40,-,18.89,39.4,-29.0,-3.75,
Oakajee Corp Ltd,OKJ,0.105,-,0.105,0.15,-,-,-,0.105,0.105,0.20,0.06,-,,-,0.14,-,-0.76,-,-,-,
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,6.02,-23,5.99,6.03,102064,6.12,5.99,6.63,5.99,6.76,4.276,29.5,,0.71,2.25,4.90,20.9,28.8,-67.0,-10.01,
Colorpak Ltd,CKL,0.455,-0.5,0.46,0.48,100,0.46,0.455,0.49,0.455,0.53,0.385,3.25,f,2.30,0.16,7.14,7.46,6.1,-2.5,-5.21,
National Can Ind,NCI,1.16,-,1.17,1.23,-,-,-,1.17,1.16,1.25,0.85,4,f,1.47,-,3.45,5.9,19.7,-1.0,-0.85,
Novarise Renew Res,NOE,0.24,-,0.21,0.24,800,0.24,0.20,0.25,0.20,0.26,0.20,-,,-,-,-,-,-,-0.5,-2.04,
Pro-Pac Packaging,PPG,0.31,-1.5,0.31,0.34,813,0.325,0.31,0.325,0.31,0.385,0.125,1.5,f,2.43,0.11,4.84,3.65,8.5,-1.0,-3.13,
TMA Grp Comp,TMA,0.245,-,0.24,0.28,-,-,-,0.245,0.22,0.40,0.07,-,,-,0.01,-,0.2,122.5,2.5,11.36,
INDUSTRY: Metals & Mining - Aluminium,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc cdi,AAI,15.00,-,14.50,17.50,1,15.00,14.50,15.00,14.50,47.10,14.50,11.61,,-,-,0.77,-137.14,-,8.0,0.54,
Alumina Ltd,AWC,1.61,2,1.605,1.615,232581,1.63,1.51,1.665,1.51,2.06,1.235,2,f,-,1.21,1.24,-1.2,-,-9.5,-5.57,
Bauxite Resource,BAU,0.34,-3,0.35,0.37,3332,0.37,0.34,0.39,0.34,1.345,0.31,-,,-,-,-,-7.59,-,-4.5,-11.69,
Cape Alumina Ltd,CBX,0.47,-,0.40,0.47,-,-,-,0.47,0.47,0.55,0.38,-,,-,-,-,-0.54,-,-,-,
Capral Ltd,CAA,0.165,-1.5,0.165,0.18,7524,0.165,0.155,0.18,0.155,1.305,0.155,-,,-,0.38,-,-27.5,-,-1.5,-8.33,
Mesa Min Ltd,MAS,0.09,-0.5,0.09,0.095,13673,0.095,0.088,0.105,0.088,0.13,0.024,-,,-,-,-,-0.1,-,-1.5,-14.29,
Morning Star,MSH,0.11,-,0.105,0.12,-,-,-,0.12,0.11,0.23,0.082,-,,-,0.04,-,-5.53,-,-1.0,-8.33,
INDUSTRY: Metals & Mining - Diversified Metals & Mining,,,,,,,,,,,,,,,,,,,,,,
Abra Min Ltd,AII,0.13,1,0.12,0.13,400,0.13,0.13,0.13,0.11,0.25,0.11,-,,-,-,-,-1.94,-,2.0,18.18,
A-Cap Res,ACB,0.30,-4,0.30,0.34,2308,0.335,0.30,0.35,0.30,0.60,0.30,-,,-,0.14,-,-0.91,-,-5.0,-14.29,
Acclaim Explore,AEX,0.013,-0.2,0.013,0.014,115905,0.014,0.01,0.017,0.01,0.029,0.004,-,,-,-,-,-0.38,-,-0.4,-23.53,
  ctg,AEXCD,0.003,-,0.001,0.02,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-,
Activex Ltd,AIV,0.08,-0.5,0.07,0.08,1197,0.086,0.08,0.095,0.08,0.14,0.05,-,,-,-,-,-1.49,-,-2.0,-20,
  opt jul10,AIVO,0.01,-,0.006,0.02,-,-,-,0.01,0.01,0.06,0.001,-,,-,-,-,-,-,-,-,
Aditya Birla,ABY,0.735,-3.5,0.73,0.735,32977,0.735,0.665,0.94,0.665,1.65,0.50,-,,-,1.51,-,19.61,3.7,-21.5,-22.63,
Admiralty Res,ADY,0.009,-,0.009,0.01,153683,0.01,0.009,0.011,0.009,0.032,0.009,-,,-,-,-,0.09,10.0,-0.1,-10,
Advanced Magnesium,ANM,0.049,-0.1,0.05,0.054,371,0.055,0.049,0.057,0.049,0.124,0.019,-,,-,0.02,-,-2.64,-,-0.6,-10.91,
Altera Res Ltd,AEA,0.23,-0.5,0.17,0.23,420,0.235,0.23,0.27,0.23,0.36,0.037,-,,-,-,-,-3,-,-4.0,-14.81,
  opt jan12,AEAO,0.095,-,0.07,0.16,-,-,-,0.095,0.095,0.12,0.06,-,,-,-,-,-,-,-,-,
Altura Min Ltd,AJM,0.16,-0.5,0.15,0.16,4528,0.16,0.155,0.22,0.155,0.37,0.067,-,,-,-,-,-5.11,-,-5.0,-23.81,
  opt may10,AJMO,0.007,-,-,0.001,-,-,-,0.007,0.007,0.08,0.005,-,,-,-,-,-,-,-,-,
Ammtec Ltd,AEC,3.20,-5,3.20,3.23,2265,3.21,3.17,3.27,2.51,3.27,1.83,16.5,f,1.18,1.05,5.16,19.39,16.5,50.0,18.52,
Ampella Min,AMX,1.40,-15.5,1.385,1.40,18069,1.47,1.28,1.79,1.28,1.94,0.275,-,,-,-,-,-7,-,-40.5,-22.44,
  opt jul10,AMXO,1.42,-,1.19,1.33,-,-,-,1.60,1.39,1.755,0.13,-,,-,-,-,-,-,-22.5,-13.68,
Anchor Res,AHR,0.17,-,0.15,0.17,2,0.17,0.17,0.195,0.17,0.28,0.041,-,,-,-,-,-2.05,-,-,-,
Aneka Tambang cdi,ATM,1.20,-10,1.20,1.25,40,1.20,1.20,1.30,1.20,1.30,0.97,2.94,,0.24,0.10,2.45,0.7,171.4,-10.0,-7.69,
Anvil Min cdi,AVM,3.28,-2,3.16,3.30,557,3.28,3.06,3.69,3.06,4.56,1.38,-,,-,-,-,-23.97,-,-67.0,-16.96,
Apollo Min Ltd,AON,0.13,-1.5,0.115,0.15,290,0.13,0.105,0.155,0.105,0.40,0.105,-,,-,-,-,-6.59,-,-2.5,-16.13,
  opt nov11,AONO,0.02,-,0.006,-,-,-,-,0.02,0.02,0.025,0.012,-,,-,-,-,-,-,-,-,
Arafura Resource,ARU,0.415,-1,0.41,0.42,7238,0.42,0.39,0.485,0.39,1.285,0.39,-,,-,-,-,-5.1,-,-7.5,-15.31,
Aragon Res,AAG,0.19,-0.5,0.18,0.19,1460,0.19,0.17,0.24,0.17,0.27,0.072,-,,-,-,-,-3.87,-,-5.0,-20.83,
  opt sep10,AAGO,0.022,-,0.022,0.03,40,0.022,0.022,0.022,0.022,0.05,0.003,-,,-,-,-,-,-,-1.8,-45,
Archer Explore,AXE,0.11,-0.5,0.11,0.135,100,0.115,0.11,0.12,0.11,0.21,0.056,-,,-,-,-,-1.93,-,-2.0,-15.38,
Argent Min,ARD,0.16,-,0.125,0.15,25,0.16,0.16,0.165,0.15,0.23,0.10,-,,-,-,-,-3.42,-,-4.0,-20,
  opt jun11,ARDO,0.032,-0.5,0.031,0.04,1000,0.032,0.032,0.04,0.032,0.06,0.015,-,,-,-,-,-,-,-0.8,-20,
Argo Explore,AXT,0.041,-0.1,0.04,0.042,4878,0.041,0.037,0.048,0.037,0.115,0.03,-,,-,-,-,0.76,5.4,-0.7,-14.58,
Argosy Min cdi,AGY,0.04,-,0.027,0.039,-,-,-,0.04,0.04,0.13,0.033,-,,-,-,-,-0.53,-,-,-,
Astron Ltd,ATR,1.79,-1,1.71,1.79,8,1.80,1.785,1.80,1.785,2.70,1.61,-,,-,2.90,-,-11.79,-,-1.0,-0.56,
Augur Res Ltd,AUK,0.18,-,0.15,0.195,30,0.18,0.18,0.18,0.15,0.25,0.016,-,,-,-,-,-0.82,-,0.5,2.86,
  opt jun10,AUKO,0.03,-,0.005,0.03,-,-,-,0.03,0.03,0.045,0.009,-,,-,-,-,-,-,-,-,
Ausdrill Ltd,ASL,1.62,-4.5,1.62,1.645,20465,1.63,1.455,1.86,1.455,2.34,0.855,11,f,1.87,1.60,6.79,20.62,7.9,-29.0,-15.18,
Ausmon Resources,AOA,0.20,-2,0.205,0.22,300,0.215,0.20,0.225,0.20,0.34,0.18,-,,-,-,-,0.86,23.3,-2.5,-11.11,
Ausquest Ltd,AQD,0.15,-1.5,0.145,0.15,3724,0.15,0.145,0.19,0.145,0.20,0.105,-,,-,-,-,-2.98,-,-3.0,-16.67,
Aussie Q Res,AQR,0.31,-4.5,0.31,0.325,8199,0.335,0.30,0.43,0.30,0.79,0.038,-,,-,-,-,-0.74,-,-11.5,-27.06,
Aust Bauxite Ltd,ABZ,0.35,-,0.27,0.34,-,-,-,0.355,0.31,0.49,0.25,-,,-,-,-,-,-,1.5,4.48,
Aust Min Min,AKA,0.15,-2.5,0.15,0.175,247,0.17,0.15,0.185,0.15,0.235,0.15,-,,-,-,-,-,-,-3.5,-18.92,
  opt oct11,AKAO,0.04,-,0.014,0.04,-,-,-,0.04,0.04,0.04,0.02,-,,-,-,-,-,-,-,-,
