Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4462.1 at 16:37 20/8/2010  Report at 19:06 Friday 20/8/2010. Processed 08:35 Saturday 21/8/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Clarius Grp Ltd,CND,0.645,-,0.645,0.66,652,0.645,0.64,0.645,0.625,1.18,0.55,-,,-,0.39,-,3,21.5,1.0,1.57,
Clean Teq Hldgs,CLQ,0.24,-1.5,0.24,0.26,254,0.24,0.235,0.27,0.235,0.375,0.22,-,,-,0.05,-,1.79,13.4,-1.5,-5.88,
CO2 Grp Ltd,COZ,0.155,-0.5,0.14,0.16,365,0.155,0.15,0.16,0.14,0.43,0.105,-,,-,0.07,-,-0.26,-,1.5,10.71,
  opt nov11,COZO,0.03,-,0.013,0.045,-,-,-,0.03,0.03,0.29,0.011,-,,-,-,-,-,-,-,-,
Coffey Intl,COF,1.03,-2,1.03,1.05,2198,1.05,1.03,1.105,1.03,2.34,0.855,11,f,1.08,-0.23,10.68,11.9,8.7,-2.0,-1.9,
Collection House,CLH,0.80,-,0.79,0.815,100,0.80,0.80,0.81,0.80,0.935,0.485,5.8,f,1.71,0.90,7.25,9.93,8.1,-,-,
Connxion Ventures,CXN,0.035,-0.1,0.033,0.04,9000,0.035,0.035,0.04,0.035,0.061,0.028,-,,-,-0.01,-,-2.2,-,-0.4,-10.26,
Corporate Express,CXP,4.75,-,-,-,-,-,-,4.75,4.75,5.026,3.304,22.5,f,1.51,-,4.74,34,14.0,-,-,
Credit Corp Grp,CCP,3.02,1,3.05,3.10,430,3.04,3.01,3.04,2.86,3.39,1.66,8,f,3.81,1.97,2.65,30.5,9.9,16.0,5.59,
Decmil Grp Ltd,DCG,1.74,-4,1.735,1.75,650,1.76,1.71,1.78,1.63,1.94,1.005,-,,-,0.28,-,15.56,11.2,9.0,5.45,
Dolomatrix Intl,DMX,0.28,2.5,0.25,0.28,50,0.28,0.265,0.28,0.25,0.35,0.22,-,,-,0.14,-,-0.2,-,3.0,12,
Downer EDI Ltd,DOW,4.25,-16,4.25,4.27,42374,4.38,4.21,4.78,4.21,9.44,3.33,29.1,,1.87,2.15,6.85,54.4,7.8,-24.0,-5.35,
Ecsi Ltd,ECS,0.02,-,-,-,-,-,-,0.02,0.02,0.028,0.016,-,,-,-,-,-0.06,-,-,-,
Emerson Stewart Grp,ESW,0.06,-2.5,0.051,0.082,250,0.061,0.06,0.09,0.06,0.16,0.06,0.4,f,-,0.09,6.67,-0.64,-,-3.0,-33.33,
ENV Clean Tech,ESI,0.03,0.1,0.029,0.03,24890,0.03,0.028,0.031,0.028,0.082,0.021,-,,-,-,-,-0.06,-,0.1,3.45,
  opt jan14,ESIO,0.018,-,0.018,0.02,370,0.018,0.018,0.019,0.018,0.062,0.012,-,,-,-,-,-,-,-,-,
EVZ Ltd,EVZ,0.08,-,0.08,0.081,254,0.08,0.08,0.082,0.08,0.19,0.063,0.5,f,2.84,0.05,6.25,1.42,5.6,-,-,
Green Invest Ltd,GNV,0.055,-,0.05,0.055,-,-,-,0.055,0.055,0.113,0.04,-,,-,-0.02,-,-5.07,-,-,-,
Greencap Ltd,GCG,0.08,-,0.08,0.083,1899,0.081,0.08,0.081,0.071,0.185,0.066,0.75,,2.21,-,9.38,1.66,4.8,-0.3,-3.61,
Hamilton James Bruce,HJB,0.02,-,0.022,0.04,-,-,-,0.02,0.02,0.04,0.02,-,,-,-0.02,-,3.1,0.6,-,-,
Hitech Grp Aust,HIT,0.015,-,0.005,0.065,-,-,-,0.015,0.015,0.028,0.015,-,,-,0.06,-,-0.07,-,-,-,
Humanis Grp Ltd,HUM,0.012,-,0.012,0.02,-,-,-,0.012,0.012,0.039,0.01,-,,-,-,-,-3.11,-,-0.4,-25,
  opt aug11,HUMO,0.001,-,-,0.005,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Hydromet Corp Ltd,HMC,0.032,-,0.032,0.035,-,-,-,0.033,0.032,0.06,0.025,-,,-,0.04,-,0.06,53.3,-0.1,-3.03,
Inventis Ltd,IVT,0.04,-,0.04,-,148,0.04,0.04,0.04,0.04,0.099,0.039,-,,-,0.01,-,-1.55,-,-,-,
ITS Capital Ltd,ITS,0.20,-,0.20,0.25,-,-,-,0.20,0.20,0.30,0.20,-,,-,0.20,-,-4.54,-,-,-,
MAC Services (The),MSL,2.80,5,2.73,2.80,2564,2.80,2.75,2.81,2.66,2.85,1.57,9.25,f,1.80,0.91,3.30,16.67,16.8,5.0,1.82,
McMillan Shakespeare,MMS,6.10,-20,6.05,6.12,992,6.19,6.03,6.45,5.61,6.45,2.75,24,f,2.77,0.75,3.93,66.5,9.2,41.0,7.21,
Mineral Res,MIN,8.70,-13,8.70,8.87,4634,8.84,8.64,8.99,8.36,8.99,4.93,20,f,1.92,2.39,2.30,38.3,22.7,20.0,2.35,
Norfolk Grp,NFK,0.98,0.5,0.98,0.985,2132,0.99,0.98,0.99,0.96,1.066,0.547,-,,-,0.15,-,12.95,7.6,1.0,1.03,
Pac Environment,PEH,0.11,-,0.07,0.10,-,-,-,0.11,0.11,0.25,0.10,-,,-,0.04,-,-11.51,-,-,-,
Phoslock Water,PHK,0.064,-0.4,0.068,0.072,225,0.064,0.064,0.075,0.064,0.14,0.064,-,,-,0.02,-,-1.11,-,-1.1,-14.67,
PMP Ltd,PMP,0.625,-0.5,0.62,0.63,456,0.64,0.625,0.675,0.585,0.835,0.50,1,f,-,0.73,1.60,-0.6,-,4.5,7.76,
Programmed Maint,PRG,2.08,-2,2.08,2.10,215,2.10,2.06,2.11,2.00,4.762,1.90,9,f,2.73,1.00,4.33,24.6,8.5,4.0,1.96,
Reclaim Ind,RCM,0.04,-,0.04,0.10,-,-,-,0.04,0.04,0.075,0.02,-,,-,0.02,-,-1.61,-,-,-,
Ross Human Direction,RHD,0.63,1,0.62,0.63,1584,0.63,0.62,0.63,0.615,0.63,0.30,3.5,f,2.37,0.29,5.56,8.3,7.6,1.0,1.61,
Rubicor Grp,RUB,0.04,-,0.04,0.044,-,-,-,0.04,0.038,0.065,0.035,-,,-,-0.61,-,-25.7,-,-0.4,-9.09,
Runge Ltd,RUL,0.53,-,0.52,0.53,-,-,-,0.53,0.50,1.10,0.385,3.5,f,1.03,0.09,6.60,3.6,14.7,3.0,6,
SAI Global Ltd,SAI,4.07,-1,4.03,4.10,2597,4.10,4.05,4.22,3.80,4.477,3.173,12.8,f,1.68,-,3.14,21.5,18.9,22.0,5.71,
Salmat Ltd,SLM,3.80,10,3.70,3.80,104,3.86,3.79,3.90,3.70,4.58,3.55,22,f,1.11,-0.71,5.79,24.51,15.5,-9.0,-2.31,
Seek Ltd,SEK,7.60,-5,7.56,7.75,9629,7.69,7.50,7.86,7.20,8.57,4.61,9.9,f,1.86,0.55,1.30,18.4,41.3,37.0,5.12,
Skilled Grp Ltd,SKE,1.21,3,1.18,1.24,8600,1.25,1.145,1.25,1.145,2.56,1.04,1.5,,5.56,-0.49,1.24,8.34,14.5,-3.5,-2.81,
Spotless Grp Ltd,SPT,2.05,-5,2.04,2.10,13603,2.09,2.03,2.10,2.01,3.23,2.00,11,p,1.95,-,5.37,21.5,9.5,-4.0,-1.91,
Staging Connections,STG,0.02,-0.1,0.02,0.028,3602,0.021,0.02,0.021,0.02,0.053,0.02,-,,-,-0.06,-,-1.3,-,-0.1,-4.76,
Sterihealth Ltd,STP,1.90,-5,1.85,1.95,20,1.90,1.90,2.08,1.90,2.18,1.15,7,f,3.91,-0.14,3.68,27.4,6.9,-20.0,-9.52,
Talent2 Internation,TWO,1.46,-2,1.44,1.46,720,1.47,1.45,1.49,1.425,1.66,1.15,4,f,1.09,0.04,2.74,4.36,33.5,3.5,2.46,
Tox Free Solutions,TOX,2.08,-2,2.08,2.10,2881,2.12,2.07,2.35,2.05,2.80,2.01,-,,-,0.67,-,9.25,22.5,-27.0,-11.49,
Transfield Services,TSE,3.32,-6,3.28,3.35,11993,3.33,3.26,3.43,3.13,4.80,3.00,12.25,f,-,0.29,3.69,-15.18,-,12.0,3.75,
Transpacific Indust,TPI,1.085,-4,1.065,1.09,12360,1.11,1.08,1.16,1.06,1.785,0.92,-,,-,-0.23,-,-58.1,-,2.0,1.88,
Wellcom Grp Ltd,WLL,1.90,-,1.90,2.00,-,-,-,2.00,1.89,2.43,1.70,14,f,1.20,0.49,7.37,16.79,11.3,-,-,
WHK Grp Ltd,WHG,0.96,-3,0.96,0.97,1122,0.98,0.96,1.00,0.96,1.20,0.90,3.5,f,2.77,0.12,3.65,9.71,9.9,-2.5,-2.54,
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,,
Air New Zealand,AIZ,0.925,-2.5,0.925,0.95,178,0.925,0.925,0.95,0.91,1.145,0.83,5.17,,0.75,1.12,5.59,3.9,23.7,3.0,3.35,
Asciano Grp stp,AIO,1.65,-4,1.645,1.66,120606,1.68,1.64,1.71,1.64,1.94,1.435,-,,-,0.10,-,-41.9,-,-3.5,-2.08,
Auckland Airport,AIA,1.545,-2.5,1.54,1.56,60,1.55,1.545,1.58,1.545,1.654,1.385,6.68,,0.84,1.22,4.32,5.63,27.4,-0.5,-0.32,
Aust Infra unt,AIX,1.855,-3.5,1.83,1.865,22306,1.885,1.84,1.92,1.83,2.09,1.45,10,,1.94,2.62,5.39,19.37,9.6,-,-,
Brisconnection Tr stp,BCS,1.00,-,0.975,1.00,-,-,-,1.00,1.00,1.40,1.00,-,,-,-0.54,-,15.06,6.6,-,-,
Chalmers Ltd,CHR,2.82,-,2.80,2.82,-,-,-,2.82,2.70,3.03,2.69,14,f,1.78,4.32,4.96,24.96,11.3,12.0,4.44,
ConnectEast stp,CEU,0.395,-0.5,0.395,0.40,73077,0.40,0.395,0.405,0.39,0.49,0.33,2,,-,0.47,5.06,-1.49,-,-0.5,-1.25,
CTI Logistics,CLX,0.90,-,0.91,1.10,-,-,-,0.90,0.90,1.14,0.755,6,f,1.61,0.66,6.67,9.65,9.3,-,-,
Intoll Grp stp,ITO,1.445,-0.5,1.445,1.45,60379,1.45,1.445,1.455,1.44,1.59,1.005,3,,-,1.78,2.08,-16.38,-,-0.5,-0.34,
K & S Corp,KSC,2.65,-,2.62,2.66,-,-,-,2.67,2.60,3.05,2.15,12,f,2.12,1.95,4.53,25.4,10.4,-,-,
Lindsay Aust,LAU,0.195,-,0.185,0.20,-,-,-,0.195,0.19,0.28,0.17,1.75,f,1.89,0.21,8.97,3.3,5.9,0.5,2.63,
Macq Atlas Roads stp,MQA,1.25,-3.5,1.25,1.26,6959,1.255,1.245,1.30,1.20,1.335,0.51,-,,-,-,-,-,-,1.5,1.21,
MAP Grp forus,MAP,2.94,-7,2.94,2.95,102137,3.01,2.94,3.09,2.94,3.38,2.294,19,,-,-0.30,6.46,-33.11,-,-8.0,-2.65,
Mermaid Marine,MRM,2.57,-13,2.56,2.61,6800,2.68,2.57,2.75,2.57,3.25,2.25,8,f,2.55,1.05,3.11,20.4,12.6,-9.0,-3.38,
Qantas Airways,QAN,2.60,-2,2.60,2.62,214605,2.61,2.57,2.65,2.42,3.06,2.12,-,,-,2.35,-,4.9,53.1,8.0,3.17,
Qube Logistics unt,QUB,0.875,0.5,0.865,0.85,2747,0.89,0.865,0.89,0.83,0.961,0.63,4,,1.60,0.96,4.57,6.4,13.7,4.5,5.42,
Regional Express,REX,1.035,1.5,1.01,1.035,518,1.04,1.01,1.06,1.01,1.42,0.95,-,,-,1.13,-,19.35,5.3,-1.5,-1.43,
Richfield Internat,RIS,0.12,2,0.12,0.14,800,0.12,0.12,0.12,0.10,0.13,0.052,-,,-,0.12,-,0.06,200.0,2.0,20,
Rivercity Motorway stp,RCY,0.031,-,0.03,0.031,2554,0.032,0.03,0.032,0.03,0.325,0.019,-,,-,-1.34,-,-4.41,-,-,-,
Scott Corp,SCC,0.37,1.5,0.36,0.37,964,0.37,0.37,0.37,0.355,0.395,0.20,3,f,1.90,0.39,8.11,5.7,6.5,1.5,4.23,
Skywest Airlines cdi,SXR,0.355,0.5,0.35,0.37,2000,0.355,0.35,0.355,0.32,0.40,0.215,0.4,,7.22,0.17,1.13,2.89,12.3,3.0,9.23,
Smarttrans Hldgs,SMA,0.02,0.1,0.02,0.021,44496,0.021,0.02,0.021,0.019,0.063,0.004,-,,-,-,-,-0.31,-,-0.1,-4.76,
Toll Hldgs Ltd,TOL,5.85,-10,5.82,5.86,19340,5.88,5.77,5.99,5.69,9.33,5.34,25,f,1.26,1.44,4.27,31.45,18.6,9.0,1.56,
Traffic Tech,TTI,0.034,-,0.033,0.034,-,-,-,0.034,0.031,0.07,0.025,-,,-,-0.17,-,-1.11,-,-,-,
Transurban stp,TCL,4.74,-1,4.74,4.75,35902,4.76,4.71,4.88,4.65,5.61,3.909,24,,0.19,2.77,5.06,4.6,103.0,-,-,
Virgin Blue Hldgs,VBA,0.29,-0.5,0.29,0.295,101534,0.295,0.285,0.30,0.285,0.80,0.28,-,,-,0.39,-,-2.3,-,-1.0,-3.33,
Wridgways Aust,WWA,2.58,-8,2.54,2.58,339,2.65,2.54,2.67,2.54,2.98,2.35,17,f,1.20,0.20,6.59,20.32,12.7,4.0,1.57,
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.10,-,0.05,0.10,-,-,-,0.11,0.08,0.18,0.08,-,,-,-0.08,-,3.28,3.0,-1.0,-9.09,
Adacel Tech,ADA,0.33,-1.5,0.33,0.345,24,0.33,0.33,0.345,0.32,0.84,0.30,-,,-,0.21,-,2.7,12.2,1.0,3.13,
Admerex Ltd,ADL,0.003,-,0.003,0.004,-,-,-,0.003,0.003,0.016,0.002,-,,-,-,-,-0.4,-,-,-,
Altium Ltd,ALU,0.23,-,0.175,0.255,-,-,-,0.255,0.23,0.39,0.20,-,,-,0.09,-,-6.97,-,-,-,
APA Financial,APP,0.018,-,0.013,0.019,-,-,-,0.019,0.018,0.022,0.009,-,,-,-,-,0.1,18.0,-0.1,-5.26,
ASG Grp Ltd,ASZ,1.345,-2.5,1.34,1.345,2357,1.37,1.34,1.43,1.34,1.55,0.81,6.5,f,1.45,0.06,4.83,9.43,14.3,-5.0,-3.58,
Bravura Solutions,BVA,0.095,-,0.095,0.105,-,-,-,0.10,0.09,0.273,0.085,-,,-,-0.06,-,-1.97,-,-0.5,-5,
Byte Power Grp,BPG,0.003,-,0.002,0.004,-,-,-,0.003,0.003,0.017,0.002,-,,-,-,-,-0.37,-,-,-,
Carsales Com Ltd,CRZ,5.01,-6,5.01,5.07,2159,5.14,4.99,5.19,4.82,5.86,3.56,14.9,f,1.25,0.38,2.97,18.6,26.9,5.0,1.01,
CCK Financial,CCK,0.08,-,0.052,0.10,-,-,-,0.10,0.08,0.13,0.08,-,,-,0.02,-,-0.23,-,-2.0,-20,
Comops Ltd,COM,0.06,-,0.05,0.07,-,-,-,0.06,0.06,0.185,0.05,-,,-,0.03,-,1.7,3.5,-,-,
Computershare Ltd,CPU,9.48,-8,9.47,9.51,63555,9.71,9.48,9.71,8.91,12.90,8.70,28,p,2.22,-1.61,2.95,62.24,15.2,25.0,2.71,
Corum Grp Ltd,COO,0.03,-,0.013,0.035,-,-,-,0.035,0.03,0.05,0.01,-,,-,-0.05,-,-5.37,-,-0.5,-14.29,
CPT Global Ltd,CGO,0.59,-,0.60,0.64,-,-,-,0.59,0.59,1.02,0.55,3,,0.25,0.16,5.08,0.74,79.7,-,-,
CSG Ltd,CSV,1.805,-1.5,1.795,1.82,8840,1.815,1.795,1.98,1.795,2.30,1.13,5.5,f,2.87,-,3.05,15.8,11.4,0.5,0.28,
Customers Ltd,CUS,2.65,-5,2.65,2.66,742,2.72,2.65,2.75,2.65,3.154,2.397,-,,-,0.26,-,18.4,14.4,-3.0,-1.12,
Data#3 Ltd,DTL,8.80,-,8.75,8.80,53,8.82,8.80,8.82,8.55,9.30,6.60,53,f,1.29,1.17,6.02,68.29,12.9,30.0,3.53,
Datamotion Asia,DMN,0.001,-,0.001,0.002,-,-,-,0.002,0.001,0.004,0.001,-,,-,-,-,-0.15,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.10,0.14,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.05,-,-3.41,-,-,-,
DWS Advanced,DWS,1.675,1.5,1.67,1.69,4375,1.68,1.65,1.68,1.52,1.85,1.12,11.25,f,1.24,0.23,6.72,14,12.0,18.0,12.04,
E-Com Multi Ltd,ECE,0.008,0.1,0.007,0.008,49355,0.008,0.007,0.008,0.007,0.012,0.001,-,,-,-,-,-0.03,-,0.2,33.33,
Empired Ltd,EPD,0.076,-,0.078,0.10,-,-,-,0.076,0.076,0.18,0.075,0.75,f,0.68,0.05,9.87,0.51,14.9,-,-,
Energy One Ltd,EOL,0.12,-,0.135,0.15,-,-,-,0.12,0.12,0.20,0.09,-,,-,0.16,-,-1.65,-,-,-,
E-Pay Asia Ltd,EPY,0.099,-,0.09,0.096,-,-,-,0.099,0.099,0.232,0.093,-,,-,0.36,-,2.97,3.3,0.1,1.54,
eServGlobal Ltd,ESV,0.57,-2,0.57,0.575,950,0.57,0.57,0.60,0.565,0.65,0.39,-,,-,0.16,-,-26.6,-,-3.0,-5,
Ezenet Ltd,EZE,0.023,-0.1,0.023,0.033,1000,0.023,0.023,0.024,0.023,0.052,0.019,-,,-,0.03,-,-0.21,-,-0.1,-4.17,
GBST Hldgs,GBT,0.83,3,0.85,0.89,9,0.83,0.83,0.945,0.80,1.22,0.70,-,,-,-0.56,-,2.07,40.1,-11.5,-12.17,
GoConnect Ltd,GCN,0.046,-0.4,0.043,0.049,1642,0.049,0.041,0.05,0.038,0.073,0.009,-,,-,-0.01,-,-0.23,-,-0.3,-6.12,
Hansen Tech,HSN,0.715,3.5,0.685,0.72,2099,0.715,0.69,0.715,0.63,0.80,0.45,5,f,1.18,0.11,6.99,5.9,12.1,9.5,15.32,
Ideas Intl,IDE,0.565,-,0.45,0.69,-,-,-,0.57,0.53,0.57,0.20,-,,-,0.06,-,7.8,7.2,3.5,6.6,
Infomedia Ltd,IFM,0.245,0.5,0.24,0.245,500,0.245,0.235,0.255,0.235,0.445,0.235,3.3,,0.95,0.02,13.47,3.12,7.9,-0.5,-2,
Integrated Research,IRI,0.40,-,0.375,0.39,-,-,-,0.40,0.38,0.544,0.35,2.5,p,1.30,0.06,6.25,3.24,12.3,2.0,5.26,
Intrapower Ltd,IPX,0.15,-,0.135,0.16,-,-,-,0.15,0.135,0.185,0.097,-,,-,-0.02,-,-10.83,-,1.5,11.11,
IRESS Market Tech,IRE,8.21,-7,8.15,8.34,3301,8.28,8.16,8.54,8.16,9.38,7.25,34,f,1.02,0.75,4.14,34.78,23.6,-20.0,-2.38,
ISS Grp Ltd,ISS,0.17,-,0.155,0.17,41,0.17,0.17,0.17,0.155,0.30,0.145,-,,-,0.09,-,-6.89,-,1.5,9.68,
ITX Grp Ltd,ITX,1.52,-,1.515,1.52,610,1.52,1.515,1.52,1.50,1.52,0.71,7,f,2.17,0.27,4.61,15.2,10.0,10.0,7.04,
Jumbuck Entertain,JMB,0.20,-,0.18,0.20,-,-,-,0.20,0.18,0.435,0.165,2.5,f,2.31,0.19,12.50,5.78,3.5,-,-,
Longreach Grp,LRG,0.029,-,0.029,0.03,-,-,-,0.03,0.029,0.045,0.018,-,,-,0.02,-,0.3,9.7,-0.1,-3.33,
M2M Corp,MCL,0.002,-,0.002,0.003,-,-,-,0.003,0.002,0.006,0.001,-,,-,-,-,-0.16,-,-,-,
MDS Financial Grp,MWS,0.035,-,0.035,0.039,-,-,-,0.035,0.035,0.043,0.013,-,,-,-,-,-0.01,-,-0.4,-10.26,
Melbourne IT Ltd,MLB,2.29,-1,2.29,2.30,1123,2.35,2.25,2.35,2.15,2.35,1.52,15,f,1.43,-0.56,6.55,21.42,10.7,14.0,6.51,
MGM Wireless Ltd,MWR,0.01,-0.1,0.008,0.01,3000,0.01,0.01,0.012,0.01,0.03,0.007,-,,-,-,-,-0.06,-,-0.2,-16.67,
  opt nov10,MWRO,0.001,-,-,0.005,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
MobileActive Ltd,MBA,0.025,-0.1,0.025,0.028,2000,0.025,0.025,0.029,0.025,0.062,0.012,-,,-,-,-,0.09,27.8,-0.4,-13.79,
Monteray Grp,MRY,0.013,-,0.012,0.015,-,-,-,0.013,0.011,0.025,0.008,-,,-,0.03,-,-0.23,-,0.3,30,
Mooter Media Ltd,MMZ,0.012,-,0.011,0.012,70810,0.013,0.012,0.014,0.012,0.036,0.002,-,,-,-,-,0.22,5.5,-0.1,-7.69,
Oakton Ltd,OKN,2.97,-3,2.96,3.01,2065,3.00,2.92,3.08,2.92,4.30,2.09,6.5,f,3.40,0.15,2.19,22.1,13.4,-6.0,-1.98,
Objective Corp,OCL,0.275,-,0.25,0.285,-,-,-,0.28,0.275,0.48,0.265,2.1,,1.83,0.04,7.64,3.85,7.1,-1.0,-3.51,
Panorama Synergy,PSY,0.145,-0.5,0.135,0.145,80,0.145,0.145,0.15,0.145,0.40,0.10,-,,-,-,-,-1.4,-,-0.5,-3.33,
Powerlan Ltd,PWR,0.033,-,0.032,0.052,187,0.033,0.033,0.033,0.033,0.098,0.031,-,,-,-0.26,-,-17.84,-,-,-,
Praemium Ltd,PPS,0.17,-0.5,0.17,0.175,89,0.17,0.17,0.18,0.17,0.215,0.095,-,,-,0.03,-,-6.7,-,-,-,
Prophecy Intl ,PRO,0.30,-,0.30,0.36,-,-,-,0.30,0.29,0.66,0.29,4.25,,1.36,0.15,14.17,5.79,5.2,-,-,
Qmastor Ltd,QML,0.245,-1,0.24,0.245,640,0.25,0.245,0.255,0.235,0.55,0.19,0.75,,2.04,0.09,3.06,1.53,16.0,-0.5,-2,
Razor Risk Tech,RZR,0.025,-,0.025,0.028,6700,0.026,0.025,0.027,0.024,0.045,0.02,-,,-,0.01,-,0.58,4.3,0.1,4.17,
Reckon Ltd,RKN,2.25,4,2.25,2.27,420,2.25,2.21,2.25,2.14,2.29,1.46,7.5,p,1.55,-,3.33,11.6,19.4,11.0,5.14,
Redflex Hldgs,RDF,2.56,1,2.55,2.57,136,2.57,2.55,2.60,2.32,2.70,1.50,5,,1.74,0.99,1.95,8.71,29.4,21.0,8.94,
RP Data Ltd,RPX,0.98,-,0.95,0.99,-,-,-,0.99,0.915,1.255,0.80,1.5,,2.88,-0.18,1.53,4.32,22.7,3.0,3.16,
Rubik Financial,RFL,0.06,0.1,0.06,0.065,750,0.06,0.06,0.06,0.055,0.12,0.05,-,,-,0.08,-,-1.38,-,0.5,9.09,
Senetas Corp,SEN,0.048,0.3,0.046,0.048,895,0.048,0.047,0.048,0.045,0.11,0.031,-,,-,0.02,-,0.32,15.0,0.3,6.67,
Sirius Corp Ltd,SIU,0.03,-,0.005,0.029,-,-,-,0.03,0.03,0.045,0.03,-,,-,-,-,0.1,30.0,-,-,
SMS Management,SMX,6.40,-5,6.30,6.42,1470,6.42,6.29,6.50,6.08,7.21,4.20,29,f,1.44,0.71,4.53,41.9,15.3,26.0,4.23,
Stratatel Ltd,STE,0.04,-,0.03,0.04,-,-,-,0.04,0.04,0.088,0.039,0.38,,0.66,0.01,9.50,0.25,16.0,-,-,
  opt sep11,STEO,0.008,-,0.005,0.015,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-,
Synergy Plus Ltd,SNR,0.036,0.1,0.036,0.044,32,0.036,0.036,0.036,0.035,0.05,0.025,-,,-,-0.05,-,0.35,10.3,0.1,2.86,
Technology One,TNE,0.89,2.5,0.875,0.895,324,0.89,0.865,0.895,0.84,0.96,0.71,4.2,f,1.39,0.13,4.72,5.84,15.2,5.0,5.95,
UXC Ltd,UXC,0.55,7.5,0.54,0.55,12663,0.555,0.50,0.555,0.475,1.077,0.414,3.5,,2.06,0.02,6.36,7.22,7.6,5.5,11.11,
Webfirm Grp Ltd,WFM,0.155,-0.5,0.155,0.16,7956,0.16,0.155,0.165,0.145,0.165,0.029,-,,-,-,-,-2.5,-,1.5,10.71,
Webspy Ltd,WSY,0.017,-,0.014,0.018,-,-,-,0.02,0.017,0.032,0.008,-,,-,-,-,-0.79,-,-0.3,-15,
World Net Services,WNS,0.06,-,0.031,0.16,-,-,-,0.06,0.06,0.15,0.03,-,,-,-0.03,-,-0.61,-,-,-,
Zingmobile Grp cdi,ZMG,0.025,-,0.003,0.05,-,-,-,0.025,0.022,0.03,0.015,-,,-,0.01,-,-1.02,-,0.3,13.64,
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.034,0.4,0.034,0.04,26,0.034,0.034,0.034,0.03,0.05,0.015,-,,-,0.01,-,-2.77,-,1.1,47.83,
Adavale Resource,ADD,0.024,-,0.025,0.03,108,0.024,0.024,0.027,0.024,0.065,0.023,-,,-,0.02,-,-0.96,-,0.1,4.35,
Ambertech Ltd,AMO,0.40,-,0.40,0.415,268,0.41,0.40,0.41,0.39,0.63,0.34,5.5,f,1.69,0.61,13.75,9.3,4.3,1.0,2.56,
Argus Solutions,ASV,0.075,0.5,0.07,0.085,330,0.075,0.075,0.075,0.061,0.878,0.006,-,,-,-,-,-0.44,-,1.5,25,
Cellnet Grp,CLT,0.32,-,0.30,0.34,628,0.32,0.315,0.32,0.30,0.33,0.25,-,,-,0.40,-,-6.16,-,2.0,6.67,
Codan Ltd,CDA,1.415,-2.5,1.415,1.435,547,1.44,1.41,1.49,1.405,1.585,0.835,8,f,1.10,0.09,5.65,8.8,16.1,-7.5,-5.03,
Digislide Hldgs,DGI,0.14,-,0.14,0.165,-,-,-,0.14,0.14,0.80,0.125,-,,-,0.02,-,-9,-,-2.0,-12.5,
Farmworks Aust,FWA,0.14,-2,0.14,0.16,280,0.145,0.14,0.16,0.14,0.26,0.002,-,,-,0.09,-,-2.42,-,-1.0,-6.67,
Hostech Ltd,HTC,0.02,0.2,0.018,0.02,20000,0.02,0.02,0.02,0.015,0.045,0.014,-,,-,-,-,-3.22,-,0.1,5.26,
iCash Payment Sys def,ICPDA,0.43,-,0.41,0.43,-,-,-,0.43,0.41,0.45,0.41,-,,-,0.02,-,0.65,66.2,-,-,
Intermoco Ltd,INT,0.009,-,0.009,0.01,23922,0.009,0.009,0.011,0.009,0.022,0.007,-,,-,-,-,-0.54,-,-0.1,-10,
Keycorp Ltd,KYC,0.53,3,0.50,0.53,600,0.53,0.50,0.53,0.49,0.56,0.355,3,f,1.36,0.39,5.66,4.08,13.0,3.0,6,
Legend Corp,LGD,0.21,-1,0.205,0.21,4772,0.23,0.21,0.23,0.19,0.23,0.087,1,f,3.10,0.09,4.76,3.1,6.8,2.0,10.53,
Mikoh Corp,MIK,0.065,0.2,0.061,0.065,1255,0.065,0.062,0.065,0.062,0.15,0.048,-,,-,0.01,-,-1.85,-,-,-,
Netcomm Ltd,NTC,0.255,0.5,0.255,0.26,827,0.255,0.255,0.255,0.235,0.52,0.12,1,,3.65,0.10,3.92,3.65,7.0,2.5,10.87,
