Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 5007.3 at 16:34 16/4/2010  Report at 19:06 Friday 16/4/2010. Processed 19:41 Friday 16/4/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Ludowici Ltd,LDW,2.77,2,2.76,2.77,88,2.77,2.75,2.77,2.62,3.35,1.35,12,,0.81,1.97,4.33,9.7,28.6,7.0,2.59
  5% cum pf,LDWPA,0.90,-,0.85,-,-,-,-,0.90,0.90,0.90,0.90,5,,-,-,5.56,-,-,-,-
  6% cum pf,LDWPB,0.92,-,0.85,-,-,-,-,0.92,0.92,0.95,0.90,6,,-,-,6.52,-,-,-,-
Lycopodium Ltd,LYL,4.00,2,3.97,4.00,123,4.00,3.97,4.00,3.92,4.19,1.32,25,f,1.08,0.71,6.25,27,14.8,2.0,0.5
Macmahon Hldgs,MAH,0.83,1,0.825,0.835,37041,0.845,0.815,0.85,0.785,0.885,0.276,1.5,,2.27,0.39,1.81,3.4,24.4,1.0,1.22
Marbletrend Grp,MBD,0.086,1.6,0.086,0.09,354,0.086,0.086,0.086,0.07,0.095,0.035,1.5,f,-,0.03,17.44,-6.6,-,1.1,14.67
Maxitrans Ind,MXI,0.37,-,0.365,0.37,199,0.37,0.37,0.38,0.365,0.515,0.205,1,f,0.49,0.34,2.70,0.49,75.5,-1.0,-2.63
Metal Storm Ltd,MST,0.012,-0.1,0.012,0.014,7020,0.013,0.012,0.014,0.012,0.076,0.012,-,,-,-0.02,-,-1.7,-,-0.1,-7.69
Monadelphous Grp,MND,15.60,15,15.40,15.65,1624,15.60,15.45,15.87,15.45,15.98,9.57,79,f,1.15,1.52,5.06,91.08,17.1,1.0,0.06
Multistack Intl,MSI,0.003,-,-,-,-,-,-,0.003,0.003,0.025,0.003,-,,-,0.04,-,5.29,0.1,-,-
National Hire Grp,NHR,1.56,1,1.56,1.595,18,1.56,1.56,1.58,1.40,2.14,1.25,-,,-,2.38,-,8.46,18.4,-14.0,-8.24
Nomad Bld,NOD,0.23,-,0.23,0.235,2393,0.235,0.23,0.25,0.23,1.23,0.205,2.5,,2.00,0.23,10.87,5,4.6,-1.0,-4.17
NRW Hldgs Ltd,NWH,1.58,-9.5,1.58,1.595,13063,1.68,1.575,1.815,1.575,2.16,0.625,4,f,3.27,0.52,2.53,13.1,12.1,-20.0,-11.24
Oldfields Hldgs,OLH,0.125,-4.5,0.13,0.145,1269,0.185,0.125,0.185,0.125,0.446,0.125,1,,-,0.37,8.00,-56.59,-,-5.9,-32.17
Oriental Techno,OTI,0.035,-,0.036,0.045,-,-,-,0.035,0.035,0.07,0.035,-,,-,0.14,-,-0.6,-,-,-
PTB Grp Ltd,PTB,0.22,-,0.195,0.24,-,-,-,0.22,0.22,0.28,0.092,-,,-,1.17,-,-6.85,-,-,-
Quickstep Hldgs,QHL,0.37,2,0.37,0.375,1398,0.37,0.35,0.37,0.34,0.72,0.15,-,,-,0.07,-,-6.11,-,1.0,2.78
RCR Tomlinson,RCR,1.185,0.5,1.13,1.19,1170,1.19,1.16,1.19,1.12,1.41,0.35,2.5,,4.00,0.89,2.11,10,11.9,2.0,1.72
Rectifier Technolog,RFT,0.004,0.1,0.004,0.005,61,0.004,0.004,0.004,0.003,0.006,0.003,-,,-,-,-,-0.38,-,0.1,33.33
Reece Aust Ltd,REH,25.17,-3,25.16,25.50,46,25.50,25.16,25.50,25.10,26.65,17.50,53,f,2.06,5.41,2.11,109,23.1,-13.0,-0.51
RER Grp Ltd,RGD,0.39,1,0.38,0.39,55,0.39,0.39,0.39,0.38,0.45,0.017,-,,-,0.16,-,2.51,15.5,-1.0,-2.5
  opt dec10,RGDO,0.185,-,0.185,0.195,-,-,-,0.195,0.185,0.25,0.004,-,,-,-,-,-,-,-1.0,-5.13
RTL Corp Ltd,RTL,0.038,0.1,0.038,0.039,167223,0.039,0.036,0.042,0.033,0.042,0.002,-,,-,-,-,-0.05,-,0.4,11.76
Saferoads Hldgs,SRH,0.80,-1,0.785,0.81,63,0.81,0.80,0.81,0.755,1.15,0.37,-,,-,0.46,-,11.1,7.2,-1.0,-1.23
Saunders Intl Ltd,SND,0.47,-,0.425,0.47,-,-,-,0.47,0.46,0.47,0.22,3,f,1.44,0.22,6.38,4.33,10.9,-,-
Savcor Grp Ltd,SAV,0.11,-,0.11,0.12,58,0.11,0.11,0.115,0.105,0.48,0.09,-,,-,0.15,-,-0.18,-,-1.5,-12
Sedgman Ltd,SDM,1.69,-,1.69,1.70,2684,1.70,1.67,1.71,1.625,1.81,0.86,6,f,2.15,0.38,3.55,12.9,13.1,4.0,2.42
Service Stream,SSM,0.27,0.5,0.265,0.28,5066,0.275,0.27,0.28,0.255,0.56,0.228,3.5,,-,0.08,12.96,-1.37,-,-,-
Shearer (John),SHR,3.00,-,2.44,-,-,-,-,3.00,3.00,3.02,2.20,15,f,0.87,3.41,5.00,13.06,23.0,-,-
Silver Chef Ltd,SIV,2.35,-,2.32,2.35,371,2.35,2.35,2.35,2.13,2.44,0.881,18,f,1.96,1.06,7.66,35.21,6.7,22.0,10.33
Skydome Hldgs Ltd,SKY,0.05,-,0.025,0.18,-,-,-,0.05,0.05,0.185,0.05,-,,-,0.18,-,-17,-,-,-
Steamships Trading,SST,18.50,-,18.50,21.50,-,-,-,18.50,18.50,18.50,12.002,60.81,,2.12,0.05,3.29,128.86,14.4,-,-
Sth Crs Elect Engnr,SXE,1.38,-,1.36,1.38,413,1.38,1.35,1.41,1.35,1.74,0.75,6.5,f,1.49,0.33,4.71,9.69,14.2,2.0,1.47
Stokes (A'asia),SKS,0.25,-,0.155,0.40,-,-,-,0.25,0.25,0.26,0.15,-,,-,0.43,-,7.12,3.5,-,-
Structural Monitor cdi,SMN,0.008,-,0.007,0.008,-,-,-,0.014,0.005,0.054,0.003,-,,-,-,-,-0.22,-,-0.6,-42.86
  opt dec10,SMNO,0.014,-,0.002,0.009,-,-,-,0.014,0.014,0.02,0.001,-,,-,-,-,-,-,-,-
Structural Systems,STS,0.58,-4,0.585,0.595,1405,0.615,0.58,0.65,0.58,1.19,0.53,-,,-,0.66,-,2.8,20.7,-4.0,-6.45
Style Ltd,SYP,0.028,-,0.026,0.028,-,-,-,0.03,0.028,0.056,0.014,-,,-,0.01,-,-4.13,-,0.1,3.7
Swick Min,SWK,0.465,0.5,0.46,0.47,17499,0.465,0.445,0.465,0.42,0.72,0.30,-,,-,0.60,-,0.7,66.4,-,-
Thomas & Coffey,THO,0.48,-,0.48,0.495,400,0.48,0.48,0.48,0.45,0.675,0.415,2.5,,0.36,0.19,5.21,0.9,53.3,3.0,6.67
Tutt Bryant Grp,TBG,0.67,-,0.67,0.745,100,0.67,0.67,0.67,0.635,0.90,0.50,3.5,f,1.31,0.84,5.22,4.6,14.6,3.5,5.51
TZ Ltd,TZL,0.77,-2,0.77,0.80,465,0.80,0.77,0.80,0.75,2.15,0.70,-,,-,-0.59,-,-66.81,-,-0.5,-0.65
UGL Ltd,UGL,14.86,3,14.86,14.92,3339,14.95,14.82,15.23,14.82,15.97,9.25,64,f,1.26,-0.43,4.31,80.9,18.4,-19.0,-1.26
VDM Grp Ltd,VMG,0.45,0.5,0.445,0.455,3095,0.455,0.44,0.455,0.405,0.714,0.155,-,,-,0.34,-,-85.01,-,3.0,7.14
Verticon Grp Ltd,VGP,0.004,-,0.004,0.005,-,-,-,0.004,0.004,0.03,0.004,-,,-,-,-,-11.4,-,-,-
Watpac Ltd,WTP,1.43,-2,1.43,1.45,1773,1.48,1.43,1.495,1.43,1.975,0.98,10.5,f,0.84,1.46,7.34,8.85,16.2,-4.5,-3.05
WDS Ltd,WDS,0.79,-0.5,0.775,0.80,2599,0.815,0.78,0.86,0.77,2.276,0.505,4.3,,0.92,0.56,5.44,3.95,20.0,-6.0,-7.06
XRF Scientific,XRF,0.16,-,0.16,0.165,100,0.16,0.16,0.175,0.16,0.23,0.095,0.75,,1.68,0.09,4.69,1.26,12.7,-0.5,-3.03
Zicom Grp Ltd,ZGL,0.195,-0.5,0.19,0.20,490,0.195,0.195,0.20,0.19,0.33,0.095,0.65,,5.35,0.20,3.33,3.48,5.6,-0.5,-2.5
INDUSTRY GROUP: Commercial Services & Supplies,,,,,,,,,,,,,,,,,,,,,
Aeris Environmental,AEI,0.085,-,0.08,0.085,-,-,-,0.085,0.085,0.185,0.06,-,,-,-,-,-2.05,-,-,-
Ambition Grp Ltd,AMB,0.39,-,0.38,0.40,-,-,-,0.39,0.38,0.41,0.13,-,,-,0.14,-,-13.07,-,1.5,4
Anaeco Ltd,ANQ,0.25,2.5,0.23,0.25,60,0.25,0.225,0.25,0.215,0.35,0.175,-,,-,-,-,-5.5,-,3.0,13.64
  opt may10,ANQO,0.001,-,-,-,-,-,-,0.005,0.005,0.015,0.001,-,,-,-,-,-,-,-0.4,-80
  opt may12,ANQOA,0.001,-,-,-,-,-,-,0.004,0.004,0.004,0.001,-,,-,-,-,-,-,-0.3,-75
Brambles Ltd,BXB,7.32,-5,7.30,7.33,52165,7.36,7.28,7.39,7.17,8.37,5.36,25,p,1.38,0.66,3.42,34.45,21.2,17.0,2.38
Cabcharge Aust,CAB,5.85,-1,5.80,5.86,2364,5.86,5.81,5.89,5.77,7.09,4.71,34,f,1.44,-,5.81,48.9,12.0,8.0,1.39
Campbell Brothers,CPB,29.78,-14,29.50,29.80,118,29.95,29.51,30.70,29.05,32.00,13.942,95,p,1.71,2.96,3.19,162.2,18.4,-87.0,-2.84
Carbon Conscious,CCF,0.18,-,0.165,0.18,-,-,-,0.20,0.15,0.56,0.105,-,,-,0.09,-,-6.18,-,4.5,33.33
Careers Multilist,CGR,0.155,-,0.155,0.19,-,-,-,0.19,0.155,0.24,0.15,-,,-,-,-,-,-,-3.5,-18.42
Chandler Macleod,CMG,0.24,-,0.24,0.25,-,-,-,0.24,0.235,0.31,0.079,0.35,f,0.74,0.04,1.46,0.26,92.3,-2.0,-7.69
Clarius Grp Ltd,CND,0.715,-1.5,0.715,0.74,128,0.73,0.715,0.76,0.715,1.18,0.358,-,,-,0.39,-,3,23.8,-1.5,-2.05
Clean Teq Hldgs,CLQ,0.32,-2.5,0.32,0.36,607,0.33,0.32,0.37,0.32,0.37,0.20,-,,-,0.05,-,1.79,17.9,0.5,1.59
CO2 Grp Ltd,COZ,0.15,-1.5,0.15,0.175,2165,0.165,0.15,0.165,0.15,0.43,0.13,-,,-,0.07,-,-0.26,-,-1.5,-9.09
  opt nov11,COZO,0.045,-,0.04,0.059,-,-,-,0.05,0.045,0.29,0.04,-,,-,-,-,-,-,-0.7,-13.46
Coffey Intl,COF,1.80,3,1.78,1.81,2810,1.805,1.77,1.805,1.72,2.37,1.72,12,f,1.00,-0.17,6.67,12,15.0,-,-
Collection House,CLH,0.78,-0.5,0.78,0.80,707,0.80,0.78,0.80,0.78,0.935,0.405,5.4,f,1.84,0.90,6.92,9.93,7.9,-,-
Connxion Ventures,CXN,0.046,-0.3,0.046,0.048,15862,0.049,0.045,0.054,0.045,0.061,0.028,-,,-,-0.01,-,-2.2,-,-0.6,-11.54
Corporate Express,CXP,5.57,-,5.57,5.58,1420,5.59,5.57,5.59,5.56,5.71,3.10,22.5,f,1.51,-,4.04,34,16.4,-2.0,-0.36
Credit Corp Grp,CCP,2.70,4,2.66,2.70,603,2.72,2.66,2.79,2.60,3.39,0.97,5,f,5.46,1.83,1.85,27.3,9.9,-3.0,-1.1
Decmil Grp Ltd,DCG,1.755,-3,1.75,1.82,3196,1.80,1.75,1.84,1.565,1.84,0.25,-,,-,0.28,-,15.56,11.3,15.5,9.69
Dolomatrix Intl,DMX,0.27,1.5,0.26,0.275,667,0.27,0.26,0.27,0.25,0.35,0.13,-,,-,0.14,-,-0.2,-,0.5,1.89
Downer EDI Ltd,DOW,7.50,5,7.50,7.52,16578,7.54,7.44,7.65,7.32,9.44,4.41,29.1,,1.87,2.15,3.88,54.4,13.8,15.0,2.04
Emerson Stewart Grp,ESW,0.10,-0.5,0.10,0.105,237,0.10,0.10,0.11,0.095,0.16,0.05,0.4,f,-,0.09,4.00,-0.64,-,-0.5,-4.76
ENV Clean Tech,ESI,0.037,0.5,0.036,0.037,168259,0.037,0.033,0.037,0.029,0.115,0.015,-,,-,-,-,-0.06,-,0.8,27.59
  opt jan14,ESIO,0.023,0.3,0.021,0.023,11500,0.023,0.021,0.023,0.018,0.085,0.006,-,,-,-,-,-,-,0.5,27.78
EVZ Ltd,EVZ,0.12,-,0.12,0.125,96,0.125,0.12,0.125,0.12,0.20,0.08,0.5,f,2.84,0.05,4.17,1.42,8.5,-,-
Green Invest Ltd,GNV,0.05,-,0.05,0.068,40,0.05,0.05,0.05,0.05,0.187,0.045,-,,-,-0.02,-,-5.07,-,-1.7,-25.37
Greencap Ltd,GCG,0.11,1,0.105,0.11,3555,0.11,0.10,0.11,0.10,0.20,0.099,0.75,,3.15,-0.02,6.82,2.36,4.7,-,-
Hamilton James Bruce,HJB,0.04,-,0.039,0.04,-,-,-,0.04,0.04,0.04,0.009,-,,-,-0.02,-,3.1,1.3,-,-
Hitech Grp Aust,HIT,0.025,-,0.005,0.019,-,-,-,0.025,0.025,0.028,0.016,-,,-,0.06,-,-0.07,-,-,-
Humanis Grp Ltd,HUM,0.021,0.1,0.021,0.022,4000,0.021,0.021,0.022,0.019,0.039,0.01,-,,-,-,-,-3.11,-,-0.3,-12.5
  opt aug11,HUMO,0.001,-,-,-,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-
Hydromet Corp Ltd,HMC,0.04,-,0.04,0.041,1050,0.042,0.04,0.042,0.04,0.06,0.038,-,,-,0.04,-,0.06,66.7,-0.2,-4.76
  opt jun10,HMCO,0.002,-,-,0.01,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-
Interstaff Int,ITS,0.30,5,0.25,0.30,120,0.30,0.30,0.30,0.25,0.30,0.195,-,,-,0.20,-,-4.54,-,5.0,20
Inventis Ltd,IVT,0.05,-,0.041,-,-,-,-,0.05,0.05,0.099,0.035,-,,-,0.01,-,-1.55,-,-,-
MAC Services (The),MSL,2.73,-2,2.73,2.75,1313,2.79,2.72,2.79,2.70,2.85,1.08,8.75,f,1.76,0.86,3.21,15.4,17.7,8.0,3.02
McMillan Shakespeare,MMS,3.95,-,3.95,3.96,3232,3.97,3.90,4.00,3.85,4.50,2.50,20.5,f,1.60,0.34,5.19,32.88,12.0,12.0,3.13
Mineral Res,MIN,8.38,28,8.37,8.50,9097,8.55,8.18,8.55,7.74,8.55,2.70,18.75,f,2.04,2.39,2.24,38.3,21.9,60.0,7.71
Norfolk Grp,NFK,0.975,4,0.94,0.975,1264,0.975,0.94,1.00,0.82,1.066,0.194,-,,-,-0.08,-,3.34,29.2,16.5,20.37
Pac Environment,PEH,0.19,-,0.115,0.18,-,-,-,0.19,0.19,0.45,0.145,-,,-,0.04,-,-11.51,-,-,-
Phoslock Water,PHK,0.09,-,0.091,0.11,3100,0.095,0.09,0.105,0.09,0.15,0.09,-,,-,0.02,-,-1.11,-,-1.5,-14.29
PMP Ltd,PMP,0.72,2.5,0.70,0.72,2534,0.72,0.715,0.74,0.695,0.835,0.315,-,,-,0.73,-,-0.6,-,0.5,0.7
Programmed Maint,PRG,3.26,-,3.17,3.26,2453,3.26,3.17,3.30,3.11,4.762,1.96,8,f,3.49,0.62,2.45,27.9,11.7,17.0,5.5
Reclaim Ind,RCM,0.048,0.1,0.053,0.058,500,0.048,0.048,0.05,0.047,0.075,0.047,-,,-,0.02,-,-1.61,-,-0.2,-4
Ross Human Direction,RHD,0.36,-,0.36,0.365,139,0.36,0.36,0.36,0.35,0.43,0.16,2.5,f,2.20,0.24,6.94,5.5,6.5,1.0,2.86
Rubicor Grp,RUB,0.053,0.1,0.053,0.058,200,0.053,0.053,0.053,0.05,0.065,0.02,-,,-,-0.61,-,-25.7,-,0.5,10.42
Runge Ltd,RUL,0.80,-1.5,0.79,0.80,1378,0.815,0.80,0.85,0.80,1.10,0.45,3.5,f,1.03,0.09,4.38,3.6,22.2,1.0,1.27
SAI Global Ltd,SAI,4.18,2,4.15,4.20,608,4.20,4.15,4.25,4.07,4.25,2.45,11.9,f,1.63,-0.98,2.85,19.4,21.5,11.0,2.7
Salmat Ltd,SLM,4.48,-2,4.30,4.48,1233,4.58,4.44,4.58,4.25,4.58,3.20,22,f,1.11,-0.71,4.91,24.51,18.3,21.0,4.92
Seek Ltd,SEK,7.94,-2,7.92,7.96,8983,8.00,7.91,8.26,7.91,8.40,2.90,9.9,f,1.86,0.55,1.25,18.4,43.2,-6.0,-0.75
Skilled Grp Ltd,SKE,1.47,1.5,1.47,1.475,3380,1.475,1.43,1.50,1.425,2.56,1.19,1.5,,5.56,-0.49,1.02,8.34,17.6,-2.5,-1.67
Spotless Grp Ltd,SPT,2.82,-1,2.81,2.84,3257,2.83,2.81,2.92,2.81,3.23,1.81,11,p,1.95,-,3.90,21.5,13.1,-9.0,-3.09
Staging Connections,STG,0.029,-,0.029,0.03,2014,0.03,0.029,0.03,0.029,0.059,0.018,-,,-,-0.06,-,-1.3,-,-,-
Sterihealth Ltd,STP,1.45,-5,1.45,1.54,3,1.45,1.45,1.50,1.42,1.70,0.75,-,,-,-0.25,-,23.7,6.1,3.0,2.11
Talent2 Internation,TWO,1.50,1,1.50,1.55,10396,1.50,1.48,1.55,1.48,1.66,0.46,-,,-,0.15,-,-4.73,-,2.0,1.35
Tox Free Solutions,TOX,2.56,1,2.55,2.57,1397,2.58,2.55,2.62,2.52,2.80,1.40,-,,-,0.64,-,11.17,22.9,-6.0,-2.29
Transfield Services,TSE,4.02,4,3.98,4.03,16544,4.03,3.97,4.03,3.93,4.80,2.07,12.25,f,-,0.29,3.05,-15.18,-,8.0,2.03
Transpacific Indust,TPI,1.33,-2,1.31,1.335,11443,1.345,1.32,1.38,1.32,1.785,1.03,-,,-,-0.23,-,-58.1,-,-3.5,-2.56
Wellcom Grp Ltd,WLL,2.05,12,1.98,2.05,34,2.05,1.97,2.05,1.93,2.43,1.60,12,f,1.40,0.49,5.85,16.79,12.2,12.0,6.22
WHK Grp Ltd,WHG,1.10,-,1.09,1.12,3421,1.11,1.10,1.12,1.08,1.20,0.815,3.5,f,2.77,0.12,3.18,9.71,11.3,-,-
  new,WHGN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,
Air New Zealand,AIZ,1.065,-2,1.07,1.085,205,1.085,1.065,1.145,1.065,1.145,0.67,5.17,,0.75,1.12,4.85,3.9,27.3,-3.5,-3.18
Asciano Grp stp,AIO,1.86,-,1.84,1.86,63717,1.875,1.84,1.875,1.82,1.94,1.017,-,,-,0.10,-,-41.9,-,1.0,0.54
Auckland Airport,AIA,1.53,-,1.515,1.55,150,1.53,1.53,1.56,1.53,1.654,1.171,6.68,,0.84,1.22,4.37,5.63,27.2,0.5,0.33
Aust Infra unt,AIX,2.00,0.5,1.99,2.02,21462,2.03,1.99,2.03,1.975,2.05,1.18,10,p,1.94,2.62,5.00,19.37,10.3,1.0,0.5
Brisconnection Tr stp,BCS,1.23,5,1.23,1.29,110,1.23,1.21,1.23,1.18,1.40,1.03,-,,-,-0.54,-,15.06,8.2,5.0,4.24
Chalmers Ltd,CHR,2.82,-,2.85,-,-,-,-,2.75,2.75,3.10,2.69,14,f,1.78,4.32,4.96,24.96,11.3,7.0,2.55
ConnectEast stp,CEU,0.445,-,0.44,0.445,26480,0.445,0.44,0.465,0.435,0.49,0.273,2,,-,-,4.49,-21.74,-,-1.5,-3.26
CTI Logistics,CLX,1.10,-4,0.95,1.10,11,1.10,1.10,1.14,1.10,1.14,0.695,6,f,1.61,0.66,5.45,9.65,11.4,-3.0,-2.65
Intoll Grp stp,ITO,1.13,1.5,1.125,1.135,66242,1.135,1.115,1.135,1.08,1.71,1.07,12,,-,1.78,10.62,-16.38,-,1.5,1.35
K & S Corp,KSC,2.77,-3,2.77,2.80,22,2.77,2.77,2.90,2.76,3.05,1.72,12,f,2.12,1.95,4.33,25.4,10.9,-3.0,-1.07
KFM Divers Inf unt,KIL,0.94,-,0.94,0.95,488,0.945,0.93,0.955,0.925,0.97,0.472,4,,1.60,0.96,4.26,6.4,14.7,-1.0,-1.05
Lindsay Aust,LAU,0.20,-,0.195,0.20,211,0.20,0.20,0.215,0.20,0.28,0.16,1.75,f,1.89,0.21,8.75,3.3,6.1,-1.5,-6.98
Macq Atlas Roads stp,MQA,0.995,3,0.975,1.00,23154,0.995,0.97,0.995,0.94,1.02,0.51,-,,-,-,-,-,-,3.5,3.65
MAP Grp forus,MAP,3.04,-8,3.03,3.05,43385,3.10,3.03,3.18,3.03,3.38,1.666,21,,-,-0.30,6.91,-33.11,-,-14.0,-4.4
Mermaid Marine,MRM,2.82,6,2.79,2.83,4700,2.85,2.77,2.89,2.75,3.25,1.425,7,f,2.66,0.95,2.48,18.59,15.2,-1.0,-0.35
Qantas Airways,QAN,2.98,2,2.98,2.99,408327,3.02,2.96,3.02,2.86,3.06,1.805,6,,-,2.25,2.01,-2.7,-,11.0,3.83
Regional Express,REX,1.20,-1.5,1.20,1.225,892,1.22,1.195,1.245,1.195,1.42,0.725,-,,-,1.13,-,19.35,6.2,-2.5,-2.04
Richfield Internat,RIS,0.078,-,0.02,0.18,-,-,-,0.078,0.065,0.08,0.035,-,,-,0.12,-,0.06,130.0,1.3,20
Rivercity Motorway stp,RCY,0.092,-0.3,0.092,0.094,53047,0.10,0.091,0.115,0.084,0.325,0.084,-,,-,-1.34,-,-4.41,-,-1.8,-16.36
Scott Corp,SCC,0.36,-1.5,0.34,0.375,147,0.375,0.36,0.375,0.36,0.395,0.125,3,f,1.90,0.39,8.33,5.7,6.3,-,-
Skywest Airlines cdi  1:1,SXR,0.345,-,0.325,0.365,23996,0.35,0.34,0.365,0.34,0.39,0.215,0.4,,7.22,0.17,1.16,2.89,11.9,-1.0,-2.82
Smarttrans Hldgs,SMA,0.029,-,0.028,0.029,471602,0.032,0.028,0.032,0.024,0.063,0.004,-,,-,-,-,-0.31,-,0.4,16
Toll Hldgs Ltd,TOL,7.43,-3,7.43,7.44,15450,7.50,7.41,7.54,7.36,9.33,5.54,25,f,1.26,1.44,3.36,31.45,23.6,5.0,0.68
Traffic Tech,TTI,0.032,0.2,0.031,0.035,3000,0.032,0.032,0.036,0.029,0.09,0.021,-,,-,-0.17,-,-1.11,-,0.4,14.29
Transurban stp,TCL,5.19,-9,5.17,5.20,23208,5.26,5.15,5.30,5.10,5.64,3.85,23,,0.08,2.75,4.43,1.85,280.5,4.0,0.78
Virgin Blue Hldgs,VBA,0.655,-3,0.65,0.655,450997,0.69,0.64,0.715,0.64,0.80,0.215,-,,-,0.39,-,-2.3,-,-5.5,-7.75
Wridgways Aust,WWA,2.80,-5,2.80,2.90,49,2.80,2.80,2.97,2.77,2.98,1.85,17,f,1.20,0.20,6.07,20.32,13.8,3.0,1.08
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.095,-,0.052,0.14,-,-,-,0.095,0.095,0.18,0.095,-,,-,-0.08,-,3.28,2.9,-,-
Adacel Tech,ADA,0.555,-2.5,0.55,0.56,892,0.57,0.555,0.62,0.445,0.84,0.32,-,,-,0.21,-,2.7,20.6,11.0,24.72
Admerex Ltd,ADL,0.007,0.1,0.004,0.006,3434,0.007,0.006,0.007,0.004,0.016,0.004,-,,-,-,-,-0.4,-,0.3,75
Altium Ltd,ALU,0.255,1.5,0.255,0.285,757,0.255,0.235,0.255,0.235,0.50,0.235,2,,-,0.09,7.84,-6.97,-,0.5,2
APA Financial,APP,0.014,-,0.014,0.019,250,0.014,0.014,0.014,0.014,0.023,0.009,-,,-,-,-,0.1,14.0,-,-
ASG Grp Ltd,ASZ,1.38,-2,1.355,1.405,5418,1.40,1.36,1.41,1.355,1.41,0.545,6,f,1.57,0.06,4.35,9.43,14.6,1.0,0.73
Bravura Solutions,BVA,0.135,0.5,0.135,0.14,219,0.135,0.135,0.14,0.125,0.315,0.119,-,,-,-0.06,-,-1.97,-,-,-
Byte Power Grp,BPG,0.005,-,0.004,0.006,-,-,-,0.005,0.005,0.017,0.003,-,,-,-,-,-0.37,-,-,-
Carsales Com Ltd,CRZ,5.54,-7,5.50,5.60,985,5.57,5.51,5.69,5.34,5.86,3.56,6.6,f,1.24,0.01,1.19,8.2,67.6,18.0,3.36
CCK Financial,CCK,0.10,-,0.083,0.10,-,-,-,0.10,0.10,0.21,0.08,-,,-,0.02,-,-0.23,-,-,-
Comops Ltd,COM,0.083,-,0.083,0.09,-,-,-,0.09,0.08,0.185,0.05,-,,-,0.03,-,1.7,4.9,-0.7,-7.78
Computershare Ltd,CPU,12.57,1,12.45,12.60,10743,12.70,12.44,12.70,12.29,12.90,8.31,25,p,2.27,-1.54,1.99,56.84,22.1,-7.0,-0.55
Corum Grp Ltd,COO,0.022,-,0.026,0.034,-,-,-,0.039,0.021,0.057,0.01,-,,-,-0.05,-,-5.37,-,-1.5,-40.54
CPT Global Ltd,CGO,0.60,-,0.60,0.65,-,-,-,0.60,0.60,1.02,0.345,3,,0.25,0.16,5.00,0.74,81.1,-,-
CSG Ltd,CSV,2.09,8,2.05,2.10,3588,2.12,2.02,2.12,1.90,2.26,0.60,5,f,2.77,0.05,2.39,13.85,15.1,14.0,7.18
Customers Ltd,CUS,3.03,5,3.00,3.05,1790,3.06,2.99,3.11,2.87,3.25,1.814,-,,-,0.26,-,18.4,16.5,-3.0,-0.98
Data#3 Ltd,DTL,8.36,6,8.37,8.39,26,8.37,8.30,8.45,8.22,9.30,5.20,53,f,1.29,1.17,6.34,68.29,12.2,2.0,0.24
Datamotion Asia,DMN,0.002,0.1,0.001,0.002,109100,0.002,0.001,0.002,0.001,0.005,0.001,-,,-,-,-,-0.15,-,-,-
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd,DSQ,0.10,-,0.10,0.16,-,-,-,0.10,0.10,0.18,0.042,-,,-,0.06,-,-5.45,-,-,-
DWS Advanced,DWS,1.44,2,1.425,1.44,833,1.44,1.41,1.465,1.225,1.85,0.57,11,f,1.23,0.20,7.64,13.52,10.7,-,-
E-Com Multi Ltd,ECE,0.009,-,0.009,0.01,70450,0.01,0.009,0.011,0.008,0.012,0.001,-,,-,-,-,-0.03,-,-0.1,-10
Empired Ltd,EPD,0.105,-0.5,0.105,0.14,963,0.105,0.105,0.11,0.10,0.18,0.065,0.75,f,0.68,0.05,7.14,0.51,20.6,-,-
Energy One Ltd,EOL,0.10,-,0.10,0.135,-,-,-,0.10,0.10,0.20,0.05,-,,-,0.16,-,-1.65,-,-,-
Entellect Solutions,ESN,0.002,-,-,-,-,-,-,0.002,0.002,0.008,0.001,-,,-,-,-,-0.06,-,-,-
E-Pay Asia Ltd,EPY,0.16,-,0.135,0.18,-,-,-,0.16,0.13,0.245,0.08,-,,-,0.36,-,2.97,5.4,3.0,23.08
eServGlobal Ltd,ESV,0.525,-,0.525,0.53,377,0.53,0.525,0.53,0.52,0.63,0.35,-,,-,0.16,-,-26.6,-,-,-
