Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4671.9 at 16:47 18/12/2009  Report at 19:05 Friday 18/12/2009. Processed 19:37 Friday 18/12/2009.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Emerson Stewart Grp,ESW,0.10,1.1,0.091,0.10,-,0.10,0.10,0.10,0.089,0.16,0.05,0.4,f,2.92,0.10,4.00,1.17,8.5,-,-
ENV Clean Tech,ESI,0.038,-,0.037,0.038,15272,0.038,0.036,0.042,0.036,0.115,0.012,-,,-,0.01,-,-0.14,-,-0.2,-5
  opt jan14,ESIO,0.023,0.1,0.022,0.023,3572,0.023,0.022,0.026,0.022,0.085,0.006,-,,-,-,-,-,-,0.1,4.55
EVZ Ltd,EVZ,0.13,-1,0.135,0.15,1171,0.13,0.13,0.145,0.13,0.20,0.07,0.5,f,1.94,0.04,3.85,0.97,13.4,-2.5,-16.13
Green Invest Ltd,GNV,0.07,1.5,0.065,0.07,1500,0.07,0.068,0.07,0.054,0.35,0.054,-,,-,-0.02,-,-9,-,1.5,27.27
Greencap Ltd,GCG,0.15,-0.5,0.15,0.155,950,0.155,0.15,0.155,0.145,0.20,0.11,0.75,f,3.84,-0.02,5.00,2.88,5.2,0.5,3.45
Hamilton James Bruce,HJB,0.035,-,0.01,0.10,-,-,-,0.027,0.027,0.035,0.009,-,,-,-0.01,-,-4.6,-,0.8,27.28
Hitech Grp Aust,HIT,0.025,-0.2,0.018,0.025,-,0.025,0.025,0.027,0.025,0.035,0.016,-,,-,0.06,-,-3.29,-,-0.2,-7.41
Humanis Grp Ltd,HUM,0.02,-,0.02,0.025,-,-,-,0.026,0.02,0.05,0.01,-,,-,-0.01,-,-10,-,-0.6,-23.08
  opt aug11,HUMO,-,-,-,-,-,-,-,0.002,0.002,0.006,0.002,-,,-,-,-,-,-,-,-
Hydromet Corp Ltd,HMC,0.04,-,0.039,0.044,3369,0.043,0.039,0.043,0.039,0.064,0.038,0.1,,-,0.04,2.50,-0.98,-,-,-
  opt jun10,HMCO,0.002,-,-,0.019,-,-,-,0.002,0.002,0.008,0.002,-,,-,-,-,-,-,-,-
Interstaff Int,ITS,0.30,-,0.30,-,-,-,-,0.30,0.27,0.30,0.15,-,,-,0.21,-,-7.65,-,3.0,11.11
Inventis Ltd,IVT,0.065,-,0.065,0.095,-,-,-,0.065,0.065,0.067,0.035,-,,-,0.02,-,2.8,2.3,-,-
MAC Services (The),MSL,2.03,-2,2.01,2.06,616,2.06,2.01,2.07,2.00,2.32,0.74,8.5,f,1.75,0.82,4.19,14.85,13.7,-3.0,-1.46
McMillan Shakespeare,MMS,3.83,-,3.83,3.93,386,3.90,3.80,3.97,3.60,4.50,1.86,19,f,1.60,0.27,4.96,30.37,12.6,-14.0,-3.53
Mineral Res,MIN,6.92,-11,6.85,6.95,1118,6.92,6.84,7.10,6.83,7.59,2.00,19.35,f,1.85,1.08,2.80,35.8,19.3,11.0,1.62
Norfolk Grp,NFK,0.90,-,0.905,0.91,1150,0.91,0.90,0.91,0.875,0.91,0.15,2,,1.67,-0.08,2.22,3.34,26.9,2.5,2.86
Pac Environment,PEH,0.215,-,0.17,0.215,-,-,-,0.215,0.215,0.53,0.145,-,,-,-,-,-13.28,-,-,-
Phoslock Water,PHK,0.12,-,0.12,0.125,2400,0.12,0.12,0.12,0.115,0.15,0.08,-,,-,-,-,-1.6,-,-0.5,-4
PMP Ltd,PMP,0.74,-3.5,0.73,0.74,6176,0.755,0.72,0.78,0.72,0.835,0.25,3,,-,0.70,4.05,-8,-,-,-
Programmed Maint,PRG,3.68,-2,3.62,3.70,1172,3.70,3.65,3.71,3.65,4.762,1.607,8,f,3.49,0.62,2.17,27.9,13.2,3.0,0.82
QED Occtech Ltd,QED,0.02,-,-,-,-,-,-,0.02,0.02,0.022,0.004,-,,-,0.02,-,-0.08,-,-,-
Reclaim Ind,RCM,0.062,-,0.062,0.07,-,-,-,0.063,0.062,0.095,0.05,-,,-,-,-,-2.75,-,-0.1,-1.59
Ross Human Direction,RHD,0.36,-,0.325,0.36,-,-,-,0.36,0.36,0.43,0.15,1.75,f,2.80,0.22,4.86,4.9,7.3,-,-
Rubicor Grp,RUB,0.063,-,0.062,0.063,750,0.063,0.063,0.065,0.063,0.065,0.018,-,,-,-0.60,-,-40.7,-,-0.2,-3.08
Runge Ltd,RUL,0.81,-2,0.81,0.83,409,0.83,0.81,0.855,0.75,1.10,0.32,4.5,f,1.42,-,5.56,6.4,12.7,-5.5,-6.36
SAI Global Ltd,SAI,3.80,10,3.77,3.80,988,3.80,3.72,3.83,3.63,3.83,2.14,11.5,f,1.54,-1.00,3.03,17.7,21.5,15.0,4.11
Salmat Ltd,SLM,3.95,-3,3.87,4.02,917,3.99,3.86,4.02,3.86,4.34,2.84,20,f,1.09,-0.78,5.06,21.7,18.2,-2.0,-0.5
Seek Ltd,SEK,6.83,17,6.66,6.85,5628,6.84,6.52,6.88,6.50,6.96,2.02,9.2,f,2.04,0.51,1.35,18.8,36.3,7.0,1.04
Skilled Grp Ltd,SKE,1.705,-4.5,1.70,1.725,7816,1.74,1.69,1.83,1.68,2.56,1.01,10.5,f,2.19,-1.62,6.16,23,7.4,-1.5,-0.87
Spotless Grp Ltd,SPT,2.66,-7,2.64,2.76,7963,2.74,2.61,2.81,2.61,3.12,1.385,11,f,1.77,-0.22,4.14,19.5,13.6,3.0,1.14
Staging Connections,STG,0.043,-,0.042,0.043,-,0.043,0.043,0.044,0.042,0.072,0.013,-,,-,-,-,-14.9,-,0.1,2.38
Sterihealth Ltd,STP,1.50,-,1.31,1.50,-,-,-,1.50,1.45,1.70,0.75,-,,-,-0.38,-,19.2,7.8,5.0,3.45
Talent2 Internation,TWO,1.205,-11.5,1.21,1.23,391,1.32,1.17,1.42,1.17,1.66,0.42,4.5,,-,0.12,3.73,-6,-,-22.5,-15.73
Tox Free Solutions,TOX,2.56,4,2.56,2.58,262,2.58,2.51,2.60,2.35,2.75,1.10,-,,-,0.36,-,10.06,25.4,9.0,3.64
Transfield Services,TSE,4.02,3,3.98,4.03,9760,4.04,3.91,4.04,3.80,4.80,1.52,12,f,-,0.02,2.99,-15.34,-,20.0,5.24
Transpacific Indust,TPI,1.33,-0.5,1.325,1.33,17916,1.33,1.305,1.36,1.30,3.156,1.03,10.1,,-,-3.39,7.59,-77.9,-,1.5,1.14
Wellcom Grp Ltd,WLL,2.20,-10,2.00,2.20,25,2.20,2.20,2.30,2.20,2.43,1.53,12,f,1.42,0.44,5.45,17.09,12.9,-10.0,-4.35
WHK Grp Ltd,WHG,1.06,2.5,1.045,1.06,794,1.06,1.055,1.06,1.01,1.19,0.78,3,f,0.83,0.07,2.83,2.5,42.4,1.5,1.44
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,
Air New Zealand fpo nz,AIZ,0.97,5,0.93,0.97,45,0.97,0.955,0.97,0.92,1.12,0.55,5.22,,0.31,1.18,5.38,1.61,60.2,1.0,1.04
Asciano Grp stpld,AIO,1.77,9,1.755,1.775,248105,1.77,1.66,1.79,1.66,1.79,0.32,23,,-,-1.41,12.99,-32.5,-,-,-
Auckland Airport fpo nz,AIA,1.525,-,1.50,1.535,-,-,-,1.535,1.485,1.66,1.175,6.7,,0.41,1.21,4.39,2.74,55.7,2.5,1.67
Aust Infra unt,AIX,1.67,-8,1.665,1.725,43755,1.73,1.67,1.75,1.625,1.93,0.991,13,,2.03,3.14,7.78,26.33,6.3,-5.5,-3.19
Brisconnection Tr ctg,BCSCB,0.002,-,0.001,0.002,400,0.002,0.001,0.005,0.001,1.00,0.001,0.1,,109.90,0.64,50.00,10.99,0.0,-0.3,-60
Chalmers Ltd,CHR,2.69,-,2.76,-,-,-,-,2.69,2.69,3.10,2.38,14,f,2.40,4.22,5.20,33.67,8.0,-,-
ConnectEast stpld,CEU,0.41,-1,0.41,0.415,81881,0.42,0.41,0.435,0.405,0.536,0.244,2,,-,-,4.88,-25.43,-,0.5,1.23
CTI Logistics,CLX,0.87,-,-,0.91,-,-,-,0.87,0.87,0.95,0.61,6,f,1.69,0.63,6.90,10.16,8.6,-,-
K & S Corp,KSC,2.91,-,2.91,2.95,-,-,-,3.00,2.91,3.00,1.72,12,f,2.18,1.87,4.12,26.1,11.1,1.0,0.34
KFM Divers Inf unt,KIL,0.845,-0.5,0.845,0.85,335,0.85,0.845,0.85,0.82,0.963,0.443,4,,-,0.97,4.73,-6.16,-,2.5,3.05
  def,KILN,-,-,0.75,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Lindsay Aust,LAU,0.21,-1,0.21,0.22,1596,0.215,0.205,0.225,0.205,0.28,0.15,1.6,f,1.69,0.20,7.62,2.7,7.8,-0.5,-2.33
Macq Infra stpld,MIG,1.355,2,1.35,1.355,75122,1.355,1.31,1.355,1.295,1.82,0.95,12,,-,1.73,8.86,-73.72,-,4.5,3.44
MAP Grp forus,MAP,2.92,6,2.87,2.93,82531,2.92,2.77,2.92,2.66,2.95,1.291,21,,5.66,-,7.19,118.92,2.5,24.0,8.96
Mermaid Marine,MRM,2.89,-16,2.88,3.05,43864,3.08,2.89,3.24,2.89,3.25,0.90,6,f,2.42,0.92,2.08,14.5,19.9,-31.0,-9.69
Qantas Airways,QAN,2.74,1,2.73,2.74,157125,2.76,2.63,2.76,2.63,3.06,1.38,6,,0.93,2.25,2.19,5.6,48.9,16.0,6.2
Regional Express,REX,1.20,-,1.20,1.22,146,1.20,1.20,1.215,1.20,1.40,0.725,6.6,,3.09,1.04,5.50,20.4,5.9,-2.0,-1.64
Richfield Internat,RIS,0.075,-0.3,0.02,0.075,-,0.075,0.075,0.078,0.075,0.08,0.035,-,,-,0.13,-,1.28,5.9,-0.3,-3.85
Rivercity Motorway stpld,RCY,0.175,-0.5,0.175,0.18,5891,0.18,0.175,0.18,0.17,0.25,0.105,3,,-,-1.00,17.14,-23.26,-,0.5,2.94
Scott Corp,SCC,0.25,-,0.25,0.30,-,-,-,0.27,0.25,0.33,0.125,1,f,2.80,0.36,4.00,2.8,8.9,-,-
Skywest Airlines cdi 1:1,SXR,0.23,-0.5,0.235,0.28,500,0.23,0.23,0.255,0.23,0.29,0.23,-,,-,-,-,-,-,-5.0,-17.86
Smarttrans Hldgs,SMA,0.007,-,0.006,0.007,9019,0.007,0.006,0.007,0.006,0.015,0.006,-,,-,-,-,-0.38,-,-,-
Toll Hldgs Ltd,TOL,8.31,-,8.29,8.31,24714,8.31,8.14,8.47,8.14,9.07,4.38,25,f,1.60,1.58,3.01,39.95,20.8,8.0,0.97
Traffic Tech,TTI,0.045,0.1,0.045,0.047,750,0.045,0.044,0.046,0.041,0.09,0.021,-,,-,-0.21,-,-3.94,-,0.4,9.76
Transurban stpld,TCL,5.59,10,5.48,5.60,64978,5.60,5.47,5.61,5.45,5.64,3.51,23,,-,2.79,4.11,-1.9,-,1.0,0.18
Virgin Blue Hldgs,VBA,0.555,-1,0.55,0.555,59431,0.565,0.55,0.575,0.535,0.575,0.127,-,,-,0.50,-,-15.2,-,1.5,2.78
Wridgways Aust,WWA,2.68,-2,2.68,2.70,60,2.70,2.68,2.70,2.67,2.75,1.60,17,f,1.23,0.21,6.34,20.83,12.9,-2.0,-0.74
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.14,-,0.15,0.18,-,-,-,0.14,0.13,0.195,0.105,-,,-,-0.10,-,1.07,13.1,1.0,7.69
Adacel Tech,ADA,0.505,-2.5,0.505,0.52,608,0.53,0.505,0.55,0.505,0.84,0.325,-,,-,0.22,-,8.2,6.2,-4.0,-7.34
Admerex Ltd,ADL,0.008,-,0.009,0.01,-,-,-,0.008,0.008,0.016,0.004,-,,-,0.01,-,-2.68,-,-,-
Altium Ltd,ALU,0.25,-,0.245,0.29,400,0.25,0.25,0.25,0.24,0.55,0.235,2,,-,0.12,8.00,-0.47,-,1.0,4.17
APA Financial,APP,0.018,-,0.021,0.03,-,-,-,0.017,0.017,0.074,0.009,-,,-,-,-,-3.7,-,0.1,9.09
ASG Grp Ltd,ASZ,1.04,0.5,1.03,1.04,3829,1.05,1.025,1.065,1.025,1.195,0.33,5.5,f,1.55,0.05,5.29,8.52,12.2,-2.5,-2.35
Blaze Intl,BLZ,0.015,-0.1,0.013,0.015,387,0.015,0.015,0.016,0.015,0.018,0.003,-,,-,-,-,-0.06,-,-0.1,-6.25
  opt aug10,BLZO,0.002,-,0.002,0.004,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-
Bravura Solutions,BVA,0.21,1,0.21,0.215,1991,0.21,0.20,0.215,0.195,0.315,0.119,-,,-,-0.35,-,1.15,18.3,-1.0,-4.55
Byte Power Grp,BPG,0.007,-,0.006,0.009,-,-,-,0.007,0.005,0.017,0.003,-,,-,-0.02,-,-0.45,-,0.2,40
Carsales Com Ltd,CRZ,5.05,17,5.03,5.09,35000,5.10,4.79,5.10,4.75,5.10,3.56,-,,-,-,-,-,-,15.0,3.06
CCK Financial,CCK,0.115,-,0.055,0.115,-,-,-,0.115,0.115,0.21,0.08,-,,-,0.02,-,0.63,18.3,-,-
Comops Ltd,COM,0.155,-0.5,0.15,0.155,931,0.155,0.155,0.16,0.155,0.185,0.05,-,,-,0.04,-,2.5,6.2,-0.5,-3.13
Computershare Ltd,CPU,11.29,30,11.20,11.30,44408,11.31,10.93,11.31,10.66,11.32,6.41,22,p,2.58,-1.95,1.95,56.75,19.9,42.0,3.86
Corum Grp Ltd,COO,0.03,-,0.02,0.036,-,-,-,0.03,0.03,0.057,0.018,-,,-,-0.07,-,-6.5,-,-,-
CPT Global Ltd,CGO,0.91,1,0.91,0.92,51,0.91,0.91,0.91,0.90,1.02,0.27,5.5,f,1.07,0.22,6.04,5.9,15.4,-,-
CSG Ltd,CSV,1.895,-4,1.895,1.90,6552,1.925,1.895,2.00,1.88,2.00,0.43,4.5,f,2.96,-,2.37,13.31,14.2,-3.5,-1.81
Customers Ltd,CUS,2.80,-12,2.80,2.85,1657,2.92,2.80,3.03,2.80,3.31,1.02,-,,-,0.09,-,4.9,57.1,-5.0,-1.75
Dark Blue Sea,DBS,0.34,0.5,0.34,0.345,310,0.34,0.34,0.345,0.335,0.35,0.13,0.5,,1.78,0.05,1.47,0.89,38.2,-0.5,-1.45
Data#3 Ltd,DTL,8.54,-1,8.52,8.54,24,8.54,8.54,8.68,8.46,9.00,4.50,50,f,1.28,1.16,5.85,63.76,13.4,-14.0,-1.61
Datamotion Asia,DMN,0.002,-,0.001,0.002,45000,0.002,0.002,0.002,0.001,0.005,0.001,-,,-,-,-,-0.19,-,-,-
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd fpo nz,DSQ,0.10,-,0.10,0.14,-,-,-,0.10,0.10,0.19,0.051,-,,-,0.06,-,-5.45,-,-,-
DWS Advanced,DWS,1.56,-2.5,1.55,1.56,205,1.585,1.555,1.585,1.475,1.85,0.48,9.5,f,1.26,0.20,6.09,12,13.0,9.0,6.12
E-Com Multi Ltd,ECE,0.004,-,0.003,0.004,200132,0.004,0.004,0.004,0.004,0.005,0.001,-,,-,-,-,-,-,-,-
Empired Ltd,EPD,0.13,1,0.12,0.14,150,0.13,0.13,0.13,0.12,0.18,0.051,0.75,f,1.53,-,5.77,1.15,11.3,1.0,8.33
Energy One Ltd,EOL,0.20,-,0.17,0.20,-,-,-,0.20,0.20,0.20,0.05,-,,-,-,-,-0.4,-,-,-
Entellect Solutions,ESN,0.003,-,0.002,0.003,-,-,-,0.003,0.003,0.008,0.002,-,,-,-,-,0.01,30.0,-,-
E-Pay Asia Ltd,EPY,0.23,-,0.21,0.23,-,-,-,0.23,0.23,0.245,0.065,-,,-,0.35,-,-0.16,-,-,-
eServGlobal Ltd,ESV,0.55,2,0.53,0.55,2447,0.55,0.54,0.55,0.525,0.65,0.30,3,,-,0.20,5.45,-20.1,-,2.0,3.77
Ezenet Ltd,EZE,0.05,-,0.041,0.055,-,-,-,0.05,0.045,0.052,0.008,-,,-,0.03,-,-3.24,-,-,-
GBST Hldgs,GBT,0.965,-,0.965,1.065,-,-,-,1.00,0.96,1.20,0.56,1.5,,2.60,-0.86,1.55,3.9,24.7,0.5,0.52
GoConnect Ltd,GCN,0.014,-,0.01,0.014,-,0.014,0.014,0.014,0.014,0.028,0.008,-,,-,-0.01,-,-0.33,-,-,-
Hansen Tech,HSN,0.64,-1,0.625,0.65,270,0.65,0.64,0.68,0.64,0.68,0.30,5,f,1.06,0.11,7.81,5.3,12.1,-1.0,-1.54
Iatia Ltd,IAT,0.018,0.2,0.016,0.018,1011,0.018,0.016,0.018,0.016,0.03,0.007,-,,-,-,-,-0.6,-,0.2,12.5
Ideas Intl,IDE,0.28,3,0.20,0.30,300,0.28,0.28,0.28,0.20,0.28,0.061,-,,-,-,-,7.87,3.6,8.0,40
Infomedia Ltd,IFM,0.31,-,0.31,0.315,876,0.315,0.31,0.345,0.31,0.445,0.255,2.8,p,1.19,0.03,9.03,3.32,9.3,-3.5,-10.14
Integrated Research,IRI,0.49,-1,0.485,0.49,455,0.495,0.48,0.50,0.48,0.55,0.19,4,p,1.18,0.08,8.16,4.72,10.4,-,-
Intrapower Ltd,IPX,0.10,-,0.10,0.125,-,-,-,0.10,0.10,0.175,0.04,3,,-,-0.02,30.00,-12.08,-,-,-
IRESS Market Tech,IRE,8.05,30,7.85,8.05,2655,8.05,7.71,8.05,7.61,8.92,4.52,32,f,0.98,0.67,3.98,31.29,25.7,32.0,4.14
ISS Grp Ltd,ISS,0.20,-1,0.195,0.20,219,0.205,0.20,0.21,0.20,0.30,0.145,1.75,,-,0.06,8.75,-8.83,-,-1.0,-4.76
ITX Grp Ltd,ITX,1.15,-2,1.155,1.17,88,1.165,1.15,1.17,1.15,1.23,0.50,6,f,2.37,0.22,5.22,14.2,8.1,-2.0,-1.71
Jumbuck Entertain,JMB,0.32,-1,0.32,0.33,60,0.32,0.32,0.33,0.32,0.50,0.295,2,f,4.15,0.19,6.25,8.3,3.9,-,-
Longreach Grp,LRG,0.034,-,0.033,0.034,700,0.034,0.034,0.036,0.034,0.045,0.01,-,,-,0.02,-,0.69,4.9,0.1,3.03
M2M Corp,MCL,0.004,0.1,0.003,0.004,46000,0.004,0.003,0.004,0.003,0.008,0.003,-,,-,-,-,-0.29,-,-,-
  opt feb10,MCLO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Matrixview Ltd cdi,MVU,0.03,-,0.022,0.03,-,-,-,0.03,0.03,0.16,0.015,-,,-,-0.01,-,-1.92,-,-,-
MDS Financial Grp,MWS,0.025,0.2,0.021,0.025,400,0.025,0.023,0.025,0.02,0.028,0.012,-,,-,-,-,-0.3,-,0.5,25
Melbourne IT Ltd,MLB,1.65,-3,1.65,1.66,636,1.68,1.65,1.695,1.64,2.49,1.56,15,f,1.25,-0.69,9.09,18.78,8.8,-,-
MGM Wireless Ltd,MWR,0.013,-0.4,0.013,0.017,750,0.017,0.013,0.017,0.013,0.03,0.006,-,,-,-,-,-0.18,-,-0.4,-23.53
  opt nov10,MWRO,0.001,-,-,0.008,-,-,-,0.001,0.001,0.015,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.026,-,0.026,0.032,-,-,-,0.026,0.024,0.04,0.015,-,,-,0.01,-,0.15,17.3,0.2,8.33
Monteray Grp,MRY,0.02,0.2,0.014,0.02,-,0.02,0.02,0.02,0.017,0.025,0.006,-,,-,-0.04,-,-2.73,-,0.3,17.65
Mooter Media Ltd,MMZ,0.007,-,0.006,0.007,21745,0.007,0.007,0.007,0.007,0.008,0.00,-,,-,-,-,-0.7,-,-,-
Oakton Ltd,OKN,3.23,-3,3.02,3.26,202,3.24,3.19,3.33,2.93,4.30,0.52,2.25,f,7.07,-0.12,0.70,15.9,20.3,13.0,4.19
Objective Corp,OCL,0.395,-,0.30,0.395,-,-,-,0.395,0.395,0.50,0.20,2.1,,1.57,0.05,5.32,3.3,12.0,-,-
Panorama Synergy,PSY,0.33,-,0.27,0.31,-,-,-,0.33,0.24,0.415,0.045,-,,-,-,-,-1.93,-,9.0,37.5
Powerlan Ltd,PWR,0.075,-,0.075,0.084,53,0.075,0.075,0.075,0.075,0.082,0.04,-,,-,-0.14,-,-14.31,-,-,-
Praemium Ltd,PPS,0.145,-,0.145,0.15,-,-,-,0.155,0.13,0.215,0.069,-,,-,0.03,-,-6.7,-,-0.5,-3.33
Prophecy Intl ,PRO,0.65,-,0.635,0.65,65,0.65,0.65,0.66,0.635,0.70,0.34,4.25,,1.91,0.16,6.54,8.1,8.0,1.0,1.56
Qmastor Ltd,QML,0.405,-,0.405,0.41,683,0.405,0.405,0.405,0.39,0.55,0.16,1.5,,2.68,0.05,3.70,4.02,10.1,-,-
Razor Risk Tech,RZR,0.038,-,0.036,0.038,-,0.038,0.038,0.04,0.038,0.055,0.025,-,,-,-,-,0.53,7.2,-0.2,-5
Reckon Ltd,RKN,1.76,-6.5,1.73,1.76,653,1.77,1.72,1.825,1.67,1.95,1.01,6.5,f,1.37,-0.03,3.69,8.9,19.8,10.0,6.02
Redflex Hldgs,RDF,2.32,5,2.27,2.32,437,2.32,2.26,2.45,2.26,3.336,1.892,5,f,2.11,0.84,2.16,10.54,22.0,-13.0,-5.31
RP Data Ltd,RPX,0.89,2,0.865,0.89,98,0.89,0.89,0.90,0.82,0.95,0.35,1.5,f,2.61,-0.20,1.69,3.92,22.7,4.0,4.71
Rubik Financial,RFL,0.10,-,0.09,0.10,-,-,-,0.11,0.10,0.12,0.056,-,,-,0.09,-,-1.64,-,-1.0,-9.09
Senetas Corp,SEN,0.067,0.5,0.06,0.067,-,0.067,0.067,0.067,0.057,0.11,0.024,-,,-,0.02,-,0.25,26.8,0.5,8.06
Sirius Corp Ltd,SIU,0.039,-0.1,0.02,0.039,-,0.039,0.039,0.04,0.039,0.048,0.011,-,,-,-0.01,-,-1.24,-,-0.1,-2.5
SMS Management,SMX,5.84,12,5.61,5.84,1453,5.84,5.55,5.89,5.51,6.10,1.615,25,f,1.47,0.71,4.28,36.7,15.9,3.0,0.52
Stratatel Ltd,STE,0.065,-0.5,0.06,0.065,-,0.065,0.065,0.07,0.06,0.093,0.037,0.5,,2.00,0.01,7.69,1,6.5,0.3,4.84
  opt sep11,STEO,0.018,-0.2,0.008,0.018,118,0.018,0.018,0.02,0.018,0.025,0.005,-,,-,-,-,-,-,-0.2,-10
Synergy Plus Ltd,SNR,0.031,-,0.04,0.046,-,-,-,0.04,0.031,0.059,0.016,-,,-,-0.12,-,-1.04,-,-1.4,-31.11
Technology One,TNE,0.78,-,0.78,0.80,3255,0.78,0.78,0.805,0.77,0.96,0.59,3.75,f,1.40,0.13,4.81,5.24,14.9,-2.0,-2.5
UXC Ltd,UXC,0.79,-0.5,0.79,0.80,1121,0.80,0.79,0.845,0.79,1.185,0.265,3.5,f,1.87,0.03,4.43,6.54,12.1,-3.0,-3.66
Webfirm Grp Ltd,WFM,0.047,-,0.049,0.048,-,-,-,0.047,0.034,0.12,0.03,-,,-,0.01,-,-3.1,-,1.3,38.24
Webspy Ltd,WSY,0.032,-,0.023,0.031,-,-,-,0.032,0.032,0.032,0.007,-,,-,0.01,-,-0.92,-,-,-
World Net Services,WNS,0.15,-,-,0.15,-,-,-,0.15,0.15,0.15,0.15,-,,-,-0.04,-,-2.8,-,-,-
Zingmobile Grp cdi 1:1,ZMG,0.027,0.2,0.025,0.027,870,0.027,0.025,0.027,0.022,0.03,0.006,-,,-,0.02,-,-15.47,-,0.5,22.73
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.02,-0.3,0.019,0.02,-,0.02,0.02,0.023,0.02,0.09,0.015,-,,-,0.03,-,-4.2,-,-0.3,-13.04
Adavale Resource,ADD,0.046,-,0.04,0.046,-,-,-,0.046,0.044,0.065,0.014,-,,-,0.03,-,-0.3,-,0.2,4.55
Ambertech Ltd,AMO,0.52,-,0.49,0.56,-,-,-,0.52,0.52,0.55,0.32,3.5,f,1.69,0.57,6.73,5.9,8.8,-,-
Argus Solutions,ASV,0.006,-,0.006,0.007,392,0.006,0.006,0.007,0.006,0.017,0.005,-,,-,-,-,-0.12,-,-0.1,-14.29
Autron Corp,AAT,0.01,-0.5,0.01,0.025,863,0.017,0.01,0.017,0.01,0.025,0.01,-,,-,-,-,-1.63,-,-0.5,-33.33
Cellnet Grp,CLT,0.30,-,0.30,0.31,-,-,-,0.30,0.30,0.32,0.15,-,,-,0.40,-,-21,-,-,-
Codan Ltd,CDA,0.99,-4,1.00,1.03,100,1.00,0.99,1.03,0.99,1.03,0.47,6.5,f,1.14,0.17,6.57,7.4,13.4,-,-
Digislide Hldgs,DGI,0.32,-,0.23,0.35,-,-,-,0.35,0.32,0.80,0.30,-,,-,-,-,-,-,-3.0,-8.57
ETT Ltd fpo nz,ETT,0.006,-,0.005,0.006,1000,0.006,0.006,0.006,0.005,0.007,0.001,-,,-,-,-,-0.04,-,-,-
Hostech Ltd,HTC,0.021,-0.1,0.021,0.028,7500,0.021,0.021,0.022,0.021,0.05,0.009,-,,-,-,-,-3.24,-,-0.4,-16
iCash Payment Sys,ICP,0.051,-,0.049,0.051,1167,0.052,0.051,0.053,0.05,0.077,0.023,-,,-,0.02,-,0.35,14.6,-0.2,-3.77
Intermoco Ltd,INT,0.018,0.1,0.017,0.018,1442,0.018,0.017,0.019,0.017,0.024,0.005,-,,-,-,-,-0.5,-,-0.1,-5.26
Keycorp Ltd,KYC,0.465,-,0.465,0.475,-,-,-,0.475,0.46,0.56,0.148,2.5,f,4.57,0.35,5.38,11.43,4.1,-1.0,-2.11
KLM Grp Ltd,KLM,0.46,0.5,0.455,0.46,217,0.46,0.46,0.46,0.455,0.48,0.09,1,f,1.73,0.18,2.17,1.73,26.6,-,-
Mikoh Corp,MIK,0.076,-0.4,0.076,0.08,9112,0.078,0.074,0.081,0.074,0.15,0.036,-,,-,0.01,-,-2.06,-,-0.4,-5
Netcomm Ltd,NTC,0.265,-0.5,0.265,0.27,2040,0.27,0.265,0.29,0.265,0.52,0.085,1,,6.01,0.11,3.77,6.01,4.4,-1.0,-3.64
Pienets Ltd,PIE,0.009,-,0.009,0.01,-,-,-,0.009,0.009,0.018,0.006,-,,-,-,-,-0.55,-,-,-
QRSciences Hldgs,QRS,0.067,-,0.071,0.07,-,-,-,0.07,0.067,0.08,0.02,-,,-,0.05,-,0.5,13.4,-0.1,-1.47
  opt jun12,QRSOA,0.003,-,0.002,-,-,-,-,0.003,0.003,0.008,0.003,-,,-,-,-,-,-,-,-
Scantech Ltd,SCD,0.45,-,0.45,0.525,-,-,-,0.45,0.45,0.60,0.30,-,,-,0.36,-,9.04,5.0,-,-
Techniche Ltd,TCN,0.085,-,0.085,0.088,5,0.085,0.085,0.085,0.085,0.11,0.06,-,,-,0.02,-,0.97,8.8,-,-
Telezon Ltd,TLZ,0.19,7.5,0.14,0.19,200,0.19,0.18,0.19,0.115,0.27,0.115,-,,-,0.05,-,-1.28,-,7.5,65.22
