Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4600.7 at 16:40 10/9/2010  Report at 19:06 Friday 10/9/2010. Processed 22:10 Friday 10/9/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Reece Aust Ltd,REH,23.40,-20,23.40,23.59,8,23.59,23.40,23.60,23.25,26.65,21.76,58,f,1.98,5.97,2.48,115,20.3,15.0,0.65,
RER Grp Ltd,RGD,0.41,-3,0.41,0.42,2808,0.44,0.40,0.44,0.40,0.45,0.245,-,,-,0.19,-,5.47,7.5,-2.0,-4.65,
  opt dec10,RGDO,0.235,-,0.20,0.235,-,-,-,0.235,0.185,0.25,0.08,-,,-,-,-,-,-,3.5,17.5,
RTL Corp Ltd,RTL,0.02,-,0.019,0.02,-,-,-,0.02,0.018,0.047,0.004,-,,-,-,-,-0.14,-,0.1,5.26,
Saferoads Hldgs,SRH,0.52,2,0.50,0.545,156,0.52,0.50,0.52,0.48,1.15,0.40,-,,-,0.41,-,7.8,6.7,4.0,8.33,
Saunders Intl Ltd,SND,0.45,-2.5,0.445,0.45,280,0.45,0.445,0.50,0.445,0.51,0.29,4,f,1.29,0.22,8.89,5.16,8.7,-3.0,-6.25,
Savcor Grp Ltd,SAV,0.115,-,0.115,0.12,270,0.115,0.115,0.115,0.115,0.19,0.09,-,,-,0.14,-,0.27,42.6,-,-,
Sedgman Ltd,SDM,1.835,-,1.835,1.85,809,1.835,1.805,1.90,1.71,1.90,1.07,6.5,f,1.89,0.43,3.54,12.3,14.9,8.5,4.86,
Service Stream,SSM,0.345,1,0.345,0.35,12444,0.345,0.335,0.35,0.29,0.56,0.23,-,,-,0.10,-,-0.99,-,5.5,18.97,
Seven Grp Hldgs,SVW,6.47,-8,6.44,6.60,565,6.59,6.47,6.60,6.46,7.60,5.41,-,f,-,-,-,-,-,13.0,2.05,
Seymour Whyte Ltd,SWL,1.38,3,1.35,1.38,196,1.38,1.38,1.38,1.30,1.38,0.99,-,f,-,-,-,-,-,8.0,6.15,
Shearer (John),SHR,2.65,-,2.38,2.90,-,-,-,2.65,2.59,3.00,2.59,12,f,0.44,3.39,4.53,5.3,50.0,-,-,
Silver Chef Ltd,SIV,3.00,-3,2.93,3.01,80,3.01,3.00,3.05,2.90,3.20,1.279,18,f,1.56,1.12,6.00,28,10.7,-,-,
Steamships Trading,SST,22.00,-,20.00,-,-,-,-,22.00,21.815,22.00,14.00,49.7,,3.00,5.32,2.26,149.2,14.7,-,-,
Sth Crs Elect Engnr,SXE,1.02,-5,1.01,1.07,801,1.04,0.98,1.08,0.98,1.74,0.98,6.5,f,1.09,0.24,6.37,7.11,14.3,-5.0,-4.67,
Stokes (A'asia),SKS,0.20,-,0.185,-,-,-,-,0.20,0.20,0.26,0.076,-,,-,0.48,-,10.2,2.0,-,-,
Structural Systems,STS,0.70,6.5,0.70,0.735,9826,0.74,0.65,0.74,0.62,1.19,0.435,2.5,f,2.12,0.79,3.57,5.3,13.2,6.5,10.24,
Style Ltd,SYP,0.016,-0.1,0.016,0.017,244,0.016,0.016,0.017,0.015,0.056,0.014,-,,-,0.01,-,-1.6,-,0.1,6.67,
Swick Min,SWK,0.36,-1,0.36,0.37,19679,0.37,0.355,0.38,0.355,0.65,0.32,-,,-,0.39,-,-4.94,-,-1.5,-4,
Thomas & Coffey,THO,0.40,-,0.385,0.40,30,0.40,0.40,0.40,0.385,0.675,0.24,2.5,,-,0.07,6.25,-12.58,-,2.0,5.26,
Tutt Bryant Grp,TBG,0.915,-,-,-,-,-,-,0.915,0.915,0.92,0.495,4,f,1.59,0.84,4.37,6.34,14.4,-,-,
TZ Ltd,TZL,0.545,3.5,0.545,0.55,346,0.545,0.51,0.545,0.44,0.98,0.27,-,,-,-0.36,-,-39.74,-,13.5,32.93,
UGL Ltd,UGL,14.95,-3,14.61,15.00,3103,15.05,14.88,15.17,14.65,15.97,12.54,64,f,1.37,-0.32,4.28,87.7,17.0,5.0,0.34,
VDM Grp Ltd,VMG,0.48,-,0.48,0.49,4979,0.48,0.475,0.525,0.46,0.714,0.31,2,f,4.74,0.38,4.17,9.48,5.1,2.0,4.35,
Verticon Grp Ltd,VGP,0.002,-,0.003,0.006,-,-,-,0.002,0.002,0.02,0.002,-,,-,-0.27,-,-2.21,-,-,-,
Watpac Ltd,WTP,1.415,0.5,1.41,1.415,864,1.42,1.395,1.425,1.39,1.73,1.15,11,f,1.41,1.51,7.77,15.51,9.1,-1.5,-1.05,
WDS Ltd,WDS,0.405,0.5,0.40,0.41,3915,0.41,0.40,0.42,0.395,2.276,0.315,4.3,,-,0.54,10.62,-5.6,-,-,-,
XRF Scientific,XRF,0.155,-0.5,0.155,0.16,40,0.155,0.155,0.16,0.15,0.23,0.12,0.75,,0.44,0.10,4.84,0.33,47.0,1.0,6.9,
Zicom Grp Ltd,ZGL,0.215,-0.5,0.215,0.22,3599,0.22,0.215,0.23,0.215,0.33,0.115,0.85,,4.75,0.24,3.95,4.04,5.3,-,-,
INDUSTRY GROUP: Commercial & Professional Services,,,,,,,,,,,,,,,,,,,,,,
Aeris Environmental,AEI,0.195,-,0.19,0.195,-,-,-,0.20,0.175,0.20,0.055,-,,-,0.01,-,-1.93,-,2.0,11.43,
Ambition Grp Ltd,AMB,0.35,-,0.31,0.40,-,-,-,0.35,0.30,0.42,0.26,-,,-,0.15,-,-10.32,-,7.0,25,
Anaeco Ltd,ANQ,0.135,0.5,0.12,0.145,22,0.135,0.135,0.14,0.115,0.295,0.115,-,,-,-,-,-4.4,-,-0.5,-3.57,
  opt may12,ANQOA,0.001,-,-,0.001,-,-,-,0.004,0.004,0.004,0.001,-,,-,-,-,-,-,-0.3,-75,
Brambles Ltd,BXB,6.13,-,6.12,6.14,44278,6.15,6.08,6.16,5.89,8.37,5.11,25,p,1.48,0.88,4.08,36.96,16.6,17.0,2.85,
Cabcharge Aust,CAB,5.30,-6,5.30,5.43,1394,5.44,5.30,5.44,5.19,6.66,4.25,34,f,1.41,2.34,6.42,47.8,11.1,9.0,1.73,
Campbell Brothers,CPB,32.00,10,31.80,32.00,123,32.10,31.41,32.39,31.38,32.50,23.249,100,p,1.29,3.76,3.13,129.06,24.8,-18.0,-0.56,
Carbon Conscious,CCF,0.092,-1.8,0.095,0.19,10700,0.099,0.092,0.13,0.092,0.56,0.081,-,,-,-,-,0.93,9.9,-0.8,-8,
Careers Multilist,CGR,0.15,2.5,0.13,0.20,197,0.15,0.15,0.15,0.125,0.24,0.115,-,f,-,-,-,-,-,2.5,20,
Chandler Macleod,CMG,0.37,3,0.365,0.37,23050,0.37,0.345,0.37,0.34,0.37,0.09,1.35,f,2.50,0.06,3.65,3.38,10.9,2.0,5.71,
Clarius Grp Ltd,CND,0.63,2,0.61,0.65,194,0.63,0.61,0.64,0.60,1.18,0.55,2,f,1.90,0.41,3.17,3.8,16.6,-1.0,-1.56,
Clean Teq Hldgs,CLQ,0.19,-,0.185,0.19,-,-,-,0.205,0.185,0.375,0.185,-,,-,0.04,-,2.32,8.2,-5.0,-20.83,
CO2 Grp Ltd,COZ,0.18,-1.5,0.18,0.185,1151,0.19,0.18,0.195,0.16,0.43,0.105,-,,-,0.11,-,-1.36,-,3.0,20,
  opt nov11,COZO,0.045,-,0.04,0.064,-,-,-,0.049,0.03,0.29,0.011,-,,-,-,-,-,-,1.5,50,
Coffey Intl,COF,1.02,0.5,1.02,1.04,920,1.04,1.015,1.055,1.01,2.34,0.855,11,f,1.08,-0.23,10.78,11.9,8.6,0.5,0.49,
Collection House,CLH,0.825,1,0.81,0.84,234,0.825,0.815,0.825,0.81,0.935,0.65,5.8,f,1.59,0.87,7.03,9.2,9.0,1.5,1.85,
Connxion Ventures,CXN,0.035,-,0.033,0.038,850,0.035,0.035,0.035,0.03,0.061,0.03,-,,-,-,-,-1.7,-,0.4,12.9,
Credit Corp Grp,CCP,3.19,4,3.15,3.19,125,3.19,3.15,3.24,3.12,3.39,1.97,8,f,3.81,1.97,2.51,30.5,10.5,5.0,1.59,
Decmil Grp Ltd,DCG,2.10,4,2.07,2.10,5711,2.16,2.09,2.16,1.79,2.16,1.07,-,,-,0.33,-,6.43,32.7,31.0,17.32,
Dolomatrix Intl,DMX,0.25,-,0.245,0.25,251,0.25,0.25,0.27,0.245,0.35,0.22,1,f,2.51,0.12,4.00,2.51,10.0,-,-,
Downer EDI Ltd,DOW,4.28,2,4.27,4.31,7305,4.32,4.25,4.35,4.16,9.44,3.33,29.1,,0.03,1.94,6.80,0.9,475.6,11.0,2.64,
Ecsi Ltd,ECS,0.019,0.2,0.017,0.019,1000,0.019,0.019,0.019,0.017,0.028,0.016,-,,-,-,-,-0.11,-,-0.1,-5,
Emerson Stewart Grp,ESW,0.075,-,0.075,0.08,488,0.075,0.075,0.075,0.07,0.15,0.06,0.4,f,-,0.06,5.33,-1.42,-,0.5,7.14,
ENV Clean Tech,ESI,0.029,0.1,0.029,0.03,16731,0.029,0.028,0.029,0.027,0.082,0.021,-,,-,-,-,-0.54,-,0.1,3.57,
  opt jan14,ESIO,0.016,0.1,0.015,0.016,900,0.016,0.016,0.016,0.014,0.062,0.012,-,,-,-,-,-,-,-,-,
EVZ Ltd,EVZ,0.075,-,0.071,0.079,-,-,-,0.075,0.07,0.19,0.06,0.25,,0.48,0.04,3.33,0.12,62.5,0.5,7.14,
Green Invest Ltd,GNV,0.063,-,0.06,0.064,-,-,-,0.063,0.063,0.099,0.04,-,,-,-,-,1,6.3,0.3,5,
Greencap Ltd,GCG,0.077,-,0.077,0.078,160,0.077,0.077,0.08,0.077,0.165,0.066,0.75,,2.21,-,9.74,1.66,4.6,-0.2,-2.53,
Hamilton James Bruce,HJB,0.02,-,0.02,0.04,-,-,-,0.02,0.02,0.04,0.02,-,,-,-,-,-1,-,-,-,
Hitech Grp Aust,HIT,0.015,-,0.005,0.015,-,-,-,0.015,0.015,0.028,0.015,-,,-,0.06,-,0.44,3.4,-,-,
Humanis Grp Ltd,HUM,0.012,-,0.012,0.02,-,-,-,0.012,0.012,0.039,0.01,-,,-,-,-,-0.79,-,-,-,
  opt aug11,HUMO,0.001,-,-,0.006,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Hydromet Corp Ltd,HMC,0.04,-0.2,0.04,0.042,1950,0.041,0.04,0.042,0.038,0.06,0.025,0.1,f,-,0.05,2.50,-0.03,-,0.3,8.11,
Inventis Ltd,IVT,0.037,-,0.037,-,-,-,-,0.04,0.037,0.099,0.037,-,,-,-,-,-1.9,-,-0.3,-7.5,
ITS Capital Ltd,ITS,0.20,-,0.20,0.25,-,-,-,0.20,0.20,0.30,0.20,-,,-,0.20,-,-2.3,-,-,-,
MAC Services (The),MSL,2.97,2,2.91,2.97,400,2.99,2.95,3.16,2.90,3.16,1.75,9.25,f,1.80,0.91,3.11,16.67,17.8,3.0,1.02,
McMillan Shakespeare,MMS,6.84,-1,6.80,6.88,528,6.97,6.82,6.97,6.40,6.97,2.75,24,f,2.77,0.75,3.51,66.5,10.3,50.0,7.89,
Mineral Res,MIN,9.91,9,9.74,9.95,3432,9.96,9.87,10.04,9.50,10.04,5.50,20,f,3.43,2.75,2.02,68.5,14.5,51.0,5.43,
Norfolk Grp,NFK,1.095,0.5,1.08,1.095,1678,1.095,1.08,1.15,1.02,1.15,0.547,-,,-,0.15,-,12.95,8.5,6.0,5.8,
Pac Environment,PEH,0.10,-,0.052,0.10,-,-,-,0.10,0.10,0.25,0.09,-,,-,-0.06,-,-1.39,-,-,-,
Phoslock Water,PHK,0.068,-0.2,0.063,0.075,1959,0.07,0.068,0.07,0.06,0.14,0.057,-,,-,0.01,-,-0.97,-,0.8,13.33,
PMP Ltd,PMP,0.70,2.5,0.69,0.725,489,0.72,0.675,0.72,0.66,0.80,0.50,1,f,6.20,0.76,1.43,6.2,11.3,4.0,6.06,
Programmed Maint,PRG,2.04,1,2.03,2.04,3263,2.05,2.03,2.12,2.03,4.762,1.90,9,f,2.73,1.00,4.41,24.6,8.3,-6.0,-2.86,
Reclaim Ind,RCM,0.04,-,0.038,0.10,-,-,-,0.04,0.04,0.075,0.02,-,,-,-,-,-1.25,-,-,-,
Ross Human Direction,RHD,0.67,1,0.66,0.67,550,0.675,0.67,0.675,0.625,0.675,0.32,3.5,f,2.37,0.29,5.22,8.3,8.1,4.0,6.35,
Rubicor Grp,RUB,0.032,-,0.032,0.044,300,0.032,0.032,0.032,0.032,0.065,0.031,-,,-,-0.65,-,-7.6,-,-,-,
Runge Ltd,RUL,0.485,2.5,0.465,0.485,240,0.485,0.48,0.485,0.44,1.10,0.385,1,,1.80,0.10,2.06,1.8,26.9,5.0,11.49,
SAI Global Ltd,SAI,4.20,1,4.10,4.20,2911,4.25,4.12,4.30,4.11,4.477,3.173,12.8,f,1.68,-,3.05,21.5,19.5,-3.0,-0.71,
Salmat Ltd,SLM,4.10,-3,4.10,4.16,555,4.17,4.06,4.31,4.06,4.476,3.616,23.5,f,1.32,-0.63,5.73,31.1,13.2,-19.0,-4.43,
Seek Ltd,SEK,7.58,-,7.55,7.68,7536,7.68,7.57,7.70,7.51,8.57,5.25,11.9,f,2.23,0.67,1.57,26.5,28.6,-7.0,-0.92,
Skilled Grp Ltd,SKE,1.32,3,1.29,1.32,808,1.32,1.26,1.32,1.15,2.56,1.04,1.5,,4.87,-0.39,1.14,7.3,18.1,16.0,13.79,
Spotless Grp Ltd,SPT,2.24,2,2.16,2.26,5205,2.26,2.17,2.27,2.15,3.23,2.00,11,p,1.55,0.02,4.91,17.1,13.1,-,-,
Staging Connections,STG,0.019,-,0.019,0.021,-,-,-,0.02,0.019,0.048,0.019,-,,-,-0.04,-,-0.68,-,-0.1,-5,
Sterihealth Ltd,STP,2.15,-,2.07,2.15,6,2.15,2.15,2.18,2.10,2.18,1.25,7,f,3.91,-0.14,3.26,27.4,7.8,-,-,
Talent2 Internation,TWO,1.49,5,1.44,1.495,261,1.49,1.49,1.50,1.44,1.66,1.17,4,f,1.09,0.04,2.68,4.36,34.2,3.0,2.05,
Tox Free Solutions,TOX,2.32,4,2.28,2.32,336,2.33,2.24,2.33,2.22,2.80,2.05,2,f,4.63,0.67,0.86,9.25,25.1,7.0,3.11,
Transfield Services,TSE,3.47,-,3.44,3.48,22627,3.49,3.45,3.71,3.42,4.80,2.87,14,f,1.26,0.31,4.03,17.66,19.6,-5.0,-1.42,
Transpacific Indust,TPI,1.07,-,1.07,1.09,9843,1.09,1.055,1.11,1.055,1.785,0.92,-,,-,-0.22,-,6.7,16.0,-0.5,-0.47,
Wellcom Grp Ltd,WLL,1.90,-,1.87,2.01,14,1.90,1.90,1.90,1.85,2.43,1.70,14,f,1.40,0.51,7.37,19.55,9.7,5.0,2.7,
WHK Grp Ltd,WHG,1.07,1.5,1.05,1.07,816,1.07,1.05,1.08,1.04,1.20,0.90,6,f,1.48,0.12,5.61,8.9,12.0,3.0,2.88,
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,,
Air New Zealand,AIZ,0.985,-3.5,0.98,1.02,626,1.00,0.985,1.03,0.978,1.145,0.83,5.52,,1.12,1.15,5.60,6.17,16.0,-2.5,-2.48,
Asciano Grp stp,AIO,1.675,-4.5,1.67,1.685,107442,1.72,1.675,1.78,1.675,1.94,1.435,-,,-,0.08,-,-31.6,-,-4.5,-2.62,
Auckland Airport,AIA,1.61,1,1.61,1.63,246,1.61,1.61,1.63,1.585,1.654,1.395,6.68,,0.29,1.19,4.15,1.95,82.6,1.0,0.63,
Aust Infra unt,AIX,1.90,-1.5,1.89,1.91,6665,1.94,1.885,1.96,1.885,2.09,1.535,10,p,3.32,2.61,5.26,33.22,5.7,-2.5,-1.3,
Brisconnection Tr stp,BCS,0.975,-,0.925,1.00,-,-,-,0.975,0.975,1.40,0.975,-,,-,-2.12,-,14.58,6.7,-,-,
Chalmers Ltd,CHR,2.82,-,2.77,3.30,-,-,-,2.82,2.82,3.03,2.69,15,f,2.44,4.44,5.32,36.6,7.7,-,-,
ConnectEast stp,CEU,0.425,-,0.425,0.43,56264,0.43,0.425,0.44,0.42,0.49,0.33,2,,-,0.47,4.71,-1.49,-,-1.0,-2.3,
CTI Logistics,CLX,1.10,3,1.08,1.10,219,1.10,1.07,1.10,1.01,1.14,0.76,6,f,1.92,0.69,5.45,11.54,9.5,9.0,8.91,
Intoll Grp stp,ITO,1.48,0.5,1.475,1.48,202942,1.48,1.475,1.48,1.475,1.59,1.005,3,,22.21,1.57,2.03,66.62,2.2,-,-,
K & S Corp,KSC,2.62,-,2.65,2.66,-,-,-,2.66,2.60,3.05,2.50,14,f,1.89,-,5.34,26.5,9.9,-3.0,-1.13,
Lindsay Aust,LAU,0.20,-1,0.20,0.21,1320,0.205,0.20,0.21,0.185,0.28,0.17,1.35,f,1.63,0.21,6.75,2.2,9.1,1.0,5.26,
Macq Atlas Roads stp,MQA,1.425,5,1.42,1.44,12891,1.445,1.365,1.445,1.35,1.445,0.51,-,,-,-0.72,-,-31.22,-,4.0,2.89,
MAP Grp forus,MAP,3.08,-2,3.08,3.09,56044,3.12,3.06,3.20,3.04,3.38,2.374,19,,-,-,6.17,-14.47,-,-10.0,-3.14,
Mermaid Marine,MRM,2.76,2,2.75,2.77,3364,2.78,2.73,2.80,2.67,3.25,2.25,8,f,2.55,1.05,2.90,20.4,13.5,16.0,6.15,
Qantas Airways,QAN,2.61,6,2.60,2.62,217680,2.62,2.57,2.62,2.51,3.06,2.12,-,,-,2.35,-,4.9,53.3,8.0,3.16,
Qube Logistics unt,QUB,0.835,-0.5,0.83,0.835,3319,0.84,0.83,0.85,0.815,0.961,0.63,3.5,f,2.77,0.95,4.19,9.71,8.6,1.0,1.21,
Regional Express,REX,1.14,-2,1.11,1.17,161,1.16,1.14,1.215,1.13,1.42,0.95,6.6,f,3.36,1.27,5.79,22.2,5.1,-6.0,-5,
Richfield Internat,RIS,0.081,-,0.08,0.12,-,-,-,0.081,0.08,0.13,0.052,-,,-,0.13,-,-0.16,-,0.1,1.25,
Rivercity Motorway stp,RCY,0.018,-,0.018,0.019,24754,0.019,0.018,0.019,0.016,0.325,0.016,-,,-,-1.27,-,-194.03,-,0.1,5.88,
Scott Corp,SCC,0.48,2,0.47,0.48,20,0.48,0.48,0.48,0.41,0.48,0.23,3,f,2.37,0.39,6.25,7.1,6.8,8.0,20,
Skywest Airlines cdi,SXR,0.33,3,0.29,0.32,800,0.33,0.30,0.33,0.28,0.40,0.215,0.4,,9.85,0.18,1.21,3.94,8.4,5.0,17.86,
Smarttrans Hldgs,SMA,0.02,-,0.019,0.02,-,-,-,0.021,0.019,0.063,0.004,-,,-,-,-,-0.31,-,-,-,
Toll Hldgs Ltd,TOL,6.46,-7,6.45,6.49,19067,6.56,6.44,6.56,6.30,9.33,5.34,25,f,1.60,1.38,3.87,39.9,16.2,14.0,2.22,
Traffic Tech,TTI,0.036,-,0.034,0.036,1500,0.036,0.034,0.038,0.034,0.07,0.025,-,,-,-0.16,-,-0.18,-,-0.1,-2.7,
Transurban stp,TCL,5.12,8,5.12,5.14,46607,5.15,5.06,5.15,4.96,5.61,3.909,24,,0.19,2.77,4.69,4.6,111.3,12.0,2.4,
Virgin Blue Hldgs,VBA,0.40,-3,0.40,0.405,580341,0.415,0.375,0.48,0.375,0.80,0.28,-,,-,0.40,-,1,40.0,1.0,2.56,
Wridgways Aust,WWA,2.60,2,2.60,2.61,190,2.60,2.59,2.60,2.50,2.98,2.35,17,f,1.14,0.22,6.54,19.35,13.4,9.0,3.59,
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.075,-0.5,0.075,0.08,1300,0.075,0.07,0.08,0.07,0.18,0.07,-,,-,-0.07,-,0.84,8.9,-0.5,-6.25,
Adacel Tech,ADA,0.32,-,0.32,0.335,55,0.32,0.32,0.32,0.30,0.735,0.30,-,,-,0.19,-,-3.5,-,0.5,1.59,
Admerex Ltd,ADL,0.003,-,0.003,0.004,400,0.003,0.003,0.003,0.003,0.016,0.002,-,,-,-,-,-0.56,-,-,-,
Altium Ltd,ALU,0.15,-,0.15,0.21,15,0.15,0.15,0.17,0.15,0.365,0.15,-,,-,0.03,-,-13.61,-,-,-,
ASG Grp Ltd,ASZ,1.375,-0.5,1.37,1.38,642,1.38,1.37,1.39,1.335,1.55,0.81,6.5,f,1.35,-,4.73,8.77,15.7,2.5,1.85,
Bravura Solutions,BVA,0.145,-,0.145,0.15,1039,0.145,0.145,0.16,0.145,0.273,0.085,-,,-,-0.04,-,-3.39,-,-0.5,-3.33,
Byte Power Grp,BPG,0.004,-,0.002,0.004,-,-,-,0.004,0.003,0.017,0.002,-,,-,-,-,-0.21,-,-,-,
Carsales Com Ltd,CRZ,5.04,-5,5.03,5.09,1119,5.11,5.04,5.24,5.04,5.86,3.56,14.9,f,1.25,0.38,2.96,18.6,27.1,-14.0,-2.7,
CCK Financial,CCK,0.08,-,-,-,-,-,-,0.08,0.08,0.13,0.08,-,,-,0.01,-,-0.7,-,-,-,
Comops Ltd,COM,0.05,-0.2,0.038,0.054,575,0.05,0.05,0.052,0.05,0.185,0.05,-,,-,0.04,-,1.27,3.9,-0.2,-3.85,
Computershare Ltd,CPU,9.49,-6,9.44,9.59,31928,9.66,9.41,9.83,9.35,12.90,8.70,28,p,2.22,-1.61,2.95,62.24,15.2,-17.0,-1.76,
Corum Grp Ltd,COO,0.029,-,0.017,0.03,-,-,-,0.029,0.029,0.05,0.01,-,,-,-0.04,-,0.47,6.2,-,-,
CPT Global Ltd,CGO,0.57,-,0.50,0.60,-,-,-,0.57,0.55,1.02,0.55,3,,-,0.16,5.26,-8.53,-,-,-,
CSG Ltd,CSV,1.785,3.5,1.78,1.785,1236,1.795,1.75,1.795,1.665,2.30,1.165,5.5,f,2.87,-,3.08,15.8,11.3,11.0,6.57,
Customers Ltd,CUS,1.90,3,1.90,1.91,1461,1.90,1.83,1.99,1.83,3.154,1.76,8,,1.72,0.10,4.21,13.77,13.8,-2.0,-1.04,
Data#3 Ltd,DTL,9.08,-30,9.02,9.08,354,9.10,8.95,9.65,8.95,9.65,7.00,56,f,1.27,1.36,6.17,70.88,12.8,-17.0,-1.84,
Datamotion Asia,DMN,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.003,0.001,-,,-,-,-,-0.1,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.09,0.14,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.05,-,-3.41,-,-,-,
DWS Advanced,DWS,1.72,4,1.68,1.72,1202,1.72,1.68,1.73,1.61,1.85,1.12,11.25,f,1.24,0.23,6.54,14,12.3,2.0,1.18,
E-Com Multi Ltd,ECE,0.009,0.1,0.008,0.009,70984,0.009,0.008,0.009,0.008,0.012,0.001,-,,-,-,-,-0.06,-,0.1,12.5,
Empired Ltd,EPD,0.08,-,0.08,0.10,-,-,-,0.08,0.08,0.18,0.075,0.25,,0.40,0.04,3.13,0.1,80.0,-,-,
Energy One Ltd,EOL,0.14,-,0.14,0.18,520,0.15,0.14,0.15,0.14,0.20,0.09,-,,-,0.21,-,0.88,15.9,-,-,
E-Pay Asia Ltd,EPY,0.12,-,0.11,0.12,-,-,-,0.12,0.11,0.232,0.09,-,,-,0.48,-,4.81,2.5,1.0,9.09,
eServGlobal Ltd,ESV,0.57,-0.5,0.57,0.575,100,0.57,0.57,0.58,0.57,0.65,0.42,-,,-,0.05,-,-16.5,-,-0.5,-0.87,
Ezenet Ltd,EZE,0.022,-0.6,0.022,0.03,400,0.028,0.022,0.028,0.022,0.052,0.019,-,,-,0.02,-,-0.63,-,-0.4,-15.38,
GBST Hldgs,GBT,0.82,-,0.80,0.85,-,-,-,0.90,0.82,1.22,0.80,2,f,-,-0.50,2.44,-3.68,-,-2.0,-2.38,
GoConnect Ltd,GCN,0.045,0.3,0.042,0.045,5431,0.045,0.04,0.045,0.039,0.073,0.009,-,,-,-,-,-0.3,-,0.4,9.76,
Hansen Tech,HSN,0.725,-1.5,0.725,0.74,42,0.725,0.725,0.785,0.725,0.80,0.53,5,f,1.44,0.14,6.90,7.2,10.1,-6.5,-8.23,
Ideas Intl,IDE,0.62,2,0.62,0.65,19,0.62,0.62,0.62,0.565,0.62,0.20,-,,-,0.12,-,10.43,5.9,5.5,9.73,
Infomedia Ltd,IFM,0.215,-,0.215,0.225,834,0.215,0.215,0.225,0.21,0.42,0.21,2.4,,1.52,0.02,11.16,3.66,5.9,-0.5,-2.27,
Integrated Research,IRI,0.325,-,0.325,0.335,100,0.325,0.325,0.345,0.32,0.544,0.32,2.5,p,1.30,0.06,7.69,3.24,10.0,-2.0,-5.8,
Intrapower Ltd,IPX,0.15,1.5,0.14,0.155,1795,0.15,0.145,0.15,0.135,0.185,0.097,-,,-,0.02,-,0.77,19.5,1.0,7.14,
IRESS Market Tech,IRE,7.80,-20,7.79,7.82,2622,8.00,7.78,8.16,7.78,9.38,7.25,35,f,1.13,0.76,4.49,39.46,19.8,-22.0,-2.74,
ISS Grp Ltd,ISS,0.18,1,0.175,0.185,600,0.18,0.18,0.19,0.16,0.30,0.145,0.5,f,5.40,0.09,2.78,2.7,6.7,1.0,5.88,
ITX Grp Ltd,ITX,1.51,0.5,1.51,1.515,103,1.51,1.51,1.515,1.505,1.52,0.71,7,f,2.17,0.27,4.64,15.2,9.9,0.5,0.33,
Jumbuck Entertain,JMB,0.18,-,0.135,0.18,-,-,-,0.18,0.18,0.42,0.15,1.5,f,-,0.18,8.33,-5,-,-,-,
Longreach Grp,LRG,0.029,-,0.028,0.03,290,0.029,0.029,0.029,0.024,0.045,0.018,-,,-,0.02,-,0.16,18.1,0.5,20.83,
M2M Corp,MCL,0.002,-,0.001,0.002,-,-,-,0.002,0.001,0.006,0.001,-,,-,-,-,-0.07,-,-,-,
MDS Financial Grp,MWS,0.03,-,0.025,0.035,-,-,-,0.03,0.03,0.043,0.013,-,,-,-,-,-0.16,-,-,-,
Melbourne IT Ltd,MLB,1.995,-0.5,1.99,2.00,2731,2.00,1.985,2.00,1.975,2.35,1.52,15,f,1.48,-0.64,7.52,22.22,9.0,1.5,0.76,
MGM Wireless Ltd,MWR,0.01,-,0.009,0.01,907,0.01,0.01,0.01,0.009,0.03,0.007,-,,-,-,-,0.09,11.1,0.1,11.11,
  opt nov10,MWRO,0.001,-,-,0.009,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
MobileActive Ltd,MBA,0.021,-0.1,0.021,0.023,4350,0.022,0.021,0.022,0.021,0.062,0.012,-,,-,-,-,0.04,52.5,-0.1,-4.55,
Monteray Grp,MRY,0.012,-,0.012,0.017,-,-,-,0.015,0.012,0.025,0.008,-,,-,-0.03,-,0.32,3.8,-0.3,-20,
Mooter Media Ltd,MMZ,0.01,-,0.01,0.011,69375,0.01,0.009,0.01,0.009,0.036,0.002,-,,-,-,-,-0.09,-,-,-,
Oakton Ltd,OKN,3.02,2,2.94,3.02,238,3.03,2.98,3.03,2.95,4.30,2.09,6.5,f,3.40,0.15,2.15,22.1,13.7,3.0,1,
