Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4588.8 at 16:39 12/2/2010  Report at 19:06 Friday 12/2/2010. Processed 19:26 Friday 12/2/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Wellcom Grp Ltd,WLL,2.15,3,2.12,2.15,115,2.15,2.15,2.15,2.12,2.43,1.54,12,f,1.42,0.44,5.58,17.09,12.6,10.0,4.88
WHK Grp Ltd,WHG,1.10,-,1.09,1.11,13602,1.12,1.09,1.14,1.09,1.20,0.81,3,f,0.83,0.07,2.73,2.5,44.0,-2.5,-2.22
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,
Air New Zealand fpo nz,AIZ,1.02,-,1.03,1.05,2525,1.02,1.02,1.04,1.00,1.12,0.55,5.22,,0.31,1.18,5.12,1.61,63.4,-0.5,-0.49
Asciano Grp stpld,AIO,1.735,-0.5,1.725,1.74,99170,1.775,1.715,1.775,1.645,1.94,0.32,-,,-,-1.41,-,-32.5,-,1.0,0.58
Auckland Airport fpo nz,AIA,1.44,-,1.44,1.45,6093,1.47,1.44,1.51,1.44,1.654,1.171,6.7,,0.41,1.21,4.65,2.74,52.6,-9.0,-5.88
Aust Infra unt,AIX,1.84,4,1.83,1.86,23270,1.85,1.80,1.85,1.72,1.95,0.991,13,,2.03,3.14,7.07,26.33,7.0,7.0,3.95
Brisconnection Tr stpld,BCS,1.03,-,1.00,1.20,-,-,-,1.24,1.03,1.40,1.03,-,,-,0.64,-,10.99,9.4,-21.0,-16.94
Chalmers Ltd,CHR,2.76,-,2.76,2.89,-,-,-,3.00,2.76,3.10,2.38,14,f,2.40,4.22,5.07,33.67,8.2,-24.0,-8
ConnectEast stpld,CEU,0.435,-1,0.43,0.435,52912,0.445,0.425,0.45,0.415,0.49,0.244,2,,-,-,4.60,-25.43,-,1.0,2.35
CTI Logistics,CLX,0.83,-,0.83,0.95,-,-,-,0.83,0.83,0.95,0.65,6,f,1.69,0.63,7.23,10.16,8.2,-,-
Intoll Grp stpld,ITO,1.14,-1,1.13,1.14,69100,1.145,1.125,1.215,1.125,1.71,0.95,12,,-,1.73,10.53,-73.72,-,-5.0,-4.2
K & S Corp,KSC,2.77,-8,2.76,2.80,53,2.78,2.76,2.85,2.75,3.05,1.72,12,f,2.18,1.87,4.33,26.1,10.6,2.0,0.73
KFM Divers Inf unt,KIL,0.88,-,0.88,0.90,17615,0.90,0.88,0.90,0.87,0.963,0.443,4,,-,0.99,4.55,-6.16,-,-,-
Lindsay Aust,LAU,0.215,-1,0.21,0.215,1500,0.215,0.215,0.225,0.215,0.28,0.15,1.6,f,1.69,0.20,7.44,2.7,8.0,-1.0,-4.44
Macq Atlas Roads Grp stpld,MQA,0.74,2.5,0.725,0.745,26308,0.74,0.705,0.77,0.70,1.02,0.51,-,,-,-,-,-,-,-1.0,-1.33
MAP Grp forus,MAP,2.90,-1,2.86,2.90,23131,2.91,2.86,2.94,2.78,3.19,1.291,21,,5.66,-,7.24,118.92,2.4,-2.0,-0.68
Mermaid Marine,MRM,2.64,-1,2.61,2.67,3253,2.71,2.61,2.71,2.45,3.25,0.95,6,f,2.42,0.92,2.27,14.5,18.2,5.0,1.93
Qantas Airways,QAN,2.92,2,2.90,2.92,148049,2.96,2.89,2.96,2.76,3.06,1.38,6,,0.93,2.25,2.05,5.6,52.1,12.0,4.29
Regional Express,REX,1.35,2,1.35,1.365,392,1.35,1.34,1.355,1.26,1.42,0.725,-,,-,1.04,-,20.4,6.6,-1.5,-1.1
Richfield Internat,RIS,0.075,-,-,0.065,-,-,-,0.078,0.078,0.08,0.035,-,,-,0.13,-,1.28,5.9,-0.3,-3.85
Rivercity Motorway stpld,RCY,0.22,-0.5,0.215,0.22,7123,0.225,0.22,0.23,0.19,0.325,0.105,-,,-,-1.34,-,-4.41,-,-1.0,-4.35
Scott Corp,SCC,0.26,-,0.26,0.325,385,0.26,0.26,0.26,0.26,0.33,0.125,1,f,2.80,0.36,3.85,2.8,9.3,-4.0,-13.33
Skywest Airlines cdi 1:1,SXR,0.215,-1.5,0.215,0.275,500,0.25,0.215,0.25,0.215,0.305,0.215,-,,-,-,-,-,-,-2.0,-8.51
Smarttrans Hldgs,SMA,0.022,-0.1,0.022,0.023,40487,0.024,0.022,0.029,0.019,0.063,0.004,-,,-,-,-,-0.38,-,-0.5,-18.52
Toll Hldgs Ltd,TOL,8.54,5,8.40,8.55,18777,8.57,8.39,8.62,8.26,9.33,4.38,25,f,1.60,1.58,2.93,39.95,21.4,11.0,1.3
Traffic Tech,TTI,0.041,-,0.041,0.044,-,-,-,0.045,0.041,0.09,0.021,-,,-,-0.21,-,-3.94,-,-,-
Transurban stpld,TCL,5.20,-5,5.15,5.21,20659,5.21,5.16,5.30,5.15,5.64,3.51,23,,-,2.79,4.42,-1.9,-,-2.0,-0.38
Virgin Blue Hldgs,VBA,0.58,1,0.575,0.58,58382,0.58,0.565,0.585,0.54,0.655,0.127,-,,-,0.50,-,-15.2,-,3.0,5.45
Wridgways Aust,WWA,2.70,-5,2.70,2.71,155,2.73,2.70,2.80,2.70,2.98,1.60,17,f,1.23,0.21,6.30,20.83,13.0,-8.0,-2.88
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.10,-,0.11,0.16,-,-,-,0.145,0.10,0.18,0.10,-,,-,-0.10,-,1.07,9.3,-4.5,-31.03
Adacel Tech,ADA,0.42,-,0.385,0.395,-,-,-,0.425,0.39,0.84,0.325,-,,-,0.22,-,8.2,5.1,-1.0,-2.33
Admerex Ltd,ADL,0.007,-0.1,0.006,0.007,8228,0.007,0.007,0.008,0.007,0.016,0.004,-,,-,0.01,-,-2.68,-,-0.1,-12.5
Altium Ltd,ALU,0.28,-,0.23,0.28,-,-,-,0.28,0.28,0.50,0.235,2,,-,0.12,7.14,-0.47,-,-,-
APA Financial,APP,0.016,-,0.015,0.022,-,-,-,0.016,0.014,0.028,0.009,-,,-,-,-,-3.7,-,0.2,14.29
ASG Grp Ltd,ASZ,1.24,-3,1.22,1.24,1959,1.285,1.23,1.285,1.11,1.30,0.42,5.5,f,1.55,0.05,4.44,8.52,14.6,9.0,7.83
Bravura Solutions,BVA,0.20,0.5,0.195,0.20,100,0.20,0.20,0.20,0.18,0.315,0.119,-,,-,-0.35,-,1.15,17.4,1.0,5.26
Byte Power Grp,BPG,0.008,0.2,0.006,0.008,285,0.008,0.008,0.008,0.005,0.017,0.003,-,,-,-0.02,-,-0.45,-,0.2,33.33
Carsales Com Ltd,CRZ,4.50,-13,4.45,4.65,5909,4.63,4.49,4.75,4.39,5.70,3.56,-,,-,-,-,-,-,2.0,0.45
CCK Financial,CCK,0.115,-,0.115,0.13,-,-,-,0.115,0.115,0.21,0.08,-,,-,0.02,-,0.63,18.3,-,-
Comops Ltd,COM,0.17,-,0.14,0.17,-,-,-,0.175,0.14,0.185,0.05,-,,-,0.04,-,2.5,6.8,3.0,21.43
Computershare Ltd,CPU,12.00,27,11.95,12.01,50144,12.10,11.77,12.10,11.55,12.64,6.85,25,p,2.27,-1.54,2.08,56.84,21.1,15.0,1.27
Corum Grp Ltd,COO,0.026,-,0.026,0.033,-,-,-,0.026,0.026,0.057,0.01,-,,-,-0.07,-,-6.5,-,-,-
CPT Global Ltd,CGO,0.69,-,0.655,0.74,175,0.69,0.69,0.69,0.65,1.02,0.275,5.5,f,1.07,0.22,7.97,5.9,11.7,4.0,6.15
CSG Ltd,CSV,1.85,-0.5,1.83,1.85,442,1.865,1.84,1.895,1.735,2.26,0.43,4.5,f,2.96,-,2.43,13.31,13.9,2.5,1.37
Customers Ltd,CUS,2.84,16,2.68,2.84,2521,2.84,2.70,2.84,2.47,3.212,1.242,-,,-,0.09,-,4.9,58.0,23.0,8.81
Data#3 Ltd,DTL,8.30,12,8.30,8.52,95,8.35,8.20,8.65,7.68,9.30,4.50,50,f,1.28,1.16,6.02,63.76,13.0,-30.0,-3.49
Datamotion Asia,DMN,0.002,-,0.001,0.002,60000,0.002,0.002,0.003,0.002,0.005,0.001,-,,-,-,-,-0.19,-,-0.1,-33.33
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd fpo nz,DSQ,0.095,-,0.046,0.15,-,-,-,0.095,0.095,0.19,0.042,-,,-,0.06,-,-5.45,-,-,-
DWS Advanced,DWS,1.545,4.5,1.53,1.55,1819,1.56,1.52,1.56,1.405,1.85,0.48,9.5,f,1.26,0.20,6.15,12,12.9,6.0,4.04
E-Com Multi Ltd,ECE,0.006,-0.1,0.006,0.007,87450,0.007,0.006,0.008,0.006,0.012,0.001,-,,-,-,-,-,-,-,-
Empired Ltd,EPD,0.15,-,0.13,0.15,-,-,-,0.15,0.14,0.18,0.06,0.75,f,1.53,-,5.00,1.15,13.0,3.0,25
Energy One Ltd,EOL,0.15,-,0.08,0.20,-,-,-,0.15,0.15,0.20,0.05,-,,-,-,-,-0.4,-,-,-
Entellect Solutions,ESN,0.002,-,0.002,0.003,57500,0.002,0.002,0.002,0.002,0.008,0.002,-,,-,-,-,0.01,20.0,-,-
E-Pay Asia Ltd,EPY,0.19,2.5,0.17,0.19,213,0.19,0.185,0.19,0.14,0.245,0.065,-,,-,0.35,-,-0.16,-,3.5,22.58
eServGlobal Ltd,ESV,0.50,-,0.49,0.50,3710,0.505,0.50,0.52,0.495,0.63,0.30,-,,-,0.20,-,-20.1,-,-,-
Ezenet Ltd,EZE,0.032,0.2,0.029,0.045,3448,0.032,0.03,0.032,0.03,0.052,0.008,-,,-,0.03,-,-3.24,-,-0.1,-3.03
GBST Hldgs,GBT,1.00,-,0.92,1.00,200,1.00,1.00,1.01,1.00,1.22,0.56,1.5,,2.60,-0.86,1.50,3.9,25.6,-,-
GoConnect Ltd,GCN,0.013,-,0.01,0.016,-,-,-,0.013,0.01,0.028,0.008,-,,-,-0.01,-,-0.33,-,0.3,30
Hansen Tech,HSN,0.79,-0.5,0.76,0.79,6,0.79,0.79,0.795,0.79,0.80,0.30,5,f,1.06,0.11,6.33,5.3,14.9,-,-
Iatia Ltd,IAT,0.016,-,-,-,-,-,-,0.016,0.016,0.03,0.007,-,,-,-,-,-0.6,-,-,-
Ideas Intl,IDE,0.30,-,0.25,0.32,-,-,-,0.30,0.30,0.30,0.061,-,,-,-,-,7.87,3.8,-,-
Infomedia Ltd,IFM,0.285,-,0.28,0.29,2030,0.29,0.28,0.30,0.28,0.445,0.255,2.8,p,1.19,0.03,9.82,3.32,8.6,-1.5,-5
Integrated Research,IRI,0.505,-3,0.505,0.51,2194,0.51,0.48,0.535,0.48,0.55,0.19,4,p,1.18,0.08,7.92,4.72,10.7,2.5,5.21
Intrapower Ltd,IPX,0.12,0.5,0.115,0.145,1057,0.125,0.12,0.125,0.115,0.175,0.04,-,,-,-0.02,-,-12.08,-,0.5,4.35
IRESS Market Tech,IRE,7.72,2,7.58,7.85,6589,7.87,7.63,7.98,7.57,8.95,4.58,32,f,0.98,0.67,4.15,31.29,24.7,-27.0,-3.38
ISS Grp Ltd,ISS,0.245,1.5,0.24,0.245,1493,0.245,0.235,0.245,0.22,0.30,0.145,-,,-,0.06,-,-8.83,-,2.0,8.89
ITX Grp Ltd,ITX,1.22,1,1.23,1.30,5,1.22,1.22,1.295,1.09,1.45,0.50,6.5,f,2.18,0.22,5.33,14.2,8.6,-7.5,-5.79
Jumbuck Entertain,JMB,0.31,-,0.29,0.31,-,-,-,0.31,0.31,0.50,0.285,2,f,4.15,0.19,6.45,8.3,3.7,2.5,8.77
Longreach Grp,LRG,0.035,-,0.032,0.035,-,-,-,0.039,0.031,0.045,0.01,-,,-,0.02,-,0.69,5.1,0.4,12.9
M2M Corp,MCL,0.002,-0.1,0.002,0.003,679,0.002,0.002,0.003,0.002,0.007,0.002,-,,-,-,-,-0.29,-,-0.1,-33.33
MDS Financial Grp,MWS,0.021,-,0.015,0.024,-,-,-,0.021,0.021,0.028,0.012,-,,-,-,-,-0.3,-,-,-
Melbourne IT Ltd,MLB,1.53,-7,1.53,1.60,905,1.595,1.53,1.64,1.52,2.49,1.52,15,f,1.25,-0.69,9.80,18.78,8.1,-7.0,-4.38
MGM Wireless Ltd,MWR,0.013,-,0.013,0.017,-,-,-,0.017,0.013,0.03,0.006,-,,-,-,-,-0.18,-,-0.4,-23.53
  opt nov10,MWRO,0.001,-,-,0.006,-,-,-,0.001,0.001,0.015,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.02,-,0.02,0.024,-,-,-,0.023,0.019,0.04,0.015,-,,-,0.01,-,0.15,13.3,-0.3,-13.04
Monteray Grp,MRY,0.014,-,0.015,0.022,10,0.014,0.014,0.016,0.014,0.025,0.006,-,,-,-0.04,-,-2.73,-,-,-
Mooter Media Ltd,MMZ,0.012,-0.2,0.012,0.013,692702,0.014,0.012,0.018,0.01,0.018,0.00,-,,-,-,-,-0.7,-,0.2,20
Oakton Ltd,OKN,3.47,-2,3.41,3.47,1223,3.49,3.36,3.51,3.02,4.30,0.52,2.25,f,7.07,-0.12,0.65,15.9,21.8,29.0,9.12
Objective Corp,OCL,0.325,-,0.335,0.37,-,-,-,0.33,0.325,0.50,0.20,2.1,,1.57,0.05,6.46,3.3,9.8,-5.5,-14.47
Panorama Synergy,PSY,0.30,-,0.29,0.30,-,-,-,0.33,0.28,0.415,0.045,-,,-,-,-,-1.93,-,2.0,7.14
Powerlan Ltd,PWR,0.07,1,0.07,0.073,714,0.07,0.058,0.07,0.055,0.098,0.025,-,,-,-0.14,-,-14.31,-,1.0,16.67
  def,PWRN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Praemium Ltd,PPS,0.125,1.5,0.115,0.125,930,0.125,0.12,0.125,0.10,0.215,0.069,-,,-,0.03,-,-6.7,-,1.5,13.64
Prophecy Intl ,PRO,0.51,-,0.50,0.51,-,-,-,0.54,0.51,0.70,0.375,4.25,,1.91,0.16,8.33,8.1,6.3,-3.0,-5.56
Qmastor Ltd,QML,0.305,0.5,0.305,0.325,240,0.305,0.305,0.31,0.30,0.55,0.21,1.5,,2.68,0.05,4.92,4.02,7.6,0.5,1.67
Razor Risk Tech,RZR,0.035,-0.5,0.035,0.04,20,0.035,0.035,0.04,0.03,0.055,0.025,-,,-,-,-,0.53,6.6,0.2,6.06
Reckon Ltd,RKN,1.94,-0.5,1.93,1.975,7426,1.975,1.92,1.975,1.80,2.02,1.03,7,f,1.41,-0.02,3.61,9.9,19.6,2.5,1.31
Redflex Hldgs,RDF,2.06,-4,2.00,2.09,1853,2.09,2.00,2.10,1.88,3.136,1.88,5,f,2.11,0.84,2.43,10.54,19.5,-4.0,-1.9
RP Data Ltd,RPX,0.92,0.5,0.90,0.92,3606,0.92,0.89,0.925,0.885,0.95,0.35,1.5,f,2.61,-0.20,1.63,3.92,23.5,2.0,2.22
Rubik Financial,RFL,0.086,0.6,0.081,0.086,1000,0.086,0.08,0.092,0.08,0.12,0.06,-,,-,0.09,-,-1.64,-,-0.7,-7.53
Senetas Corp,SEN,0.049,-,0.048,0.049,1277,0.049,0.046,0.05,0.045,0.11,0.024,-,,-,0.02,-,0.25,19.6,-0.1,-2
Sirius Corp Ltd,SIU,0.039,-,0.03,0.039,-,-,-,0.039,0.039,0.048,0.011,-,,-,-0.01,-,-1.24,-,-,-
SMS Management,SMX,6.45,10,6.20,6.45,4597,6.46,6.36,6.46,5.19,6.46,1.745,27.5,f,1.40,0.69,4.26,38.4,16.8,79.0,13.96
Stratatel Ltd,STE,0.067,-,0.063,0.067,-,-,-,0.067,0.062,0.093,0.037,0.5,,2.00,0.01,7.46,1,6.7,0.2,3.08
  opt sep11,STEO,0.017,-,0.012,0.018,-,-,-,0.017,0.017,0.025,0.005,-,,-,-,-,-,-,-,-
Synergy Plus Ltd,SNR,0.04,-,0.04,0.045,-,-,-,0.04,0.037,0.059,0.016,-,,-,-0.12,-,-1.04,-,0.3,8.11
Technology One,TNE,0.75,2.5,0.74,0.755,614,0.755,0.725,0.76,0.72,0.96,0.59,3.75,f,1.40,0.13,5.00,5.24,14.3,-0.5,-0.66
UXC Ltd,UXC,0.63,1,0.63,0.64,778,0.66,0.63,0.66,0.605,1.185,0.265,3.5,f,1.87,0.03,5.56,6.54,9.6,1.0,1.61
Webfirm Grp Ltd,WFM,0.038,0.2,0.038,0.039,3939,0.038,0.035,0.038,0.034,0.115,0.029,-,,-,0.01,-,-3.1,-,0.4,11.76
  def,WFMN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Webspy Ltd,WSY,0.023,-,0.008,0.023,-,-,-,0.023,0.023,0.032,0.007,-,,-,0.01,-,-0.92,-,-,-
World Net Services,WNS,0.15,-,-,0.15,-,-,-,0.15,0.15,0.15,0.15,-,,-,-0.04,-,-2.8,-,-,-
Zingmobile Grp cdi 1:1,ZMG,0.022,-,0.022,0.03,17,0.022,0.022,0.022,0.02,0.03,0.006,-,,-,0.02,-,-15.47,-,0.2,10
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.016,-,0.019,0.023,-,-,-,0.018,0.016,0.083,0.015,-,,-,0.03,-,-4.2,-,-0.2,-11.11
Adavale Resource,ADD,0.029,-,0.027,0.029,-,-,-,0.03,0.029,0.065,0.016,-,,-,0.03,-,-0.3,-,0.2,7.41
Ambertech Ltd,AMO,0.50,-,0.47,0.55,24,0.50,0.50,0.50,0.50,0.57,0.34,3.5,f,1.69,0.57,7.00,5.9,8.5,-,-
Argus Solutions,ASV,0.25,-,0.215,0.25,-,-,-,0.25,0.205,1.098,0.006,-,,-,-,-,-0.12,-,4.5,21.95
Autron Corp,AAT,0.013,-0.1,0.011,0.014,271,0.013,0.013,0.017,0.013,0.025,0.01,-,,-,-,-,-1.63,-,-0.4,-23.53
Cellnet Grp,CLT,0.325,-,0.325,0.345,-,-,-,0.325,0.32,0.325,0.15,-,,-,0.40,-,-6.16,-,0.5,1.56
Codan Ltd,CDA,1.20,-,1.11,1.18,-,-,-,1.22,1.15,1.32,0.525,6.5,f,1.14,0.17,5.42,7.4,16.2,1.0,0.84
Digislide Hldgs,DGI,0.24,-5,0.21,0.24,118,0.285,0.24,0.295,0.24,0.80,0.235,-,,-,-,-,-,-,-5.5,-18.64
ETT Ltd fpo nz,ETT,0.005,0.1,0.004,0.005,3780,0.005,0.005,0.005,0.004,0.007,0.001,-,,-,-,-,-0.04,-,-,-
Hostech Ltd,HTC,0.037,0.5,0.034,0.037,500,0.037,0.037,0.037,0.029,0.05,0.012,-,,-,-,-,-3.24,-,0.8,27.59
iCash Payment Sys,ICP,0.048,0.2,0.048,0.05,3501,0.048,0.046,0.048,0.046,0.077,0.023,-,,-,0.02,-,0.35,13.7,0.3,6.67
Intermoco Ltd,INT,0.014,-,0.014,0.015,51487,0.014,0.013,0.016,0.013,0.024,0.006,-,,-,-,-,-0.5,-,-0.2,-12.5
Keycorp Ltd,KYC,0.47,2,0.445,0.465,600,0.47,0.45,0.475,0.43,0.56,0.153,2.5,f,4.57,0.35,5.32,11.43,4.1,-0.5,-1.05
Legend Corp,LGD,0.15,-,0.155,0.185,-,-,-,0.16,0.15,0.19,0.072,-,,-,0.06,-,2.1,7.1,-,-
Mikoh Corp,MIK,0.05,-,0.05,0.055,330,0.05,0.05,0.05,0.048,0.15,0.036,-,,-,0.01,-,-2.06,-,-0.6,-10.71
Netcomm Ltd,NTC,0.215,-,0.20,0.22,467,0.215,0.215,0.215,0.19,0.52,0.09,1,,6.01,0.11,4.65,6.01,3.6,1.5,7.5
Pienets Ltd,PIE,0.009,-,0.009,0.01,20000,0.009,0.009,0.012,0.009,0.018,0.006,-,,-,-,-,-0.55,-,-0.1,-10
QRSciences Hldgs,QRS,0.06,-,0.06,0.065,-,-,-,0.065,0.06,0.08,0.02,-,,-,0.05,-,0.5,12.0,-0.5,-7.69
  opt jun12,QRSOA,0.002,-,0.001,-,-,-,-,0.002,0.002,0.008,0.002,-,,-,-,-,-,-,-,-
Scantech Ltd,SCD,0.315,-,0.315,0.34,-,-,-,0.385,0.315,0.60,0.30,-,,-,0.36,-,9.04,3.5,-7.0,-18.18
Techniche Ltd,TCN,0.078,-,0.078,0.084,-,-,-,0.095,0.078,0.11,0.06,-,,-,0.02,-,0.97,8.0,-1.7,-17.89
Telezon Ltd,TLZ,0.12,-,0.10,0.17,-,-,-,0.12,0.12,0.27,0.115,-,,-,0.05,-,-1.28,-,-,-
Transol Corp,TNC,0.006,-,0.007,0.009,-,-,-,0.008,0.006,0.016,0.001,-,,-,-,-,-1.34,-,-0.2,-25
  opt may11,TNCOA,0.003,-,0.002,0.003,-,-,-,0.003,0.003,0.019,0.001,-,,-,-,-,-,-,-,-
TSV Hldgs Ltd,TSH,0.12,-,0.105,0.13,-,-,-,0.12,0.12,0.17,0.075,-,,-,0.11,-,-9.59,-,-,-
TTA Hldgs Ltd,TTA,0.094,-,0.065,0.095,-,-,-,0.094,0.094,0.094,0.028,-,,-,0.09,-,3.08,3.1,-,-
Wavenet Intl,WAL,0.14,-,0.12,0.145,-,-,-,0.14,0.125,0.18,0.03,-,,-,0.14,-,0.19,73.7,1.5,12
Xtek Ltd,XTE,0.035,-,0.031,0.035,-,-,-,0.038,0.035,0.058,0.007,-,,-,0.04,-,1.03,3.4,-0.3,-7.89
Zylotech Ltd def,ZYLDA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.185,0.5,0.18,0.19,275,0.19,0.185,0.195,0.175,0.385,0.15,-,,-,0.04,-,-5.06,-,-1.0,-5.13
Silex Systems,SLX,5.70,10,5.56,5.70,692,5.72,5.56,5.72,5.22,8.03,3.13,-,,-,0.48,-,-2.6,-,46.0,8.78
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,
Antaria Ltd,ANO,0.037,-,0.038,0.04,-,-,-,0.037,0.033,0.065,0.029,-,,-,0.03,-,0.77,4.8,0.5,15.62
Incitec Pivot,IPL,3.48,2,3.48,3.49,155318,3.54,3.42,3.54,3.26,3.83,1.895,4.4,,-,0.14,1.26,-11.7,-,22.0,6.75
Millepede Intl,MPD,0.009,-,0.007,0.009,733,0.009,0.009,0.009,0.009,0.02,0.006,-,,-,-,-,-0.26,-,-,-
  opt mar12,MPDO,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.003,0.001,-,,-,-,-,-,-,-,-
Nufarm Ltd,NUF,9.53,-7,9.52,9.55,10601,9.64,9.51,9.82,9.32,14.46,8.71,27,,1.24,3.59,2.83,33.5,28.4,-17.0,-1.75
Nuplex Ind fpo nz,NPX,2.52,2,2.47,2.52,197,2.52,2.48,2.58,2.47,2.799,0.567,3.57,f,6.31,1.56,1.42,22.53,11.2,4.0,1.61
Orica Ltd,ORI,24.61,15,24.61,24.62,11036,24.73,24.22,24.73,23.23,26.77,11.80,97,p,1.50,1.71,3.94,145.2,16.9,43.0,1.78
Paragon Care Ltd,PGC,0.025,-,0.026,0.033,-,-,-,0.026,0.025,0.033,0.019,-,,-,0.01,-,-0.3,-,-0.2,-7.41
  opt may12,PGCOA,0.01,-,0.005,0.01,-,-,-,0.01,0.01,0.01,0.006,-,,-,-,-,-,-,-,-
Penrice Soda,PSH,0.92,-,0.92,0.94,3498,0.925,0.90,0.94,0.90,1.048,0.541,-,,-,0.81,-,14.3,6.4,0.5,0.55
Stellar Res,SRZ,0.067,-,0.062,0.075,-,-,-,0.067,0.067,0.13,0.028,-,,-,-,-,-6.3,-,-,-
Symex Hldgs,SYM,0.475,-0.5,0.475,0.48,717,0.485,0.475,0.49,0.47,0.56,0.40,2,f,3.69,0.25,4.21,7.38,6.4,-1.5,-3.06
Wattyl Ltd,WYL,0.905,0.5,0.905,0.95,481,0.93,0.905,0.93,0.86,1.23,0.37,-,,-,1.14,-,-1.7,-,3.0,3.43
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,2.47,2,2.46,2.50,14707,2.50,2.46,2.56,2.44,3.01,1.445,14,f,1.49,1.15,5.67,20.8,11.9,-3.0,-1.2
Boral Ltd,BLD,5.60,-9,5.57,5.64,25145,5.75,5.57,5.84,5.43,6.40,2.29,12.5,f,1.82,4.23,2.23,22.7,24.7,9.0,1.63
Brickworks Ltd,BKW,12.12,2,12.11,12.20,445,12.25,12.09,12.25,12.07,16.80,9.02,39,f,5.89,8.27,3.22,229.8,5.3,-1.0,-0.08
China West Hldgs,CWH,0.09,-,0.08,0.18,-,-,-,0.09,0.09,0.23,0.09,-,,-,0.06,-,1.1,8.2,-,-
Chongherr Invest,CDH,0.003,-,0.003,0.03,1000,0.003,0.003,0.003,0.003,0.01,0.002,-,,-,0.04,-,-1.45,-,-,-
Fletcher Bld,FBU,5.95,6,5.90,6.60,2790,6.24,5.88,6.24,5.86,7.04,3.90,28.62,,-,2.25,4.81,-7,-,-3.0,-0.5
Globe Sec,GTI,0.05,-,0.05,-,-,-,-,0.05,0.05,0.05,0.03,-,,-,0.20,-,-1.98,-,-,-
James Hardie Ind cdi,JHX,7.57,-28,7.46,7.60,20331,7.81,7.50,7.90,7.46,8.86,2.89,-,,-,-0.40,-,18.89,40.1,-3.0,-0.39
Oakajee Corp Ltd,OKJ,0.08,-,0.09,0.125,-,-,-,0.10,0.08,0.20,0.03,-,,-,0.12,-,-1.02,-,-2.0,-20
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,6.00,-2,5.99,6.00,52151,6.06,5.92,6.11,5.92,6.35,3.50,34,,0.74,1.61,5.67,25.3,23.7,-,-
Colorpak Ltd,CKL,0.50,-,0.50,0.51,100,0.50,0.50,0.51,0.50,0.53,0.385,3.25,f,2.30,0.16,6.50,7.46,6.7,-1.5,-2.91
National Can Ind,NCI,1.24,-,1.20,1.24,40,1.24,1.24,1.24,1.20,1.25,0.75,4,f,1.73,1.86,3.23,6.9,18.0,4.0,3.33
Pro-Pac Packaging,PPG,0.27,2,0.26,0.28,358,0.27,0.25,0.27,0.23,0.28,0.12,0.5,f,3.80,0.08,1.85,1.9,14.2,4.0,17.39
TMA Grp Comp Ltd,TMA,0.033,0.3,0.029,0.033,2000,0.033,0.033,0.033,0.029,0.04,0.009,-,,-,0.01,-,0.25,13.2,0.4,13.79
INDUSTRY: Metals & Mining - Aluminium,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc cdi,AAI,45.25,-,-,45.20,-,-,-,45.25,45.25,47.10,44.00,12.39,,-,-,0.27,-251.67,-,-,-
Alumina Ltd,AWC,1.625,-4.5,1.62,1.625,150311,1.715,1.61,1.715,1.535,2.06,0.683,2,f,-,1.21,1.23,-1.2,-,6.5,4.17
Cape Alumina Ltd,CBX,0.50,-,0.36,0.475,-,-,-,0.50,0.50,0.55,0.34,-,,-,-,-,-,-,-,-
