Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4656.3 at 16:34 19/2/2010  Report at 19:06 Friday 19/2/2010. Processed 19:44 Friday 19/2/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Dolomatrix Intl,DMX,0.28,-,0.28,0.285,1052,0.28,0.25,0.285,0.25,0.35,0.11,-,,-,0.12,-,-1.04,-,-,-
Downer EDI Ltd,DOW,8.41,4,8.37,8.58,17398,8.58,8.37,8.62,8.13,9.44,3.38,29,,1.88,2.18,3.45,54.4,15.5,31.0,3.83
Emerson Stewart Grp,ESW,0.11,-,0.11,0.12,300,0.11,0.11,0.13,0.11,0.16,0.05,0.4,f,2.92,0.10,3.64,1.17,9.4,-,-
ENV Clean Tech,ESI,0.03,-,0.03,0.031,15988,0.031,0.03,0.035,0.03,0.115,0.014,-,,-,0.01,-,-0.14,-,-0.4,-11.76
  opt jan14,ESIO,0.018,-,0.016,0.018,2750,0.018,0.016,0.019,0.016,0.085,0.006,-,,-,-,-,-,-,-0.1,-5.26
EVZ Ltd,EVZ,0.12,1,0.12,0.125,270,0.12,0.12,0.125,0.11,0.20,0.07,0.5,f,1.94,0.04,4.17,0.97,12.4,-1.0,-7.69
Green Invest Ltd,GNV,0.06,-,0.05,0.06,-,-,-,0.06,0.06,0.29,0.05,-,,-,-0.02,-,-9,-,1.0,20
Greencap Ltd,GCG,0.115,-,0.115,0.12,241,0.12,0.115,0.13,0.115,0.20,0.10,0.75,f,3.84,-0.02,6.52,2.88,4.0,-1.5,-11.54
Hamilton James Bruce,HJB,0.035,-,-,0.07,-,-,-,0.027,0.027,0.035,0.009,-,,-,-0.01,-,-4.6,-,0.8,27.28
Hitech Grp Aust,HIT,0.025,-,0.01,0.065,-,-,-,0.025,0.025,0.028,0.016,-,,-,0.06,-,-0.07,-,-,-
Humanis Grp Ltd,HUM,0.03,-,0.023,0.025,-,-,-,0.03,0.022,0.039,0.01,-,,-,-0.01,-,-10,-,0.9,42.86
  opt aug11,HUMO,0.001,-,0.001,-,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-
Hydromet Corp Ltd,HMC,0.04,-,0.04,0.042,943,0.04,0.04,0.042,0.04,0.061,0.038,-,,-,0.04,-,-0.98,-,-,-
  opt jun10,HMCO,0.002,-,-,0.019,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-
Interstaff Int,ITS,0.30,-,0.30,-,-,-,-,0.30,0.30,0.30,0.15,-,,-,0.20,-,-4.54,-,-,-
Inventis Ltd,IVT,0.04,-,0.045,0.105,-,-,-,0.04,0.04,0.099,0.035,-,,-,0.02,-,2.8,1.4,-,-
MAC Services (The),MSL,2.24,-1,2.22,2.24,384,2.25,2.22,2.26,2.14,2.32,0.775,8.5,f,1.75,0.82,3.79,14.85,15.1,-2.0,-0.88
McMillan Shakespeare,MMS,3.36,6,3.35,3.46,1293,3.40,3.33,3.40,3.20,4.50,2.20,20.5,f,1.60,0.34,6.10,32.88,10.2,9.0,2.75
Mineral Res,MIN,6.59,-13,6.56,6.70,1957,6.80,6.51,6.85,6.36,7.84,2.10,18.75,f,1.91,1.08,2.85,35.8,18.4,6.0,0.92
Norfolk Grp,NFK,0.80,3,0.765,0.805,4092,0.805,0.765,0.805,0.735,1.066,0.194,2,,1.67,-0.08,2.50,3.34,24.0,6.0,8.11
  rts 19feb,NFKR,0.05,3,0.05,0.08,5941,0.06,0.031,0.06,0.005,0.06,0.005,-,,-,-,-,-,-,2.8,127.3
Nucoal Res NL,NCR,0.18,-1.5,0.18,0.19,6365,0.195,0.18,0.22,0.17,0.22,0.036,-,,-,-,-,0.04,450.0,-,-
Pac Environment,PEH,0.225,-,0.125,0.175,-,-,-,0.225,0.225,0.515,0.145,-,,-,-,-,-13.28,-,-,-
Phoslock Water,PHK,0.12,-,0.115,0.12,267,0.12,0.12,0.12,0.115,0.15,0.08,-,,-,-,-,-1.6,-,0.5,4.35
PMP Ltd,PMP,0.68,-0.5,0.655,0.72,210,0.70,0.64,0.70,0.605,0.835,0.25,-,,-,0.70,-,-8,-,-2.5,-3.55
Programmed Maint,PRG,3.16,-2,3.16,3.25,1640,3.27,3.14,3.27,3.01,4.762,1.607,8,f,3.49,0.62,2.53,27.9,11.3,16.0,5.33
Reclaim Ind,RCM,0.051,0.1,0.051,0.07,17,0.051,0.051,0.051,0.05,0.075,0.05,-,,-,-,-,-2.75,-,0.1,2
Ross Human Direction,RHD,0.40,3,0.39,0.40,149,0.40,0.38,0.40,0.365,0.43,0.15,1.75,f,2.80,0.22,4.38,4.9,8.2,1.0,2.56
Rubicor Grp,RUB,0.057,-,0.057,0.061,-,-,-,0.063,0.057,0.065,0.018,-,,-,-0.60,-,-40.7,-,-0.5,-8.06
Runge Ltd,RUL,0.83,-2,0.83,0.86,545,0.86,0.83,0.86,0.81,1.10,0.40,4.5,f,1.42,-,5.42,6.4,13.0,-,-
SAI Global Ltd,SAI,3.79,9,3.75,3.82,778,3.80,3.70,3.90,3.70,4.07,2.14,11.9,f,1.63,-0.98,3.14,19.4,19.5,-1.0,-0.26
Salmat Ltd,SLM,3.90,-20,3.90,4.10,71,4.09,3.90,4.15,3.90,4.34,3.09,20,f,1.09,-0.78,5.13,21.7,18.0,-29.0,-6.92
Seek Ltd,SEK,7.15,-25,7.14,7.20,29321,7.42,7.11,7.54,6.38,7.54,2.02,9.9,f,1.86,0.55,1.38,18.4,38.9,60.0,9.16
Skilled Grp Ltd,SKE,1.76,1,1.74,1.79,40577,1.76,1.74,1.79,1.73,2.56,1.19,10.5,f,2.19,-1.62,5.97,23,7.7,3.0,1.73
Spotless Grp Ltd,SPT,2.86,-5,2.84,2.89,8358,3.00,2.83,3.04,2.82,3.07,1.385,11,f,1.77,-0.22,3.85,19.5,14.7,2.0,0.7
Staging Connections,STG,0.028,-,0.027,0.03,-,-,-,0.03,0.027,0.059,0.011,-,,-,-,-,-14.9,-,-,-
  def,STGNA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Sterihealth Ltd,STP,1.41,-,1.40,1.41,41,1.41,1.40,1.41,1.40,1.70,0.75,-,,-,-0.38,-,19.2,7.3,1.0,0.71
Talent2 Internation,TWO,1.33,2,1.33,1.34,3973,1.33,1.31,1.35,1.30,1.66,0.42,-,,-,0.15,-,-4.73,-,-1.0,-0.75
Tox Free Solutions,TOX,2.23,-5,2.23,2.24,310,2.28,2.23,2.30,2.13,2.80,1.21,-,,-,0.36,-,10.06,22.2,1.0,0.45
Transfield Services,TSE,3.80,-8,3.79,3.83,18908,3.97,3.79,3.97,3.75,4.80,1.52,12,,-,0.02,3.16,-15.34,-,-6.0,-1.55
Transpacific Indust,TPI,1.18,-3,1.175,1.185,18912,1.225,1.175,1.225,1.16,1.785,1.03,-,,-,-3.39,-,-77.9,-,-2.5,-2.07
Wellcom Grp Ltd,WLL,2.25,5,2.20,2.25,15,2.25,2.24,2.25,2.12,2.43,1.55,12,f,1.42,0.44,5.33,17.09,13.2,10.0,4.65
WHK Grp Ltd,WHG,1.16,0.5,1.155,1.16,1732,1.17,1.155,1.17,1.08,1.20,0.81,3.5,f,2.77,0.12,3.02,9.71,11.9,6.0,5.45
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,
Air New Zealand fpo nz,AIZ,1.05,-,0.99,1.02,-,-,-,1.05,1.035,1.12,0.55,5.22,,0.31,1.18,4.97,1.61,65.2,3.0,2.94
Asciano Grp stpld,AIO,1.755,-2.5,1.75,1.76,141982,1.80,1.74,1.81,1.69,1.94,0.32,-,,-,-1.41,-,-32.5,-,2.0,1.15
Auckland Airport fpo nz,AIA,1.43,1.5,1.41,1.45,217,1.43,1.415,1.44,1.41,1.654,1.171,6.7,,0.41,1.21,4.69,2.74,52.2,-1.0,-0.69
Aust Infra unt,AIX,1.86,2.5,1.85,1.875,21222,1.875,1.835,1.875,1.80,1.95,0.991,13,,2.03,3.14,6.99,26.33,7.1,2.0,1.09
Brisconnection Tr stpld,BCS,1.05,2,1.06,1.40,170,1.05,1.05,1.05,1.03,1.40,1.03,-,,-,0.64,-,10.99,9.6,2.0,1.94
Chalmers Ltd,CHR,2.76,-,2.76,2.83,-,-,-,2.76,2.76,3.10,2.38,14,f,2.40,4.22,5.07,33.67,8.2,-,-
ConnectEast stpld,CEU,0.43,-,0.425,0.435,110099,0.435,0.425,0.445,0.425,0.49,0.244,2,,-,-,4.65,-21.74,-,-0.5,-1.15
CTI Logistics,CLX,0.83,-,0.83,0.94,-,-,-,0.83,0.83,0.95,0.65,6,f,1.69,0.63,7.23,10.16,8.2,-,-
Intoll Grp stpld,ITO,1.11,1,1.105,1.12,136026,1.125,1.08,1.135,1.07,1.71,0.95,12,,-,1.73,10.81,-73.72,-,-3.0,-2.63
K & S Corp,KSC,2.80,12,2.71,2.80,27,2.80,2.80,2.80,2.68,3.05,1.72,12,f,2.18,1.87,4.29,26.1,10.7,3.0,1.08
KFM Divers Inf unt,KIL,0.95,1,0.94,0.95,2333,0.96,0.945,0.96,0.89,0.963,0.443,4,,1.60,0.99,4.21,6.4,14.8,7.0,7.95
Lindsay Aust,LAU,0.21,-,0.20,0.23,697,0.22,0.21,0.23,0.205,0.28,0.15,1.6,f,1.69,0.20,7.62,2.7,7.8,-0.5,-2.33
Macq Atlas Roads Grp stpld,MQA,0.825,7.5,0.82,0.845,81597,0.88,0.735,0.88,0.71,1.02,0.51,-,,-,-,-,-,-,8.5,11.49
MAP Grp forus,MAP,3.10,6,3.09,3.10,43047,3.10,3.05,3.10,2.87,3.19,1.291,21,,5.66,-,6.77,118.92,2.6,20.0,6.9
Mermaid Marine,MRM,2.68,-7,2.67,2.69,8907,2.78,2.64,2.89,2.62,3.25,1.06,7,f,2.07,0.92,2.61,14.5,18.5,4.0,1.52
Qantas Airways,QAN,2.74,1,2.74,2.76,356339,2.82,2.73,3.01,2.69,3.06,1.38,6,,-,2.25,2.19,-2.7,-,-18.0,-6.16
Regional Express,REX,1.38,3.5,1.38,1.41,876,1.39,1.35,1.40,1.345,1.42,0.725,-,,-,1.04,-,20.4,6.8,3.0,2.22
Richfield Internat,RIS,0.075,-,-,0.065,-,-,-,0.078,0.078,0.08,0.035,-,,-,0.13,-,1.28,5.9,-0.3,-3.85
Rivercity Motorway stpld,RCY,0.245,2.5,0.235,0.245,28772,0.245,0.225,0.245,0.21,0.325,0.105,-,,-,-1.34,-,-4.41,-,2.5,11.36
Scott Corp,SCC,0.25,-,0.235,0.25,-,-,-,0.26,0.25,0.33,0.125,1,f,2.80,0.36,4.00,2.8,8.9,-1.0,-3.85
Skywest Airlines cdi 1:1,SXR,0.215,-,0.23,0.26,-,-,-,0.215,0.215,0.305,0.215,-,,-,-,-,-,-,-,-
Smarttrans Hldgs,SMA,0.016,-0.2,0.015,0.016,279944,0.017,0.014,0.027,0.014,0.063,0.004,-,,-,-,-,-0.38,-,-0.6,-27.27
Toll Hldgs Ltd,TOL,8.31,-19,8.31,8.34,39657,8.47,8.20,8.80,8.20,9.33,4.38,25,f,1.60,1.58,3.01,39.95,20.8,-23.0,-2.69
Traffic Tech,TTI,0.042,-,0.041,0.042,4705,0.044,0.042,0.044,0.041,0.09,0.021,-,,-,-0.21,-,-3.94,-,0.1,2.44
Transurban stpld,TCL,5.27,-,5.21,5.28,43132,5.37,5.22,5.37,4.90,5.64,3.51,23,,0.08,2.75,4.36,1.85,284.9,7.0,1.35
Virgin Blue Hldgs,VBA,0.62,-,0.62,0.625,146835,0.635,0.615,0.64,0.565,0.655,0.127,-,,-,0.50,-,-15.2,-,4.0,6.9
Wridgways Aust,WWA,2.80,5,2.78,2.80,101,2.84,2.80,2.84,2.60,2.98,1.60,17,f,1.23,0.21,6.07,20.83,13.4,10.0,3.7
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.10,-,0.135,0.19,-,-,-,0.10,0.10,0.18,0.10,-,,-,-0.10,-,1.07,9.3,-,-
Adacel Tech,ADA,0.405,-4,0.405,0.445,75,0.435,0.405,0.445,0.395,0.84,0.325,-,,-,0.22,-,8.2,4.9,-1.5,-3.57
Admerex Ltd,ADL,0.007,-,0.006,0.008,-,-,-,0.008,0.007,0.016,0.004,-,,-,0.01,-,-2.68,-,-,-
Altium Ltd,ALU,0.285,1,0.25,0.28,12,0.285,0.275,0.285,0.275,0.50,0.235,2,,-,0.12,7.02,-0.47,-,0.5,1.79
APA Financial,APP,0.016,-,0.017,0.019,-,-,-,0.016,0.016,0.028,0.009,-,,-,-,-,-3.7,-,-,-
ASG Grp Ltd,ASZ,1.205,-0.5,1.20,1.22,1002,1.235,1.20,1.24,1.175,1.30,0.42,6,f,1.57,0.06,4.98,9.43,12.8,-3.5,-2.82
Bravura Solutions,BVA,0.185,-,0.185,0.19,580,0.19,0.185,0.195,0.18,0.315,0.119,-,,-,-0.35,-,1.15,16.1,-1.5,-7.5
Byte Power Grp,BPG,0.007,-,0.006,0.008,-,-,-,0.008,0.007,0.017,0.003,-,,-,-0.02,-,-0.45,-,-0.1,-12.5
Carsales Com Ltd,CRZ,5.00,15,4.94,5.05,9538,5.00,4.82,5.00,4.38,5.70,3.56,-,,-,-,-,-,-,50.0,11.11
CCK Financial,CCK,0.105,-,0.105,0.13,-,-,-,0.13,0.105,0.21,0.08,-,,-,0.02,-,0.63,16.7,-1.0,-8.7
Comops Ltd,COM,0.17,-,0.14,0.165,-,-,-,0.17,0.17,0.185,0.05,-,,-,0.04,-,2.5,6.8,-,-
Computershare Ltd,CPU,11.89,-25,11.84,11.95,23364,12.19,11.71,12.42,11.71,12.64,6.85,25,p,2.27,-1.54,2.10,56.84,20.9,-11.0,-0.92
Corum Grp Ltd,COO,0.04,1,0.041,0.045,9893,0.04,0.03,0.04,0.026,0.057,0.01,-,,-,-0.07,-,-6.5,-,1.4,53.85
CPT Global Ltd,CGO,0.68,8,0.64,0.73,338,0.68,0.66,0.68,0.60,1.02,0.295,5.5,f,1.07,0.22,8.09,5.9,11.5,-1.0,-1.45
CSG Ltd,CSV,1.94,3.5,1.935,1.95,3379,1.94,1.91,1.95,1.82,2.26,0.43,5,f,2.77,0.05,2.58,13.85,14.0,9.0,4.86
Customers Ltd,CUS,2.77,2,2.77,2.79,269,2.78,2.75,2.82,2.67,3.212,1.407,-,,-,0.09,-,4.9,56.5,-7.0,-2.46
Data#3 Ltd,DTL,8.24,-2,8.20,8.39,34,8.24,8.19,8.39,8.10,9.30,4.50,50,f,1.28,1.16,6.07,63.76,12.9,-6.0,-0.72
Datamotion Asia,DMN,0.002,-,0.002,0.003,212989,0.002,0.002,0.003,0.001,0.005,0.001,-,,-,-,-,-0.19,-,-,-
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd fpo nz,DSQ,0.095,-,0.10,0.15,-,-,-,0.095,0.095,0.19,0.042,-,,-,0.06,-,-5.45,-,-,-
DWS Advanced,DWS,1.65,-,1.65,1.655,2582,1.65,1.64,1.655,1.57,1.85,0.48,11,f,1.23,0.20,6.67,13.52,12.2,10.5,6.8
E-Com Multi Ltd,ECE,0.005,-0.1,0.005,0.006,182,0.005,0.005,0.006,0.005,0.012,0.001,-,,-,-,-,-,-,-0.1,-16.67
Empired Ltd,EPD,0.15,-,0.13,0.14,-,-,-,0.15,0.15,0.18,0.06,0.75,f,1.53,-,5.00,1.15,13.0,-,-
Energy One Ltd,EOL,0.15,-,-,0.20,-,-,-,0.15,0.15,0.20,0.05,-,,-,-,-,-0.4,-,-,-
Entellect Solutions,ESN,0.002,-,0.002,0.003,2950,0.002,0.002,0.003,0.002,0.008,0.002,-,,-,-,-,0.01,20.0,-,-
E-Pay Asia Ltd,EPY,0.17,-2,0.17,0.19,688,0.17,0.17,0.19,0.17,0.245,0.065,-,,-,0.35,-,-0.16,-,-2.0,-10.53
eServGlobal Ltd,ESV,0.55,-,0.55,0.57,1151,0.575,0.55,0.575,0.50,0.63,0.30,-,,-,0.20,-,-20.1,-,5.0,10
Ezenet Ltd,EZE,0.027,-0.6,0.027,0.033,2526,0.028,0.027,0.033,0.027,0.052,0.008,-,,-,0.03,-,-3.24,-,-0.5,-15.63
GBST Hldgs,GBT,0.95,-,1.00,1.05,-,-,-,1.00,0.91,1.22,0.56,1.5,,2.60,-0.86,1.58,3.9,24.4,-5.0,-5
GoConnect Ltd,GCN,0.013,-,0.013,0.016,1000,0.013,0.013,0.013,0.013,0.028,0.008,-,,-,-0.01,-,-0.33,-,-,-
Hansen Tech,HSN,0.79,-0.5,0.79,0.80,748,0.80,0.77,0.80,0.75,0.80,0.30,5,f,1.06,0.11,6.33,5.3,14.9,-,-
Ideas Intl,IDE,0.30,-,0.25,0.32,-,-,-,0.30,0.30,0.30,0.061,-,,-,-,-,7.87,3.8,-,-
Infomedia Ltd,IFM,0.265,0.5,0.265,0.27,2397,0.27,0.255,0.285,0.24,0.445,0.24,2.8,p,1.19,0.03,10.57,3.32,8.0,-2.0,-7.02
Integrated Research,IRI,0.49,-,0.48,0.49,1051,0.50,0.49,0.505,0.48,0.55,0.19,4,p,1.15,0.07,8.16,4.61,10.6,-1.5,-2.97
Intrapower Ltd,IPX,0.12,-,0.12,0.145,-,-,-,0.12,0.12,0.175,0.04,-,,-,-0.02,-,-12.08,-,-,-
IRESS Market Tech,IRE,7.88,-16,7.75,8.18,5623,8.17,7.73,8.17,7.65,8.95,4.76,32,f,0.98,0.67,4.06,31.29,25.2,16.0,2.07
ISS Grp Ltd,ISS,0.225,-,0.225,0.25,9234,0.24,0.225,0.26,0.205,0.30,0.145,-,,-,0.06,-,-8.83,-,-2.0,-8.16
ITX Grp Ltd,ITX,1.20,-,1.20,1.32,86,1.22,1.20,1.23,1.19,1.45,0.50,6.5,f,2.18,0.22,5.42,14.2,8.5,-2.0,-1.64
Jumbuck Entertain,JMB,0.295,-1.5,0.295,0.31,50,0.295,0.295,0.31,0.285,0.50,0.285,2,f,4.15,0.19,6.78,8.3,3.6,-1.5,-4.84
Longreach Grp,LRG,0.032,-,0.032,0.034,-,-,-,0.033,0.03,0.045,0.01,-,,-,0.02,-,0.3,10.7,-0.3,-8.57
M2M Corp,MCL,0.003,-,0.003,0.004,65300,0.003,0.003,0.004,0.002,0.007,0.002,-,,-,-,-,-0.29,-,0.1,50
MDS Financial Grp,MWS,0.021,-,0.015,0.024,-,-,-,0.021,0.021,0.028,0.012,-,,-,-,-,-0.3,-,-,-
Melbourne IT Ltd,MLB,1.63,-1.5,1.60,1.63,1241,1.65,1.60,1.65,1.535,2.49,1.52,15,f,1.25,-0.69,9.20,18.78,8.7,10.0,6.54
MGM Wireless Ltd,MWR,0.011,-,0.012,0.016,-,-,-,0.013,0.011,0.03,0.006,-,,-,-,-,-0.18,-,-0.2,-15.38
  opt nov10,MWRO,0.001,-,-,0.006,-,-,-,0.001,0.001,0.015,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.018,-,0.018,0.019,-,-,-,0.02,0.018,0.04,0.015,-,,-,0.01,-,0.15,12.0,-0.2,-10
Monteray Grp,MRY,0.014,-,0.015,0.022,-,-,-,0.014,0.014,0.025,0.006,-,,-,-0.04,-,-2.73,-,-,-
Mooter Media Ltd,MMZ,0.014,0.2,0.013,0.014,322938,0.014,0.012,0.019,0.011,0.019,0.00,-,,-,-,-,-0.7,-,0.2,16.67
Oakton Ltd,OKN,3.00,1,2.98,3.05,2492,3.06,2.88,3.56,2.85,4.30,0.52,4,f,4.98,0.04,1.33,19.9,15.1,-47.0,-13.54
Objective Corp,OCL,0.325,-,0.325,0.345,-,-,-,0.335,0.325,0.50,0.20,2.1,,1.57,0.05,6.46,3.3,9.8,-,-
Panorama Synergy,PSY,0.31,-1,0.305,0.31,300,0.31,0.31,0.32,0.27,0.415,0.045,-,,-,-,-,-1.93,-,1.0,3.33
Powerlan Ltd,PWR,0.07,-,0.07,0.075,-,-,-,0.07,0.061,0.098,0.025,-,,-,-0.14,-,-14.31,-,-,-
  def,PWRN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Praemium Ltd,PPS,0.11,0.5,0.11,0.12,1300,0.11,0.11,0.125,0.105,0.215,0.069,-,,-,0.03,-,-6.7,-,-1.5,-12
Prophecy Intl ,PRO,0.53,4,0.47,0.53,420,0.53,0.46,0.53,0.46,0.70,0.375,4.25,,1.91,0.16,8.02,8.1,6.5,2.0,3.92
Qmastor Ltd,QML,0.325,-0.5,0.325,0.33,128,0.325,0.325,0.33,0.315,0.55,0.22,1.5,,2.68,0.05,4.62,4.02,8.1,2.0,6.56
Razor Risk Tech,RZR,0.035,-,0.035,0.038,-,-,-,0.035,0.035,0.055,0.025,-,,-,0.01,-,0.58,6.0,-,-
Reckon Ltd,RKN,1.885,-3.5,1.85,1.92,219,1.90,1.88,1.95,1.88,2.02,1.03,7,f,1.41,-0.02,3.71,9.9,19.0,-5.5,-2.84
Redflex Hldgs,RDF,2.00,0.5,1.95,2.04,2077,2.00,1.995,2.09,1.95,3.057,1.88,5,f,2.11,0.84,2.50,10.54,19.0,-6.0,-2.91
RP Data Ltd,RPX,0.96,-,0.96,0.99,656,0.96,0.96,0.96,0.92,0.96,0.35,1.5,f,2.61,-0.20,1.56,3.92,24.5,4.0,4.35
Rubik Financial,RFL,0.074,-0.3,0.061,0.074,561,0.076,0.074,0.081,0.074,0.12,0.06,-,,-,0.09,-,-1.64,-,-1.2,-13.95
Senetas Corp,SEN,0.052,-,0.052,0.057,1470,0.054,0.052,0.061,0.047,0.11,0.024,-,,-,0.02,-,0.25,20.8,0.3,6.12
Sirius Corp Ltd,SIU,0.04,-,0.03,0.04,-,-,-,0.04,0.039,0.048,0.011,-,,-,-0.01,-,-1.24,-,0.1,2.56
SMS Management,SMX,6.32,-9,6.30,6.32,3542,6.36,6.18,6.50,6.18,6.50,1.81,27.5,f,1.40,0.69,4.35,38.4,16.5,-13.0,-2.02
Stratatel Ltd,STE,0.07,0.3,0.061,0.07,1700,0.07,0.067,0.07,0.062,0.093,0.044,0.5,,2.00,0.01,7.14,1,7.0,0.3,4.48
  opt sep11,STEO,0.008,-,0.011,0.018,-,-,-,0.012,0.008,0.025,0.005,-,,-,-,-,-,-,-0.9,-52.94
Synergy Plus Ltd,SNR,0.035,-0.5,0.021,0.035,1277,0.04,0.035,0.04,0.035,0.059,0.016,-,,-,-0.12,-,-1.04,-,-0.5,-12.5
Technology One,TNE,0.73,-0.5,0.73,0.75,276,0.75,0.73,0.77,0.73,0.96,0.59,3.75,f,1.40,0.13,5.14,5.24,13.9,-2.0,-2.67
UXC Ltd,UXC,0.705,4,0.70,0.705,5354,0.71,0.67,0.71,0.63,1.185,0.265,3.5,f,1.87,0.03,4.96,6.54,10.8,7.5,11.9
Webfirm Grp Ltd,WFM,0.047,0.2,0.046,0.047,13440,0.047,0.046,0.05,0.04,0.115,0.029,-,,-,0.01,-,-3.1,-,0.9,23.68
Webspy Ltd,WSY,0.023,-,0.009,0.023,-,-,-,0.023,0.023,0.032,0.007,-,,-,0.01,-,-0.92,-,-,-
World Net Services,WNS,0.15,-,-,0.15,-,-,-,0.15,0.15,0.15,0.15,-,,-,-0.04,-,-2.8,-,-,-
Zingmobile Grp cdi 1:1,ZMG,0.022,-,0.022,0.03,-,-,-,0.022,0.022,0.03,0.006,-,,-,0.02,-,-15.47,-,-,-
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.019,-,0.021,0.023,-,-,-,0.019,0.019,0.083,0.015,-,,-,0.03,-,-4.2,-,0.3,18.75
Adavale Resource,ADD,0.03,-,0.03,0.038,-,-,-,0.039,0.026,0.065,0.016,-,,-,0.03,-,-0.3,-,0.1,3.45
Ambertech Ltd,AMO,0.47,-3,0.46,0.50,100,0.47,0.47,0.50,0.47,0.57,0.35,3.5,f,1.69,0.57,7.45,5.9,8.0,-3.0,-6
Argus Solutions,ASV,0.27,-,0.22,0.25,-,-,-,0.27,0.25,1.098,0.006,-,,-,-,-,-0.12,-,2.0,8
Autron Corp,AAT,0.013,-,0.011,0.014,-,-,-,0.013,0.013,0.025,0.01,-,,-,-,-,-1.63,-,-,-
Cellnet Grp,CLT,0.325,-,0.325,0.33,-,-,-,0.325,0.325,0.325,0.15,-,,-,0.40,-,-6.16,-,-,-
Codan Ltd,CDA,1.215,-4.5,1.22,1.26,559,1.30,1.215,1.30,1.16,1.32,0.525,7,f,1.64,0.12,5.76,11.5,10.6,1.5,1.25
Digislide Hldgs,DGI,0.275,2.5,0.25,0.275,37,0.275,0.275,0.275,0.23,0.80,0.23,-,,-,-,-,-,-,3.5,14.58
ETT Ltd fpo nz,ETT,0.005,-,0.005,0.006,-,-,-,0.006,0.004,0.007,0.001,-,,-,-,-,-0.04,-,-,-
Hostech Ltd,HTC,0.037,-,0.036,0.037,6892,0.037,0.037,0.042,0.035,0.05,0.013,-,,-,-,-,-3.24,-,-,-
iCash Payment Sys,ICP,0.047,-,0.047,0.048,8000,0.047,0.047,0.048,0.046,0.077,0.024,-,,-,0.02,-,0.35,13.4,-0.1,-2.08
Intermoco Ltd,INT,0.015,0.2,0.014,0.015,65863,0.015,0.013,0.015,0.013,0.024,0.006,-,,-,-,-,-0.5,-,0.1,7.14
Keycorp Ltd,KYC,0.495,0.5,0.49,0.495,2771,0.50,0.49,0.50,0.46,0.56,0.162,2.5,f,4.57,0.35,5.05,11.43,4.3,2.5,5.32
Legend Corp,LGD,0.18,-1,0.18,0.19,1463,0.18,0.17,0.19,0.15,0.19,0.073,-,,-,0.06,-,2.1,8.6,3.0,20
Mikoh Corp,MIK,0.05,-,-,-,-,-,-,0.05,0.05,0.15,0.036,-,,-,0.01,-,-2.06,-,-,-
Netcomm Ltd,NTC,0.23,-1,0.23,0.235,150,0.23,0.23,0.25,0.215,0.52,0.09,1,,6.01,0.11,4.35,6.01,3.8,1.5,6.98
Pienets Ltd,PIE,0.011,-,0.009,0.01,-,-,-,0.011,0.009,0.018,0.006,-,,-,-,-,-0.55,-,0.2,22.22
QRSciences Hldgs,QRS,0.058,-0.2,0.055,0.064,448,0.062,0.058,0.062,0.058,0.08,0.02,-,,-,0.05,-,0.5,11.6,-0.2,-3.33
  opt jun12,QRSOA,0.002,-,0.001,-,-,-,-,0.002,0.002,0.008,0.002,-,,-,-,-,-,-,-,-
Scantech Ltd,SCD,0.32,-,0.32,0.34,57,0.32,0.32,0.32,0.315,0.60,0.30,-,,-,0.36,-,9.04,3.5,0.5,1.59
Techniche Ltd,TCN,0.087,0.7,0.08,0.089,1702,0.087,0.08,0.087,0.078,0.11,0.06,-,,-,0.02,-,0.64,13.6,0.9,11.54
Telezon Ltd,TLZ,0.10,-,0.10,0.17,-,-,-,0.10,0.10,0.27,0.10,-,,-,0.05,-,-1.28,-,-2.0,-16.67
Transol Corp,TNC,0.007,-,0.007,0.009,-,-,-,0.009,0.007,0.016,0.001,-,,-,-,-,-1.34,-,0.1,16.67
  opt may11,TNCOA,0.003,-,0.001,0.003,-,-,-,0.003,0.003,0.019,0.001,-,,-,-,-,-,-,-,-
