Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4942.2 at 16:42 8/1/2010  Report at 19:05 Friday 8/1/2010. Processed 19:41 Friday 8/1/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
RHG Ltd,RHG,0.535,-0.5,0.53,0.54,1060,0.54,0.53,0.54,0.52,0.75,0.14,-,,-,0.72,-,35.5,1.5,-0.5,-0.93
Rock Bld perm.,ROK,2.75,-,2.80,2.93,73,2.75,2.75,2.75,2.52,3.10,2.13,18.5,f,1.21,1.84,6.73,22.3,12.3,20.0,7.84
Westpac Banking,WBC,25.15,10,25.14,25.16,35317,25.45,24.99,25.60,24.96,27.57,14.40,116,f,1.08,7.89,4.61,125.3,20.1,-15.0,-0.59
Wide Bay Aust Ltd,WBB,9.98,-1,9.75,10.00,58,9.98,9.60,9.99,9.41,9.99,5.55,60,f,0.94,3.49,6.01,56.41,17.7,60.0,6.4
INDUSTRY: Diversified Financials - Consumer Finance,,,,,,,,,,,,,,,,,,,,,
ASK Funding Ltd,AKF,0.27,-,0.27,0.315,-,-,-,0.27,0.25,0.37,0.125,1.3,f,4.15,0.35,4.81,5.4,5.0,2.0,8
Flexigrp Ltd,FXL,1.59,-4,1.59,1.615,1141,1.61,1.59,1.655,1.57,1.795,0.30,6,f,2.40,0.11,3.77,14.4,11.0,1.0,0.63
INDUSTRY: Diversified Financials - Diversified Financial Resources,,,,,,,,,,,,,,,,,,,,,
Aberdeen Leaders,ALR,1.42,3,1.395,1.415,414,1.42,1.40,1.43,1.38,1.44,0.90,9,f,-,1.45,6.34,-21.34,-,0.5,0.35
Adelaide Managed unt,AYT,1.375,1.5,1.37,1.45,433,1.38,1.375,1.38,1.335,1.76,1.10,15.47,,0.81,1.81,11.25,12.59,10.9,4.0,3
Advanced Share,ASW,0.42,2,0.40,0.41,300,0.42,0.42,0.42,0.40,0.435,0.15,2,f,1.05,0.09,4.76,2.1,20.0,2.0,5
Alternative Invest unt,AIQ,1.15,-,1.045,1.12,-,-,-,1.15,1.03,1.45,0.575,47,,-,1.41,40.87,-33.96,-,12.0,11.65
Amcil Ltd,AMH,0.70,-,0.69,0.70,-,-,-,0.70,0.685,0.72,0.43,2,f,1.31,0.73,2.86,2.63,26.6,1.5,2.19
AMP Capital China unt,AGF,1.055,-0.5,1.05,1.055,708,1.06,1.055,1.075,1.055,1.265,0.73,3.9,,1.12,1.33,3.70,4.35,24.3,-0.5,-0.47
APN Prop Grp,APD,0.345,-,0.345,0.35,-,-,-,0.35,0.345,0.41,0.09,-,,-,0.20,-,-18.08,-,-0.5,-1.43
Argo Invest,ARG,6.90,6,6.86,6.90,632,6.90,6.80,6.90,6.74,6.91,4.52,27,f,-,6.33,3.91,-11.1,-,9.0,1.32
Asian Masters Fund,AUF,1.01,1,0.90,1.01,238,1.01,1.01,1.01,1.00,1.05,0.77,-,,-,0.98,-,0.76,132.9,1.0,1
Astra Capital Ltd,AKR,0.71,-,0.71,0.825,-,-,-,0.76,0.71,1.10,0.008,-,,-,1.60,-,-0.03,-,-5.0,-6.58
ASX Ltd,ASX,35.31,75,35.27,35.49,3895,35.47,34.69,35.75,34.46,37.90,23.52,164.9,f,1.11,2.66,4.67,183.2,19.3,37.0,1.06
Aurora Global Tr unt,AIB,1.10,-,1.12,1.15,-,-,-,1.10,1.10,7.50,0.977,51.5,,-,1.20,46.82,-13.91,-,-,-
Aurora Sand Au Tr ord unt,ABW,1.24,-,1.235,1.245,-,-,-,1.245,1.22,7.35,0.867,20.5,,-,1.23,16.53,-57.97,-,2.0,1.64
Aurora Sandringham ,AOD,1.06,1,1.05,1.06,99,1.06,1.06,1.06,1.045,1.17,1.045,5,,-,1.08,4.72,-6.57,-,0.5,0.47
Aust Ethical,AEF,31.20,-,29.00,31.50,-,-,-,31.20,31.00,37.00,17.00,147,f,0.83,8.53,4.71,121.6,25.7,20.0,0.65
Aust Foundation,AFI,5.34,8,5.32,5.34,1516,5.35,5.27,5.35,5.17,5.35,3.45,21,f,0.51,4.86,3.93,10.61,50.3,14.0,2.69
Aust Leaders,ALF,1.15,-,1.15,1.165,-,-,-,1.16,1.145,1.265,0.55,5,f,2.37,1.53,4.35,11.85,9.7,-,-
  opt nov10,ALFO,0.049,0.4,0.049,0.05,1708,0.049,0.045,0.049,0.045,0.10,0.045,-,,-,-,-,-,-,0.3,6.52
Aust United Invest,AUI,7.43,1,7.30,7.43,59,7.43,7.43,7.43,7.35,7.90,4.25,25,f,0.56,7.35,3.36,14,53.1,3.0,0.41
Austock Grp Ltd,ACK,0.33,-,0.29,0.32,-,-,-,0.33,0.33,0.35,0.15,-,,-,0.19,-,-17.6,-,-,-
BBX Hldgs,BBX,0.01,-,0.01,0.04,-,-,-,0.01,0.01,0.02,0.01,-,,-,0.01,-,-12.17,-,-,-
Belmont Hldgs,BET,1.155,-,1.15,-,-,-,-,1.155,1.155,1.99,1.10,-,,-,1.77,-,0.19,607.9,-,-
Bentley Capital,BEL,0.28,-,0.28,0.29,8,0.28,0.28,0.285,0.28,0.329,0.194,-,f,-,0.44,-,-1.46,-,-0.5,-1.75
Bisan Ltd,BSN,0.04,-,0.04,0.06,-,-,-,0.04,0.04,0.06,0.03,-,,-,0.06,-,-2.82,-,-,-
BKI Invest Ltd,BKI,1.32,-0.5,1.30,1.32,727,1.33,1.30,1.33,1.28,1.33,0.79,6,f,1.06,1.40,4.55,6.34,20.8,3.0,2.33
Blue Capital Ltd,BIV,0.016,-,0.016,0.021,-,-,-,0.016,0.015,0.055,0.013,-,,-,0.03,-,-0.79,-,0.1,6.67
Cadence Capital,CDM,0.78,-,0.755,0.79,-,-,-,0.785,0.78,0.88,0.43,2,f,-,1.11,2.56,-13.8,-,-1.5,-1.89
Carlton Invest,CIN,17.75,-14,17.76,17.85,3,17.77,17.75,17.90,17.41,18.95,12.00,67,f,0.91,20.45,3.77,61,29.1,-26.0,-1.44
  7% cum pf,CINPA,2.11,-,2.11,-,-,-,-,2.11,2.11,2.11,2.11,14,,-,-,6.64,-,-,-,-
Centrepoint Alliance,CAF,0.155,0.5,0.155,0.16,450,0.155,0.155,0.165,0.15,0.22,0.12,-,,-,0.21,-,-32.59,-,-0.5,-3.13
Century Aust,CYA,0.865,1,0.85,0.87,536,0.865,0.85,0.87,0.83,0.91,0.56,4.5,f,-,1.02,5.20,-14.26,-,-0.5,-0.57
Challenger FSG Ltd,CGF,4.37,7,4.36,4.44,12647,4.43,4.34,4.50,4.19,4.50,0.865,12.5,,-,1.81,2.86,-16.2,-,14.0,3.31
Chapmans Ltd,CHP,0.021,-,0.01,0.02,-,-,-,0.021,0.021,0.025,0.011,-,,-,0.02,-,-1.7,-,-,-
Charter Pacific,CHF,0.051,-1.4,0.052,0.062,50,0.051,0.051,0.065,0.051,0.076,0.04,-,,-,0.12,-,-9.1,-,-1.1,-17.74
  opt feb11,CHFO,0.004,-,0.004,0.01,45,0.004,0.004,0.004,0.003,0.013,0.003,-,,-,-,-,-,-,0.1,33.33
China Century Capitl,CCY,0.075,-,0.067,0.077,-,-,-,0.075,0.074,0.115,0.02,-,,-,0.05,-,-19.36,-,-,-
Choiseul Investments   ,CHO,5.14,1,5.11,5.14,64,5.14,5.13,5.14,5.06,5.20,3.53,22,f,0.99,5.30,4.28,21.7,23.7,9.0,1.78
Clime Capital,CAM,1.12,1,1.04,1.14,45,1.12,1.12,1.12,1.08,1.145,0.55,3,f,0.61,1.37,2.68,1.84,60.9,4.0,3.7
Clime Invest,CIW,0.43,0.5,0.43,0.50,70,0.43,0.43,0.45,0.425,0.49,0.166,-,f,-,0.40,-,-5.8,-,-2.0,-4.44
Contango Capital,CCQ,0.88,5,0.88,0.95,64,0.88,0.87,0.88,0.82,1.55,0.553,-,,-,1.66,-,-25.39,-,6.0,7.32
Contango Microcap,CTN,1.03,3,1.01,1.03,5168,1.03,1.00,1.03,0.995,1.19,0.47,2,f,-,1.53,1.94,-43.1,-,3.0,3
Count Financial,COU,1.335,2,1.335,1.34,975,1.34,1.315,1.34,1.285,1.60,0.73,7,f,1.09,0.18,5.24,7.6,17.6,2.5,1.91
CS GP100 Aust Tr unt,CSJ,1.00,1,0.985,0.995,250,1.00,1.00,1.00,0.97,1.05,0.925,2.35,,-,0.99,2.35,-10.5,-,3.0,3.09
Cs100 Emrg Mkt Infra unt,CSU,0.905,-,0.895,0.915,-,-,-,0.905,0.905,0.98,0.87,2.66,,-,0.90,2.94,-8.24,-,-,-
Diversa Ltd,DVA,0.12,-3,0.115,0.125,562,0.12,0.12,0.15,0.12,0.19,0.01,-,,-,0.05,-,-4.9,-,-3.0,-20
Diversified United,DUI,3.22,4,3.26,3.35,275,3.22,3.20,3.35,3.18,3.35,1.945,13,f,-,3.24,4.04,-2.5,-,2.0,0.63
Djerriwarrh Invest,DJW,4.70,-1,4.70,4.83,498,4.81,4.70,4.85,4.56,4.85,2.95,26,f,-,3.94,5.53,-6.85,-,14.0,3.07
DKN Financial Grp,DKN,0.75,5,0.70,0.75,300,0.75,0.75,0.75,0.70,0.78,0.30,2,f,-,0.07,2.67,-8.28,-,5.0,7.14
Emerging Leaders,ELI,0.90,-6.5,0.90,0.93,400,0.90,0.895,0.965,0.895,0.965,0.45,3.75,f,-,1.10,4.17,-17.75,-,-6.5,-6.74
Energy Ventures,EVE,0.051,-,0.051,0.055,-,-,-,0.055,0.051,0.095,0.009,-,,-,0.09,-,-1.6,-,-,-
Equities & Freehldgss,EQF,0.28,-,0.255,0.28,-,-,-,0.28,0.25,0.30,0.02,-,,-,0.19,-,-26.4,-,3.0,12
Everest Financial,EFG,0.056,-0.4,0.056,0.063,709,0.061,0.056,0.061,0.052,0.091,0.048,-,,-,0.09,-,-69.97,-,0.1,1.82
Fat Prophets,FAT,0.94,0.5,0.94,0.945,298,0.94,0.935,0.94,0.925,0.945,0.525,-,,-,1.15,-,-7.2,-,1.5,1.62
Fiducian Portfolio,FPS,1.59,4,1.55,1.59,10,1.59,1.59,1.59,1.50,1.75,0.912,6.75,f,1.49,0.31,4.25,10.09,15.8,4.0,2.58
Fox Invest Ltd,FXI,0.58,-,0.58,0.63,43,0.58,0.58,0.60,0.58,0.67,0.425,-,,-,0.66,-,-39,-,-2.0,-3.33
FSA Grp Ltd,FSA,0.42,1.5,0.405,0.42,250,0.42,0.42,0.42,0.405,0.465,0.175,-,,-,0.24,-,7.66,5.5,1.0,2.44
Global Masters Fund,GFL,0.69,-,0.70,0.77,100,0.70,0.69,0.70,0.69,0.855,0.60,-,,-,0.88,-,-0.52,-,-,-
Global Min,GMI,1.25,1,1.25,1.27,676,1.26,1.25,1.27,1.19,1.27,0.67,-,,-,1.36,-,-34.05,-,3.5,2.88
Global Resource,GRF,1.69,5,1.69,2.00,17,1.69,1.69,1.69,1.63,1.69,1.60,-,,-,-,-,-,-,5.0,3.05
Grandbridge Ltd,GBA,0.15,-,0.14,0.15,-,-,-,0.15,0.125,0.23,0.02,-,,-,0.09,-,-0.39,-,3.0,25
Hastings High Yld unt,HHY,1.375,-2,1.375,1.395,262,1.395,1.37,1.395,1.34,1.43,0.85,17.01,,0.73,1.87,12.37,12.4,11.1,2.5,1.85
HFA Accelerator Plus,HAP,0.285,0.5,0.285,0.29,1233,0.285,0.28,0.285,0.28,0.33,0.068,-,,-,0.44,-,-79.25,-,0.5,1.79
Hillcrest Litigat,HLS,0.08,-,0.075,0.085,-,-,-,0.081,0.08,0.11,0.055,-,,-,0.09,-,2.59,3.1,-0.5,-5.88
Hunter Hall Global,HHV,0.84,-,0.84,0.85,2904,0.855,0.835,0.855,0.83,0.855,0.48,-,,-,1.05,-,-17.56,-,-,-
Hyperion Flagship,HIP,1.49,-,1.45,1.49,-,-,-,1.49,1.49,1.50,1.00,8.5,f,-,1.51,5.70,-2.42,-,-,-
IFC Capital Ltd,IFC,0.09,0.6,0.094,0.10,490,0.094,0.09,0.094,0.07,0.10,0.02,-,,-,0.10,-,-10.9,-,2.0,28.57
IMF (Aust) Ltd,IMF,1.94,0.5,1.94,1.95,1185,1.955,1.925,1.96,1.91,1.98,0.855,15,f,1.16,0.27,7.73,17.35,11.2,1.0,0.52
India Equities Fund,INE,0.48,-,0.475,0.49,459,0.49,0.48,0.49,0.475,0.597,0.222,-,,-,0.70,-,-16.95,-,1.0,2.13
  opt aug10,INEO,0.13,-0.5,0.12,0.13,100,0.13,0.13,0.135,0.115,0.18,0.085,-,,-,-,-,-,-,1.0,8.33
ING Private Equity,IPE,0.295,-0.5,0.295,0.30,259,0.30,0.295,0.305,0.29,0.32,0.154,-,,-,0.47,-,-20.18,-,-0.5,-1.67
Integrated Res,IRG,0.011,-,0.011,0.012,-,-,-,0.012,0.01,0.029,0.002,-,,-,-,-,-0.17,-,-0.1,-8.33
Investorfirst Ltd,INQ,0.115,-,0.11,0.115,757,0.12,0.115,0.12,0.11,0.15,0.05,-,,-,0.04,-,-1.23,-,0.5,4.55
Ipernica Ltd,IPR,0.17,1.5,0.17,0.175,1933,0.17,0.17,0.17,0.15,0.18,0.043,-,,-,0.05,-,-1.56,-,1.5,9.68
Ironbark Capital,IBC,0.465,-,0.46,0.465,-,-,-,0.47,0.45,0.50,0.35,2.5,f,-,0.53,5.38,-2.5,-,-0.5,-1.06
K2 Asset Mgmt,KAM,0.87,2,0.85,0.86,77,0.87,0.82,0.87,0.79,0.87,0.10,-,,-,0.03,-,0.96,90.6,8.0,10.13
Katana Capital,KAT,0.80,7,0.735,0.80,1230,0.80,0.77,0.80,0.73,0.80,0.35,0.5,f,-,0.98,0.63,-18.53,-,7.0,9.59
Keybridge Capital,KBC,0.105,-1.5,0.105,0.115,6810,0.11,0.105,0.12,0.098,0.24,0.063,-,,-,0.62,-,-75.05,-,0.7,7.14
London City Equities,LCE,0.44,-,0.36,-,-,-,-,0.44,0.44,0.51,0.39,1,f,1.08,0.54,2.27,1.08,40.7,-,-
Luminus Systems,LSL,0.012,-,0.011,0.02,-,-,-,0.012,0.012,0.03,0.005,-,,-,-,-,-39.79,-,-,-
Macq Winton ord unt,MWG,1.20,-,1.175,1.20,-,-,-,1.20,1.20,1.28,1.08,-,,-,1.27,-,-4.23,-,-1.5,-1.23
Magellan Fin Grp,MFG,0.91,-3,0.90,0.92,1205,0.94,0.91,0.95,0.90,0.95,0.32,-,,-,0.66,-,-8.5,-,-,-
  opt jun11,MFGOB,0.05,-,0.05,-,-,-,-,0.105,0.05,0.105,0.05,-,,-,-,-,-,-,-5.5,-52.38
  opt jun16,MFGOC,0.081,1.1,0.09,-,66,0.081,0.081,0.081,0.07,0.15,0.011,-,,-,-,-,-,-,1.1,15.71
Magellan Flagship,MFF,0.65,-1,0.65,0.655,2186,0.66,0.65,0.68,0.63,0.68,0.40,-,,-,0.75,-,-3.96,-,1.0,1.56
MAX Tr unt,MXQ,0.057,-0.3,0.057,0.07,700,0.063,0.057,0.07,0.057,0.09,0.002,-,,-,0.22,-,-45.1,-,-1.3,-18.57
Milton Corp,MLT,18.95,35,18.65,18.94,41,18.97,18.50,18.97,18.06,18.97,12.00,78,f,0.74,17.82,4.12,57.7,32.8,90.0,4.99
Mirrabooka Invest,MIR,2.15,2,2.14,2.19,205,2.19,2.13,2.25,2.12,2.25,1.14,10,f,-,1.82,4.65,-5.44,-,4.0,1.9
MMC Contrarian,MMA,0.465,1.5,0.45,0.465,465,0.465,0.45,0.465,0.45,0.505,0.34,-,,-,5.68,-,-2.7,-,-,-
Money3 Corp,MNY,0.60,-,0.57,0.60,-,-,-,0.60,0.50,0.60,0.39,3.3,f,1.06,0.28,5.50,3.51,17.1,10.0,20
Multi Channel,MUT,0.004,-,0.004,0.005,-,-,-,0.004,0.004,0.025,0.001,-,,-,-0.07,-,-43.28,-,-,-
Murchison Hldgs,MCH,0.64,-,0.55,0.65,-,-,-,0.70,0.64,1.05,0.52,-,,-,1.34,-,9.67,6.6,-6.0,-8.57
  opt may10,MCHOA,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
NSX Ltd,NSX,0.215,-,0.21,0.225,-,-,-,0.215,0.20,0.289,0.144,-,,-,0.05,-,-20.48,-,1.5,7.5
Oncard Intl,ONC,0.15,-,0.15,0.165,217,0.15,0.15,0.16,0.145,0.24,0.081,-,,-,-,-,2.8,5.4,-1.5,-9.09
Orchid Capital,ORC,0.025,-,0.017,0.045,-,-,-,0.025,0.025,0.03,0.003,-,,-,0.01,-,-0.51,-,-,-
  opt feb12,ORCOA,0.004,-,0.005,0.012,-,-,-,0.004,0.004,0.005,0.001,-,,-,-,-,-,-,-,-
Orion Equities,OEQ,0.50,-,0.51,0.55,-,-,-,0.52,0.50,0.64,0.35,-,,-,1.48,-,-67.3,-,-2.0,-3.85
Over Fifty Grp,OFG,0.705,-0.5,0.705,0.71,256,0.71,0.705,0.725,0.705,1.09,0.26,-,,-,0.43,-,-21.34,-,-1.0,-1.4
Ozgrowth Ltd,OZG,0.17,-0.5,0.17,0.175,800,0.175,0.17,0.175,0.17,0.175,0.09,-,,-,0.23,-,-0.95,-,-0.5,-2.86
Peters MacGregor,PET,0.67,2,0.655,0.70,318,0.67,0.665,0.67,0.65,0.68,0.455,-,,-,0.90,-,-12.77,-,2.0,3.08
Plan B Grp Hld,PLB,0.82,2,0.75,0.82,6,0.82,0.82,0.82,0.73,0.82,0.45,2.3,f,0.56,0.06,2.80,1.28,64.1,4.0,5.13
Platinum Capital,PMC,1.66,-4,1.66,1.685,712,1.70,1.66,1.70,1.655,1.85,1.12,10,f,1.47,1.32,6.02,14.74,11.3,-4.0,-2.35
Premium Investors,PRV,0.695,-0.5,0.70,0.705,334,0.705,0.695,0.715,0.69,0.93,0.41,3.5,f,-,0.88,5.04,-17.65,-,-2.0,-2.8
Prime Financial,PFG,0.28,3,0.26,0.28,810,0.28,0.25,0.28,0.225,0.28,0.065,-,,-,0.14,-,0.8,35.0,4.5,19.15
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.10,0.03,-,,-,0.18,-,-4.71,-,-,-
Quest Invest,QST,0.14,-,0.095,0.096,-,-,-,0.14,0.14,0.145,0.08,-,,-,0.20,-,8.7,1.6,-,-
  opt jun10,QSTOA,0.001,-,-,0.014,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Questus Ltd,QSS,0.08,-,-,0.08,-,-,-,0.08,0.08,0.153,0.05,-,,-,0.15,-,1.2,6.7,-,-
RIMCapital Ltd,RMC,0.032,-,0.032,0.037,-,-,-,0.032,0.032,0.25,0.03,-,,-,0.03,-,-10.88,-,-,-
Robe Aust Ltd,ROB,0.011,-,0.01,0.012,-,-,-,0.011,0.01,0.06,0.01,-,,-,-,-,-24.86,-,0.1,10
Souls Private Equity,SOE,0.11,-,0.11,0.12,6574,0.115,0.11,0.12,0.105,0.12,0.068,-,,-,0.19,-,-3.79,-,-,-
Strategic Pooled,SPD,0.135,2.5,0.135,0.145,473,0.135,0.135,0.135,0.11,0.21,0.10,-,,-,0.15,-,-2.88,-,2.5,22.73
Sunvest Corp,SVS,0.275,-,0.265,0.32,-,-,-,0.275,0.27,0.50,0.15,-,,-,0.44,-,-4.95,-,-,-
Sylvastate Ltd,SYL,3.97,2,3.94,3.97,80,3.97,3.97,3.97,3.90,4.09,2.52,21,f,0.15,4.00,5.29,3.12,127.2,3.0,0.76
Tag Pacific Ltd,TAG,0.23,-,0.23,0.25,-,-,-,0.23,0.23,0.27,0.12,0.75,f,2.27,0.32,3.26,1.7,13.5,-,-
Templeton Global,TGG,0.855,1.5,0.845,0.855,1009,0.855,0.85,0.855,0.83,0.885,0.63,-,,-,0.98,-,-13.7,-,0.5,0.59
Thinksmart Ltd,TSM,0.93,0.5,0.925,0.95,1790,0.95,0.92,0.95,0.89,0.96,0.10,3,f,1.21,0.09,3.23,3.64,25.5,2.5,2.76
Tidewater Invest,TDI,0.32,-,0.29,0.39,-,-,-,0.32,0.32,0.32,0.14,-,,-,0.19,-,-19.9,-,-,-
Tooth & Co,TTH,0.012,0.1,0.012,0.03,25,0.012,0.012,0.012,0.011,0.03,0.01,-,,-,-,-,0.66,1.8,0.1,9.09
Tranzact Fin Service,TFS,0.15,-,0.15,0.175,32,0.15,0.15,0.155,0.15,0.215,0.12,0.35,f,4.57,0.07,2.33,1.6,9.4,-,-
  opt apr10,TFSO,0.018,-,0.001,0.01,-,-,-,0.018,0.018,0.018,0.018,-,,-,-,-,-,-,-,-
Trojan Equity,TJN,0.425,-,0.425,0.455,115,0.425,0.425,0.425,0.425,0.455,0.168,-,,-,0.57,-,-32.9,-,-,-
Van Eyk Three Pillar,VTP,0.93,-0.5,0.93,0.94,995,0.94,0.93,0.94,0.92,0.94,0.585,2.5,f,-,1.05,2.69,-14.6,-,0.5,0.54
Verus Invest,VIL,0.045,0.6,0.045,0.046,2145506,0.046,0.038,0.046,0.034,0.046,0.001,-,,-,-,-,-0.55,-,1.1,32.35
  opt jun10,VILO,0.01,0.1,0.009,0.01,242753,0.011,0.009,0.011,0.008,0.012,0.001,-,,-,-,-,-,-,0.3,42.86
Vesture Ltd,VES,0.027,-,0.027,0.029,-,-,-,0.027,0.027,0.027,0.006,-,,-,-0.03,-,-13.17,-,-,-
Wallace Absolute,WAB,0.047,-,0.047,0.059,-,-,-,0.047,0.046,0.16,0.038,-,,-,0.06,-,-70.45,-,0.6,14.63
WAM Active Ltd,WAA,1.07,-,1.04,1.07,-,-,-,1.07,1.06,1.07,0.61,2,f,2.08,1.25,1.87,4.16,25.7,6.5,6.47
WAM Capital Ltd,WAM,1.32,2.5,1.32,1.335,236,1.32,1.32,1.32,1.265,1.355,0.71,4,f,-,1.65,3.03,-3.9,-,2.5,1.93
Westoz Inv Ltd,WIC,1.14,2,1.115,1.14,150,1.14,1.14,1.15,1.10,1.20,1.00,-,,-,-,-,-,-,4.0,3.64
  opt jun12,WICO,0.18,2.5,0.15,0.18,56,0.18,0.18,0.18,0.155,0.25,0.15,-,,-,-,-,-,-,2.5,16.13
Whitefield Ltd,WHF,3.35,-,3.35,3.38,177,3.38,3.34,3.38,3.30,3.63,1.95,17,f,0.30,3.54,5.07,5.09,65.8,-,-
  8% cum pf,WHFPA,1.345,-,-,-,-,-,-,1.345,1.345,1.345,1.345,8,,-,-,5.95,-,-,-,-
Wilson Invest,WIL,0.755,0.5,0.73,0.76,1084,0.76,0.75,0.76,0.75,0.805,0.405,4,f,0.40,0.95,5.30,1.61,46.9,-,-
INDUSTRY: Diversified Financials - Multi-Sector Holdings,,,,,,,,,,,,,,,,,,,,,
Gowing Bros Ltd,GOW,2.50,-2,2.50,2.52,530,2.50,2.50,2.52,2.46,2.811,2.102,10,f,1.47,3.23,4.00,14.66,17.1,4.0,1.63
Guinness Peat cdi,GPG,0.725,0.5,0.72,0.725,637,0.73,0.715,0.735,0.67,0.75,0.359,2.1,,-,0.86,2.90,-4.04,-,5.0,7.41
Soul Pattinson,SOL,13.67,-18,13.68,13.75,328,13.81,13.66,13.85,13.59,14.035,7.018,32,f,14.57,10.91,2.34,466.25,2.9,9.0,0.66
INDUSTRY: 0 - Capital Markets,,,,,,,,,,,,,,,,,,,,,
Bell Financial Grp,BFG,1.275,5,1.27,1.305,529,1.275,1.25,1.275,1.185,1.40,0.37,4,f,1.23,0.27,3.14,4.9,26.0,10.5,8.97
BT Invest Mngmnt,BTT,3.12,-5,3.12,3.15,114,3.13,3.11,3.17,3.06,3.34,1.02,7.9,f,1.01,0.22,2.53,7.95,39.2,6.0,1.96
CI Res Ltd,CII,0.88,-,0.82,0.90,-,-,-,0.91,0.88,1.05,0.70,-,,-,0.44,-,24.19,3.6,-2.0,-2.22
CVC Ltd,CVC,0.795,-1.5,0.795,0.82,81,0.81,0.795,0.82,0.78,0.82,0.33,-,,-,1.11,-,-44.52,-,1.5,1.92
Equity Tr,EQT,18.00,-,18.00,18.45,-,-,-,18.01,17.80,19.50,11.90,110,f,0.90,2.66,6.11,98.45,18.3,-,-
Euroz Ltd,EZL,1.47,-3,1.38,1.47,96,1.49,1.47,1.61,1.47,1.69,0.50,8.5,f,0.95,-,5.78,8.07,18.2,-13.0,-8.13
  opt mar14,EZLO,0.86,5.5,0.78,0.86,53,0.86,0.79,0.88,0.79,0.91,0.029,-,,-,-,-,-,-,8.0,10.26
Henderson Grp cdi 1:1,HGG,2.31,3,2.26,2.34,10659,2.33,2.28,2.33,2.23,2.67,1.165,12.15,,-,-0.22,5.26,-0.17,-,4.0,1.76
HFA Hldgs Ltd,HFA,0.295,2,0.295,0.30,56603,0.30,0.28,0.30,0.255,0.43,0.054,-,,-,-0.24,-,-124.64,-,3.0,11.32
Hunter Hall Intl,HHL,7.15,7,7.15,7.45,136,7.23,7.06,7.23,6.85,7.23,2.61,45,f,0.64,1.42,6.29,28.96,24.7,35.0,5.15
IOOF Hldgs Ltd,IFL,6.30,24,6.24,6.30,5108,6.35,6.10,6.35,5.98,6.35,2.112,4,f,4.17,0.55,0.63,16.7,37.7,23.0,3.79
Macq Grp Ltd,MQG,48.90,41,48.73,49.00,14614,48.99,48.71,49.45,47.85,58.80,15.00,126,,1.93,23.72,2.58,243.2,20.1,50.0,1.03
Oceania Capital,OCP,2.76,-,2.72,2.80,1847,2.77,2.72,2.80,2.71,3.05,1.329,10,p,1.34,4.94,3.62,13.37,20.6,-,-
Perpetual Ltd,PPT,38.29,94,38.03,38.35,920,38.34,37.46,38.34,36.82,41.39,21.60,100,f,0.96,3.46,2.61,96,39.9,119.0,3.21
Platinum Asset,PTM,5.76,5,5.64,5.77,1876,5.76,5.71,5.76,5.52,6.34,2.90,20,f,1.12,-,3.47,22.49,25.6,21.0,3.78
Snowball Grp,SNO,0.40,-1,0.38,0.415,173,0.42,0.40,0.42,0.40,0.45,0.31,3,f,1.16,-0.03,7.50,3.47,11.5,-1.0,-2.44
Treasury Grp,TRG,5.35,-15,5.35,5.40,170,5.36,5.25,5.50,5.25,5.85,2.29,20,f,1.07,2.16,3.74,21.43,25.0,-,-
Trust Co Ltd,TRU,6.55,-15,6.55,6.65,52,6.60,6.46,6.70,6.45,6.70,3.83,39.2,f,0.55,2.29,5.98,21.6,30.3,7.0,1.08
Wilson Htm Invest,WIG,1.90,-,1.85,1.90,-,-,-,1.90,1.81,1.90,0.60,2,f,1.20,0.64,1.05,2.4,79.2,10.0,5.56
INDUSTRY GROUP: Insurance,,,,,,,,,,,,,,,,,,,,,
AMP Ltd,AMP,6.43,-6,6.42,6.44,45746,6.57,6.41,6.83,6.41,6.97,3.52,30,p,0.99,0.67,4.67,29.6,21.7,-34.0,-5.02
Austbrokers Hldgs,AUB,5.25,2,5.25,5.37,80,5.25,5.20,5.55,5.11,5.65,3.40,20.5,f,1.55,0.88,3.90,31.7,16.6,-10.0,-1.87
AXA Asia Pacific,AXA,6.69,-,6.68,6.70,45974,6.70,6.66,6.72,6.54,6.72,2.52,18.5,p,-,0.96,2.77,-7.39,-,13.0,1.98
Calliden Grp,CIX,0.31,-,0.305,0.315,300,0.31,0.31,0.31,0.305,0.40,0.29,1.25,,2.75,0.25,4.03,3.44,9.0,-,-
Insurance Aust Grp,IAG,4.11,5,4.05,4.11,40915,4.11,4.03,4.15,4.00,4.21,2.94,10,f,0.93,1.16,2.43,9.32,44.1,8.0,1.99
