Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4831.5 at 16:35 12/3/2010  Report at 19:07 Friday 12/3/2010. Processed 19:26 Friday 12/3/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Anaeco Ltd,ANQ,0.22,-,0.22,0.225,100,0.22,0.22,0.24,0.215,0.39,0.175,-,,-,-,-,-5.5,-,-1.5,-6.38
  opt may10,ANQO,0.001,-,-,0.05,-,-,-,0.005,0.005,0.015,0.001,-,,-,-,-,-,-,-0.4,-80
  opt may12,ANQOA,0.001,-,0.001,-,-,-,-,0.004,0.004,0.004,0.001,-,,-,-,-,-,-,-0.3,-75
Brambles Ltd,BXB,7.29,-18,7.28,7.33,52201,7.35,7.22,7.63,7.11,8.37,4.74,25,p,1.38,0.66,3.43,34.45,21.2,2.0,0.28
Cabcharge Aust,CAB,6.00,-5,5.96,6.00,4463,6.05,5.94,6.14,5.82,7.09,4.71,34,f,1.44,-,5.67,48.9,12.3,5.0,0.84
Campbell Brothers,CPB,28.92,-,28.50,29.15,373,29.15,28.77,29.17,28.44,32.00,9.787,95,p,1.71,2.96,3.28,162.2,17.8,12.0,0.42
Carbon Conscious,CCF,0.23,-,0.19,0.22,-,-,-,0.23,0.22,0.56,0.10,-,,-,0.09,-,-6.18,-,-3.0,-11.54
Careers Multilist,CGR,0.20,-,0.12,0.205,-,-,-,0.20,0.20,0.24,0.185,-,,-,-,-,-,-,-,-
Chandler Macleod,CMG,0.25,-,0.25,0.27,4693,0.255,0.25,0.255,0.22,0.31,0.079,0.35,f,0.74,0.04,1.40,0.26,96.2,-1.0,-3.85
Clarius Grp Ltd,CND,0.66,-1,0.66,0.69,246,0.68,0.66,0.70,0.66,1.18,0.306,-,,-,0.39,-,3,22.0,-2.5,-3.65
Clean Teq Hldgs,CLQ,0.35,-0.5,0.33,0.35,2105,0.355,0.345,0.36,0.31,0.37,0.16,-,,-,0.05,-,1.79,19.6,4.5,14.75
CO2 Grp Ltd,COZ,0.155,-1,0.155,0.16,570,0.16,0.155,0.17,0.155,0.43,0.13,-,,-,0.07,-,-0.26,-,-1.0,-6.06
  opt nov11,COZO,0.056,-,0.05,0.056,93,0.056,0.056,0.056,0.05,0.29,0.05,-,,-,-,-,-,-,0.6,12
Coffey Intl,COF,1.80,-6.5,1.80,1.84,5083,1.865,1.80,1.895,1.80,2.37,1.38,12,f,1.00,-0.17,6.67,12,15.0,-3.5,-1.91
Collection House,CLH,0.82,3,0.79,0.82,13,0.82,0.82,0.83,0.752,0.935,0.40,5.4,f,1.84,0.90,6.59,9.93,8.3,6.8,9.04
Connxion Ventures,CXN,0.047,-0.5,0.047,0.048,20540,0.052,0.045,0.059,0.039,0.06,0.028,-,,-,-0.01,-,-2.2,-,0.5,11.9
Corporate Express,CXP,4.50,2,4.49,4.53,4159,4.53,4.49,4.58,4.29,4.75,2.82,22.5,f,1.51,-,5.00,34,13.2,25.0,5.88
Credit Corp Grp,CCP,2.76,-6,2.74,2.76,1415,2.77,2.71,2.95,2.71,3.39,0.72,5,f,5.46,1.83,1.81,27.3,10.1,-14.0,-4.83
Decmil Grp Ltd,DCG,1.575,5.5,1.54,1.575,2789,1.58,1.54,1.60,1.405,1.60,0.16,-,,-,0.28,-,15.56,10.1,16.5,11.7
Dolomatrix Intl,DMX,0.25,-,0.26,0.27,-,-,-,0.27,0.25,0.35,0.11,-,,-,0.14,-,-0.2,-,-2.5,-9.09
Downer EDI Ltd,DOW,7.63,-5,7.57,7.64,50860,7.73,7.52,8.20,7.49,9.44,3.98,29.1,,1.87,2.15,3.81,54.4,14.0,-45.0,-5.57
Emerson Stewart Grp,ESW,0.105,-,0.105,0.115,-,-,-,0.115,0.105,0.16,0.05,0.4,f,-,0.09,3.81,-0.64,-,-,-
ENV Clean Tech,ESI,0.023,-0.3,0.022,0.023,182883,0.027,0.023,0.028,0.023,0.115,0.015,-,,-,-,-,-0.06,-,-0.1,-4.17
  opt jan14,ESIO,0.014,-0.3,0.014,0.017,1957,0.017,0.014,0.017,0.014,0.085,0.006,-,,-,-,-,-,-,-0.1,-6.67
EVZ Ltd,EVZ,0.13,-,0.135,0.15,610,0.135,0.13,0.135,0.115,0.20,0.08,0.5,f,2.84,0.05,3.85,1.42,9.2,2.0,18.18
Green Invest Ltd,GNV,0.056,-,0.056,0.06,-,-,-,0.056,0.046,0.24,0.046,-,,-,-0.02,-,-5.07,-,1.0,21.74
Greencap Ltd,GCG,0.105,-0.5,0.10,0.11,95473,0.115,0.099,0.115,0.099,0.20,0.099,0.75,,3.15,-0.02,7.14,2.36,4.4,-,-
Hamilton James Bruce,HJB,0.035,-,0.035,0.06,-,-,-,0.035,0.027,0.035,0.009,-,,-,-0.02,-,3.1,1.1,0.8,27.28
Hitech Grp Aust,HIT,0.025,-,-,0.049,-,-,-,0.025,0.025,0.028,0.016,-,,-,0.06,-,-0.07,-,-,-
Humanis Grp Ltd,HUM,0.024,-,0.023,0.025,1500,0.024,0.024,0.024,0.021,0.039,0.01,-,,-,-,-,-3.11,-,0.3,14.29
  opt aug11,HUMO,0.001,-,-,-,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-
Hydromet Corp Ltd,HMC,0.039,-,0.039,0.041,-,-,-,0.041,0.039,0.061,0.038,-,,-,0.04,-,0.06,65.0,-0.1,-2.5
  opt jun10,HMCO,0.002,-,-,0.019,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-
Interstaff Int,ITS,0.30,-,0.30,-,100,0.30,0.30,0.30,0.30,0.30,0.19,-,,-,0.20,-,-4.54,-,-,-
Inventis Ltd,IVT,0.04,-,0.05,0.105,-,-,-,0.04,0.04,0.099,0.035,-,,-,0.01,-,-1.55,-,-,-
MAC Services (The),MSL,2.78,-2,2.71,2.78,3454,2.80,2.72,2.85,2.57,2.85,0.80,8.75,f,1.76,0.86,3.15,15.4,18.1,20.0,7.75
McMillan Shakespeare,MMS,3.57,-1,3.52,3.60,985,3.59,3.51,3.60,3.31,4.50,2.25,20.5,f,1.60,0.34,5.74,32.88,10.9,26.0,7.85
Mineral Res,MIN,7.12,1,7.00,7.13,2587,7.16,7.04,7.43,7.01,7.84,2.34,18.75,f,2.04,2.39,2.63,38.3,18.6,-,-
Norfolk Grp,NFK,0.75,-4,0.75,0.78,1579,0.79,0.75,0.81,0.75,1.066,0.194,2,,1.67,-0.08,2.67,3.34,22.5,-3.0,-3.85
Pac Environment,PEH,0.22,-,0.12,0.165,-,-,-,0.22,0.22,0.45,0.145,-,,-,0.04,-,-11.51,-,-,-
Phoslock Water,PHK,0.11,-,0.11,0.115,-,-,-,0.11,0.11,0.15,0.086,-,,-,0.02,-,-1.11,-,-,-
PMP Ltd,PMP,0.74,0.5,0.69,0.74,3211,0.74,0.725,0.75,0.725,0.835,0.265,-,,-,0.73,-,-0.6,-,-1.0,-1.33
Programmed Maint,PRG,3.15,-3,3.15,3.16,1645,3.20,3.13,3.36,3.10,4.762,1.842,8,f,3.49,0.62,2.54,27.9,11.3,-15.0,-4.55
Reclaim Ind,RCM,0.05,-0.3,0.05,0.06,100,0.05,0.05,0.06,0.05,0.075,0.05,-,,-,0.02,-,-1.61,-,-1.0,-16.67
Ross Human Direction,RHD,0.36,-,0.36,0.39,538,0.38,0.36,0.38,0.35,0.43,0.15,2.5,f,2.20,0.24,6.94,5.5,6.5,3.0,9.09
Rubicor Grp,RUB,0.05,0.8,0.047,0.052,200,0.05,0.05,0.05,0.04,0.065,0.02,-,,-,-0.61,-,-25.7,-,1.0,25
Runge Ltd,RUL,0.78,-,0.775,0.78,449,0.78,0.78,0.78,0.77,1.10,0.45,3.5,f,1.03,0.09,4.49,3.6,21.7,2.0,2.63
SAI Global Ltd,SAI,3.82,-,3.78,3.84,751,3.84,3.80,3.84,3.58,4.07,2.24,11.9,f,1.63,-0.98,3.12,19.4,19.7,22.0,6.11
Salmat Ltd,SLM,4.34,3,4.31,4.34,1313,4.35,4.30,4.46,4.17,4.46,3.14,22,f,1.11,-0.71,5.07,24.51,17.7,-2.0,-0.46
Seek Ltd,SEK,7.49,8,7.48,7.53,8559,7.54,7.43,7.72,7.40,7.72,2.49,9.9,f,1.86,0.55,1.32,18.4,40.7,1.0,0.13
Skilled Grp Ltd,SKE,1.77,-1,1.76,1.775,2503,1.795,1.765,1.835,1.76,2.56,1.19,1.5,,5.56,-0.49,0.85,8.34,21.2,-1.0,-0.56
Spotless Grp Ltd,SPT,3.09,-1,3.09,3.10,14571,3.16,3.03,3.16,3.00,3.23,1.54,11,p,1.95,-,3.56,21.5,14.4,12.0,4.04
Staging Connections,STG,0.03,-,0.028,0.03,-,-,-,0.03,0.028,0.059,0.015,-,,-,-0.06,-,-1.3,-,0.1,3.45
Sterihealth Ltd,STP,1.40,-1,1.40,1.47,222,1.41,1.40,1.45,1.40,1.70,0.75,-,,-,-0.25,-,23.7,5.9,-12.0,-7.89
Talent2 Internation,TWO,1.42,2,1.40,1.42,22024,1.42,1.40,1.42,1.36,1.66,0.46,-,,-,0.15,-,-4.73,-,6.0,4.41
Tox Free Solutions,TOX,2.60,3,2.58,2.60,2220,2.60,2.51,2.68,2.51,2.80,1.21,-,,-,0.64,-,11.17,23.3,2.0,0.78
Transfield Services,TSE,4.12,-4,4.10,4.15,7548,4.17,4.11,4.28,4.11,4.80,1.655,12.25,f,-,0.29,2.97,-15.18,-,-4.0,-0.96
Transpacific Indust,TPI,1.31,-1.5,1.305,1.345,14941,1.35,1.295,1.43,1.295,1.785,1.03,-,,-,-0.23,-,-58.1,-,-7.0,-5.07
Wellcom Grp Ltd,WLL,2.15,-,2.00,2.15,-,-,-,2.15,2.14,2.43,1.60,12,f,1.40,0.49,5.58,16.79,12.8,-5.0,-2.27
WHK Grp Ltd,WHG,1.15,-,1.14,1.15,369,1.15,1.135,1.15,1.12,1.20,0.815,3.5,f,2.77,0.12,3.04,9.71,11.8,2.5,2.22
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,
Air New Zealand,AIZ,1.00,2,0.98,1.05,641,1.00,1.00,1.02,0.98,1.12,0.67,5.17,,0.75,1.12,5.17,3.9,25.6,-,-
Asciano Grp stp,AIO,1.85,1,1.84,1.85,90549,1.865,1.84,1.93,1.82,1.94,0.52,-,,-,0.10,-,-41.9,-,1.5,0.82
Auckland Airport,AIA,1.48,2,1.44,1.48,3049,1.48,1.475,1.50,1.43,1.654,1.171,6.68,,0.84,1.22,4.51,5.63,26.3,-,-
Aust Infra unt,AIX,1.885,-3.5,1.88,1.89,9132,1.945,1.885,1.985,1.885,2.01,1.161,10,p,1.94,2.62,5.31,19.37,9.7,-3.0,-1.57
Brisconnection Tr stp,BCS,1.15,-,1.10,1.30,-,-,-,1.15,1.15,1.40,1.03,-,,-,-0.54,-,15.06,7.6,-,-
Chalmers Ltd,CHR,2.82,-,2.75,-,-,-,-,2.82,2.82,3.10,2.38,14,f,1.78,4.32,4.96,24.96,11.3,-,-
ConnectEast stp,CEU,0.435,0.5,0.43,0.435,85649,0.445,0.43,0.455,0.42,0.49,0.273,2,,-,-,4.60,-21.74,-,1.5,3.57
CTI Logistics,CLX,0.83,-,0.835,0.92,-,-,-,0.83,0.83,0.95,0.65,6,f,1.61,0.66,7.23,9.65,8.6,-,-
Intoll Grp stp,ITO,1.165,-1,1.155,1.17,45575,1.17,1.15,1.22,1.15,1.71,1.07,12,,-,1.78,10.30,-16.38,-,-3.5,-2.92
K & S Corp,KSC,2.80,-5,2.80,2.96,6,2.80,2.80,2.96,2.80,3.05,1.72,12,f,2.12,1.95,4.29,25.4,11.0,-19.0,-6.35
KFM Divers Inf unt,KIL,0.92,1.5,0.91,0.92,1051,0.92,0.91,0.935,0.905,0.963,0.443,4,,1.60,0.99,4.35,6.4,14.4,-1.0,-1.08
Lindsay Aust,LAU,0.21,-,0.205,0.21,40,0.21,0.21,0.21,0.185,0.28,0.155,1.75,f,1.89,0.21,8.33,3.3,6.4,0.3,1.2
Macq Atlas Roads stp,MQA,0.89,-,0.885,0.90,4999,0.90,0.88,0.94,0.865,1.02,0.51,-,,-,-,-,-,-,3.0,3.49
MAP Grp forus,MAP,3.18,-4,3.16,3.19,96831,3.25,3.14,3.38,3.14,3.38,1.568,21,,-,-0.30,6.60,-33.11,-,-16.0,-4.79
Mermaid Marine,MRM,2.61,-4,2.60,2.63,4506,2.66,2.60,2.75,2.57,3.25,1.215,7,f,2.66,0.95,2.68,18.59,14.0,-1.0,-0.38
Qantas Airways,QAN,2.83,2,2.82,2.83,140815,2.86,2.81,2.87,2.71,3.06,1.57,6,,-,2.25,2.12,-2.7,-,6.0,2.17
Regional Express,REX,1.22,-0.5,1.22,1.26,513,1.23,1.22,1.255,1.22,1.42,0.725,-,,-,1.13,-,19.35,6.3,-1.5,-1.21
Richfield Internat,RIS,0.065,-,0.045,0.061,-,-,-,0.065,0.065,0.08,0.035,-,,-,0.12,-,0.06,108.3,-,-
Rivercity Motorway stp,RCY,0.24,0.5,0.235,0.24,9298,0.24,0.235,0.24,0.235,0.325,0.115,-,,-,-1.34,-,-4.41,-,0.5,2.13
Scott Corp,SCC,0.34,-,0.345,0.36,-,-,-,0.34,0.325,0.34,0.125,3,f,1.90,0.39,8.82,5.7,6.0,4.0,13.33
Skywest Airlines cdi  1:1,SXR,0.30,0.5,0.30,0.305,5950,0.30,0.295,0.30,0.29,0.305,0.215,-,,-,0.17,-,2.89,10.4,1.0,3.45
Smarttrans Hldgs,SMA,0.023,-,0.022,0.023,83883,0.024,0.022,0.026,0.021,0.063,0.004,-,,-,-,-,-0.38,-,-0.2,-8
Toll Hldgs Ltd,TOL,7.07,-6,7.07,7.08,51422,7.15,7.05,7.25,7.05,9.33,5.54,25,f,1.26,1.44,3.54,31.45,22.5,-8.0,-1.12
Traffic Tech,TTI,0.036,-0.2,0.036,0.038,194,0.038,0.036,0.04,0.036,0.09,0.021,-,,-,-0.17,-,-1.11,-,-0.2,-5.26
Transurban stp,TCL,5.21,5,5.20,5.23,36499,5.23,5.17,5.30,5.11,5.64,3.80,23,,0.08,2.75,4.41,1.85,281.6,-5.0,-0.95
Virgin Blue Hldgs,VBA,0.75,-1.5,0.745,0.75,79118,0.78,0.745,0.80,0.685,0.80,0.148,-,,-,0.39,-,-2.3,-,6.0,8.7
Wridgways Aust,WWA,2.56,-2,2.56,2.60,88,2.58,2.56,2.58,2.49,2.98,1.60,17,f,1.20,0.20,6.64,20.32,12.6,6.0,2.4
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.12,-,0.11,0.17,-,-,-,0.14,0.12,0.18,0.10,-,,-,-0.08,-,3.28,3.7,-2.0,-14.29
Adacel Tech,ADA,0.37,2,0.37,0.40,328,0.37,0.36,0.40,0.35,0.84,0.32,-,,-,0.21,-,2.7,13.7,-3.0,-7.5
Admerex Ltd,ADL,0.005,-,0.005,0.007,7000,0.005,0.005,0.007,0.005,0.016,0.005,-,,-,-,-,-0.4,-,-0.2,-28.57
Altium Ltd,ALU,0.30,-,0.245,0.28,-,-,-,0.30,0.25,0.50,0.235,2,,-,0.09,6.67,-6.97,-,1.0,3.45
APA Financial,APP,0.02,0.4,0.017,0.025,480,0.02,0.02,0.02,0.016,0.023,0.009,-,,-,-,-,0.1,20.0,0.4,25
ASG Grp Ltd,ASZ,1.265,1.5,1.265,1.27,3435,1.27,1.25,1.27,1.22,1.30,0.455,6,f,1.57,0.06,4.74,9.43,13.4,3.5,2.85
Bravura Solutions,BVA,0.155,-,0.155,0.16,1051,0.155,0.155,0.155,0.145,0.315,0.119,-,,-,-0.06,-,-1.97,-,1.5,10.71
Byte Power Grp,BPG,0.006,-,0.006,0.007,5900,0.006,0.006,0.006,0.006,0.017,0.003,-,,-,-,-,-0.37,-,-,-
Carsales Com Ltd,CRZ,5.26,-3,5.20,5.26,833,5.30,5.19,5.35,5.11,5.70,3.56,6.6,f,1.24,0.01,1.25,8.2,64.1,15.0,2.94
CCK Financial,CCK,0.105,-,0.105,0.16,-,-,-,0.105,0.105,0.21,0.08,-,,-,0.02,-,-0.23,-,-,-
Comops Ltd,COM,0.14,0.5,0.12,0.14,200,0.14,0.14,0.14,0.12,0.185,0.05,-,,-,0.03,-,1.7,8.2,2.0,16.67
Computershare Ltd,CPU,12.19,2,12.17,12.25,9189,12.31,12.13,12.45,11.85,12.64,7.45,25,p,2.27,-1.54,2.05,56.84,21.4,19.0,1.58
Corum Grp Ltd,COO,0.038,-,0.038,0.04,-,-,-,0.038,0.038,0.057,0.01,-,,-,-0.05,-,-5.37,-,-,-
CPT Global Ltd,CGO,0.61,-,0.61,0.65,-,-,-,0.61,0.60,1.02,0.345,3,,0.25,0.16,4.92,0.74,82.4,1.0,1.67
CSG Ltd,CSV,1.91,3.5,1.90,1.91,2484,1.91,1.885,1.91,1.77,2.26,0.48,5,f,2.77,0.05,2.62,13.85,13.8,11.5,6.41
Customers Ltd,CUS,3.10,7,3.05,3.10,2547,3.10,3.01,3.13,2.86,3.212,1.407,-,,-,0.26,-,18.4,16.8,22.0,7.64
Data#3 Ltd,DTL,7.72,7,7.65,7.80,141,7.72,7.61,8.13,7.51,9.30,4.50,53,f,1.29,1.17,6.87,68.29,11.3,-41.0,-5.04
Datamotion Asia,DMN,0.002,-,0.001,0.002,98000,0.002,0.002,0.002,0.002,0.005,0.001,-,,-,-,-,-0.15,-,-,-
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd,DSQ,0.10,-,0.075,0.155,548,0.10,0.098,0.10,0.095,0.18,0.042,-,,-,0.06,-,-5.45,-,-,-
DWS Advanced,DWS,1.60,1.5,1.60,1.62,1445,1.60,1.58,1.61,1.54,1.85,0.48,11,f,1.23,0.20,6.88,13.52,11.8,0.5,0.31
E-Com Multi Ltd,ECE,0.006,-0.1,0.006,0.007,3257,0.007,0.006,0.008,0.006,0.012,0.001,-,,-,-,-,-0.03,-,-0.2,-25
Empired Ltd,EPD,0.13,-,0.13,0.15,-,-,-,0.13,0.13,0.18,0.06,0.75,f,0.68,0.05,5.77,0.51,25.5,-,-
Energy One Ltd,EOL,0.15,-,0.05,0.15,-,-,-,0.15,0.15,0.20,0.05,-,,-,0.16,-,-1.65,-,-,-
Entellect Solutions,ESN,0.002,-,0.002,0.003,5200,0.002,0.002,0.003,0.002,0.008,0.002,-,,-,-,-,-0.06,-,-0.1,-33.33
E-Pay Asia Ltd,EPY,0.135,-,0.14,0.17,100,0.135,0.135,0.135,0.135,0.245,0.075,-,,-,0.36,-,2.97,4.5,-,-
eServGlobal Ltd,ESV,0.535,-1.5,0.535,0.545,644,0.54,0.535,0.555,0.53,0.63,0.30,-,,-,0.16,-,-26.6,-,-1.5,-2.73
Ezenet Ltd,EZE,0.027,-,0.026,0.032,-,-,-,0.029,0.027,0.052,0.008,-,,-,0.03,-,-0.21,-,-0.2,-6.9
GBST Hldgs,GBT,0.97,-,0.97,1.00,25,0.97,0.97,1.00,0.97,1.22,0.58,1.5,,1.38,-0.56,1.55,2.07,46.9,-3.0,-3
GoConnect Ltd,GCN,0.019,0.3,0.015,0.02,6000,0.019,0.017,0.02,0.016,0.028,0.008,-,,-,-0.01,-,-0.23,-,-0.1,-5
Hansen Tech,HSN,0.725,1,0.715,0.73,360,0.725,0.715,0.73,0.70,0.80,0.30,5,f,1.18,0.11,6.90,5.9,12.3,-2.0,-2.68
Ideas Intl,IDE,0.32,-,0.25,0.30,-,-,-,0.32,0.32,0.32,0.15,-,,-,0.06,-,7.8,4.1,-,-
Infomedia Ltd,IFM,0.255,-,0.255,0.26,1861,0.26,0.25,0.265,0.25,0.445,0.24,3.3,,0.95,0.02,12.94,3.12,8.2,-1.0,-3.77
Integrated Research,IRI,0.425,-0.5,0.425,0.445,833,0.44,0.425,0.44,0.425,0.544,0.228,4,p,1.15,0.07,9.41,4.61,9.2,-0.5,-1.16
Intrapower Ltd,IPX,0.10,-,0.10,0.12,450,0.10,0.10,0.10,0.10,0.175,0.065,-,,-,-0.02,-,-10.83,-,-,-
IRESS Market Tech,IRE,8.08,-9,8.06,8.30,2317,8.19,8.05,8.42,8.04,8.95,5.10,34,f,1.02,0.75,4.21,34.78,23.2,-21.0,-2.53
ISS Grp Ltd,ISS,0.23,1,0.215,0.23,460,0.23,0.225,0.23,0.195,0.30,0.145,-,,-,0.09,-,-6.89,-,2.5,12.2
ITX Grp Ltd,ITX,1.11,-3,1.11,1.15,366,1.11,1.10,1.195,1.095,1.45,0.50,6.5,f,2.40,0.26,5.86,15.6,7.1,2.0,1.83
Jumbuck Entertain,JMB,0.25,-,0.23,0.285,-,-,-,0.26,0.245,0.50,0.24,2.5,f,2.31,0.19,10.00,5.78,4.3,-,-
Longreach Grp,LRG,0.032,-,0.032,0.034,2800,0.032,0.032,0.032,0.032,0.045,0.014,-,,-,0.02,-,0.3,10.7,-,-
M2M Corp,MCL,0.003,0.1,0.002,0.003,6900,0.003,0.003,0.003,0.002,0.007,0.002,-,,-,-,-,-0.16,-,-,-
MDS Financial Grp,MWS,0.019,-,0.019,0.02,-,-,-,0.019,0.018,0.028,0.012,-,,-,-,-,-0.01,-,0.1,5.56
Melbourne IT Ltd,MLB,1.845,0.5,1.83,1.845,1245,1.865,1.835,1.865,1.82,2.49,1.52,15,f,1.43,-0.56,8.13,21.42,8.6,3.0,1.65
MGM Wireless Ltd,MWR,0.009,-,0.009,0.011,-,-,-,0.011,0.008,0.03,0.006,-,,-,-,-,-0.06,-,-0.2,-18.18
  opt nov10,MWRO,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.015,-0.2,0.015,0.019,86,0.015,0.015,0.017,0.015,0.04,0.015,-,,-,-,-,0.09,16.7,-0.2,-11.76
Monteray Grp,MRY,0.014,-,0.01,0.025,-,-,-,0.014,0.014,0.025,0.006,-,,-,0.03,-,-0.23,-,-,-
Mooter Media Ltd,MMZ,0.022,0.3,0.021,0.022,497311,0.022,0.019,0.022,0.014,0.022,0.001,-,,-,-,-,0.22,10.0,0.6,37.5
Oakton Ltd,OKN,3.14,-3,3.11,3.19,291,3.17,3.10,3.17,3.05,4.30,0.54,4,f,4.98,0.04,1.27,19.9,15.8,9.0,2.95
Objective Corp,OCL,0.305,-,0.265,0.33,-,-,-,0.305,0.305,0.50,0.20,2.1,,1.83,0.04,6.89,3.85,7.9,-,-
Panorama Synergy,PSY,0.31,-,0.31,0.32,-,-,-,0.32,0.30,0.415,0.05,-,,-,-,-,-1.4,-,1.0,3.33
Powerlan Ltd,PWR,0.055,0.3,0.052,0.055,1150,0.055,0.055,0.06,0.052,0.098,0.025,-,,-,-0.26,-,-17.84,-,-0.5,-8.33
Praemium Ltd,PPS,0.14,1,0.14,0.145,3222,0.15,0.14,0.15,0.12,0.215,0.093,-,,-,0.03,-,-6.7,-,2.0,16.67
Prophecy Intl ,PRO,0.51,-,0.51,0.54,-,-,-,0.51,0.51,0.70,0.375,4.25,,1.36,0.15,8.33,5.79,8.8,-,-
Qmastor Ltd,QML,0.31,1.5,0.31,0.315,188,0.31,0.30,0.32,0.29,0.55,0.26,0.75,,2.04,0.09,2.42,1.53,20.3,2.0,6.9
Razor Risk Tech,RZR,0.035,-,0.033,0.035,-,-,-,0.035,0.033,0.055,0.03,-,,-,0.01,-,0.58,6.0,0.1,2.94
Reckon Ltd,RKN,1.96,1.5,1.92,1.97,93,1.96,1.90,1.97,1.90,2.02,1.05,7,f,1.41,-0.02,3.57,9.9,19.8,5.5,2.89
Redflex Hldgs,RDF,1.62,-7,1.62,1.665,236,1.67,1.62,1.80,1.62,2.937,1.62,5,,1.74,0.99,3.09,8.71,18.6,-17.0,-9.5
RP Data Ltd,RPX,1.195,-4.5,1.15,1.195,444,1.25,1.195,1.255,1.10,1.255,0.385,1.5,,2.88,-0.18,1.26,4.32,27.7,11.5,10.65
Rubik Financial,RFL,0.073,-,0.074,0.08,-,-,-,0.081,0.073,0.12,0.061,-,,-,0.08,-,-1.38,-,-0.8,-9.88
Senetas Corp,SEN,0.047,-,0.046,0.047,751,0.047,0.046,0.049,0.046,0.11,0.025,-,,-,0.02,-,0.32,14.7,0.1,2.17
Sirius Corp Ltd,SIU,0.04,-,0.04,0.045,-,-,-,0.04,0.04,0.047,0.011,-,,-,-,-,0.1,40.0,-,-
SMS Management,SMX,6.97,-3,6.95,7.00,2045,7.07,6.95,7.21,6.95,7.21,1.90,27.5,f,1.40,0.69,3.95,38.4,18.2,3.0,0.43
Stratatel Ltd,STE,0.061,-,0.046,0.06,-,-,-,0.061,0.061,0.093,0.045,0.38,,0.66,0.01,6.23,0.25,24.4,-,-
  opt sep11,STEO,0.015,-,0.007,0.013,-,-,-,0.015,0.015,0.025,0.005,-,,-,-,-,-,-,-,-
Synergy Plus Ltd,SNR,0.042,-,0.041,0.045,1000,0.042,0.042,0.042,0.042,0.059,0.016,-,,-,-0.05,-,0.35,12.0,-,-
Technology One,TNE,0.76,-,0.755,0.76,104,0.76,0.76,0.775,0.715,0.96,0.605,3.75,f,1.40,0.13,4.93,5.24,14.5,3.0,4.11
UXC Ltd,UXC,0.505,-3.5,0.505,0.53,11728,0.545,0.505,0.55,0.47,1.185,0.31,3.5,,2.06,0.02,6.93,7.22,7.0,3.5,7.45
Webfirm Grp Ltd,WFM,0.052,0.2,0.051,0.052,4598,0.052,0.05,0.053,0.048,0.115,0.029,-,,-,-,-,-2.5,-,0.3,6.12
Webspy Ltd,WSY,0.023,-,0.01,0.027,-,-,-,0.023,0.023,0.032,0.007,-,,-,-,-,-0.79,-,-,-
World Net Services,WNS,0.15,-,-,0.04,-,-,-,0.15,0.15,0.15,0.15,-,,-,-0.03,-,-0.61,-,-,-
Zingmobile Grp cdi  1:1,ZMG,0.029,0.7,0.01,0.03,400,0.029,0.029,0.029,0.021,0.03,0.006,-,,-,0.01,-,-1.02,-,0.7,31.82
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.02,-,0.017,0.02,248,0.02,0.02,0.02,0.02,0.07,0.015,-,,-,0.01,-,-2.77,-,-,-
Adavale Resource,ADD,0.027,-,0.027,0.038,2316,0.03,0.027,0.03,0.026,0.065,0.016,-,,-,0.02,-,-0.96,-,-,-
Ambertech Ltd,AMO,0.63,-,0.56,0.62,-,-,-,0.63,0.595,0.63,0.35,5.5,f,1.69,0.61,8.73,9.3,6.8,3.0,5
Argus Solutions,ASV,0.22,-1,0.215,0.22,340,0.23,0.22,0.24,0.22,1.098,0.006,-,,-,-,-,-0.44,-,-,-
Autron Corp,AAT,0.013,-,-,-,-,-,-,0.013,0.013,0.025,0.01,-,,-,-,-,-1.63,-,-,-
Cellnet Grp,CLT,0.33,-,0.33,0.34,-,-,-,0.33,0.33,0.33,0.15,-,,-,0.40,-,-6.16,-,-,-
Codan Ltd,CDA,1.43,4,1.405,1.43,990,1.43,1.40,1.43,1.30,1.43,0.525,7,f,1.64,0.12,4.90,11.5,12.4,9.5,7.12
