Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4404.1 at 16:38 27/8/2010  Report at 19:06 Friday 27/8/2010. Processed 11:35 Saturday 28/8/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Wellcom Grp Ltd,WLL,1.95,3,1.97,1.995,210,1.95,1.95,1.95,1.90,2.43,1.70,14,f,1.40,0.51,7.18,19.55,10.0,5.0,2.63,
WHK Grp Ltd,WHG,0.99,-0.5,0.99,0.995,5812,0.99,0.985,1.015,0.98,1.20,0.90,6,f,1.48,0.12,6.06,8.9,11.1,3.0,3.13,
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,,
Air New Zealand,AIZ,1.005,-,1.00,1.04,195,1.005,1.00,1.005,0.95,1.145,0.83,5.17,,1.19,1.15,5.14,6.17,16.3,8.0,8.65,
Asciano Grp stp,AIO,1.63,-3,1.625,1.64,113706,1.66,1.63,1.70,1.61,1.94,1.435,-,,-,0.08,-,-31.6,-,-2.0,-1.21,
Auckland Airport,AIA,1.58,2,1.56,1.59,52,1.58,1.58,1.58,1.54,1.654,1.385,6.68,,0.84,1.22,4.23,5.63,28.1,3.5,2.27,
Aust Infra unt,AIX,1.80,-3,1.80,1.85,10223,1.83,1.795,1.88,1.795,2.09,1.46,10,p,3.32,2.61,5.56,33.22,5.4,-5.5,-2.96,
Brisconnection Tr stp,BCS,1.00,-,0.975,1.00,-,-,-,1.00,1.00,1.40,1.00,-,,-,-2.12,-,14.58,6.9,-,-,
Chalmers Ltd,CHR,2.82,-,2.80,2.82,-,-,-,2.82,2.82,3.03,2.69,14,f,1.78,4.32,4.96,24.96,11.3,-,-,
ConnectEast stp,CEU,0.40,-1,0.40,0.405,140579,0.41,0.40,0.41,0.395,0.49,0.33,2,,-,0.47,5.00,-1.49,-,0.5,1.27,
CTI Logistics,CLX,1.00,-,0.95,1.00,38,1.00,1.00,1.00,0.91,1.14,0.755,6,f,1.61,0.66,6.00,9.65,10.4,10.0,11.11,
Intoll Grp stp,ITO,1.475,2,1.475,1.48,1252398,1.48,1.475,1.48,1.44,1.59,1.005,3,,-,1.78,2.03,-16.38,-,3.0,2.08,
K & S Corp,KSC,2.55,-10,2.55,2.80,200,2.63,2.55,2.67,2.55,3.05,2.50,14,f,1.81,1.95,5.49,25.4,10.0,-10.0,-3.77,
Lindsay Aust,LAU,0.205,-,0.19,0.205,-,-,-,0.205,0.18,0.28,0.17,1.35,f,2.44,0.21,6.59,3.3,6.2,1.0,5.13,
Macq Atlas Roads stp,MQA,1.21,-1.5,1.21,1.22,9301,1.25,1.20,1.25,1.18,1.335,0.51,-,,-,-,-,-,-,-4.0,-3.2,
MAP Grp forus,MAP,2.94,-4,2.94,2.96,91166,2.98,2.89,3.00,2.86,3.38,2.364,19,,-,-,6.46,-14.47,-,-,-,
Mermaid Marine,MRM,2.45,-1,2.42,2.55,4001,2.46,2.42,2.62,2.42,3.25,2.25,8,f,2.55,1.05,3.27,20.4,12.0,-12.0,-4.67,
Qantas Airways,QAN,2.48,-2,2.47,2.49,172806,2.50,2.42,2.63,2.42,3.06,2.12,-,,-,2.35,-,4.9,50.6,-12.0,-4.62,
Qube Logistics unt,QUB,0.83,1,0.82,0.84,2202,0.83,0.80,0.87,0.80,0.961,0.63,3.5,f,2.77,0.95,4.22,9.71,8.5,-4.5,-5.14,
Regional Express,REX,1.16,7,1.16,1.17,550,1.17,1.12,1.17,1.01,1.42,0.95,6.6,f,2.93,1.13,5.69,19.35,6.0,12.5,12.08,
Richfield Internat,RIS,0.12,-,0.002,0.12,50,0.12,0.12,0.12,0.12,0.13,0.052,-,,-,0.13,-,-0.16,-,-,-,
Rivercity Motorway stp,RCY,0.028,-,0.028,0.029,5811,0.029,0.028,0.031,0.028,0.325,0.019,-,,-,-1.34,-,-4.41,-,-0.3,-9.68,
Scott Corp,SCC,0.395,3,0.37,0.395,38,0.395,0.395,0.395,0.365,0.395,0.23,3,f,1.90,0.39,7.59,5.7,6.9,2.5,6.76,
Skywest Airlines cdi,SXR,0.31,-1,0.30,0.32,1250,0.31,0.31,0.355,0.31,0.40,0.215,0.4,,7.22,0.17,1.29,2.89,10.7,-4.5,-12.68,
Smarttrans Hldgs,SMA,0.019,-0.1,0.019,0.02,3600,0.019,0.018,0.02,0.018,0.063,0.004,-,,-,-,-,-0.31,-,-0.1,-5,
Toll Hldgs Ltd,TOL,5.98,-1,5.97,5.99,34802,6.04,5.89,6.24,5.76,9.33,5.34,25,f,1.26,1.44,4.18,31.45,19.0,13.0,2.22,
Traffic Tech,TTI,0.036,-,0.036,0.043,3050,0.043,0.036,0.043,0.034,0.07,0.025,-,,-,-0.17,-,-1.11,-,0.2,5.88,
Transurban stp,TCL,4.78,1,4.78,4.80,44946,4.84,4.77,4.85,4.73,5.61,3.909,24,,0.19,2.77,5.02,4.6,103.9,4.0,0.84,
Virgin Blue Hldgs,VBA,0.325,1,0.32,0.325,546133,0.33,0.315,0.33,0.28,0.80,0.28,-,,-,0.40,-,1,32.5,3.5,12.07,
Wridgways Aust,WWA,2.47,2,2.47,2.50,87,2.48,2.45,2.58,2.45,2.98,2.35,17,f,1.20,0.20,6.88,20.32,12.2,-11.0,-4.26,
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.10,2,0.05,0.11,3929,0.10,0.10,0.10,0.08,0.18,0.08,-,,-,-0.08,-,3.28,3.0,-,-,
Adacel Tech,ADA,0.305,0.5,0.305,0.34,35,0.305,0.305,0.345,0.30,0.84,0.30,-,,-,0.21,-,2.7,11.3,-2.5,-7.58,
Admerex Ltd,ADL,0.003,-,0.002,0.004,21563,0.003,0.003,0.003,0.003,0.016,0.002,-,,-,-,-,-0.4,-,-,-,
Altium Ltd,ALU,0.215,-,0.22,0.255,90,0.235,0.215,0.235,0.215,0.365,0.20,-,,-,0.09,-,-6.97,-,-1.5,-6.52,
ASG Grp Ltd,ASZ,1.285,2,1.28,1.30,2221,1.30,1.265,1.30,1.205,1.55,0.81,6.5,f,1.35,-,5.06,8.77,14.7,-6.0,-4.46,
Bravura Solutions,BVA,0.105,0.5,0.105,0.11,4984,0.115,0.105,0.115,0.10,0.273,0.085,-,,-,-0.04,-,-3.39,-,1.0,10.53,
Byte Power Grp,BPG,0.003,0.1,0.003,0.004,19660,0.003,0.003,0.003,0.002,0.017,0.002,-,,-,-,-,-0.37,-,-,-,
Carsales Com Ltd,CRZ,5.06,6,5.00,5.07,1526,5.06,4.95,5.10,4.82,5.86,3.56,14.9,f,1.25,0.38,2.94,18.6,27.2,5.0,1,
CCK Financial,CCK,0.08,-,0.052,0.10,-,-,-,0.08,0.08,0.13,0.08,-,,-,0.02,-,-0.23,-,-,-,
Comops Ltd,COM,0.065,0.5,0.05,0.065,562,0.065,0.065,0.065,0.06,0.185,0.05,-,,-,0.03,-,1.7,3.8,0.5,8.33,
Computershare Ltd,CPU,9.42,31,9.39,9.44,47475,9.51,9.11,9.73,9.00,12.90,8.70,28,p,2.22,-1.61,2.97,62.24,15.1,-6.0,-0.63,
Corum Grp Ltd,COO,0.03,-,0.01,0.03,-,-,-,0.03,0.03,0.05,0.01,-,,-,-0.05,-,-5.37,-,-,-,
CPT Global Ltd,CGO,0.60,-,0.57,0.62,-,-,-,0.60,0.59,1.02,0.55,3,,0.25,0.16,5.00,0.74,81.1,1.0,1.69,
CSG Ltd,CSV,1.69,-9.5,1.685,1.70,5781,1.795,1.69,1.89,1.69,2.30,1.14,5.5,f,2.87,-,3.25,15.8,10.7,-11.5,-6.37,
Customers Ltd,CUS,2.00,-15,1.96,2.03,29778,2.15,1.95,2.67,1.95,3.154,1.95,8,,2.30,0.26,4.00,18.4,10.9,-65.0,-24.53,
Data#3 Ltd,DTL,8.83,11,8.80,8.99,117,8.83,8.80,9.10,8.72,9.30,6.60,56,f,1.27,1.36,6.34,70.88,12.5,3.0,0.34,
Datamotion Asia,DMN,0.001,-,0.001,0.002,570,0.001,0.001,0.001,0.001,0.004,0.001,-,,-,-,-,-0.15,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.09,0.14,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.05,-,-3.41,-,-,-,
DWS Advanced,DWS,1.71,-,1.705,1.71,3131,1.72,1.70,1.72,1.64,1.85,1.12,11.25,f,1.24,0.23,6.58,14,12.2,3.5,2.09,
E-Com Multi Ltd,ECE,0.007,-0.1,0.007,0.008,212370,0.008,0.007,0.009,0.007,0.012,0.001,-,,-,-,-,-0.03,-,-0.1,-12.5,
Empired Ltd,EPD,0.08,0.2,0.08,0.10,1059,0.08,0.08,0.08,0.076,0.18,0.075,0.75,f,0.68,0.05,9.38,0.51,15.7,0.4,5.26,
Energy One Ltd,EOL,0.19,-,0.135,0.18,-,-,-,0.19,0.12,0.20,0.09,-,,-,0.16,-,-1.65,-,7.0,58.33,
E-Pay Asia Ltd,EPY,0.105,0.6,0.09,0.105,200,0.105,0.099,0.105,0.09,0.232,0.09,-,,-,0.36,-,2.97,3.5,0.6,6.06,
eServGlobal Ltd,ESV,0.61,3,0.585,0.615,1741,0.61,0.595,0.61,0.57,0.65,0.42,-,,-,0.16,-,-26.6,-,4.0,7.02,
Ezenet Ltd,EZE,0.023,-,0.023,0.033,-,-,-,0.023,0.023,0.052,0.019,-,,-,0.03,-,-0.21,-,-,-,
GBST Hldgs,GBT,0.80,-,0.805,0.885,6025,0.81,0.80,0.86,0.80,1.22,0.71,-,,-,-0.56,-,2.07,38.6,-3.0,-3.61,
GoConnect Ltd,GCN,0.041,-0.3,0.042,0.046,1000,0.042,0.041,0.045,0.041,0.073,0.009,-,,-,-0.01,-,-0.23,-,-0.5,-10.87,
Hansen Tech,HSN,0.75,2.5,0.755,0.77,717,0.76,0.73,0.76,0.70,0.80,0.53,5,f,1.18,0.11,6.67,5.9,12.7,3.5,4.9,
Ideas Intl,IDE,0.565,-,0.48,0.69,-,-,-,0.565,0.565,0.57,0.20,-,,-,0.06,-,7.8,7.2,-,-,
Infomedia Ltd,IFM,0.235,0.5,0.23,0.235,482,0.235,0.23,0.25,0.23,0.445,0.23,2.4,,1.30,0.02,10.21,3.12,7.5,-1.0,-4.08,
Integrated Research,IRI,0.355,-0.5,0.335,0.38,504,0.355,0.33,0.39,0.33,0.544,0.33,2.5,p,1.30,0.06,7.04,3.24,11.0,-3.5,-8.97,
Intrapower Ltd,IPX,0.135,-2.5,0.145,0.165,1801,0.15,0.135,0.16,0.135,0.185,0.097,-,,-,-0.02,-,-10.83,-,-1.5,-10,
IRESS Market Tech,IRE,7.91,14,7.80,7.95,4571,7.93,7.65,8.45,7.65,9.38,7.25,35,f,1.13,0.76,4.42,39.46,20.0,-30.0,-3.65,
ISS Grp Ltd,ISS,0.18,-1,0.17,0.19,833,0.19,0.18,0.19,0.16,0.30,0.145,0.5,f,-,0.09,2.78,-6.89,-,1.0,5.88,
ITX Grp Ltd,ITX,1.50,0.5,1.495,1.51,311,1.51,1.50,1.515,1.495,1.52,0.71,7,f,2.17,0.27,4.67,15.2,9.9,-2.0,-1.32,
Jumbuck Entertain,JMB,0.16,-1,0.14,0.16,2659,0.17,0.15,0.20,0.15,0.435,0.15,1.5,f,3.85,0.19,9.38,5.78,2.8,-4.0,-20,
Longreach Grp,LRG,0.024,-,0.024,0.029,-,-,-,0.029,0.024,0.045,0.018,-,,-,0.02,-,0.3,8.0,-0.5,-17.24,
M2M Corp,MCL,0.001,-0.1,0.001,0.002,7000,0.001,0.001,0.003,0.001,0.006,0.001,-,,-,-,-,-0.16,-,-0.1,-50,
MDS Financial Grp,MWS,0.035,-,0.03,0.035,-,-,-,0.035,0.035,0.043,0.013,-,,-,-,-,-0.01,-,-,-,
Melbourne IT Ltd,MLB,1.96,-1,1.95,1.96,754,1.96,1.94,2.29,1.94,2.35,1.52,15,f,1.48,-0.64,7.65,22.22,8.8,-33.0,-14.41,
MGM Wireless Ltd,MWR,0.01,-,0.009,0.01,1500,0.01,0.009,0.01,0.009,0.03,0.007,-,,-,-,-,-0.06,-,-,-,
  opt nov10,MWRO,0.001,-,-,0.005,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
Mintails Ltd,MLI,0.018,0.2,0.016,0.018,700,0.018,0.018,0.018,0.015,0.057,0.015,-,,-,0.13,-,-2.47,-,0.2,12.5,
MobileActive Ltd,MBA,0.022,-,0.022,0.027,-,-,-,0.025,0.022,0.062,0.012,-,,-,-,-,0.09,24.4,-0.3,-12,
Monteray Grp,MRY,0.013,-,0.012,0.015,-,-,-,0.013,0.013,0.025,0.008,-,,-,0.03,-,-0.23,-,-,-,
Mooter Media Ltd,MMZ,0.01,-,0.01,0.011,13000,0.01,0.01,0.012,0.01,0.036,0.002,-,,-,-,-,0.22,4.5,-0.2,-16.67,
Oakton Ltd,OKN,2.95,-7,2.95,3.04,217,3.04,2.95,3.04,2.91,4.30,2.09,6.5,f,3.40,0.15,2.20,22.1,13.3,-2.0,-0.67,
Objective Corp,OCL,0.275,-,0.26,0.28,-,-,-,0.275,0.275,0.44,0.265,2.1,,1.83,0.04,7.64,3.85,7.1,-,-,
Panorama Synergy,PSY,0.13,-,0.10,0.12,-,-,-,0.145,0.13,0.40,0.10,-,,-,-,-,-1.4,-,-1.5,-10.34,
Powerlan Ltd,PWR,0.032,-,0.032,0.052,-,-,-,0.033,0.032,0.098,0.031,-,,-,-0.26,-,-17.84,-,-0.1,-3.03,
Praemium Ltd,PPS,0.16,0.5,0.155,0.16,500,0.16,0.16,0.165,0.155,0.215,0.095,-,,-,0.03,-,-6.7,-,-1.0,-5.88,
Prophecy Intl ,PRO,0.30,-,0.29,0.31,190,0.30,0.30,0.32,0.30,0.66,0.29,4.25,,1.36,0.15,14.17,5.79,5.2,-,-,
Qmastor Ltd,QML,0.23,-,0.215,0.245,299,0.23,0.215,0.24,0.21,0.55,0.19,0.5,,3.06,0.09,2.17,1.53,15.0,-1.5,-6.12,
Razor Risk Tech,RZR,0.025,-,0.026,0.03,-,-,-,0.026,0.025,0.045,0.02,-,,-,0.01,-,0.56,4.5,-,-,
Reckon Ltd,RKN,2.23,-2,2.23,2.25,104,2.25,2.21,2.27,2.17,2.29,1.47,7.5,p,1.55,-,3.36,11.6,19.2,-2.0,-0.89,
Redflex Hldgs,RDF,2.46,-9,2.44,2.46,559,2.55,2.41,2.63,2.41,2.70,1.50,5,,0.14,0.92,2.03,0.68,361.8,-10.0,-3.91,
RP Data Ltd,RPX,0.995,-0.5,0.99,0.995,839,1.03,0.995,1.03,0.96,1.255,0.80,1.5,f,2.88,-0.18,1.51,4.32,23.0,1.5,1.53,
Rubik Financial,RFL,0.061,-,0.062,0.065,-,-,-,0.062,0.059,0.12,0.05,-,,-,0.08,-,-1.38,-,0.1,1.67,
Senetas Corp,SEN,0.041,-0.2,0.041,0.044,2279,0.043,0.041,0.046,0.041,0.11,0.031,-,,-,0.02,-,0.32,12.8,-0.7,-14.58,
Sirius Corp Ltd,SIU,0.03,-,0.005,0.029,-,-,-,0.03,0.03,0.045,0.03,-,,-,-,-,0.1,30.0,-,-,
SMS Management,SMX,6.27,7,6.20,6.29,1308,6.30,6.15,6.40,6.07,7.21,4.23,29,f,1.44,0.71,4.63,41.9,15.0,-13.0,-2.03,
Stratatel Ltd,STE,0.04,-,0.04,0.045,461,0.04,0.04,0.04,0.04,0.088,0.039,0.38,,0.66,0.01,9.50,0.25,16.0,-,-,
  opt sep11,STEO,0.008,-,0.001,0.015,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-,
Synergy Plus Ltd,SNR,0.038,0.2,0.038,0.045,270,0.038,0.038,0.038,0.036,0.05,0.025,-,,-,-0.05,-,0.35,10.9,0.2,5.56,
Technology One,TNE,0.87,-,0.85,0.87,294,0.87,0.845,0.89,0.845,0.895,0.71,4.2,f,1.39,0.13,4.83,5.84,14.9,-2.0,-2.25,
UXC Ltd,UXC,0.605,5.5,0.605,0.62,21127,0.605,0.535,0.605,0.53,1.077,0.414,3.5,,2.06,0.02,5.79,7.22,8.4,5.5,10,
Webfirm Grp Ltd,WFM,0.155,0.5,0.145,0.16,5952,0.155,0.15,0.16,0.145,0.165,0.029,-,,-,-,-,-2.5,-,-,-,
Webspy Ltd,WSY,0.014,-,0.014,0.017,-,-,-,0.017,0.014,0.032,0.008,-,,-,-,-,-0.79,-,-0.3,-17.65,
World Net Services,WNS,0.06,-,-,0.16,-,-,-,0.06,0.06,0.15,0.03,-,,-,-0.03,-,-0.61,-,-,-,
Zingmobile Grp cdi,ZMG,0.03,-,0.002,0.05,-,-,-,0.03,0.025,0.03,0.015,-,,-,0.01,-,-1.02,-,0.5,20,
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.042,0.4,0.042,0.045,300,0.042,0.042,0.042,0.034,0.05,0.015,-,,-,0.01,-,-2.77,-,0.8,23.53,
Adavale Resource,ADD,0.025,-,0.025,0.028,-,-,-,0.025,0.024,0.065,0.023,-,,-,0.02,-,-0.96,-,0.1,4.17,
Ambertech Ltd,AMO,0.39,-,0.39,0.46,-,-,-,0.40,0.39,0.63,0.34,5.5,f,1.69,0.61,14.10,9.3,4.2,-1.0,-2.5,
Argus Solutions,ASV,0.075,-,0.075,0.11,2140,0.075,0.075,0.10,0.075,0.732,0.006,-,,-,-,-,-0.44,-,-,-,
Cellnet Grp,CLT,0.32,-,0.32,0.33,77,0.32,0.32,0.32,0.32,0.33,0.25,-,,-,0.40,-,-6.16,-,-,-,
Codan Ltd,CDA,1.40,-,1.38,1.40,36,1.40,1.375,1.43,1.35,1.585,0.855,8,f,1.10,0.09,5.71,8.8,15.9,-1.5,-1.06,
Digislide Hldgs,DGI,0.145,-,0.14,0.145,845,0.145,0.145,0.16,0.14,0.49,0.125,-,,-,0.02,-,-9,-,0.5,3.57,
Farmworks Aust,FWA,0.14,-,0.135,0.14,-,-,-,0.14,0.12,0.26,0.002,-,,-,0.09,-,-2.42,-,-,-,
Hostech Ltd,HTC,0.018,-0.1,0.017,0.018,1080,0.019,0.018,0.019,0.018,0.045,0.014,-,,-,-,-,-3.22,-,-0.2,-10,
iCash Payment Sys,ICP,0.42,-,0.41,0.42,110,0.42,0.42,0.43,0.405,0.77,0.40,-,,-,0.02,-,0.65,64.6,-1.0,-2.33,
Intermoco Ltd,INT,0.009,-,0.009,0.01,21070,0.009,0.009,0.01,0.009,0.022,0.007,-,,-,-,-,-0.54,-,-,-,
Keycorp Ltd,KYC,0.52,-1,0.51,0.55,670,0.53,0.52,0.55,0.51,0.56,0.36,3,f,1.36,0.39,5.77,4.08,12.7,-1.0,-1.89,
Legend Corp,LGD,0.21,-,0.20,0.21,1000,0.21,0.21,0.215,0.20,0.23,0.10,1,f,3.10,0.09,4.76,3.1,6.8,-,-,
Mikoh Corp,MIK,0.054,-0.1,0.053,0.054,200,0.055,0.054,0.065,0.054,0.15,0.048,-,,-,0.01,-,-1.85,-,-1.1,-16.92,
Netcomm Ltd,NTC,0.23,-1,0.225,0.235,85,0.23,0.23,0.25,0.225,0.52,0.12,1,,3.65,0.10,4.35,3.65,6.3,-2.5,-9.8,
Pienets Ltd,PIE,0.02,-0.1,0.02,0.021,1100,0.02,0.02,0.021,0.019,0.036,0.008,-,,-,-,-,-0.29,-,-0.1,-4.76,
QRSciences Hldgs,QRS,0.06,-,0.055,0.06,400,0.06,0.06,0.06,0.05,0.08,0.041,-,,-,0.08,-,7.26,0.8,1.4,30.43,
  opt jun12,QRSOA,0.001,-,-,0.008,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Scantech Ltd,SCD,0.25,-,0.21,0.25,-,-,-,0.27,0.25,0.60,0.20,-,,-,0.39,-,2.51,10.0,-2.0,-7.41,
Structural Monitor cdi,SMN,0.01,-,0.009,0.01,-,-,-,0.01,0.009,0.054,0.005,-,,-,-,-,-0.22,-,0.1,11.11,
  opt dec10,SMNO,-,-,-,-,-,-,-,0.003,0.003,0.02,0.003,-,,-,-,-,-,-,-,-,
Techniche Ltd,TCN,0.036,-,0.036,0.039,-,-,-,0.04,0.036,0.075,0.031,-,,-,0.02,-,0.64,5.6,-0.3,-7.69,
Transol Corp,TNC,0.003,-,0.003,0.004,-,-,-,0.003,0.003,0.016,0.003,-,,-,-,-,0.2,1.5,-,-,
  opt may11,TNCOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
TSV Hldgs Ltd,TSH,0.10,-,0.06,0.10,-,-,-,0.10,0.10,0.16,0.086,-,,-,0.12,-,0.26,38.5,-,-,
TTA Hldgs Ltd,TTA,0.062,-,0.06,0.079,-,-,-,0.062,0.062,0.094,0.03,0.6,p,2.82,0.09,9.68,1.69,3.7,-,-,
Wavenet Intl,WAL,0.083,0.3,0.081,0.085,20,0.083,0.083,0.083,0.08,0.18,0.06,-,,-,0.14,-,0.57,14.6,-0.2,-2.35,
Xtek Ltd,XTE,0.024,-0.1,0.024,0.026,9440,0.025,0.021,0.026,0.021,0.057,0.021,-,,-,0.03,-,0.59,4.1,-,-,
ZYL Ltd,ZYL,0.022,-,0.021,0.023,-,-,-,0.023,0.021,0.06,0.017,-,,-,-0.01,-,-1.24,-,-0.1,-4.35,
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.11,1.5,0.105,0.11,3091,0.11,0.095,0.11,0.088,0.28,0.082,-,,-,0.04,-,-5.12,-,1.0,10,
Dyesol Ltd,DYE,0.80,0.5,0.79,0.80,1039,0.80,0.775,0.85,0.775,1.41,0.77,-,,-,0.10,-,-9.21,-,-6.0,-6.98,
Heritage Gold Nz,HTM,0.017,-,0.017,0.019,-,-,-,0.017,0.017,0.044,0.014,-,,-,0.01,-,-0.12,-,-,-,
Silex Systems,SLX,4.52,7,4.40,4.52,374,4.55,4.35,4.61,4.35,7.99,4.30,-,,-,0.43,-,-9.7,-,15.0,3.43,
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,,
Alexium Int Grp,AJX,0.17,1,0.15,0.17,632,0.17,0.17,0.195,0.16,0.205,0.01,-,,-,-,-,-0.13,-,-1.0,-5.56,
Antaria Ltd,ANO,0.035,-1,0.035,0.042,45,0.036,0.035,0.045,0.035,0.06,0.032,-,,-,0.04,-,1.46,2.4,-1.0,-22.22,
Duluxgrp Ltd,DLX,2.60,5,2.56,2.60,9090,2.60,2.51,2.60,2.50,2.78,2.41,-,,-,-,-,-,-,10.0,4,
Incitec Pivot,IPL,3.28,-3,3.28,3.29,98529,3.32,3.27,3.42,3.26,3.83,2.51,4.1,,-,0.27,1.25,-10.2,-,-2.0,-0.61,
Mesa Min Ltd,MAS,0.11,-,0.11,0.115,817,0.11,0.11,0.12,0.11,0.13,0.029,-,,-,-,-,-0.1,-,-1.5,-12,
Millepede Intl,MPD,0.003,-,0.003,0.006,-,-,-,0.003,0.003,0.02,0.002,-,,-,-,-,-0.37,-,-,-,
  opt mar12,MPDO,0.002,-,-,0.003,-,-,-,0.002,0.002,0.003,0.001,-,,-,-,-,-,-,-,-,
Novarise Renew Res,NOE,0.215,0.5,0.175,0.21,190,0.215,0.21,0.225,0.21,0.26,0.20,-,,-,-,-,-,-,-0.5,-2.27,
Nufarm Ltd,NUF,3.81,3,3.75,3.85,8525,3.82,3.73,4.08,3.73,11.695,3.20,15,,-,3.07,3.94,-17.4,-,-26.0,-6.39,
Nuplex Ind,NPX,2.46,-,2.46,2.57,58,2.47,2.46,2.55,2.26,2.80,1.804,14.23,p,2.19,1.58,5.78,31.15,7.9,15.0,6.49,
Orica Ltd,ORI,25.04,48,25.02,25.19,15242,25.32,24.50,25.68,24.26,26.382,20.725,98,p,1.04,1.31,3.91,102.3,24.5,-17.0,-0.67,
Paragon Care Ltd,PGC,0.029,-,0.029,0.031,-,-,-,0.029,0.029,0.039,0.02,-,,-,-,-,-0.1,-,-,-,
  opt may12,PGCOA,0.01,-,0.01,0.013,-,-,-,0.01,0.01,0.018,0.005,-,,-,-,-,-,-,-,-,
Penrice Soda,PSH,0.365,-2,0.365,0.375,450,0.385,0.365,0.41,0.365,1.03,0.29,-,,-,0.80,-,24.66,1.5,-3.0,-7.59,
Symex Hldgs,SYM,0.555,-2.5,0.555,0.56,2305,0.57,0.555,0.58,0.54,0.62,0.435,4,f,1.89,0.32,7.21,7.55,7.4,-0.5,-0.89,
Wattyl Ltd,WYL,1.655,-0.5,1.655,1.66,888,1.655,1.655,1.665,1.655,1.665,0.715,-,,-,1.23,-,7.9,20.9,-,-,
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,3.24,-2,3.24,3.26,16913,3.28,3.15,3.435,3.15,3.435,2.293,15.5,f,1.52,1.16,4.78,23.6,13.7,-16.5,-4.84,
Boral Ltd,BLD,4.35,6,4.29,4.40,48154,4.39,4.25,4.49,4.25,6.40,4.15,13.5,f,-,3.92,3.10,-15.2,-,-12.0,-2.68,
Brickworks Ltd,BKW,11.08,-3,11.06,11.15,326,11.35,11.06,11.58,11.03,16.80,11.03,39.5,f,2.54,9.06,3.56,100.5,11.0,-16.0,-1.42,
China West Hldgs,CWH,0.16,-,0.10,0.18,-,-,-,0.16,0.16,0.31,0.065,-,,-,0.02,-,-1.42,-,-,-,
Chongherr Invest,CDH,0.003,-,0.003,0.03,-,-,-,0.003,0.003,0.003,0.003,-,,-,0.04,-,-0.08,-,-,-,
Fletcher Bld,FBU,5.98,1,5.92,6.09,5948,6.00,5.95,6.00,5.76,7.04,5.61,20.63,,1.77,2.36,3.45,36.48,16.4,18.0,3.1,
James Hardie Ind cdi,JHX,5.31,2,5.27,5.35,20361,5.35,5.24,5.48,5.15,8.86,5.15,-,,-,-0.29,-,-21.4,-,-14.0,-2.57,
Oakajee Corp Ltd,OKJ,0.125,-,0.115,0.125,-,-,-,0.125,0.125,0.20,0.08,-,,-,0.14,-,-0.76,-,-,-,
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,6.67,27,6.66,6.70,71791,6.73,6.38,6.73,6.31,7.04,5.27,29.5,,0.54,1.49,4.42,15.8,42.2,15.0,2.3,
Colorpak Ltd,CKL,0.53,-,0.505,0.52,-,-,-,0.53,0.515,0.535,0.415,3.25,f,2.43,0.18,6.13,7.9,6.7,1.0,1.92,
National Can Ind,NCI,1.26,-,1.22,1.35,-,-,-,1.26,1.20,1.26,1.15,4,f,1.47,-,3.17,5.9,21.4,-,-,
Pro-Pac Packaging,PPG,0.355,1,0.345,0.355,50,0.355,0.355,0.365,0.345,0.385,0.145,2,f,2.05,8.25,5.63,4.11,8.6,-1.0,-2.74,
INDUSTRY: Aluminum,,,,,,,,,,,,,,,,,,,,,,
