Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4972.9 at 16:33 9/4/2010  Report at 19:07 Friday 9/4/2010. Processed 19:24 Friday 9/4/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Santos Ltd,STO,14.88,20,14.85,14.89,37352,14.99,14.73,15.07,14.64,16.10,12.77,42,f,1.24,-,2.82,52.1,28.6,13.0,0.88
Sino Gas Energy,SEH,0.083,0.2,0.073,0.082,3045,0.083,0.08,0.088,0.078,0.345,0.078,-,,-,-,-,-1.69,-,0.3,3.75
  opt jun10,SEHO,0.004,-,-,0.03,-,-,-,0.004,0.004,0.07,0.002,-,,-,-,-,-,-,-,-
  opt dec11,SEHOA,0.002,-,0.002,0.02,-,-,-,0.002,0.002,0.036,0.002,-,,-,-,-,-,-,-,-
  rts27aprd,SEHR,0.003,-,0.002,0.003,674300,0.003,0.001,-,-,-,-,-,,-,-,-,-,-,-,-
Solimar Energy,SGY,0.066,-,0.066,0.076,167,0.066,0.066,0.07,0.066,0.145,0.021,-,,-,-,-,-1.64,-,-0.1,-1.49
Solverdi Worldwide,SWW,0.092,-,-,-,-,-,-,0.092,0.092,0.21,0.08,-,,-,0.48,-,-3.11,-,-,-
Sthn Uranium,SNU,0.21,-,0.21,0.215,6061,0.23,0.205,0.23,0.18,0.23,0.055,-,,-,-,-,-2.27,-,3.5,20
Strategic Energy,SER,0.025,-,0.024,0.025,10200,0.025,0.025,0.025,0.025,0.033,0.013,-,,-,-,-,-0.51,-,-,-
Strike Energy Ltd,STX,0.29,2.5,0.285,0.295,13168,0.295,0.27,0.295,0.245,0.345,0.16,-,,-,-,-,2.37,12.2,4.0,16
Stuart Pet Ltd,STU,0.53,-,0.53,0.54,204,0.53,0.53,0.54,0.52,0.84,0.375,-,,-,0.45,-,3.5,15.1,-1.0,-1.85
Sun Res NL,SUR,0.066,-,0.065,0.066,1155,0.066,0.066,0.066,0.063,0.11,0.05,-,,-,-,-,-3.16,-,0.4,6.45
Sundance Energy,SEA,0.15,-,0.145,0.15,4666,0.15,0.145,0.155,0.14,0.20,0.065,-,,-,-,-,-2.4,-,1.0,7.14
Sunset Energy Ltd,SEY,0.165,1.5,0.165,0.17,3700,0.165,0.155,0.165,0.13,0.20,0.044,-,,-,-,-,-1.88,-,3.5,26.92
Syngas Ltd,SYS,0.025,0.1,0.024,0.025,9500,0.026,0.025,0.027,0.024,0.081,0.021,-,,-,-,-,-0.59,-,0.2,8.7
Tap Oil Ltd,TAP,1.12,5,1.10,1.12,4096,1.12,1.07,1.135,1.025,1.45,0.725,-,,-,0.76,-,4.3,26.0,11.0,10.89
Target Energy,TEX,0.031,-,0.031,0.033,140,0.031,0.031,0.032,0.031,0.117,0.026,-,,-,-,-,-1.83,-,0.2,6.9
  opt oct12,TEXOB,0.01,-,0.01,0.013,800,0.01,0.01,0.01,0.01,0.037,0.005,-,,-,-,-,-,-,0.1,11.11
Texon Pet Ltd,TXN,0.50,-2,0.50,0.51,20233,0.545,0.49,0.545,0.415,0.545,0.18,-,,-,-,-,-2.09,-,10.0,25
Top End Uranium,TEU,0.115,-,0.115,0.125,-,-,-,0.115,0.115,0.16,0.056,-,,-,-,-,-3.34,-,-1.0,-8
Toro Energy Ltd,TOE,0.13,-,0.125,0.13,8447,0.13,0.125,0.135,0.125,0.285,0.11,-,,-,-,-,-5.61,-,-,-
Transerv Energy,TSV,0.016,-,0.016,0.017,19722,0.016,0.016,0.017,0.016,0.038,0.012,-,,-,-,-,-0.04,-,-,-
Triangle Energy,TEG,0.028,-0.1,0.028,0.029,2067,0.028,0.028,0.03,0.027,0.045,0.003,-,,-,-,-,0.29,9.7,0.1,3.7
U308 Ltd,UTO,0.12,-,0.12,0.125,486,0.12,0.12,0.125,0.11,0.173,0.081,-,,-,-,-,-0.7,-,-0.5,-4
United Orogen,UOG,0.042,-,0.042,0.045,-,-,-,0.042,0.042,0.05,0.027,-,,-,-,-,-1.3,-,-,-
  opt aug10,UOGO,0.001,-,0.001,-,-,-,-,0.001,0.001,0.02,0.001,-,,-,-,-,-,-,-,-
United Uranium,UUL,0.23,-,0.225,0.23,924,0.23,0.225,0.23,0.20,0.295,0.067,-,,-,-,-,-0.42,-,2.0,9.52
  opt jun12,UULOA,0.06,-,0.05,0.072,300,0.06,0.06,0.06,0.04,0.08,0.03,-,,-,-,-,-,-,2.0,50
Uranex NL,UNX,0.31,-,0.31,0.32,175,0.31,0.30,0.335,0.30,0.58,0.24,-,,-,-,-,-3.25,-,-0.5,-1.59
Uranium Equities,UEQ,0.13,-,0.13,0.135,500,0.135,0.13,0.135,0.125,0.28,0.10,-,,-,-,-,-1.68,-,-0.5,-3.7
Uranium Explore,UXA,0.058,-0.1,0.057,0.059,270,0.059,0.058,0.06,0.058,0.20,0.052,-,,-,-,-,-6.37,-,-0.1,-1.69
Uraniumsa Ltd,USA,0.27,-,0.27,0.28,-,-,-,0.28,0.265,0.315,0.046,-,,-,-,-,-4.8,-,-0.5,-1.82
Victoria Pet,VPE,0.32,-2.5,0.315,0.33,6483,0.34,0.32,0.345,0.32,0.475,0.24,-,,-,-,-,0.19,168.4,-0.5,-1.54
Wasabi Energy Ltd,WAS,0.016,-,0.015,0.016,-,-,-,0.017,0.016,0.028,0.007,-,,-,-,-,-0.4,-,-0.1,-5.88
Westralian Gas & Pwr,WGP,0.026,0.1,0.025,0.026,4650,0.027,0.025,0.027,0.024,0.043,0.02,-,,-,-,-,-2.37,-,-,-
  opt oct11,WGPOA,0.005,0.1,0.004,0.005,35584,0.005,0.004,0.005,0.004,0.01,0.003,-,,-,-,-,-,-,0.1,25
Westside Corp,WCL,0.77,-,0.77,0.81,29930,0.85,0.77,0.85,0.555,0.85,0.38,-,,-,-,-,-3.4,-,21.5,38.74
Whinnen Res,WWW,0.10,-,0.077,0.10,-,-,-,0.10,0.10,0.17,0.031,-,,-,-,-,-3.27,-,-,-
  opt apr13,WWWO,0.03,-,0.017,0.03,-,-,-,0.03,0.03,0.03,0.015,-,,-,-,-,-,-,-,-
White Canyon Uranium,WCU,0.165,-,0.165,0.175,94,0.165,0.165,0.18,0.16,0.445,0.15,-,,-,-,-,-0.93,-,-,-
Whitehaven Coal,WHC,5.79,39,5.78,5.84,18723,5.83,5.58,5.83,5.32,5.83,1.76,8.8,f,3.22,2.09,1.52,28.3,20.5,46.0,8.63
WHL Energy Ltd,WHN,0.035,-,0.035,0.037,3854,0.037,0.035,0.038,0.034,0.125,0.016,-,,-,0.03,-,-0.59,-,-0.2,-5.41
Wildhorse Energy,WHE,0.34,-,0.34,0.345,9126,0.34,0.33,0.34,0.325,0.70,0.096,-,,-,-,-,-10.3,-,0.5,1.49
Woodside Pet,WPL,47.50,36,47.48,47.54,11516,47.64,47.21,48.25,47.10,53.869,36.385,110,f,2.35,-,2.32,259,18.3,58.0,1.24
Yellow Rock,YRR,0.039,-0.1,0.04,0.042,500,0.04,0.039,0.044,0.039,0.092,0.036,-,,-,-,-,-15.3,-,-,-
  opt sep12,YRROA,0.01,-,0.01,0.013,14672,0.01,0.01,0.01,0.009,0.025,0.009,-,,-,-,-,-,-,0.1,11.11
SECTOR: Financials ex Real Estate,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Banks,,,,,,,,,,,,,,,,,,,,,
ANZ Banking Grp,ANZ,25.15,-3,25.15,25.17,40802,25.38,25.06,25.64,25.06,25.72,14.90,102,f,1.67,10.72,4.06,170.4,14.8,-14.0,-0.55
Bank of Qld,BOQ,12.00,9,11.94,12.00,5072,12.04,11.91,12.10,11.74,13.49,7.384,52,f,1.46,6.62,4.33,75.9,15.8,32.0,2.74
Bendigo & Adelaide,BEN,10.04,-2,10.02,10.05,3587,10.08,10.00,10.14,9.93,10.48,5.901,43,f,0.83,5.16,4.28,35.53,28.3,-1.0,-0.1
C'wlth Bank  of Aust ,CBA,58.14,21,58.09,58.14,27553,58.26,57.76,58.26,56.64,58.65,33.95,235,f,1.41,-,4.04,330.4,17.6,135.0,2.38
Firstfolio Ltd,FFF,0.079,0.2,0.079,0.08,16713,0.079,0.075,0.08,0.075,0.08,0.024,-,,-,-0.05,-,1.13,7.0,0.3,3.95
Homeloans Ltd,HOM,0.70,4.5,0.675,0.70,235,0.70,0.675,0.70,0.655,0.84,0.36,9,f,1.02,0.52,12.86,9.16,7.6,3.0,4.48
Mortgage Choice,MOC,1.27,1,1.24,1.27,347,1.295,1.27,1.295,1.24,1.40,0.73,11,f,2.16,0.56,8.66,23.8,5.3,-0.5,-0.39
Mystate Ltd,MYS,3.35,1,3.35,3.39,137,3.38,3.34,3.40,3.32,3.75,2.60,20,f,0.70,2.17,5.97,13.9,24.1,-,-
National Aust Bank,NAB,27.60,-1,27.60,27.61,37640,27.79,27.57,28.05,27.57,32.37,20.33,146,f,1.80,12.66,5.29,262.7,10.5,-5.0,-0.18
RHG Ltd,RHG,0.65,3,0.65,0.67,19374,0.665,0.62,0.665,0.61,0.75,0.245,-,,-,0.84,-,29.5,2.2,3.0,4.84
Rock Bld perm.,ROK,2.70,8,2.70,2.77,42,2.71,2.63,2.78,2.61,3.10,2.33,14.5,f,1.33,1.98,5.37,19.3,14.0,-10.0,-3.57
Westpac Banking,WBC,27.72,-6,27.71,27.72,46867,27.96,27.62,28.28,27.62,28.35,18.27,116,f,1.08,7.89,4.18,125.3,22.1,-21.0,-0.75
Wide Bay Aust Ltd,WBB,10.69,6,10.68,10.69,111,10.70,10.69,10.70,10.58,11.25,5.91,62,f,0.98,3.62,5.80,60.89,17.6,29.0,2.79
INDUSTRY: Diversified Financials - Consumer Finance,,,,,,,,,,,,,,,,,,,,,
ASK Funding Ltd,AKF,0.21,-,0.21,0.23,-,-,-,0.21,0.21,0.37,0.15,1.3,,2.46,0.34,6.19,3.2,6.6,-,-
Flexigrp Ltd,FXL,1.45,-1,1.45,1.46,407,1.46,1.44,1.485,1.325,1.779,0.525,6,f,3.95,0.23,4.14,23.7,6.1,13.0,9.85
INDUSTRY: Diversified Financials - Diversified Financial Resources,,,,,,,,,,,,,,,,,,,,,
Aberdeen Leaders,ALR,1.45,-,1.43,1.45,-,-,-,1.46,1.43,1.47,1.07,9,f,0.85,1.38,6.21,7.67,18.9,-1.5,-1.02
Adelaide Managed unt,AYT,1.475,-,1.46,1.475,525,1.475,1.46,1.52,1.40,1.52,1.10,13.82,,0.49,1.79,9.37,6.83,21.6,16.5,12.6
Advanced Share,ASW,0.415,-,0.42,0.445,-,-,-,0.435,0.415,0.435,0.15,2.75,f,1.15,0.11,6.63,3.16,13.1,0.5,1.22
Alternative Invest unt,AIQ,1.07,1,1.06,1.075,706,1.07,1.06,1.07,1.055,1.45,0.91,47,,-,1.46,43.93,-44.5,-,1.5,1.42
Amcil Ltd,AMH,0.69,-,0.685,0.695,-,-,-,0.695,0.68,0.72,0.50,2,,-,0.72,2.90,-1.14,-,1.0,1.47
AMP Capital China unt,AGF,0.90,2,0.90,0.91,3485,0.90,0.875,0.90,0.86,1.265,0.845,8.47,,1.18,1.12,9.41,10.02,9.0,3.0,3.45
APN Prop Grp,APD,0.25,-,0.24,0.255,100,0.25,0.25,0.26,0.25,0.41,0.15,1.25,f,-,0.21,5.00,-17.88,-,-,-
Argo Invest,ARG,6.49,-,6.45,6.49,1269,6.50,6.44,6.50,6.37,7.05,5.50,25,f,-,6.26,3.85,-11.1,-,14.0,2.2
ASF Grp Ltd,AFA,0.18,-1,0.18,0.195,1260,0.185,0.18,0.195,0.18,0.43,0.065,-,,-,0.02,-,-1.19,-,-,-
Asian Masters Fund,AUF,1.05,1,1.00,1.05,950,1.05,1.03,1.05,1.03,1.06,0.77,-,,-,0.96,-,-1.19,-,2.0,1.94
Astra Capital Ltd,AKR,0.66,-,0.66,0.695,1,0.66,0.66,0.66,0.66,0.90,0.008,-,,-,1.62,-,-1.87,-,-,-
ASX Ltd,ASX,34.07,-30,34.07,34.09,6509,34.35,33.89,34.46,33.46,37.90,30.50,163.6,f,1.10,3.19,4.80,180.6,18.9,18.0,0.53
Aurora Global Tr unt,AIB,1.21,8,1.135,1.21,150,1.21,1.16,1.21,1.115,7.50,0.977,54,,-,1.21,44.63,-5.76,-,9.5,8.52
Aurora SAE ord unt,ABW,1.22,-0.5,1.215,1.225,12,1.22,1.22,1.235,1.22,7.35,0.867,23,,-,1.13,18.85,-30.42,-,-,-
Aurora Sandringham ,AOD,1.02,-1.5,1.02,1.03,527,1.025,1.02,1.035,1.02,1.12,1.005,4,,-,1.05,3.92,-4.69,-,-1.0,-0.97
AUS Gov Index Fund,AQF,1.72,-,1.72,-,-,-,-,1.72,1.72,1.72,1.62,-,,-,-,-,-,-,-,-
Aust Ethical,AEF,26.00,-,21.00,26.00,-,26.00,26.00,26.00,25.50,37.00,18.80,182,f,0.76,8.11,7.00,139,18.7,50.0,1.96
Aust Foundation,AFI,5.12,1,5.10,5.12,1949,5.12,5.09,5.12,5.02,5.41,4.14,21,f,0.43,4.76,4.10,8.93,57.3,12.0,2.4
Aust Leaders,ALF,1.25,-1,1.25,1.26,348,1.26,1.25,1.26,1.25,1.265,0.695,7,f,7.66,1.51,5.60,53.65,2.3,-0.5,-0.4
  opt nov10,ALFO,0.04,-,0.037,0.041,2274,0.04,0.037,0.04,0.037,0.10,0.031,-,,-,-,-,-,-,-,-
Aust United Invest,AUI,7.51,-9,7.51,7.60,11,7.51,7.51,7.60,7.46,7.90,5.11,25,f,0.75,7.10,3.33,18.7,40.2,3.0,0.4
Austock Grp Ltd,ACK,0.255,1.5,0.24,0.265,200,0.255,0.255,0.255,0.23,0.33,0.20,-,,-,0.24,-,-6.58,-,2.5,10.87
BBX Hldgs,BBX,0.01,-,0.005,0.04,-,-,-,0.01,0.01,0.02,0.01,-,,-,0.06,-,19.48,0.1,-,-
Belmont Hldgs,BET,1.17,-,1.15,-,-,-,-,1.17,1.17,1.47,1.10,-,,-,1.78,-,-1.38,-,-,-
Bentley Capital,BEL,0.27,-,0.27,0.28,-,-,-,0.275,0.27,0.329,0.213,1,f,10.62,0.43,3.70,10.62,2.5,-0.5,-1.82
Bisan Ltd,BSN,0.04,-,0.036,0.043,-,-,-,0.04,0.04,0.05,0.03,-,,-,0.04,-,-2.07,-,-,-
BKI Invest Ltd,BKI,1.29,-1,1.285,1.29,1266,1.29,1.28,1.30,1.26,1.325,0.946,5.5,f,1.18,1.45,4.26,6.47,19.9,1.0,0.78
Blue Capital Ltd,BIV,0.023,-,0.023,0.026,6800,0.023,0.023,0.025,0.023,0.031,0.013,-,,-,0.02,-,-1.23,-,-0.2,-8
Cadence Capital,CDM,0.81,-,0.76,0.83,-,-,-,0.81,0.81,0.88,0.44,4,f,6.58,1.07,4.94,26.3,3.1,4.0,5.19
Carlton Invest,CIN,17.35,20,17.15,17.35,4,17.35,17.15,17.35,17.15,18.95,13.50,67,f,0.94,20.50,3.86,63,27.5,6.0,0.35
  7% cum pf,CINPA,2.12,-,2.13,-,-,-,-,2.12,2.12,2.12,2.11,14,,-,-,6.60,-,-,-,-
Centrepoint Alliance,CAF,0.14,-,0.13,0.15,-,-,-,0.14,0.14,0.22,0.12,-,,-,-,-,-31.06,-,-,-
Century Aust,CYA,0.845,-0.5,0.835,0.855,2220,0.86,0.835,0.86,0.82,0.91,0.735,3.5,f,-,0.99,4.14,-7.74,-,1.5,1.81
Challenger FSG Ltd,CGF,4.30,10,4.24,4.34,23309,4.34,4.22,4.34,4.15,4.50,1.665,13.5,,2.61,3.36,3.14,35.2,12.2,17.0,4.12
Chapmans Ltd,CHP,0.016,-0.2,0.016,0.02,5080,0.018,0.016,0.018,0.015,0.022,0.011,-,,-,0.02,-,-0.34,-,0.1,6.67
Charter Pacific,CHF,0.05,-,0.048,0.062,2500,0.05,0.05,0.05,0.05,0.076,0.04,-,,-,0.13,-,-3.16,-,-,-
  opt feb11,CHFO,0.001,-,0.001,0.004,-,-,-,0.001,0.001,0.013,0.001,-,,-,-,-,-,-,-,-
China Century Capitl,CCY,0.052,-,0.05,0.052,-,-,-,0.054,0.052,0.115,0.032,-,,-,0.05,-,-17.6,-,-,-
Choiseul Investments   ,CHO,5.02,-2,5.02,5.06,86,5.06,4.98,5.06,4.97,5.28,4.05,21,f,0.78,5.27,4.18,16.4,30.6,-,-
Clime Capital,CAM,1.04,-,1.04,1.05,50,1.04,1.04,1.06,1.025,1.145,0.65,4,f,12.60,1.44,3.85,50.38,2.1,-1.0,-0.95
Clime Invest,CIW,0.45,-,0.445,0.53,-,-,-,0.45,0.44,0.50,0.175,1,f,5.00,0.44,2.22,5,9.0,1.0,2.27
Contango Capital,CCQ,0.765,-,0.765,0.78,100,0.765,0.765,0.765,0.76,1.55,0.60,1,f,6.91,1.66,1.31,6.91,11.1,-1.5,-1.92
Contango Microcap,CTN,0.94,-2.5,0.935,0.955,20,0.94,0.94,0.965,0.89,1.19,0.655,2,f,21.00,1.32,2.13,42,2.2,4.5,5.03
Count Financial,COU,1.345,-4.5,1.345,1.385,540,1.35,1.345,1.40,1.345,1.60,1.04,7,f,1.52,0.22,5.20,10.64,12.6,-1.0,-0.74
CS GP100 Aust Tr unt,CSJ,0.975,-,0.965,0.98,-,-,-,0.975,0.975,1.05,0.925,2.62,p,-,0.95,2.69,-3.19,-,-,-
Cs100 Emrg Mkt Infra unt,CSU,0.905,-,0.90,0.905,1075,0.905,0.905,0.91,0.905,0.945,0.875,2.67,,-,0.91,2.95,-5.7,-,-,-
Diversa Ltd,DVA,0.09,-2.5,0.09,0.11,9,0.09,0.09,0.115,0.09,0.19,0.012,-,,-,0.02,-,-6,-,-2.5,-21.74
Diversified United,DUI,3.49,-4,3.43,3.53,576,3.50,3.49,3.53,3.36,3.53,2.10,13,f,0.34,3.13,3.72,4.4,79.3,16.0,4.8
Djerriwarrh Invest,DJW,4.31,-10,4.31,4.40,1205,4.43,4.31,4.50,4.31,4.85,3.37,26,f,-,3.80,6.03,-14.11,-,-9.0,-2.05
DKN Financial Grp,DKN,0.77,-,0.77,0.78,-,-,-,0.77,0.77,0.85,0.385,4,,1.23,0.07,5.19,4.91,15.7,0.5,0.65
Emerging Leaders,ELI,0.90,-,0.895,0.92,120,0.90,0.90,0.90,0.87,0.965,0.60,3.75,f,7.17,1.03,4.17,26.88,3.3,-,-
Energy Ventures,EVE,0.045,0.7,0.047,0.049,1872,0.045,0.037,0.045,0.035,0.095,0.016,-,,-,0.06,-,-1.14,-,1.2,36.36
Equities & Freehldgss,EQF,0.225,-,0.225,0.25,-,-,-,0.225,0.225,0.31,0.02,-,,-,0.23,-,24.98,0.9,-,-
Everest Financial,EFG,0.052,0.1,0.052,0.06,4338,0.052,0.051,0.065,0.051,0.085,0.05,-,,-,0.10,-,1.3,4.0,-0.3,-5.45
Excela Ltd,EXA,0.49,-,0.49,0.49,20,0.49,0.49,0.49,0.49,0.63,0.47,2,f,-,0.62,4.08,-1.44,-,-,-
Farmworks Aust,FWA,0.19,-1.5,0.19,0.20,552,0.19,0.19,0.23,0.175,0.26,0.001,-,,-,-,-,-0.04,-,-4.5,-19.15
Fat Prophets,FAT,0.90,-1,0.90,0.92,320,0.91,0.90,0.935,0.90,0.95,0.65,3,f,-,1.20,3.33,-4.28,-,0.5,0.56
Fiducian Portfolio,FPS,1.47,-,1.44,1.49,8,1.47,1.47,1.47,1.41,1.75,0.94,6.75,f,1.43,0.34,4.59,9.63,15.3,7.0,5
FSA Grp Ltd,FSA,0.395,-0.5,0.385,0.40,79,0.405,0.395,0.415,0.395,0.465,0.22,-,,-,0.29,-,7.93,5.0,-0.5,-1.25
Global Masters Fund,GFL,0.83,-,0.84,0.88,-,-,-,0.83,0.80,0.85,0.65,-,,-,0.86,-,-1.04,-,3.0,3.75
Global Min,GMI,1.245,2,1.245,1.25,1807,1.25,1.23,1.255,1.215,1.32,0.81,1,f,5.19,1.32,0.80,5.19,24.0,1.5,1.22
Global Resource,GRF,1.70,-,1.70,2.00,237,1.70,1.70,1.70,1.67,1.73,1.60,-,,-,1.55,-,-0.36,-,3.0,1.8
Grandbridge Ltd,GBA,0.19,-,0.175,0.195,-,-,-,0.19,0.16,0.23,0.039,-,,-,0.27,-,11.7,1.6,3.0,18.75
Hastings High Yld unt,HHY,1.34,1,1.33,1.335,299,1.34,1.33,1.34,1.29,1.44,1.00,17.01,,1.38,1.90,12.69,23.53,5.7,5.5,4.28
HFA Accelerator Plus,HAP,0.305,-0.5,0.305,0.315,280,0.305,0.305,0.31,0.305,0.33,0.105,-,,-,0.47,-,10.98,2.8,0.5,1.67
Hillcrest Litigat,HLS,0.085,-,0.08,0.085,-,-,-,0.085,0.085,0.11,0.075,-,,-,0.08,-,1.26,6.7,-,-
Hunter Hall Global,HHV,0.83,1.5,0.825,0.83,1943,0.83,0.805,0.83,0.795,0.86,0.60,-,,-,1.03,-,18.37,4.5,3.5,4.4
Hyperion Flagship,HIP,1.49,-,1.40,1.48,-,-,-,1.49,1.45,1.50,1.10,8.5,f,-,1.50,5.70,-0.54,-,7.0,4.93
IFC Capital Ltd def,IFCDA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
IMF (Aust) Ltd,IMF,1.52,1,1.485,1.52,10909,1.52,1.50,1.58,1.50,1.98,1.25,15,f,0.55,0.32,9.87,8.22,18.5,-3.0,-1.94
India Equities Fund,INE,0.475,1,0.475,0.48,1491,0.475,0.465,0.48,0.46,0.597,0.342,-,,-,0.71,-,-1.95,-,0.5,1.06
  opt aug10,INEO,0.08,-,0.08,0.093,17,0.08,0.08,0.09,0.08,0.18,0.05,-,,-,-,-,-,-,-0.6,-6.98
ING Private Equity,IPE,0.27,-,0.265,0.275,922,0.275,0.27,0.275,0.27,0.315,0.165,-,,-,0.48,-,-3.49,-,-0.5,-1.82
Investorfirst Ltd,INQ,0.085,-,0.085,0.087,850,0.087,0.085,0.09,0.085,0.15,0.07,-,,-,0.04,-,-1.36,-,-,-
Ipernica Ltd,IPR,0.115,0.5,0.11,0.12,4205,0.12,0.11,0.12,0.11,0.18,0.06,-,,-,0.04,-,-2.93,-,-0.5,-4.17
Ironbark Capital,IBC,0.445,-,0.445,0.455,-,-,-,0.45,0.445,0.50,0.37,2.5,f,3.07,0.53,5.62,7.68,5.8,-,-
Katana Capital,KAT,0.70,-,0.71,0.76,-,-,-,0.71,0.70,0.85,0.41,2,f,15.41,0.96,2.86,30.82,2.3,-1.0,-1.41
Keybridge Capital,KBC,0.12,-1,0.12,0.125,1325,0.13,0.12,0.14,0.11,0.15,0.063,-,,-,0.50,-,-98.55,-,0.5,4.35
London City Equities,LCE,0.41,-,0.39,-,-,-,-,0.41,0.41,0.51,0.39,1,,-,0.54,2.44,-0.19,-,-,-
Luminus Systems,LSL,0.016,-,0.011,0.05,-,-,-,0.016,0.016,0.025,0.011,-,,-,-0.01,-,-7.96,-,-,-
Macq Winton ord unt,MWG,1.285,-,1.12,1.24,-,-,-,1.31,1.285,1.31,1.05,-,,-,1.24,-,-2.09,-,4.5,3.63
Magellan Flagship,MFF,0.675,0.5,0.67,0.675,2515,0.685,0.67,0.685,0.66,0.685,0.49,-,,-,0.74,-,3.04,22.2,1.0,1.5
Mariner Corp Ltd,MCX,0.005,-,0.005,0.007,2350,0.005,0.005,0.006,0.005,0.018,0.005,-,,-,-,-,-7.48,-,-,-
MAX Tr unt,MXQ,0.058,-0.2,0.058,0.064,625,0.06,0.058,0.064,0.058,0.09,0.005,-,,-,0.26,-,28.23,0.2,-0.6,-9.37
Milton Corp,MLT,18.11,1,18.10,18.30,170,18.25,18.05,18.25,17.89,19.40,14.00,70,f,0.64,17.65,3.87,44.7,40.5,21.0,1.17
Mirrabooka Invest,MIR,1.85,-,1.82,1.865,769,1.87,1.85,1.87,1.795,2.28,1.34,10,f,-,1.88,5.41,-6.9,-,4.0,2.21
MMC Contrarian,MMA,0.55,1,0.53,0.55,1212,0.55,0.53,0.555,0.53,0.565,0.375,-,,-,0.66,-,-1.34,-,-,-
Money3 Corp,MNY,0.41,-,0.42,0.45,-,-,-,0.41,0.41,0.60,0.39,3.4,f,1.02,0.30,8.29,3.46,11.8,-,-
Multi Channel,MUT,0.005,0.1,0.004,0.005,1500,0.005,0.005,0.005,0.004,0.025,0.002,-,,-,-,-,-43.27,-,0.1,25
Murchison Hldgs,MCH,0.60,-,0.57,0.585,-,-,-,0.60,0.60,0.80,0.49,-,,-,1.28,-,10.13,5.9,-,-
  opt may10,MCHOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
NSX Ltd,NSX,0.20,-,0.165,0.22,-,-,-,0.20,0.20,0.289,0.164,-,,-,0.09,-,-4.95,-,-,-
Oncard Intl,ONC,0.11,-,0.11,0.12,41,0.11,0.11,0.12,0.11,0.24,0.10,-,,-,0.13,-,0.73,15.1,-0.5,-4.35
Orchid Capital,ORC,0.025,-,0.023,0.025,-,-,-,0.025,0.025,0.03,0.004,-,,-,0.01,-,0.69,3.6,-,-
  opt feb12,ORCOA,0.005,-,0.005,-,-,-,-,0.005,0.005,0.005,0.001,-,,-,-,-,-,-,-,-
Orion Equities,OEQ,0.55,-,0.55,0.58,-,-,-,0.55,0.55,0.64,0.395,-,,-,1.48,-,33.16,1.7,-,-
Over Fifty Grp,OFG,0.585,-,0.585,0.595,137,0.59,0.585,0.61,0.58,1.09,0.36,-,,-,0.52,-,0.26,225.0,-2.5,-4.1
Ozgrowth Ltd,OZG,0.165,0.5,0.16,0.165,500,0.165,0.165,0.17,0.16,0.175,0.115,0.3,f,20.67,0.23,1.82,6.2,2.7,0.5,3.13
Peters MacGregor,PET,0.66,-,0.65,0.675,-,-,-,0.66,0.655,0.68,0.48,-,,-,0.94,-,13.67,4.8,0.5,0.76
Plan B Grp Hld,PLB,0.76,-,0.76,0.79,-,-,-,0.79,0.76,0.82,0.45,2.7,f,0.62,0.09,3.55,1.68,45.2,-3.0,-3.8
Platinum Capital,PMC,1.43,2,1.415,1.43,823,1.43,1.41,1.43,1.40,1.85,1.25,10,f,1.96,1.37,6.99,19.55,7.3,0.5,0.35
Premium Investors,PRV,0.71,0.5,0.71,0.72,62,0.71,0.705,0.71,0.69,0.93,0.545,3.5,f,3.01,0.93,4.93,10.55,6.7,2.0,2.9
Prime Financial,PFG,0.255,-,0.24,0.28,1148,0.255,0.25,0.275,0.25,0.34,0.09,0.75,f,3.11,0.14,2.94,2.33,10.9,-2.0,-7.27
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.07,0.03,-,,-,0.18,-,-5.6,-,-,-
Quest Invest,QST,0.087,-,0.061,0.084,-,-,-,0.087,0.087,0.145,0.061,-,,-,0.19,-,10.32,0.8,-,-
  opt jun10,QSTOA,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Questus Ltd,QSS,0.066,0.6,0.067,0.08,950,0.066,0.066,0.072,0.06,0.153,0.06,-,,-,0.15,-,1.54,4.3,-1.4,-17.5
Redcape Prop Grp stp,RPF,0.395,-,0.375,0.395,115,0.395,0.375,0.40,0.375,0.45,0.175,4,,5.44,0.32,10.13,21.74,1.8,-0.5,-1.25
RIMCapital Ltd,RMC,0.033,-,0.033,0.034,500,0.033,0.033,0.033,0.033,0.10,0.025,-,,-,0.03,-,-0.02,-,-,-
