Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4651.4 at 16:47 11/12/2009  Report at 19:05 Friday 11/12/2009. Processed 08:13 Sunday 13/12/2009.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Smarttrans Hldgs,SMA,0.007,-,0.006,0.008,-,-,-,0.008,0.007,0.015,0.006,-,,-,-,-,-0.38,-,0.1,16.67
Toll Hldgs Ltd,TOL,8.23,11,8.22,8.25,17685,8.27,8.14,8.27,7.95,9.07,4.38,25,f,1.60,1.58,3.04,39.95,20.6,-16.0,-1.91
Traffic Tech,TTI,0.041,-,0.041,0.046,-,-,-,0.045,0.041,0.09,0.021,-,,-,-0.21,-,-3.94,-,-0.3,-6.82
Transurban stpld,TCL,5.58,3,5.55,5.60,70483,5.63,5.55,5.63,5.48,5.64,3.51,23,,-,2.79,4.12,-1.9,-,10.0,1.82
Virgin Blue Hldgs,VBA,0.54,2,0.535,0.54,120978,0.54,0.515,0.54,0.515,0.57,0.127,-,,-,0.50,-,-15.2,-,1.0,1.89
Wridgways Aust,WWA,2.70,-,2.67,2.70,18,2.70,2.70,2.70,2.63,2.75,1.60,17,f,1.23,0.21,6.30,20.83,13.0,4.0,1.5
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.13,-,0.14,0.18,-,-,-,0.13,0.13,0.195,0.105,-,,-,-0.10,-,1.07,12.1,-,-
Adacel Tech,ADA,0.545,-2.5,0.545,0.56,441,0.555,0.545,0.585,0.545,0.84,0.325,-,,-,0.22,-,8.2,6.6,-2.5,-4.39
Admerex Ltd,ADL,0.008,-0.2,0.009,0.012,4650,0.009,0.008,0.01,0.008,0.016,0.004,-,,-,0.01,-,-2.68,-,-0.4,-33.33
Altium Ltd,ALU,0.24,-1,0.24,0.28,512,0.25,0.24,0.25,0.24,0.60,0.235,2,,-,0.12,8.33,-0.47,-,-1.0,-4
APA Financial,APP,0.018,-,0.013,-,-,-,-,0.017,0.017,0.074,0.009,-,,-,-,-,-3.7,-,0.1,9.09
ASG Grp Ltd,ASZ,1.065,5.5,1.04,1.065,2261,1.065,1.00,1.15,1.00,1.195,0.33,5.5,f,1.55,0.05,5.16,8.52,12.5,-8.0,-6.99
Blaze Intl,BLZ,0.016,0.3,0.014,0.016,10000,0.017,0.015,0.017,0.013,0.018,0.003,-,,-,-,-,-0.06,-,0.1,6.67
  opt aug10,BLZO,0.002,-,0.002,0.004,25000,0.002,0.002,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-
Bravura Solutions,BVA,0.22,0.5,0.20,0.225,1665,0.22,0.215,0.22,0.20,0.315,0.119,-,,-,-0.35,-,1.15,19.1,2.0,10
Byte Power Grp,BPG,0.005,-,0.005,0.007,-,-,-,0.006,0.005,0.017,0.003,-,,-,-0.02,-,-0.45,-,-,-
Carsales Com Ltd,CRZ,4.90,12,4.90,4.99,6922,4.96,4.80,4.96,4.69,4.96,3.56,-,,-,-,-,-,-,2.0,0.41
CCK Financial,CCK,0.115,-,0.055,0.115,-,-,-,0.115,0.115,0.21,0.08,-,,-,0.02,-,0.63,18.3,-,-
Comops Ltd,COM,0.16,-0.5,0.16,0.17,386,0.16,0.16,0.165,0.155,0.185,0.05,-,,-,0.04,-,2.5,6.4,0.5,3.23
Computershare Ltd,CPU,10.87,27,10.65,10.88,15970,10.98,10.58,11.14,10.55,11.32,6.41,22,p,2.58,-1.95,2.02,56.75,19.2,-8.0,-0.73
Corum Grp Ltd,COO,0.03,-,0.03,0.036,-,-,-,0.033,0.03,0.057,0.018,-,,-,-0.07,-,-6.5,-,-0.3,-9.09
CPT Global Ltd,CGO,0.91,-,0.91,0.945,-,-,-,0.93,0.88,1.02,0.27,5.5,f,1.07,0.22,6.04,5.9,15.4,-2.0,-2.15
CSG Ltd,CSV,1.93,15,1.93,1.99,19623,2.00,1.85,2.00,1.72,2.00,0.43,4.5,f,2.96,-,2.33,13.31,14.5,14.0,7.82
Customers Ltd,CUS,2.85,-5,2.84,2.92,8598,2.94,2.82,3.15,2.82,3.31,1.02,-,,-,0.09,-,4.9,58.2,-24.0,-7.77
Dark Blue Sea,DBS,0.345,-,0.345,0.35,1324,0.345,0.345,0.35,0.345,0.35,0.13,0.5,,1.78,0.05,1.45,0.89,38.8,-0.5,-1.43
Data#3 Ltd,DTL,8.68,4,8.67,8.68,37,8.68,8.67,8.68,8.56,9.00,4.50,50,f,1.28,1.16,5.76,63.76,13.6,6.0,0.7
Datamotion Asia,DMN,0.002,-,0.001,0.002,75391,0.002,0.002,0.002,0.002,0.005,0.001,-,,-,-,-,-0.19,-,-,-
  def,DMNN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
  optmay13d,DMNOB,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Datasquirt Ltd fpo nz,DSQ,0.10,-,0.10,0.14,68,0.10,0.10,0.10,0.10,0.19,0.051,-,,-,0.06,-,-5.45,-,-,-
DWS Advanced,DWS,1.47,5.5,1.47,1.52,434,1.485,1.415,1.55,1.40,1.85,0.48,9.5,f,1.26,0.20,6.46,12,12.3,-8.0,-5.16
E-Com Multi Ltd,ECE,0.004,-,0.004,0.005,87404,0.004,0.004,0.004,0.003,0.005,0.001,-,,-,-,-,-,-,-,-
Empired Ltd,EPD,0.12,-0.5,0.12,0.14,70,0.12,0.12,0.135,0.12,0.18,0.051,0.75,f,1.53,-,6.25,1.15,10.4,-1.5,-11.11
Energy One Ltd,EOL,0.20,3,0.20,0.26,100,0.20,0.20,0.20,0.12,0.20,0.05,-,,-,-,-,-0.4,-,8.0,66.67
Entellect Solutions,ESN,0.003,-,0.002,0.003,5278,0.003,0.003,0.003,0.002,0.008,0.002,-,,-,-,-,0.01,30.0,-,-
E-Pay Asia Ltd,EPY,0.23,3,0.205,0.23,1000,0.23,0.23,0.24,0.20,0.245,0.065,-,,-,0.35,-,-0.16,-,-1.0,-4.17
eServGlobal Ltd,ESV,0.53,-,0.53,0.54,8988,0.54,0.53,0.54,0.53,0.65,0.30,3,,-,0.20,5.66,-20.1,-,-1.0,-1.85
Ezenet Ltd,EZE,0.05,-,0.045,0.051,250,0.05,0.05,0.051,0.04,0.052,0.008,-,,-,0.03,-,-3.24,-,0.3,6.38
GBST Hldgs,GBT,0.96,4,0.94,1.085,127,1.00,0.96,1.09,0.92,1.20,0.56,1.5,,2.60,-0.86,1.56,3.9,24.6,-13.0,-11.93
GoConnect Ltd,GCN,0.014,-,0.013,0.014,1000,0.014,0.014,0.014,0.012,0.028,0.008,-,,-,-0.01,-,-0.33,-,0.2,16.67
Hansen Tech,HSN,0.65,-,0.65,0.655,29,0.65,0.65,0.655,0.65,0.655,0.27,5,f,1.06,0.11,7.69,5.3,12.3,1.0,1.56
Iatia Ltd,IAT,0.016,-,0.016,0.018,1050,0.016,0.016,0.02,0.016,0.03,0.007,-,,-,-,-,-0.6,-,-0.4,-20
Ideas Intl,IDE,0.20,-,0.20,0.21,100,0.20,0.20,0.20,0.20,0.24,0.061,-,,-,-,-,7.87,2.5,-,-
Infomedia Ltd,IFM,0.345,2,0.33,0.345,2516,0.345,0.30,0.375,0.30,0.445,0.255,2.8,p,1.19,0.03,8.12,3.32,10.4,-3.0,-8
Integrated Research,IRI,0.49,-1,0.49,0.50,535,0.495,0.49,0.50,0.465,0.55,0.19,4,p,1.18,0.08,8.16,4.72,10.4,-,-
Intrapower Ltd,IPX,0.10,-,0.10,0.125,529,0.105,0.10,0.105,0.10,0.175,0.04,3,,-,-0.02,30.00,-12.08,-,-,-
IRESS Market Tech,IRE,7.73,3,7.69,7.83,4726,7.84,7.71,7.98,7.57,8.92,4.41,32,f,0.98,0.67,4.14,31.29,24.7,1.0,0.13
ISS Grp Ltd,ISS,0.21,-,0.205,0.21,100,0.21,0.21,0.21,0.205,0.30,0.145,1.75,,-,0.06,8.33,-8.83,-,0.5,2.44
ITX Grp Ltd,ITX,1.17,-,1.165,1.17,-,-,-,1.20,1.165,1.23,0.50,6,f,2.37,0.22,5.13,14.2,8.2,-3.0,-2.5
Jumbuck Entertain,JMB,0.32,0.5,0.32,0.33,432,0.32,0.32,0.32,0.315,0.50,0.295,2,f,4.15,0.19,6.25,8.3,3.9,-,-
Longreach Grp,LRG,0.033,-,0.033,0.036,-,-,-,0.035,0.033,0.045,0.01,-,,-,0.02,-,0.69,4.8,-0.2,-5.71
M2M Corp,MCL,0.004,-,0.003,0.004,5737,0.004,0.003,0.004,0.003,0.01,0.003,-,,-,-,-,-0.29,-,0.1,33.33
  opt feb10,MCLO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Matrixview Ltd cdi,MVU,0.03,1,0.02,0.03,300,0.03,0.03,0.03,0.02,0.16,0.015,-,,-,-0.01,-,-1.92,-,-,-
MDS Financial Grp,MWS,0.02,-,0.02,0.026,-,-,-,0.021,0.02,0.028,0.012,-,,-,-,-,-0.3,-,-0.1,-4.76
Melbourne IT Ltd,MLB,1.65,-3,1.64,1.68,1348,1.655,1.64,1.695,1.64,2.49,1.56,15,f,1.25,-0.69,9.09,18.78,8.8,-4.5,-2.65
MGM Wireless Ltd,MWR,0.017,-,0.012,0.017,-,-,-,0.017,0.017,0.03,0.006,-,,-,-,-,-0.18,-,-,-
  opt nov10,MWRO,0.001,-,-,0.008,-,-,-,0.001,0.001,0.015,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.024,-,0.024,0.026,-,-,-,0.025,0.024,0.04,0.015,-,,-,0.01,-,0.15,16.0,-0.1,-4
Monteray Grp,MRY,0.017,-,0.014,0.024,-,-,-,0.017,0.017,0.025,0.006,-,,-,-0.04,-,-2.73,-,-,-
Mooter Media Ltd,MMZ,0.007,0.1,0.006,0.007,210963,0.008,0.007,0.008,0.005,0.008,0.00,-,,-,-,-,-0.7,-,0.1,16.67
Oakton Ltd,OKN,3.10,-15,3.04,3.10,2059,3.22,3.03,3.57,3.03,4.30,0.52,2.25,f,7.07,-0.12,0.73,15.9,19.5,-42.0,-11.93
Objective Corp,OCL,0.395,-,0.36,0.395,-,-,-,0.395,0.395,0.50,0.20,2.1,,1.57,0.05,5.32,3.3,12.0,-,-
Panorama Synergy,PSY,0.24,-,0.23,0.24,400,0.24,0.24,0.24,0.21,0.415,0.045,-,,-,-,-,-1.93,-,1.0,4.35
Powerlan Ltd,PWR,0.075,-,0.075,0.08,-,-,-,0.08,0.074,0.082,0.04,-,,-,-0.14,-,-14.31,-,0.1,1.35
Praemium Ltd,PPS,0.15,-,0.145,0.15,947,0.15,0.15,0.15,0.145,0.215,0.069,-,,-,0.03,-,-6.7,-,-,-
Prophecy Intl ,PRO,0.64,-,0.63,0.64,52,0.64,0.64,0.65,0.64,0.70,0.34,4.25,,1.91,0.16,6.64,8.1,7.9,-,-
Qmastor Ltd,QML,0.405,1.5,0.40,0.405,677,0.405,0.39,0.41,0.39,0.55,0.16,1.5,,2.68,0.05,3.70,4.02,10.1,-,-
Razor Risk Tech,RZR,0.04,-,0.038,0.04,-,-,-,0.042,0.039,0.055,0.025,-,,-,-,-,0.53,7.5,0.1,2.56
Reckon Ltd,RKN,1.66,1,1.66,1.67,18,1.66,1.66,1.69,1.65,1.95,1.00,6.5,f,1.37,-0.03,3.92,8.9,18.7,-3.5,-2.06
Redflex Hldgs,RDF,2.45,-3,2.40,2.45,151,2.48,2.40,2.53,2.40,3.405,1.892,5,f,2.11,0.84,2.04,10.54,23.2,-5.0,-2
RP Data Ltd,RPX,0.85,-,0.83,0.85,305,0.85,0.85,0.86,0.85,0.95,0.35,1.5,f,2.61,-0.20,1.76,3.92,21.7,-,-
Rubik Financial,RFL,0.11,-,0.11,0.115,-,-,-,0.12,0.11,0.12,0.056,-,,-,0.09,-,-1.64,-,-,-
Senetas Corp,SEN,0.062,-,0.062,0.065,5801,0.065,0.062,0.068,0.061,0.11,0.022,-,,-,0.02,-,0.25,24.8,-0.4,-6.06
Sirius Corp Ltd,SIU,0.04,-,0.02,0.038,-,-,-,0.04,0.04,0.048,0.011,-,,-,-0.01,-,-1.24,-,-,-
SMS Management,SMX,5.81,13,5.73,5.81,856,5.82,5.64,5.95,5.61,6.10,1.615,25,f,1.47,0.71,4.30,36.7,15.8,6.0,1.04
Stratatel Ltd,STE,0.062,-0.7,0.062,0.069,200,0.062,0.062,0.069,0.062,0.093,0.037,0.5,,2.00,0.01,8.06,1,6.2,-0.7,-10.14
  opt sep11,STEO,0.02,-,0.018,0.02,-,-,-,0.02,0.012,0.025,0.005,-,,-,-,-,-,-,0.6,42.86
Synergy Plus Ltd,SNR,0.045,-,0.04,0.044,-,-,-,0.045,0.045,0.059,0.016,-,,-,-0.12,-,-1.04,-,-,-
Technology One,TNE,0.80,-,0.80,0.815,375,0.815,0.80,0.83,0.80,0.96,0.59,3.75,f,1.40,0.13,4.69,5.24,15.3,-3.0,-3.61
UXC Ltd,UXC,0.82,-,0.795,0.825,1909,0.82,0.79,0.84,0.79,1.185,0.265,3.5,f,1.87,0.03,4.27,6.54,12.5,0.5,0.61
Webfirm Grp Ltd,WFM,0.034,-,0.034,0.035,-,-,-,0.037,0.033,0.12,0.03,-,,-,0.01,-,-3.1,-,-0.1,-2.86
Webspy Ltd,WSY,0.032,-,0.025,0.031,-,-,-,0.032,0.028,0.032,0.007,-,,-,0.01,-,-0.92,-,0.4,14.29
World Net Services,WNS,0.15,-,-,0.15,-,-,-,0.15,0.15,0.15,0.15,-,,-,-0.04,-,-2.8,-,-,-
Zingmobile Grp cdi 1:1,ZMG,0.022,-,0.023,0.027,-,-,-,0.022,0.022,0.03,0.006,-,,-,0.02,-,-15.47,-,-,-
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.023,-0.2,0.023,0.035,7,0.023,0.023,0.025,0.023,0.09,0.015,-,,-,0.03,-,-4.2,-,-,-
Adavale Resource,ADD,0.044,-,0.044,0.046,-,-,-,0.047,0.044,0.065,0.014,-,,-,0.03,-,-0.3,-,-,-
Ambertech Ltd,AMO,0.52,-,0.49,0.55,-,-,-,0.52,0.485,0.55,0.32,3.5,f,1.69,0.57,6.73,5.9,8.8,3.5,7.22
Argus Solutions,ASV,0.007,-,0.006,0.007,-,-,-,0.008,0.006,0.017,0.005,-,,-,-,-,-0.12,-,-0.1,-12.5
Autron Corp,AAT,0.015,-,0.011,0.015,-,-,-,0.015,0.015,0.025,0.01,-,,-,-,-,-1.63,-,-,-
Cellnet Grp,CLT,0.30,-,0.30,0.305,-,-,-,0.30,0.30,0.32,0.15,-,,-,0.40,-,-21,-,-,-
Codan Ltd,CDA,0.99,4,0.97,0.99,8,0.99,0.97,0.99,0.95,1.03,0.47,6.5,f,1.14,0.17,6.57,7.4,13.4,5.5,5.88
Digislide Hldgs,DGI,0.35,-,0.35,0.36,-,-,-,0.37,0.35,0.80,0.30,-,,-,-,-,-,-,-1.0,-2.78
ETT Ltd fpo nz,ETT,0.006,-,0.005,0.006,54240,0.006,0.005,0.006,0.005,0.007,0.001,-,,-,-,-,-0.04,-,-,-
Hostech Ltd,HTC,0.025,-,0.022,0.028,-,-,-,0.028,0.025,0.05,0.009,-,,-,-,-,-3.24,-,-,-
iCash Payment Sys,ICP,0.053,-0.1,0.053,0.054,9000,0.054,0.053,0.054,0.052,0.077,0.023,-,,-,0.02,-,0.35,15.1,-0.3,-5.36
Intermoco Ltd,INT,0.019,0.2,0.017,0.019,10750,0.019,0.018,0.019,0.017,0.024,0.005,-,,-,-,-,-0.5,-,0.1,5.56
Keycorp Ltd,KYC,0.475,1,0.475,0.49,50,0.475,0.475,0.49,0.46,0.56,0.148,2.5,f,4.57,0.35,5.26,11.43,4.2,-0.5,-1.04
KLM Grp Ltd,KLM,0.46,-,0.45,0.46,-,-,-,0.46,0.455,0.48,0.09,1,f,1.73,0.18,2.17,1.73,26.6,-,-
Mikoh Corp,MIK,0.08,-0.1,0.08,0.087,1142,0.081,0.08,0.088,0.08,0.15,0.036,-,,-,0.01,-,-2.06,-,-0.1,-1.23
Netcomm Ltd,NTC,0.275,-1.5,0.275,0.305,730,0.31,0.275,0.31,0.26,0.52,0.085,1,,6.01,0.11,3.64,6.01,4.6,-3.5,-11.29
Pienets Ltd,PIE,0.009,-0.1,0.009,0.01,7148,0.009,0.009,0.01,0.009,0.018,0.006,-,,-,-,-,-0.55,-,-,-
QRSciences Hldgs,QRS,0.068,-,0.068,0.071,-,-,-,0.07,0.065,0.08,0.02,-,,-,0.05,-,0.5,13.6,-0.2,-2.86
  opt jun12,QRSOA,0.003,-,0.002,-,-,-,-,0.006,0.003,0.008,0.003,-,,-,-,-,-,-,-0.3,-50
Saint Istvan Gold def,SVGDC,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Scantech Ltd,SCD,0.45,0.5,0.45,0.46,171,0.45,0.445,0.50,0.39,0.60,0.30,-,,-,0.36,-,9.04,5.0,-7.0,-13.46
Techniche Ltd,TCN,0.085,-0.5,0.085,0.088,65,0.085,0.085,0.09,0.085,0.11,0.06,-,,-,0.02,-,0.97,8.8,-0.5,-5.56
Telezon Ltd,TLZ,0.115,-,0.12,0.19,-,-,-,0.115,0.115,0.27,0.115,-,,-,0.05,-,-1.28,-,-,-
Transol Corp,TNC,0.011,-,0.011,0.013,1000,0.011,0.011,0.014,0.011,0.016,0.001,-,,-,-,-,-1.34,-,-0.3,-21.43
  opt may11,TNCOA,0.004,-,0.003,0.005,-,-,-,0.005,0.004,0.019,0.001,-,,-,-,-,-,-,-0.1,-20
TSV Hldgs Ltd,TSH,0.145,-,0.13,0.145,-,-,-,0.145,0.145,0.17,0.075,-,,-,0.11,-,-9.59,-,-,-
TTA Hldgs Ltd,TTA,0.062,-,0.06,0.067,-,-,-,0.072,0.062,0.072,0.028,-,,-,0.09,-,3.08,2.0,-1.0,-13.89
Wavenet Intl,WAL,0.18,-,0.13,0.17,-,-,-,0.18,0.17,0.18,0.03,-,,-,0.14,-,0.19,94.7,0.5,2.86
Xtek Ltd,XTE,0.047,-0.3,0.047,0.05,120,0.047,0.047,0.05,0.047,0.058,0.007,-,,-,0.04,-,1.03,4.6,-0.3,-6
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.19,-,0.19,0.195,1144,0.195,0.19,0.20,0.19,0.385,0.15,-,,-,0.04,-,-5.06,-,-2.0,-9.52
Legend Corp,LGD,0.12,-,0.12,0.13,770,0.12,0.12,0.125,0.12,0.135,0.072,-,,-,0.06,-,2.1,5.7,-0.5,-4
Silex Systems,SLX,6.90,2,6.88,6.97,786,6.93,6.77,6.97,6.55,8.03,2.91,-,,-,0.48,-,-2.6,-,21.0,3.14
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,
Antaria Ltd,ANO,0.05,-,0.04,0.053,-,-,-,0.05,0.05,0.065,0.028,-,,-,0.03,-,0.77,6.5,-,-
Incitec Pivot,IPL,3.12,13,3.10,3.12,102279,3.13,3.03,3.23,2.99,3.42,1.63,4.4,,-,0.14,1.41,-11.7,-,-4.0,-1.27
Millepede Intl,MPD,0.008,-,0.008,0.012,-,-,-,0.008,0.008,0.02,0.006,-,,-,-,-,-0.26,-,-0.3,-27.27
  opt mar12,MPDO,0.002,-,0.001,0.01,-,-,-,0.002,0.002,0.003,0.001,-,,-,-,-,-,-,-,-
Nufarm Ltd,NUF,10.85,4,10.80,10.86,10143,10.86,10.78,10.93,10.62,14.46,8.71,27,,1.24,3.59,2.49,33.5,32.4,6.0,0.56
Nuplex Ind fpo nz,NPX,2.01,1,1.96,2.01,197,2.01,2.00,2.08,1.92,3.496,0.567,3.57,f,6.31,1.56,1.78,22.53,8.9,1.0,0.5
Orica Ltd,ORI,25.28,57,25.20,25.32,33879,25.49,24.78,25.49,23.38,25.91,10.75,97,p,1.50,1.71,3.84,145.2,17.4,58.0,2.35
Paragon Care Ltd,PGC,0.024,-,0.023,0.029,-,-,-,0.024,0.024,0.031,0.019,-,,-,0.01,-,-0.3,-,-,-
  opt may12,PGCOA,0.01,-,0.008,0.01,-,-,-,0.01,0.01,0.01,0.006,-,,-,-,-,-,-,-,-
Penrice Soda,PSH,0.84,3,0.83,0.845,2278,0.84,0.825,0.88,0.78,1.153,0.541,5,,2.86,0.81,5.95,14.3,5.9,-4.0,-4.55
Stellar Res,SRZ,0.09,0.4,0.08,0.09,3150,0.09,0.087,0.09,0.075,0.13,0.028,-,,-,-,-,-6.3,-,0.8,9.76
Symex Hldgs,SYM,0.52,-0.5,0.52,0.53,233,0.53,0.52,0.53,0.515,0.575,0.40,2,f,3.69,0.25,3.85,7.38,7.0,-,-
Wattyl Ltd,WYL,1.04,1,1.03,1.075,546,1.085,1.02,1.085,1.02,1.23,0.37,3,,-,1.14,2.88,-1.7,-,-3.0,-2.8
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,2.57,2,2.55,2.58,10947,2.60,2.55,2.63,2.50,3.01,1.445,14,f,1.49,1.15,5.45,20.8,12.4,-,-
Boral Ltd,BLD,5.64,3,5.62,5.65,24301,5.64,5.54,5.72,5.36,6.40,2.29,13,f,1.85,4.12,2.30,24.1,23.4,-,-
Brickworks Ltd,BKW,12.36,-3,12.36,12.38,506,12.40,12.30,12.45,12.20,16.80,9.00,39,f,5.89,8.27,3.16,229.8,5.4,-8.0,-0.64
Chongherr Invest,CDH,0.003,-,0.006,0.03,-,-,-,0.003,0.003,0.01,0.002,-,,-,0.04,-,-1.45,-,-,-
Fletcher Bld,FBU,6.17,4,6.14,6.18,3550,6.20,6.04,6.20,5.90,7.04,3.90,28.62,,-,2.25,4.64,-7,-,6.0,0.98
Globe Sec,GTI,0.038,-,0.04,0.048,-,-,-,0.038,0.038,0.045,0.03,-,,-,0.20,-,-1.98,-,-,-
James Hardie Ind cdi,JHX,8.20,3,8.13,8.23,18913,8.27,8.12,8.36,8.11,8.59,2.89,-,,-,-0.40,-,18.89,43.4,2.0,0.24
Oakajee Corp Ltd,OKJ,0.125,-,0.125,0.135,-,-,-,0.13,0.125,0.20,0.03,-,,-,0.12,-,-1.02,-,-2.5,-16.67
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,6.16,6,6.15,6.18,49934,6.19,6.11,6.19,6.02,6.19,3.50,34,,0.74,1.61,5.52,25.3,24.3,14.0,2.33
Colorpak Ltd,CKL,0.48,0.5,0.48,0.50,450,0.48,0.48,0.50,0.475,0.50,0.385,3,f,2.31,0.13,6.25,6.94,6.9,-2.0,-4
National Can Ind,NCI,1.20,-4,1.20,1.24,57,1.24,1.20,1.24,1.20,1.25,0.69,4,f,1.73,1.86,3.33,6.9,17.4,-4.0,-3.23
Pro-Pac Packaging,PPG,0.28,-,0.23,0.27,-,-,-,0.28,0.27,0.28,0.12,0.5,f,3.80,0.08,1.79,1.9,14.7,-,-
INDUSTRY: Metals & Mining - Aluminium,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc cdi,AAI,44.89,-,-,44.90,-,-,-,44.89,44.85,47.10,44.00,31.58,,-,-,0.70,-251.67,-,4.0,0.09
Alumina Ltd,AWC,1.565,2,1.56,1.565,100186,1.57,1.54,1.61,1.535,2.00,0.683,12,,0.79,1.30,7.67,9.42,16.6,-2.0,-1.26
Cape Alumina Ltd,CBX,0.425,-,0.40,0.52,-,-,-,0.425,0.40,0.55,0.34,-,,-,-,-,-,-,2.5,6.25
Capral Ltd,CAA,0.32,1,0.305,0.32,2834,0.33,0.305,0.385,0.30,1.305,0.261,-,,-,0.15,-,-58.5,-,-5.0,-13.51
Morning Star,MSH,0.125,-,0.125,0.14,-,-,-,0.14,0.125,0.23,0.04,-,,-,0.07,-,-0.97,-,-1.5,-10.71
INDUSTRY: Metals & Mining - Diversified Metals & Mining,,,,,,,,,,,,,,,,,,,,,
Abra Min Ltd,AII,0.18,-,0.18,0.22,24,0.18,0.18,0.23,0.18,0.25,0.13,-,,-,-,-,-1.39,-,-5.0,-21.74
A-Cap Res,ACB,0.40,2,0.39,0.40,982,0.40,0.38,0.415,0.37,0.60,0.084,-,,-,-,-,-2.93,-,-1.0,-2.44
Acclaim Explore,AEX,0.005,-,0.005,0.006,1707,0.005,0.005,0.006,0.005,0.008,0.003,-,,-,-,-,-1.52,-,-0.1,-16.67
  ctg,AEXCD,0.003,-,0.001,0.02,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-
Activex Ltd,AIV,0.085,-,0.085,0.098,51,0.085,0.085,0.09,0.085,0.12,0.032,-,,-,-,-,-1.66,-,-0.5,-5.56
  opt jul10,AIVO,0.026,-,0.026,0.038,-,-,-,0.045,0.026,0.06,0.001,-,,-,-,-,-,-,-1.9,-42.22
Aditya Birla,ABY,1.24,-,1.235,1.245,3912,1.255,1.215,1.355,1.215,1.65,0.096,-,,-,1.42,-,-17.34,-,-10.0,-7.46
Admiralty Res,ADY,0.016,0.1,0.015,0.016,29569,0.016,0.015,0.017,0.015,0.054,0.009,-,,-,-,-,-2.73,-,-,-
Advanced Magnesium,ANM,0.055,-,0.056,0.06,50,0.055,0.055,0.057,0.055,0.124,0.013,-,,-,0.01,-,-3.07,-,-0.1,-1.79
Altera Res Ltd,AEA,0.11,-,0.096,0.11,-,-,-,0.115,0.10,0.12,0.015,-,,-,-,-,-3.25,-,-0.5,-4.35
Ammtec Ltd,AEC,2.67,-1,2.55,2.67,59,2.68,2.67,2.68,2.50,3.00,1.30,16,f,1.69,0.77,5.99,27.1,9.9,13.0,5.12
Ampella Min,AMX,0.57,-,0.53,0.575,2797,0.57,0.55,0.61,0.55,0.69,0.068,-,,-,-,-,-6.37,-,-2.0,-3.39
  opt jul10,AMXO,0.41,-5,0.35,0.45,61,0.42,0.41,0.46,0.40,0.50,0.03,-,,-,-,-,-,-,1.0,2.5
Anchor Res,AHR,0.155,-2.5,0.155,0.175,2405,0.16,0.155,0.18,0.155,0.193,0.032,-,,-,-,-,-1.57,-,-0.5,-3.13
  opt mar10,AHRO,0.002,-,0.005,0.025,-,-,-,0.002,0.002,0.03,0.001,-,,-,-,-,-,-,-,-
Aneka Tambang cdi 1:5,ATM,1.06,-,1.09,-,-,-,-,1.06,1.06,2.50,0.97,2.94,,0.12,-,2.77,0.36,294.4,-,-
Anvil Min cdi,AVM,3.30,-,3.25,3.30,-,-,-,3.43,3.30,3.62,0.95,-,,-,-,-,-370.7,-,-14.0,-4.07
Apollo Min Ltd,AON,0.245,3.5,0.245,0.25,1191,0.245,0.245,0.245,0.21,0.40,0.125,-,,-,-,-,-8.92,-,1.5,6.52
Arafura Resource,ARU,0.765,0.5,0.76,0.77,2500,0.78,0.755,0.79,0.75,1.285,0.245,-,,-,-,-,-7.7,-,-4.0,-4.97
