Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4929.5 at 16:35 15/1/2010  Report at 19:05 Friday 15/1/2010. Processed 19:27 Friday 15/1/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Lycopodium Ltd,LYL,3.15,1,3.15,3.18,172,3.15,3.14,3.18,3.05,3.30,1.25,25,f,1.50,0.92,7.94,37.4,8.4,11.0,3.62
Macmahon Hldgs,MAH,0.66,2.5,0.655,0.66,34283,0.665,0.635,0.675,0.625,0.755,0.276,1.5,,2.05,0.37,2.27,3.07,21.5,0.5,0.76
Marbletrend Grp,MBD,0.072,-,0.072,0.075,188,0.072,0.072,0.072,0.072,0.09,0.035,1.5,f,-,0.03,20.83,-6.5,-,-,-
Maxitrans Ind,MXI,0.405,1.5,0.39,0.405,380,0.405,0.40,0.405,0.38,0.515,0.195,1,,-,0.32,2.47,-1.09,-,1.5,3.85
Metal Storm Ltd,MST,0.021,-0.1,0.021,0.022,29878,0.022,0.02,0.025,0.02,0.076,0.018,-,,-,-0.03,-,-2.55,-,-0.3,-12.5
Monadelphous Grp,MND,14.13,-7,14.06,14.18,1580,14.23,14.01,15.20,14.01,15.20,5.80,74,f,1.18,1.40,5.24,87.48,16.2,-87.0,-5.8
Multistack Intl,MSI,0.008,-,0.005,0.014,-,-,-,0.008,0.008,0.025,0.005,-,,-,0.04,-,-2.06,-,-,-
National Hire Grp,NHR,2.01,-,2.01,2.09,40,2.01,2.01,2.03,2.01,2.14,1.25,-,,-,2.34,-,16.88,11.9,-2.0,-0.99
Nomad Bld,NOD,0.32,0.5,0.315,0.32,62636,0.325,0.305,0.48,0.30,1.23,0.15,4.5,f,2.18,0.30,14.06,9.8,3.3,-38.5,-54.61
NRW Hldgs Ltd,NWH,2.05,-,2.02,2.05,6416,2.16,2.02,2.16,1.96,2.16,0.17,2,f,7.50,0.46,0.98,15,13.7,-3.0,-1.44
Oldfields Hldgs,OLH,0.27,-,0.245,0.27,-,-,-,0.27,0.24,0.544,0.19,1,,-,0.78,3.70,-42.78,-,3.5,14.89
Oriental Techno,OTI,0.04,-,-,0.06,-,-,-,0.04,0.04,0.07,0.035,-,,-,0.15,-,-1.78,-,-,-
PTB Grp Ltd,PTB,0.26,-1.5,0.24,0.28,350,0.26,0.26,0.275,0.26,0.40,0.092,-,,-,1.26,-,0.4,65.0,0.5,1.96
Quickstep Hldgs,QHL,0.57,-1,0.56,0.57,10665,0.595,0.555,0.595,0.525,0.72,0.13,-,,-,0.04,-,-5.31,-,3.5,6.54
RCR Tomlinson,RCR,1.035,2.5,1.03,1.035,2151,1.035,1.01,1.035,0.965,1.41,0.30,2.5,f,4.44,0.86,2.42,11.1,9.3,4.0,4.02
Rectifier Technolog,RFT,0.004,-,0.003,0.004,-,-,-,0.004,0.004,0.005,0.003,-,,-,-,-,-0.15,-,-,-
Reece Aust Ltd,REH,24.50,-40,24.50,24.70,8,24.90,24.50,24.90,24.50,25.60,15.50,51,f,1.90,5.35,2.08,97,25.3,53.0,2.21
RTL Corp Ltd,RTL,0.023,0.1,0.023,0.024,125813,0.026,0.022,0.032,0.02,0.032,0.002,-,,-,-,-,-0.28,-,-0.4,-14.81
Saferoads Hldgs,SRH,1.07,2,1.07,1.08,589,1.08,1.05,1.08,0.775,1.08,0.25,-,,-,0.36,-,5.5,19.5,23.0,27.38
Saunders Intl Ltd,SND,0.41,-,0.36,0.41,-,-,-,0.41,0.39,0.41,0.22,3,f,1.43,0.20,7.32,4.3,9.5,2.0,5.13
Savcor Grp Ltd,SAV,0.135,-,0.135,0.145,240,0.135,0.135,0.135,0.135,0.48,0.10,-,,-,0.15,-,1.56,8.7,-,-
Sedgman Ltd,SDM,1.55,-2,1.55,1.585,1538,1.60,1.55,1.70,1.54,1.81,0.37,6,f,0.65,0.23,3.87,3.9,39.7,-8.0,-4.91
Service Stream,SSM,0.345,-1,0.345,0.35,5431,0.36,0.345,0.37,0.345,0.621,0.21,3.5,,1.77,-0.03,10.14,6.2,5.6,-1.5,-4.17
Shearer (John),SHR,2.97,-,2.96,-,-,-,-,2.97,2.97,3.02,2.20,15,f,1.63,3.46,5.05,24.5,12.1,-,-
Silver Chef Ltd,SIV,1.54,-,1.54,1.60,-,-,-,1.60,1.43,1.762,0.852,14,f,1.61,0.90,9.09,22.5,6.8,-6.0,-3.75
Skydome Hldgs Ltd,SKY,0.05,-,0.025,0.18,-,-,-,0.05,0.05,0.185,0.05,-,,-,0.20,-,-19.04,-,-,-
Steamships Trading,SST,18.50,-,16.30,20.00,-,-,-,18.50,18.50,18.50,12.00,60.81,,2.70,5.05,3.29,164.34,11.3,-,-
Sth Crs Elect Engnr,SXE,1.58,-2,1.535,1.57,125,1.59,1.58,1.60,1.54,1.74,0.35,6.5,f,1.98,0.34,4.11,12.89,12.3,-,-
Stokes (A'asia),SKS,0.26,-,0.26,-,2,0.26,0.26,0.26,0.26,0.35,0.15,-,,-,0.42,-,0.82,31.7,-,-
Structural Monitor cdi,SMN,0.035,0.3,0.035,0.039,3639,0.04,0.032,0.04,0.028,0.054,0.003,-,,-,-,-,-0.45,-,1.0,40
  opt dec10,SMNO,0.014,-,0.004,0.04,-,-,-,0.014,0.014,0.02,0.001,-,,-,-,-,-,-,-,-
Structural Systems,STS,0.86,-1.5,0.85,0.88,4285,0.91,0.84,0.91,0.84,1.19,0.56,-,,-,0.82,-,18.1,4.8,-2.0,-2.27
Style Ltd,SYP,0.017,-0.2,0.018,0.019,100,0.017,0.017,0.019,0.017,0.056,0.014,-,,-,0.02,-,-14,-,-0.2,-10.53
Swick Min,SWK,0.57,-,0.565,0.57,2713,0.59,0.565,0.595,0.56,0.72,0.182,-,,-,0.44,-,1.38,41.3,-1.5,-2.56
Thomas & Coffey,THO,0.565,-2.5,0.565,0.585,250,0.565,0.565,0.59,0.56,0.73,0.51,5,f,1.38,0.22,8.85,6.9,8.2,0.5,0.89
Tutt Bryant Grp,TBG,0.75,-,0.76,0.86,199,0.75,0.735,0.86,0.735,0.90,0.30,3.5,f,1.31,0.84,4.67,4.6,16.3,-11.0,-12.79
UGL Ltd,UGL,13.78,-2,13.71,13.85,4035,13.87,13.68,14.70,13.67,15.97,6.64,64,f,1.36,-0.82,4.64,87.1,15.8,-72.0,-4.97
VDM Grp Ltd,VMG,0.495,-1,0.495,0.50,6110,0.515,0.495,0.55,0.48,0.714,0.146,-,,-,0.25,-,-86.01,-,-5.0,-9.17
Verticon Grp Ltd,VGP,0.006,-,0.005,0.006,-,-,-,0.006,0.005,0.03,0.005,-,,-,-0.24,-,-14,-,-,-
Watpac Ltd,WTP,1.54,-1,1.53,1.54,5046,1.55,1.515,1.55,1.495,1.975,0.75,10.5,f,0.90,1.53,6.82,9.45,16.3,0.5,0.33
WDS Ltd,WDS,1.86,-1,1.86,1.89,864,1.89,1.855,1.93,1.85,2.276,0.391,8.3,f,2.30,0.46,4.46,19.05,9.8,-2.0,-1.06
XRF Scientific,XRF,0.185,-0.5,0.185,0.20,2320,0.20,0.185,0.205,0.165,0.23,0.075,0.75,f,2.80,0.10,4.05,2.1,8.8,1.5,8.82
XState Res,XST,0.061,0.1,0.061,0.08,1000,0.063,0.061,0.063,0.06,0.07,0.023,-,,-,-,-,1.4,4.4,0.1,1.67
Zicom Grp Ltd,ZGL,0.33,3.5,0.31,0.33,5480,0.33,0.30,0.33,0.275,0.33,0.077,0.6,,6.90,0.21,1.82,4.14,8.0,5.5,20
INDUSTRY GROUP: Commercial Services & Supplies,,,,,,,,,,,,,,,,,,,,,
Aeris Environmental,AEI,0.115,-,0.115,0.12,-,-,-,0.12,0.11,0.185,0.05,-,,-,0.01,-,-2.31,-,-0.5,-4.17
Ambition Grp Ltd,AMB,0.40,1,0.385,0.45,482,0.40,0.385,0.40,0.33,0.40,0.096,-,,-,0.13,-,-52.3,-,7.0,21.21
Anaeco Ltd,ANQ,0.25,-,0.245,0.26,1800,0.25,0.25,0.26,0.25,0.39,0.095,-,,-,0.02,-,-5.6,-,-1.0,-3.85
  opt may10,ANQO,0.003,-,0.001,-,-,-,-,0.005,0.005,0.023,0.003,-,,-,-,-,-,-,-0.2,-40
  opt may12,ANQOA,0.004,-,0.001,-,-,-,-,0.004,0.004,0.016,0.001,-,,-,-,-,-,-,-,-
Brambles Ltd,BXB,6.89,-7,6.82,6.90,36764,6.98,6.81,7.19,6.81,8.37,4.08,30,p,1.34,0.58,4.35,40.18,17.1,-15.0,-2.13
Cabcharge Aust,CAB,5.99,-,5.92,6.02,4783,6.02,5.90,6.11,5.90,7.09,4.71,34,f,1.50,2.21,5.68,51,11.7,-9.0,-1.48
Campbell Brothers,CPB,30.90,-75,30.65,31.25,243,31.60,30.52,32.00,30.52,32.00,8.29,95,p,1.71,2.96,3.07,162.2,19.1,-101.0,-3.17
Carbon Conscious,CCF,0.30,-2,0.30,0.32,97,0.32,0.30,0.345,0.30,0.56,0.10,-,,-,-,-,-6.35,-,-2.0,-6.25
Chandler Macleod,CMG,0.22,-,0.22,0.24,94,0.22,0.22,0.235,0.21,0.24,0.079,-,,-,0.04,-,-2.52,-,-1.5,-6.38
Clarius Grp Ltd,CND,0.85,-2,0.84,0.86,201,0.87,0.85,0.87,0.785,1.18,0.277,-,,-,0.30,-,-14,-,5.0,6.25
Clean Teq Hldgs,CLQ,0.31,-,0.29,0.32,500,0.31,0.31,0.32,0.31,0.375,0.15,-,,-,0.07,-,0.9,34.4,0.5,1.64
CO2 Grp Ltd,COZ,0.22,-,0.205,0.23,523,0.22,0.22,0.24,0.22,0.43,0.13,-,,-,0.04,-,0.25,88.0,-,-
  opt nov11,COZO,0.14,-,0.11,0.17,-,-,-,0.14,0.14,0.29,0.06,-,,-,-,-,-,-,-,-
Coffey Intl,COF,2.26,-,2.12,2.26,386,2.26,2.21,2.26,2.18,2.37,1.22,13,f,1.12,-0.22,5.75,14.5,15.6,6.0,2.73
Collection House,CLH,0.68,-,0.68,0.715,429,0.72,0.68,0.72,0.675,0.725,0.38,4.8,f,1.69,0.84,7.06,8.1,8.4,0.5,0.74
Connxion Ventures,CXN,0.044,-,0.044,0.048,-,-,-,0.044,0.044,0.065,0.028,-,,-,-,-,-1.9,-,-0.4,-8.33
Corporate Express,CXP,3.90,-10,3.90,3.94,3690,4.01,3.90,4.01,3.90,4.75,2.60,23,f,1.40,0.16,5.90,32.2,12.1,-5.0,-1.27
Credit Corp Grp,CCP,3.00,1,2.96,3.10,1752,3.06,2.96,3.06,2.80,3.06,0.39,4,f,6.47,1.65,1.33,25.9,11.6,20.0,7.14
Decmil Grp Ltd,DCG,1.47,1,1.445,1.47,434,1.47,1.45,1.48,1.385,1.55,0.12,-,,-,0.18,-,8.55,17.2,5.0,3.52
Dolomatrix Intl,DMX,0.315,-,0.31,0.315,-,-,-,0.33,0.30,0.35,0.11,-,,-,0.12,-,-1.04,-,1.5,5
Downer EDI Ltd,DOW,8.87,-6,8.86,8.96,12515,8.90,8.80,9.44,8.80,9.44,3.01,29,,1.88,2.18,3.27,54.4,16.3,-20.0,-2.21
Emerson Stewart Grp,ESW,0.093,-,0.098,0.105,-,-,-,0.093,0.093,0.16,0.05,0.4,f,2.92,0.10,4.30,1.17,7.9,-,-
ENV Clean Tech,ESI,0.039,-0.2,0.039,0.041,31560,0.041,0.039,0.047,0.039,0.115,0.012,-,,-,0.01,-,-0.14,-,-0.2,-4.88
  opt jan14,ESIO,0.024,-,0.024,0.026,3500,0.024,0.024,0.03,0.023,0.085,0.006,-,,-,-,-,-,-,-,-
EVZ Ltd,EVZ,0.14,-0.5,0.14,0.15,155,0.15,0.14,0.15,0.14,0.20,0.07,0.5,f,1.94,0.04,3.57,0.97,14.4,-1.0,-6.67
Green Invest Ltd,GNV,0.068,-0.2,0.068,0.07,1620,0.07,0.068,0.07,0.068,0.35,0.054,-,,-,-0.02,-,-9,-,-0.2,-2.86
Greencap Ltd,GCG,0.16,0.5,0.155,0.16,3587,0.16,0.155,0.16,0.15,0.20,0.10,0.75,f,3.84,-0.02,4.69,2.88,5.6,0.5,3.23
Hamilton James Bruce,HJB,0.035,-,-,0.10,-,-,-,0.027,0.027,0.035,0.009,-,,-,-0.01,-,-4.6,-,0.8,27.28
Hitech Grp Aust,HIT,0.025,-,0.024,0.035,-,-,-,0.027,0.024,0.035,0.016,-,,-,0.06,-,-3.29,-,-0.2,-7.41
Humanis Grp Ltd,HUM,0.023,-,0.023,0.026,-,-,-,0.024,0.023,0.05,0.01,-,,-,-0.01,-,-10,-,-0.1,-4.17
  opt aug11,HUMO,-,-,-,-,-,-,-,0.002,0.002,0.006,0.002,-,,-,-,-,-,-,-,-
Hydromet Corp Ltd,HMC,0.041,-,0.041,0.042,2000,0.041,0.041,0.043,0.041,0.064,0.038,-,,-,0.04,-,-0.98,-,-0.1,-2.38
  opt jun10,HMCO,0.002,-,-,0.019,-,-,-,0.002,0.002,0.008,0.002,-,,-,-,-,-,-,-,-
Interstaff Int,ITS,0.30,-,0.30,-,-,-,-,0.30,0.30,0.30,0.15,-,,-,0.21,-,-7.65,-,-,-
Inventis Ltd,IVT,0.099,-,0.04,0.105,-,-,-,0.099,0.099,0.099,0.035,-,,-,0.02,-,2.8,3.5,-,-
MAC Services (The),MSL,2.11,-4,2.11,2.12,332,2.15,2.09,2.20,2.05,2.32,0.74,8.5,f,1.75,0.82,4.03,14.85,14.2,3.0,1.44
McMillan Shakespeare,MMS,4.27,7,4.24,4.27,116,4.27,4.23,4.40,4.20,4.50,1.93,19,f,1.60,0.27,4.45,30.37,14.1,2.0,0.47
Mineral Res,MIN,7.35,-15,7.24,7.50,59557,7.55,7.21,7.74,7.21,7.84,2.01,19.35,f,1.85,1.08,2.63,35.8,20.5,-15.0,-2
Norfolk Grp,NFK,1.00,-,1.00,1.04,280,1.025,1.00,1.10,1.00,1.10,0.15,2,,1.67,-0.08,2.00,3.34,29.9,-3.0,-2.91
Pac Environment,PEH,0.225,-,0.15,0.225,-,-,-,0.225,0.20,0.515,0.145,-,,-,-,-,-13.28,-,2.5,12.5
Phoslock Water,PHK,0.12,-,0.12,0.125,100,0.12,0.12,0.12,0.115,0.15,0.08,-,,-,-,-,-1.6,-,0.5,4.35
PMP Ltd,PMP,0.76,1,0.75,0.76,2306,0.76,0.75,0.77,0.735,0.835,0.25,-,,-,0.70,-,-8,-,-1.0,-1.3
Programmed Maint,PRG,3.86,4,3.82,3.87,722,3.86,3.80,3.86,3.76,4.762,1.607,8,f,3.49,0.62,2.07,27.9,13.8,4.0,1.05
Reclaim Ind,RCM,0.061,-,0.063,0.065,-,-,-,0.065,0.061,0.095,0.05,-,,-,-,-,-2.75,-,-0.4,-6.15
Ross Human Direction,RHD,0.38,-,0.38,0.39,-,-,-,0.38,0.38,0.43,0.15,1.75,f,2.80,0.22,4.61,4.9,7.8,-,-
Rubicor Grp,RUB,0.063,-,0.055,0.06,-,-,-,0.063,0.052,0.065,0.018,-,,-,-0.60,-,-40.7,-,0.3,5
Runge Ltd,RUL,0.97,1,0.97,0.975,362,0.97,0.965,0.97,0.95,1.10,0.32,4.5,f,1.42,-,4.64,6.4,15.2,0.5,0.52
SAI Global Ltd,SAI,3.93,2,3.79,3.93,15920,3.95,3.91,3.99,3.78,4.07,2.14,11.5,f,1.54,-1.00,2.93,17.7,22.2,-,-
Salmat Ltd,SLM,4.29,3,4.25,4.29,122,4.29,4.26,4.30,4.15,4.34,2.84,20,f,1.09,-0.78,4.66,21.7,19.8,-3.0,-0.69
Seek Ltd,SEK,6.50,-9,6.47,6.52,9696,6.61,6.26,6.81,6.26,7.03,2.02,9.2,f,2.04,0.51,1.42,18.8,34.6,-29.0,-4.27
Skilled Grp Ltd,SKE,2.07,1,2.05,2.07,2732,2.08,2.04,2.08,2.00,2.56,1.01,10.5,f,2.19,-1.62,5.07,23,9.0,2.0,0.98
Spotless Grp Ltd,SPT,2.85,1,2.81,2.87,2579,2.88,2.77,3.07,2.77,3.07,1.385,11,f,1.77,-0.22,3.86,19.5,14.6,-12.0,-4.04
Staging Connections,STG,0.037,-0.3,0.036,0.039,2682,0.04,0.037,0.04,0.037,0.072,0.013,-,,-,-,-,-14.9,-,-0.1,-2.63
Sterihealth Ltd,STP,1.40,-,1.40,1.45,-,-,-,1.40,1.40,1.70,0.75,-,,-,-0.38,-,19.2,7.3,3.0,2.19
Supersorb Environ def,SUPDC,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Talent2 Internation,TWO,1.36,-3,1.365,1.40,89,1.365,1.36,1.40,1.36,1.66,0.42,-,,-,0.12,-,-6,-,-4.0,-2.86
Tox Free Solutions,TOX,2.64,1,2.64,2.65,1256,2.65,2.63,2.78,2.62,2.80,1.10,-,,-,0.36,-,10.06,26.2,-5.0,-1.86
Transfield Services,TSE,4.17,1,4.16,4.19,8232,4.22,4.11,4.32,4.11,4.80,1.52,12,f,-,0.02,2.88,-15.34,-,-15.0,-3.47
Transpacific Indust,TPI,1.37,-1,1.36,1.375,11315,1.395,1.345,1.405,1.34,2.778,1.03,-,,-,-3.39,-,-77.9,-,-1.0,-0.72
Wellcom Grp Ltd,WLL,2.20,20,2.00,2.20,10,2.20,2.20,2.20,2.00,2.43,1.53,12,f,1.42,0.44,5.45,17.09,12.9,5.0,2.33
WHK Grp Ltd,WHG,1.10,-1,1.10,1.13,588,1.125,1.10,1.155,1.10,1.20,0.79,3,f,0.83,0.07,2.73,2.5,44.0,-10.0,-8.33
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,
Air New Zealand fpo nz,AIZ,0.915,-2.5,0.915,0.94,8,0.915,0.915,0.98,0.915,1.12,0.55,5.22,,0.31,1.18,5.70,1.61,56.8,-6.5,-6.63
Asciano Grp stpld,AIO,1.90,-0.5,1.89,1.90,136634,1.92,1.865,1.93,1.855,1.94,0.32,-,,-,-1.41,-,-32.5,-,0.5,0.26
Auckland Airport fpo nz,AIA,1.55,-,1.53,1.55,55,1.56,1.55,1.65,1.53,1.66,1.175,6.7,,0.41,1.21,4.32,2.74,56.6,-10.0,-6.06
Aust Infra unt,AIX,1.835,-,1.83,1.85,8236,1.855,1.825,1.855,1.78,1.93,0.991,13,,2.03,3.14,7.08,26.33,7.0,5.0,2.8
Brisconnection Tr def x ppd,BCS,1.30,-,0.80,3.20,5,1.30,1.30,-,-,-,-,-,,-,0.64,-,10.99,11.8,-,-
  ctg,BCSCB,0.001,-,-,-,-,-,-,0.012,0.001,1.00,0.001,0.1,,-,-,100.00,-,-,-,-
Chalmers Ltd,CHR,2.75,-,2.75,-,-,-,-,2.75,2.75,3.10,2.38,14,f,2.40,4.22,5.09,33.67,8.2,-,-
ConnectEast stpld,CEU,0.47,-,0.47,0.475,61496,0.475,0.465,0.49,0.46,0.503,0.244,2,,-,-,4.26,-25.43,-,1.0,2.17
CTI Logistics,CLX,0.85,-,0.83,0.99,-,-,-,0.85,0.85,0.95,0.65,6,f,1.69,0.63,7.06,10.16,8.4,-,-
K & S Corp,KSC,2.90,-,2.85,2.90,117,2.90,2.85,2.93,2.76,3.05,1.72,12,f,2.18,1.87,4.14,26.1,11.1,-,-
KFM Divers Inf unt,KIL,0.89,2.5,0.875,0.89,415,0.89,0.89,0.895,0.86,0.963,0.443,4,,-,0.97,4.49,-6.16,-,-0.5,-0.56
Lindsay Aust,LAU,0.215,-,0.21,0.22,-,-,-,0.215,0.20,0.28,0.15,1.6,f,1.69,0.20,7.44,2.7,8.0,-0.5,-2.27
Macq Infra stpld,MIG,1.46,0.5,1.455,1.47,60355,1.47,1.44,1.535,1.43,1.71,0.95,12,,-,1.73,8.22,-73.72,-,-3.5,-2.34
MAP Grp forus,MAP,3.00,1,2.97,3.01,43078,3.02,2.97,3.07,2.93,3.19,1.291,21,,5.66,-,7.00,118.92,2.5,-8.0,-2.6
Mermaid Marine,MRM,3.09,-6,3.08,3.11,3991,3.15,3.06,3.24,3.06,3.25,0.90,6,f,2.42,0.92,1.94,14.5,21.3,-7.0,-2.22
Qantas Airways,QAN,2.94,1,2.93,2.95,110181,2.99,2.91,2.99,2.91,3.06,1.38,6,,0.93,2.25,2.04,5.6,52.5,-2.0,-0.68
Regional Express,REX,1.32,4,1.32,1.335,832,1.335,1.31,1.335,1.27,1.40,0.725,-,,-,1.04,-,20.4,6.5,5.0,3.94
Richfield Internat,RIS,0.075,-,-,0.075,-,-,-,0.078,0.078,0.08,0.035,-,,-,0.13,-,1.28,5.9,-0.3,-3.85
Rivercity Motorway stpld,RCY,0.28,-,0.275,0.28,13140,0.29,0.275,0.325,0.265,0.325,0.105,-,,-,-1.00,-,-23.26,-,-3.0,-9.68
Scott Corp,SCC,0.28,-,0.265,0.30,-,-,-,0.28,0.265,0.33,0.125,1,f,2.80,0.36,3.57,2.8,10.0,3.0,12
Skywest Airlines cdi 1:1,SXR,0.275,-,0.275,0.30,-,-,-,0.29,0.27,0.305,0.23,-,,-,-,-,-,-,-0.5,-1.79
Smarttrans Hldgs,SMA,0.005,-,0.005,0.006,22000,0.005,0.005,0.006,0.005,0.014,0.005,-,,-,-,-,-0.38,-,-0.1,-16.67
Toll Hldgs Ltd,TOL,8.92,1,8.85,8.93,20903,8.99,8.82,9.20,8.78,9.20,4.38,25,f,1.60,1.58,2.80,39.95,22.3,-8.0,-0.89
Traffic Tech,TTI,0.043,-,0.043,0.049,-,-,-,0.049,0.042,0.09,0.021,-,,-,-0.21,-,-3.94,-,-0.7,-14
Transurban stpld,TCL,5.54,1,5.51,5.55,25969,5.54,5.52,5.55,5.50,5.64,3.51,23,,-,2.79,4.15,-1.9,-,-1.0,-0.18
Virgin Blue Hldgs,VBA,0.575,0.5,0.57,0.575,83426,0.575,0.56,0.59,0.56,0.60,0.127,-,,-,0.50,-,-15.2,-,-1.5,-2.54
Wridgways Aust,WWA,2.90,-,2.86,2.91,6,2.91,2.90,2.98,2.85,2.98,1.60,17,f,1.23,0.21,5.86,20.83,13.9,-,-
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.16,-,0.145,0.18,-,-,-,0.16,0.16,0.19,0.105,-,,-,-0.10,-,1.07,15.0,-,-
Adacel Tech,ADA,0.59,1,0.58,0.59,40,0.59,0.59,0.59,0.56,0.84,0.325,-,,-,0.22,-,8.2,7.2,3.0,5.36
Admerex Ltd,ADL,0.011,-,0.008,0.011,-,-,-,0.011,0.009,0.016,0.004,-,,-,0.01,-,-2.68,-,0.1,10
Altium Ltd,ALU,0.265,-,0.31,0.32,-,-,-,0.265,0.265,0.55,0.235,2,,-,0.12,7.55,-0.47,-,-,-
APA Financial,APP,0.012,-,0.012,0.022,-,-,-,0.012,0.009,0.035,0.009,-,,-,-,-,-3.7,-,0.3,33.33
ASG Grp Ltd,ASZ,1.205,0.5,1.195,1.205,860,1.205,1.195,1.24,1.17,1.24,0.33,5.5,f,1.55,0.05,4.56,8.52,14.1,2.0,1.69
Blaze Intl,BLZ,0.012,-0.1,0.012,0.013,7000,0.013,0.012,0.013,0.012,0.018,0.003,-,,-,-,-,-0.06,-,-0.1,-7.69
  opt aug10,BLZO,0.002,-,-,0.004,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-
Bravura Solutions,BVA,0.22,-,0.21,0.22,535,0.22,0.22,0.235,0.22,0.315,0.119,-,,-,-0.35,-,1.15,19.1,-0.5,-2.22
Byte Power Grp,BPG,0.006,-,0.006,0.009,-,-,-,0.006,0.006,0.017,0.003,-,,-,-0.02,-,-0.45,-,-,-
Carsales Com Ltd,CRZ,5.11,6,5.10,5.13,1777,5.13,5.04,5.25,4.77,5.70,3.56,-,,-,-,-,-,-,-7.0,-1.35
CCK Financial,CCK,0.115,-,0.06,0.16,-,-,-,0.115,0.115,0.21,0.08,-,,-,0.02,-,0.63,18.3,-,-
Comops Ltd,COM,0.14,-,0.14,0.17,-,-,-,0.145,0.14,0.185,0.05,-,,-,0.04,-,2.5,5.6,-0.5,-3.45
Computershare Ltd,CPU,11.69,-12,11.60,11.78,41713,11.86,11.60,11.88,11.50,11.88,6.41,22,p,2.58,-1.95,1.88,56.75,20.6,18.0,1.56
Corum Grp Ltd,COO,0.015,-,0.016,0.033,-,-,-,0.015,0.015,0.057,0.01,-,,-,-0.07,-,-6.5,-,-,-
CPT Global Ltd,CGO,0.86,2.5,0.86,0.90,16,0.86,0.85,0.91,0.81,1.02,0.27,5.5,f,1.07,0.22,6.40,5.9,14.6,-8.5,-8.99
CSG Ltd,CSV,2.04,4,2.01,2.05,1373,2.05,2.00,2.18,1.985,2.26,0.43,4.5,f,2.96,-,2.21,13.31,15.3,-14.0,-6.42
Customers Ltd,CUS,2.85,-,2.80,2.85,1491,2.85,2.80,2.87,2.80,3.31,1.12,-,,-,0.09,-,4.9,58.2,2.0,0.71
Dark Blue Sea,DBS,0.345,-,-,-,-,-,-,0.345,0.345,0.35,0.13,-,,-,0.05,-,0.89,38.8,-,-
Data#3 Ltd,DTL,8.75,5,8.70,8.75,100,8.80,8.70,8.95,8.65,9.00,4.50,50,f,1.28,1.16,5.71,63.76,13.7,-10.0,-1.13
Datamotion Asia,DMN,0.002,-,0.002,0.003,9363,0.002,0.002,0.003,0.002,0.005,0.001,-,,-,-,-,-0.19,-,-0.1,-33.33
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd fpo nz,DSQ,0.042,-,0.06,0.125,-,-,-,0.10,0.042,0.19,0.042,-,,-,0.06,-,-5.45,-,-5.8,-58
DWS Advanced,DWS,1.655,-1,1.655,1.67,709,1.67,1.655,1.70,1.65,1.85,0.48,9.5,f,1.26,0.20,5.74,12,13.8,-0.5,-0.3
E-Com Multi Ltd,ECE,0.01,-,0.009,0.01,9250,0.01,0.01,0.011,0.009,0.012,0.001,-,,-,-,-,-,-,-0.1,-9.09
Empired Ltd,EPD,0.13,-,0.13,0.14,-,-,-,0.13,0.12,0.18,0.055,0.75,f,1.53,-,5.77,1.15,11.3,1.0,8.33
Energy One Ltd,EOL,0.20,-,0.17,0.22,-,-,-,0.20,0.18,0.20,0.05,-,,-,-,-,-0.4,-,3.0,17.65
Entellect Solutions,ESN,0.004,-,0.003,0.004,-,-,-,0.004,0.002,0.008,0.002,-,,-,-,-,0.01,40.0,0.2,100
E-Pay Asia Ltd,EPY,0.205,-,0.165,0.20,-,-,-,0.205,0.205,0.245,0.065,-,,-,0.35,-,-0.16,-,-,-
eServGlobal Ltd,ESV,0.535,-0.5,0.535,0.55,3068,0.54,0.52,0.555,0.52,0.65,0.30,-,,-,0.20,-,-20.1,-,-1.5,-2.73
Ezenet Ltd,EZE,0.038,-,0.038,0.04,-,-,-,0.041,0.038,0.052,0.008,-,,-,0.03,-,-3.24,-,-0.3,-7.32
GBST Hldgs,GBT,1.12,2,1.10,1.12,50,1.12,1.12,1.13,1.075,1.20,0.56,1.5,,2.60,-0.86,1.34,3.9,28.7,3.0,2.75
GoConnect Ltd,GCN,0.011,-,0.013,0.016,-,-,-,0.011,0.011,0.028,0.008,-,,-,-0.01,-,-0.33,-,-,-
