Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4472.4 at 16:37 4/6/2010  Report at 19:06 Friday 4/6/2010. Processed 19:34 Friday 4/6/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Brambles Ltd,BXB,6.49,-11,6.49,6.51,95052,6.65,6.46,6.83,6.46,8.37,5.54,25,p,1.38,0.66,3.85,34.45,18.8,-5.0,-0.76,
Cabcharge Aust,CAB,5.12,-12,5.12,5.17,2045,5.29,5.12,5.32,5.12,6.70,4.71,34,f,1.44,-,6.64,48.9,10.5,-10.0,-1.92,
Campbell Brothers,CPB,28.28,-12,28.22,28.40,253,28.47,28.22,28.47,28.00,32.00,17.981,100,p,1.29,3.76,3.54,129.06,21.9,-12.0,-0.42,
Carbon Conscious,CCF,0.087,-,0.09,0.099,-,-,-,0.087,0.086,0.56,0.081,-,,-,0.09,-,-6.18,-,-1.3,-13,
Careers Multilist,CGR,0.16,-,0.125,0.165,-,-,-,0.19,0.19,0.24,0.15,-,,-,-,-,-,-,-3.0,-15.79,
Chandler Macleod,CMG,0.25,-0.5,0.20,0.25,82,0.25,0.25,0.255,0.25,0.31,0.079,0.35,f,0.74,0.04,1.40,0.26,96.2,-,-,
Clarius Grp Ltd,CND,0.65,-4,0.65,0.69,1588,0.66,0.64,0.69,0.63,1.18,0.506,-,,-,0.39,-,3,21.7,-3.0,-4.41,
Clean Teq Hldgs,CLQ,0.25,-,0.25,0.275,587,0.275,0.25,0.275,0.25,0.375,0.24,-,,-,0.05,-,1.79,14.0,-1.0,-3.85,
CO2 Grp Ltd,COZ,0.11,-,0.115,0.125,550,0.11,0.11,0.125,0.105,0.43,0.105,-,,-,0.07,-,-0.26,-,-1.5,-12,
  opt nov11,COZO,0.015,-,0.015,0.03,-,-,-,0.021,0.011,0.29,0.011,-,,-,-,-,-,-,-0.6,-28.57,
Coffey Intl,COF,1.12,1,1.11,1.145,1018,1.135,1.11,1.18,1.105,2.37,1.01,12,f,1.00,-0.17,10.71,12,9.3,-5.0,-4.27,
Collection House,CLH,0.735,1.5,0.735,0.75,65,0.735,0.735,0.75,0.72,0.935,0.455,5.4,f,1.84,0.90,7.35,9.93,7.4,0.5,0.68,
Connxion Ventures,CXN,0.041,-,0.039,0.042,2700,0.041,0.04,0.042,0.04,0.061,0.028,-,,-,-0.01,-,-2.2,-,-,-,
Corporate Express,CXP,5.63,1,5.62,5.70,728,5.70,5.62,5.70,5.59,5.71,3.44,22.5,f,1.51,-,4.00,34,16.6,3.0,0.54,
Credit Corp Grp,CCP,2.43,-6,2.43,2.45,902,2.47,2.41,2.52,2.41,3.39,1.20,5,f,5.46,1.83,2.06,27.3,8.9,-3.0,-1.22,
Decmil Grp Ltd,DCG,1.44,-0.5,1.44,1.445,1039,1.445,1.42,1.49,1.40,1.94,0.54,-,,-,0.28,-,15.56,9.3,-2.0,-1.37,
Dolomatrix Intl,DMX,0.27,-1,0.27,0.29,202,0.27,0.26,0.295,0.26,0.35,0.155,-,,-,0.14,-,-0.2,-,-1.0,-3.57,
Downer EDI Ltd,DOW,4.64,-9,4.64,4.65,55181,4.80,4.61,6.31,4.37,9.44,4.37,29.1,,1.87,2.15,6.27,54.4,8.5,-167.0,-26.47,
Ecsi Ltd,ECS,0.018,-,0.018,0.025,3500,0.019,0.018,0.019,0.018,0.019,0.018,-,,-,-,-,-0.06,-,-,-,
Emerson Stewart Grp,ESW,0.095,-,0.075,0.095,-,-,-,0.098,0.095,0.16,0.08,0.4,f,-,0.09,4.21,-0.64,-,-0.3,-3.06,
ENV Clean Tech,ESI,0.026,-,0.026,0.027,14885,0.028,0.026,0.028,0.025,0.115,0.017,-,,-,-,-,-0.06,-,-,-,
  opt jan14,ESIO,0.015,-,0.014,0.017,11200,0.016,0.015,0.016,0.014,0.085,0.007,-,,-,-,-,-,-,-,-,
EVZ Ltd,EVZ,0.086,-0.4,0.086,0.09,8,0.086,0.086,0.09,0.086,0.20,0.085,0.5,f,2.84,0.05,5.81,1.42,6.1,-0.2,-2.27,
Green Invest Ltd,GNV,0.062,-,0.035,0.066,-,-,-,0.062,0.049,0.113,0.04,-,,-,-0.02,-,-5.07,-,1.3,26.53,
Greencap Ltd,GCG,0.08,0.5,0.077,0.085,4100,0.08,0.077,0.08,0.071,0.20,0.066,0.75,,3.15,-0.02,9.38,2.36,3.4,0.5,6.67,
Hamilton James Bruce,HJB,0.039,-,0.013,0.039,-,-,-,0.039,0.039,0.04,0.009,-,,-,-0.02,-,3.1,1.3,-,-,
Hitech Grp Aust,HIT,0.015,-,0.005,0.065,-,-,-,0.015,0.015,0.028,0.015,-,,-,0.06,-,-0.07,-,-,-,
Humanis Grp Ltd,HUM,0.014,-,0.014,0.02,800,0.014,0.014,0.015,0.014,0.039,0.012,-,,-,-,-,-3.11,-,-0.1,-6.67,
  opt aug11,HUMO,0.001,-,-,-,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Hydromet Corp Ltd,HMC,0.031,-0.2,0.031,0.033,5000,0.031,0.031,0.036,0.031,0.06,0.031,-,,-,0.04,-,0.06,51.7,-0.6,-16.22,
  opt jun10,HMCO,0.002,-,-,0.002,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-,
Interstaff Int,ITS,0.26,-,0.26,0.30,-,-,-,0.26,0.26,0.30,0.195,-,,-,0.20,-,-4.54,-,-,-,
Inventis Ltd,IVT,0.045,-,0.045,0.05,350,0.045,0.045,0.045,0.045,0.099,0.035,-,,-,0.01,-,-1.55,-,-,-,
MAC Services (The),MSL,2.30,-12,2.30,2.43,300,2.38,2.30,2.45,2.30,2.85,1.08,8.75,f,1.76,0.86,3.80,15.4,14.9,-10.0,-4.17,
McMillan Shakespeare,MMS,4.60,8,4.52,4.60,354,4.60,4.51,4.60,4.40,4.62,2.57,20.5,f,1.60,0.34,4.46,32.88,14.0,17.0,3.84,
Mineral Res,MIN,7.03,-4,7.03,7.15,3790,7.15,7.03,7.21,6.82,8.80,3.70,18.75,f,2.04,2.39,2.67,38.3,18.4,-5.0,-0.71,
Norfolk Grp,NFK,0.80,-2,0.79,0.82,1672,0.81,0.79,0.85,0.79,1.066,0.484,-,,-,0.15,-,12.95,6.2,-5.0,-5.88,
Pac Environment,PEH,0.175,-,0.091,0.145,-,-,-,0.175,0.175,0.395,0.13,-,,-,0.04,-,-11.51,-,-,-,
Phoslock Water,PHK,0.095,-,0.095,0.105,-,-,-,0.098,0.09,0.14,0.09,-,,-,0.02,-,-1.11,-,0.5,5.56,
PMP Ltd,PMP,0.58,-2,0.58,0.62,2689,0.59,0.56,0.60,0.52,0.835,0.345,-,,-,0.73,-,-0.6,-,3.0,5.45,
Programmed Maint,PRG,2.74,1,2.72,2.84,1391,2.74,2.69,2.95,2.69,4.762,2.42,9,f,2.73,1.00,3.28,24.6,11.1,-11.0,-3.86,
Reclaim Ind,RCM,0.04,-,0.04,0.05,-,-,-,0.047,0.02,0.075,0.02,-,,-,0.02,-,-1.61,-,-1.0,-20,
Ross Human Direction,RHD,0.33,-2,0.33,0.35,520,0.33,0.33,0.35,0.33,0.43,0.16,2.5,f,2.20,0.24,7.58,5.5,6.0,-2.0,-5.71,
Rubicor Grp,RUB,0.04,-0.7,0.04,0.047,150,0.04,0.04,0.047,0.04,0.065,0.02,-,,-,-0.61,-,-25.7,-,-0.5,-11.11,
Runge Ltd,RUL,0.52,3.5,0.505,0.52,1300,0.52,0.50,0.52,0.45,1.10,0.40,3.5,f,1.03,0.09,6.73,3.6,14.4,7.0,15.56,
SAI Global Ltd,SAI,3.89,3,3.81,3.90,1269,4.00,3.83,4.09,3.83,4.53,2.60,11.9,f,1.63,-0.98,3.06,19.4,20.1,-20.0,-4.89,
Salmat Ltd,SLM,3.90,1,3.86,3.95,187,3.93,3.87,4.12,3.82,4.58,3.20,22,f,1.11,-0.71,5.64,24.51,15.9,-4.0,-1.02,
Seek Ltd,SEK,7.53,-16,7.50,7.69,16060,7.65,7.47,7.79,7.35,8.57,3.62,9.9,f,1.86,0.55,1.31,18.4,40.9,7.0,0.94,
Skilled Grp Ltd,SKE,1.185,-1.5,1.185,1.20,1039,1.21,1.18,1.29,1.18,2.56,1.18,1.5,,5.56,-0.49,1.27,8.34,14.2,-8.5,-6.69,
Spotless Grp Ltd,SPT,2.24,-6,2.20,2.26,7203,2.26,2.23,2.30,2.15,3.23,2.00,11,p,1.95,-,4.91,21.5,10.4,2.0,0.9,
Staging Connections,STG,0.023,-,0.023,0.025,3000,0.023,0.023,0.026,0.023,0.053,0.021,-,,-,-0.06,-,-1.3,-,-,-,
Sterihealth Ltd,STP,1.44,-,1.36,1.45,548,1.44,1.44,1.44,1.39,1.70,0.79,-,,-,-0.25,-,23.7,6.1,5.0,3.6,
Talent2 Internation,TWO,1.405,-2.5,1.405,1.435,263,1.405,1.40,1.43,1.38,1.66,0.77,-,,-,0.15,-,-4.73,-,3.5,2.55,
Tox Free Solutions,TOX,2.19,2,2.18,2.19,1560,2.20,2.17,2.40,2.16,2.80,1.785,-,,-,0.64,-,11.17,19.6,-18.0,-7.59,
Transfield Services,TSE,3.66,-8,3.65,3.80,12717,3.76,3.66,3.87,3.66,4.80,2.10,12.25,f,-,0.29,3.35,-15.18,-,-10.0,-2.66,
Transpacific Indust,TPI,1.18,-2,1.155,1.195,15090,1.20,1.18,1.23,1.18,1.785,1.03,-,,-,-0.23,-,-58.1,-,-3.0,-2.48,
Wellcom Grp Ltd,WLL,1.80,1,1.76,1.92,15,1.80,1.80,1.80,1.79,2.43,1.60,12,f,1.40,0.49,6.67,16.79,10.7,-,-,
WHK Grp Ltd,WHG,0.995,0.5,0.955,0.995,2460,1.00,0.90,1.02,0.90,1.20,0.815,3.5,f,2.77,0.12,3.52,9.71,10.2,-2.5,-2.45,
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,,
Air New Zealand,AIZ,0.94,-,0.925,0.975,-,-,-,0.95,0.94,1.145,0.67,5.17,,0.75,1.12,5.50,3.9,24.1,-1.0,-1.05,
Asciano Grp stp,AIO,1.605,-1.5,1.60,1.61,89904,1.61,1.59,1.63,1.585,1.94,1.193,-,,-,0.10,-,-41.9,-,0.5,0.31,
Auckland Airport,AIA,1.515,0.5,1.495,1.52,1509,1.52,1.515,1.545,1.485,1.654,1.171,6.68,,0.84,1.22,4.41,5.63,26.9,-,-,
Aust Infra unt,AIX,1.68,-2,1.68,1.71,13651,1.715,1.675,1.72,1.64,2.09,1.18,10,p,1.94,2.62,5.95,19.37,8.7,-1.0,-0.59,
Brisconnection Tr stp,BCS,1.00,-,1.00,1.19,200,1.00,1.00,1.00,1.00,1.40,1.00,-,,-,-0.54,-,15.06,6.6,-,-,
Chalmers Ltd,CHR,2.82,-,2.75,-,-,-,-,2.75,2.75,3.10,2.69,14,f,1.78,4.32,4.96,24.96,11.3,7.0,2.55,
ConnectEast stp,CEU,0.39,-,0.385,0.39,32922,0.395,0.385,0.40,0.385,0.49,0.282,2,,-,-,5.13,-21.74,-,-,-,
CTI Logistics,CLX,0.93,-,0.93,0.98,-,-,-,0.93,0.93,1.14,0.695,6,f,1.61,0.66,6.45,9.65,9.6,-,-,
Intoll Grp stp,ITO,1.07,1.5,1.065,1.075,70554,1.07,1.045,1.07,1.03,1.71,1.005,12,,-,1.78,11.21,-16.38,-,3.0,2.88,
K & S Corp,KSC,2.55,-1,2.55,2.60,54,2.55,2.55,2.56,2.51,3.05,1.72,12,f,2.12,1.95,4.71,25.4,10.0,5.0,2,
Lindsay Aust,LAU,0.18,-1,0.18,0.19,75,0.18,0.18,0.19,0.18,0.28,0.16,1.75,f,1.89,0.21,9.72,3.3,5.5,-,-,
Macq Atlas Roads stp,MQA,0.775,-5,0.77,0.80,7231,0.82,0.775,0.84,0.77,1.02,0.51,-,,-,-,-,-,-,-4.0,-4.91,
MAP Grp forus,MAP,2.86,-2,2.84,2.86,37605,2.86,2.83,2.89,2.74,3.38,1.998,19,,-,-0.30,6.64,-33.11,-,9.0,3.25,
Mermaid Marine,MRM,2.42,-1,2.40,2.50,3726,2.46,2.39,2.53,2.39,3.25,1.645,7,f,2.66,0.95,2.89,18.59,13.0,-7.0,-2.81,
Qantas Airways,QAN,2.52,-4,2.51,2.53,93829,2.55,2.50,2.56,2.42,3.06,1.85,6,,-,2.25,2.38,-2.7,-,7.0,2.86,
Qube Logistics unt,QUB,0.85,-,0.84,0.86,739,0.85,0.84,0.85,0.84,0.97,0.472,4,,1.60,0.96,4.71,6.4,13.3,0.5,0.59,
Regional Express,REX,0.97,-2,0.97,1.00,230,0.985,0.96,1.02,0.96,1.42,0.725,-,,-,1.13,-,19.35,5.0,-3.0,-3,
Richfield Internat,RIS,0.095,-,0.021,0.12,-,-,-,0.095,0.095,0.095,0.049,-,,-,0.12,-,0.06,158.3,-,-,
Rivercity Motorway stp,RCY,0.04,-0.4,0.04,0.042,42122,0.045,0.04,0.05,0.04,0.325,0.04,-,,-,-1.34,-,-4.41,-,-1.0,-20,
Scott Corp,SCC,0.35,4,0.32,0.35,231,0.35,0.35,0.35,0.31,0.395,0.125,3,f,1.90,0.39,8.57,5.7,6.1,4.0,12.9,
Skywest Airlines cdi,SXR,0.285,-,0.275,0.31,-,-,-,0.29,0.275,0.40,0.215,0.4,,7.22,0.17,1.40,2.89,9.9,-0.5,-1.72,
Smarttrans Hldgs,SMA,0.019,-0.2,0.019,0.02,26650,0.02,0.019,0.021,0.019,0.063,0.004,-,,-,-,-,-0.31,-,-0.1,-5,
Toll Hldgs Ltd,TOL,5.95,-6,5.94,5.98,65361,6.00,5.85,6.29,5.85,9.33,5.85,25,f,1.26,1.44,4.20,31.45,18.9,-29.0,-4.65,
Traffic Tech,TTI,0.03,-,0.03,0.035,335,0.035,0.03,0.035,0.03,0.09,0.021,-,,-,-0.17,-,-1.11,-,-,-,
Transurban stp,TCL,4.43,10,4.42,4.43,65045,4.44,4.34,4.44,4.26,5.61,3.839,24,,0.08,2.75,5.42,1.85,239.5,6.0,1.37,
Virgin Blue Hldgs,VBA,0.31,0.5,0.305,0.31,261668,0.31,0.30,0.335,0.28,0.80,0.241,-,,-,0.39,-,-2.3,-,-,-,
Wridgways Aust,WWA,2.55,-,2.54,2.58,105,2.56,2.55,2.64,2.52,2.98,2.05,17,f,1.20,0.20,6.67,20.32,12.5,-9.0,-3.41,
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.11,-,0.061,0.11,-,-,-,0.11,0.11,0.18,0.095,-,,-,-0.08,-,3.28,3.4,-,-,
Adacel Tech,ADA,0.42,-,0.42,0.455,-,-,-,0.42,0.42,0.84,0.32,-,,-,0.21,-,2.7,15.6,-0.5,-1.18,
Admerex Ltd,ADL,0.004,-,0.004,0.005,1050,0.004,0.004,0.004,0.004,0.016,0.004,-,,-,-,-,-0.4,-,-,-,
Altium Ltd,ALU,0.24,-,0.24,0.265,50,0.24,0.24,0.265,0.24,0.405,0.20,2,,-,0.09,8.33,-6.97,-,-,-,
APA Financial,APP,0.012,-,0.015,0.019,-,-,-,0.012,0.012,0.023,0.009,-,,-,-,-,0.1,12.0,-,-,
ASG Grp Ltd,ASZ,1.36,4.5,1.335,1.365,452,1.36,1.315,1.36,1.21,1.48,0.555,6,f,1.57,0.06,4.41,9.43,14.4,9.0,7.09,
Bravura Solutions,BVA,0.11,-,0.105,0.11,1140,0.11,0.11,0.115,0.105,0.273,0.085,-,,-,-0.06,-,-1.97,-,0.5,4.76,
Byte Power Grp,BPG,0.004,-0.1,0.004,0.005,20000,0.004,0.004,0.005,0.004,0.017,0.004,-,,-,-,-,-0.37,-,-,-,
Carsales Com Ltd,CRZ,5.02,-3,5.00,5.09,1388,5.09,5.00,5.10,4.91,5.86,3.56,6.6,f,1.24,0.01,1.31,8.2,61.2,-8.0,-1.57,
CCK Financial,CCK,0.10,-,0.045,0.09,-,-,-,0.10,0.10,0.21,0.08,-,,-,0.02,-,-0.23,-,-,-,
Comops Ltd,COM,0.05,-,0.052,0.055,-,-,-,0.05,0.05,0.185,0.05,-,,-,0.03,-,1.7,2.9,-,-,
Computershare Ltd,CPU,11.35,15,11.20,11.39,23216,11.41,11.14,11.41,10.75,12.90,8.45,25,p,2.27,-1.54,2.20,56.84,20.0,48.0,4.42,
Corum Grp Ltd,COO,0.022,-,0.022,0.03,-,-,-,0.022,0.022,0.057,0.01,-,,-,-0.05,-,-5.37,-,-,-,
CPT Global Ltd,CGO,0.60,-,0.51,0.65,-,-,-,0.62,0.60,1.02,0.43,3,,0.25,0.16,5.00,0.74,81.1,-2.0,-3.23,
CSG Ltd,CSV,2.04,-1,2.04,2.05,3552,2.07,2.04,2.10,1.97,2.30,0.785,5,f,2.77,0.05,2.45,13.85,14.7,4.0,2,
Customers Ltd,CUS,2.70,7,2.56,2.72,2527,2.73,2.62,2.73,2.51,3.154,1.987,-,,-,0.26,-,18.4,14.7,10.0,3.85,
Data#3 Ltd,DTL,8.00,-,7.91,8.00,69,8.10,8.00,8.10,7.80,9.30,5.51,53,f,1.29,1.17,6.63,68.29,11.7,-10.0,-1.23,
Datamotion Asia,DMN,0.001,-,0.001,0.002,100110,0.001,0.001,0.001,0.001,0.004,0.001,-,,-,-,-,-0.15,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.10,0.14,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.05,-,-3.41,-,-,-,
DWS Advanced,DWS,1.185,-1.5,1.18,1.185,1017,1.20,1.18,1.24,1.18,1.85,0.705,11,f,1.23,0.20,9.28,13.52,8.8,-1.5,-1.25,
E-Com Multi Ltd,ECE,0.009,-0.1,0.009,0.01,14124,0.009,0.009,0.01,0.008,0.012,0.001,-,,-,-,-,-0.03,-,0.1,12.5,
Empired Ltd,EPD,0.075,-,0.075,0.097,-,-,-,0.075,0.075,0.18,0.074,0.75,f,0.68,0.05,10.00,0.51,14.7,-,-,
Energy One Ltd,EOL,0.10,-,-,0.14,-,-,-,0.10,0.10,0.20,0.05,-,,-,0.16,-,-1.65,-,-,-,
E-Pay Asia Ltd,EPY,0.185,-,0.13,0.18,-,-,-,0.185,0.185,0.25,0.086,-,,-,0.36,-,2.97,6.2,-,-,
eServGlobal Ltd,ESV,0.58,0.5,0.56,0.585,12067,0.58,0.55,0.58,0.535,0.63,0.35,-,,-,0.16,-,-26.6,-,2.0,3.57,
Ezenet Ltd,EZE,0.029,-,0.029,0.045,50,0.029,0.029,0.029,0.028,0.052,0.012,-,,-,0.03,-,-0.21,-,0.1,3.57,
GBST Hldgs,GBT,1.02,2,1.02,1.03,550,1.03,1.02,1.03,1.00,1.22,0.59,1.5,,1.38,-0.56,1.47,2.07,49.3,-3.0,-2.86,
GoConnect Ltd,GCN,0.027,0.3,0.024,0.027,204,0.027,0.027,0.027,0.024,0.028,0.009,-,,-,-0.01,-,-0.23,-,-,-,
Hansen Tech,HSN,0.56,-,0.56,0.58,500,0.56,0.56,0.56,0.54,0.80,0.365,5,f,1.18,0.11,8.93,5.9,9.5,-,-,
Ideas Intl,IDE,0.40,-,0.42,0.48,-,-,-,0.40,0.40,0.40,0.20,-,,-,0.06,-,7.8,5.1,-,-,
Infomedia Ltd,IFM,0.285,0.5,0.285,0.29,2734,0.285,0.27,0.285,0.26,0.445,0.235,3.3,,0.95,0.02,11.58,3.12,9.1,1.0,3.64,
Integrated Research,IRI,0.36,-,0.36,0.38,888,0.38,0.36,0.38,0.355,0.544,0.257,4,p,1.15,0.07,11.11,4.61,7.8,1.0,2.86,
Intrapower Ltd,IPX,0.105,-,0.105,0.115,-,-,-,0.105,0.105,0.17,0.097,-,,-,-0.02,-,-10.83,-,-,-,
IRESS Market Tech,IRE,8.60,-12,8.58,8.70,2264,8.75,8.55,8.76,8.21,9.30,6.35,34,f,1.02,0.75,3.95,34.78,24.7,8.0,0.94,
ISS Grp Ltd,ISS,0.165,-,0.16,0.175,-,-,-,0.165,0.155,0.30,0.145,-,,-,0.09,-,-6.89,-,1.0,6.45,
ITX Grp Ltd,ITX,0.98,-,0.98,1.00,350,0.985,0.98,0.99,0.98,1.45,0.59,6.5,f,2.40,0.26,6.63,15.6,6.3,-1.0,-1.01,
Jumbuck Entertain,JMB,0.20,-3,0.20,0.23,580,0.23,0.20,0.24,0.20,0.435,0.175,2.5,f,2.31,0.19,12.50,5.78,3.5,-,-,
Longreach Grp,LRG,0.03,-,0.03,0.033,-,-,-,0.03,0.03,0.045,0.017,-,,-,0.02,-,0.3,10.0,-,-,
M2M Corp,MCL,0.002,0.1,0.001,0.002,44000,0.002,0.002,0.002,0.001,0.007,0.001,-,,-,-,-,-0.16,-,0.1,100,
MDS Financial Grp,MWS,0.024,-,0.019,0.029,-,-,-,0.024,0.024,0.028,0.012,-,,-,-,-,-0.01,-,-,-,
Melbourne IT Ltd,MLB,2.01,-1,2.01,2.04,1502,2.04,1.97,2.10,1.90,2.10,1.52,15,f,1.43,-0.56,7.46,21.42,9.4,10.5,5.51,
MGM Wireless Ltd,MWR,0.009,-,0.011,0.016,-,-,-,0.009,0.009,0.03,0.007,-,,-,-,-,-0.06,-,-,-,
  opt nov10,MWRO,0.001,-,-,0.002,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
MobileActive Ltd,MBA,0.034,-,0.028,0.035,-,-,-,0.034,0.028,0.062,0.012,-,,-,-,-,0.09,37.8,0.2,6.25,
Monteray Grp,MRY,0.011,-,0.006,0.013,82,0.011,0.011,0.011,0.011,0.025,0.006,-,,-,0.03,-,-0.23,-,-,-,
Mooter Media Ltd,MMZ,0.014,-0.1,0.014,0.015,29999,0.015,0.014,0.016,0.013,0.036,0.001,-,,-,-,-,0.22,6.4,0.1,7.69,
Oakton Ltd,OKN,2.28,4,2.22,2.28,4533,2.28,2.22,2.50,2.22,4.30,1.635,4,f,4.98,0.04,1.75,19.9,11.5,-13.0,-5.39,
Objective Corp,OCL,0.32,-,0.30,0.33,-,-,-,0.32,0.32,0.50,0.26,2.1,,1.83,0.04,6.56,3.85,8.3,-,-,
Panorama Synergy,PSY,0.10,-3,0.10,0.155,1000,0.13,0.10,0.17,0.10,0.415,0.10,-,,-,-,-,-1.4,-,-7.0,-41.18,
Powerlan Ltd,PWR,0.033,-,0.033,0.035,3550,0.034,0.032,0.042,0.032,0.098,0.025,-,,-,-0.26,-,-17.84,-,-0.9,-21.43,
Praemium Ltd,PPS,0.135,-,0.13,0.14,-,-,-,0.135,0.115,0.215,0.095,-,,-,0.03,-,-6.7,-,-0.5,-3.57,
Prophecy Intl ,PRO,0.40,-,0.41,0.46,-,-,-,0.40,0.40,0.70,0.36,4.25,,1.36,0.15,10.63,5.79,6.9,-,-,
Qmastor Ltd,QML,0.21,1,0.21,0.23,300,0.21,0.21,0.245,0.20,0.55,0.20,0.75,,2.04,0.09,3.57,1.53,13.7,-1.5,-6.67,
Razor Risk Tech,RZR,0.02,-,0.017,0.025,-,-,-,0.02,0.02,0.055,0.02,-,,-,0.01,-,0.58,3.4,-,-,
Reckon Ltd,RKN,2.05,4,2.02,2.05,225,2.05,2.00,2.05,1.965,2.09,1.07,7,f,1.41,-0.02,3.41,9.9,20.7,5.0,2.5,
Redflex Hldgs,RDF,1.535,-1.5,1.52,1.60,80234,1.60,1.535,1.61,1.535,2.70,1.50,5,,1.74,0.99,3.26,8.71,17.6,-6.5,-4.06,
RP Data Ltd,RPX,0.89,1,0.86,0.89,10,0.89,0.89,0.92,0.88,1.255,0.44,1.5,,2.88,-0.18,1.69,4.32,20.6,1.0,1.14,
Rubik Financial,RFL,0.057,0.2,0.057,0.06,2901,0.06,0.055,0.06,0.055,0.12,0.055,-,,-,0.08,-,-1.38,-,-0.3,-5,
Senetas Corp,SEN,0.038,-0.2,0.038,0.04,4772,0.04,0.038,0.042,0.037,0.11,0.035,-,,-,0.02,-,0.32,11.9,-0.4,-9.52,
Sirius Corp Ltd,SIU,0.04,-,0.01,0.038,-,-,-,0.04,0.04,0.047,0.029,-,,-,-,-,0.1,40.0,-,-,
SMS Management,SMX,5.38,-17,5.35,5.52,1522,5.62,5.38,5.75,5.38,7.21,2.91,27.5,f,1.40,0.69,5.11,38.4,14.0,-35.0,-6.11,
Stratatel Ltd,STE,0.044,-0.2,0.04,0.046,2317,0.045,0.044,0.046,0.044,0.093,0.044,0.38,,0.66,0.01,8.64,0.25,17.6,-0.2,-4.35,
  opt sep11,STEO,0.008,-,0.003,0.015,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-,
Synergy Plus Ltd,SNR,0.034,-,0.027,0.035,-,-,-,0.034,0.034,0.059,0.03,-,,-,-0.05,-,0.35,9.7,-,-,
Technology One,TNE,0.785,-1.5,0.78,0.82,234,0.805,0.78,0.83,0.78,0.96,0.71,4.2,f,1.39,0.13,5.35,5.84,13.4,-3.5,-4.27,
UXC Ltd,UXC,0.49,-2,0.49,0.505,7644,0.505,0.49,0.525,0.49,1.077,0.391,3.5,,2.06,0.02,7.14,7.22,6.8,-3.5,-6.67,
Webfirm Grp Ltd,WFM,0.063,-0.2,0.06,0.066,7205,0.068,0.063,0.069,0.063,0.115,0.029,-,,-,-,-,-2.5,-,-0.4,-5.97,
Webspy Ltd,WSY,0.029,-,0.015,0.026,-,-,-,0.029,0.022,0.032,0.007,-,,-,-,-,-0.79,-,0.5,20.83,
World Net Services,WNS,0.03,-,0.006,0.06,-,-,-,0.03,0.03,0.15,0.03,-,,-,-0.03,-,-0.61,-,-,-,
Zingmobile Grp cdi,ZMG,0.02,-,0.003,0.03,-,-,-,0.025,0.02,0.03,0.006,-,,-,0.01,-,-1.02,-,-0.5,-20,
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.03,-,0.008,0.03,-,-,-,0.035,0.03,0.05,0.015,-,,-,0.01,-,-2.77,-,-0.5,-14.29,
Adavale Resource,ADD,0.034,-0.1,0.034,0.042,2543,0.035,0.034,0.035,0.031,0.065,0.019,-,,-,0.02,-,-0.96,-,0.3,9.68,
Ambertech Ltd,AMO,0.46,-1.5,0.46,0.47,10,0.46,0.46,0.475,0.46,0.63,0.385,5.5,f,1.69,0.61,11.96,9.3,4.9,-1.5,-3.16,
Argus Solutions,ASV,0.075,-,0.075,0.079,2642,0.079,0.075,0.089,0.075,0.878,0.006,-,,-,-,-,-0.44,-,-1.4,-15.73,
Cellnet Grp,CLT,0.305,-,0.305,0.31,52,0.305,0.305,0.305,0.305,0.33,0.25,-,,-,0.40,-,-6.16,-,-,-,
Codan Ltd,CDA,1.33,-,1.325,1.35,585,1.335,1.325,1.365,1.30,1.585,0.60,7,f,1.64,0.12,5.26,11.5,11.6,-5.0,-3.62,
Digislide Hldgs,DGI,0.22,-,0.18,0.215,-,-,-,0.22,0.20,0.80,0.18,-,,-,0.02,-,-9,-,-,-,
Hostech Ltd,HTC,0.02,0.1,0.019,0.02,4200,0.02,0.02,0.02,0.015,0.045,0.015,-,,-,-,-,-3.22,-,0.2,11.11,
