Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4651.5 at 16:42 24/9/2010  Report at 19:07 Friday 24/9/2010. Processed 22:23 Sunday 26/9/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Rubicor Grp,RUB,0.031,-,0.031,0.045,-,-,-,0.032,0.031,0.065,0.03,-,,-,-0.65,-,-7.6,-,-0.1,-3.13,
Runge Ltd,RUL,0.45,0.5,0.45,0.465,354,0.465,0.445,0.47,0.445,1.10,0.385,1,,1.80,0.10,2.22,1.8,25.0,-1.5,-3.23,
SAI Global Ltd,SAI,4.16,6,4.07,4.22,2344,4.21,4.11,4.25,4.10,4.477,3.212,12.8,f,1.68,-,3.08,21.5,19.3,1.0,0.24,
Salmat Ltd,SLM,4.02,-2,4.01,4.09,312,4.05,4.01,4.14,4.01,4.476,3.616,23.5,f,1.32,-0.63,5.85,31.1,12.9,-8.0,-1.95,
Seek Ltd,SEK,7.49,-6,7.45,7.56,8467,7.54,7.47,7.69,7.47,8.57,5.25,11.9,f,2.23,0.67,1.59,26.5,28.3,-17.0,-2.22,
Skilled Grp Ltd,SKE,1.45,0.5,1.425,1.45,944,1.45,1.395,1.55,1.395,2.56,1.04,1.5,,4.87,-0.39,1.03,7.3,19.9,-9.5,-6.15,
Spotless Grp Ltd,SPT,2.41,-2,2.28,2.45,5802,2.43,2.26,2.50,2.26,3.23,2.00,11,p,1.55,0.02,4.56,17.1,14.1,11.0,4.78,
Staging Connections,STG,0.02,-,0.02,0.021,7700,0.02,0.02,0.021,0.02,0.044,0.019,-,,-,-0.04,-,-0.68,-,-,-,
Sterihealth Ltd,STP,2.12,-,2.09,2.13,-,-,-,2.14,2.12,2.18,1.25,7,f,3.91,-0.14,3.30,27.4,7.7,-2.0,-0.93,
Talent2 Internation,TWO,1.495,1.5,1.48,1.495,21,1.495,1.48,1.52,1.48,1.66,1.17,4,f,1.09,0.04,2.68,4.36,34.3,-4.5,-2.92,
Tox Free Solutions,TOX,2.35,-2,2.32,2.35,761,2.36,2.32,2.37,2.29,2.80,2.05,2,f,4.63,0.67,0.85,9.25,25.4,-,-,
Transfield Services,TSE,3.57,-11,3.55,3.59,8800,3.63,3.55,3.78,3.55,4.80,2.87,14,f,1.26,0.31,3.92,17.66,20.2,-16.0,-4.29,
Transpacific Indust,TPI,1.09,-3.5,1.085,1.12,19442,1.105,1.075,1.145,1.075,1.785,0.92,-,,-,-0.22,-,6.7,16.3,-4.0,-3.54,
Wellcom Grp Ltd,WLL,2.00,-,2.00,2.09,-,-,-,2.07,2.00,2.43,1.70,14,f,1.40,0.51,7.00,19.55,10.2,-1.0,-0.5,
WHK Grp Ltd,WHG,1.06,-1,1.06,1.07,741,1.07,1.06,1.07,1.06,1.20,0.90,6,f,1.48,0.12,5.66,8.9,11.9,-0.5,-0.47,
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,,
Air New Zealand,AIZ,0.99,-,0.975,1.02,-,-,-,1.02,0.98,1.145,0.83,5.45,,1.13,1.15,5.51,6.17,16.0,-3.0,-2.94,
Asciano Grp stp,AIO,1.625,0.5,1.615,1.63,146310,1.625,1.60,1.675,1.60,1.94,1.435,-,,-,0.08,-,-31.6,-,-1.0,-0.61,
Auckland Airport,AIA,1.58,-,1.50,1.65,-,-,-,1.60,1.58,1.654,1.395,6.68,,0.29,1.19,4.23,1.95,81.0,-2.0,-1.25,
Aust Infra unt,AIX,1.88,-4,1.88,1.92,9581,1.915,1.88,1.95,1.88,2.09,1.535,10,p,3.32,2.61,5.32,33.22,5.7,-6.0,-3.09,
Brisconnection Tr stp,BCS,0.93,-,0.93,1.00,-,-,-,1.00,0.93,1.40,0.93,-,,-,-2.12,-,14.58,6.4,-7.0,-7,
Chalmers Ltd,CHR,2.82,-,2.77,-,-,-,-,2.74,2.74,3.03,2.69,15,f,2.44,4.44,5.32,36.6,7.7,8.0,2.92,
ConnectEast stp,CEU,0.435,-,0.435,0.44,37715,0.44,0.43,0.445,0.43,0.49,0.33,2,,-,0.47,4.60,-1.49,-,0.5,1.16,
CTI Logistics,CLX,1.08,-,1.07,1.08,-,-,-,1.08,1.08,1.14,0.77,6,f,1.92,0.69,5.56,11.54,9.4,-,-,
Intoll Grp stp,ITO,1.485,-,1.48,1.485,278504,1.485,1.48,1.485,1.48,1.59,1.005,3,,22.21,1.57,2.02,66.62,2.2,0.5,0.34,
K & S Corp,KSC,2.80,12,2.80,2.85,49,2.80,2.78,2.80,2.61,3.05,2.50,14,f,1.89,-,5.00,26.5,10.6,1.0,0.36,
Lindsay Aust,LAU,0.205,1,0.195,0.205,50,0.205,0.205,0.205,0.195,0.28,0.17,1.35,f,1.63,0.21,6.59,2.2,9.3,1.5,7.89,
Macq Atlas Roads stp,MQA,1.50,-3.5,1.50,1.54,47610,1.51,1.48,1.585,1.445,1.585,0.51,-,,-,-0.72,-,-31.22,-,6.0,4.17,
MAP Grp forus,MAP,3.12,-1,3.11,3.14,44140,3.14,3.10,3.18,3.09,3.38,2.54,19,,-,-,6.09,-14.47,-,-,-,
Mermaid Marine,MRM,2.84,-3,2.80,2.85,2482,2.87,2.83,2.90,2.83,3.25,2.25,8,f,2.55,1.05,2.82,20.4,13.9,-1.0,-0.35,
Qantas Airways,QAN,2.67,1,2.66,2.68,120794,2.69,2.61,2.74,2.61,3.06,2.12,-,,-,2.35,-,4.9,54.5,-1.0,-0.37,
Qube Logistics unt,QUB,0.84,1,0.83,0.84,1719,0.84,0.835,0.84,0.815,0.961,0.639,3.5,f,2.77,0.95,4.17,9.71,8.7,3.0,3.7,
Regional Express,REX,1.125,-,1.125,1.14,40,1.125,1.125,1.14,1.07,1.42,0.95,6.6,f,3.36,1.27,5.87,22.2,5.1,3.5,3.21,
Richfield Internat,RIS,0.12,-1,0.12,0.13,106,0.12,0.12,0.13,0.105,0.13,0.061,-,,-,0.13,-,-0.16,-,1.5,14.29,
Rivercity Motorway stp,RCY,0.017,-,0.017,0.018,7575,0.018,0.017,0.019,0.017,0.325,0.016,-,,-,-1.27,-,-194.03,-,-,-,
Scott Corp,SCC,0.425,-4.5,0.32,0.45,1062,0.485,0.425,0.485,0.425,0.525,0.25,3,f,2.37,0.39,7.06,7.1,6.0,-4.5,-9.57,
Skywest Airlines cdi,SXR,0.32,1.5,0.32,0.33,1551,0.32,0.31,0.32,0.29,0.40,0.215,0.4,,9.85,0.18,1.25,3.94,8.1,2.0,6.67,
Smarttrans Hldgs,SMA,0.018,-0.2,0.018,0.019,6818,0.019,0.018,0.02,0.018,0.063,0.004,-,,-,-,-,-0.31,-,-0.2,-10,
Toll Hldgs Ltd,TOL,6.50,-7,6.50,6.52,49561,6.54,6.49,6.80,6.49,9.33,5.34,25,f,1.60,1.38,3.85,39.9,16.3,-25.0,-3.7,
Traffic Tech,TTI,0.034,-,0.034,0.04,-,-,-,0.04,0.034,0.07,0.025,-,,-,-0.16,-,-0.18,-,-0.3,-8.11,
Transurban stp,TCL,5.01,-2,5.00,5.05,48833,5.04,5.00,5.22,5.00,5.61,4.018,24,,0.19,2.77,4.79,4.6,108.9,-8.0,-1.57,
Virgin Blue Hldgs,VBA,0.43,-1.5,0.43,0.435,84774,0.445,0.43,0.46,0.415,0.80,0.28,-,,-,0.40,-,1,43.0,1.5,3.61,
Wridgways Aust,WWA,2.77,-3,2.77,2.79,1016,2.79,2.76,2.96,2.76,2.98,2.39,17,f,1.14,0.22,6.14,19.35,14.3,5.0,1.84,
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.07,-,0.07,0.08,-,-,-,0.075,0.07,0.18,0.07,-,,-,-0.07,-,0.84,8.3,-0.5,-6.67,
Adacel Tech,ADA,0.30,-3.5,0.305,0.325,300,0.30,0.30,0.335,0.30,0.69,0.30,-,,-,0.19,-,-3.5,-,-3.5,-10.45,
Admerex Ltd,ADL,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.016,0.002,-,,-,-,-,-0.56,-,-,-,
Altium Ltd,ALU,0.235,-,0.205,0.25,-,-,-,0.25,0.235,0.345,0.15,-,,-,0.03,-,-13.61,-,-1.5,-6,
ASG Grp Ltd,ASZ,1.335,1,1.31,1.34,2286,1.335,1.315,1.40,1.30,1.55,0.81,6.5,f,1.35,-,4.87,8.77,15.2,-6.0,-4.3,
Bravura Solutions,BVA,0.14,1,0.14,0.145,534,0.14,0.135,0.145,0.13,0.273,0.085,-,,-,-0.04,-,-3.39,-,-1.0,-6.67,
Byte Power Grp,BPG,0.003,-,0.002,0.003,-,-,-,0.003,0.003,0.017,0.002,-,,-,-,-,-0.21,-,-,-,
Carsales Com Ltd,CRZ,4.86,-7,4.85,4.86,3883,4.95,4.86,5.01,4.86,5.86,3.62,14.9,f,1.25,0.38,3.07,18.6,26.1,-3.0,-0.61,
CCK Financial,CCK,0.08,-,-,0.08,-,-,-,0.08,0.08,0.13,0.08,-,,-,0.01,-,-0.7,-,-,-,
Comops Ltd,COM,0.051,-,0.05,0.051,-,-,-,0.051,0.05,0.185,0.05,-,,-,0.04,-,1.27,4.0,-,-,
Computershare Ltd,CPU,9.80,-5,9.69,9.83,19976,9.80,9.66,9.89,9.65,12.90,8.70,28,p,2.22,-1.61,2.86,62.24,15.7,-12.0,-1.21,
Corum Grp Ltd,COO,0.03,-,0.017,0.03,-,-,-,0.03,0.029,0.04,0.01,-,,-,-0.04,-,0.47,6.4,0.1,3.45,
CPT Global Ltd,CGO,0.57,-,0.57,0.59,25,0.57,0.57,0.57,0.55,1.02,0.55,3,,-,0.16,5.26,-8.53,-,-,-,
CSG Ltd,CSV,1.83,2.5,1.82,1.84,790,1.835,1.82,1.95,1.805,2.30,1.165,5.5,f,2.87,-,3.01,15.8,11.6,-11.0,-5.67,
Customers Ltd,CUS,2.00,-1,1.99,2.00,843,2.01,1.98,2.08,1.98,3.154,1.76,8,,1.72,0.10,4.00,13.77,14.5,-5.0,-2.44,
Data#3 Ltd,DTL,9.85,39,9.50,9.85,83,9.85,9.50,9.85,9.46,10.00,7.10,56,f,1.27,1.36,5.69,70.88,13.9,5.0,0.51,
Datamotion Asia,DMN,0.001,-,0.001,0.002,28333,0.001,0.001,0.002,0.001,0.003,0.001,-,,-,-,-,-0.1,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.05,0.10,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.05,-,-3.41,-,-,-,
DWS Advanced,DWS,1.625,-0.5,1.60,1.625,1085,1.625,1.60,1.69,1.60,1.85,1.12,11.25,f,1.24,0.23,6.92,14,11.6,-4.0,-2.4,
E-Com Multi Ltd,ECE,0.008,0.1,0.006,0.008,37614,0.008,0.007,0.008,0.007,0.012,0.001,-,,-,-,-,-0.06,-,-,-,
Empired Ltd,EPD,0.08,-,0.08,0.095,-,-,-,0.09,0.08,0.18,0.075,0.25,,0.40,0.04,3.13,0.1,80.0,-,-,
Energy One Ltd,EOL,0.18,-,-,0.17,-,-,-,0.18,0.18,0.20,0.09,-,,-,0.21,-,0.88,20.5,-,-,
E-Pay Asia Ltd,EPY,0.12,-,0.10,0.12,-,-,-,0.12,0.105,0.232,0.09,-,,-,0.48,-,4.81,2.5,1.5,14.29,
eServGlobal Ltd,ESV,0.63,2,0.61,0.63,833,0.63,0.62,0.635,0.61,0.65,0.42,-,,-,0.05,-,-16.5,-,-0.5,-0.79,
Ezenet Ltd,EZE,0.023,-0.2,0.023,0.03,2828,0.025,0.023,0.025,0.023,0.052,0.019,-,,-,0.02,-,-0.63,-,-0.2,-8,
GBST Hldgs,GBT,1.00,10,0.95,1.00,404,1.00,0.91,1.00,0.865,1.22,0.80,2,f,-,-0.50,2.00,-3.68,-,13.5,15.61,
GoConnect Ltd,GCN,0.051,-,0.049,0.051,4129,0.051,0.049,0.058,0.049,0.073,0.009,-,,-,-,-,-0.3,-,-0.2,-3.77,
Hansen Tech,HSN,0.78,-,0.78,0.79,652,0.78,0.77,0.78,0.725,0.80,0.53,5,f,1.44,0.14,6.41,7.2,10.8,6.0,8.33,
Ideas Intl,IDE,0.755,6.5,0.765,0.84,66,0.755,0.755,0.755,0.69,0.755,0.20,-,,-,0.12,-,10.43,7.2,6.5,9.42,
Infomedia Ltd,IFM,0.22,-,0.215,0.22,400,0.22,0.22,0.22,0.21,0.42,0.205,2.4,,1.52,0.02,10.91,3.66,6.0,-,-,
Integrated Research,IRI,0.36,-,0.36,0.37,-,-,-,0.37,0.34,0.544,0.32,2.5,p,1.30,0.06,6.94,3.24,11.1,3.5,10.77,
Intrapower Ltd,IPX,0.14,-,0.14,0.15,160,0.15,0.14,0.15,0.14,0.185,0.097,-,,-,0.02,-,0.77,18.2,-1.0,-6.67,
IRESS Market Tech,IRE,8.36,-2,8.35,8.40,1159,8.40,8.27,8.55,8.21,9.38,7.25,35,f,1.13,0.76,4.19,39.46,21.2,9.0,1.09,
ISS Grp Ltd,ISS,0.175,-,0.165,0.175,-,-,-,0.18,0.155,0.30,0.145,0.5,f,5.40,0.09,2.86,2.7,6.5,-,-,
ITX Grp Ltd,ITX,1.515,-,1.515,1.535,405,1.515,1.515,1.515,1.505,1.52,0.84,7,f,2.17,0.27,4.62,15.2,10.0,0.5,0.33,
Jumbuck Entertain,JMB,0.17,-0.5,0.17,0.18,18,0.17,0.17,0.18,0.15,0.405,0.15,1.5,f,-,0.18,8.82,-5,-,-1.0,-5.56,
Longreach Grp,LRG,0.031,0.1,0.03,0.031,300,0.031,0.031,0.031,0.03,0.045,0.018,-,,-,0.02,-,0.16,19.4,0.1,3.33,
M2M Corp,MCL,0.001,-,0.001,0.002,10782,0.002,0.001,0.002,0.001,0.006,0.001,-,,-,-,-,-0.07,-,-0.1,-50,
MDS Financial Grp,MWS,0.035,-,0.025,0.03,-,-,-,0.035,0.035,0.043,0.017,-,,-,-,-,-0.16,-,-,-,
Melbourne IT Ltd,MLB,1.87,0.5,1.86,1.87,1855,1.875,1.86,1.95,1.86,2.35,1.52,15,f,1.48,-0.64,8.02,22.22,8.4,-8.0,-4.1,
MGM Wireless Ltd,MWR,0.01,-,0.008,0.01,-,-,-,0.01,0.01,0.025,0.007,-,,-,-,-,0.09,11.1,-,-,
  opt nov10,MWRO,0.001,-,-,0.005,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
MobileActive Ltd,MBA,0.03,0.2,0.028,0.03,5460,0.03,0.028,0.031,0.027,0.062,0.012,-,,-,-,-,0.04,75.0,0.2,7.14,
Monteray Grp,MRY,0.012,-,0.012,0.015,-,-,-,0.012,0.012,0.025,0.008,-,,-,-0.03,-,0.32,3.8,-,-,
Mooter Media Ltd,MMZ,0.009,-,0.009,0.01,26000,0.009,0.009,0.01,0.009,0.036,0.003,-,,-,-,-,-0.09,-,-0.2,-18.18,
Oakton Ltd,OKN,2.80,1,2.80,2.81,470,2.83,2.79,2.89,2.75,4.30,2.09,6.5,f,3.40,0.15,2.32,22.1,12.7,-10.0,-3.45,
Objective Corp,OCL,0.21,-,0.215,0.265,24,0.21,0.21,0.24,0.20,0.44,0.20,1.3,,1.31,0.04,6.19,1.7,12.4,-3.0,-12.5,
Panorama Synergy,PSY,0.091,-,0.085,0.11,-,-,-,0.091,0.085,0.40,0.085,-,,-,-,-,-0.86,-,0.6,7.06,
Powerlan Ltd,PWR,0.03,-0.2,0.027,0.038,3000,0.03,0.03,0.032,0.03,0.098,0.03,-,,-,-0.04,-,-6.85,-,-0.2,-6.25,
Praemium Ltd,PPS,0.155,0.5,0.15,0.155,1398,0.155,0.155,0.16,0.15,0.215,0.095,-,,-,0.03,-,-3,-,0.5,3.33,
Prophecy Intl ,PRO,0.28,-,0.28,0.29,-,-,-,0.28,0.28,0.66,0.23,2.5,,0.28,0.11,8.93,0.7,40.0,1.0,3.7,
Qmastor Ltd,QML,0.275,-0.5,0.27,0.29,215,0.28,0.275,0.28,0.26,0.53,0.19,0.5,,1.56,0.07,1.82,0.78,35.3,1.0,3.77,
Razor Risk Tech,RZR,0.027,-,0.027,0.028,3500,0.027,0.027,0.027,0.027,0.045,0.02,-,,-,0.01,-,0.56,4.8,-,-,
Reckon Ltd,RKN,2.40,7,2.34,2.40,633,2.40,2.30,2.40,2.28,2.40,1.58,7.5,p,1.55,-,3.13,11.6,20.7,6.0,2.56,
Redflex Hldgs,RDF,2.46,11,2.46,2.49,414,2.48,2.34,2.48,2.27,2.70,1.50,5,,0.14,0.92,2.03,0.68,361.8,9.0,3.8,
RP Data Ltd,RPX,1.08,-,1.08,1.12,-,-,-,1.14,1.04,1.255,0.82,1.5,f,3.58,-0.16,1.39,5.37,20.1,-1.5,-1.37,
Rubik Financial,RFL,0.059,0.1,0.06,0.062,3786,0.059,0.058,0.06,0.058,0.12,0.05,-,,-,0.07,-,-6.67,-,-0.1,-1.67,
Senetas Corp,SEN,0.049,-,0.046,0.05,2795,0.049,0.049,0.05,0.044,0.11,0.031,-,,-,0.02,-,0.21,23.3,0.4,8.89,
Sirius Corp Ltd,SIU,0.03,-,0.018,0.029,-,-,-,0.03,0.03,0.045,0.03,-,,-,-,-,0.03,100.0,-,-,
SMS Management,SMX,6.62,-6,6.57,6.67,842,6.67,6.58,6.73,6.44,7.21,4.81,29,f,1.44,0.71,4.38,41.9,15.8,13.0,2,
Stratatel Ltd,STE,0.043,0.3,0.036,0.043,250,0.043,0.043,0.043,0.035,0.087,0.033,0.33,,0.91,0.01,7.67,0.3,14.3,0.8,22.86,
  opt sep11,STEO,0.008,-,0.001,0.008,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-,
Synergy Plus Ltd,SNR,0.044,-,0.038,0.043,-,-,-,0.044,0.044,0.05,0.025,-,,-,-0.06,-,0.08,55.0,-,-,
Technology One,TNE,0.95,-1,0.93,0.965,1231,0.95,0.95,1.00,0.95,1.00,0.71,4.2,f,1.39,0.13,4.42,5.84,16.3,-1.0,-1.04,
UXC Ltd,UXC,0.50,-0.5,0.50,0.505,3779,0.51,0.495,0.525,0.49,1.077,0.414,3.5,,-,0.03,7.00,-1.08,-,-2.0,-3.85,
Webfirm Grp Ltd,WFM,0.185,0.5,0.18,0.185,7277,0.185,0.18,0.195,0.17,0.195,0.029,-,,-,0.01,-,-1.42,-,1.0,5.71,
Webspy Ltd,WSY,0.012,-,0.013,0.02,-,-,-,0.012,0.012,0.032,0.01,-,,-,0.01,-,-0.77,-,0.2,20,
World Net Services,WNS,0.06,-,-,-,-,-,-,0.06,0.06,0.15,0.03,-,,-,-0.04,-,-0.06,-,-,-,
Zingmobile Grp cdi,ZMG,0.03,-,0.03,0.10,-,-,-,0.03,0.03,0.035,0.02,-,,-,0.02,-,-,-,-,-,
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.031,-,0.031,0.038,-,-,-,0.031,0.031,0.048,0.015,-,,-,0.10,-,-0.58,-,-0.1,-3.13,
Adavale Resource,ADD,0.02,-,0.02,0.024,333,0.02,0.02,0.024,0.02,0.06,0.02,-,,-,0.02,-,-1.13,-,-,-,
Ambertech Ltd,AMO,0.33,-,0.32,0.35,45,0.33,0.33,0.35,0.33,0.63,0.33,3.5,,1.49,0.56,10.61,5.2,6.3,-2.0,-5.71,
Argus Solutions,ASV,0.06,-1,0.05,0.09,14,0.06,0.06,0.075,0.06,0.732,0.006,-,,-,-0.06,-,-5.88,-,-0.5,-7.69,
Cellnet Grp,CLT,0.32,-,0.32,0.34,431,0.32,0.32,0.35,0.32,0.35,0.28,-,,-,0.41,-,1.94,16.5,-2.5,-7.25,
Codan Ltd,CDA,1.625,-2.5,1.625,1.63,616,1.65,1.625,1.67,1.50,1.67,0.855,8,f,1.10,0.09,4.92,8.8,18.5,17.5,12.07,
Digislide Hldgs,DGI,0.12,-,0.12,0.10,-,-,-,0.12,0.11,0.49,0.11,-,,-,0.02,-,-10,-,1.0,9.09,
Farmworks Aust,FWA,0.125,-0.5,0.125,0.13,128,0.13,0.125,0.14,0.12,0.26,0.002,-,,-,0.09,-,-2.42,-,-1.5,-10.71,
Hostech Ltd,HTC,0.018,-0.1,0.018,0.019,3000,0.018,0.018,0.019,0.018,0.045,0.014,-,,-,-0.01,-,-0.25,-,-0.1,-5.26,
iCash Payment Sys,ICP,0.36,-0.5,0.36,0.38,2551,0.37,0.36,0.38,0.36,0.77,0.35,-,,-,0.02,-,0.4,90.0,-2.0,-5.26,
Intermoco Ltd,INT,0.008,-,0.007,0.008,1000,0.008,0.008,0.008,0.007,0.022,0.007,-,,-,-,-,-0.08,-,-,-,
Keycorp Ltd,KYC,0.565,-,0.565,0.57,1903,0.565,0.565,0.575,0.565,0.575,0.37,3.5,f,1.95,0.40,6.19,6.84,8.3,-0.5,-0.88,
Legend Corp,LGD,0.25,-0.5,0.24,0.255,1690,0.25,0.25,0.265,0.24,0.265,0.105,1,f,3.10,0.09,4.00,3.1,8.1,1.0,4.17,
Mikoh Corp,MIK,0.046,-0.3,0.046,0.051,286,0.046,0.046,0.051,0.046,0.13,0.046,-,,-,-,-,-1.73,-,-0.5,-9.8,
Mobilarm Ltd,MBO,0.10,-3,0.10,0.11,11973,0.13,0.10,0.19,0.10,0.19,0.10,-,,-,-,-,-,-,-,-,
Netcomm Ltd,NTC,0.24,-,0.23,0.235,-,-,-,0.24,0.22,0.52,0.12,1,,1.58,0.11,4.17,1.58,15.2,1.0,4.35,
Pienets Ltd,PIE,0.024,0.1,0.023,0.024,6007,0.024,0.023,0.024,0.022,0.036,0.008,-,,-,-,-,-0.3,-,0.2,9.09,
QRSciences Hldgs,QRS,0.065,-,0.065,0.069,2251,0.07,0.065,0.08,0.056,0.08,0.041,-,,-,0.08,-,2.8,2.3,0.6,10.17,
  opt jun12,QRSOA,0.002,-,0.002,0.008,-,-,-,0.002,0.001,0.006,0.001,-,,-,-,-,-,-,0.1,100,
Scantech Ltd,SCD,0.25,-,0.25,0.27,-,-,-,0.25,0.25,0.60,0.20,-,,-,0.39,-,2.51,10.0,-,-,
Structural Monitor cdi,SMN,0.01,-,0.009,0.01,-,-,-,0.01,0.01,0.054,0.005,-,,-,-,-,-0.25,-,-,-,
  opt dec10,SMNO,-,-,-,-,-,-,-,0.003,0.003,0.02,0.003,-,,-,-,-,-,-,-,-,
Techniche Ltd,TCN,0.037,0.2,0.035,0.04,4630,0.037,0.035,0.037,0.032,0.075,0.031,-,,-,0.01,-,0.23,16.1,0.5,15.62,
Transol Corp,TNC,0.005,0.1,0.004,0.005,3763,0.005,0.004,0.005,0.004,0.016,0.003,-,,-,-,-,-,-,0.1,25,
  opt may11,TNCOA,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
TSV Hldgs Ltd,TSH,0.10,-,0.095,0.10,-,-,-,0.10,0.087,0.16,0.06,-,,-,0.10,-,-10.37,-,1.3,14.94,
TTA Hldgs Ltd,TTA,0.06,-0.3,0.058,0.06,2296,0.063,0.06,0.063,0.06,0.094,0.03,0.6,p,2.82,0.09,10.00,1.69,3.6,-0.4,-6.25,
Wavenet Intl,WAL,0.085,-,0.088,0.10,-,-,-,0.085,0.085,0.18,0.06,-,,-,0.12,-,-1.11,-,-,-,
Xtek Ltd,XTE,0.035,-,0.028,0.035,-,-,-,0.035,0.035,0.057,0.021,-,,-,0.02,-,-1.7,-,0.7,25,
ZYL Ltd,ZYL,0.02,-,0.019,0.02,6235,0.02,0.019,0.02,0.018,0.06,0.017,-,,-,-,-,-0.4,-,-,-,
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.145,-,0.135,0.145,2077,0.145,0.135,0.155,0.125,0.28,0.082,-,,-,0.03,-,-2.82,-,-0.5,-3.33,
Dyesol Ltd,DYE,0.865,4.5,0.845,0.865,1088,0.865,0.82,0.875,0.765,1.41,0.735,-,,-,0.12,-,-11.03,-,-1.5,-1.7,
Heritage Gold Nz,HTM,0.025,0.2,0.025,0.026,2779,0.025,0.023,0.026,0.022,0.044,0.014,-,,-,0.01,-,-0.12,-,0.2,8.7,
Silex Systems,SLX,5.30,-12,5.30,5.39,640,5.41,5.25,5.49,5.16,7.25,4.30,-,,-,0.35,-,-12.3,-,1.0,0.19,
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,,
Alexium Int Grp,AJX,0.19,0.5,0.175,0.19,1478,0.19,0.19,0.195,0.18,0.205,0.01,-,,-,0.03,-,-3.54,-,-0.5,-2.56,
Antaria Ltd,ANO,0.038,0.2,0.036,0.041,900,0.038,0.036,0.038,0.036,0.055,0.032,-,,-,0.01,-,-5.04,-,-,-,
Duluxgrp Ltd,DLX,2.65,-,2.61,2.66,5997,2.67,2.60,2.70,2.60,2.83,2.41,-,,-,-,-,-,-,-3.0,-1.12,
Incitec Pivot,IPL,3.44,-4,3.43,3.45,158384,3.46,3.36,3.54,3.36,3.83,2.51,4.1,,-,0.27,1.19,-10.2,-,-2.0,-0.58,
Mesa Min Ltd,MAS,0.10,-1.5,0.10,0.11,1000,0.105,0.10,0.115,0.10,0.13,0.037,-,,-,-,-,-0.1,-,-1.0,-9.09,
Millepede Intl,MPD,0.003,-,0.003,0.01,-,-,-,0.003,0.003,0.02,0.002,-,,-,-,-,-0.17,-,-,-,
  opt mar12,MPDO,0.002,-,-,0.004,-,-,-,0.002,0.002,0.003,0.001,-,,-,-,-,-,-,-,-,
Novarise Renew Res,NOE,0.22,-,0.20,0.22,-,-,-,0.22,0.21,0.26,0.20,-,,-,0.25,-,1.59,13.8,1.0,4.76,
Nufarm Ltd,NUF,4.05,-7,4.03,4.07,8639,4.08,4.02,4.14,4.02,11.695,3.20,15,,-,3.07,3.70,-17.4,-,-1.0,-0.25,
Nuplex Ind,NPX,2.62,-,2.56,2.66,308,-,-,2.70,2.62,2.80,1.86,14.23,p,1.94,1.59,5.43,27.62,9.5,-6.0,-2.24,
Orica Ltd,ORI,25.60,10,25.40,25.68,34785,25.66,25.38,25.90,25.38,26.77,20.868,98,p,1.04,1.31,3.83,102.3,25.0,-14.0,-0.54,
Paragon Care Ltd,PGC,0.03,-,0.03,0.033,-,-,-,0.03,0.03,0.039,0.021,-,,-,-0.01,-,0.1,30.0,-0.1,-3.23,
  opt may12,PGCOA,0.01,-,0.01,0.013,-,-,-,0.011,0.01,0.018,0.005,-,,-,-,-,-,-,-,-,
Penrice Soda,PSH,0.43,-,0.395,0.43,380,0.43,0.42,0.43,0.39,1.03,0.29,-,,-,0.79,-,7.8,5.5,4.5,11.69,
Symex Hldgs,SYM,0.55,2,0.55,0.56,510,0.55,0.55,0.57,0.53,0.62,0.435,4,f,1.89,0.32,7.27,7.55,7.3,-2.0,-3.51,
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,3.35,-2,3.34,3.37,8628,3.38,3.30,3.42,3.30,3.46,2.293,15.5,f,1.52,1.16,4.63,23.6,14.2,-1.0,-0.3,
