Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4437.0 at 16:39 16/7/2010  Report at 19:05 Friday 16/7/2010. Processed 22:46 Friday 16/7/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.11,-,0.035,0.095,-,-,-,0.11,0.11,0.18,0.095,-,,-,-0.08,-,3.28,3.4,-,-,
Adacel Tech,ADA,0.31,-,0.31,0.33,10,0.31,0.31,0.33,0.31,0.84,0.30,-,,-,0.21,-,2.7,11.5,1.0,3.33,
Admerex Ltd,ADL,0.004,-0.1,0.004,0.005,4700,0.004,0.004,0.006,0.002,0.016,0.002,-,,-,-,-,-0.4,-,0.2,100,
Altium Ltd,ALU,0.25,-,0.23,0.25,-,-,-,0.25,0.25,0.39,0.20,-,,-,0.09,-,-6.97,-,-,-,
APA Financial,APP,0.017,-,0.017,0.02,-,-,-,0.017,0.017,0.023,0.009,-,,-,-,-,0.1,17.0,-,-,
ASG Grp Ltd,ASZ,1.495,-2,1.495,1.50,2671,1.525,1.495,1.55,1.45,1.55,0.64,6,f,1.57,0.06,4.01,9.43,15.9,4.5,3.1,
Bravura Solutions,BVA,0.093,-0.1,0.093,0.10,737,0.093,0.093,0.099,0.093,0.273,0.085,-,,-,-0.06,-,-1.97,-,-0.2,-2.11,
Byte Power Grp,BPG,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.017,0.002,-,,-,-,-,-0.37,-,-,-,
Carsales Com Ltd,CRZ,4.81,13,4.61,4.90,1081,4.82,4.67,4.90,4.64,5.86,3.56,6.6,f,1.24,0.01,1.37,8.2,58.7,5.0,1.05,
CCK Financial,CCK,0.10,-,0.03,0.095,-,-,-,0.10,0.10,0.21,0.08,-,,-,0.02,-,-0.23,-,-,-,
Comops Ltd,COM,0.07,-,0.061,0.07,-,-,-,0.07,0.07,0.185,0.05,-,,-,0.03,-,1.7,4.1,-,-,
Computershare Ltd,CPU,10.25,-1,10.21,10.30,12135,10.38,10.25,10.65,10.14,12.90,8.84,25,p,2.27,-1.54,2.44,56.84,18.0,-42.0,-3.94,
Corum Grp Ltd,COO,0.024,-,0.01,0.032,-,-,-,0.024,0.024,0.05,0.01,-,,-,-0.05,-,-5.37,-,-,-,
CPT Global Ltd,CGO,0.56,-,0.55,0.60,-,-,-,0.56,0.56,1.02,0.53,3,,0.25,0.16,5.36,0.74,75.7,-,-,
CSG Ltd,CSV,1.91,1,1.90,1.915,1161,1.915,1.885,1.93,1.86,2.30,0.93,5,f,2.77,0.05,2.62,13.85,13.8,1.0,0.53,
Customers Ltd,CUS,2.57,-3,2.52,2.60,390,2.60,2.56,2.67,2.56,3.154,2.015,-,,-,0.26,-,18.4,14.0,-4.0,-1.53,
Data#3 Ltd,DTL,8.39,-1,8.33,8.39,47,8.39,8.35,8.43,8.30,9.30,5.55,53,f,1.29,1.17,6.32,68.29,12.3,9.0,1.08,
Datamotion Asia,DMN,0.001,-,-,0.002,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-0.15,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.10,0.14,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.05,-,-3.41,-,-,-,
DWS Advanced,DWS,1.455,2,1.455,1.46,285,1.46,1.43,1.47,1.38,1.85,0.75,11,f,1.23,0.20,7.56,13.52,10.8,9.0,6.59,
E-Com Multi Ltd,ECE,0.008,-,0.007,0.008,24193,0.008,0.007,0.008,0.007,0.012,0.001,-,,-,-,-,-0.03,-,0.1,14.29,
Empired Ltd,EPD,0.076,-,0.076,0.14,-,-,-,0.076,0.076,0.18,0.074,0.75,f,0.68,0.05,9.87,0.51,14.9,-,-,
Energy One Ltd,EOL,0.12,-,0.12,0.19,-,-,-,0.12,0.10,0.20,0.07,-,,-,0.16,-,-1.65,-,2.0,20,
E-Pay Asia Ltd,EPY,0.10,-,0.098,0.11,-,-,-,0.10,0.10,0.25,0.10,-,,-,0.36,-,2.97,3.4,-,-,
eServGlobal Ltd,ESV,0.545,0.5,0.545,0.55,10951,0.565,0.54,0.57,0.535,0.65,0.39,-,,-,0.16,-,-26.6,-,-2.5,-4.39,
Ezenet Ltd,EZE,0.024,-,0.022,0.033,-,-,-,0.024,0.024,0.052,0.019,-,,-,0.03,-,-0.21,-,-,-,
GBST Hldgs,GBT,0.97,-,0.865,0.94,-,-,-,0.98,0.97,1.22,0.64,-,,-,-0.56,-,2.07,46.9,-1.0,-1.02,
GoConnect Ltd,GCN,0.042,0.5,0.041,0.042,61573,0.044,0.039,0.044,0.028,0.044,0.009,-,,-,-0.01,-,-0.23,-,1.3,44.83,
Hansen Tech,HSN,0.69,-,0.68,0.69,273,0.695,0.69,0.695,0.63,0.80,0.40,5,f,1.18,0.11,7.25,5.9,11.7,7.0,11.29,
Ideas Intl,IDE,0.47,-,0.47,0.50,-,-,-,0.47,0.44,0.47,0.20,-,,-,0.06,-,7.8,6.0,3.0,6.82,
Infomedia Ltd,IFM,0.27,-,0.27,0.275,4205,0.275,0.25,0.28,0.25,0.445,0.235,3.3,,0.95,0.02,12.22,3.12,8.7,-,-,
Integrated Research,IRI,0.37,-1,0.37,0.40,1056,0.39,0.37,0.40,0.37,0.544,0.35,4,p,1.15,0.07,10.81,4.61,8.0,-1.0,-2.63,
Intrapower Ltd,IPX,0.135,-,0.135,0.145,4650,0.135,0.135,0.145,0.135,0.185,0.097,-,,-,-0.02,-,-10.83,-,-1.0,-6.9,
IRESS Market Tech,IRE,8.55,10,8.50,8.66,1842,8.63,8.35,8.66,8.28,9.38,6.61,34,f,1.02,0.75,3.98,34.78,24.6,15.0,1.79,
ISS Grp Ltd,ISS,0.155,-,0.15,0.165,540,0.155,0.15,0.16,0.15,0.30,0.145,-,,-,0.09,-,-6.89,-,0.5,3.33,
ITX Grp Ltd,ITX,1.07,-,1.07,1.08,-,-,-,1.09,1.035,1.45,0.60,6.5,f,2.40,0.26,6.07,15.6,6.9,-1.0,-0.93,
Jumbuck Entertain,JMB,0.19,-,0.19,0.20,465,0.19,0.19,0.19,0.19,0.435,0.175,2.5,f,2.31,0.19,13.16,5.78,3.3,-,-,
Longreach Grp,LRG,0.03,-,0.03,0.031,2075,0.03,0.029,0.03,0.029,0.045,0.018,-,,-,0.02,-,0.3,10.0,0.1,3.45,
M2M Corp,MCL,0.002,-,0.001,0.002,2500,0.002,0.002,0.002,0.002,0.007,0.001,-,,-,-,-,-0.16,-,-,-,
MDS Financial Grp,MWS,0.036,-,0.036,0.04,2000,0.036,0.036,0.04,0.036,0.043,0.012,-,,-,-,-,-0.01,-,-0.4,-10,
Melbourne IT Ltd,MLB,2.04,-8,2.03,2.12,810,2.12,2.03,2.15,2.02,2.25,1.52,15,f,1.43,-0.56,7.35,21.42,9.5,2.0,0.99,
MGM Wireless Ltd,MWR,0.009,-,0.009,0.011,1957,0.009,0.009,0.009,0.008,0.03,0.007,-,,-,-,-,-0.06,-,0.1,12.5,
  opt nov10,MWRO,0.001,-,-,0.007,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
MobileActive Ltd,MBA,0.022,-0.1,0.02,0.023,3357,0.023,0.022,0.023,0.022,0.062,0.012,-,,-,-,-,0.09,24.4,-0.1,-4.35,
Monteray Grp,MRY,0.008,-,0.008,0.011,-,-,-,0.01,0.008,0.025,0.006,-,,-,0.03,-,-0.23,-,-0.2,-20,
Mooter Media Ltd,MMZ,0.011,-,0.01,0.011,6304,0.011,0.011,0.012,0.011,0.036,0.002,-,,-,-,-,0.22,5.0,-,-,
Oakton Ltd,OKN,2.68,-1,2.68,2.69,257,2.69,2.61,2.75,2.47,4.30,2.09,4,f,4.98,0.04,1.49,19.9,13.5,23.0,9.39,
Objective Corp,OCL,0.29,-1,0.30,0.32,602,0.30,0.29,0.30,0.28,0.50,0.26,2.1,,1.83,0.04,7.24,3.85,7.5,1.0,3.57,
Panorama Synergy,PSY,0.13,-,0.10,0.13,-,-,-,0.14,0.13,0.415,0.10,-,,-,-,-,-1.4,-,-1.0,-7.14,
Powerlan Ltd,PWR,0.032,-,0.032,0.039,-,-,-,0.036,0.032,0.098,0.031,-,,-,-0.26,-,-17.84,-,-0.1,-3.03,
Praemium Ltd,PPS,0.155,0.5,0.15,0.16,417,0.17,0.15,0.17,0.14,0.215,0.095,-,,-,0.03,-,-6.7,-,1.0,6.9,
Prophecy Intl ,PRO,0.375,-,0.375,0.395,-,-,-,0.375,0.37,0.70,0.36,4.25,,1.36,0.15,11.33,5.79,6.5,0.5,1.35,
Qmastor Ltd,QML,0.23,-1,0.23,0.245,35,0.23,0.23,0.24,0.215,0.55,0.19,0.75,,2.04,0.09,3.26,1.53,15.0,3.0,15,
Razor Risk Tech,RZR,0.025,-,0.025,0.029,-,-,-,0.026,0.025,0.055,0.02,-,,-,0.01,-,0.58,4.3,-0.1,-3.85,
Reckon Ltd,RKN,2.00,-,2.00,2.02,21,2.00,2.00,2.03,1.975,2.09,1.17,7,f,1.41,-0.02,3.50,9.9,20.2,4.0,2.04,
Redflex Hldgs,RDF,2.36,1,2.30,2.37,35,2.36,2.33,2.37,2.23,2.70,1.50,5,,1.74,0.99,2.12,8.71,27.1,16.0,7.27,
RP Data Ltd,RPX,0.87,-1,0.86,0.90,1271,0.87,0.87,0.88,0.86,1.255,0.60,1.5,,2.88,-0.18,1.72,4.32,20.1,2.0,2.35,
Rubik Financial,RFL,0.052,-0.3,0.052,0.055,6000,0.055,0.052,0.055,0.051,0.12,0.05,-,,-,0.08,-,-1.38,-,0.2,4,
Senetas Corp,SEN,0.038,-0.1,0.038,0.039,107,0.038,0.038,0.039,0.036,0.11,0.031,-,,-,0.02,-,0.32,11.9,-0.2,-5,
Sirius Corp Ltd,SIU,0.03,-,-,0.039,-,-,-,0.04,0.03,0.047,0.03,-,,-,-,-,0.1,30.0,-1.0,-25,
SMS Management,SMX,5.95,-7,5.90,6.10,5812,6.05,5.95,6.22,5.95,7.21,3.88,27.5,f,1.40,0.69,4.62,38.4,15.5,-13.0,-2.14,
Stratatel Ltd,STE,0.04,-,0.021,0.053,1000,0.04,0.04,0.04,0.04,0.093,0.039,0.38,,0.66,0.01,9.50,0.25,16.0,-,-,
  opt sep11,STEO,0.008,-,-,0.008,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-,
Synergy Plus Ltd,SNR,0.033,-,0.031,0.033,-,-,-,0.033,0.033,0.058,0.025,-,,-,-0.05,-,0.35,9.4,-,-,
Technology One,TNE,0.815,0.5,0.81,0.825,74,0.82,0.81,0.82,0.79,0.96,0.71,4.2,f,1.39,0.13,5.15,5.84,14.0,2.0,2.52,
UXC Ltd,UXC,0.54,0.5,0.535,0.545,2039,0.545,0.535,0.57,0.53,1.077,0.414,3.5,,2.06,0.02,6.48,7.22,7.5,-1.0,-1.82,
Webfirm Grp Ltd,WFM,0.125,-,0.125,0.13,3417,0.125,0.125,0.125,0.11,0.135,0.029,-,,-,-,-,-2.5,-,-,-,
Webspy Ltd,WSY,0.02,-,0.014,0.02,-,-,-,0.02,0.02,0.032,0.007,-,,-,-,-,-0.79,-,-,-,
World Net Services,WNS,0.06,-,-,0.072,-,-,-,0.06,0.06,0.15,0.03,-,,-,-0.03,-,-0.61,-,-,-,
Zingmobile Grp cdi,ZMG,0.022,-,0.022,0.03,-,-,-,0.022,0.022,0.03,0.015,-,,-,0.01,-,-1.02,-,0.1,4.76,
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.023,-,0.023,0.034,-,-,-,0.023,0.023,0.05,0.015,-,,-,0.01,-,-2.77,-,-,-,
Adavale Resource,ADD,0.028,-,0.026,0.034,-,-,-,0.028,0.026,0.065,0.019,-,,-,0.02,-,-0.96,-,-,-,
Ambertech Ltd,AMO,0.40,-,0.36,0.455,-,-,-,0.40,0.38,0.63,0.38,5.5,f,1.69,0.61,13.75,9.3,4.3,1.0,2.56,
Argus Solutions,ASV,0.085,-0.5,0.076,0.085,100,0.085,0.085,0.09,0.075,0.878,0.006,-,,-,-,-,-0.44,-,-0.5,-5.56,
Cellnet Grp,CLT,0.30,-,0.30,0.305,-,-,-,0.30,0.30,0.33,0.25,-,,-,0.40,-,-6.16,-,-,-,
Codan Ltd,CDA,1.405,0.5,1.40,1.47,18,1.41,1.40,1.455,1.33,1.585,0.665,7,f,1.64,0.12,4.98,11.5,12.2,8.5,6.44,
Digislide Hldgs,DGI,0.16,-,0.15,0.18,-,-,-,0.16,0.14,0.80,0.125,-,,-,0.02,-,-9,-,0.5,3.23,
Farmworks Aust,FWA,0.115,0.5,0.115,0.14,210,0.115,0.115,0.12,0.10,0.26,0.001,-,,-,0.09,-,-2.42,-,-0.5,-4.17,
Hostech Ltd,HTC,0.017,0.1,0.016,0.018,5000,0.017,0.016,0.017,0.015,0.045,0.014,-,,-,-,-,-3.22,-,-0.1,-5.56,
iCash Payment Sys,ICP,0.042,0.1,0.042,0.043,34779,0.042,0.042,0.042,0.041,0.077,0.033,-,,-,0.02,-,0.65,6.5,-0.1,-2.33,
Intermoco Ltd,INT,0.009,0.1,0.009,0.01,41595,0.009,0.009,0.009,0.007,0.022,0.007,-,,-,-,-,-0.54,-,0.1,12.5,
Keycorp Ltd,KYC,0.50,-,0.49,0.51,-,-,-,0.515,0.47,0.56,0.30,3,f,1.36,0.39,6.00,4.08,12.3,4.0,8.7,
Legend Corp,LGD,0.175,-,0.175,0.185,-,-,-,0.175,0.175,0.20,0.081,-,,-,0.08,-,2.34,7.5,-,-,
Mikoh Corp,MIK,0.073,-0.5,0.073,0.08,99,0.073,0.073,0.078,0.073,0.15,0.048,-,,-,0.01,-,-1.85,-,-,-,
Netcomm Ltd,NTC,0.23,-1,0.235,0.24,479,0.24,0.23,0.25,0.215,0.52,0.12,1,,3.65,0.10,4.35,3.65,6.3,1.5,6.98,
Pienets Ltd,PIE,0.024,-0.1,0.024,0.025,28184,0.025,0.024,0.026,0.024,0.036,0.007,-,,-,-,-,-0.29,-,-,-,
QRSciences Hldgs,QRS,0.051,-,0.053,0.058,-,-,-,0.051,0.05,0.08,0.03,-,,-,0.08,-,7.26,0.7,0.1,2,
  opt jun12,QRSOA,0.001,-,-,0.008,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Scantech Ltd,SCD,0.21,-,0.21,0.22,10,0.21,0.21,0.22,0.21,0.60,0.20,-,,-,0.32,-,3.56,5.9,-7.0,-25,
Structural Monitor cdi,SMN,0.013,0.1,0.012,0.015,2000,0.013,0.013,0.013,0.01,0.054,0.005,-,,-,-,-,-0.22,-,0.3,30,
  opt dec10,SMNO,-,-,0.001,-,-,-,-,0.003,0.003,0.02,0.001,-,,-,-,-,-,-,-,-,
Techniche Ltd,TCN,0.04,-,0.038,0.04,1500,0.04,0.04,0.04,0.038,0.075,0.031,-,,-,0.02,-,0.64,6.3,-,-,
Transol Corp,TNC,0.003,-0.1,0.003,0.004,6950,0.003,0.003,0.004,0.003,0.016,0.003,-,,-,-,-,0.2,1.5,-0.1,-25,
  opt may11,TNCOA,0.002,-,0.001,0.002,-,-,-,0.002,0.002,0.006,0.001,-,,-,-,-,-,-,-,-,
TSV Hldgs Ltd,TSH,0.12,-,0.10,0.12,-,-,-,0.12,0.12,0.16,0.086,-,,-,0.12,-,0.26,46.2,-,-,
TTA Hldgs Ltd,TTA,0.08,-,0.056,0.084,-,-,-,0.08,0.08,0.094,0.03,0.6,p,2.82,0.09,7.50,1.69,4.7,1.1,15.94,
Wavenet Intl,WAL,0.08,-,0.08,0.095,120,0.08,0.08,0.08,0.08,0.18,0.06,-,,-,0.14,-,0.57,14.0,-,-,
Xtek Ltd,XTE,0.026,-,0.026,0.028,-,-,-,0.026,0.026,0.058,0.024,-,,-,0.03,-,0.59,4.4,-0.2,-7.14,
ZYL Ltd,ZYL,0.02,-,-,-,-,-,-,0.02,0.02,0.06,0.016,-,,-,-0.01,-,-1.24,-,-,-,
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.115,-0.5,0.115,0.12,300,0.115,0.115,0.12,0.115,0.28,0.082,-,,-,0.04,-,-5.12,-,-,-,
Dyesol Ltd,DYE,1.005,4,0.99,1.005,3672,1.01,0.985,1.04,0.96,1.41,0.77,-,,-,0.10,-,-9.21,-,-2.5,-2.43,
Heritage Gold Nz,HTM,0.017,-0.1,0.017,0.02,1337,0.018,0.017,0.02,0.017,0.044,0.014,-,,-,0.01,-,-0.12,-,-0.1,-5.56,
Silex Systems,SLX,4.40,-7,4.37,4.50,494,4.51,4.37,4.66,4.36,8.03,4.31,-,,-,0.43,-,-9.7,-,-5.0,-1.12,
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,,
Alexium Int Grp,AJX,0.13,-0.5,0.125,0.13,489,0.14,0.13,0.15,0.13,0.205,0.01,-,,-,-,-,-0.13,-,-,-,
Antaria Ltd,ANO,0.036,-,0.035,0.036,-,-,-,0.036,0.036,0.065,0.032,-,,-,0.04,-,1.46,2.5,0.1,2.86,
Duluxgrp Ltd def,DLX,2.56,4,2.56,2.57,42116,2.57,2.52,2.78,2.50,2.78,2.50,-,,-,-,-,-,-,-,-,
Incitec Pivot,IPL,3.06,8,3.04,3.06,112857,3.07,3.01,3.07,2.76,3.83,2.36,4.1,,-,0.27,1.34,-10.2,-,34.0,12.5,
Mesa Min Ltd,MAS,0.105,-,0.105,0.11,1200,0.105,0.105,0.115,0.105,0.13,0.024,-,,-,-,-,-0.1,-,-1.0,-8.7,
Millepede Intl,MPD,0.006,-,0.003,0.006,-,-,-,0.006,0.006,0.02,0.002,-,,-,-,-,-0.37,-,-,-,
  opt mar12,MPDO,0.002,-,-,0.003,-,-,-,0.002,0.002,0.003,0.001,-,,-,-,-,-,-,-,-,
Novarise Renew Res,NOE,0.24,-,0.20,0.235,-,-,-,0.24,0.23,0.26,0.20,-,,-,-,-,-,-,1.0,4.35,
Nufarm Ltd,NUF,3.40,-35,3.40,3.43,64529,3.77,3.40,5.40,3.40,11.819,3.40,15,,-,3.07,4.41,-17.4,-,-195.0,-36.45,
Nuplex Ind,NPX,2.40,-,2.40,2.47,80,-,-,2.47,2.39,2.80,1.31,10.22,p,3.05,1.58,4.26,31.15,7.7,-,-,
Orica Ltd,ORI,24.93,1,24.81,24.94,8250,24.98,24.64,25.05,23.05,27.75,20.34,98,p,1.04,1.31,3.93,102.3,24.4,-75.0,-2.92,
Paragon Care Ltd,PGC,0.027,-,0.026,0.027,700,0.027,0.027,0.028,0.027,0.039,0.02,-,,-,-,-,-0.1,-,-0.1,-3.57,
  opt may12,PGCOA,0.01,-,0.007,0.01,-,-,-,0.01,0.01,0.018,0.006,-,,-,-,-,-,-,-,-,
Penrice Soda,PSH,0.325,-3.5,0.325,0.37,1866,0.355,0.325,0.39,0.295,1.048,0.29,-,,-,0.80,-,24.66,1.3,3.5,12.07,
Symex Hldgs,SYM,0.55,-,0.55,0.565,-,-,-,0.565,0.55,0.62,0.435,3,f,2.25,0.29,5.45,6.75,8.1,-1.5,-2.65,
Wattyl Ltd,WYL,1.635,-0.5,1.63,1.64,6491,1.635,1.63,1.64,1.63,1.64,0.70,-,,-,1.23,-,7.9,20.7,0.5,0.31,
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,3.13,-1,3.13,3.14,24876,3.18,3.10,3.18,3.02,3.18,2.24,13.5,f,1.51,1.21,4.31,20.4,15.3,3.0,0.97,
Boral Ltd,BLD,4.39,-7,4.37,4.44,26895,4.53,4.36,4.53,4.24,6.40,4.22,12.5,f,1.82,4.23,2.85,22.7,19.3,4.0,0.92,
Brickworks Ltd,BKW,12.21,1,12.21,12.24,100,12.29,12.18,12.41,12.14,16.80,11.35,39.5,f,2.54,9.06,3.24,100.5,12.1,-14.0,-1.13,
China West Hldgs,CWH,0.17,-,0.05,0.20,-,-,-,0.19,0.17,0.31,0.065,-,,-,0.02,-,-1.42,-,-2.0,-10.53,
Chongherr Invest,CDH,0.003,-,0.003,0.03,-,-,-,0.003,0.003,0.003,0.003,-,,-,0.04,-,-0.08,-,-,-,
Fletcher Bld,FBU,6.25,-6,6.24,6.35,1401,6.29,6.25,6.36,6.20,7.04,5.46,20.63,,-,2.36,3.30,-14.88,-,-4.0,-0.64,
James Hardie Ind cdi,JHX,6.21,-11,6.13,6.32,9135,6.37,6.15,6.50,6.15,8.86,4.19,-,,-,-0.29,-,-21.4,-,-28.0,-4.31,
Oakajee Corp Ltd,OKJ,0.13,-,0.11,0.13,-,-,-,0.13,0.125,0.20,0.08,-,,-,0.14,-,-0.76,-,0.5,4,
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,6.82,3,6.80,6.83,50303,6.88,6.77,6.88,6.51,6.88,4.473,29.5,,0.71,2.25,4.33,20.9,32.6,14.0,2.1,
Colorpak Ltd,CKL,0.425,-,0.425,0.465,-,-,-,0.44,0.425,0.53,0.385,3.25,f,2.30,0.16,7.65,7.46,5.7,-3.5,-7.61,
National Can Ind,NCI,1.17,-,1.17,1.19,-,-,-,1.17,1.17,1.25,1.00,4,f,1.47,-,3.42,5.9,19.8,-,-,
Pro-Pac Packaging,PPG,0.325,-,0.325,0.345,-,-,-,0.35,0.325,0.385,0.145,1.5,f,2.43,0.11,4.62,3.65,8.9,-,-,
INDUSTRY: Aluminum,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc cdi,AAI,13.95,-,12.55,14.50,-,-,-,14.11,13.50,47.10,13.50,11.61,,-,-,0.83,-137.14,-,43.0,3.18,
Alumina Ltd,AWC,1.485,-1.5,1.48,1.485,157242,1.52,1.475,1.59,1.475,2.06,1.45,2,f,-,1.21,1.35,-1.2,-,-7.5,-4.81,
Aust Bauxite Ltd,ABZ,0.385,1,0.385,0.40,1152,0.39,0.375,0.39,0.355,0.49,0.25,-,,-,-,-,-,-,3.5,10,
Bauxite Resource,BAU,0.155,1,0.15,0.155,8552,0.16,0.145,0.16,0.135,1.345,0.13,-,,-,-,-,-7.59,-,0.5,3.33,
Cape Alumina Ltd,CBX,0.30,-,0.31,0.40,-,-,-,0.30,0.29,0.55,0.29,-,,-,-,-,-0.54,-,-,-,
Capral Ltd,CAA,0.16,-,0.155,0.175,-,-,-,0.17,0.16,1.305,0.145,-,,-,0.38,-,-27.5,-,-,-,
Realm Res Ltd,RRP,0.09,-,0.09,0.11,-,-,-,0.09,0.085,0.23,0.075,-,,-,0.04,-,-5.53,-,0.5,5.88,
INDUSTRY: Diversified Metals & Mining,,,,,,,,,,,,,,,,,,,,,,
3D Res Ltd,DDD,0.02,-,0.02,0.025,-,-,-,0.02,0.02,0.026,0.012,-,,-,-,-,-1.9,-,-,-,
Abra Min Ltd,AII,0.095,-,0.105,0.13,-,-,-,0.095,0.095,0.25,0.086,-,,-,-,-,-1.94,-,-,-,
A-Cap Res,ACB,0.335,1,0.33,0.335,528,0.335,0.33,0.335,0.28,0.60,0.28,-,,-,0.14,-,-0.91,-,5.5,19.64,
Acclaim Explore,AEX,0.012,-0.1,0.012,0.013,2485,0.013,0.012,0.013,0.012,0.029,0.004,-,,-,-,-,-0.38,-,-0.1,-7.69,
  ctg,AEXCD,0.003,-,-,0.025,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-,
Activex Ltd,AIV,0.07,-,0.064,0.07,-,-,-,0.07,0.07,0.14,0.055,-,,-,-,-,-1.49,-,-,-,
  opt jul10,AIVO,0.01,-,-,0.01,-,-,-,0.01,0.01,0.06,0.001,-,,-,-,-,-,-,-,-,
Aditya Birla,ABY,0.72,-2,0.715,0.725,3222,0.735,0.71,0.76,0.71,1.65,0.60,-,,-,1.51,-,19.61,3.7,2.0,2.86,
Admiralty Res,ADY,0.007,-0.1,0.007,0.008,33250,0.008,0.007,0.008,0.006,0.025,0.005,-,,-,-,-,0.09,7.8,-,-,
Advanced Magnesium,ANM,0.05,-0.3,0.05,0.052,5,0.05,0.05,0.053,0.05,0.07,0.03,-,,-,0.02,-,-2.64,-,-,-,
Altera Res Ltd,AEA,0.23,3,0.21,0.26,800,0.23,0.20,0.23,0.20,0.36,0.039,-,,-,-,-,-3,-,3.0,15,
  opt feb12,AEAO,0.16,-,-,0.15,-,-,-,0.16,0.16,0.16,0.06,-,,-,-,-,-,-,-,-,
Altura Min Ltd,AJM,0.155,-,0.145,0.165,-,-,-,0.155,0.15,0.37,0.098,-,,-,-,-,-5.11,-,0.5,3.33,
Amex Res,AXZ,0.16,-,0.12,0.16,-,-,-,0.16,0.155,0.25,0.09,-,,-,-,-,-2.85,-,0.5,3.23,
Ammtec Ltd,AEC,3.55,5,3.50,3.55,315,3.55,3.48,3.55,3.42,3.55,1.90,16.5,f,1.18,1.05,4.65,19.39,18.3,5.0,1.43,
Ampella Min,AMX,1.525,1,1.53,1.54,2920,1.525,1.515,1.56,1.48,1.94,0.29,-,,-,-,-,-7,-,-3.5,-2.24,
  opt jul10,AMXO,1.34,-,1.32,1.37,-,-,-,1.35,1.25,1.755,0.13,-,,-,-,-,-,-,9.0,7.2,
Anchor Res,AHR,0.135,-1,0.135,0.145,200,0.135,0.135,0.145,0.13,0.28,0.072,-,,-,-,-,-2.05,-,0.5,3.85,
Aneka Tambang cdi,ATM,1.20,-,1.20,-,-,-,-,1.186,1.186,1.30,1.00,1.37,,0.51,0.10,1.14,0.7,171.4,1.4,1.16,
Anvil Min cdi,AVM,3.25,-,3.05,3.19,-,-,-,3.36,3.25,4.56,1.77,-,,-,-,-,-23.97,-,5.0,1.56,
Apollo Min Ltd,AON,0.12,0.5,0.11,0.12,1130,0.125,0.12,0.125,0.097,0.40,0.097,-,,-,-,-,-6.59,-,-0.5,-4,
  opt nov11,AONO,0.02,-,0.002,0.01,-,-,-,0.02,0.02,0.025,0.012,-,,-,-,-,-,-,-,-,
Arafura Resource,ARU,0.595,-2,0.59,0.595,6302,0.60,0.58,0.64,0.55,1.285,0.38,-,,-,-,-,-5.1,-,3.0,5.31,
Aragon Res,AAG,0.18,-2,0.175,0.18,892,0.19,0.18,0.20,0.18,0.27,0.081,-,,-,-,-,-3.87,-,-,-,
  opt sep10,AAGO,0.01,-0.5,0.01,0.019,540,0.01,0.01,0.015,0.01,0.05,0.003,-,,-,-,-,-,-,-0.5,-33.33,
Archer Explore,AXE,0.085,-,0.085,0.11,-,-,-,0.10,0.085,0.21,0.07,-,,-,-,-,-1.93,-,-1.5,-15,
Argent Min,ARD,0.18,2.5,0.165,0.185,2000,0.18,0.17,0.18,0.14,0.23,0.10,-,,-,-,-,-3.42,-,2.0,12.5,
  opt jun11,ARDO,0.036,0.6,0.02,0.035,500,0.036,0.036,0.036,0.03,0.06,0.015,-,,-,-,-,-,-,0.6,20,
Argo Explore,AXT,0.037,-,0.037,0.04,-,-,-,0.04,0.037,0.115,0.03,-,,-,-,-,0.76,4.9,-0.3,-7.5,
