Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4803.3 at 14:41 24/12/2009  Report at 15:42 Thursday 24/12/2009. Processed 16:08 Thursday 24/12/2009.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Emerson Stewart Grp,ESW,0.11,-,0.11,0.135,-,-,-,0.11,0.10,0.16,0.05,0.4,f,2.92,0.10,3.64,1.17,9.4,1.0,10
ENV Clean Tech,ESI,0.035,-0.1,0.035,0.037,12923,0.036,0.035,0.039,0.035,0.115,0.012,-,,-,0.01,-,-0.14,-,-0.3,-7.89
  opt jan14,ESIO,0.019,-0.3,0.019,0.022,22730,0.021,0.019,0.023,0.019,0.085,0.006,-,,-,-,-,-,-,-0.4,-17.39
EVZ Ltd,EVZ,0.14,-,0.14,0.15,-,-,-,0.15,0.135,0.20,0.07,0.5,f,1.94,0.04,3.57,0.97,14.4,1.0,7.69
Green Invest Ltd,GNV,0.07,-,0.068,0.07,-,-,-,0.07,0.07,0.35,0.054,-,,-,-0.02,-,-9,-,-,-
Greencap Ltd,GCG,0.15,-,0.15,0.155,885,0.155,0.15,0.155,0.10,0.20,0.10,0.75,f,3.84,-0.02,5.00,2.88,5.2,-,-
Hamilton James Bruce,HJB,0.035,-,0.01,0.10,-,-,-,0.027,0.027,0.035,0.009,-,,-,-0.01,-,-4.6,-,0.8,27.28
Hitech Grp Aust,HIT,0.025,-,0.015,0.025,-,-,-,0.027,0.027,0.035,0.016,-,,-,0.06,-,-3.29,-,-,-
Humanis Grp Ltd,HUM,0.02,-,0.021,0.025,-,-,-,0.02,0.02,0.05,0.01,-,,-,-0.01,-,-10,-,-,-
  opt aug11,HUMO,-,-,-,-,-,-,-,0.002,0.002,0.006,0.002,-,,-,-,-,-,-,-,-
Hydromet Corp Ltd,HMC,0.041,-,0.04,0.041,500,0.041,0.041,0.041,0.04,0.064,0.038,0.1,,-,0.04,2.44,-0.98,-,0.1,2.5
  opt jun10,HMCO,0.002,-,-,0.019,-,-,-,0.002,0.002,0.008,0.002,-,,-,-,-,-,-,-,-
Interstaff Int,ITS,0.30,-,0.30,-,-,-,-,0.30,0.30,0.30,0.15,-,,-,0.21,-,-7.65,-,-,-
Inventis Ltd,IVT,0.071,-,0.076,-,-,-,-,0.071,0.065,0.071,0.035,-,,-,0.02,-,2.8,2.5,0.6,9.23
MAC Services (The),MSL,2.13,3,2.03,2.13,1620,2.13,2.07,2.13,2.03,2.32,0.74,8.5,f,1.75,0.82,3.99,14.85,14.3,10.0,4.93
McMillan Shakespeare,MMS,3.83,3,3.83,3.89,475,3.85,3.79,3.85,3.65,4.50,1.86,19,f,1.60,0.27,4.96,30.37,12.6,-,-
Mineral Res,MIN,6.97,-8,6.97,7.04,1558,7.05,6.97,7.10,6.93,7.59,2.01,19.35,f,1.85,1.08,2.78,35.8,19.5,5.0,0.72
Norfolk Grp,NFK,0.895,-0.5,0.895,0.92,154,0.895,0.895,0.975,0.84,0.975,0.15,2,,1.67,-0.08,2.23,3.34,26.8,-0.5,-0.56
Pac Environment,PEH,0.215,-,0.17,0.20,-,-,-,0.215,0.215,0.53,0.145,-,,-,-,-,-13.28,-,-,-
Phoslock Water,PHK,0.125,0.5,0.12,0.125,200,0.125,0.125,0.125,0.12,0.15,0.08,-,,-,-,-,-1.6,-,0.5,4.17
PMP Ltd,PMP,0.74,-1,0.74,0.755,660,0.74,0.725,0.76,0.725,0.835,0.25,3,,-,0.70,4.05,-8,-,-,-
Programmed Maint,PRG,3.69,1,3.67,3.70,2838,3.70,3.66,3.70,3.65,4.762,1.607,8,f,3.49,0.62,2.17,27.9,13.2,1.0,0.27
QED Occtech Ltd,QED,0.02,-,-,-,-,-,-,0.02,0.02,0.022,0.004,-,,-,0.02,-,-0.08,-,-,-
Reclaim Ind,RCM,0.062,-,0.062,0.07,-,-,-,0.062,0.062,0.095,0.05,-,,-,-,-,-2.75,-,-,-
Ross Human Direction,RHD,0.36,-,0.335,0.35,-,-,-,0.36,0.36,0.43,0.15,1.75,f,2.80,0.22,4.86,4.9,7.3,-,-
Rubicor Grp,RUB,0.06,-0.3,0.055,0.062,700,0.061,0.06,0.063,0.06,0.065,0.018,-,,-,-0.60,-,-40.7,-,-0.3,-4.76
Runge Ltd,RUL,0.86,-,0.86,0.875,454,0.865,0.855,0.865,0.82,1.10,0.32,4.5,f,1.42,-,5.23,6.4,13.4,5.0,6.17
SAI Global Ltd,SAI,3.89,-,3.75,3.90,1047,3.89,3.83,3.90,3.71,3.90,2.14,11.5,f,1.54,-1.00,2.96,17.7,22.0,9.0,2.37
Salmat Ltd,SLM,4.08,3,4.05,4.09,327,4.08,4.00,4.09,3.96,4.34,2.84,20,f,1.09,-0.78,4.90,21.7,18.8,13.0,3.29
Seek Ltd,SEK,6.79,-10,6.70,6.81,5094,6.87,6.70,6.95,6.70,6.96,2.02,9.2,f,2.04,0.51,1.35,18.8,36.1,-4.0,-0.59
Skilled Grp Ltd,SKE,1.83,2,1.80,1.83,695,1.83,1.78,1.83,1.72,2.56,1.01,10.5,f,2.19,-1.62,5.74,23,8.0,12.5,7.33
Spotless Grp Ltd,SPT,2.78,3,2.66,2.78,933,2.78,2.75,2.78,2.66,3.12,1.385,11,f,1.77,-0.22,3.96,19.5,14.3,12.0,4.51
Staging Connections,STG,0.037,-,0.037,0.043,-,-,-,0.041,0.036,0.072,0.013,-,,-,-,-,-14.9,-,-0.6,-13.95
Sterihealth Ltd,STP,1.50,-,1.00,1.44,-,-,-,1.50,1.50,1.70,0.75,-,,-,-0.38,-,19.2,7.8,-,-
Talent2 Internation,TWO,1.44,4,1.40,1.45,342,1.445,1.40,1.445,1.21,1.66,0.42,4.5,,-,0.12,3.13,-6,-,23.5,19.5
Tox Free Solutions,TOX,2.48,-2,2.48,2.54,538,2.56,2.48,2.58,2.48,2.75,1.10,-,,-,0.36,-,10.06,24.7,-8.0,-3.13
Transfield Services,TSE,4.16,-4,4.13,4.16,2590,4.20,4.13,4.20,4.04,4.80,1.52,12,f,-,0.02,2.88,-15.34,-,14.0,3.48
Transpacific Indust,TPI,1.32,-1.5,1.315,1.34,4445,1.355,1.315,1.36,1.315,3.156,1.03,10.1,,-,-3.39,7.65,-77.9,-,-1.0,-0.75
Wellcom Grp Ltd,WLL,2.20,-,2.20,2.38,70,2.20,2.20,2.20,2.00,2.43,1.53,12,f,1.42,0.44,5.45,17.09,12.9,-,-
WHK Grp Ltd,WHG,1.04,-,1.04,1.05,55,1.04,1.03,1.06,1.025,1.19,0.79,3,f,0.83,0.07,2.88,2.5,41.6,-2.0,-1.89
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,
Air New Zealand fpo nz,AIZ,0.97,-,0.935,0.98,-,-,-,0.97,0.97,1.12,0.55,5.22,,0.31,1.18,5.38,1.61,60.2,-,-
Asciano Grp stpld,AIO,1.78,-,1.775,1.78,24400,1.78,1.75,1.78,1.705,1.79,0.32,23,,-,-1.41,12.92,-32.5,-,1.0,0.56
Auckland Airport fpo nz,AIA,1.575,-,1.56,1.62,-,-,-,1.60,1.51,1.66,1.175,6.7,,0.41,1.21,4.25,2.74,57.5,5.0,3.28
Aust Infra unt,AIX,1.74,3.5,1.72,1.745,4296,1.74,1.705,1.74,1.67,1.93,0.991,13,,2.03,3.14,7.47,26.33,6.6,7.0,4.19
Brisconnection Tr ctg,BCSCB,0.002,0.1,0.001,0.004,1105,0.002,0.001,0.002,0.001,1.00,0.001,0.1,,-,-,50.00,-,-,-,-
Chalmers Ltd,CHR,2.69,-,2.77,-,-,-,-,2.69,2.69,3.10,2.38,14,f,2.40,4.22,5.20,33.67,8.0,-,-
ConnectEast stpld,CEU,0.425,1,0.42,0.425,21736,0.425,0.415,0.425,0.40,0.536,0.244,2,,-,-,4.71,-25.43,-,1.5,3.66
CTI Logistics,CLX,0.87,-,0.68,0.87,-,-,-,0.87,0.87,0.95,0.61,6,f,1.69,0.63,6.90,10.16,8.6,-,-
K & S Corp,KSC,2.97,-,2.85,3.05,10,2.97,2.97,2.97,2.85,3.00,1.72,12,f,2.18,1.87,4.04,26.1,11.4,6.0,2.06
KFM Divers Inf unt,KIL,0.855,1.5,0.84,0.855,248,0.855,0.84,0.87,0.80,0.963,0.443,4,,-,0.97,4.68,-6.16,-,1.0,1.18
Lindsay Aust,LAU,0.21,-,0.21,0.215,-,-,-,0.215,0.21,0.28,0.15,1.6,f,1.69,0.20,7.62,2.7,7.8,-,-
Macq Infra stpld,MIG,1.32,2,1.315,1.325,130142,1.33,1.30,1.365,1.30,1.82,0.95,12,,-,1.73,9.09,-73.72,-,-3.5,-2.58
MAP Grp forus,MAP,2.87,2,2.86,2.87,21744,2.87,2.83,2.94,2.80,2.95,1.291,21,,5.66,-,7.32,118.92,2.4,-5.0,-1.71
Mermaid Marine,MRM,3.00,7,2.98,3.00,1849,3.00,2.92,3.02,2.86,3.25,0.90,6,f,2.42,0.92,2.00,14.5,20.7,11.0,3.81
Qantas Airways,QAN,2.93,1,2.93,2.94,29237,2.95,2.92,2.96,2.81,3.06,1.38,6,,0.93,2.25,2.05,5.6,52.3,19.0,6.93
Regional Express,REX,1.23,2.5,1.215,1.23,203,1.23,1.21,1.23,1.20,1.40,0.725,6.6,,3.09,1.04,5.37,20.4,6.0,3.0,2.5
Richfield Internat,RIS,0.075,-,0.025,0.075,-,-,-,0.078,0.078,0.08,0.035,-,,-,0.13,-,1.28,5.9,-,-
Rivercity Motorway stpld,RCY,0.185,-,0.185,0.19,8502,0.19,0.185,0.19,0.175,0.25,0.105,3,,-,-1.00,16.22,-23.26,-,1.0,5.71
Scott Corp,SCC,0.25,-,0.25,0.30,-,-,-,0.25,0.25,0.33,0.125,1,f,2.80,0.36,4.00,2.8,8.9,-,-
Skywest Airlines cdi 1:1,SXR,0.29,5,0.28,0.365,5343,0.29,0.26,0.29,0.23,0.29,0.23,-,,-,-,-,-,-,6.0,26.09
Smarttrans Hldgs,SMA,0.006,-,0.006,0.007,-,-,-,0.007,0.006,0.015,0.006,-,,-,-,-,-0.38,-,-0.1,-14.29
Toll Hldgs Ltd,TOL,8.68,5,8.60,8.69,7860,8.70,8.58,8.73,8.33,9.07,4.38,25,f,1.60,1.58,2.88,39.95,21.7,37.0,4.45
Traffic Tech,TTI,0.05,0.3,0.048,0.066,370,0.05,0.048,0.05,0.045,0.09,0.021,-,,-,-0.21,-,-3.94,-,0.5,11.11
Transurban stpld,TCL,5.54,7,5.42,5.55,18117,5.54,5.41,5.62,5.41,5.64,3.51,23,,-,2.79,4.15,-1.9,-,-5.0,-0.89
Virgin Blue Hldgs,VBA,0.565,-,0.56,0.565,23589,0.57,0.56,0.575,0.55,0.575,0.127,-,,-,0.50,-,-15.2,-,1.0,1.8
Wridgways Aust,WWA,2.80,5,2.80,2.96,157,2.80,2.75,2.80,2.68,2.80,1.60,17,f,1.23,0.21,6.07,20.83,13.4,12.0,4.48
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.16,-,0.16,0.18,-,-,-,0.16,0.14,0.195,0.105,-,,-,-0.10,-,1.07,15.0,2.0,14.29
Adacel Tech,ADA,0.52,-,0.52,0.55,-,-,-,0.52,0.51,0.84,0.325,-,,-,0.22,-,8.2,6.3,1.5,2.97
Admerex Ltd,ADL,0.009,0.1,0.008,0.01,2350,0.009,0.009,0.009,0.008,0.016,0.004,-,,-,0.01,-,-2.68,-,0.1,12.5
Altium Ltd,ALU,0.25,-,0.25,0.285,-,-,-,0.25,0.25,0.55,0.235,2,,-,0.12,8.00,-0.47,-,-,-
APA Financial,APP,0.014,-,0.012,0.029,-,-,-,0.017,0.014,0.074,0.009,-,,-,-,-,-3.7,-,-0.3,-15.15
ASG Grp Ltd,ASZ,1.025,1.5,1.025,1.035,510,1.03,1.01,1.05,1.01,1.195,0.33,5.5,f,1.55,0.05,5.37,8.52,12.0,-1.5,-1.44
Blaze Intl,BLZ,0.012,-,0.012,0.014,1350,0.012,0.012,0.014,0.012,0.018,0.003,-,,-,-,-,-0.06,-,-0.3,-20
  opt aug10,BLZO,0.002,-,0.001,0.004,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-
Bravura Solutions,BVA,0.21,1,0.20,0.21,93,0.21,0.21,0.215,0.20,0.315,0.119,-,,-,-0.35,-,1.15,18.3,-,-
Byte Power Grp,BPG,0.007,-,0.006,0.009,-,-,-,0.007,0.007,0.017,0.003,-,,-,-0.02,-,-0.45,-,-,-
Carsales Com Ltd,CRZ,5.45,10,5.42,5.51,5929,5.70,5.40,5.70,5.03,5.70,3.56,-,,-,-,-,-,-,40.0,7.92
CCK Financial,CCK,0.115,-,0.055,0.115,-,-,-,0.115,0.115,0.21,0.08,-,,-,0.02,-,0.63,18.3,-,-
Comops Ltd,COM,0.15,-,0.15,0.16,-,-,-,0.15,0.15,0.185,0.05,-,,-,0.04,-,2.5,6.0,-0.5,-3.23
Computershare Ltd,CPU,11.37,12,11.20,11.38,4634,11.37,11.20,11.45,10.98,11.45,6.41,22,p,2.58,-1.95,1.93,56.75,20.0,8.0,0.71
Corum Grp Ltd,COO,0.01,-2,0.015,0.038,10310,0.02,0.01,0.03,0.01,0.057,0.01,-,,-,-0.07,-,-6.5,-,-2.0,-66.67
CPT Global Ltd,CGO,0.895,-,0.86,0.895,-,-,-,0.92,0.895,1.02,0.27,5.5,f,1.07,0.22,6.15,5.9,15.2,-1.5,-1.65
CSG Ltd,CSV,1.965,-,1.96,1.965,679,1.97,1.955,1.995,1.90,2.00,0.43,4.5,f,2.96,-,2.29,13.31,14.8,7.0,3.69
Customers Ltd,CUS,2.90,6,2.89,2.90,3021,2.95,2.84,2.95,2.67,3.31,1.02,-,,-,0.09,-,4.9,59.2,10.0,3.57
Dark Blue Sea,DBS,0.34,-,0.34,0.345,-,-,-,0.34,0.34,0.35,0.13,0.5,,1.78,0.05,1.47,0.89,38.2,-,-
Data#3 Ltd,DTL,8.58,-2,8.58,8.70,58,8.60,8.58,8.60,8.54,9.00,4.50,50,f,1.28,1.16,5.83,63.76,13.5,4.0,0.47
Datamotion Asia,DMN,0.002,-,0.002,0.003,146837,0.002,0.002,0.002,0.002,0.005,0.001,-,,-,-,-,-0.19,-,-,-
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd fpo nz,DSQ,0.10,-,0.071,0.14,-,-,-,0.10,0.10,0.19,0.051,-,,-,0.06,-,-5.45,-,-,-
DWS Advanced,DWS,1.55,-,1.54,1.55,158,1.55,1.54,1.60,1.54,1.85,0.48,9.5,f,1.26,0.20,6.13,12,12.9,-1.0,-0.64
E-Com Multi Ltd,ECE,0.008,0.2,0.008,0.009,322039,0.008,0.007,0.008,0.004,0.008,0.001,-,,-,-,-,-,-,0.4,100
Empired Ltd,EPD,0.13,-,0.12,0.13,-,-,-,0.13,0.13,0.18,0.051,0.75,f,1.53,-,5.77,1.15,11.3,-,-
Energy One Ltd,EOL,0.20,-,0.17,0.20,-,-,-,0.20,0.20,0.20,0.05,-,,-,-,-,-0.4,-,-,-
Entellect Solutions,ESN,0.003,-,0.003,0.004,27515,0.003,0.003,0.003,0.002,0.008,0.002,-,,-,-,-,0.01,30.0,-,-
E-Pay Asia Ltd,EPY,0.205,-,0.205,0.24,100,0.205,0.205,0.23,0.20,0.245,0.065,-,,-,0.35,-,-0.16,-,-2.5,-10.87
eServGlobal Ltd,ESV,0.565,1.5,0.55,0.565,848,0.565,0.55,0.565,0.53,0.65,0.30,3,,-,0.20,5.31,-20.1,-,1.5,2.73
Ezenet Ltd,EZE,0.05,-,0.042,0.05,2800,0.051,0.05,0.051,0.05,0.052,0.008,-,,-,0.03,-,-3.24,-,-,-
GBST Hldgs,GBT,0.965,-,1.005,1.085,-,-,-,0.965,0.965,1.20,0.56,1.5,,2.60,-0.86,1.55,3.9,24.7,-,-
GoConnect Ltd,GCN,0.014,-,0.011,0.017,-,-,-,0.014,0.014,0.028,0.008,-,,-,-0.01,-,-0.33,-,-,-
Hansen Tech,HSN,0.625,-,0.63,0.65,-,-,-,0.625,0.625,0.68,0.30,5,f,1.06,0.11,8.00,5.3,11.8,-1.5,-2.34
Iatia Ltd,IAT,0.018,-,0.016,0.018,-,-,-,0.018,0.018,0.03,0.007,-,,-,-,-,-0.6,-,-,-
Ideas Intl,IDE,0.30,2,0.26,0.30,111,0.30,0.30,0.30,0.28,0.30,0.061,-,,-,-,-,7.87,3.8,2.0,7.14
Infomedia Ltd,IFM,0.32,-1,0.32,0.33,437,0.33,0.32,0.34,0.31,0.445,0.255,2.8,p,1.19,0.03,8.75,3.32,9.6,1.0,3.23
Integrated Research,IRI,0.495,0.5,0.49,0.495,280,0.495,0.495,0.495,0.485,0.55,0.19,4,p,1.18,0.08,8.08,4.72,10.5,0.5,1.02
Intrapower Ltd,IPX,0.10,-,0.10,0.12,-,-,-,0.10,0.10,0.175,0.04,3,,-,-0.02,30.00,-12.08,-,-,-
IRESS Market Tech,IRE,8.28,16,8.17,8.29,925,8.28,8.15,8.28,7.90,8.92,4.58,32,f,0.98,0.67,3.86,31.29,26.5,23.0,2.86
ISS Grp Ltd,ISS,0.18,-,0.19,0.205,-,-,-,0.195,0.18,0.30,0.145,1.75,,-,0.06,9.72,-8.83,-,-2.0,-10
ITX Grp Ltd,ITX,1.17,0.5,1.11,1.17,166,1.17,1.165,1.17,1.15,1.23,0.50,6,f,2.37,0.22,5.13,14.2,8.2,2.0,1.74
Jumbuck Entertain,JMB,0.30,-,0.295,0.32,549,0.32,0.30,0.32,0.30,0.50,0.295,2,f,4.15,0.19,6.67,8.3,3.6,-2.0,-6.25
Longreach Grp,LRG,0.035,0.4,0.031,0.035,900,0.035,0.034,0.035,0.031,0.045,0.01,-,,-,0.02,-,0.69,5.1,0.1,2.94
M2M Corp,MCL,0.003,-,0.003,0.004,461998,0.003,0.003,0.004,0.003,0.008,0.003,-,,-,-,-,-0.29,-,-0.1,-25
  opt feb10,MCLO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Matrixview Ltd cdi,MVU,0.03,-,0.02,0.03,-,-,-,0.03,0.02,0.16,0.015,-,,-,-0.01,-,-1.92,-,-,-
MDS Financial Grp,MWS,0.022,-,0.022,0.05,-,-,-,0.025,0.022,0.028,0.012,-,,-,-,-,-0.3,-,-0.3,-12
Melbourne IT Ltd,MLB,1.695,1,1.695,1.705,191,1.705,1.69,1.705,1.65,2.49,1.56,15,f,1.25,-0.69,8.85,18.78,9.0,4.5,2.73
MGM Wireless Ltd,MWR,0.013,-,0.013,0.017,-,-,-,0.013,0.013,0.03,0.006,-,,-,-,-,-0.18,-,-,-
  opt nov10,MWRO,0.001,-,-,0.005,-,-,-,0.001,0.001,0.015,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.026,-,0.026,0.032,-,-,-,0.026,0.026,0.04,0.015,-,,-,0.01,-,0.15,17.3,-,-
Monteray Grp,MRY,0.02,-,0.016,0.02,-,-,-,0.018,0.018,0.025,0.006,-,,-,-0.04,-,-2.73,-,-,-
Mooter Media Ltd,MMZ,0.008,-,0.007,0.008,10006,0.008,0.007,0.008,0.006,0.008,0.00,-,,-,-,-,-0.7,-,0.1,14.29
Oakton Ltd,OKN,3.20,-7,3.20,3.29,183,3.27,3.18,3.29,3.02,4.30,0.52,2.25,f,7.07,-0.12,0.70,15.9,20.1,-3.0,-0.93
Objective Corp,OCL,0.395,-,0.31,0.425,-,-,-,0.395,0.395,0.50,0.20,2.1,,1.57,0.05,5.32,3.3,12.0,-,-
Panorama Synergy,PSY,0.30,-1,0.29,0.30,11360,0.30,0.30,0.33,0.30,0.415,0.045,-,,-,-,-,-1.93,-,-3.0,-9.09
Powerlan Ltd,PWR,0.08,-,0.08,0.084,17,0.08,0.08,0.084,0.075,0.084,0.04,-,,-,-0.14,-,-14.31,-,0.5,6.67
Praemium Ltd,PPS,0.16,-,0.155,0.16,650,0.16,0.155,0.16,0.145,0.215,0.069,-,,-,0.03,-,-6.7,-,1.5,10.34
Prophecy Intl ,PRO,0.65,-1,0.65,0.66,133,0.65,0.65,0.66,0.65,0.70,0.34,4.25,,1.91,0.16,6.54,8.1,8.0,-,-
Qmastor Ltd,QML,0.405,0.5,0.395,0.405,30,0.405,0.40,0.405,0.395,0.55,0.16,1.5,,2.68,0.05,3.70,4.02,10.1,-,-
Razor Risk Tech,RZR,0.036,-,0.03,0.038,-,-,-,0.04,0.035,0.055,0.025,-,,-,-,-,0.53,6.8,-0.2,-5.26
Reckon Ltd,RKN,1.795,-0.5,1.78,1.80,91,1.80,1.795,1.80,1.72,1.95,1.01,6.5,f,1.37,-0.03,3.62,8.9,20.2,3.5,1.99
Redflex Hldgs,RDF,2.08,-,2.05,2.09,4212,2.08,2.01,2.30,2.01,3.336,1.892,5,f,2.11,0.84,2.40,10.54,19.7,-24.0,-10.34
RP Data Ltd,RPX,0.86,-,0.84,0.86,-,-,-,0.89,0.86,0.95,0.35,1.5,f,2.61,-0.20,1.74,3.92,21.9,-3.0,-3.37
Rubik Financial,RFL,0.091,-0.1,0.091,0.093,628,0.093,0.091,0.10,0.091,0.12,0.056,-,,-,0.09,-,-1.64,-,-0.9,-9
Senetas Corp,SEN,0.056,-0.3,0.055,0.056,10737,0.058,0.056,0.062,0.056,0.11,0.024,-,,-,0.02,-,0.25,22.4,-1.1,-16.42
Sirius Corp Ltd,SIU,0.039,-,0.03,0.039,-,-,-,0.04,0.04,0.048,0.011,-,,-,-0.01,-,-1.24,-,-,-
SMS Management,SMX,5.80,6,5.74,5.80,486,5.80,5.71,5.83,5.58,6.10,1.615,25,f,1.47,0.71,4.31,36.7,15.8,-4.0,-0.68
Stratatel Ltd,STE,0.061,-,0.063,0.068,-,-,-,0.065,0.061,0.093,0.037,0.5,,2.00,0.01,8.20,1,6.1,-0.4,-6.15
  opt sep11,STEO,0.018,-,0.01,0.018,-,-,-,0.018,0.018,0.025,0.005,-,,-,-,-,-,-,-,-
Synergy Plus Ltd,SNR,0.04,-,0.035,0.04,-,-,-,0.04,0.031,0.059,0.016,-,,-,-0.12,-,-1.04,-,0.9,29.03
Technology One,TNE,0.80,1,0.80,0.815,230,0.80,0.80,0.80,0.78,0.96,0.59,3.75,f,1.40,0.13,4.69,5.24,15.3,2.0,2.56
UXC Ltd,UXC,0.755,-1,0.755,0.76,1067,0.76,0.745,0.80,0.745,1.185,0.265,3.5,f,1.87,0.03,4.64,6.54,11.5,-3.5,-4.43
Webfirm Grp Ltd,WFM,0.036,0.1,0.035,0.036,6400,0.036,0.035,0.038,0.035,0.12,0.03,-,,-,0.01,-,-3.1,-,-1.1,-23.4
Webspy Ltd,WSY,0.032,-,0.023,0.031,-,-,-,0.032,0.032,0.032,0.007,-,,-,0.01,-,-0.92,-,-,-
World Net Services,WNS,0.15,-,-,0.15,-,-,-,0.15,0.15,0.15,0.15,-,,-,-0.04,-,-2.8,-,-,-
Zingmobile Grp cdi 1:1,ZMG,0.02,-,0.01,0.027,-,-,-,0.027,0.02,0.03,0.006,-,,-,0.02,-,-15.47,-,-0.7,-25.93
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.019,-,0.019,0.02,-,-,-,0.02,0.019,0.09,0.015,-,,-,0.03,-,-4.2,-,-0.1,-5
Adavale Resource,ADD,0.046,-,0.04,0.045,-,-,-,0.046,0.046,0.065,0.014,-,,-,0.03,-,-0.3,-,-,-
Ambertech Ltd,AMO,0.50,-,0.49,0.52,-,-,-,0.50,0.49,0.55,0.32,3.5,f,1.69,0.57,7.00,5.9,8.5,-2.0,-3.85
Argus Solutions,ASV,0.006,-,0.005,0.006,-,-,-,0.006,0.006,0.017,0.005,-,,-,-,-,-0.12,-,-,-
Autron Corp,AAT,0.01,-,0.011,0.03,-,-,-,0.01,0.01,0.025,0.01,-,,-,-,-,-1.63,-,-,-
Cellnet Grp,CLT,0.30,-,0.30,0.31,-,-,-,0.30,0.30,0.32,0.15,-,,-,0.40,-,-21,-,-,-
Codan Ltd,CDA,1.00,-,0.98,1.025,-,-,-,1.00,1.00,1.03,0.485,6.5,f,1.14,0.17,6.50,7.4,13.5,1.0,1.01
Digislide Hldgs,DGI,0.32,-,0.30,0.34,100,0.32,0.32,0.32,0.32,0.80,0.30,-,,-,-,-,-,-,-,-
ETT Ltd fpo nz,ETT,0.005,-,0.004,0.005,-,-,-,0.006,0.005,0.007,0.001,-,,-,-,-,-0.04,-,-0.1,-16.67
Hostech Ltd,HTC,0.021,-,0.021,0.023,-,-,-,0.021,0.021,0.05,0.009,-,,-,-,-,-3.24,-,-,-
iCash Payment Sys,ICP,0.048,-0.2,0.048,0.049,3392,0.049,0.047,0.05,0.047,0.077,0.023,-,,-,0.02,-,0.35,13.7,-0.3,-5.88
Intermoco Ltd,INT,0.017,-,0.017,0.019,2274,0.018,0.017,0.02,0.017,0.024,0.006,-,,-,-,-,-0.5,-,-0.1,-5.56
Keycorp Ltd,KYC,0.47,-,0.465,0.47,20,0.47,0.47,0.47,0.46,0.56,0.148,2.5,f,4.57,0.35,5.32,11.43,4.1,0.5,1.08
KLM Grp Ltd,KLM,0.46,-,0.46,0.465,27,0.46,0.46,0.46,0.46,0.48,0.09,1,f,1.73,0.18,2.17,1.73,26.6,-,-
Mikoh Corp,MIK,0.071,-,0.072,0.08,-,-,-,0.076,0.071,0.15,0.036,-,,-,0.01,-,-2.06,-,-0.5,-6.58
Netcomm Ltd,NTC,0.255,-,0.245,0.255,-,-,-,0.265,0.225,0.52,0.085,1,,6.01,0.11,3.92,6.01,4.2,-1.0,-3.77
Pienets Ltd,PIE,0.01,-,0.009,0.01,-,-,-,0.01,0.009,0.018,0.006,-,,-,-,-,-0.55,-,0.1,11.11
QRSciences Hldgs,QRS,0.073,-0.2,0.071,0.072,70,0.073,0.073,0.08,0.071,0.08,0.02,-,,-,0.05,-,0.5,14.6,0.6,8.96
  opt jun12,QRSOA,0.003,-,0.002,0.024,-,-,-,0.003,0.003,0.008,0.003,-,,-,-,-,-,-,-,-
Scantech Ltd,SCD,0.50,-,0.46,0.51,-,-,-,0.50,0.50,0.60,0.30,-,,-,0.36,-,9.04,5.5,5.0,11.11
Techniche Ltd,TCN,0.085,-,0.085,0.088,-,-,-,0.085,0.085,0.11,0.06,-,,-,0.02,-,0.97,8.8,-,-
Telezon Ltd,TLZ,0.185,-,0.14,0.185,-,-,-,0.185,0.185,0.27,0.115,-,,-,0.05,-,-1.28,-,-0.5,-2.63
Transol Corp,TNC,0.008,-0.1,0.008,0.01,25071,0.009,0.008,0.009,0.008,0.016,0.001,-,,-,-,-,-1.34,-,-0.1,-11.11
  opt may11,TNCOA,0.003,-,0.002,0.004,-,-,-,0.003,0.003,0.019,0.001,-,,-,-,-,-,-,-,-
TSV Hldgs Ltd,TSH,0.13,-,0.105,0.14,-,-,-,0.13,0.13,0.17,0.075,-,,-,0.11,-,-9.59,-,-,-
TTA Hldgs Ltd,TTA,0.068,-,0.066,0.068,-,-,-,0.062,0.062,0.072,0.028,-,,-,0.09,-,3.08,2.2,-,-
