Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4596.9 at 16:34 29/1/2010  Report at 19:05 Friday 29/1/2010. Processed 19:54 Friday 29/1/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Mermaid Marine,MRM,2.64,-15,2.63,2.65,6225,2.73,2.61,2.82,2.61,3.25,0.95,6,f,2.42,0.92,2.27,14.5,18.2,-21.0,-7.37
Qantas Airways,QAN,2.84,-3,2.83,2.85,153689,2.89,2.79,2.90,2.79,3.06,1.38,6,,0.93,2.25,2.11,5.6,50.7,-7.0,-2.41
Regional Express,REX,1.37,1.5,1.35,1.365,220,1.37,1.355,1.37,1.35,1.40,0.725,-,,-,1.04,-,20.4,6.7,2.0,1.48
Richfield Internat,RIS,0.075,-,0.025,0.065,-,-,-,0.078,0.078,0.08,0.035,-,,-,0.13,-,1.28,5.9,-0.3,-3.85
Rivercity Motorway stpld,RCY,0.235,-0.5,0.23,0.235,14696,0.235,0.225,0.26,0.225,0.325,0.105,-,,-,-1.00,-,-23.26,-,-1.0,-4.08
Scott Corp,SCC,0.30,-,0.26,0.30,-,-,-,0.30,0.28,0.33,0.125,1,f,2.80,0.36,3.33,2.8,10.7,2.0,7.14
Skywest Airlines cdi 1:1,SXR,0.24,-3.5,0.23,0.28,541,0.24,0.24,0.275,0.23,0.305,0.23,-,,-,-,-,-,-,-0.5,-2.04
Smarttrans Hldgs,SMA,0.038,3.3,0.037,0.038,6342628,0.063,0.013,0.063,0.004,0.063,0.004,-,,-,-,-,-0.38,-,3.3,660
Toll Hldgs Ltd,TOL,8.60,-39,8.60,8.70,44959,8.93,8.60,9.02,8.51,9.33,4.38,25,f,1.60,1.58,2.91,39.95,21.5,-12.0,-1.38
Traffic Tech,TTI,0.05,-,0.041,0.05,800,0.05,0.05,0.05,0.045,0.09,0.021,-,,-,-0.21,-,-3.94,-,0.2,4.17
Transurban stpld,TCL,5.23,-13,5.20,5.25,147365,5.30,5.16,5.50,5.16,5.64,3.51,23,,-,2.79,4.40,-1.9,-,-30.0,-5.42
Virgin Blue Hldgs,VBA,0.58,-0.5,0.575,0.58,208493,0.585,0.565,0.615,0.565,0.655,0.127,-,,-,0.50,-,-15.2,-,-4.0,-6.45
Wridgways Aust,WWA,2.76,-6,2.76,2.80,197,2.80,2.76,2.84,2.75,2.98,1.60,17,f,1.23,0.21,6.16,20.83,13.3,-9.0,-3.16
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.145,-,0.11,0.16,-,-,-,0.16,0.14,0.19,0.105,-,,-,-0.10,-,1.07,13.6,-1.5,-9.38
Adacel Tech,ADA,0.47,-0.5,0.47,0.475,34,0.475,0.47,0.545,0.43,0.84,0.325,-,,-,0.22,-,8.2,5.7,-7.5,-13.76
Admerex Ltd,ADL,0.008,-0.2,0.008,0.009,2500,0.008,0.008,0.01,0.008,0.016,0.004,-,,-,0.01,-,-2.68,-,-,-
Altium Ltd,ALU,0.24,-,0.23,0.26,-,-,-,0.265,0.24,0.50,0.235,2,,-,0.12,8.33,-0.47,-,-2.5,-9.43
APA Financial,APP,0.022,1.1,0.013,0.02,1000,0.022,0.022,0.022,0.011,0.028,0.009,-,,-,-,-,-3.7,-,1.2,120
ASG Grp Ltd,ASZ,1.195,-9,1.195,1.22,2528,1.29,1.195,1.295,1.195,1.30,0.345,5.5,f,1.55,0.05,4.60,8.52,14.0,-3.5,-2.85
Bravura Solutions,BVA,0.20,0.5,0.20,0.215,3845,0.20,0.195,0.205,0.195,0.315,0.119,-,,-,-0.35,-,1.15,17.4,-1.0,-4.76
Byte Power Grp,BPG,0.006,-,0.005,0.007,1200,0.006,0.006,0.006,0.006,0.017,0.003,-,,-,-0.02,-,-0.45,-,-,-
Carsales Com Ltd,CRZ,4.51,-8,4.50,4.52,3458,4.55,4.40,4.95,4.40,5.70,3.56,-,,-,-,-,-,-,-43.0,-8.7
CCK Financial,CCK,0.115,-,0.06,0.16,-,-,-,0.115,0.115,0.21,0.08,-,,-,0.02,-,0.63,18.3,-,-
Comops Ltd,COM,0.14,-,0.14,0.17,-,-,-,0.14,0.14,0.185,0.05,-,,-,0.04,-,2.5,5.6,-,-
Computershare Ltd,CPU,11.61,-29,11.60,11.78,23868,11.88,11.52,12.08,11.52,12.64,6.45,22,p,2.58,-1.95,1.89,56.75,20.5,-34.0,-2.85
Corum Grp Ltd,COO,0.02,-,0.026,0.033,-,-,-,0.02,0.02,0.057,0.01,-,,-,-0.07,-,-6.5,-,-,-
CPT Global Ltd,CGO,0.77,1,0.765,0.77,238,0.80,0.77,0.80,0.76,1.02,0.27,5.5,f,1.07,0.22,7.14,5.9,13.1,-3.5,-4.35
CSG Ltd,CSV,1.78,-4.5,1.77,1.78,5288,1.825,1.725,1.905,1.725,2.26,0.43,4.5,f,2.96,-,2.53,13.31,13.4,-15.0,-7.77
Customers Ltd,CUS,2.86,-,2.84,2.86,1108,2.90,2.84,2.90,2.83,3.31,1.15,-,,-,0.09,-,4.9,58.4,-4.0,-1.38
Data#3 Ltd,DTL,9.20,-4,9.20,9.25,55,9.25,9.20,9.30,9.14,9.30,4.50,50,f,1.28,1.16,5.43,63.76,14.4,-10.0,-1.08
Datamotion Asia,DMN,0.002,-,0.002,0.003,23500,0.002,0.002,0.003,0.002,0.005,0.001,-,,-,-,-,-0.19,-,-,-
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd fpo nz,DSQ,0.095,-3,0.095,0.115,80,0.095,0.095,0.125,0.095,0.19,0.042,-,,-,0.06,-,-5.45,-,-3.0,-24
DWS Advanced,DWS,1.585,-4.5,1.57,1.585,1791,1.63,1.57,1.66,1.57,1.85,0.48,9.5,f,1.26,0.20,5.99,12,13.2,-7.0,-4.23
E-Com Multi Ltd,ECE,0.01,-,0.009,0.01,54117,0.01,0.009,0.011,0.009,0.012,0.001,-,,-,-,-,-,-,-,-
Empired Ltd,EPD,0.14,-,0.135,0.175,240,0.14,0.14,0.14,0.14,0.18,0.055,0.75,f,1.53,-,5.36,1.15,12.2,1.0,7.69
Energy One Ltd,EOL,0.15,-,0.16,0.21,-,-,-,0.15,0.15,0.20,0.05,-,,-,-,-,-0.4,-,-,-
Entellect Solutions,ESN,0.003,-,0.002,0.003,50320,0.003,0.002,0.003,0.002,0.008,0.002,-,,-,-,-,0.01,30.0,-,-
E-Pay Asia Ltd,EPY,0.16,-,0.13,0.165,-,-,-,0.165,0.16,0.245,0.065,-,,-,0.35,-,-0.16,-,-0.5,-3.03
eServGlobal Ltd,ESV,0.52,3,0.50,0.52,2725,0.53,0.49,0.53,0.485,0.65,0.30,-,,-,0.20,-,-20.1,-,0.5,0.97
Ezenet Ltd,EZE,0.036,0.3,0.033,0.036,1889,0.036,0.034,0.036,0.033,0.052,0.008,-,,-,0.03,-,-3.24,-,-0.3,-7.69
GBST Hldgs,GBT,1.21,-,1.15,1.155,-,-,-,1.22,1.15,1.22,0.56,1.5,,2.60,-0.86,1.24,3.9,31.0,1.0,0.83
GoConnect Ltd,GCN,0.01,-,0.01,0.016,-,-,-,0.01,0.009,0.028,0.008,-,,-,-0.01,-,-0.33,-,-,-
Hansen Tech,HSN,0.765,3.5,0.765,0.79,287,0.765,0.75,0.765,0.68,0.765,0.30,5,f,1.06,0.11,6.54,5.3,14.4,8.5,12.5
Iatia Ltd,IAT,0.016,-,-,-,-,-,-,0.016,0.016,0.03,0.007,-,,-,-,-,-0.6,-,-,-
Ideas Intl,IDE,0.30,-,0.255,0.32,-,-,-,0.30,0.30,0.30,0.061,-,,-,-,-,7.87,3.8,-,-
Infomedia Ltd,IFM,0.295,-1,0.29,0.30,3943,0.30,0.295,0.31,0.295,0.445,0.255,2.8,p,1.19,0.03,9.49,3.32,8.9,-2.0,-6.35
Integrated Research,IRI,0.505,-,0.50,0.505,888,0.505,0.505,0.52,0.49,0.55,0.19,4,p,1.18,0.08,7.92,4.72,10.7,-1.0,-1.94
Intrapower Ltd,IPX,0.135,-,0.12,0.135,-,-,-,0.135,0.115,0.175,0.04,-,,-,-0.02,-,-12.08,-,2.0,17.39
IRESS Market Tech,IRE,7.85,-3,7.85,8.00,4262,7.92,7.77,8.10,7.76,8.95,4.58,32,f,0.98,0.67,4.08,31.29,25.1,-29.0,-3.56
ISS Grp Ltd,ISS,0.19,-,0.18,0.20,221,0.19,0.19,0.19,0.185,0.30,0.145,-,,-,0.06,-,-8.83,-,0.5,2.7
ITX Grp Ltd,ITX,1.35,-1,1.35,1.39,20,1.35,1.35,1.38,1.35,1.45,0.50,6.5,f,2.18,0.22,4.81,14.2,9.5,4.0,3.05
Jumbuck Entertain,JMB,0.31,-,0.29,0.31,-,-,-,0.31,0.29,0.50,0.29,2,f,4.15,0.19,6.45,8.3,3.7,-,-
Longreach Grp,LRG,0.03,-,0.03,0.032,-,-,-,0.032,0.03,0.045,0.01,-,,-,0.02,-,0.69,4.3,-0.2,-6.25
M2M Corp,MCL,0.003,-,0.003,0.004,79253,0.003,0.003,0.004,0.003,0.007,0.002,-,,-,-,-,-0.29,-,-,-
  opt feb10,MCLO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
MDS Financial Grp,MWS,0.021,-,0.013,0.025,-,-,-,0.022,0.021,0.028,0.012,-,,-,-,-,-0.3,-,-,-
Melbourne IT Ltd,MLB,1.60,-1,1.60,1.63,838,1.62,1.60,1.65,1.60,2.49,1.56,15,f,1.25,-0.69,9.38,18.78,8.5,-5.0,-3.03
MGM Wireless Ltd,MWR,0.017,-,0.011,0.017,-,-,-,0.017,0.017,0.03,0.006,-,,-,-,-,-0.18,-,-,-
  opt nov10,MWRO,0.001,-,-,0.006,-,-,-,0.001,0.001,0.015,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.024,-,0.024,0.027,18000,0.026,0.024,0.026,0.024,0.04,0.015,-,,-,0.01,-,0.15,16.0,-,-
Monteray Grp,MRY,0.016,0.2,0.014,0.022,830,0.016,0.016,0.016,0.014,0.025,0.006,-,,-,-0.04,-,-2.73,-,0.2,14.29
Mooter Media Ltd,MMZ,0.01,0.1,0.009,0.01,295060,0.011,0.009,0.011,0.008,0.011,0.00,-,,-,-,-,-0.7,-,-0.1,-9.09
Oakton Ltd,OKN,3.45,-8,3.42,3.46,1786,3.46,3.32,3.60,3.32,4.30,0.52,2.25,f,7.07,-0.12,0.65,15.9,21.7,-15.0,-4.17
Objective Corp,OCL,0.38,-,0.325,0.365,-,-,-,0.38,0.38,0.50,0.20,2.1,,1.57,0.05,5.53,3.3,11.5,-,-
Panorama Synergy,PSY,0.29,-,0.29,0.31,-,-,-,0.31,0.29,0.415,0.045,-,,-,-,-,-1.93,-,-,-
Powerlan Ltd,PWR,0.079,-,0.065,0.075,-,-,-,0.079,0.077,0.098,0.025,-,,-,-0.14,-,-14.31,-,-0.1,-1.25
  rts08febd,PWRR,0.003,-,0.001,0.008,5271,0.003,0.003,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-
Praemium Ltd,PPS,0.135,-0.5,0.125,0.13,40,0.135,0.135,0.14,0.135,0.215,0.069,-,,-,0.03,-,-6.7,-,-,-
Prophecy Intl ,PRO,0.54,-1,0.52,0.54,178,0.54,0.54,0.55,0.525,0.70,0.375,4.25,,1.91,0.16,7.87,8.1,6.7,-4.5,-7.69
Qmastor Ltd,QML,0.32,-1.5,0.32,0.33,993,0.33,0.31,0.34,0.31,0.55,0.21,1.5,,2.68,0.05,4.69,4.02,8.0,-1.5,-4.48
Razor Risk Tech,RZR,0.042,-,0.039,0.042,-,-,-,0.042,0.041,0.055,0.025,-,,-,-,-,0.53,7.9,0.1,2.44
Reckon Ltd,RKN,1.96,-2,1.94,2.00,2000,2.02,1.95,2.02,1.95,2.02,1.03,6.5,f,1.37,-0.03,3.32,8.9,22.0,-4.0,-2
Redflex Hldgs,RDF,2.10,6,2.01,2.13,1659,2.10,2.01,2.10,2.00,3.336,1.892,5,f,2.11,0.84,2.38,10.54,19.9,2.0,0.96
RP Data Ltd,RPX,0.90,-,0.89,0.90,2550,0.90,0.90,0.91,0.90,0.95,0.35,1.5,f,2.61,-0.20,1.67,3.92,23.0,-,-
Rubik Financial,RFL,0.095,-,0.095,0.10,37000,0.095,0.095,0.095,0.095,0.12,0.06,-,,-,0.09,-,-1.64,-,-,-
Senetas Corp,SEN,0.059,0.2,0.055,0.06,8299,0.059,0.055,0.06,0.055,0.11,0.024,-,,-,0.02,-,0.25,23.6,-,-
Sirius Corp Ltd,SIU,0.039,-,0.02,0.039,-,-,-,0.039,0.039,0.048,0.011,-,,-,-0.01,-,-1.24,-,-,-
SMS Management,SMX,5.96,5,5.88,6.02,3726,6.10,5.81,6.10,5.52,6.29,1.615,25,f,1.47,0.71,4.19,36.7,16.2,24.0,4.2
Stratatel Ltd,STE,0.065,-,0.061,0.069,-,-,-,0.065,0.06,0.093,0.037,0.5,,2.00,0.01,7.69,1,6.5,0.5,8.33
  opt sep11,STEO,0.017,-,0.015,0.018,-,-,-,0.017,0.017,0.025,0.005,-,,-,-,-,-,-,-,-
Synergy Plus Ltd,SNR,0.037,0.1,0.037,0.042,509,0.039,0.037,0.039,0.036,0.059,0.016,-,,-,-0.12,-,-1.04,-,0.1,2.78
Technology One,TNE,0.76,-1,0.76,0.77,1796,0.77,0.755,0.77,0.75,0.96,0.59,3.75,f,1.40,0.13,4.93,5.24,14.5,-,-
UXC Ltd,UXC,0.70,-1,0.695,0.70,3906,0.70,0.685,0.75,0.665,1.185,0.265,3.5,f,1.87,0.03,5.00,6.54,10.7,-5.0,-6.67
Webfirm Grp Ltd,WFM,0.035,-,0.034,0.035,2500,0.035,0.035,0.035,0.034,0.115,0.029,-,,-,0.01,-,-3.1,-,-0.3,-7.89
Webspy Ltd,WSY,0.023,-,0.023,0.029,-,-,-,0.023,0.023,0.032,0.007,-,,-,0.01,-,-0.92,-,-0.7,-23.33
World Net Services,WNS,0.15,-,-,0.15,-,-,-,0.15,0.15,0.15,0.15,-,,-,-0.04,-,-2.8,-,-,-
Zingmobile Grp cdi 1:1,ZMG,0.02,-,0.02,0.03,-,-,-,0.02,0.02,0.03,0.006,-,,-,0.02,-,-15.47,-,-,-
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.018,-,0.018,0.023,71,0.018,0.018,0.021,0.018,0.09,0.015,-,,-,0.03,-,-4.2,-,-0.2,-10
Adavale Resource,ADD,0.04,0.1,0.036,0.041,4971,0.04,0.036,0.04,0.036,0.065,0.014,-,,-,0.03,-,-0.3,-,0.2,5.26
Ambertech Ltd,AMO,0.52,2,0.50,0.56,172,0.52,0.52,0.52,0.50,0.57,0.32,3.5,f,1.69,0.57,6.73,5.9,8.8,2.0,4
Argus Solutions,ASV,0.25,-,0.245,0.25,408,0.25,0.25,0.27,0.23,1.098,0.006,-,,-,-,-,-0.12,-,2.0,8.7
Autron Corp,AAT,0.017,-,0.017,0.02,688,0.017,0.017,0.017,0.017,0.025,0.01,-,,-,-,-,-1.63,-,-,-
Cellnet Grp,CLT,0.32,-,0.325,0.66,-,-,-,0.32,0.30,0.325,0.15,-,,-,0.40,-,-21,-,2.0,6.67
Codan Ltd,CDA,1.20,-2,1.10,1.20,477,1.20,1.14,1.25,1.14,1.32,0.525,6.5,f,1.14,0.17,5.42,7.4,16.2,-4.0,-3.23
Digislide Hldgs,DGI,0.26,-3.5,0.25,0.29,350,0.26,0.26,0.295,0.26,0.80,0.235,-,,-,-,-,-,-,-3.5,-11.86
ETT Ltd fpo nz,ETT,0.006,-,0.005,0.006,11500,0.006,0.005,0.006,0.005,0.007,0.001,-,,-,-,-,-0.04,-,-,-
Hostech Ltd,HTC,0.03,0.3,0.028,0.031,8950,0.03,0.028,0.03,0.027,0.05,0.009,-,,-,-,-,-3.24,-,0.3,11.11
iCash Payment Sys,ICP,0.049,-0.1,0.048,0.05,8273,0.05,0.049,0.051,0.049,0.077,0.023,-,,-,0.02,-,0.35,14.0,-0.1,-2
Intermoco Ltd,INT,0.016,-,0.015,0.016,4614,0.016,0.015,0.017,0.015,0.024,0.006,-,,-,-,-,-0.5,-,-,-
Keycorp Ltd,KYC,0.50,-,0.475,0.50,-,-,-,0.50,0.48,0.56,0.153,2.5,f,4.57,0.35,5.00,11.43,4.4,0.5,1.01
KLM Grp Ltd,KLM,0.455,-,0.46,0.465,-,-,-,0.455,0.45,0.48,0.09,1,f,1.73,0.18,2.20,1.73,26.3,0.5,1.11
Legend Corp,LGD,0.15,-,0.15,0.17,200,0.15,0.15,0.155,0.15,0.19,0.072,-,,-,0.06,-,2.1,7.1,-0.5,-3.23
Mikoh Corp,MIK,0.066,-,0.064,0.065,1155,0.067,0.066,0.068,0.066,0.15,0.036,-,,-,0.01,-,-2.06,-,-0.2,-2.94
Netcomm Ltd,NTC,0.205,-1,0.205,0.21,239,0.205,0.205,0.215,0.205,0.52,0.09,1,,6.01,0.11,4.88,6.01,3.4,-0.5,-2.38
Pienets Ltd,PIE,0.01,-0.1,0.01,0.011,23433,0.011,0.01,0.013,0.01,0.018,0.006,-,,-,-,-,-0.55,-,-0.1,-9.09
QRSciences Hldgs,QRS,0.065,-,0.065,0.067,1500,0.065,0.065,0.066,0.065,0.08,0.02,-,,-,0.05,-,0.5,13.0,-0.2,-2.99
  opt jun12,QRSOA,0.003,-,0.002,-,-,-,-,0.003,0.003,0.008,0.003,-,,-,-,-,-,-,-,-
Scantech Ltd,SCD,0.405,-,0.405,0.41,-,-,-,0.405,0.40,0.60,0.30,-,,-,0.36,-,9.04,4.5,-,-
Techniche Ltd,TCN,0.091,0.6,0.091,0.10,4,0.091,0.091,0.091,0.085,0.11,0.06,-,,-,0.02,-,0.97,9.4,0.6,7.06
Telezon Ltd,TLZ,0.16,1,0.16,0.185,997,0.16,0.16,0.16,0.15,0.27,0.115,-,,-,0.05,-,-1.28,-,1.0,6.67
Transol Corp,TNC,0.009,-,0.009,0.01,-,-,-,0.009,0.009,0.016,0.001,-,,-,-,-,-1.34,-,-,-
  opt may11,TNCOA,0.003,-,0.003,0.004,-,-,-,0.003,0.003,0.019,0.001,-,,-,-,-,-,-,-,-
TSV Hldgs Ltd,TSH,0.13,-,0.105,0.12,-,-,-,0.13,0.13,0.17,0.075,-,,-,0.11,-,-9.59,-,-,-
TTA Hldgs Ltd,TTA,0.09,-,0.09,0.098,106,0.09,0.09,0.09,0.09,0.091,0.028,-,,-,0.09,-,3.08,2.9,-,-
Wavenet Intl,WAL,0.13,-,0.12,0.14,-,-,-,0.13,0.13,0.18,0.03,-,,-,0.14,-,0.19,68.4,-,-
Xtek Ltd,XTE,0.042,-,0.04,0.042,358,0.042,0.042,0.045,0.042,0.058,0.007,-,,-,0.04,-,1.03,4.1,-0.3,-6.67
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.205,-0.5,0.20,0.205,1755,0.205,0.20,0.21,0.20,0.385,0.15,-,,-,0.04,-,-5.06,-,-0.5,-2.38
Silex Systems,SLX,5.89,31,5.85,5.89,2272,5.95,5.65,5.95,5.18,8.03,3.10,-,,-,0.48,-,-2.6,-,29.0,5.18
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,
Antaria Ltd,ANO,0.04,-,0.04,0.047,-,-,-,0.04,0.04,0.065,0.029,-,,-,0.03,-,0.77,5.2,-,-
Incitec Pivot,IPL,3.37,-12,3.37,3.38,183663,3.41,3.35,3.52,3.27,3.83,1.63,4.4,,-,0.14,1.31,-11.7,-,6.0,1.81
Millepede Intl,MPD,0.01,-,0.007,0.014,-,-,-,0.01,0.008,0.02,0.006,-,,-,-,-,-0.26,-,0.2,25
  opt mar12,MPDO,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.003,0.001,-,,-,-,-,-,-,-,-
Nufarm Ltd,NUF,10.18,-2,10.06,10.18,8681,10.34,10.09,10.35,10.09,14.46,8.71,27,,1.24,3.59,2.65,33.5,30.4,-18.0,-1.74
Nuplex Ind fpo nz,NPX,2.55,-3,2.55,2.67,19,2.58,2.55,2.67,2.53,3.004,0.567,3.57,f,6.31,1.56,1.40,22.53,11.3,-,-
Orica Ltd,ORI,24.15,-84,24.05,24.30,14173,24.59,24.05,25.27,24.05,26.77,10.75,97,p,1.50,1.71,4.02,145.2,16.6,-89.0,-3.55
Paragon Care Ltd,PGC,0.031,0.1,0.028,0.031,1546,0.031,0.031,0.033,0.03,0.033,0.019,-,,-,0.01,-,-0.3,-,-0.2,-6.06
  opt may12,PGCOA,0.01,-,0.008,0.01,-,-,-,0.01,0.01,0.01,0.006,-,,-,-,-,-,-,-,-
Penrice Soda,PSH,0.885,-2.5,0.885,0.90,654,0.90,0.87,0.91,0.87,1.048,0.541,-,,-,0.81,-,14.3,6.2,0.5,0.57
Stellar Res,SRZ,0.071,-0.4,0.062,0.071,1112,0.074,0.07,0.081,0.07,0.13,0.028,-,,-,-,-,-6.3,-,-0.9,-11.25
Symex Hldgs,SYM,0.495,-,0.49,0.51,100,0.495,0.495,0.52,0.495,0.56,0.40,2,f,3.69,0.25,4.04,7.38,6.7,-2.5,-4.81
Wattyl Ltd,WYL,0.90,-2,0.90,0.93,1023,0.93,0.90,0.95,0.90,1.23,0.37,-,,-,1.14,-,-1.7,-,-6.0,-6.25
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,2.47,-11,2.47,2.48,15734,2.54,2.45,2.59,2.45,3.01,1.445,14,f,1.49,1.15,5.67,20.8,11.9,-13.0,-5
Boral Ltd,BLD,5.33,-15,5.31,5.36,36306,5.50,5.25,5.59,5.25,6.40,2.29,13,f,1.85,4.12,2.44,24.1,22.1,-32.0,-5.66
Brickworks Ltd,BKW,12.25,-18,12.22,12.30,863,12.39,12.23,12.55,12.23,16.80,9.02,39,f,5.89,8.27,3.18,229.8,5.3,-25.0,-2
China West Hldgs,CWH,0.21,-,0.09,0.185,-,-,-,0.21,0.21,0.23,0.21,-,,-,0.06,-,1.1,19.1,-,-
Chongherr Invest,CDH,0.003,-,0.003,0.03,-,-,-,0.003,0.003,0.01,0.002,-,,-,0.04,-,-1.45,-,-,-
Fletcher Bld,FBU,6.22,-14,6.22,6.32,5286,6.34,6.20,6.44,6.20,7.04,3.90,28.62,,-,2.25,4.60,-7,-,-9.0,-1.43
Globe Sec,GTI,0.05,1,0.05,0.05,468,0.05,0.05,0.05,0.04,0.05,0.03,-,,-,0.20,-,-1.98,-,1.0,25
James Hardie Ind cdi,JHX,7.50,-37,7.50,7.65,31140,7.75,7.50,8.12,7.50,8.86,2.89,-,,-,-0.40,-,18.89,39.7,-47.0,-5.9
Oakajee Corp Ltd,OKJ,0.10,-,0.09,0.15,-,-,-,0.10,0.10,0.20,0.03,-,,-,0.12,-,-1.02,-,-,-
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,5.89,-5,5.88,5.90,75074,5.94,5.84,5.98,5.78,6.35,3.50,34,,0.74,1.61,5.77,25.3,23.3,-14.0,-2.32
Colorpak Ltd,CKL,0.51,1,0.44,0.51,755,0.51,0.485,0.51,0.485,0.53,0.385,3,f,2.31,0.13,5.88,6.94,7.3,1.0,2
National Can Ind,NCI,1.20,-,1.20,1.25,-,-,-,1.20,1.20,1.25,0.69,4,f,1.73,1.86,3.33,6.9,17.4,-,-
Pro-Pac Packaging,PPG,0.21,-,0.20,0.21,154,0.21,0.21,0.24,0.21,0.28,0.12,0.5,f,3.80,0.08,2.38,1.9,11.1,-3.0,-12.5
TMA Grp Comp Ltd,TMA,0.031,-0.1,0.031,0.032,50,0.031,0.031,0.034,0.031,0.04,0.009,-,,-,0.01,-,0.25,12.4,-0.2,-6.06
INDUSTRY: Metals & Mining - Aluminium,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc cdi,AAI,45.50,-,-,45.25,-,-,-,45.50,45.50,47.10,44.00,31.58,,-,-,0.69,-251.67,-,-,-
Alumina Ltd,AWC,1.54,-10,1.54,1.545,287856,1.615,1.535,1.72,1.535,2.06,0.683,-,,-,1.30,-,9.42,16.3,-14.0,-8.33
Cape Alumina Ltd,CBX,0.50,-,0.40,0.50,-,-,-,0.50,0.445,0.55,0.34,-,,-,-,-,-,-,-,-
Capral Ltd,CAA,0.32,-,0.315,0.32,2222,0.32,0.31,0.345,0.31,1.305,0.261,-,,-,0.15,-,-58.5,-,-1.5,-4.48
Mesa Min Ltd,MAS,0.053,-0.2,0.052,0.057,8407,0.056,0.053,0.056,0.052,0.066,0.024,-,,-,-,-,-0.25,-,-0.4,-7.02
Morning Star,MSH,0.14,-,0.105,0.14,-,-,-,0.14,0.14,0.23,0.051,-,,-,0.07,-,-0.97,-,-,-
INDUSTRY: Metals & Mining - Diversified Metals & Mining,,,,,,,,,,,,,,,,,,,,,
Abra Min Ltd,AII,0.18,-,0.18,0.20,-,-,-,0.18,0.18,0.25,0.13,-,,-,-,-,-1.39,-,-,-
A-Cap Res,ACB,0.405,-3.5,0.405,0.42,5448,0.43,0.405,0.45,0.405,0.60,0.105,-,,-,-,-,-2.93,-,-1.5,-3.57
Acclaim Explore,AEX,0.005,-,0.005,0.006,8000,0.005,0.005,0.005,0.005,0.008,0.003,-,,-,-,-,-1.52,-,-,-
  ctg,AEXCD,0.003,-,-,-,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-
Activex Ltd,AIV,0.091,0.1,0.087,0.091,500,0.091,0.091,0.091,0.085,0.12,0.032,-,,-,-,-,-1.66,-,0.1,1.11
  opt jul10,AIVO,0.02,-,0.012,0.03,-,-,-,0.02,0.02,0.06,0.001,-,,-,-,-,-,-,-,-
Aditya Birla,ABY,1.04,-10.5,1.04,1.13,8136,1.11,1.04,1.235,1.04,1.65,0.096,-,,-,1.42,-,-17.34,-,-16.5,-13.69
Admiralty Res,ADY,0.016,-,0.016,0.017,120528,0.016,0.015,0.017,0.015,0.037,0.011,-,,-,-,-,-2.73,-,-0.1,-5.88
Advanced Magnesium,ANM,0.068,0.1,0.067,0.068,221,0.068,0.067,0.07,0.067,0.124,0.014,-,,-,0.01,-,-3.07,-,0.1,1.49
Altera Res Ltd,AEA,0.13,-,0.13,0.15,-,-,-,0.13,0.13,0.15,0.014,-,,-,-,-,-3.25,-,-,-
Altura Min Ltd,AJM,0.23,-2,0.22,0.25,1647,0.265,0.215,0.265,0.215,0.37,0.065,-,,-,-,-,-4.6,-,-1.5,-6.12
  opt may10,AJMO,0.026,-,0.018,0.05,-,-,-,0.026,0.026,0.08,0.01,-,,-,-,-,-,-,-,-
Ammtec Ltd,AEC,2.68,-,2.68,2.80,382,2.85,2.65,2.85,2.65,3.00,1.30,16,f,1.69,0.77,5.97,27.1,9.9,-12.0,-4.29
Ampella Min,AMX,0.69,-4,0.68,0.70,5550,0.71,0.675,0.75,0.66,0.765,0.068,-,,-,-,-,-6.37,-,2.0,2.99
