C'wlth Bank  of Aust ,CBA,52.71,86,52.67,52.80,34499,52.96,52.50,52.96,50.40,56.24,24.03,228,f,1.44,13.65,4.33,328.5,16.0,46.0,0.88
Firstfolio Ltd,FFF,0.043,-0.2,0.043,0.05,1780,0.045,0.043,0.047,0.043,0.055,0.016,-,,-,-0.07,-,0.79,5.4,-0.4,-8.51
Homeloans Ltd,HOM,0.63,-,0.635,0.72,-,-,-,0.64,0.63,0.84,0.30,7,f,1.03,0.53,11.11,7.2,8.8,-1.0,-1.56
Mortgage Choice,MOC,1.295,0.5,1.295,1.31,4728,1.35,1.29,1.39,1.21,1.40,0.65,10.25,f,2.20,0.54,7.92,22.6,5.7,-9.5,-6.83
Mystate Ltd,MYS,2.67,-1,2.67,2.72,383,2.70,2.66,2.70,2.60,3.10,2.60,-,f,-,-,-,-,-,-3.0,-1.11
National Aust Bank,NAB,28.75,58,28.70,28.75,65815,28.77,28.41,29.15,27.84,32.37,15.85,146,f,1.80,12.66,5.08,262.7,10.9,-110.0,-3.69
RHG Ltd,RHG,0.68,-0.5,0.68,0.695,3452,0.70,0.675,0.70,0.66,0.75,0.11,-,,-,0.72,-,35.5,1.9,-3.0,-4.23
Rock Bld perm.,ROK,2.50,-5,2.50,2.58,199,2.55,2.50,2.58,2.50,3.10,2.13,18.5,f,1.21,1.84,7.40,22.3,11.2,-8.0,-3.1
Westpac Banking,WBC,26.55,66,26.55,26.58,85593,26.65,26.15,26.65,25.15,27.57,14.40,116,f,1.08,7.89,4.37,125.3,21.2,18.0,0.68
Wide Bay Aust Ltd,WBB,8.90,23,8.76,9.05,82,9.05,8.85,9.05,8.63,9.88,5.55,60,f,0.94,3.49,6.74,56.41,15.8,-10.0,-1.11
INDUSTRY: Diversified Financials - Consumer Finance,,,,,,,,,,,,,,,,,,,,,
ASK Funding Ltd,AKF,0.335,-,0.335,0.37,-,-,-,0.37,0.335,0.37,0.125,1.3,f,4.15,0.35,3.88,5.4,6.2,-0.5,-1.47
Flexigrp Ltd,FXL,1.485,2.5,1.485,1.49,1819,1.50,1.455,1.54,1.40,1.795,0.206,6,f,2.40,0.11,4.04,14.4,10.3,-3.5,-2.3
INDUSTRY: Diversified Financials - Diversified Financial Resources,,,,,,,,,,,,,,,,,,,,,
Aberdeen Leaders,ALR,1.355,1.5,1.335,1.355,344,1.355,1.33,1.36,1.33,1.44,0.90,9,f,-,1.47,6.64,-21.34,-,-1.5,-1.09
Adelaide Managed unt,AYT,1.315,-,1.315,1.34,-,-,-,1.315,1.30,1.76,1.10,15.47,,0.81,1.78,11.76,12.59,10.4,1.5,1.15
Advanced Share,ASW,0.31,-,0.295,0.35,-,-,-,0.31,0.26,0.31,0.15,2,f,1.05,0.09,6.45,2.1,14.8,5.0,19.23
Alternative Invest unt,AIQ,1.02,-,1.01,1.02,-,-,-,1.02,1.00,1.45,0.575,47,,-,1.45,46.08,-33.96,-,3.5,3.55
Amcil Ltd,AMH,0.68,-0.5,0.675,0.685,515,0.685,0.68,0.69,0.65,0.72,0.43,2,f,1.31,0.72,2.94,2.63,25.9,3.0,4.62
AMP Capital China unt,AGF,1.05,1,1.05,1.06,1057,1.06,1.04,1.06,1.01,1.265,0.64,3.9,,1.12,1.21,3.71,4.35,24.1,1.0,0.96
APN Prop Grp,APD,0.36,3,0.36,0.385,74,0.36,0.34,0.36,0.33,0.40,0.09,3,,-,0.20,8.33,-18.08,-,5.0,16.13
Argo Invest,ARG,6.68,1,6.68,6.70,1636,6.74,6.68,6.84,6.62,6.91,4.52,27,f,-,6.38,4.04,-11.1,-,-14.0,-2.05
Asian Masters Fund,AUF,0.99,-,0.99,1.00,1000,0.99,0.99,1.01,0.99,1.05,0.77,-,,-,0.97,-,0.76,130.3,-2.0,-1.98
Astra Capital Ltd,AKR,0.655,-,0.675,0.70,70,0.655,0.655,0.66,0.655,1.10,0.008,-,,-,1.60,-,-0.03,-,-1.5,-2.24
ASX Ltd,ASX,33.45,63,33.43,33.85,7675,33.63,33.24,33.79,32.62,37.90,23.52,164.9,f,1.11,2.66,4.93,183.2,18.3,-45.0,-1.33
Aurora Buy-Write ord ,ABW,7.29,-,6.70,7.29,-,-,-,7.29,7.29,7.29,4.50,43,,-,7.43,5.90,-57.97,-,-,-
Aurora Infrastructur unt,AIB,7.80,-,7.40,7.80,-,-,-,7.80,7.80,8.60,6.84,106,,-,8.15,13.59,-13.91,-,-,-
Aurora Sandringham ,AOD,1.105,1,1.095,1.105,140,1.105,1.105,1.105,1.095,1.23,1.055,5,f,-,1.09,4.52,-6.57,-,-0.5,-0.45
Aust Ethical,AEF,32.00,-,32.00,33.00,-,-,-,33.00,32.00,37.00,17.00,147,f,0.83,8.53,4.59,121.6,26.3,-200.0,-5.88
Aust Foundation,AFI,5.22,5,5.20,5.22,2850,5.22,5.18,5.24,5.07,5.35,3.41,21,f,0.51,4.79,4.02,10.61,49.2,-3.0,-0.57
Aust Leaders,ALF,1.17,-1,1.17,1.19,100,1.17,1.17,1.19,1.14,1.265,0.55,5,f,2.37,1.56,4.27,11.85,9.9,-2.0,-1.68
  opt nov10,ALFO,0.05,0.3,0.05,0.052,995,0.051,0.05,0.051,0.047,0.10,0.046,-,,-,-,-,-,-,-0.1,-1.96
Aust United Invest,AUI,7.10,-,7.10,7.48,-,-,-,7.11,7.10,7.45,4.25,25,f,0.56,7.28,3.52,14,50.7,-,-
Austock Grp Ltd,ACK,0.31,-,0.31,0.32,-,-,-,0.31,0.31,0.35,0.15,1,,-,0.19,3.23,-17.6,-,-,-
BBX Hldgs,BBX,0.02,-,-,0.03,-,-,-,0.02,0.02,0.03,0.01,-,,-,0.01,-,-12.17,-,-,-
Belmont Hldgs,BET,1.15,-5,1.10,1.15,15,1.20,1.15,1.20,1.15,1.99,1.10,12.5,,0.02,1.77,10.87,0.19,605.3,-5.0,-4.17
Bentley Capital,BEL,0.30,1,0.30,0.315,279,0.30,0.30,0.30,0.29,0.329,0.194,-,f,-,0.44,-,-1.46,-,1.0,3.45
Bisan Ltd,BSN,0.044,-,0.044,0.053,-,-,-,0.05,0.044,0.06,0.02,-,,-,0.06,-,-2.82,-,-0.6,-12
Blue Capital Ltd,BIV,0.02,-,0.02,0.023,-,-,-,0.02,0.02,0.196,0.016,-,,-,0.03,-,-0.79,-,-,-
Brickworks Invest,BKI,1.28,2.5,1.26,1.28,889,1.285,1.27,1.31,1.255,1.33,0.79,6,f,1.06,1.43,4.69,6.34,20.2,-1.0,-0.78
Cadence Capital,CDM,0.80,-2.5,0.80,0.815,30,0.80,0.80,0.825,0.80,0.88,0.43,2,f,-,1.11,2.50,-13.8,-,-2.5,-3.03
Carlton Invest,CIN,18.00,1,17.60,18.00,6,18.00,18.00,18.00,17.95,18.22,12.00,67,f,0.91,20.01,3.72,61,29.5,-,-
  7% cum pf,CINPA,2.11,-,2.03,-,-,-,-,2.11,2.11,2.11,2.11,14,,-,-,6.64,-,-,-,-
Centrepoint Alliance,CAF,0.18,-,0.165,0.20,-,-,-,0.18,0.16,0.22,0.12,-,,-,0.21,-,-32.59,-,-,-
Century Aust,CYA,0.88,1.5,0.865,0.88,785,0.895,0.875,0.895,0.86,0.91,0.56,4.5,,-,1.04,5.11,-14.26,-,1.0,1.15
Challenger FSG Ltd,CGF,3.68,6,3.65,3.69,28939,3.74,3.66,3.74,3.46,4.07,0.865,12.5,,-,1.81,3.40,-16.2,-,-7.0,-1.87
Chapmans Ltd,CHP,0.02,-,0.013,0.019,-,-,-,0.02,0.02,0.026,0.011,-,,-,0.02,-,-1.7,-,-,-
Charter Pacific,CHF,0.062,-,0.062,0.10,-,-,-,0.066,0.062,0.076,0.04,-,,-,0.12,-,-9.1,-,-0.4,-6.06
  opt feb11,CHFO,0.003,-1,0.003,0.009,45,0.003,0.003,0.013,0.003,0.013,0.003,-,,-,-,-,-,-,-1.0,-76.92
China Century Capitl,CCY,0.092,-0.5,0.092,0.096,4254,0.092,0.08,0.098,0.08,0.115,0.02,-,,-,0.05,-,-19.36,-,-1.3,-12.38
Choiseul Investments   ,CHO,4.94,-8,4.95,5.00,195,5.01,4.94,5.05,4.94,5.20,3.53,22,f,0.99,5.41,4.45,21.7,22.8,-11.0,-2.18
Clime Capital,CAM,1.13,4,1.075,1.125,360,1.13,1.10,1.13,1.09,1.145,0.55,2,f,0.92,1.39,1.77,1.84,61.4,-,-
Clime Invest,CIW,0.41,-,0.41,0.45,-,-,-,0.41,0.41,0.46,0.166,0.35,f,-,0.40,0.85,-5.8,-,-,-
Contango Capital def,CCQDA,0.77,-,0.77,0.85,-,-,-,0.77,0.745,0.85,0.745,-,,-,0.64,-,-25.39,-,-6.0,-7.23
Contango Microcap,CTN,1.08,4,1.06,1.08,2009,1.09,1.06,1.09,0.98,1.19,0.44,4,,-,1.48,3.70,-43.1,-,-1.5,-1.37
Count Financial,COU,1.29,0.5,1.27,1.30,631,1.32,1.29,1.35,1.255,1.60,0.73,7,f,1.09,0.18,5.43,7.6,17.0,-8.0,-5.84
CS GP100 Aust Tr unt,CSJ,0.97,-,0.97,1.01,-,-,-,0.97,0.97,1.05,0.925,2.35,p,-,1.01,2.42,-10.5,-,-3.0,-3
Cs100 Emrg Mkt Infra unt,CSU,0.885,-,0.89,0.92,-,-,-,0.885,0.885,0.98,0.87,2.66,,-,0.90,3.01,-8.24,-,-,-
Diversa Ltd,DVA,0.105,-,0.105,0.12,-,-,-,0.12,0.105,0.19,0.008,-,,-,0.05,-,-4.9,-,-1.5,-12.5
Diversified United,DUI,3.07,6,3.02,3.07,81,3.07,3.07,3.08,3.00,3.22,1.945,13,f,-,3.23,4.23,-2.5,-,-5.0,-1.6
Djerriwarrh Invest,DJW,4.40,-,4.35,4.39,516,4.40,4.35,4.43,4.31,4.55,2.95,26,f,-,3.90,5.91,-6.85,-,6.0,1.38
DKN Financial Grp,DKN,0.655,-,0.65,0.69,-,-,-,0.69,0.65,0.78,0.30,2,f,-,0.07,3.05,-8.28,-,-3.5,-5.07
Emerging Leaders,ELI,0.87,-2,0.86,0.87,174,0.87,0.86,0.895,0.86,0.935,0.45,3.75,,-,1.11,4.31,-17.75,-,-2.0,-2.25
Energy Ventures,EVE,0.061,-,0.061,0.063,8564,0.061,0.06,0.065,0.053,0.073,0.007,-,,-,0.06,-,-1.6,-,0.6,10.91
Equities & Freehldgss,EQF,0.24,-,0.125,-,-,-,-,0.24,0.24,0.247,0.193,-,,-,0.66,-,-26.4,-,-,-
Everest Financial,EFG,0.063,-0.3,0.063,0.066,1260,0.066,0.063,0.067,0.058,0.091,0.048,-,,-,0.09,-,-69.97,-,0.3,5
Fat Prophets,FAT,0.92,-1,0.90,0.92,100,0.92,0.92,0.93,0.91,0.945,0.525,2.75,,-,1.15,2.99,-7.2,-,-,-
Fiducian Portfolio,FPS,1.60,-,1.60,1.65,-,-,-,1.63,1.60,1.75,0.912,6.75,f,1.49,0.31,4.22,10.09,15.9,-9.0,-5.33
Fox Invest Ltd,FXI,0.57,-,0.58,0.60,15,0.57,0.57,0.57,0.57,0.68,0.425,-,,-,0.66,-,-39,-,-,-
FSA Grp Ltd,FSA,0.375,-0.5,0.375,0.385,3579,0.385,0.375,0.395,0.375,0.465,0.175,-,,-,0.24,-,7.66,4.9,-2.0,-5.06
Global Masters Fund,GFL,0.77,1,0.70,0.77,65,0.77,0.77,0.77,0.76,0.88,0.60,-,,-,0.88,-,-0.52,-,-,-
Global Min,GMI,1.09,4,1.08,1.09,997,1.09,1.07,1.09,1.05,1.15,0.55,6,,-,1.22,5.50,-34.05,-,1.0,0.93
Global Resource,GRF,1.64,-,1.64,1.65,345,1.64,1.64,1.64,1.63,1.66,1.60,-,,-,-,-,-,-,1.0,0.61
Grandbridge Ltd,GBA,0.15,2.5,0.13,0.155,990,0.15,0.13,0.15,0.125,0.23,0.02,-,,-,0.09,-,-0.39,-,2.5,20
Hastings High Yld unt,HHY,1.20,-,1.15,1.20,3277,1.25,1.18,1.25,1.18,1.43,0.85,17.01,,0.73,1.82,14.18,12.4,9.7,-5.0,-4
Hedley Leisure stpld,HLG,0.235,-0.5,0.235,0.245,444,0.24,0.235,0.26,0.235,0.56,0.175,4,,-,-,17.02,-118.12,-,-2.5,-9.62
HFA Accelerator Plus,HAP,0.295,-,0.29,0.305,540,0.295,0.295,0.305,0.295,0.50,0.068,1.5,,-,0.45,5.08,-79.25,-,-0.5,-1.67
Hillcrest Litigat,HLS,0.08,-,0.08,0.09,-,-,-,0.08,0.08,0.11,0.052,-,,-,0.09,-,2.59,3.1,-,-
Hunter Hall Global,HHV,0.81,-2,0.81,0.82,1042,0.83,0.81,0.845,0.785,0.855,0.455,-,,-,1.03,-,-17.56,-,-,-
Hyperion Flagship,HIP,1.38,-,1.38,1.42,20,1.38,1.38,1.38,1.36,1.42,1.00,8.5,f,-,1.52,6.16,-2.42,-,-,-
IFC Capital Ltd,IFC,0.051,-,0.05,0.10,-,-,-,0.051,0.051,0.10,0.02,-,,-,0.10,-,-10.9,-,-,-
IMF (Aust) Ltd,IMF,1.65,-2.5,1.645,1.65,1960,1.68,1.61,1.70,1.56,1.98,0.70,15,f,1.16,0.27,9.09,17.35,9.5,3.0,1.85
India Equities Fund,INE,0.505,1,0.495,0.505,610,0.505,0.495,0.505,0.47,0.597,0.222,-,,-,0.70,-,-16.95,-,0.5,1
  opt aug10,INEO,0.14,-,0.14,0.155,33,0.14,0.14,0.155,0.14,0.18,0.085,-,,-,-,-,-,-,-,-
ING Private Equity,IPE,0.225,-0.5,0.22,0.225,140,0.225,0.22,0.23,0.20,0.444,0.154,5.4,,-,0.44,24.00,-20.18,-,1.0,4.65
Integrated Res,IRG,0.015,0.1,0.014,0.015,6400,0.016,0.015,0.016,0.012,0.029,0.002,-,,-,-,-,-0.17,-,0.1,7.14
Investorfirst Ltd,INQ,0.092,-0.4,0.091,0.095,5509,0.095,0.091,0.096,0.091,0.12,0.05,-,,-,0.04,-,-1.23,-,-0.3,-3.16
Ipernica Ltd,IPR,0.13,-1,0.12,0.13,10698,0.135,0.12,0.14,0.085,0.14,0.043,1,,-,0.05,7.69,-1.56,-,4.0,44.44
Ironbark Capital,IBC,0.46,-,0.46,0.465,50,0.46,0.46,0.46,0.45,0.50,0.35,2.5,f,-,0.53,5.43,-2.5,-,1.0,2.22
K2 Asset Mgmt,KAM,0.685,11.5,0.65,0.685,7082,0.70,0.65,0.70,0.55,0.70,0.10,-,,-,0.03,-,0.96,71.4,8.5,14.17
Katana Capital,KAT,0.715,-,0.675,0.71,-,-,-,0.715,0.71,0.80,0.35,1,,-,0.95,1.40,-18.53,-,-,-
Keybridge Capital,KBC,0.095,0.2,0.093,0.095,2174,0.095,0.093,0.10,0.092,0.25,0.063,7.6,,-,0.62,80.00,-75.05,-,0.2,2.15
London City Equities,LCE,0.44,-,0.30,0.50,-,-,-,0.44,0.44,0.51,0.39,1,f,1.08,0.54,2.27,1.08,40.7,4.0,10
Luminus Systems,LSL,0.016,-,0.016,0.05,-,-,-,0.016,0.015,0.04,0.005,-,,-,-,-,-39.79,-,0.1,6.67
Macq Winton ord unt,MWG,1.20,-,1.165,1.25,62,1.20,1.20,1.20,1.16,1.26,1.07,-,,-,1.26,-,-4.23,-,4.5,3.9
Magellan Fin Grp,MFG,0.76,-,0.76,0.78,176,0.78,0.76,0.78,0.73,0.90,0.32,-,,-,0.66,-,-8.5,-,1.0,1.33
  opt jun11,MFGOB,0.105,-,-,-,-,-,-,0.105,0.105,0.105,0.105,-,,-,-,-,-,-,-,-
  opt jun16,MFGOC,0.02,-,0.047,-,-,-,-,0.02,0.02,0.15,0.011,-,,-,-,-,-,-,-,-
Magellan Flagship,MFF,0.59,1.5,0.58,0.59,5018,0.59,0.58,0.59,0.56,0.61,0.40,-,,-,0.69,-,-3.96,-,3.0,5.36
Mariner Financial,MFI,0.011,-,0.011,0.014,-,-,-,0.011,0.011,0.024,0.005,-,,-,0.01,-,-25,-,-,-
MAX Tr unt,MXQ,0.061,-0.8,0.061,0.069,1000,0.063,0.061,0.069,0.059,0.09,0.002,1.86,,-,0.20,30.49,-45.1,-,0.1,1.67
Milton Corp,MLT,17.36,-4,17.36,17.49,55,17.49,17.36,17.49,17.06,18.18,12.00,78,f,0.74,18.15,4.49,57.7,30.1,-20.0,-1.14
Mirrabooka Invest,MIR,2.06,6,2.00,2.06,179,2.06,2.00,2.06,1.95,2.15,1.14,10,f,-,1.83,4.85,-5.44,-,6.0,3
MMC Contrarian,MMA,0.50,-,0.425,0.505,35103,0.50,0.50,0.505,0.50,0.505,0.34,-,,-,5.68,-,-2.7,-,-,-
Money3 Corp,MNY,0.45,-,0.30,-,-,-,-,0.45,0.45,0.45,0.30,3.3,f,1.06,0.28,7.33,3.51,12.8,-,-
Multi Channel,MUT,0.003,-,0.003,0.004,-,-,-,0.004,0.003,0.025,0.001,-,,-,-0.07,-,-43.28,-,-0.1,-25
Murchison Hldgs,MCH,0.69,-,0.69,0.695,-,-,-,0.69,0.69,1.10,0.52,-,,-,1.34,-,9.67,7.1,-,-
  opt may10,MCHOA,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
NSX Ltd,NSX,0.25,-,0.24,0.26,1000,0.25,0.25,0.26,0.25,0.30,0.13,-,,-,0.05,-,-20.48,-,-,-
Oncard Intl,ONC,0.17,-,0.165,0.17,1875,0.17,0.17,0.17,0.165,0.24,0.081,-,,-,-,-,2.8,6.1,-,-
Orchid Capital,ORC,0.01,-,0.01,0.013,-,-,-,0.012,0.01,0.013,0.003,-,,-,1.31,-,-0.51,-,-0.2,-16.67
  opt feb12,ORCOA,0.001,-,0.002,-,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-
Orion Equities,OEQ,0.57,-3,0.57,0.60,20,0.57,0.57,0.60,0.57,0.64,0.335,0.5,,-,1.59,0.88,-67.3,-,-3.0,-5
Over Fifty Grp,OFG,1.05,29.5,0.95,1.04,1020,1.09,0.90,1.09,0.755,1.09,0.26,3,,-,0.43,2.86,-21.34,-,28.0,36.36
Ozgrowth Ltd,OZG,0.155,-,0.155,0.16,-,-,-,0.16,0.155,0.17,0.09,0.2,,-,0.23,1.29,-0.95,-,-0.5,-3.13
Peters MacGregor,PET,0.64,-,0.64,0.71,-,-,-,0.67,0.64,0.70,0.455,1.5,,-,0.95,2.34,-12.77,-,-1.5,-2.29
Plan B Grp Hld,PLB,0.815,-,0.655,0.815,-,-,-,0.815,0.815,0.82,0.45,2.3,f,0.56,0.06,2.82,1.28,63.7,-,-
Platinum Capital,PMC,1.60,-,1.60,1.625,339,1.625,1.60,1.65,1.57,1.85,0.915,10,f,1.47,1.41,6.25,14.74,10.9,-2.5,-1.54
Premium Investors,PRV,0.775,1.5,0.765,0.775,798,0.775,0.74,0.78,0.74,0.93,0.41,3.5,,-,0.88,4.52,-17.65,-,-2.0,-2.52
Prime Financial,PFG,0.20,-3,0.195,0.23,550,0.23,0.20,0.23,0.20,0.25,0.065,1.4,,0.57,0.14,7.00,0.8,25.0,-3.5,-14.89
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.10,0.03,-,,-,0.18,-,-4.71,-,-,-
Quest Invest,QST,0.11,-,0.095,0.14,-,-,-,0.11,0.11,0.145,0.08,-,,-,0.20,-,8.7,1.3,-,-
  opt jun10,QSTOA,-,-,0.001,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Questus Ltd,QSS,0.12,-,0.09,0.13,-,-,-,0.13,0.12,0.17,0.055,-,,-,0.15,-,1.2,10.0,-1.0,-7.69
Reco Financial,REO,0.015,-,0.015,0.016,15527,0.016,0.015,0.016,0.014,0.02,0.006,-,,-,-,-,-0.38,-,-,-
RIMCapital Ltd,RMC,0.034,0.1,0.033,0.065,800,0.035,0.034,0.04,0.033,0.25,0.033,-,,-,0.03,-,-10.88,-,-0.6,-15
Robe Aust Ltd,ROB,0.018,-,0.015,0.017,-,-,-,0.02,0.015,0.115,0.012,0.25,,-,-,13.89,-24.86,-,-0.2,-10
Souls Private Equity,SOE,0.096,-,0.096,0.099,1561,0.099,0.096,0.099,0.096,0.105,0.068,-,,-,0.19,-,-3.79,-,-0.4,-4
  opt dec09,SOEO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-,-,-,-
Strategic Pooled,SPD,0.10,-,0.10,0.145,-,-,-,0.125,0.10,0.21,0.10,-,,-,0.14,-,-2.88,-,-2.5,-20
Sunvest Corp,SVS,0.275,-,0.275,0.32,-,-,-,0.275,0.275,0.75,0.15,-,,-,0.42,-,-4.95,-,-,-
Sylvastate Ltd,SYL,3.85,-,3.72,3.85,-,-,-,3.85,3.71,4.09,2.52,21,f,0.15,4.08,5.45,3.12,123.4,2.0,0.52
Tag Pacific Ltd,TAG,0.23,-1,0.23,0.26,38,0.23,0.23,0.245,0.23,0.27,0.12,0.75,f,2.27,0.32,3.26,1.7,13.5,-1.0,-4.17
Templeton Global,TGG,0.835,1,0.825,0.835,601,0.835,0.82,0.855,0.82,0.885,0.625,-,,-,1.02,-,-13.7,-,-0.5,-0.6
Thinksmart Ltd,TSM,0.66,-,0.66,0.68,-,-,-,0.66,0.64,0.82,0.10,3,f,1.21,0.09,4.55,3.64,18.1,-1.5,-2.22
Tidewater Invest,TDI,0.30,-,0.24,0.29,-,-,-,0.30,0.30,0.30,0.14,-,,-,0.19,-,-19.9,-,-,-
Tooth & Co,TTH,0.011,-1,0.011,0.03,115,0.011,0.011,0.021,0.011,0.031,0.01,-,,-,-,-,0.66,1.7,-1.0,-47.62
Tranzact Fin Service,TFS,0.145,-,0.135,0.15,-,-,-,0.15,0.13,0.215,0.12,0.35,f,4.57,0.07,2.41,1.6,9.1,1.5,11.54
  opt apr10,TFSO,0.018,-,0.002,0.015,-,-,-,0.018,0.018,0.018,0.018,-,,-,-,-,-,-,-,-
Trojan Equity,TJN,0.445,-,0.405,0.46,-,-,-,0.445,0.43,0.455,0.168,-,,-,0.52,-,-32.9,-,1.5,3.49
Van Eyk Three Pillar,VTP,0.90,-,0.90,0.91,302,0.90,0.90,0.90,0.885,0.94,0.585,2.5,f,-,1.02,2.78,-14.6,-,-0.5,-0.55
Verus Invest,VIL,0.025,0.2,0.024,0.025,126765,0.027,0.024,0.027,0.019,0.031,0.001,-,,-,-,-,-0.55,-,0.1,4.17
  opt jun10,VILO,0.006,-,0.005,0.007,19677,0.007,0.005,0.007,0.005,0.007,0.001,-,,-,-,-,-,-,0.1,20
Vesture Ltd,VES,0.015,-,0.014,0.017,-,-,-,0.015,0.015,0.02,0.006,-,,-,-0.03,-,-13.17,-,-,-
Wallace Absolute,WAB,0.055,-,0.05,0.06,1517,0.055,0.055,0.055,0.054,0.215,0.038,-,,-,0.06,-,-70.45,-,0.7,14.58
WAM Active Ltd,WAA,1.00,-1,0.985,1.00,240,1.00,1.00,1.01,0.985,1.05,0.61,2,f,2.08,1.23,2.00,4.16,24.0,1.5,1.52
WAM Capital Ltd,WAM,1.255,-,1.255,1.275,-,-,-,1.30,1.16,1.35,0.71,4,f,-,1.62,3.19,-3.9,-,-9.5,-7.04
Westoz Inv Ltd,WIC,1.06,-,1.04,1.075,1116,1.06,1.06,1.06,1.02,1.20,1.00,-,,-,-,-,-,-,4.0,3.92
  opt jun12,WICO,0.155,-,0.155,0.30,-,-,-,0.155,0.155,0.25,0.15,-,,-,-,-,-,-,-,-
Whitefield Ltd,WHF,3.41,-7,3.41,3.44,84,3.41,3.41,3.48,3.41,3.63,1.95,17,f,0.06,3.72,4.99,1,341.0,-10.0,-2.85
  8% cum pf,WHFPA,1.345,-,-,-,-,-,-,1.345,1.345,1.345,1.345,8,,-,-,5.95,-,-,-,-
Wilson Invest,WIL,0.77,-,0.765,0.78,1333,0.77,0.76,0.77,0.725,0.805,0.405,4,f,0.40,0.98,5.19,1.61,47.8,-1.0,-1.28
INDUSTRY: Diversified Financials - Multi-Sector Holdings,,,,,,,,,,,,,,,,,,,,,
Gowing Bros Ltd,GOW,2.74,4,2.70,2.73,8,2.74,2.70,2.75,2.68,2.877,2.152,10,f,1.47,3.23,3.65,14.66,18.7,-,-
Guinness Peat cdi,GPG,0.66,-,0.645,0.66,1035,0.66,0.645,0.68,0.645,0.818,0.359,2.1,,-,0.86,3.18,-4.04,-,-2.0,-2.94
Soul Pattinson,SOL,13.38,-1,13.19,13.42,689,13.50,13.19,13.50,12.84,14.30,7.15,32,f,14.57,10.91,2.39,466.25,2.9,1.0,0.07
INDUSTRY: 0 - Capital Markets,,,,,,,,,,,,,,,,,,,,,
Bell Financial Grp,BFG,1.225,2.5,1.20,1.24,241,1.24,1.22,1.24,1.18,1.25,0.37,4,f,1.23,0.27,3.27,4.9,25.0,-2.5,-2
BT Invest Mngmnt,BTT,3.11,7,3.08,3.11,281,3.11,3.08,3.11,2.95,3.32,1.02,7.9,f,1.01,0.22,2.54,7.95,39.1,-4.0,-1.27
CI Res Ltd,CII,0.87,2,0.79,0.88,500,0.87,0.85,0.87,0.79,1.05,0.70,-,,-,0.44,-,24.19,3.6,8.0,10.13
CVC Ltd,CVC,0.66,-0.5,0.63,0.665,3473,0.66,0.63,0.67,0.625,0.85,0.33,3,,-,1.11,4.55,-44.52,-,2.0,3.13
Eircom Hldgs Ltd,ERC,0.515,-1,0.51,0.515,13147,0.52,0.515,0.525,0.515,0.775,0.193,-,,-,-3.93,-,-884.2,-,-0.5,-0.96
Equity Tr,EQT,18.40,-,18.40,18.80,-,-,-,19.05,18.40,19.50,11.90,110,f,0.90,2.66,5.98,98.45,18.7,-60.0,-3.16
Euroz Ltd,EZL,1.55,6,1.53,1.55,114,1.55,1.51,1.585,1.49,1.69,0.50,7.5,f,1.08,-,4.84,8.07,19.2,-5.0,-3.13
  opt mar14,EZLO,0.75,-11,0.75,0.89,27,0.75,0.70,0.86,0.70,0.91,0.029,-,,-,-,-,-,-,-11.0,-12.79
Henderson Grp cdi 1:1,HGG,2.36,-,2.33,2.42,22632,2.39,2.34,2.39,2.29,2.67,1.10,12.15,,-,-0.22,5.15,-0.17,-,-2.0,-0.84
HFA Hldgs Ltd,HFA,0.245,0.5,0.245,0.25,38413,0.25,0.235,0.27,0.215,0.43,0.039,3.5,,-,-0.24,14.29,-124.64,-,0.5,2.08
Hunter Hall Intl,HHL,6.88,16,6.45,6.88,33,6.90,6.75,6.90,6.41,7.10,2.61,45,f,0.64,1.42,6.54,28.96,23.8,16.0,2.38
IOOF Hldgs Ltd,IFL,5.22,9,5.10,5.30,4407,5.30,5.13,5.30,4.80,5.95,2.112,4,f,4.17,0.55,0.77,16.7,31.3,-5.0,-0.95
Macq Grp Ltd,MQG,49.60,195,49.60,49.61,19322,49.69,48.25,49.69,46.73,58.80,15.00,126,,1.93,23.72,2.54,243.2,20.4,-40.0,-0.8
Oceania Capital,OCP,2.68,-,2.70,2.84,-,-,-,2.88,2.64,3.05,1.055,10,p,1.34,5.03,3.73,13.37,20.0,-7.0,-2.55
Perpetual Ltd,PPT,34.10,16,34.10,34.39,2591,35.24,34.00,36.05,33.88,41.39,21.60,100,f,0.96,3.46,2.93,96,35.5,-352.0,-9.36
Platinum Asset,PTM,5.60,4,5.56,5.71,3433,5.76,5.56,5.76,5.28,6.34,2.80,20,f,1.12,-,3.57,22.49,24.9,-7.0,-1.23
Snowball Grp,SNO,0.39,-,0.39,0.42,-,-,-,0.405,0.39,0.45,0.30,3,f,1.16,-0.03,7.69,3.47,11.2,-1.0,-2.5
Treasury Grp,TRG,5.21,8,5.21,5.45,185,5.45,5.20,5.48,5.11,6.81,2.29,20,f,1.07,2.16,3.84,21.43,24.3,-27.0,-4.93
