Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4507.4 at 16:36 30/7/2010  Report at 19:05 Friday 30/7/2010. Processed 20:40 Friday 30/7/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Traffic Tech,TTI,0.031,-,0.031,0.035,-,-,-,0.031,0.031,0.074,0.025,-,,-,-0.17,-,-1.11,-,-0.3,-8.82,
Transurban stp,TCL,4.48,2,4.47,4.48,26040,4.48,4.45,4.53,4.44,5.61,3.909,24,,0.08,2.75,5.36,1.85,242.2,-1.0,-0.22,
Virgin Blue Hldgs,VBA,0.31,-0.5,0.31,0.315,110048,0.32,0.31,0.325,0.31,0.80,0.275,-,,-,0.39,-,-2.3,-,-0.5,-1.59,
Wridgways Aust,WWA,2.56,-6,2.56,2.62,45,2.60,2.56,2.68,2.54,2.98,2.30,17,f,1.20,0.20,6.64,20.32,12.6,-2.0,-0.78,
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.11,-,0.04,0.09,-,-,-,0.11,0.11,0.18,0.095,-,,-,-0.08,-,3.28,3.4,-,-,
Adacel Tech,ADA,0.35,-,0.32,0.34,-,-,-,0.35,0.30,0.84,0.30,-,,-,0.21,-,2.7,13.0,5.0,16.67,
Admerex Ltd,ADL,0.003,-,0.003,0.005,-,-,-,0.004,0.003,0.016,0.002,-,,-,-,-,-0.4,-,-0.1,-25,
Altium Ltd,ALU,0.23,1.5,0.225,0.29,6319,0.24,0.23,0.25,0.215,0.39,0.20,-,,-,0.09,-,-6.97,-,-2.0,-8,
APA Financial,APP,0.017,-,0.017,0.021,-,-,-,0.017,0.017,0.022,0.009,-,,-,-,-,0.1,17.0,-,-,
ASG Grp Ltd,ASZ,1.45,-0.5,1.445,1.455,643,1.46,1.44,1.505,1.44,1.55,0.76,6,f,1.57,0.06,4.14,9.43,15.4,-0.5,-0.34,
Bravura Solutions,BVA,0.098,-0.1,0.098,0.10,1544,0.098,0.097,0.10,0.097,0.273,0.085,-,,-,-0.06,-,-1.97,-,-0.2,-2,
Byte Power Grp,BPG,0.002,-0.1,0.003,0.004,1010,0.002,0.002,0.004,0.002,0.017,0.002,-,,-,-,-,-0.37,-,-,-,
Carsales Com Ltd,CRZ,4.89,-5,4.88,4.99,738,4.94,4.83,5.00,4.72,5.86,3.56,6.6,f,1.24,0.01,1.35,8.2,59.6,15.0,3.16,
CCK Financial,CCK,0.10,-,0.03,0.095,-,-,-,0.10,0.10,0.13,0.08,-,,-,0.02,-,-0.23,-,-,-,
Comops Ltd,COM,0.061,-,0.061,0.07,240,0.061,0.061,0.061,0.061,0.185,0.05,-,,-,0.03,-,1.7,3.6,-,-,
Computershare Ltd,CPU,10.11,-,10.10,10.13,35700,10.13,10.05,10.59,9.97,12.90,9.51,25,p,2.27,-1.54,2.47,56.84,17.8,-27.0,-2.6,
Corum Grp Ltd,COO,0.024,-,0.027,0.035,-,-,-,0.024,0.024,0.05,0.01,-,,-,-0.05,-,-5.37,-,-,-,
CPT Global Ltd,CGO,0.60,-,0.40,0.62,-,-,-,0.62,0.60,1.02,0.53,3,,0.25,0.16,5.00,0.74,81.1,-2.0,-3.23,
CSG Ltd,CSV,1.89,1,1.875,1.89,9402,1.905,1.875,1.905,1.83,2.30,1.015,5,f,2.77,0.05,2.65,13.85,13.6,-,-,
Customers Ltd,CUS,2.72,7,2.71,2.72,3318,2.75,2.66,2.75,2.50,3.154,2.10,-,,-,0.26,-,18.4,14.8,22.0,8.8,
Data#3 Ltd,DTL,8.65,-5,8.66,8.78,69,8.72,8.65,8.79,8.50,9.30,6.20,53,f,1.29,1.17,6.13,68.29,12.7,17.0,2,
Datamotion Asia,DMN,0.001,-,-,0.001,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-0.15,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.10,0.14,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.05,-,-3.41,-,-,-,
DWS Advanced,DWS,1.415,-1.5,1.41,1.425,622,1.43,1.41,1.485,1.41,1.85,1.01,11,f,1.23,0.20,7.77,13.52,10.5,-2.5,-1.74,
E-Com Multi Ltd,ECE,0.005,-,0.005,0.006,24250,0.005,0.005,0.008,0.005,0.012,0.001,-,,-,-,-,-0.03,-,-0.3,-37.5,
Empired Ltd,EPD,0.076,-0.1,0.076,0.10,200,0.076,0.076,0.077,0.076,0.18,0.075,0.75,f,0.68,0.05,9.87,0.51,14.9,-,-,
Energy One Ltd,EOL,0.12,-,0.12,0.15,-,-,-,0.12,0.12,0.20,0.07,-,,-,0.16,-,-1.65,-,-,-,
E-Pay Asia Ltd,EPY,0.105,-,0.07,0.105,-,-,-,0.102,0.098,0.232,0.093,-,,-,0.36,-,2.97,3.5,0.3,2.79,
eServGlobal Ltd,ESV,0.53,-1,0.53,0.545,420,0.53,0.525,0.54,0.52,0.65,0.39,-,,-,0.16,-,-26.6,-,1.0,1.92,
Ezenet Ltd,EZE,0.024,-,0.022,0.033,-,-,-,0.024,0.024,0.052,0.019,-,,-,0.03,-,-0.21,-,-,-,
GBST Hldgs,GBT,1.00,-,0.945,1.00,32,1.00,1.00,1.02,1.00,1.22,0.65,-,,-,-0.56,-,2.07,48.3,-2.0,-1.96,
GoConnect Ltd,GCN,0.052,-0.6,0.051,0.053,19491,0.058,0.051,0.073,0.051,0.073,0.009,-,,-,-0.01,-,-0.23,-,-0.4,-7.14,
Hansen Tech,HSN,0.645,-0.5,0.645,0.65,420,0.65,0.645,0.665,0.635,0.80,0.445,5,f,1.18,0.11,7.75,5.9,10.9,-1.5,-2.27,
Ideas Intl,IDE,0.47,-,0.42,0.50,-,-,-,0.47,0.47,0.47,0.20,-,,-,0.06,-,7.8,6.0,-,-,
Infomedia Ltd,IFM,0.255,0.5,0.245,0.26,395,0.255,0.25,0.26,0.245,0.445,0.235,3.3,,0.95,0.02,12.94,3.12,8.2,-0.5,-1.92,
Integrated Research,IRI,0.395,-,0.385,0.40,150,0.395,0.385,0.405,0.385,0.544,0.35,4,p,1.15,0.07,10.13,4.61,8.6,1.0,2.6,
Intrapower Ltd,IPX,0.15,-,0.145,0.15,133,0.15,0.15,0.15,0.15,0.185,0.097,-,,-,-0.02,-,-10.83,-,1.0,7.14,
IRESS Market Tech,IRE,8.25,-2,8.21,8.25,3201,8.28,8.21,8.42,8.21,9.38,7.22,34,f,1.02,0.75,4.12,34.78,23.7,5.0,0.61,
ISS Grp Ltd,ISS,0.18,3,0.18,0.195,755,0.18,0.15,0.18,0.15,0.30,0.145,-,,-,0.09,-,-6.89,-,3.0,20,
ITX Grp Ltd,ITX,1.245,0.5,1.245,1.25,412,1.245,1.20,1.25,1.10,1.45,0.71,7,f,2.23,0.26,5.62,15.6,8.0,9.5,8.26,
Jumbuck Entertain,JMB,0.195,-,0.195,0.20,-,-,-,0.195,0.17,0.435,0.165,2.5,f,2.31,0.19,12.82,5.78,3.4,2.5,14.71,
Longreach Grp,LRG,0.031,-,0.031,0.032,960,0.031,0.031,0.032,0.03,0.045,0.018,-,,-,0.02,-,0.3,10.3,-0.1,-3.13,
M2M Corp,MCL,0.002,-,0.001,0.002,-,-,-,0.002,0.001,0.007,0.001,-,,-,-,-,-0.16,-,-,-,
MDS Financial Grp,MWS,0.035,-,0.035,0.039,200,0.035,0.035,0.035,0.035,0.043,0.012,-,,-,-,-,-0.01,-,-,-,
Melbourne IT Ltd,MLB,2.12,-3,2.11,2.15,333,2.15,2.11,2.24,2.09,2.25,1.52,15,f,1.43,-0.56,7.08,21.42,9.9,5.0,2.42,
MGM Wireless Ltd,MWR,0.012,-,0.011,0.012,-,-,-,0.012,0.012,0.03,0.007,-,,-,-,-,-0.06,-,-,-,
  opt nov10,MWRO,0.001,-,-,0.003,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
MobileActive Ltd,MBA,0.023,-,0.021,0.023,-,-,-,0.023,0.023,0.062,0.012,-,,-,-,-,0.09,25.6,0.2,9.52,
Monteray Grp,MRY,0.011,-,0.011,0.015,-,-,-,0.011,0.008,0.025,0.006,-,,-,0.03,-,-0.23,-,0.3,37.5,
Mooter Media Ltd,MMZ,0.014,0.1,0.013,0.014,31347,0.014,0.013,0.015,0.013,0.036,0.002,-,,-,-,-,0.22,6.4,-0.1,-6.67,
Oakton Ltd,OKN,2.75,-1,2.70,2.80,856,2.80,2.66,2.80,2.63,4.30,2.09,4,f,4.98,0.04,1.45,19.9,13.8,11.0,4.17,
Objective Corp,OCL,0.35,-,0.35,0.38,163,0.35,0.35,0.35,0.31,0.50,0.265,2.1,,1.83,0.04,6.00,3.85,9.1,3.0,9.37,
Panorama Synergy,PSY,0.13,-,0.13,0.135,-,-,-,0.15,0.13,0.415,0.10,-,,-,-,-,-1.4,-,-,-,
Powerlan Ltd,PWR,0.032,-,0.032,0.053,-,-,-,0.032,0.032,0.098,0.031,-,,-,-0.26,-,-17.84,-,-,-,
Praemium Ltd,PPS,0.16,1,0.155,0.16,7130,0.16,0.15,0.16,0.15,0.215,0.095,-,,-,0.03,-,-6.7,-,1.0,6.67,
Prophecy Intl ,PRO,0.39,-,0.30,0.35,-,-,-,0.39,0.39,0.66,0.36,4.25,,1.36,0.15,10.90,5.79,6.7,-,-,
Qmastor Ltd,QML,0.225,-,0.21,0.24,-,-,-,0.23,0.225,0.55,0.19,0.75,,2.04,0.09,3.33,1.53,14.7,-0.5,-2.17,
Razor Risk Tech,RZR,0.025,-,0.024,0.027,-,-,-,0.025,0.025,0.055,0.02,-,,-,0.01,-,0.58,4.3,-,-,
Reckon Ltd,RKN,2.12,-2,2.12,2.15,3318,2.15,2.12,2.15,2.05,2.15,1.29,7,f,1.41,-0.02,3.30,9.9,21.4,5.0,2.42,
Redflex Hldgs,RDF,2.36,2,2.31,2.36,223,2.37,2.31,2.37,2.23,2.70,1.50,5,,1.74,0.99,2.12,8.71,27.1,6.0,2.61,
RP Data Ltd,RPX,0.90,-2,0.90,0.96,335,0.92,0.90,1.00,0.90,1.255,0.605,1.5,,2.88,-0.18,1.67,4.32,20.8,-1.5,-1.64,
Rubik Financial,RFL,0.058,0.3,0.055,0.058,136847,0.058,0.055,0.058,0.051,0.12,0.05,-,,-,0.08,-,-1.38,-,0.8,16,
Senetas Corp,SEN,0.043,-0.4,0.043,0.045,2685,0.046,0.043,0.047,0.038,0.11,0.031,-,,-,0.02,-,0.32,13.4,0.5,13.16,
Sirius Corp Ltd,SIU,0.03,-,-,0.035,-,-,-,0.03,0.03,0.045,0.03,-,,-,-,-,0.1,30.0,-,-,
SMS Management,SMX,5.90,-4,5.84,5.97,2251,5.90,5.73,6.10,5.73,7.21,4.16,27.5,f,1.40,0.69,4.66,38.4,15.4,13.0,2.25,
Stratatel Ltd,STE,0.04,-,0.04,0.053,-,-,-,0.04,0.04,0.093,0.039,0.38,,0.66,0.01,9.50,0.25,16.0,-,-,
  opt sep11,STEO,0.008,-,-,0.015,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-,
Synergy Plus Ltd,SNR,0.04,-,0.03,0.055,-,-,-,0.04,0.03,0.058,0.025,-,,-,-0.05,-,0.35,11.4,0.9,29.03,
Technology One,TNE,0.88,1,0.86,0.88,2053,0.88,0.86,0.88,0.83,0.96,0.71,4.2,f,1.39,0.13,4.77,5.84,15.1,5.0,6.02,
UXC Ltd,UXC,0.52,0.5,0.515,0.52,4756,0.52,0.51,0.55,0.505,1.077,0.414,3.5,,2.06,0.02,6.73,7.22,7.2,-,-,
Webfirm Grp Ltd,WFM,0.15,0.5,0.145,0.15,11410,0.16,0.145,0.16,0.13,0.16,0.029,-,,-,-,-,-2.5,-,-,-,
Webspy Ltd,WSY,0.02,-,0.014,0.02,-,-,-,0.02,0.02,0.032,0.007,-,,-,-,-,-0.79,-,-,-,
World Net Services,WNS,0.06,-,-,0.16,-,-,-,0.06,0.06,0.15,0.03,-,,-,-0.03,-,-0.61,-,-,-,
Zingmobile Grp cdi,ZMG,0.022,-,0.005,0.05,-,-,-,0.022,0.022,0.03,0.015,-,,-,0.01,-,-1.02,-,-,-,
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.023,-,0.023,0.034,-,-,-,0.023,0.023,0.05,0.015,-,,-,0.01,-,-2.77,-,-,-,
Adavale Resource,ADD,0.026,-,0.026,0.03,500,0.026,0.026,0.026,0.025,0.065,0.024,-,,-,0.02,-,-0.96,-,0.1,4,
Ambertech Ltd,AMO,0.395,5.5,0.39,0.40,80,0.395,0.395,0.395,0.34,0.63,0.34,5.5,f,1.69,0.61,13.92,9.3,4.2,5.5,16.18,
Argus Solutions,ASV,0.055,-,0.056,0.07,-,-,-,0.058,0.055,0.878,0.006,-,,-,-,-,-0.44,-,-,-,
Cellnet Grp,CLT,0.30,-,0.20,0.305,655,0.30,0.30,0.30,0.30,0.33,0.25,-,,-,0.40,-,-6.16,-,-,-,
Codan Ltd,CDA,1.45,0.5,1.45,1.455,92,1.45,1.45,1.45,1.41,1.585,0.705,7,f,1.64,0.12,4.83,11.5,12.6,7.5,5.45,
Digislide Hldgs,DGI,0.15,-6.5,0.14,0.16,60,0.15,0.15,0.215,0.15,0.80,0.125,-,,-,0.02,-,-9,-,-6.5,-30.23,
Farmworks Aust,FWA,0.17,1.5,0.155,0.17,114,0.17,0.17,0.17,0.135,0.26,0.002,-,,-,0.09,-,-2.42,-,5.5,47.83,
Hostech Ltd,HTC,0.021,0.1,0.02,0.021,6534,0.021,0.02,0.022,0.015,0.045,0.014,-,,-,-,-,-3.22,-,0.4,23.53,
iCash Payment Sys,ICP,0.045,-,0.044,0.045,600,0.045,0.045,0.046,0.044,0.077,0.034,-,,-,0.02,-,0.65,6.9,-,-,
Intermoco Ltd,INT,0.008,-,0.007,0.009,72127,0.009,0.008,0.009,0.008,0.022,0.007,-,,-,-,-,-0.54,-,-0.1,-11.11,
Keycorp Ltd,KYC,0.535,1.5,0.525,0.53,61,0.535,0.525,0.535,0.48,0.56,0.33,3,f,1.36,0.39,5.61,4.08,13.1,5.5,11.46,
Legend Corp,LGD,0.185,-,0.175,0.185,-,-,-,0.185,0.17,0.20,0.081,-,,-,0.08,-,2.34,7.9,0.5,2.78,
Mikoh Corp,MIK,0.069,-0.4,0.07,0.073,700,0.069,0.069,0.073,0.069,0.15,0.048,-,,-,0.01,-,-1.85,-,-0.4,-5.48,
Netcomm Ltd,NTC,0.27,-1,0.265,0.27,1551,0.28,0.27,0.28,0.255,0.52,0.12,1,,3.65,0.10,3.70,3.65,7.4,2.0,8,
Pienets Ltd,PIE,0.023,-,0.023,0.024,37100,0.023,0.023,0.023,0.02,0.036,0.008,-,,-,-,-,-0.29,-,0.1,4.55,
QRSciences Hldgs,QRS,0.054,-,0.051,0.054,200,0.054,0.054,0.057,0.053,0.08,0.035,-,,-,0.08,-,7.26,0.7,-0.3,-5.26,
  opt jun12,QRSOA,0.001,-,-,0.008,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Scantech Ltd,SCD,0.22,-,0.21,0.28,-,-,-,0.22,0.22,0.60,0.20,-,,-,0.32,-,3.56,6.2,1.0,4.76,
Structural Monitor cdi,SMN,0.011,-,0.011,0.013,13500,0.011,0.011,0.013,0.011,0.054,0.005,-,,-,-,-,-0.22,-,-0.2,-15.38,
  opt dec10,SMNO,-,-,0.001,0.01,-,-,-,0.003,0.003,0.02,0.001,-,,-,-,-,-,-,-,-,
Techniche Ltd,TCN,0.036,0.1,0.036,0.039,3800,0.036,0.035,0.036,0.035,0.075,0.031,-,,-,0.02,-,0.64,5.6,-0.3,-7.69,
Transol Corp,TNC,0.003,-,0.003,0.004,-,-,-,0.003,0.003,0.016,0.003,-,,-,-,-,0.2,1.5,-,-,
  opt may11,TNCOA,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
TSV Hldgs Ltd,TSH,0.12,-,0.10,0.115,-,-,-,0.12,0.12,0.16,0.086,-,,-,0.12,-,0.26,46.2,-,-,
TTA Hldgs Ltd,TTA,0.06,1,0.055,0.16,461,0.06,0.055,0.06,0.05,0.094,0.03,0.6,p,2.82,0.09,10.00,1.69,3.6,1.0,20,
Wavenet Intl,WAL,0.08,-,0.085,0.13,-,-,-,0.081,0.08,0.18,0.06,-,,-,0.14,-,0.57,14.0,-,-,
Xtek Ltd,XTE,0.028,-,0.027,0.03,-,-,-,0.028,0.026,0.058,0.024,-,,-,0.03,-,0.59,4.7,0.2,7.69,
ZYL Ltd,ZYL,0.022,-0.2,0.022,0.023,5685,0.023,0.021,0.032,0.021,0.06,0.016,-,,-,-0.01,-,-1.24,-,-0.1,-4.35,
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.11,-,0.10,0.11,50,0.11,0.11,0.11,0.10,0.28,0.082,-,,-,0.04,-,-5.12,-,-,-,
Dyesol Ltd,DYE,0.94,-3,0.93,0.995,1761,0.97,0.93,0.995,0.93,1.41,0.77,-,,-,0.10,-,-9.21,-,-6.0,-6,
Heritage Gold Nz,HTM,0.02,-,0.018,0.022,-,-,-,0.02,0.02,0.044,0.014,-,,-,0.01,-,-0.12,-,-,-,
Silex Systems,SLX,4.62,10,4.58,4.63,1451,4.68,4.48,4.88,4.48,8.03,4.31,-,,-,0.43,-,-9.7,-,11.0,2.44,
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,,
Alexium Int Grp,AJX,0.16,-,0.16,0.17,1210,0.165,0.16,0.165,0.13,0.205,0.01,-,,-,-,-,-0.13,-,2.5,18.52,
Antaria Ltd,ANO,0.045,-,0.037,0.044,-,-,-,0.045,0.045,0.065,0.032,-,,-,0.04,-,1.46,3.1,-,-,
Duluxgrp Ltd,DLX,2.48,-2,2.47,2.49,23136,2.50,2.46,2.54,2.41,2.78,2.41,-,,-,-,-,-,-,5.0,2.06,
Incitec Pivot,IPL,3.25,4,3.24,3.25,123744,3.30,3.21,3.30,3.17,3.83,2.51,4.1,,-,0.27,1.26,-10.2,-,6.0,1.88,
Mesa Min Ltd,MAS,0.115,-,0.11,0.12,-,-,-,0.12,0.115,0.13,0.026,-,,-,-,-,-0.1,-,-,-,
Millepede Intl,MPD,0.004,-,0.003,0.005,-,-,-,0.006,0.004,0.02,0.002,-,,-,-,-,-0.37,-,-0.2,-33.33,
  opt mar12,MPDO,0.002,-,-,0.003,-,-,-,0.002,0.002,0.003,0.001,-,,-,-,-,-,-,-,-,
Novarise Renew Res,NOE,0.225,-0.5,0.20,0.225,300,0.225,0.225,0.23,0.21,0.26,0.20,-,,-,-,-,-,-,-0.5,-2.17,
Nufarm Ltd,NUF,3.82,6,3.82,3.84,18083,3.85,3.72,3.85,3.69,11.819,3.20,15,,-,3.07,3.93,-17.4,-,6.0,1.6,
Nuplex Ind,NPX,2.39,-,2.37,2.40,144,2.39,2.37,2.47,2.37,2.80,1.465,10.22,p,3.05,1.58,4.28,31.15,7.7,-3.0,-1.24,
Orica Ltd,ORI,25.20,-4,25.19,25.22,17452,25.51,24.99,25.90,24.99,26.382,20.469,98,p,1.04,1.31,3.89,102.3,24.6,-22.0,-0.87,
Paragon Care Ltd,PGC,0.025,-,0.028,0.03,-,-,-,0.025,0.025,0.039,0.02,-,,-,-,-,-0.1,-,-,-,
  opt may12,PGCOA,0.01,0.5,0.01,0.014,750,0.01,0.01,0.01,0.005,0.018,0.005,-,,-,-,-,-,-,-,-,
Penrice Soda,PSH,0.35,-2,0.35,0.37,1842,0.37,0.35,0.40,0.35,1.03,0.29,-,,-,0.80,-,24.66,1.4,-7.5,-17.65,
Symex Hldgs,SYM,0.54,-,0.54,0.56,-,-,-,0.56,0.54,0.62,0.435,3,f,2.25,0.29,5.56,6.75,8.0,-1.0,-1.82,
Wattyl Ltd,WYL,1.64,-,1.64,1.645,982,1.645,1.64,1.65,1.64,1.65,0.71,-,,-,1.23,-,7.9,20.8,-,-,
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,3.17,-,3.15,3.17,15968,3.19,3.16,3.20,3.14,3.20,2.31,13.5,f,1.51,1.21,4.26,20.4,15.5,2.0,0.63,
Boral Ltd,BLD,4.24,-2,4.23,4.27,46533,4.28,4.22,4.44,4.22,6.40,4.15,12.5,f,1.82,4.23,2.95,22.7,18.7,-3.0,-0.7,
Brickworks Ltd,BKW,11.81,-14,11.81,11.88,224,11.91,11.81,12.05,11.81,16.80,11.35,39.5,f,2.54,9.06,3.34,100.5,11.8,-19.0,-1.58,
China West Hldgs,CWH,0.16,-4,0.10,0.20,600,0.16,0.15,0.20,0.15,0.31,0.065,-,,-,0.02,-,-1.42,-,-1.0,-5.88,
Chongherr Invest,CDH,0.003,-,0.003,0.03,-,-,-,0.003,0.003,0.003,0.003,-,,-,0.04,-,-0.08,-,-,-,
Fletcher Bld,FBU,6.10,-4,6.10,6.16,4369,6.19,6.08,6.35,6.07,7.04,5.69,20.63,,-,2.36,3.38,-14.88,-,-12.0,-1.93,
James Hardie Ind cdi,JHX,6.51,-5,6.39,6.70,20780,6.62,6.37,6.90,6.37,8.86,4.81,-,,-,-0.29,-,-21.4,-,14.0,2.2,
Oakajee Corp Ltd,OKJ,0.125,-,0.105,0.125,-,-,-,0.125,0.125,0.20,0.08,-,,-,0.14,-,-0.76,-,2.0,19.05,
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,6.56,-3,6.55,6.61,65011,6.63,6.52,6.88,6.52,7.04,4.473,29.5,,0.71,2.25,4.50,20.9,31.4,-28.0,-4.09,
Colorpak Ltd,CKL,0.45,-,0.46,0.505,-,-,-,0.45,0.45,0.53,0.385,3.25,f,2.30,0.16,7.22,7.46,6.0,-,-,
National Can Ind,NCI,1.20,-,1.20,1.23,-,-,-,1.20,1.20,1.25,1.05,4,f,1.47,-,3.33,5.9,20.3,-,-,
Pro-Pac Packaging,PPG,0.325,-,0.335,0.365,-,-,-,0.325,0.325,0.385,0.145,1.5,f,2.43,0.11,4.62,3.65,8.9,0.5,1.56,
INDUSTRY: Aluminum,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc cdi,AAI,12.75,-,12.75,13.84,48,12.75,12.75,12.75,12.75,47.10,12.50,11.4,,-,-,0.89,-14.02,-,-,-,
Alumina Ltd,AWC,1.55,-2.5,1.55,1.555,132086,1.57,1.55,1.615,1.55,2.06,1.45,2,f,-,1.21,1.29,-1.2,-,-0.5,-0.32,
Aust Bauxite Ltd,ABZ,0.42,2.5,0.42,0.435,2851,0.43,0.40,0.43,0.39,0.49,0.25,-,,-,-,-,-,-,2.0,5,
Bauxite Resource,BAU,0.20,-,0.195,0.20,3518,0.205,0.195,0.205,0.185,1.345,0.13,-,,-,-,-,-7.59,-,-,-,
Cape Alumina Ltd,CBX,0.30,-,0.33,0.35,-,-,-,0.30,0.30,0.50,0.29,-,,-,-,-,-0.54,-,-,-,
Capral Ltd,CAA,0.16,-,0.15,0.16,2511,0.16,0.155,0.175,0.155,1.305,0.145,-,,-,0.38,-,-27.5,-,-1.5,-8.57,
Realm Res Ltd,RRP,0.09,-1,0.09,0.10,300,0.09,0.09,0.10,0.09,0.23,0.075,-,,-,0.04,-,-5.53,-,-,-,
INDUSTRY: Diversified Metals & Mining,,,,,,,,,,,,,,,,,,,,,,
3D Res Ltd,DDD,0.029,0.5,0.025,0.029,7950,0.029,0.025,0.029,0.02,0.029,0.014,-,,-,-,-,-1.9,-,0.9,45,
Abra Min Ltd,AII,0.10,-,0.105,0.135,-,-,-,0.10,0.10,0.25,0.086,-,,-,-,-,-1.94,-,0.5,5.26,
A-Cap Res,ACB,0.36,0.5,0.355,0.36,2159,0.37,0.355,0.37,0.33,0.60,0.28,-,,-,0.14,-,-0.91,-,5.0,16.13,
Acclaim Explore,AEX,0.016,-0.1,0.016,0.017,24805,0.018,0.016,0.018,0.015,0.029,0.004,-,,-,-,-,-0.38,-,0.1,6.67,
  ctg,AEXCD,0.003,-,0.003,0.025,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-,
Activex Ltd,AIV,0.09,-,0.07,0.09,-,-,-,0.095,0.07,0.14,0.05,-,,-,-,-,-1.49,-,3.3,57.89,
Aditya Birla,ABY,0.89,-1,0.88,0.89,5668,0.89,0.87,0.92,0.825,1.65,0.62,-,,-,1.51,-,19.61,4.5,7.0,8.54,
Admiralty Res,ADY,0.007,-,0.006,0.007,41923,0.007,0.006,0.008,0.006,0.025,0.005,-,,-,-,-,0.09,7.8,-,-,
Advanced Magnesium,ANM,0.052,0.1,0.052,0.053,1011,0.052,0.051,0.054,0.051,0.07,0.03,-,,-,0.02,-,-2.64,-,0.1,1.96,
Altera Res Ltd,AEA,0.27,-,0.21,0.27,-,-,-,0.27,0.23,0.36,0.048,-,,-,-,-,-3,-,4.5,20,
  opt feb12,AEAO,0.15,-,-,0.15,-,-,-,0.15,0.15,0.16,0.06,-,,-,-,-,-,-,-,-,
Altura Min Ltd,AJM,0.125,0.5,0.125,0.135,92,0.125,0.125,0.136,0.12,0.359,0.095,-,,-,-,-,-5.11,-,-1.1,-8.09,
Amex Res,AXZ,0.16,-,0.115,0.16,-,-,-,0.16,0.16,0.25,0.11,-,,-,-,-,-2.85,-,-,-,
Ammtec Ltd,AEC,3.60,-,3.60,3.61,622,3.61,3.60,3.61,3.45,3.61,2.01,16.5,f,1.18,1.05,4.58,19.39,18.6,11.0,3.15,
Ampella Min,AMX,1.43,2,1.40,1.43,2699,1.435,1.40,1.46,1.35,1.94,0.345,-,,-,-,-,-7,-,-4.5,-3.05,
Anchor Res,AHR,0.135,-,0.135,0.145,-,-,-,0.135,0.135,0.28,0.077,-,,-,-,-,-2.05,-,-1.5,-10,
Aneka Tambang cdi,ATM,1.20,-,-,-,-,-,-,1.186,1.186,1.30,1.00,1.37,,0.51,0.10,1.14,0.7,171.4,1.4,1.16,
Anvil Min cdi,AVM,3.13,-12,3.17,3.36,40,3.14,3.13,3.25,3.13,4.56,2.35,-,,-,-,-,-23.97,-,-13.0,-3.99,
Apollo Min Ltd,AON,0.115,-0.5,0.115,0.14,754,0.125,0.115,0.125,0.10,0.40,0.097,-,,-,-,-,-6.59,-,1.5,15,
  opt nov11,AONO,0.02,-,0.002,0.01,-,-,-,0.02,0.02,0.025,0.012,-,,-,-,-,-,-,-,-,
Arafura Resource,ARU,0.71,-0.5,0.71,0.715,3375,0.725,0.705,0.76,0.64,1.285,0.38,-,,-,-,-,-5.1,-,7.0,10.94,
Aragon Res,AAG,0.19,-,0.185,0.19,96,0.19,0.19,0.19,0.18,0.27,0.09,-,,-,-,-,-3.87,-,0.5,2.7,
  opt sep10,AAGO,0.01,-,0.005,0.01,-,-,-,0.01,0.01,0.05,0.003,-,,-,-,-,-,-,-,-,
