Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4651.1 at 16:35 26/2/2010  Report at 19:05 Friday 26/2/2010. Processed 20:01 Friday 26/2/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Cabcharge Aust,CAB,5.56,-2,5.55,5.73,1775,5.65,5.52,5.92,5.52,7.09,4.71,34,f,1.44,-,6.12,48.9,11.4,-16.0,-2.8
Campbell Brothers,CPB,29.00,6,28.75,29.24,221,29.24,28.50,29.80,27.51,32.00,8.29,95,p,1.71,2.96,3.28,162.2,17.9,-35.0,-1.19
Carbon Conscious,CCF,0.25,-,0.19,0.26,10,0.25,0.25,0.27,0.25,0.56,0.10,-,,-,-,-,-6.35,-,-4.0,-13.79
Careers Multilist,CGR,0.22,-,0.21,0.24,-,-,-,0.24,0.21,0.24,0.21,-,,-,-,-,-,-,-,-
Chandler Macleod,CMG,0.26,-4,0.26,0.285,249,0.285,0.26,0.31,0.26,0.31,0.079,0.35,f,-,0.04,1.35,-2.52,-,-2.0,-7.14
Clarius Grp Ltd,CND,0.65,-1,0.65,0.70,1412,0.70,0.65,0.70,0.65,1.18,0.296,-,,-,0.39,-,3,21.7,-5.0,-7.14
Clean Teq Hldgs,CLQ,0.31,-,0.28,0.30,-,-,-,0.31,0.31,0.37,0.15,-,,-,0.05,-,1.79,17.3,-,-
CO2 Grp Ltd,COZ,0.19,2.5,0.165,0.19,438,0.19,0.165,0.195,0.165,0.43,0.13,-,,-,0.07,-,-0.26,-,1.0,5.56
  opt nov11,COZO,0.05,-,0.035,0.10,200,0.05,0.05,0.054,0.05,0.29,0.05,-,,-,-,-,-,-,-0.3,-5.66
Coffey Intl,COF,1.845,-2.5,1.845,1.85,1101,1.87,1.82,1.945,1.82,2.37,1.38,12,f,1.00,-0.17,6.50,12,15.4,-11.5,-5.87
Collection House,CLH,0.86,-,0.78,0.86,-,-,-,0.885,0.81,0.935,0.40,5.4,f,1.50,0.84,6.28,8.1,10.6,-,-
Connxion Ventures,CXN,0.041,-,0.041,0.045,15000,0.041,0.041,0.044,0.041,0.06,0.028,-,,-,-,-,-1.9,-,-,-
Corporate Express,CXP,4.28,-7,4.20,4.36,4800,4.36,4.27,4.40,4.27,4.75,2.60,23,f,1.40,0.16,5.37,32.2,13.3,-9.0,-2.06
Credit Corp Grp,CCP,2.92,-1,2.81,2.92,1293,2.93,2.75,2.99,2.75,3.39,0.67,5,f,5.46,1.83,1.71,27.3,10.7,-3.0,-1.02
Decmil Grp Ltd,DCG,1.47,-,1.45,1.48,3754,1.48,1.465,1.55,1.45,1.55,0.13,-,,-,0.28,-,15.56,9.4,-,-
Dolomatrix Intl,DMX,0.29,-,0.28,0.29,-,-,-,0.29,0.275,0.35,0.11,-,,-,0.14,-,-0.2,-,1.0,3.57
Downer EDI Ltd,DOW,7.90,-5,7.90,7.98,27822,8.03,7.81,8.76,7.81,9.44,3.60,29.1,,1.87,2.18,3.68,54.4,14.5,-51.0,-6.06
Emerson Stewart Grp,ESW,0.105,-0.5,0.105,0.115,1000,0.11,0.105,0.12,0.105,0.16,0.05,0.4,f,2.92,0.10,3.81,1.17,9.0,-0.5,-4.55
ENV Clean Tech,ESI,0.024,-0.2,0.023,0.025,161757,0.025,0.021,0.031,0.021,0.115,0.015,-,,-,0.01,-,-0.14,-,-0.6,-20
  opt jan14,ESIO,0.014,-0.4,0.014,0.017,1000,0.014,0.014,0.018,0.014,0.085,0.006,-,,-,-,-,-,-,-0.4,-22.22
EVZ Ltd,EVZ,0.115,0.5,0.11,0.125,550,0.115,0.11,0.12,0.11,0.20,0.08,0.5,f,1.94,0.04,4.35,0.97,11.9,-0.5,-4.17
Green Invest Ltd,GNV,0.06,-,0.046,0.059,-,-,-,0.06,0.06,0.29,0.05,-,,-,-0.02,-,-9,-,-,-
Greencap Ltd,GCG,0.12,0.5,0.115,0.125,58,0.12,0.12,0.125,0.115,0.20,0.10,0.75,,3.15,-0.02,6.25,2.36,5.1,0.5,4.35
Hamilton James Bruce,HJB,0.035,-,-,0.06,-,-,-,0.027,0.027,0.035,0.009,-,,-,-0.01,-,-4.6,-,0.8,27.28
Hitech Grp Aust,HIT,0.025,-,-,0.05,-,-,-,0.025,0.025,0.028,0.016,-,,-,0.06,-,-0.07,-,-,-
Humanis Grp Ltd,HUM,0.015,-0.8,0.018,0.025,80,0.015,0.015,0.03,0.015,0.039,0.01,-,,-,-0.01,-,-10,-,-1.5,-50
  opt aug11,HUMO,0.001,-,0.001,-,20,0.001,0.001,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-
Hydromet Corp Ltd,HMC,0.039,-0.1,0.039,0.041,3900,0.04,0.039,0.04,0.038,0.061,0.038,-,,-,0.04,-,0.06,65.0,-0.1,-2.5
  opt jun10,HMCO,0.002,-,-,0.019,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-
Interstaff Int,ITS,0.30,-,0.30,-,-,-,-,0.30,0.30,0.30,0.15,-,,-,0.20,-,-4.54,-,-,-
Inventis Ltd,IVT,0.04,-,0.045,0.105,-,-,-,0.04,0.04,0.099,0.035,-,,-,0.02,-,2.8,1.4,-,-
MAC Services (The),MSL,2.50,8,2.48,2.50,14338,2.55,2.40,2.55,2.18,2.55,0.775,8.75,f,1.76,0.86,3.50,15.4,16.2,26.0,11.61
McMillan Shakespeare,MMS,3.15,-13,3.15,3.22,1463,3.28,3.12,3.40,3.12,4.50,2.24,20.5,f,1.60,0.34,6.51,32.88,9.6,-21.0,-6.25
Mineral Res,MIN,6.80,-,6.62,6.80,1650,6.95,6.67,6.95,6.58,7.84,2.10,18.75,f,2.04,2.39,2.76,38.3,17.8,21.0,3.19
Norfolk Grp,NFK,0.76,-1,0.77,0.80,449,0.795,0.76,0.84,0.76,1.066,0.194,2,,1.67,-0.08,2.63,3.34,22.8,-4.0,-5
  def,NFKN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Nucoal Res NL,NCR,0.19,-,0.18,0.19,12687,0.195,0.18,0.20,0.18,0.22,0.036,-,,-,-,-,0.04,475.0,1.0,5.56
Pac Environment,PEH,0.225,-,0.10,0.175,-,-,-,0.225,0.225,0.515,0.145,-,,-,-,-,-13.28,-,-,-
Phoslock Water,PHK,0.115,-,0.115,0.12,80,0.115,0.115,0.12,0.11,0.15,0.08,-,,-,-,-,-1.6,-,-0.5,-4.17
PMP Ltd,PMP,0.73,-1,0.685,0.74,6496,0.74,0.72,0.74,0.68,0.835,0.25,-,,-,0.73,-,-0.6,-,5.0,7.35
Programmed Maint,PRG,3.33,3,3.30,3.37,1731,3.37,3.21,3.37,3.15,4.762,1.607,8,f,3.49,0.62,2.40,27.9,11.9,17.0,5.38
Reclaim Ind,RCM,0.053,-,0.054,0.065,-,-,-,0.053,0.051,0.075,0.05,-,,-,-,-,-2.75,-,0.2,3.92
Ross Human Direction,RHD,0.38,-,0.375,0.39,-,-,-,0.40,0.38,0.43,0.15,2.5,f,2.20,0.24,6.58,5.5,6.9,-2.0,-5
Rubicor Grp,RUB,0.052,-,0.05,0.054,-,-,-,0.057,0.05,0.065,0.018,-,,-,-0.61,-,-25.7,-,-0.5,-8.77
Runge Ltd,RUL,0.77,-3,0.775,0.80,944,0.80,0.77,0.87,0.77,1.10,0.45,3.5,f,1.83,-,4.55,6.4,12.0,-6.0,-7.23
SAI Global Ltd,SAI,3.75,1,3.75,3.80,5843,3.76,3.73,3.84,3.73,4.07,2.14,11.9,f,1.63,-0.98,3.17,19.4,19.3,-4.0,-1.06
Salmat Ltd,SLM,4.16,15,3.89,4.28,2685,4.34,4.07,4.34,3.90,4.34,3.10,22,f,0.99,-0.78,5.29,21.7,19.2,26.0,6.67
Seek Ltd,SEK,7.11,-8,7.03,7.25,20202,7.24,6.98,7.48,6.98,7.54,2.02,9.9,f,1.86,0.55,1.39,18.4,38.6,-4.0,-0.56
Skilled Grp Ltd,SKE,1.805,5.5,1.71,1.82,10524,1.805,1.735,1.805,1.515,2.56,1.19,1.5,,5.56,-0.49,0.83,8.34,21.6,4.5,2.56
Spotless Grp Ltd,SPT,2.91,3,2.84,2.94,4899,2.98,2.87,3.00,2.82,3.07,1.385,11,p,1.95,-,3.78,21.5,13.5,5.0,1.75
Staging Connections,STG,0.03,0.2,0.028,0.03,200,0.03,0.03,0.03,0.028,0.059,0.011,-,,-,-,-,-14.9,-,0.2,7.14
Sterihealth Ltd,STP,1.50,-,1.27,1.50,133,1.50,1.50,1.50,1.41,1.70,0.75,-,,-,-0.38,-,19.2,7.8,9.0,6.38
Talent2 Internation,TWO,1.35,3,1.30,1.35,497,1.35,1.32,1.35,1.31,1.66,0.42,-,,-,0.15,-,-4.73,-,2.0,1.5
Tox Free Solutions,TOX,2.39,2,2.36,2.48,3385,2.46,2.36,2.46,2.26,2.80,1.21,-,,-,0.36,-,10.06,23.8,16.0,7.17
Transfield Services,TSE,4.04,2,4.00,4.05,7355,4.08,3.97,4.11,3.82,4.80,1.52,12.25,f,-,0.29,3.03,-15.18,-,24.0,6.32
Transpacific Indust,TPI,1.365,2,1.35,1.365,36473,1.38,1.325,1.41,1.17,1.785,1.03,-,,-,-0.23,-,-58.1,-,18.5,15.68
Wellcom Grp Ltd,WLL,2.15,-,2.15,2.22,-,-,-,2.25,2.15,2.43,1.60,12,f,1.40,0.49,5.58,16.79,12.8,-10.0,-4.44
WHK Grp Ltd,WHG,1.175,-1,1.165,1.18,6901,1.185,1.15,1.185,1.125,1.20,0.81,3.5,f,2.77,0.12,2.98,9.71,12.1,1.5,1.29
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,
Air New Zealand fpo nz,AIZ,0.995,-2,0.995,1.01,2114,1.01,0.995,1.05,0.995,1.12,0.55,5.22,,0.31,1.18,5.25,1.61,61.8,-5.5,-5.24
Asciano Grp stpld,AIO,1.80,-4,1.795,1.805,115706,1.875,1.795,1.895,1.76,1.94,0.332,-,,-,0.10,-,-41.9,-,4.5,2.56
Auckland Airport fpo nz,AIA,1.45,3,1.43,1.46,513,1.465,1.44,1.47,1.41,1.654,1.171,6.7,,0.41,1.21,4.62,2.74,52.9,2.0,1.4
Aust Infra unt,AIX,1.85,4,1.825,1.85,6541,1.865,1.81,1.895,1.795,1.95,0.991,10,p,1.94,2.62,5.41,19.37,9.6,-1.0,-0.54
Brisconnection Tr stp ,BCS,1.15,-,1.10,1.30,-,-,-,1.15,1.05,1.40,1.03,-,,-,-0.54,-,15.06,7.6,10.0,9.52
Chalmers Ltd,CHR,2.82,-,2.76,-,-,-,-,2.82,2.76,3.10,2.38,14,f,1.78,4.32,4.96,24.96,11.3,6.0,2.17
ConnectEast stpld,CEU,0.435,-,0.43,0.435,46432,0.435,0.43,0.445,0.425,0.49,0.244,2,,-,-,4.60,-21.74,-,0.5,1.16
CTI Logistics,CLX,0.83,-,0.83,0.92,-,-,-,0.83,0.83,0.95,0.65,6,f,1.69,0.63,7.23,10.16,8.2,-,-
Intoll Grp stpld,ITO,1.125,-,1.115,1.13,90169,1.125,1.115,1.14,1.105,1.71,1.00,12,,-,1.78,10.67,-16.38,-,1.5,1.35
K & S Corp,KSC,2.88,-,2.85,2.99,-,-,-,2.88,2.80,3.05,1.72,12,f,2.12,1.95,4.17,25.4,11.3,8.0,2.86
KFM Divers Inf unt,KIL,0.92,-3,0.93,0.945,1476,0.955,0.92,0.96,0.92,0.963,0.443,4,,1.60,0.99,4.35,6.4,14.4,-3.0,-3.16
Lindsay Aust,LAU,0.215,-,0.205,0.215,250,0.215,0.215,0.23,0.21,0.28,0.15,1.75,f,1.89,0.21,8.14,3.3,6.5,0.5,2.38
Macq Atlas Roads stp,MQA,0.805,-0.5,0.785,0.825,328520,0.82,0.80,0.85,0.795,1.02,0.51,-,,-,-,-,-,-,-2.0,-2.42
MAP Grp forus,MAP,3.12,7,3.08,3.14,45117,3.14,3.09,3.17,3.02,3.19,1.291,21,,-,-0.30,6.73,-33.11,-,2.0,0.65
Mermaid Marine,MRM,2.67,-2,2.66,2.69,970,2.71,2.66,2.80,2.65,3.25,1.10,7,f,2.66,0.95,2.62,18.59,14.4,-1.0,-0.37
Qantas Airways,QAN,2.64,1,2.63,2.64,197941,2.68,2.62,2.79,2.56,3.06,1.38,6,,-,2.25,2.27,-2.7,-,-10.0,-3.65
Regional Express,REX,1.32,2,1.295,1.32,160,1.32,1.30,1.39,1.28,1.42,0.725,-,,-,1.13,-,19.35,6.8,-6.0,-4.35
Richfield Internat,RIS,0.075,-,0.02,0.065,-,-,-,0.078,0.078,0.08,0.035,-,,-,0.13,-,1.28,5.9,-0.3,-3.85
Rivercity Motorway stpld,RCY,0.23,-0.5,0.23,0.24,10979,0.24,0.23,0.26,0.23,0.325,0.105,-,,-,-1.34,-,-4.41,-,-1.5,-6.12
Scott Corp,SCC,0.30,-2,0.30,0.36,516,0.32,0.30,0.32,0.25,0.33,0.125,3,f,0.93,0.36,10.00,2.8,10.7,5.0,20
Skywest Airlines cdi 1:1,SXR,0.28,-,0.28,0.295,500,0.28,0.28,0.285,0.265,0.305,0.215,-,,-,-,-,-,-,6.5,30.23
Smarttrans Hldgs,SMA,0.022,-,0.021,0.022,132712,0.024,0.021,0.026,0.015,0.063,0.004,-,,-,-,-,-0.38,-,0.6,37.5
Toll Hldgs Ltd,TOL,6.80,-30,6.78,6.80,250539,7.25,6.71,8.76,6.71,9.33,5.05,25,f,1.60,1.58,3.68,39.95,17.0,-151.0,-18.17
Traffic Tech,TTI,0.04,-,0.038,0.04,-,-,-,0.042,0.04,0.09,0.021,-,,-,-0.21,-,-3.94,-,-0.2,-4.76
Transurban stpld,TCL,5.24,-1,5.20,5.25,43665,5.27,5.22,5.33,5.22,5.64,3.51,23,,0.08,2.75,4.39,1.85,283.2,-3.0,-0.57
Virgin Blue Hldgs,VBA,0.61,0.5,0.605,0.615,158161,0.615,0.60,0.655,0.595,0.655,0.127,-,,-,0.39,-,-2.3,-,-1.0,-1.61
Wridgways Aust,WWA,2.68,-7,2.65,2.68,305,2.75,2.68,2.80,2.68,2.98,1.60,17,f,1.20,0.20,6.34,20.32,13.2,-12.0,-4.29
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.17,-,0.125,0.17,-,-,-,0.17,0.10,0.18,0.10,-,,-,-0.10,-,1.07,15.9,7.0,70
Adacel Tech,ADA,0.44,1.5,0.43,0.46,30,0.44,0.44,0.45,0.405,0.84,0.38,-,,-,0.21,-,2.7,16.3,3.5,8.64
Admerex Ltd,ADL,0.008,-,0.007,0.008,-,-,-,0.008,0.007,0.016,0.004,-,,-,0.01,-,-2.68,-,0.1,14.29
Altium Ltd,ALU,0.275,1,0.14,0.275,24,0.275,0.27,0.285,0.25,0.50,0.235,2,,-,0.09,7.27,-6.97,-,-1.0,-3.51
APA Financial,APP,0.016,-,0.016,0.028,-,-,-,0.02,0.016,0.028,0.009,-,,-,-,-,-3.7,-,-,-
ASG Grp Ltd,ASZ,1.20,-,1.195,1.20,3230,1.21,1.20,1.24,1.16,1.30,0.42,6,f,1.57,0.06,5.00,9.43,12.7,-0.5,-0.41
Bravura Solutions,BVA,0.18,-,0.17,0.18,1014,0.18,0.165,0.185,0.165,0.315,0.119,-,,-,-0.06,-,-1.97,-,-0.5,-2.7
Byte Power Grp,BPG,0.005,-,0.005,0.008,-,-,-,0.007,0.005,0.017,0.003,-,,-,-0.02,-,-0.45,-,-0.2,-28.57
Carsales Com Ltd,CRZ,4.87,-3,4.70,4.90,5820,4.90,4.79,5.09,4.76,5.70,3.56,6.6,f,1.24,0.01,1.36,8.2,59.4,-13.0,-2.6
CCK Financial,CCK,0.105,-,0.105,0.13,20,0.105,0.105,0.105,0.105,0.21,0.08,-,,-,0.02,-,0.63,16.7,-,-
Comops Ltd,COM,0.14,-,0.14,0.17,-,-,-,0.17,0.14,0.185,0.05,-,,-,0.04,-,2.5,5.6,-3.0,-17.65
Computershare Ltd,CPU,11.65,-15,11.63,11.89,12973,11.98,11.61,12.20,11.61,12.64,6.85,25,p,2.27,-1.54,2.15,56.84,20.5,-24.0,-2.02
Corum Grp Ltd,COO,0.037,-,0.037,0.042,-,-,-,0.04,0.035,0.057,0.01,-,,-,-0.05,-,-5.37,-,-0.3,-7.5
CPT Global Ltd,CGO,0.71,-,0.66,0.71,-,-,-,0.71,0.71,1.02,0.305,5.5,f,1.07,0.22,7.75,5.9,12.0,3.0,4.41
CSG Ltd,CSV,1.82,-4,1.82,1.83,972,1.875,1.82,1.975,1.815,2.26,0.43,5,f,2.77,0.05,2.75,13.85,13.1,-12.0,-6.19
Customers Ltd,CUS,2.90,9,2.85,2.95,7325,2.94,2.81,2.94,2.69,3.212,1.407,-,,-,0.09,-,4.9,59.2,13.0,4.69
Data#3 Ltd,DTL,8.28,5,8.20,8.30,139,8.28,8.21,8.50,8.20,9.30,4.50,53,f,1.29,1.17,6.40,68.29,12.1,4.0,0.49
Datamotion Asia,DMN,0.002,-,0.001,0.002,25500,0.002,0.001,0.002,0.001,0.005,0.001,-,,-,-,-,-0.19,-,-,-
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd fpo nz,DSQ,0.10,-,0.075,0.10,-,-,-,0.10,0.095,0.19,0.042,-,,-,0.06,-,-5.45,-,0.5,5.26
DWS Advanced,DWS,1.61,0.5,1.605,1.62,290,1.615,1.605,1.66,1.595,1.85,0.48,11,f,1.23,0.20,6.83,13.52,11.9,-4.0,-2.42
E-Com Multi Ltd,ECE,0.007,-,0.007,0.008,109593,0.008,0.006,0.008,0.006,0.012,0.001,-,,-,-,-,-,-,0.2,40
Empired Ltd,EPD,0.13,-,0.125,0.13,-,-,-,0.13,0.13,0.18,0.06,0.75,f,1.53,-,5.77,1.15,11.3,-2.0,-13.33
Energy One Ltd,EOL,0.15,-,-,0.20,-,-,-,0.15,0.15,0.20,0.05,-,,-,-,-,-0.4,-,-,-
Entellect Solutions,ESN,0.003,-,0.002,0.003,-,-,-,0.003,0.002,0.008,0.002,-,,-,-,-,0.01,30.0,0.1,50
E-Pay Asia Ltd,EPY,0.135,-3.5,0.13,0.19,10,0.135,0.135,0.17,0.135,0.245,0.065,-,,-,0.35,-,-0.16,-,-3.5,-20.59
eServGlobal Ltd,ESV,0.545,-,0.535,0.545,107,0.545,0.535,0.57,0.53,0.63,0.30,-,,-,0.16,-,-26.6,-,-0.5,-0.91
Ezenet Ltd,EZE,0.03,-,0.029,0.033,1100,0.03,0.029,0.033,0.027,0.052,0.008,-,,-,0.03,-,-3.24,-,0.3,11.11
GBST Hldgs,GBT,1.00,5,1.00,1.09,61,1.00,1.00,1.05,0.95,1.22,0.56,1.5,,2.60,-0.86,1.50,3.9,25.6,5.0,5.26
GoConnect Ltd,GCN,0.013,-,0.013,0.016,-,-,-,0.014,0.013,0.028,0.008,-,,-,-0.01,-,-0.33,-,-,-
Hansen Tech,HSN,0.715,1.5,0.735,0.775,203,0.72,0.71,0.79,0.69,0.80,0.30,5,f,1.18,0.11,6.99,5.9,12.1,-7.5,-9.49
Ideas Intl,IDE,0.30,-,0.25,0.32,-,-,-,0.30,0.30,0.30,0.15,-,,-,-,-,7.87,3.8,-,-
Infomedia Ltd,IFM,0.26,-,0.255,0.27,6633,0.265,0.26,0.27,0.25,0.445,0.24,3.3,,0.95,0.02,12.69,3.12,8.3,-0.5,-1.89
Integrated Research,IRI,0.475,1.5,0.46,0.475,607,0.475,0.46,0.48,0.46,0.544,0.188,4,p,1.15,0.07,8.42,4.61,10.3,-1.0,-2.06
Intrapower Ltd,IPX,0.115,-,0.115,0.135,-,-,-,0.12,0.115,0.175,0.04,-,,-,-0.02,-,-12.08,-,-0.5,-4.17
IRESS Market Tech,IRE,8.13,-12,8.07,8.20,5646,8.26,7.93,8.49,7.79,8.95,5.00,34,f,1.02,0.75,4.18,34.78,23.4,25.0,3.17
ISS Grp Ltd,ISS,0.215,-0.5,0.22,0.235,2500,0.22,0.215,0.24,0.21,0.30,0.145,-,,-,0.06,-,-8.83,-,-1.0,-4.44
ITX Grp Ltd,ITX,1.18,-,1.15,1.20,98,1.18,1.18,1.21,1.17,1.45,0.50,6.5,f,2.18,0.22,5.51,14.2,8.3,-2.0,-1.67
Jumbuck Entertain,JMB,0.30,-,0.27,0.305,-,-,-,0.305,0.27,0.50,0.27,2.5,f,3.32,0.19,8.33,8.3,3.6,0.5,1.69
Longreach Grp,LRG,0.034,-,0.032,0.033,-,-,-,0.034,0.03,0.045,0.014,-,,-,0.02,-,0.3,11.3,0.2,6.25
M2M Corp,MCL,0.003,-,0.002,0.003,3560,0.003,0.002,0.003,0.002,0.007,0.002,-,,-,-,-,-0.29,-,-,-
MDS Financial Grp,MWS,0.021,-,0.018,0.024,-,-,-,0.021,0.021,0.028,0.012,-,,-,-,-,-0.3,-,-,-
Melbourne IT Ltd,MLB,1.80,1,1.78,1.80,2307,1.80,1.765,1.845,1.58,2.49,1.52,15,f,1.43,-0.56,8.33,21.42,8.4,17.0,10.43
MGM Wireless Ltd,MWR,0.011,-,0.011,0.017,-,-,-,0.011,0.011,0.03,0.006,-,,-,-,-,-0.18,-,-,-
  opt nov10,MWRO,0.001,-,-,0.006,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.018,-,0.018,0.019,-,-,-,0.018,0.018,0.04,0.015,-,,-,0.01,-,0.15,12.0,-,-
Monteray Grp,MRY,0.014,-,0.014,0.02,-,-,-,0.015,0.014,0.025,0.006,-,,-,0.03,-,-0.23,-,-,-
Mooter Media Ltd,MMZ,0.013,-,0.012,0.013,91316,0.013,0.012,0.014,0.012,0.019,0.00,-,,-,-,-,-0.7,-,-0.1,-7.14
Oakton Ltd,OKN,3.05,-4,3.02,3.12,453,3.13,3.03,3.16,3.00,4.30,0.52,4,f,4.98,0.04,1.31,19.9,15.3,5.0,1.67
Objective Corp,OCL,0.32,-,0.31,0.365,-,-,-,0.325,0.305,0.50,0.20,2.1,,1.57,0.05,6.56,3.3,9.7,-0.5,-1.54
Panorama Synergy,PSY,0.30,-,0.29,0.31,287,0.30,0.295,0.305,0.295,0.415,0.045,-,,-,-,-,-1.93,-,-1.0,-3.23
Powerlan Ltd,PWR,0.064,-0.6,0.064,0.07,945,0.064,0.063,0.075,0.063,0.098,0.025,-,,-,-0.14,-,-14.31,-,-0.6,-8.57
Praemium Ltd,PPS,0.12,-,0.12,0.13,-,-,-,0.125,0.11,0.215,0.069,-,,-,0.03,-,-6.7,-,1.0,9.09
Prophecy Intl ,PRO,0.50,-,0.49,0.50,-,-,-,0.50,0.46,0.70,0.375,4.25,,1.36,0.15,8.50,5.79,8.6,-3.0,-5.66
Qmastor Ltd,QML,0.33,2,0.31,0.33,700,0.33,0.31,0.33,0.31,0.55,0.26,0.75,,5.36,0.05,2.27,4.02,8.2,0.5,1.54
Razor Risk Tech,RZR,0.035,-,0.035,0.037,998,0.035,0.035,0.035,0.035,0.055,0.025,-,,-,0.01,-,0.58,6.0,-,-
Reckon Ltd,RKN,1.82,1,1.81,1.87,535,1.85,1.81,1.91,1.81,2.02,1.03,7,f,1.41,-0.02,3.85,9.9,18.4,-6.5,-3.45
Redflex Hldgs,RDF,1.88,-11.5,1.88,1.95,674,1.98,1.88,2.01,1.88,2.937,1.88,5,,2.11,0.84,2.66,10.54,17.8,-12.0,-6
RP Data Ltd,RPX,0.96,-,0.95,0.96,100,0.96,0.96,0.99,0.96,0.99,0.35,1.5,f,2.61,-0.20,1.56,3.92,24.5,-,-
Rubik Financial,RFL,0.076,0.2,0.078,0.08,425,0.077,0.076,0.08,0.066,0.12,0.061,-,,-,0.08,-,-1.38,-,0.2,2.7
Senetas Corp,SEN,0.052,-,0.052,0.054,800,0.052,0.052,0.06,0.051,0.11,0.024,-,,-,0.02,-,0.32,16.3,-,-
Sirius Corp Ltd,SIU,0.04,-,0.03,0.04,-,-,-,0.04,0.04,0.047,0.011,-,,-,-0.01,-,-1.24,-,-,-
SMS Management,SMX,6.75,18,6.70,6.75,3389,6.90,6.61,6.90,6.26,6.90,1.82,27.5,f,1.40,0.69,4.07,38.4,17.6,43.0,6.8
Stratatel Ltd,STE,0.061,-0.9,0.041,0.06,500,0.061,0.061,0.07,0.061,0.093,0.044,0.38,,2.63,0.01,6.23,1,6.1,-0.9,-12.86
  opt sep11,STEO,0.011,-,0.011,0.018,-,-,-,0.011,0.008,0.025,0.005,-,,-,-,-,-,-,0.3,37.5
Synergy Plus Ltd,SNR,0.03,-,0.033,0.042,-,-,-,0.035,0.03,0.059,0.016,-,,-,-0.05,-,0.35,8.6,-0.5,-14.29
Technology One,TNE,0.74,-,0.73,0.75,321,0.745,0.74,0.75,0.73,0.96,0.59,3.75,f,1.40,0.13,5.07,5.24,14.1,1.0,1.37
UXC Ltd,UXC,0.55,-8,0.545,0.55,6727,0.595,0.55,0.72,0.55,1.185,0.265,3.5,,1.87,0.03,6.36,6.54,8.4,-15.5,-21.99
Webfirm Grp Ltd,WFM,0.054,0.3,0.054,0.055,1755,0.054,0.051,0.06,0.047,0.115,0.029,-,,-,0.01,-,-3.1,-,0.7,14.89
Webspy Ltd,WSY,0.023,-,0.01,0.021,-,-,-,0.023,0.023,0.032,0.007,-,,-,0.01,-,-0.92,-,-,-
World Net Services,WNS,0.15,-,-,0.10,-,-,-,0.15,0.15,0.15,0.15,-,,-,-0.04,-,-2.8,-,-,-
Zingmobile Grp cdi 1:1,ZMG,0.022,-,0.002,0.022,-,-,-,0.022,0.022,0.03,0.006,-,,-,0.02,-,-15.47,-,-,-
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.02,-,0.02,0.026,-,-,-,0.026,0.02,0.07,0.015,-,,-,0.03,-,-4.2,-,0.1,5.26
Adavale Resource,ADD,0.028,-0.2,0.028,0.038,1039,0.028,0.028,0.03,0.028,0.065,0.016,-,,-,0.03,-,-0.3,-,-0.2,-6.67
Ambertech Ltd,AMO,0.56,5,0.53,0.595,100,0.56,0.56,0.57,0.50,0.57,0.35,5.5,f,1.69,0.61,9.82,9.3,6.0,9.0,19.15
Argus Solutions,ASV,0.27,3,0.25,0.27,1962,0.27,0.24,0.27,0.24,1.098,0.006,-,,-,-,-,-0.12,-,-,-
Autron Corp,AAT,0.013,-,0.01,0.015,-,-,-,0.013,0.013,0.025,0.01,-,,-,-,-,-1.63,-,-,-
Cellnet Grp,CLT,0.33,-,0.33,0.35,-,-,-,0.33,0.325,0.33,0.15,-,,-,0.40,-,-6.16,-,0.5,1.54
Codan Ltd,CDA,1.29,0.5,1.26,1.29,41,1.29,1.29,1.29,1.215,1.32,0.525,7,f,1.64,0.12,5.43,11.5,11.2,7.5,6.17
Digislide Hldgs,DGI,0.235,-,0.235,0.26,479,0.235,0.235,0.26,0.235,0.80,0.23,-,,-,-,-,-,-,-4.0,-14.55
ETT Ltd def,ETTDA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
