Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4890.1 at 16:38 19/3/2010  Report at 19:06 Friday 19/3/2010. Processed 20:06 Friday 19/3/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Auckland Airport,AIA,1.50,3,1.49,1.60,8852,1.50,1.50,1.50,1.45,1.654,1.171,6.68,,0.84,1.22,4.45,5.63,26.6,2.0,1.35
Aust Infra unt,AIX,1.96,-,1.93,1.96,11453,1.965,1.925,1.975,1.87,2.01,1.18,10,p,1.94,2.62,5.10,19.37,10.1,7.5,3.98
Brisconnection Tr stp,BCS,1.16,-,1.16,1.30,90,1.16,1.16,1.16,1.15,1.40,1.03,-,,-,-0.54,-,15.06,7.7,1.0,0.87
Chalmers Ltd,CHR,2.82,-,2.75,-,-,-,-,2.75,2.75,3.10,2.38,14,f,1.78,4.32,4.96,24.96,11.3,7.0,2.55
ConnectEast stp,CEU,0.43,-0.5,0.43,0.435,114771,0.445,0.43,0.45,0.425,0.49,0.273,2,,-,-,4.65,-21.74,-,-0.5,-1.15
CTI Logistics,CLX,0.77,-,0.825,0.90,-,-,-,0.835,0.77,0.95,0.65,6,f,1.61,0.66,7.79,9.65,8.0,-6.0,-7.23
Intoll Grp stp,ITO,1.16,0.5,1.155,1.16,171769,1.16,1.145,1.20,1.14,1.71,1.07,12,,-,1.78,10.34,-16.38,-,-0.5,-0.43
K & S Corp,KSC,2.96,-,2.75,2.96,-,-,-,2.96,2.80,3.05,1.72,12,f,2.12,1.95,4.05,25.4,11.7,16.0,5.71
KFM Divers Inf unt,KIL,0.93,0.5,0.92,0.93,2572,0.93,0.925,0.93,0.915,0.963,0.467,4,,1.60,0.96,4.30,6.4,14.5,1.0,1.09
Lindsay Aust,LAU,0.19,-1,0.19,0.20,118,0.20,0.19,0.21,0.185,0.28,0.16,1.75,f,1.89,0.21,9.21,3.3,5.8,-2.0,-9.52
Macq Atlas Roads stp,MQA,0.835,-1.5,0.83,0.835,17731,0.875,0.835,0.90,0.825,1.02,0.51,-,,-,-,-,-,-,-5.5,-6.18
MAP Grp forus,MAP,3.05,-3,3.04,3.10,140078,3.13,3.05,3.19,3.05,3.38,1.568,21,,-,-0.30,6.89,-33.11,-,-13.0,-4.09
Mermaid Marine,MRM,2.86,3,2.79,2.86,11374,2.86,2.79,2.86,2.55,3.25,1.26,7,f,2.66,0.95,2.45,18.59,15.4,25.0,9.58
Qantas Airways,QAN,2.85,-,2.85,2.86,142525,2.87,2.83,2.88,2.78,3.06,1.68,6,,-,2.25,2.11,-2.7,-,2.0,0.71
Regional Express,REX,1.23,-,1.23,1.235,165,1.23,1.23,1.235,1.22,1.42,0.725,-,,-,1.13,-,19.35,6.4,1.0,0.82
Richfield Internat,RIS,0.065,-,0.047,0.061,-,-,-,0.065,0.065,0.08,0.035,-,,-,0.12,-,0.06,108.3,-,-
Rivercity Motorway stp,RCY,0.185,-1,0.18,0.185,44753,0.195,0.18,0.24,0.18,0.325,0.115,-,,-,-1.34,-,-4.41,-,-5.5,-22.92
Scott Corp,SCC,0.375,-,0.37,0.375,80,0.375,0.375,0.385,0.345,0.385,0.125,3,f,1.90,0.39,8.00,5.7,6.6,3.5,10.29
Skywest Airlines cdi  1:1,SXR,0.36,1,0.35,0.36,2928,0.39,0.355,0.39,0.30,0.39,0.215,-,,-,0.17,-,2.89,12.5,6.0,20
Smarttrans Hldgs,SMA,0.023,-0.1,0.023,0.024,52400,0.024,0.023,0.025,0.022,0.063,0.004,-,,-,-,-,-0.31,-,-,-
Toll Hldgs Ltd,TOL,7.34,6,7.34,7.35,64816,7.49,7.31,7.49,7.00,9.33,5.54,25,f,1.26,1.44,3.41,31.45,23.3,27.0,3.82
Traffic Tech,TTI,0.036,0.1,0.035,0.036,2000,0.036,0.036,0.036,0.035,0.09,0.021,-,,-,-0.17,-,-1.11,-,-,-
Transurban stp,TCL,5.14,-8,5.13,5.24,36245,5.24,5.14,5.25,5.14,5.64,3.85,23,,0.08,2.75,4.47,1.85,277.8,-7.0,-1.34
Virgin Blue Hldgs,VBA,0.735,1.5,0.73,0.735,249112,0.74,0.715,0.76,0.715,0.80,0.165,-,,-,0.39,-,-2.3,-,-1.5,-2
Wridgways Aust,WWA,2.64,7,2.59,2.64,63,2.64,2.57,2.64,2.55,2.98,1.67,17,f,1.20,0.20,6.44,20.32,13.0,8.0,3.13
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.10,-,0.095,0.14,-,-,-,0.12,0.10,0.18,0.10,-,,-,-0.08,-,3.28,3.0,-2.0,-16.67
Adacel Tech,ADA,0.35,-,0.36,0.38,-,-,-,0.37,0.35,0.84,0.32,-,,-,0.21,-,2.7,13.0,-2.0,-5.41
Admerex Ltd,ADL,0.005,-,0.004,0.006,-,-,-,0.006,0.005,0.016,0.005,-,,-,-,-,-0.4,-,-,-
Altium Ltd,ALU,0.305,-,0.245,0.30,-,-,-,0.33,0.28,0.50,0.235,2,,-,0.09,6.56,-6.97,-,0.5,1.67
APA Financial,APP,0.016,-,0.017,0.022,-,-,-,0.02,0.016,0.023,0.009,-,,-,-,-,0.1,16.0,-0.4,-20
ASG Grp Ltd,ASZ,1.315,-3.5,1.315,1.35,1080,1.35,1.31,1.38,1.30,1.38,0.475,6,f,1.57,0.06,4.56,9.43,13.9,5.0,3.95
Bravura Solutions,BVA,0.15,1,0.135,0.145,562,0.15,0.13,0.155,0.13,0.315,0.119,-,,-,-0.06,-,-1.97,-,-0.5,-3.23
Byte Power Grp,BPG,0.007,0.2,0.006,0.007,715,0.007,0.007,0.007,0.005,0.017,0.003,-,,-,-,-,-0.37,-,0.1,16.67
Carsales Com Ltd,CRZ,5.71,26,5.50,5.74,11940,5.86,5.45,5.86,5.12,5.86,3.56,6.6,f,1.24,0.01,1.16,8.2,69.6,45.0,8.56
CCK Financial,CCK,0.10,-,0.09,0.10,-,-,-,0.105,0.10,0.21,0.08,-,,-,0.02,-,-0.23,-,-0.5,-4.76
Comops Ltd,COM,0.14,-,0.125,0.14,-,-,-,0.14,0.14,0.185,0.05,-,,-,0.03,-,1.7,8.2,-,-
Computershare Ltd,CPU,12.67,27,12.63,12.69,32980,12.68,12.42,12.74,12.15,12.74,8.24,25,p,2.27,-1.54,1.97,56.84,22.3,48.0,3.94
Corum Grp Ltd,COO,0.037,-,0.037,0.04,-,-,-,0.039,0.037,0.057,0.01,-,,-,-0.05,-,-5.37,-,-0.1,-2.63
CPT Global Ltd,CGO,0.65,-,0.62,0.645,-,-,-,0.65,0.62,1.02,0.345,3,,0.25,0.16,4.62,0.74,87.8,4.0,6.56
CSG Ltd,CSV,1.97,7,1.905,1.97,24546,1.97,1.875,1.97,1.84,2.26,0.48,5,f,2.77,0.05,2.54,13.85,14.2,6.0,3.14
Customers Ltd,CUS,3.21,6,3.10,3.23,5240,3.21,3.10,3.21,3.09,3.212,1.47,-,,-,0.26,-,18.4,17.4,11.0,3.55
Data#3 Ltd,DTL,7.94,19,7.85,7.94,113,7.94,7.75,7.94,7.66,9.30,4.70,53,f,1.29,1.17,6.68,68.29,11.6,22.0,2.85
Datamotion Asia,DMN,0.002,-,0.001,0.002,108330,0.002,0.002,0.002,0.002,0.005,0.001,-,,-,-,-,-0.15,-,-,-
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd,DSQ,0.10,-,0.13,0.155,-,-,-,0.10,0.10,0.18,0.042,-,,-,0.06,-,-5.45,-,-,-
DWS Advanced,DWS,1.57,0.5,1.57,1.58,286,1.575,1.565,1.635,1.56,1.85,0.48,11,f,1.23,0.20,7.01,13.52,11.6,-3.0,-1.88
E-Com Multi Ltd,ECE,0.007,-,0.006,0.008,6774,0.007,0.007,0.007,0.006,0.012,0.001,-,,-,-,-,-0.03,-,0.1,16.67
Empired Ltd,EPD,0.13,-,0.125,0.13,-,-,-,0.13,0.13,0.18,0.06,0.75,f,0.68,0.05,5.77,0.51,25.5,-,-
Energy One Ltd,EOL,0.15,-,0.05,0.15,-,-,-,0.15,0.15,0.20,0.05,-,,-,0.16,-,-1.65,-,-,-
Entellect Solutions,ESN,0.003,0.1,0.002,0.003,2500,0.003,0.003,0.003,0.002,0.008,0.002,-,,-,-,-,-0.06,-,0.1,50
E-Pay Asia Ltd,EPY,0.13,-,0.15,0.19,-,-,-,0.14,0.13,0.245,0.08,-,,-,0.36,-,2.97,4.4,-0.5,-3.7
eServGlobal Ltd,ESV,0.51,-3,0.52,0.54,710,0.52,0.51,0.545,0.51,0.63,0.30,-,,-,0.16,-,-26.6,-,-2.5,-4.67
Ezenet Ltd,EZE,0.03,-,0.015,0.03,-,-,-,0.03,0.026,0.052,0.008,-,,-,0.03,-,-0.21,-,0.3,11.11
GBST Hldgs,GBT,0.95,-,0.96,0.97,-,-,-,0.97,0.95,1.22,0.59,1.5,,1.38,-0.56,1.58,2.07,45.9,-2.0,-2.06
GoConnect Ltd,GCN,0.02,-,0.018,0.022,2000,0.02,0.02,0.021,0.018,0.028,0.008,-,,-,-0.01,-,-0.23,-,0.1,5.26
Hansen Tech,HSN,0.635,-0.5,0.635,0.65,1919,0.64,0.625,0.74,0.59,0.80,0.30,5,f,1.18,0.11,7.87,5.9,10.8,-9.0,-12.41
Ideas Intl,IDE,0.25,-,0.25,0.35,23,0.25,0.25,0.25,0.25,0.32,0.15,-,,-,0.06,-,7.8,3.2,-7.0,-21.88
Infomedia Ltd,IFM,0.26,-,0.255,0.26,1807,0.265,0.255,0.265,0.25,0.445,0.24,3.3,,0.95,0.02,12.69,3.12,8.3,0.5,1.96
Integrated Research,IRI,0.405,-,0.405,0.415,-,-,-,0.45,0.40,0.544,0.243,4,p,1.15,0.07,9.88,4.61,8.8,-2.0,-4.71
Intrapower Ltd,IPX,0.10,-,0.10,0.125,300,0.10,0.10,0.105,0.10,0.175,0.07,-,,-,-0.02,-,-10.83,-,-,-
IRESS Market Tech,IRE,8.43,2,8.34,8.44,2343,8.44,8.19,8.46,7.90,8.95,5.45,34,f,1.02,0.75,4.03,34.78,24.2,35.0,4.33
ISS Grp Ltd,ISS,0.21,-1,0.21,0.22,512,0.21,0.20,0.23,0.20,0.30,0.145,-,,-,0.09,-,-6.89,-,-2.0,-8.7
ITX Grp Ltd,ITX,1.085,-,1.06,1.085,246,1.115,1.085,1.12,1.06,1.45,0.52,6.5,f,2.40,0.26,5.99,15.6,7.0,-2.5,-2.25
Jumbuck Entertain,JMB,0.28,-,0.26,0.28,-,-,-,0.285,0.245,0.50,0.24,2.5,f,2.31,0.19,8.93,5.78,4.8,3.5,14.29
Longreach Grp,LRG,0.034,0.2,0.033,0.034,5000,0.034,0.034,0.034,0.032,0.045,0.014,-,,-,0.02,-,0.3,11.3,0.2,6.25
M2M Corp,MCL,0.002,-,0.002,0.003,69720,0.002,0.002,0.003,0.001,0.007,0.001,-,,-,-,-,-0.16,-,-0.1,-33.33
MDS Financial Grp,MWS,0.02,-,0.025,0.03,-,-,-,0.02,0.02,0.028,0.012,-,,-,-,-,-0.01,-,0.1,5.26
Melbourne IT Ltd,MLB,1.69,-1.5,1.69,1.745,6980,1.735,1.69,1.86,1.69,2.49,1.52,15,f,1.43,-0.56,8.88,21.42,7.9,-15.5,-8.4
MGM Wireless Ltd,MWR,0.011,0.2,0.01,0.019,1124,0.011,0.01,0.011,0.009,0.03,0.006,-,,-,-,-,-0.06,-,0.2,22.22
  opt nov10,MWRO,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.015,-,0.015,0.018,22,0.015,0.015,0.015,0.015,0.04,0.015,-,,-,-,-,0.09,16.7,-,-
Monteray Grp,MRY,0.01,-,0.011,0.025,-,-,-,0.01,0.01,0.025,0.006,-,,-,0.03,-,-0.23,-,-0.4,-28.57
Mooter Media Ltd,MMZ,0.025,0.3,0.024,0.025,601587,0.025,0.022,0.025,0.021,0.025,0.001,-,,-,-,-,0.22,11.4,0.3,13.64
Oakton Ltd,OKN,3.33,-1,3.21,3.35,5447,3.35,3.25,3.35,3.10,4.30,0.545,4,f,4.98,0.04,1.20,19.9,16.7,19.0,6.05
Objective Corp,OCL,0.265,-,0.265,0.33,-,-,-,0.31,0.265,0.50,0.20,2.1,,1.83,0.04,7.92,3.85,6.9,-4.0,-13.11
Panorama Synergy,PSY,0.38,-1,0.375,0.38,275,0.40,0.38,0.40,0.28,0.415,0.05,-,,-,-,-,-1.4,-,7.0,22.58
Powerlan Ltd,PWR,0.049,-0.1,0.047,0.05,44800,0.05,0.049,0.053,0.049,0.098,0.025,-,,-,-0.26,-,-17.84,-,-0.6,-10.91
Praemium Ltd,PPS,0.145,-,0.145,0.15,985,0.15,0.145,0.15,0.14,0.215,0.095,-,,-,0.03,-,-6.7,-,0.5,3.57
Prophecy Intl ,PRO,0.52,-,0.51,0.52,-,-,-,0.52,0.51,0.70,0.375,4.25,,1.36,0.15,8.17,5.79,9.0,1.0,1.96
Qmastor Ltd,QML,0.31,1.5,0.31,0.315,192,0.31,0.31,0.32,0.295,0.55,0.27,0.75,,2.04,0.09,2.42,1.53,20.3,-,-
Razor Risk Tech,RZR,0.033,-,0.033,0.035,345,0.033,0.033,0.035,0.033,0.055,0.03,-,,-,0.01,-,0.58,5.7,-0.2,-5.71
Reckon Ltd,RKN,1.90,-,1.85,1.95,-,-,-,1.96,1.875,2.02,1.07,7,f,1.41,-0.02,3.68,9.9,19.2,-6.0,-3.06
Redflex Hldgs,RDF,1.52,-1,1.52,1.53,338,1.53,1.51,1.61,1.51,2.937,1.51,5,,1.74,0.99,3.29,8.71,17.5,-10.0,-6.17
RP Data Ltd,RPX,1.10,5,1.06,1.12,100,1.10,1.10,1.195,1.05,1.255,0.415,1.5,,2.88,-0.18,1.36,4.32,25.5,-9.5,-7.95
Rubik Financial,RFL,0.083,0.3,0.081,0.085,216,0.083,0.081,0.083,0.075,0.12,0.062,-,,-,0.08,-,-1.38,-,1.0,13.7
Senetas Corp,SEN,0.046,0.1,0.044,0.047,3691,0.047,0.045,0.047,0.044,0.11,0.025,-,,-,0.02,-,0.32,14.4,-0.1,-2.13
Sirius Corp Ltd,SIU,0.045,-,-,0.048,-,-,-,0.045,0.045,0.047,0.011,-,,-,-,-,0.1,45.0,0.5,12.5
SMS Management,SMX,6.86,-2,6.79,6.90,1707,6.92,6.79,7.07,6.79,7.21,2.10,27.5,f,1.40,0.69,4.01,38.4,17.9,-11.0,-1.58
Stratatel Ltd,STE,0.06,-,0.041,0.06,-,-,-,0.061,0.06,0.093,0.045,0.38,,0.66,0.01,6.33,0.25,24.0,-0.1,-1.64
  opt sep11,STEO,0.015,-,0.009,0.013,-,-,-,0.015,0.015,0.025,0.005,-,,-,-,-,-,-,-,-
Synergy Plus Ltd,SNR,0.041,-,0.042,0.044,-,-,-,0.042,0.041,0.059,0.016,-,,-,-0.05,-,0.35,11.7,-0.1,-2.38
Technology One,TNE,0.75,-2,0.75,0.765,2186,0.77,0.725,0.78,0.725,0.96,0.61,3.75,f,1.40,0.13,5.00,5.24,14.3,-1.0,-1.32
UXC Ltd,UXC,0.48,-1.5,0.48,0.49,6978,0.50,0.48,0.505,0.47,1.185,0.36,3.5,,2.06,0.02,7.29,7.22,6.6,-2.5,-4.95
Webfirm Grp Ltd,WFM,0.052,0.2,0.05,0.051,8365,0.052,0.049,0.055,0.049,0.115,0.029,-,,-,-,-,-2.5,-,-,-
Webspy Ltd,WSY,0.023,-,0.01,0.023,-,-,-,0.023,0.023,0.032,0.007,-,,-,-,-,-0.79,-,-,-
World Net Services,WNS,0.15,-,-,0.03,-,-,-,0.15,0.15,0.15,0.15,-,,-,-0.03,-,-0.61,-,-,-
Zingmobile Grp cdi  1:1,ZMG,0.029,-,0.01,0.025,-,-,-,0.029,0.029,0.03,0.006,-,,-,0.01,-,-1.02,-,-,-
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.017,-,0.017,0.02,-,-,-,0.017,0.017,0.07,0.015,-,,-,0.01,-,-2.77,-,-0.3,-15
Adavale Resource,ADD,0.029,-0.2,0.029,0.03,1244,0.03,0.029,0.035,0.027,0.065,0.016,-,,-,0.02,-,-0.96,-,0.2,7.41
Ambertech Ltd,AMO,0.63,-,0.56,0.615,-,-,-,0.595,0.595,0.63,0.35,5.5,f,1.69,0.61,8.73,9.3,6.8,3.5,5.88
Argus Solutions,ASV,0.20,-,0.20,0.22,-,-,-,0.215,0.20,1.098,0.006,-,,-,-,-,-0.44,-,-2.0,-9.09
Autron Corp,AAT,0.013,-,-,-,-,-,-,0.013,0.013,0.025,0.01,-,,-,-,-,-1.63,-,-,-
Cellnet Grp,CLT,0.325,-,0.325,0.33,-,-,-,0.33,0.325,0.33,0.15,-,,-,0.40,-,-6.16,-,-0.5,-1.52
Codan Ltd,CDA,1.40,8,1.33,1.40,222,1.40,1.33,1.43,1.30,1.43,0.525,7,f,1.64,0.12,5.00,11.5,12.2,-3.0,-2.1
Digislide Hldgs,DGI,0.23,-,0.18,0.245,-,-,-,0.25,0.23,0.80,0.23,-,,-,0.02,-,-9,-,-2.0,-8
Hostech Ltd,HTC,0.044,-,0.044,0.045,15021,0.045,0.044,0.045,0.04,0.05,0.014,-,,-,-,-,-3.22,-,0.1,2.33
iCash Payment Sys,ICP,0.049,-,0.049,0.05,7650,0.05,0.049,0.053,0.048,0.077,0.028,-,,-,0.02,-,0.65,7.5,-0.2,-3.92
Intermoco Ltd,INT,0.011,-,0.011,0.012,16700,0.012,0.011,0.012,0.011,0.024,0.007,-,,-,-,-,-0.54,-,-,-
Keycorp Ltd,KYC,0.475,0.5,0.47,0.475,280,0.48,0.475,0.48,0.47,0.56,0.162,3,f,1.36,0.39,6.32,4.08,11.6,1.0,2.15
Legend Corp,LGD,0.165,-,0.165,0.18,-,-,-,0.18,0.155,0.20,0.076,-,,-,0.08,-,2.34,7.1,-2.5,-13.16
Mikoh Corp,MIK,0.089,-0.1,0.085,0.089,11393,0.09,0.088,0.13,0.05,0.15,0.04,-,,-,0.01,-,-1.85,-,3.9,78
Netcomm Ltd,NTC,0.18,-1,0.17,0.18,3970,0.19,0.165,0.195,0.165,0.52,0.092,1,,3.65,0.10,5.56,3.65,4.9,1.0,5.88
Pienets Ltd,PIE,0.025,0.1,0.025,0.026,97801,0.026,0.023,0.029,0.022,0.032,0.006,-,,-,-,-,-0.29,-,0.2,8.7
QRSciences Hldgs,QRS,0.062,-,0.059,0.062,-,-,-,0.064,0.062,0.08,0.02,-,,-,0.08,-,7.26,0.9,-,-
  opt jun12,QRSOA,0.003,-,0.001,0.007,-,-,-,0.003,0.003,0.006,0.002,-,,-,-,-,-,-,-,-
Scantech Ltd,SCD,0.35,-,0.33,0.35,-,-,-,0.35,0.35,0.60,0.30,-,,-,0.32,-,3.56,9.8,-,-
Techniche Ltd,TCN,0.073,-,0.073,0.084,45,0.073,0.073,0.08,0.073,0.11,0.072,-,,-,0.02,-,0.64,11.4,-0.7,-8.75
Telezon Ltd,TLZ,0.105,-,0.10,0.18,-,-,-,0.105,0.10,0.27,0.10,-,,-,0.02,-,-1.25,-,0.5,5
Transol Corp,TNC,0.009,-,0.007,0.008,-,-,-,0.009,0.007,0.016,0.001,-,,-,-,-,0.2,4.5,0.1,12.5
  opt may11,TNCOA,0.003,-,0.002,0.003,-,-,-,0.003,0.002,0.019,0.001,-,,-,-,-,-,-,0.1,50
TSV Hldgs Ltd,TSH,0.12,-,0.12,0.13,-,-,-,0.13,0.12,0.17,0.085,-,,-,0.12,-,0.26,46.2,-1.0,-7.69
TTA Hldgs Ltd,TTA,0.079,-0.1,0.06,0.079,200,0.079,0.079,0.08,0.079,0.094,0.028,-,,-,0.09,-,3.08,2.6,-0.6,-7.06
US Nickel Ltd def,USNDA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Wavenet Intl,WAL,0.085,-,0.085,0.09,-,-,-,0.085,0.085,0.18,0.03,-,,-,0.14,-,0.57,14.9,-,-
Xtek Ltd,XTE,0.035,-,0.035,0.04,-,-,-,0.035,0.035,0.058,0.007,-,,-,0.03,-,0.59,5.9,-,-
ZYL Ltd,ZYL,0.022,-0.1,0.022,0.023,7620,0.022,0.021,0.023,0.02,0.06,0.016,-,,-,-0.01,-,-1.24,-,0.1,4.76
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.14,-,0.13,0.14,4054,0.14,0.135,0.15,0.135,0.385,0.135,-,,-,0.04,-,-5.12,-,-1.0,-6.67
Silex Systems,SLX,5.69,-15,5.63,5.69,869,5.84,5.69,6.05,5.69,8.03,3.61,-,,-,0.43,-,-9.7,-,-27.0,-4.53
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,
Antaria Ltd,ANO,0.04,-,0.039,0.04,-,-,-,0.04,0.04,0.065,0.029,-,,-,0.04,-,1.46,2.7,-,-
Incitec Pivot,IPL,3.54,-16,3.54,3.55,194306,3.66,3.50,3.77,3.50,3.83,2.03,4.4,,-,0.14,1.24,-11.7,-,-12.0,-3.28
Millepede Intl,MPD,0.007,-,0.006,0.007,-,-,-,0.007,0.007,0.02,0.006,-,,-,-,-,-0.37,-,-,-
  opt mar12,MPDO,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.003,0.001,-,,-,-,-,-,-,-,-
Nufarm Ltd,NUF,8.78,-2,8.78,8.83,9115,8.82,8.76,8.85,8.53,14.46,8.28,27,,1.24,3.59,3.08,33.5,26.2,8.0,0.92
Nuplex Ind,NPX,2.60,8,2.53,2.60,460,2.60,2.53,2.60,2.45,2.70,0.567,10.22,p,3.05,1.58,3.93,31.15,8.3,12.0,4.84
Orica Ltd,ORI,26.50,-22,26.35,26.59,13298,26.82,26.31,26.86,25.30,26.86,13.84,97,p,1.50,1.71,3.66,145.2,18.3,59.0,2.28
Paragon Care Ltd,PGC,0.035,0.3,0.035,0.039,1950,0.035,0.034,0.035,0.031,0.035,0.019,-,,-,-,-,-0.1,-,0.4,12.9
  opt may12,PGCOA,0.011,-,0.011,0.013,125,0.011,0.011,0.011,0.01,0.011,0.006,-,,-,-,-,-,-,0.1,10
Penrice Soda,PSH,0.81,-1,0.81,0.825,303,0.82,0.81,0.84,0.81,1.048,0.655,-,,-,0.80,-,24.66,3.3,0.5,0.62
Stellar Res,SRZ,0.068,0.2,0.068,0.079,520,0.068,0.068,0.068,0.065,0.13,0.036,-,,-,-,-,-0.87,-,-0.2,-2.86
Symex Hldgs,SYM,0.45,-,0.45,0.475,-,-,-,0.48,0.45,0.56,0.40,3,f,2.25,0.29,6.67,6.75,6.7,-4.0,-8.16
Wattyl Ltd,WYL,0.955,0.5,0.935,0.975,186,0.955,0.95,0.955,0.90,1.23,0.42,-,,-,1.23,-,7.9,12.1,5.0,5.52
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,2.61,-3,2.57,2.64,10109,2.66,2.56,2.66,2.44,3.01,1.84,13.5,f,1.51,1.21,5.17,20.4,12.8,16.0,6.53
Boral Ltd,BLD,5.60,-,5.57,5.61,17605,5.64,5.55,5.64,5.34,6.40,3.23,12.5,f,1.82,4.23,2.23,22.7,24.7,7.0,1.27
Brickworks Ltd,BKW,12.66,4,12.65,12.67,754,12.67,12.59,12.67,12.50,16.80,9.20,39,f,5.89,8.27,3.08,229.8,5.5,6.0,0.48
China West Hldgs,CWH,0.12,-,0.10,0.12,-,-,-,0.12,0.12,0.23,0.065,-,,-,0.02,-,-1.42,-,-,-
Chongherr Invest,CDH,0.003,-,0.003,0.03,-,-,-,0.003,0.003,0.01,0.002,-,,-,0.04,-,-0.08,-,-,-
Fletcher Bld,FBU,6.49,4,6.48,6.53,1885,6.50,6.42,6.50,6.22,7.04,4.66,28.62,,-,2.36,4.41,-14.88,-,26.0,4.17
Globe Sec,GTI,0.06,0.3,0.06,0.066,368,0.06,0.06,0.06,0.05,0.06,0.03,-,,-,0.09,-,-7.06,-,1.0,20
James Hardie Ind cdi,JHX,7.53,-33,7.50,7.76,28378,7.84,7.53,7.93,7.35,8.86,3.73,-,,-,-0.40,-,18.89,39.9,6.0,0.8
Oakajee Corp Ltd,OKJ,0.115,2.5,0.10,0.115,100,0.115,0.115,0.115,0.09,0.20,0.05,-,,-,0.14,-,-0.76,-,2.4,26.37
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,6.11,3,6.08,6.12,108673,6.17,6.02,6.17,5.85,6.35,4.042,29.5,,0.71,2.25,4.83,20.9,29.2,14.0,2.35
Colorpak Ltd,CKL,0.465,-,0.46,0.475,-,-,-,0.47,0.465,0.53,0.385,3.25,f,2.30,0.16,6.99,7.46,6.2,-0.5,-1.06
National Can Ind,NCI,1.20,-,1.20,1.24,-,-,-,1.24,1.20,1.25,0.79,4,f,1.47,-,3.33,5.9,20.3,-,-
Pro-Pac Packaging,PPG,0.32,-,0.32,0.35,-,-,-,0.36,0.32,0.385,0.12,1.5,f,2.43,0.11,4.69,3.65,8.8,-,-
TMA Grp Comp,TMA,0.28,-,0.26,0.28,-,-,-,0.285,0.23,0.40,0.07,-,,-,0.01,-,0.2,140.0,5.0,21.74
INDUSTRY: Metals & Mining - Aluminium,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc cdi,AAI,45.19,-,-,45.00,-,-,-,45.19,45.19,47.10,44.00,12.39,,-,-,0.27,-137.14,-,-,-
Alumina Ltd,AWC,1.735,1.5,1.73,1.735,146765,1.74,1.70,1.765,1.65,2.06,0.96,2,f,-,1.21,1.15,-1.2,-,6.0,3.58
Cape Alumina Ltd,CBX,0.49,-,0.47,0.50,-,-,-,0.49,0.49,0.55,0.34,-,,-,-,-,-0.54,-,-,-
Capral Ltd,CAA,0.255,-0.5,0.25,0.265,10717,0.26,0.255,0.27,0.255,1.305,0.235,-,,-,0.38,-,-27.5,-,-1.0,-3.77
Mesa Min Ltd,MAS,0.08,-,0.08,0.079,-,-,-,0.08,0.071,0.08,0.024,-,,-,-,-,-0.1,-,0.9,12.68
Morning Star,MSH,0.18,2.5,0.16,0.17,1100,0.18,0.16,0.18,0.155,0.23,0.054,-,,-,0.04,-,-5.53,-,2.0,12.5
INDUSTRY: Metals & Mining - Diversified Metals & Mining,,,,,,,,,,,,,,,,,,,,,
Abra Min Ltd,AII,0.165,-,0.125,0.15,-,-,-,0.165,0.165,0.25,0.15,-,,-,-,-,-1.39,-,-,-
A-Cap Res,ACB,0.455,1.5,0.45,0.455,6246,0.455,0.43,0.455,0.355,0.60,0.15,-,,-,0.14,-,-0.91,-,8.5,22.97
Acclaim Explore,AEX,0.02,-,0.02,0.021,115398,0.02,0.019,0.023,0.018,0.029,0.003,-,,-,-,-,-0.38,-,-0.4,-16.67
  ctg,AEXCD,0.003,-,0.002,0.025,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-
