Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4773.4 at 16:35 5/3/2010  Report at 19:07 Friday 5/3/2010. Processed 20:42 Friday 5/3/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Mermaid Marine,MRM,2.62,-1,2.61,2.66,5457,2.68,2.60,2.72,2.57,3.25,1.145,7,f,2.66,0.95,2.67,18.59,14.1,-5.0,-1.87
Qantas Airways,QAN,2.77,4,2.77,2.78,218751,2.81,2.74,2.81,2.56,3.06,1.395,6,,-,2.25,2.17,-2.7,-,13.0,4.92
Regional Express,REX,1.235,0.5,1.235,1.29,455,1.25,1.225,1.30,1.185,1.42,0.725,-,,-,1.13,-,19.35,6.4,-8.5,-6.44
Richfield Internat,RIS,0.065,-1,0.03,0.07,150,0.065,0.065,0.078,0.065,0.08,0.035,-,,-,0.12,-,0.06,108.3,-1.3,-16.67
Rivercity Motorway stp,RCY,0.235,1,0.235,0.24,11974,0.24,0.23,0.24,0.225,0.325,0.11,-,,-,-1.34,-,-4.41,-,0.5,2.17
Scott Corp,SCC,0.30,-,0.32,0.335,-,-,-,0.31,0.30,0.33,0.125,3,f,1.90,0.39,10.00,5.7,5.3,-,-
Skywest Airlines cdi  1:1,SXR,0.29,-,0.29,0.30,1000,0.29,0.29,0.295,0.27,0.305,0.215,-,,-,-,-,-,-,1.0,3.57
Smarttrans Hldgs,SMA,0.025,0.1,0.024,0.025,170930,0.026,0.024,0.03,0.021,0.063,0.004,-,,-,-,-,-0.38,-,0.3,13.64
Toll Hldgs Ltd,TOL,7.15,-9,7.15,7.17,44864,7.21,7.12,7.36,6.95,9.33,5.46,25,f,1.26,1.44,3.50,31.45,22.7,35.0,5.15
Traffic Tech,TTI,0.038,-0.2,0.039,0.044,674,0.04,0.038,0.04,0.038,0.09,0.021,-,,-,-0.17,-,-1.11,-,-0.2,-5
Transurban stp,TCL,5.26,2,5.22,5.28,28055,5.26,5.22,5.27,5.16,5.64,3.51,23,,0.08,2.75,4.37,1.85,284.3,2.0,0.38
Virgin Blue Hldgs,VBA,0.69,-2.5,0.685,0.69,142803,0.715,0.685,0.725,0.61,0.725,0.127,-,,-,0.39,-,-2.3,-,8.0,13.11
Wridgways Aust,WWA,2.50,3,2.49,2.50,192,2.50,2.47,2.60,2.47,2.98,1.60,17,f,1.20,0.20,6.80,20.32,12.3,-18.0,-6.72
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.14,-,0.14,0.17,-,-,-,0.14,0.125,0.18,0.10,-,,-,-0.08,-,3.28,4.3,-3.0,-17.65
Adacel Tech,ADA,0.40,-,0.39,0.40,-,-,-,0.43,0.32,0.84,0.32,-,,-,0.21,-,2.7,14.8,-4.0,-9.09
Admerex Ltd,ADL,0.007,0.2,0.005,0.007,2500,0.007,0.006,0.007,0.005,0.016,0.004,-,,-,0.01,-,-2.68,-,-0.1,-12.5
Altium Ltd,ALU,0.29,-,0.20,0.27,-,-,-,0.29,0.255,0.50,0.235,2,,-,0.09,6.90,-6.97,-,1.5,5.45
APA Financial,APP,0.016,-,0.016,0.028,179,0.016,0.016,0.016,0.016,0.028,0.009,-,,-,-,-,-3.7,-,-,-
ASG Grp Ltd,ASZ,1.23,-,1.215,1.24,1564,1.24,1.215,1.26,1.195,1.30,0.425,6,f,1.57,0.06,4.88,9.43,13.0,3.0,2.5
Bravura Solutions,BVA,0.14,-,0.135,0.15,3708,0.145,0.14,0.17,0.14,0.315,0.119,-,,-,-0.06,-,-1.97,-,-4.0,-22.22
Byte Power Grp,BPG,0.006,0.1,0.006,0.007,1203,0.006,0.004,0.006,0.004,0.017,0.003,-,,-,-,-,-0.37,-,0.1,20
Carsales Com Ltd,CRZ,5.11,-4,5.10,5.15,3763,5.19,5.04,5.19,4.83,5.70,3.56,6.6,f,1.24,0.01,1.29,8.2,62.3,24.0,4.93
CCK Financial,CCK,0.105,-,0.105,0.13,-,-,-,0.105,0.105,0.21,0.08,-,,-,0.02,-,-0.23,-,-,-
Comops Ltd,COM,0.12,-,0.13,0.15,-,-,-,0.14,0.097,0.185,0.05,-,,-,0.04,-,2.5,4.8,-2.0,-14.29
Computershare Ltd,CPU,12.00,14,11.91,12.03,19809,12.05,11.93,12.15,11.50,12.64,7.33,25,p,2.27,-1.54,2.08,56.84,21.1,35.0,3
Corum Grp Ltd,COO,0.038,0.1,0.038,0.042,120,0.038,0.038,0.038,0.037,0.057,0.01,-,,-,-0.05,-,-5.37,-,0.1,2.7
CPT Global Ltd,CGO,0.60,-,0.55,0.67,1208,0.60,0.60,0.70,0.59,1.02,0.305,3,,1.97,0.22,5.00,5.9,10.2,-11.0,-15.49
CSG Ltd,CSV,1.795,2.5,1.74,1.90,4478,1.80,1.73,1.825,1.685,2.26,0.445,5,f,2.77,0.05,2.79,13.85,13.0,-2.5,-1.37
Customers Ltd,CUS,2.88,2,2.84,2.88,5406,2.90,2.87,2.95,2.86,3.212,1.407,-,,-,0.26,-,18.4,15.7,-2.0,-0.69
Data#3 Ltd,DTL,8.13,-2,8.10,8.13,262,8.15,8.10,8.30,8.10,9.30,4.50,53,f,1.29,1.17,6.52,68.29,11.9,-15.0,-1.81
Datamotion Asia,DMN,0.002,-,-,-,-,-,-,0.002,0.002,0.005,0.001,-,,-,-,-,-0.19,-,-,-
  opt may13,DMNOA,0.001,-,-,-,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd,DSQ,0.10,-,0.09,0.095,-,-,-,0.10,0.10,0.19,0.042,-,,-,0.06,-,-5.45,-,-,-
DWS Advanced,DWS,1.595,-,1.57,1.60,1015,1.60,1.57,1.61,1.57,1.85,0.48,11,f,1.23,0.20,6.90,13.52,11.8,-1.5,-0.93
E-Com Multi Ltd,ECE,0.008,-,0.007,0.008,20000,0.008,0.008,0.009,0.007,0.012,0.001,-,,-,-,-,-0.03,-,0.1,14.29
Empired Ltd,EPD,0.13,-,0.13,0.15,-,-,-,0.13,0.125,0.18,0.06,0.75,f,0.68,0.05,5.77,0.51,25.5,-,-
Energy One Ltd,EOL,0.15,-,0.10,0.15,-,-,-,0.15,0.15,0.20,0.05,-,,-,0.16,-,-1.65,-,-,-
Entellect Solutions,ESN,0.003,-,0.002,0.003,249943,0.003,0.003,0.003,0.002,0.008,0.002,-,,-,-,-,0.01,30.0,-,-
E-Pay Asia Ltd,EPY,0.135,-,0.135,0.17,-,-,-,0.135,0.135,0.245,0.071,-,,-,0.35,-,-0.16,-,-,-
eServGlobal Ltd,ESV,0.55,1,0.55,0.56,2437,0.555,0.54,0.555,0.535,0.63,0.30,-,,-,0.16,-,-26.6,-,0.5,0.92
Ezenet Ltd,EZE,0.029,-,0.028,0.033,-,-,-,0.029,0.029,0.052,0.008,-,,-,0.03,-,-3.24,-,-0.1,-3.33
GBST Hldgs,GBT,1.00,-,1.00,1.04,645,1.00,0.97,1.01,0.97,1.22,0.57,1.5,,2.60,-0.86,1.50,3.9,25.6,-,-
GoConnect Ltd,GCN,0.02,0.4,0.02,0.021,10900,0.02,0.019,0.02,0.012,0.028,0.008,-,,-,-0.01,-,-0.33,-,0.7,53.85
Hansen Tech,HSN,0.745,1.5,0.73,0.745,120,0.75,0.745,0.75,0.73,0.80,0.30,5,f,1.18,0.11,6.71,5.9,12.6,3.0,4.2
Ideas Intl,IDE,0.32,-,0.25,0.35,-,-,-,0.32,0.32,0.32,0.15,-,,-,-,-,7.87,4.1,2.0,6.67
Infomedia Ltd,IFM,0.265,-,0.26,0.265,5334,0.265,0.26,0.275,0.255,0.445,0.24,3.3,,0.95,0.02,12.45,3.12,8.5,0.5,1.92
Integrated Research,IRI,0.43,-0.5,0.43,0.435,376,0.43,0.43,0.45,0.43,0.544,0.188,4,p,1.15,0.07,9.30,4.61,9.3,-4.5,-9.47
Intrapower Ltd,IPX,0.10,-1.5,0.091,0.12,400,0.115,0.10,0.115,0.10,0.175,0.05,-,,-,-0.02,-,-12.08,-,-1.5,-13.04
IRESS Market Tech,IRE,8.29,12,8.26,8.31,2388,8.33,8.16,8.33,8.03,8.95,5.00,34,f,1.02,0.75,4.10,34.78,23.8,16.0,1.97
ISS Grp Ltd,ISS,0.205,-,0.20,0.215,288,0.205,0.205,0.225,0.205,0.30,0.145,-,,-,0.09,-,-6.89,-,-1.0,-4.65
ITX Grp Ltd,ITX,1.09,-3,1.09,1.12,101,1.09,1.085,1.20,1.05,1.45,0.50,6.5,f,2.40,0.26,5.96,15.6,7.0,-9.0,-7.63
Jumbuck Entertain,JMB,0.25,-2,0.25,0.28,1565,0.25,0.24,0.30,0.24,0.50,0.24,2.5,f,2.31,0.19,10.00,5.78,4.3,-5.0,-16.67
Longreach Grp,LRG,0.032,0.2,0.032,0.035,187,0.032,0.032,0.036,0.03,0.045,0.014,-,,-,0.02,-,0.3,10.7,-0.2,-5.88
M2M Corp,MCL,0.003,0.1,0.002,0.003,740,0.003,0.003,0.003,0.002,0.007,0.002,-,,-,-,-,-0.29,-,-,-
MDS Financial Grp,MWS,0.018,-,0.018,0.019,-,-,-,0.021,0.018,0.028,0.012,-,,-,-,-,-0.01,-,-0.3,-14.29
Melbourne IT Ltd,MLB,1.815,-2,1.815,1.83,2156,1.845,1.805,1.87,1.80,2.49,1.52,15,f,1.43,-0.56,8.26,21.42,8.5,1.5,0.83
MGM Wireless Ltd,MWR,0.011,-,0.008,0.011,-,-,-,0.011,0.011,0.03,0.006,-,,-,-,-,-0.06,-,-,-
  opt nov10,MWRO,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.017,-,0.014,0.019,-,-,-,0.018,0.017,0.04,0.015,-,,-,0.01,-,0.15,11.3,-0.1,-5.56
Monteray Grp,MRY,0.014,-,0.01,0.025,-,-,-,0.014,0.014,0.025,0.006,-,,-,0.03,-,-0.23,-,-,-
Mooter Media Ltd,MMZ,0.016,0.2,0.015,0.016,161034,0.016,0.014,0.016,0.012,0.019,0.00,-,,-,-,-,-0.7,-,0.3,23.08
Oakton Ltd,OKN,3.05,-1,3.02,3.07,1057,3.07,3.02,3.12,3.01,4.30,0.52,4,f,4.98,0.04,1.31,19.9,15.3,-,-
Objective Corp,OCL,0.305,-,0.305,0.38,-,-,-,0.31,0.305,0.50,0.20,2.1,,1.83,0.04,6.89,3.85,7.9,-1.5,-4.69
Panorama Synergy,PSY,0.30,-,0.28,0.30,-,-,-,0.31,0.29,0.415,0.045,-,,-,-,-,-1.93,-,-,-
Powerlan Ltd,PWR,0.06,-,0.057,0.06,1767,0.06,0.06,0.07,0.06,0.098,0.025,-,,-,-0.26,-,-17.84,-,-0.4,-6.25
Praemium Ltd,PPS,0.12,0.5,0.12,0.125,644,0.12,0.12,0.125,0.115,0.215,0.073,-,,-,0.03,-,-6.7,-,-,-
Prophecy Intl ,PRO,0.51,-,0.51,0.59,-,-,-,0.51,0.50,0.70,0.375,4.25,,1.36,0.15,8.33,5.79,8.8,1.0,2
Qmastor Ltd,QML,0.29,-2,0.29,0.31,1449,0.31,0.29,0.33,0.29,0.55,0.26,0.75,,2.04,0.09,2.59,1.53,19.0,-4.0,-12.12
Razor Risk Tech,RZR,0.034,-,0.034,0.035,-,-,-,0.035,0.034,0.055,0.03,-,,-,0.01,-,0.58,5.9,-0.1,-2.86
Reckon Ltd,RKN,1.905,-,1.90,1.92,146,1.92,1.90,1.925,1.83,2.02,1.03,7,f,1.41,-0.02,3.67,9.9,19.2,8.5,4.67
Redflex Hldgs,RDF,1.79,0.5,1.77,1.80,45,1.80,1.79,1.90,1.745,2.937,1.745,5,,1.74,0.99,2.79,8.71,20.6,-9.0,-4.79
RP Data Ltd,RPX,1.08,2,1.065,1.10,33,1.08,1.08,1.08,0.96,1.08,0.38,1.5,,2.88,-0.18,1.39,4.32,25.0,12.0,12.5
Rubik Financial,RFL,0.081,-,0.081,0.089,10040,0.081,0.08,0.081,0.078,0.12,0.061,-,,-,0.08,-,-1.38,-,0.5,6.58
Senetas Corp,SEN,0.046,-0.1,0.046,0.049,3600,0.048,0.046,0.052,0.046,0.11,0.024,-,,-,0.02,-,0.32,14.4,-0.6,-11.54
Sirius Corp Ltd,SIU,0.04,-,-,0.05,-,-,-,0.04,0.04,0.047,0.011,-,,-,-0.01,-,-1.24,-,-,-
SMS Management,SMX,6.94,14,6.78,6.94,2666,7.00,6.81,7.04,6.65,7.04,1.82,27.5,f,1.40,0.69,3.96,38.4,18.1,19.0,2.81
Stratatel Ltd,STE,0.061,-,0.05,0.06,-,-,-,0.061,0.061,0.093,0.044,0.38,,0.66,0.01,6.23,0.25,24.4,-,-
  opt sep11,STEO,0.015,-,0.009,0.015,-,-,-,0.015,0.011,0.025,0.005,-,,-,-,-,-,-,0.4,36.36
Synergy Plus Ltd,SNR,0.042,0.2,0.04,0.045,500,0.042,0.042,0.042,0.03,0.059,0.016,-,,-,-0.05,-,0.35,12.0,1.2,40
Technology One,TNE,0.73,-,0.715,0.73,190,0.73,0.72,0.75,0.71,0.96,0.59,3.75,f,1.40,0.13,5.14,5.24,13.9,-1.0,-1.35
UXC Ltd,UXC,0.47,-0.5,0.465,0.47,5537,0.48,0.455,0.56,0.455,1.185,0.265,3.5,,2.06,0.02,7.45,7.22,6.5,-8.0,-14.55
Webfirm Grp Ltd,WFM,0.049,0.3,0.047,0.049,15540,0.049,0.043,0.054,0.043,0.115,0.029,-,,-,-,-,-2.5,-,-0.5,-9.26
Webspy Ltd,WSY,0.023,-,0.01,0.027,-,-,-,0.023,0.021,0.032,0.007,-,,-,0.01,-,-0.92,-,-,-
World Net Services,WNS,0.15,-,-,0.08,-,-,-,0.15,0.15,0.15,0.15,-,,-,-0.03,-,-0.61,-,-,-
Zingmobile Grp cdi  1:1,ZMG,0.022,-,0.01,0.021,-,-,-,0.022,0.022,0.03,0.006,-,,-,0.02,-,-15.47,-,-,-
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.02,-,0.02,0.035,-,-,-,0.02,0.02,0.07,0.015,-,,-,0.03,-,-4.2,-,-,-
Adavale Resource,ADD,0.027,-0.5,0.026,0.027,2723,0.028,0.027,0.032,0.027,0.065,0.016,-,,-,0.03,-,-0.3,-,-0.1,-3.57
Ambertech Ltd,AMO,0.60,-,0.60,0.63,406,0.60,0.60,0.60,0.555,0.60,0.35,5.5,f,1.69,0.61,9.17,9.3,6.5,4.0,7.14
Argus Solutions,ASV,0.22,-3,0.22,0.245,167,0.22,0.22,0.25,0.22,1.098,0.006,-,,-,-,-,-0.12,-,-5.0,-18.52
Autron Corp,AAT,0.013,-,-,-,-,-,-,0.013,0.013,0.025,0.01,-,,-,-,-,-1.63,-,-,-
Cellnet Grp,CLT,0.33,-,0.33,0.35,200,0.33,0.33,0.33,0.33,0.33,0.15,-,,-,0.40,-,-6.16,-,-,-
Codan Ltd,CDA,1.335,-,1.325,1.335,367,1.34,1.33,1.34,1.26,1.34,0.525,7,f,1.64,0.12,5.24,11.5,11.6,4.5,3.49
Digislide Hldgs,DGI,0.26,-,0.24,0.26,-,-,-,0.26,0.235,0.80,0.23,-,,-,0.02,-,-9,-,2.5,10.64
ETT Ltd,ETT,-,-,-,-,-,-,-,0.005,0.005,0.007,0.001,-,,-,-,-,-0.04,-,-,-
Hostech Ltd,HTC,0.042,0.5,0.038,0.042,8787,0.042,0.038,0.042,0.037,0.05,0.013,-,,-,-,-,-3.24,-,0.5,13.51
iCash Payment Sys,ICP,0.052,-0.2,0.052,0.053,7700,0.053,0.052,0.054,0.047,0.077,0.025,-,,-,0.02,-,0.65,8.0,0.2,4
Intermoco Ltd,INT,0.011,-,0.011,0.012,97468,0.012,0.01,0.015,0.01,0.024,0.006,-,,-,-,-,-0.54,-,-0.2,-15.38
Keycorp Ltd,KYC,0.50,2,0.48,0.50,210,0.50,0.50,0.50,0.465,0.56,0.162,3,f,1.36,0.39,6.00,4.08,12.3,-,-
Legend Corp,LGD,0.17,-1.5,0.17,0.185,164,0.17,0.17,0.185,0.17,0.20,0.075,-,,-,0.08,-,2.34,7.3,-1.5,-8.11
Mikoh Corp,MIK,0.05,-,-,-,-,-,-,0.05,0.05,0.15,0.036,-,,-,0.01,-,-1.85,-,-,-
Netcomm Ltd,NTC,0.19,-1,0.185,0.20,2653,0.20,0.19,0.22,0.18,0.52,0.09,1,,6.01,0.11,5.26,6.01,3.2,-3.0,-13.64
Pienets Ltd,PIE,0.012,-0.1,0.011,0.012,27700,0.013,0.012,0.014,0.011,0.018,0.006,-,,-,-,-,-0.29,-,0.2,20
QRSciences Hldgs,QRS,0.068,-,0.067,0.068,-,-,-,0.07,0.067,0.08,0.02,-,,-,0.05,-,0.5,13.6,-,-
  opt jun12,QRSOA,0.003,-,0.001,0.008,-,-,-,0.003,0.002,0.006,0.002,-,,-,-,-,-,-,0.1,50
Scantech Ltd,SCD,0.33,-,0.33,0.35,-,-,-,0.33,0.32,0.60,0.30,-,,-,0.32,-,3.56,9.3,1.0,3.13
Techniche Ltd,TCN,0.079,-0.1,0.079,0.08,272,0.08,0.079,0.085,0.079,0.11,0.06,-,,-,0.02,-,0.64,12.3,-0.1,-1.25
Telezon Ltd,TLZ,0.10,-,0.105,0.17,-,-,-,0.10,0.10,0.27,0.10,-,,-,0.02,-,-1.25,-,-,-
Transol Corp,TNC,0.008,0.1,0.007,0.008,750,0.008,0.008,0.009,0.007,0.016,0.001,-,,-,-,-,0.2,4.0,0.1,14.29
  opt may11,TNCOA,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.019,0.001,-,,-,-,-,-,-,-,-
TSV Hldgs Ltd,TSH,0.13,-,0.12,0.13,-,-,-,0.13,0.12,0.17,0.085,-,,-,0.11,-,-9.59,-,1.0,8.33
TTA Hldgs Ltd,TTA,0.085,-,0.08,0.085,-,-,-,0.085,0.08,0.094,0.028,-,,-,0.09,-,3.08,2.8,0.5,6.25
Wavenet Intl,WAL,0.105,-,0.05,0.105,-,-,-,0.105,0.105,0.18,0.03,-,,-,0.14,-,0.57,18.4,-,-
Xtek Ltd,XTE,0.032,-,0.029,0.035,6881,0.032,0.032,0.049,0.024,0.058,0.007,-,,-,0.03,-,0.59,5.4,-2.0,-38.46
ZYL Ltd,ZYL,0.025,-0.4,0.024,0.025,11755,0.027,0.021,0.06,0.017,0.06,0.016,-,,-,-,-,-1.58,-,0.8,47.06
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.17,2.5,0.15,0.17,1868,0.17,0.145,0.175,0.135,0.385,0.135,-,,-,0.04,-,-5.12,-,-0.5,-2.86
Silex Systems,SLX,5.85,8,5.76,5.88,339,5.85,5.70,5.85,5.55,8.03,3.22,-,,-,0.43,-,-9.7,-,14.0,2.45
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,
Antaria Ltd,ANO,0.04,-,0.04,0.05,-,-,-,0.04,0.04,0.065,0.029,-,,-,0.04,-,1.46,2.7,-,-
Incitec Pivot,IPL,3.56,-2,3.54,3.57,79047,3.60,3.53,3.60,3.25,3.83,1.925,4.4,,-,0.14,1.24,-11.7,-,32.0,9.88
Millepede Intl,MPD,0.007,-,0.007,0.009,-,-,-,0.007,0.007,0.02,0.006,-,,-,-,-,-0.37,-,-,-
  opt mar12,MPDO,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.003,0.001,-,,-,-,-,-,-,-,-
Nufarm Ltd,NUF,9.03,-15,9.02,9.13,26647,9.26,9.03,9.90,8.96,14.46,8.71,27,,1.24,3.59,2.99,33.5,27.0,-70.0,-7.19
Nuplex Ind,NPX,2.55,-,2.51,2.58,1358,2.56,2.48,2.70,2.48,2.70,0.567,10.3,p,3.02,1.58,4.04,31.15,8.2,-11.0,-4.14
Orica Ltd,ORI,25.25,11,25.17,25.29,7356,25.42,25.02,25.68,24.76,26.77,11.80,97,p,1.50,1.71,3.84,145.2,17.4,24.0,0.96
Paragon Care Ltd,PGC,0.03,-,0.03,0.033,-,-,-,0.033,0.03,0.033,0.019,-,,-,0.01,-,-0.3,-,-0.2,-6.25
  opt may12,PGCOA,0.01,-,0.01,0.013,-,-,-,0.011,0.008,0.011,0.006,-,,-,-,-,-,-,0.2,25
Penrice Soda,PSH,0.83,-,0.83,0.85,446,0.835,0.83,0.865,0.83,1.048,0.55,-,,-,0.80,-,24.66,3.4,-4.0,-4.6
Stellar Res,SRZ,0.083,-,0.077,0.082,-,-,-,0.084,0.083,0.13,0.034,-,,-,-,-,-0.87,-,-0.1,-1.19
Symex Hldgs,SYM,0.47,-,0.47,0.48,104,0.47,0.47,0.47,0.46,0.56,0.40,3,f,2.25,0.29,6.38,6.75,7.0,1.0,2.17
Wattyl Ltd,WYL,0.87,-4,0.87,0.885,854,0.91,0.87,0.925,0.87,1.23,0.405,-,,-,1.23,-,7.9,11.0,-1.5,-1.69
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,2.39,-,2.38,2.40,15012,2.42,2.39,2.44,2.36,3.01,1.445,13.5,f,1.51,1.21,5.65,20.4,11.7,2.0,0.84
Boral Ltd,BLD,5.45,2,5.43,5.47,29224,5.49,5.41,5.56,5.34,6.40,2.29,12.5,f,1.82,4.23,2.29,22.7,24.0,8.0,1.49
Brickworks Ltd,BKW,12.25,-3,12.25,12.29,231,12.28,12.21,12.30,12.15,16.80,9.02,39,f,5.89,8.27,3.18,229.8,5.3,-5.0,-0.41
China West Hldgs,CWH,0.12,-,0.065,0.12,-,-,-,0.125,0.12,0.23,0.065,-,,-,0.06,-,1.1,10.9,1.0,9.09
Chongherr Invest,CDH,0.003,-,0.003,0.03,-,-,-,0.003,0.003,0.01,0.002,-,,-,0.04,-,-1.45,-,-,-
Fletcher Bld,FBU,6.19,-1,6.16,6.19,3247,6.26,6.18,6.30,6.14,7.04,3.90,28.62,,-,2.36,4.62,-14.88,-,-2.0,-0.32
Globe Sec,GTI,0.05,-,0.04,0.06,-,-,-,0.05,0.05,0.05,0.03,-,,-,0.09,-,-7.06,-,-,-
James Hardie Ind cdi,JHX,7.50,16,7.43,7.55,15875,7.51,7.40,7.65,7.21,8.86,2.90,-,,-,-0.40,-,18.89,39.7,6.0,0.81
Oakajee Corp Ltd,OKJ,0.091,-0.9,0.091,0.115,930,0.091,0.091,0.12,0.091,0.20,0.05,-,,-,0.12,-,-1.02,-,-2.9,-24.17
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,5.91,1,5.89,5.92,40757,5.95,5.85,6.03,5.73,6.35,3.574,29.5,,0.71,2.25,4.99,20.9,28.3,-2.0,-0.34
Colorpak Ltd,CKL,0.48,-0.5,0.48,0.485,48,0.48,0.48,0.49,0.48,0.53,0.385,3.25,f,2.30,0.16,6.77,7.46,6.4,-2.0,-4
National Can Ind,NCI,1.20,-,1.20,1.24,-,-,-,1.24,1.20,1.25,0.79,4,f,1.47,-,3.33,5.9,20.3,-,-
Pro-Pac Packaging,PPG,0.34,-,0.31,0.35,-,-,-,0.34,0.305,0.34,0.12,1.5,f,2.43,0.11,4.41,3.65,9.3,1.0,3.03
TMA Grp Comp def,TMADA,0.23,16,0.20,0.38,17,0.23,0.23,0.23,0.07,0.23,0.07,-,,-,0.01,-,0.2,115.0,-,-
INDUSTRY: Metals & Mining - Aluminium,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc cdi,AAI,45.19,-,-,45.20,-,-,-,45.25,45.19,47.10,44.00,12.39,,-,-,0.27,-251.67,-,-6.0,-0.13
Alumina Ltd,AWC,1.64,2,1.635,1.645,101147,1.645,1.605,1.645,1.525,2.06,0.683,2,f,-,1.21,1.22,-1.2,-,13.5,8.97
Cape Alumina Ltd,CBX,0.50,-,0.40,0.49,-,-,-,0.50,0.49,0.55,0.34,-,,-,-,-,-0.54,-,-,-
Capral Ltd,CAA,0.255,-1.5,0.25,0.26,8233,0.26,0.255,0.275,0.25,1.305,0.235,-,,-,0.38,-,-27.5,-,-1.0,-3.77
Mesa Min Ltd,MAS,0.065,-0.5,0.065,0.068,41142,0.071,0.065,0.074,0.055,0.074,0.024,-,,-,-,-,-0.25,-,0.5,8.33
Morning Star,MSH,0.14,2,0.125,0.17,800,0.14,0.14,0.14,0.12,0.23,0.054,-,,-,0.07,-,-0.97,-,2.0,16.67
INDUSTRY: Metals & Mining - Diversified Metals & Mining,,,,,,,,,,,,,,,,,,,,,
Abra Min Ltd,AII,0.16,-,0.165,0.18,-,-,-,0.16,0.16,0.25,0.15,-,,-,-,-,-1.39,-,-,-
A-Cap Res,ACB,0.375,-1,0.37,0.385,1194,0.385,0.375,0.40,0.355,0.60,0.11,-,,-,-,-,-2.93,-,3.5,10.29
Acclaim Explore,AEX,0.024,-,0.027,0.021,-,-,-,0.024,0.018,0.026,0.003,-,,-,-,-,-1.52,-,0.2,9.09
  ctg,AEXCD,0.003,-,0.001,0.02,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-
Activex Ltd,AIV,0.082,0.2,0.08,0.082,1400,0.083,0.082,0.083,0.08,0.12,0.046,-,,-,-,-,-1.66,-,0.2,2.5
  opt jul10,AIVO,0.012,-,0.011,0.016,-,-,-,0.012,0.011,0.06,0.001,-,,-,-,-,-,-,0.1,9.09
Aditya Birla,ABY,0.96,-3,0.96,0.98,7469,0.99,0.96,1.05,0.96,1.65,0.10,-,,-,1.42,-,-17.34,-,1.0,1.05
Admiralty Res,ADY,0.013,0.1,0.012,0.013,47710,0.013,0.012,0.013,0.012,0.037,0.011,-,,-,-,-,-2.73,-,0.1,8.33
Advanced Magnesium,ANM,0.058,-0.2,0.058,0.06,261,0.058,0.056,0.06,0.056,0.124,0.017,-,,-,0.02,-,-2.64,-,0.2,3.57
Altera Res Ltd,AEA,0.20,-2,0.175,0.20,480,0.21,0.20,0.225,0.20,0.225,0.014,-,,-,-,-,-3.25,-,1.0,5.26
  opt jan12,AEAO,0.075,-,0.065,0.085,-,-,-,0.075,0.065,0.075,0.065,-,,-,-,-,-,-,-,-
Altura Min Ltd,AJM,0.20,-,0.205,0.24,-,-,-,0.20,0.195,0.37,0.065,-,,-,-,-,-4.6,-,0.5,2.56
  opt may10,AJMO,0.012,-,0.005,0.012,-,-,-,0.018,0.005,0.08,0.005,-,,-,-,-,-,-,-0.6,-33.33
Ammtec Ltd,AEC,2.57,-1,2.55,2.59,190,2.59,2.56,2.61,2.56,3.00,1.30,16.5,f,1.18,1.05,6.42,19.39,13.3,-3.0,-1.15
Ampella Min,AMX,1.00,4,0.985,1.005,5192,1.005,0.975,1.02,0.885,1.04,0.09,-,,-,-,-,-6.37,-,8.0,8.7
  opt jul10,AMXO,0.82,2,0.75,0.845,723,0.82,0.82,0.82,0.72,0.82,0.03,-,,-,-,-,-,-,2.0,2.5
Anchor Res,AHR,0.195,-,0.19,0.20,590,0.20,0.195,0.20,0.19,0.28,0.032,-,,-,-,-,-1.57,-,1.0,5.41
