Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4833.9 at 16:43 30/4/2010  Report at 19:06 Friday 30/4/2010. Processed 20:29 Friday 30/4/2010.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
Tutt Bryant Grp,TBG,0.675,-,0.675,0.69,-,-,-,0.675,0.67,0.90,0.52,3.5,f,1.31,0.84,5.19,4.6,14.7,0.5,0.75
TZ Ltd,TZL,0.70,-4,0.66,0.70,818,0.74,0.65,0.78,0.65,1.36,0.65,-,,-,-0.59,-,-66.81,-,-8.0,-10.26
UGL Ltd,UGL,14.77,11,14.67,14.88,7830,14.88,14.68,15.00,14.48,15.97,9.25,64,f,1.26,-0.43,4.33,80.9,18.3,-5.0,-0.34
VDM Grp Ltd,VMG,0.45,-1,0.45,0.455,3769,0.46,0.44,0.465,0.44,0.714,0.155,-,,-,0.34,-,-85.01,-,-1.0,-2.17
Verticon Grp Ltd,VGP,0.004,-,0.004,0.01,-,-,-,0.005,0.004,0.03,0.004,-,,-,-,-,-11.4,-,-,-
Watpac Ltd,WTP,1.41,1,1.39,1.42,1612,1.445,1.41,1.47,1.40,1.975,0.98,10.5,f,0.84,1.46,7.45,8.85,15.9,-6.0,-4.08
WDS Ltd,WDS,0.595,-2.5,0.59,0.595,8082,0.61,0.58,0.725,0.58,2.276,0.505,4.3,,0.92,0.56,7.23,3.95,15.1,-18.0,-23.23
XRF Scientific,XRF,0.155,-0.5,0.15,0.155,500,0.155,0.155,0.16,0.155,0.23,0.095,0.75,,1.68,0.09,4.84,1.26,12.3,-,-
Zicom Grp Ltd,ZGL,0.185,-0.5,0.185,0.19,322,0.185,0.185,0.195,0.185,0.33,0.095,0.65,,5.35,0.20,3.51,3.48,5.3,-1.0,-5.13
INDUSTRY GROUP: Commercial Services & Supplies,,,,,,,,,,,,,,,,,,,,,
Aeris Environmental,AEI,0.079,-,0.08,0.085,-,-,-,0.079,0.079,0.185,0.06,-,,-,-,-,-2.05,-,-,-
Ambition Grp Ltd,AMB,0.41,2,0.375,0.41,329,0.42,0.395,0.42,0.37,0.42,0.163,-,,-,0.14,-,-13.07,-,3.0,7.89
Anaeco Ltd,ANQ,0.22,-,0.22,0.23,50,0.22,0.22,0.225,0.22,0.35,0.175,-,,-,-,-,-5.5,-,-2.0,-8.33
  opt may10,ANQO,0.001,-,-,0.001,-,-,-,0.005,0.005,0.015,0.001,-,,-,-,-,-,-,-0.4,-80
  opt may12,ANQOA,0.001,-,-,-,-,-,-,0.004,0.004,0.004,0.001,-,,-,-,-,-,-,-0.3,-75
Brambles Ltd,BXB,7.26,-4,7.24,7.30,55118,7.32,7.23,7.44,7.23,8.37,5.54,25,p,1.38,0.66,3.44,34.45,21.1,-12.0,-1.63
Cabcharge Aust,CAB,6.00,4,5.91,6.03,3200,6.02,5.94,6.08,5.90,7.09,4.71,34,f,1.44,-,5.67,48.9,12.3,-3.0,-0.5
Campbell Brothers,CPB,29.78,-,29.60,29.78,780,29.91,29.62,29.99,27.55,32.00,14.92,95,p,1.71,2.96,3.19,162.2,18.4,101.0,3.51
Carbon Conscious,CCF,0.13,1,0.13,0.155,50,0.13,0.13,0.18,0.12,0.56,0.11,-,,-,0.09,-,-6.18,-,-5.0,-27.78
Careers Multilist,CGR,0.185,3,0.155,0.19,100,0.185,0.185,0.185,0.155,0.24,0.15,-,,-,-,-,-,-,3.0,19.35
Chandler Macleod,CMG,0.24,-,0.24,0.25,25,0.24,0.24,0.26,0.24,0.31,0.079,0.35,f,0.74,0.04,1.46,0.26,92.3,-1.0,-4
Clarius Grp Ltd,CND,0.675,-1,0.675,0.70,591,0.685,0.675,0.705,0.675,1.18,0.358,-,,-,0.39,-,3,22.5,-1.5,-2.17
Clean Teq Hldgs,CLQ,0.33,-,0.32,0.33,170,0.33,0.33,0.365,0.315,0.375,0.20,-,,-,0.05,-,1.79,18.4,-3.5,-9.59
CO2 Grp Ltd,COZ,0.145,-0.5,0.145,0.15,425,0.15,0.145,0.175,0.145,0.43,0.14,-,,-,0.07,-,-0.26,-,-2.5,-14.71
  opt nov11,COZO,0.038,-,0.013,0.04,-,-,-,0.045,0.038,0.29,0.038,-,,-,-,-,-,-,-0.7,-15.56
Coffey Intl,COF,1.30,-53.5,1.30,1.335,24794,1.60,1.25,1.855,1.25,2.37,1.25,12,f,1.00,-0.17,9.23,12,10.8,-53.0,-28.96
Collection House,CLH,0.74,-1.5,0.72,0.775,508,0.75,0.74,0.77,0.74,0.935,0.405,5.4,f,1.84,0.90,7.30,9.93,7.5,-2.5,-3.27
Connxion Ventures,CXN,0.044,-0.1,0.044,0.045,7324,0.045,0.043,0.047,0.043,0.061,0.028,-,,-,-0.01,-,-2.2,-,-0.4,-8.33
Corporate Express,CXP,5.57,-,5.57,5.58,3696,5.59,5.57,5.59,5.56,5.71,3.20,22.5,f,1.51,-,4.04,34,16.4,-2.0,-0.36
Credit Corp Grp,CCP,2.61,1,2.60,2.68,696,2.65,2.59,2.73,2.59,3.39,0.97,5,f,5.46,1.83,1.92,27.3,9.6,-8.0,-2.97
Decmil Grp Ltd,DCG,1.83,3,1.825,1.83,1622,1.84,1.78,1.94,1.76,1.94,0.34,-,,-,0.28,-,15.56,11.8,-2.5,-1.35
Dolomatrix Intl,DMX,0.26,-,0.26,0.28,30,0.26,0.26,0.28,0.255,0.35,0.13,-,,-,0.14,-,-0.2,-,-0.5,-1.89
Downer EDI Ltd,DOW,7.00,-14,6.99,7.00,30884,7.19,6.91,7.34,6.91,9.44,4.41,29.1,,1.87,2.15,4.16,54.4,12.9,-27.0,-3.71
Emerson Stewart Grp,ESW,0.10,-,0.096,0.10,-,-,-,0.10,0.10,0.16,0.05,0.4,f,-,0.09,4.00,-0.64,-,0.4,4.17
ENV Clean Tech,ESI,0.03,-,0.029,0.031,61425,0.032,0.03,0.036,0.026,0.115,0.015,-,,-,-,-,-0.06,-,-0.6,-16.67
  opt jan14,ESIO,0.019,0.2,0.017,0.019,2500,0.019,0.018,0.02,0.016,0.085,0.006,-,,-,-,-,-,-,-0.2,-9.52
EVZ Ltd,EVZ,0.11,0.5,0.10,0.11,1222,0.11,0.10,0.11,0.10,0.20,0.085,0.5,f,2.84,0.05,4.55,1.42,7.7,-,-
Green Invest Ltd,GNV,0.05,-,0.05,0.064,100,0.05,0.05,0.055,0.05,0.158,0.045,-,,-,-0.02,-,-5.07,-,-,-
Greencap Ltd,GCG,0.10,-,0.10,0.105,5576,0.10,0.10,0.11,0.10,0.20,0.099,0.75,,3.15,-0.02,7.50,2.36,4.2,-1.0,-9.09
Hamilton James Bruce,HJB,0.039,-,0.035,0.04,-,-,-,0.039,0.039,0.04,0.009,-,,-,-0.02,-,3.1,1.3,-,-
Hitech Grp Aust,HIT,0.015,-,0.011,0.065,-,-,-,0.015,0.015,0.028,0.015,-,,-,0.06,-,-0.07,-,-,-
Humanis Grp Ltd,HUM,0.021,-,0.021,0.023,2000,0.021,0.021,0.022,0.021,0.039,0.012,-,,-,-,-,-3.11,-,0.1,5
  opt aug11,HUMO,0.001,-,-,-,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-
Hydromet Corp Ltd,HMC,0.039,0.1,0.038,0.039,100,0.039,0.039,0.04,0.038,0.06,0.038,-,,-,0.04,-,0.06,65.0,0.1,2.63
  opt jun10,HMCO,0.002,-,-,0.01,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-
Interstaff Int,ITS,0.26,1,0.26,0.30,40,0.26,0.26,0.26,0.25,0.30,0.195,-,,-,0.20,-,-4.54,-,1.0,4
Inventis Ltd,IVT,0.05,-,0.045,-,-,-,-,0.05,0.05,0.099,0.035,-,,-,0.01,-,-1.55,-,-,-
MAC Services (The),MSL,2.57,-16,2.57,2.69,889,2.74,2.57,2.79,2.57,2.85,1.08,8.75,f,1.76,0.86,3.40,15.4,16.7,-10.0,-3.75
McMillan Shakespeare,MMS,3.57,-10,3.53,3.60,1339,3.68,3.54,3.84,3.41,4.50,2.50,20.5,f,1.60,0.34,5.74,32.88,10.9,-19.0,-5.05
Mineral Res,MIN,8.31,-5,8.28,8.49,5362,8.50,8.31,8.75,8.20,8.80,3.31,18.75,f,2.04,2.39,2.26,38.3,21.7,-21.0,-2.46
Norfolk Grp,NFK,0.87,-,0.87,0.895,647,0.89,0.86,0.94,0.82,1.066,0.194,-,,-,-0.08,-,3.34,26.0,-8.0,-8.42
Pac Environment,PEH,0.16,3,0.12,0.18,62,0.16,0.16,0.19,0.13,0.40,0.13,-,,-,0.04,-,-11.51,-,-3.0,-15.79
Phoslock Water,PHK,0.096,-,0.096,0.10,300,0.096,0.096,0.096,0.096,0.15,0.09,-,,-,0.02,-,-1.11,-,-,-
PMP Ltd,PMP,0.71,0.5,0.69,0.71,5470,0.715,0.695,0.72,0.69,0.835,0.335,-,,-,0.73,-,-0.6,-,-,-
Programmed Maint,PRG,3.41,1,3.32,3.45,3127,3.43,3.38,3.48,3.33,4.762,1.96,8,f,3.49,0.62,2.35,27.9,12.2,-7.0,-2.01
Reclaim Ind,RCM,0.046,-,0.046,0.06,-,-,-,0.052,0.046,0.075,0.046,-,,-,0.02,-,-1.61,-,-0.6,-11.54
Ross Human Direction,RHD,0.39,-,0.385,0.39,-,-,-,0.41,0.385,0.43,0.16,2.5,f,2.20,0.24,6.41,5.5,7.1,0.5,1.3
Rubicor Grp,RUB,0.061,-,0.053,0.055,-,-,-,0.061,0.06,0.065,0.02,-,,-,-0.61,-,-25.7,-,0.6,10.91
Runge Ltd,RUL,0.69,1,0.69,0.70,374,0.70,0.685,0.77,0.63,1.10,0.46,3.5,f,1.03,0.09,5.07,3.6,19.2,-7.5,-9.8
SAI Global Ltd,SAI,4.30,-9,4.25,4.40,1284,4.44,4.29,4.53,4.15,4.53,2.55,11.9,f,1.63,-0.98,2.77,19.4,22.2,10.0,2.38
Salmat Ltd,SLM,4.57,19,4.25,4.57,4109,4.57,4.37,4.57,4.31,4.58,3.20,22,f,1.11,-0.71,4.81,24.51,18.6,10.0,2.24
Seek Ltd,SEK,8.39,17,8.26,8.40,24921,8.39,8.24,8.39,7.88,8.40,3.38,9.9,f,1.86,0.55,1.18,18.4,45.6,39.0,4.88
Skilled Grp Ltd,SKE,1.365,0.5,1.35,1.38,3238,1.375,1.29,1.385,1.23,2.56,1.19,1.5,,5.56,-0.49,1.10,8.34,16.4,-1.5,-1.09
Spotless Grp Ltd,SPT,2.83,3,2.83,2.86,5291,2.84,2.80,2.91,2.78,3.23,1.81,11,p,1.95,-,3.89,21.5,13.2,-5.0,-1.74
Staging Connections,STG,0.026,-,0.026,0.029,20,0.026,0.026,0.028,0.026,0.059,0.02,-,,-,-0.06,-,-1.3,-,-0.2,-7.14
Sterihealth Ltd,STP,1.52,-3,1.52,1.55,5,1.52,1.52,1.55,1.46,1.70,0.785,-,,-,-0.25,-,23.7,6.4,0.5,0.33
Talent2 Internation,TWO,1.49,1,1.43,1.49,325,1.49,1.45,1.54,1.45,1.66,0.505,-,,-,0.15,-,-4.73,-,1.0,0.68
Tox Free Solutions,TOX,2.44,4,2.41,2.44,1342,2.48,2.42,2.50,2.22,2.80,1.55,-,,-,0.64,-,11.17,21.8,-6.0,-2.4
Transfield Services,TSE,3.98,-4,3.95,4.00,31500,4.03,3.95,4.03,3.87,4.80,2.10,12.25,f,-,0.29,3.08,-15.18,-,-,-
Transpacific Indust,TPI,1.27,-3,1.26,1.275,10425,1.30,1.27,1.35,1.27,1.785,1.03,-,,-,-0.23,-,-58.1,-,-7.0,-5.22
Wellcom Grp Ltd,WLL,2.04,9,1.96,2.04,20,2.04,2.04,2.04,1.95,2.43,1.60,12,f,1.40,0.49,5.88,16.79,12.2,4.0,2
WHK Grp Ltd,WHG,1.105,-0.5,1.075,1.105,1691,1.105,1.065,1.135,1.065,1.20,0.815,3.5,f,2.77,0.12,3.17,9.71,11.4,-3.5,-3.07
  new,WHGN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,
Air New Zealand,AIZ,1.055,-,1.005,1.075,-,-,-,1.07,1.045,1.145,0.67,5.17,,0.75,1.12,4.90,3.9,27.1,1.0,0.96
Asciano Grp stp,AIO,1.70,-1,1.68,1.705,240577,1.725,1.665,1.785,1.655,1.94,1.037,-,,-,0.10,-,-41.9,-,-6.5,-3.68
Auckland Airport,AIA,1.57,2.5,1.55,1.57,6938,1.57,1.55,1.57,1.545,1.654,1.171,6.68,,0.84,1.22,4.25,5.63,27.9,3.5,2.28
Aust Infra unt,AIX,1.98,-,1.955,2.00,14045,2.01,1.955,2.09,1.92,2.09,1.18,10,p,1.94,2.62,5.05,19.37,10.2,-4.0,-1.98
Brisconnection Tr stp,BCS,1.185,-4.5,1.18,1.23,462,1.185,1.18,1.23,1.18,1.40,1.03,-,,-,-0.54,-,15.06,7.9,-5.5,-4.44
Chalmers Ltd,CHR,2.82,-,2.75,-,-,-,-,2.75,2.75,3.10,2.69,14,f,1.78,4.32,4.96,24.96,11.3,7.0,2.55
ConnectEast stp,CEU,0.43,0.5,0.43,0.435,80821,0.435,0.425,0.44,0.425,0.49,0.273,2,,-,-,4.65,-21.74,-,-0.5,-1.15
CTI Logistics,CLX,1.10,1,1.01,1.10,9,1.10,1.10,1.10,1.09,1.14,0.695,6,f,1.61,0.66,5.45,9.65,11.4,1.0,0.92
Intoll Grp stp,ITO,1.125,-,1.12,1.13,93401,1.135,1.12,1.14,1.095,1.71,1.07,12,,-,1.78,10.67,-16.38,-,-,-
K & S Corp,KSC,2.72,-,2.72,2.78,50,2.72,2.72,2.78,2.72,3.05,1.72,12,f,2.12,1.95,4.41,25.4,10.7,-4.0,-1.45
KFM Divers Inf unt,KIL,0.89,-1,0.89,0.92,726,0.90,0.89,0.935,0.855,0.97,0.472,4,,1.60,0.96,4.49,6.4,13.9,-4.5,-4.81
Lindsay Aust,LAU,0.185,-,0.185,0.20,-,-,-,0.195,0.185,0.28,0.16,1.75,f,1.89,0.21,9.46,3.3,5.6,-1.0,-5.13
Macq Atlas Roads stp,MQA,0.98,0.5,0.975,0.98,42418,0.985,0.97,0.99,0.96,1.02,0.51,-,,-,-,-,-,-,-1.0,-1.01
MAP Grp forus,MAP,3.14,3,3.11,3.15,73947,3.16,3.10,3.18,3.06,3.38,1.765,21,,-,-0.30,6.69,-33.11,-,6.0,1.95
Mermaid Marine,MRM,2.81,10,2.75,2.83,15162,2.84,2.74,2.84,2.66,3.25,1.51,7,f,2.66,0.95,2.49,18.59,15.1,1.0,0.36
Qantas Airways,QAN,2.84,-,2.83,2.84,109415,2.85,2.82,2.92,2.80,3.06,1.805,6,,-,2.25,2.11,-2.7,-,-5.0,-1.73
Regional Express,REX,1.225,3.5,1.22,1.225,259,1.225,1.19,1.225,1.16,1.42,0.725,-,,-,1.13,-,19.35,6.3,4.0,3.38
Richfield Internat,RIS,0.082,-,0.021,0.081,-,-,-,0.082,0.082,0.082,0.035,-,,-,0.12,-,0.06,136.7,-,-
Rivercity Motorway stp,RCY,0.096,-0.2,0.096,0.098,17822,0.105,0.096,0.115,0.096,0.325,0.084,-,,-,-1.34,-,-4.41,-,-1.4,-12.73
Scott Corp,SCC,0.34,-,0.34,0.35,26,0.34,0.34,0.35,0.34,0.395,0.125,3,f,1.90,0.39,8.82,5.7,6.0,-3.0,-8.11
Skywest Airlines cdi  1:1,SXR,0.375,-,0.375,0.40,2175,0.40,0.375,0.40,0.365,0.40,0.215,0.4,,7.22,0.17,1.07,2.89,13.0,1.0,2.74
Smarttrans Hldgs,SMA,0.023,-0.1,0.023,0.025,21153,0.026,0.023,0.027,0.023,0.063,0.004,-,,-,-,-,-0.31,-,-0.5,-17.86
Toll Hldgs Ltd,TOL,7.15,2,7.14,7.16,29927,7.18,7.12,7.31,7.10,9.33,5.85,25,f,1.26,1.44,3.50,31.45,22.7,-8.0,-1.11
Traffic Tech,TTI,0.036,-,0.032,0.036,-,-,-,0.036,0.033,0.09,0.021,-,,-,-0.17,-,-1.11,-,-,-
Transurban stp,TCL,5.11,-1,5.10,5.15,27031,5.18,5.10,5.23,5.03,5.64,3.85,23,,0.08,2.75,4.50,1.85,276.2,-7.0,-1.35
Virgin Blue Hldgs,VBA,0.595,0.5,0.595,0.60,162475,0.60,0.59,0.615,0.545,0.80,0.22,-,,-,0.39,-,-2.3,-,-1.0,-1.65
Wridgways Aust,WWA,2.68,-,2.69,2.75,110,2.77,2.68,2.84,2.68,2.98,1.90,17,f,1.20,0.20,6.34,20.32,13.2,-10.0,-3.6
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.10,-,0.09,0.135,-,-,-,0.10,0.10,0.18,0.095,-,,-,-0.08,-,3.28,3.0,-,-
Adacel Tech,ADA,0.66,1,0.66,0.665,361,0.66,0.645,0.69,0.58,0.84,0.32,-,,-,0.21,-,2.7,24.4,-3.0,-4.35
Admerex Ltd,ADL,0.006,-,0.004,0.006,-,-,-,0.007,0.004,0.016,0.004,-,,-,-,-,-0.4,-,-0.1,-14.29
Altium Ltd,ALU,0.26,-,0.25,0.28,-,-,-,0.28,0.25,0.50,0.235,2,,-,0.09,7.69,-6.97,-,0.5,1.96
APA Financial,APP,0.014,-,0.015,0.02,-,-,-,0.014,0.014,0.023,0.009,-,,-,-,-,0.1,14.0,-,-
ASG Grp Ltd,ASZ,1.38,2,1.365,1.38,3778,1.38,1.36,1.45,1.30,1.475,0.545,6,f,1.57,0.06,4.35,9.43,14.6,-2.0,-1.43
Bravura Solutions,BVA,0.12,-,0.12,0.125,489,0.125,0.12,0.125,0.12,0.315,0.119,-,,-,-0.06,-,-1.97,-,-1.0,-7.69
Byte Power Grp,BPG,0.005,-,0.005,0.006,-,-,-,0.005,0.004,0.017,0.004,-,,-,-,-,-0.37,-,0.1,25
Carsales Com Ltd,CRZ,5.38,1,5.30,5.54,6703,5.45,5.37,5.63,5.37,5.86,3.56,6.6,f,1.24,0.01,1.23,8.2,65.6,-19.0,-3.41
CCK Financial,CCK,0.10,-,0.082,0.10,-,-,-,0.10,0.10,0.21,0.08,-,,-,0.02,-,-0.23,-,-,-
Comops Ltd,COM,0.08,-,0.081,0.10,-,-,-,0.083,0.08,0.185,0.05,-,,-,0.03,-,1.7,4.7,-0.3,-3.61
Computershare Ltd,CPU,11.84,-26,11.80,12.10,49071,12.07,11.76,12.63,11.76,12.90,8.31,25,p,2.27,-1.54,2.11,56.84,20.8,-80.0,-6.33
Corum Grp Ltd,COO,0.025,-,0.025,0.035,823,0.025,0.025,0.025,0.025,0.057,0.01,-,,-,-0.05,-,-5.37,-,-,-
CPT Global Ltd,CGO,0.65,2,0.65,0.685,10,0.65,0.65,0.65,0.62,1.02,0.40,3,,0.25,0.16,4.62,0.74,87.8,3.0,4.84
CSG Ltd,CSV,2.29,9,2.28,2.29,2545,2.30,2.20,2.30,2.05,2.30,0.67,5,f,2.77,0.05,2.18,13.85,16.5,13.0,6.02
Customers Ltd,CUS,2.79,-4,2.79,2.81,5294,2.88,2.79,2.99,2.79,3.25,1.941,-,,-,0.26,-,18.4,15.2,-10.0,-3.46
Data#3 Ltd,DTL,8.30,5,8.25,8.30,76,8.30,8.22,8.55,8.10,9.30,5.24,53,f,1.29,1.17,6.39,68.29,12.2,-25.0,-2.92
Datamotion Asia,DMN,0.002,-,0.001,0.002,-,-,-,0.002,0.001,0.005,0.001,-,,-,-,-,-0.15,-,-,-
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd,DSQ,0.10,-,0.10,0.14,23,0.10,0.10,0.10,0.10,0.18,0.042,-,,-,0.06,-,-5.45,-,-,-
DWS Advanced,DWS,1.41,1,1.40,1.42,573,1.42,1.40,1.465,1.39,1.85,0.70,11,f,1.23,0.20,7.80,13.52,10.4,-5.5,-3.75
E-Com Multi Ltd,ECE,0.012,0.1,0.011,0.012,262288,0.012,0.011,0.012,0.008,0.012,0.001,-,,-,-,-,-0.03,-,0.3,33.33
Empired Ltd,EPD,0.105,-,0.105,0.15,-,-,-,0.105,0.105,0.18,0.065,0.75,f,0.68,0.05,7.14,0.51,20.6,-,-
Energy One Ltd,EOL,0.10,-,0.10,0.135,200,0.10,0.10,0.10,0.10,0.20,0.05,-,,-,0.16,-,-1.65,-,-,-
Entellect Solutions,ESN,0.002,-,-,-,-,-,-,0.002,0.002,0.008,0.001,-,,-,-,-,-0.06,-,-,-
E-Pay Asia Ltd,EPY,0.13,-,0.115,0.135,-,-,-,0.135,0.13,0.245,0.08,-,,-,0.36,-,2.97,4.4,-3.0,-18.75
eServGlobal Ltd,ESV,0.49,-,0.48,0.505,528,0.51,0.49,0.51,0.48,0.63,0.35,-,,-,0.16,-,-26.6,-,-1.0,-2
Ezenet Ltd,EZE,0.027,0.2,0.027,0.03,751,0.027,0.026,0.027,0.025,0.052,0.012,-,,-,0.03,-,-0.21,-,-0.1,-3.57
GBST Hldgs,GBT,0.98,-,0.98,0.99,20,0.98,0.98,1.01,0.98,1.22,0.59,1.5,,1.38,-0.56,1.53,2.07,47.3,-1.5,-1.51
GoConnect Ltd,GCN,0.025,-,0.025,0.026,750,0.025,0.025,0.025,0.024,0.028,0.009,-,,-,-0.01,-,-0.23,-,0.1,4.17
Hansen Tech,HSN,0.615,3,0.60,0.615,540,0.615,0.585,0.615,0.585,0.80,0.36,5,f,1.18,0.11,8.13,5.9,10.4,1.5,2.5
Ideas Intl,IDE,0.25,-,0.20,0.25,-,-,-,0.25,0.25,0.32,0.15,-,,-,0.06,-,7.8,3.2,-,-
Infomedia Ltd,IFM,0.25,-,0.25,0.255,2390,0.255,0.25,0.255,0.25,0.445,0.235,3.3,,0.95,0.02,13.20,3.12,8.0,-1.0,-3.85
Integrated Research,IRI,0.40,-1,0.40,0.41,116,0.42,0.40,0.42,0.40,0.544,0.247,4,p,1.15,0.07,10.00,4.61,8.7,-1.0,-2.44
Intrapower Ltd,IPX,0.105,-,0.10,0.12,350,0.105,0.10,0.105,0.10,0.17,0.097,-,,-,-0.02,-,-10.83,-,-1.5,-12.5
IRESS Market Tech,IRE,8.51,-7,8.47,8.55,3813,8.65,8.48,8.88,8.35,9.30,6.01,34,f,1.02,0.75,4.00,34.78,24.5,-34.0,-3.84
ISS Grp Ltd,ISS,0.19,-1.5,0.19,0.20,1280,0.22,0.19,0.22,0.175,0.30,0.145,-,,-,0.09,-,-6.89,-,-,-
ITX Grp Ltd,ITX,1.07,2,1.06,1.07,157,1.07,1.05,1.07,1.025,1.45,0.59,6.5,f,2.40,0.26,6.07,15.6,6.9,5.5,5.42
Jumbuck Entertain,JMB,0.25,-,0.245,0.255,-,-,-,0.25,0.25,0.465,0.24,2.5,f,2.31,0.19,10.00,5.78,4.3,-,-
Longreach Grp,LRG,0.029,-,0.028,0.03,-,-,-,0.031,0.018,0.045,0.015,-,,-,0.02,-,0.3,9.7,-0.2,-6.45
M2M Corp,MCL,0.002,-,0.001,0.002,15000,0.002,0.002,0.002,0.002,0.007,0.001,-,,-,-,-,-0.16,-,-,-
MDS Financial Grp,MWS,0.022,-,0.022,0.03,-,-,-,0.025,0.022,0.028,0.012,-,,-,-,-,-0.01,-,-,-
Melbourne IT Ltd,MLB,1.805,-1,1.805,1.81,552,1.825,1.805,1.87,1.77,2.29,1.52,15,f,1.43,-0.56,8.31,21.42,8.4,-4.5,-2.43
MGM Wireless Ltd,MWR,0.011,-,0.011,0.015,-,-,-,0.012,0.011,0.03,0.007,-,,-,-,-,-0.06,-,-0.1,-8.33
  opt nov10,MWRO,0.001,-,-,0.004,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.041,-0.9,0.041,0.042,516430,0.054,0.04,0.062,0.02,0.062,0.012,-,,-,-,-,0.09,45.6,1.7,70.83
Monteray Grp,MRY,0.012,-0.3,0.012,0.015,12,0.012,0.012,0.015,0.012,0.025,0.006,-,,-,0.03,-,-0.23,-,-0.3,-20
Mooter Media Ltd,MMZ,0.02,-0.2,0.019,0.02,268183,0.023,0.017,0.025,0.017,0.036,0.001,-,,-,-,-,0.22,9.1,-0.5,-20
Oakton Ltd,OKN,3.25,1,3.25,3.26,908,3.28,3.22,3.36,3.21,4.30,1.385,4,f,4.98,0.04,1.23,19.9,16.3,-5.0,-1.52
Objective Corp,OCL,0.29,-,0.29,0.335,-,-,-,0.30,0.29,0.50,0.25,2.1,,1.83,0.04,7.24,3.85,7.5,-,-
Panorama Synergy,PSY,0.265,-,0.28,0.30,-,-,-,0.30,0.265,0.415,0.067,-,,-,-,-,-1.4,-,-3.5,-11.67
Powerlan Ltd,PWR,0.05,-,0.04,0.044,-,-,-,0.05,0.046,0.098,0.025,-,,-,-0.26,-,-17.84,-,0.4,8.7
Praemium Ltd,PPS,0.17,1,0.165,0.175,1860,0.175,0.17,0.175,0.16,0.215,0.095,-,,-,0.03,-,-6.7,-,-,-
Prophecy Intl ,PRO,0.40,-,0.38,0.40,150,0.40,0.40,0.40,0.40,0.70,0.39,4.25,,1.36,0.15,10.63,5.79,6.9,-,-
Qmastor Ltd,QML,0.255,0.5,0.255,0.26,369,0.255,0.255,0.275,0.25,0.55,0.245,0.75,,2.04,0.09,2.94,1.53,16.7,-1.5,-5.56
Razor Risk Tech,RZR,0.03,-,0.026,0.03,-,-,-,0.03,0.027,0.055,0.025,-,,-,0.01,-,0.58,5.2,0.1,3.45
Reckon Ltd,RKN,2.05,3,2.05,2.07,143,2.05,2.03,2.06,1.965,2.09,1.07,7,f,1.41,-0.02,3.41,9.9,20.7,-,-
Redflex Hldgs,RDF,1.78,1,1.78,1.84,427,1.78,1.745,1.95,1.72,2.70,1.50,5,,1.74,0.99,2.81,8.71,20.4,-12.0,-6.32
RP Data Ltd,RPX,0.995,-1.5,0.99,1.01,25,0.995,0.995,1.03,0.95,1.255,0.415,1.5,,2.88,-0.18,1.51,4.32,23.0,-5.0,-4.78
Rubik Financial,RFL,0.067,-0.3,0.067,0.08,140,0.067,0.067,0.07,0.067,0.12,0.066,-,,-,0.08,-,-1.38,-,-0.3,-4.29
Senetas Corp,SEN,0.046,-0.1,0.046,0.048,3282,0.047,0.045,0.048,0.045,0.11,0.035,-,,-,0.02,-,0.32,14.4,0.1,2.22
Sirius Corp Ltd,SIU,0.04,-,-,0.039,-,-,-,0.04,0.04,0.047,0.011,-,,-,-,-,0.1,40.0,-,-
SMS Management,SMX,6.65,11,6.55,6.66,2801,6.70,6.55,6.90,6.43,7.21,2.48,27.5,f,1.40,0.69,4.14,38.4,17.3,-5.0,-0.75
Stratatel Ltd,STE,0.052,-,0.046,0.059,-,-,-,0.052,0.052,0.093,0.052,0.38,,0.66,0.01,7.31,0.25,20.8,-,-
  opt sep11,STEO,0.008,-,0.004,0.015,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-
Synergy Plus Ltd,SNR,0.039,-,0.039,0.057,-,-,-,0.04,0.039,0.059,0.029,-,,-,-0.05,-,0.35,11.1,-0.1,-2.5
