  opt aug10,UOGO,0.006,-,0.006,0.009,-,-,-,0.006,0.006,0.02,0.005,-,,-,-,-,-,-,-,-
United Uranium,UUL,0.23,-1,0.23,0.24,1579,0.245,0.23,0.295,0.19,0.295,0.055,-,,-,-,-,-0.64,-,3.5,17.95
  opt jun12,UULOA,0.061,-0.1,0.06,0.065,1100,0.062,0.061,0.08,0.05,0.08,0.03,-,,-,-,-,-,-,1.1,22
Uranex NL,UNX,0.285,-1.5,0.28,0.30,703,0.29,0.285,0.30,0.28,0.58,0.11,-,,-,-,-,-2.59,-,-0.5,-1.72
Uranium Equities,UEQ,0.17,-0.5,0.17,0.175,2389,0.18,0.17,0.185,0.165,0.28,0.05,-,,-,-,-,-3.41,-,-,-
Uranium Explore,UXA,0.099,-0.6,0.099,0.10,2608,0.10,0.099,0.11,0.099,0.20,0.03,-,,-,-,-,-6.67,-,-0.6,-5.71
Uraniumsa Ltd,USA,0.215,-1.5,0.215,0.23,913,0.23,0.215,0.235,0.215,0.295,0.023,-,,-,-,-,-4,-,-1.5,-6.52
  opt jan10,USAO,0.02,-,0.02,0.024,125,0.02,0.02,0.02,0.02,0.055,0.001,-,,-,-,-,-,-,-0.2,-9.09
Victoria Pet,VPE,0.355,0.5,0.35,0.355,1312,0.355,0.35,0.365,0.345,0.495,0.13,-,,-,-,-,-2.48,-,0.5,1.43
  opt jan10,VPEO,0.097,0.3,0.096,0.105,100,0.097,0.097,0.105,0.094,0.255,0.032,-,,-,-,-,-,-,0.6,6.59
Wasabi Energy Ltd,WAS,0.02,-0.1,0.02,0.021,22746,0.02,0.02,0.021,0.019,0.028,0.006,-,,-,-,-,-1.62,-,-0.1,-4.76
Western Uranium,WTN,0.335,-1.5,0.335,0.34,12207,0.365,0.31,0.38,0.24,0.38,0.035,-,,-,-,-,-2.01,-,9.5,39.58
  opt jun10,WTNO,0.14,-3,0.14,0.15,1735,0.16,0.13,0.17,0.06,0.17,0.002,-,,-,-,-,-,-,8.0,133.3
Westralian Gas & Pwr,WGP,0.022,-0.1,0.022,0.023,5750,0.022,0.022,0.024,0.022,0.04,0.018,-,,-,-,-,-2.07,-,-0.2,-8.33
  opt oct11,WGPOA,0.003,-0.1,0.004,0.006,20000,0.004,0.003,0.005,0.003,0.01,0.003,-,,-,-,-,-,-,-0.3,-50
Westside Corp,WCL,0.46,0.5,0.46,0.47,1100,0.46,0.455,0.475,0.45,0.705,0.25,-,,-,-,-,-3.87,-,2.5,5.75
Whinnen Res,WWW,0.075,-,0.07,0.10,-,-,-,0.08,0.075,0.17,0.022,-,,-,-,-,-3.55,-,-0.5,-6.25
White Canyon Uranium,WCU,0.24,0.5,0.22,0.24,132,0.24,0.215,0.24,0.21,0.445,0.06,-,,-,-,-,-0.57,-,2.0,9.09
  opt jan10,WCUO,0.025,-,0.023,0.025,4180,0.025,0.021,0.03,0.021,0.165,0.011,-,,-,-,-,-,-,-0.5,-16.67
Whitehaven Coal,WHC,4.40,-6,4.38,4.40,6559,4.45,4.38,4.49,4.17,4.49,0.89,8.5,f,7.12,1.68,1.93,60.5,7.3,24.0,5.77
Wildhorse Energy,WHE,0.425,0.5,0.425,0.435,249,0.425,0.42,0.455,0.41,0.70,0.039,-,,-,-,-,-9.8,-,-0.5,-1.16
Woodside Pet,WPL,48.69,-141,48.69,48.85,25417,49.52,48.66,51.00,48.66,54.32,29.05,110,f,2.18,11.33,2.26,240,20.3,-27.0,-0.55
Yellow Rock,YRR,0.061,0.1,0.061,0.063,1908,0.061,0.061,0.061,0.057,0.092,0.035,-,,-,-,-,-11.56,-,0.4,7.02
  opt nov09,YRRO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.008,0.001,-,,-,-,-,-,-,-,-
SECTOR: Financials ex Real Estate,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Banks,,,,,,,,,,,,,,,,,,,,,
ANZ Banking Grp,ANZ,21.75,-50,21.74,21.75,89632,21.98,21.60,22.63,21.60,25.25,11.83,102,f,1.67,10.72,4.69,170.4,12.8,-73.0,-3.25
Bank of Qld,BOQ,11.24,-12,11.20,11.37,3997,11.35,11.10,12.03,11.10,13.49,6.228,52,f,1.46,6.62,4.63,75.9,14.8,-47.0,-4.01
Bendigo & Adelaide,BEN,8.70,-17,8.70,8.75,10835,8.78,8.60,9.16,8.60,12.157,5.733,43,f,0.60,4.03,4.94,25.6,34.0,-21.0,-2.36
C'wlth Bank  of Aust ,CBA,52.76,-32,52.75,52.80,34128,52.84,52.00,55.06,52.00,56.24,24.03,228,f,1.44,13.65,4.32,328.5,16.1,-157.0,-2.89
Firstfolio Ltd,FFF,0.058,-0.5,0.063,0.063,6949,0.063,0.058,0.072,0.046,0.072,0.02,-,,-,-0.07,-,0.79,7.3,1.1,23.4
Homeloans Ltd,HOM,0.625,-,0.62,0.625,56,0.625,0.625,0.63,0.625,0.84,0.30,7,f,1.03,0.53,11.20,7.2,8.7,-0.5,-0.79
Mortgage Choice,MOC,1.31,-1.5,1.31,1.33,350,1.33,1.31,1.35,1.30,1.40,0.65,10.25,f,2.20,0.54,7.82,22.6,5.8,-3.0,-2.24
Mystate Ltd,MYS,2.75,-,2.75,2.79,291,2.76,2.75,2.76,2.70,3.10,2.60,-,f,-,-,-,-,-,4.0,1.48
National Aust Bank,NAB,28.69,-23,28.67,28.70,51291,28.80,28.41,29.02,28.05,32.37,15.85,146,f,1.80,12.66,5.09,262.7,10.9,-20.0,-0.69
RHG Ltd,RHG,0.66,-0.5,0.645,0.67,3152,0.675,0.645,0.68,0.61,0.75,0.12,-,,-,0.72,-,35.5,1.9,-1.0,-1.49
Rock Bld perm.,ROK,2.49,-1,2.49,2.50,75,2.50,2.49,2.52,2.48,3.10,2.13,18.5,f,1.21,1.84,7.43,22.3,11.2,-1.0,-0.4
Westpac Banking,WBC,24.20,-48,24.19,24.29,68042,24.47,24.12,25.96,24.12,27.57,14.40,116,f,1.08,7.89,4.79,125.3,19.3,-162.0,-6.27
Wide Bay Aust Ltd,WBB,9.18,-12,9.18,9.50,59,9.32,9.18,9.40,9.17,9.88,5.55,60,f,0.94,3.49,6.54,56.41,16.3,-12.0,-1.29
INDUSTRY: Diversified Financials - Consumer Finance,,,,,,,,,,,,,,,,,,,,,
ASK Funding Ltd,AKF,0.36,-,0.335,0.37,-,-,-,0.36,0.36,0.37,0.125,1.3,f,4.15,0.35,3.61,5.4,6.7,2.5,7.46
Flexigrp Ltd,FXL,1.485,-1.5,1.485,1.49,2322,1.51,1.47,1.55,1.415,1.795,0.22,6,f,2.40,0.11,4.04,14.4,10.3,-0.5,-0.34
INDUSTRY: Diversified Financials - Diversified Financial Resources,,,,,,,,,,,,,,,,,,,,,
Aberdeen Leaders,ALR,1.39,3,1.36,1.39,29,1.39,1.36,1.39,1.35,1.44,0.90,9,f,-,1.42,6.47,-21.34,-,4.0,2.96
Adelaide Managed unt,AYT,1.31,1,1.30,1.315,70,1.31,1.31,1.31,1.30,1.76,1.10,15.47,,0.81,1.79,11.81,12.59,10.4,-2.0,-1.5
Advanced Share,ASW,0.35,4,0.315,0.36,1000,0.36,0.335,0.36,0.29,0.36,0.15,2,f,1.05,0.09,5.71,2.1,16.7,6.0,20.69
Alternative Invest unt,AIQ,1.05,-0.5,1.05,1.07,104,1.05,1.05,1.055,1.005,1.45,0.575,47,,-,1.45,44.76,-33.96,-,4.0,3.96
Amcil Ltd,AMH,0.67,-0.5,0.67,0.675,585,0.675,0.67,0.69,0.67,0.72,0.43,2,f,1.31,0.72,2.99,2.63,25.5,-,-
AMP Capital China unt,AGF,1.095,1.5,1.095,1.10,2724,1.10,1.075,1.10,1.07,1.265,0.66,3.9,,1.12,1.27,3.56,4.35,25.2,-,-
APN Prop Grp,APD,0.40,-,0.39,0.40,199,0.40,0.40,0.41,0.35,0.41,0.09,3,,-,0.20,7.50,-18.08,-,0.5,1.27
Argo Invest,ARG,6.72,-2,6.72,6.74,495,6.77,6.72,6.84,6.69,6.91,4.52,27,f,-,6.26,4.02,-11.1,-,-5.0,-0.74
Asian Masters Fund,AUF,0.99,1,0.95,0.99,690,0.99,0.98,0.99,0.98,1.05,0.77,-,,-,0.95,-,0.76,130.3,-,-
Astra Capital Ltd,AKR,0.65,-,0.65,0.75,-,-,-,0.70,0.65,1.10,0.008,-,,-,1.60,-,-0.03,-,-5.0,-7.14
ASX Ltd,ASX,32.60,-40,32.60,32.69,6322,32.95,32.31,33.69,32.31,37.90,23.52,164.9,f,1.11,2.66,5.06,183.2,17.8,-33.0,-1
Aurora Buy-Write ord ,ABW,7.30,-15,7.30,7.40,71,7.30,7.30,7.45,7.30,7.45,4.65,43,,-,7.43,5.89,-57.97,-,1.0,0.14
Aurora Infrastructur unt,AIB,7.50,-,7.45,7.80,-,-,-,7.50,7.46,8.60,6.84,106,,-,8.15,14.13,-13.91,-,4.0,0.54
Aurora Sandringham ,AOD,1.11,1,1.10,1.11,978,1.11,1.11,1.11,1.095,1.23,1.055,5,f,-,1.09,4.50,-6.57,-,-0.5,-0.45
Aust Ethical,AEF,34.80,-20,32.00,34.70,-,34.80,34.80,35.00,34.80,37.00,17.00,147,f,0.83,8.53,4.22,121.6,28.6,-20.0,-0.57
Aust Foundation,AFI,5.27,-,5.25,5.27,1660,5.27,5.23,5.30,5.20,5.35,3.45,21,f,0.51,4.77,3.98,10.61,49.7,5.0,0.96
Aust Leaders,ALF,1.20,-,1.20,1.21,400,1.21,1.20,1.21,1.19,1.265,0.55,5,f,2.37,1.56,4.17,11.85,10.1,1.0,0.84
  opt nov10,ALFO,0.047,-,0.047,0.049,-,-,-,0.05,0.047,0.10,0.046,-,,-,-,-,-,-,-0.3,-6
Aust United Invest,AUI,7.90,-,7.30,7.75,-,-,-,7.90,7.30,7.90,4.25,25,f,0.56,7.19,3.16,14,56.4,80.0,11.27
Austock Grp Ltd,ACK,0.30,1,0.29,0.30,3100,0.30,0.30,0.30,0.29,0.35,0.15,1,,-,0.19,3.33,-17.6,-,-1.0,-3.23
BBX Hldgs,BBX,0.02,-,-,0.03,-,-,-,0.02,0.02,0.02,0.01,-,,-,0.01,-,-12.17,-,-,-
Belmont Hldgs,BET,1.155,-,1.15,-,-,-,-,1.155,1.15,1.99,1.10,12.5,,0.02,1.77,10.82,0.19,607.9,0.5,0.43
Bentley Capital,BEL,0.29,-,0.285,0.30,-,-,-,0.30,0.29,0.329,0.194,-,f,-,0.43,-,-1.46,-,-0.5,-1.69
Bisan Ltd,BSN,0.04,-,0.041,0.05,-,-,-,0.04,0.04,0.06,0.02,-,,-,0.06,-,-2.82,-,-,-
BKI Invest Ltd,BKI,1.275,-1,1.27,1.29,1666,1.30,1.27,1.305,1.27,1.33,0.79,6,f,1.06,1.39,4.71,6.34,20.1,-2.5,-1.92
Blue Capital Ltd,BIV,0.02,-,0.02,0.025,88,0.02,0.02,0.022,0.019,0.196,0.016,-,,-,0.03,-,-0.79,-,0.1,5.26
Cadence Capital,CDM,0.81,-,0.805,0.81,575,0.81,0.805,0.81,0.78,0.88,0.43,2,f,-,1.11,2.47,-13.8,-,3.0,3.85
Carlton Invest,CIN,18.94,-1,18.02,18.90,2,18.94,18.94,18.95,18.20,18.95,12.00,67,f,0.91,20.88,3.54,61,31.0,75.0,4.12
  7% cum pf,CINPA,2.11,-,2.06,-,-,-,-,2.11,2.11,2.11,2.11,14,,-,-,6.64,-,-,-,-
Centrepoint Alliance,CAF,0.17,-,0.165,0.17,-,-,-,0.17,0.165,0.22,0.12,-,,-,0.21,-,-32.59,-,0.5,3.03
Century Aust,CYA,0.865,-1,0.86,0.88,2371,0.87,0.85,0.89,0.85,0.91,0.56,4.5,,-,1.04,5.20,-14.26,-,-1.5,-1.7
Challenger FSG Ltd,CGF,4.10,-7,4.05,4.20,30297,4.13,4.05,4.38,4.05,4.38,0.865,12.5,,-,1.81,3.05,-16.2,-,7.0,1.74
Chapmans Ltd,CHP,0.014,-,0.014,0.017,-,-,-,0.014,0.014,0.026,0.011,-,,-,0.02,-,-1.7,-,-,-
Charter Pacific,CHF,0.062,-,0.063,0.07,-,-,-,0.062,0.062,0.076,0.04,-,,-,0.12,-,-9.1,-,-,-
  opt feb11,CHFO,0.003,-,0.003,0.008,-,-,-,0.003,0.003,0.013,0.003,-,,-,-,-,-,-,-,-
China Century Capitl,CCY,0.093,-,0.085,0.093,-,-,-,0.093,0.093,0.115,0.02,-,,-,0.05,-,-19.36,-,-,-
Choiseul Investments   ,CHO,5.06,2,5.04,5.06,180,5.10,5.05,5.10,5.01,5.20,3.53,22,f,0.99,5.27,4.35,21.7,23.3,5.0,1
Clime Capital,CAM,1.065,-,1.07,1.09,40,1.065,1.065,1.095,1.065,1.145,0.55,2,f,0.92,1.39,1.88,1.84,57.9,-3.0,-2.74
Clime Invest,CIW,0.425,-,0.425,0.44,-,-,-,0.425,0.425,0.46,0.166,0.35,f,-,0.40,0.82,-5.8,-,-,-
Contango Capital,CCQ,0.80,-,0.80,0.89,2362,0.81,0.80,0.82,0.80,1.55,0.494,2,,-,1.67,2.50,-25.39,-,-,-
Contango Microcap,CTN,1.08,-4.5,1.08,1.11,955,1.13,1.08,1.165,1.08,1.19,0.47,4,,-,1.50,3.70,-43.1,-,-2.0,-1.82
Count Financial,COU,1.335,1,1.335,1.36,1149,1.34,1.33,1.40,1.32,1.60,0.73,7,f,1.09,0.18,5.24,7.6,17.6,-1.5,-1.11
CS GP100 Aust Tr unt,CSJ,0.97,-,0.985,1.01,-,-,-,0.97,0.97,1.05,0.925,2.35,p,-,0.96,2.42,-10.5,-,-,-
Cs100 Emrg Mkt Infra unt,CSU,0.895,0.5,0.895,0.915,1500,0.895,0.895,0.895,0.89,0.98,0.87,2.66,,-,0.89,2.97,-8.24,-,0.5,0.56
Diversa Ltd,DVA,0.105,-,0.105,0.12,-,-,-,0.105,0.105,0.19,0.008,-,,-,0.05,-,-4.9,-,-,-
Diversified United,DUI,3.09,-7,3.08,3.16,203,3.15,3.09,3.17,3.09,3.22,1.945,13,f,-,3.17,4.21,-2.5,-,-2.0,-0.64
Djerriwarrh Invest,DJW,4.47,3,4.44,4.47,191,4.47,4.44,4.50,4.44,4.55,2.95,26,f,-,3.87,5.82,-6.85,-,-2.0,-0.45
DKN Financial Grp,DKN,0.65,-,0.65,0.68,-,-,-,0.695,0.65,0.78,0.30,2,f,-,0.07,3.08,-8.28,-,-5.0,-7.14
Emerging Leaders,ELI,0.925,-,0.90,0.96,-,-,-,0.95,0.925,0.95,0.45,3.75,,-,1.08,4.05,-17.75,-,-0.5,-0.54
Energy Ventures,EVE,0.074,-0.4,0.071,0.074,1000,0.074,0.074,0.086,0.074,0.095,0.007,-,,-,0.06,-,-1.6,-,-1.1,-12.94
Equities & Freehldgss,EQF,0.275,-,0.25,0.30,-,-,-,0.028,0.026,0.028,0.02,-,,-,0.37,-,-26.4,-,24.9,961.8
Everest Financial,EFG,0.062,0.1,0.062,0.065,10,0.062,0.062,0.066,0.06,0.091,0.048,-,,-,0.09,-,-69.97,-,-0.4,-6.06
Fat Prophets,FAT,0.92,-,0.90,0.92,-,-,-,0.935,0.92,0.945,0.525,2.75,,-,1.15,2.99,-7.2,-,-1.5,-1.6
Fiducian Portfolio,FPS,1.64,-,1.60,1.62,-,-,-,1.64,1.55,1.75,0.912,6.75,f,1.49,0.31,4.12,10.09,16.3,3.0,1.86
Fox Invest Ltd,FXI,0.61,-,0.61,0.63,1993,0.61,0.61,0.61,0.58,0.67,0.425,-,,-,0.68,-,-39,-,1.0,1.67
FSA Grp Ltd,FSA,0.395,1,0.385,0.395,1066,0.395,0.385,0.395,0.38,0.465,0.175,-,,-,0.24,-,7.66,5.2,1.5,3.95
Global Masters Fund,GFL,0.685,-,0.69,0.77,-,-,-,0.70,0.685,0.88,0.60,-,,-,0.88,-,-0.52,-,-1.5,-2.14
Global Min,GMI,1.16,-2,1.16,1.18,2398,1.185,1.16,1.195,1.09,1.195,0.55,6,,-,1.22,5.17,-34.05,-,6.0,5.45
Global Resource,GRF,1.63,-1,1.63,1.66,90,1.64,1.63,1.64,1.63,1.66,1.60,-,,-,-,-,-,-,-1.0,-0.61
Grandbridge Ltd,GBA,0.13,-,0.135,0.16,-,-,-,0.17,0.13,0.23,0.02,-,,-,0.09,-,-0.39,-,-3.0,-18.75
Hastings High Yld unt,HHY,1.185,-,1.185,1.19,2884,1.20,1.185,1.23,1.185,1.43,0.85,17.01,,0.73,1.82,14.35,12.4,9.6,-1.5,-1.25
Hedley Leisure stpld,HLG,0.35,-3.5,0.305,0.35,1102,0.41,0.35,0.41,0.27,0.56,0.175,4,,-,-,11.43,-118.12,-,8.0,29.63
HFA Accelerator Plus,HAP,0.29,-0.5,0.29,0.30,156,0.29,0.29,0.305,0.29,0.34,0.068,1.5,,-,0.45,5.17,-79.25,-,-,-
Hillcrest Litigat,HLS,0.09,-,0.075,0.09,-,-,-,0.09,0.09,0.11,0.052,-,,-,0.09,-,2.59,3.5,-,-
Hunter Hall Global,HHV,0.83,1,0.825,0.83,1135,0.83,0.825,0.835,0.81,0.855,0.465,-,,-,1.02,-,-17.56,-,-,-
Hyperion Flagship,HIP,1.36,-,1.37,1.94,-,-,-,1.50,1.35,1.50,1.00,8.5,f,-,1.50,6.25,-2.42,-,-14.0,-9.33
IFC Capital Ltd,IFC,0.065,-,0.06,0.077,-,-,-,0.065,0.051,0.10,0.02,-,,-,0.10,-,-10.9,-,1.4,27.45
IMF (Aust) Ltd,IMF,1.67,-5,1.665,1.735,2300,1.71,1.665,1.74,1.665,1.98,0.73,15,f,1.16,0.27,8.98,17.35,9.6,-1.5,-0.89
India Equities Fund,INE,0.475,-0.5,0.475,0.48,585,0.48,0.475,0.495,0.475,0.597,0.222,-,,-,0.70,-,-16.95,-,-1.0,-2.06
  opt aug10,INEO,0.135,-1,0.14,0.145,1197,0.14,0.13,0.145,0.13,0.18,0.085,-,,-,-,-,-,-,-0.5,-3.57
ING Private Equity,IPE,0.285,-,0.28,0.285,614,0.285,0.28,0.315,0.275,0.444,0.154,5.4,,-,0.44,18.95,-20.18,-,1.0,3.64
Integrated Res,IRG,0.017,-,0.017,0.018,3850,0.017,0.017,0.018,0.014,0.029,0.002,-,,-,-,-,-0.17,-,0.3,21.43
Investorfirst Ltd,INQ,0.135,2.5,0.11,0.13,1145,0.145,0.115,0.145,0.11,0.15,0.05,-,,-,0.04,-,-1.23,-,-1.0,-6.9
Ipernica Ltd,IPR,0.12,-,0.115,0.12,5275,0.12,0.115,0.13,0.115,0.14,0.043,1,,-,0.05,8.33,-1.56,-,-,-
Ironbark Capital,IBC,0.47,1,0.465,0.47,1143,0.47,0.46,0.475,0.46,0.50,0.35,2.5,f,-,0.54,5.32,-2.5,-,1.0,2.17
K2 Asset Mgmt,KAM,0.69,1,0.68,0.70,276,0.70,0.68,0.72,0.665,0.80,0.10,-,,-,0.03,-,0.96,71.9,-4.0,-5.48
Katana Capital,KAT,0.70,-,0.70,0.75,-,-,-,0.715,0.70,0.80,0.35,1,,-,0.95,1.43,-18.53,-,-1.5,-2.1
Keybridge Capital,KBC,0.09,0.6,0.086,0.09,882,0.09,0.084,0.092,0.083,0.24,0.063,7.6,,-,0.62,84.44,-75.05,-,-0.1,-1.1
London City Equities,LCE,0.44,-,0.30,0.48,-,-,-,0.44,0.44,0.51,0.39,1,f,1.08,0.54,2.27,1.08,40.7,-,-
Luminus Systems,LSL,0.012,-0.4,0.012,0.02,55,0.012,0.012,0.016,0.012,0.04,0.005,-,,-,-,-,-39.79,-,-0.4,-25
Macq Winton ord unt,MWG,1.22,3,1.20,1.24,568,1.22,1.21,1.22,1.19,1.26,1.07,-,,-,1.24,-,-4.23,-,0.5,0.41
Magellan Fin Grp,MFG,0.78,-2,0.78,0.80,103,0.80,0.78,0.80,0.775,0.90,0.32,-,,-,0.66,-,-8.5,-,0.5,0.65
  opt jun11,MFGOB,0.105,-,0.03,-,-,-,-,0.105,0.105,0.105,0.105,-,,-,-,-,-,-,-,-
  opt jun16,MFGOC,0.047,-,0.057,-,-,-,-,0.047,0.047,0.15,0.011,-,,-,-,-,-,-,-,-
Magellan Flagship,MFF,0.59,-1,0.595,0.60,1752,0.60,0.59,0.62,0.59,0.62,0.40,-,,-,0.69,-,-3.96,-,-,-
MAX Tr unt,MXQ,0.082,0.6,0.075,0.082,1200,0.082,0.082,0.082,0.076,0.09,0.002,1.86,,-,0.22,22.68,-45.1,-,0.2,2.5
Milton Corp,MLT,18.14,9,17.88,18.14,205,18.14,17.76,18.14,17.76,18.18,12.00,78,f,0.74,17.91,4.30,57.7,31.4,20.0,1.11
Mirrabooka Invest,MIR,2.01,1,2.01,2.09,177,2.02,2.00,2.05,2.00,2.15,1.14,10,f,-,1.82,4.98,-5.44,-,-,-
MMC Contrarian,MMA,0.46,-,0.46,0.465,202,0.46,0.46,0.47,0.46,0.505,0.34,-,,-,5.68,-,-2.7,-,-,-
Money3 Corp,MNY,0.45,-,0.28,-,-,-,-,0.432,0.432,0.45,0.30,3.3,f,1.06,0.28,7.33,3.51,12.8,1.8,4.17
Multi Channel,MUT,0.003,-0.1,0.003,0.004,2000,0.003,0.003,0.004,0.003,0.025,0.001,-,,-,-0.07,-,-43.28,-,-0.1,-25
Murchison Hldgs,MCH,0.69,-,0.55,0.69,-,-,-,0.70,0.69,1.05,0.52,-,,-,1.34,-,9.67,7.1,-,-
  opt may10,MCHOA,0.001,-,-,-,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
NSX Ltd,NSX,0.26,1,0.255,0.265,1200,0.26,0.25,0.265,0.25,0.30,0.15,-,,-,0.05,-,-20.48,-,-0.5,-1.89
Oncard Intl,ONC,0.17,-,0.165,0.17,225,0.17,0.17,0.18,0.17,0.24,0.081,-,,-,-,-,2.8,6.1,-1.0,-5.56
Orchid Capital,ORC,0.014,-,0.014,0.025,-,-,-,0.014,0.013,0.014,0.003,-,,-,0.01,-,-0.51,-,0.4,40
  opt feb12,ORCOA,0.001,-,0.002,-,-,-,-,0.001,0.001,0.005,0.001,-,,-,-,-,-,-,-,-
Orion Equities,OEQ,0.57,-,0.55,0.57,47,0.57,0.57,0.60,0.57,0.64,0.335,0.5,,-,1.63,0.88,-67.3,-,-3.0,-5
Over Fifty Grp,OFG,0.96,1.5,0.95,0.96,73,0.96,0.945,0.965,0.935,1.09,0.26,3,,-,0.43,3.13,-21.34,-,-3.5,-3.52
Ozgrowth Ltd,OZG,0.16,-,0.16,0.175,-,-,-,0.16,0.16,0.17,0.09,0.2,,-,0.23,1.25,-0.95,-,-,-
Peters MacGregor,PET,0.645,-,0.645,0.67,-,-,-,0.65,0.645,0.68,0.455,1.5,,-,0.91,2.33,-12.77,-,0.5,0.78
Plan B Grp Hld,PLB,0.785,-2.5,0.66,0.785,1,0.785,0.785,0.815,0.785,0.82,0.45,2.3,f,0.56,0.06,2.93,1.28,61.3,-2.5,-3.09
Platinum Capital,PMC,1.60,-0.5,1.60,1.645,418,1.645,1.60,1.70,1.60,1.85,0.99,10,f,1.47,1.32,6.25,14.74,10.9,-3.0,-1.84
Premium Investors,PRV,0.775,-2.5,0.78,0.81,1193,0.80,0.775,0.81,0.775,0.93,0.41,3.5,f,-,0.88,4.52,-17.65,-,-4.0,-4.91
Prime Financial,PFG,0.22,1.5,0.205,0.235,738,0.22,0.215,0.22,0.205,0.25,0.065,1.4,,0.57,0.14,6.36,0.8,27.5,1.5,7.32
Public Hldgs,PHA,0.05,-,0.05,-,-,-,-,0.05,0.05,0.10,0.03,-,,-,0.18,-,-4.71,-,-,-
Quest Invest,QST,0.14,-,0.095,0.105,-,-,-,0.14,0.11,0.145,0.08,-,,-,0.20,-,8.7,1.6,3.0,27.27
  opt jun10,QSTOA,-,-,0.001,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Questus Ltd,QSS,0.12,-,0.08,0.12,-,-,-,0.12,0.12,0.17,0.055,-,,-,0.15,-,1.2,10.0,-,-
Reco Financial def,REODA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
RIMCapital Ltd,RMC,0.03,-,0.03,0.038,40,0.03,0.03,0.033,0.03,0.25,0.03,-,,-,0.03,-,-10.88,-,-0.3,-9.09
Robe Aust Ltd,ROB,0.017,-,0.017,0.019,979,0.017,0.017,0.017,0.017,0.09,0.012,0.25,,-,-,14.71,-24.86,-,-,-
Souls Private Equity,SOE,0.10,-,0.10,0.105,5740,0.105,0.10,0.105,0.10,0.105,0.068,-,,-,0.19,-,-3.79,-,-,-
  opt dec09,SOEO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.004,0.001,-,,-,-,-,-,-,-,-
Strategic Pooled,SPD,0.10,-,0.08,0.10,5,0.10,0.10,0.10,0.10,0.21,0.10,-,,-,0.15,-,-2.88,-,-,-
Sunvest Corp,SVS,0.275,-,0.18,0.32,-,-,-,0.275,0.275,0.75,0.15,-,,-,0.42,-,-4.95,-,-,-
Sylvastate Ltd,SYL,3.90,-,3.85,3.90,13,3.90,3.89,3.90,3.85,4.09,2.52,21,f,0.15,4.05,5.38,3.12,125.0,5.0,1.3
Tag Pacific Ltd,TAG,0.23,-,0.23,0.26,-,-,-,0.23,0.23,0.27,0.12,0.75,f,2.27,0.32,3.26,1.7,13.5,-,-
Templeton Global,TGG,0.815,-,0.815,0.82,277,0.82,0.815,0.83,0.805,0.885,0.63,-,,-,1.02,-,-13.7,-,-1.5,-1.81
Thinksmart Ltd,TSM,0.795,-1.5,0.785,0.82,505,0.81,0.77,0.86,0.68,0.86,0.10,3,f,1.21,0.09,3.77,3.64,21.8,6.5,8.9
Tidewater Invest,TDI,0.24,-,0.26,0.29,-,-,-,0.30,0.24,0.30,0.14,-,,-,0.19,-,-19.9,-,-6.0,-20
Tooth & Co,TTH,0.015,-,0.015,0.019,100,0.015,0.015,0.015,0.012,0.031,0.01,-,,-,-,-,0.66,2.3,0.3,25
Tranzact Fin Service,TFS,0.13,-,0.13,0.145,-,-,-,0.135,0.13,0.215,0.12,0.35,f,4.57,0.07,2.69,1.6,8.1,-,-
  opt apr10,TFSO,0.018,-,0.002,0.018,-,-,-,0.018,0.018,0.018,0.018,-,,-,-,-,-,-,-,-
Trojan Equity,TJN,0.43,-0.5,0.41,0.50,2103,0.435,0.40,0.435,0.40,0.455,0.168,-,,-,0.60,-,-32.9,-,0.5,1.18
Van Eyk Three Pillar,VTP,0.935,-0.5,0.935,0.95,3453,0.94,0.935,0.94,0.93,0.94,0.585,2.5,f,-,1.02,2.67,-14.6,-,-,-
Verus Invest,VIL,0.032,0.3,0.032,0.033,640231,0.034,0.029,0.034,0.023,0.034,0.001,-,,-,-,-,-0.55,-,0.6,23.08
  opt jun10,VILO,0.01,0.1,0.009,0.01,100812,0.01,0.008,0.01,0.005,0.01,0.001,-,,-,-,-,-,-,0.4,66.67
Vesture Ltd,VES,0.022,0.7,0.024,0.029,47,0.022,0.022,0.022,0.014,0.022,0.006,-,,-,-0.03,-,-13.17,-,0.7,46.67
Wallace Absolute,WAB,0.049,0.1,0.049,0.055,479,0.049,0.049,0.055,0.048,0.19,0.038,-,,-,0.06,-,-70.45,-,-0.6,-10.91
WAM Active Ltd,WAA,1.03,-2,1.02,1.045,544,1.03,1.02,1.05,0.98,1.05,0.61,2,f,2.08,1.23,1.94,4.16,24.8,3.0,3
WAM Capital Ltd,WAM,1.33,0.5,1.33,1.35,260,1.33,1.33,1.35,1.27,1.35,0.71,4,f,-,1.64,3.01,-3.9,-,4.5,3.5
Westoz Inv Ltd,WIC,1.10,-2,1.10,1.11,850,1.11,1.06,1.12,1.04,1.20,1.00,-,,-,-,-,-,-,4.0,3.77
