Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4414.5 at 16:35 9/7/2010  Report at 19:06 Friday 9/7/2010. Processed 20:49 Friday 9/7/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
SECTOR: Consumer Discretionary,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Automobiles & Components,,,,,,,,,,,,,,,,,,,,,,
APA Financial,APP,0.017,-,0.017,0.02,-,-,-,0.017,0.017,0.023,0.009,-,,-,-,-,0.1,17.0,-,-,
ASG Grp Ltd,ASZ,1.45,-,1.44,1.45,3110,1.45,1.435,1.465,1.37,1.48,0.595,6,f,1.57,0.06,4.14,9.43,15.4,5.0,3.57,
Bravura Solutions,BVA,0.095,0.2,0.092,0.099,2606,0.095,0.092,0.098,0.092,0.273,0.085,-,,-,-0.06,-,-1.97,-,-,-,
Byte Power Grp,BPG,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.017,0.002,-,,-,-,-,-0.37,-,-,-,
Carsales Com Ltd,CRZ,4.76,6,4.73,4.78,1639,4.92,4.70,4.92,4.40,5.86,3.56,6.6,f,1.24,0.01,1.39,8.2,58.0,22.0,4.85,
CCK Financial,CCK,0.10,-,0.03,0.095,-,-,-,0.10,0.10,0.21,0.08,-,,-,0.02,-,-0.23,-,-,-,
Comops Ltd,COM,0.07,-,0.061,0.085,-,-,-,0.07,0.06,0.185,0.05,-,,-,0.03,-,1.7,4.1,1.0,16.67,
Computershare Ltd,CPU,10.67,5,10.55,10.73,11541,10.74,10.51,10.74,10.09,12.90,8.49,25,p,2.27,-1.54,2.34,56.84,18.8,50.0,4.92,
Corum Grp Ltd,COO,0.024,-,0.022,0.035,-,-,-,0.024,0.024,0.05,0.01,-,,-,-0.05,-,-5.37,-,0.2,9.09,
CPT Global Ltd,CGO,0.56,-,0.55,0.62,20,0.56,0.56,0.56,0.56,1.02,0.49,3,,0.25,0.16,5.36,0.74,75.7,-,-,
CSG Ltd,CSV,1.90,-,1.88,1.90,1128,1.93,1.88,1.93,1.77,2.30,0.92,5,f,2.77,0.05,2.63,13.85,13.7,9.0,4.97,
Customers Ltd,CUS,2.61,1,2.60,2.65,440,2.67,2.60,2.74,2.57,3.154,1.987,-,,-,0.26,-,18.4,14.2,-11.0,-4.04,
Data#3 Ltd,DTL,8.30,10,8.40,8.45,27,8.30,8.28,8.30,7.99,9.30,5.52,53,f,1.29,1.17,6.39,68.29,12.2,31.0,3.88,
Datamotion Asia,DMN,0.001,-,0.001,0.002,6950,0.001,0.001,0.001,0.001,0.004,0.001,-,,-,-,-,-0.15,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.10,0.14,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.05,-,-3.41,-,-,-,
DWS Advanced,DWS,1.365,-1.5,1.365,1.385,802,1.39,1.35,1.40,1.32,1.85,0.705,11,f,1.23,0.20,8.06,13.52,10.1,4.5,3.41,
E-Com Multi Ltd,ECE,0.007,-0.1,0.007,0.008,11450,0.008,0.007,0.008,0.007,0.012,0.001,-,,-,-,-,-0.03,-,-,-,
Empired Ltd,EPD,0.076,-,0.076,0.14,-,-,-,0.076,0.076,0.18,0.074,0.75,f,0.68,0.05,9.87,0.51,14.9,-,-,
Energy One Ltd,EOL,0.10,-,0.10,0.15,-,-,-,0.10,0.10,0.20,0.07,-,,-,0.16,-,-1.65,-,-,-,
E-Pay Asia Ltd,EPY,0.10,-1.5,0.09,0.115,855,0.10,0.10,0.115,0.10,0.25,0.10,-,,-,0.36,-,2.97,3.4,-1.5,-13.04,
eServGlobal Ltd,ESV,0.57,3,0.535,0.57,12,0.57,0.565,0.57,0.54,0.65,0.39,-,,-,0.16,-,-26.6,-,1.0,1.79,
Ezenet Ltd,EZE,0.024,-0.2,0.02,0.029,2000,0.024,0.024,0.026,0.024,0.052,0.019,-,,-,0.03,-,-0.21,-,-0.2,-7.69,
GBST Hldgs,GBT,0.98,-,0.98,1.02,-,-,-,0.98,0.975,1.22,0.59,-,,-,-0.56,-,2.07,47.3,0.5,0.51,
GoConnect Ltd,GCN,0.029,-,0.026,0.03,2874,0.029,0.029,0.029,0.026,0.029,0.009,-,,-,-0.01,-,-0.23,-,0.4,16,
Hansen Tech,HSN,0.62,-3,0.62,0.65,342,0.64,0.62,0.67,0.62,0.80,0.40,5,f,1.18,0.11,8.06,5.9,10.5,-1.5,-2.36,
Ideas Intl,IDE,0.44,-,0.44,0.49,-,-,-,0.45,0.44,0.45,0.20,-,,-,0.06,-,7.8,5.6,-,-,
Infomedia Ltd,IFM,0.27,-,0.27,0.28,995,0.27,0.27,0.28,0.265,0.445,0.235,3.3,,0.95,0.02,12.22,3.12,8.7,-,-,
Integrated Research,IRI,0.38,-1,0.38,0.39,317,0.39,0.38,0.40,0.375,0.544,0.35,4,p,1.15,0.07,10.53,4.61,8.2,-2.5,-6.17,
Intrapower Ltd,IPX,0.145,-,0.13,0.145,-,-,-,0.145,0.135,0.185,0.097,-,,-,-0.02,-,-10.83,-,1.5,11.54,
IRESS Market Tech,IRE,8.40,3,8.38,8.40,1526,8.48,8.33,8.64,8.12,9.38,6.55,34,f,1.02,0.75,4.05,34.78,24.2,-12.0,-1.41,
ISS Grp Ltd,ISS,0.15,-,0.15,0.155,-,-,-,0.15,0.15,0.30,0.145,-,,-,0.09,-,-6.89,-,-,-,
ITX Grp Ltd,ITX,1.08,0.5,1.05,1.08,402,1.08,1.06,1.085,1.05,1.45,0.60,6.5,f,2.40,0.26,6.02,15.6,6.9,-0.5,-0.46,
Jumbuck Entertain,JMB,0.19,-,0.175,0.20,-,-,-,0.19,0.19,0.435,0.175,2.5,f,2.31,0.19,13.16,5.78,3.3,-,-,
Longreach Grp,LRG,0.029,-,0.029,0.031,-,-,-,0.029,0.029,0.045,0.018,-,,-,0.02,-,0.3,9.7,-0.1,-3.33,
M2M Corp,MCL,0.002,-,0.001,0.002,-,-,-,0.002,0.001,0.007,0.001,-,,-,-,-,-0.16,-,-,-,
MDS Financial Grp,MWS,0.04,-0.3,0.04,0.044,4722,0.043,0.039,0.043,0.032,0.043,0.012,-,,-,-,-,-0.01,-,0.8,25,
Melbourne IT Ltd,MLB,2.02,2,2.01,2.03,1314,2.04,2.00,2.04,1.94,2.25,1.52,15,f,1.43,-0.56,7.43,21.42,9.4,4.0,2.02,
MGM Wireless Ltd,MWR,0.008,-,0.007,0.008,-,-,-,0.008,0.008,0.03,0.007,-,,-,-,-,-0.06,-,-,-,
  opt nov10,MWRO,0.001,-,-,0.007,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
MobileActive Ltd,MBA,0.023,-0.1,0.022,0.023,5403,0.024,0.023,0.024,0.02,0.062,0.012,-,,-,-,-,0.09,25.6,0.3,15,
Monteray Grp,MRY,0.01,-,0.009,0.014,-,-,-,0.01,0.01,0.025,0.006,-,,-,0.03,-,-0.23,-,-,-,
Mooter Media Ltd,MMZ,0.011,-,0.01,0.011,2170,0.011,0.01,0.011,0.009,0.036,0.002,-,,-,-,-,0.22,5.0,0.2,22.22,
Oakton Ltd,OKN,2.45,-3,2.42,2.47,935,2.50,2.41,2.55,2.37,4.30,1.97,4,f,4.98,0.04,1.63,19.9,12.3,-2.0,-0.81,
Objective Corp,OCL,0.28,-,0.28,0.30,-,-,-,0.32,0.28,0.50,0.26,2.1,,1.83,0.04,7.50,3.85,7.3,-,-,
Panorama Synergy,PSY,0.14,-,0.13,0.145,-,-,-,0.14,0.14,0.415,0.10,-,,-,-,-,-1.4,-,-,-,
Powerlan Ltd,PWR,0.033,-,0.035,0.04,-,-,-,0.033,0.033,0.098,0.031,-,,-,-0.26,-,-17.84,-,0.2,6.45,
Praemium Ltd,PPS,0.145,0.5,0.14,0.15,792,0.145,0.14,0.145,0.14,0.215,0.095,-,,-,0.03,-,-6.7,-,-,-,
Prophecy Intl ,PRO,0.37,-4,0.30,0.42,340,0.37,0.37,0.41,0.37,0.70,0.36,4.25,,1.36,0.15,11.49,5.79,6.4,-4.0,-9.76,
Qmastor Ltd,QML,0.20,-,0.20,0.215,60,0.20,0.20,0.205,0.195,0.55,0.19,0.75,,2.04,0.09,3.75,1.53,13.1,0.5,2.56,
Razor Risk Tech,RZR,0.026,-,0.025,0.03,-,-,-,0.03,0.025,0.055,0.02,-,,-,0.01,-,0.58,4.5,0.1,4,
Reckon Ltd,RKN,1.96,-2,1.96,2.05,120,2.01,1.95,2.04,1.95,2.09,1.10,7,f,1.41,-0.02,3.57,9.9,19.8,-6.0,-2.97,
Redflex Hldgs,RDF,2.20,-3,2.18,2.23,62,2.22,2.18,2.33,2.16,2.70,1.50,5,,1.74,0.99,2.27,8.71,25.3,-1.0,-0.45,
RP Data Ltd,RPX,0.85,3,0.84,0.88,2230,0.85,0.83,0.85,0.82,1.255,0.55,1.5,,2.88,-0.18,1.76,4.32,19.7,-,-,
Rubik Financial,RFL,0.05,-,0.05,0.06,5240,0.055,0.05,0.055,0.05,0.12,0.05,-,,-,0.08,-,-1.38,-,-0.5,-9.09,
Senetas Corp,SEN,0.04,-,0.037,0.04,-,-,-,0.043,0.035,0.11,0.031,-,,-,0.02,-,0.32,12.5,0.5,14.29,
Sirius Corp Ltd,SIU,0.04,-,-,0.035,-,-,-,0.04,0.04,0.047,0.034,-,,-,-,-,0.1,40.0,-,-,
SMS Management,SMX,6.08,6,6.07,6.11,1321,6.11,5.89,6.11,5.61,7.21,3.61,27.5,f,1.40,0.69,4.52,38.4,15.8,20.0,3.4,
Stratatel Ltd,STE,0.04,-,0.02,0.04,-,-,-,0.04,0.04,0.093,0.039,0.38,,0.66,0.01,9.50,0.25,16.0,-,-,
  opt sep11,STEO,0.008,-,0.001,0.008,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-,
Synergy Plus Ltd,SNR,0.033,0.3,0.03,0.033,450,0.033,0.033,0.033,0.027,0.058,0.025,-,,-,-0.05,-,0.35,9.4,0.6,22.22,
Technology One,TNE,0.795,-0.5,0.785,0.80,268,0.795,0.785,0.80,0.78,0.96,0.71,4.2,f,1.39,0.13,5.28,5.84,13.6,-0.5,-0.63,
UXC Ltd,UXC,0.55,-1,0.545,0.565,8865,0.565,0.54,0.565,0.52,1.077,0.414,3.5,,2.06,0.02,6.36,7.22,7.6,4.0,7.84,
Webfirm Grp Ltd,WFM,0.125,-,0.125,0.13,12698,0.135,0.125,0.135,0.088,0.135,0.029,-,,-,-,-,-2.5,-,3.3,35.87,
Webspy Ltd,WSY,0.02,-,0.014,0.02,-,-,-,0.02,0.02,0.032,0.007,-,,-,-,-,-0.79,-,-,-,
World Net Services,WNS,0.06,-,-,0.072,-,-,-,0.06,0.06,0.15,0.03,-,,-,-0.03,-,-0.61,-,-,-,
Zingmobile Grp cdi,ZMG,0.021,-,0.021,0.03,-,-,-,0.021,0.021,0.03,0.015,-,,-,0.01,-,-1.02,-,-,-,
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.023,-0.1,0.023,0.026,31,0.023,0.023,0.024,0.023,0.05,0.015,-,,-,0.01,-,-2.77,-,-0.1,-4.17,
Adavale Resource,ADD,0.028,-,0.026,0.028,-,-,-,0.029,0.028,0.065,0.019,-,,-,0.02,-,-0.96,-,-,-,
Ambertech Ltd,AMO,0.39,-,0.38,0.45,-,-,-,0.39,0.38,0.63,0.38,5.5,f,1.69,0.61,14.10,9.3,4.2,1.0,2.63,
Argus Solutions,ASV,0.09,-,0.081,0.10,-,-,-,0.09,0.09,0.878,0.006,-,,-,-,-,-0.44,-,-,-,
Cellnet Grp,CLT,0.30,-,0.30,0.305,150,0.30,0.30,0.30,0.30,0.33,0.25,-,,-,0.40,-,-6.16,-,-,-,
Codan Ltd,CDA,1.32,2,1.32,1.33,112,1.33,1.30,1.44,1.30,1.585,0.665,7,f,1.64,0.12,5.30,11.5,11.5,-10.0,-7.04,
Digislide Hldgs,DGI,0.155,-1,0.125,0.16,40,0.155,0.155,0.165,0.155,0.80,0.125,-,,-,0.02,-,-9,-,-1.0,-6.06,
Farmworks Aust,FWA,0.12,-,0.10,0.115,-,-,-,0.12,0.12,0.26,0.001,-,,-,0.09,-,-2.42,-,-,-,
Hostech Ltd,HTC,0.018,0.1,0.017,0.019,4500,0.018,0.017,0.018,0.014,0.045,0.014,-,,-,-,-,-3.22,-,0.3,20,
iCash Payment Sys,ICP,0.043,-0.1,0.042,0.043,1390,0.043,0.043,0.045,0.041,0.077,0.033,-,,-,0.02,-,0.65,6.6,-0.2,-4.44,
Intermoco Ltd,INT,0.008,0.1,0.007,0.008,23320,0.008,0.007,0.008,0.007,0.022,0.007,-,,-,-,-,-0.54,-,-,-,
Keycorp Ltd,KYC,0.46,-,0.475,0.515,-,-,-,0.46,0.46,0.56,0.28,3,f,1.36,0.39,6.52,4.08,11.3,1.0,2.22,
Legend Corp,LGD,0.175,-,0.175,0.18,92,0.175,0.175,0.175,0.16,0.20,0.081,-,,-,0.08,-,2.34,7.5,1.5,9.37,
Mikoh Corp,MIK,0.073,0.1,0.073,0.08,432,0.073,0.073,0.075,0.072,0.15,0.048,-,,-,0.01,-,-1.85,-,-0.2,-2.67,
Netcomm Ltd,NTC,0.215,1.5,0.205,0.22,250,0.215,0.21,0.225,0.20,0.52,0.12,1,,3.65,0.10,4.65,3.65,5.9,-0.5,-2.27,
Pienets Ltd,PIE,0.024,-,0.022,0.024,13185,0.024,0.022,0.024,0.019,0.036,0.007,-,,-,-,-,-0.29,-,0.5,26.32,
QRSciences Hldgs,QRS,0.05,-,0.05,0.051,-,-,-,0.051,0.05,0.08,0.03,-,,-,0.08,-,7.26,0.7,-,-,
  opt jun12,QRSOA,0.001,-,-,0.009,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Scantech Ltd,SCD,0.28,-,0.21,0.24,-,-,-,0.28,0.28,0.60,0.20,-,,-,0.32,-,3.56,7.9,-,-,
Structural Monitor def,SMNDA,0.01,-,0.009,0.013,-,-,-,0.01,0.01,0.01,0.01,-,,-,-,-,-0.22,-,-,-,
Techniche Ltd,TCN,0.04,0.1,0.038,0.04,1973,0.04,0.04,0.04,0.038,0.075,0.031,-,,-,0.02,-,0.64,6.3,-,-,
Transol Corp,TNC,0.004,-,0.003,0.004,6090,0.004,0.004,0.004,0.004,0.016,0.003,-,,-,-,-,0.2,2.0,0.1,33.33,
  opt may11,TNCOA,0.002,-,0.001,0.002,-,-,-,0.002,0.002,0.019,0.001,-,,-,-,-,-,-,-,-,
TSV Hldgs Ltd,TSH,0.12,2,0.10,0.12,98,0.12,0.12,0.12,0.10,0.16,0.086,-,,-,0.12,-,0.26,46.2,2.0,20,
TTA Hldgs Ltd,TTA,0.075,-,0.05,0.09,-,-,-,0.075,0.069,0.094,0.03,0.6,p,2.82,0.09,8.00,1.69,4.4,1.3,20.97,
Wavenet Intl,WAL,0.08,0.6,0.08,0.097,1666,0.08,0.08,0.08,0.074,0.18,0.06,-,,-,0.14,-,0.57,14.0,0.6,8.11,
Xtek Ltd,XTE,0.028,-,0.026,0.028,-,-,-,0.028,0.026,0.058,0.024,-,,-,0.03,-,0.59,4.7,0.3,12,
ZYL Ltd,ZYL,0.02,-,0.02,0.021,850,0.02,0.02,0.02,0.019,0.06,0.016,-,,-,-0.01,-,-1.24,-,-0.2,-9.09,
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.115,-1.5,0.115,0.125,29,0.115,0.115,0.13,0.11,0.28,0.082,-,,-,0.04,-,-5.12,-,-0.5,-4.17,
Dyesol Ltd,DYE,1.03,0.5,1.03,1.04,625,1.04,1.025,1.05,1.015,1.41,0.77,-,,-,0.10,-,-9.21,-,-1.5,-1.44,
Silex Systems,SLX,4.45,-1,4.45,4.46,1437,4.50,4.43,4.75,4.35,8.03,4.31,-,,-,0.43,-,-9.7,-,-4.0,-0.89,
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,,
Alexium Int Grp,AJX,0.13,-2,0.115,0.13,685,0.15,0.13,0.15,0.115,0.205,0.01,-,,-,-,-,-0.13,-,1.5,13.04,
Antaria Ltd,ANO,0.035,-0.1,0.035,0.036,6059,0.035,0.035,0.036,0.035,0.065,0.032,-,,-,0.04,-,1.46,2.4,-0.1,-2.78,
Incitec Pivot,IPL,2.72,3,2.71,2.73,136580,2.75,2.67,2.75,2.54,3.83,2.17,4.1,,-,0.27,1.51,-10.2,-,8.0,3.03,
Mesa Min Ltd,MAS,0.115,-,0.115,0.12,3139,0.115,0.115,0.115,0.11,0.13,0.024,-,,-,-,-,-0.1,-,-,-,
Millepede Intl,MPD,0.006,0.1,0.003,0.006,1500,0.006,0.006,0.006,0.003,0.02,0.002,-,,-,-,-,-0.37,-,0.3,100,
  opt mar12,MPDO,0.002,-,-,0.004,-,-,-,0.002,0.002,0.003,0.001,-,,-,-,-,-,-,-,-,
Novarise Renew Res,NOE,0.23,-,0.20,0.23,-,-,-,0.24,0.20,0.26,0.20,-,,-,-,-,-,-,-1.0,-4.17,
Nufarm Ltd,NUF,5.35,2,5.31,5.35,3748,5.35,5.28,5.43,5.15,11.819,5.04,15,,-,3.07,2.80,-17.4,-,-6.0,-1.11,
Nuplex Ind,NPX,2.40,3,2.38,2.43,202,2.40,2.39,2.45,2.28,2.80,1.184,10.22,p,3.05,1.58,4.26,31.15,7.7,10.0,4.35,
Orica Ltd,ORI,25.68,-3,25.52,25.73,8145,25.89,25.37,25.94,24.11,27.75,19.05,98,p,1.04,1.31,3.82,102.3,25.1,102.0,4.14,
Paragon Care Ltd,PGC,0.028,-,0.028,0.029,-,-,-,0.03,0.028,0.039,0.019,-,,-,-,-,-0.1,-,-0.2,-6.67,
  opt may12,PGCOA,0.01,-,0.007,0.01,-,-,-,0.01,0.01,0.018,0.006,-,,-,-,-,-,-,-,-,
Penrice Soda,PSH,0.29,-0.5,0.29,0.30,4409,0.295,0.29,0.325,0.29,1.048,0.29,-,,-,0.80,-,24.66,1.2,-4.0,-12.12,
Symex Hldgs,SYM,0.565,0.5,0.56,0.58,821,0.585,0.565,0.62,0.545,0.62,0.435,3,f,2.25,0.29,5.31,6.75,8.4,2.0,3.67,
Wattyl Ltd,WYL,1.63,-,1.63,1.64,1941,1.64,1.63,1.64,1.62,1.64,0.63,-,,-,1.23,-,7.9,20.6,1.0,0.62,
INDUSTRY: Construction Materials,,,,,,,,,,,,,,,,,,,,,,
Adelaide Brighton,ABC,3.10,7,3.09,3.11,32338,3.11,3.00,3.11,2.62,3.11,2.11,13.5,f,1.51,1.21,4.35,20.4,15.2,43.0,16.1,
Boral Ltd,BLD,4.35,-5,4.34,4.37,164551,4.39,4.22,4.96,4.22,6.40,3.98,12.5,f,1.82,4.23,2.87,22.7,19.2,-52.0,-10.68,
Brickworks Ltd,BKW,12.35,5,12.30,12.42,162,12.46,12.30,12.51,11.85,16.80,11.35,39.5,f,2.54,9.06,3.20,100.5,12.3,45.0,3.78,
China West Hldgs,CWH,0.19,-,0.012,0.17,-,-,-,0.195,0.19,0.31,0.065,-,,-,0.02,-,-1.42,-,-0.5,-2.56,
Chongherr Invest,CDH,0.003,-,0.003,0.03,-,-,-,0.003,0.003,0.003,0.003,-,,-,0.04,-,-0.08,-,-,-,
Fletcher Bld,FBU,6.29,2,6.17,6.35,15164,6.30,6.21,6.34,6.16,7.04,5.25,20.63,,-,2.36,3.28,-14.88,-,-3.0,-0.47,
James Hardie Ind cdi,JHX,6.49,9,6.43,6.49,12299,6.60,6.27,6.60,6.00,8.86,3.74,-,,-,-0.29,-,-21.4,-,24.0,3.84,
Oakajee Corp Ltd,OKJ,0.125,0.5,0.115,0.125,90,0.125,0.125,0.125,0.115,0.20,0.075,-,,-,0.14,-,-0.76,-,0.5,4.17,
INDUSTRY: Containers & Packaging,,,,,,,,,,,,,,,,,,,,,,
Amcor Ltd,AMC,6.68,-1,6.65,6.68,23445,6.72,6.54,6.72,6.29,6.76,4.473,29.5,,0.71,2.25,4.42,20.9,32.0,29.0,4.54,
Colorpak Ltd,CKL,0.46,-,0.44,0.46,-,-,-,0.46,0.46,0.53,0.385,3.25,f,2.30,0.16,7.07,7.46,6.2,-,-,
National Can Ind,NCI,1.17,-,1.17,1.20,-,-,-,1.17,1.17,1.25,0.97,4,f,1.47,-,3.42,5.9,19.8,-,-,
Pro-Pac Packaging,PPG,0.325,-,0.33,0.35,-,-,-,0.33,0.325,0.385,0.125,1.5,f,2.43,0.11,4.62,3.65,8.9,1.5,4.84,
INDUSTRY: Aluminum,,,,,,,,,,,,,,,,,,,,,,
Alcoa Inc cdi,AAI,13.52,-,12.53,14.00,-,-,-,13.52,13.50,47.10,13.50,11.61,,-,-,0.86,-137.14,-,-48.0,-3.43,
Alumina Ltd,AWC,1.56,4.5,1.555,1.56,115860,1.565,1.515,1.565,1.47,2.06,1.285,2,f,-,1.21,1.28,-1.2,-,5.0,3.31,
Aust Bauxite Ltd,ABZ,0.35,-,0.35,0.355,1449,0.35,0.35,0.35,0.33,0.49,0.25,-,,-,-,-,-,-,2.0,6.06,
Bauxite Resource,BAU,0.15,1,0.145,0.15,21787,0.15,0.135,0.175,0.13,1.345,0.13,-,,-,-,-,-7.59,-,-2.5,-14.29,
Cape Alumina Ltd,CBX,0.30,-,0.30,0.39,30,0.30,0.30,0.40,0.30,0.55,0.30,-,,-,-,-,-0.54,-,-10.0,-25,
Capral Ltd,CAA,0.16,-0.5,0.16,0.175,1350,0.165,0.16,0.17,0.16,1.305,0.145,-,,-,0.38,-,-27.5,-,-1.0,-5.88,
Realm Res Ltd,RRP,0.085,-,0.086,0.11,-,-,-,0.085,0.085,0.23,0.075,-,,-,0.04,-,-5.53,-,-,-,
INDUSTRY: Diversified Metals & Mining,,,,,,,,,,,,,,,,,,,,,,
3D Res Ltd,DDD,0.02,-,0.02,0.025,-,-,-,0.02,0.02,0.026,0.01,-,,-,-,-,-1.9,-,-,-,
Abra Min Ltd,AII,0.095,-,0.088,0.13,414,0.095,0.095,0.095,0.086,0.25,0.086,-,,-,-,-,-1.94,-,-,-,
A-Cap Res,ACB,0.28,-2,0.28,0.29,2258,0.30,0.28,0.33,0.28,0.60,0.28,-,,-,0.14,-,-0.91,-,-3.0,-9.68,
Acclaim Explore,AEX,0.013,-,0.013,0.014,5362,0.013,0.013,0.014,0.012,0.029,0.004,-,,-,-,-,-0.38,-,-0.1,-7.14,
  ctg,AEXCD,0.003,-,-,0.025,-,-,-,0.003,0.003,0.003,0.003,-,,-,-,-,-,-,-,-,
Activex Ltd,AIV,0.07,-,0.07,0.075,550,0.07,0.069,0.07,0.066,0.14,0.055,-,,-,-,-,-1.49,-,0.7,11.11,
  opt jul10,AIVO,0.01,-,-,0.01,-,-,-,0.01,0.01,0.06,0.001,-,,-,-,-,-,-,-,-,
Aditya Birla,ABY,0.70,-,0.69,0.72,11380,0.73,0.69,0.73,0.66,1.65,0.505,-,,-,1.51,-,19.61,3.6,6.0,9.37,
Admiralty Res,ADY,0.007,0.1,0.007,0.008,129121,0.007,0.006,0.007,0.006,0.025,0.005,-,,-,-,-,0.09,7.8,-,-,
Advanced Magnesium,ANM,0.05,-,0.05,0.053,23,0.05,0.05,0.05,0.05,0.07,0.03,-,,-,0.02,-,-2.64,-,-,-,
Altera Res Ltd,AEA,0.20,-,0.20,0.21,1000,0.20,0.20,0.20,0.20,0.36,0.039,-,,-,-,-,-3,-,-,-,
  opt feb12,AEAO,0.16,-,-,0.15,-,-,-,0.16,0.16,0.16,0.06,-,,-,-,-,-,-,-,-,
Altura Min Ltd,AJM,0.15,-2,0.15,0.165,610,0.165,0.15,0.17,0.14,0.37,0.098,-,,-,-,-,-5.11,-,1.0,7.14,
Amex Res,AXZ,0.155,-,0.12,0.16,-,-,-,0.16,0.15,0.25,0.09,-,,-,-,-,-2.85,-,-0.5,-3.13,
Ammtec Ltd,AEC,3.50,2,3.46,3.51,426,3.50,3.45,3.53,3.45,3.55,1.83,16.5,f,1.18,1.05,4.71,19.39,18.1,3.0,0.86,
Ampella Min,AMX,1.56,6,1.49,1.56,4145,1.56,1.475,1.56,1.395,1.94,0.275,-,,-,-,-,-7,-,12.5,8.71,
  opt jul10,AMXO,1.25,-,1.21,1.43,-,-,-,1.25,1.25,1.755,0.13,-,,-,-,-,-,-,-,-,
Anchor Res,AHR,0.13,-,0.12,0.13,2836,0.13,0.12,0.13,0.12,0.28,0.068,-,,-,-,-,-2.05,-,1.0,8.33,
Aneka Tambang cdi,ATM,1.20,-,1.20,-,-,-,-,1.20,1.20,1.30,1.00,1.37,,0.51,0.10,1.14,0.7,171.4,-,-,
Anvil Min cdi,AVM,3.20,-,3.25,3.34,-,-,-,3.20,3.05,4.56,1.50,-,,-,-,-,-23.97,-,5.0,1.59,
Apollo Min Ltd,AON,0.125,1,0.115,0.125,92,0.125,0.115,0.125,0.115,0.40,0.10,-,,-,-,-,-6.59,-,1.5,13.64,
  opt nov11,AONO,0.02,-,0.005,0.01,-,-,-,0.02,0.02,0.025,0.012,-,,-,-,-,-,-,-,-,
Arafura Resource,ARU,0.565,9,0.56,0.565,16284,0.565,0.49,0.565,0.45,1.285,0.38,-,,-,-,-,-5.1,-,9.0,18.95,
Aragon Res,AAG,0.18,-0.5,0.18,0.19,200,0.19,0.18,0.19,0.175,0.27,0.072,-,,-,-,-,-3.87,-,0.5,2.86,
  opt sep10,AAGO,0.015,-,0.005,0.019,442,0.015,0.015,0.015,0.015,0.05,0.003,-,,-,-,-,-,-,-,-,
Archer Explore,AXE,0.10,-,0.072,0.10,-,-,-,0.10,0.10,0.21,0.07,-,,-,-,-,-1.93,-,-,-,
Argent Min,ARD,0.16,-,0.155,0.16,300,0.16,0.16,0.17,0.155,0.23,0.10,-,,-,-,-,-3.42,-,0.5,3.23,
  opt jun11,ARDO,0.03,-,0.03,0.04,898,0.03,0.03,0.03,0.03,0.06,0.015,-,,-,-,-,-,-,-,-,
Argo Explore,AXT,0.04,0.4,0.037,0.04,230,0.04,0.04,0.04,0.034,0.115,0.03,-,,-,-,-,0.76,5.3,0.6,17.65,
Argosy Min cdi,AGY,0.02,-,0.02,0.031,-,-,-,0.021,0.02,0.13,0.018,-,,-,-,-,-0.53,-,-0.1,-4.76,
Artemis Res,ARV,0.04,-,0.04,0.049,2833,0.04,0.038,0.04,0.038,0.199,0.035,-,,-,-,-,0.31,12.9,-0.1,-2.44,
  opt jun11,ARVOB,0.016,-,0.01,0.04,1021,0.016,0.016,0.016,0.016,0.058,0.009,-,,-,-,-,-,-,-,-,
Aspire Min Ltd,AKM,0.083,0.1,0.078,0.08,3250,0.085,0.083,0.088,0.078,0.18,0.02,-,,-,-,-,-7.45,-,0.2,2.47,
Astron Ltd,ATR,1.775,-,1.64,1.80,-,-,-,1.85,1.775,2.70,1.61,-,,-,2.90,-,-11.79,-,-7.5,-4.05,
Athena Res,AHN,0.07,-,0.051,0.065,-,-,-,0.07,0.07,0.12,0.035,-,,-,-,-,-0.62,-,-,-,
