Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4586.3 at 16:37 6/8/2010  Report at 19:05 Friday 6/8/2010. Processed 23:12 Friday 6/8/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Phoslock Water,PHK,0.075,-1.8,0.075,0.085,15216,0.085,0.075,0.099,0.075,0.14,0.075,-,,-,0.02,-,-1.11,-,-1.8,-19.35,
PMP Ltd,PMP,0.61,-0.5,0.61,0.62,1106,0.62,0.61,0.62,0.60,0.835,0.495,-,,-,0.73,-,-0.6,-,1.0,1.67,
Programmed Maint,PRG,2.01,-,2.01,2.02,2193,2.03,2.00,2.03,1.96,4.762,1.90,9,f,2.73,1.00,4.48,24.6,8.2,11.0,5.79,
Reclaim Ind,RCM,0.038,-0.2,0.038,0.042,1800,0.038,0.038,0.04,0.037,0.075,0.02,-,,-,0.02,-,-1.61,-,0.1,2.7,
Ross Human Direction,RHD,0.605,0.5,0.605,0.61,1333,0.605,0.60,0.605,0.60,0.605,0.205,2.5,f,2.20,0.24,4.13,5.5,11.0,-,-,
Rubicor Grp,RUB,0.041,-0.1,0.041,0.044,350,0.041,0.041,0.046,0.041,0.065,0.028,-,,-,-0.61,-,-25.7,-,-,-,
Runge Ltd,RUL,0.48,-,0.49,0.50,-,-,-,0.51,0.43,1.10,0.385,3.5,f,1.03,0.09,7.29,3.6,13.3,6.5,15.66,
SAI Global Ltd,SAI,3.90,-7,3.90,3.93,3075,3.95,3.89,4.00,3.89,4.477,2.649,11.9,f,1.63,-0.98,3.05,19.4,20.1,-9.0,-2.26,
Salmat Ltd,SLM,3.96,-1,3.92,4.00,354,3.97,3.93,4.06,3.93,4.58,3.55,22,f,1.11,-0.71,5.56,24.51,16.2,-9.0,-2.22,
Seek Ltd,SEK,7.60,-14,7.57,7.74,5194,7.77,7.54,7.89,7.54,8.57,4.35,9.9,f,1.86,0.55,1.30,18.4,41.3,3.0,0.4,
Skilled Grp Ltd,SKE,1.285,-2.5,1.285,1.35,5809,1.30,1.28,1.35,1.26,2.56,1.04,1.5,,5.56,-0.49,1.17,8.34,15.4,1.5,1.18,
Spotless Grp Ltd,SPT,2.10,2,2.05,2.13,2748,2.13,2.07,2.13,2.02,3.23,2.00,11,p,1.95,-,5.24,21.5,9.8,5.0,2.44,
Staging Connections,STG,0.021,0.1,0.02,0.021,300,0.021,0.021,0.021,0.02,0.053,0.02,-,,-,-0.06,-,-1.3,-,0.1,5,
Sterihealth Ltd,STP,2.02,-,2.02,2.10,-,-,-,2.15,1.80,2.15,1.10,7,f,3.91,-0.14,3.47,27.4,7.4,22.0,12.22,
Talent2 Internation,TWO,1.38,-2,1.38,1.395,63,1.38,1.38,1.40,1.30,1.66,1.05,-,,-,0.15,-,-4.73,-,2.0,1.47,
Tox Free Solutions,TOX,2.38,-1,2.35,2.39,495,2.38,2.32,2.39,2.32,2.80,2.01,-,,-,0.64,-,11.17,21.3,5.0,2.15,
Transfield Services,TSE,3.41,11,3.36,3.43,16293,3.44,3.31,3.44,3.22,4.80,2.79,12.25,f,-,0.29,3.59,-15.18,-,19.0,5.9,
Transpacific Indust,TPI,1.105,-1,1.10,1.105,16397,1.11,1.08,1.125,1.03,1.785,0.92,-,,-,-0.23,-,-58.1,-,5.5,5.24,
Wellcom Grp Ltd,WLL,1.90,-,1.90,1.98,102,1.90,1.90,1.90,1.79,2.43,1.70,12,f,1.40,0.49,6.32,16.79,11.3,11.0,6.15,
WHK Grp Ltd,WHG,0.995,-,0.99,0.995,1352,0.995,0.99,1.00,0.96,1.20,0.90,3.5,f,2.77,0.12,3.52,9.71,10.2,2.5,2.58,
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,,
Air New Zealand,AIZ,0.91,-,0.895,0.91,50,0.91,0.91,0.92,0.88,1.145,0.83,5.17,,0.75,1.12,5.68,3.9,23.3,2.0,2.25,
Asciano Grp stp,AIO,1.71,-,1.705,1.715,92448,1.715,1.70,1.745,1.675,1.94,1.435,-,,-,0.10,-,-41.9,-,2.0,1.18,
Auckland Airport,AIA,1.565,-3.5,1.56,1.57,465,1.595,1.55,1.605,1.55,1.654,1.335,6.68,,0.84,1.22,4.27,5.63,27.8,-4.5,-2.8,
Aust Infra unt,AIX,1.905,1,1.90,1.91,44091,1.935,1.88,1.935,1.785,2.09,1.44,10,,1.94,2.62,5.25,19.37,9.8,10.5,5.83,
Brisconnection Tr stp,BCS,1.00,-,0.975,1.00,112,1.00,1.00,1.09,1.00,1.40,1.00,-,,-,-0.54,-,15.06,6.6,-9.0,-8.26,
Chalmers Ltd,CHR,2.70,-,2.70,-,-,-,-,2.70,2.70,3.03,2.69,14,f,1.78,4.32,5.19,24.96,10.8,-,-,
ConnectEast stp,CEU,0.40,0.5,0.395,0.40,25960,0.40,0.395,0.405,0.39,0.49,0.33,2,,-,-,5.00,-21.74,-,-,-,
CTI Logistics,CLX,0.90,-8,0.915,1.00,35,0.90,0.90,0.98,0.90,1.14,0.705,6,f,1.61,0.66,6.67,9.65,9.3,-8.0,-8.16,
Intoll Grp stp,ITO,1.46,-,1.455,1.46,101635,1.465,1.455,1.48,1.455,1.59,1.005,3,,-,1.78,2.05,-16.38,-,-1.0,-0.68,
K & S Corp,KSC,2.65,5,2.60,2.65,189,2.65,2.65,2.65,2.60,3.05,1.94,12,f,2.12,1.95,4.53,25.4,10.4,5.0,1.92,
Lindsay Aust,LAU,0.19,-,0.19,0.195,-,-,-,0.20,0.19,0.28,0.16,1.75,f,1.89,0.21,9.21,3.3,5.8,-1.0,-5,
Macq Atlas Roads stp,MQA,1.325,2.5,1.30,1.33,25257,1.335,1.275,1.335,1.185,1.335,0.51,-,,-,-,-,-,-,12.5,10.42,
MAP Grp forus,MAP,3.10,2,3.08,3.10,15537,3.10,3.06,3.10,2.98,3.38,2.265,19,,-,-0.30,6.13,-33.11,-,14.0,4.73,
Mermaid Marine,MRM,2.82,1,2.80,2.82,2324,2.85,2.78,2.88,2.69,3.25,1.935,7,f,2.66,0.95,2.48,18.59,15.2,12.0,4.44,
Qantas Airways,QAN,2.62,3,2.61,2.62,85569,2.62,2.56,2.62,2.47,3.06,2.12,-,,-,2.25,-,-2.7,-,15.0,6.07,
Qube Logistics unt,QUB,0.83,1,0.83,0.84,40,0.83,0.83,0.84,0.81,0.961,0.611,4,,1.60,0.96,4.82,6.4,13.0,1.0,1.22,
Regional Express,REX,1.05,2.5,1.05,1.055,201,1.05,1.045,1.06,1.01,1.42,0.865,-,,-,1.13,-,19.35,5.4,3.0,2.94,
Richfield Internat,RIS,0.12,-,0.135,0.18,405,0.12,0.11,0.12,0.10,0.12,0.049,-,,-,0.12,-,0.06,200.0,2.0,20,
Rivercity Motorway stp,RCY,0.032,-0.1,0.032,0.034,2963,0.033,0.032,0.035,0.03,0.325,0.019,-,,-,-1.34,-,-4.41,-,-0.1,-3.03,
Scott Corp,SCC,0.385,-,0.355,0.385,-,-,-,0.385,0.36,0.395,0.18,3,f,1.90,0.39,7.79,5.7,6.8,2.5,6.94,
Skywest Airlines cdi,SXR,0.32,-1,0.305,0.34,100,0.32,0.32,0.33,0.30,0.40,0.215,0.4,,7.22,0.17,1.25,2.89,11.1,1.5,4.92,
Smarttrans Hldgs,SMA,0.022,0.1,0.022,0.023,88750,0.023,0.022,0.023,0.019,0.063,0.004,-,,-,-,-,-0.31,-,0.2,10,
Toll Hldgs Ltd,TOL,5.97,-,5.97,5.99,12059,6.00,5.95,6.08,5.89,9.33,5.34,25,f,1.26,1.44,4.19,31.45,19.0,3.0,0.51,
Traffic Tech,TTI,0.031,-,0.031,0.035,144,0.031,0.031,0.031,0.031,0.07,0.025,-,,-,-0.17,-,-1.11,-,-,-,
Transurban stp,TCL,4.49,2,4.48,4.49,89035,4.51,4.47,4.51,4.45,5.61,3.909,24,,0.08,2.75,5.35,1.85,242.7,1.0,0.22,
Virgin Blue Hldgs,VBA,0.31,-0.5,0.305,0.31,44816,0.315,0.305,0.32,0.305,0.80,0.275,-,,-,0.39,-,-2.3,-,-,-,
Wridgways Aust,WWA,2.65,-2,2.62,2.65,16,2.65,2.61,2.68,2.50,2.98,2.30,17,f,1.20,0.20,6.42,20.32,13.0,9.0,3.52,
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.11,-,0.04,0.09,-,-,-,0.11,0.11,0.18,0.095,-,,-,-0.08,-,3.28,3.4,-,-,
Adacel Tech,ADA,0.35,-,0.32,0.34,-,-,-,0.35,0.35,0.84,0.30,-,,-,0.21,-,2.7,13.0,-,-,
Admerex Ltd,ADL,0.003,-,0.003,0.004,-,-,-,0.003,0.003,0.016,0.002,-,,-,-,-,-0.4,-,-,-,
Altium Ltd,ALU,0.23,-,0.225,0.275,290,0.23,0.225,0.23,0.225,0.39,0.20,-,,-,0.09,-,-6.97,-,-,-,
APA Financial,APP,0.017,-,0.017,0.021,-,-,-,0.017,0.017,0.022,0.009,-,,-,-,-,0.1,17.0,-,-,
ASG Grp Ltd,ASZ,1.49,-2,1.49,1.50,647,1.51,1.48,1.51,1.44,1.55,0.81,6,f,1.57,0.06,4.03,9.43,15.8,4.0,2.76,
Bravura Solutions,BVA,0.105,0.5,0.10,0.105,500,0.105,0.105,0.105,0.098,0.273,0.085,-,,-,-0.06,-,-1.97,-,0.7,7.14,
Byte Power Grp,BPG,0.003,-,0.002,0.004,22000,0.003,0.003,0.003,0.003,0.017,0.002,-,,-,-,-,-0.37,-,0.1,50,
Carsales Com Ltd,CRZ,5.04,-1,5.02,5.04,1065,5.06,5.00,5.10,4.90,5.86,3.56,6.6,f,1.24,0.01,1.31,8.2,61.5,15.0,3.07,
CCK Financial,CCK,0.10,-,0.035,0.08,-,-,-,0.10,0.10,0.13,0.08,-,,-,0.02,-,-0.23,-,-,-,
Comops Ltd,COM,0.06,-0.1,0.06,0.075,750,0.061,0.06,0.061,0.06,0.185,0.05,-,,-,0.03,-,1.7,3.5,-0.1,-1.64,
Computershare Ltd,CPU,10.33,7,10.28,10.34,13768,10.37,10.20,10.38,10.12,12.90,9.75,25,p,2.27,-1.54,2.42,56.84,18.2,22.0,2.18,
Corum Grp Ltd,COO,0.035,-,0.027,0.035,632,0.035,0.031,0.035,0.031,0.05,0.01,-,,-,-0.05,-,-5.37,-,1.1,45.83,
CPT Global Ltd,CGO,0.64,-,0.57,0.64,-,-,-,0.65,0.62,1.02,0.55,3,,0.25,0.16,4.69,0.74,86.5,4.0,6.67,
CSG Ltd,CSV,1.905,0.5,1.89,1.905,2689,1.915,1.90,1.92,1.865,2.30,1.015,5,f,2.77,0.05,2.62,13.85,13.8,1.5,0.79,
Customers Ltd,CUS,2.65,7,2.62,2.65,1400,2.65,2.58,2.74,2.54,3.154,2.297,-,,-,0.26,-,18.4,14.4,-7.0,-2.57,
Data#3 Ltd,DTL,8.70,-30,8.70,9.00,56,9.00,8.70,9.00,8.64,9.30,6.60,53,f,1.29,1.17,6.09,68.29,12.7,5.0,0.58,
Datamotion Asia,DMN,0.001,-,0.001,0.002,50109,0.001,0.001,0.001,0.001,0.004,0.001,-,,-,-,-,-0.15,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.10,0.14,220,0.10,0.10,0.10,0.10,0.155,0.042,-,,-,0.05,-,-3.41,-,-,-,
DWS Advanced,DWS,1.47,-,1.47,1.475,753,1.475,1.47,1.48,1.41,1.85,1.04,11,f,1.23,0.20,7.48,13.52,10.9,5.5,3.89,
E-Com Multi Ltd,ECE,0.006,-,0.005,0.006,50200,0.006,0.006,0.006,0.005,0.012,0.001,-,,-,-,-,-0.03,-,0.1,20,
Empired Ltd,EPD,0.076,-,0.078,0.10,-,-,-,0.076,0.076,0.18,0.075,0.75,f,0.68,0.05,9.87,0.51,14.9,-,-,
Energy One Ltd,EOL,0.12,-,-,0.12,-,-,-,0.12,0.12,0.20,0.07,-,,-,0.16,-,-1.65,-,-,-,
E-Pay Asia Ltd,EPY,0.105,-,0.05,0.099,-,-,-,0.098,0.098,0.232,0.093,-,,-,0.36,-,2.97,3.5,0.7,7.69,
eServGlobal Ltd,ESV,0.57,-,0.57,0.575,5,0.57,0.57,0.575,0.535,0.65,0.39,-,,-,0.16,-,-26.6,-,4.0,7.55,
Ezenet Ltd,EZE,0.024,-,0.024,0.033,-,-,-,0.024,0.024,0.052,0.019,-,,-,0.03,-,-0.21,-,-,-,
GBST Hldgs,GBT,1.00,5,0.945,1.00,50,1.00,1.00,1.03,0.945,1.22,0.68,-,,-,-0.56,-,2.07,48.3,-,-,
GoConnect Ltd,GCN,0.05,-,0.049,0.05,2184,0.052,0.047,0.062,0.047,0.073,0.009,-,,-,-0.01,-,-0.23,-,-0.2,-3.85,
Hansen Tech,HSN,0.63,-1,0.625,0.63,295,0.64,0.63,0.65,0.63,0.80,0.445,5,f,1.18,0.11,7.94,5.9,10.7,-1.5,-2.33,
Ideas Intl,IDE,0.50,-,0.49,0.53,-,-,-,0.50,0.47,0.50,0.20,-,,-,0.06,-,7.8,6.4,3.0,6.38,
Infomedia Ltd,IFM,0.25,-0.5,0.25,0.255,3577,0.25,0.24,0.26,0.24,0.445,0.235,3.3,,0.95,0.02,13.20,3.12,8.0,-0.5,-1.96,
Integrated Research,IRI,0.41,0.5,0.405,0.41,126,0.41,0.41,0.42,0.40,0.544,0.35,4,p,1.15,0.07,9.76,4.61,8.9,1.5,3.8,
Intrapower Ltd,IPX,0.145,-,0.14,0.15,-,-,-,0.15,0.145,0.185,0.097,-,,-,-0.02,-,-10.83,-,-0.5,-3.33,
IRESS Market Tech,IRE,8.60,8,8.45,8.61,1057,8.63,8.48,8.66,8.30,9.38,7.25,34,f,1.02,0.75,3.95,34.78,24.7,35.0,4.24,
ISS Grp Ltd,ISS,0.17,-,0.17,0.18,-,-,-,0.18,0.17,0.30,0.145,-,,-,0.09,-,-6.89,-,-1.0,-5.56,
ITX Grp Ltd,ITX,1.40,15.5,1.40,1.48,1196,1.475,1.255,1.475,1.20,1.475,0.71,7,f,2.23,0.26,5.00,15.6,9.0,15.5,12.45,
Jumbuck Entertain,JMB,0.18,-,0.18,0.19,11,0.18,0.18,0.20,0.18,0.435,0.165,2.5,f,2.31,0.19,13.89,5.78,3.1,-1.5,-7.69,
Longreach Grp,LRG,0.03,-,0.03,0.032,-,-,-,0.032,0.029,0.045,0.018,-,,-,0.02,-,0.3,10.0,-0.1,-3.23,
M2M Corp,MCL,0.002,-,0.002,0.003,105953,0.002,0.002,0.002,0.001,0.007,0.001,-,,-,-,-,-0.16,-,-,-,
MDS Financial Grp,MWS,0.039,-,0.035,0.039,-,-,-,0.039,0.035,0.043,0.012,-,,-,-,-,-0.01,-,0.4,11.43,
Melbourne IT Ltd,MLB,2.20,1,2.20,2.21,459,2.20,2.16,2.22,2.11,2.25,1.52,15,f,1.43,-0.56,6.82,21.42,10.3,8.0,3.77,
MGM Wireless Ltd,MWR,0.012,-,0.011,0.012,-,-,-,0.012,0.011,0.03,0.007,-,,-,-,-,-0.06,-,-,-,
  opt nov10,MWRO,0.001,-,-,0.003,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
MobileActive Ltd,MBA,0.021,-,0.022,0.028,-,-,-,0.023,0.021,0.062,0.012,-,,-,-,-,0.09,23.3,-0.2,-8.7,
Monteray Grp,MRY,0.013,-,0.012,0.015,-,-,-,0.013,0.011,0.025,0.006,-,,-,0.03,-,-0.23,-,0.2,18.18,
Mooter Media Ltd,MMZ,0.013,-0.1,0.012,0.013,29850,0.013,0.013,0.014,0.012,0.036,0.002,-,,-,-,-,0.22,5.9,-0.1,-7.14,
Oakton Ltd,OKN,2.79,-12,2.78,2.88,1186,2.89,2.79,2.93,2.78,4.30,2.09,4,f,4.98,0.04,1.43,19.9,14.0,4.0,1.45,
Objective Corp,OCL,0.30,-9,0.30,0.36,1418,0.35,0.265,0.39,0.265,0.48,0.265,2.1,,1.83,0.04,7.00,3.85,7.8,-5.0,-14.29,
Panorama Synergy,PSY,0.135,-0.5,0.135,0.15,500,0.135,0.135,0.14,0.135,0.40,0.10,-,,-,-,-,-1.4,-,0.5,3.85,
Powerlan Ltd,PWR,0.035,-,0.033,0.05,-,-,-,0.035,0.035,0.098,0.031,-,,-,-0.26,-,-17.84,-,0.3,9.38,
Praemium Ltd,PPS,0.17,0.5,0.165,0.17,500,0.17,0.165,0.17,0.155,0.215,0.095,-,,-,0.03,-,-6.7,-,1.0,6.25,
Prophecy Intl ,PRO,0.39,-,0.31,0.335,-,-,-,0.39,0.39,0.66,0.36,4.25,,1.36,0.15,10.90,5.79,6.7,-,-,
Qmastor Ltd,QML,0.23,-,0.23,0.235,-,-,-,0.23,0.225,0.55,0.19,0.75,,2.04,0.09,3.26,1.53,15.0,0.5,2.22,
Razor Risk Tech,RZR,0.023,-,0.023,0.027,-,-,-,0.025,0.023,0.055,0.02,-,,-,0.01,-,0.58,4.0,-0.2,-8,
Reckon Ltd,RKN,2.15,1,2.15,2.16,576,2.15,2.12,2.18,2.12,2.18,1.30,7,f,1.41,-0.02,3.26,9.9,21.7,3.0,1.42,
Redflex Hldgs,RDF,2.35,-,2.30,2.36,299,2.36,2.30,2.36,2.30,2.70,1.50,5,,1.74,0.99,2.13,8.71,27.0,-1.0,-0.42,
RP Data Ltd,RPX,0.98,-,0.955,0.975,-,-,-,0.98,0.91,1.255,0.61,1.5,,2.88,-0.18,1.53,4.32,22.7,8.0,8.89,
Rubik Financial,RFL,0.052,-0.3,0.052,0.055,6383,0.055,0.052,0.06,0.052,0.12,0.05,-,,-,0.08,-,-1.38,-,-0.6,-10.34,
Senetas Corp,SEN,0.051,0.4,0.051,0.053,3196,0.051,0.05,0.053,0.042,0.11,0.031,-,,-,0.02,-,0.32,15.9,0.8,18.6,
Sirius Corp Ltd,SIU,0.03,-,-,0.034,-,-,-,0.03,0.03,0.045,0.03,-,,-,-,-,0.1,30.0,-,-,
SMS Management,SMX,6.13,6,6.10,6.15,472,6.13,6.04,6.13,5.83,7.21,4.16,27.5,f,1.40,0.69,4.49,38.4,16.0,23.0,3.9,
Stratatel Ltd,STE,0.04,-,0.025,0.049,-,-,-,0.04,0.04,0.093,0.039,0.38,,0.66,0.01,9.50,0.25,16.0,-,-,
  opt sep11,STEO,0.008,-,-,0.015,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-,
Synergy Plus Ltd,SNR,0.04,-,0.028,0.035,-,-,-,0.04,0.03,0.058,0.025,-,,-,-0.05,-,0.35,11.4,-,-,
Technology One,TNE,0.87,-,0.855,0.87,1747,0.87,0.855,0.88,0.855,0.96,0.71,4.2,f,1.39,0.13,4.83,5.84,14.9,-1.0,-1.14,
UXC Ltd,UXC,0.53,0.5,0.53,0.535,3202,0.54,0.515,0.545,0.505,1.077,0.414,3.5,,2.06,0.02,6.60,7.22,7.3,1.0,1.92,
Webfirm Grp Ltd,WFM,0.15,0.5,0.145,0.15,4605,0.15,0.15,0.15,0.135,0.16,0.029,-,,-,-,-,-2.5,-,-,-,
Webspy Ltd,WSY,0.02,-,0.014,0.02,-,-,-,0.02,0.02,0.032,0.007,-,,-,-,-,-0.79,-,-,-,
World Net Services,WNS,0.06,-,-,0.16,-,-,-,0.06,0.06,0.15,0.03,-,,-,-0.03,-,-0.61,-,-,-,
Zingmobile Grp cdi,ZMG,0.022,-,0.002,0.022,-,-,-,0.022,0.022,0.03,0.015,-,,-,0.01,-,-1.02,-,-,-,
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.023,-,0.023,0.034,-,-,-,0.023,0.023,0.05,0.015,-,,-,0.01,-,-2.77,-,-,-,
Adavale Resource,ADD,0.024,-0.4,0.024,0.025,504,0.024,0.024,0.028,0.024,0.065,0.024,-,,-,0.02,-,-0.96,-,-0.2,-7.69,
Ambertech Ltd,AMO,0.435,1.5,0.365,0.435,170,0.435,0.435,0.44,0.40,0.63,0.34,5.5,f,1.69,0.61,12.64,9.3,4.7,4.0,10.13,
Argus Solutions,ASV,0.055,-,0.06,0.085,-,-,-,0.055,0.055,0.878,0.006,-,,-,-,-,-0.44,-,-,-,
Cellnet Grp,CLT,0.30,-,0.30,0.34,60,0.30,0.30,0.32,0.30,0.33,0.25,-,,-,0.40,-,-6.16,-,-,-,
Codan Ltd,CDA,1.535,-1.5,1.535,1.55,50,1.535,1.535,1.55,1.455,1.585,0.705,7,f,1.64,0.12,4.56,11.5,13.3,8.5,5.86,
Digislide Hldgs,DGI,0.16,-2,0.135,0.17,50,0.16,0.16,0.18,0.15,0.80,0.125,-,,-,0.02,-,-9,-,1.0,6.67,
Farmworks Aust,FWA,0.17,-,0.155,0.165,994,0.17,0.17,0.17,0.17,0.26,0.002,-,,-,0.09,-,-2.42,-,-,-,
Hostech Ltd,HTC,0.021,-,0.02,0.021,3100,0.021,0.021,0.021,0.018,0.045,0.014,-,,-,-,-,-3.22,-,-,-,
iCash Payment Sys,ICP,0.043,-0.2,0.042,0.044,16210,0.044,0.043,0.045,0.043,0.077,0.035,-,,-,0.02,-,0.65,6.6,-0.2,-4.44,
Intermoco Ltd,INT,0.008,-,0.008,0.009,28500,0.009,0.008,0.011,0.008,0.022,0.007,-,,-,-,-,-0.54,-,-,-,
Keycorp Ltd,KYC,0.51,-2,0.49,0.51,720,0.52,0.51,0.53,0.485,0.56,0.355,3,f,1.36,0.39,5.88,4.08,12.5,-2.5,-4.67,
Legend Corp,LGD,0.19,1,0.18,0.19,1335,0.19,0.18,0.19,0.17,0.20,0.081,-,,-,0.08,-,2.34,8.1,0.5,2.7,
Mikoh Corp,MIK,0.065,-,0.065,0.069,-,-,-,0.073,0.065,0.15,0.048,-,,-,0.01,-,-1.85,-,-0.4,-5.8,
Netcomm Ltd,NTC,0.25,-0.5,0.245,0.25,983,0.25,0.25,0.27,0.25,0.52,0.12,1,,3.65,0.10,4.00,3.65,6.8,-2.0,-7.41,
Pienets Ltd,PIE,0.022,-0.1,0.021,0.022,85980,0.023,0.022,0.027,0.022,0.036,0.008,-,,-,-,-,-0.29,-,-0.1,-4.35,
QRSciences Hldgs,QRS,0.05,-,0.05,0.053,-,-,-,0.054,0.05,0.08,0.037,-,,-,0.08,-,7.26,0.7,-0.4,-7.41,
  opt jun12,QRSOA,0.001,-,-,0.008,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Scantech Ltd,SCD,0.22,-,0.21,0.26,-,-,-,0.22,0.22,0.60,0.20,-,,-,0.32,-,3.56,6.2,-,-,
Structural Monitor cdi,SMN,0.01,-,0.009,0.012,7500,0.01,0.01,0.013,0.01,0.054,0.005,-,,-,-,-,-0.22,-,-0.1,-9.09,
  opt dec10,SMNO,-,-,0.001,-,-,-,-,0.003,0.003,0.02,0.003,-,,-,-,-,-,-,-,-,
Techniche Ltd,TCN,0.039,0.3,0.036,0.04,2995,0.039,0.038,0.039,0.036,0.075,0.031,-,,-,0.02,-,0.64,6.1,0.3,8.33,
Transol Corp,TNC,0.004,-,0.003,0.004,12900,0.004,0.003,0.004,0.003,0.016,0.003,-,,-,-,-,0.2,2.0,0.1,33.33,
  opt may11,TNCOA,0.001,-,0.001,0.002,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
TSV Hldgs Ltd,TSH,0.11,-,0.10,0.11,-,-,-,0.12,0.11,0.16,0.086,-,,-,0.12,-,0.26,42.3,-1.0,-8.33,
TTA Hldgs Ltd,TTA,0.089,-,0.06,0.085,-,-,-,0.089,0.075,0.094,0.03,0.6,p,2.82,0.09,6.74,1.69,5.3,2.9,48.33,
Wavenet Intl,WAL,0.085,-,0.085,0.097,-,-,-,0.097,0.085,0.18,0.06,-,,-,0.14,-,0.57,14.9,0.5,6.25,
Xtek Ltd,XTE,0.023,-,0.023,0.034,-,-,-,0.028,0.023,0.057,0.023,-,,-,0.03,-,0.59,3.9,-0.5,-16.98,
ZYL Ltd,ZYL,0.021,-0.1,0.02,0.022,6025,0.021,0.02,0.024,0.02,0.06,0.016,-,,-,-0.01,-,-1.24,-,-0.1,-4.55,
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,,
Bluglass Ltd,BLG,0.095,-1.5,0.096,0.105,4666,0.105,0.095,0.11,0.095,0.28,0.082,-,,-,0.04,-,-5.12,-,-1.5,-13.64,
Dyesol Ltd,DYE,0.925,-2,0.91,0.925,2645,0.945,0.90,0.975,0.90,1.41,0.77,-,,-,0.10,-,-9.21,-,-1.5,-1.6,
Heritage Gold Nz,HTM,0.02,-,0.017,0.02,-,-,-,0.02,0.017,0.044,0.014,-,,-,0.01,-,-0.12,-,-,-,
Silex Systems,SLX,4.94,1,4.89,5.00,640,5.04,4.84,5.04,4.57,8.03,4.31,-,,-,0.43,-,-9.7,-,32.0,6.93,
SECTOR: Materials,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY: Chemicals,,,,,,,,,,,,,,,,,,,,,,
Alexium Int Grp,AJX,0.155,-,0.14,0.155,700,0.155,0.15,0.17,0.15,0.205,0.01,-,,-,-,-,-0.13,-,-0.5,-3.13,
Antaria Ltd,ANO,0.045,-,0.037,0.042,-,-,-,0.045,0.045,0.06,0.032,-,,-,0.04,-,1.46,3.1,-,-,
Duluxgrp Ltd,DLX,2.63,3,2.60,2.64,37097,2.66,2.56,2.66,2.48,2.78,2.41,-,,-,-,-,-,-,15.0,6.05,
Incitec Pivot,IPL,3.46,8,3.45,3.47,105036,3.47,3.37,3.47,3.27,3.83,2.51,4.1,,-,0.27,1.18,-10.2,-,21.0,6.46,
Mesa Min Ltd,MAS,0.12,-,0.115,0.125,3502,0.12,0.12,0.12,0.115,0.13,0.028,-,,-,-,-,-0.1,-,0.5,4.35,
Millepede Intl,MPD,0.003,-,0.003,0.006,-,-,-,0.003,0.003,0.02,0.002,-,,-,-,-,-0.37,-,-0.1,-25,
  opt mar12,MPDO,0.002,-,-,0.004,-,-,-,0.002,0.002,0.003,0.001,-,,-,-,-,-,-,-,-,
Novarise Renew Res,NOE,0.225,-,0.17,0.23,450,0.225,0.225,0.23,0.22,0.26,0.20,-,,-,-,-,-,-,-,-,
Nufarm Ltd,NUF,4.00,6,3.98,4.02,25823,4.02,3.87,4.02,3.78,11.819,3.20,15,,-,3.07,3.75,-17.4,-,18.0,4.71,
Nuplex Ind,NPX,2.43,-,2.40,2.43,143,2.43,2.43,2.43,2.33,2.80,1.572,10.22,p,3.05,1.58,4.21,31.15,7.8,4.0,1.67,
Orica Ltd,ORI,25.22,18,25.20,25.26,8133,25.35,24.94,25.89,24.90,26.382,20.469,98,p,1.04,1.31,3.89,102.3,24.7,2.0,0.08,
Paragon Care Ltd,PGC,0.032,0.2,0.03,0.031,500,0.032,0.031,0.032,0.025,0.039,0.02,-,,-,-,-,-0.1,-,0.7,28,
  opt may12,PGCOA,0.01,-,0.01,0.014,-,-,-,0.01,0.01,0.018,0.005,-,,-,-,-,-,-,-,-,
