Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,
 XAO 4882.7 at 14:54 31/12/2009  Report at 16:45 Thursday 31/12/2009. Processed 17:01 Thursday 31/12/2009.,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move
  opt nov11,COZO,0.09,-,0.092,0.17,-,-,-,0.12,0.09,0.29,0.06,-,,-,-,-,-,-,-2.0,-18.18
Coffey Intl,COF,2.15,-,2.12,2.15,494,2.15,2.14,2.15,2.04,2.37,1.22,13,f,1.12,-0.22,6.05,14.5,14.8,12.0,5.91
Collection House,CLH,0.675,-,0.675,0.68,35,0.675,0.675,0.675,0.67,0.725,0.38,4.8,f,1.69,0.84,7.11,8.1,8.3,0.5,0.75
Connxion Ventures,CXN,0.044,-,0.044,0.05,-,-,-,0.044,0.044,0.07,0.028,-,,-,-,-,-1.9,-,-,-
Corporate Express,CXP,3.96,-4,3.94,3.96,890,3.99,3.94,4.03,3.94,4.75,2.60,23,f,1.40,0.16,5.81,32.2,12.3,-6.0,-1.49
Credit Corp Grp,CCP,2.83,-,2.75,2.83,-,-,-,2.83,2.71,2.85,0.39,4,f,6.47,1.65,1.41,25.9,10.9,13.0,4.81
Decmil Grp Ltd,DCG,1.335,-5,1.335,1.41,1579,1.40,1.335,1.41,1.335,1.55,0.12,-,,-,0.18,-,8.55,15.6,0.5,0.38
Dolomatrix Intl,DMX,0.345,0.5,0.33,0.345,50,0.345,0.345,0.345,0.33,0.35,0.11,-,,-,0.12,-,-1.04,-,2.5,7.81
Downer EDI Ltd,DOW,9.35,18,9.30,9.35,2935,9.35,9.17,9.35,9.01,9.35,3.01,29,,1.88,2.18,3.10,54.4,17.2,30.0,3.31
Emerson Stewart Grp,ESW,0.11,-,0.11,0.135,-,-,-,0.11,0.11,0.16,0.05,0.4,f,2.92,0.10,3.64,1.17,9.4,-,-
ENV Clean Tech,ESI,0.041,0.6,0.04,0.041,44132,0.041,0.037,0.041,0.035,0.115,0.012,-,,-,0.01,-,-0.14,-,0.6,17.14
  opt jan14,ESIO,0.025,0.6,0.022,0.025,16041,0.025,0.022,0.025,0.019,0.085,0.006,-,,-,-,-,-,-,0.6,31.58
EVZ Ltd,EVZ,0.145,-,0.145,0.15,-,-,-,0.15,0.14,0.20,0.07,0.5,f,1.94,0.04,3.45,0.97,14.9,0.5,3.57
Green Invest Ltd,GNV,0.068,-,0.068,0.07,-,-,-,0.07,0.068,0.35,0.054,-,,-,-0.02,-,-9,-,-0.2,-2.86
Greencap Ltd,GCG,0.155,0.5,0.15,0.155,2356,0.155,0.15,0.155,0.145,0.20,0.10,0.75,f,3.84,-0.02,4.84,2.88,5.4,0.5,3.33
Hamilton James Bruce,HJB,0.035,-,0.01,0.10,-,-,-,0.027,0.027,0.035,0.009,-,,-,-0.01,-,-4.6,-,0.8,27.28
Hitech Grp Aust,HIT,0.025,-,0.015,0.025,-,-,-,0.027,0.027,0.035,0.016,-,,-,0.06,-,-3.29,-,-0.2,-7.41
Humanis Grp Ltd,HUM,0.025,-,0.024,0.029,9,0.025,0.025,0.025,0.025,0.05,0.01,-,,-,-0.01,-,-10,-,0.5,25
  opt aug11,HUMO,-,-,-,-,-,-,-,0.002,0.002,0.006,0.002,-,,-,-,-,-,-,-,-
Hydromet Corp Ltd,HMC,0.04,-,0.039,0.041,-,-,-,0.041,0.04,0.064,0.038,0.1,,-,0.04,2.50,-0.98,-,-0.1,-2.44
  opt jun10,HMCO,0.002,-,-,0.019,-,-,-,0.002,0.002,0.008,0.002,-,,-,-,-,-,-,-,-
Interstaff Int,ITS,0.30,-,0.30,-,-,-,-,0.30,0.30,0.30,0.15,-,,-,0.21,-,-7.65,-,-,-
Inventis Ltd,IVT,0.071,-,0.08,0.099,-,-,-,0.071,0.071,0.071,0.035,-,,-,0.02,-,2.8,2.5,-,-
MAC Services (The),MSL,2.19,-,2.19,2.20,2482,2.19,2.15,2.20,2.11,2.32,0.74,8.5,f,1.75,0.82,3.88,14.85,14.7,6.0,2.82
McMillan Shakespeare,MMS,4.08,1,4.08,4.15,576,4.17,4.08,4.17,3.87,4.50,1.89,19,f,1.60,0.27,4.66,30.37,13.4,25.0,6.53
Mineral Res,MIN,7.00,-,6.95,7.00,1006,7.00,6.93,7.05,6.93,7.59,2.01,19.35,f,1.85,1.08,2.76,35.8,19.6,3.0,0.43
Norfolk Grp,NFK,0.995,7.5,0.995,1.03,1954,1.065,0.97,1.065,0.87,1.065,0.15,2,,1.67,-0.08,2.01,3.34,29.8,10.0,11.17
Pac Environment,PEH,0.165,-,0.165,0.17,-,-,-,0.215,0.165,0.53,0.145,-,,-,-,-,-13.28,-,-5.0,-23.26
Phoslock Water,PHK,0.12,-,0.115,0.12,-,-,-,0.125,0.12,0.15,0.08,-,,-,-,-,-1.6,-,-0.5,-4
PMP Ltd,PMP,0.775,-,0.74,0.79,78,0.78,0.775,0.80,0.725,0.835,0.25,3,,-,0.70,3.87,-8,-,3.5,4.73
Programmed Maint,PRG,3.83,-2,3.82,3.83,421,3.85,3.81,3.86,3.69,4.762,1.607,8,f,3.49,0.62,2.09,27.9,13.7,14.0,3.79
Reclaim Ind,RCM,0.064,-,0.066,0.07,-,-,-,0.064,0.062,0.095,0.05,-,,-,-,-,-2.75,-,0.2,3.23
Ross Human Direction,RHD,0.38,2,0.365,0.38,638,0.38,0.37,0.38,0.35,0.43,0.15,1.75,f,2.80,0.22,4.61,4.9,7.8,2.0,5.56
Rubicor Grp,RUB,0.065,-,0.06,0.063,-,-,-,0.065,0.06,0.065,0.018,-,,-,-0.60,-,-40.7,-,0.5,8.33
Runge Ltd,RUL,0.92,2,0.89,0.92,70,0.92,0.90,0.925,0.87,1.10,0.32,4.5,f,1.42,-,4.89,6.4,14.4,6.0,6.98
SAI Global Ltd,SAI,4.02,4,3.99,4.02,725,4.02,3.91,4.07,3.86,4.07,2.14,11.5,f,1.54,-1.00,2.86,17.7,22.7,13.0,3.34
Salmat Ltd,SLM,4.20,-,4.17,4.21,187,4.20,4.17,4.20,4.04,4.34,2.84,20,f,1.09,-0.78,4.76,21.7,19.4,12.0,2.94
Seek Ltd,SEK,6.90,14,6.85,6.91,3804,6.95,6.83,6.95,6.73,6.96,2.02,9.2,f,2.04,0.51,1.33,18.8,36.7,11.0,1.62
Skilled Grp Ltd,SKE,1.975,1,1.95,1.975,2475,1.98,1.95,1.98,1.83,2.56,1.01,10.5,f,2.19,-1.62,5.32,23,8.6,14.5,7.92
Spotless Grp Ltd,SPT,2.95,9,2.93,2.99,2537,3.04,2.93,3.04,2.77,3.12,1.385,11,f,1.77,-0.22,3.73,19.5,15.1,17.0,6.12
Staging Connections,STG,0.037,-,0.037,0.043,-,-,-,0.037,0.037,0.072,0.013,-,,-,-,-,-14.9,-,-,-
Sterihealth Ltd,STP,1.50,-,1.20,1.44,-,-,-,1.50,1.50,1.70,0.75,-,,-,-0.38,-,19.2,7.8,-,-
Talent2 Internation,TWO,1.41,-3.5,1.41,1.47,31,1.47,1.41,1.47,1.41,1.66,0.42,4.5,,-,0.12,3.19,-6,-,-3.0,-2.08
Tox Free Solutions,TOX,2.56,5,2.54,2.57,381,2.56,2.51,2.56,2.47,2.75,1.10,-,,-,0.36,-,10.06,25.4,8.0,3.23
Transfield Services,TSE,4.25,3,4.20,4.28,3110,4.29,4.20,4.29,4.16,4.80,1.52,12,f,-,0.02,2.82,-15.34,-,9.0,2.16
Transpacific Indust,TPI,1.355,0.5,1.345,1.355,3828,1.37,1.35,1.375,1.335,3.156,1.03,10.1,,-,-3.39,7.45,-77.9,-,3.5,2.65
Wellcom Grp Ltd,WLL,2.20,-,2.05,2.30,-,-,-,2.20,2.20,2.43,1.53,12,f,1.42,0.44,5.45,17.09,12.9,-,-
WHK Grp Ltd,WHG,1.07,1,1.05,1.07,183,1.07,1.05,1.07,1.03,1.19,0.79,3,f,0.83,0.07,2.80,2.5,42.8,3.0,2.88
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,
Air New Zealand fpo nz,AIZ,0.97,-,0.945,0.98,-,-,-,0.97,0.97,1.12,0.55,5.22,,0.31,1.18,5.38,1.61,60.2,-,-
Asciano Grp stpld,AIO,1.82,2.5,1.815,1.82,42980,1.825,1.795,1.885,1.78,1.885,0.32,23,,-,-1.41,12.64,-32.5,-,4.0,2.25
Auckland Airport fpo nz,AIA,1.58,2,1.58,1.67,50,1.59,1.58,1.595,1.56,1.66,1.175,6.7,,0.41,1.21,4.24,2.74,57.7,0.5,0.32
Aust Infra unt,AIX,1.78,4,1.77,1.79,7183,1.80,1.765,1.80,1.74,1.93,0.991,13,,2.03,3.14,7.30,26.33,6.8,4.0,2.3
Brisconnection Tr ctg,BCSCB,0.001,-,0.001,0.004,-,-,-,0.001,0.001,1.00,0.001,0.1,,-,-,100.00,-,-,-0.1,-50
Chalmers Ltd,CHR,2.69,-,2.77,-,-,-,-,2.69,2.69,3.10,2.38,14,f,2.40,4.22,5.20,33.67,8.0,-,-
ConnectEast stpld,CEU,0.435,-,0.43,0.435,13272,0.44,0.43,0.44,0.42,0.536,0.244,2,,-,-,4.60,-25.43,-,1.0,2.35
CTI Logistics,CLX,0.87,-,0.68,0.87,-,-,-,0.87,0.87,0.95,0.61,6,f,1.69,0.63,6.90,10.16,8.6,-,-
K & S Corp,KSC,2.95,-,2.95,3.05,8,2.95,2.95,2.97,2.95,3.00,1.72,12,f,2.18,1.87,4.07,26.1,11.3,-2.0,-0.67
KFM Divers Inf unt,KIL,0.85,1,0.84,0.855,393,0.85,0.84,0.85,0.84,0.963,0.443,4,,-,0.97,4.71,-6.16,-,-0.5,-0.58
Lindsay Aust,LAU,0.205,-,0.20,0.22,-,-,-,0.21,0.205,0.28,0.15,1.6,f,1.69,0.20,7.80,2.7,7.6,-0.5,-2.38
Macq Infra stpld,MIG,1.335,-,1.33,1.34,60803,1.34,1.325,1.34,1.315,1.82,0.95,12,,-,1.73,8.99,-73.72,-,1.5,1.14
MAP Grp forus,MAP,3.03,7,2.90,3.03,19093,3.04,2.95,3.04,2.85,3.04,1.291,21,,5.66,-,6.93,118.92,2.5,16.0,5.57
Mermaid Marine,MRM,3.04,-1,3.04,3.06,973,3.08,3.04,3.09,3.03,3.25,0.90,6,f,2.42,0.92,1.97,14.5,21.0,4.0,1.33
Qantas Airways,QAN,2.99,6,2.97,2.99,49279,3.00,2.94,3.00,2.91,3.06,1.38,6,,0.93,2.25,2.01,5.6,53.4,6.0,2.05
Regional Express,REX,1.25,2,1.255,1.27,530,1.25,1.215,1.25,1.215,1.40,0.725,6.6,,3.09,1.04,5.28,20.4,6.1,2.0,1.63
Richfield Internat,RIS,0.075,-,0.025,0.075,-,-,-,0.078,0.078,0.08,0.035,-,,-,0.13,-,1.28,5.9,-0.3,-3.85
Rivercity Motorway stpld,RCY,0.25,2.5,0.245,0.25,34461,0.25,0.23,0.25,0.19,0.25,0.105,3,,-,-1.00,12.00,-23.26,-,6.5,35.14
Scott Corp,SCC,0.25,-,0.25,0.30,-,-,-,0.25,0.25,0.33,0.125,1,f,2.80,0.36,4.00,2.8,8.9,-,-
Skywest Airlines cdi 1:1,SXR,0.27,-,0.27,0.315,1250,0.275,0.27,0.28,0.27,0.29,0.23,-,,-,-,-,-,-,-2.0,-6.9
Smarttrans Hldgs,SMA,0.006,-,0.005,0.006,-,0.006,0.006,0.006,0.006,0.015,0.006,-,,-,-,-,-0.38,-,-,-
Toll Hldgs Ltd,TOL,8.74,19,8.65,8.74,7704,8.74,8.60,8.78,8.54,9.07,4.38,25,f,1.60,1.58,2.86,39.95,21.9,6.0,0.69
Traffic Tech,TTI,0.047,-0.3,0.047,0.05,200,0.047,0.047,0.05,0.047,0.09,0.021,-,,-,-0.21,-,-3.94,-,-0.3,-6
Transurban stpld,TCL,5.54,1,5.52,5.55,8026,5.55,5.50,5.55,5.49,5.64,3.51,23,,-,2.79,4.15,-1.9,-,-,-
Virgin Blue Hldgs,VBA,0.59,2.5,0.585,0.59,83205,0.59,0.565,0.59,0.56,0.59,0.127,-,,-,0.50,-,-15.2,-,2.5,4.42
Wridgways Aust,WWA,2.90,-,2.85,2.89,120,2.90,2.83,2.90,2.83,2.90,1.60,17,f,1.23,0.21,5.86,20.83,13.9,10.0,3.57
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.16,-,0.16,0.18,-,-,-,0.16,0.16,0.195,0.105,-,,-,-0.10,-,1.07,15.0,-,-
Adacel Tech,ADA,0.535,1,0.535,0.54,140,0.535,0.535,0.535,0.52,0.84,0.325,-,,-,0.22,-,8.2,6.5,1.5,2.88
Admerex Ltd,ADL,0.009,-,0.008,0.01,-,-,-,0.009,0.009,0.016,0.004,-,,-,0.01,-,-2.68,-,-,-
Altium Ltd,ALU,0.25,-,0.25,0.275,-,-,-,0.25,0.25,0.55,0.235,2,,-,0.12,8.00,-0.47,-,-,-
APA Financial,APP,0.014,-,0.012,0.029,-,-,-,0.014,0.014,0.035,0.009,-,,-,-,-,-3.7,-,-,-
ASG Grp Ltd,ASZ,1.04,0.5,1.03,1.04,776,1.04,1.03,1.04,1.01,1.195,0.33,5.5,f,1.55,0.05,5.29,8.52,12.2,1.5,1.46
Blaze Intl,BLZ,0.012,-0.1,0.012,0.013,3548,0.012,0.012,0.013,0.012,0.018,0.003,-,,-,-,-,-0.06,-,-,-
  opt aug10,BLZO,0.002,-,0.001,0.004,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-
Bravura Solutions,BVA,0.215,0.5,0.215,0.23,13623,0.25,0.215,0.25,0.20,0.315,0.119,-,,-,-0.35,-,1.15,18.7,0.5,2.38
Byte Power Grp,BPG,0.006,-,0.006,0.009,-,-,-,0.007,0.006,0.017,0.003,-,,-,-0.02,-,-0.45,-,-0.1,-14.29
Carsales Com Ltd,CRZ,5.35,-2,5.35,5.45,881,5.45,5.35,5.50,5.34,5.70,3.56,-,,-,-,-,-,-,-10.0,-1.83
CCK Financial,CCK,0.115,-,0.055,0.115,-,-,-,0.115,0.115,0.21,0.08,-,,-,0.02,-,0.63,18.3,-,-
Comops Ltd,COM,0.15,-1,0.15,0.165,612,0.15,0.15,0.16,0.15,0.185,0.05,-,,-,0.04,-,2.5,6.0,-,-
Computershare Ltd,CPU,11.45,8,11.31,11.48,3594,11.46,11.35,11.50,11.22,11.50,6.41,22,p,2.58,-1.95,1.92,56.75,20.2,8.0,0.7
Corum Grp Ltd,COO,0.015,-,0.015,0.035,-,-,-,0.015,0.01,0.057,0.01,-,,-,-0.07,-,-6.5,-,0.5,50
CPT Global Ltd,CGO,0.895,-,0.895,0.905,-,-,-,0.895,0.895,1.02,0.27,5.5,f,1.07,0.22,6.15,5.9,15.2,-,-
CSG Ltd,CSV,2.11,-1,2.12,2.14,1450,2.14,2.06,2.16,1.97,2.16,0.43,4.5,f,2.96,-,2.13,13.31,15.9,14.5,7.38
Customers Ltd,CUS,2.93,5,2.93,2.98,1219,2.97,2.90,2.97,2.86,3.31,1.06,-,,-,0.09,-,4.9,59.8,3.0,1.03
Dark Blue Sea,DBS,0.34,-,0.34,0.345,-,-,-,0.34,0.34,0.35,0.13,0.5,,1.78,0.05,1.47,0.89,38.2,-,-
Data#3 Ltd,DTL,8.55,1,8.48,8.55,21,8.55,8.50,8.70,8.50,9.00,4.50,50,f,1.28,1.16,5.85,63.76,13.4,-3.0,-0.35
Datamotion Asia,DMN,0.002,-,0.002,0.003,115000,0.002,0.002,0.003,0.002,0.005,0.001,-,,-,-,-,-0.19,-,-,-
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-
Datasquirt Ltd fpo nz,DSQ,0.10,-,0.071,0.14,-,-,-,0.10,0.10,0.19,0.051,-,,-,0.06,-,-5.45,-,-,-
DWS Advanced,DWS,1.54,-1,1.54,1.55,553,1.56,1.54,1.56,1.54,1.85,0.48,9.5,f,1.26,0.20,6.17,12,12.8,-1.0,-0.65
E-Com Multi Ltd,ECE,0.008,-,0.008,0.009,115334,0.009,0.008,0.01,0.007,0.01,0.001,-,,-,-,-,-,-,-,-
Empired Ltd,EPD,0.12,-,0.12,0.13,-,-,-,0.13,0.12,0.18,0.055,0.75,f,1.53,-,6.25,1.15,10.4,-1.0,-7.69
Energy One Ltd,EOL,0.20,-,0.17,0.20,-,-,-,0.20,0.20,0.20,0.05,-,,-,-,-,-0.4,-,-,-
Entellect Solutions,ESN,0.003,-,0.002,0.003,-,-,-,0.003,0.003,0.008,0.002,-,,-,-,-,0.01,30.0,-,-
E-Pay Asia Ltd,EPY,0.205,-,0.205,0.24,-,-,-,0.205,0.205,0.245,0.065,-,,-,0.35,-,-0.16,-,-,-
eServGlobal Ltd,ESV,0.56,-0.5,0.555,0.565,371,0.565,0.56,0.565,0.555,0.65,0.30,3,,-,0.20,5.36,-20.1,-,-0.5,-0.88
Ezenet Ltd,EZE,0.05,-,0.042,0.045,-,-,-,0.05,0.05,0.052,0.008,-,,-,0.03,-,-3.24,-,-,-
GBST Hldgs,GBT,0.965,-,1.005,1.07,-,-,-,0.965,0.965,1.20,0.56,1.5,,2.60,-0.86,1.55,3.9,24.7,-,-
GoConnect Ltd,GCN,0.011,-,0.012,0.017,-,-,-,0.011,0.011,0.028,0.008,-,,-,-0.01,-,-0.33,-,-0.3,-21.43
Hansen Tech,HSN,0.66,-,0.66,0.67,25,0.66,0.66,0.66,0.63,0.68,0.30,5,f,1.06,0.11,7.58,5.3,12.5,3.5,5.6
Iatia Ltd,IAT,0.016,-,0.016,0.018,-,-,-,0.018,0.016,0.03,0.007,-,,-,-,-,-0.6,-,-0.2,-11.11
Ideas Intl,IDE,0.30,-,0.26,0.30,-,-,-,0.30,0.30,0.30,0.061,-,,-,-,-,7.87,3.8,-,-
Infomedia Ltd,IFM,0.32,-1,0.32,0.33,440,0.33,0.315,0.34,0.315,0.445,0.255,2.8,p,1.19,0.03,8.75,3.32,9.6,-,-
Integrated Research,IRI,0.505,-0.5,0.50,0.505,225,0.51,0.505,0.51,0.49,0.55,0.19,4,p,1.18,0.08,7.92,4.72,10.7,1.0,2.02
Intrapower Ltd,IPX,0.125,2.5,0.125,0.13,442,0.125,0.12,0.125,0.10,0.175,0.04,3,,-,-0.02,24.00,-12.08,-,2.5,25
IRESS Market Tech,IRE,8.59,-1,8.33,8.68,997,8.70,8.53,8.70,8.24,8.92,4.58,32,f,0.98,0.67,3.73,31.29,27.5,31.0,3.74
ISS Grp Ltd,ISS,0.19,-0.5,0.185,0.205,73,0.19,0.19,0.195,0.185,0.30,0.145,1.75,,-,0.06,9.21,-8.83,-,1.0,5.56
ITX Grp Ltd,ITX,1.15,-2,1.15,1.17,200,1.17,1.15,1.17,1.15,1.23,0.50,6,f,2.37,0.22,5.22,14.2,8.1,-2.0,-1.71
Jumbuck Entertain,JMB,0.31,-,0.30,0.32,-,-,-,0.31,0.30,0.50,0.295,2,f,4.15,0.19,6.45,8.3,3.7,1.0,3.33
Longreach Grp,LRG,0.035,-,0.032,0.035,600,0.035,0.035,0.035,0.035,0.045,0.01,-,,-,0.02,-,0.69,5.1,-,-
M2M Corp,MCL,0.004,-,0.003,0.004,-,-,-,0.004,0.003,0.008,0.003,-,,-,-,-,-0.29,-,0.1,33.33
  opt feb10,MCLO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-
Matrixview Ltd cdi,MVU,0.016,-0.1,0.016,0.024,460,0.016,0.016,0.02,0.015,0.16,0.015,-,,-,-0.01,-,-1.92,-,-1.4,-46.67
MDS Financial Grp,MWS,0.022,-,0.022,0.03,-,-,-,0.022,0.022,0.028,0.012,-,,-,-,-,-0.3,-,-,-
Melbourne IT Ltd,MLB,1.77,4,1.76,1.77,790,1.77,1.73,1.77,1.69,2.49,1.56,15,f,1.25,-0.69,8.47,18.78,9.4,7.5,4.42
MGM Wireless Ltd,MWR,0.013,-,0.013,0.015,-,-,-,0.013,0.013,0.03,0.006,-,,-,-,-,-0.18,-,-,-
  opt nov10,MWRO,0.001,-,-,0.005,-,-,-,0.001,0.001,0.015,0.001,-,,-,-,-,-,-,-,-
MobileActive Ltd,MBA,0.026,-,0.026,0.032,-,-,-,0.026,0.026,0.04,0.015,-,,-,0.01,-,0.15,17.3,-,-
Monteray Grp,MRY,0.02,-,0.016,0.02,-,-,-,0.018,0.018,0.025,0.006,-,,-,-0.04,-,-2.73,-,0.2,11.11
Mooter Media Ltd,MMZ,0.01,0.1,0.009,0.01,121251,0.01,0.009,0.01,0.007,0.01,0.00,-,,-,-,-,-0.7,-,0.2,25
Oakton Ltd,OKN,3.16,-10,3.16,3.19,489,3.22,3.13,3.29,3.10,4.30,0.52,2.25,f,7.07,-0.12,0.71,15.9,19.9,-4.0,-1.25
Objective Corp,OCL,0.395,-,0.33,0.425,-,-,-,0.395,0.395,0.50,0.20,2.1,,1.57,0.05,5.32,3.3,12.0,-,-
Panorama Synergy,PSY,0.30,-,0.295,0.31,-,-,-,0.30,0.30,0.415,0.045,-,,-,-,-,-1.93,-,-,-
Powerlan Ltd,PWR,0.095,-,0.085,0.095,935,0.095,0.095,0.095,0.084,0.095,0.04,-,,-,-0.14,-,-14.31,-,1.5,18.75
Praemium Ltd,PPS,0.16,-,0.15,0.165,868,0.16,0.16,0.16,0.16,0.215,0.069,-,,-,0.03,-,-6.7,-,-,-
Prophecy Intl ,PRO,0.66,-,0.65,0.66,76,0.66,0.66,0.66,0.66,0.70,0.375,4.25,,1.91,0.16,6.44,8.1,8.1,1.0,1.54
Qmastor Ltd,QML,0.405,-0.5,0.405,0.41,140,0.405,0.405,0.41,0.405,0.55,0.16,1.5,,2.68,0.05,3.70,4.02,10.1,-,-
Razor Risk Tech,RZR,0.038,-,0.036,0.04,-,-,-,0.038,0.036,0.055,0.025,-,,-,-,-,0.53,7.2,0.2,5.56
Reckon Ltd,RKN,1.83,-2,1.83,1.85,419,1.84,1.83,1.88,1.80,1.95,1.03,6.5,f,1.37,-0.03,3.55,8.9,20.6,3.5,1.95
Redflex Hldgs,RDF,2.07,-2,2.07,2.11,180,2.09,2.05,2.14,2.05,3.336,1.892,5,f,2.11,0.84,2.42,10.54,19.6,-1.0,-0.48
RP Data Ltd,RPX,0.86,-,0.84,0.88,1000,0.86,0.86,0.86,0.85,0.95,0.35,1.5,f,2.61,-0.20,1.74,3.92,21.9,-,-
Rubik Financial,RFL,0.091,-,0.091,0.093,300,0.091,0.091,0.091,0.091,0.12,0.056,-,,-,0.09,-,-1.64,-,-,-
Senetas Corp,SEN,0.061,0.2,0.057,0.061,3908,0.061,0.057,0.061,0.057,0.11,0.024,-,,-,0.02,-,0.25,24.4,0.5,8.93
Sirius Corp Ltd,SIU,0.039,-,0.03,0.039,-,-,-,0.04,0.04,0.048,0.011,-,,-,-0.01,-,-1.24,-,-0.1,-2.5
SMS Management,SMX,5.61,-10,5.61,5.73,297,5.73,5.61,5.84,5.61,6.10,1.615,25,f,1.47,0.71,4.46,36.7,15.3,-19.0,-3.28
Stratatel Ltd,STE,0.063,0.2,0.063,0.068,1000,0.063,0.063,0.063,0.061,0.093,0.037,0.5,,2.00,0.01,7.94,1,6.3,0.2,3.28
  opt sep11,STEO,0.018,-,0.008,0.018,-,-,-,0.018,0.018,0.025,0.005,-,,-,-,-,-,-,-,-
Synergy Plus Ltd,SNR,0.04,-,0.034,0.04,260,0.04,0.04,0.04,0.04,0.059,0.016,-,,-,-0.12,-,-1.04,-,-,-
Technology One,TNE,0.825,2.5,0.825,0.835,55,0.825,0.82,0.825,0.79,0.96,0.59,3.75,f,1.40,0.13,4.55,5.24,15.7,2.5,3.12
UXC Ltd,UXC,0.785,-2,0.785,0.80,641,0.80,0.785,0.805,0.755,1.185,0.265,3.5,f,1.87,0.03,4.46,6.54,12.0,3.0,3.97
Webfirm Grp Ltd,WFM,0.032,-0.2,0.032,0.034,458,0.032,0.032,0.035,0.032,0.12,0.03,-,,-,0.01,-,-3.1,-,-0.4,-11.11
Webspy Ltd,WSY,0.032,-,0.023,0.031,-,-,-,0.032,0.032,0.032,0.007,-,,-,0.01,-,-0.92,-,-,-
World Net Services,WNS,0.15,-,-,0.15,-,-,-,0.15,0.15,0.15,0.15,-,,-,-0.04,-,-2.8,-,-,-
Zingmobile Grp cdi 1:1,ZMG,0.02,-,0.01,0.027,40,0.02,0.02,0.02,0.02,0.03,0.006,-,,-,0.02,-,-15.47,-,-,-
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.018,-,0.016,0.018,-,-,-,0.019,0.018,0.09,0.015,-,,-,0.03,-,-4.2,-,-0.1,-5.26
Adavale Resource,ADD,0.045,-,0.04,0.045,-,-,-,0.045,0.044,0.065,0.014,-,,-,0.03,-,-0.3,-,-0.1,-2.17
Ambertech Ltd,AMO,0.50,-,0.49,0.57,993,0.505,0.50,0.505,0.50,0.55,0.32,3.5,f,1.69,0.57,7.00,5.9,8.5,-,-
Argus Solutions def,ASVDA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-
Autron Corp,AAT,0.025,-,0.017,0.025,-,-,-,0.025,0.01,0.025,0.01,-,,-,-,-,-1.63,-,1.5,150
Cellnet Grp,CLT,0.30,-,0.30,0.31,-,-,-,0.30,0.30,0.32,0.15,-,,-,0.40,-,-21,-,-,-
Codan Ltd,CDA,1.025,-,0.98,1.025,-,-,-,1.025,1.02,1.03,0.485,6.5,f,1.14,0.17,6.34,7.4,13.9,2.5,2.5
Digislide Hldgs,DGI,0.32,-,0.25,0.34,-,-,-,0.32,0.32,0.80,0.30,-,,-,-,-,-,-,-,-
ETT Ltd fpo nz,ETT,0.005,-0.1,0.005,0.006,1550,0.005,0.005,0.006,0.005,0.007,0.001,-,,-,-,-,-0.04,-,-,-
Hostech Ltd,HTC,0.023,-,0.021,0.023,700,0.023,0.023,0.023,0.021,0.05,0.009,-,,-,-,-,-3.24,-,0.2,9.52
iCash Payment Sys,ICP,0.05,0.1,0.05,0.052,4789,0.05,0.049,0.05,0.048,0.077,0.023,-,,-,0.02,-,0.35,14.3,0.2,4.17
Intermoco Ltd,INT,0.018,0.1,0.017,0.018,5297,0.018,0.018,0.018,0.017,0.024,0.006,-,,-,-,-,-0.5,-,0.1,5.88
Keycorp Ltd,KYC,0.495,2.5,0.495,0.50,149,0.495,0.49,0.495,0.465,0.56,0.148,2.5,f,4.57,0.35,5.05,11.43,4.3,2.5,5.32
KLM Grp Ltd,KLM,0.465,-,0.46,0.465,-,-,-,0.465,0.46,0.48,0.09,1,f,1.73,0.18,2.15,1.73,26.9,0.5,1.09
Mikoh Corp,MIK,0.071,-,0.072,0.08,-,-,-,0.071,0.071,0.15,0.036,-,,-,0.01,-,-2.06,-,-,-
Netcomm Ltd,NTC,0.28,0.5,0.26,0.28,300,0.28,0.27,0.28,0.255,0.52,0.085,1,,6.01,0.11,3.57,6.01,4.7,2.5,9.8
Pienets Ltd,PIE,0.009,-0.1,0.009,0.01,5200,0.009,0.009,0.01,0.009,0.018,0.006,-,,-,-,-,-0.55,-,-0.1,-10
