Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4507.4 at 16:37 7/5/2010  Report at 19:06 Friday 7/5/2010. Processed 21:05 Friday 7/5/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
Greencap Ltd,GCG,0.09,-,0.09,0.095,6142,0.09,0.085,0.10,0.085,0.20,0.085,0.75,,3.15,-0.02,8.33,2.36,3.8,-1.0,-10,
Hamilton James Bruce,HJB,0.039,-,0.035,0.04,-,-,-,0.039,0.039,0.04,0.009,-,,-,-0.02,-,3.1,1.3,-,-,
Hitech Grp Aust,HIT,0.015,-,0.011,0.065,-,-,-,0.015,0.015,0.028,0.015,-,,-,0.06,-,-0.07,-,-,-,
Humanis Grp Ltd,HUM,0.019,-,0.016,0.022,-,-,-,0.021,0.019,0.039,0.012,-,,-,-,-,-3.11,-,-0.2,-9.52,
  opt aug11,HUMO,0.001,-,-,-,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Hydromet Corp Ltd,HMC,0.034,-0.1,0.034,0.039,1470,0.034,0.034,0.039,0.031,0.06,0.031,-,,-,0.04,-,0.06,56.7,-0.5,-12.82,
  opt jun10,HMCO,0.002,-,-,0.01,-,-,-,0.002,0.002,0.002,0.002,-,,-,-,-,-,-,-,-,
Interstaff Int,ITS,0.25,-,0.26,0.30,-,-,-,0.26,0.25,0.30,0.195,-,,-,0.20,-,-4.54,-,-1.0,-3.85,
Inventis Ltd,IVT,0.045,-,0.045,-,-,-,-,0.05,0.045,0.099,0.035,-,,-,0.01,-,-1.55,-,-0.5,-10,
MAC Services (The),MSL,2.45,-2,2.40,2.45,1464,2.45,2.35,2.62,2.35,2.85,1.08,8.75,f,1.76,0.86,3.57,15.4,15.9,-12.0,-4.67,
McMillan Shakespeare,MMS,4.36,-9,4.35,4.39,2196,4.39,4.30,4.62,4.30,4.62,2.50,20.5,f,1.60,0.34,4.70,32.88,13.3,79.0,22.13,
Mineral Res,MIN,7.00,-26,6.97,7.02,6196,7.22,6.88,8.25,6.84,8.80,3.31,18.75,f,2.04,2.39,2.68,38.3,18.3,-131.0,-15.76,
Norfolk Grp,NFK,0.78,-1.5,0.78,0.795,9621,0.78,0.685,0.88,0.685,1.066,0.339,-,,-,-0.08,-,3.34,23.4,-9.0,-10.34,
ORT Ltd def,ORTDA,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
Pac Environment,PEH,0.16,-,0.12,0.18,-,-,-,0.16,0.16,0.40,0.13,-,,-,0.04,-,-11.51,-,-,-,
Phoslock Water,PHK,0.09,-0.5,0.09,0.10,450,0.093,0.09,0.10,0.09,0.15,0.09,-,,-,0.02,-,-1.11,-,-0.6,-6.25,
PMP Ltd,PMP,0.645,-2,0.645,0.68,593,0.66,0.64,0.715,0.64,0.835,0.335,-,,-,0.73,-,-0.6,-,-6.5,-9.15,
Programmed Maint,PRG,3.00,-6,2.99,3.05,3770,3.05,2.95,3.41,2.95,4.762,1.96,8,f,3.49,0.62,2.67,27.9,10.8,-41.0,-12.02,
Reclaim Ind,RCM,0.046,-,0.046,0.05,-,-,-,0.046,0.046,0.075,0.046,-,,-,0.02,-,-1.61,-,-,-,
Ross Human Direction,RHD,0.36,0.5,0.36,0.38,713,0.36,0.36,0.39,0.355,0.43,0.16,2.5,f,2.20,0.24,6.94,5.5,6.5,-3.0,-7.69,
Rubicor Grp,RUB,0.05,-0.3,0.05,0.055,2000,0.05,0.05,0.061,0.05,0.065,0.02,-,,-,-0.61,-,-25.7,-,-1.1,-18.03,
Runge Ltd,RUL,0.53,-7,0.53,0.55,4717,0.575,0.52,0.69,0.50,1.10,0.46,3.5,f,1.03,0.09,6.60,3.6,14.7,-16.0,-23.19,
SAI Global Ltd,SAI,4.20,-8,4.10,4.25,893,4.23,4.12,4.45,4.10,4.53,2.60,11.9,f,1.63,-0.98,2.83,19.4,21.6,-10.0,-2.33,
Salmat Ltd,SLM,4.11,-21,4.06,4.29,1194,4.18,3.92,4.56,3.92,4.58,3.20,22,f,1.11,-0.71,5.35,24.51,16.8,-46.0,-10.07,
Seek Ltd,SEK,7.55,-19,7.54,7.56,33673,7.77,7.33,8.57,7.33,8.57,3.52,9.9,f,1.86,0.55,1.31,18.4,41.0,-84.0,-10.01,
Skilled Grp Ltd,SKE,1.27,-3.5,1.27,1.29,4362,1.29,1.19,1.35,1.19,2.56,1.19,1.5,,5.56,-0.49,1.18,8.34,15.2,-9.5,-6.96,
Spotless Grp Ltd,SPT,2.57,-3,2.49,2.65,8511,2.63,2.51,2.84,2.51,3.23,1.81,11,p,1.95,-,4.28,21.5,12.0,-26.0,-9.19,
Staging Connections,STG,0.024,-0.1,0.024,0.028,4033,0.025,0.024,0.026,0.024,0.059,0.021,-,,-,-0.06,-,-1.3,-,-0.2,-7.69,
Sterihealth Ltd,STP,1.40,-6,1.40,1.46,300,1.42,1.40,1.54,1.40,1.70,0.79,-,,-,-0.25,-,23.7,5.9,-12.0,-7.89,
Talent2 Internation,TWO,1.52,0.5,1.515,1.55,5509,1.52,1.46,1.53,1.46,1.66,0.57,-,,-,0.15,-,-4.73,-,3.0,2.01,
Tox Free Solutions,TOX,2.38,-9,2.27,2.38,3551,2.41,2.27,2.49,2.27,2.80,1.60,-,,-,0.64,-,11.17,21.3,-6.0,-2.46,
Transfield Services,TSE,3.84,-12,3.75,3.85,20419,3.94,3.71,4.13,3.71,4.80,2.10,12.25,f,-,0.29,3.19,-15.18,-,-14.0,-3.52,
Transpacific Indust,TPI,1.215,1.5,1.15,1.215,39668,1.235,1.135,1.31,1.135,1.785,1.03,-,,-,-0.23,-,-58.1,-,-5.5,-4.33,
Wellcom Grp Ltd,WLL,2.04,-,1.90,2.03,-,-,-,2.04,1.94,2.43,1.60,12,f,1.40,0.49,5.88,16.79,12.2,-,-,
WHK Grp Ltd,WHG,1.045,-1.5,1.01,1.05,1014,1.045,1.00,1.105,0.97,1.20,0.815,3.5,f,2.77,0.12,3.35,9.71,10.8,-6.0,-5.43,
  new,WHGN,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,,
Air New Zealand,AIZ,1.00,-1.5,0.98,1.015,1857,1.00,0.95,1.055,0.95,1.145,0.67,5.17,,0.75,1.12,5.17,3.9,25.6,-5.5,-5.21,
Asciano Grp stp,AIO,1.60,-1.5,1.595,1.60,245302,1.63,1.56,1.72,1.56,1.94,1.037,-,,-,0.10,-,-41.9,-,-10.0,-5.88,
Auckland Airport,AIA,1.545,-2.5,1.535,1.55,195,1.545,1.54,1.575,1.54,1.654,1.171,6.68,,0.84,1.22,4.32,5.63,27.4,-2.5,-1.59,
Aust Infra unt,AIX,1.775,-14.5,1.775,1.80,50499,1.815,1.775,2.05,1.775,2.09,1.18,10,p,1.94,2.62,5.63,19.37,9.2,-20.5,-10.35,
Brisconnection Tr stp,BCS,1.10,-13,1.05,1.20,500,1.10,1.10,1.23,1.10,1.40,1.03,-,,-,-0.54,-,15.06,7.3,-8.5,-7.17,
Chalmers Ltd,CHR,2.82,-,2.82,-,-,-,-,2.75,2.75,3.10,2.69,14,f,1.78,4.32,4.96,24.96,11.3,7.0,2.55,
ConnectEast stp,CEU,0.405,-1,0.40,0.405,123864,0.415,0.395,0.435,0.395,0.49,0.273,2,,-,-,4.94,-21.74,-,-2.5,-5.81,
CTI Logistics,CLX,1.00,-,1.00,1.10,-,-,-,1.01,1.00,1.14,0.695,6,f,1.61,0.66,6.00,9.65,10.4,-10.0,-9.09,
Intoll Grp stp,ITO,1.075,-3.5,1.075,1.085,73499,1.10,1.065,1.14,1.065,1.71,1.065,12,,-,1.78,11.16,-16.38,-,-5.0,-4.44,
K & S Corp,KSC,2.70,-,2.60,2.70,-,-,-,2.75,2.65,3.05,1.72,12,f,2.12,1.95,4.44,25.4,10.6,-2.0,-0.74,
KFM Divers Inf unt,KIL,0.86,-,0.86,0.87,769,0.86,0.83,0.90,0.83,0.97,0.472,4,,1.60,0.96,4.65,6.4,13.4,-3.0,-3.37,
Lindsay Aust,LAU,0.18,-2,0.17,0.19,100,0.18,0.18,0.20,0.18,0.28,0.16,1.75,f,1.89,0.21,9.72,3.3,5.5,-0.5,-2.7,
Macq Atlas Roads stp,MQA,0.855,-1.5,0.835,0.86,4453,0.875,0.83,0.98,0.83,1.02,0.51,-,,-,-,-,-,-,-12.5,-12.76,
MAP Grp forus,MAP,3.04,-16,3.02,3.04,89977,3.09,3.02,3.27,3.02,3.38,1.765,21,,-,-0.30,6.91,-33.11,-,-10.0,-3.18,
Mermaid Marine,MRM,2.58,-,2.53,2.62,8060,2.60,2.42,2.83,2.42,3.25,1.51,7,f,2.66,0.95,2.71,18.59,13.9,-23.0,-8.19,
Qantas Airways,QAN,2.53,-11,2.53,2.54,361663,2.63,2.53,2.86,2.53,3.06,1.805,6,,-,2.25,2.37,-2.7,-,-31.0,-10.92,
Regional Express,REX,1.14,-1,1.10,1.18,318,1.15,1.14,1.195,1.14,1.42,0.725,-,,-,1.13,-,19.35,5.9,-8.5,-6.94,
Richfield Internat,RIS,0.082,-,0.021,0.081,-,-,-,0.082,0.082,0.082,0.049,-,,-,0.12,-,0.06,136.7,-,-,
Rivercity Motorway stp,RCY,0.069,0.3,0.068,0.069,24949,0.075,0.063,0.098,0.06,0.325,0.06,-,,-,-1.34,-,-4.41,-,-2.7,-28.12,
Scott Corp,SCC,0.33,-2,0.32,0.325,258,0.34,0.32,0.35,0.32,0.395,0.125,3,f,1.90,0.39,9.09,5.7,5.8,-1.0,-2.94,
Skywest Airlines cdi,SXR,0.335,-0.5,0.335,0.365,6640,0.335,0.32,0.385,0.32,0.40,0.215,0.4,,7.22,0.17,1.19,2.89,11.6,-4.0,-10.67,
Smarttrans Hldgs,SMA,0.021,-,0.02,0.021,30976,0.021,0.018,0.026,0.018,0.063,0.004,-,,-,-,-,-0.31,-,-0.2,-8.7,
Toll Hldgs Ltd,TOL,6.76,-6,6.75,6.88,42861,6.93,6.50,7.24,6.50,9.33,5.85,25,f,1.26,1.44,3.70,31.45,21.5,-39.0,-5.45,
Traffic Tech,TTI,0.031,-0.5,0.031,0.034,254,0.031,0.031,0.036,0.031,0.09,0.021,-,,-,-0.17,-,-1.11,-,-0.5,-13.89,
Transurban stp,TCL,4.92,-8,4.91,5.00,47340,5.06,4.87,5.17,4.87,5.64,3.85,23,,0.08,2.75,4.67,1.85,265.9,-19.0,-3.72,
Virgin Blue Hldgs,VBA,0.49,-3,0.49,0.495,246532,0.51,0.485,0.595,0.485,0.80,0.22,-,,-,0.39,-,-2.3,-,-10.5,-17.65,
Wridgways Aust,WWA,2.60,1,2.57,2.60,704,2.60,2.46,2.70,2.46,2.98,1.99,17,f,1.20,0.20,6.54,20.32,12.8,-8.0,-2.99,
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.10,-,0.065,0.13,-,-,-,0.10,0.10,0.18,0.095,-,,-,-0.08,-,3.28,3.0,-,-,
Adacel Tech,ADA,0.41,-6.5,0.41,0.435,892,0.41,0.38,0.67,0.38,0.84,0.32,-,,-,0.21,-,2.7,15.2,-25.0,-37.88,
Admerex Ltd,ADL,0.005,-,0.004,0.005,-,-,-,0.005,0.004,0.016,0.004,-,,-,-,-,-0.4,-,-0.1,-16.67,
Altium Ltd,ALU,0.24,-,0.24,0.28,289,0.24,0.24,0.26,0.235,0.45,0.235,2,,-,0.09,8.33,-6.97,-,-2.0,-7.69,
APA Financial,APP,0.012,-,0.012,0.017,200,0.012,0.012,0.014,0.012,0.023,0.009,-,,-,-,-,0.1,12.0,-0.2,-14.29,
ASG Grp Ltd,ASZ,1.26,-7,1.255,1.275,8055,1.28,1.15,1.40,1.15,1.475,0.545,6,f,1.57,0.06,4.76,9.43,13.4,-12.0,-8.7,
Bravura Solutions,BVA,0.105,-0.5,0.105,0.11,2077,0.11,0.10,0.125,0.098,0.315,0.098,-,,-,-0.06,-,-1.97,-,-1.5,-12.5,
Byte Power Grp,BPG,0.004,-,0.004,0.007,-,-,-,0.004,0.004,0.017,0.004,-,,-,-,-,-0.37,-,-0.1,-20,
Carsales Com Ltd,CRZ,4.82,-13,4.81,4.89,4802,5.27,4.78,5.60,4.78,5.86,3.56,6.6,f,1.24,0.01,1.37,8.2,58.8,-56.0,-10.41,
CCK Financial,CCK,0.10,-,0.045,0.10,-,-,-,0.10,0.10,0.21,0.08,-,,-,0.02,-,-0.23,-,-,-,
Comops Ltd,COM,0.066,-0.2,0.066,0.09,90,0.066,0.066,0.081,0.066,0.185,0.05,-,,-,0.03,-,1.7,3.9,-1.4,-17.5,
Computershare Ltd,CPU,11.32,-28,11.30,11.50,39201,11.45,11.13,12.04,11.13,12.90,8.31,25,p,2.27,-1.54,2.21,56.84,19.9,-52.0,-4.39,
Corum Grp Ltd,COO,0.025,-,0.025,0.035,-,-,-,0.025,0.025,0.057,0.01,-,,-,-0.05,-,-5.37,-,-,-,
CPT Global Ltd,CGO,0.62,-0.5,0.62,0.64,546,0.62,0.60,0.65,0.60,1.02,0.405,3,,0.25,0.16,4.84,0.74,83.8,-3.0,-4.62,
CSG Ltd,CSV,2.08,-,2.01,2.08,4329,2.09,1.92,2.29,1.90,2.30,0.75,5,f,2.77,0.05,2.40,13.85,15.0,-21.0,-9.17,
Customers Ltd,CUS,2.70,2,2.67,2.70,5103,2.71,2.52,2.85,2.52,3.25,2.038,-,,-,0.26,-,18.4,14.7,-9.0,-3.23,
Data#3 Ltd,DTL,7.96,-14,7.95,7.96,260,8.00,7.85,8.42,7.85,9.30,5.51,53,f,1.29,1.17,6.66,68.29,11.7,-34.0,-4.1,
Datamotion Asia,DMN,0.001,-,0.001,0.002,277778,0.001,0.001,0.002,0.001,0.005,0.001,-,,-,-,-,-0.15,-,-0.1,-50,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.10,0.14,-,-,-,0.10,0.10,0.18,0.042,-,,-,0.06,-,-5.45,-,-,-,
DWS Advanced,DWS,1.31,-9,1.31,1.35,5267,1.38,1.25,1.45,1.25,1.85,0.705,11,f,1.23,0.20,8.40,13.52,9.7,-10.0,-7.09,
E-Com Multi Ltd,ECE,0.009,-0.1,0.008,0.01,73028,0.009,0.008,0.012,0.008,0.012,0.001,-,,-,-,-,-0.03,-,-0.3,-25,
Empired Ltd,EPD,0.10,-,0.10,0.11,-,-,-,0.105,0.10,0.18,0.074,0.75,f,0.68,0.05,7.50,0.51,19.6,-0.5,-4.76,
Energy One Ltd,EOL,0.10,-2,0.10,0.15,100,0.10,0.10,0.12,0.10,0.20,0.05,-,,-,0.16,-,-1.65,-,-,-,
E-Pay Asia Ltd,EPY,0.14,-,0.135,0.16,-,-,-,0.14,0.14,0.245,0.086,-,,-,0.36,-,2.97,4.7,1.0,7.69,
eServGlobal Ltd,ESV,0.495,-0.5,0.36,0.495,500,0.495,0.495,0.50,0.49,0.63,0.35,-,,-,0.16,-,-26.6,-,0.5,1.02,
Ezenet Ltd,EZE,0.027,-0.3,0.027,0.03,10,0.027,0.027,0.03,0.027,0.052,0.012,-,,-,0.03,-,-0.21,-,-,-,
GBST Hldgs,GBT,0.88,-5,0.88,0.94,118,0.90,0.88,0.99,0.88,1.22,0.59,1.5,,1.38,-0.56,1.70,2.07,42.5,-10.0,-10.2,
GoConnect Ltd,GCN,0.024,-,0.023,0.026,628,0.024,0.024,0.025,0.024,0.028,0.009,-,,-,-0.01,-,-0.23,-,-0.1,-4,
Hansen Tech,HSN,0.59,-1.5,0.575,0.59,1178,0.60,0.57,0.625,0.57,0.80,0.36,5,f,1.18,0.11,8.47,5.9,10.0,-2.5,-4.07,
Ideas Intl,IDE,0.25,-,0.20,0.25,-,-,-,0.25,0.25,0.32,0.15,-,,-,0.06,-,7.8,3.2,-,-,
Infomedia Ltd,IFM,0.245,-,0.24,0.245,4229,0.25,0.235,0.25,0.235,0.445,0.235,3.3,,0.95,0.02,13.47,3.12,7.9,-0.5,-2,
Integrated Research,IRI,0.39,-,0.37,0.39,1633,0.39,0.37,0.42,0.37,0.544,0.257,4,p,1.15,0.07,10.26,4.61,8.5,-1.0,-2.5,
Intrapower Ltd,IPX,0.10,-,0.10,0.12,-,-,-,0.105,0.10,0.17,0.097,-,,-,-0.02,-,-10.83,-,-0.5,-4.76,
IRESS Market Tech,IRE,8.34,-,8.34,8.36,5983,8.57,7.98,8.88,7.98,9.30,6.22,34,f,1.02,0.75,4.08,34.78,24.0,-17.0,-2,
ISS Grp Ltd,ISS,0.19,0.5,0.18,0.19,500,0.19,0.19,0.20,0.185,0.30,0.145,-,,-,0.09,-,-6.89,-,-,-,
ITX Grp Ltd,ITX,1.00,-,0.98,1.00,258,1.00,1.00,1.07,1.00,1.45,0.59,6.5,f,2.40,0.26,6.50,15.6,6.4,-7.0,-6.54,
Jumbuck Entertain,JMB,0.245,0.5,0.22,0.245,1112,0.245,0.24,0.255,0.175,0.45,0.175,2.5,f,2.31,0.19,10.20,5.78,4.2,-0.5,-2,
Longreach Grp,LRG,0.03,0.1,0.03,0.034,5730,0.032,0.03,0.032,0.028,0.045,0.015,-,,-,0.02,-,0.3,10.0,0.1,3.45,
M2M Corp,MCL,0.001,-0.1,0.001,0.002,30,0.001,0.001,0.002,0.001,0.007,0.001,-,,-,-,-,-0.16,-,-0.1,-50,
MDS Financial Grp,MWS,0.026,0.4,0.021,0.026,2550,0.026,0.024,0.026,0.022,0.028,0.012,-,,-,-,-,-0.01,-,0.4,18.18,
Melbourne IT Ltd,MLB,1.70,-6,1.695,1.74,2730,1.72,1.65,1.82,1.65,2.23,1.52,15,f,1.43,-0.56,8.82,21.42,7.9,-10.5,-5.82,
MGM Wireless Ltd,MWR,0.01,-,0.01,0.011,-,-,-,0.011,0.01,0.03,0.007,-,,-,-,-,-0.06,-,-0.1,-9.09,
  opt nov10,MWRO,0.001,-,-,0.004,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
MobileActive Ltd,MBA,0.035,-0.3,0.034,0.035,17496,0.038,0.031,0.046,0.03,0.062,0.012,-,,-,-,-,0.09,38.9,-0.6,-14.63,
Monteray Grp,MRY,0.011,-0.1,0.011,0.015,1500,0.011,0.011,0.013,0.011,0.025,0.006,-,,-,0.03,-,-0.23,-,-0.1,-8.33,
Mooter Media Ltd,MMZ,0.014,0.1,0.013,0.014,460193,0.015,0.011,0.019,0.011,0.036,0.001,-,,-,-,-,0.22,6.4,-0.6,-30,
Oakton Ltd,OKN,2.90,-11,2.89,2.90,1319,2.96,2.75,3.30,2.75,4.30,1.45,4,f,4.98,0.04,1.38,19.9,14.6,-35.0,-10.77,
Objective Corp,OCL,0.315,2,0.29,0.315,75,0.315,0.29,0.315,0.29,0.50,0.26,2.1,,1.83,0.04,6.67,3.85,8.2,2.5,8.62,
Panorama Synergy,PSY,0.28,1,0.26,0.28,514,0.28,0.265,0.28,0.265,0.415,0.085,-,,-,-,-,-1.4,-,1.5,5.66,
Powerlan Ltd,PWR,0.043,-,0.04,0.042,880,0.043,0.04,0.044,0.04,0.098,0.025,-,,-,-0.26,-,-17.84,-,-0.7,-14,
Praemium Ltd,PPS,0.15,-,0.14,0.15,477,0.15,0.14,0.17,0.14,0.215,0.095,-,,-,0.03,-,-6.7,-,-2.0,-11.76,
Prophecy Intl ,PRO,0.42,-,0.41,0.44,-,-,-,0.42,0.36,0.70,0.36,4.25,,1.36,0.15,10.12,5.79,7.3,2.0,5,
Qmastor Ltd,QML,0.235,-1.5,0.24,0.25,500,0.245,0.235,0.27,0.235,0.55,0.235,0.75,,2.04,0.09,3.19,1.53,15.4,-2.0,-7.84,
Razor Risk Tech,RZR,0.027,-,0.027,0.029,170,0.027,0.027,0.027,0.026,0.055,0.025,-,,-,0.01,-,0.58,4.7,-0.3,-10,
Reckon Ltd,RKN,1.995,-3.5,1.96,2.00,4271,2.00,1.82,2.06,1.82,2.09,1.07,7,f,1.41,-0.02,3.51,9.9,20.2,-5.5,-2.68,
Redflex Hldgs,RDF,1.87,-,1.765,1.87,147,1.87,1.785,1.87,1.71,2.70,1.50,5,,1.74,0.99,2.67,8.71,21.5,9.0,5.06,
RP Data Ltd,RPX,0.99,-3,0.99,1.03,2030,1.00,0.99,1.03,0.98,1.255,0.415,1.5,,2.88,-0.18,1.52,4.32,22.9,-0.5,-0.5,
Rubik Financial,RFL,0.066,0.1,0.067,0.079,84,0.066,0.066,0.068,0.065,0.12,0.065,-,,-,0.08,-,-1.38,-,-0.1,-1.49,
Senetas Corp,SEN,0.043,0.1,0.04,0.043,2000,0.044,0.041,0.045,0.041,0.11,0.035,-,,-,0.02,-,0.32,13.4,-0.3,-6.52,
Sirius Corp Ltd,SIU,0.04,-,-,0.039,-,-,-,0.04,0.04,0.047,0.029,-,,-,-,-,0.1,40.0,-,-,
SMS Management,SMX,6.05,-6,6.00,6.18,6774,6.18,5.70,6.60,5.70,7.21,2.48,27.5,f,1.40,0.69,4.55,38.4,15.8,-60.0,-9.02,
Stratatel Ltd,STE,0.052,-,0.052,0.058,-,-,-,0.052,0.052,0.093,0.052,0.38,,0.66,0.01,7.31,0.25,20.8,-,-,
  opt sep11,STEO,0.008,-,0.004,0.015,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-,
Synergy Plus Ltd,SNR,0.034,-0.5,0.034,0.039,4500,0.038,0.034,0.039,0.034,0.059,0.029,-,,-,-0.05,-,0.35,9.7,-0.5,-12.82,
Technology One,TNE,0.84,-1,0.835,0.85,2151,0.84,0.82,0.85,0.82,0.96,0.70,3.75,f,1.40,0.13,4.46,5.24,16.0,-,-,
UXC Ltd,UXC,0.455,-1.5,0.455,0.47,9588,0.46,0.44,0.49,0.44,1.077,0.364,3.5,,2.06,0.02,7.69,7.22,6.3,-3.0,-6.19,
Webfirm Grp Ltd,WFM,0.07,-,0.068,0.07,14220,0.071,0.065,0.073,0.065,0.115,0.029,-,,-,-,-,-2.5,-,-0.3,-4.11,
Webspy Ltd,WSY,0.023,0.3,0.024,0.029,1067,0.023,0.022,0.023,0.02,0.032,0.007,-,,-,-,-,-0.79,-,0.5,27.78,
World Net Services,WNS,0.03,-,0.045,0.06,-,-,-,0.03,0.03,0.15,0.03,-,,-,-0.03,-,-0.61,-,-,-,
Zingmobile Grp cdi,ZMG,0.025,-,0.001,0.02,-,-,-,0.025,0.025,0.03,0.006,-,,-,0.01,-,-1.02,-,-,-,
INDUSTRY GROUP: Technology Hardware & Equipment,,,,,,,,,,,,,,,,,,,,,,
4C Sec Solution,FCS,0.03,-,0.02,0.029,-,-,-,0.03,0.021,0.06,0.015,-,,-,0.01,-,-2.77,-,0.9,42.86,
Adavale Resource,ADD,0.031,-0.2,0.031,0.038,245,0.031,0.031,0.045,0.031,0.065,0.019,-,,-,0.02,-,-0.96,-,-0.9,-22.5,
Ambertech Ltd,AMO,0.58,-,0.48,0.58,-,-,-,0.60,0.56,0.63,0.42,5.5,f,1.69,0.61,9.48,9.3,6.2,-2.0,-3.33,
Argus Solutions,ASV,0.10,-1,0.085,0.10,322,0.105,0.10,0.14,0.10,1.098,0.006,-,,-,-,-,-0.44,-,-3.5,-25.93,
Cellnet Grp,CLT,0.30,-,0.30,0.31,142,0.30,0.30,0.30,0.30,0.33,0.19,-,,-,0.40,-,-6.16,-,-,-,
Codan Ltd,CDA,1.46,-2,1.44,1.46,1764,1.47,1.44,1.49,1.44,1.585,0.60,7,f,1.64,0.12,4.79,11.5,12.7,-1.5,-1.02,
Digislide Hldgs,DGI,0.22,-,0.18,0.20,-,-,-,0.22,0.22,0.80,0.18,-,,-,0.02,-,-9,-,-,-,
Hostech Ltd,HTC,0.025,0.1,0.023,0.025,15535,0.025,0.019,0.027,0.019,0.05,0.018,-,,-,-,-,-3.22,-,-0.2,-7.41,
iCash Payment Sys,ICP,0.05,0.6,0.05,0.051,44400,0.051,0.04,0.051,0.04,0.077,0.031,-,,-,0.02,-,0.65,7.7,0.6,13.64,
Intermoco Ltd,INT,0.009,-,0.009,0.01,66511,0.009,0.008,0.01,0.008,0.024,0.008,-,,-,-,-,-0.54,-,-0.1,-10,
Keycorp Ltd,KYC,0.45,-,0.46,0.49,480,0.465,0.45,0.515,0.45,0.56,0.27,3,f,1.36,0.39,6.67,4.08,11.0,-4.0,-8.16,
Legend Corp,LGD,0.165,-0.5,0.165,0.18,350,0.17,0.165,0.175,0.165,0.20,0.076,-,,-,0.08,-,2.34,7.1,-1.5,-8.33,
Mikoh Corp,MIK,0.08,0.8,0.08,0.081,1327,0.08,0.072,0.08,0.072,0.15,0.04,-,,-,0.01,-,-1.85,-,-,-,
Netcomm Ltd,NTC,0.155,2.5,0.15,0.16,4716,0.16,0.145,0.16,0.13,0.52,0.12,1,,3.65,0.10,6.45,3.65,4.2,1.0,6.9,
Pienets Ltd,PIE,0.029,-0.1,0.028,0.029,100924,0.029,0.026,0.031,0.026,0.036,0.007,-,,-,-,-,-0.29,-,-0.3,-9.37,
QRSciences Hldgs,QRS,0.05,-0.5,0.049,0.05,7727,0.053,0.05,0.06,0.05,0.08,0.021,-,,-,0.08,-,7.26,0.7,-1.0,-16.67,
  opt jun12,QRSOA,0.001,-,0.002,0.012,-,-,-,0.001,0.001,0.006,0.001,-,,-,-,-,-,-,-,-,
Scantech Ltd,SCD,0.33,-,0.33,0.34,3,0.33,0.33,0.33,0.32,0.60,0.30,-,,-,0.32,-,3.56,9.3,1.0,3.13,
Techniche Ltd,TCN,0.045,-,0.045,0.055,-,-,-,0.045,0.045,0.083,0.045,-,,-,0.02,-,0.64,7.0,-,-,
Telezon Ltd,TLZ,0.085,-,0.08,0.15,-,-,-,0.085,0.085,0.20,0.07,-,,-,0.02,-,-1.25,-,-,-,
Transol Corp,TNC,0.006,0.1,0.005,0.006,167,0.006,0.006,0.006,0.005,0.016,0.003,-,,-,-,-,0.2,3.0,-0.1,-14.29,
  opt may11,TNCOA,0.002,-,0.001,0.002,-,-,-,0.002,0.002,0.019,0.001,-,,-,-,-,-,-,-,-,
TSV Hldgs Ltd,TSH,0.13,-1,0.13,0.16,246,0.13,0.13,0.155,0.13,0.17,0.086,-,,-,0.12,-,0.26,50.0,-2.5,-16.13,
TTA Hldgs Ltd,TTA,0.065,-,0.065,0.07,27,0.065,0.065,0.065,0.058,0.094,0.03,-,,-,0.09,-,3.08,2.1,-,-,
Wavenet Intl,WAL,0.11,-,0.075,0.14,-,-,-,0.11,0.11,0.18,0.04,-,,-,0.14,-,0.57,19.3,-,-,
Xtek Ltd,XTE,0.029,-,0.03,0.036,-,-,-,0.029,0.027,0.058,0.019,-,,-,0.03,-,0.59,4.9,0.2,7.41,
ZYL Ltd,ZYL,0.023,-,0.023,0.025,1677,0.023,0.023,0.024,0.023,0.06,0.016,-,,-,-0.01,-,-1.24,-,-0.2,-8,
INDUSTRY GROUP: Semiconductors & Semiconductor Equipment,,,,,,,,,,,,,,,,,,,,,,
