Australian Sharemarket: sector-by-sector guide,,,,,,,,,,,,,,,,,,,,,,
 XAO 4264.9 at 16:46 2/7/2010  Report at 19:06 Friday 2/7/2010. Processed 19:29 Friday 2/7/2010.,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
Security Description,ASX Code,Last Sale,+ or -,Quote Buy,Quote Sell,Volume 100s,Day High,Day Low,Week High,Week Low,52-week High,52-week Low,Div ¢ per Share,Franked Div,Div Times Cov'd,Net Tang Assests,Div Yield %,Earn Share ¢,P/E Ratio,Week Change  ¢ ,Week % Move,
TZ Ltd,TZL,0.46,4,0.44,0.49,150,0.46,0.44,0.46,0.41,0.98,0.40,-,,-,-0.59,-,-66.81,-,3.0,6.98,
UGL Ltd,UGL,13.44,10,13.15,13.50,3804,13.60,13.31,14.07,13.05,15.97,9.88,64,f,1.26,-0.43,4.76,80.9,16.6,-51.0,-3.66,
VDM Grp Ltd,VMG,0.365,1.5,0.36,0.37,2372,0.37,0.35,0.38,0.335,0.714,0.168,-,,-,0.34,-,-85.01,-,4.0,12.31,
Verticon Grp Ltd,VGP,0.005,-,0.004,0.008,-,-,-,0.005,0.005,0.02,0.003,-,,-,-,-,-11.4,-,0.2,66.67,
Watpac Ltd,WTP,1.26,2,1.25,1.26,509,1.26,1.22,1.27,1.20,1.975,1.15,10.5,f,0.84,1.46,8.33,8.85,14.2,-1.0,-0.79,
WDS Ltd,WDS,0.345,-0.5,0.345,0.375,1980,0.385,0.34,0.39,0.34,2.276,0.34,4.3,,0.92,0.56,12.46,3.95,8.7,-5.0,-12.66,
XRF Scientific,XRF,0.14,-1,0.13,0.14,460,0.14,0.14,0.15,0.13,0.23,0.10,0.75,,1.68,0.09,5.36,1.26,11.1,-1.0,-6.67,
Zicom Grp Ltd,ZGL,0.12,-,0.115,0.145,2015,0.125,0.115,0.14,0.115,0.33,0.11,0.65,,5.35,0.20,5.42,3.48,3.4,-2.0,-14.29,
INDUSTRY GROUP: Commercial & Professional Services,,,,,,,,,,,,,,,,,,,,,,
Aeris Environmental,AEI,0.06,-,0.06,0.065,-,-,-,0.065,0.06,0.16,0.06,-,,-,-,-,-2.05,-,-0.5,-7.69,
Ambition Grp Ltd,AMB,0.30,-,0.19,0.30,-,-,-,0.30,0.30,0.42,0.165,-,,-,0.14,-,-13.07,-,-,-,
Anaeco Ltd,ANQ,0.16,-,0.155,0.16,-,-,-,0.17,0.15,0.305,0.15,-,,-,-,-,-5.5,-,1.0,6.67,
  opt may12,ANQOA,0.001,-,-,-,-,-,-,0.004,0.004,0.004,0.001,-,,-,-,-,-,-,-0.3,-75,
Brambles Ltd,BXB,5.49,1,5.44,5.49,57168,5.58,5.41,5.80,5.36,8.37,5.36,25,p,1.38,0.66,4.55,34.45,15.9,-28.0,-4.85,
Cabcharge Aust,CAB,5.03,2,5.00,5.06,1366,5.07,4.99,5.28,4.98,6.66,4.96,34,f,1.44,-,6.76,48.9,10.3,-18.0,-3.45,
Campbell Brothers,CPB,30.00,-,29.83,30.00,3084,30.00,29.59,30.71,28.80,32.00,18.135,100,p,1.29,3.76,3.33,129.06,23.2,37.0,1.25,
Carbon Conscious,CCF,0.087,-,0.065,0.145,-,-,-,0.10,0.087,0.56,0.081,-,,-,0.09,-,-6.18,-,-1.3,-13,
Careers Multilist,CGR,0.15,-,0.12,0.15,7,0.15,0.15,0.15,0.15,0.24,0.12,-,f,-,-,-,-,-,-,-,
Chandler Macleod,CMG,0.265,-,0.23,0.285,-,-,-,0.28,0.24,0.31,0.079,0.35,f,0.74,0.04,1.32,0.26,101.9,-2.5,-8.62,
Clarius Grp Ltd,CND,0.625,-,0.625,0.64,196,0.625,0.61,0.645,0.61,1.18,0.54,-,,-,0.39,-,3,20.8,-,-,
Clean Teq Hldgs,CLQ,0.28,-,0.24,0.275,-,-,-,0.28,0.28,0.375,0.23,-,,-,0.05,-,1.79,15.6,-,-,
CO2 Grp Ltd,COZ,0.125,-,0.125,0.15,-,-,-,0.16,0.125,0.43,0.105,-,,-,0.07,-,-0.26,-,-1.5,-10.71,
  opt nov11,COZO,0.03,-,0.03,0.05,-,-,-,0.04,0.03,0.29,0.011,-,,-,-,-,-,-,-1.0,-25,
Coffey Intl,COF,0.96,-1,0.955,1.00,944,1.00,0.955,1.00,0.855,2.37,0.855,12,f,1.00,-0.17,12.50,12,8.0,6.0,6.67,
Collection House,CLH,0.715,-3.5,0.715,0.77,500,0.715,0.715,0.77,0.715,0.935,0.47,5.4,f,1.84,0.90,7.55,9.93,7.2,-8.0,-10.06,
Connxion Ventures,CXN,0.038,0.3,0.033,0.038,900,0.038,0.038,0.04,0.031,0.061,0.028,-,,-,-0.01,-,-2.2,-,-0.1,-2.56,
Corporate Express,CXP,4.91,5,4.91,5.67,1325,4.91,4.83,5.73,4.83,5.78,3.52,22.5,f,1.51,-,4.58,34,14.4,-70.0,-12.48,
Credit Corp Grp,CCP,2.60,2,2.56,2.68,285,2.65,2.60,2.69,2.49,3.39,1.215,5,f,5.46,1.83,1.92,27.3,9.5,10.0,4,
Decmil Grp Ltd,DCG,1.50,-4,1.53,1.62,258,1.54,1.50,1.69,1.50,1.94,0.655,-,,-,0.28,-,15.56,9.6,-18.0,-10.71,
Dolomatrix Intl,DMX,0.27,0.5,0.27,0.28,761,0.27,0.27,0.27,0.255,0.35,0.17,-,,-,0.14,-,-0.2,-,1.5,5.88,
Downer EDI Ltd,DOW,3.70,28,3.69,3.70,54587,3.75,3.52,4.10,3.33,9.44,3.33,29.1,,1.87,2.15,7.86,54.4,6.8,-36.0,-8.87,
Ecsi Ltd,ECS,0.023,-,0.021,0.025,8000,0.023,0.023,0.025,0.022,0.028,0.018,-,,-,-,-,-0.06,-,-0.1,-4.17,
Emerson Stewart Grp,ESW,0.097,-,0.086,0.093,-,-,-,0.097,0.085,0.16,0.085,0.4,f,-,0.09,4.12,-0.64,-,1.2,14.12,
ENV Clean Tech,ESI,0.032,-,0.032,0.033,47017,0.034,0.032,0.047,0.03,0.092,0.021,-,,-,-,-,-0.06,-,-1.3,-28.89,
  opt jan14,ESIO,0.021,-0.1,0.021,0.025,1795,0.021,0.021,0.029,0.018,0.07,0.012,-,,-,-,-,-,-,-0.7,-25,
EVZ Ltd,EVZ,0.066,-0.2,0.065,0.07,743,0.068,0.065,0.071,0.063,0.20,0.063,0.5,f,2.84,0.05,7.58,1.42,4.6,-0.2,-2.94,
Green Invest Ltd,GNV,0.065,-,-,0.059,-,-,-,0.065,0.065,0.113,0.04,-,,-,-0.02,-,-5.07,-,-,-,
Greencap Ltd,GCG,0.08,-,0.079,0.08,100,0.08,0.08,0.084,0.073,0.20,0.066,0.75,,3.15,-0.02,9.38,2.36,3.4,0.3,3.9,
Hamilton James Bruce,HJB,0.039,-,-,0.04,-,-,-,0.039,0.039,0.04,0.009,-,,-,-0.02,-,3.1,1.3,-,-,
Hitech Grp Aust,HIT,0.015,-,0.005,0.015,-,-,-,0.015,0.015,0.028,0.015,-,,-,0.06,-,-0.07,-,-,-,
Humanis Grp Ltd,HUM,0.01,-,0.01,0.015,-,-,-,0.011,0.01,0.039,0.01,-,,-,-,-,-3.11,-,-0.1,-9.09,
  opt aug11,HUMO,0.001,-,-,-,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Hydromet Corp Ltd,HMC,0.03,0.1,0.032,0.037,179,0.03,0.03,0.035,0.028,0.06,0.025,-,,-,0.04,-,0.06,50.0,-,-,
Interstaff Int,ITS,0.25,-,0.25,-,-,-,-,0.26,0.25,0.30,0.195,-,,-,0.20,-,-4.54,-,-1.0,-3.85,
Inventis Ltd,IVT,0.04,-,0.04,-,-,-,-,0.04,0.04,0.099,0.037,-,,-,0.01,-,-1.55,-,-,-,
MAC Services (The),MSL,2.41,4,2.40,2.41,812,2.41,2.37,2.43,2.35,2.85,1.21,8.75,f,1.76,0.86,3.63,15.4,15.6,-8.0,-3.21,
McMillan Shakespeare,MMS,4.65,2,4.64,4.67,2711,4.65,4.58,4.77,4.51,5.00,2.57,20.5,f,1.60,0.34,4.41,32.88,14.1,1.0,0.22,
Mineral Res,MIN,8.05,5,8.00,8.13,3790,8.14,7.99,8.38,7.90,8.80,3.83,18.75,f,2.04,2.39,2.33,38.3,21.0,-27.0,-3.25,
Norfolk Grp,NFK,0.76,-,0.755,0.76,1372,0.76,0.755,0.81,0.725,1.066,0.523,-,,-,0.15,-,12.95,5.9,-4.0,-5,
Pac Environment,PEH,0.135,-,0.11,0.135,-,-,-,0.135,0.135,0.395,0.11,-,,-,0.04,-,-11.51,-,2.5,22.73,
Phoslock Water,PHK,0.10,-,0.095,0.10,-,-,-,0.10,0.095,0.14,0.09,-,,-,0.02,-,-1.11,-,0.5,5.26,
PMP Ltd,PMP,0.59,1,0.58,0.59,79,0.595,0.58,0.60,0.56,0.835,0.345,-,,-,0.73,-,-0.6,-,-0.5,-0.84,
Programmed Maint,PRG,2.46,-5,2.42,2.50,1067,2.49,2.39,2.54,2.39,4.762,2.39,9,f,2.73,1.00,3.66,24.6,10.0,-7.0,-2.77,
Reclaim Ind,RCM,0.045,-,0.025,0.05,-,-,-,0.045,0.045,0.075,0.02,-,,-,0.02,-,-1.61,-,-,-,
Ross Human Direction,RHD,0.41,-,0.405,0.42,-,-,-,0.42,0.405,0.455,0.17,2.5,f,2.20,0.24,6.10,5.5,7.5,-1.5,-3.53,
Rubicor Grp,RUB,0.046,0.9,0.043,0.048,500,0.046,0.046,0.047,0.037,0.065,0.02,-,,-,-0.61,-,-25.7,-,-0.1,-2.13,
Runge Ltd,RUL,0.40,-,0.39,0.44,3926,0.40,0.39,0.47,0.385,1.10,0.385,3.5,f,1.03,0.09,8.75,3.6,11.1,-10.0,-20,
SAI Global Ltd,SAI,4.00,10,3.91,4.04,5115,4.00,3.91,4.02,3.82,4.53,2.66,11.9,f,1.63,-0.98,2.97,19.4,20.6,3.0,0.76,
Salmat Ltd,SLM,4.14,14,3.90,4.14,2809,4.14,3.91,4.14,3.91,4.58,3.20,22,f,1.11,-0.71,5.31,24.51,16.9,1.0,0.24,
Seek Ltd,SEK,7.08,20,6.96,7.09,17702,7.10,6.86,7.39,6.75,8.57,3.62,9.9,f,1.86,0.55,1.40,18.4,38.5,-26.0,-3.54,
Skilled Grp Ltd,SKE,1.085,1.5,1.085,1.10,1098,1.13,1.06,1.13,1.06,2.56,1.04,1.5,,5.56,-0.49,1.38,8.34,13.0,-4.5,-3.98,
Spotless Grp Ltd,SPT,2.20,8,2.08,2.28,5063,2.22,2.14,2.28,2.07,3.23,2.00,11,p,1.95,-,5.00,21.5,10.2,-7.0,-3.08,
Staging Connections,STG,0.021,-,0.021,0.025,-,-,-,0.021,0.021,0.053,0.021,-,,-,-0.06,-,-1.3,-,-,-,
Sterihealth Ltd,STP,1.35,-,1.36,1.50,-,-,-,1.45,1.35,1.70,0.80,-,,-,-0.25,-,23.7,5.7,-10.0,-6.9,
Talent2 Internation,TWO,1.35,-6.5,1.305,1.41,6950,1.41,1.35,1.47,1.35,1.66,0.77,-,,-,0.15,-,-4.73,-,-5.0,-3.57,
Tox Free Solutions,TOX,2.28,5,2.23,2.29,437,2.30,2.20,2.39,2.20,2.80,1.91,-,,-,0.64,-,11.17,20.4,-8.0,-3.39,
Transfield Services,TSE,3.17,12,3.10,3.18,14645,3.17,3.06,3.31,3.00,4.80,2.10,12.25,f,-,0.29,3.86,-15.18,-,-11.0,-3.35,
Transpacific Indust,TPI,0.97,-0.5,0.94,0.975,23547,0.98,0.95,1.045,0.95,1.785,0.95,-,,-,-0.23,-,-58.1,-,-7.0,-6.73,
Wellcom Grp Ltd,WLL,1.80,-,1.66,1.80,-,-,-,1.80,1.77,2.43,1.60,12,f,1.40,0.49,6.67,16.79,10.7,3.0,1.69,
WHK Grp Ltd,WHG,0.985,-0.5,0.985,0.99,394,0.99,0.96,1.03,0.96,1.20,0.815,3.5,f,2.77,0.12,3.55,9.71,10.1,-5.5,-5.29,
INDUSTRY GROUP: Transportation,,,,,,,,,,,,,,,,,,,,,,
Air New Zealand,AIZ,0.86,-1,0.85,0.87,1340,0.86,0.86,0.905,0.86,1.145,0.67,5.17,,0.75,1.12,6.01,3.9,22.1,-6.0,-6.52,
Asciano Grp stp,AIO,1.605,-1.5,1.60,1.615,85138,1.645,1.59,1.695,1.59,1.94,1.24,-,,-,0.10,-,-41.9,-,-7.0,-4.18,
Auckland Airport,AIA,1.51,-,1.515,1.54,3500,-,-,1.585,1.51,1.654,1.171,6.68,,0.84,1.22,4.42,5.63,26.8,-8.0,-5.03,
Aust Infra unt,AIX,1.69,0.5,1.685,1.72,11449,1.725,1.67,1.765,1.67,2.09,1.18,10,,1.94,2.62,5.92,19.37,8.7,-7.5,-4.25,
Brisconnection Tr stp,BCS,1.10,-,0.975,1.25,-,-,-,1.10,1.08,1.40,1.00,-,,-,-0.54,-,15.06,7.3,2.0,1.85,
Chalmers Ltd,CHR,2.82,-,2.80,-,-,-,-,2.75,2.75,3.10,2.69,14,f,1.78,4.32,4.96,24.96,11.3,7.0,2.55,
ConnectEast stp,CEU,0.38,1.5,0.375,0.38,55969,0.38,0.365,0.39,0.355,0.49,0.287,2,,-,-,5.26,-21.74,-,-,-,
CTI Logistics,CLX,0.93,-,0.85,0.98,-,-,-,0.93,0.90,1.14,0.695,6,f,1.61,0.66,6.45,9.65,9.6,3.0,3.33,
Intoll Grp stp,ITO,1.08,2.5,1.055,1.09,73053,1.085,1.065,1.085,1.03,1.71,1.005,3,,-,1.78,2.78,-16.38,-,1.5,1.41,
K & S Corp,KSC,2.56,-,2.14,2.56,-,-,-,2.60,2.56,3.05,1.72,12,f,2.12,1.95,4.69,25.4,10.1,-9.0,-3.4,
Lindsay Aust,LAU,0.19,2,0.17,0.20,1000,0.19,0.17,0.19,0.17,0.28,0.16,1.75,f,1.89,0.21,9.21,3.3,5.8,-,-,
Macq Atlas Roads stp,MQA,0.885,-2,0.88,0.90,17183,0.895,0.88,1.00,0.825,1.085,0.51,-,,-,-,-,-,-,-7.0,-7.33,
MAP Grp forus,MAP,2.65,7,2.64,2.69,46773,2.70,2.61,2.81,2.55,3.38,1.998,19,,-,-0.30,7.17,-33.11,-,-16.0,-5.69,
Mermaid Marine,MRM,2.59,13,2.45,2.63,7663,2.60,2.46,2.60,2.40,3.25,1.69,7,f,2.66,0.95,2.70,18.59,13.9,7.0,2.78,
Qantas Airways,QAN,2.22,3,2.20,2.22,85909,2.23,2.18,2.33,2.16,3.06,1.85,-,,-,2.25,-,-2.7,-,-11.0,-4.72,
Qube Logistics unt,QUB,0.785,-0.5,0.78,0.785,923,0.79,0.785,0.81,0.785,0.97,0.472,4,,1.60,0.96,5.10,6.4,12.3,-2.5,-3.09,
Regional Express,REX,1.00,-0.5,1.01,1.04,50,1.00,1.00,1.05,1.00,1.42,0.725,-,,-,1.13,-,19.35,5.2,-5.0,-4.76,
Richfield Internat,RIS,0.095,-,0.035,0.09,-,-,-,0.095,0.095,0.095,0.049,-,,-,0.12,-,0.06,158.3,-,-,
Rivercity Motorway stp,RCY,0.052,1.7,0.05,0.052,112806,0.07,0.045,0.07,0.019,0.325,0.019,-,,-,-1.34,-,-4.41,-,3.1,147.6,
Scott Corp,SCC,0.33,-,0.33,0.35,-,-,-,0.335,0.33,0.395,0.18,3,f,1.90,0.39,9.09,5.7,5.8,-2.0,-5.71,
Skywest Airlines cdi,SXR,0.28,-,0.27,0.28,750,0.28,0.28,0.28,0.27,0.40,0.215,0.4,,7.22,0.17,1.43,2.89,9.7,-,-,
Smarttrans Hldgs,SMA,0.021,0.3,0.02,0.021,126191,0.022,0.019,0.024,0.017,0.063,0.004,-,,-,-,-,-0.31,-,0.2,10.53,
Toll Hldgs Ltd,TOL,5.46,6,5.44,5.47,16385,5.54,5.38,5.65,5.34,9.33,5.34,25,f,1.26,1.44,4.58,31.45,17.4,-10.0,-1.8,
Traffic Tech,TTI,0.027,-,0.027,0.034,-,-,-,0.03,0.025,0.09,0.025,-,,-,-0.17,-,-1.11,-,-0.3,-10,
Transurban stp,TCL,4.28,11,4.27,4.28,31424,4.30,4.19,4.37,4.13,5.61,3.869,24,,0.08,2.75,5.61,1.85,231.4,-8.0,-1.83,
Virgin Blue Hldgs,VBA,0.30,0.5,0.295,0.30,92384,0.30,0.295,0.315,0.29,0.80,0.241,-,,-,0.39,-,-2.3,-,-0.5,-1.64,
Wridgways Aust,WWA,2.47,8,2.46,2.59,194,2.47,2.45,2.60,2.39,2.98,2.14,17,f,1.20,0.20,6.88,20.32,12.2,-7.0,-2.76,
SECTOR: Information Technology,,,,,,,,,,,,,,,,,,,,,,
INDUSTRY GROUP: Software & Services,,,,,,,,,,,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.11,-,0.05,0.10,-,-,-,0.11,0.11,0.18,0.095,-,,-,-0.08,-,3.28,3.4,-,-,
Adacel Tech,ADA,0.325,-,0.33,0.40,-,-,-,0.36,0.325,0.84,0.32,-,,-,0.21,-,2.7,12.0,-4.5,-12.16,
Admerex Ltd,ADL,0.002,-,0.002,0.004,-,-,-,0.003,0.002,0.016,0.002,-,,-,-,-,-0.4,-,-0.1,-33.33,
Altium Ltd,ALU,0.225,0.5,0.225,0.24,6190,0.24,0.225,0.24,0.22,0.39,0.20,-,,-,0.09,-,-6.97,-,0.5,2.27,
APA Financial,APP,0.017,-,0.017,0.02,-,-,-,0.02,0.017,0.023,0.009,-,,-,-,-,0.1,17.0,-,-,
ASG Grp Ltd,ASZ,1.40,2.5,1.37,1.40,3844,1.40,1.37,1.45,1.36,1.48,0.585,6,f,1.57,0.06,4.29,9.43,14.8,4.0,2.94,
Bravura Solutions,BVA,0.095,-,0.095,0.099,-,-,-,0.105,0.094,0.273,0.085,-,,-,-0.06,-,-1.97,-,-0.5,-5,
Byte Power Grp,BPG,0.002,-,0.002,0.003,-,-,-,0.002,0.002,0.017,0.002,-,,-,-,-,-0.37,-,-,-,
Carsales Com Ltd,CRZ,4.54,-1,4.52,4.55,3951,4.70,4.51,4.99,4.50,5.86,3.56,6.6,f,1.24,0.01,1.45,8.2,55.4,-41.0,-8.28,
CCK Financial,CCK,0.10,-,0.038,0.095,-,-,-,0.10,0.10,0.21,0.08,-,,-,0.02,-,-0.23,-,-,-,
Comops Ltd,COM,0.06,-,0.06,0.065,-,-,-,0.06,0.06,0.185,0.05,-,,-,0.03,-,1.7,3.5,-,-,
Computershare Ltd,CPU,10.17,-18,10.11,10.25,17880,10.37,10.05,11.00,10.05,12.90,8.48,25,p,2.27,-1.54,2.46,56.84,17.9,-66.0,-6.09,
Corum Grp Ltd,COO,0.022,-,0.022,0.024,-,-,-,0.023,0.022,0.05,0.01,-,,-,-0.05,-,-5.37,-,0.1,4.76,
CPT Global Ltd,CGO,0.56,-,0.55,0.62,20,0.56,0.56,0.59,0.55,1.02,0.43,3,,0.25,0.16,5.36,0.74,75.7,-,-,
CSG Ltd,CSV,1.81,-7,1.75,1.81,3092,1.85,1.75,1.99,1.715,2.30,0.875,5,f,2.77,0.05,2.76,13.85,13.1,-16.5,-8.35,
Customers Ltd,CUS,2.72,-3,2.70,2.74,383,2.75,2.70,2.81,2.70,3.154,1.987,-,,-,0.26,-,18.4,14.8,-3.0,-1.09,
Data#3 Ltd,DTL,7.99,-2,7.94,7.98,87,8.01,7.90,8.20,7.90,9.30,5.51,53,f,1.29,1.17,6.63,68.29,11.7,-21.0,-2.56,
Datamotion Asia,DMN,0.001,-,0.001,0.002,20250,0.002,0.001,0.002,0.001,0.004,0.001,-,,-,-,-,-0.15,-,-,-,
  opt may13,DMNOA,0.001,-,-,0.001,-,-,-,0.001,0.001,0.002,0.001,-,,-,-,-,-,-,-,-,
Datasquirt Ltd,DSQ,0.10,-,0.10,0.14,-,-,-,0.10,0.10,0.155,0.042,-,,-,0.05,-,-3.41,-,-,-,
DWS Advanced,DWS,1.32,1,1.29,1.35,1844,1.33,1.265,1.45,1.20,1.85,0.705,11,f,1.23,0.20,8.33,13.52,9.8,-12.0,-8.33,
E-Com Multi Ltd,ECE,0.007,-,0.006,0.008,57953,0.007,0.007,0.009,0.007,0.012,0.001,-,,-,-,-,-0.03,-,-0.2,-22.22,
Empired Ltd,EPD,0.076,-,0.076,0.14,-,-,-,0.08,0.075,0.18,0.074,0.75,f,0.68,0.05,9.87,0.51,14.9,-0.4,-5,
Energy One Ltd,EOL,0.10,-,0.10,0.15,-,-,-,0.10,0.10,0.20,0.07,-,,-,0.16,-,-1.65,-,-,-,
E-Pay Asia Ltd,EPY,0.115,-,0.115,0.13,-,-,-,0.115,0.115,0.25,0.11,-,,-,0.36,-,2.97,3.9,-,-,
eServGlobal Ltd,ESV,0.56,-,0.56,0.605,60,0.56,0.56,0.60,0.56,0.65,0.39,-,,-,0.16,-,-26.6,-,0.5,0.9,
Ezenet Ltd,EZE,0.026,-,0.024,0.03,-,-,-,0.026,0.026,0.052,0.019,-,,-,0.03,-,-0.21,-,0.4,18.18,
GBST Hldgs,GBT,0.975,-0.5,0.98,1.02,73,0.975,0.975,1.025,0.975,1.22,0.59,-,,-,-0.56,-,2.07,47.1,-4.5,-4.41,
GoConnect Ltd,GCN,0.025,-,0.025,0.029,-,-,-,0.029,0.022,0.029,0.009,-,,-,-0.01,-,-0.23,-,-0.3,-10.71,
Hansen Tech,HSN,0.635,5.5,0.635,0.64,1177,0.635,0.62,0.64,0.565,0.80,0.40,5,f,1.18,0.11,7.87,5.9,10.8,7.0,12.39,
Ideas Intl,IDE,0.44,-,0.435,0.44,-,-,-,0.44,0.425,0.44,0.20,-,,-,0.06,-,7.8,5.6,1.5,3.53,
Infomedia Ltd,IFM,0.27,1.5,0.27,0.275,1377,0.27,0.27,0.28,0.25,0.445,0.235,3.3,,0.95,0.02,12.22,3.12,8.7,-0.5,-1.82,
Integrated Research,IRI,0.405,1.5,0.38,0.405,1099,0.405,0.37,0.43,0.37,0.544,0.257,4,p,1.15,0.07,9.88,4.61,8.8,-1.5,-3.57,
Intrapower Ltd,IPX,0.13,-,0.13,0.145,-,-,-,0.17,0.13,0.185,0.097,-,,-,-0.02,-,-10.83,-,-2.5,-16.13,
IRESS Market Tech,IRE,8.52,12,8.30,8.59,2328,8.61,8.42,8.89,8.25,9.38,6.55,34,f,1.02,0.75,3.99,34.78,24.5,-37.0,-4.16,
ISS Grp Ltd,ISS,0.15,-,0.15,0.155,50,0.15,0.15,0.15,0.145,0.30,0.145,-,,-,0.09,-,-6.89,-,-,-,
ITX Grp Ltd,ITX,1.085,0.5,1.06,1.085,300,1.085,1.08,1.11,1.08,1.45,0.60,6.5,f,2.40,0.26,5.99,15.6,7.0,-1.5,-1.36,
Jumbuck Entertain,JMB,0.19,-,0.17,0.19,-,-,-,0.20,0.19,0.435,0.175,2.5,f,2.31,0.19,13.16,5.78,3.3,-1.0,-5,
Longreach Grp,LRG,0.03,0.1,0.03,0.035,97,0.03,0.03,0.03,0.027,0.045,0.018,-,,-,0.02,-,0.3,10.0,0.3,11.11,
M2M Corp,MCL,0.002,-,0.001,0.002,30200,0.002,0.001,0.002,0.001,0.007,0.001,-,,-,-,-,-0.16,-,0.1,100,
MDS Financial Grp,MWS,0.032,0.2,0.025,0.033,1500,0.032,0.032,0.032,0.022,0.032,0.012,-,,-,-,-,-0.01,-,0.9,39.13,
Melbourne IT Ltd,MLB,1.98,1,1.98,2.00,1393,2.02,1.98,2.08,1.955,2.25,1.52,15,f,1.43,-0.56,7.58,21.42,9.2,-7.0,-3.41,
MGM Wireless Ltd,MWR,0.008,-0.1,0.008,0.011,556,0.008,0.008,0.01,0.007,0.03,0.007,-,,-,-,-,-0.06,-,-0.1,-11.11,
  opt nov10,MWRO,0.001,-,-,0.001,-,-,-,0.001,0.001,0.001,0.001,-,,-,-,-,-,-,-,-,
MobileActive Ltd,MBA,0.02,0.2,0.02,0.024,500,0.02,0.02,0.022,0.018,0.062,0.012,-,,-,-,-,0.09,22.2,0.1,5.26,
Monteray Grp,MRY,0.01,-,0.009,0.014,-,-,-,0.01,0.008,0.025,0.006,-,,-,0.03,-,-0.23,-,-,-,
Mooter Media Ltd,MMZ,0.009,-,0.008,0.009,21000,0.009,0.009,0.011,0.008,0.036,0.002,-,,-,-,-,0.22,4.1,-0.1,-10,
Oakton Ltd,OKN,2.47,-1,2.43,2.50,5388,2.50,2.44,2.55,2.39,4.30,1.96,4,f,4.98,0.04,1.62,19.9,12.4,2.0,0.82,
Objective Corp,OCL,0.28,-,0.28,0.305,44,0.28,0.28,0.29,0.275,0.50,0.26,2.1,,1.83,0.04,7.50,3.85,7.3,-2.0,-6.67,
Panorama Synergy,PSY,0.14,1,0.13,0.145,400,0.14,0.14,0.145,0.10,0.415,0.10,-,,-,-,-,-1.4,-,4.0,40,
Powerlan Ltd,PWR,0.031,-,0.031,0.062,-,-,-,0.031,0.031,0.098,0.031,-,,-,-0.26,-,-17.84,-,-,-,
Praemium Ltd,PPS,0.145,1.5,0.14,0.145,593,0.145,0.14,0.145,0.13,0.215,0.095,-,,-,0.03,-,-6.7,-,-0.5,-3.33,
Prophecy Intl ,PRO,0.41,-,0.37,0.40,-,-,-,0.42,0.40,0.70,0.36,4.25,,1.36,0.15,10.37,5.79,7.1,-1.0,-2.38,
Qmastor Ltd,QML,0.195,-,0.195,0.215,-,-,-,0.21,0.195,0.55,0.19,0.75,,2.04,0.09,3.85,1.53,12.7,-2.0,-9.3,
Razor Risk Tech,RZR,0.025,-,0.023,0.028,-,-,-,0.025,0.021,0.055,0.02,-,,-,0.01,-,0.58,4.3,-0.2,-7.41,
Reckon Ltd,RKN,2.02,-3,2.01,2.05,213,2.05,2.00,2.06,1.98,2.09,1.085,7,f,1.41,-0.02,3.47,9.9,20.4,-,-,
Redflex Hldgs,RDF,2.21,-4,2.21,2.29,320,2.30,2.13,2.34,2.13,2.70,1.50,5,,1.74,0.99,2.26,8.71,25.4,-12.0,-5.15,
RP Data Ltd,RPX,0.85,-,0.85,0.91,-,-,-,0.89,0.85,1.255,0.52,1.5,,2.88,-0.18,1.76,4.32,19.7,-5.0,-5.56,
Rubik Financial,RFL,0.055,-,0.055,0.06,30,0.055,0.055,0.058,0.055,0.12,0.055,-,,-,0.08,-,-1.38,-,-0.3,-5.17,
Senetas Corp,SEN,0.035,0.2,0.034,0.036,700,0.035,0.035,0.035,0.031,0.11,0.031,-,,-,0.02,-,0.32,10.9,0.2,6.06,
Sirius Corp Ltd,SIU,0.04,-,-,0.038,-,-,-,0.04,0.04,0.047,0.034,-,,-,-,-,0.1,40.0,-,-,
SMS Management,SMX,5.88,-,5.83,5.90,2333,5.97,5.80,6.21,5.75,7.21,3.52,27.5,f,1.40,0.69,4.68,38.4,15.3,6.0,1.03,
Stratatel Ltd,STE,0.04,-,0.038,0.039,-,-,-,0.04,0.04,0.093,0.039,0.38,,0.66,0.01,9.50,0.25,16.0,-,-,
  opt sep11,STEO,0.008,-,0.001,0.008,-,-,-,0.008,0.008,0.025,0.005,-,,-,-,-,-,-,-,-,
Synergy Plus Ltd,SNR,0.027,-,0.027,0.03,-,-,-,0.029,0.025,0.059,0.025,-,,-,-0.05,-,0.35,7.7,0.2,8,
Technology One,TNE,0.80,1,0.79,0.81,336,0.80,0.785,0.825,0.78,0.96,0.71,4.2,f,1.39,0.13,5.25,5.84,13.7,-2.0,-2.44,
UXC Ltd,UXC,0.51,6.5,0.51,0.515,13487,0.51,0.44,0.51,0.44,1.077,0.414,3.5,,2.06,0.02,6.86,7.22,7.1,6.5,14.61,
