Derivatives: Put Options - Weekly
"Traded positions for the week ending Friday, October 30, 2015"
"Report at Friday, October 30, 2015. Processed Monday at 2/11/2015 5:03:53 PM."



ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,
Nov,2015,77.00,.36,.40,690,549,27.70,-.07,5.48,
Nov,2015,77.01,.35,.60,30,470,27.70,-.07,5.40,
Nov,2015,78.00,.43,.54,1010,1005,26.20,-.08,6.54,
Nov,2015,78.01,.43,.55,1076,1709,26.20,-.08,6.54,
Nov,2015,79.00,.53,.52,2492,1596,24.90,-.10,7.99,
Nov,2015,79.01,.53,1.01,485,625,24.90,-.10,7.99,
Nov,2015,80.00,.66,1.21,1100,1058,23.60,-.12,9.96,
Nov,2015,80.01,.65,.70,1658,1485,23.60,-.12,9.89,
Nov,2015,81.00,.81,1.37,750,286,22.40,-.15,12.40,
Nov,2015,81.01,.82,1.05,2165,1811,22.40,-.15,12.47,
Nov,2015,82.00,1.04,.93,468,284,21.30,-.20,15.82,
Nov,2015,82.01,1.04,1.60,732,592,21.30,-.20,15.82,
Nov,2015,83.00,1.33,1.09,483,170,20.20,-.25,20.15,
Nov,2015,83.01,1.33,2.20,562,456,20.20,-.25,20.15,
Nov,2015,84.00,1.69,2.65,545,286,19.10,-.31,25.63,
Nov,2015,85.00,2.15,1.90,400,140,18.10,-.40,32.63,
Nov,2015,86.00,2.71,2.65,333,34,17.10,-.49,36.58,
Nov,2015,87.00,3.37,3.20,210,200,16.10,-.61,31.41,
Nov,2015,92.00,7.95,9.51,25,25,12.10,-1.00,25.10,
Dec,2015,61.90,.17,.20,150,790,46.90,-.02,1.48,
Dec,2015,62.87,.18,.18,100,81,45.40,-.02,1.56,
Dec,2015,62.88,.18,.20,10,20,45.40,-.02,1.56,
Dec,2015,66.80,.24,.23,72,355,39.80,-.03,2.09,
Dec,2015,69.75,.32,.90,10,549,35.80,-.04,2.78,
Dec,2015,70.73,.35,.36,300,394,34.50,-.05,3.09,
Dec,2015,70.74,.35,.38,165,335,34.50,-.05,3.09,
Dec,2015,71.71,.40,.42,370,368,33.20,-.05,3.43,
Dec,2015,71.72,.40,.50,110,220,33.20,-.06,3.43,
Dec,2015,72.70,.44,.55,200,273,31.90,-.06,3.78,
Dec,2015,73.67,.49,.46,30,58,30.70,-.07,4.26,
Dec,2015,73.68,.49,.47,190,727,30.70,-.07,4.26,
Dec,2015,74.66,.56,.48,250,443,29.50,-.08,4.82,
Dec,2015,75.64,.63,.91,130,880,28.40,-.09,5.43,
Dec,2015,75.65,.63,.57,290,605,28.40,-.09,5.48,
Dec,2015,76.62,.72,.66,90,135,27.30,-.11,6.26,
Dec,2015,76.63,.71,1.39,120,136,27.30,-.11,6.21,
Dec,2015,77.60,.82,.78,395,1160,26.20,-.12,7.17,
Dec,2015,77.61,.82,.69,50,217,26.20,-.12,7.17,
Dec,2015,78.59,.96,1.42,112,541,25.20,-.14,8.34,
Dec,2015,78.60,.95,1.20,300,445,25.10,-.14,8.30,
Dec,2015,79.58,1.12,1.32,300,361,24.20,-.17,9.69,
Dec,2015,80.55,1.31,1.27,220,202,23.20,-.20,11.43,
Dec,2015,80.56,1.31,1.24,190,733,23.20,-.20,11.39,
Dec,2015,81.54,1.54,2.30,25,66,22.30,-.23,13.39,
Dec,2015,82.52,1.83,1.66,122,152,21.50,-.27,15.91,
Dec,2015,82.53,1.83,2.25,60,40,21.50,-.27,15.86,
Dec,2015,83.50,2.17,3.00,155,1182,20.70,-.32,18.90,
Dec,2015,84.49,2.56,3.40,65,65,19.90,-.38,22.21,
Dec,2015,88.41,4.89,6.95,100,300,17.20,-.67,18.99,
Jan,2016,76.00,1.01,1.13,50,55,24.20,-.12,4.73,
Jan,2016,78.00,1.30,1.91,50,50,22.70,-.16,6.08,
Jan,2016,79.00,1.48,2.16,50,50,22.00,-.18,6.93,
Jan,2016,80.00,1.70,2.44,50,100,21.30,-.21,7.93,
Jan,2016,81.00,1.94,1.80,7,50,20.60,-.24,9.06,
Jan,2016,82.00,2.22,4.00,30,80,19.90,-.27,10.39,
Jan,2016,83.00,2.56,4.47,15,16,19.30,-.31,11.98,
Jan,2016,86.00,3.88,3.64,25,-,17.70,-.46,16.73,
Feb,2016,74.01,1.13,3.30,30,75,25.80,-.12,4.04,
Mar,2016,70.00,.92,1.08,10,98,27.60,-.09,2.68,
Mar,2016,84.00,4.00,3.88,100,270,20.40,-.36,11.65,
Jun,2016,73.67,2.61,3.31,50,50,24.90,-.16,4.66,

Metcash Last Sale Price $1.19,
Nov,2015,1.30,.12,.04,500,200,34.60,-.82,10.95,

Myer Hldgs Last Sale Price $0.96,
Nov,2015,0.96,.04,.04,1000,-,38.90,-.47,54.32,
Dec,2015,1.30,.34,.42,400,1400,53.50,-.96,3.88,

National Aust Bank Last Sale Price $30.15,
Nov,2015,25.00,.11,.13,160,510,40.60,-.04,4.54,
Nov,2015,25.50,.14,.09,149,179,39.20,-.05,6.05,
Nov,2015,26.00,.18,.17,126,217,37.40,-.06,7.78,
Nov,2015,26.50,.22,.10,199,304,35.50,-.08,9.51,
Nov,2015,27.00,.28,.24,806,366,33.50,-.10,11.89,
Nov,2015,27.01,.28,1.02,350,416,33.50,-.10,11.89,
Nov,2015,27.50,.35,.29,1221,1949,31.50,-.12,15.13,
Nov,2015,27.51,.34,.30,180,30,30.90,-.12,14.48,
Nov,2015,28.00,.44,.45,155,1448,29.60,-.16,19.02,
Nov,2015,28.01,.44,.30,110,110,29.60,-.16,19.02,
Nov,2015,28.50,.56,.41,160,898,27.80,-.20,24.43,
Nov,2015,28.51,.56,1.11,100,2290,27.70,-.20,24.43,
Nov,2015,29.00,.73,.64,2420,1037,26.10,-.26,31.56,
Nov,2015,29.01,.72,1.00,120,250,26.00,-.26,31.35,
Nov,2015,29.50,.94,.62,380,883,24.50,-.34,40.64,
Nov,2015,29.51,.94,.67,35,325,24.50,-.34,40.64,
Nov,2015,30.00,1.21,.89,946,1770,23.10,-.43,52.32,
Nov,2015,30.01,1.21,1.08,321,1341,23.10,-.44,52.32,
Nov,2015,30.50,1.54,1.12,195,867,22.00,-.54,51.67,
Nov,2015,31.00,1.94,1.74,1295,5259,21.10,-.66,47.13,
Nov,2015,31.01,1.94,1.89,1775,1935,21.10,-.66,46.48,
Nov,2015,31.50,2.38,2.22,801,3006,20.60,-.77,44.53,
Nov,2015,31.51,2.37,1.10,754,804,20.60,-.78,43.67,
Nov,2015,32.00,2.85,2.40,1852,1813,20.40,-.87,43.24,
Nov,2015,32.01,2.84,2.95,530,752,20.40,-.87,42.16,
Nov,2015,32.50,3.34,1.22,55,1530,20.60,-.95,42.59,
Nov,2015,33.00,3.83,2.31,30,573,21.10,-1.00,42.37,
Nov,2015,33.01,3.81,2.50,522,816,21.10,-1.00,41.07,
Nov,2015,33.51,4.30,3.39,413,373,22.10,-1.00,40.86,
Nov,2015,34.01,4.80,3.42,270,748,23.50,-1.00,40.86,
Nov,2015,34.51,5.30,4.50,340,1006,25.40,-1.00,40.86,
Nov,2015,35.01,5.80,4.90,270,370,27.60,-1.00,40.86,
Nov,2015,36.01,6.80,6.50,30,770,30.10,-1.00,40.64,
Nov,2015,37.51,8.29,7.53,35,255,30.10,-1.00,40.43,
Nov,2015,38.01,8.79,8.69,138,251,30.10,-1.00,40.43,
Dec,2015,24.71,.20,.22,250,503,38.00,-.06,4.82,
Dec,2015,25.70,.27,.30,150,130,34.60,-.08,6.67,
Dec,2015,26.69,.38,.38,2142,2652,31.20,-.12,9.26,
Dec,2015,26.70,.38,.36,514,1050,31.20,-.12,9.26,
Dec,2015,27.18,.45,.45,20,375,29.60,-.14,11.12,
Dec,2015,27.68,.55,.51,92,1935,28.10,-.17,13.46,
Dec,2015,27.69,.54,.20,100,115,28.10,-.17,13.34,
Dec,2015,28.17,.66,.74,60,915,26.70,-.21,16.18,
Dec,2015,28.66,.80,.76,59,3242,25.40,-.25,19.77,
Dec,2015,28.67,.80,.82,190,345,25.40,-.25,19.77,
Dec,2015,29.16,.98,1.00,3622,4674,24.20,-.31,24.21,
Dec,2015,29.17,.98,.88,10,10,24.10,-.31,24.34,
Dec,2015,29.65,1.21,.56,278,2569,23.10,-.38,29.77,
Dec,2015,29.66,1.21,1.02,300,792,23.00,-.38,29.77,
Dec,2015,30.15,1.48,1.45,1798,2292,22.00,-.46,36.44,
Dec,2015,30.16,1.48,2.58,40,184,22.00,-.46,36.19,
Dec,2015,30.64,1.79,.85,27,3368,21.20,-.54,32.24,
Dec,2015,30.65,1.78,1.72,433,688,21.20,-.54,31.75,
Dec,2015,31.14,2.17,1.95,451,1969,20.50,-.64,29.03,
Dec,2015,31.15,2.15,2.04,600,774,20.50,-.64,28.41,
Dec,2015,31.63,2.56,1.62,100,3122,20.00,-.73,26.81,
Dec,2015,31.64,2.55,2.20,200,1063,20.00,-.73,26.19,
Dec,2015,32.12,3.00,2.96,1226,2389,19.70,-.82,25.57,
Dec,2015,32.13,2.98,1.90,12,965,19.70,-.82,24.71,
Dec,2015,32.62,3.48,1.48,200,2984,19.60,-.90,24.83,
Dec,2015,32.63,3.44,1.10,172,6382,19.60,-.90,23.72,
Dec,2015,33.11,3.95,1.81,273,598,19.70,-.97,24.46,
Dec,2015,33.62,4.39,4.58,430,690,20.10,-1.00,22.85,
Dec,2015,34.10,4.93,4.75,8,552,20.70,-1.00,24.21,
Dec,2015,34.11,4.88,2.75,100,495,20.70,-1.00,22.61,
Dec,2015,34.60,5.36,5.30,250,1355,21.50,-1.00,22.48,
Dec,2015,35.10,5.86,4.25,35,440,22.50,-1.00,22.36,
Dec,2015,36.57,7.40,7.00,75,777,26.60,-1.00,24.21,
Dec,2015,37.57,8.32,7.41,5,275,29.60,-1.00,22.24,
Dec,2015,40.53,11.36,9.35,300,560,33.00,-1.00,24.09,
Dec,2015,41.51,12.34,7.41,700,596,34.70,-1.00,24.09,
Dec,2015,42.50,13.32,13.46,900,1000,40.50,-1.00,24.09,
Jan,2016,26.00,.37,.36,321,413,26.80,-.10,4.92,
Jan,2016,28.00,.81,.53,30,55,24.10,-.22,10.84,
Jan,2016,28.01,.81,.45,305,305,24.10,-.22,10.78,
Jan,2016,29.00,1.15,1.14,150,230,22.40,-.31,15.30,
Jan,2016,29.50,1.37,1.27,250,-,21.60,-.36,18.16,
Jan,2016,30.00,1.61,1.44,100,122,20.90,-.42,21.42,
Jan,2016,30.01,1.60,.63,17,182,20.90,-.42,21.29,
Jan,2016,30.50,1.90,1.86,20,370,20.20,-.49,20.62,
Jan,2016,31.00,2.23,1.31,10,270,19.60,-.57,18.29,
Jan,2016,31.01,2.20,2.04,6,80,19.60,-.57,17.83,
Jan,2016,31.50,2.59,2.40,57,237,19.10,-.64,16.43,
Jan,2016,32.00,2.99,3.69,40,144,18.80,-.73,15.17,
Jan,2016,34.01,4.74,2.40,1,1,18.60,-1.00,11.71,
Feb,2016,26.01,.54,.48,100,100,27.60,-.13,5.49,
Feb,2016,28.00,.98,.81,55,259,24.10,-.24,10.02,
Feb,2016,28.50,1.14,.81,60,60,23.40,-.27,11.60,
Feb,2016,29.00,1.33,2.02,1000,1100,22.60,-.32,13.53,
Feb,2016,30.00,1.79,1.64,310,13,21.30,-.42,18.21,
Feb,2016,32.00,3.09,2.60,4,104,19.20,-.68,12.56,
Feb,2016,34.01,4.71,2.65,1,1,17.20,-1.00,8.60,
Mar,2016,23.73,.38,.31,10,-,31.80,-.08,3.15,
Mar,2016,27.68,1.07,1.05,108,112,25.10,-.23,8.87,
Mar,2016,27.69,1.06,.48,30,50,25.10,-.23,8.79,
Mar,2016,28.66,1.39,.64,250,628,23.70,-.30,11.48,
Mar,2016,29.16,1.58,1.57,10,274,23.10,-.34,13.06,
Mar,2016,29.65,1.80,2.19,20,1540,22.40,-.38,14.93,
Mar,2016,29.66,1.77,1.66,32,217,22.40,-.38,14.72,
Mar,2016,30.15,2.04,1.60,2000,3356,21.80,-.43,16.92,
Mar,2016,30.64,2.31,1.38,250,250,21.30,-.48,15.09,
Mar,2016,31.14,2.62,2.51,150,1510,20.70,-.54,13.47,
Mar,2016,31.63,2.94,2.50,100,2413,20.20,-.60,12.11,
Mar,2016,31.64,2.89,2.58,80,436,20.20,-.60,11.61,
Mar,2016,32.12,3.29,3.12,100,510,19.80,-.66,10.95,
Mar,2016,32.63,3.61,2.46,20,556,19.40,-.73,9.33,
Mar,2016,34.10,4.97,4.01,114,359,18.60,-.96,8.50,
Apr,2016,27.50,1.13,1.11,612,-,24.50,-.23,7.48,
Jun,2016,28.18,1.98,1.73,40,40,24.30,-.28,10.07,
Jun,2016,29.17,2.42,2.55,200,225,23.30,-.34,12.34,
Jun,2016,30.15,2.97,2.93,6,290,22.50,-.41,15.11,
Jun,2016,30.65,3.24,3.70,35,183,22.10,-.46,13.94,
Jun,2016,31.14,3.59,2.50,100,1139,21.80,-.50,13.20,
Jun,2016,32.12,4.27,2.90,65,116,21.20,-.59,11.70,
Jun,2016,33.11,5.04,3.30,10,242,20.80,-.69,10.55,
Jun,2016,34.10,5.86,5.02,200,347,20.60,-.80,9.72,
Jun,2016,34.59,6.29,2.90,100,380,20.60,-.85,9.38,
Jun,2016,37.57,8.99,8.32,30,55,21.70,-1.00,7.99,
Jun,2016,41.51,12.90,12.65,700,730,25.20,-1.00,7.86,
Dec,2016,25.70,2.04,2.12,8,-,26.50,-.22,5.89,
Dec,2016,27.68,2.85,2.80,5,188,24.90,-.24,8.20,
Dec,2016,31.63,5.07,3.67,16,1636,22.30,-.49,10.33,

Newcrest Min Last Sale Price $12.31,
Nov,2015,9.75,.06,.06,150,1500,60.30,-.06,6.35,
Nov,2015,10.25,.11,.09,50,250,57.60,-.10,11.12,
Nov,2015,10.50,.13,.06,3570,3230,56.20,-.13,13.77,
Nov,2015,10.75,.17,.10,100,2191,54.80,-.16,17.47,
Nov,2015,11.00,.21,.14,225,820,53.50,-.19,22.24,
Nov,2015,11.01,.21,.18,30,15,53.40,-.19,22.24,
Nov,2015,11.25,.26,.23,1830,1800,52.20,-.23,27.53,
Nov,2015,11.50,.33,.17,350,400,51.00,-.28,34.42,
Nov,2015,11.75,.41,.38,395,588,49.80,-.33,42.89,
Nov,2015,12.00,.49,.43,839,1577,48.80,-.39,51.89,
Nov,2015,12.01,.50,.44,10,-,48.70,-.39,52.42,
Nov,2015,12.25,.60,.53,128,146,47.80,-.45,63.54,
Nov,2015,12.26,.60,.52,50,10,47.80,-.45,64.07,
Nov,2015,12.50,.72,.63,816,760,47.00,-.51,56.65,
Nov,2015,12.51,.72,.51,170,200,47.00,-.51,55.60,
Nov,2015,12.75,.86,.54,162,260,46.30,-.58,45.01,
Nov,2015,13.00,1.02,.76,1056,1165,45.80,-.64,34.95,
Nov,2015,13.01,1.02,.45,50,180,45.80,-.64,34.42,
Nov,2015,13.25,1.20,1.22,760,798,45.40,-.70,27.00,
Nov,2015,13.26,1.20,.50,259,279,45.30,-.70,26.47,
Nov,2015,13.50,1.39,1.27,459,477,45.10,-.75,20.65,
Nov,2015,13.51,1.39,.23,300,650,45.10,-.75,20.12,
Nov,2015,13.75,1.59,1.46,146,706,44.90,-.80,15.35,
Nov,2015,14.00,1.79,1.76,240,890,44.90,-.84,11.12,
Nov,2015,14.25,2.02,1.62,30,28,45.00,-.88,7.94,
Nov,2015,14.26,2.02,.97,229,179,45.00,-.88,7.41,
Nov,2015,14.50,2.25,1.22,6,112,45.30,-.91,6.35,
Nov,2015,15.00,2.72,.89,175,325,46.50,-.95,3.18,
Nov,2015,16.01,3.70,3.25,5,154,50.70,-1.00,-,
Dec,2015,10.00,.19,.16,361,1690,57.50,-.13,11.19,
Dec,2015,10.75,.32,.27,67,98,53.70,-.20,19.06,
Dec,2015,11.00,.37,.35,1167,4157,52.60,-.24,22.39,
Dec,2015,11.25,.44,.67,50,12,51.60,-.27,26.63,
Dec,2015,11.50,.52,.48,860,3306,50.70,-.31,31.16,
Dec,2015,11.75,.60,.42,425,830,49.80,-.35,36.61,
Dec,2015,12.00,.70,.64,590,1994,49.10,-.39,42.66,
Dec,2015,12.01,.70,.65,200,215,49.00,-.40,42.66,
Dec,2015,12.25,.81,.55,493,378,48.40,-.44,49.32,
Dec,2015,12.50,.94,.85,200,678,47.80,-.49,45.38,
Dec,2015,12.51,.94,.72,35,135,47.80,-.49,44.78,
Dec,2015,12.75,1.08,.83,10,320,47.20,-.53,38.42,
Dec,2015,13.00,1.23,.81,474,1519,46.70,-.58,32.37,
Dec,2015,13.01,1.23,.58,61,1058,46.70,-.58,31.77,
Dec,2015,13.25,1.39,1.32,431,912,46.20,-.63,26.93,
Dec,2015,13.50,1.55,1.08,955,926,45.70,-.67,22.09,
Dec,2015,13.75,1.74,1.28,162,212,45.30,-.72,17.85,
Dec,2015,14.00,1.93,1.80,720,1566,44.90,-.76,14.22,
Dec,2015,14.25,2.13,1.78,170,489,44.60,-.80,11.50,
Dec,2015,14.50,2.34,1.75,116,200,44.40,-.83,9.08,
Dec,2015,14.75,2.56,2.40,77,170,44.30,-.86,6.96,
Dec,2015,15.01,2.77,1.76,30,468,44.30,-.89,4.54,
Dec,2015,16.00,3.72,3.34,300,539,45.40,-.97,1.82,
Dec,2015,16.50,4.21,2.95,40,55,46.60,-1.00,1.21,
Dec,2015,18.01,5.67,4.40,20,1092,52.30,-1.00,-,
Dec,2015,21.01,8.66,8.65,100,577,68.60,-1.00,-,
Jan,2016,9.50,.24,.22,30,-,53.60,-.12,7.82,
Jan,2016,10.75,.49,.45,10,51,49.00,-.23,15.97,
Jan,2016,11.50,.72,.48,20,320,46.80,-.32,23.46,
Jan,2016,12.00,.92,.70,50,65,45.50,-.39,29.98,
Jan,2016,12.25,1.03,.63,40,50,44.90,-.43,33.56,
Jan,2016,12.50,1.16,.86,10,10,44.30,-.47,31.44,
Jan,2016,13.00,1.43,1.17,100,100,43.40,-.54,24.11,
Jan,2016,14.00,2.09,1.78,30,20,41.80,-.69,13.03,
Mar,2016,12.01,1.20,.81,30,30,45.70,-.39,24.27,
Mar,2016,12.75,1.57,1.44,15,30,44.40,-.47,22.95,
Mar,2016,13.00,1.71,1.30,10,150,44.00,-.50,20.61,
Mar,2016,13.25,1.86,1.47,7,7,43.60,-.53,18.58,
Mar,2016,14.00,2.35,1.81,500,648,42.80,-.62,13.30,
Mar,2016,23.01,10.55,9.76,30,196,49.50,-1.00,-,
Jun,2016,11.00,1.12,.81,100,420,47.20,-.29,13.95,
Jun,2016,20.51,8.05,6.84,10,94,40.80,-1.00,-,
Jun,2016,21.01,8.52,7.84,5,45,40.60,-1.00,-,
Jun,2016,40.01,27.13,26.98,150,320,20.00,-1.00,-,
Dec,2016,13.00,2.59,2.42,20,150,44.20,-.43,13.41,
Dec,2016,26.01,13.39,11.80,10,10,45.50,-1.00,-,
Mar,2017,10.50,1.59,1.39,20,20,46.80,-.25,9.07,
Jun,2017,10.00,1.59,1.94,50,246,48.00,-.21,7.72,
Jun,2018,11.00,2.61,2.20,300,300,46.50,-.26,7.94,
Jun,2018,20.00,8.51,7.11,550,450,40.00,-.77,2.48,

Origin Energy Last Sale Price $5.50,
Nov,2015,4.98,.09,.08,100,6100,48.20,-.20,20.15,
Nov,2015,5.20,.14,.17,1248,1278,46.20,-.29,33.18,
Nov,2015,5.42,.22,.27,52,431,44.30,-.42,52.14,
Nov,2015,5.63,.33,.29,115,895,42.70,-.55,46.22,
Nov,2015,5.85,.47,.40,130,891,41.60,-.68,27.26,
Nov,2015,7.58,2.09,2.26,30,60,64.50,-.98,2.37,
Nov,2015,9.98,4.47,4.06,6,26,88.50,-1.00,-,
Dec,2015,5.42,.30,.32,776,1641,43.60,-.42,40.63,
Dec,2015,5.63,.40,.23,8,368,42.30,-.52,36.57,
Dec,2015,9.33,3.81,3.81,35,35,64.00,-1.00,-,
Dec,2015,10.40,4.90,1.13,5,40,59.10,-1.00,-,
Dec,2015,11.93,6.40,6.25,85,402,71.20,-1.00,-,
Jan,2016,4.77,.17,.17,8,8,44.20,-.21,12.40,
Jan,2016,4.98,.23,.22,160,160,43.00,-.26,16.41,
Jan,2016,5.20,.30,.30,780,1320,41.70,-.33,21.88,
Jan,2016,5.42,.39,.36,1025,1225,40.60,-.41,28.44,
Mar,2016,4.98,.35,.26,200,800,40.70,-.28,15.91,
Mar,2016,9.10,3.69,.82,15,30,26.60,-1.00,4.32,
Mar,2016,10.40,4.99,2.15,15,50,28.60,-1.00,3.86,
Jun,2016,6.07,1.04,.94,5,1,36.10,-.56,13.11,
Jun,2016,6.50,1.33,1.07,50,50,34.00,-.69,9.06,

Orica Last Sale Price $16.48,
Nov,2015,14.50,.17,.17,10,242,40.40,-.10,13.84,
Nov,2015,14.75,.23,.22,60,150,39.60,-.13,17.80,
Nov,2015,15.00,.28,.34,50,170,38.90,-.16,22.15,
Nov,2015,15.50,.44,.36,190,261,37.70,-.25,34.80,
Nov,2015,16.00,.66,.63,109,401,36.80,-.35,51.81,
Nov,2015,16.50,.94,1.73,100,283,36.20,-.47,72.77,
Nov,2015,16.51,.94,.80,80,330,36.20,-.47,72.38,
Dec,2015,13.25,.13,.13,73,53,42.90,-.06,5.65,
Dec,2015,13.50,.15,.20,10,95,42.00,-.08,6.78,
Dec,2015,14.75,.34,.33,500,500,36.70,-.17,15.37,
Dec,2015,16.00,.79,.81,20,114,33.90,-.36,35.71,
Feb,2016,14.75,.57,.55,47,47,31.60,-.21,10.61,
Jun,2016,17.00,2.22,2.27,3,25,29.50,-.47,15.82,

Oil Search Last Sale Price $7.85,
Nov,2015,6.25,.00,.04,400,762,37.60,-.01,.50,
Nov,2015,6.75,.02,.13,100,560,37.30,-.06,3.32,
Nov,2015,7.00,.04,.08,228,367,37.00,-.11,7.47,
Nov,2015,7.25,.09,.12,200,1200,36.50,-.19,14.12,
Nov,2015,7.50,.16,.18,160,646,36.00,-.29,25.74,
Nov,2015,7.75,.25,.62,100,255,35.30,-.41,40.68,
Nov,2015,8.00,.37,.30,100,-,34.60,-.55,36.53,
Dec,2015,6.96,.10,.26,400,854,36.60,-.15,9.01,
Dec,2015,7.20,.14,.21,50,336,35.60,-.22,13.28,
Dec,2015,7.45,.21,.18,400,1250,34.50,-.30,19.93,
Dec,2015,7.95,.41,.56,20,2050,32.60,-.50,29.89,
Dec,2015,8.21,.56,2.58,80,618,32.00,-.61,19.45,

OZ Minerals Last Sale Price $4.36,
Nov,2015,4.20,.12,.41,50,350,40.10,-.33,34.38,
Nov,2015,4.30,.16,.08,519,519,39.80,-.41,46.34,
Nov,2015,4.50,.27,.24,34,34,39.30,-.58,37.37,
Nov,2015,4.70,.41,.40,541,457,39.00,-.74,19.43,
Dec,2015,3.60,.03,.04,28,168,42.80,-.09,5.13,
Dec,2015,4.40,.26,.25,105,128,38.80,-.48,37.59,
Dec,2015,4.50,.32,.21,100,100,38.30,-.55,29.90,
Dec,2015,4.51,.32,.33,65,1200,38.30,-.55,29.04,
Dec,2015,4.60,.38,1.04,70,107,38.00,-.61,23.06,
Mar,2016,3.00,.04,.04,45,45,45.00,-.06,2.58,
Mar,2016,3.40,.11,.10,100,135,42.70,-.13,6.02,
Mar,2016,3.90,.23,.20,148,500,39.40,-.26,13.19,
Mar,2016,6.01,1.70,1.55,150,150,32.10,-1.00,2.87,
Jun,2016,3.20,.13,.13,40,540,42.60,-.12,4.57,

Qantas Airways,
Nov,2015,3.61,.03,.03,400,430,35.00,-,-,
Nov,2015,3.81,.09,.09,200,1875,35.20,-,-,
Dec,2015,3.51,.06,.04,1000,4372,39.50,-,-,
Dec,2015,3.91,.19,.20,2650,3150,36.60,-,-,
Dec,2015,4.02,.23,.22,70,871,35.90,-,-,
Jun,2016,3.51,.27,.29,500,500,40.00,-,-,

QBE Insurance Grp Last Sale Price $13.25,
Nov,2015,12.00,.04,.05,520,1470,28.50,-.09,4.43,
Nov,2015,12.50,.10,.11,90,1680,25.90,-.18,9.84,
Nov,2015,12.75,.15,.19,400,1124,24.80,-.25,14.76,
Nov,2015,13.00,.22,.22,715,1000,23.80,-.35,21.64,
Nov,2015,13.25,.32,.32,320,323,22.80,-.47,31.48,
Nov,2015,13.26,.33,.98,60,100,22.80,-.47,30.99,
Nov,2015,13.50,.45,.31,385,571,21.90,-.59,19.68,
Nov,2015,13.75,.61,1.25,50,260,21.00,-.73,10.82,
Nov,2015,14.51,1.25,1.38,10,-,18.40,-1.00,-,
Dec,2015,12.25,.14,.40,1000,1100,27.00,-.18,7.87,
Dec,2015,12.75,.25,.25,559,347,25.00,-.29,14.05,
Dec,2015,13.00,.33,.25,143,1481,24.10,-.37,18.55,
Dec,2015,13.50,.56,.63,29,672,22.70,-.55,17.15,
Dec,2015,14.01,.89,.96,170,610,21.90,-.74,7.03,
Dec,2015,14.51,1.29,1.05,65,1484,21.90,-.90,1.97,
Dec,2015,15.51,2.23,2.25,220,330,24.10,-1.00,-,
Jan,2016,11.50,.12,.13,12,1612,26.90,-.11,3.48,
Jan,2016,12.50,.28,.43,3740,4240,23.70,-.26,8.63,
Jan,2016,13.25,.54,.55,20,120,21.90,-.44,16.35,
Mar,2016,13.75,1.16,1.01,84,464,23.10,-.54,12.45,
Jun,2016,8.00,.09,.09,30,130,39.70,-.03,.98,
Sep,2016,13.25,1.41,1.31,300,300,25.20,-.40,11.56,
Jun,2018,19.00,6.65,6.40,2,4,15.60,-1.00,2.55,

Rio Tinto Last Sale Price $50.65,
Nov,2015,44.00,.20,.19,88,673,38.50,-.08,5.15,
Nov,2015,45.00,.26,.26,570,1353,36.50,-.10,6.69,
Nov,2015,46.00,.34,.93,200,270,34.50,-.13,8.88,
Nov,2015,46.01,.35,.25,80,443,34.50,-.13,9.01,
Nov,2015,46.50,.41,.38,100,185,33.60,-.15,10.42,
Nov,2015,47.00,.47,.47,2792,2695,32.70,-.18,12.10,
Nov,2015,47.01,.47,.27,10,181,32.70,-.18,12.23,
Nov,2015,47.50,.56,.55,420,440,32.00,-.20,14.28,
Nov,2015,48.00,.65,.56,2399,2717,31.20,-.24,16.73,
Nov,2015,48.01,.65,.60,460,655,31.20,-.24,16.73,
Nov,2015,48.50,.77,.60,650,761,30.50,-.27,19.82,
Nov,2015,49.00,.90,.82,2163,1720,29.90,-.31,23.03,
Nov,2015,49.01,.90,.81,555,703,29.90,-.31,23.16,
Nov,2015,49.50,1.06,1.05,661,550,29.30,-.35,27.28,
Nov,2015,50.00,1.24,1.24,2980,2648,28.70,-.40,31.79,
Nov,2015,50.01,1.24,.75,2240,2379,28.70,-.40,31.79,
Nov,2015,51.00,1.68,1.60,1411,3868,27.70,-.50,34.10,
Nov,2015,51.01,1.67,1.03,2165,2153,27.70,-.51,33.72,
Nov,2015,52.00,2.23,2.20,891,2381,26.80,-.61,22.52,
Nov,2015,52.01,2.22,1.92,1500,1427,26.80,-.61,22.13,
Nov,2015,53.00,2.89,2.60,70,1200,26.10,-.72,13.90,
Nov,2015,53.01,2.88,2.21,1190,1750,26.10,-.72,13.38,
Nov,2015,54.00,3.65,3.65,200,331,25.70,-.81,7.85,
Nov,2015,54.01,3.65,2.20,360,423,25.70,-.82,7.34,
Nov,2015,55.01,4.50,4.00,83,121,25.40,-.90,3.47,
Nov,2015,56.00,5.42,3.60,47,119,25.30,-.96,1.80,
Nov,2015,56.01,5.40,4.95,40,85,25.30,-.96,1.03,
Nov,2015,58.01,7.31,4.00,150,177,25.50,-1.00,-,
Nov,2015,60.01,9.29,11.25,400,1063,26.40,-1.00,-,
Nov,2015,65.01,14.28,11.64,10,85,37.00,-1.00,-,
Dec,2015,40.00,.13,.14,1,13341,39.50,-.04,1.84,
Dec,2015,43.50,.39,.29,100,110,37.00,-.10,5.74,
