Derivatives: Put Options - Weekly
"Traded positions for the week ending Friday, September 18, 2015"
"Report at Friday, September 18, 2015. Processed Monday at 21/09/2015 3:58:11 PM."



ASX Code/Series,,Ex Price,Fair Value,Last Sale,Weekly Vol 000's,Open Int,Implied Volatility,Delta,Annual % Return,
PUT OPTIONS,
AGL Energy Last Sale Price $16.36,
Dec,2015,53.01,3.54,3.38,140,394,26.60,-.55,14.01,
Dec,2015,54.01,4.13,3.70,30,220,26.10,-.61,10.76,
Dec,2015,55.01,4.77,4.81,7,290,25.60,-.68,7.98,
Dec,2015,56.00,5.53,5.72,30,914,25.20,-.74,6.14,
Dec,2015,57.00,6.29,6.89,10,596,24.90,-.81,4.30,
Dec,2015,58.00,7.11,10.50,117,2146,24.50,-.87,2.86,
Dec,2015,60.00,8.88,11.08,67,1100,24.00,-.99,1.06,
Dec,2015,62.01,10.59,13.66,200,411,23.60,-1.00,-,
Dec,2015,69.01,17.43,11.81,110,315,26.70,-1.00,-,
Dec,2015,85.01,33.32,32.45,5,141,37.40,-1.00,-,
Jan,2016,46.50,1.61,1.68,162,162,30.70,-.24,8.59,
Mar,2016,48.00,2.92,5.31,500,1405,28.10,-.29,11.06,
Mar,2016,54.00,5.87,6.12,16,68,24.70,-.55,11.84,
Mar,2016,56.00,7.21,5.95,60,150,23.90,-.66,9.36,
Mar,2016,56.01,7.17,9.23,40,28,23.90,-.66,9.17,
Mar,2016,57.00,7.94,8.19,75,90,23.50,-.72,8.33,
Mar,2016,57.01,7.91,7.50,31,-,23.50,-.72,8.16,
Mar,2016,58.00,8.71,8.96,75,1861,23.20,-.78,7.48,
Mar,2016,58.01,8.68,10.68,20,28,23.20,-.78,7.29,
Jun,2016,51.00,4.95,5.00,5,492,26.30,-.40,12.58,
Jun,2016,53.00,5.99,5.67,12,18,25.40,-.48,10.81,
Sep,2016,47.00,4.46,4.61,2,2342,28.20,-.26,8.39,
Sep,2016,48.00,4.88,4.75,2,430,27.90,-.33,9.18,
Sep,2016,51.00,6.34,6.30,12,3,26.70,-.37,11.94,
Dec,2016,84.00,34.40,33.00,1,1648,14.30,-1.00,2.56,
Jun,2017,66.00,18.30,18.00,1,3,19.20,-1.00,3.89,

ResMed Inc Last Sale Price $7.05,
Sep,2015,7.01,.10,.32,95,55,31.50,-.43,70.26,
Sep,2015,7.25,.25,.22,100,405,34.20,-.73,36.98,
Sep,2015,7.75,.70,.66,130,440,43.00,-.96,3.70,
Sep,2015,8.01,.96,.82,30,500,49.40,-.99,-,
Nov,2015,6.75,.22,.24,45,45,28.40,-.31,15.90,
Nov,2015,7.76,.81,.78,200,215,26.00,-.80,7.40,
Dec,2015,6.00,.07,.10,40,40,30.60,-.11,4.27,
Dec,2015,7.00,.36,.33,834,839,27.50,-.42,20.48,

South32 Last Sale Price $1.54,
Sep,2015,1.50,.01,.01,500,720,42.30,-.30,50.79,
Oct,2015,1.50,.07,.06,118,1652,45.10,-.39,39.50,
Oct,2015,1.60,.12,.07,600,600,42.00,-.57,33.86,
Oct,2015,1.65,.15,.15,40,90,40.90,-.66,22.57,
Nov,2015,1.55,.12,.11,65,300,42.60,-.46,35.55,
Dec,2015,2.01,.47,.45,80,880,38.80,-.96,1.30,
Feb,2016,1.40,.11,.09,500,500,43.80,-.29,15.46,
Jun,2016,1.40,.14,.14,200,1020,40.60,-.29,12.27,
Jun,2016,1.60,.24,.20,75,2181,38.30,-.45,15.24,

Scentre Grp Last Sale Price $3.88,
Oct,2015,3.80,.07,.12,135,260,22.00,-.35,16.80,

Seek Last Sale Price $12.04,
Sep,2015,11.00,.00,.17,100,20,33.10,-.01,1.30,
Sep,2015,12.00,.17,.41,6,792,30.40,-.45,71.46,
Sep,2015,14.00,1.96,1.82,10,30,31.60,-1.00,-,
Sep,2015,14.51,2.46,2.47,11,11,32.40,-1.00,-,
Sep,2015,16.00,3.96,4.20,16,6,31.60,-1.00,-,
Sep,2015,16.50,4.46,4.70,30,7,31.40,-1.00,-,
Oct,2015,11.50,.27,.47,50,7,31.60,-.29,19.13,
Oct,2015,13.50,1.50,1.46,20,26,27.20,-.92,2.89,
Nov,2015,11.50,.40,.63,20,20,31.60,-.32,17.11,
Nov,2015,11.75,.48,.63,20,-,30.90,-.38,21.00,
Nov,2015,15.00,2.96,3.15,45,45,19.20,-1.00,-,

Sims Metal Mgt Last Sale Price $10.58,
Sep,2015,11.50,.94,.83,70,166,44.00,-.93,7.39,
Oct,2015,11.75,1.33,1.25,20,20,26.70,-.90,13.14,
Nov,2015,12.00,1.60,1.22,35,35,26.50,-.88,8.62,
Dec,2015,9.75,.32,.29,62,11,31.20,-.25,12.13,

Stockland Last Sale Price $3.85,
Sep,2015,4.10,.25,.35,50,75,27.40,-.98,-,
Dec,2015,3.70,.12,.12,150,150,25.40,-.32,12.50,

Sonic Healthcare Last Sale Price $19.26,
Sep,2015,19.00,.17,.41,380,302,28.50,-.34,44.67,
Sep,2015,21.00,1.75,2.09,150,125,37.80,-.97,2.71,
Nov,2015,16.50,.11,.17,10,10,28.90,-.08,2.98,
Nov,2015,17.50,.23,.28,20,20,26.80,-.17,6.23,
Nov,2015,19.00,.66,.78,30,101,24.40,-.40,17.87,
Dec,2015,27.00,7.75,7.98,30,30,35.70,-1.00,.10,

Santos Last Sale Price $4.75,
Sep,2015,3.80,.00,.07,100,550,83.30,-.02,3.29,
Sep,2015,4.30,.04,.20,170,596,79.20,-.15,43.91,
Sep,2015,4.40,.06,.07,450,1050,77.90,-.20,65.86,
Sep,2015,4.50,.09,.07,220,874,76.70,-.27,93.31,
Sep,2015,4.70,.16,.13,170,715,74.90,-.43,170.15,
Sep,2015,4.80,.20,.10,610,740,74.30,-.52,170.15,
Sep,2015,5.00,.34,.28,20,737,73.90,-.69,93.31,
Sep,2015,5.01,.34,.52,120,260,74.00,-.69,87.82,
Sep,2015,5.25,.54,.42,112,666,74.80,-.84,38.42,
Sep,2015,5.50,.77,1.35,50,1102,76.80,-.93,16.47,
Sep,2015,5.75,1.00,1.02,150,1091,79.90,-.97,5.49,
Sep,2015,6.00,1.25,1.33,20,1098,84.00,-.99,-,
Sep,2015,6.50,1.75,1.45,625,1250,94.90,-1.00,-,
Sep,2015,6.51,1.76,.73,40,80,95.20,-1.00,-,
Sep,2015,6.76,2.01,1.68,40,270,101.90,-1.00,-,
Sep,2015,7.25,2.50,2.40,149,3540,116.60,-1.00,-,
Sep,2015,7.50,2.75,2.40,70,4335,124.70,-1.00,-,
Sep,2015,7.75,3.00,1.20,37,2092,132.90,-1.00,-,
Sep,2015,8.00,3.25,2.77,93,1460,140.90,-1.00,-,
Sep,2015,8.25,3.50,3.42,23,134,148.50,-1.00,-,
Sep,2015,8.50,3.75,3.53,41,-,155.40,-1.00,-,
Sep,2015,8.75,4.00,4.00,384,8,161.40,-1.00,-,
Sep,2015,9.00,4.25,1.45,112,126,166.30,-1.00,-,
Sep,2015,9.01,4.26,4.04,100,399,166.40,-1.00,-,
Sep,2015,9.75,5.00,4.81,20,20,174.70,-1.00,-,
Sep,2015,10.01,5.25,3.08,46,1000,175.80,-1.00,-,
Sep,2015,10.51,5.75,4.38,135,165,176.20,-1.00,-,
Sep,2015,11.01,6.25,6.35,242,1814,174.10,-1.00,-,
Sep,2015,11.51,6.75,4.79,20,694,167.30,-1.00,-,
Sep,2015,11.76,7.00,7.12,20,200,161.00,-1.00,-,
Sep,2015,12.01,7.25,7.13,165,1941,152.20,-1.00,-,
Sep,2015,13.01,8.26,8.46,120,188,93.20,-1.00,-,
Sep,2015,13.51,8.76,9.08,70,572,62.40,-1.00,-,
Sep,2015,14.01,9.26,5.82,35,769,43.20,-1.00,-,
Sep,2015,14.51,9.76,9.85,20,1072,35.50,-1.00,-,
Sep,2015,15.01,10.26,10.07,240,368,33.10,-1.00,-,
Sep,2015,18.01,13.26,9.77,160,120,28.40,-1.00,-,
Oct,2015,3.60,.11,.17,50,50,86.00,-.13,19.21,
Oct,2015,3.70,.12,.17,20,60,83.40,-.15,21.04,
Oct,2015,3.90,.14,.16,504,504,78.20,-.18,26.53,
Oct,2015,4.10,.19,.16,231,315,74.60,-.23,33.85,
Oct,2015,4.20,.22,.20,269,429,73.10,-.26,39.34,
Oct,2015,4.30,.24,.22,632,260,71.70,-.29,43.91,
Oct,2015,4.50,.31,.30,70,426,69.30,-.35,56.72,
Oct,2015,4.60,.35,.33,760,1370,68.20,-.39,64.04,
Oct,2015,4.80,.45,.42,75,160,66.60,-.46,72.27,
Oct,2015,5.00,.56,.52,616,1196,65.30,-.54,55.80,
Oct,2015,5.25,.71,.66,250,120,64.20,-.63,39.34,
Oct,2015,5.50,.90,.91,50,635,63.60,-.72,27.44,
Oct,2015,6.51,1.78,1.79,40,130,64.90,-.93,4.57,
Oct,2015,6.75,2.02,1.96,50,575,66.20,-.95,3.66,
Oct,2015,7.25,2.51,2.66,69,514,69.50,-.99,1.83,
Oct,2015,7.75,3.00,.76,37,236,73.20,-1.00,.91,
Oct,2015,8.00,3.25,3.04,73,170,74.80,-1.00,.91,
Oct,2015,8.50,3.75,1.05,41,80,77.20,-1.00,-,
Nov,2015,3.80,.19,.25,100,100,73.90,-.19,20.86,
Nov,2015,4.20,.29,.27,10,710,69.00,-.28,32.38,
Nov,2015,4.30,.33,.34,100,100,68.10,-.30,36.23,
Nov,2015,4.60,.45,.42,50,85,65.70,-.39,49.40,
Nov,2015,4.70,.50,.44,39,551,65.10,-.42,54.89,
Nov,2015,4.80,.55,.54,170,60,64.50,-.45,54.89,
Nov,2015,5.00,.66,.82,40,325,63.50,-.51,45.01,
Nov,2015,5.26,.82,.71,15,1220,62.50,-.59,34.03,
Nov,2015,5.75,1.18,1.13,50,700,61.00,-.72,19.21,
Dec,2015,4.30,.41,.35,70,100,68.50,-.31,34.20,
Dec,2015,5.00,.72,.70,55,625,62.50,-.49,39.69,
Dec,2015,6.00,1.43,1.40,40,400,59.90,-.74,14.78,
Dec,2015,6.01,1.43,.63,484,500,59.90,-.74,13.93,
Dec,2015,8.00,3.27,3.11,4,2345,62.40,-1.00,1.27,
Dec,2015,8.01,3.25,2.68,184,2219,62.50,-1.00,-,
Dec,2015,8.51,3.75,1.54,784,684,65.30,-1.00,-,
Dec,2015,10.51,5.74,2.38,184,540,82.80,-1.00,-,
Dec,2015,11.01,6.24,6.11,300,555,87.20,-1.00,-,
Dec,2015,12.01,7.22,7.24,50,380,91.60,-1.00,-,
Dec,2015,13.01,8.21,8.40,70,830,93.70,-1.00,-,
Dec,2015,14.01,9.20,9.20,95,1042,93.70,-1.00,-,
Dec,2015,14.51,9.70,9.51,240,660,93.70,-1.00,-,
Jan,2016,5.00,.81,.80,100,100,59.90,-.47,32.35,
Jan,2016,5.25,.95,.90,100,141,58.30,-.53,26.00,
Jan,2016,5.50,1.11,1.10,100,160,57.00,-.59,20.80,
Feb,2016,6.00,1.54,1.81,142,142,46.30,-.73,14.08,
Feb,2016,6.50,1.95,1.78,20,109,43.10,-.87,9.55,
Feb,2016,7.00,2.39,2.47,322,323,38.70,-1.00,6.68,
Mar,2016,4.20,.54,.64,60,616,58.70,-.29,21.87,
Mar,2016,4.40,.62,.69,54,318,57.10,-.33,25.34,
Mar,2016,4.50,.67,.64,22,797,56.50,-.35,27.18,
Mar,2016,5.50,1.24,1.31,725,740,50.40,-.58,19.82,
Mar,2016,6.50,1.98,1.91,134,734,43.80,-.84,9.40,
Mar,2016,7.25,2.64,2.86,4,357,39.00,-1.00,5.72,
Mar,2016,8.00,3.36,3.63,42,309,34.80,-1.00,4.29,
Mar,2016,10.01,5.33,2.92,181,313,30.70,-1.00,2.66,
Mar,2016,11.01,6.31,2.86,240,649,31.60,-1.00,2.04,
Mar,2016,12.01,7.30,7.07,30,30,34.20,-1.00,1.63,
Jun,2016,4.50,.79,.69,4,160,55.00,-.34,21.68,
Jun,2016,5.00,1.05,1.06,3,8,52.30,-.43,21.95,
Jun,2016,6.01,1.70,1.60,20,20,48.20,-.63,12.08,
Jun,2016,6.50,2.09,2.14,20,1880,46.10,-.74,9.33,
Jun,2016,6.76,2.27,2.02,40,180,44.90,-.80,7.14,
Jun,2016,14.01,9.21,8.95,70,70,35.50,-1.00,-,
Dec,2017,4.60,1.27,1.26,20,60,43.10,-.30,11.81,

Suncorp Grp Last Sale Price $12.54,
Sep,2015,12.14,.04,.11,50,1650,28.10,-.17,18.71,
Sep,2015,12.38,.11,.16,210,1131,27.50,-.34,43.66,
Sep,2015,12.39,.11,.24,30,270,27.50,-.35,45.74,
Sep,2015,12.63,.23,.38,78,110,27.40,-.57,56.13,
Sep,2015,12.64,.23,.45,10,1050,27.50,-.57,54.06,
Sep,2015,12.87,.39,.59,100,2144,28.10,-.75,24.95,
Sep,2015,13.35,.82,.90,10,97,32.50,-.94,6.24,
Sep,2015,13.60,1.07,1.16,10,471,36.30,-.97,4.16,
Sep,2015,13.85,1.31,1.47,70,130,40.90,-.98,2.08,
Oct,2015,12.89,.56,.71,10,190,22.20,-.61,14.55,
Nov,2015,11.65,.20,.30,3500,3535,26.30,-.22,8.52,
Nov,2015,12.14,.33,.41,50,50,24.10,-.33,13.51,
Nov,2015,13.14,.80,.72,50,82,20.80,-.67,8.11,
Nov,2015,13.38,.96,1.10,50,640,20.20,-.76,4.99,
Dec,2015,12.42,.48,.55,2,202,22.80,-.41,15.35,
Dec,2015,12.43,.48,.42,130,135,22.80,-.41,15.35,
Dec,2015,12.68,.58,.73,10,10,22.00,-.49,14.23,
Dec,2015,12.90,.70,.80,15,1916,21.40,-.56,11.04,
Dec,2015,13.86,1.39,1.65,1100,3381,20.20,-.88,2.24,
Jan,2016,12.64,.65,.74,100,100,21.20,-.46,11.93,
Mar,2016,11.90,.59,.67,10,10,22.20,-.29,9.13,
Jun,2016,12.39,.93,.98,5,19,20.80,-.38,9.67,

Sydney Airport Last Sale Price $5.86,
Oct,2015,5.75,.11,.12,350,140,20.60,-.35,15.57,
Jun,2016,4.80,.09,.13,900,-,22.80,-.10,2.00,

Tabcorp Hldgs Last Sale Price $4.57,
Sep,2015,4.07,-,.01,3305,3355,26.50,-,11.41,
Dec,2015,4.07,.08,.14,28,98,30.40,-.18,7.02,

Transurban Grp Last Sale Price $9.74,
Dec,2015,9.65,.32,.38,150,1230,20.00,-.40,13.18,
Jun,2016,9.40,.51,.51,128,14,19.00,-.32,6.76,

Ten Network Hldgs Last Sale Price $0.20,
Nov,2015,0.20,.01,.03,2300,300,2.20,-1.00,-,

Telstra Corp Last Sale Price $5.65,
Sep,2015,5.30,-,.03,100,2400,20.70,-,23.07,
Sep,2015,5.31,-,.20,750,1750,20.70,-,189.19,
Sep,2015,5.40,.00,.04,100,9548,20.50,-.04,1.85,
Sep,2015,5.50,.01,.03,4460,10680,20.30,-.14,9.23,
Sep,2015,5.51,.01,.07,200,4220,20.30,-.16,13.84,
Sep,2015,5.60,.04,.04,2000,3093,20.20,-.35,32.30,
Sep,2015,5.70,.09,.14,150,6544,20.40,-.62,32.30,
Sep,2015,5.71,.10,.13,750,750,20.40,-.64,32.30,
Sep,2015,5.75,.12,.25,112,11607,20.50,-.74,18.46,
Sep,2015,5.76,.13,.21,100,430,20.60,-.76,18.46,
Sep,2015,5.81,.17,.27,1150,2100,20.90,-.85,9.23,
Sep,2015,5.90,.26,.25,517,3720,21.60,-.96,4.61,
Sep,2015,5.91,.26,.25,450,2050,21.70,-.96,-,
Sep,2015,6.00,.35,.47,1330,8822,22.80,-1.00,-,
Sep,2015,6.10,.45,.12,80,500,24.40,-1.00,-,
Sep,2015,6.11,.46,.61,500,1250,24.60,-1.00,-,
Sep,2015,6.25,.60,.47,72,7632,28.00,-1.00,-,
Sep,2015,6.26,.61,.43,600,2230,28.30,-1.00,-,
Sep,2015,6.51,.86,.27,720,2179,38.70,-1.00,-,
Sep,2015,7.01,1.36,1.38,1000,2275,70.50,-1.00,-,
Sep,2015,7.51,1.87,1.24,100,5225,104.70,-.99,4.61,
Oct,2015,5.25,.02,.07,2000,2770,19.60,-.11,3.08,
Oct,2015,5.50,.07,.14,4840,3470,18.00,-.29,10.77,
Oct,2015,5.51,.07,.07,2000,1600,17.90,-.29,10.77,
Oct,2015,5.75,.17,.28,152,6091,16.60,-.59,11.54,
Oct,2015,6.00,.36,.40,80,1743,15.70,-.92,1.54,
Oct,2015,6.26,.60,.70,500,1009,15.90,-1.00,-,
Nov,2015,5.25,.05,.06,165,1500,20.40,-.16,4.61,
Nov,2015,5.50,.11,.17,1024,8529,18.70,-.32,10.15,
Nov,2015,5.51,.11,.17,20,105,18.70,-.32,10.15,
Nov,2015,6.00,.39,.40,1010,3396,17.30,-.80,3.69,
Dec,2015,5.01,.04,.07,500,1150,23.80,-.12,3.19,
Dec,2015,5.11,.06,.09,100,2000,22.80,-.15,3.90,
Dec,2015,5.40,.11,.11,5550,8740,20.20,-.27,7.81,
Dec,2015,5.50,.14,.18,400,20449,19.50,-.33,9.94,
Dec,2015,5.51,.14,.08,500,1140,19.40,-.34,9.94,
Dec,2015,5.75,.24,.25,500,12723,17.90,-.53,9.94,
Dec,2015,5.76,.25,.34,110,5220,17.80,-.54,9.58,
Dec,2015,6.00,.40,.46,150,12999,16.50,-.78,3.19,
Dec,2015,6.25,.60,.60,1099,28164,15.20,-1.00,.35,
Dec,2015,7.01,1.33,1.07,100,630,21.10,-1.00,-,
Jan,2016,5.50,.16,.20,180,1690,18.20,-.33,7.77,
Jan,2016,5.75,.28,.38,28,428,18.10,-.50,8.74,
Mar,2016,5.25,.17,.23,600,1640,19.30,-.22,5.84,
Mar,2016,5.41,.23,.22,150,200,18.70,-.29,7.73,
Mar,2016,5.50,.27,.28,400,21134,18.40,-.33,9.11,
Mar,2016,5.75,.40,.42,1600,5148,18.00,-.48,10.14,
Mar,2016,6.01,.57,.62,500,2065,17.80,-.66,7.22,
Mar,2016,6.25,.77,.81,99,522,17.80,-.83,5.67,
Mar,2016,6.26,.77,.44,920,2380,17.80,-.84,5.33,
Jun,2016,5.51,.32,.40,30,30,18.30,-.34,7.27,
Jun,2016,6.00,.59,.48,500,12142,17.00,-.62,5.65,
Dec,2017,5.50,.71,.78,50,112,18.90,-.32,5.59,

Tatts Grp Last Sale Price $3.61,
Sep,2015,3.90,.29,.20,857,-,25.50,-1.00,-,
Mar,2016,3.30,.20,.24,60,600,31.70,-.27,10.49,

Westpac Banking Last Sale Price $31.75,
Sep,2015,27.00,.01,.01,1010,468,52.00,-,.82,
Sep,2015,27.92,.01,.05,60,1928,48.40,-.02,2.46,
Sep,2015,28.50,.02,.02,80,2600,45.30,-.03,3.28,
Sep,2015,28.91,.03,.12,260,3690,43.00,-.04,4.93,
Sep,2015,29.50,.05,.10,710,4326,39.50,-.07,8.21,
Sep,2015,29.91,.07,.08,300,1085,37.20,-.10,12.32,
Sep,2015,30.01,.08,.25,750,2320,36.70,-.11,13.14,
Sep,2015,30.50,.13,.14,2120,1224,34.20,-.17,21.35,
Sep,2015,30.51,.14,.94,250,340,34.20,-.17,22.17,
Sep,2015,30.91,.20,.23,3180,3968,32.40,-.25,32.85,
Sep,2015,30.92,.20,.22,180,350,32.40,-.25,33.67,
Sep,2015,31.41,.34,.40,1062,2646,30.70,-.38,55.84,
Sep,2015,31.42,.34,.38,135,135,30.70,-.38,56.66,
Sep,2015,31.90,.56,1.67,55,6661,29.80,-.53,67.33,
Sep,2015,31.91,.56,.65,230,537,29.80,-.54,66.51,
Sep,2015,32.41,.88,1.48,750,315,29.50,-.69,35.31,
Sep,2015,32.91,1.27,2.55,475,1437,30.20,-.82,18.07,
Sep,2015,33.90,2.19,3.02,161,2216,34.10,-.94,5.75,
Sep,2015,33.91,2.19,2.75,15,75,34.10,-.94,4.93,
Sep,2015,34.40,2.67,3.47,10,1115,37.10,-.96,4.11,
Sep,2015,34.91,3.17,3.18,40,280,40.60,-.97,1.64,
Sep,2015,36.90,5.16,7.20,50,651,55.90,-.99,.82,
Oct,2015,25.01,.05,.20,250,1104,39.60,-.03,1.37,
Oct,2015,26.50,.13,.32,20,542,38.40,-.06,3.56,
Oct,2015,27.01,.17,.18,30,1620,37.60,-.08,4.52,
Oct,2015,27.50,.21,.43,360,675,36.70,-.10,5.75,
Oct,2015,28.00,.26,.42,160,720,35.80,-.12,7.12,
Oct,2015,28.50,.32,.35,270,427,34.70,-.15,8.76,
Oct,2015,29.00,.39,.48,24,2829,33.50,-.18,10.67,
Oct,2015,30.00,.58,.62,854,3097,31.20,-.26,15.88,
Oct,2015,30.01,.58,.95,30,55,31.20,-.26,15.88,
Oct,2015,30.50,.70,1.40,58,133,30.10,-.31,19.16,
Oct,2015,31.00,.85,.90,310,3501,29.10,-.36,23.40,
Oct,2015,31.50,1.03,1.50,20,1025,28.10,-.43,28.33,
Oct,2015,32.00,1.25,1.78,170,8896,27.10,-.50,27.51,
Oct,2015,32.01,1.25,1.52,670,1370,27.10,-.50,27.10,
Oct,2015,32.50,1.50,1.67,15,1054,26.30,-.57,20.67,
Oct,2015,32.51,1.50,2.50,127,662,26.20,-.57,20.25,
Oct,2015,33.00,1.79,1.89,210,7325,25.50,-.64,14.92,
Oct,2015,33.01,1.79,1.79,90,445,25.40,-.65,14.51,
Oct,2015,34.01,2.49,3.30,40,196,24.20,-.80,6.30,
Nov,2015,24.00,.19,.35,30,30,42.20,-.05,3.12,
Nov,2015,26.50,.41,.60,40,224,36.70,-.10,6.65,
Nov,2015,27.00,.47,.81,22,235,35.60,-.12,7.72,
Nov,2015,28.00,.63,1.11,22,1078,33.40,-.16,10.35,
Nov,2015,28.50,.73,1.28,50,1067,32.30,-.18,11.99,
Nov,2015,31.00,1.53,1.98,227,4070,27.80,-.37,25.21,
Nov,2015,31.50,1.77,2.27,255,1944,27.00,-.42,29.07,
Nov,2015,32.00,2.04,2.54,230,887,26.30,-.48,29.48,
Nov,2015,32.50,2.35,1.69,40,1454,25.60,-.54,26.19,
Nov,2015,36.01,5.16,5.50,50,270,22.40,-.97,14.70,
Dec,2015,18.88,.03,.10,530,950,46.10,-,.38,
Dec,2015,25.84,.42,.61,10,490,36.30,-.10,5.31,
Dec,2015,27.83,.73,1.39,30,5483,32.70,-.17,9.22,
Dec,2015,29.32,1.10,1.22,9,1750,30.00,-.24,13.83,
Dec,2015,29.82,1.25,1.50,27,3682,29.20,-.28,15.73,
Dec,2015,30.32,1.42,2.35,12,2802,28.30,-.32,17.94,
Dec,2015,31.31,1.84,1.87,480,608,26.60,-.40,23.18,
Dec,2015,31.80,2.08,2.16,27,3464,25.90,-.45,25.58,
Dec,2015,32.30,2.35,2.75,12,3493,25.20,-.50,22.74,
Dec,2015,32.80,2.66,.98,15,1584,24.60,-.56,20.34,
Dec,2015,32.81,2.64,3.65,15,673,24.60,-.56,19.96,
Dec,2015,33.30,3.00,3.96,10,860,24.10,-.61,18.25,
Dec,2015,33.80,3.33,2.53,30,80,23.70,-.67,16.17,
Dec,2015,34.30,3.71,3.98,10,997,23.30,-.73,14.72,
Dec,2015,34.79,4.16,2.62,100,1945,23.00,-.79,14.09,
Dec,2015,35.29,4.54,3.23,60,282,22.80,-.84,12.63,
Dec,2015,36.29,5.43,6.63,14,778,22.40,-.95,11.31,
Mar,2016,29.00,1.48,1.76,100,6451,28.00,-.25,9.02,
Mar,2016,29.50,1.63,2.05,3,258,27.40,-.28,9.97,
Mar,2016,30.50,2.01,1.88,4,500,26.40,-.34,12.29,
Mar,2016,33.00,3.25,3.85,100,732,23.80,-.52,12.20,
Jun,2016,26.42,1.32,1.50,5,5,29.10,-.16,5.42,
Jun,2016,30.92,2.90,3.25,3,15,24.80,-.36,11.91,
Jun,2016,31.90,3.44,3.97,20,847,24.00,-.42,13.51,
Jun,2016,35.89,6.13,6.68,156,760,21.40,-.75,8.19,

Wesfarmers Last Sale Price $39.20,
Sep,2015,34.72,-,1.09,100,1330,23.30,-,144.99,
Sep,2015,36.71,.01,.07,85,990,22.90,-.01,.67,
Sep,2015,36.72,.01,.80,100,1276,22.90,-.01,.67,
Sep,2015,37.19,.01,.37,50,605,22.70,-.03,2.00,
Sep,2015,37.69,.04,.10,640,2460,22.40,-.08,5.32,
Sep,2015,38.20,.11,.31,50,1226,22.00,-.17,13.97,
Sep,2015,38.70,.22,.40,456,760,21.50,-.30,29.26,
Sep,2015,38.71,.22,.60,50,1154,21.50,-.31,29.26,
Sep,2015,39.19,.41,.33,110,550,20.90,-.48,54.54,
Sep,2015,39.69,.69,1.12,50,1173,20.40,-.67,27.27,
Sep,2015,39.70,.70,.43,71,551,20.30,-.67,26.60,
Sep,2015,40.20,1.08,1.40,55,245,19.90,-.84,9.98,
Sep,2015,41.17,1.98,1.88,40,3631,19.70,-1.00,.67,
Sep,2015,41.67,2.47,1.30,100,3089,20.30,-1.00,-,
Sep,2015,43.17,3.96,4.01,20,20,26.30,-1.00,-,
Sep,2015,49.62,10.40,10.22,100,10,56.60,-1.00,-,
Oct,2015,35.00,.14,.19,62,1250,26.20,-.08,3.21,
Oct,2015,37.50,.48,.40,5,685,22.70,-.24,10.75,
Oct,2015,38.00,.61,.49,38,1995,22.20,-.30,13.63,
Oct,2015,39.00,.97,1.03,763,248,21.20,-.43,21.62,
Oct,2015,42.00,2.92,1.75,20,451,18.60,-.90,2.55,
Nov,2015,34.00,.20,.27,40,40,26.40,-.08,2.66,
Nov,2015,37.50,.76,.70,23,226,22.60,-.28,10.11,
Nov,2015,39.50,1.50,1.70,55,251,20.80,-.48,16.03,
Nov,2015,40.50,2.04,2.15,100,134,20.00,-.61,9.84,
Nov,2015,41.00,2.36,2.58,50,146,19.60,-.67,7.45,
Dec,2015,37.19,.84,.88,10,110,22.70,-.26,8.59,
Dec,2015,38.70,1.34,1.50,10,535,21.40,-.39,13.66,
Dec,2015,39.69,1.76,1.95,12,1044,20.50,-.49,13.05,
Dec,2015,41.67,2.94,1.64,12,1115,18.90,-.73,4.81,
Feb,2016,40.50,3.09,3.11,4,50,19.70,-.54,10.35,
Mar,2016,39.15,2.48,2.54,76,230,20.30,-.42,12.26,
Jun,2016,38.70,2.69,3.15,2,106,20.50,-.38,8.93,
Jun,2018,38.00,5.25,5.38,50,100,17.40,-.31,4.82,

Westfield Corp Last Sale Price $9.75,
Sep,2015,9.50,.04,.09,425,1654,25.50,-.20,18.72,
Oct,2015,9.50,.22,.22,24,504,26.00,-.34,19.16,
Oct,2015,9.75,.32,.31,150,525,24.90,-.46,28.08,
Nov,2015,8.25,.07,.08,25,247,32.00,-.09,3.48,

WorleyParsons Last Sale Price $6.50,
Sep,2015,6.50,.16,.17,50,-,48.80,-.48,128.35,
Sep,2015,9.51,3.00,3.30,11,120,80.90,-1.00,-,
Sep,2015,12.01,5.50,5.57,50,110,61.30,-1.00,-,
Sep,2015,13.00,6.50,1.60,150,-,29.20,-1.00,-,
Sep,2015,18.01,11.51,10.42,10,70,28.50,-1.00,-,
Sep,2015,21.01,14.51,13.25,45,200,31.10,-1.00,-,
Oct,2015,7.00,.70,.84,10,186,45.80,-.65,26.74,
Oct,2015,7.25,.89,.35,100,1000,45.20,-.74,18.05,
Oct,2015,8.00,1.53,1.67,200,126,44.60,-.93,4.01,
Dec,2015,10.00,3.50,3.78,40,61,45.70,-1.00,.31,
Dec,2015,21.01,14.41,14.30,30,-,94.90,-1.00,-,
Jan,2016,8.00,1.65,1.84,15,15,39.70,-.79,6.12,
Feb,2016,9.00,2.55,2.71,12,12,38.50,-.95,1.74,
Mar,2016,9.00,2.76,3.03,40,1590,34.00,-1.00,7.77,

Woolworths Last Sale Price $24.82,
Sep,2015,23.00,.01,.07,2600,2282,29.20,-.02,1.47,
Sep,2015,23.50,.03,.14,260,2123,28.60,-.06,5.25,
