Industrial Market - Daily,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
"XAO 4734.1 at 2011-03-21T16:38:31. Report at Monday, March 21, 2011. Processed Friday at 2011-03-25.",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
52 Wk High,52 Wk Low,Day's High,Day's Low,ASX Code,Security Description,Last Sale,+ or -,Vol 100's,Quote Buy,Quote Sell,Div c per share,Franked Div,Div Tms Cov,NTA,Div yld %,Earn share c,P/E Ratio
4.56,2.72,2.9,2.8,PRY,Primary Health Care,2.85,-2,24500,2.81,2.86,13,f,1.18,-1.33,4.56,15.4,18.5
0.275,0.15,-,-,PFG,Prime Financial,0.16,-,-,0.165,0.175,1.5,f,1.58,0.11,9.38,2.37,6.8
0.84,0.525,0.7,0.695,PRT,Prime Media Grp,0.7,1,4551,0.685,0.7,3.5,f,-,-0.21,5,-9.9,-
1.61,1.015,1.51,1.48,PAG,PrimeAg Aust,1.485,-2,1220,1.48,1.49,-,,-,1.27,-,-4.19,-
0.01,0.005,-,-,PHW,Prince Hill Wines,0.006,-,-,0.004,0.009,-,,-,-,-,-1.87,-
0.72,0.305,0.33,0.305,PME,Pro Medicus,0.33,2,684,0.32,0.33,2,,1.68,0.05,6.06,3.35,9.9
0.02,0.009,0.01,0.01,PCC,Probiomics,0.01,0.1,140,0.01,0.013,-,,-,-,-,-0.03,-
1.78,0.54,0.6,0.585,PBP,Probiotec,0.595,1.5,285,0.585,0.595,2,,3.94,0.82,3.36,7.88,7.6
0.6,0.28,0.35,0.33,PGL,Progen Pharma,0.33,-3.5,373,0.3,0.35,-,,-,0.48,-,-43.79,-
3.62,1.03,1.75,1.69,PRG,Programmed Maint,1.7,-5,3270,1.695,1.7,9,f,1.1,0.76,5.29,9.9,17.2
0.38,0.275,-,-,PPG,Pro-Pac Packaging,0.33,-,-,0.285,0.33,2,f,1.89,-,6.06,3.78,8.7
0.52,0.23,-,-,PRO,Prophecy Int'l,0.25,-,-,0.255,0.27,1,,0.57,0.11,4,0.57,43.9
6.79,3.36,3.73,3.72,PVA,pSivida Corp cdi,3.72,7,27,3.7,3.95,-,,-,-,-,35.85,10.4
0.24,0.16,0.2,0.2,PTB,PTB Grp,0.2,-1,80,0.2,0.3,-,,-,1.16,-,12.96,1.5
0.05,0.05,-,-,PHA,Public Hldgs,0.05,-,-,0.05,-,-,,-,0.13,-,-2.98,-
0.067,0.032,0.045,0.044,PHG,Pulse Health,0.045,0.4,1600,0.043,0.045,-,,-,-0.1,-,0.81,5.6
0.09,0.026,-,-,QXQ,Q Limited,0.047,-,-,0.03,0.047,-,,-,-0.01,-,15.94,0.3
0.08,0.041,-,-,QTG,Q Technology,0.049,-,-,0.038,0.049,-,,-,0.02,-,-0.12,-
0.003,0.001,-,-,QTGOA,  opt jun12,-,-,-,-,0.003,-,,-,-,-,-,-
0.029,0.01,-,-,QNA,Qanda Tech,0.011,-,-,0.01,0.015,-,,-,-,-,-0.64,-
3.02,2.05,2.12,2.07,QAN,Qantas Airways,2.1,1,117562,2.1,2.12,-,,-,2.42,-,12.9,16.3
22.24,16.09,17.05,16.75,QBE,QBE Insurance Grp,16.82,-4,111660,16.8,16.86,128,p,0.95,-,7.61,121.72,13.8
0.45,0.205,-,-,QTI,Qld Trustees Invest,0.26,-,-,0.26,0.35,-,,-,0.56,-,-3.85,-
0.305,0.145,-,-,QML,QMASTOR,0.2,-,-,0.18,0.2,0.5,,2.74,0.03,2.5,1.37,14.6
3.31,2.53,3.3,3.24,QRN,QR National,3.25,-5,58279,3.24,3.26,-,,-,-,-,11.37,28.6
1.67,0.84,1.5,1.49,QRX,QRxPharma,1.5,-,321,1.455,1.56,-,,-,0.17,-,-24,-
0.165,0.058,-,-,QTM,Quantum Energy,0.07,-,-,0.06,0.078,-,,-,0.02,-,-0.17,-
1.68,0.775,1.485,1.465,QUB,Qube Logistics unt,1.47,3,14496,1.47,1.48,3.4,f,3.25,0.99,2.31,11.04,13.3
0.092,0.068,-,-,QST,Quest Invest,0.084,-,-,0.084,-,-,,-,0.17,-,1.37,6.1
0.064,0.025,0.047,0.046,QNL,Quest Minerals,0.046,-0.3,2550,0.046,0.048,-,,-,8189.21,-,-0.71,-
0.165,0.115,-,-,QUE,Queste Comms,0.15,-,-,0.16,0.185,-,,-,1.21,-,-4.36,-
0.08,0.028,-,-,QSS,Questus,0.046,-,-,0.04,0.044,-,,-,0.13,-,-0.84,-
0.076,0.03,-,-,QFX,Quickflix,0.047,-,-,0.047,0.06,-,,-,0.01,-,-1.5,-
0.555,0.23,0.34,0.315,QHL,Quickstep Hldgs,0.32,-1,3395,0.32,0.34,-,,-,0.08,-,-5.58,-
0.7,0.525,-,-,RBV,Rabinov Prop Tr unt,0.7,-,-,0.55,0.79,8.75,,0.78,0.99,12.5,6.83,10.2
18.97,13.01,17.4,16.8,RHC,Ramsay Health Care,17.29,79,10756,17.24,17.4,47.5,f,1.66,-,2.75,78.8,21.9
0.035,0.015,-,-,RZR,Razor Risk Tech,0.015,-,-,0.015,0.017,-,,-,0.01,-,0.36,4.2
0.7,0.403,0.65,0.64,RCG,RCG Corp,0.65,-,150,0.64,0.665,2.5,f,1.34,0.09,3.85,3.35,19.4
0.095,0.055,0.056,0.055,RLG,RCL Grp stp,0.055,-0.1,3400,0.055,0.058,-,,-,0.49,-,-14.3,-
1.75,0.74,1.565,1.5,RCR,RCR Tomlinson,1.55,1.5,2032,1.55,1.56,3,,4.5,0.91,1.94,13.5,11.5
12.73,9.5,12.23,11.92,REA,REA Grp,12.23,14,805,12.05,12.23,26,f,1.77,0.81,2.13,46,26.6
0.132,0.053,0.056,0.054,RCU,Real Estate Cap unt,0.056,0.2,6137,0.054,0.056,2.05,,-,0.2,36.61,-6.73,-
0.004,0.001,-,-,RCUR,  rts 18mar,0.001,-,-,-,-,-,,-,-,-,-,-
2.65,1.82,2.56,2.5,RKN,Reckon,2.56,11,1891,2.53,2.56,8,p,1.55,0.02,3.13,12.4,20.6
0.006,0.001,-,-,RFT,Rectifier Technologies,0.003,-,-,0.001,0.003,-,,-,0.01,-,-0.12,-
0.425,0.081,0.19,0.185,RPF,Redcape Prop Grp stp,0.185,-0.5,1300,0.185,0.2,-,,-,-,-,-58.94,-
2.63,1.5,2.58,2.57,RDF,Redflex Hldgs,2.57,-,1408,2.57,2.58,5,,0.33,0.75,1.95,1.67,153.9
1.75,1.13,1.2,1.15,RFX,RedFlow,1.15,-5,2093,1.15,1.2,-,,-,0.61,-,-9.2,-
1.24,0.175,-,-,RDH,RedHill Education,0.175,-,-,0.18,0.195,-,,-,0.1,-,-0.17,-
0.025,0.015,-,-,RLA,Redisland Aust,0.015,-,-,0.014,0.017,-,,-,0.03,-,0.35,4.3
26.35,20.5,-,-,REH,Reece Aust,23,-,-,22.01,23,59,f,1.98,6.19,2.57,117,19.7
2.08,1.6,-,-,RCT,Reef Casino Tr unt,1.74,-,-,1.74,1.8,20,,0.77,1.98,11.49,15.4,11.3
0.078,0.035,-,-,RGP,Refresh Grp,0.04,-,-,0.012,0.04,-,,-,0.02,-,-1.11,-
1.275,0.95,1.025,1.025,REX,Regional Express,1.025,1.5,120,1.01,1.03,6.6,,3.31,1.28,6.44,21.87,4.7
3.985,2.95,3.01,2.97,RMD,ResMed Inc cdi,3,-3,36968,2.99,3,-,,-,8.7,-,24.01,12.5
0.045,0.015,0.025,0.025,RHT,Resonance Health,0.025,-,582,0.024,0.025,-,,-,0.01,-,-0.11,-
0.18,0.081,-,-,REZ,Resources & Energy Grp,0.13,-,-,0.13,0.14,-,,-,0.12,-,3.33,3.9
0.74,0.28,0.67,0.65,RQL,Resolute Equipment,0.66,-1,1488,0.66,0.67,-,,-,0.22,-,5.97,11.1
3,2.11,2.84,2.74,RFG,Retail Food Grp,2.84,8,397,2.7,2.84,13.5,f,1.9,-0.54,4.75,25.7,11.1
1.38,1.12,1.37,1.37,RVA,REVA Medical cdi,1.37,-1,26,1.345,1.375,-,,-,-,-,-,-
0.195,0.069,-,-,REF,Reverse Corp,0.082,-,-,0.083,0.087,1,,2.2,0.04,12.2,2.2,3.7
0.375,0.015,0.095,0.095,RGM,RGM Media,0.095,-,232,0.095,0.1,-,,-,-0.01,-,-1.27,-
0.27,0.075,-,-,RHE,Rheochem Plc cdi,0.25,-,-,0.23,0.25,-,,-,0.14,-,1.73,14.5
1.095,0.59,1.08,1.06,RHG,RHG,1.075,-0.5,5430,1.075,1.08,-,,-,1.16,-,29.3,3.7
0.13,0.061,-,-,RIS,Richfield Int'l,0.08,-,-,-,0.05,-,,-,0.11,-,-0.4,-
1.37,1.08,1.215,1.185,RIC,Ridley Corp,1.2,1,2961,1.18,1.2,7.5,,1.31,0.85,6.25,9.8,12.2
0.19,0.007,-,-,RCY,RiverCity Motorway stp,0.007,-,-,-,-,-,,-,-1.27,-,-194.03,-
0.145,0.09,0.11,0.11,RNY,RNY Prop Tr unt,0.11,-,9961,0.105,0.11,-,,-,0.32,-,-9.64,-
0.03,0.005,0.012,0.012,ROB,Robe Aust,0.012,-,630,0.011,0.012,-,,-,-,-,0.21,5.7
3,2.35,2.4,2.37,ROK,Rock Bldg Society perm. ord,2.4,3,388,2.4,2.42,15,f,1.44,2.07,6.25,21.6,11.1
0.26,0.2,0.25,0.25,RIG,Rongtai Int'l Grp,0.25,0.5,508,0.245,0.25,-,,-,-,-,-,-
0.85,0.33,-,-,RHD,Ross Human Direction,0.85,-,-,-,-,2,,3.35,0.28,2.35,6.7,12.7
1.675,0.82,1.665,1.665,RPX,RP Data,1.665,-0.5,3019,1.66,1.67,1.5,,3.87,-0.45,0.9,5.81,28.7
0.061,0.026,0.045,0.045,RUB,Rubicor Grp,0.045,-,1100,0.038,0.044,-,,-,-0.65,-,-4.9,-
0.088,0.05,0.054,0.053,RFL,Rubik Financial,0.054,-0.5,4663,0.054,0.064,-,,-,0.08,-,-6.68,-
0.125,0.037,-,-,RNC,RUN Corp,0.1,-,-,0.1,0.105,-,,-,-0.3,-,-4,-
0.85,0.385,0.485,0.45,RUL,Runge,0.485,2,139,0.45,0.485,1,,2,0.11,2.06,2,24.3
0.18,0.09,-,-,RUR,Ruralaus Invest,0.18,-,-,0.145,0.18,-,,-,0.28,-,-2.09,-
3.06,2.4,3,2.95,RHL,Ruralco Hldgs,2.95,-4,221,2.95,3,16,f,1.37,1.8,5.42,21.91,13.5
25.3,25.03,25.3,25.3,RVL,Russell Aus Val Etf etf unt,25.3,20,-,25.38,25.45,-,,-,-,-,-,-
26.56,22.9,24.9,24.8,RDV,Russell High Div etf unt,24.9,22,116,24.68,24.99,-,p,-,-,-,-,-
0.052,0.03,-,-,SAP,Sabina Corp,0.03,-,-,-,0.25,-,,-,0.09,-,-1.81,-
0.935,0.275,-,-,SRH,Saferoads Hldgs,0.375,-,-,0.28,0.35,-,,-,0.41,-,-1.26,-
0.185,0.013,0.018,0.018,SFP,Safety Medical,0.018,0.1,3685,0.018,0.019,-,,-,-,-,-0.53,-
5,3.707,4.82,4.66,SAI,SAI Global,4.81,16,1798,4.63,4.85,13.3,f,1.62,-1.03,2.77,21.5,22.4
4.98,3.58,3.66,3.58,SLM,Salmat,3.64,6,1938,3.61,3.68,24,f,1.26,-1.22,6.59,30.13,12.1
0.6,0.335,-,-,SND,Saunders Int'l,0.52,-,-,0.52,0.54,4,f,1.01,0.21,7.69,4.06,12.8
0.16,0.072,0.09,0.08,SAV,Savcor Grp,0.08,-,1301,0.08,0.096,-,,-,0.11,-,-5.98,-
0.41,0.2,-,-,SCD,Scantech,0.35,-,-,0.35,0.4,-,,-,0.36,-,2.11,16.6
6.2,3.7,-,-,SFC,Schaffer Corp,3.7,-,-,3.65,3.84,30,f,0.69,3.36,8.11,20.7,17.9
0.3,0.089,-,-,SIE,SciGen cdi,0.11,-,-,0.11,0.135,-,,-,-0.09,-,-1.74,-
0.525,0.3,0.38,0.38,SCC,Scott Corp,0.38,-,500,0.36,0.38,2.5,f,2.2,0.41,6.58,5.5,6.9
0.26,0.175,0.18,0.18,SDI,SDI,0.18,-0.5,250,0.17,0.185,0.4,,4.95,0.2,2.22,1.98,9.1
2.37,1.07,1.78,1.72,SDM,Sedgman,1.77,2,1642,1.71,1.77,6.5,f,1.95,0.46,3.67,12.7,13.9
8.57,6.06,6.29,6.14,SEK,Seek,6.19,-10,17863,6.16,6.2,13.5,f,2.21,0.78,2.18,29.8,20.8
4.352,2.85,2.95,2.93,SHV,Select Harvests,2.94,-1,661,2.93,2.97,21,f,1.93,2.26,7.14,40.5,7.3
0.015,0.002,0.01,0.009,SLT,Select Vaccines,0.01,0.1,40560,0.008,0.01,-,,-,-,-,-0.11,-
0.011,0.002,-,-,SLTO,  opt jul13,0.007,-,-,0.006,0.008,-,,-,-,-,-,-
0.059,0.024,0.027,0.026,SEN,Senetas Corp,0.027,0.1,1472,0.026,0.027,-,,-,0.02,-,-0.23,-
3.86,2.57,2.82,2.71,SRV,Servcorp,2.71,-5,186,2.69,2.9,10,f,0.11,1.87,3.69,1.1,246.4
0.79,0.23,0.615,0.595,SSM,Service Stream,0.6,-,3908,0.6,0.62,-,,-,0.13,-,5.59,10.7
9.44,5.41,8.13,7.89,SVW,Seven Grp Hldgs,7.95,-8,2023,7.9,8.21,36,f,1.12,5.58,4.53,40.46,19.6
2.8,0.99,2.6,2.51,SWL,Seymour White,2.6,10,607,2.6,2.64,7.5,f,0.87,0.42,2.88,6.5,40
3,2.44,-,-,SHR,Shearer (John) Hldgs,2.5,-,-,2.2,2.9,12,f,0.44,3.36,4.8,5.24,47.7
0.51,0.38,-,-,SHU,Shenhua Int'l,0.38,-,-,0.38,0.41,2.5,,4.2,0.36,6.58,10.5,3.6
4.5,3.75,-,-,SSL,Sietel,4.25,-,-,4.25,4.5,-,,-,6.4,-,11.16,38.1
1.05,1.05,-,-,SSLPA,  5% cum pf,1.05,-,-,3.25,4,-,,-,-,-,-,-
0.9,0.34,0.43,0.41,SIP,Sigma Pharmaceutical,0.41,-2,34864,0.41,0.415,-,,-,0.17,-,-63.2,-
0.377,0.269,0.28,0.28,SGI,Signature Capital,0.28,-,345,0.28,0.29,3,,-,0.4,10.71,-2.4,-
7.1,3.93,4.66,4.42,SLX,Silex Systems,4.52,-2,1227,4.43,4.68,-,,-,0.8,-,-13.4,-
4.28,2.1,3.65,3.63,SIV,Silver Chef,3.65,-5,144,3.6,3.65,19,f,1.26,1.22,5.21,24.01,15.2
23.43,15.23,16.72,16.43,SGM,Sims Metal Mgt,16.57,-15,6724,16.51,16.61,35,p,1.93,8.51,2.11,67.7,24.5
2.66,2.22,2.29,2.22,SGT,Singapore Tel cdi,2.28,4,79790,2.27,2.29,11.68,,1.59,0.67,5.12,18.57,12.3
0.045,0.017,-,-,SIU,Sirius Corp,0.02,-,-,0.026,0.04,-,,-,-,-,-1.07,-
6.25,4.4,5.6,5.32,SRX,Sirtex Medical,5.32,11,112,5.32,5.5,7,,2.69,0.91,1.32,18.8,28.3
0.22,0.05,-,-,SIT,Site Grp Int'l,0.195,-,-,0.19,0.195,-,,-,0.09,-,-7.32,-
2.06,1.026,1.9,1.855,SKE,Skilled Grp,1.88,2,1142,1.85,1.9,-,,-,-0.29,-,3.26,57.7
2.68,2.11,2.47,2.35,SKC,Sky City Entertain,2.42,-,598,2.42,2.45,13.26,,1,0.48,5.48,13.3,18.2
4.35,3.57,4.03,4.02,SKT,Sky Network TV,4.03,4,93,4.03,4.08,11.59,,1.96,-,2.88,22.68,17.8
0.53,0.235,0.45,0.45,SXR,Skywest Airlines cdi,0.45,-,100,0.45,0.52,0.85,,4.46,0.19,1.89,3.79,11.9
2.36,1.38,2.18,2.15,SGH,Slater & Gordon,2.18,1,319,2.16,2.18,5.2,f,3.58,0.91,2.39,18.6,11.7
0.044,0.015,0.029,0.025,SMA,SmartTrans Hldgs,0.026,-0.3,94880,0.026,0.027,-,,-,-,-,-0.15,-
7.44,5.12,6.37,6.24,SMX,SMS Management,6.27,7,2805,6.24,6.32,30,f,1.49,0.67,4.78,44.6,14.1
0.47,0.345,-,-,SNO,Snowball Grp,0.375,-,-,0.38,0.385,3.5,f,0.72,-0.01,9.33,2.52,14.9
0.275,0.008,0.015,0.014,SOI,Soil Sub Tech,0.015,0.1,18448,0.014,0.015,-,,-,-,-,6.8,0.2
0.22,0.083,0.09,0.09,SLA,Solagran,0.09,-,804,0.09,0.097,-,,-,0.04,-,-1.89,-
0.135,0.06,0.1,0.096,SOO,Solco,0.1,0.5,1317,0.098,0.1,0.37,,5.62,0.06,3.7,2.08,4.8
1.155,0.74,1.045,1.045,SOM,SomnoMed,1.045,-,250,0.98,1.045,-,,-,0.12,-,1.14,91.7
14.6,9.53,10.78,10.55,SHL,Sonic Healthcare,10.71,14,15536,10.69,10.8,59,p,1.19,-2.21,5.51,70.3,15.2
15.235,11.669,12.33,12.11,SOL,Soul Pattinson,12.13,-9,95,12.13,12.3,33.86,f,2.68,11.33,2.79,90.62,13.4
0.11,0.078,0.082,0.078,SOE,Souls Private Equity,0.078,-0.6,3500,0.078,0.08,-,,-,0.18,-,0.08,97.5
0.025,0.011,0.013,0.012,SOEOA,  opt feb15,0.012,-0.2,1572,0.012,0.014,-,,-,-,-,-,-
0.975,0.76,0.86,0.845,SPN,SP AusNet stp,0.855,0.5,50974,0.85,0.86,8,p,1.09,0.91,9.36,8.72,9.8
1.283,1.035,1.095,1.075,SKI,Spark Infrastructure stp,1.075,-2.5,40166,1.07,1.08,13.54,,0.55,1.68,12.6,7.4,14.5
47.63,39.22,44.17,43.8,STW,SPDR 200 Fund etf unt,44.14,24,2051,43.53,44.53,147.59,p,-,44.6,3.34,-92.69,-
50.18,40.54,45.25,44.94,SFY,SPDR 50 Fund etf unt,45.25,31,80,41.42,50.44,206.79,p,-,45.4,4.57,-64.28,-
8.48,7.37,7.96,7.78,SLF,SPDR Prop Fd etf unt,7.96,6,3820,7.77,7.96,54.69,,-,7.69,6.87,-11.62,-
25.69,23.68,24.29,24.17,SYI,SPDR MSCI Aus Sel HDY etf unt,24.29,23,20,24.5,28.49,27.57,p,-,0.25,1.14,-10.56,-
1.53,1,1.16,1.09,SFH,Specialty Fashion,1.115,1.5,2199,1.1,1.18,8,f,1.35,0.26,7.17,10.8,10.3
2.95,1.655,1.94,1.88,SPT,Spotless Grp,1.9,-10,11397,1.9,1.94,11,p,1.25,-,5.79,13.8,13.8
0.32,0.021,0.155,0.155,STG,Staging Connections,0.155,1,12,0.155,0.17,-,,-,-0.45,-,-9.29,-
0.016,0.007,-,-,SFN,Stanfield Funds,0.008,-,-,0.007,0.009,-,,-,-,-,0.2,4
1.22,0.46,1.08,1.05,SPL,Starpharma Hldgs,1.075,3,13375,1.07,1.075,-,,-,0.08,-,-3.38,-
30,16.5,28,28,SST,Steamships Trading,28,-,7,27.5,29,49.7,,2.81,0.06,1.78,139.85,20
2.2,1.3,1.86,1.85,STP,SteriHealth,1.86,3,5,1.79,1.86,7,,3.23,-0.09,3.76,22.6,8.2
0.05,0.02,-,-,SBI,Sterling Biofuels,0.035,-,-,0.035,0.08,-,,-,0.04,-,-5.88,-
1.45,0.9,-,-,SXE,Sthn Cross Elect Engnr,1.05,-,-,1.01,1.135,4.5,,0.09,0.16,4.29,0.41,256.1
2.35,1.54,1.675,1.615,SXL,Sthn Cross Media,1.665,-2,3519,1.65,1.7,13.2,f,2.94,-0.06,7.93,38.83,4.3
0.014,0.004,0.005,0.004,STI,Stirling Products,0.004,-,250510,0.004,0.005,-,,-,-0.01,-,1.63,0.2
4.15,3.44,3.67,3.57,SGP,Stockland stp,3.66,2,113778,3.6,3.67,22.8,,1.27,3.63,6.23,29,12.6
0.26,0.076,-,-,SKS,Stokes (A'asia),0.26,-,-,0.25,-,-,,-,0.46,-,3.4,7.6
0.061,0.033,0.053,0.053,STE,Stratatel,0.053,-,760,0.053,0.056,0.4,,0.35,0.01,7.55,0.14,37.9
0.015,0.003,-,-,STEO,  opt sep11,0.006,-,-,0.001,0.005,-,,-,-,-,-,-
0.135,0.08,-,-,SPD,Strategic Pooled,0.1,-,-,0.09,0.1,-,,-,0.13,-,-1.55,-
0.023,0.002,0.002,0.002,SRA,Strathfield Grp,0.002,-0.1,1000,0.002,0.003,-,,-,-,-,0.02,10
0.021,0.005,0.01,0.01,SMN,Structural Monitor cdi,0.01,-,1000,0.008,0.01,-,,-,-,-,-0.34,-
0.009,0.003,-,-,SMNOA,  opt jul13,0.003,-,-,0.002,0.003,-,,-,-,-,-,-
0.95,0.435,0.81,0.8,STS,Structural Systems,0.8,-1,527,0.8,0.83,4,f,3.25,0.78,5,13,6.2
1.375,0.76,1.255,1.19,SGN,STW Comms,1.235,1.5,5673,1.215,1.245,6.5,f,1.66,-,5.26,10.81,11.4
0.037,0.011,0.016,0.016,SYP,Style,0.016,-,40,0.012,0.018,-,,-,0.01,-,-1.66,-
0.02,0.005,-,-,SGU,Success Res Global,0.007,-,-,0.007,0.01,-,,-,-,-,-0.31,-
0.002,0.001,0.001,0.001,SBN,Sun Biomedical,0.001,-,15000,0.001,0.002,-,,-,-,-,-0.01,-
9.76,7.56,8.09,7.88,SUN,Suncorp Grp,8.03,8,38910,8.01,8.04,35,f,1.44,0.01,4.36,50.35,15.9
0.83,0.605,0.69,0.67,SDG,Sunland Grp,0.67,-,4105,0.67,0.685,-,,-,1.49,-,6.8,9.9
0.047,0.022,0.035,0.032,SHC,Sunshine Heart cdi,0.032,-0.3,4988,0.032,0.035,-,,-,0.01,-,-1.6,-
0.535,0.275,-,-,SVS,Sunvest Corp,0.51,-,-,-,0.795,-,,-,1.98,-,-0.14,-
7.09,4.87,6.65,6.38,SUL,Super Retail Grp,6.65,29,1015,6.45,6.65,24.5,f,1.63,1.32,3.68,39.9,16.7
0.53,0.22,-,-,SNL,Supply Net,0.47,-,-,0.445,0.47,4,f,1.75,0.39,8.51,7,6.7
0.515,0.275,0.33,0.32,SWK,Swick Min Services,0.325,0.5,626,0.32,0.33,-,,-,0.39,-,-5.14,-
3.89,3.18,3.2,3.18,SYL,Sylvastate,3.2,-,212,3.2,3.34,21,f,0.54,3.66,6.56,11.28,28.4
0.63,0.455,0.495,0.495,SYM,Symex Hldgs,0.495,-,23,0.495,0.515,4,f,1.45,0.3,8.08,5.81,8.5
0.045,0.02,-,-,SNR,Synergy Plus,0.026,-,-,-,-,-,,-,-0.1,-,-3.51,-
7.7,6.106,7.4,7.3,TAH,Tabcorp Hldgs,7.38,10,31212,7.37,7.4,49,f,1.56,-,6.64,76.2,9.7
0.22,0.1,-,-,TAG,Tag Pacific,0.1,-,-,0.105,0.13,-,,-,0.25,-,-7.56,-
1.75,1.25,1.7,1.69,TWO,Talent2 International,1.7,1,434,1.69,1.705,4,,1.33,-0.07,2.35,5.33,31.9
2.97,2.2,-,-,TWD,Tamawood,2.78,-,-,2.7,2.86,21,f,0.94,0.94,7.55,19.77,14.1
0.58,0.3,-,-,TAN,Tandou,0.57,-,-,0.525,0.57,-,,-,0.5,-,6.8,8.4
1.81,1.355,1.58,1.54,TGR,Tassal Grp,1.58,1,173,1.55,1.58,2,,9.36,1.51,1.27,18.72,8.4
2.6,2.108,2.23,2.21,TTS,Tatts Grp,2.23,1,41915,2.22,2.25,10.5,f,0.91,-1.15,4.71,9.6,23.2
0.068,0.031,0.034,0.034,TCN,Techniche,0.034,-,4,0.034,0.039,-,,-,0.01,-,0.32,10.6
1.034,0.739,0.95,0.9,TNE,Technology One,0.95,-1,4354,0.93,0.98,4.2,f,1.41,0.16,4.42,5.93,16
0.14,0.04,0.085,0.071,TPC,Tel Pacific,0.085,2.1,593,0.06,0.089,0.8,f,-,0.02,9.41,-0.71,-
1.82,1.435,1.48,1.45,TEL,Telecom Corp of NZ,1.455,-0.5,55330,1.45,1.455,13.64,,0.9,0.56,9.37,12.21,11.9
0.054,0.01,-,-,TEO,Telesso Tech,0.033,-,-,0.033,0.04,-,,-,-,-,-1.39,-
0.102,0.045,0.055,0.055,TLZ,Telezon,0.055,-,211,0.04,0.055,-,,-,0.01,-,-1.1,-
3.46,2.55,2.66,2.64,TLS,Telstra Corp,2.64,-,261282,2.64,2.65,28,f,0.93,0.36,10.61,26,10.2
0.839,0.721,0.785,0.78,TGG,Templeton Global,0.785,-1.5,306,0.78,0.79,2,,0.5,0.97,2.55,1,78.5
1.879,1.1,1.185,1.16,TEN,Ten Network Hldgs,1.17,-0.5,77016,1.165,1.18,6,,2.4,-0.26,5.13,14.4,8.1
1.072,0.748,0.82,0.795,TFC,TFS Corp,0.805,1,3120,0.8,0.805,4.75,f,3.71,0.75,5.9,17.64,4.6
0.55,0.355,0.49,0.48,THG,Thakral Hldgs unt,0.48,-0.5,1121,0.48,0.495,-,,-,1.05,-,2.78,17.3
18.99,11.52,12.58,12.25,TRS,The Reject Shop,12.32,10,865,12.25,12.54,51,f,1.53,2.24,4.14,78,15.8
6.85,5.41,5.95,5.92,TRU,The Trust Company,5.94,-2,38,5.92,5.95,33.5,f,1,2.3,5.64,33.6,17.7
1.057,0.519,0.83,0.8,TSM,ThinkSmart,0.83,-,1546,0.81,0.835,3.5,p,1.86,0.23,4.22,6.52,12.7
0.483,0.212,-,-,THO,Thomas & Coffey,0.225,-,-,0.225,0.25,-,,-,0.09,-,-11.28,-
0.005,0.003,0.003,0.003,THOR,  rts 23mar,0.003,-0.2,2000,0.003,0.003,-,,-,-,-,-,-
2.3,0.96,2,1.96,TGA,Thorn Grp,1.99,5,4884,1.99,2,7.3,f,2.09,0.56,3.67,15.27,13
0.27,0.2,-,-,TDI,Tidewater Invest,0.245,-,-,0.245,0.27,1,f,-,0.23,4.08,-2,-
0.585,0.365,0.55,0.525,TSO,Tishman Speyer unt,0.525,1,1009,0.53,0.54,-,,-,0.68,-,5.16,10.2
0.8,0.125,0.67,0.625,TIS,Tissue Therapies,0.66,1,1215,0.65,0.66,-,,-,0.03,-,-3.81,-
0.38,0.205,-,-,TMA,TMA Grp of Companies,0.27,-,-,0.18,0.27,-,,-,0.01,-,3.58,7.5
7.54,5.34,5.69,5.6,TOL,Toll Hldgs,5.65,-,14263,5.64,5.65,25,f,1.91,1.34,4.42,47.8,11.8
3.95,1.955,3.89,3.83,TAL,Tower Aust,3.88,-,33149,3.88,3.89,5.75,f,3.97,1.33,1.48,22.8,17
1.59,1.24,1.26,1.26,TWR,Tower,1.26,2,157,1.26,1.34,7.87,,2.16,1.21,6.25,17.01,7.4
2.74,1.955,2.1,2.05,TOX,Tox Free Solutions,2.1,-,175,2.06,2.1,2,,3.99,0.7,0.95,7.99,26.3
2.58,1.25,1.375,1.315,TPM,TPG Telecom,1.36,6.5,8094,1.36,1.38,4,f,1.9,-0.19,2.94,7.6,17.9
0.028,0.013,0.023,0.022,TPL,TPL Corp,0.022,-,2343,0.022,0.023,-,,-,0.01,-,-0.19,-
1.18,0.75,1.14,1.13,TGP,Trafalgar Corp stp,1.14,0.5,2819,1.14,1.15,-,,-,1.57,-,-0.4,-
0.043,0.023,-,-,TTI,Traffic Tech,0.028,-,-,0.028,0.029,-,,-,-0.1,-,-0.73,-
0.049,0.02,0.038,0.035,TSN,Transaction Solutions,0.035,-,3250,0.034,0.038,-,,-,0.01,-,-0.36,-
0.921,0.52,0.55,0.53,TSI,Transfield Serv Infr stp,0.53,-1,5100,0.53,0.55,8.1,,-,0.94,15.28,-8.8,-
4.091,2.795,3.14,3.05,TSE,Transfield Services,3.08,2,22124,3.04,3.09,14,f,0.8,0.08,4.55,11.18,27.5
0.55,0.414,-,-,TCO,Transmetro Corp,0.7,-,-,0.42,-,3,,9.05,1.26,4.29,27.14,2.6
