Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4480.9 at 16:36 13/8/2010  Report at 22:00 Friday 13/8/2010. Processed 19:53 Saturday 14/8/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
167,176,WSA,Western Areas NL,0.90,5.01,15,6.11,3.52,3,,0.60,0.60,-,-7.49,-,365.5,6.56,0.63,-1.2,4.7
168,169,TAL,Tower Aust,0.898,2.16,-8,3.273,1.955,5.25,,2.43,3.47,16.7,13,16.6,-0.2,1.32,1.07,-9.7,2.3
169,172,AHD,Amalgamated Hldgs,0.896,5.70,,6.24,4.561,35,f,6.14,8.77,6.7,68.5,8.3,-21.6,1.50,4.65,10.4,2.5
170,171,AWB,AWB Ltd,0.895,1.095,-0.5,1.337,0.865,-,,-,-,-100.0,3.67,29.8,-,0.99,1.85,-0.4,-23.1
171,168,GWT,GWA Intl,0.885,2.94,-18,3.50,2.51,18,f,6.12,8.74,-,15.94,18.4,-16.5,2.08,0.28,19.4,-5.9
172,182,AGG,Anglogold Ashanti,0.874,9.80,78,10.50,7.65,3.87,,0.39,0.39,6.1,-99.23,-,3517.9,0.26,8.69,6.7,2.9
173,174,AWE,AWE Ltd,0.872,1.67,-3,3.17,1.465,-,,-,-,-,1.43,116.8,-58.4,0.79,1.74,-35.3,-18.0
174,167,LNC,Linc Energy Ltd,0.861,1.74,-18,2.04,0.95,-,,-,-,-,-16.12,-,756.2,5.57,-,26.1,35.5
175,179,FKP,FKP Prop Grp stp,0.846,0.725,0.5,0.90,0.505,1.95,,2.69,2.69,-86.6,-10.3,-,-62.8,0.76,1.27,-0.7,-47.6
176,175,WHS,Warehouse Grp,0.843,2.71,-10,3.694,2.70,17.83,,6.58,6.58,-7.1,21.82,12.4,12.9,3.32,0.83,-12.2,-11.7
177,181,AVO,Avoca Res,0.841,2.89,11,2.99,1.48,-,,-,-,-,12.49,23.1,377.1,5.35,0.79,65.1,22.8
178,177,DJW,Djerriwarrh Invest,0.835,3.93,-14,4.85,3.84,26,f,6.62,9.45,-,11.86,33.1,-31.5,1.15,3.63,0.5,-1.4
179,178,PBG,Pac Brands,0.834,0.895,-3,1.52,0.78,-,,-,-,-100.0,-7.6,-,-19.0,0.66,-0.04,-19.7,-31.8
180,173,GBG,Gindalbie Metals,0.832,0.98,-6.5,1.45,0.785,-,,-,-,-,-0.95,-,-73.0,4.77,-,17.4,-16.3
181,180,WEC,White Energy Co,0.814,3.44,-3,3.84,1.955,-,,-,-,-,-14.79,-,58.9,9.89,-,27.5,5.1
182,185,CQR,Charter Hall Retail unt,0.813,0.54,1,0.735,0.47,6,,11.11,11.11,-53.3,-45.58,-,62.6,0.72,0.72,-14.3,-29.6
183,186,BWP,Bunnings Warehouse unt,0.81,1.925,4,2.09,1.66,12.08,,6.28,6.28,4.4,13.89,13.9,-6.3,1.02,1.83,12.3,-2.7
184,183,CXP,Corporate Express,0.804,4.75,,5.026,3.278,22.5,f,4.74,6.77,-15.1,34,14.0,-15.3,3.90,-,19.9,-7.5
185,193,CGG,Citadel Resource Grp,0.757,0.32,,0.444,0.235,-,,-,-,-,-0.75,-,103.4,3.20,-,-5.8,11.6
186,191,BPT,Beach Energy Ltd,0.743,0.68,-2,1.04,0.655,1.75,p,2.57,2.69,-,16.05,4.2,-23.1,0.56,1.27,-11.9,-18.7
187,184,ESG,Eastern Star Gas,0.741,0.85,-6.5,1.165,0.615,-,,-,-,-,-0.8,-,-45.2,4.82,-,-19.1,22.3
188,195,SAI,SAI Global Ltd,0.74,3.85,-5,4.477,2.827,11.9,f,3.09,4.42,4.5,19.4,19.8,6.6,3.49,-0.98,17.1,8.9
189,187,MMX,Murchison Metals,0.729,1.675,-13,3.12,1.33,-,,-,-,-,-8.73,-,-,3.08,-,-7.7,-27.4
190,192,CHC,Charter Hall Grp forus,0.728,0.60,-3,0.79,0.427,3.2,,5.33,5.33,-59.6,-23.57,-,-72.0,1.47,0.60,21.0,-32.9
191,170,CZA,Coal of Africa,0.727,1.37,-33,2.60,1.285,-,,-,-,-,-11.36,-,-43.4,1.39,-,-26.9,11.1
192,188,ABP,Abacus Prop stp,0.725,0.40,-3,0.48,0.33,3.9,,9.75,9.75,-37.6,-2.32,-,-30.3,0.73,0.60,20.0,-31.7
193,197,CGX,CGA Min Ltd,0.712,2.15,-10,2.61,1.52,-,,-,-,-,1.86,115.6,-25.0,3.93,-,16.2,46.1
194,194,MML,Medusa Min Ltd,0.709,3.78,-22,4.89,2.227,-,,-,-,-,35.43,10.7,-,5.35,0.91,46.5,47.4
195,189,MBN,Mirabela Nickel,0.707,1.925,-18.5,3.43,1.825,-,,-,-,-,-22.86,-,-,1.23,-,-30.8,-24.6
196,201,HDF,Hastings Divers stp,0.703,1.37,-2,1.40,0.85,12,,8.76,8.76,-51.3,-12.55,-,-1.8,1.16,1.23,62.9,-16.1
197,204,OMH,OM Hldgs Ltd,0.70,1.405,0.5,2.13,1.335,2,,1.42,1.42,-69.2,5.59,25.1,-77.4,2.64,0.54,-14.3,31.8
198,200,SUL,Super Cheap Auto ,0.699,5.48,-12,5.95,4.10,20,f,3.65,5.21,38.5,31.9,17.2,23.8,4.47,0.74,11.9,9.1
199,199,SXL,Sthn Cross Media,0.693,1.83,-8.5,2.31,1.053,6.7,,3.66,3.66,-83.6,-36.65,-,49.0,0.82,-0.51,64.3,-14.9
200,202,ENV,Envestra Ltd,0.686,0.495,-1.5,0.595,0.455,5.5,p,11.11,12.40,200.0,3.49,14.2,29.4,1.43,-0.05,12.0,-11.5
201,207,AUI,Aust United Invest,0.684,6.70,,7.90,6.40,25,f,3.73,5.33,-,18.7,35.8,-48.9,1.30,6.68,0.6,-6.8
202,198,SLX,Silex Systems,0.678,4.54,-40,7.99,4.31,-,,-,-,-,-9.7,-,-60.3,8.69,0.43,-36.5,-19.3
203,203,OGC,OceanaGold Corp cdi,0.678,2.97,-12,3.90,0.845,-,,-,-,-,4.22,70.4,-,1.55,2.35,228.2,-0.9
204,190,EWC,Energy World Corp,0.671,0.43,-6,0.60,0.25,-,,-,-,-,3.02,14.2,-,1.39,0.30,-14.8,-23.2
205,196,SFR,Sandfire Res,0.67,5.09,-60,5.94,1.45,-,,-,-,-,-14.15,-,-24.9,240.00,-,190.9,150.3
206,206,VBA,Virgin Blue Hldgs,0.663,0.30,-1,0.80,0.28,-,,-,-,-100.0,-2.3,-,-,1.15,0.39,-23.1,-44.4
207,209,CLO,Clough Ltd,0.653,0.85,,1.035,0.725,2,,2.35,2.60,100.0,7.98,10.7,-27.9,2.65,0.31,-4.0,21.1
208,212,CDU,Cudeco Ltd,0.652,4.79,3,6.59,3.35,-,,-,-,-,0.42,1140.5,-,6.51,-,0.6,13.0
209,213,NHF,NIB Hldgs Ltd,0.649,1.31,0.5,1.45,0.98,6.4,f,4.89,6.98,252.4,13,10.1,-17.3,1.79,0.75,22.0,-
210,205,CRG,Crane Grp Ltd,0.647,8.26,-54,11.66,7.76,40,f,4.84,6.92,-36.5,41.7,19.8,-49.0,0.99,4.50,-17.2,-17.4
211,208,GUD,GUD Hldgs,0.642,9.48,-19,10.62,7.79,62,f,6.54,9.34,3.3,76.5,12.4,27.6,2.94,1.92,13.9,1.5
212,210,IVC,Invocare Ltd,0.639,6.26,-12,6.50,5.33,25.25,f,4.03,5.76,7.4,32.9,19.0,17.6,8.25,0.48,17.2,4.5
213,214,IGO,Independence Grp,0.634,5.57,-8,5.92,3.65,5,f,0.90,1.28,-50.0,25.18,22.1,-53.9,3.24,1.30,28.9,0.2
214,211,GRR,Grange Res,0.634,0.55,-1.5,0.785,0.235,-,,-,-,-,30.05,1.8,2298.4,2.39,-,61.8,-32.0
215,216,CMW,Cromwell Grp stp,0.625,0.71,-0.5,0.85,0.545,8,,11.27,11.27,-10.0,-5.5,-,-,1.16,0.73,29.0,-6.5
216,221,GOLD,ETFS Metals etfs gold,0.621,131.80,452,150.00,110.60,-,,-,-,-,63.17,208.6,-,-,-,-,-
217,215,SLM,Salmat Ltd,0.619,3.89,-7,4.58,3.55,22,f,5.66,8.08,8.1,24.51,15.9,33.7,2.20,-0.71,4.1,-1.9
218,217,AEO,Austereo Grp Ltd,0.615,1.785,-2,1.925,1.315,9.7,f,5.43,7.76,6.6,11.98,14.9,7.0,0.91,-0.57,23.5,-
219,220,IFN,Infigen Energy stp,0.601,0.79,,1.55,0.66,4.5,,5.70,5.70,-37.9,30.95,2.6,789.8,0.65,0.55,-41.5,-17.6
220,218,MRU,Mantra Res,0.60,4.61,-8,6.42,3.23,-,,-,-,-,-24.68,-,-52.5,23.67,-,32.5,64.3
221,225,SIP,Sigma Pharmaceutical,0.589,0.50,3,1.243,0.34,3,,6.00,8.56,-55.4,-40.7,-,3.7,0.55,0.15,-55.4,-27.2
222,219,PPC,Peet Ltd,0.588,1.955,-4.5,2.42,1.645,8,f,4.09,5.84,-63.0,7.7,25.4,-75.5,2.90,-,9.3,-15.1
223,224,SBM,St Barbara Ltd,0.586,0.30,0.5,0.395,0.188,-,,-,-,-,-2.37,-,-,1.98,0.21,35.6,-10.8
224,222,MQA,Macq Atlas Roads stp,0.559,1.235,-9,1.335,0.51,-,,-,-,-,-,-,-,-,-,-,-
225,223,HIL,Hills Ind Ltd,0.556,2.24,-13,2.93,1.605,12.5,f,5.58,7.97,25.0,16.7,13.4,53.6,1.12,1.47,31.4,-26.6
226,229,AHE,Automotive Hldgs,0.551,2.44,5,2.88,1.75,17,f,6.97,9.95,-18.8,28.14,8.7,-21.9,1.57,0.75,34.2,-8.4
227,228,SPT,Spotless Grp Ltd,0.542,2.09,-1,3.23,2.00,11,p,5.26,7.11,-47.6,21.5,9.7,79.9,1.49,-,-12.9,-17.2
228,230,FWD,Fleetwood Corp,0.534,9.89,-10,10.13,6.42,66,f,6.67,9.53,164.0,64.7,15.3,1.0,3.77,2.12,36.7,9.5
229,231,CAB,Cabcharge Aust,0.529,4.39,-4,6.66,4.25,34,f,7.74,11.06,-,48.9,9.0,1.4,1.89,-,-21.1,-20.1
230,232,BKI,BKI Invest Ltd,0.527,1.26,,1.325,1.09,5.25,f,4.17,5.95,-12.5,7.57,16.6,33.5,0.99,1.38,9.8,0.2
231,234,SMM,Summit Res,0.526,2.45,,2.53,1.704,-,,-,-,-,-1.67,-,331.4,12.68,-,33.1,-7.5
232,226,GNM,Gujarat Nre Coal,0.525,0.59,-3,0.77,0.54,-,,-,-,-,-1.38,-,13.1,1.12,0.53,-7.8,-
233,235,PAN,Panoramic Res,0.517,2.52,4,2.745,1.603,7,f,2.78,3.97,-75.0,18.7,13.5,-50.8,1.81,1.41,5.8,-10.7
234,233,MRM,Mermaid Marine,0.497,2.66,-16,3.25,1.935,7,f,2.63,3.76,200.0,18.59,14.3,23.5,2.96,0.95,-2.2,20.4
235,227,GNS,Gunns Ltd,0.492,0.61,-7,1.325,0.26,2,,3.28,4.67,-58.6,1.5,40.7,-38.2,0.37,1.59,-43.6,-38.9
236,237,PXS,Pharmaxis Ltd,0.476,2.11,-4,3.41,1.655,-,,-,-,-,-20,-,16.8,4.14,0.53,-7.0,-19.7
237,238,MDL,Mineral Deposits,0.476,0.82,-1.5,1.175,0.605,-,,-,-,-,-13.82,-,293.4,1.07,0.57,24.3,-14.9
238,252,RRL,Regis Res,0.472,1.14,9.5,1.15,0.432,-,,-,-,-,-45.1,-,2175.5,13.14,-,135.4,11.3
239,239,NFE,Northern Iron Ltd,0.468,1.60,-1,2.00,1.18,-,,-,-,-,-47.6,-,-,3.15,-,-2.4,-
240,236,DUI,Diversified United,0.466,2.89,-16,3.53,2.73,13,f,4.50,6.43,-,4.4,65.7,-63.1,1.26,3.03,-1.3,-6.3
241,245,CHO,Choiseul Investments   ,0.459,4.74,3,5.28,4.41,21,f,4.43,6.33,-52.3,22.8,20.8,-22.8,1.11,5.00,5.1,-5.6
242,248,EHL,Emeco Hldgs,0.458,0.725,1,0.995,0.45,2,,2.76,3.93,-11.1,-4.2,-,-14.6,0.67,0.71,-4.3,-13.8
243,246,CIN,Carlton Invest,0.458,17.25,10,18.95,15.96,67,f,3.88,5.55,-,63,27.4,25.5,1.12,20.75,6.2,-4.2
244,250,MSL,MAC Services (The),0.456,2.75,5,2.85,1.56,8.75,f,3.18,4.55,13.3,15.4,17.9,19.0,3.36,0.86,73.3,9.6
245,240,NPX,Nuplex Ind,0.448,2.33,-10,2.80,1.664,10.22,p,4.39,6.03,-92.0,31.15,7.5,-53.4,1.07,1.58,20.1,-31.3
246,244,ASL,Ausdrill Ltd,0.445,1.75,-4.5,2.34,1.217,11,f,6.29,8.98,-,20.62,8.5,3.3,1.45,1.60,23.7,-2.9
247,243,CDI,Challenger Div Pro stp,0.443,0.485,-1.5,0.58,0.38,4.2,,8.66,8.66,-34.2,1.97,24.6,138.0,0.74,0.66,6.6,-14.5
248,259,EAU,Eldorado Gold cdi,0.442,19.74,88,21.48,12.86,4.95,,0.25,0.25,-,24.64,80.1,-,-,-,-,-
249,247,KZL,Kagara Ltd,0.438,0.65,-2,1.28,0.465,-,,-,-,-,-18.99,-,-,1.33,0.67,-29.7,-49.4
250,242,CSV,CSG Ltd,0.437,1.80,-10.5,2.30,1.09,5,f,2.78,3.97,12.5,13.85,13.0,20.9,5.09,0.05,59.9,7.9
251,256,ASB,Austal Ltd,0.433,2.30,2,3.12,1.935,6,,2.61,3.73,-53.8,4.35,52.9,-25.1,1.84,1.30,-20.0,-10.1
252,241,MAH,Macmahon Hldgs,0.429,0.585,-4.5,0.885,0.45,1.5,,2.56,2.56,-71.8,3.4,17.2,-65.1,1.38,0.39,2.0,-24.1
253,257,QUB,Qube Logistics unt,0.428,0.83,,0.961,0.611,4,,4.82,5.22,-11.1,6.4,13.0,-71.9,2.17,0.96,27.9,-3.3
254,251,BRM,Brockman Res,0.425,3.00,-12,4.05,1.22,-,,-,-,-,-14.9,-,-23.0,4.29,-,119.8,63.2
255,255,BTT,BT Invest Mngmnt,0.421,2.63,-5,3.189,2.081,10.4,f,3.95,5.65,-11.2,14.76,17.8,-33.7,1.46,0.32,17.8,-
256,254,TRS,The Reject Shop,0.419,16.10,-46,17.39,12.29,62,f,3.85,5.50,14.6,86.4,18.6,13.6,10.62,2.17,25.6,9.7
257,258,ARP,ARB Corp,0.418,5.77,-13,6.40,3.724,17.5,f,3.03,4.33,10.0,40.44,14.3,14.7,4.54,1.22,50.8,17.7
258,261,CIF,Challenger Infra stp,0.416,1.31,-0.5,2.06,1.28,15,,11.45,11.45,-41.2,-59.2,-,-48.7,0.52,-1.66,-15.5,-25.1
259,262,SMX,SMS Management,0.413,6.14,1,7.21,4.20,27.5,f,4.48,6.40,-,38.4,16.0,-2.7,5.15,0.69,48.1,2.9
260,260,CDD,Cardno Ltd,0.412,3.90,-8,5.058,3.268,28,f,7.18,10.26,3.7,38.62,10.1,6.0,1.55,0.65,-8.6,-13.6
261,253,GIR,Giralia Res NL,0.408,2.29,-13,2.64,0.686,-,,-,-,-,0.1,2290.0,-32.5,5.21,-,227.1,63.5
262,268,ENE,Energy Develop,0.407,2.60,8,3.41,2.22,7,,2.69,2.69,20.0,7.86,33.1,-5.8,1.44,1.79,-0.6,-6.0
263,263,SDL,Sundance Res,0.406,0.15,,0.215,0.105,-,,-,-,-,-0.54,-,51.1,3.32,-,-18.9,-32.1
264,265,AAC,Aust Agriculture,0.404,1.53,,1.595,1.22,-,,-,-,-100.0,-13.4,-,35.8,0.63,-,-1.9,-15.8
265,264,MIO,Miclyn Exp Offshr,0.401,1.475,-2,1.95,1.37,-,,-,-,-,-,-,-,1.62,-,-,-
266,249,IIN,iiNet Ltd,0.395,2.60,-36,3.13,1.67,8,f,3.08,4.39,14.3,17.4,14.9,9.6,1.96,0.04,28.2,20.9
267,269,BKL,Blackmores Ltd,0.392,23.48,,24.00,17.41,99,f,4.22,6.02,6.7,132,17.8,7.7,6.69,3.76,24.2,7.4
268,270,BCS,Brisconnection Tr stp,0.39,1.00,,1.40,1.00,-,,-,-,-,15.06,6.6,-,0.35,-0.54,149.6,-
269,273,TWR,Tower Ltd,0.388,1.49,3,1.75,1.25,10.32,,6.93,6.93,15.0,16.93,8.8,16.3,1.17,1.14,21.6,-3.9
270,272,MMS,McMillan Shakespeare,0.385,5.69,6,5.94,2.75,20.5,f,3.60,5.15,15.2,32.88,17.3,19.5,6.71,0.34,70.8,13.9
271,271,BOW,Bow Energy Ltd,0.384,1.37,-2,1.605,0.905,-,,-,-,-,4.42,31.0,2.2,9.59,-,-2.1,127.4
272,276,APE,AP Eagers Ltd,0.378,12.65,5,13.55,8.81,62,f,4.90,7.00,40.9,121.6,10.4,11.2,1.14,8.81,46.3,-2.4
273,267,CER,Centro Retail stp,0.377,0.165,-1,0.265,0.115,0.37,,2.24,2.24,-73.2,-18.43,-,315.2,0.55,0.35,32.0,-52.4
274,281,SLR,Silver Lake Resource,0.375,2.10,3,2.23,0.635,-,,-,-,-,7.96,26.4,-,8.24,0.28,174.5,-
275,266,MCR,Mincor Res NL,0.375,1.875,-13.5,2.85,1.30,7,f,3.73,5.33,-50.0,10.12,18.5,-,1.88,0.98,-18.6,-13.9
276,277,MCU,Mitchell Comms,0.374,1.24,-0.5,1.25,0.73,4.4,f,3.55,5.06,2.6,6.6,18.8,1.7,2.47,-,49.9,6.3
277,280,DMP,Domino Pizza Enterpr,0.374,5.48,6,5.80,3.80,14,f,2.55,3.65,13.8,26,21.1,22.9,3.94,0.69,39.9,23.0
278,275,NZO,NZ Oil & Gas ,0.373,0.96,-1,1.47,0.94,4.11,,4.28,4.28,-8.6,-1.99,-,-49.7,0.93,0.96,-24.3,5.5
279,278,SRL,Straits Res,0.37,1.45,-2,2.157,1.165,-,,-,-,-,51.8,2.8,2416.1,0.42,2.58,-18.0,-26.9
280,283,RIC,Ridley Corp,0.366,1.19,0.5,1.28,0.91,7,,5.88,5.88,-,8.51,14.0,-,1.33,0.82,19.4,9.2
281,284,ALD,Allied Gold Ltd,0.364,0.35,,0.545,0.25,-,,-,-,-,-3.42,-,-28.9,2.43,0.26,-22.2,-4.4
282,286,CUS,Customers Ltd,0.363,2.68,3,3.154,2.397,-,,-,-,-,18.4,14.6,-,2.22,0.26,-2.5,8.4
283,274,PPX,PaperlinX Ltd,0.362,0.60,-3,0.845,0.47,-,,-,-,-,-62.7,-,-,-,0.60,-,-
284,285,IRN,Indophil Res,0.351,0.83,-2.5,1.265,0.50,-,,-,-,-,-2.71,-,-,-,-,-,-
285,282,NXS,Nexus Energy Ltd,0.351,0.355,-1.5,0.415,0.195,-,,-,-,-,5.38,6.6,-,-,0.55,-,-
286,279,HST,Hastie Grp Ltd,0.35,1.46,-9,2.30,1.34,10,f,6.85,9.78,-,22.2,6.6,-,-,-0.26,-,-
287,288,SGN,STW Comms,0.337,0.925,-0.5,1.03,0.665,4.3,f,4.65,6.64,-,7.32,12.6,-,-,0.15,-,-
288,291,SDM,Sedgman Ltd,0.334,1.62,,1.81,1.07,6,f,3.70,5.29,-,12.9,12.6,-,-,0.38,-,-
289,289,WBB,Wide Bay Aust Ltd,0.33,10.30,-20,11.26,8.00,62,f,6.02,8.60,-,60.89,16.9,-,-,3.62,-,-
290,292,HZN,Horizon Oil Ltd,0.327,0.29,,0.40,0.19,-,,-,-,-,6.28,4.6,-,-,0.19,-,-
291,287,FXL,Flexigrp Ltd,0.324,1.195,-8.5,1.779,1.11,6,f,5.02,7.17,-,23.7,5.0,-,-,0.23,-,-
292,296,BOC,Bougainville Copper,0.321,0.80,2,0.87,0.45,-,,-,-,-,0.98,81.6,-,-,0.37,-,-
293,295,DTE,Dart Energy Ltd,0.319,0.76,1,0.88,0.745,-,,-,-,-,-,-,-,-,-,-,-
294,294,ACR,Acrux Ltd,0.313,1.95,-3,2.60,1.18,-,,-,-,-,-2.84,-,-,-,0.06,-,-
295,300,COK,Cockatoo Coal,0.31,0.515,,0.605,0.31,-,,-,-,-,-13.94,-,-,-,0.21,-,-
296,309,AMX,Ampella Min,0.309,1.74,6,1.94,0.345,-,,-,-,-,-7,-,-,-,-,-,-
297,297,LEP,ALE Prop Grp stp,0.308,2.01,-3,2.43,1.90,27,,13.43,13.43,-,95.98,2.1,-,-,2.39,-,-
298,305,SRV,Servcorp Ltd,0.308,3.13,4,4.70,2.57,15,f,4.79,6.84,-,19.3,16.2,-,-,2.00,-,-
299,293,PRC,Pike River Coal,0.308,0.76,-4,0.952,0.599,-,,-,-,-,-4.01,-,-,-,0.56,-,-
300,290,IDL,Industrea Ltd,0.306,0.32,-3,0.51,0.225,1.3,f,4.06,5.78,-,5.07,6.3,-,-,0.03,-,-
