Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4685.1 at 16:41 17/9/2010  Report at 22:00 Friday 17/9/2010. Processed 18:28 Sunday 19/9/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
168,170,GWT,GWA Intl,0.985,3.27,17,3.50,2.65,18,f,5.50,7.86,-,16.18,20.2,-10.2,2.28,0.21,25.0,0.4
169,166,DLX,Duluxgrp Ltd,0.983,2.68,1,2.83,2.41,-,,-,-,-,-,-,-,0.27,-,-,-
170,185,AVO,Avoca Res,0.972,3.34,42,3.45,1.48,-,,-,-,-,20.82,16.0,-,3.61,0.93,124.9,14.1
171,167,TAL,Tower Aust,0.965,2.32,-3,3.273,1.955,5.25,,2.26,3.23,16.7,13,17.8,-0.2,1.42,1.07,-14.3,3.0
172,191,CGX,CGA Min Ltd,0.964,2.91,48,2.91,1.52,-,,-,-,-,1.86,156.5,-25.0,5.31,-,53.1,39.1
173,169,SGT,Singapore Tel cdi,0.964,2.46,2,2.66,2.25,11.41,,4.64,4.64,-2.5,19.12,12.9,-16.0,0.05,0.65,-0.6,-3.1
174,175,CQR,Charter Hall Retail unt,0.942,3.08,14,3.575,2.35,5.3,,1.72,1.72,-24.3,4.95,62.2,-73.0,0.85,0.74,5.4,-21.6
175,179,MRE,Minara Res,0.94,0.805,5,0.94,0.514,-,,-,-,-,7.72,10.4,-,1.09,0.78,-16.6,-29.8
176,176,CGG,Citadel Resource Grp,0.923,0.39,1.5,0.444,0.235,-,,-,-,-,-1.08,-,-70.3,1.94,-,10.0,14.6
177,174,AHD,Amalgamated Hldgs,0.923,5.87,7,6.24,4.561,37,f,6.30,9.00,22.4,66.4,8.8,22.1,1.22,4.57,32.4,4.2
178,180,ESG,Eastern Star Gas,0.922,0.93,5,1.045,0.615,-,,-,-,-,-0.8,-,126.5,5.31,-,0.5,22.2
179,178,VBA,Virgin Blue Hldgs,0.917,0.415,1.5,0.80,0.28,-,,-,-,-,1,41.5,-,0.98,0.40,-3.6,-39.7
180,173,WHS,Warehouse Grp,0.906,2.91,-3,3.694,2.70,19.94,,6.85,6.85,14.6,15.66,18.6,-5.6,3.72,0.73,-9.0,-10.0
181,182,MML,Medusa Min Ltd,0.902,4.81,24,4.89,2.564,-,,-,-,-,44.35,10.8,95.4,4.38,1.19,47.5,46.5
182,172,FKP,FKP Prop Grp stp,0.898,0.77,-1.5,0.90,0.63,1.5,,1.95,1.95,-56.5,4.53,17.0,-44.0,0.61,1.26,1.3,-46.3
183,186,OGC,OceanaGold Corp cdi,0.898,3.93,24,4.17,0.99,-,,-,-,-,4.22,93.1,-,2.05,2.35,287.2,2.5
184,177,LNC,Linc Energy Ltd,0.891,1.795,1,1.927,0.897,-,f,-,-,-,-16.12,-,756.2,5.76,-,11.8,41.1
185,181,AGG,Anglogold Ashanti,0.874,9.80,6,10.50,7.65,4.08,,0.42,0.42,6.1,-99.23,-,3517.9,0.26,8.69,9.3,-1.5
186,183,DJW,Djerriwarrh Invest,0.855,4.00,1,4.85,3.75,26,f,6.50,9.29,-,11.86,33.7,-31.5,1.18,3.63,1.3,-2.4
187,184,AWE,AWE Ltd,0.851,1.63,,3.17,1.465,-,,-,-,-,-5.55,-,-,0.78,1.60,-40.1,-20.0
188,190,OMH,OM Hldgs Ltd,0.842,1.69,6,2.13,1.335,2.75,,1.63,1.63,-69.2,6.62,25.5,-77.4,3.17,0.56,-3.1,30.0
189,203,CZA,Coal of Africa,0.836,1.575,22.5,2.60,1.275,-,,-,-,-,-11.36,-,-43.4,1.60,-,-29.0,14.3
190,202,SBM,St Barbara Ltd,0.83,0.425,5,0.45,0.21,-,,-,-,-,-2.27,-,8100.0,2.38,0.18,67.2,-7.0
191,189,IFZ,Infratil Ltd,0.824,1.37,1,1.37,1.28,-,,-,-,-,-,-,-,-,-,-,-
192,187,BWP,Bunnings Warehouse unt,0.824,1.93,-1,2.09,1.66,12.08,,6.26,6.26,4.4,22.18,8.7,-6.3,1.04,1.88,10.6,-0.6
193,188,SAI,SAI Global Ltd,0.814,4.15,-5,4.477,3.202,12.8,f,3.08,4.40,11.3,21.5,19.3,21.2,3.83,-,29.4,12.3
194,192,SFR,Sandfire Res,0.804,6.11,4,6.33,2.48,-,,-,-,-,-27.5,-,365.3,14.16,-,81.8,198.7
195,195,SXL,Sthn Cross Media,0.796,2.10,6,2.31,1.405,9.7,f,4.62,5.88,55.5,-25.67,-,-40.5,0.77,-0.10,42.3,-9.0
196,196,SUL,Super Cheap Auto ,0.793,6.20,20,6.29,4.51,21.5,f,3.47,4.95,19.4,34,18.2,10.0,2.93,1.28,9.4,16.4
197,205,SLX,Silex Systems,0.791,5.29,65,7.59,4.30,-,,-,-,-,-12.3,-,376.7,10.37,0.35,-24.4,-11.8
198,194,GBG,Gindalbie Metals,0.79,0.93,1.5,1.45,0.785,-,,-,-,-,-0.36,-,-42.9,1.71,-,8.1,-18.1
199,197,MMX,Murchison Metals,0.784,1.80,6,3.12,1.33,-,,-,-,-,-8.73,-,16.6,3.26,-,16.1,-29.1
200,193,ABP,Abacus Prop stp,0.778,0.42,-0.5,0.48,0.365,3.9,,9.29,9.29,-59.4,1.53,27.5,-67.7,0.71,0.58,3.1,-30.6
201,200,HDF,Hastings Divers stp,0.739,1.44,,1.485,0.945,12,,8.33,8.33,-51.3,-10.95,-,-1.8,1.22,-,60.1,-14.6
202,199,BPT,Beach Energy Ltd,0.737,0.675,-0.5,1.04,0.595,1.75,p,2.59,2.96,-,3.12,21.6,-25.9,0.54,-,-6.6,-20.7
203,198,CHC,Charter Hall Grp forus,0.735,0.60,-1,0.79,0.49,3.2,,5.33,5.33,-32.8,0.02,3000.0,-22.5,0.89,0.56,1.8,-34.0
204,204,IGO,Independence Grp,0.718,6.31,21,6.58,3.65,5,f,0.79,1.13,-,25.28,25.0,27.5,3.34,1.37,40.0,0.4
205,201,ENV,Envestra Ltd,0.714,0.515,-1.5,0.595,0.46,5.5,,10.68,11.92,13.8,2.8,18.4,-39.6,1.37,-0.05,4.6,-7.7
206,210,GRR,Grange Res,0.703,0.61,3.5,0.785,0.235,-,,-,-,-,3.93,15.5,-,1.47,0.59,130.2,-34.1
207,207,MBN,Mirabela Nickel,0.674,1.835,-0.5,3.22,1.645,-,,-,-,-,9.15,20.1,-,1.18,1.59,-34.0,-32.0
208,209,CRG,Crane Grp Ltd,0.669,8.55,5,11.49,7.76,40,f,4.68,6.68,-36.5,41.7,20.5,-49.0,1.02,4.50,-18.2,-16.0
209,208,AUI,Aust United Invest,0.666,6.52,-5,7.90,6.37,25.5,f,3.91,5.59,2.0,27.7,23.5,11.5,1.10,6.68,-2.6,-7.1
210,232,SDL,Sundance Res,0.664,0.245,4.5,0.30,0.105,-,,-,-,-,-0.54,-,51.1,5.42,-,69.0,-33.7
211,211,GUD,GUD Hldgs,0.662,9.78,4,10.62,7.79,62,f,6.34,9.06,3.3,76.5,12.8,27.6,3.04,1.92,19.6,5.8
212,212,SLM,Salmat Ltd,0.652,4.10,,4.476,3.616,23.5,f,5.73,8.19,17.5,31.1,13.2,44.3,2.20,-0.63,10.9,1.9
213,206,IVC,Invocare Ltd,0.652,6.39,-31,6.85,5.33,26.75,f,4.19,5.98,7.4,35.1,18.2,17.6,8.42,0.47,9.3,3.4
214,215,MQA,Macq Atlas Roads stp,0.651,1.44,1.5,1.475,0.51,-,,-,-,-,-31.22,-,-,-,-0.72,-,-
215,213,GOLD,ETFS Metals etfs gold,0.651,132.05,31,150.00,110.77,-,,-,-,-,63.17,209.0,-,-,-,-,-
216,217,CAB,Cabcharge Aust,0.643,5.34,4,6.66,4.25,34,f,6.37,9.10,-,47.8,11.2,-6.2,2.18,2.34,-0.3,-14.5
217,214,CMW,Cromwell Grp stp,0.636,0.705,-1.5,0.85,0.65,8,,11.35,11.35,-11.1,2.5,28.2,-,1.11,0.71,10.9,-8.6
218,216,MDL,Mineral Deposits,0.631,1.04,-1.5,1.175,0.73,-,,-,-,-,-5.16,-,-,1.54,0.67,22.4,-11.0
219,219,CLO,Clough Ltd,0.625,0.81,,1.02,0.725,2.2,p,2.72,2.81,10.0,6.9,11.7,-7.8,2.05,0.34,-9.6,16.1
220,220,EWC,Energy World Corp,0.624,0.40,,0.60,0.25,-,,-,-,-,1.51,26.5,-,1.28,-,-4.8,-24.1
221,218,RRL,Regis Res,0.622,1.50,-1,1.57,0.446,-,,-,-,-,-45.1,-,2175.5,17.29,-,219.2,16.4
222,221,NHF,NIB Hldgs Ltd,0.602,1.215,-1.5,1.45,1.105,7,f,5.76,8.23,-5.4,12.4,9.8,46.5,1.54,0.76,6.0,-
223,222,PPC,Peet Ltd,0.601,2.00,2.5,2.42,1.74,8.5,f,4.25,6.07,21.4,14.1,14.2,180.0,2.58,1.24,13.7,-13.5
224,223,SPT,Spotless Grp Ltd,0.596,2.30,6,3.23,2.00,11,p,4.78,6.01,-,17.1,13.5,-9.3,1.34,0.02,-4.0,-14.6
225,228,FWD,Fleetwood Corp,0.595,10.47,52,10.53,7.20,68,f,6.49,9.28,3.0,72.6,14.4,4.4,3.79,2.86,28.7,12.0
226,225,HIL,Hills Ind Ltd,0.586,2.36,5,2.93,1.81,12.5,f,5.30,7.56,25.0,16.7,14.1,53.6,1.18,1.47,30.6,-21.8
227,226,MRU,Mantra Res,0.585,4.49,9,6.42,3.55,-,,-,-,-,-25.68,-,-30.3,7.51,-,-2.6,44.1
228,224,IFN,Infigen Energy stp,0.566,0.745,-1.5,1.55,0.625,2,,2.68,2.68,-77.8,-9.2,-,-,0.79,0.41,-50.7,-21.3
229,230,SIP,Sigma Pharmaceutical,0.56,0.475,1,1.09,0.34,3,,6.32,9.01,-55.4,-40.7,-,3.7,0.53,0.15,-54.0,-27.4
230,229,SMM,Summit Res,0.558,2.60,1,2.60,1.81,-,,-,-,-,-1.67,-,331.4,13.46,-,37.6,-6.8
231,235,EHL,Emeco Hldgs,0.555,0.88,3.5,1.10,0.45,2,f,2.27,3.24,-50.0,-7.8,-,-28.8,0.89,0.70,3.1,-10.6
232,227,AEO,Austereo Grp Ltd,0.555,1.61,-3.5,1.925,1.365,9.7,f,6.02,8.60,6.6,13.66,11.8,7.0,0.82,-0.01,16.7,-9.2
233,262,IAU,Intrepid Mines,0.544,1.26,25,1.305,0.21,-,,-,-,-,-5.65,-,-79.3,10.80,0.12,313.0,57.9
234,236,ARP,ARB Corp,0.543,7.49,34,7.60,4.104,19.5,f,2.60,3.72,18.2,46.28,16.2,36.7,4.87,1.39,67.4,29.6
235,231,GNM,Gujarat Nre Coal,0.543,0.61,-0.5,0.77,0.54,-,,-,-,-,-1.38,-,13.1,1.16,0.53,-1.6,1.1
236,237,MRM,Mermaid Marine,0.534,2.85,9,3.25,2.25,8,f,2.81,4.01,33.3,20.4,14.0,39.3,2.71,1.05,6.6,17.3
237,242,PAN,Panoramic Res,0.532,2.59,18,2.745,1.603,11.5,f,4.44,6.34,283.3,27.5,9.4,113.7,1.83,1.40,10.6,-15.4
238,233,AHE,Automotive Hldgs,0.53,2.35,-4,2.88,1.935,17,f,7.23,10.33,21.4,26.7,8.8,12.3,1.40,0.80,25.2,-5.5
239,243,MSL,MAC Services (The),0.518,3.12,15,3.16,1.83,9.25,f,2.96,4.23,8.8,16.67,18.7,11.8,3.40,0.91,70.5,13.0
240,240,ASL,Ausdrill Ltd,0.516,2.03,3,2.34,1.455,11,f,5.42,7.74,0.6,23.71,8.6,0.9,1.03,1.78,17.1,2.9
241,238,NPX,Nuplex Ind,0.515,2.68,1,2.80,1.86,14.23,p,5.31,6.65,323.3,27.62,9.7,-21.9,1.21,1.59,46.3,-29.3
242,255,RSG,Resolute Min,0.514,1.31,17,1.345,0.605,-,,-,-,-,-9.9,-,-,1.82,0.72,109.6,-8.9
243,241,BKI,BKI Invest Ltd,0.514,1.22,3,1.32,1.086,5.25,f,4.30,6.15,-12.5,7.57,16.1,33.5,0.96,1.38,3.5,-1.5
244,239,NFE,Northern Iron Ltd,0.513,1.755,,2.00,1.18,-,,-,-,-,-21.95,-,-,3.46,-,1.8,-
245,234,GNS,Gunns Ltd,0.512,0.635,-3,1.325,0.26,2,,3.15,4.49,-100.0,3.69,17.2,178.2,0.34,1.62,-47.3,-35.5
246,245,MAH,Macmahon Hldgs,0.51,0.695,5,0.885,0.45,3,,4.32,4.32,100.0,5.17,13.4,66.0,1.50,0.41,5.8,-21.7
247,253,BRM,Brockman Res,0.493,3.48,28,4.05,1.51,-,,-,-,-,-14.9,-,62.0,6.03,-,104.8,58.8
248,244,ALD,Allied Gold Ltd,0.478,0.46,,0.545,0.25,-,,-,-,-,1.31,35.1,76.0,1.29,0.33,-1.1,-10.9
249,246,KZL,Kagara Ltd,0.478,0.675,1,1.28,0.465,-,,-,-,-,0.55,122.7,-,0.94,0.76,-30.8,-52.0
250,266,AMX,Ampella Min,0.478,2.68,28,2.87,0.49,-,,-,-,-,-7,-,-41.9,182.92,-,387.5,151.2
251,249,MMS,McMillan Shakespeare,0.477,7.05,21,7.15,2.75,24,f,3.40,4.86,26.3,66.5,10.6,44.3,5.34,0.75,85.0,22.8
252,257,PXS,Pharmaxis Ltd,0.474,2.10,12,3.41,1.655,-,,-,-,-,-21,-,16.8,4.12,0.43,-12.5,-19.7
253,261,CSV,CSG Ltd,0.474,1.94,15.5,2.30,1.165,5.5,f,2.84,4.05,22.2,15.8,12.3,28.0,2.09,-,42.5,13.6
254,248,GIR,Giralia Res NL,0.473,2.65,5,2.71,0.875,-,,-,-,-,0.1,2650.0,-32.5,6.04,-,148.8,57.8
255,251,EAU,Eldorado Gold cdi,0.471,21.03,49,22.30,12.86,4.95,,0.24,0.24,-,24.64,85.3,-,-,-,-,-
256,247,CDD,Cardno Ltd,0.464,4.39,-4,5.058,3.268,29,f,6.61,9.44,3.6,43.86,10.0,-0.5,1.55,-,5.3,-12.3
257,259,TRS,The Reject Shop,0.463,17.80,75,17.80,12.29,67,f,3.76,5.38,21.8,90,19.8,22.7,8.99,1.98,38.7,14.6
258,263,SRL,Straits Res,0.457,1.79,8.5,1.845,1.165,5,,2.79,2.79,-83.3,-27.6,-,-,0.62,2.62,11.9,-22.3
259,254,CHO,Choiseul Investments   ,0.456,4.71,6,5.28,4.41,21,f,4.46,6.37,-52.3,22.8,20.7,-22.8,1.11,5.00,2.8,-6.0
260,264,MIO,Miclyn Exp Offshr,0.454,1.67,7,1.95,1.37,-,,-,-,-,-,-,-,1.63,-,-,-
261,252,DUI,Diversified United,0.453,2.81,-2,3.53,2.71,13,f,4.63,6.61,-,10.5,26.8,24.1,1.07,3.03,-5.6,-8.2
262,258,IIN,iiNet Ltd,0.453,2.98,5,3.13,1.67,9,f,3.02,4.31,12.5,22.8,13.1,34.0,2.01,-,49.5,24.4
263,250,CIN,Carlton Invest,0.452,17.04,-36,18.95,16.00,67,f,3.93,5.62,-,98,17.4,-25.7,0.97,20.75,6.7,-2.8
264,270,ASB,Austal Ltd,0.451,2.40,14,2.95,1.935,6,f,2.50,3.57,-,20.3,11.8,2.4,1.68,1.41,-5.4,-7.8
265,273,BOC,Bougainville Copper,0.449,1.12,8,1.30,0.45,-,,-,-,-,0.98,114.3,-,2.97,0.37,85.2,5.0
266,284,DTE,Dart Energy Ltd,0.449,1.07,17,1.10,0.745,-,,-,-,-,-,-,-,-,-,-,-
267,268,BKL,Blackmores Ltd,0.449,26.81,130,26.92,19.29,112,f,4.18,5.97,16.7,146.8,18.3,15.1,6.25,4.13,38.2,13.1
268,256,CDI,Challenger Div Pro stp,0.448,0.49,,0.58,0.435,4.2,,8.57,8.57,-34.2,1.97,24.9,138.0,0.75,0.66,4.3,-16.6
269,260,SPH,Sphere Min Ltd,0.439,2.56,1,2.64,0.72,-,,-,-,-,-4.95,-,-45.9,4.43,-,156.0,-14.9
270,267,SMX,SMS Management,0.436,6.49,13,7.21,4.81,29,f,4.47,6.38,16.0,41.9,15.5,14.0,4.69,0.71,26.7,3.4
271,269,AAC,Aust Agriculture,0.433,1.64,3,1.69,1.22,-,,-,-,-100.0,-13.4,-,35.8,0.67,-,13.1,-16.4
272,274,ENE,Energy Develop,0.431,2.75,9,3.41,2.22,7,,2.55,2.55,-100.0,10.5,26.2,64.5,1.52,1.80,11.3,-1.1
273,265,QUB,Qube Logistics unt,0.417,0.81,-2.5,0.961,0.63,3.5,f,4.32,5.11,-8.3,9.71,8.3,-71.1,0.94,0.95,28.9,-3.2
274,271,IRN,Indophil Res,0.415,0.98,-1,1.265,0.50,-,,-,-,-,-0.36,-,1984.6,2.27,-,13.3,-1.0
275,272,SLR,Silver Lake Resource,0.415,2.32,-2,2.51,0.74,-,,-,-,-,6.88,33.7,-9.9,5.49,0.26,163.6,-
276,286,NWH,NRW Hldgs Ltd,0.409,1.63,14.5,2.16,0.855,6,f,3.68,5.26,200.0,14,11.6,1.3,2.42,0.58,2.8,-11.1
277,282,SDM,Sedgman Ltd,0.405,1.965,13,2.00,1.07,6.5,f,3.31,4.72,8.3,12.3,16.0,-17.8,3.06,0.43,16.8,-10.2
278,276,RIC,Ridley Corp,0.403,1.31,2,1.32,1.00,7.25,,5.53,5.53,3.6,9.5,13.8,-,1.41,0.83,26.3,11.0
279,293,MCR,Mincor Res NL,0.397,1.98,20,2.63,1.30,9,f,4.55,6.49,50.0,14.1,14.0,-,1.94,1.02,-15.8,-18.5
280,292,NXS,Nexus Energy Ltd,0.395,0.40,3.5,0.415,0.195,-,,-,-,-,0.12,333.3,-,0.75,0.53,23.1,-33.4
281,275,FXL,Flexigrp Ltd,0.394,1.455,-6.5,1.764,1.11,7.5,f,5.15,7.36,25.0,24.8,5.9,67.6,1.95,0.43,-7.9,-4.7
282,278,NZO,NZ Oil & Gas ,0.393,1.01,-0.5,1.47,0.895,3.91,,3.87,3.87,1.0,-0.65,-,-,1.08,0.93,-24.0,9.0
283,300,IDL,Industrea Ltd,0.392,0.41,6,0.51,0.225,1.3,f,3.17,4.51,-20.0,6.67,6.1,232.8,1.63,0.07,-2.9,-6.5
284,281,BCS,Brisconnection Tr stp,0.39,1.00,2.5,1.40,0.975,-,,-,-,-,14.58,6.9,-,-,-2.12,-,-
285,283,IGR,Integra Min Ltd,0.389,0.515,1.5,0.54,0.215,-,,-,-,-,-1.48,-,-,-,-,-,-
286,277,BTT,BT Invest Mngmnt,0.389,2.43,-4,3.189,2.081,10.4,f,4.28,6.11,-,14.76,16.5,-,-,0.32,-,-
287,279,CIF,Challenger Infra stp,0.387,1.22,-0.5,2.06,1.21,14,,11.48,11.48,-,-63.7,-,-,-,-2.10,-,-
288,289,HST,Hastie Grp Ltd,0.382,1.595,4.5,2.30,1.26,9,f,5.64,8.06,-,16.9,9.4,-,-,-0.22,-,-
289,295,MSB,Mesoblast Ltd,0.38,2.45,17,2.48,1.005,-,,-,-,-,-10.51,-,-,-,0.24,-,-
290,285,CER,Centro Retail stp,0.377,0.165,,0.265,0.13,0.37,,2.24,2.24,-,5,3.3,-,-,0.33,-,-
291,288,MCU,Mitchell Comms,0.377,1.25,1.5,1.25,0.73,7.3,f,5.84,8.34,-,6.5,19.2,-,-,-0.26,-,-
292,290,DMP,Domino Pizza Enterpr,0.376,5.50,10,5.764,3.926,14.4,f,2.62,3.74,-,26.2,21.0,-,-,0.70,-,-
293,287,APE,AP Eagers Ltd,0.373,12.50,,13.55,9.45,63,f,5.04,7.20,-,120,10.4,-,-,8.60,-,-
294,280,TWR,Tower Ltd,0.373,1.43,-3,1.75,1.32,10.32,,7.22,7.22,-,16.93,8.4,-,-,1.14,-,-
295,305,CPL,Coalspur Mines,0.362,0.955,12,0.995,0.27,-,,-,-,-,-2.98,-,-,-,-,-,-
296,325,GRY,Gryphon Min Ltd,0.36,1.45,30.5,1.45,0.36,-,,-,-,-,-2.3,-,-,-,-,-,-
297,296,ACR,Acrux Ltd,0.359,2.20,4,2.60,1.43,-,,-,-,-,29.08,7.6,-,-,-,-,-
298,317,AUT,Aurora Oil & Gas,0.358,1.295,21,1.295,0.14,-,,-,-,-,-1.8,-,-,-,-,-,-
299,298,ABY,Aditya Birla,0.356,1.135,2.5,1.65,0.62,-,,-,-,-,19.61,5.8,-,-,1.51,-,-
300,291,BOW,Bow Energy Ltd,0.349,1.245,-6.5,1.605,0.905,-,,-,-,-,4.42,28.2,-,-,-,-,-
