Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4475.1 at 16:36 23/7/2010  Report at 22:00 Friday 23/7/2010. Processed 19:33 Saturday 24/7/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
168,170,WHS,Warehouse Grp,0.909,2.92,10,3.694,2.71,17.83,,6.11,6.11,-7.1,21.82,13.4,12.9,3.57,0.83,1.9,-12.4
169,165,GWT,GWA Intl,0.90,2.99,1,3.50,2.51,18,f,6.02,8.60,-,15.94,18.8,-16.5,2.11,0.28,11.2,-6.6
170,166,AHD,Amalgamated Hldgs,0.898,5.71,1,6.24,4.203,35,f,6.13,8.76,6.7,68.5,8.3,-21.6,1.50,4.65,38.3,3.0
171,163,DLX,Duluxgrp Ltd,0.88,2.43,-13,2.78,2.41,-,,-,-,-,-,-,-,0.25,-,-,-
172,184,WSA,Western Areas NL,0.861,4.79,44,6.60,3.52,3,,0.63,0.63,-,-7.49,-,365.5,6.27,0.63,-20.8,-0.6
173,179,AWB,AWB Ltd,0.842,1.03,3,1.337,0.865,-,,-,-,-100.0,3.67,28.1,-,0.93,1.85,-7.8,-29.4
174,180,GBG,Gindalbie Metals,0.837,0.985,4,1.45,0.785,-,,-,-,-,-0.95,-,-73.0,4.80,-,12.6,-14.3
175,173,AVO,Avoca Res,0.825,2.84,-8,2.99,1.48,-,,-,-,-,12.49,22.7,377.1,5.25,0.79,63.2,21.2
176,181,BWP,Bunnings Warehouse unt,0.822,1.955,5.5,2.09,1.66,10.97,,5.61,5.61,-9.7,13.89,14.1,0.9,1.12,1.83,5.1,-0.3
177,175,FKP,FKP Prop Grp stp,0.817,0.70,-1,0.90,0.415,1.95,,2.79,2.79,-86.6,-10.3,-,-62.8,0.73,1.27,23.9,-48.1
178,169,AWE,AWE Ltd,0.817,1.565,-12,3.17,1.465,-,,-,-,-,1.43,109.4,-58.4,0.74,1.74,-41.4,-21.0
179,172,CQR,Charter Hall Retail unt,0.813,0.54,-2.5,0.735,0.47,6,,11.11,11.11,-53.3,-45.58,-,62.6,0.72,0.72,2.9,-28.3
180,183,MBN,Mirabela Nickel,0.808,2.20,6,3.43,1.87,-,,-,-,-,-22.86,-,-,1.41,-,-21.1,-24.9
181,176,MMX,Murchison Metals,0.805,1.85,-5,3.12,1.33,-,,-,-,-,-8.73,-,-,3.41,-,-3.1,-28.7
182,177,CXP,Corporate Express,0.804,4.75,-8,5.026,3.208,22.5,f,4.74,6.77,-15.1,34,14.0,-15.3,3.90,-,30.2,-6.9
183,174,AGG,Anglogold Ashanti,0.803,9.00,-45,10.50,7.65,3.87,,0.43,0.43,6.1,-99.23,-,3517.9,0.24,8.69,-2.8,-1.9
184,191,WEC,White Energy Co,0.793,3.35,26,3.84,1.955,-,,-,-,-,-14.79,-,58.9,9.63,-,52.4,1.7
185,185,OMH,OM Hldgs Ltd,0.783,1.57,2,2.13,1.42,2,,1.27,1.27,-69.2,5.59,28.1,-77.4,2.95,0.54,-9.4,53.4
186,182,PBG,Pac Brands,0.778,0.835,-1.5,1.52,0.78,-,,-,-,-100.0,-7.6,-,-19.0,0.61,-0.04,-29.8,-34.3
187,186,MML,Medusa Min Ltd,0.767,4.09,-1,4.89,2.182,-,,-,-,-,35.43,11.5,-,5.79,0.91,52.0,43.0
188,189,CHC,Charter Hall Grp forus,0.764,0.63,1,0.79,0.427,3.2,,5.08,5.08,-59.6,-23.57,-,-72.0,1.55,0.60,44.8,-32.5
189,190,ESG,Eastern Star Gas,0.763,0.875,2.5,1.165,0.615,-,,-,-,-,-0.8,-,-45.2,4.96,-,-19.7,14.0
190,187,BPT,Beach Energy Ltd,0.754,0.69,-1,1.04,0.655,1.75,p,2.54,2.65,-,16.05,4.3,-23.1,0.57,1.27,-14.9,-17.9
191,212,LNC,Linc Energy Ltd,0.751,1.535,28.5,2.04,0.95,-,,-,-,-,-16.12,-,756.2,4.85,-,-1.0,29.9
192,188,OGC,OceanaGold Corp cdi,0.748,3.28,-5,3.90,0.845,-,,-,-,-,35.68,9.2,-,1.71,2.35,226.4,-4.6
193,193,ABP,Abacus Prop stp,0.744,0.41,1.5,0.48,0.33,3.9,,9.51,9.51,-37.6,-2.32,-,-30.3,0.75,0.60,24.8,-31.0
194,194,CGX,CGA Min Ltd,0.742,2.24,8,2.61,1.52,-,,-,-,-,1.86,120.4,-25.0,4.09,-,31.8,44.0
195,192,EWC,Energy World Corp,0.718,0.46,,0.645,0.25,-,,-,-,-,3.02,15.2,-,1.48,0.30,-28.1,-20.3
196,196,ENV,Envestra Ltd,0.714,0.515,0.5,0.595,0.455,5.5,p,10.68,11.92,200.0,3.49,14.8,29.4,1.49,-0.05,9.8,-10.4
197,198,CGG,Citadel Resource Grp,0.698,0.30,0.5,0.444,0.234,-,,-,-,-,-0.75,-,103.4,2.95,-,15.4,0.6
198,197,VBA,Virgin Blue Hldgs,0.696,0.315,,0.80,0.245,-,,-,-,-100.0,-2.3,-,-,1.21,0.39,5.0,-45.3
199,195,SUL,Super Cheap Auto ,0.69,5.41,-17,5.95,4.01,20,f,3.70,5.28,38.5,31.9,17.0,23.8,4.41,0.74,27.5,9.0
200,202,SXL,Sthn Cross Media,0.674,1.78,3,2.31,1.053,6.7,,3.76,3.76,-83.6,-36.65,-,49.0,0.80,-0.51,43.9,-15.8
201,203,SLX,Silex Systems,0.673,4.51,11,8.03,4.31,-,,-,-,-,-9.7,-,-60.3,8.63,0.43,-34.9,-24.4
202,199,AUI,Aust United Invest,0.673,6.59,-1,7.90,6.04,25,f,3.79,5.42,-,18.7,35.2,-48.9,1.28,7.49,5.0,-7.0
203,201,HDF,Hastings Divers stp,0.668,1.315,-1,1.38,0.80,12,,9.13,9.13,-51.3,-12.55,-,-1.8,1.10,1.23,68.0,-17.9
204,205,CRG,Crane Grp Ltd,0.656,8.38,18,11.66,7.76,46,f,5.49,7.84,-11.3,39,21.5,-16.1,1.02,4.41,-20.0,-18.4
205,219,SFR,Sandfire Res,0.655,5.00,60,5.11,1.45,-,,-,-,-,-14.15,-,-24.9,234.95,-,120.3,141.9
206,207,CDU,Cudeco Ltd,0.653,4.76,19,6.59,2.60,-,,-,-,-,0.42,1133.3,-,6.53,-,73.1,5.9
207,214,IGO,Independence Grp,0.65,5.71,41,5.73,3.65,5,f,0.88,1.25,-50.0,25.18,22.7,-53.9,3.33,1.30,8.9,-
208,200,SBM,St Barbara Ltd,0.645,0.33,-1.5,0.395,0.179,-,,-,-,-,-2.37,-,-,2.17,0.21,79.8,-9.5
209,204,SLM,Salmat Ltd,0.637,4.00,-10,4.58,3.51,22,f,5.50,7.85,8.1,24.51,16.3,33.7,2.26,-0.71,12.4,-3.5
210,208,SAI,SAI Global Ltd,0.635,3.98,6,4.53,2.68,11.9,f,2.99,4.27,4.5,19.4,20.5,6.6,3.00,-0.98,46.1,5.8
211,209,NHF,NIB Hldgs Ltd,0.629,1.27,1,1.45,0.88,6.4,f,5.04,7.20,252.4,13,9.8,-17.3,1.74,0.75,42.2,-
212,216,CLO,Clough Ltd,0.627,0.815,4,1.035,0.725,2,,2.45,2.71,100.0,7.98,10.2,-27.9,2.54,0.31,0.3,23.2
213,215,PPC,Peet Ltd,0.616,2.05,5,2.42,1.61,8,f,3.90,5.57,-63.0,7.7,26.6,-75.5,3.04,-,25.4,-14.0
214,206,GOLD,ETFS Metals etfs gold,0.616,130.90,-390,150.00,110.60,-,,-,-,-,63.17,207.2,-,-,-,-,-
215,211,IVC,Invocare Ltd,0.612,6.00,,6.50,5.33,25.25,f,4.21,6.01,7.4,32.9,18.2,17.6,7.91,0.48,9.9,2.9
216,213,IFN,Infigen Energy stp,0.612,0.805,0.5,1.55,0.66,4.5,,5.59,5.59,-37.9,30.95,2.6,789.8,0.67,0.55,-37.6,-20.8
217,210,CMW,Cromwell Grp stp,0.607,0.69,-1.5,0.85,0.545,8,,11.59,11.59,-10.0,-5.5,-,-,1.13,0.73,20.5,-9.1
218,217,GRR,Grange Res,0.582,0.505,,0.785,0.235,-,,-,-,-,30.05,1.7,2298.4,2.19,-,59.2,-35.6
219,218,GUD,GUD Hldgs,0.579,8.79,-1,10.62,6.98,61,f,6.94,9.91,-11.8,71.73,12.3,-14.5,4.42,1.09,15.3,-1.5
220,220,AEO,Austereo Grp Ltd,0.557,1.615,-4,1.925,1.27,9.1,f,5.63,8.05,-9.0,11.98,13.5,-5.3,0.84,-0.57,17.9,-1.7
221,236,MQA,Macq Atlas Roads stp,0.547,1.21,18,1.21,0.51,-,,-,-,-,-,-,-,-,-,-,-
222,222,SPT,Spotless Grp Ltd,0.545,2.10,,3.23,2.00,11,p,5.24,7.07,-47.6,21.5,9.8,79.9,1.50,-,-13.5,-18.5
223,226,FWD,Fleetwood Corp,0.542,10.05,34,10.09,6.20,66,f,6.57,9.38,164.0,64.7,15.5,1.0,3.83,2.12,67.6,11.5
224,221,CAB,Cabcharge Aust,0.536,4.45,-22,6.66,4.41,34,f,7.64,10.91,-,48.9,9.1,1.4,1.92,-,-8.2,-25.4
225,223,GNM,Gujarat Nre Coal,0.534,0.60,,0.77,0.54,-,,-,-,-,-1.38,-,13.1,1.14,0.53,-,3.6
226,225,GNS,Gunns Ltd,0.532,0.66,,1.325,0.26,2,,3.03,4.32,-58.6,1.5,44.0,-38.2,0.40,1.59,-27.3,-38.2
227,224,HIL,Hills Ind Ltd,0.531,2.14,-1,2.93,1.60,9,f,4.21,6.00,-63.6,5.9,36.3,-46.3,1.24,1.39,28.8,-25.3
228,228,AHE,Automotive Hldgs,0.51,2.26,-1,2.88,1.51,17,f,7.52,10.74,-18.8,28.14,8.0,-21.9,1.46,0.75,44.2,-11.1
229,227,MRU,Mantra Res,0.507,3.89,-11,6.42,3.23,-,,-,-,-,-24.68,-,-52.5,19.97,-,3.2,62.6
230,231,SIP,Sigma Pharmaceutical,0.501,0.425,0.5,1.281,0.34,3,,7.06,10.07,-55.4,-40.7,-,3.7,0.47,0.15,-64.7,-34.8
231,230,BKI,BKI Invest Ltd,0.494,1.18,-0.5,1.325,1.09,5.5,f,4.66,6.65,-,6.47,18.2,-29.1,1.05,1.45,3.2,-3.3
232,232,MRM,Mermaid Marine,0.488,2.61,-2,3.25,1.85,7,f,2.68,3.83,200.0,18.59,14.0,23.5,2.90,0.95,33.2,15.7
233,229,SMM,Summit Res,0.481,2.24,-8,2.38,1.704,-,,-,-,-,-1.67,-,331.4,11.60,-,9.8,-12.8
234,234,PXS,Pharmaxis Ltd,0.478,2.12,-2,3.41,1.655,-,,-,-,-,-20,-,66.5,3.47,0.53,-13.1,-14.1
235,240,CDI,Challenger Div Pro stp,0.475,0.52,1.5,0.58,0.38,5.05,,9.71,9.71,-20.7,0.46,113.0,-61.4,1.00,0.65,18.7,-12.9
236,235,PAN,Panoramic Res,0.474,2.31,4,3.068,1.603,7,f,3.03,4.33,-75.0,18.7,12.4,-50.8,1.66,1.41,-12.1,-11.7
237,239,NPX,Nuplex Ind,0.465,2.42,2,2.80,1.392,10.22,p,4.22,5.80,-92.0,31.15,7.8,-53.4,1.11,1.58,71.6,-31.9
238,233,MDL,Mineral Deposits,0.464,0.80,-4,1.175,0.605,-,,-,-,-,-13.82,-,293.4,1.04,0.57,14.3,-18.1
239,237,DUI,Diversified United,0.464,2.88,,3.53,2.71,13,f,4.51,6.45,-,4.4,65.5,-63.1,1.26,3.29,7.1,-7.0
240,238,CSV,CSG Ltd,0.458,1.89,-2,2.30,0.94,5,f,2.65,3.78,12.5,13.85,13.6,20.9,5.34,0.05,78.7,11.3
241,241,CHO,Choiseul Investments   ,0.451,4.66,7,5.28,4.41,21,f,4.51,6.44,-10.2,16.4,28.4,-24.8,1.22,5.42,5.6,-6.2
242,242,ASB,Austal Ltd,0.444,2.36,1,3.12,1.935,6,,2.54,3.63,-53.8,4.35,54.3,-25.1,1.88,1.30,-14.4,-10.5
243,247,BRM,Brockman Res,0.441,3.12,8,4.05,1.16,-,,-,-,-,-14.9,-,-23.0,4.46,-,162.3,69.6
244,244,CIN,Carlton Invest,0.438,16.50,,18.95,14.75,67,f,4.06,5.80,-,63,26.2,25.5,1.07,21.78,14.5,-7.0
245,243,BTT,BT Invest Mngmnt,0.434,2.71,-4,3.34,2.13,10.4,f,3.84,5.48,-11.2,14.76,18.4,-33.7,1.50,0.32,29.9,-
246,246,QUB,Qube Logistics unt,0.43,0.835,,0.961,0.534,4,,4.79,5.19,-11.1,6.4,13.0,-71.9,2.18,0.96,36.6,-7.2
247,250,CIF,Challenger Infra stp,0.43,1.35,1,2.06,1.28,15,,11.11,11.11,-41.2,-59.2,-,-48.7,0.53,-1.66,-15.1,-25.1
248,248,BCS,Brisconnection Tr stp,0.428,1.10,,1.40,1.00,-,,-,-,-,15.06,7.3,-,0.39,-0.54,115.3,-
249,245,MAH,Macmahon Hldgs,0.426,0.58,-1,0.885,0.365,1.5,,2.59,2.59,-71.8,3.4,17.1,-65.1,1.37,0.39,31.5,-21.7
250,258,ASL,Ausdrill Ltd,0.421,1.655,5,2.34,0.984,11,f,6.65,9.49,-,20.62,8.0,3.3,1.38,1.60,55.6,-8.1
251,256,TRS,The Reject Shop,0.418,16.05,29,17.39,12.29,62,f,3.86,5.52,14.6,86.4,18.6,13.6,10.59,2.17,24.8,7.3
252,249,ARP,ARB Corp,0.417,5.75,-15,6.40,3.445,17.5,f,3.04,4.35,10.0,40.44,14.2,14.7,4.53,1.22,58.1,17.7
253,255,NFE,Northern Iron Ltd,0.415,1.42,1,2.00,1.18,-,,-,-,-,-47.6,-,-,2.80,-,-13.9,-
254,251,MSL,MAC Services (The),0.415,2.50,-2,2.85,1.31,8.75,f,3.50,5.00,13.3,15.4,16.2,19.0,3.06,0.86,83.7,3.9
255,254,MIO,Miclyn Exp Offshr,0.413,1.52,-0.5,1.95,1.37,-,,-,-,-,-,-,-,1.67,-,-,-
256,262,WOT,Westpac Office Tr unt,0.41,0.85,3,0.85,0.69,6.65,,7.82,7.82,66.3,1.96,43.4,-40.0,0.99,0.84,-,-
257,252,EHL,Emeco Hldgs,0.404,0.64,-2,0.995,0.45,2,,3.13,4.45,-11.1,-4.2,-,-14.6,0.59,0.71,19.0,-21.4
258,253,EAU,Eldorado Gold cdi,0.404,18.04,-51,21.48,12.86,-,,-,-,-,-,-,-,-,-,-,-
259,263,AAC,Aust Agriculture,0.403,1.525,3,1.595,1.18,-,,-,-,-100.0,-20.3,-,35.8,0.63,2.42,16.4,-19.5
260,259,IIN,iiNet Ltd,0.403,2.65,,3.00,1.67,8,f,3.02,4.31,14.3,17.4,15.2,9.6,2.00,0.04,56.8,17.2
261,260,MCR,Mincor Res NL,0.402,2.01,1,2.92,1.30,7,f,3.48,4.98,-50.0,10.12,19.9,-,2.02,0.98,-5.2,-14.2
262,269,KZL,Kagara Ltd,0.398,0.59,4.5,1.32,0.465,-,,-,-,-,-18.99,-,-,1.21,0.67,-45.4,-54.8
263,279,RRL,Regis Res,0.397,0.99,12,1.07,0.432,-,,-,-,-,-45.1,-,2175.5,11.05,-,81.3,-7.1
264,277,SDL,Sundance Res,0.393,0.145,1.5,0.215,0.105,-,,-,-,-,-0.54,-,51.1,3.21,-,-19.4,-34.2
265,287,GIR,Giralia Res NL,0.39,2.19,31,2.64,0.636,-,,-,-,-,0.1,2190.0,-32.5,4.98,-,170.3,44.0
266,264,TWR,Tower Ltd,0.388,1.49,1,1.75,1.25,10.32,,6.93,6.93,15.0,16.93,8.8,16.3,1.17,1.14,20.7,-4.8
267,261,SMX,SMS Management,0.385,5.77,-18,7.21,4.11,27.5,f,4.77,6.81,-,38.4,15.0,-2.7,4.84,0.69,37.9,3.3
268,257,NZO,NZ Oil & Gas ,0.379,0.975,-7.5,1.47,0.96,4.11,,4.22,4.22,-8.6,-1.99,-,-49.7,0.95,0.96,-20.3,-2.2
269,267,ENE,Energy Develop,0.377,2.41,1,3.41,2.22,7,,2.90,2.90,20.0,7.86,30.7,-5.8,1.34,1.79,1.1,-14.1
270,266,BKL,Blackmores Ltd,0.377,22.60,,24.00,15.48,99,f,4.38,6.26,6.7,132,17.1,7.7,6.44,3.76,49.9,5.3
271,268,APE,AP Eagers Ltd,0.375,12.51,1,13.55,8.41,62,f,4.96,7.08,40.9,121.6,10.3,11.2,1.13,8.81,52.4,-2.7
272,271,ALD,Allied Gold Ltd,0.374,0.36,1,0.545,0.25,-,,-,-,-,-3.42,-,-28.9,2.50,0.26,-13.3,-8.8
273,272,DMP,Domino Pizza Enterpr,0.369,5.41,8,5.80,3.20,14,f,2.59,3.70,13.8,26,20.8,22.9,3.89,0.69,55.0,22.0
274,265,PPX,PaperlinX Ltd,0.365,0.605,-2,0.845,0.46,-,,-,-,-100.0,-62.7,-,-,0.29,0.60,19.8,-39.9
275,275,HST,Hastie Grp Ltd,0.362,1.51,3,2.30,1.34,10,f,6.62,9.46,-21.5,22.2,6.8,17.2,0.99,-0.26,5.1,-22.4
276,281,RIC,Ridley Corp,0.357,1.16,3.5,1.28,0.81,7,,6.03,6.03,-,8.51,13.6,-,1.29,0.82,48.6,9.0
277,270,CER,Centro Retail stp,0.354,0.155,-0.5,0.265,0.092,0.37,,2.39,2.39,-73.2,-18.43,-,315.2,0.51,0.35,59.9,-53.6
278,285,SRL,Straits Res,0.353,1.385,6,2.157,1.165,-,,-,-,-,51.8,2.7,2416.1,0.41,2.58,-29.4,-26.7
279,273,FXL,Flexigrp Ltd,0.352,1.30,-3.5,1.779,0.842,6,f,4.62,6.59,9.1,23.7,5.5,-3.8,2.96,0.23,15.1,-12.0
280,278,MMS,McMillan Shakespeare,0.347,5.12,-6,5.27,2.75,20.5,f,4.00,5.72,15.2,32.88,15.6,19.5,6.04,0.34,80.3,5.0
281,274,RSG,Resolute Min,0.344,0.875,-4.5,1.30,0.56,-,,-,-,-,8.68,10.1,-,1.13,-,41.1,-11.6
282,284,KMD,Kathmandu Hldgs,0.342,1.71,1.5,1.97,1.435,-,,-,-,-,-0.17,-,-,1.98,-0.09,-,-
283,280,CUS,Customers Ltd,0.339,2.50,-7,3.154,2.034,-,,-,-,-,18.4,13.6,-,2.07,0.26,8.7,4.3
284,282,CDD,Cardno Ltd,0.338,3.73,-5,5.058,3.268,28,f,7.51,10.72,-,38.62,9.7,-,-,0.65,-,-
285,276,BOW,Bow Energy Ltd,0.337,1.20,-6,1.605,0.905,-,,-,-,-,4.42,27.1,-,-,-,-,-
286,283,IDL,Industrea Ltd,0.335,0.35,-0.5,0.51,0.225,1.3,f,3.71,5.29,-,5.07,6.9,-,-,0.03,-,-
287,286,WBB,Wide Bay Aust Ltd,0.333,10.42,-7,11.26,7.60,62,f,5.95,8.50,-,60.89,17.1,-,-,3.62,-,-
288,289,SGN,STW Comms,0.328,0.90,-0.5,1.03,0.58,3.5,f,3.89,5.56,-,7.32,12.3,-,-,0.15,-,-
289,292,SLR,Silver Lake Resource,0.322,1.80,2,2.09,0.635,-,,-,-,-,7.96,22.6,-,-,0.28,-,-
290,295,HZN,Horizon Oil Ltd,0.321,0.285,1,0.40,0.175,-,,-,-,-,6.28,4.5,-,-,0.19,-,-
291,294,LEP,ALE Prop Grp stp,0.319,2.08,3,2.43,1.90,27,,12.98,12.98,-,95.98,2.2,-,-,2.39,-,-
292,290,FPA,Fisher & Paykel App,0.319,0.44,-1,0.715,0.425,-,,-,-,-,-10.54,-,-,-,-,-,-
293,288,AAD,Ardent Leisure stp,0.317,1.025,-5.5,1.845,0.94,14.3,,13.95,13.95,-,2.73,37.5,-,-,1.10,-,-
294,293,NKP,NKWE Platinum com,0.313,0.56,-0.5,0.725,0.235,-,,-,-,-,-4.61,-,-,-,-,-,-
295,296,DTE,Dart Energy Ltd def,0.308,0.84,,0.88,0.745,-,,-,-,-,-,-,-,-,-,-,-
296,304,GOZ,Growthpoint Prop stp,0.308,1.93,11,1.95,1.35,6.25,,3.24,3.24,-,-1.4,-,-,-,2.03,-,-
297,298,SDM,Sedgman Ltd,0.307,1.49,,1.81,1.00,6,f,4.03,5.75,-,12.9,11.6,-,-,0.38,-,-
298,308,ACR,Acrux Ltd,0.305,1.90,12,2.60,1.15,-,,-,-,-,-2.84,-,-,-,0.06,-,-
299,291,PRC,Pike River Coal,0.304,0.75,-4.5,0.971,0.599,-,,-,-,-,-4.01,-,-,-,0.56,-,-
300,305,CDP,Carindale Prop unt,0.301,4.30,15,4.40,3.57,27.21,,6.33,6.33,-,27.08,15.9,-,-,5.56,-,-
