Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 5007.3 at 16:34 16/4/2010  Report at 19:07 Friday 16/4/2010. Processed 19:50 Friday 16/4/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
168,171,OMH,OM Hldgs Ltd,0.993,2.01,5.5,2.13,1.09,2,,1.00,1.00,-69.2,5.59,36.0,-77.4,3.64,0.54,55.5,120.9
169,167,WSA,Western Areas NL,0.989,5.50,-9,6.60,3.72,3,,0.55,0.55,-,-7.49,-,365.5,7.32,0.63,33.2,-0.9
170,165,GWT,GWA Intl,0.985,3.27,-10,3.50,2.21,18,f,5.50,7.86,-,15.94,20.5,-16.5,2.38,0.28,52.7,-4.3
171,187,SLX,Silex Systems,0.971,6.54,104,8.03,4.02,-,,-,-,-,-9.7,-,-60.3,10.47,0.43,14.6,-22.4
172,169,TAL,Tower Aust,0.957,2.63,-11,3.35,2.02,5.25,f,2.00,2.85,16.7,12.9,20.4,-0.1,1.47,1.00,36.5,3.9
173,170,IFN,Infigen Energy stp,0.955,1.19,-2.5,1.55,1.06,4.5,,3.78,3.78,-37.9,30.95,3.8,789.8,1.06,0.55,0.2,-7.4
174,174,GBG,Gindalbie Metals,0.948,1.34,0.5,1.45,0.60,-,,-,-,-,-0.95,-,-73.0,5.42,-,96.3,31.3
175,173,CXP,Corporate Express,0.943,5.57,-2,5.71,3.10,22.5,f,4.04,5.77,-15.1,34,16.4,-15.3,4.58,-,66.8,-3.1
176,182,FKP,FKP Prop Grp stp,0.935,0.805,6.5,0.83,0.405,1.95,,2.42,2.42,-86.6,-10.3,-,-62.8,0.77,1.27,38.5,-46.6
177,178,AHD,Amalgamated Hldgs,0.928,5.90,17,6.24,3.73,35,f,5.93,8.47,6.7,68.5,8.6,-21.6,1.50,4.65,57.0,2.1
178,175,DJW,Djerriwarrh Invest,0.909,4.28,-3,4.85,3.45,26,f,6.07,8.68,-,-14.11,-,-46.2,1.35,3.80,28.5,2.6
179,176,WHS,Warehouse Grp,0.906,2.91,1,3.694,2.561,17.83,,6.13,6.13,-7.1,21.82,13.3,12.9,3.55,0.83,19.8,-16.2
180,180,AWB,AWB Ltd,0.895,1.095,1.5,1.337,0.791,-,,-,-,-100.0,18.5,5.9,-,0.98,1.81,-4.4,-26.5
181,184,CHC,Charter Hall Grp forus,0.885,0.73,4,0.749,0.313,2.6,,3.56,3.56,-59.6,-23.57,-,-72.0,1.69,0.60,103.4,-29.9
182,181,ESG,Eastern Star Gas,0.883,1.02,0.5,1.165,0.645,-,,-,-,-,-0.8,-,-45.2,5.71,-,31.8,38.8
183,177,LYC,Lynas Corp,0.869,0.525,-2,0.72,0.195,-,,-,-,-,-7.07,-,54.7,4.56,-,146.3,-10.5
184,179,KCN,Kingsgate Cons,0.854,8.72,-42,10.30,5.11,30,,3.44,4.18,-,82,10.6,196.5,3.65,2.69,57.1,19.4
185,199,EWC,Energy World Corp,0.843,0.54,7,0.72,0.25,-,,-,-,-,3.02,17.9,-,1.52,0.30,-15.3,-17.3
186,186,BPT,Beach Energy Ltd,0.843,0.78,1.5,1.04,0.655,1.75,p,2.24,2.35,-,16.05,4.9,-23.1,0.62,1.27,4.2,-13.3
187,185,BWP,Bunnings Warehouse unt,0.837,1.99,1.5,2.00,1.605,10.97,,5.51,5.51,-9.7,13.89,14.3,0.9,1.13,1.83,19.0,0.5
188,191,MML,Medusa Min Ltd,0.834,4.45,30,4.50,1.368,-,,-,-,-,35.43,12.6,-,5.86,0.91,167.8,61.8
189,188,CQR,Charter Hall Retail unt,0.828,0.55,1,0.735,0.265,6,,10.91,10.91,-53.3,-45.58,-,62.6,0.72,0.72,71.4,-29.3
190,194,GRR,Grange Res,0.824,0.715,6.5,0.785,0.193,-,,-,-,-,30.05,2.4,2298.4,2.82,-,224.8,-20.4
191,183,SXL,Sthn Cross Media,0.818,2.16,-9,2.31,0.826,6.7,,3.10,3.10,-83.6,-36.65,-,49.0,1.01,-0.51,133.6,-5.8
192,192,AUI,Aust United Invest,0.782,7.66,15,7.90,5.11,25,f,3.26,4.66,-,18.7,41.0,-48.9,1.46,7.24,46.8,0.3
193,189,LNC,Linc Energy Ltd,0.782,1.63,-3,2.68,1.31,-,,-,-,-,-16.12,-,756.2,5.15,-,-33.9,79.9
194,190,AGG,Anglogold Ashanti  5:1,0.763,8.55,-25,11.00,7.65,3.87,,0.45,0.45,-46.2,-99.23,-,3517.9,0.23,8.69,-1.0,-5.9
195,197,ABP,Abacus Prop stp,0.753,0.415,0.5,0.48,0.28,5.75,,13.86,13.86,-37.6,-2.32,-,-30.3,0.75,0.60,38.0,-32.0
196,196,CGX,CGA Min Ltd,0.735,2.22,-3,2.59,1.36,-,,-,-,-,1.86,119.4,-25.0,4.11,-,41.5,58.0
197,193,SPT,Spotless Grp Ltd,0.731,2.82,-9,3.23,1.81,11,p,3.90,5.27,-47.6,21.5,13.1,79.9,2.07,-,47.9,-12.3
198,198,ENV,Envestra Ltd,0.721,0.535,-1,0.595,0.355,5.5,p,10.28,11.48,200.0,3.49,15.3,29.4,1.53,-0.05,29.2,-10.2
199,204,CRG,Crane Grp Ltd,0.72,9.20,26,11.66,8.32,46,f,5.00,7.14,-11.3,39,23.6,-16.1,1.08,4.41,1.3,-14.5
200,201,PPC,Peet Ltd,0.718,2.40,2,2.41,1.17,8,f,3.33,4.76,-63.0,7.7,31.2,-75.5,3.52,-,80.6,-9.9
201,200,CLO,Clough Ltd,0.714,0.93,,1.035,0.54,2,,2.15,2.38,100.0,7.98,11.7,-27.9,2.90,0.31,61.1,18.0
202,206,SLM,Salmat Ltd,0.712,4.48,21,4.58,3.20,22,f,4.91,7.01,8.1,24.51,18.3,33.7,2.41,-0.71,14.5,6.5
203,203,CDU,Cudeco Ltd,0.711,5.18,8,6.59,1.95,-,,-,-,-,0.42,1233.3,-,6.99,-,150.0,11.0
204,205,CAB,Cabcharge Aust,0.705,5.85,8,7.09,4.71,34,f,5.81,8.30,-,48.9,12.0,1.4,2.48,-,-8.8,-17.0
205,195,MRU,Mantra Res,0.683,5.39,-50,6.42,2.30,-,,-,-,-,-24.68,-,-52.5,29.44,-,120.6,80.0
206,214,PXS,Pharmaxis Ltd,0.683,3.03,30,3.10,1.855,-,,-,-,-,-20,-,66.5,4.47,0.53,24.6,-7.7
207,208,HIL,Hills Ind Ltd,0.675,2.72,6,2.93,1.45,9,f,3.31,4.72,-63.6,5.9,46.1,-46.3,1.54,1.39,41.6,-18.6
208,207,HDF,Hastings Divers stp,0.671,1.35,-1,1.425,0.537,12,,8.89,8.89,-51.3,-12.55,-,-1.8,1.11,1.23,149.5,-12.9
209,202,PRU,Perseus Min Ltd,0.67,1.945,-10.5,2.14,0.685,-,,-,-,-,-2.43,-,-25.6,5.32,-,128.5,61.3
210,211,SAI,SAI Global Ltd,0.666,4.18,11,4.25,2.45,11.9,f,2.85,4.07,4.5,19.4,21.5,6.6,3.06,-0.98,65.0,5.5
211,209,GNM,Gujarat Nre Coal,0.665,0.75,1.5,0.77,0.31,-,,-,-,-,-1.7,-,-24.2,1.54,0.52,133.3,-
212,216,AEO,Austereo Grp Ltd,0.652,1.89,11.5,1.925,1.15,9.1,f,4.81,6.88,-9.0,11.98,15.8,-5.3,0.93,-0.57,52.7,0.1
213,210,NHF,NIB Hldgs Ltd,0.644,1.30,-1,1.45,0.76,6.4,f,4.92,7.03,252.4,13,10.0,-17.3,1.80,0.75,65.1,-
214,224,WEC,White Energy Co,0.636,2.70,24,3.00,1.40,-,,-,-,-,-14.79,-,58.9,7.04,-,58.7,0.9
215,215,IVC,Invocare Ltd,0.63,6.17,15,6.50,4.95,25.25,f,4.09,5.85,7.4,32.9,18.8,17.6,7.91,0.48,22.8,7.2
216,218,OGC,OceanaGold Corp cdi,0.629,2.76,11,2.83,0.69,-,,-,-,-,35.68,7.7,-,1.38,2.35,221.2,46.4
217,212,AVO,Avoca Res,0.624,2.17,-2,2.26,1.415,-,,-,-,-,12.49,17.4,377.1,4.01,0.79,45.0,16.4
218,234,AAX,Ausenco Ltd,0.624,5.10,70,5.95,2.82,9.5,f,1.86,2.66,-70.1,19,26.8,-59.7,2.07,0.62,27.6,-12.7
219,220,AHE,Automotive Hldgs,0.614,2.72,7,2.74,1.15,17,f,6.25,8.93,-18.8,28.14,9.7,-21.9,1.71,0.75,126.7,-4.9
220,219,MAH,Macmahon Hldgs,0.609,0.83,1,0.885,0.276,1.5,,1.81,1.81,-71.8,3.4,24.4,-65.1,1.94,0.39,154.6,5.4
221,217,ISF,iSOFT Group Ltd,0.607,0.585,,0.93,0.465,1,,1.71,1.71,-,3.66,16.0,107.8,0.82,-0.23,-18.3,-19.7
222,222,GOLD,ETFS Metals etfs gold,0.59,121.00,-39,130.00,110.60,-,,-,-,-,63.17,191.5,-,-,-,-,-
223,221,CMW,Cromwell Grp stp,0.59,0.73,-0.5,0.85,0.50,7.5,,10.27,10.27,-10.0,-5.5,-,-,1.10,0.73,30.4,-2.2
224,231,SIP,Sigma Pharmaceutical,0.583,0.495,2.5,1.281,0.38,3,,6.06,8.65,-55.4,-40.7,-,3.7,0.52,0.15,-54.9,-38.9
225,223,MDL,Mineral Deposits,0.568,0.99,-3.5,1.175,0.535,-,,-,-,-,-13.82,-,293.4,1.32,0.57,38.5,-8.3
226,213,ELD,Elders Ltd,0.567,1.265,-11,4.50,1.23,-,,-,-,-,-51.51,-,661.6,0.88,0.37,-68.4,-60.3
227,230,IGO,Independence Grp,0.564,4.96,6,5.52,3.08,5,f,1.01,1.44,-50.0,25.18,19.7,-53.9,2.85,1.30,25.1,-10.9
228,227,KZL,Kagara Ltd,0.56,0.83,-0.5,1.32,0.587,-,,-,-,-,-18.99,-,-,1.71,0.67,-13.9,-48.5
229,226,CGG,Citadel Resource Grp,0.556,0.38,-0.5,0.465,0.135,-,,-,-,-,-0.75,-,103.6,2.38,-,156.6,34.1
230,228,DUI,Diversified United,0.55,3.41,-8,3.53,2.15,13,f,3.81,5.45,-,4.4,77.5,-63.1,1.52,3.17,54.7,1.3
231,236,PAN,Panoramic Res,0.549,2.68,10,3.068,1.431,7,f,2.61,3.73,-75.0,18.7,14.3,-50.8,1.85,1.41,78.2,-18.2
232,225,GUD,GUD Hldgs,0.547,8.96,-35,10.62,5.95,61,f,6.81,9.73,-11.8,71.73,12.5,-14.5,4.34,1.09,40.2,12.8
233,233,BKI,BKI Invest Ltd,0.544,1.30,1,1.325,0.981,5.5,f,4.23,6.04,-,6.47,20.1,-29.1,1.15,1.41,34.0,1.2
234,229,SUL,Super Cheap Auto ,0.542,4.98,-16,5.95,2.72,20,f,4.02,5.74,38.5,31.9,15.6,23.8,3.58,0.74,75.3,8.1
235,235,SBM,St Barbara Ltd,0.537,0.275,,0.37,0.169,-,,-,-,-,-2.37,-,-,1.81,0.21,4.3,-20.0
236,237,MRM,Mermaid Marine,0.527,2.82,-1,3.25,1.425,7,f,2.48,3.55,200.0,18.59,15.2,23.5,3.14,0.95,93.5,25.3
237,238,BRM,Brockman Res,0.518,3.72,-6,3.95,1.00,-,,-,-,-,-14.9,-,-23.0,5.32,-,224.6,126.6
238,232,ASL,Ausdrill Ltd,0.518,2.16,-14,2.34,0.82,11,f,5.09,7.27,-,20.62,10.5,3.3,1.57,1.60,196.8,11.7
239,240,FWD,Fleetwood Corp,0.514,9.52,13,9.72,5.30,66,f,6.93,9.90,164.0,64.7,14.7,1.0,3.57,2.12,62.6,9.7
240,243,EAU,Eldorado Gold cdi  1:1,0.498,14.78,9,16.32,12.86,-,,-,-,-,-,-,-,-,-,-,-
241,242,CIF,Challenger Infra stp,0.495,1.495,-1.5,2.06,1.32,15,,10.03,10.03,-41.2,-59.2,-,-48.7,0.62,-1.66,-6.5,-22.5
242,264,PPX,PaperlinX Ltd,0.495,0.82,10.5,0.845,0.37,-,,-,-,-100.0,-62.7,-,-,0.34,0.60,23.2,-40.6
243,245,CHO,Choiseul Investments   ,0.488,5.04,2,5.28,4.11,21,f,4.17,5.95,-10.2,16.4,30.7,-24.8,1.31,5.17,14.0,-1.9
244,241,IRN,Indophil Res,0.488,1.165,-3.5,1.265,0.305,-,,-,-,-,-2.71,-,1984.6,2.75,-,233.3,15.0
245,249,MIO,Miclyn Exp Offshr,0.488,1.795,9,1.95,1.68,-,,-,-,-,-,-,-,1.87,-,-,-
246,247,CDI,Challenger Div Pro stp,0.484,0.53,1.5,0.56,0.286,5.05,,9.53,9.53,-20.7,0.46,115.2,-61.4,0.99,0.65,43.9,-13.9
247,268,CER,Centro Retail stp,0.48,0.21,2.5,0.225,0.034,0.37,,1.76,1.76,-73.2,-18.43,-,315.2,0.61,0.35,336.3,-50.2
248,252,BCS,Brisconnection Tr stp,0.478,1.23,5,1.40,1.03,-,,-,-,-,15.06,8.2,-,0.42,-0.54,-,-
249,239,NPX,Nuplex Ind,0.475,2.47,-18,2.80,0.99,10.22,p,4.14,5.68,-92.0,31.15,7.9,-53.4,1.21,1.58,150.0,-30.9
250,244,SFR,Sandfire Res,0.472,3.79,-14,4.39,0.081,-,,-,-,-,-14.15,-,-24.9,175.28,-,2394.3,110.7
251,253,ASB,Austal Ltd,0.465,2.47,4,3.12,2.18,6,,2.43,3.47,-53.8,4.35,56.8,-25.1,1.94,1.30,-4.4,-10.8
252,257,RSG,Resolute Min,0.463,1.195,6,1.26,0.515,-,,-,-,-,8.68,13.8,-,1.45,-,66.9,-3.2
253,251,CIN,Carlton Invest,0.463,17.45,10,18.95,13.50,67,f,3.84,5.48,-,63,27.7,25.5,1.13,20.50,33.7,-2.5
254,246,NZO,NZ Oil & Gas ,0.461,1.185,-5.5,1.47,1.06,4.11,,3.47,3.47,-8.6,-1.99,-,-49.7,1.21,0.96,16.6,16.8
255,248,SMM,Summit Res,0.455,2.12,-4,2.38,1.629,-,,-,-,-,-1.67,-,331.4,11.18,-,20.0,-27.7
256,267,CSV,CSG Ltd,0.455,2.09,14,2.26,0.60,5,f,2.39,3.42,12.5,13.85,15.1,20.9,4.95,0.05,191.2,23.0
257,266,EHL,Emeco Hldgs,0.454,0.72,4.5,0.995,0.325,2,,2.78,3.96,-11.1,-4.2,-,-14.6,0.62,0.71,74.8,-25.4
258,256,MSL,MAC Services (The),0.453,2.73,8,2.85,1.08,8.75,f,3.21,4.58,13.3,15.4,17.7,19.0,2.83,0.86,96.8,14.9
259,261,MQA,Macq Atlas Roads stp,0.45,0.995,3.5,1.02,0.51,-,,-,-,-,-,-,-,-,-,-,-
260,259,BTT,BT Invest Mngmnt,0.448,2.80,6,3.34,1.56,7.9,f,2.82,4.03,-11.2,7.95,35.2,-33.7,1.52,0.22,41.3,-
261,250,SMX,SMS Management,0.445,6.66,-24,7.21,2.43,27.5,f,4.13,5.90,-,38.4,17.3,-2.7,5.79,0.69,180.0,21.7
262,258,MCR,Mincor Res NL,0.444,2.22,3,2.92,0.905,7,f,3.15,4.50,-50.0,10.12,21.9,-,2.20,0.98,131.8,-14.4
263,263,TRS,The Reject Shop,0.439,16.90,27,17.39,10.50,62,f,3.67,5.24,14.6,86.4,19.6,13.6,10.95,2.17,56.8,13.3
264,260,IIN,iiNet Ltd,0.437,2.88,1,2.96,1.45,8,f,2.78,3.97,14.3,17.4,16.6,9.6,2.16,0.04,85.8,35.1
265,255,GNS,Gunns Ltd,0.436,0.54,-1,1.325,0.455,2,,3.70,5.28,-58.6,1.5,36.0,-38.2,0.34,1.59,-47.1,-42.2
266,276,GIR,Giralia Res NL,0.435,2.44,23,2.45,0.417,-,,-,-,-,0.1,2440.0,-32.5,5.02,-,262.3,41.7
267,270,BOW,Bow Energy Ltd,0.428,1.53,4,1.605,0.71,-,,-,-,-,4.42,34.6,2.2,10.38,-,23.1,146.2
268,272,ARP,ARB Corp,0.428,5.90,25,6.09,2.693,17.5,f,2.97,4.24,10.0,40.44,14.6,14.7,4.45,1.22,105.7,16.4
269,265,NFE,Northern Iron Ltd,0.422,1.445,-1.5,2.00,1.011,-,,-,-,-,-47.6,-,-,2.88,-,23.7,-
270,262,AAD,Ardent Leisure stp,0.422,1.365,-3.5,1.845,1.165,14.3,,10.48,10.48,-27.0,2.73,50.0,-36.1,1.05,1.10,23.1,-16.8
271,273,SDL,Sundance Res,0.42,0.155,0.5,0.215,0.084,-,,-,-,-,-0.54,-,51.1,3.32,-,36.4,-5.9
272,269,CUS,Customers Ltd,0.415,3.03,-3,3.25,1.814,-,,-,-,-,18.4,16.5,-,2.56,0.26,50.0,11.5
273,274,HZN,Horizon Oil Ltd,0.411,0.365,0.5,0.40,0.11,-,,-,-,-,6.28,5.8,-46.6,5.43,0.19,213.1,6.3
274,271,BTA,Biota Hldgs,0.404,2.26,-3,3.336,0.634,-,,-,-,-,36.6,6.2,-,4.22,0.60,61.4,11.3
275,279,TWR,Tower Ltd,0.401,1.55,4.5,1.75,0.976,7.07,,4.56,4.56,15.0,19.94,7.8,16.3,1.17,1.20,51.0,-3.2
276,254,NWH,NRW Hldgs Ltd,0.397,1.58,-20,2.16,0.625,4,f,2.53,3.61,-75.7,13.1,12.1,-11.9,3.14,0.52,134.7,-
277,278,WOT,Westpac Office Tr unt,0.391,0.81,,0.835,0.69,4.98,,6.15,6.15,66.3,1.96,41.3,-40.0,0.94,0.84,-,-
278,280,KMD,Kathmandu Hldgs,0.39,1.95,1,1.97,1.48,-,,-,-,-,-0.17,-,-,2.24,-0.09,-,-
279,287,APE,AP Eagers Ltd,0.387,12.95,45,13.55,6.12,62,f,4.79,6.84,-,121.6,10.6,-,-,8.81,-,-
280,282,ENE,Energy Develop,0.385,2.46,1,3.41,1.30,7,,2.85,2.85,20.0,7.86,31.3,-5.8,1.36,1.79,44.0,-16.4
281,292,PRG,Programmed Maint,0.385,3.26,17,4.762,1.96,8,f,2.45,3.50,-,27.9,11.7,-,-,0.62,-,-
282,281,BKL,Blackmores Ltd,0.385,23.06,-19,23.60,14.25,99,f,4.29,6.13,6.7,132,17.5,7.7,6.62,3.76,54.9,5.7
283,277,FXL,Flexigrp Ltd,0.385,1.42,-3,1.779,0.525,6,f,4.23,6.04,9.1,23.7,6.0,-3.8,3.30,0.23,174.2,-11.6
284,289,AAC,Aust Agriculture,0.378,1.43,2,1.95,1.18,-,,-,-,-,-20.3,-,-,-,2.42,-,-
285,293,HST,Hastie Grp Ltd,0.377,1.595,5.5,2.30,1.08,10,f,6.27,8.95,-,22.2,7.2,-,-,-0.26,-,-
286,288,DMP,Domino Pizza Enterpr,0.376,5.51,5,5.80,2.95,14,f,2.54,3.63,-,26,21.2,-,-,0.69,-,-
287,294,CDD,Cardno Ltd,0.376,4.32,14,5.20,3.05,28,f,6.48,9.26,-,38.62,11.2,-,-,0.65,-,-
288,283,IDL,Industrea Ltd,0.373,0.39,-1,0.51,0.18,1.3,f,3.33,4.74,25.0,5.07,7.7,-53.8,2.35,0.03,116.9,-3.0
289,286,ACR,Acrux Ltd,0.369,2.30,-3,2.60,0.58,-,,-,-,-,-2.84,-,-,-,0.06,-,-
290,284,RIC,Ridley Corp,0.368,1.195,-4.5,1.27,0.735,7,,5.86,5.86,-,8.51,14.0,-,1.38,0.82,58.0,9.5
291,291,FAN,Fantastic Hldgs,0.367,3.58,,4.29,2.27,11.75,f,3.28,4.69,-,24.21,14.8,-,-,0.81,-,-
292,296,COU,Count Financial,0.359,1.39,4.5,1.60,1.04,7,f,5.04,7.19,-,10.64,13.1,-,-,0.22,-,-
293,297,SRV,Servcorp Ltd,0.355,3.61,13,4.70,2.453,15,f,4.16,5.93,-,19.3,18.7,-,-,2.00,-,-
294,275,RRL,Regis Res,0.354,0.93,-11,1.07,0.361,-,,-,-,-,-45.1,-,2175.5,10.99,-,170.4,1.4
295,298,WBB,Wide Bay Aust Ltd,0.352,11.00,31,11.25,5.91,62,f,5.64,8.05,-,60.89,18.1,-,-,3.62,-,-
296,290,SRL,Straits Res,0.352,1.38,-8,2.157,1.151,-,,-,-,-,51.8,2.7,-,-,2.58,-,-
297,285,ABY,Aditya Birla,0.351,1.12,-7.5,1.65,0.26,-,,-,-,-,-17.34,-,-,-,1.42,-,-
298,300,SDM,Sedgman Ltd,0.348,1.69,4,1.81,0.86,6,f,3.55,5.07,-,12.9,13.1,-,-,0.38,-,-
299,295,ALD,Allied Gold Ltd,0.343,0.33,-0.5,0.55,0.25,-,,-,-,-,-3.42,-,-,-,0.26,-,-
300,307,NKP,NKWE Platinum com,0.339,0.635,2,0.695,0.20,-,,-,-,-,-4.61,-,-,-,-,-,-
