Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4264.9 at 16:46 2/7/2010  Report at 22:00 Friday 2/7/2010. Processed 13:10 Monday 5/7/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
166,168,AWE,AWE Ltd,0.905,1.735,-7,3.17,1.705,-,,-,-,-,1.43,121.3,-58.4,0.83,1.74,-35.0,-18.2
167,172,AHD,Amalgamated Hldgs,0.901,5.73,9,6.24,3.995,35,f,6.11,8.73,6.7,68.5,8.4,-21.6,1.50,4.65,38.7,3.1
168,167,GWT,GWA Intl,0.894,2.97,-17,3.50,2.21,18,f,6.06,8.66,-,15.94,18.6,-16.5,2.10,0.28,10.5,-6.8
169,173,DJW,Djerriwarrh Invest,0.858,4.04,-9,4.85,3.72,26,f,6.44,9.19,-,-14.11,-,-46.2,1.27,3.85,-4.0,-2.6
170,171,WHS,Warehouse Grp,0.843,2.71,-18,3.694,2.71,17.83,,6.58,6.58,-7.1,21.82,12.4,12.9,3.32,0.83,-5.4,-14.5
171,165,CXP,Corporate Express,0.832,4.91,-70,5.78,3.52,22.5,f,4.58,6.55,-15.1,34,14.4,-15.3,4.03,-,34.6,-5.8
172,156,GBG,Gindalbie Metals,0.828,0.975,-23,1.45,0.695,-,,-,-,-,-0.95,-,-73.0,4.75,-,11.4,-14.6
173,174,PBG,Pac Brands,0.824,0.885,-2.5,1.52,0.81,-,,-,-,-100.0,-7.6,-,-19.0,0.65,-0.04,-25.6,-33.0
174,169,MMX,Murchison Metals,0.821,1.885,-26.5,3.12,1.18,-,,-,-,-,-8.73,-,-,3.47,-,-1.3,-28.2
175,177,CQR,Charter Hall Retail unt,0.813,0.54,-1,0.735,0.445,6,,11.11,11.11,-53.3,-45.58,-,62.6,0.72,0.72,2.9,-28.3
176,175,FKP,FKP Prop Grp stp,0.805,0.69,-3,0.90,0.405,1.95,,2.83,2.83,-86.6,-10.3,-,-62.8,0.72,1.27,22.1,-48.4
177,181,MRE,Minara Res,0.782,0.67,-1.5,1.39,0.58,-,,-,-,-,4.16,16.1,-,0.90,0.74,-39.6,-32.5
178,179,BWP,Bunnings Warehouse unt,0.78,1.855,-6.5,2.09,1.61,10.97,,5.91,5.91,-9.7,13.89,13.4,0.9,1.07,1.83,-0.3,-2.1
179,186,AWB,AWB Ltd,0.768,0.94,1.5,1.337,0.865,-,,-,-,-100.0,3.67,25.6,-,0.85,1.85,-15.8,-31.5
180,185,AVO,Avoca Res,0.763,2.63,1,2.79,1.48,-,,-,-,-,12.49,21.1,377.1,4.85,0.79,51.1,18.1
181,183,MBN,Mirabela Nickel,0.76,2.07,-6,3.43,1.87,-,,-,-,-,-22.86,-,-,1.33,-,-25.8,-26.4
182,184,OMH,OM Hldgs Ltd,0.753,1.51,-5,2.13,1.245,2,,1.32,1.32,-69.2,5.59,27.0,-77.4,2.83,0.54,-12.9,51.4
183,187,CGX,CGA Min Ltd,0.752,2.27,-1,2.61,1.36,-,,-,-,-,1.86,122.0,-25.0,4.14,-,33.5,44.6
184,176,OGC,OceanaGold Corp cdi,0.751,3.29,-35,3.90,0.845,-,,-,-,-,35.68,9.2,-,1.72,2.35,227.3,-4.5
185,191,CHC,Charter Hall Grp forus,0.74,0.61,1,0.79,0.403,3.2,,5.25,5.25,-59.6,-23.57,-,-72.0,1.50,0.60,40.2,-33.2
186,180,BPT,Beach Energy Ltd,0.732,0.67,-6.5,1.04,0.655,1.75,p,2.61,2.73,-,16.05,4.2,-23.1,0.55,1.27,-17.3,-18.7
187,188,TAL,Tower Aust,0.732,2.01,-6,3.35,1.96,5.25,,2.61,3.73,16.7,13,15.5,-0.2,1.08,1.07,-15.3,-3.3
188,189,ABP,Abacus Prop stp,0.725,0.40,-1.5,0.48,0.33,4,,10.00,10.00,-37.6,-2.32,-,-30.3,0.73,0.60,17.0,-32.5
189,178,MML,Medusa Min Ltd,0.713,3.80,-60,4.89,2.091,-,,-,-,-,35.43,10.7,-,5.37,0.91,41.3,39.5
190,190,ESG,Eastern Star Gas,0.707,0.81,-3,1.165,0.615,-,,-,-,-,-0.8,-,-45.2,4.60,-,-25.7,11.1
191,182,WEC,White Energy Co,0.706,2.98,-36,3.84,1.85,-,,-,-,-,-14.79,-,58.9,8.57,-,35.5,-2.2
192,193,SUL,Super Cheap Auto ,0.689,5.40,-14,5.95,3.47,20,f,3.70,5.29,38.5,31.9,16.9,23.8,4.41,0.74,27.3,8.9
193,192,WSA,Western Areas NL,0.688,3.83,-19,6.60,3.52,3,,0.78,0.78,-,-7.49,-,365.5,5.01,0.63,-36.7,-7.7
194,197,AUI,Aust United Invest,0.688,6.74,-8,7.90,5.80,25,f,3.71,5.30,-,18.7,36.0,-48.9,1.31,7.49,7.4,-6.3
195,196,ENV,Envestra Ltd,0.68,0.49,-1.5,0.595,0.445,5.5,p,11.22,12.53,200.0,3.49,14.0,29.4,1.42,-0.05,4.5,-11.8
196,206,CDU,Cudeco Ltd,0.67,4.88,19,6.59,2.46,-,,-,-,-,0.42,1161.9,-,6.69,-,77.4,6.8
197,194,SLX,Silex Systems,0.669,4.49,-23,8.03,4.31,-,,-,-,-,-9.7,-,-60.3,8.58,0.43,-35.2,-24.5
198,198,VBA,Virgin Blue Hldgs,0.663,0.30,-0.5,0.80,0.241,-,,-,-,-100.0,-2.3,-,-,1.15,0.39,-,-46.2
199,205,SXL,Sthn Cross Media,0.659,1.74,3,2.31,0.988,6.7,,3.85,3.85,-83.6,-36.65,-,49.0,0.78,-0.51,40.7,-16.4
200,200,SLM,Salmat Ltd,0.659,4.14,1,4.58,3.20,22,f,5.31,7.59,8.1,24.51,16.9,33.7,2.34,-0.71,16.4,-2.4
201,199,GOLD,ETFS Metals etfs gold,0.656,139.98,-59,150.00,110.60,-,,-,-,-,63.17,221.6,-,-,-,-,-
202,195,SBM,St Barbara Ltd,0.644,0.33,-3,0.395,0.169,-,,-,-,-,-2.37,-,-,2.17,0.21,79.8,-9.5
203,201,CGG,Citadel Resource Grp,0.64,0.275,-0.5,0.465,0.185,-,,-,-,-,-0.75,-,103.4,2.71,-,5.9,-2.3
204,208,SAI,SAI Global Ltd,0.638,4.00,3,4.53,2.66,11.9,f,2.97,4.25,4.5,19.4,20.6,6.6,3.01,-0.98,45.1,5.6
205,202,CRG,Crane Grp Ltd,0.633,8.09,-23,11.66,7.87,46,f,5.69,8.12,-11.3,39,20.7,-16.1,0.98,4.41,-22.8,-19.3
206,210,IVC,Invocare Ltd,0.626,6.13,-4,6.50,5.25,25.25,f,4.12,5.88,7.4,32.9,18.6,17.6,8.08,0.48,12.3,3.6
207,204,HDF,Hastings Divers stp,0.625,1.25,-4.5,1.38,0.80,12,,9.60,9.60,-51.3,-12.55,-,-1.8,1.03,1.23,59.7,-19.3
208,207,NHF,NIB Hldgs Ltd,0.619,1.25,-4.5,1.45,0.87,6.4,f,5.12,7.31,252.4,13,9.6,-17.3,1.71,0.75,40.0,-
209,209,PPC,Peet Ltd,0.613,2.04,-6,2.42,1.49,8,f,3.92,5.60,-63.0,7.7,26.5,-75.5,3.03,-,24.8,-14.2
210,211,CAB,Cabcharge Aust,0.606,5.03,-18,6.66,4.96,34,f,6.76,9.66,-,48.9,10.3,1.4,2.17,-,3.8,-22.3
211,214,EWC,Energy World Corp,0.601,0.385,0.5,0.66,0.25,-,,-,-,-,3.02,12.7,-,1.24,0.30,-39.8,-24.9
212,212,CLO,Clough Ltd,0.60,0.78,-3,1.035,0.695,2,,2.56,2.83,100.0,7.98,9.8,-27.9,2.43,0.31,-4.0,21.4
213,213,GRR,Grange Res,0.582,0.505,-3,0.785,0.235,-,,-,-,-,30.05,1.7,2298.4,2.19,-,59.2,-35.6
214,203,IFN,Infigen Energy stp,0.578,0.755,-9.5,1.55,0.66,4.5,,5.96,5.96,-37.9,30.95,2.4,789.8,0.63,0.55,-41.5,-22.5
215,216,AEO,Austereo Grp Ltd,0.576,1.67,-3,1.925,1.27,9.1,f,5.45,7.78,-9.0,11.98,13.9,-5.3,0.87,-0.57,21.9,-0.6
216,215,SPT,Spotless Grp Ltd,0.57,2.20,-7,3.23,2.00,11,p,5.00,6.75,-47.6,21.5,10.2,79.9,1.57,-,-9.4,-17.2
217,218,GUD,GUD Hldgs,0.567,8.61,-12,10.62,6.28,61,f,7.08,10.12,-11.8,71.73,12.0,-14.5,4.33,1.09,13.0,-2.2
218,219,CMW,Cromwell Grp stp,0.557,0.69,-0.5,0.85,0.545,8,,11.59,11.59,-10.0,-5.5,-,-,1.03,0.73,20.5,-9.1
219,220,HIL,Hills Ind Ltd,0.536,2.16,-9,2.93,1.45,9,f,4.17,5.95,-63.6,5.9,36.6,-46.3,1.25,1.39,30.0,-25.1
220,217,GNM,Gujarat Nre Coal,0.534,0.60,-5,0.77,0.54,-,,-,-,-,-1.38,-,13.1,1.14,0.53,-,3.6
221,224,IGO,Independence Grp,0.528,4.64,-6,5.52,3.65,5,f,1.08,1.54,-50.0,25.18,18.4,-53.9,2.70,1.30,-11.5,-6.7
222,223,MDL,Mineral Deposits,0.514,0.885,-4.5,1.175,0.535,-,,-,-,-,-13.82,-,293.4,1.15,0.57,26.4,-15.3
223,226,AHE,Automotive Hldgs,0.51,2.26,-6,2.88,1.40,17,f,7.52,10.74,-18.8,28.14,8.0,-21.9,1.46,0.75,44.2,-11.1
224,229,GNS,Gunns Ltd,0.504,0.625,1.5,1.325,0.26,2,,3.20,4.56,-58.6,1.5,41.7,-38.2,0.38,1.59,-31.1,-39.3
225,225,FWD,Fleetwood Corp,0.496,9.20,-54,10.00,5.30,66,f,7.17,10.25,164.0,64.7,14.2,1.0,3.50,2.12,53.4,8.2
226,221,MRU,Mantra Res,0.494,3.89,-44,6.42,3.23,-,,-,-,-,-24.68,-,-52.5,19.48,-,3.2,62.6
227,222,LNC,Linc Energy Ltd,0.489,1.00,-11.5,2.04,0.95,-,,-,-,-,-16.12,-,756.2,3.16,-,-35.5,12.6
228,233,MRM,Mermaid Marine,0.484,2.59,7,3.25,1.69,7,f,2.70,3.86,200.0,18.59,13.9,23.5,2.88,0.95,32.2,15.4
229,228,SIP,Sigma Pharmaceutical,0.477,0.405,-2.5,1.281,0.34,3,,7.41,10.57,-55.4,-40.7,-,3.7,0.45,0.15,-66.4,-35.9
230,230,BKI,BKI Invest Ltd,0.473,1.13,-3,1.325,1.026,5.5,f,4.87,6.95,-,6.47,17.5,-29.1,1.00,1.45,-1.2,-4.7
231,227,PXS,Pharmaxis Ltd,0.467,2.07,-20,3.41,1.655,-,,-,-,-,-20,-,66.5,3.39,0.53,-15.2,-14.8
232,234,EAU,Eldorado Gold cdi,0.464,20.15,-28,21.48,12.86,-,,-,-,-,-,-,-,-,-,-,-
233,235,IRN,Indophil Res,0.464,1.095,,1.265,0.41,-,,-,-,-,-2.71,-,1984.6,2.54,-,121.2,0.6
234,232,DUI,Diversified United,0.451,2.80,-16,3.53,2.58,13,f,4.64,6.63,-,4.4,63.6,-63.1,1.22,3.29,4.2,-7.9
235,246,CHO,Choiseul Investments   ,0.446,4.60,14,5.28,4.28,21,f,4.57,6.52,-10.2,16.4,28.0,-24.8,1.20,5.42,4.2,-6.7
236,236,NPX,Nuplex Ind,0.442,2.30,-9,2.80,1.067,10.22,p,4.44,6.10,-92.0,31.15,7.4,-53.4,1.05,1.58,63.1,-33.1
237,231,CSV,CSG Ltd,0.438,1.81,-16.5,2.30,0.875,5,f,2.76,3.94,12.5,13.85,13.1,20.9,5.11,0.05,71.2,9.7
238,242,CIN,Carlton Invest,0.438,16.50,-5,18.95,14.36,67,f,4.06,5.80,-,63,26.2,25.5,1.07,21.78,14.5,-7.0
239,238,SMM,Summit Res,0.436,2.03,-7,2.38,1.704,-,,-,-,-,-1.67,-,331.4,10.51,-,-0.5,-15.6
240,237,CDI,Challenger Div Pro stp,0.434,0.475,-2,0.58,0.38,5.05,,10.63,10.63,-20.7,0.46,103.3,-61.4,0.91,0.65,8.4,-15.5
241,241,IIN,iiNet Ltd,0.433,2.85,-7,3.00,1.64,8,f,2.81,4.01,14.3,17.4,16.4,9.6,2.15,0.04,68.7,20.0
242,240,PAN,Panoramic Res,0.431,2.10,-7,3.068,1.603,7,f,3.33,4.76,-75.0,18.7,11.2,-50.8,1.51,1.41,-20.1,-14.5
243,252,BCS,Brisconnection Tr stp,0.428,1.10,2,1.40,1.00,-,,-,-,-,15.06,7.3,-,0.39,-0.54,115.3,-
244,250,MAH,Macmahon Hldgs,0.426,0.58,0.5,0.885,0.31,1.5,,2.59,2.59,-71.8,3.4,17.1,-65.1,1.37,0.39,31.5,-21.7
245,239,BRM,Brockman Res,0.423,2.99,-16,4.05,1.15,-,,-,-,-,-14.9,-,-23.0,4.28,-,151.4,67.2
246,245,ASL,Ausdrill Ltd,0.422,1.66,-4,2.34,0.855,11,f,6.63,9.46,-,20.62,8.1,3.3,1.38,1.60,56.1,-8.0
247,244,CIF,Challenger Infra stp,0.418,1.31,-5,2.06,1.285,15,,11.45,11.45,-41.2,-59.2,-,-48.7,0.52,-1.66,-17.6,-25.9
248,251,ARP,ARB Corp,0.417,5.75,-7,6.40,3.25,17.5,f,3.04,4.35,10.0,40.44,14.2,14.7,4.53,1.22,58.1,17.7
249,254,SFR,Sandfire Res,0.416,3.22,2,4.39,1.05,-,,-,-,-,-14.15,-,-24.9,149.14,-,41.9,108.9
250,253,ASB,Austal Ltd,0.416,2.21,1,3.12,1.935,6,,2.71,3.88,-53.8,4.35,50.8,-25.1,1.76,1.30,-19.8,-12.5
251,248,TRS,The Reject Shop,0.406,15.65,-77,17.39,11.45,62,f,3.96,5.66,14.6,86.4,18.1,13.6,10.30,2.17,21.7,6.4
252,256,NFE,Northern Iron Ltd,0.403,1.38,-1.5,2.00,1.18,-,,-,-,-,-47.6,-,-,2.72,-,-16.4,-
253,247,MQA,Macq Atlas Roads stp,0.40,0.885,-7,1.085,0.51,-,,-,-,-,-,-,-,-,-,-,-
254,255,MSL,MAC Services (The),0.40,2.41,-8,2.85,1.21,8.75,f,3.63,5.19,13.3,15.4,15.6,19.0,2.95,0.86,77.1,2.6
255,260,BTT,BT Invest Mngmnt,0.398,2.49,2,3.34,1.92,10.4,f,4.18,5.96,-11.2,14.76,16.9,-33.7,1.38,0.32,14.1,-
256,259,AAC,Aust Agriculture,0.394,1.49,-1,1.595,1.18,-,,-,-,-100.0,-20.3,-,35.8,0.61,2.42,13.7,-20.1
257,258,WOT,Westpac Office Tr unt,0.393,0.815,-1,0.85,0.69,6.65,,8.16,8.16,66.3,1.96,41.6,-40.0,0.95,0.84,-,-
258,263,SMX,SMS Management,0.393,5.88,6,7.21,3.52,27.5,f,4.68,6.68,-,38.4,15.3,-2.7,4.94,0.69,40.6,4.0
259,261,MIO,Miclyn Exp Offshr,0.391,1.44,-1,1.95,1.37,-,,-,-,-,-,-,-,1.58,-,-,-
260,257,NZO,NZ Oil & Gas ,0.385,0.99,-5,1.47,0.98,4.11,,4.15,4.15,-8.6,-1.99,-,-49.7,0.96,0.96,-19.1,-1.7
261,274,MCR,Mincor Res NL,0.382,1.91,11,2.92,1.30,7,f,3.66,5.24,-50.0,10.12,18.9,-,1.92,0.98,-9.9,-15.7
262,243,RSG,Resolute Min,0.38,0.98,-14,1.30,0.515,-,,-,-,-,8.68,11.3,-,1.25,-,58.1,-8.1
263,262,TWR,Tower Ltd,0.378,1.46,-5.5,1.75,1.25,10.32,,7.07,7.07,15.0,16.93,8.6,16.3,1.14,1.14,18.3,-5.4
264,266,ENE,Energy Develop,0.376,2.40,-2,3.41,2.19,7,,2.92,2.92,20.0,7.86,30.5,-5.8,1.33,1.79,0.7,-14.2
265,268,PPX,PaperlinX Ltd,0.374,0.62,,0.845,0.37,-,,-,-,-100.0,-62.7,-,-,0.29,0.60,22.8,-39.5
266,272,DMP,Domino Pizza Enterpr,0.373,5.46,16,5.80,3.10,14,f,2.56,3.66,13.8,26,21.0,22.9,3.93,0.69,56.4,22.4
267,270,APE,AP Eagers Ltd,0.371,12.50,,13.55,8.10,62,f,4.96,7.09,40.9,121.6,10.3,11.2,1.12,8.81,52.3,-2.7
268,269,CUS,Customers Ltd,0.369,2.72,-3,3.154,1.987,-,,-,-,-,18.4,14.8,-,2.25,0.26,18.3,7.3
269,264,FXL,Flexigrp Ltd,0.368,1.36,-4.5,1.779,0.664,6,f,4.41,6.30,9.1,23.7,5.7,-3.8,3.09,0.23,20.4,-10.6
270,265,QUB,Qube Logistics unt,0.368,0.785,-2.5,0.97,0.472,4,,5.10,5.52,-11.1,6.4,12.3,-71.9,1.86,0.96,28.4,-9.1
271,271,BKL,Blackmores Ltd,0.367,22.00,-15,24.00,15.40,99,f,4.50,6.43,6.7,132,16.7,7.7,6.27,3.76,45.9,4.3
272,277,EHL,Emeco Hldgs,0.366,0.58,2,0.995,0.325,2,,3.45,4.91,-11.1,-4.2,-,-14.6,0.54,0.71,7.8,-23.9
273,249,CER,Centro Retail stp,0.366,0.16,-2.5,0.265,0.091,0.37,,2.31,2.31,-73.2,-18.43,-,315.2,0.53,0.35,65.1,-53.1
274,275,ALD,Allied Gold Ltd,0.364,0.35,0.5,0.545,0.25,-,,-,-,-,-3.42,-,-28.9,2.43,0.26,-15.7,-9.7
275,267,CDD,Cardno Ltd,0.362,4.00,-16,5.20,3.36,28,f,7.00,10.00,3.7,38.62,10.4,6.0,1.36,0.65,9.9,-13.5
276,276,RIC,Ridley Corp,0.36,1.17,1,1.28,0.81,7,,5.98,5.98,-,8.51,13.7,-,1.30,0.82,49.9,9.3
277,278,SDL,Sundance Res,0.352,0.13,,0.215,0.115,-,,-,-,-,-0.54,-,51.1,2.88,-,-27.8,-36.6
278,279,SGN,STW Comms,0.341,0.935,-3,1.03,0.55,3.5,f,3.74,5.35,-51.4,7.32,12.8,-52.6,0.93,0.15,54.3,-20.7
279,286,RRL,Regis Res,0.34,0.875,0.5,1.07,0.432,-,,-,-,-,-45.1,-,2175.5,9.47,-,60.2,-10.9
280,280,HST,Hastie Grp Ltd,0.336,1.40,-6,2.30,1.08,10,f,7.14,10.20,-21.5,22.2,6.3,17.2,0.92,-0.26,-2.6,-24.3
281,281,KMD,Kathmandu Hldgs,0.328,1.64,-10,1.97,1.435,-,,-,-,-,-0.17,-,-,1.90,-0.09,-,-
282,273,KZL,Kagara Ltd,0.327,0.485,-5,1.32,0.465,-,,-,-,-,-18.99,-,-,1.00,0.67,-55.1,-57.7
283,287,HZN,Horizon Oil Ltd,0.327,0.29,-1,0.40,0.16,-,,-,-,-,6.28,4.6,-46.6,4.37,0.19,65.7,-9.4
284,282,SRL,Straits Res,0.327,1.28,-7.5,2.157,1.165,-,,-,-,-,51.8,2.5,-,-,2.58,-,-
285,297,IDL,Industrea Ltd,0.325,0.34,1.5,0.51,0.21,1.3,f,3.82,5.44,-,5.07,6.7,-,-,0.03,-,-
286,288,WBB,Wide Bay Aust Ltd,0.325,10.15,-23,11.26,6.76,62,f,6.11,8.73,-,60.89,16.7,-,-,3.62,-,-
287,290,BOW,Bow Energy Ltd,0.324,1.155,-1,1.605,0.755,-,,-,-,-,4.42,26.1,-,-,-,-,-
288,284,GIR,Giralia Res NL,0.323,1.81,-10,2.64,0.577,-,,-,-,-,0.1,1810.0,-,-,-,-,-
289,291,LEP,ALE Prop Grp stp,0.317,2.07,-6,2.43,1.888,27,,13.04,13.04,-,95.98,2.2,-,-,2.39,-,-
290,292,SLR,Silver Lake Resource,0.316,1.765,-2.5,2.09,0.54,-,,-,-,-,7.96,22.2,-,-,0.28,-,-
291,285,FPA,Fisher & Paykel App,0.315,0.435,-3.5,0.715,0.425,-,,-,-,-,-10.54,-,-,-,-,-,-
292,293,MMS,McMillan Shakespeare,0.315,4.65,1,5.00,2.57,20.5,f,4.41,6.30,-,32.88,14.1,-,-,0.34,-,-
293,295,NKP,NKWE Platinum com,0.314,0.565,0.5,0.725,0.21,-,,-,-,-,-4.61,-,-,-,-,-,-
294,289,AAD,Ardent Leisure stp,0.306,0.99,-7.5,1.845,0.94,14.3,,14.44,14.44,-,2.73,36.3,-,-,1.10,-,-
295,298,COU,Count Financial,0.294,1.14,-2.5,1.60,1.04,7,f,6.14,8.76,-,10.64,10.7,-,-,0.22,-,-
296,300,CDP,Carindale Prop unt,0.294,4.20,-7,4.40,3.42,27.21,,6.48,6.48,-,27.08,15.5,-,-,5.56,-,-
297,283,CPL,Coalspur Mines,0.294,0.81,-13,0.995,0.115,-,,-,-,-,-2.31,-,-,-,-,-,-
298,299,PRG,Programmed Maint,0.291,2.46,-7,4.762,2.39,9,f,3.66,5.22,-,24.6,10.0,-,-,1.00,-,-
299,303,ACR,Acrux Ltd,0.291,1.81,-2,2.60,1.05,-,,-,-,-,-2.84,-,-,-,0.06,-,-
300,304,GOZ,Growthpoint Prop stp,0.288,1.805,-3.5,1.95,1.35,6.25,,3.46,3.46,-,-1.4,-,-,-,2.03,-,-
