Australian Sharemarket: Top 300 Stocks,,,,,,,,,,,,,,,,,,,,
 XAO 4577.6 at 16:40 3/9/2010  Report at 22:00 Friday 3/9/2010. Processed 11:51 Sunday 5/9/2010.,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
This Week,Last Week,ASX Code,Company Name,Mkt Cap Bil,Last,Week Move ¢,Year High,Year Low,DPS ¢,Franking,Net Yield %,Gross Yield %,Div Growth %,EPS ¢,PE Ratio,Earn Growth %,Price to BV,Net Asset Back $,TSR 1 Year %,TSR 3 Year %
168,170,WTF,Wotif Com Hldgs,0.943,4.50,10,8.08,4.07,21.5,f,4.78,6.82,22.9,25.34,17.8,20.6,10.74,-0.02,-18.3,-0.7
169,172,GWT,GWA Intl,0.942,3.13,18,3.50,2.61,18,f,5.75,8.21,-,16.18,19.3,-10.2,2.06,0.21,19.8,-5.8
170,169,CQRDA,Charter Hall Retail def,0.93,3.04,,3.11,2.97,-,,-,-,-,4.95,61.4,-,-,0.74,-,-
171,168,WSA,Western Areas NL,0.929,5.17,-3,5.83,3.52,6,,1.16,1.16,-,8,64.6,-,5.43,0.95,2.5,6.0
172,174,FKP,FKP Prop Grp stp,0.928,0.795,5,0.90,0.63,1.5,,1.89,1.89,-56.5,4.53,17.5,-44.0,0.59,1.26,2.1,-47.1
173,173,TAL,Tower Aust,0.923,2.22,10,3.273,1.955,5.25,,2.36,3.38,16.7,13,17.1,-0.2,1.30,1.07,-11.4,1.6
174,171,AHD,Amalgamated Hldgs,0.92,5.85,8,6.24,4.561,37,f,6.32,9.03,22.4,66.4,8.8,22.1,1.19,4.57,16.3,4.3
175,175,WHS,Warehouse Grp,0.893,2.87,9,3.694,2.70,17.83,,6.21,6.21,-7.1,21.82,13.2,12.9,3.40,0.83,-9.9,-11.0
176,187,LNC,Linc Energy Ltd,0.892,1.80,25,2.04,0.95,10,f,5.56,7.93,-,-16.12,-,756.2,4.96,-,12.3,30.3
177,161,NUF,Nufarm Ltd,0.887,3.39,-42,11.695,3.20,15,,4.42,4.42,-22.9,-17.4,-,-11.1,0.61,3.07,-64.0,-33.9
178,176,MRE,Minara Res,0.882,0.755,2.5,0.94,0.514,-,,-,-,-,7.72,9.8,-,0.98,0.78,-23.2,-29.7
179,184,ESG,Eastern Star Gas,0.872,0.88,8,1.055,0.615,-,,-,-,-,-0.8,-,-45.2,5.16,-,-23.8,19.8
180,178,AGG,Anglogold Ashanti,0.868,9.73,24,10.50,7.65,4.16,,0.43,0.43,6.1,-99.23,-,3517.9,0.25,8.69,3.3,1.8
181,195,VBA,Virgin Blue Hldgs,0.862,0.39,6.5,0.80,0.28,-,,-,-,-,1,39.0,-,0.77,0.40,-16.7,-42.9
182,188,OGC,OceanaGold Corp cdi,0.853,3.74,40,3.90,0.99,-,,-,-,-,4.22,88.6,-,1.74,2.35,269.0,3.1
183,179,DJW,Djerriwarrh Invest,0.851,3.98,18,4.85,3.75,26,f,6.53,9.33,-,11.86,33.6,-31.5,1.12,3.63,-2.6,-2.5
184,180,AWE,AWE Ltd,0.848,1.625,7.5,3.17,1.465,-,,-,-,-,-5.55,-,-,0.74,1.60,-39.9,-20.0
185,182,SAI,SAI Global Ltd,0.829,4.23,18,4.477,3.173,12.8,f,3.03,4.32,11.3,21.5,19.7,21.2,3.73,-,25.3,11.3
186,192,MML,Medusa Min Ltd,0.827,4.41,49,4.89,2.464,-,,-,-,-,44.35,9.9,-,5.54,1.19,51.9,49.2
187,183,CGG,Citadel Resource Grp,0.817,0.345,1,0.444,0.235,-,,-,-,-,-0.75,-,103.4,3.35,-,8.3,17.0
188,185,BWP,Bunnings Warehouse unt,0.816,1.91,7,2.09,1.66,12.08,,6.32,6.32,4.4,22.18,8.6,-6.3,0.98,1.88,7.3,-4.2
189,181,CXP,Corporate Express,0.804,4.75,,5.026,3.304,22.5,f,4.74,6.77,-15.1,34,14.0,-15.3,3.90,-,19.9,-7.5
190,189,ABP,Abacus Prop stp,0.796,0.43,2,0.48,0.34,3.9,,9.07,9.07,-59.4,1.53,28.1,-67.7,0.69,0.58,23.0,-31.1
191,190,GBG,Gindalbie Metals,0.79,0.93,4,1.45,0.785,-,,-,-,-,-0.95,-,-73.0,4.34,-,6.6,-18.9
192,193,OMH,OM Hldgs Ltd,0.773,1.55,8.5,2.13,1.335,2.75,,1.77,1.77,-69.2,6.62,23.4,-77.4,2.75,0.56,-10.6,33.6
193,186,IFZ,Infratil Ltd,0.77,1.28,,1.28,1.28,-,,-,-,-,-,-,-,-,-,-,-
194,194,SUL,Super Cheap Auto ,0.768,6.01,36,6.08,4.51,21.5,f,3.58,5.11,19.4,34,17.7,10.0,2.66,1.28,18.0,11.0
195,203,SFR,Sandfire Res,0.763,5.80,77,5.94,1.80,-,,-,-,-,-14.15,-,-24.9,237.17,-,187.4,149.3
196,196,CHC,Charter Hall Grp forus,0.747,0.61,3,0.79,0.49,3.2,,5.25,5.25,-32.8,0.02,3050.0,-22.5,0.86,0.56,17.0,-33.7
197,201,HDF,Hastings Divers stp,0.747,1.455,14.5,1.485,0.93,12,,8.25,8.25,-51.3,-10.95,-,-1.8,1.11,-,55.8,-17.3
198,202,SXL,Sthn Cross Media,0.744,1.965,21.5,2.31,1.085,9.7,f,4.94,6.28,-83.6,6.18,31.8,49.0,0.79,-0.10,57.1,-16.2
199,213,SBM,St Barbara Ltd,0.742,0.38,6,0.395,0.21,-,,-,-,-,-2.27,-,8100.0,1.79,0.18,44.7,-8.9
200,191,CGX,CGA Min Ltd,0.729,2.20,-3,2.61,1.52,-,,-,-,-,1.86,118.3,-25.0,4.07,-,20.5,47.8
201,197,CZA,Coal of Africa,0.727,1.37,5,2.60,1.275,-,,-,-,-,-11.36,-,-43.4,1.34,-,-29.6,9.7
202,204,BPT,Beach Energy Ltd,0.727,0.665,6,1.04,0.595,1.75,p,2.63,3.01,-,3.12,21.3,-23.1,0.50,-,-21.7,-21.8
203,198,ENV,Envestra Ltd,0.714,0.515,1.5,0.595,0.46,5.5,,10.68,11.92,13.8,2.8,18.4,-39.6,1.33,-0.05,13.1,-11.2
204,208,SLM,Salmat Ltd,0.699,4.39,35,4.58,3.70,23.5,f,5.35,7.65,8.1,31.1,14.1,33.7,2.29,-0.63,8.1,-0.6
205,200,SLX,Silex Systems,0.689,4.61,9,7.99,4.30,-,,-,-,-,-12.3,-,-60.3,8.66,0.35,-36.8,-19.4
206,209,IVC,Invocare Ltd,0.686,6.72,46,6.85,5.33,26.75,f,3.98,5.69,7.4,35.1,19.1,17.6,8.25,0.47,17.2,4.5
207,199,GOLD,ETFS Metals etfs gold,0.681,134.31,-159,150.00,110.77,-,,-,-,-,63.17,212.6,-,-,-,-,-
208,216,MBN,Mirabela Nickel,0.672,1.83,16,3.43,1.645,-,,-,-,-,9.15,20.0,-,1.07,1.59,-39.9,-28.1
209,211,GUD,GUD Hldgs,0.67,9.90,56,10.62,7.79,62,f,6.26,8.95,3.3,76.5,12.9,27.6,2.90,1.92,12.2,1.0
210,217,GRR,Grange Res,0.668,0.58,5.5,0.785,0.235,-,,-,-,-,3.93,14.8,2298.4,2.28,0.59,54.4,-33.1
211,218,EWC,Energy World Corp,0.663,0.425,4.5,0.60,0.25,-,,-,-,-,1.51,28.1,-,1.23,-,-24.7,-26.3
212,215,IGO,Independence Grp,0.659,5.79,38,5.97,3.65,5,f,0.86,1.23,-,25.28,22.9,27.5,2.87,1.37,25.2,-0.8
213,205,CMW,Cromwell Grp stp,0.658,0.73,0.5,0.85,0.62,8,,10.96,10.96,-11.1,2.5,29.2,-,1.14,0.71,31.7,-5.9
214,206,AUI,Aust United Invest,0.658,6.44,4,7.90,6.37,25.5,f,3.96,5.66,2.0,27.7,23.2,11.5,1.08,6.68,-1.8,-7.6
215,214,CRG,Crane Grp Ltd,0.652,8.33,40,11.66,7.76,40,f,4.80,6.86,-36.5,41.7,20.0,-49.0,0.95,4.50,-20.4,-18.5
216,212,MMX,Murchison Metals,0.644,1.48,3,3.12,1.33,-,,-,-,-,-8.73,-,-,2.67,-,-20.1,-30.8
217,210,CLO,Clough Ltd,0.63,0.82,-1,1.035,0.725,2.2,p,2.68,2.78,10.0,6.9,11.9,-7.8,2.09,0.34,-6.3,20.1
218,220,CAB,Cabcharge Aust,0.627,5.21,49,6.66,4.25,34,f,6.53,9.32,-,47.8,10.9,-6.2,1.93,2.34,-15.2,-18.2
219,225,MQA,Macq Atlas Roads stp,0.626,1.385,17.5,1.385,0.51,-,,-,-,-,-31.22,-,-,-,-0.72,-,-
220,207,NHF,NIB Hldgs Ltd,0.614,1.24,-7,1.45,1.07,7,f,5.65,8.06,-5.4,12.4,10.0,46.5,1.66,0.76,26.7,-
221,223,MDL,Mineral Deposits,0.613,1.01,9.5,1.175,0.67,-,,-,-,-,-5.16,-,293.4,1.19,0.67,38.6,-11.7
222,221,PPC,Peet Ltd,0.60,1.995,12.5,2.42,1.71,8.5,f,4.26,6.09,21.4,14.1,14.1,180.0,2.41,1.24,4.5,-16.3
223,227,HIL,Hills Ind Ltd,0.588,2.37,19,2.93,1.68,12.5,f,5.27,7.53,25.0,16.7,14.2,53.6,1.09,1.47,27.9,-27.2
224,219,MRU,Mantra Res,0.582,4.47,7,6.42,3.23,-,,-,-,-,-24.68,-,-52.5,22.59,-,26.4,61.7
225,231,SPT,Spotless Grp Ltd,0.581,2.24,21,3.23,2.00,11,p,4.91,6.17,-,17.1,13.1,-9.3,1.18,0.02,-12.9,-17.2
226,224,AEO,Austereo Grp Ltd,0.569,1.65,5,1.925,1.315,9.7,f,5.88,8.39,6.6,13.66,12.1,7.0,0.81,-0.01,10.7,-3.6
227,222,FWD,Fleetwood Corp,0.568,10.06,19,10.19,7.20,68,f,6.76,9.66,3.0,72.6,13.9,4.4,3.55,2.86,36.4,9.4
228,226,SIP,Sigma Pharmaceutical,0.56,0.475,1.5,1.166,0.34,3,,6.32,9.01,-55.4,-40.7,-,3.7,0.51,0.15,-59.0,-29.1
229,228,SMM,Summit Res,0.556,2.59,7,2.60,1.704,-,,-,-,-,-1.67,-,331.4,13.05,-,37.0,-6.6
230,233,IFN,Infigen Energy stp,0.547,0.72,8,1.55,0.625,2,,2.78,2.78,-37.9,-9.2,-,789.8,0.53,0.41,-52.6,-23.2
231,232,GNS,Gunns Ltd,0.545,0.675,7,1.325,0.26,2,,2.96,4.22,-100.0,3.69,18.3,178.2,0.33,1.62,-44.1,-39.1
232,235,RRL,Regis Res,0.539,1.30,13.5,1.325,0.446,-,,-,-,-,-45.1,-,2175.5,13.42,-,140.6,12.1
233,230,AHE,Automotive Hldgs,0.535,2.37,3,2.88,1.88,17,f,7.17,10.24,21.4,26.7,8.9,12.3,1.39,0.80,28.7,-9.6
234,229,GNM,Gujarat Nre Coal,0.516,0.58,-2,0.77,0.54,-,,-,-,-,-1.38,-,13.1,1.14,0.53,-6.3,0.6
235,236,PAN,Panoramic Res,0.515,2.51,16,2.745,1.603,11.5,f,4.58,6.54,283.3,27.5,9.1,113.7,1.66,1.40,-1.3,-12.8
236,238,EHL,Emeco Hldgs,0.499,0.79,3.5,0.995,0.45,2,f,2.53,3.61,-50.0,-7.8,-,-28.8,0.77,0.70,2.3,-11.8
237,239,NFE,Northern Iron Ltd,0.497,1.70,7.5,2.00,1.18,-,,-,-,-,-47.6,-,-,3.20,-,-0.9,-
238,237,BKI,BKI Invest Ltd,0.496,1.185,4,1.32,1.086,5.25,f,4.43,6.33,-12.5,7.57,15.7,33.5,0.90,1.38,-,-2.9
239,243,MSL,MAC Services (The),0.488,2.94,16,2.95,1.68,9.25,f,3.15,4.49,8.8,16.67,17.6,11.8,3.03,0.91,75.2,10.0
240,240,ARP,ARB Corp,0.487,6.72,17,6.85,4.049,19.5,f,2.90,4.14,18.2,46.28,14.5,36.7,4.26,1.39,71.2,22.8
241,241,NPX,Nuplex Ind,0.486,2.53,7,2.80,1.804,14.23,p,5.62,7.04,-92.0,27.62,9.2,-53.4,1.13,1.59,26.8,-30.1
242,244,MRM,Mermaid Marine,0.486,2.60,15,3.25,2.25,8,f,3.08,4.39,33.3,20.4,12.7,39.3,2.32,1.05,-9.9,17.2
243,242,ASL,Ausdrill Ltd,0.483,1.90,8.5,2.34,1.455,11,f,5.79,8.27,-,23.71,8.0,3.3,1.51,1.78,28.3,-1.7
244,259,KZL,Kagara Ltd,0.474,0.67,7.5,1.28,0.465,-,,-,-,-,0.55,121.8,-,0.79,0.76,-35.7,-50.8
245,234,EAU,Eldorado Gold cdi,0.471,21.04,-56,22.30,12.86,4.95,,0.24,0.24,-,24.64,85.4,-,-,-,-,-
246,248,CHO,Choiseul Investments   ,0.455,4.70,12,5.28,4.41,21,f,4.47,6.38,-52.3,22.8,20.6,-22.8,1.08,5.00,1.6,-6.7
247,257,MAH,Macmahon Hldgs,0.455,0.62,4.5,0.885,0.45,3,,4.84,4.84,100.0,5.17,12.0,66.0,1.24,0.41,0.3,-24.5
248,249,CDD,Cardno Ltd,0.454,4.30,12,5.058,3.268,29,f,6.74,9.63,3.6,43.86,9.8,-0.5,1.47,-,-2.0,-11.6
249,245,CIN,Carlton Invest,0.45,16.99,-21,18.95,16.00,67,f,3.94,5.63,-,98,17.3,-25.7,1.00,20.75,10.8,-2.8
250,247,DUI,Diversified United,0.448,2.78,,3.53,2.71,13,f,4.68,6.68,-,10.5,26.5,24.1,1.06,3.03,-2.6,-6.8
251,250,CDI,Challenger Div Pro stp,0.448,0.49,1.5,0.58,0.38,4.2,,8.57,8.57,-34.2,1.97,24.9,138.0,0.72,0.66,4.4,-15.0
252,255,SPH,Sphere Min Ltd,0.447,2.61,12,2.64,0.72,-,,-,-,-,-4.95,-,-45.9,4.31,-,86.5,-9.0
253,251,TRS,The Reject Shop,0.445,17.08,60,17.39,12.29,67,f,3.92,5.60,21.8,90,19.0,22.7,8.32,1.98,28.6,10.6
254,271,ALD,Allied Gold Ltd,0.442,0.425,5,0.545,0.25,-,,-,-,-,1.31,32.4,-28.9,2.60,0.33,-16.7,-2.1
255,268,BRM,Brockman Res,0.442,3.12,31,4.05,1.49,-,,-,-,-,-14.9,-,-23.0,4.02,-,106.0,59.7
256,246,PXS,Pharmaxis Ltd,0.44,1.95,-6,3.41,1.655,-,,-,-,-,-21,-,16.8,3.95,0.43,-11.5,-20.9
257,256,ENE,Energy Develop,0.431,2.75,5,3.41,2.22,7,,2.55,2.55,20.0,10.5,26.2,-5.8,1.50,1.80,3.2,-4.8
258,263,IIN,iiNet Ltd,0.43,2.83,15,3.13,1.67,9,f,3.18,4.54,12.5,22.8,12.4,34.0,1.81,-,35.1,23.0
259,260,GIR,Giralia Res NL,0.43,2.41,6,2.64,0.721,-,,-,-,-,0.1,2410.0,-32.5,5.35,-,235.7,64.9
260,265,MMS,McMillan Shakespeare,0.429,6.34,34,6.45,2.75,24,f,3.79,5.41,26.3,66.5,9.5,44.3,4.54,0.75,80.1,15.9
261,258,SMX,SMS Management,0.429,6.38,11,7.21,4.67,29,f,4.55,6.49,16.0,41.9,15.2,14.0,4.53,0.71,51.3,3.6
262,254,QUB,Qube Logistics unt,0.425,0.825,-0.5,0.961,0.63,3.5,f,4.24,5.02,-8.3,9.71,8.5,-71.1,0.96,0.95,30.2,-2.7
263,267,MIO,Miclyn Exp Offshr,0.421,1.55,8.5,1.95,1.37,-,,-,-,-,-,-,-,1.43,-,-,-
264,264,SDL,Sundance Res,0.42,0.155,0.5,0.195,0.105,-,,-,-,-,-0.54,-,51.1,3.32,-,-18.9,-32.1
265,253,AAC,Aust Agriculture,0.418,1.58,-4,1.69,1.22,-,,-,-,-100.0,-13.4,-,35.8,0.66,-,3.9,-14.1
266,252,ASB,Austal Ltd,0.418,2.22,-6,3.07,1.935,6,f,2.70,3.86,-,20.3,10.9,2.4,1.59,1.41,-20.7,-10.4
267,266,BKL,Blackmores Ltd,0.417,25.00,80,25.39,18.75,112,f,4.48,6.40,16.7,146.8,17.0,15.1,5.62,4.13,31.8,9.5
268,272,FXL,Flexigrp Ltd,0.416,1.535,11.5,1.779,1.11,7.5,f,4.89,6.98,25.0,24.8,6.2,67.6,1.87,0.43,2.6,-7.6
269,273,SLR,Silver Lake Resource,0.411,2.30,16,2.30,0.74,-,,-,-,-,6.88,33.4,-,8.40,0.26,179.7,-
270,261,BTT,BT Invest Mngmnt,0.41,2.56,-4,3.189,2.081,10.4,f,4.06,5.80,-11.2,14.76,17.3,-33.7,1.44,0.32,16.5,-
271,262,CSV,CSG Ltd,0.407,1.675,-1.5,2.30,1.155,5.5,f,3.28,4.69,22.2,15.8,10.6,28.0,1.81,-,50.2,5.6
272,274,SRL,Straits Res,0.404,1.585,9.5,1.905,1.165,5,,3.15,3.15,-,-27.6,-,2416.1,0.44,2.62,-15.7,-26.2
273,301,RSG,Resolute Min,0.401,1.02,24,1.30,0.60,-,,-,-,-,-9.9,-,-,-,0.72,-,-
274,279,RIC,Ridley Corp,0.388,1.26,5,1.28,0.975,7.25,,5.75,5.75,3.6,9.5,13.3,-,1.31,0.83,21.4,9.8
275,269,CIF,Challenger Infra stp,0.388,1.22,-2,2.06,1.21,14,,11.48,11.48,-30.0,-63.7,-,397.7,0.95,-2.10,-20.0,-26.4
276,293,IAU,Intrepid Mines,0.387,0.90,13.5,0.91,0.21,-,,-,-,-,-5.65,-,-,-,0.12,-,-
277,275,TWR,Tower Ltd,0.387,1.485,3.5,1.75,1.265,10.32,,6.95,6.95,15.0,16.93,8.8,16.3,1.14,1.14,18.4,-4.7
278,284,IRN,Indophil Res,0.385,0.91,8,1.265,0.50,-,,-,-,-,-2.71,-,-,-,-,-,-
279,303,AMX,Ampella Min,0.381,2.14,44,2.15,0.42,-,,-,-,-,-7,-,-,-,-,-,-
280,270,BCS,Brisconnection Tr stp,0.381,0.975,-2.5,1.40,0.975,-,,-,-,-100.0,14.58,6.7,38.2,0.38,-2.12,149.6,-
281,283,CER,Centro Retail stp,0.377,0.165,1,0.265,0.12,0.37,,2.24,2.24,-73.2,5,3.3,315.2,0.51,0.33,24.0,-53.4
282,276,MCU,Mitchell Comms,0.376,1.245,,1.25,0.73,7.3,f,5.86,8.37,82.5,6.5,19.2,-2.3,2.33,-0.26,50.5,6.4
283,278,APE,AP Eagers Ltd,0.374,12.52,1,13.55,8.93,63,f,5.03,7.19,40.9,120,10.4,11.2,1.13,8.60,44.7,-2.8
284,282,BOW,Bow Energy Ltd,0.373,1.33,5,1.605,0.905,-,,-,-,-,4.42,30.1,2.2,8.96,-,-8.6,122.3
285,299,NWH,NRW Hldgs Ltd,0.372,1.48,24.5,2.16,0.855,6,f,4.05,5.79,-,14,10.6,-,-,0.58,-,-
286,280,NZO,NZ Oil & Gas ,0.37,0.95,,1.47,0.895,4.11,,4.33,4.33,-8.6,-0.65,-,-49.7,0.93,0.93,-25.0,5.1
287,285,MCR,Mincor Res NL,0.369,1.84,10,2.63,1.30,9,f,4.89,6.98,-,14.1,13.0,-,-,1.02,-,-
288,281,DMP,Domino Pizza Enterpr,0.365,5.33,-7,5.764,3.826,14.4,f,2.70,3.86,43.5,26.2,20.3,15.1,3.68,0.70,40.9,23.3
289,288,HST,Hastie Grp Ltd,0.363,1.515,9.5,2.30,1.26,9,f,5.94,8.48,-,16.9,9.0,-,-,-0.22,-,-
290,286,BOC,Bougainville Copper,0.361,0.90,4.5,0.93,0.45,-,,-,-,-,0.98,91.8,-,-,0.37,-,-
291,277,NXS,Nexus Energy Ltd,0.361,0.365,-1.5,0.415,0.195,-,,-,-,-,0.12,304.2,-,0.83,0.53,3.9,-38.7
292,287,SDM,Sedgman Ltd,0.36,1.75,9,1.81,1.07,6.5,f,3.71,5.30,-,12.3,14.2,-,-,0.43,-,-
293,290,IGR,Integra Min Ltd,0.355,0.47,3,0.47,0.215,-,,-,-,-,-1.48,-,-,-,-,-,-
294,296,ACR,Acrux Ltd,0.341,2.09,15,2.60,1.41,-,,-,-,-,29.08,7.2,-,-,-,-,-
295,291,WBB,Wide Bay Aust Ltd,0.34,10.62,23,11.26,8.50,63,f,5.93,8.47,-,60.89,17.4,-,-,3.62,-,-
296,289,DTE,Dart Energy Ltd,0.336,0.80,-0.5,0.88,0.745,-,,-,-,-,-,-,-,-,-,-,-
297,297,PRC,Pike River Coal,0.334,0.825,4.5,0.952,0.599,-,,-,-,-,-8.94,-,-,-,0.52,-,-
298,298,IDL,Industrea Ltd,0.33,0.345,1.5,0.51,0.225,1.3,f,3.77,5.36,-,6.67,5.2,-,-,0.07,-,-
299,292,PPX,PaperlinX Ltd,0.329,0.545,-0.5,0.845,0.47,-,,-,-,-,-38.9,-,-,-,0.40,-,-
300,294,HZN,Horizon Oil Ltd,0.322,0.285,-0.5,0.40,0.25,-,,-,-,-,5.44,5.2,-,-,0.18,-,-
