Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4974.1 at 16:36 6/4/2010  Report at 19:05 Tuesday 6/4/2010. Processed 20:08 Tuesday 6/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
Tishman Speyer unt,TSO,0.47,0.435,0.435,,,,,,,,
TPG Telecom Ltd,TPM,2.58,2.43,2.32,,,,,,,,
Tribune Res NL,TBR,1.21,1.2,1.15,,,,,,,,
Village Roadshow 'a' pref,VRLPA,2.5,2.43,2.4,,,,,,,,
WAM Active Ltd opt apr11,WAAO,0.03,0.028,0.029,,,,,,,,
Western Plains Res,WPG,1.05,0.94,0.9,,,,,,,,
Whitehaven Coal,WHC,5.73,5.35,5.33,,,,,,,,
Zamia Gold Mines,ZGM,0.13,0.053,0.056,,,,,,,,
New Yearly Lows,,,,,,,,,,,,
3Q Hldgs Ltd,TQH,0.095,0.1,0.1,,,,,,,,
Alcyone Res Ltd,AYN,0.028,0.03,0.029,,,,,,,,
Anteo Diagnostics opt feb11,ADOOA,0.012,0.02,0.015,,,,,,,,
Antisense Therapeutic,ANP,0.019,0.02,0.021,,,,,,,,
Apex Min NL opt nov12,AXMO,0.006,0.007,0.007,,,,,,,,
Central Pet rts15aprd,CTPRA,0.003,0.007,0.01,,,,,,,,
Diatreme Res,DRX,0.09,0.093,0.095,,,,,,,,
Frankland River,FLR,0.02,0.022,0.022,,,,,,,,
ICSGlobal Ltd,ICS,0.011,0.014,0.014,,,,,,,,
Imugene Ltd,IMU,0.043,0.044,0.044,,,,,,,,
Kilgore Oil & Gas,KOG,0.015,0.016,0.016,,,,,,,,
Mutiny Gold Ltd,MYG,0.026,0.028,0.028,,,,,,,,
Peel Explore opt nov10,PEXO,0.002,0.015,0.015,,,,,,,,
Po Valley Energy,PVE,1.2,1.22,1.22,,,,,,,,
Redbank Copper,RCP,0.05,0.058,0.06,,,,,,,,
Rivercity Motorway stp,RCY,0.12,0.125,0.15,,,,,,,,
Sino Gas Energy,SEH,0.078,0.08,0.088,,,,,,,,
Uran Ltd opt jul12,URAOA,0.005,0.006,0.006,,,,,,,,
Viridis Clean stp,VIR,0.075,0.081,0.086,,,,,,,,
Xiaoxiao Education,XXL,0.17,0.205,0.18,,,,,,,,
