Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4563.0 at 16:37 2/9/2010  Report at 19:05 Thursday 2/9/2010. Processed 19:15 Thursday 2/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
  opt may11,SVLO,0.08,0.07,0.07,,,,,,,,
Sphere Min Ltd,SPH,2.59,2.5,2.5,,,,,,,,
Sthn Cross Air skies,SAKHA,96,94.3,94.75,,,,,,,,
Tanami Gold NL def,TAMDA,0.77,0.59,0.675,,,,,,,,
Trafalgar Corp stp,TGP,1.03,1.02,1.025,,,,,,,,
Waterco Ltd,WAT,1.15,1.1,1.1,,,,,,,,
Wesfarmers Ltd,WES,33.31,32.07,32.28,,,,,,,,
  part prot,WESN,33.57,32.34,32.55,,,,,,,,
New Yearly Lows,,,,,,,,,,,,
Aphrodite Gold,AQQ,0.11,0.115,0.115,,,,,,,,
Bell Financial Grp,BFG,0.79,0.815,0.815,,,,,,,,
Benitec Ltd,BLT,0.021,0.023,0.023,,,,,,,,
Biotron Ltd,BIT,0.051,0.057,0.057,,,,,,,,
Bisan Ltd,BSN,0.03,0.032,0.032,,,,,,,,
Blackham Res,BLK,0.18,0.21,0.21,,,,,,,,
Brain Resource,BRC,0.19,0.205,0.205,,,,,,,,
Brisconnection Tr stp,BCS,0.975,1,1,,,,,,,,
Challenger Infra stp,CIF,1.21,1.23,1.225,,,,,,,,
Chrysalis Res opt jun13,CYSO,0.03,0.145,0.11,,,,,,,,
Cougar Energy,CXY,0.023,0.075,0.075,,,,,,,,
Enerji Ltd,ERJ,0.013,0.018,0.017,,,,,,,,
Enviromission Ltd,EVM,0.017,0.028,0.022,,,,,,,,
Forte Energy NL,FTE,0.072,0.077,0.073,,,,,,,,
iCash Payment Sys,ICP,0.39,0.405,0.4,,,,,,,,
IMF (Aust) Ltd,IMF,1.32,1.36,1.36,,,,,,,,
Infomedia Ltd,IFM,0.21,0.23,0.225,,,,,,,,
Island Sky Aust,ISK,0.021,0.025,0.022,,,,,,,,
James Hardie Ind cdi,JHX,5.05,5.15,5.15,,,,,,,,
Karmelsonix Ltd,KSX,0.015,0.016,0.016,,,,,,,,
Longreach Oil Ltd,LGO,0.005,0.006,0.006,,,,,,,,
Panax Geothermal opt dec11,PAXO,0.003,0.005,0.005,,,,,,,,
Poseidon Nick Ltd,POS,0.145,0.15,0.15,,,,,,,,
Reverse Corp Ltd,REF,0.115,0.125,0.12,,,,,,,,
Rubicor Grp,RUB,0.031,0.038,0.037,,,,,,,,
Sth Crs Elect Engnr,SXE,1,1.05,1.05,,,,,,,,
Stratatel Ltd,STE,0.033,0.04,0.04,,,,,,,,
Strathfield Grp,SRA,0.005,0.006,0.006,,,,,,,,
