Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4507.4 at 16:37 7/5/2010  Report at 19:05 Friday 7/5/2010. Processed 21:02 Friday 7/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
Qmastor Ltd,QML,0.235,0.25,0.245,,,,,,,,
Quantum Energy,QTM,0.095,0.115,0.1,,,,,,,,
Santos Ltd,STO,12.5,13.51,13.51,,,,,,,,
Scandinavian Res,SCR,0.14,0.175,0.175,,,,,,,,
Seven Grp Hldgs def,SVW,6.48,7.4,7.4,,,,,,,,
Shree Min Ltd,SHH,0.13,0.16,0.155,,,,,,,,
Sigma Pharmaceutical,SIP,0.365,0.45,0.41,,,,,,,,
Sino Gas Energy,SEH,0.065,0.072,0.07,,,,,,,,
Soilsub Tech,SOI,0.011,0.013,0.013,,,,,,,,
Structural Systems,STS,0.5,0.555,0.555,,,,,,,,
Stuart Pet Ltd,STU,0.43,0.475,0.475,,,,,,,,
Swick Min,SWK,0.345,0.425,0.42,,,,,,,,
Syngas Ltd,SYS,0.015,0.025,0.023,,,,,,,,
Target Energy,TEX,0.021,0.024,0.024,,,,,,,,
Terrain Min,TMX,0.033,0.036,0.036,,,,,,,,
Thomas & Coffey,THO,0.35,0.45,0.45,,,,,,,,
Toro Energy Ltd,TOE,0.096,0.11,0.11,,,,,,,,
Torrens Energy,TEY,0.13,0.2,0.2,,,,,,,,
Triton Gold Ltd,TON,0.155,0.17,0.17,,,,,,,,
Tyrian Diagnostics,TDX,0.01,0.013,0.013,,,,,,,,
Uran Ltd,URA,0.017,0.02,0.02,,,,,,,,
Uranex NL,UNX,0.18,0.25,0.25,,,,,,,,
Uranium Equities,UEQ,0.09,0.115,0.115,,,,,,,,
USCOM Ltd,UCM,0.48,0.49,0.49,,,,,,,,
Victoria Pet,VPE,0.23,0.3,0.3,,,,,,,,
Vision Grp Hldgs,VGH,0.51,0.545,0.52,,,,,,,,
Viterra Inc cdi,VTA,8.43,8.95,8.95,,,,,,,,
Vngd All-World ex-US,VEU,38.64,47.14,47.14,,,,,,,,
WDS Ltd,WDS,0.385,0.58,0.58,,,,,,,,
West Wits Min Ltd,WWI,0.06,0.08,0.072,,,,,,,,
White Canyon Uranium,WCU,0.095,0.115,0.115,,,,,,,,
Willmott Forests,WFL,0.3,0.345,0.34,,,,,,,,
Yellow Rock,YRR,0.024,0.029,0.029,,,,,,,,
