Rolling Year Records - Daily Highs,,,,,,,,,,,,
XAO 4342.4 at 16:37 20/5/2010  Report at 19:05 Thursday 20/5/2010. Processed 19:29 Thursday 20/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Security Description,ASX Code,New High,Last Week,Last Month,,,,,,,,
Boom Logistics,BOL,0.21,0.29,0.285,,,,,,,,
Caledon Res cdi,CCD,0.6,0.65,0.8,,,,,,,,
Capital Min opt jul11,CMYOA,0.013,0.02,0.014,,,,,,,,
Carbon Energy,CNX,0.33,0.41,0.445,,,,,,,,
Carnarvon Pet,CVN,0.315,0.365,0.415,,,,,,,,
Carnegie Wave Energy,CWE,0.085,0.09,0.1,,,,,,,,
CEC Grp Ltd,CEG,0.09,0.1,0.11,,,,,,,,
Cellestis Ltd,CST,2.7,2.74,2.91,,,,,,,,
CO2 Grp Ltd,COZ,0.105,0.12,0.145,,,,,,,,
Copper Strike Ltd,CSE,0.072,0.085,0.087,,,,,,,,
Deep Yellow Ltd,DYL,0.165,0.18,0.19,,,,,,,,
Diatreme Res,DRX,0.066,0.07,0.079,,,,,,,,
East Coast Min,ECM,0.03,0.035,0.045,,,,,,,,
Energy And Min,EMA,0.165,0.17,0.175,,,,,,,,
Energy Res,ERA,13.15,14.07,15.33,,,,,,,,
Environment Grp,EGL,0.038,0.042,0.048,,,,,,,,
Finders Res,FND,0.285,0.29,0.32,,,,,,,,
Geodynamics Ltd,GDY,0.525,0.535,0.555,,,,,,,,
Gerard Lighting,GLG,0.84,-,-,,,,,,,,
Golden Gate Pet,GGP,0.025,0.029,0.032,,,,,,,,
Greater Bendigo Gold,GBM,0.021,0.023,0.025,,,,,,,,
Gunns Ltd,GNS,0.365,0.465,0.48,,,,,,,,
Hexima Ltd,HXL,0.285,0.29,0.29,,,,,,,,
Hostech Ltd,HTC,0.016,0.02,0.025,,,,,,,,
Hot Rock Ltd,HRL,0.077,0.09,0.089,,,,,,,,
Hutchison,HTA,0.095,0.099,0.105,,,,,,,,
Imugene Ltd,IMU,0.04,0.045,0.043,,,,,,,,
ING Real Est Ente unt,IEF,0.115,0.125,0.145,,,,,,,,
Intoll Grp stp,ITO,1.02,1.09,1.08,,,,,,,,
Kagara Ltd,KZL,0.54,0.65,0.755,,,,,,,,
Kilgore Oil & Gas,KOG,0.01,0.013,0.015,,,,,,,,
Laconia Res Ltd,LCR,0.09,0.1,0.115,,,,,,,,
Metgasco Ltd,MEL,0.32,0.38,0.46,,,,,,,,
Mintails Ltd,MLI,0.022,0.023,0.024,,,,,,,,
Nagambie Min Ltd,NAG,0.025,0.03,0.03,,,,,,,,
NZ Oil & Gas ,NZO,1.12,1.185,1.145,,,,,,,,
Nexus Energy Ltd,NXS,0.22,0.235,0.265,,,,,,,,
Nufarm Ltd,NUF,5.91,6.24,7.034,,,,,,,,
Octanex NL,OXX,0.29,0.4,0.37,,,,,,,,
Orbital Corp Ltd,OEC,0.033,0.034,0.038,,,,,,,,
Palace Res,PXR,0.009,0.012,0.019,,,,,,,,
Pan Pacific Pet,PPP,0.22,0.235,0.24,,,,,,,,
Penrice Soda,PSH,0.42,0.46,0.515,,,,,,,,
Photon Grp Ltd,PGA,0.9,0.98,1.07,,,,,,,,
Prime Retirement unt,PTN,0.052,0.064,0.072,,,,,,,,
Q Ltd,QXQ,0.05,0.065,0.075,,,,,,,,
Quantum Energy,QTM,0.079,0.099,0.1,,,,,,,,
Red Fork Energy,RFE,0.415,0.56,0.635,,,,,,,,
Resource Base,RBX,0.03,0.045,0.035,,,,,,,,
Rimfire Pacific,RIM,0.014,0.023,0.017,,,,,,,,
Runge Ltd,RUL,0.41,0.485,0.63,,,,,,,,
Russell High Div Etf etf unt,RDV,23.94,25.28,-,,,,,,,,
Santos Ltd,STO,11.71,12.65,13.51,,,,,,,,
Seven Grp Hldgs pref,SVWPA,83.2,85,86.1,,,,,,,,
Sun Res NL,SUR,0.051,0.057,0.059,,,,,,,,
Territory Uranium,TUC,0.066,0.073,0.087,,,,,,,,
Toro Energy Ltd,TOE,0.09,0.098,0.11,,,,,,,,
Torrens Energy,TEY,0.105,0.125,0.2,,,,,,,,
Universal Res,URL,0.115,0.125,0.145,,,,,,,,
Yellow Rock,YRR,0.023,0.027,0.029,,,,,,,,
